Orthogroup	Mus_musculus	Suricata_suricatta
OG0013609	sp|P58463|FOXP2_MOUSE	tr|A0A673VSY8|A0A673VSY8_SURSU
OG0013610	sp|P59708|SF3B6_MOUSE	tr|A0A673VBR0|A0A673VBR0_SURSU
OG0013611	sp|P97450|ATP5J_MOUSE	tr|A0A673UK70|A0A673UK70_SURSU
OG0013612	sp|P97490|ADCY8_MOUSE	tr|A0A673V7Z4|A0A673V7Z4_SURSU
OG0013613	sp|Q00417|TCF7_MOUSE	tr|A0A673SP78|A0A673SP78_SURSU
OG0013614	sp|Q02591|GSC_MOUSE	tr|A0A673UDU2|A0A673UDU2_SURSU
OG0013615	sp|Q05BQ1|TUTLA_MOUSE	tr|A0A673TB50|A0A673TB50_SURSU
OG0013616	sp|Q149R9|LPAR5_MOUSE	tr|A0A673UD93|A0A673UD93_SURSU
OG0013617	sp|Q5SUE8|ANR40_MOUSE	tr|A0A673VPP8|A0A673VPP8_SURSU
OG0013618	sp|Q6IR42|ZCPW1_MOUSE	tr|A0A673TQT3|A0A673TQT3_SURSU
OG0013619	sp|Q6ZQ06|CE162_MOUSE	tr|A0A673TPB1|A0A673TPB1_SURSU
OG0013620	sp|Q7TSH7|KCNF1_MOUSE	tr|A0A673UQ72|A0A673UQ72_SURSU
OG0013621	sp|Q7TT18|MCAF1_MOUSE	tr|A0A673TKM0|A0A673TKM0_SURSU
OG0013622	sp|Q8BGH2|SAM50_MOUSE	tr|A0A673UIY2|A0A673UIY2_SURSU
OG0013623	sp|Q8BJ63|AP5M1_MOUSE	tr|A0A673U233|A0A673U233_SURSU
OG0013624	sp|Q8BJL0|SMAL1_MOUSE	tr|A0A673TC47|A0A673TC47_SURSU
OG0013625	sp|Q8BR27|F214B_MOUSE	tr|A0A673UIL3|A0A673UIL3_SURSU
OG0013626	sp|Q8BXV2|BRI3B_MOUSE	tr|A0A673VRB9|A0A673VRB9_SURSU
OG0013627	sp|Q8C180|FRS2_MOUSE	tr|A0A673UQQ7|A0A673UQQ7_SURSU
OG0013628	sp|Q8C3F7|KLH30_MOUSE	tr|A0A673T8L6|A0A673T8L6_SURSU
OG0013629	sp|Q8C4P0|K1958_MOUSE	tr|A0A673USW7|A0A673USW7_SURSU
OG0013630	sp|Q8CBY3|LENG8_MOUSE	tr|A0A673V3W9|A0A673V3W9_SURSU
OG0013631	sp|Q8CCA0|DCNL4_MOUSE	tr|A0A673TKS2|A0A673TKS2_SURSU
OG0013632	sp|Q8CEK7|FATE1_MOUSE	tr|A0A673VGK3|A0A673VGK3_SURSU
OG0013633	sp|Q8K088|ZBTB6_MOUSE	tr|A0A673TE38|A0A673TE38_SURSU
OG0013634	sp|Q8K2D3|EDC3_MOUSE	tr|A0A673UX43|A0A673UX43_SURSU
OG0013635	sp|Q8R000|OSTA_MOUSE	tr|A0A673T523|A0A673T523_SURSU
OG0013636	sp|Q8R0N6|HOT_MOUSE	tr|A0A673UPG4|A0A673UPG4_SURSU
OG0013637	sp|Q8VIH1|NOBOX_MOUSE	tr|A0A673SLA3|A0A673SLA3_SURSU
OG0013638	sp|Q91YW3|DNJC3_MOUSE	tr|A0A673TKH8|A0A673TKH8_SURSU
OG0013639	sp|Q924T2|RT02_MOUSE	tr|A0A673VT25|A0A673VT25_SURSU
OG0013640	sp|Q99KK1|REEP3_MOUSE	tr|A0A673TQ70|A0A673TQ70_SURSU
OG0013641	sp|Q99LG1|TMM51_MOUSE	tr|A0A673TXL6|A0A673TXL6_SURSU
OG0013642	sp|Q99MP8|BRAP_MOUSE	tr|A0A673VDI9|A0A673VDI9_SURSU
OG0013643	sp|Q99NF3|CEP41_MOUSE	tr|A0A673T4K1|A0A673T4K1_SURSU
OG0013644	sp|Q9D0P0|EBPL_MOUSE	tr|A0A673T1M1|A0A673T1M1_SURSU
OG0013645	sp|Q9D0W5|PPIL1_MOUSE	tr|A0A673T4M9|A0A673T4M9_SURSU
OG0013646	sp|Q9QYB2|DACH1_MOUSE	tr|A0A673UQE4|A0A673UQE4_SURSU
OG0013647	sp|Q9Z0U1|ZO2_MOUSE	tr|A0A673UJ47|A0A673UJ47_SURSU
OG0013648	tr|A0A0G2JG52|A0A0G2JG52_MOUSE	tr|A0A673USB3|A0A673USB3_SURSU
OG0013649	sp|A4Q9E8|TTLL6_MOUSE	tr|A0A673V5X0|A0A673V5X0_SURSU
OG0013650	sp|G5E897|PLGT3_MOUSE	tr|A0A673U736|A0A673U736_SURSU
OG0013651	sp|O70622|RTN2_MOUSE	tr|A0A673V5Y4|A0A673V5Y4_SURSU
OG0013652	sp|O88312|AGR2_MOUSE	tr|A0A673SPW0|A0A673SPW0_SURSU
OG0013653	sp|O88551|CLD1_MOUSE	tr|A0A673TIC2|A0A673TIC2_SURSU
OG0013654	sp|O88745|SCRG1_MOUSE	tr|A0A673U7Y6|A0A673U7Y6_SURSU
OG0013655	sp|P12656|TSHB_MOUSE	tr|A0A673VC65|A0A673VC65_SURSU
OG0013656	sp|P58308|OX2R_MOUSE	tr|A0A673UN26|A0A673UN26_SURSU
OG0013657	sp|Q0EEE2|PTHD3_MOUSE	tr|A0A673VL04|A0A673VL04_SURSU
OG0013658	sp|Q2VWQ2|NELL1_MOUSE	tr|A0A673U8G8|A0A673U8G8_SURSU
OG0013659	tr|Q3UQ05|Q3UQ05_MOUSE	tr|A0A673VAE8|A0A673VAE8_SURSU
OG0013660	sp|Q3URU2|PEG3_MOUSE	tr|A0A673VCD5|A0A673VCD5_SURSU
OG0013661	sp|Q5F297|S35G3_MOUSE	tr|A0A673UVD2|A0A673UVD2_SURSU
OG0013662	sp|Q5PT53|NTCP7_MOUSE	tr|A0A673SSP3|A0A673SSP3_SURSU
OG0013663	sp|Q5SVT3|ETAA1_MOUSE	tr|A0A673SQF1|A0A673SQF1_SURSU
OG0013664	sp|Q60876|4EBP1_MOUSE	tr|A0A673T9Z2|A0A673T9Z2_SURSU
OG0013665	sp|Q61500|ITM2A_MOUSE	tr|A0A673VQA3|A0A673VQA3_SURSU
OG0013666	sp|Q61941|NNTM_MOUSE	tr|A0A673SV31|A0A673SV31_SURSU
OG0013667	sp|Q6PGG2|GMIP_MOUSE	tr|A0A673TR86|A0A673TR86_SURSU
OG0013668	sp|Q6T264|MAML1_MOUSE	tr|A0A673SZY7|A0A673SZY7_SURSU
OG0013669	sp|Q80WR1|TSN18_MOUSE	tr|A0A673U9A8|A0A673U9A8_SURSU
OG0013670	sp|Q80Y56|RBNS5_MOUSE	tr|A0A673U4W0|A0A673U4W0_SURSU
OG0013671	sp|Q8BLY7|HPS6_MOUSE	tr|A0A673SNV9|A0A673SNV9_SURSU
OG0013672	sp|Q8BYG0|TTC24_MOUSE	tr|A0A673UI54|A0A673UI54_SURSU
OG0013673	sp|Q8BZJ8|CH034_MOUSE	tr|A0A673V049|A0A673V049_SURSU
OG0013674	sp|Q8C156|CND2_MOUSE	tr|A0A673SXT2|A0A673SXT2_SURSU
OG0013675	sp|Q8JZV9|DHRS6_MOUSE	tr|A0A673TM33|A0A673TM33_SURSU
OG0013676	sp|Q8K467|TMIE_MOUSE	tr|A0A673U4W7|A0A673U4W7_SURSU
OG0013677	sp|Q91XB0|TREX1_MOUSE	tr|A0A673UCW5|A0A673UCW5_SURSU
OG0013678	sp|Q91XQ5|CHSTF_MOUSE	tr|A0A673T7H8|A0A673T7H8_SURSU
OG0013679	sp|Q99MV5|M10L1_MOUSE	tr|A0A673UVC0|A0A673UVC0_SURSU
OG0013680	sp|Q99PE9|ARL4D_MOUSE	tr|A0A673VA38|A0A673VA38_SURSU
OG0013681	sp|Q9CQJ8|NDUB9_MOUSE	tr|A0A673UN59|A0A673UN59_SURSU
OG0013682	sp|Q9D1I5|MCEE_MOUSE	tr|A0A673UVL5|A0A673UVL5_SURSU
OG0013683	sp|Q9D1T5|PRR15_MOUSE	tr|A0A673V4Z7|A0A673V4Z7_SURSU
OG0013684	sp|Q9D5Z5|MSS51_MOUSE	tr|A0A673U0W8|A0A673U0W8_SURSU
OG0013685	sp|Q9DAD6|PROF3_MOUSE	tr|A0A673THB6|A0A673THB6_SURSU
OG0013686	sp|Q9EQB9|ZN287_MOUSE	tr|A0A673V3Y4|A0A673V3Y4_SURSU
OG0013687	sp|Q9ER97|NGB_MOUSE	tr|A0A673TLI9|A0A673TLI9_SURSU
OG0013688	sp|Q9JHI7|EXOS9_MOUSE	tr|A0A673SVW5|A0A673SVW5_SURSU
OG0013689	sp|Q9JK37|MYOZ1_MOUSE	tr|A0A673UDZ5|A0A673UDZ5_SURSU
OG0013690	sp|Q9JKB3|YBOX3_MOUSE	tr|A0A673TU74|A0A673TU74_SURSU
OG0013691	sp|Q9JMJ2|FBXW4_MOUSE	tr|A0A673SUD6|A0A673SUD6_SURSU
OG0013692	sp|Q9QXJ4|ARL10_MOUSE	tr|A0A673TYJ0|A0A673TYJ0_SURSU
OG0013693	sp|Q9QZL6|UBP21_MOUSE	tr|A0A673UD41|A0A673UD41_SURSU
OG0013694	sp|Q9R0G7|ZEB2_MOUSE	tr|A0A673T5V3|A0A673T5V3_SURSU
OG0013695	sp|Q9Z0K7|SLUR1_MOUSE	tr|A0A673VDE5|A0A673VDE5_SURSU
OG0013696	sp|Q9Z0Y2|PA21B_MOUSE	tr|A0A673UEP3|A0A673UEP3_SURSU
OG0013697	tr|A0A1Y7VMD6|A0A1Y7VMD6_MOUSE	tr|A0A673TLG6|A0A673TLG6_SURSU
OG0013698	tr|B2RX82|B2RX82_MOUSE	tr|A0A673U301|A0A673U301_SURSU
OG0013699	sp|G3X9J0|SI1L3_MOUSE	tr|A0A673V9Z5|A0A673V9Z5_SURSU
OG0013700	sp|O08576|RUN3A_MOUSE	tr|A0A673VIR0|A0A673VIR0_SURSU
OG0013701	sp|O88569|ROA2_MOUSE	tr|A0A673VDE0|A0A673VDE0_SURSU
OG0013702	sp|O88809|DCX_MOUSE	tr|A0A673VF54|A0A673VF54_SURSU
OG0013703	sp|P01887|B2MG_MOUSE	tr|A0A673TEX7|A0A673TEX7_SURSU
OG0013704	sp|P05977|MYL1_MOUSE	tr|A0A673SQ38|A0A673SQ38_SURSU
OG0013705	sp|P09026|HXB3_MOUSE	tr|A0A673UVK8|A0A673UVK8_SURSU
OG0013706	sp|P35363|5HT2A_MOUSE	tr|A0A673SYM7|A0A673SYM7_SURSU
OG0013707	sp|P35492|HUTH_MOUSE	tr|A0A673T1I1|A0A673T1I1_SURSU
OG0013708	sp|P47809|MP2K4_MOUSE	tr|A0A673UUX5|A0A673UUX5_SURSU
OG0013709	sp|P59268|ZDHC9_MOUSE	tr|A0A673UKG7|A0A673UKG7_SURSU
OG0013710	sp|Q0P678|ZCH18_MOUSE	tr|A0A673V7T0|A0A673V7T0_SURSU
OG0013711	sp|Q0PD08|RAB42_MOUSE	tr|A0A673U5Z2|A0A673U5Z2_SURSU
OG0013712	sp|Q3U3F9|GP160_MOUSE	tr|A0A673TZI2|A0A673TZI2_SURSU
OG0013713	sp|Q3UBX0|TM109_MOUSE	tr|A0A673U973|A0A673U973_SURSU
OG0013714	sp|Q3UGP8|AG10B_MOUSE	tr|A0A673TSP7|A0A673TSP7_SURSU
OG0013715	sp|Q3UNB8|TM253_MOUSE	tr|A0A673TGG1|A0A673TGG1_SURSU
OG0013716	sp|Q3UYG8|MACD2_MOUSE	tr|A0A673UGN7|A0A673UGN7_SURSU
OG0013717	sp|Q3V0C1|ZMAT1_MOUSE	tr|A0A673U9G3|A0A673U9G3_SURSU
OG0013718	sp|Q3V1H9|SAMD5_MOUSE	tr|A0A673STZ6|A0A673STZ6_SURSU
OG0013719	sp|Q499M4|TIGD5_MOUSE	tr|A0A673UVX5|A0A673UVX5_SURSU
OG0013720	sp|Q5BKS4|ERI2_MOUSE	tr|A0A673U236|A0A673U236_SURSU
OG0013721	sp|Q5XK03|SERC4_MOUSE	tr|A0A673VKI6|A0A673VKI6_SURSU
OG0013722	sp|Q61115|PTC1_MOUSE	tr|A0A673TAP3|A0A673TAP3_SURSU
OG0013723	sp|Q6NXK7|DPP10_MOUSE	tr|A0A673TH60|A0A673TH60_SURSU
OG0013724	sp|Q6P1B3|PIANP_MOUSE	tr|A0A673TYU6|A0A673TYU6_SURSU
OG0013725	sp|Q6P1G6|F167A_MOUSE	tr|A0A673U4U2|A0A673U4U2_SURSU
OG0013726	sp|Q6P8Y0|CF161_MOUSE	tr|A0A673TH35|A0A673TH35_SURSU
OG0013727	sp|Q6P9Q6|FKB15_MOUSE	tr|A0A673ULS7|A0A673ULS7_SURSU
OG0013728	sp|Q80X72|LRC15_MOUSE	tr|A0A673TAV3|A0A673TAV3_SURSU
OG0013729	sp|Q8BGG0|ZNT8_MOUSE	tr|A0A673VHB4|A0A673VHB4_SURSU
OG0013730	tr|Q8BGS5|Q8BGS5_MOUSE	tr|A0A673UGS0|A0A673UGS0_SURSU
OG0013731	sp|Q8BVT6|PP2D1_MOUSE	tr|A0A673SUB1|A0A673SUB1_SURSU
OG0013732	sp|Q8C0P7|ZN451_MOUSE	tr|A0A673UUT3|A0A673UUT3_SURSU
OG0013733	sp|Q8CFC2|MYT1_MOUSE	tr|A0A673V8M3|A0A673V8M3_SURSU
OG0013734	sp|Q8K2X8|TF2H5_MOUSE	tr|A0A673T2B2|A0A673T2B2_SURSU
OG0013735	sp|Q8K4B4|IL23R_MOUSE	tr|A0A673UHK4|A0A673UHK4_SURSU
OG0013736	sp|Q8K4P1|NPB_MOUSE	tr|A0A673VQQ5|A0A673VQQ5_SURSU
OG0013737	sp|Q8R2R6|MTG1_MOUSE	tr|A0A673SZX2|A0A673SZX2_SURSU
OG0013738	sp|Q8R2Z3|S26A7_MOUSE	tr|A0A673UX31|A0A673UX31_SURSU
OG0013739	sp|Q8VBV3|EXOS2_MOUSE	tr|A0A673T328|A0A673T328_SURSU
OG0013740	sp|Q8VCD5|MED17_MOUSE	tr|A0A673TLH1|A0A673TLH1_SURSU
OG0013741	sp|Q91W53|GOGA7_MOUSE	tr|A0A673STA0|A0A673STA0_SURSU
OG0013742	sp|Q91WL8|WWOX_MOUSE	tr|A0A673UHV3|A0A673UHV3_SURSU
OG0013743	sp|Q91XV3|BASP1_MOUSE	tr|A0A673SSV9|A0A673SSV9_SURSU
OG0013744	tr|Q91Y82|Q91Y82_MOUSE	tr|A0A673VC67|A0A673VC67_SURSU
OG0013745	sp|Q99LH9|3BP5L_MOUSE	tr|A0A673SUQ9|A0A673SUQ9_SURSU
OG0013746	tr|Q9CQH1|Q9CQH1_MOUSE	tr|A0A673TS79|A0A673TS79_SURSU
OG0013747	sp|Q9CY21|BUD23_MOUSE	tr|A0A673UM31|A0A673UM31_SURSU
OG0013748	sp|Q9D0P5|PYGO1_MOUSE	tr|A0A673TD28|A0A673TD28_SURSU
OG0013749	sp|Q9D232|SPNS3_MOUSE	tr|A0A673V424|A0A673V424_SURSU
OG0013750	sp|Q9D7M1|GID8_MOUSE	tr|A0A673U5U0|A0A673U5U0_SURSU
OG0013751	sp|Q9DBT3|CCD97_MOUSE	tr|A0A673VSQ3|A0A673VSQ3_SURSU
OG0013752	sp|Q9JHB4|WDR31_MOUSE	tr|A0A673UJM1|A0A673UJM1_SURSU
OG0013753	sp|Q9JM61|THSD1_MOUSE	tr|A0A673SZA9|A0A673SZA9_SURSU
OG0013754	sp|Q9JMI7|TX101_MOUSE	tr|A0A673UFH6|A0A673UFH6_SURSU
OG0013755	sp|Q9QXA5|LSM4_MOUSE	tr|A0A673T1T4|A0A673T1T4_SURSU
OG0013756	sp|Q9QXZ9|OPN4_MOUSE	tr|A0A673VI99|A0A673VI99_SURSU
OG0013757	sp|Q9R1V7|ADA23_MOUSE	tr|A0A673T0W5|A0A673T0W5_SURSU
OG0013758	sp|Q9WUL6|M3K14_MOUSE	tr|A0A673UAI8|A0A673UAI8_SURSU
OG0013759	tr|A2ANF5|A2ANF5_MOUSE	tr|A0A673UNL1|A0A673UNL1_SURSU
OG0013760	sp|A6H6Q4|TKTI1_MOUSE	tr|A0A673UFV9|A0A673UFV9_SURSU
OG0013761	tr|D3YXJ5|D3YXJ5_MOUSE	tr|A0A673UNU6|A0A673UNU6_SURSU
OG0013762	sp|D3Z5T1|CCD78_MOUSE	tr|A0A673U9J3|A0A673U9J3_SURSU
OG0013763	tr|D3Z5V4|D3Z5V4_MOUSE	tr|A0A673SMX0|A0A673SMX0_SURSU
OG0013764	sp|E9Q7X6|HEG1_MOUSE	tr|A0A673SM01|A0A673SM01_SURSU
OG0013765	sp|E9Q9W7|PDZD7_MOUSE	tr|A0A673UQN0|A0A673UQN0_SURSU
OG0013766	sp|O08691|ARGI2_MOUSE	tr|A0A673TTG5|A0A673TTG5_SURSU
OG0013767	sp|O55233|CER1_MOUSE	tr|A0A673TTZ0|A0A673TTZ0_SURSU
OG0013768	sp|O88200|CLC11_MOUSE	tr|A0A673VKY7|A0A673VKY7_SURSU
OG0013769	sp|P26369|U2AF2_MOUSE	tr|A0A673V6L9|A0A673V6L9_SURSU
OG0013770	sp|P35290|RAB24_MOUSE	tr|A0A673TRK3|A0A673TRK3_SURSU
OG0013771	sp|P52792|HXK4_MOUSE	tr|A0A673SY68|A0A673SY68_SURSU
OG0013772	sp|P53808|PPCT_MOUSE	tr|A0A673VIK8|A0A673VIK8_SURSU
OG0013773	sp|P97478|COQ7_MOUSE	tr|A0A673VJN3|A0A673VJN3_SURSU
OG0013774	sp|Q01097|NMDE2_MOUSE	tr|A0A673TGU8|A0A673TGU8_SURSU
OG0013775	sp|Q04207|TF65_MOUSE	tr|A0A673U5M4|A0A673U5M4_SURSU
OG0013776	sp|Q0VAY3|F187B_MOUSE	tr|A0A673V138|A0A673V138_SURSU
OG0013777	sp|Q1HCM0|FGFP3_MOUSE	tr|A0A673TE37|A0A673TE37_SURSU
OG0013778	sp|Q3TLP5|ECHD2_MOUSE	tr|A0A673TID8|A0A673TID8_SURSU
OG0013779	sp|Q3TYS2|CYBC1_MOUSE	tr|A0A673VRI5|A0A673VRI5_SURSU
OG0013780	sp|Q3UGP9|LRC58_MOUSE	tr|A0A673SUE9|A0A673SUE9_SURSU
OG0013781	sp|Q3UVK0|ERMP1_MOUSE	tr|A0A673VFL4|A0A673VFL4_SURSU
OG0013782	sp|Q60769|TNAP3_MOUSE	tr|A0A673SP18|A0A673SP18_SURSU
OG0013783	sp|Q61488|DHH_MOUSE	tr|A0A673TRF5|A0A673TRF5_SURSU
OG0013784	sp|Q61666|HIRA_MOUSE	tr|A0A673VCP5|A0A673VCP5_SURSU
OG0013785	sp|Q641K5|NUAK1_MOUSE	tr|A0A673TD62|A0A673TD62_SURSU
OG0013786	sp|Q64434|PTK6_MOUSE	tr|A0A673UJR7|A0A673UJR7_SURSU
OG0013787	sp|Q69ZC8|GPAM1_MOUSE	tr|A0A673T0N4|A0A673T0N4_SURSU
OG0013788	sp|Q6A037|N4BP1_MOUSE	tr|A0A673VE89|A0A673VE89_SURSU
OG0013789	sp|Q6P6L0|FIL1L_MOUSE	tr|A0A673TES5|A0A673TES5_SURSU
OG0013790	sp|Q6PEE2|CTIF_MOUSE	tr|A0A673VTC8|A0A673VTC8_SURSU
OG0013791	sp|Q80TQ2|CYLD_MOUSE	tr|A0A673VP90|A0A673VP90_SURSU
OG0013792	sp|Q80VK6|ARH38_MOUSE	tr|A0A673TJV9|A0A673TJV9_SURSU
OG0013793	sp|Q80ZS3|RT26_MOUSE	tr|A0A673U9E9|A0A673U9E9_SURSU
OG0013794	sp|Q8BH88|DEP1B_MOUSE	tr|A0A673URG1|A0A673URG1_SURSU
OG0013795	tr|Q8BHX0|Q8BHX0_MOUSE	tr|A0A673VQQ1|A0A673VQQ1_SURSU
OG0013796	sp|Q8BI17|SH2D7_MOUSE	tr|A0A673UBF8|A0A673UBF8_SURSU
OG0013797	sp|Q8BW41|PMGT2_MOUSE	tr|A0A673SY86|A0A673SY86_SURSU
OG0013798	sp|Q8C3Q9|CASP9_MOUSE	tr|A0A673TU75|A0A673TU75_SURSU
OG0013799	tr|Q8C689|Q8C689_MOUSE	tr|A0A673UC61|A0A673UC61_SURSU
OG0013800	sp|Q8CEC6|PPWD1_MOUSE	tr|A0A673UZR1|A0A673UZR1_SURSU
OG0013801	sp|Q8CHS8|VP37A_MOUSE	tr|A0A673SQH9|A0A673SQH9_SURSU
OG0013802	sp|Q8R1Y2|MERB1_MOUSE	tr|A0A673VSR4|A0A673VSR4_SURSU
OG0013803	sp|Q8R4U1|MYPOP_MOUSE	tr|A0A673VK94|A0A673VK94_SURSU
OG0013804	sp|Q8R4W6|PCOC2_MOUSE	tr|A0A673T864|A0A673T864_SURSU
OG0013805	sp|Q8VBX0|ASB13_MOUSE	tr|A0A673UEC5|A0A673UEC5_SURSU
OG0013806	sp|Q91VW3|SH3L3_MOUSE	tr|A0A673V0W9|A0A673V0W9_SURSU
OG0013807	sp|Q91XS1|MTMR4_MOUSE	tr|A0A673V4B8|A0A673V4B8_SURSU
OG0013808	sp|Q91ZA3|PCCA_MOUSE	tr|A0A673UR09|A0A673UR09_SURSU
OG0013809	sp|Q922M7|ASHWN_MOUSE	tr|A0A673TUB4|A0A673TUB4_SURSU
OG0013810	sp|Q99L60|VATC2_MOUSE	tr|A0A673UHY0|A0A673UHY0_SURSU
OG0013811	sp|Q9CZ91|SRFB1_MOUSE	tr|A0A673TI02|A0A673TI02_SURSU
OG0013812	sp|Q9D2H2|KAD7_MOUSE	tr|A0A673U6M4|A0A673U6M4_SURSU
OG0013813	sp|Q9D2J4|VSIG1_MOUSE	tr|A0A673UU54|A0A673UU54_SURSU
OG0013814	sp|Q9D387|LAMP5_MOUSE	tr|A0A673T486|A0A673T486_SURSU
OG0013815	sp|Q9D4B1|SMS2_MOUSE	tr|A0A673TKN9|A0A673TKN9_SURSU
OG0013816	sp|Q9D9U9|CFA45_MOUSE	tr|A0A673TBT0|A0A673TBT0_SURSU
OG0013817	sp|Q9DBM1|GPTC1_MOUSE	tr|A0A673UZK6|A0A673UZK6_SURSU
OG0013818	sp|Q9ET66|PI16_MOUSE	tr|A0A673STQ2|A0A673STQ2_SURSU
OG0013819	sp|Q9JHI0|MMP19_MOUSE	tr|A0A673UVT6|A0A673UVT6_SURSU
OG0013820	sp|Q9JJR8|TMM9B_MOUSE	tr|A0A673UAQ9|A0A673UAQ9_SURSU
OG0013821	sp|Q9JLG8|CAN15_MOUSE	tr|A0A673TWM5|A0A673TWM5_SURSU
OG0013822	sp|Q9QYJ0|DNJA2_MOUSE	tr|A0A673VSH1|A0A673VSH1_SURSU
OG0013823	tr|D3YVJ1|D3YVJ1_MOUSE	tr|A0A673UCG1|A0A673UCG1_SURSU
OG0013824	sp|D3Z690|IZUM4_MOUSE	tr|A0A673UQX1|A0A673UQX1_SURSU
OG0013825	tr|D3Z7A8|D3Z7A8_MOUSE	tr|A0A673TQ78|A0A673TQ78_SURSU
OG0013826	sp|O35474|EDIL3_MOUSE	tr|A0A673VI23|A0A673VI23_SURSU
OG0013827	sp|O35626|RASD1_MOUSE	tr|A0A673V5A7|A0A673V5A7_SURSU
OG0013828	sp|O88721|V2R_MOUSE	tr|A0A673VQE7|A0A673VQE7_SURSU
OG0013829	sp|P07147|TYRP1_MOUSE	tr|A0A673U120|A0A673U120_SURSU
OG0013830	sp|P50540|MXI1_MOUSE	tr|A0A673T039|A0A673T039_SURSU
OG0013831	sp|P51174|ACADL_MOUSE	tr|A0A673SYA3|A0A673SYA3_SURSU
OG0013832	sp|P97391|PA2G5_MOUSE	tr|A0A673U5A1|A0A673U5A1_SURSU
OG0013833	sp|Q05793|PGBM_MOUSE	tr|A0A673TT18|A0A673TT18_SURSU
OG0013834	sp|Q0P5Y3|TPPP2_MOUSE	tr|A0A673TET5|A0A673TET5_SURSU
OG0013835	sp|Q3TNA1|XYLB_MOUSE	tr|A0A673TX84|A0A673TX84_SURSU
OG0013836	sp|Q3UHH8|GXLT1_MOUSE	tr|A0A673UHR7|A0A673UHR7_SURSU
OG0013837	sp|Q3UHL1|CAMKV_MOUSE	tr|A0A673VDQ8|A0A673VDQ8_SURSU
OG0013838	sp|Q61502|E2F5_MOUSE	tr|A0A673UT88|A0A673UT88_SURSU
OG0013839	sp|Q62296|TEAD4_MOUSE	tr|A0A673UFQ6|A0A673UFQ6_SURSU
OG0013840	sp|Q62393|TPD52_MOUSE	tr|A0A673V5X3|A0A673V5X3_SURSU
OG0013841	sp|Q6ZQF0|TOPB1_MOUSE	tr|A0A673UED3|A0A673UED3_SURSU
OG0013842	sp|Q80V91|DTX3_MOUSE	tr|A0A673TLF7|A0A673TLF7_SURSU
OG0013843	sp|Q8BGQ6|EFC14_MOUSE	tr|A0A673UIS0|A0A673UIS0_SURSU
OG0013844	tr|Q8BGR1|Q8BGR1_MOUSE	tr|A0A673SZQ3|A0A673SZQ3_SURSU
OG0013845	sp|Q8BMC4|NOP9_MOUSE	tr|A0A673UIK7|A0A673UIK7_SURSU
OG0013846	sp|Q8BQZ4|RLGPB_MOUSE	tr|A0A673ULZ6|A0A673ULZ6_SURSU
OG0013847	sp|Q8C850|SCAR3_MOUSE	tr|A0A673TWL9|A0A673TWL9_SURSU
OG0013848	sp|Q8K0D2|HABP2_MOUSE	tr|A0A673TAM2|A0A673TAM2_SURSU
OG0013849	sp|Q8R3V6|CUED1_MOUSE	tr|A0A673VDQ4|A0A673VDQ4_SURSU
OG0013850	sp|Q8VEF1|ASTRA_MOUSE	tr|A0A673V7E4|A0A673V7E4_SURSU
OG0013851	sp|Q8VHV1|BAALC_MOUSE	tr|A0A673UMZ7|A0A673UMZ7_SURSU
OG0013852	sp|Q91XB7|YIF1A_MOUSE	tr|A0A673UH06|A0A673UH06_SURSU
OG0013853	sp|Q921G8|GCP2_MOUSE	tr|A0A673SQU1|A0A673SQU1_SURSU
OG0013854	sp|Q99LQ1|MBIP1_MOUSE	tr|A0A673TL64|A0A673TL64_SURSU
OG0013855	sp|Q99MQ4|ASPN_MOUSE	tr|A0A673US22|A0A673US22_SURSU
OG0013856	sp|Q99NG0|ARIP4_MOUSE	tr|A0A673T969|A0A673T969_SURSU
OG0013857	sp|Q99PG4|RGS18_MOUSE	tr|A0A673T1B9|A0A673T1B9_SURSU
OG0013858	sp|Q9CR26|VTA1_MOUSE	tr|A0A673SPK0|A0A673SPK0_SURSU
OG0013859	sp|Q9CRY7|GDPD1_MOUSE	tr|A0A673VSJ2|A0A673VSJ2_SURSU
OG0013860	sp|Q9D5A9|RNS10_MOUSE	tr|A0A673TB37|A0A673TB37_SURSU
OG0013861	sp|Q9D6H2|IFT25_MOUSE	tr|A0A673TB13|A0A673TB13_SURSU
OG0013862	sp|Q9DAU9|ZN654_MOUSE	tr|A0A673UYC0|A0A673UYC0_SURSU
OG0013863	sp|Q9DB85|RRP8_MOUSE	tr|A0A673U3Z4|A0A673U3Z4_SURSU
OG0013864	sp|Q9JHW2|NIT2_MOUSE	tr|A0A673TGN7|A0A673TGN7_SURSU
OG0013865	sp|Q9JIM1|S29A1_MOUSE	tr|A0A673TB74|A0A673TB74_SURSU
OG0013866	sp|Q9JLI6|SCLY_MOUSE	tr|A0A673TAH7|A0A673TAH7_SURSU
OG0013867	sp|Q9JMB0|GKAP1_MOUSE	tr|A0A673TWF9|A0A673TWF9_SURSU
OG0013868	sp|Q9Z2R6|U119A_MOUSE	tr|A0A673VLR0|A0A673VLR0_SURSU
OG0013869	tr|A0A1W2P6U8|A0A1W2P6U8_MOUSE	tr|A0A673TMV3|A0A673TMV3_SURSU
OG0013870	tr|A0A1W2P7T4|A0A1W2P7T4_MOUSE	tr|A0A673UMU9|A0A673UMU9_SURSU
OG0013871	sp|A2A6Q5|CDC27_MOUSE	tr|A0A673VR57|A0A673VR57_SURSU
