Orthogroup	Mus_musculus	Gorilla_gorilla_gorilla
OG0013224	sp|O70137|ALX3_MOUSE	tr|G3QN78|G3QN78_GORGO
OG0013225	sp|P35123|UBP4_MOUSE	tr|G3QPL2|G3QPL2_GORGO
OG0013226	tr|A0A571BF63|A0A571BF63_MOUSE	tr|G3QQX1|G3QQX1_GORGO
OG0013227	sp|Q3V1H1|CKAP2_MOUSE	tr|G3QT12|G3QT12_GORGO
OG0013228	sp|Q569E7|ZN697_MOUSE	tr|G3QU76|G3QU76_GORGO
OG0013229	sp|A2A8U2|TM201_MOUSE	tr|G3QV62|G3QV62_GORGO
OG0013230	sp|Q62447|CCNC_MOUSE	tr|G3QWU6|G3QWU6_GORGO
OG0013231	sp|Q9D771|PACC1_MOUSE	tr|G3R0N6|G3R0N6_GORGO
OG0013232	sp|Q9D3S9|CPVL_MOUSE	tr|G3R230|G3R230_GORGO
OG0013233	tr|G3X8Y1|G3X8Y1_MOUSE	tr|G3R2F3|G3R2F3_GORGO
OG0013234	sp|Q8R5A3|AB1IP_MOUSE	tr|G3R4I9|G3R4I9_GORGO
OG0013235	sp|Q9DBS9|OSBL3_MOUSE	tr|G3R4Q4|G3R4Q4_GORGO
OG0013236	sp|Q9JLN9|MTOR_MOUSE	tr|G3R506|G3R506_GORGO
OG0013237	sp|Q8C208|IKZF4_MOUSE	tr|G3R7D9|G3R7D9_GORGO
OG0013238	sp|A0A0M3U1B0|SYC2L_MOUSE	tr|G3RB94|G3RB94_GORGO
OG0013239	sp|P29351|PTN6_MOUSE	tr|G3RE40|G3RE40_GORGO
OG0013240	sp|Q61211|EIF2D_MOUSE	tr|G3RGZ7|G3RGZ7_GORGO
OG0013241	sp|Q60648|SAP3_MOUSE	tr|G3RH12|G3RH12_GORGO
OG0013242	sp|Q06890|CLUS_MOUSE	tr|G3RL83|G3RL83_GORGO
OG0013243	sp|Q8VCU0|ANGE1_MOUSE	tr|G3RLI2|G3RLI2_GORGO
OG0013244	sp|F6SEU4|SYGP1_MOUSE	tr|G3RM60|G3RM60_GORGO
OG0013245	sp|Q8C779|RADX_MOUSE	tr|G3RQ68|G3RQ68_GORGO
OG0013246	sp|A2AE42|C56D1_MOUSE	tr|G3S2E9|G3S2E9_GORGO
OG0013247	sp|P48168|GLRB_MOUSE	tr|G3S3Z3|G3S3Z3_GORGO
OG0013248	sp|Q9D0M2|CDCA7_MOUSE	tr|G3S418|G3S418_GORGO
OG0013249	sp|A3KGK3|FR1L4_MOUSE	tr|G3S4L5|G3S4L5_GORGO
OG0013250	sp|Q14CH0|F171B_MOUSE	tr|G3S5J9|G3S5J9_GORGO
OG0013251	sp|Q9QX96|SALL2_MOUSE	tr|G3S5L2|G3S5L2_GORGO
OG0013252	sp|Q7TQ33|RGMB_MOUSE	tr|G3SBT2|G3SBT2_GORGO
OG0013253	sp|P48756|GIP_MOUSE	tr|G3SCT1|G3SCT1_GORGO
OG0013254	sp|A2ARS0|ANR63_MOUSE	tr|G3SDD0|G3SDD0_GORGO
OG0013255	sp|Q99MB1|TLR3_MOUSE	tr|G3SGL1|G3SGL1_GORGO
OG0013256	sp|Q7TMX5|SHQ1_MOUSE	tr|G3SKQ5|G3SKQ5_GORGO
OG0013257	sp|Q3V2J0|CBAR2_MOUSE	tr|A0A2I2Y604|A0A2I2Y604_GORGO
OG0013258	sp|Q8BGY5|TM140_MOUSE	tr|A0A2I2Y6Q9|A0A2I2Y6Q9_GORGO
OG0013259	sp|Q8C4Q9|TM154_MOUSE	tr|A0A2I2YDX2|A0A2I2YDX2_GORGO
OG0013260	sp|Q8BGW1|FTO_MOUSE	tr|A0A2I2YIF0|A0A2I2YIF0_GORGO
OG0013261	sp|A2A870|FBF1_MOUSE	tr|A0A2I2YNZ0|A0A2I2YNZ0_GORGO
OG0013262	sp|Q9WTL8|BMAL1_MOUSE	tr|A0A2I2YP90|A0A2I2YP90_GORGO
OG0013263	sp|P18828|SDC1_MOUSE	tr|A0A2I2YZE2|A0A2I2YZE2_GORGO
OG0013264	sp|Q8CFZ4|GPC3_MOUSE	tr|A0A2I2Z5M7|A0A2I2Z5M7_GORGO
OG0013265	sp|Q9JHE6|HES6_MOUSE	tr|A0A2I2Z5X2|A0A2I2Z5X2_GORGO
OG0013266	sp|Q9DAD0|CF276_MOUSE	tr|A0A2I2ZFR4|A0A2I2ZFR4_GORGO
OG0013267	tr|E9Q3H4|E9Q3H4_MOUSE	tr|A0A2I2ZHB1|A0A2I2ZHB1_GORGO
OG0013268	sp|Q9D844|DNJC4_MOUSE	tr|A0A2I2ZLI0|A0A2I2ZLI0_GORGO
OG0013269	sp|Q8VCN6|CD99_MOUSE	tr|A0A2I2ZNW0|A0A2I2ZNW0_GORGO
OG0013270	sp|Q920A1|CLTR2_MOUSE	tr|A0A2I2ZRR0|A0A2I2ZRR0_GORGO
OG0013271	sp|Q99P65|S29A3_MOUSE	tr|G3QEU0|G3QEU0_GORGO
OG0013272	tr|A0A286YDL3|A0A286YDL3_MOUSE	tr|G3QEU3|G3QEU3_GORGO
OG0013273	sp|Q6PG16|HJURP_MOUSE	tr|G3QJI6|G3QJI6_GORGO
OG0013274	sp|Q8K245|UVRAG_MOUSE	tr|G3QK93|G3QK93_GORGO
OG0013275	sp|Q923G2|RPAB3_MOUSE	tr|G3QK95|G3QK95_GORGO
OG0013276	sp|B2RUR4|KPRP_MOUSE	tr|G3QLS2|G3QLS2_GORGO
OG0013277	sp|Q5PRE5|PRSR1_MOUSE	tr|G3QMM1|G3QMM1_GORGO
OG0013278	sp|Q8BM75|ARI5B_MOUSE	tr|G3QND9|G3QND9_GORGO
OG0013279	sp|Q8BV84|PRR9_MOUSE	tr|G3QPF9|G3QPF9_GORGO
OG0013280	sp|Q61884|MNS1_MOUSE	tr|G3QPS4|G3QPS4_GORGO
OG0013281	sp|Q8BL03|MCATL_MOUSE	tr|G3QPV2|G3QPV2_GORGO
OG0013282	sp|Q9JKY5|HIP1R_MOUSE	tr|G3QQI5|G3QQI5_GORGO
OG0013283	sp|Q8R0J7|VP37B_MOUSE	tr|G3QQI9|G3QQI9_GORGO
OG0013284	sp|Q5ND28|SREC_MOUSE	tr|G3QRX7|G3QRX7_GORGO
OG0013285	sp|Q9ERM2|ICAM4_MOUSE	tr|G3QT47|G3QT47_GORGO
OG0013286	sp|P97868|RBBP6_MOUSE	tr|G3QW38|G3QW38_GORGO
OG0013287	sp|Q9WUF2|EGR4_MOUSE	tr|G3QWB3|G3QWB3_GORGO
OG0013288	sp|Q6PHN7|TM164_MOUSE	tr|G3QWG9|G3QWG9_GORGO
OG0013289	sp|Q8K4M5|COMD1_MOUSE	tr|G3QX97|G3QX97_GORGO
OG0013290	sp|Q9CQ92|FIS1_MOUSE	tr|G3R091|G3R091_GORGO
OG0013291	sp|Q149M0|CL12B_MOUSE	tr|G3R0F9|G3R0F9_GORGO
OG0013292	sp|Q6PKN7|INCA1_MOUSE	tr|G3R1D2|G3R1D2_GORGO
OG0013293	sp|Q9D1Q4|DPM3_MOUSE	tr|G3R1K7|G3R1K7_GORGO
OG0013294	sp|Q99LI8|HGS_MOUSE	tr|G3R1Q6|G3R1Q6_GORGO
OG0013295	sp|Q6PD26|PIGS_MOUSE	tr|G3R2L5|G3R2L5_GORGO
OG0013296	sp|Q8BHB4|WDR3_MOUSE	tr|G3R3D2|G3R3D2_GORGO
OG0013297	sp|Q7TNB8|SBNO2_MOUSE	tr|G3R6P9|G3R6P9_GORGO
OG0013298	sp|Q3ULB5|PAK6_MOUSE	tr|G3R6T8|G3R6T8_GORGO
OG0013299	sp|Q69ZR9|TASOR_MOUSE	tr|G3R6V4|G3R6V4_GORGO
OG0013300	sp|Q8VCI0|PLBL1_MOUSE	tr|G3R7A2|G3R7A2_GORGO
OG0013301	sp|Q9DAG4|TEX37_MOUSE	tr|G3R7X8|G3R7X8_GORGO
OG0013302	sp|P58871|TB182_MOUSE	tr|G3R9H2|G3R9H2_GORGO
OG0013303	sp|Q8VDY4|EFCB7_MOUSE	tr|G3R9S4|G3R9S4_GORGO
OG0013304	sp|Q9ERR8|ZN319_MOUSE	tr|G3RLS0|G3RLS0_GORGO
OG0013305	sp|P84244|H33_MOUSE	tr|G3RUH9|G3RUH9_GORGO
OG0013306	tr|D3Z6A3|D3Z6A3_MOUSE	tr|G3S594|G3S594_GORGO
OG0013307	sp|Q91W86|VPS11_MOUSE	tr|G3S6N5|G3S6N5_GORGO
OG0013308	sp|P20065|TYB4_MOUSE	tr|G3S6W7|G3S6W7_GORGO
OG0013309	sp|Q8K396|MND1_MOUSE	tr|G3SHJ0|G3SHJ0_GORGO
OG0013310	sp|Q8CBH5|MFSD6_MOUSE	tr|G3SI48|G3SI48_GORGO
OG0013311	sp|O88552|CLD2_MOUSE	tr|A0A2I2Y2X0|A0A2I2Y2X0_GORGO
OG0013312	sp|O89001|CBPD_MOUSE	tr|A0A2I2Y350|A0A2I2Y350_GORGO
OG0013313	sp|Q7TMY4|THOC7_MOUSE	tr|A0A2I2YAD4|A0A2I2YAD4_GORGO
OG0013314	sp|Q60634|FLOT2_MOUSE	tr|A0A2I2YJ04|A0A2I2YJ04_GORGO
OG0013315	sp|O70201|BIRC5_MOUSE	tr|A0A2I2YLE6|A0A2I2YLE6_GORGO
OG0013316	sp|Q8CES1|PMIS2_MOUSE	tr|A0A2I2YMH3|A0A2I2YMH3_GORGO
OG0013317	sp|Q8K0Y7|PAXX_MOUSE	tr|A0A2I2YMQ8|A0A2I2YMQ8_GORGO
OG0013318	tr|G3X9B1|G3X9B1_MOUSE	tr|A0A2I2Z2B1|A0A2I2Z2B1_GORGO
OG0013319	sp|Q8CE90|MP2K7_MOUSE	tr|A0A2I2Z2T3|A0A2I2Z2T3_GORGO
OG0013320	tr|A0A1L1STL9|A0A1L1STL9_MOUSE	tr|A0A2I2Z7V7|A0A2I2Z7V7_GORGO
OG0013321	sp|Q8R411|MYCT1_MOUSE	tr|A0A2I2ZHC9|A0A2I2ZHC9_GORGO
OG0013322	sp|Q91WL8|WWOX_MOUSE	tr|A0A2I2ZPP4|A0A2I2ZPP4_GORGO
OG0013323	tr|E9PYP2|E9PYP2_MOUSE	tr|A0A2I2ZT60|A0A2I2ZT60_GORGO
OG0013324	sp|Q8C0W1|ANMY1_MOUSE	tr|G3QGK4|G3QGK4_GORGO
OG0013325	sp|Q7TQF2|FBX10_MOUSE	tr|G3QHM5|G3QHM5_GORGO
OG0013326	tr|B1ART2|B1ART2_MOUSE	tr|G3QHP6|G3QHP6_GORGO
OG0013327	sp|O54957|LAT_MOUSE	tr|G3QHV0|G3QHV0_GORGO
OG0013328	sp|Q8VC66|ADIP_MOUSE	tr|G3QII5|G3QII5_GORGO
OG0013329	sp|Q8CIM5|GPR84_MOUSE	tr|G3QJL9|G3QJL9_GORGO
OG0013330	sp|Q9D300|RGF1C_MOUSE	tr|G3QKV1|G3QKV1_GORGO
OG0013331	sp|P0C7A3|MBOA4_MOUSE	tr|G3QLI0|G3QLI0_GORGO
OG0013332	sp|Q91XA8|KLD8A_MOUSE	tr|G3QLV2|G3QLV2_GORGO
OG0013333	sp|E9Q4F2|KLH18_MOUSE	tr|G3QM91|G3QM91_GORGO
OG0013334	sp|Q61743|KCJ11_MOUSE	tr|G3QMA2|G3QMA2_GORGO
OG0013335	sp|Q9CZW5|TOM70_MOUSE	tr|G3QMD1|G3QMD1_GORGO
OG0013336	sp|Q8BZR0|GPR82_MOUSE	tr|G3QMH5|G3QMH5_GORGO
OG0013337	sp|Q8BP74|PSTK_MOUSE	tr|G3QMP9|G3QMP9_GORGO
OG0013338	tr|Q811Q3|Q811Q3_MOUSE	tr|G3QN27|G3QN27_GORGO
OG0013339	sp|O35144|TERF2_MOUSE	tr|G3QP07|G3QP07_GORGO
OG0013340	sp|Q80WJ1|GGN_MOUSE	tr|G3QP87|G3QP87_GORGO
OG0013341	sp|Q9D0L6|BAMBI_MOUSE	tr|G3QPL0|G3QPL0_GORGO
OG0013342	sp|Q6NS65|GPR17_MOUSE	tr|G3QPZ8|G3QPZ8_GORGO
OG0013343	sp|Q8BGN6|TMG4_MOUSE	tr|G3QQM1|G3QQM1_GORGO
OG0013344	sp|Q8R400|ADIG_MOUSE	tr|G3QQR4|G3QQR4_GORGO
OG0013345	sp|Q9CQ37|UBE2T_MOUSE	tr|G3QQW9|G3QQW9_GORGO
OG0013346	sp|O54824|IL16_MOUSE	tr|G3QR00|G3QR00_GORGO
OG0013347	sp|Q9DAQ9|SPT19_MOUSE	tr|G3QRN0|G3QRN0_GORGO
OG0013348	sp|Q99N85|RT18A_MOUSE	tr|G3QTX9|G3QTX9_GORGO
OG0013349	sp|Q9EQP6|ARRC_MOUSE	tr|G3QUR5|G3QUR5_GORGO
OG0013350	sp|Q9CQD8|VA0E1_MOUSE	tr|G3QUZ6|G3QUZ6_GORGO
OG0013351	sp|Q9WTL2|RAB25_MOUSE	tr|G3QVB1|G3QVB1_GORGO
OG0013352	sp|Q9DBL2|GDAP2_MOUSE	tr|G3QVI5|G3QVI5_GORGO
OG0013353	sp|Q9QY23|PKP3_MOUSE	tr|G3QW31|G3QW31_GORGO
OG0013354	sp|Q6V3W6|DRC7_MOUSE	tr|G3QZG8|G3QZG8_GORGO
OG0013355	sp|Q99J56|DERL1_MOUSE	tr|G3R0M4|G3R0M4_GORGO
OG0013356	sp|Q3UP38|EFC4B_MOUSE	tr|G3R454|G3R454_GORGO
OG0013357	sp|Q9CR24|NUDT8_MOUSE	tr|G3R8F2|G3R8F2_GORGO
OG0013358	sp|Q00286|PIT1_MOUSE	tr|G3R8G0|G3R8G0_GORGO
OG0013359	sp|O88186|GPIX_MOUSE	tr|G3RAV6|G3RAV6_GORGO
OG0013360	sp|Q8BSA9|TYW3_MOUSE	tr|G3RCV6|G3RCV6_GORGO
OG0013361	sp|Q8VC82|RHBL1_MOUSE	tr|G3RDB0|G3RDB0_GORGO
OG0013362	tr|A0A140LIJ0|A0A140LIJ0_MOUSE	tr|G3RDB7|G3RDB7_GORGO
OG0013363	sp|Q8CCF0|PRP31_MOUSE	tr|G3RK55|G3RK55_GORGO
OG0013364	sp|Q920H4|ACM5_MOUSE	tr|G3RNL2|G3RNL2_GORGO
OG0013365	sp|Q640P2|ANGL1_MOUSE	tr|G3RRW2|G3RRW2_GORGO
OG0013366	sp|E9PV87|TALD3_MOUSE	tr|G3RTS0|G3RTS0_GORGO
OG0013367	sp|P31532|SAA4_MOUSE	tr|G3RZ43|G3RZ43_GORGO
OG0013368	sp|A2AIV2|VIR_MOUSE	tr|G3S2X0|G3S2X0_GORGO
OG0013369	sp|P23611|IRF8_MOUSE	tr|G3S6K3|G3S6K3_GORGO
OG0013370	sp|Q61026|NCOA2_MOUSE	tr|G3S6Z6|G3S6Z6_GORGO
OG0013371	sp|P01027|CO3_MOUSE	tr|G3SA61|G3SA61_GORGO
OG0013372	sp|P97950|RB33A_MOUSE	tr|G3SBQ8|G3SBQ8_GORGO
OG0013373	sp|A6H687|SAC31_MOUSE	tr|G3SDV5|G3SDV5_GORGO
OG0013374	sp|Q8CGP0|H2B3B_MOUSE	tr|G3SEH8|G3SEH8_GORGO
OG0013375	sp|Q8BQB4|FJX1_MOUSE	tr|G3SGW5|G3SGW5_GORGO
OG0013376	sp|Q91V79|FITM1_MOUSE	tr|A0A2I2Y218|A0A2I2Y218_GORGO
OG0013377	tr|J3QNN4|J3QNN4_MOUSE	tr|A0A2I2YHT3|A0A2I2YHT3_GORGO
OG0013378	sp|Q9EQQ9|OGA_MOUSE	tr|A0A2I2YJ45|A0A2I2YJ45_GORGO
OG0013379	sp|Q8BR92|PALM2_MOUSE	tr|A0A2I2YKY0|A0A2I2YKY0_GORGO
OG0013380	sp|Q9D4H9|PHF14_MOUSE	tr|A0A2I2YL68|A0A2I2YL68_GORGO
OG0013381	tr|G3XA12|G3XA12_MOUSE	tr|A0A2I2YNW6|A0A2I2YNW6_GORGO
OG0013382	tr|E9PY16|E9PY16_MOUSE	tr|A0A2I2YR05|A0A2I2YR05_GORGO
OG0013383	sp|Q9DBU3|RIOK3_MOUSE	tr|A0A2I2YRA4|A0A2I2YRA4_GORGO
OG0013384	sp|Q6PAR5|GAPD1_MOUSE	tr|A0A2I2YS87|A0A2I2YS87_GORGO
OG0013385	sp|Q6P3E7|HDA10_MOUSE	tr|A0A2I2YWZ8|A0A2I2YWZ8_GORGO
OG0013386	sp|Q8BTF8|RALYL_MOUSE	tr|A0A2I2Z435|A0A2I2Z435_GORGO
OG0013387	sp|O09107|INSL3_MOUSE	tr|A0A2I2Z970|A0A2I2Z970_GORGO
OG0013388	sp|E9Q735|UBE4A_MOUSE	tr|A0A2I2ZD19|A0A2I2ZD19_GORGO
OG0013389	sp|Q6NWW5|KIF24_MOUSE	tr|A0A2I2ZE30|A0A2I2ZE30_GORGO
OG0013390	sp|Q8BT35|MTLN_MOUSE	tr|A0A2I2ZF62|A0A2I2ZF62_GORGO
OG0013391	sp|Q80TL0|PPM1E_MOUSE	tr|A0A2I2ZPR4|A0A2I2ZPR4_GORGO
OG0013392	sp|O70355|BTNL2_MOUSE	tr|A0A2I2ZPZ7|A0A2I2ZPZ7_GORGO
OG0013393	sp|Q8C3F2|F120C_MOUSE	tr|A0A2I2ZR33|A0A2I2ZR33_GORGO
OG0013394	sp|Q99N48|SYTL3_MOUSE	tr|A0A2I2ZT15|A0A2I2ZT15_GORGO
OG0013395	sp|D3Z7Q2|SIM20_MOUSE	tr|A0A2I2ZTT7|A0A2I2ZTT7_GORGO
OG0013396	sp|Q9QXJ4|ARL10_MOUSE	tr|A0A2I2ZX03|A0A2I2ZX03_GORGO
OG0013397	sp|Q9WVQ1|MAGI2_MOUSE	tr|G3QG32|G3QG32_GORGO
OG0013398	sp|Q99MR6|SRRT_MOUSE	tr|G3QGN2|G3QGN2_GORGO
OG0013399	sp|P32043|HXC5_MOUSE	tr|G3QGY9|G3QGY9_GORGO
OG0013400	sp|Q61602|GLI3_MOUSE	tr|G3QI08|G3QI08_GORGO
OG0013401	sp|Q8BW70|UBP38_MOUSE	tr|G3QI18|G3QI18_GORGO
OG0013402	sp|P0C5K1|SBK2_MOUSE	tr|G3QIZ1|G3QIZ1_GORGO
OG0013403	sp|Q6P9L6|KIF15_MOUSE	tr|G3QJF5|G3QJF5_GORGO
OG0013404	sp|Q9WUQ2|PREB_MOUSE	tr|G3QJH2|G3QJH2_GORGO
OG0013405	sp|P63321|RALA_MOUSE	tr|G3QK90|G3QK90_GORGO
OG0013406	sp|Q80T14|FRAS1_MOUSE	tr|G3QKZ2|G3QKZ2_GORGO
OG0013407	sp|P15702|LEUK_MOUSE	tr|G3QPP0|G3QPP0_GORGO
OG0013408	sp|Q3UPE3|RMI2_MOUSE	tr|G3QRJ2|G3QRJ2_GORGO
OG0013409	sp|Q9DAM3|HSPB9_MOUSE	tr|G3QRU3|G3QRU3_GORGO
OG0013410	sp|A0JLY1|CF210_MOUSE	tr|G3QTS2|G3QTS2_GORGO
OG0013411	sp|O55226|CHAD_MOUSE	tr|G3QUH5|G3QUH5_GORGO
OG0013412	sp|Q80YW5|BSPRY_MOUSE	tr|G3QVP0|G3QVP0_GORGO
OG0013413	sp|Q2KHK3|AMPQ_MOUSE	tr|G3QWK5|G3QWK5_GORGO
OG0013414	sp|Q6PZD9|CEBPE_MOUSE	tr|G3QWU0|G3QWU0_GORGO
OG0013415	sp|Q70FJ1|AKAP9_MOUSE	tr|G3QWV6|G3QWV6_GORGO
OG0013416	sp|Q8BHL7|C42S1_MOUSE	tr|G3QYT6|G3QYT6_GORGO
OG0013417	sp|P97470|PP4C_MOUSE	tr|G3QZX1|G3QZX1_GORGO
OG0013418	sp|Q9DA17|TSG13_MOUSE	tr|G3R0U1|G3R0U1_GORGO
OG0013419	sp|P82343|RENBP_MOUSE	tr|G3R2V3|G3R2V3_GORGO
OG0013420	sp|Q8K0J2|B3GN7_MOUSE	tr|G3R4F6|G3R4F6_GORGO
OG0013421	sp|Q9JKC6|CEND_MOUSE	tr|G3R5C0|G3R5C0_GORGO
OG0013422	sp|Q9DAM2|EFCB9_MOUSE	tr|G3R6W5|G3R6W5_GORGO
OG0013423	sp|P05977|MYL1_MOUSE	tr|G3R8I7|G3R8I7_GORGO
OG0013424	sp|Q9D5W4|CCD81_MOUSE	tr|G3R8U0|G3R8U0_GORGO
OG0013425	sp|Q3UHL1|CAMKV_MOUSE	tr|G3R976|G3R976_GORGO
OG0013426	sp|P56716|RP1_MOUSE	tr|G3R9A1|G3R9A1_GORGO
OG0013427	sp|P97873|LOXL1_MOUSE	tr|G3RFS3|G3RFS3_GORGO
OG0013428	sp|O35685|NUDC_MOUSE	tr|G3RH24|G3RH24_GORGO
OG0013429	sp|P97504|BMX_MOUSE	tr|G3RIN1|G3RIN1_GORGO
OG0013430	sp|O55225|OTOG_MOUSE	tr|G3RIY5|G3RIY5_GORGO
OG0013431	sp|Q8BIA3|MKX_MOUSE	tr|G3RJD8|G3RJD8_GORGO
OG0013432	sp|O08705|NTCP_MOUSE	tr|G3RK12|G3RK12_GORGO
OG0013433	sp|Q6GSS7|H2A2A_MOUSE	tr|G3RNK8|G3RNK8_GORGO
OG0013434	sp|Q05910|ADAM8_MOUSE	tr|G3RT38|G3RT38_GORGO
OG0013435	sp|Q8CHS4|PLCX1_MOUSE	tr|G3S650|G3S650_GORGO
OG0013436	sp|Q80U44|ZFY16_MOUSE	tr|G3S6W8|G3S6W8_GORGO
OG0013437	sp|Q64277|BST1_MOUSE	tr|G3SFG8|G3SFG8_GORGO
OG0013438	sp|Q3UQN2|FCHO2_MOUSE	tr|G3SII1|G3SII1_GORGO
OG0013439	sp|Q811M1|RHG15_MOUSE	tr|G3SKG2|G3SKG2_GORGO
OG0013440	sp|Q99LC3|NDUAA_MOUSE	sp|Q0MQB6|NDUAA_GORGO
OG0013441	sp|P60003|ELOF1_MOUSE	tr|A0A2I2Y294|A0A2I2Y294_GORGO
OG0013442	sp|P61364|OSTN_MOUSE	tr|A0A2I2YD98|A0A2I2YD98_GORGO
OG0013443	sp|P15655|FGF2_MOUSE	tr|A0A2I2YE38|A0A2I2YE38_GORGO
OG0013444	sp|Q9CWU4|CA052_MOUSE	tr|A0A2I2YFI8|A0A2I2YFI8_GORGO
OG0013445	sp|Q8C0Q4|NEK11_MOUSE	tr|A0A2I2YG28|A0A2I2YG28_GORGO
OG0013446	sp|Q2PZL6|FAT4_MOUSE	tr|A0A2I2YI73|A0A2I2YI73_GORGO
OG0013447	sp|Q8K1L0|CREB5_MOUSE	tr|A0A2I2YIZ4|A0A2I2YIZ4_GORGO
OG0013448	sp|Q9D968|HCFC2_MOUSE	tr|A0A2I2YK61|A0A2I2YK61_GORGO
OG0013449	sp|Q9CZ92|CENPP_MOUSE	tr|A0A2I2YKA0|A0A2I2YKA0_GORGO
OG0013450	sp|Q9WVB6|LENEP_MOUSE	tr|A0A2I2YPG6|A0A2I2YPG6_GORGO
OG0013451	sp|Q08874|MITF_MOUSE	tr|A0A2I2YXN7|A0A2I2YXN7_GORGO
OG0013452	sp|Q8CDA1|SAC2_MOUSE	tr|A0A2I2Z2F0|A0A2I2Z2F0_GORGO
OG0013453	sp|P40630|TFAM_MOUSE	tr|A0A2I2Z3X1|A0A2I2Z3X1_GORGO
OG0013454	sp|D3YVL2|CFA70_MOUSE	tr|A0A2I2Z6I6|A0A2I2Z6I6_GORGO
OG0013455	sp|Q9Z280|PLD1_MOUSE	tr|A0A2I2ZEZ5|A0A2I2ZEZ5_GORGO
OG0013456	sp|Q9QZC7|PKHB2_MOUSE	tr|A0A2I2ZF90|A0A2I2ZF90_GORGO
OG0013457	sp|Q8R4E4|MYOZ3_MOUSE	tr|A0A2I2ZHU7|A0A2I2ZHU7_GORGO
OG0013458	sp|Q8BM39|PRP18_MOUSE	tr|A0A2I2ZMF9|A0A2I2ZMF9_GORGO
OG0013459	tr|E9PXF0|E9PXF0_MOUSE	tr|A0A2I2ZQJ9|A0A2I2ZQJ9_GORGO
OG0013460	tr|A0A140LIX9|A0A140LIX9_MOUSE	tr|A0A2I2ZXP8|A0A2I2ZXP8_GORGO
OG0013461	sp|Q9DCT6|BAP18_MOUSE	tr|A0A2I2ZYX5|A0A2I2ZYX5_GORGO
OG0013462	sp|Q9QUN7|TLR2_MOUSE	sp|B3Y615|TLR2_GORGO
OG0013463	sp|Q9JIG7|CCD22_MOUSE	tr|G3QF36|G3QF36_GORGO
OG0013464	sp|P55200|KMT2A_MOUSE	tr|G3QF71|G3QF71_GORGO
OG0013465	sp|Q9CZT8|RAB3B_MOUSE	tr|G3QGS6|G3QGS6_GORGO
OG0013466	sp|P29416|HEXA_MOUSE	tr|G3QK92|G3QK92_GORGO
OG0013467	sp|Q8BG22|CLCA2_MOUSE	tr|G3QME4|G3QME4_GORGO
OG0013468	sp|Q5DTI8|ESYT3_MOUSE	tr|G3QMU0|G3QMU0_GORGO
OG0013469	sp|Q9D479|UVSSA_MOUSE	tr|G3QQB0|G3QQB0_GORGO
OG0013470	sp|Q9QYC7|VKGC_MOUSE	tr|G3QQH6|G3QQH6_GORGO
OG0013471	sp|Q8C0E2|VP26B_MOUSE	tr|G3QV91|G3QV91_GORGO
OG0013472	sp|Q5DTT2|PSD1_MOUSE	tr|G3QVQ5|G3QVQ5_GORGO
OG0013473	sp|Q9DBX7|HEYL_MOUSE	tr|G3QYY3|G3QYY3_GORGO
OG0013474	tr|E9Q9F7|E9Q9F7_MOUSE	tr|G3QZN6|G3QZN6_GORGO
OG0013476	sp|A0A0B4J1F4|ARRD4_MOUSE	tr|G3R0H7|G3R0H7_GORGO
OG0013477	tr|G5E8L9|G5E8L9_MOUSE	tr|G3R1F2|G3R1F2_GORGO
OG0013478	sp|Q7TNR6|IGS21_MOUSE	tr|G3R312|G3R312_GORGO
OG0013479	sp|Q80UN9|MOD5_MOUSE	tr|G3R3K0|G3R3K0_GORGO
OG0013480	sp|Q3UFM5|NOM1_MOUSE	tr|G3R5R2|G3R5R2_GORGO
OG0013481	sp|Q9JL70|FANCA_MOUSE	tr|G3R5W6|G3R5W6_GORGO
OG0013482	sp|Q9Z205|RFXK_MOUSE	tr|G3R9X2|G3R9X2_GORGO
OG0013483	sp|A4Q9E5|TTLL3_MOUSE	tr|G3RBE0|G3RBE0_GORGO
OG0013484	sp|Q8K4E0|ALMS1_MOUSE	tr|G3RBL1|G3RBL1_GORGO
OG0013485	sp|Q8CCX5|KT222_MOUSE	tr|G3RCY3|G3RCY3_GORGO
OG0013486	sp|Q8VC12|HUTU_MOUSE	tr|G3RDP8|G3RDP8_GORGO
OG0013487	sp|Q921C5|BICD2_MOUSE	tr|G3RH83|G3RH83_GORGO
OG0013488	sp|P81122|IRS2_MOUSE	tr|G3RHI8|G3RHI8_GORGO
OG0013489	sp|Q9JJP2|P73_MOUSE	tr|G3RHQ4|G3RHQ4_GORGO
OG0013490	sp|Q6AXF6|SIDT1_MOUSE	tr|G3RJW2|G3RJW2_GORGO
OG0013491	sp|Q3U1J1|TFPT_MOUSE	tr|G3RK47|G3RK47_GORGO
OG0013492	sp|Q9DB30|PHKG2_MOUSE	tr|G3RKN3|G3RKN3_GORGO
OG0013493	sp|P82976|GBX1_MOUSE	tr|G3RL75|G3RL75_GORGO
OG0013494	sp|Q9DAN9|CF97D_MOUSE	tr|G3RN08|G3RN08_GORGO
OG0013495	sp|P01592|IGJ_MOUSE	tr|G3RS36|G3RS36_GORGO
OG0013496	sp|Q8BGR2|LRC8D_MOUSE	tr|G3S0W7|G3S0W7_GORGO
OG0013497	sp|Q8CGF5|TLCD4_MOUSE	tr|G3S2Y8|G3S2Y8_GORGO
OG0013498	sp|P56677|ST14_MOUSE	tr|G3S550|G3S550_GORGO
