Orthogroup	Homo_sapiens	Rattus_norvegicus
OG0014600	sp|Q99871|HAUS7_HUMAN	tr|A0A0G2JYQ1|A0A0G2JYQ1_RAT
OG0014601	sp|Q9BST9|RTKN_HUMAN	sp|Q6V7V2|RTKN_RAT
OG0014602	sp|Q9BVK2|ALG8_HUMAN	tr|E9PT91|E9PT91_RAT
OG0014603	sp|Q9C0A1|ZFHX2_HUMAN	tr|D3ZF41|D3ZF41_RAT
OG0014604	sp|Q9H992|MARH7_HUMAN	sp|Q5XI50|MARH7_RAT
OG0014605	sp|Q9NVI1|FANCI_HUMAN	tr|D3Z840|D3Z840_RAT
OG0014606	sp|Q9NWV4|CZIB_HUMAN	sp|Q498R7|CZIB_RAT
OG0014607	sp|Q9NX52|RHBL2_HUMAN	tr|D3ZA62|D3ZA62_RAT
OG0014608	sp|Q9NYG8|KCNK4_HUMAN	sp|G3V8V5|KCNK4_RAT
OG0014609	sp|Q9UBB5|MBD2_HUMAN	tr|D4A986|D4A986_RAT
OG0014610	sp|Q9UGM1|ACHA9_HUMAN	sp|P43144|ACHA9_RAT
OG0014611	sp|Q9UKN7|MYO15_HUMAN	tr|A0A0G2K1F7|A0A0G2K1F7_RAT
OG0014612	sp|Q9UKT8|FBXW2_HUMAN	sp|B2RZ17|FBXW2_RAT
OG0014613	sp|Q9Y4F9|RIPR2_HUMAN	sp|Q7TP54|RIPR2_RAT
OG0014614	sp|O15350|P73_HUMAN	tr|D4AA88|D4AA88_RAT
OG0014615	sp|O43173|SIA8C_HUMAN	tr|G3V8D0|G3V8D0_RAT
OG0014616	sp|O60784|TOM1_HUMAN	tr|F7EYC4|F7EYC4_RAT
OG0014617	sp|O95057|DIRA1_HUMAN	tr|D4A304|D4A304_RAT
OG0014618	sp|P15169|CBPN_HUMAN	sp|Q9EQV8|CBPN_RAT
OG0014619	sp|P19835|CEL_HUMAN	sp|P07882|CEL_RAT
OG0014620	sp|P23469|PTPRE_HUMAN	sp|B2GV87|PTPRE_RAT
OG0014621	sp|P60153|RNAS9_HUMAN	tr|Q5QJV4|Q5QJV4_RAT
OG0014622	sp|P61916|NPC2_HUMAN	tr|A0A8I6AWS0|A0A8I6AWS0_RAT
OG0014623	sp|Q0VF96|CGNL1_HUMAN	tr|D4A3V5|D4A3V5_RAT
OG0014624	sp|Q13368|MPP3_HUMAN	sp|O88954|MPP3_RAT
OG0014625	sp|Q13427|PPIG_HUMAN	sp|O55035|PPIG_RAT
OG0014626	sp|Q13609|DNSL3_HUMAN	sp|O89107|DNSL3_RAT
OG0014627	sp|Q14247|SRC8_HUMAN	sp|Q66HL2|SRC8_RAT
OG0014628	sp|Q15038|DAZP2_HUMAN	sp|P60486|DAZP2_RAT
OG0014629	sp|Q4AE62|GTDC1_HUMAN	sp|Q53E76|GTDC1_RAT
OG0014630	sp|Q5H8C1|FREM1_HUMAN	tr|A0A0G2KB00|A0A0G2KB00_RAT
OG0014631	sp|Q5T870|PRR9_HUMAN	tr|D4A5H5|D4A5H5_RAT
OG0014632	sp|Q6VVX0|CP2R1_HUMAN	tr|A0A8I6A0G3|A0A8I6A0G3_RAT
OG0014633	sp|Q7Z6M4|MTEF4_HUMAN	sp|Q4G078|MTEF4_RAT
OG0014634	sp|Q7Z7C7|STRA8_HUMAN	tr|D4ADQ4|D4ADQ4_RAT
OG0014635	sp|Q86SJ6|DSG4_HUMAN	sp|Q6W3B0|DSG4_RAT
OG0014636	sp|Q86TN4|TRPT1_HUMAN	tr|D3ZBT6|D3ZBT6_RAT
OG0014637	sp|Q86WV5|TEN1L_HUMAN	tr|A0A0G2K213|A0A0G2K213_RAT
OG0014638	sp|Q86X19|TMM17_HUMAN	sp|Q5HZE5|TMM17_RAT
OG0014639	sp|Q8IYS4|DAAF8_HUMAN	sp|Q5XIK6|DAAF8_RAT
OG0014640	sp|Q8N3C0|ASCC3_HUMAN	sp|F1LPQ2|ASCC3_RAT
OG0014641	sp|Q8N8Q9|NIPA2_HUMAN	tr|D3ZUV1|D3ZUV1_RAT
OG0014642	sp|Q8NFX7|STXB6_HUMAN	tr|A0A8I5ZLL4|A0A8I5ZLL4_RAT
OG0014643	sp|Q8TBE1|CNIH3_HUMAN	sp|D0Q0Y7|CNIH3_RAT
OG0014644	sp|Q8TCG5|CPT1C_HUMAN	sp|F1LN46|CPT1C_RAT
OG0014645	sp|Q8WXK3|ASB13_HUMAN	tr|D3ZEJ6|D3ZEJ6_RAT
OG0014646	sp|Q96PP4|TSG13_HUMAN	tr|D3ZMN0|D3ZMN0_RAT
OG0014647	sp|Q99741|CDC6_HUMAN	tr|D3ZRK7|D3ZRK7_RAT
OG0014648	sp|Q9BSN7|TM204_HUMAN	sp|Q5M962|TM204_RAT
OG0014649	sp|Q9H672|ASB7_HUMAN	tr|A0A8I5ZQV9|A0A8I5ZQV9_RAT
OG0014650	sp|Q9NQ94|A1CF_HUMAN	sp|Q923K9|A1CF_RAT
OG0014651	sp|Q9NXC2|GFOD1_HUMAN	tr|D3ZR63|D3ZR63_RAT
OG0014652	sp|Q9P209|CEP72_HUMAN	tr|D3ZVQ1|D3ZVQ1_RAT
OG0014653	sp|Q9P260|RELCH_HUMAN	tr|A0A8I5ZRA1|A0A8I5ZRA1_RAT
OG0014654	sp|Q9P2H0|CE126_HUMAN	tr|A0A8I6AET0|A0A8I6AET0_RAT
OG0014655	sp|Q9UBH0|I36RA_HUMAN	tr|D4A1A6|D4A1A6_RAT
OG0014656	sp|Q9UHI6|DDX20_HUMAN	tr|F1MAM8|F1MAM8_RAT
OG0014657	sp|Q9UHL4|DPP2_HUMAN	sp|Q9EPB1|DPP2_RAT
OG0014658	sp|Q9UKA8|RCAN3_HUMAN	tr|A0A8I6AB36|A0A8I6AB36_RAT
OG0014659	sp|Q9Y239|NOD1_HUMAN	tr|D4ADT7|D4ADT7_RAT
OG0014660	sp|Q9Y2L8|ZKSC5_HUMAN	tr|A0A0G2K008|A0A0G2K008_RAT
OG0014661	sp|Q9Y3E5|PTH2_HUMAN	tr|A0A8I5ZZ93|A0A8I5ZZ93_RAT
OG0014662	sp|Q9Y5J6|T10B_HUMAN	sp|Q9R1B1|T10B_RAT
OG0014663	tr|A0A087WZ39|A0A087WZ39_HUMAN	tr|A0A8I6AVN7|A0A8I6AVN7_RAT
OG0014664	sp|A0A1B0GTW7|CIROP_HUMAN	tr|A0A0G2JX27|A0A0G2JX27_RAT
OG0014665	sp|A6H8Z2|F221B_HUMAN	sp|Q66HD8|F221B_RAT
OG0014666	sp|A8MU46|SMTL1_HUMAN	tr|D3ZWP4|D3ZWP4_RAT
OG0014667	sp|A8MYV0|DCD2C_HUMAN	tr|A0A8I5ZV25|A0A8I5ZV25_RAT
OG0014668	sp|O14746|TERT_HUMAN	sp|Q673L6|TERT_RAT
OG0014669	sp|O15015|ZN646_HUMAN	tr|A0A0G2KA68|A0A0G2KA68_RAT
OG0014670	sp|O75127|PTCD1_HUMAN	sp|A2VD13|PTCD1_RAT
OG0014671	sp|O95164|UBL3_HUMAN	sp|Q5BJT2|UBL3_RAT
OG0014672	sp|P12271|RLBP1_HUMAN	tr|D3Z956|D3Z956_RAT
OG0014673	sp|P28069|PIT1_HUMAN	sp|P10037|PIT1_RAT
OG0014674	sp|P28328|PEX2_HUMAN	sp|P24392|PEX2_RAT
OG0014675	sp|P46782|RS5_HUMAN	sp|P24050|RS5_RAT
OG0014676	sp|P47211|GALR1_HUMAN	sp|Q62805|GALR1_RAT
OG0014677	sp|P48051|KCNJ6_HUMAN	sp|P48550|KCNJ6_RAT
OG0014678	sp|P57105|SYJ2B_HUMAN	sp|Q9WVJ4|SYJ2B_RAT
OG0014679	sp|Q00978|IRF9_HUMAN	tr|A0A8I5ZQE9|A0A8I5ZQE9_RAT
OG0014680	sp|Q04900|MUC24_HUMAN	sp|Q9QX82|MUC24_RAT
OG0014681	sp|Q10570|CPSF1_HUMAN	tr|A0A0G2JYV2|A0A0G2JYV2_RAT
OG0014682	sp|Q15025|TNIP1_HUMAN	tr|D3ZHV1|D3ZHV1_RAT
OG0014683	sp|Q3ZCQ8|TIM50_HUMAN	tr|A0A8I6ACU9|A0A8I6ACU9_RAT
OG0014684	sp|Q5HYL7|TM196_HUMAN	sp|Q5EB63|TM196_RAT
OG0014685	sp|Q5QJE6|TDIF2_HUMAN	tr|D3ZHM7|D3ZHM7_RAT
OG0014686	sp|Q5SWH9|TMM69_HUMAN	tr|B1WBX2|B1WBX2_RAT
OG0014687	sp|Q6P2P2|ANM9_HUMAN	tr|D3ZDR5|D3ZDR5_RAT
OG0014688	sp|Q6PK04|CC137_HUMAN	tr|A0A8I5Y5F8|A0A8I5Y5F8_RAT
OG0014689	sp|Q6ZN84|CCD81_HUMAN	sp|Q5XIN9|CCD81_RAT
OG0014690	sp|Q7Z388|D19L4_HUMAN	tr|D3Z939|D3Z939_RAT
OG0014691	sp|Q7Z5B4|RIC3_HUMAN	tr|B0B1T9|B0B1T9_RAT
OG0014692	sp|Q86V42|F124A_HUMAN	tr|A0A0G2JV50|A0A0G2JV50_RAT
OG0014693	sp|Q86WS5|TMPSC_HUMAN	tr|F1M348|F1M348_RAT
OG0014694	sp|Q86X53|ERIC1_HUMAN	tr|F7FM87|F7FM87_RAT
OG0014695	sp|Q86Y01|DTX1_HUMAN	tr|A0A8I6A4D7|A0A8I6A4D7_RAT
OG0014696	sp|Q8IYE0|CC146_HUMAN	sp|Q66H60|CC146_RAT
OG0014697	sp|Q8N0V4|LGI2_HUMAN	tr|B5DF14|B5DF14_RAT
OG0014698	sp|Q8N413|S2545_HUMAN	tr|D3ZL04|D3ZL04_RAT
OG0014699	sp|Q8N6Q8|MET25_HUMAN	tr|A0A8I6GC39|A0A8I6GC39_RAT
OG0014700	sp|Q8ND71|GIMA8_HUMAN	sp|Q4KLG2|GIMA8_RAT
OG0014701	sp|Q8NGJ9|O51T1_HUMAN	tr|M0RAR1|M0RAR1_RAT
OG0014702	sp|Q8WTR7|ZN473_HUMAN	tr|F1LTH0|F1LTH0_RAT
OG0014703	sp|Q8WWX9|SELM_HUMAN	tr|A0A0G2JZZ4|A0A0G2JZZ4_RAT
OG0014704	sp|Q92841|DDX17_HUMAN	tr|E9PT29|E9PT29_RAT
OG0014705	sp|Q96C55|ZN524_HUMAN	tr|A0A0G2JUJ1|A0A0G2JUJ1_RAT
OG0014706	sp|Q96DZ5|CLIP3_HUMAN	tr|M0R4N9|M0R4N9_RAT
OG0014707	sp|Q96G25|MED8_HUMAN	tr|A0A8I6AU03|A0A8I6AU03_RAT
OG0014708	sp|Q96GR2|ACBG1_HUMAN	sp|Q924N5|ACBG1_RAT
OG0014709	sp|Q96JG9|ZN469_HUMAN	tr|A0A8I5ZKZ7|A0A8I5ZKZ7_RAT
OG0014710	sp|Q96LT6|CA074_HUMAN	sp|Q5U2R2|CA074_RAT
OG0014711	sp|Q96NK8|NDF6_HUMAN	tr|B5DEY7|B5DEY7_RAT
OG0014712	sp|Q96NU7|HUTI_HUMAN	tr|D4AAV1|D4AAV1_RAT
OG0014713	sp|Q96PY6|NEK1_HUMAN	tr|A0A0G2K5C7|A0A0G2K5C7_RAT
OG0014714	sp|Q9BUA3|SPNDC_HUMAN	tr|D4AED1|D4AED1_RAT
OG0014715	sp|Q9BV19|CA050_HUMAN	tr|D4A7G9|D4A7G9_RAT
OG0014716	sp|Q9BXY5|CAYP2_HUMAN	tr|A0A8I6GEU7|A0A8I6GEU7_RAT
OG0014717	sp|Q9BYD6|RM01_HUMAN	tr|A0A0G2JUV4|A0A0G2JUV4_RAT
OG0014718	sp|Q9H3U7|SMOC2_HUMAN	tr|F7FPL2|F7FPL2_RAT
OG0014719	sp|Q9HBT7|ZN287_HUMAN	tr|D4A516|D4A516_RAT
OG0014720	sp|Q9HCR9|PDE11_HUMAN	sp|Q8VID6|PDE11_RAT
OG0014721	sp|Q9NRL3|STRN4_HUMAN	tr|F1M6V8|F1M6V8_RAT
OG0014722	sp|Q9NW81|DMAC2_HUMAN	sp|Q5I0I4|DMAC2_RAT
OG0014723	sp|Q9NWS8|RMND1_HUMAN	tr|E9PU34|E9PU34_RAT
OG0014724	sp|Q9NWT1|PK1IP_HUMAN	tr|Q32PZ0|Q32PZ0_RAT
OG0014725	sp|Q9P286|PAK5_HUMAN	sp|D4A280|PAK5_RAT
OG0014726	sp|Q9ULW8|PADI3_HUMAN	sp|P70708|PADI3_RAT
OG0014727	sp|Q9ULX7|CAH14_HUMAN	tr|A0A8I6AHH2|A0A8I6AHH2_RAT
OG0014728	sp|Q9Y5S1|TRPV2_HUMAN	sp|Q9WUD2|TRPV2_RAT
OG0014729	sp|A0A0B4J263|TVA39_HUMAN	tr|A0A8I5ZUI7|A0A8I5ZUI7_RAT
OG0014730	sp|A0A1B0GU71|C97D2_HUMAN	tr|A0A8I6A9L5|A0A8I6A9L5_RAT
OG0014731	sp|A6NIV6|LRIQ4_HUMAN	tr|F1M0Y2|F1M0Y2_RAT
OG0014732	sp|A8MVX0|ARG33_HUMAN	tr|A0A8I6G7U0|A0A8I6G7U0_RAT
OG0014733	sp|O00716|E2F3_HUMAN	tr|A0A0G2K0V6|A0A0G2K0V6_RAT
OG0014734	sp|O14668|TMG1_HUMAN	tr|A0A8I6A9I3|A0A8I6A9I3_RAT
OG0014735	sp|O14718|OPSX_HUMAN	tr|A0A1W2Q6H2|A0A1W2Q6H2_RAT
OG0014736	sp|O15482|TEX28_HUMAN	tr|F1LWH7|F1LWH7_RAT
OG0014737	sp|O43747|AP1G1_HUMAN	tr|A0A8I5Y697|A0A8I5Y697_RAT
OG0014738	sp|O75143|ATG13_HUMAN	tr|D3ZA45|D3ZA45_RAT
OG0014739	sp|O75604|UBP2_HUMAN	sp|Q5U349|UBP2_RAT
OG0014740	sp|O95568|MET18_HUMAN	sp|Q4KM84|MET18_RAT
OG0014741	sp|P02671|FIBA_HUMAN	sp|P06399|FIBA_RAT
OG0014742	sp|P15529|MCP_HUMAN	sp|Q9Z0M4|MCP_RAT
OG0014743	sp|P31629|ZEP2_HUMAN	sp|Q00900|ZEP2_RAT
OG0014744	sp|P48788|TNNI2_HUMAN	sp|P27768|TNNI2_RAT
OG0014745	sp|P49411|EFTU_HUMAN	sp|P85834|EFTU_RAT
OG0014746	sp|P51911|CNN1_HUMAN	sp|Q08290|CNN1_RAT
OG0014747	sp|P53609|PGTB1_HUMAN	sp|P53610|PGTB1_RAT
OG0014748	sp|P62308|RUXG_HUMAN	tr|B5DEP7|B5DEP7_RAT
OG0014749	sp|Q02790|FKBP4_HUMAN	sp|Q9QVC8|FKBP4_RAT
OG0014750	sp|Q05823|RN5A_HUMAN	tr|G3V915|G3V915_RAT
OG0014751	sp|Q07001|ACHD_HUMAN	sp|P25110|ACHD_RAT
OG0014752	sp|Q12860|CNTN1_HUMAN	sp|Q63198|CNTN1_RAT
OG0014753	sp|Q13127|REST_HUMAN	sp|O54963|REST_RAT
OG0014754	sp|Q13571|LAPM5_HUMAN	tr|Q6P9Z7|Q6P9Z7_RAT
OG0014755	sp|Q14781|CBX2_HUMAN	tr|M0RE14|M0RE14_RAT
OG0014756	sp|Q15198|PGFRL_HUMAN	sp|Q5RJP7|PGFRL_RAT
OG0014757	sp|Q15642|CIP4_HUMAN	sp|P97531|CIP4_RAT
OG0014758	sp|Q2HXU8|CL12B_HUMAN	tr|D4ABQ8|D4ABQ8_RAT
OG0014759	sp|Q495N2|S36A3_HUMAN	sp|Q4V8B1|S36A3_RAT
OG0014760	sp|Q5T442|CXG2_HUMAN	sp|Q80XF7|CXG2_RAT
OG0014761	sp|Q6VAB6|KSR2_HUMAN	tr|F1LY04|F1LY04_RAT
OG0014762	sp|Q7Z2D5|PLPR4_HUMAN	sp|Q7TMB7|PLPR4_RAT
OG0014763	sp|Q7Z2Y8|GVIN1_HUMAN	tr|A0A0G2JTA4|A0A0G2JTA4_RAT
OG0014764	sp|Q86UW1|OSTA_HUMAN	tr|D4AC81|D4AC81_RAT
OG0014765	sp|Q86WI0|LHPL1_HUMAN	sp|Q80WE5|LHPL1_RAT
OG0014766	sp|Q8IV31|TM139_HUMAN	tr|A0A8I6AMU2|A0A8I6AMU2_RAT
OG0014767	sp|Q8N442|GUF1_HUMAN	tr|D3ZHF8|D3ZHF8_RAT
OG0014768	sp|Q8N7X2|STPG3_HUMAN	tr|D3ZRE5|D3ZRE5_RAT
OG0014769	sp|Q8NBL1|PGLT1_HUMAN	sp|G3V9D0|PGLT1_RAT
OG0014770	sp|Q8NG27|PJA1_HUMAN	tr|A0A8I6AEG5|A0A8I6AEG5_RAT
OG0014771	sp|Q8NG50|RDM1_HUMAN	tr|A0A8I6AMU9|A0A8I6AMU9_RAT
OG0014772	sp|Q8NI77|KI18A_HUMAN	tr|A0A0G2JW74|A0A0G2JW74_RAT
OG0014773	sp|Q8WUA7|TB22A_HUMAN	tr|A0A8I5ZPV1|A0A8I5ZPV1_RAT
OG0014774	sp|Q92499|DDX1_HUMAN	sp|Q641Y8|DDX1_RAT
OG0014775	sp|Q92686|NEUG_HUMAN	sp|Q04940|NEUG_RAT
OG0014776	sp|Q92896|GSLG1_HUMAN	sp|Q62638|GSLG1_RAT
OG0014777	sp|Q93045|STMN2_HUMAN	sp|P21818|STMN2_RAT
OG0014778	sp|Q96F45|ZN503_HUMAN	tr|G3V7W0|G3V7W0_RAT
OG0014779	sp|Q96KN8|PLAT5_HUMAN	sp|Q4KLN5|PLAT5_RAT
OG0014780	sp|Q96RJ3|TR13C_HUMAN	tr|D4A281|D4A281_RAT
OG0014781	sp|Q9BQK8|LPIN3_HUMAN	tr|A0A8I6AUU1|A0A8I6AUU1_RAT
OG0014782	sp|Q9BSY4|CHCH5_HUMAN	tr|A0A8I6GJ66|A0A8I6GJ66_RAT
OG0014783	sp|Q9BTE3|MCMBP_HUMAN	sp|B1H268|MCMBP_RAT
OG0014784	sp|Q9BVG8|KIFC3_HUMAN	tr|A0A8I6ADV7|A0A8I6ADV7_RAT
OG0014785	sp|Q9BZY9|TRI31_HUMAN	tr|D3ZN56|D3ZN56_RAT
OG0014786	sp|Q9H0U3|MAGT1_HUMAN	sp|O35777|MAGT1_RAT
OG0014787	sp|Q9H2W2|MIXL1_HUMAN	tr|D4A558|D4A558_RAT
OG0014788	sp|Q9HC52|CBX8_HUMAN	tr|A0A8I5ZMG5|A0A8I5ZMG5_RAT
OG0014789	sp|Q9NRW7|VPS45_HUMAN	sp|O08700|VPS45_RAT
OG0014790	sp|Q9NXG0|CNTLN_HUMAN	sp|A9ZSY0|CNTLN_RAT
OG0014791	sp|Q9NYP7|ELOV5_HUMAN	sp|Q920L7|ELOV5_RAT
OG0014792	sp|Q9NZW5|PALS2_HUMAN	tr|A0A0G2K4N7|A0A0G2K4N7_RAT
OG0014793	sp|Q9UBT7|CTNL1_HUMAN	tr|D4A739|D4A739_RAT
OG0014794	sp|Q9UJ42|GP160_HUMAN	sp|Q66H29|GP160_RAT
OG0014795	sp|Q9Y256|FACE2_HUMAN	sp|B0BMW8|FACE2_RAT
OG0014796	sp|Q9Y267|S22AE_HUMAN	tr|E9PU08|E9PU08_RAT
OG0014797	sp|Q9Y458|TBX22_HUMAN	tr|A0A0G2JUM5|A0A0G2JUM5_RAT
OG0014798	sp|Q9Y5P6|GMPPB_HUMAN	tr|D4A746|D4A746_RAT
OG0014799	sp|A1A4G5|LNP1_HUMAN	tr|F1M9K8|F1M9K8_RAT
OG0014800	sp|O14625|CXL11_HUMAN	tr|Q7TNL0|Q7TNL0_RAT
OG0014801	sp|O15455|TLR3_HUMAN	tr|A0A0G2JXV2|A0A0G2JXV2_RAT
OG0014802	sp|O43292|GPAA1_HUMAN	tr|F7EVW7|F7EVW7_RAT
OG0014803	sp|O60939|SCN2B_HUMAN	sp|P54900|SCN2B_RAT
OG0014804	sp|O75360|PROP1_HUMAN	tr|Q8CJH7|Q8CJH7_RAT
OG0014805	sp|O75394|RM33_HUMAN	tr|D4ABL7|D4ABL7_RAT
OG0014806	sp|O75593|FOXH1_HUMAN	tr|G3V7Y6|G3V7Y6_RAT
OG0014807	sp|O95466|FMNL1_HUMAN	tr|A0A0G2JYU6|A0A0G2JYU6_RAT
OG0014808	sp|O95817|BAG3_HUMAN	tr|Q5U2U8|Q5U2U8_RAT
OG0014809	sp|P10155|RO60_HUMAN	tr|D3ZRN5|D3ZRN5_RAT
OG0014810	sp|P15248|IL9_HUMAN	tr|D4A8I9|D4A8I9_RAT
OG0014811	sp|P24394|IL4RA_HUMAN	sp|Q63257|IL4RA_RAT
OG0014812	sp|P30679|GNA15_HUMAN	sp|O88302|GNA15_RAT
OG0014813	sp|P56378|ATP68_HUMAN	sp|D3Z9R8|ATP68_RAT
OG0014814	sp|P61764|STXB1_HUMAN	sp|P61765|STXB1_RAT
OG0014815	sp|Q12882|DPYD_HUMAN	sp|O89000|DPYD_RAT
OG0014816	sp|Q15056|IF4H_HUMAN	sp|Q5XI72|IF4H_RAT
OG0014817	sp|Q15125|EBP_HUMAN	sp|Q9JJ46|EBP_RAT
OG0014818	sp|Q4LEZ3|AARD_HUMAN	sp|Q91ZF7|AARD_RAT
OG0014819	sp|Q5BJF2|SGMR2_HUMAN	sp|Q5U3Y7|SGMR2_RAT
OG0014820	sp|Q5BKX6|S45A4_HUMAN	tr|D4ADC6|D4ADC6_RAT
OG0014821	sp|Q5SQN1|SNP47_HUMAN	sp|Q6P6S0|SNP47_RAT
OG0014822	sp|Q5T230|UTF1_HUMAN	tr|M0RAP1|M0RAP1_RAT
OG0014823	sp|Q5T4D3|TMTC4_HUMAN	tr|F1MAQ6|F1MAQ6_RAT
OG0014824	sp|Q6DHV5|C2D2B_HUMAN	tr|A0A8I6AV13|A0A8I6AV13_RAT
OG0014825	sp|Q6IA69|NADE_HUMAN	sp|Q812E8|NADE_RAT
OG0014826	sp|Q6IN84|MRM1_HUMAN	tr|D3ZK81|D3ZK81_RAT
OG0014827	sp|Q6P1X5|TAF2_HUMAN	tr|F1LNY6|F1LNY6_RAT
OG0014828	sp|Q6PIU1|KCNV1_HUMAN	sp|P97557|KCNV1_RAT
OG0014829	sp|Q6W4X9|MUC6_HUMAN	tr|D4A6I9|D4A6I9_RAT
OG0014830	sp|Q7Z4H4|ADM2_HUMAN	sp|P61312|ADM2_RAT
OG0014831	sp|Q86XT2|VP37D_HUMAN	tr|B2GV76|B2GV76_RAT
OG0014832	sp|Q8IWZ5|TRI42_HUMAN	tr|Q5PQK3|Q5PQK3_RAT
OG0014833	sp|Q8IYQ7|THNS1_HUMAN	tr|E9PTK4|E9PTK4_RAT
OG0014834	sp|Q8IZQ1|WDFY3_HUMAN	tr|A0A8I6A7K7|A0A8I6A7K7_RAT
OG0014835	sp|Q8N8R7|AL14E_HUMAN	sp|Q5FVK8|AL14E_RAT
OG0014836	sp|Q8N9B5|JMY_HUMAN	tr|M0R8J3|M0R8J3_RAT
OG0014837	sp|Q8NCN5|PDPR_HUMAN	tr|A0A8I5ZQQ3|A0A8I5ZQQ3_RAT
OG0014838	sp|Q8WUW1|BRK1_HUMAN	tr|D3ZUP5|D3ZUP5_RAT
OG0014839	sp|Q8WXC6|CSN9_HUMAN	tr|F7F834|F7F834_RAT
OG0014840	sp|Q92777|SYN2_HUMAN	sp|Q63537|SYN2_RAT
OG0014841	sp|Q92922|SMRC1_HUMAN	tr|A0A8I6AMA8|A0A8I6AMA8_RAT
OG0014842	sp|Q96DN2|VWCE_HUMAN	tr|A0A0G2JYM7|A0A0G2JYM7_RAT
OG0014843	sp|Q96EY1|DNJA3_HUMAN	tr|A0A0G2K5E4|A0A0G2K5E4_RAT
OG0014844	sp|Q96FJ0|STALP_HUMAN	tr|M0RA63|M0RA63_RAT
OG0014845	sp|Q96GY3|LIN37_HUMAN	tr|D4A503|D4A503_RAT
OG0014846	sp|Q96MW5|COG8_HUMAN	tr|B5DF86|B5DF86_RAT
OG0014847	sp|Q96S95|CK2N2_HUMAN	sp|Q9Z2N6|CK2N2_RAT
OG0014848	sp|Q99543|DNJC2_HUMAN	sp|Q7TQ20|DNJC2_RAT
OG0014849	sp|Q99944|EGFL8_HUMAN	sp|Q6MG84|EGFL8_RAT
OG0014850	sp|Q9BS86|ZPBP1_HUMAN	tr|A0A8J8XCE4|A0A8J8XCE4_RAT
OG0014851	sp|Q9BVX2|T106C_HUMAN	sp|Q5RJK0|T106C_RAT
OG0014852	sp|Q9H3K6|BOLA2_HUMAN	tr|D4A9P7|D4A9P7_RAT
OG0014853	sp|Q9NQZ2|SAS10_HUMAN	sp|Q6AXX4|SAS10_RAT
OG0014854	sp|Q9NSB2|KRT84_HUMAN	tr|A0A0G2K0I4|A0A0G2K0I4_RAT
OG0014855	sp|Q9NXF1|TEX10_HUMAN	tr|D4A401|D4A401_RAT
OG0014856	sp|Q9P0N8|MARH2_HUMAN	sp|Q5I0I2|MARH2_RAT
OG0014857	sp|Q9P1U0|RPA12_HUMAN	sp|Q6MFY5|RPA12_RAT
OG0014858	sp|Q9P2D8|UNC79_HUMAN	tr|A0A8I5ZNV0|A0A8I5ZNV0_RAT
OG0014859	sp|Q9P2K8|E2AK4_HUMAN	sp|D4A7V9|E2AK4_RAT
OG0014860	sp|Q9ULJ8|NEB1_HUMAN	sp|O35867|NEB1_RAT
OG0014861	sp|Q9Y2D2|S35A3_HUMAN	sp|Q6AXR5|S35A3_RAT
OG0014862	sp|Q9Y4K1|CRBG1_HUMAN	tr|D3ZD79|D3ZD79_RAT
OG0014863	sp|Q9Y4L5|RN115_HUMAN	tr|D3ZB96|D3ZB96_RAT
OG0014864	sp|Q9Y5U8|MPC1_HUMAN	sp|P63031|MPC1_RAT
OG0014865	sp|Q9Y672|ALG6_HUMAN	sp|Q3T1L5|ALG6_RAT
OG0014866	sp|A4UGR9|XIRP2_HUMAN	sp|Q71LX6|XIRP2_RAT
OG0014867	sp|A5PLL1|AN34B_HUMAN	tr|D3ZKP1|D3ZKP1_RAT
OG0014868	sp|A6NG13|MGT4D_HUMAN	sp|Q4V8F8|MGT4D_RAT
OG0014869	sp|O14863|ZNT4_HUMAN	sp|O55174|ZNT4_RAT
OG0014870	sp|O14931|NCTR3_HUMAN	sp|Q8CFD9|NCTR3_RAT
OG0014871	sp|O15213|WDR46_HUMAN	tr|A0A8I6A412|A0A8I6A412_RAT
OG0014872	sp|O43286|B4GT5_HUMAN	tr|A0A0G2K3K5|A0A0G2K3K5_RAT
OG0014873	sp|O43719|HTSF1_HUMAN	tr|D4A997|D4A997_RAT
OG0014874	sp|O60313|OPA1_HUMAN	sp|Q2TA68|OPA1_RAT
OG0014875	sp|O75628|REM1_HUMAN	tr|Q4KLY1|Q4KLY1_RAT
OG0014876	sp|O95025|SEM3D_HUMAN	tr|F1MAG8|F1MAG8_RAT
OG0014877	sp|P00439|PH4H_HUMAN	sp|P04176|PH4H_RAT
OG0014878	sp|P05937|CALB1_HUMAN	sp|P07171|CALB1_RAT
OG0014879	sp|P11413|G6PD_HUMAN	sp|P05370|G6PD_RAT
OG0014880	sp|P19113|DCHS_HUMAN	sp|P16453|DCHS_RAT
OG0014881	sp|P29590|PML_HUMAN	tr|A0A8I6AC37|A0A8I6AC37_RAT
OG0014882	sp|P49757|NUMB_HUMAN	sp|Q2LC84|NUMB_RAT
OG0014883	sp|P49810|PSN2_HUMAN	sp|O88777|PSN2_RAT
OG0014884	sp|P51178|PLCD1_HUMAN	sp|P10688|PLCD1_RAT
OG0014885	sp|P62324|BTG1_HUMAN	sp|Q63073|BTG1_RAT
OG0014886	sp|P82279|CRUM1_HUMAN	tr|D3ZZL8|D3ZZL8_RAT
OG0014887	sp|Q11203|SIAT6_HUMAN	sp|Q02734|SIAT6_RAT
