Orthogroup	Homo_sapiens	Colobus_angolensis_palliatus
OG0014938	sp|O14625|CXL11_HUMAN	tr|A0A2K5K031|A0A2K5K031_COLAP
OG0014939	sp|P08686|CP21A_HUMAN	tr|A0A2K5K0G6|A0A2K5K0G6_COLAP
OG0014940	sp|Q8N5A5|ZGPAT_HUMAN	tr|A0A2K5K113|A0A2K5K113_COLAP
OG0014941	sp|P30711|GSTT1_HUMAN	tr|A0A2K5K3H5|A0A2K5K3H5_COLAP
OG0014942	sp|Q5VV42|CDKAL_HUMAN	tr|A0A2K5K4G1|A0A2K5K4G1_COLAP
OG0014943	sp|Q01344|IL5RA_HUMAN	tr|A0A2K5K5G3|A0A2K5K5G3_COLAP
OG0014944	sp|P49765|VEGFB_HUMAN	tr|A0A2K5K6C4|A0A2K5K6C4_COLAP
OG0014945	sp|Q8TCD1|CR032_HUMAN	tr|A0A2K5K8D3|A0A2K5K8D3_COLAP
OG0014946	sp|Q9Y675|SNURF_HUMAN	tr|A0A2K5K9U3|A0A2K5K9U3_COLAP
OG0014947	sp|Q14D33|RTP5_HUMAN	tr|A0A2K5KAQ7|A0A2K5KAQ7_COLAP
OG0014948	sp|Q8TF64|GIPC3_HUMAN	tr|A0A2K5KBT7|A0A2K5KBT7_COLAP
OG0014949	sp|Q96FV2|SCRN2_HUMAN	tr|A0A2K5KFC6|A0A2K5KFC6_COLAP
OG0014950	sp|Q86TL0|ATG4D_HUMAN	tr|A0A2K5KH27|A0A2K5KH27_COLAP
OG0014951	sp|Q6UWE3|COLL2_HUMAN	tr|A0A2K5H775|A0A2K5H775_COLAP
OG0014952	sp|O75344|FKBP6_HUMAN	tr|A0A2K5HA44|A0A2K5HA44_COLAP
OG0014953	sp|Q9NYQ3|HAOX2_HUMAN	tr|A0A2K5HBG9|A0A2K5HBG9_COLAP
OG0014954	sp|Q7L775|EPMIP_HUMAN	tr|A0A2K5HCV6|A0A2K5HCV6_COLAP
OG0014955	sp|Q569K6|CC157_HUMAN	tr|A0A2K5HFT2|A0A2K5HFT2_COLAP
OG0014956	sp|Q09019|DMWD_HUMAN	tr|A0A2K5HIF9|A0A2K5HIF9_COLAP
OG0014957	sp|Q9NZU1|FLRT1_HUMAN	tr|A0A2K5HJ14|A0A2K5HJ14_COLAP
OG0014958	sp|P55318|FOXA3_HUMAN	tr|A0A2K5HK11|A0A2K5HK11_COLAP
OG0014959	sp|Q9P0T4|ZN581_HUMAN	tr|A0A2K5HM91|A0A2K5HM91_COLAP
OG0014960	sp|Q9NY15|STAB1_HUMAN	tr|A0A2K5HP51|A0A2K5HP51_COLAP
OG0014961	sp|Q4VC44|FWCH1_HUMAN	tr|A0A2K5HQ33|A0A2K5HQ33_COLAP
OG0014962	sp|O95264|5HT3B_HUMAN	tr|A0A2K5HQE7|A0A2K5HQE7_COLAP
OG0014963	sp|Q5JNZ3|ZN311_HUMAN	tr|A0A2K5HQG8|A0A2K5HQG8_COLAP
OG0014964	sp|Q2TAA5|ALG11_HUMAN	tr|A0A2K5HRN5|A0A2K5HRN5_COLAP
OG0014965	sp|Q9NS73|MBIP1_HUMAN	tr|A0A2K5HTD3|A0A2K5HTD3_COLAP
OG0014966	sp|Q07157|ZO1_HUMAN	tr|A0A2K5HTW4|A0A2K5HTW4_COLAP
OG0014967	sp|Q9UBK5|HCST_HUMAN	tr|A0A2K5I141|A0A2K5I141_COLAP
OG0014968	sp|Q5JTJ3|COA6_HUMAN	tr|A0A2K5I3K0|A0A2K5I3K0_COLAP
OG0014969	sp|Q9Y236|OSGI2_HUMAN	tr|A0A2K5I676|A0A2K5I676_COLAP
OG0014970	sp|P15408|FOSL2_HUMAN	tr|A0A2K5I6J4|A0A2K5I6J4_COLAP
OG0014971	sp|Q0VAF6|SYCN_HUMAN	tr|A0A2K5I792|A0A2K5I792_COLAP
OG0014972	sp|P78314|3BP2_HUMAN	tr|A0A2K5I7W9|A0A2K5I7W9_COLAP
OG0014973	sp|Q1HG44|DOXA2_HUMAN	tr|A0A2K5I8B3|A0A2K5I8B3_COLAP
OG0014974	sp|Q96F15|GIMA5_HUMAN	tr|A0A2K5I8E6|A0A2K5I8E6_COLAP
OG0014975	sp|P30536|TSPO_HUMAN	tr|A0A2K5I8Q1|A0A2K5I8Q1_COLAP
OG0014976	sp|P53602|MVD1_HUMAN	tr|A0A2K5I9A3|A0A2K5I9A3_COLAP
OG0014977	sp|Q8N441|FGRL1_HUMAN	tr|A0A2K5IB64|A0A2K5IB64_COLAP
OG0014978	sp|Q9UHK6|AMACR_HUMAN	tr|A0A2K5ID23|A0A2K5ID23_COLAP
OG0014979	sp|Q05195|MAD1_HUMAN	tr|A0A2K5IG71|A0A2K5IG71_COLAP
OG0014980	sp|P10745|RET3_HUMAN	tr|A0A2K5IJG8|A0A2K5IJG8_COLAP
OG0014981	sp|O95153|RIMB1_HUMAN	tr|A0A2K5IKB4|A0A2K5IKB4_COLAP
OG0014982	sp|Q8WUM4|PDC6I_HUMAN	tr|A0A2K5IRS6|A0A2K5IRS6_COLAP
OG0014983	sp|Q9NSE2|CISH_HUMAN	tr|A0A2K5IUR0|A0A2K5IUR0_COLAP
OG0014984	sp|Q9UIU6|SIX4_HUMAN	tr|A0A2K5IVG4|A0A2K5IVG4_COLAP
OG0014985	sp|Q96Q45|TM237_HUMAN	tr|A0A2K5IXE0|A0A2K5IXE0_COLAP
OG0014986	sp|P55259|GP2_HUMAN	tr|A0A2K5IXK2|A0A2K5IXK2_COLAP
OG0014987	sp|Q8IXW5|RPAP2_HUMAN	tr|A0A2K5IY81|A0A2K5IY81_COLAP
OG0014988	sp|Q8IYX1|TBC21_HUMAN	tr|A0A2K5J0E0|A0A2K5J0E0_COLAP
OG0014989	sp|Q9GZZ1|NAA50_HUMAN	tr|A0A2K5J180|A0A2K5J180_COLAP
OG0014990	sp|P78333|GPC5_HUMAN	tr|A0A2K5J258|A0A2K5J258_COLAP
OG0014991	sp|Q02078|MEF2A_HUMAN	tr|A0A2K5J3V1|A0A2K5J3V1_COLAP
OG0014992	sp|Q86UB9|TM135_HUMAN	tr|A0A2K5J619|A0A2K5J619_COLAP
OG0014993	sp|Q9H9A6|LRC40_HUMAN	tr|A0A2K5J846|A0A2K5J846_COLAP
OG0014994	sp|Q9NVQ4|FAIM1_HUMAN	tr|A0A2K5JDE7|A0A2K5JDE7_COLAP
OG0014995	sp|Q9BYF1|ACE2_HUMAN	tr|A0A2K5JE65|A0A2K5JE65_COLAP
OG0014996	sp|Q1RMZ1|SAMTR_HUMAN	tr|A0A2K5JIF1|A0A2K5JIF1_COLAP
OG0014997	sp|Q13114|TRAF3_HUMAN	tr|A0A2K5JJ00|A0A2K5JJ00_COLAP
OG0014998	sp|E0CX11|STMP1_HUMAN	tr|A0A2K5JJA3|A0A2K5JJA3_COLAP
OG0014999	sp|P17948|VGFR1_HUMAN	tr|A0A2K5JLH7|A0A2K5JLH7_COLAP
OG0015000	sp|Q86SU0|ILDR1_HUMAN	tr|A0A2K5JMG7|A0A2K5JMG7_COLAP
OG0015001	sp|O43353|RIPK2_HUMAN	tr|A0A2K5JRH1|A0A2K5JRH1_COLAP
OG0015002	sp|P54845|NRL_HUMAN	tr|A0A2K5JTB9|A0A2K5JTB9_COLAP
OG0015003	sp|Q9C0G0|ZN407_HUMAN	tr|A0A2K5JTX9|A0A2K5JTX9_COLAP
OG0015004	sp|Q96D70|R3HD4_HUMAN	tr|A0A2K5JXF4|A0A2K5JXF4_COLAP
OG0015005	sp|O15228|GNPAT_HUMAN	tr|A0A2K5K3W9|A0A2K5K3W9_COLAP
OG0015006	sp|Q9UNZ2|NSF1C_HUMAN	tr|A0A2K5K528|A0A2K5K528_COLAP
OG0015007	sp|Q96S38|KS6C1_HUMAN	tr|A0A2K5K8A1|A0A2K5K8A1_COLAP
OG0015008	sp|Q14134|TRI29_HUMAN	tr|A0A2K5KBU2|A0A2K5KBU2_COLAP
OG0015009	sp|Q9BRG2|SH23A_HUMAN	tr|A0A2K5KCQ1|A0A2K5KCQ1_COLAP
OG0015010	sp|Q6NYC8|PPR18_HUMAN	tr|A0A2K5KF00|A0A2K5KF00_COLAP
OG0015011	sp|Q0VFX4|YL016_HUMAN	tr|A0A2K5KFX5|A0A2K5KFX5_COLAP
OG0015012	sp|P0C6A0|ZGLP1_HUMAN	tr|A0A2K5KG81|A0A2K5KG81_COLAP
OG0015013	sp|Q9NQV5|PRD11_HUMAN	tr|A0A2K5KGP1|A0A2K5KGP1_COLAP
OG0015014	sp|Q6NZI2|CAVN1_HUMAN	tr|A0A2K5KGS4|A0A2K5KGS4_COLAP
OG0015015	sp|Q8IU68|TMC8_HUMAN	tr|A0A2K5KGU6|A0A2K5KGU6_COLAP
OG0015016	sp|Q8IZ52|CHSS2_HUMAN	tr|A0A2K5H718|A0A2K5H718_COLAP
OG0015017	sp|Q9BQR3|PRS27_HUMAN	tr|A0A2K5H7X6|A0A2K5H7X6_COLAP
OG0015018	sp|A0A1B0GUV1|CQ114_HUMAN	tr|A0A2K5HA35|A0A2K5HA35_COLAP
OG0015019	sp|Q96NT3|GUCD1_HUMAN	tr|A0A2K5HAH7|A0A2K5HAH7_COLAP
OG0015020	sp|P62253|UB2G1_HUMAN	tr|A0A2K5HAV8|A0A2K5HAV8_COLAP
OG0015021	sp|P46093|GPR4_HUMAN	tr|A0A2K5HF80|A0A2K5HF80_COLAP
OG0015022	sp|O95741|CPNE6_HUMAN	tr|A0A2K5HH98|A0A2K5HH98_COLAP
OG0015023	sp|Q8NDM7|CFA43_HUMAN	tr|A0A2K5HIV5|A0A2K5HIV5_COLAP
OG0015024	sp|A0A087WV53|SPEGN_HUMAN	tr|A0A2K5HJH3|A0A2K5HJH3_COLAP
OG0015025	sp|Q5HYR2|DMRTC_HUMAN	tr|A0A2K5HKZ0|A0A2K5HKZ0_COLAP
OG0015026	sp|Q99457|NP1L3_HUMAN	tr|A0A2K5HMY6|A0A2K5HMY6_COLAP
OG0015027	sp|Q04671|P_HUMAN	tr|A0A2K5HN05|A0A2K5HN05_COLAP
OG0015028	sp|P08173|ACM4_HUMAN	tr|A0A2K5HQC8|A0A2K5HQC8_COLAP
OG0015029	sp|Q9NXG0|CNTLN_HUMAN	tr|A0A2K5HT18|A0A2K5HT18_COLAP
OG0015030	sp|Q7Z6V5|ADAT2_HUMAN	tr|A0A2K5HZ35|A0A2K5HZ35_COLAP
OG0015031	sp|O94916|NFAT5_HUMAN	tr|A0A2K5I733|A0A2K5I733_COLAP
OG0015032	sp|O95976|IGSF6_HUMAN	tr|A0A2K5I7D2|A0A2K5I7D2_COLAP
OG0015033	sp|Q8WXX5|DNJC9_HUMAN	tr|A0A2K5I7N5|A0A2K5I7N5_COLAP
OG0015034	sp|Q99661|KIF2C_HUMAN	tr|A0A2K5I8T7|A0A2K5I8T7_COLAP
OG0015035	sp|Q8N1N2|DYNAP_HUMAN	tr|A0A2K5I9L0|A0A2K5I9L0_COLAP
OG0015036	sp|Q7Z4P5|GDF7_HUMAN	tr|A0A2K5IAD7|A0A2K5IAD7_COLAP
OG0015037	sp|Q9BTD8|RBM42_HUMAN	tr|A0A2K5IB00|A0A2K5IB00_COLAP
OG0015038	sp|P49281|NRAM2_HUMAN	tr|A0A2K5ICI0|A0A2K5ICI0_COLAP
OG0015039	sp|Q5MJ70|SPDYA_HUMAN	tr|A0A2K5IEZ5|A0A2K5IEZ5_COLAP
OG0015040	sp|Q3KNW1|SNAI3_HUMAN	tr|A0A2K5IFL2|A0A2K5IFL2_COLAP
OG0015041	sp|Q13496|MTM1_HUMAN	tr|A0A2K5IH52|A0A2K5IH52_COLAP
OG0015042	sp|Q96JP0|FEM1C_HUMAN	tr|A0A2K5IIG7|A0A2K5IIG7_COLAP
OG0015043	sp|Q5JTZ9|SYAM_HUMAN	tr|A0A2K5ILS6|A0A2K5ILS6_COLAP
OG0015044	sp|A0A0D9SF12|CC163_HUMAN	tr|A0A2K5INE9|A0A2K5INE9_COLAP
OG0015045	sp|Q13422|IKZF1_HUMAN	tr|A0A2K5IPB5|A0A2K5IPB5_COLAP
OG0015046	sp|P05019|IGF1_HUMAN	tr|A0A2K5IU79|A0A2K5IU79_COLAP
OG0015047	sp|Q96A26|F162A_HUMAN	tr|A0A2K5IUR9|A0A2K5IUR9_COLAP
OG0015048	sp|Q9H972|CN093_HUMAN	tr|A0A2K5J006|A0A2K5J006_COLAP
OG0015049	sp|Q8ND07|BBOF1_HUMAN	tr|A0A2K5J0Z7|A0A2K5J0Z7_COLAP
OG0015050	sp|Q16854|DGUOK_HUMAN	tr|A0A2K5J182|A0A2K5J182_COLAP
OG0015051	sp|O43196|MSH5_HUMAN	tr|A0A2K5J1C6|A0A2K5J1C6_COLAP
OG0015052	sp|P49223|SPIT3_HUMAN	tr|A0A2K5J2G7|A0A2K5J2G7_COLAP
OG0015053	sp|Q99567|NUP88_HUMAN	tr|A0A2K5J320|A0A2K5J320_COLAP
OG0015054	sp|Q8NCE0|SEN2_HUMAN	tr|A0A2K5J5U6|A0A2K5J5U6_COLAP
OG0015055	sp|P16591|FER_HUMAN	tr|A0A2K5J7V4|A0A2K5J7V4_COLAP
OG0015056	sp|O95218|ZRAB2_HUMAN	tr|A0A2K5JBI5|A0A2K5JBI5_COLAP
OG0015057	sp|Q5VVJ2|MYSM1_HUMAN	tr|A0A2K5JBU8|A0A2K5JBU8_COLAP
OG0015058	sp|Q0GE19|NTCP7_HUMAN	tr|A0A2K5JGJ9|A0A2K5JGJ9_COLAP
OG0015059	sp|Q96BA8|CR3L1_HUMAN	tr|A0A2K5JIK3|A0A2K5JIK3_COLAP
OG0015060	sp|Q8N813|CC056_HUMAN	tr|A0A2K5JJS5|A0A2K5JJS5_COLAP
OG0015061	sp|Q15726|KISS1_HUMAN	tr|A0A2K5JJZ1|A0A2K5JJZ1_COLAP
OG0015062	sp|Q6IC98|GRAM4_HUMAN	tr|A0A2K5JKD2|A0A2K5JKD2_COLAP
OG0015063	sp|P09382|LEG1_HUMAN	tr|A0A2K5JP13|A0A2K5JP13_COLAP
OG0015064	sp|O76081|RGS20_HUMAN	tr|A0A2K5JPN4|A0A2K5JPN4_COLAP
OG0015065	sp|Q70E73|RAPH1_HUMAN	tr|A0A2K5JPY6|A0A2K5JPY6_COLAP
OG0015066	sp|Q9Y6J3|SMA5O_HUMAN	tr|A0A2K5JTB3|A0A2K5JTB3_COLAP
OG0015067	sp|A7E2U8|CD047_HUMAN	tr|A0A2K5JVI8|A0A2K5JVI8_COLAP
OG0015068	sp|P10073|ZSC22_HUMAN	tr|A0A2K5JXI5|A0A2K5JXI5_COLAP
OG0015069	sp|Q9H040|SPRTN_HUMAN	tr|A0A2K5JYH5|A0A2K5JYH5_COLAP
OG0015070	sp|O95749|GGPPS_HUMAN	tr|A0A2K5K0J6|A0A2K5K0J6_COLAP
OG0015071	sp|P17152|TMM11_HUMAN	tr|A0A2K5K1X4|A0A2K5K1X4_COLAP
OG0015072	sp|Q13492|PICAL_HUMAN	tr|A0A2K5K4K2|A0A2K5K4K2_COLAP
OG0015073	sp|P11717|MPRI_HUMAN	tr|A0A2K5K6C2|A0A2K5K6C2_COLAP
OG0015074	sp|Q96BN2|TADA1_HUMAN	tr|A0A2K5K757|A0A2K5K757_COLAP
OG0015075	sp|Q8NA58|PNDC1_HUMAN	tr|A0A2K5KCH4|A0A2K5KCH4_COLAP
OG0015076	sp|Q7RTS5|OTOP3_HUMAN	tr|A0A2K5KGC2|A0A2K5KGC2_COLAP
OG0015077	sp|Q9Y2K5|R3HD2_HUMAN	tr|A0A2K5KGS2|A0A2K5KGS2_COLAP
OG0015078	sp|Q14160|SCRIB_HUMAN	tr|A0A2K5H9V6|A0A2K5H9V6_COLAP
OG0015079	sp|Q6UN15|FIP1_HUMAN	tr|A0A2K5HAI9|A0A2K5HAI9_COLAP
OG0015080	sp|P06756|ITAV_HUMAN	tr|A0A2K5HBF7|A0A2K5HBF7_COLAP
OG0015081	sp|P15428|PGDH_HUMAN	tr|A0A2K5HE97|A0A2K5HE97_COLAP
OG0015082	sp|P25205|MCM3_HUMAN	tr|A0A2K5HEB0|A0A2K5HEB0_COLAP
OG0015083	sp|O60806|TBX19_HUMAN	tr|A0A2K5HGQ7|A0A2K5HGQ7_COLAP
OG0015084	sp|Q5H9E4|S2553_HUMAN	tr|A0A2K5HMC5|A0A2K5HMC5_COLAP
OG0015085	sp|O75607|NPM3_HUMAN	tr|A0A2K5HNW9|A0A2K5HNW9_COLAP
OG0015086	sp|A6NDL7|MT21E_HUMAN	tr|A0A2K5HS50|A0A2K5HS50_COLAP
OG0015087	sp|Q9HB96|FANCE_HUMAN	tr|A0A2K5HU40|A0A2K5HU40_COLAP
OG0015088	sp|Q9BSF4|TIM29_HUMAN	tr|A0A2K5HWB0|A0A2K5HWB0_COLAP
OG0015089	sp|Q9Y4A8|NF2L3_HUMAN	tr|A0A2K5HWX4|A0A2K5HWX4_COLAP
OG0015090	sp|Q8IUR6|CRERF_HUMAN	tr|A0A2K5HXV9|A0A2K5HXV9_COLAP
OG0015091	sp|Q0P5N6|ARL16_HUMAN	tr|A0A2K5I0X3|A0A2K5I0X3_COLAP
OG0015092	sp|Q9NPE6|SPAG4_HUMAN	tr|A0A2K5I128|A0A2K5I128_COLAP
OG0015093	sp|P33241|LSP1_HUMAN	tr|A0A2K5I493|A0A2K5I493_COLAP
OG0015094	sp|Q8IYD8|FANCM_HUMAN	tr|A0A2K5I6W0|A0A2K5I6W0_COLAP
OG0015095	sp|P02771|FETA_HUMAN	tr|A0A2K5I7J4|A0A2K5I7J4_COLAP
OG0015096	sp|B4E2M5|ANR66_HUMAN	tr|A0A2K5IC47|A0A2K5IC47_COLAP
OG0015097	sp|Q03188|CENPC_HUMAN	tr|A0A2K5ICG8|A0A2K5ICG8_COLAP
OG0015098	sp|Q9H497|TOR3A_HUMAN	tr|A0A2K5IDJ7|A0A2K5IDJ7_COLAP
OG0015099	sp|Q16342|PDCD2_HUMAN	tr|A0A2K5IEY2|A0A2K5IEY2_COLAP
OG0015100	sp|P49789|FHIT_HUMAN	tr|A0A2K5II44|A0A2K5II44_COLAP
OG0015101	sp|Q9UKV5|AMFR_HUMAN	tr|A0A2K5INF6|A0A2K5INF6_COLAP
OG0015102	sp|Q8TE54|S26A7_HUMAN	tr|A0A2K5INX8|A0A2K5INX8_COLAP
OG0015103	sp|P36551|HEM6_HUMAN	tr|A0A2K5INY7|A0A2K5INY7_COLAP
OG0015104	sp|Q9H6X2|ANTR1_HUMAN	tr|A0A2K5INY8|A0A2K5INY8_COLAP
OG0015105	sp|O00468|AGRIN_HUMAN	tr|A0A2K5IPC5|A0A2K5IPC5_COLAP
OG0015106	sp|P16471|PRLR_HUMAN	tr|A0A2K5IQS0|A0A2K5IQS0_COLAP
OG0015107	sp|Q9UKV3|ACINU_HUMAN	tr|A0A2K5ISQ6|A0A2K5ISQ6_COLAP
OG0015108	sp|Q58A45|PAN3_HUMAN	tr|A0A2K5ISV8|A0A2K5ISV8_COLAP
OG0015109	sp|Q8WUY8|NAT14_HUMAN	tr|A0A2K5IT66|A0A2K5IT66_COLAP
OG0015110	sp|Q9UHG2|PCS1N_HUMAN	tr|A0A2K5IUP7|A0A2K5IUP7_COLAP
OG0015111	sp|Q9NZL4|HPBP1_HUMAN	tr|A0A2K5IV16|A0A2K5IV16_COLAP
OG0015112	sp|Q9Y613|FHOD1_HUMAN	tr|A0A2K5IW81|A0A2K5IW81_COLAP
OG0015113	sp|Q9UL01|DSE_HUMAN	tr|A0A2K5J0M4|A0A2K5J0M4_COLAP
OG0015114	sp|Q15345|LRC41_HUMAN	tr|A0A2K5J0R6|A0A2K5J0R6_COLAP
OG0015115	sp|O95715|CXL14_HUMAN	tr|A0A2K5J3U1|A0A2K5J3U1_COLAP
OG0015116	sp|Q96M02|CJ090_HUMAN	tr|A0A2K5J588|A0A2K5J588_COLAP
OG0015117	sp|Q9H6P5|TASP1_HUMAN	tr|A0A2K5J908|A0A2K5J908_COLAP
OG0015118	sp|Q92832|NELL1_HUMAN	tr|A0A2K5J9F0|A0A2K5J9F0_COLAP
OG0015119	sp|Q9UKT9|IKZF3_HUMAN	tr|A0A2K5JAJ8|A0A2K5JAJ8_COLAP
OG0015120	sp|Q9BXS9|S26A6_HUMAN	tr|A0A2K5JBI9|A0A2K5JBI9_COLAP
OG0015121	sp|Q8N6S4|AN13C_HUMAN	tr|A0A2K5JF08|A0A2K5JF08_COLAP
OG0015122	sp|P49591|SYSC_HUMAN	tr|A0A2K5JFU1|A0A2K5JFU1_COLAP
OG0015123	sp|Q8IYR0|CF206_HUMAN	tr|A0A2K5JGY2|A0A2K5JGY2_COLAP
OG0015124	sp|Q8TBQ9|KISHA_HUMAN	tr|A0A2K5JK00|A0A2K5JK00_COLAP
OG0015125	sp|Q8NEW0|ZNT7_HUMAN	tr|A0A2K5JLD5|A0A2K5JLD5_COLAP
OG0015126	sp|Q6ZS11|RINL_HUMAN	tr|A0A2K5JLT7|A0A2K5JLT7_COLAP
OG0015127	sp|Q8WUE5|CT55_HUMAN	tr|A0A2K5JM24|A0A2K5JM24_COLAP
OG0015128	sp|Q5VX71|SUSD4_HUMAN	tr|A0A2K5JNP2|A0A2K5JNP2_COLAP
OG0015129	sp|Q13797|ITA9_HUMAN	tr|A0A2K5JQR1|A0A2K5JQR1_COLAP
OG0015130	sp|Q15025|TNIP1_HUMAN	tr|A0A2K5JQY2|A0A2K5JQY2_COLAP
OG0015131	sp|Q8TEL6|TP4AP_HUMAN	tr|A0A2K5JSX0|A0A2K5JSX0_COLAP
OG0015132	sp|O75970|MPDZ_HUMAN	tr|A0A2K5JSZ9|A0A2K5JSZ9_COLAP
OG0015133	sp|Q7L8J4|3BP5L_HUMAN	tr|A0A2K5JTZ9|A0A2K5JTZ9_COLAP
OG0015134	sp|Q5U5X0|LYRM7_HUMAN	tr|A0A2K5JW96|A0A2K5JW96_COLAP
OG0015135	sp|P05109|S10A8_HUMAN	tr|A0A2K5JWV7|A0A2K5JWV7_COLAP
OG0015136	sp|O15232|MATN3_HUMAN	tr|A0A2K5JX84|A0A2K5JX84_COLAP
OG0015137	sp|Q8WWB5|PIHD2_HUMAN	tr|A0A2K5JXE3|A0A2K5JXE3_COLAP
OG0015138	sp|P29965|CD40L_HUMAN	tr|A0A2K5JYW5|A0A2K5JYW5_COLAP
OG0015139	sp|Q6ZVL6|K154L_HUMAN	tr|A0A2K5K042|A0A2K5K042_COLAP
OG0015140	sp|P04080|CYTB_HUMAN	tr|A0A2K5K2P8|A0A2K5K2P8_COLAP
OG0015141	sp|Q13371|PHLP_HUMAN	tr|A0A2K5K3J4|A0A2K5K3J4_COLAP
OG0015142	sp|U3KPV4|A3LT2_HUMAN	tr|A0A2K5K9U0|A0A2K5K9U0_COLAP
OG0015143	sp|Q9H9Y2|RPF1_HUMAN	tr|A0A2K5K9Y4|A0A2K5K9Y4_COLAP
OG0015144	sp|Q7L8W6|DPH6_HUMAN	tr|A0A2K5KCP0|A0A2K5KCP0_COLAP
OG0015145	sp|A0PJW6|TM223_HUMAN	tr|A0A2K5KF44|A0A2K5KF44_COLAP
OG0015146	sp|Q96CW9|NTNG2_HUMAN	tr|A0A2K5HBX5|A0A2K5HBX5_COLAP
OG0015147	sp|Q96MB7|HARB1_HUMAN	tr|A0A2K5HF22|A0A2K5HF22_COLAP
OG0015148	sp|P20916|MAG_HUMAN	tr|A0A2K5HHK9|A0A2K5HHK9_COLAP
OG0015149	sp|A0A1W2PPF3|DUXB_HUMAN	tr|A0A2K5HHY6|A0A2K5HHY6_COLAP
OG0015150	sp|Q8N9S9|SNX31_HUMAN	tr|A0A2K5HI07|A0A2K5HI07_COLAP
OG0015151	sp|P15336|ATF2_HUMAN	tr|A0A2K5HJI3|A0A2K5HJI3_COLAP
OG0015152	sp|Q9Y4X0|AMMR1_HUMAN	tr|A0A2K5HK50|A0A2K5HK50_COLAP
OG0015153	sp|Q9Y2M5|KLH20_HUMAN	tr|A0A2K5HKQ9|A0A2K5HKQ9_COLAP
OG0015154	sp|Q3KRA6|CB076_HUMAN	tr|A0A2K5HMW1|A0A2K5HMW1_COLAP
OG0015155	sp|A4D0Y5|CG077_HUMAN	tr|A0A2K5HPR3|A0A2K5HPR3_COLAP
OG0015156	sp|Q86T82|UBP37_HUMAN	tr|A0A2K5HPV2|A0A2K5HPV2_COLAP
OG0015157	sp|P31270|HXA11_HUMAN	tr|A0A2K5HQE9|A0A2K5HQE9_COLAP
OG0015158	sp|Q9UK53|ING1_HUMAN	tr|A0A2K5HS15|A0A2K5HS15_COLAP
OG0015159	sp|Q15334|L2GL1_HUMAN	tr|A0A2K5HSX6|A0A2K5HSX6_COLAP
OG0015160	sp|Q674X7|KAZRN_HUMAN	tr|A0A2K5HW72|A0A2K5HW72_COLAP
OG0015161	sp|O95428|PPN_HUMAN	tr|A0A2K5HY63|A0A2K5HY63_COLAP
OG0015162	sp|Q5T036|F120S_HUMAN	tr|A0A2K5I038|A0A2K5I038_COLAP
OG0015163	sp|Q6PK04|CC137_HUMAN	tr|A0A2K5I189|A0A2K5I189_COLAP
OG0015164	sp|Q96PK6|RBM14_HUMAN	tr|A0A2K5I1N3|A0A2K5I1N3_COLAP
OG0015165	sp|P53671|LIMK2_HUMAN	tr|A0A2K5I4E7|A0A2K5I4E7_COLAP
OG0015166	sp|B7Z368|CJ142_HUMAN	tr|A0A2K5I7C9|A0A2K5I7C9_COLAP
OG0015167	sp|Q93099|HGD_HUMAN	tr|A0A2K5I8V2|A0A2K5I8V2_COLAP
OG0015168	sp|Q8IVV8|NKAI4_HUMAN	tr|A0A2K5IF35|A0A2K5IF35_COLAP
OG0015169	sp|Q96CC6|RHDF1_HUMAN	tr|A0A2K5IIW5|A0A2K5IIW5_COLAP
OG0015170	sp|Q9NYF5|FA13B_HUMAN	tr|A0A2K5IJB5|A0A2K5IJB5_COLAP
OG0015171	sp|Q16348|S15A2_HUMAN	tr|A0A2K5IJD5|A0A2K5IJD5_COLAP
OG0015172	sp|Q96A19|C102A_HUMAN	tr|A0A2K5ILV8|A0A2K5ILV8_COLAP
OG0015173	sp|Q99698|LYST_HUMAN	tr|A0A2K5IMV7|A0A2K5IMV7_COLAP
OG0015174	sp|Q8IZK6|MCLN2_HUMAN	tr|A0A2K5IP96|A0A2K5IP96_COLAP
OG0015175	sp|P58872|RHBL3_HUMAN	tr|A0A2K5IUD7|A0A2K5IUD7_COLAP
OG0015176	sp|Q9BW30|TPPP3_HUMAN	tr|A0A2K5IUJ0|A0A2K5IUJ0_COLAP
OG0015177	sp|Q8N1F7|NUP93_HUMAN	tr|A0A2K5IYG3|A0A2K5IYG3_COLAP
OG0015178	sp|P01375|TNFA_HUMAN	tr|A0A2K5IZ13|A0A2K5IZ13_COLAP
OG0015179	sp|P04053|TDT_HUMAN	tr|A0A2K5J0B2|A0A2K5J0B2_COLAP
OG0015180	sp|Q08AI8|MB214_HUMAN	tr|A0A2K5J2I3|A0A2K5J2I3_COLAP
OG0015181	sp|Q16821|PPR3A_HUMAN	tr|A0A2K5J451|A0A2K5J451_COLAP
OG0015182	sp|P59923|ZN445_HUMAN	tr|A0A2K5J4A6|A0A2K5J4A6_COLAP
OG0015183	sp|Q6UB99|ANR11_HUMAN	tr|A0A2K5J4M1|A0A2K5J4M1_COLAP
OG0015184	sp|P14868|SYDC_HUMAN	tr|A0A2K5J5S8|A0A2K5J5S8_COLAP
OG0015185	sp|Q86VH5|LRRT3_HUMAN	tr|A0A2K5J6S2|A0A2K5J6S2_COLAP
OG0015186	sp|A6NK44|GLOD5_HUMAN	tr|A0A2K5J7C1|A0A2K5J7C1_COLAP
