Orthogroup	Homo_sapiens	Vulpes_vulpes
OG0014317	sp|Q92686|NEUG_HUMAN	tr|A0A3Q7S6H0|A0A3Q7S6H0_VULVU
OG0014318	sp|Q92896|GSLG1_HUMAN	tr|A0A3Q7RS84|A0A3Q7RS84_VULVU
OG0014319	sp|Q93045|STMN2_HUMAN	tr|A0A3Q7SX93|A0A3Q7SX93_VULVU
OG0014320	sp|Q96F45|ZN503_HUMAN	tr|A0A3Q7TUT0|A0A3Q7TUT0_VULVU
OG0014321	sp|Q96KN8|PLAT5_HUMAN	tr|A0A3Q7SVA6|A0A3Q7SVA6_VULVU
OG0014322	sp|Q96RJ3|TR13C_HUMAN	tr|A0A3Q7U5J6|A0A3Q7U5J6_VULVU
OG0014323	sp|Q9BQK8|LPIN3_HUMAN	tr|A0A3Q7UDC3|A0A3Q7UDC3_VULVU
OG0014324	sp|Q9BSY4|CHCH5_HUMAN	tr|A0A3Q7S311|A0A3Q7S311_VULVU
OG0014325	sp|Q9BTE3|MCMBP_HUMAN	tr|A0A3Q7RXI9|A0A3Q7RXI9_VULVU
OG0014326	sp|Q9BVG8|KIFC3_HUMAN	tr|A0A3Q7TQR8|A0A3Q7TQR8_VULVU
OG0014327	sp|Q9H0U3|MAGT1_HUMAN	tr|A0A3Q7R5K5|A0A3Q7R5K5_VULVU
OG0014328	sp|Q9H2W2|MIXL1_HUMAN	tr|A0A3Q7STG5|A0A3Q7STG5_VULVU
OG0014329	sp|Q9HC52|CBX8_HUMAN	tr|A0A3Q7SH75|A0A3Q7SH75_VULVU
OG0014330	sp|Q9NRW7|VPS45_HUMAN	tr|A0A3Q7QXK1|A0A3Q7QXK1_VULVU
OG0014331	sp|Q9NUX5|POTE1_HUMAN	tr|A0A3Q7TAD5|A0A3Q7TAD5_VULVU
OG0014332	sp|Q9NXG0|CNTLN_HUMAN	tr|A0A3Q7SNS3|A0A3Q7SNS3_VULVU
OG0014333	sp|Q9NYP7|ELOV5_HUMAN	tr|A0A3Q7RNQ4|A0A3Q7RNQ4_VULVU
OG0014334	sp|Q9NYW0|T2R10_HUMAN	tr|A0A3Q7RXC6|A0A3Q7RXC6_VULVU
OG0014335	sp|Q9UBT7|CTNL1_HUMAN	tr|A0A3Q7SDN5|A0A3Q7SDN5_VULVU
OG0014336	sp|Q9UJ42|GP160_HUMAN	tr|A0A3Q7TD31|A0A3Q7TD31_VULVU
OG0014337	sp|Q9Y256|FACE2_HUMAN	tr|A0A3Q7SGM3|A0A3Q7SGM3_VULVU
OG0014338	sp|Q9Y267|S22AE_HUMAN	tr|A0A3Q7TN79|A0A3Q7TN79_VULVU
OG0014339	sp|Q9Y5P6|GMPPB_HUMAN	tr|A0A3Q7RCZ3|A0A3Q7RCZ3_VULVU
OG0014340	sp|A1A4G5|LNP1_HUMAN	tr|A0A3Q7RJ65|A0A3Q7RJ65_VULVU
OG0014341	sp|O14625|CXL11_HUMAN	tr|A0A3Q7T1R7|A0A3Q7T1R7_VULVU
OG0014342	sp|O15455|TLR3_HUMAN	tr|A0A3Q7ULL1|A0A3Q7ULL1_VULVU
OG0014343	sp|O43292|GPAA1_HUMAN	tr|A0A3Q7RBT2|A0A3Q7RBT2_VULVU
OG0014344	sp|O60939|SCN2B_HUMAN	tr|A0A3Q7S6R1|A0A3Q7S6R1_VULVU
OG0014345	sp|O75360|PROP1_HUMAN	tr|A0A3Q7U0I4|A0A3Q7U0I4_VULVU
OG0014346	sp|O75394|RM33_HUMAN	tr|A0A3Q7U239|A0A3Q7U239_VULVU
OG0014347	sp|O75593|FOXH1_HUMAN	tr|A0A3Q7RBM1|A0A3Q7RBM1_VULVU
OG0014348	sp|O95817|BAG3_HUMAN	tr|A0A3Q7T5T5|A0A3Q7T5T5_VULVU
OG0014349	sp|P10155|RO60_HUMAN	tr|A0A3Q7RNI6|A0A3Q7RNI6_VULVU
OG0014350	sp|P15248|IL9_HUMAN	tr|A0A3Q7S6Z8|A0A3Q7S6Z8_VULVU
OG0014351	sp|P24394|IL4RA_HUMAN	tr|A0A3Q7TND7|A0A3Q7TND7_VULVU
OG0014352	sp|P30679|GNA15_HUMAN	tr|A0A3Q7TD48|A0A3Q7TD48_VULVU
OG0014353	sp|P48728|GCST_HUMAN	tr|A0A3Q7RET9|A0A3Q7RET9_VULVU
OG0014354	sp|P56378|ATP68_HUMAN	tr|A0A3Q7SX10|A0A3Q7SX10_VULVU
OG0014355	sp|P61764|STXB1_HUMAN	tr|A0A3Q7UCF7|A0A3Q7UCF7_VULVU
OG0014356	sp|Q12882|DPYD_HUMAN	tr|A0A3Q7S1Q1|A0A3Q7S1Q1_VULVU
OG0014357	sp|Q15056|IF4H_HUMAN	tr|A0A3Q7UBT3|A0A3Q7UBT3_VULVU
OG0014358	sp|Q5BJF2|SGMR2_HUMAN	tr|A0A3Q7UWH5|A0A3Q7UWH5_VULVU
OG0014359	sp|Q5BKX6|S45A4_HUMAN	tr|A0A3Q7R674|A0A3Q7R674_VULVU
OG0014360	sp|Q5SQN1|SNP47_HUMAN	tr|A0A3Q7SMB2|A0A3Q7SMB2_VULVU
OG0014361	sp|Q5T230|UTF1_HUMAN	tr|A0A3Q7TZE2|A0A3Q7TZE2_VULVU
OG0014362	sp|Q5T4D3|TMTC4_HUMAN	tr|A0A3Q7SUN2|A0A3Q7SUN2_VULVU
OG0014363	sp|Q6DHV5|C2D2B_HUMAN	tr|A0A3Q7RN41|A0A3Q7RN41_VULVU
OG0014364	sp|Q6IA69|NADE_HUMAN	tr|A0A3Q7SVX5|A0A3Q7SVX5_VULVU
OG0014365	sp|Q6IN84|MRM1_HUMAN	tr|A0A3Q7SA66|A0A3Q7SA66_VULVU
OG0014366	sp|Q6P1X5|TAF2_HUMAN	tr|A0A3Q7RT01|A0A3Q7RT01_VULVU
OG0014367	sp|Q6PIU1|KCNV1_HUMAN	tr|A0A3Q7S0E7|A0A3Q7S0E7_VULVU
OG0014368	sp|Q7Z4H4|ADM2_HUMAN	tr|A0A3Q7V7L1|A0A3Q7V7L1_VULVU
OG0014369	sp|Q86XT2|VP37D_HUMAN	tr|A0A3Q7TDK5|A0A3Q7TDK5_VULVU
OG0014370	sp|Q8IWZ5|TRI42_HUMAN	tr|A0A3Q7TWX8|A0A3Q7TWX8_VULVU
OG0014371	sp|Q8IYQ7|THNS1_HUMAN	tr|A0A3Q7TIC8|A0A3Q7TIC8_VULVU
OG0014372	sp|Q8IZQ1|WDFY3_HUMAN	tr|A0A3Q7T1Z1|A0A3Q7T1Z1_VULVU
OG0014373	sp|Q8N8R7|AL14E_HUMAN	tr|A0A3Q7SX85|A0A3Q7SX85_VULVU
OG0014374	sp|Q8N9B5|JMY_HUMAN	tr|A0A3Q7S4P9|A0A3Q7S4P9_VULVU
OG0014375	sp|Q8WUM4|PDC6I_HUMAN	tr|A0A3Q7U2Y5|A0A3Q7U2Y5_VULVU
OG0014376	sp|Q8WUW1|BRK1_HUMAN	tr|A0A3Q7RUK7|A0A3Q7RUK7_VULVU
OG0014377	sp|Q8WXC6|CSN9_HUMAN	tr|A0A3Q7RMG2|A0A3Q7RMG2_VULVU
OG0014378	sp|Q92777|SYN2_HUMAN	tr|A0A3Q7UHK1|A0A3Q7UHK1_VULVU
OG0014379	sp|Q96DN2|VWCE_HUMAN	tr|A0A3Q7RC80|A0A3Q7RC80_VULVU
OG0014380	sp|Q96EY1|DNJA3_HUMAN	tr|A0A3Q7TU33|A0A3Q7TU33_VULVU
OG0014381	sp|Q96FJ0|STALP_HUMAN	tr|A0A3Q7TLN6|A0A3Q7TLN6_VULVU
OG0014382	sp|Q96GY3|LIN37_HUMAN	tr|A0A3Q7T9A6|A0A3Q7T9A6_VULVU
OG0014383	sp|Q96MW5|COG8_HUMAN	tr|A0A3Q7TCH6|A0A3Q7TCH6_VULVU
OG0014384	sp|Q96S95|CK2N2_HUMAN	tr|A0A3Q7U6S6|A0A3Q7U6S6_VULVU
OG0014385	sp|Q99543|DNJC2_HUMAN	tr|A0A3Q7SJT3|A0A3Q7SJT3_VULVU
OG0014386	sp|Q99944|EGFL8_HUMAN	tr|A0A3Q7SVB6|A0A3Q7SVB6_VULVU
OG0014387	sp|Q9BS86|ZPBP1_HUMAN	tr|A0A3Q7TMH6|A0A3Q7TMH6_VULVU
OG0014388	sp|Q9BVX2|T106C_HUMAN	tr|A0A3Q7TLI6|A0A3Q7TLI6_VULVU
OG0014389	sp|Q9H3K6|BOLA2_HUMAN	tr|A0A3Q7UHM5|A0A3Q7UHM5_VULVU
OG0014390	sp|Q9H967|WDR76_HUMAN	tr|A0A3Q7SE04|A0A3Q7SE04_VULVU
OG0014391	sp|Q9NQZ2|SAS10_HUMAN	tr|A0A3Q7SU42|A0A3Q7SU42_VULVU
OG0014392	sp|Q9NSB2|KRT84_HUMAN	tr|A0A3Q7SHK3|A0A3Q7SHK3_VULVU
OG0014393	sp|Q9NXF1|TEX10_HUMAN	tr|A0A3Q7THD6|A0A3Q7THD6_VULVU
OG0014394	sp|Q9P0N8|MARH2_HUMAN	tr|A0A3Q7R5L1|A0A3Q7R5L1_VULVU
OG0014395	sp|Q9P1U0|RPA12_HUMAN	tr|A0A3Q7RG58|A0A3Q7RG58_VULVU
OG0014396	sp|Q9P2D8|UNC79_HUMAN	tr|A0A3Q7SAE1|A0A3Q7SAE1_VULVU
OG0014397	sp|Q9P2K8|E2AK4_HUMAN	tr|A0A3Q7TGD8|A0A3Q7TGD8_VULVU
OG0014398	sp|Q9ULJ8|NEB1_HUMAN	tr|A0A3Q7SS49|A0A3Q7SS49_VULVU
OG0014399	sp|Q9Y2D2|S35A3_HUMAN	tr|A0A3Q7S8R6|A0A3Q7S8R6_VULVU
OG0014400	sp|Q9Y4K1|CRBG1_HUMAN	tr|A0A3Q7SX03|A0A3Q7SX03_VULVU
OG0014401	sp|Q9Y4L5|RN115_HUMAN	tr|A0A3Q7QXE5|A0A3Q7QXE5_VULVU
OG0014402	sp|Q9Y5U8|MPC1_HUMAN	tr|A0A3Q7U1Z3|A0A3Q7U1Z3_VULVU
OG0014403	sp|Q9Y672|ALG6_HUMAN	tr|A0A3Q7U5X0|A0A3Q7U5X0_VULVU
OG0014404	sp|A0A0U1RQF7|DP2NB_HUMAN	tr|A0A3Q7UJG4|A0A3Q7UJG4_VULVU
OG0014405	sp|A4UGR9|XIRP2_HUMAN	tr|A0A3Q7S2U3|A0A3Q7S2U3_VULVU
OG0014406	sp|A5PLL1|AN34B_HUMAN	tr|A0A3Q7T266|A0A3Q7T266_VULVU
OG0014407	sp|A6NG13|MGT4D_HUMAN	tr|A0A3Q7TAW6|A0A3Q7TAW6_VULVU
OG0014408	sp|O00584|RNT2_HUMAN	tr|A0A3Q7T464|A0A3Q7T464_VULVU
OG0014409	sp|O14863|ZNT4_HUMAN	tr|A0A3Q7TGY1|A0A3Q7TGY1_VULVU
OG0014410	sp|O14931|NCTR3_HUMAN	tr|A0A3Q7RWD5|A0A3Q7RWD5_VULVU
OG0014411	sp|O15213|WDR46_HUMAN	tr|A0A3Q7RL04|A0A3Q7RL04_VULVU
OG0014412	sp|O43719|HTSF1_HUMAN	tr|A0A3Q7RCJ0|A0A3Q7RCJ0_VULVU
OG0014413	sp|O60313|OPA1_HUMAN	tr|A0A3Q7T0T6|A0A3Q7T0T6_VULVU
OG0014414	sp|O75608|LYPA1_HUMAN	tr|A0A3Q7TC14|A0A3Q7TC14_VULVU
OG0014415	sp|O75628|REM1_HUMAN	tr|A0A3Q7R6Y7|A0A3Q7R6Y7_VULVU
OG0014416	sp|O95025|SEM3D_HUMAN	tr|A0A3Q7R9N8|A0A3Q7R9N8_VULVU
OG0014417	sp|P00439|PH4H_HUMAN	tr|A0A3Q7U6C9|A0A3Q7U6C9_VULVU
OG0014418	sp|P11413|G6PD_HUMAN	tr|A0A3Q7RDD1|A0A3Q7RDD1_VULVU
OG0014419	sp|P19113|DCHS_HUMAN	tr|A0A3Q7T3D5|A0A3Q7T3D5_VULVU
OG0014420	sp|P29590|PML_HUMAN	tr|A0A3Q7TA72|A0A3Q7TA72_VULVU
OG0014421	sp|P49757|NUMB_HUMAN	tr|A0A3Q7T4R0|A0A3Q7T4R0_VULVU
OG0014422	sp|P49810|PSN2_HUMAN	tr|A0A3Q7SEY6|A0A3Q7SEY6_VULVU
OG0014423	sp|P49910|ZN165_HUMAN	tr|A0A3Q7RJC6|A0A3Q7RJC6_VULVU
OG0014424	sp|P51178|PLCD1_HUMAN	tr|A0A3Q7SMP6|A0A3Q7SMP6_VULVU
OG0014425	sp|P62324|BTG1_HUMAN	tr|A0A3Q7RRD5|A0A3Q7RRD5_VULVU
OG0014426	sp|Q11203|SIAT6_HUMAN	tr|A0A3Q7RPU2|A0A3Q7RPU2_VULVU
OG0014427	sp|Q13084|RM28_HUMAN	tr|A0A3Q7RED0|A0A3Q7RED0_VULVU
OG0014428	sp|Q13449|LSAMP_HUMAN	tr|A0A3Q7RV17|A0A3Q7RV17_VULVU
OG0014429	sp|Q14145|KEAP1_HUMAN	tr|A0A3Q7RAQ6|A0A3Q7RAQ6_VULVU
OG0014430	sp|Q14994|NR1I3_HUMAN	tr|A0A3Q7R9J8|A0A3Q7R9J8_VULVU
OG0014431	sp|Q2Q1W2|LIN41_HUMAN	tr|A0A3Q7TQY4|A0A3Q7TQY4_VULVU
OG0014432	sp|Q5K4L6|S27A3_HUMAN	tr|A0A3Q7S2X1|A0A3Q7S2X1_VULVU
OG0014433	sp|Q5MY95|ENTP8_HUMAN	tr|A0A3Q7SNU8|A0A3Q7SNU8_VULVU
OG0014434	sp|Q5XUX0|FBX31_HUMAN	tr|A0A3Q7TZB3|A0A3Q7TZB3_VULVU
OG0014435	sp|Q693B1|KCD11_HUMAN	tr|A0A3Q7SYU0|A0A3Q7SYU0_VULVU
OG0014436	sp|Q6PCB0|VWA1_HUMAN	tr|A0A3Q7TNK7|A0A3Q7TNK7_VULVU
OG0014437	sp|Q6TFL3|CC171_HUMAN	tr|A0A3Q7SNR9|A0A3Q7SNR9_VULVU
OG0014438	sp|Q6UWT4|CE046_HUMAN	tr|A0A3Q7SBB5|A0A3Q7SBB5_VULVU
OG0014439	sp|Q6ZS72|PEAK3_HUMAN	tr|A0A3Q7UPC3|A0A3Q7UPC3_VULVU
OG0014440	sp|Q7Z3B0|SIM15_HUMAN	tr|A0A3Q7QWJ2|A0A3Q7QWJ2_VULVU
OG0014441	sp|Q7Z5U6|WDR53_HUMAN	tr|A0A3Q7RJV1|A0A3Q7RJV1_VULVU
OG0014442	sp|Q8N543|OGFD1_HUMAN	tr|A0A3Q7SV96|A0A3Q7SV96_VULVU
OG0014443	sp|Q8NBI6|XXLT1_HUMAN	tr|A0A3Q7RLQ2|A0A3Q7RLQ2_VULVU
OG0014444	sp|Q8NBS9|TXND5_HUMAN	tr|A0A3Q7SFX7|A0A3Q7SFX7_VULVU
OG0014445	sp|Q8NCU1|CC197_HUMAN	tr|A0A3Q7SAG0|A0A3Q7SAG0_VULVU
OG0014446	sp|Q8TBF4|ZCRB1_HUMAN	tr|A0A3Q7T6I4|A0A3Q7T6I4_VULVU
OG0014447	sp|Q8TCD5|NT5C_HUMAN	tr|A0A3Q7S7U0|A0A3Q7S7U0_VULVU
OG0014448	sp|Q8WWZ8|OIT3_HUMAN	tr|A0A3Q7STJ0|A0A3Q7STJ0_VULVU
OG0014449	sp|Q96JA1|LRIG1_HUMAN	tr|A0A3Q7R080|A0A3Q7R080_VULVU
OG0014450	sp|Q96LX8|ZN597_HUMAN	tr|A0A3Q7TU08|A0A3Q7TU08_VULVU
OG0014451	sp|Q96P65|QRFPR_HUMAN	tr|A0A3Q7T6H3|A0A3Q7T6H3_VULVU
OG0014452	sp|Q96Q35|FACC1_HUMAN	tr|A0A3Q7TSP5|A0A3Q7TSP5_VULVU
OG0014453	sp|Q99614|TTC1_HUMAN	tr|A0A3Q7TQG9|A0A3Q7TQG9_VULVU
OG0014454	sp|Q9BSJ2|GCP2_HUMAN	tr|A0A3Q7TZ45|A0A3Q7TZ45_VULVU
OG0014455	sp|Q9BX59|TPSNR_HUMAN	tr|A0A3Q7RWV0|A0A3Q7RWV0_VULVU
OG0014456	sp|Q9BYK8|HELZ2_HUMAN	tr|A0A3Q7T1T5|A0A3Q7T1T5_VULVU
OG0014457	sp|Q9BZQ2|SHP1L_HUMAN	tr|A0A3Q7SAG3|A0A3Q7SAG3_VULVU
OG0014458	sp|Q9H295|DCSTP_HUMAN	tr|A0A3Q7RVX3|A0A3Q7RVX3_VULVU
OG0014459	sp|Q9H792|PEAK1_HUMAN	tr|A0A3Q7R6U2|A0A3Q7R6U2_VULVU
OG0014460	sp|Q9HBG7|LY9_HUMAN	tr|A0A3Q7R7R6|A0A3Q7R7R6_VULVU
OG0014461	sp|Q9NS15|LTBP3_HUMAN	tr|A0A3Q7STS4|A0A3Q7STS4_VULVU
OG0014462	sp|Q9UJP4|KLH21_HUMAN	tr|A0A3Q7SI04|A0A3Q7SI04_VULVU
OG0014463	sp|Q9ULT8|HECD1_HUMAN	tr|A0A3Q7U7R2|A0A3Q7U7R2_VULVU
OG0014464	sp|Q9UM00|TMCO1_HUMAN	tr|A0A3Q7RML2|A0A3Q7RML2_VULVU
OG0014465	sp|Q9UQB3|CTND2_HUMAN	tr|A0A3Q7UJT0|A0A3Q7UJT0_VULVU
OG0014466	sp|Q9Y2G2|CARD8_HUMAN	tr|A0A3Q7TJJ8|A0A3Q7TJJ8_VULVU
OG0014467	sp|Q9Y614|ACL7B_HUMAN	tr|A0A3Q7TTA0|A0A3Q7TTA0_VULVU
OG0014468	sp|Q9Y6I3|EPN1_HUMAN	tr|A0A3Q7SH85|A0A3Q7SH85_VULVU
OG0014469	sp|Q9Y6V7|DDX49_HUMAN	tr|A0A3Q7RHZ3|A0A3Q7RHZ3_VULVU
OG0014470	sp|A6NCQ9|RN222_HUMAN	tr|A0A3Q7SI65|A0A3Q7SI65_VULVU
OG0014471	sp|A6NH21|SERC4_HUMAN	tr|A0A3Q7TG54|A0A3Q7TG54_VULVU
OG0014472	sp|A8K8P3|SFI1_HUMAN	tr|A0A3Q7R8J4|A0A3Q7R8J4_VULVU
OG0014473	sp|B4E2M5|ANR66_HUMAN	tr|A0A3Q7RN19|A0A3Q7RN19_VULVU
OG0014474	sp|C9JXX5|CK094_HUMAN	tr|A0A3Q7SVR1|A0A3Q7SVR1_VULVU
OG0014475	sp|O00398|P2Y10_HUMAN	tr|A0A3Q7RF63|A0A3Q7RF63_VULVU
OG0014476	sp|O14772|FPGT_HUMAN	tr|A0A3Q7U7I5|A0A3Q7U7I5_VULVU
OG0014477	sp|O14894|T4S5_HUMAN	tr|A0A3Q7SI55|A0A3Q7SI55_VULVU
OG0014478	sp|O43166|SI1L1_HUMAN	tr|A0A3Q7SPA8|A0A3Q7SPA8_VULVU
OG0014479	sp|O60883|G37L1_HUMAN	tr|A0A3Q7T9H0|A0A3Q7T9H0_VULVU
OG0014480	sp|O75071|EFC14_HUMAN	tr|A0A3Q7RZL7|A0A3Q7RZL7_VULVU
OG0014481	sp|O75475|PSIP1_HUMAN	tr|A0A3Q7T8V5|A0A3Q7T8V5_VULVU
OG0014482	sp|O75626|PRDM1_HUMAN	tr|A0A3Q7SJ86|A0A3Q7SJ86_VULVU
OG0014483	sp|O75781|PALM_HUMAN	tr|A0A3Q7UAS5|A0A3Q7UAS5_VULVU
OG0014484	sp|O75840|KLF7_HUMAN	tr|A0A3Q7SQY9|A0A3Q7SQY9_VULVU
OG0014485	sp|O75911|DHRS3_HUMAN	tr|A0A3Q7TCY6|A0A3Q7TCY6_VULVU
OG0014486	sp|O95231|VENTX_HUMAN	tr|A0A3Q7TMK8|A0A3Q7TMK8_VULVU
OG0014487	sp|O95238|SPDEF_HUMAN	tr|A0A3Q7RMB8|A0A3Q7RMB8_VULVU
OG0014488	sp|O95347|SMC2_HUMAN	tr|A0A3Q7REM3|A0A3Q7REM3_VULVU
OG0014489	sp|P01008|ANT3_HUMAN	tr|A0A3Q7SNC6|A0A3Q7SNC6_VULVU
OG0014490	sp|P13686|PPA5_HUMAN	tr|A0A3Q7QZ09|A0A3Q7QZ09_VULVU
OG0014491	sp|P14649|MYL6B_HUMAN	tr|A0A3Q7TRB8|A0A3Q7TRB8_VULVU
OG0014492	sp|P15502|ELN_HUMAN	tr|A0A3Q7U053|A0A3Q7U053_VULVU
OG0014493	sp|P17405|ASM_HUMAN	tr|A0A3Q7RBQ0|A0A3Q7RBQ0_VULVU
OG0014494	sp|P20132|SDHL_HUMAN	tr|A0A3Q7U9N4|A0A3Q7U9N4_VULVU
OG0014495	sp|P23743|DGKA_HUMAN	tr|A0A3Q7SC79|A0A3Q7SC79_VULVU
OG0014496	sp|P35613|BASI_HUMAN	tr|A0A3Q7UB20|A0A3Q7UB20_VULVU
OG0014497	sp|P41252|SYIC_HUMAN	tr|A0A3Q7RDQ9|A0A3Q7RDQ9_VULVU
OG0014498	sp|P43243|MATR3_HUMAN	tr|A0A3Q7SNJ7|A0A3Q7SNJ7_VULVU
OG0014499	sp|P46013|KI67_HUMAN	tr|A0A3Q7UGL0|A0A3Q7UGL0_VULVU
OG0014500	sp|P47712|PA24A_HUMAN	tr|A0A3Q7TPB0|A0A3Q7TPB0_VULVU
OG0014501	sp|P48444|COPD_HUMAN	tr|A0A3Q7T4H6|A0A3Q7T4H6_VULVU
OG0014502	sp|P51571|SSRD_HUMAN	tr|A0A3Q7REN8|A0A3Q7REN8_VULVU
OG0014503	sp|P52272|HNRPM_HUMAN	tr|A0A3Q7RH52|A0A3Q7RH52_VULVU
OG0014504	sp|P55735|SEC13_HUMAN	tr|A0A3Q7T6L5|A0A3Q7T6L5_VULVU
OG0014505	sp|P57771|RGS8_HUMAN	tr|A0A3Q7SKF3|A0A3Q7SKF3_VULVU
OG0014506	sp|P62253|UB2G1_HUMAN	tr|A0A3Q7U044|A0A3Q7U044_VULVU
OG0014507	sp|Q02763|TIE2_HUMAN	tr|A0A3Q7TU44|A0A3Q7TU44_VULVU
OG0014508	sp|Q14093|CYLC2_HUMAN	tr|A0A3Q7TGZ3|A0A3Q7TGZ3_VULVU
OG0014509	sp|Q14680|MELK_HUMAN	tr|A0A3Q7TH22|A0A3Q7TH22_VULVU
OG0014510	sp|Q14980|NUMA1_HUMAN	tr|A0A3Q7TM48|A0A3Q7TM48_VULVU
OG0014511	sp|Q15048|LRC14_HUMAN	tr|A0A3Q7RLZ2|A0A3Q7RLZ2_VULVU
OG0014512	sp|Q32M88|PGGHG_HUMAN	tr|A0A3Q7RN77|A0A3Q7RN77_VULVU
OG0014513	sp|Q567U6|CCD93_HUMAN	tr|A0A3Q7U6M0|A0A3Q7U6M0_VULVU
OG0014514	sp|Q5GAN3|RNS13_HUMAN	tr|A0A3Q7S023|A0A3Q7S023_VULVU
OG0014515	sp|Q5HYI8|RABL3_HUMAN	tr|A0A3Q7SUC2|A0A3Q7SUC2_VULVU
OG0014516	sp|Q5HYW3|RTL5_HUMAN	tr|A0A3Q7SB46|A0A3Q7SB46_VULVU
OG0014517	sp|Q5T8I9|HENMT_HUMAN	tr|A0A3Q7RYQ9|A0A3Q7RYQ9_VULVU
OG0014518	sp|Q5TB80|CE162_HUMAN	tr|A0A3Q7T4S5|A0A3Q7T4S5_VULVU
OG0014519	sp|Q658L1|SAXO2_HUMAN	tr|A0A3Q7SIF4|A0A3Q7SIF4_VULVU
OG0014520	sp|Q6BDI9|REP15_HUMAN	tr|A0A3Q7RZ44|A0A3Q7RZ44_VULVU
OG0014521	sp|Q6P4F2|FDX2_HUMAN	tr|A0A3Q7R7X6|A0A3Q7R7X6_VULVU
OG0014522	sp|Q6PF15|KLH35_HUMAN	tr|A0A3Q7T9Y9|A0A3Q7T9Y9_VULVU
OG0014523	sp|Q6ZRI6|CO039_HUMAN	tr|A0A3Q7RSM4|A0A3Q7RSM4_VULVU
OG0014524	sp|Q7RTN6|STRAA_HUMAN	tr|A0A3Q7TJL3|A0A3Q7TJL3_VULVU
OG0014525	sp|Q86YV0|RASL3_HUMAN	tr|A0A3Q7RIF2|A0A3Q7RIF2_VULVU
OG0014526	sp|Q86YV9|HPS6_HUMAN	tr|A0A3Q7RRI8|A0A3Q7RRI8_VULVU
OG0014527	sp|Q8NAN2|MIGA1_HUMAN	tr|A0A3Q7TYT3|A0A3Q7TYT3_VULVU
OG0014528	sp|Q8NC44|RETR2_HUMAN	tr|A0A3Q7SMM2|A0A3Q7SMM2_VULVU
OG0014529	sp|Q8NET8|TRPV3_HUMAN	tr|A0A3Q7RCW7|A0A3Q7RCW7_VULVU
OG0014530	sp|Q8NFK1|CXG3_HUMAN	tr|A0A3Q7TDR1|A0A3Q7TDR1_VULVU
OG0014531	sp|Q8NHU2|CFA61_HUMAN	tr|A0A3Q7SCW0|A0A3Q7SCW0_VULVU
OG0014532	sp|Q8WXG8|S100Z_HUMAN	tr|A0A3Q7SF36|A0A3Q7SF36_VULVU
OG0014533	sp|Q96EM0|T3HPD_HUMAN	tr|A0A3Q7T7D7|A0A3Q7T7D7_VULVU
OG0014534	sp|Q96JL9|ZN333_HUMAN	tr|A0A3Q7R1P8|A0A3Q7R1P8_VULVU
OG0014535	sp|Q96MT3|PRIC1_HUMAN	tr|A0A3Q7S8Q6|A0A3Q7S8Q6_VULVU
OG0014536	sp|Q96P26|5NT1B_HUMAN	tr|A0A3Q7UTY9|A0A3Q7UTY9_VULVU
OG0014537	sp|Q99680|GPR22_HUMAN	tr|A0A3Q7R2T6|A0A3Q7R2T6_VULVU
OG0014538	sp|Q9BPX6|MICU1_HUMAN	tr|A0A3Q7TXJ2|A0A3Q7TXJ2_VULVU
OG0014539	sp|Q9BT56|SPXN_HUMAN	tr|A0A3Q7S616|A0A3Q7S616_VULVU
OG0014540	sp|Q9C098|DCLK3_HUMAN	tr|A0A3Q7T7Q8|A0A3Q7T7Q8_VULVU
OG0014541	sp|Q9H583|HEAT1_HUMAN	tr|A0A3Q7UAM1|A0A3Q7UAM1_VULVU
OG0014542	sp|Q9HAT1|LMA1L_HUMAN	tr|A0A3Q7REC6|A0A3Q7REC6_VULVU
OG0014543	sp|Q9NW97|TMM51_HUMAN	tr|A0A3Q7TR68|A0A3Q7TR68_VULVU
OG0014544	sp|Q9UKY0|PRND_HUMAN	tr|A0A3Q7SWD4|A0A3Q7SWD4_VULVU
OG0014545	sp|Q9Y2Q9|RT28_HUMAN	tr|A0A3Q7TU60|A0A3Q7TU60_VULVU
OG0014546	sp|Q9Y4P8|WIPI2_HUMAN	tr|A0A3Q7U1A8|A0A3Q7U1A8_VULVU
OG0014547	sp|Q9Y5L2|HLPDA_HUMAN	tr|A0A3Q7TAF2|A0A3Q7TAF2_VULVU
OG0014548	sp|O60285|NUAK1_HUMAN	tr|A0A3Q7TZY0|A0A3Q7TZY0_VULVU
OG0014549	sp|O60884|DNJA2_HUMAN	tr|A0A3Q7UAG3|A0A3Q7UAG3_VULVU
OG0014550	sp|O75385|ULK1_HUMAN	tr|A0A3Q7SPJ3|A0A3Q7SPJ3_VULVU
OG0014551	sp|O75951|LYZL6_HUMAN	tr|A0A3Q7T5B7|A0A3Q7T5B7_VULVU
OG0014552	sp|O95671|ASML_HUMAN	tr|A0A3Q7R4X3|A0A3Q7R4X3_VULVU
OG0014553	sp|P0CAP2|GRL1A_HUMAN	tr|A0A3Q7T4U3|A0A3Q7T4U3_VULVU
OG0014554	sp|P18545|CNRG_HUMAN	tr|A0A3Q7SJY7|A0A3Q7SJY7_VULVU
OG0014555	sp|P23368|MAOM_HUMAN	tr|A0A3Q7SBE0|A0A3Q7SBE0_VULVU
OG0014556	sp|P24928|RPB1_HUMAN	tr|A0A3Q7SW55|A0A3Q7SW55_VULVU
