Orthogroup	Homo_sapiens	Dipodomys_ordii
OG0013360	sp|P49642|PRI1_HUMAN	tr|A0A1S3FGL2|A0A1S3FGL2_DIPOR
OG0013361	sp|P15586|GNS_HUMAN	tr|A0A1S3FK84|A0A1S3FK84_DIPOR
OG0013362	sp|Q8N2H9|PELI3_HUMAN	tr|A0A1S3FKL0|A0A1S3FKL0_DIPOR
OG0013363	sp|Q8N140|EID3_HUMAN	tr|A0A1S3FLG1|A0A1S3FLG1_DIPOR
OG0013364	sp|Q8TC07|TBC15_HUMAN	tr|A0A1S3FMC9|A0A1S3FMC9_DIPOR
OG0013365	sp|Q14CX7|NAA25_HUMAN	tr|A0A1S3FPQ4|A0A1S3FPQ4_DIPOR
OG0013366	sp|Q1ZYL8|IZUM4_HUMAN	tr|A0A1S3FQR0|A0A1S3FQR0_DIPOR
OG0013367	sp|Q6ZWL3|CP4V2_HUMAN	tr|A0A1S3FSR0|A0A1S3FSR0_DIPOR
OG0013368	sp|P24539|AT5F1_HUMAN	tr|A0A1S3FUW2|A0A1S3FUW2_DIPOR
OG0013369	sp|O95388|CCN4_HUMAN	tr|A0A1S3FVJ4|A0A1S3FVJ4_DIPOR
OG0013370	sp|Q5VWP2|TET5C_HUMAN	tr|A0A1S3FWH4|A0A1S3FWH4_DIPOR
OG0013371	sp|Q8IYK8|REM2_HUMAN	tr|A0A1S3FYA3|A0A1S3FYA3_DIPOR
OG0013372	sp|O14776|TCRG1_HUMAN	tr|A0A1S3FYU1|A0A1S3FYU1_DIPOR
OG0013373	sp|Q99967|CITE2_HUMAN	tr|A0A1S3G0B6|A0A1S3G0B6_DIPOR
OG0013374	sp|Q58A45|PAN3_HUMAN	tr|A0A1S3G1S4|A0A1S3G1S4_DIPOR
OG0013375	sp|Q8N813|CC056_HUMAN	tr|A0A1S3G243|A0A1S3G243_DIPOR
OG0013376	sp|Q9BU61|NDUF3_HUMAN	tr|A0A1S3G407|A0A1S3G407_DIPOR
OG0013377	sp|A6NFQ7|DPRX_HUMAN	tr|A0A1S3G476|A0A1S3G476_DIPOR
OG0013378	sp|Q07687|DLX2_HUMAN	tr|A0A1S3G7D0|A0A1S3G7D0_DIPOR
OG0013379	sp|Q86VW0|SESD1_HUMAN	tr|A0A1S3G9Q7|A0A1S3G9Q7_DIPOR
OG0013380	sp|P49796|RGS3_HUMAN	tr|A0A1S3G9U3|A0A1S3G9U3_DIPOR
OG0013381	sp|Q8WXG6|MADD_HUMAN	tr|A0A1S3GAZ1|A0A1S3GAZ1_DIPOR
OG0013382	sp|Q8NFU3|TSTD1_HUMAN	tr|A0A1S3GAZ8|A0A1S3GAZ8_DIPOR
OG0013383	sp|Q9UPR3|SMG5_HUMAN	tr|A0A1S3GBN8|A0A1S3GBN8_DIPOR
OG0013384	sp|Q9Y242|TCF19_HUMAN	tr|A0A1S3GCX5|A0A1S3GCX5_DIPOR
OG0013385	sp|Q01151|CD83_HUMAN	tr|A0A1S3GCX7|A0A1S3GCX7_DIPOR
OG0013386	sp|Q9UQL6|HDAC5_HUMAN	tr|A0A1S3GF83|A0A1S3GF83_DIPOR
OG0013387	sp|Q9NYK1|TLR7_HUMAN	tr|A0A1S3GFQ5|A0A1S3GFQ5_DIPOR
OG0013388	sp|Q9P2K6|KLH42_HUMAN	tr|A0A1S3GJ96|A0A1S3GJ96_DIPOR
OG0013389	sp|Q8NBI3|DRAXI_HUMAN	tr|A0A1S3GKJ6|A0A1S3GKJ6_DIPOR
OG0013390	sp|Q92905|CSN5_HUMAN	tr|A0A1S3GM41|A0A1S3GM41_DIPOR
OG0013391	sp|Q10570|CPSF1_HUMAN	tr|A0A1S3GM46|A0A1S3GM46_DIPOR
OG0013392	sp|P25067|CO8A2_HUMAN	tr|A0A1S3GMP7|A0A1S3GMP7_DIPOR
OG0013393	sp|Q6ZRI0|OTOG_HUMAN	tr|A0A1S3GNL1|A0A1S3GNL1_DIPOR
OG0013394	sp|Q5VXU1|NKAI2_HUMAN	tr|A0A1S3GP18|A0A1S3GP18_DIPOR
OG0013395	sp|Q8WZA0|LZIC_HUMAN	tr|A0A1S3GPV8|A0A1S3GPV8_DIPOR
OG0013396	sp|Q9UNP4|SIAT9_HUMAN	tr|A0A1S3GQ20|A0A1S3GQ20_DIPOR
OG0013397	sp|O95452|CXB6_HUMAN	tr|A0A1S3GS69|A0A1S3GS69_DIPOR
OG0013398	sp|Q96QK1|VPS35_HUMAN	tr|A0A1S3GU88|A0A1S3GU88_DIPOR
OG0013399	sp|Q9UKA1|FBXL5_HUMAN	tr|A0A1S3EIX5|A0A1S3EIX5_DIPOR
OG0013400	sp|Q96MU7|YTDC1_HUMAN	tr|A0A1S3EJ29|A0A1S3EJ29_DIPOR
OG0013401	sp|Q15506|SP17_HUMAN	tr|A0A1S3EM85|A0A1S3EM85_DIPOR
OG0013402	sp|Q9C0A6|SETD5_HUMAN	tr|A0A1S3EQT0|A0A1S3EQT0_DIPOR
OG0013403	sp|P31639|SC5A2_HUMAN	tr|A0A1S3ERK2|A0A1S3ERK2_DIPOR
OG0013404	sp|Q9NRF2|SH2B1_HUMAN	tr|A0A1S3ERT6|A0A1S3ERT6_DIPOR
OG0013405	sp|Q9H0I3|CC113_HUMAN	tr|A0A1S3EUK8|A0A1S3EUK8_DIPOR
OG0013406	sp|Q8N987|NECA1_HUMAN	tr|A0A1S3EVF9|A0A1S3EVF9_DIPOR
OG0013407	sp|Q8IX18|DHX40_HUMAN	tr|A0A1S3EVV1|A0A1S3EVV1_DIPOR
OG0013408	sp|A6NIN4|RN227_HUMAN	tr|A0A1S3EVY6|A0A1S3EVY6_DIPOR
OG0013409	sp|Q86WU2|LDHD_HUMAN	tr|A0A1S3EWA2|A0A1S3EWA2_DIPOR
OG0013410	sp|Q9Y6C2|EMIL1_HUMAN	tr|A0A1S3EXW7|A0A1S3EXW7_DIPOR
OG0013411	sp|P27708|PYR1_HUMAN	tr|A0A1S3EZ01|A0A1S3EZ01_DIPOR
OG0013412	sp|Q6P2D8|XRRA1_HUMAN	tr|A0A1S3EZV4|A0A1S3EZV4_DIPOR
OG0013413	sp|P50613|CDK7_HUMAN	tr|A0A1S3F3R6|A0A1S3F3R6_DIPOR
OG0013414	sp|Q96GL9|F163A_HUMAN	tr|A0A1S3F486|A0A1S3F486_DIPOR
OG0013415	sp|Q07352|TISB_HUMAN	tr|A0A1S3F4A3|A0A1S3F4A3_DIPOR
OG0013416	sp|Q96L73|NSD1_HUMAN	tr|A0A1S3F4N1|A0A1S3F4N1_DIPOR
OG0013417	sp|Q9BUZ4|TRAF4_HUMAN	tr|A0A1S3F5T6|A0A1S3F5T6_DIPOR
OG0013418	sp|Q5GLZ8|HERC4_HUMAN	tr|A0A1S3F7H5|A0A1S3F7H5_DIPOR
OG0013419	sp|Q13835|PKP1_HUMAN	tr|A0A1S3F864|A0A1S3F864_DIPOR
OG0013420	sp|Q8WWQ2|HPSE2_HUMAN	tr|A0A1S3FAU2|A0A1S3FAU2_DIPOR
OG0013421	sp|Q9Y4L5|RN115_HUMAN	tr|A0A1S3FB43|A0A1S3FB43_DIPOR
OG0013422	sp|B1ATL7|PRR32_HUMAN	tr|A0A1S3FC28|A0A1S3FC28_DIPOR
OG0013423	sp|Q9BTT6|LRRC1_HUMAN	tr|A0A1S3FEY1|A0A1S3FEY1_DIPOR
OG0013424	sp|Q8NHX4|SPTA3_HUMAN	tr|A0A1S3FKD3|A0A1S3FKD3_DIPOR
OG0013425	sp|Q13938|CAYP1_HUMAN	tr|A0A1S3FNS4|A0A1S3FNS4_DIPOR
OG0013426	sp|Q92681|RSCA1_HUMAN	tr|A0A1S3FPK9|A0A1S3FPK9_DIPOR
OG0013427	sp|Q16658|FSCN1_HUMAN	tr|A0A1S3FRM5|A0A1S3FRM5_DIPOR
OG0013428	sp|Q9UBW8|CSN7A_HUMAN	tr|A0A1S3FSV6|A0A1S3FSV6_DIPOR
OG0013429	sp|P55957|BID_HUMAN	tr|A0A1S3FSZ5|A0A1S3FSZ5_DIPOR
OG0013430	sp|P52824|DGKQ_HUMAN	tr|A0A1S3FTZ1|A0A1S3FTZ1_DIPOR
OG0013431	sp|Q5HYC2|K2026_HUMAN	tr|A0A1S3FZB3|A0A1S3FZB3_DIPOR
OG0013432	sp|P14210|HGF_HUMAN	tr|A0A1S3FZS6|A0A1S3FZS6_DIPOR
OG0013433	sp|Q6ZV70|LANC3_HUMAN	tr|A0A1S3G0N4|A0A1S3G0N4_DIPOR
OG0013434	sp|Q9UGC6|RGS17_HUMAN	tr|A0A1S3G0T3|A0A1S3G0T3_DIPOR
OG0013435	sp|Q9Y5B6|PAXB1_HUMAN	tr|A0A1S3G2D5|A0A1S3G2D5_DIPOR
OG0013436	sp|Q6UXV1|IZUM2_HUMAN	tr|A0A1S3G2K6|A0A1S3G2K6_DIPOR
OG0013437	sp|Q9Y3R5|DOP2_HUMAN	tr|A0A1S3G2V4|A0A1S3G2V4_DIPOR
OG0013438	sp|Q86WI3|NLRC5_HUMAN	tr|A0A1S3G3Q0|A0A1S3G3Q0_DIPOR
OG0013439	sp|Q8TCY5|MRAP_HUMAN	tr|A0A1S3G4G1|A0A1S3G4G1_DIPOR
OG0013440	sp|Q9BX97|PLVAP_HUMAN	tr|A0A1S3G693|A0A1S3G693_DIPOR
OG0013441	sp|Q5BN46|PIRC1_HUMAN	tr|A0A1S3G856|A0A1S3G856_DIPOR
OG0013442	sp|P48995|TRPC1_HUMAN	tr|A0A1S3G940|A0A1S3G940_DIPOR
OG0013443	sp|P52306|GDS1_HUMAN	tr|A0A1S3G966|A0A1S3G966_DIPOR
OG0013444	sp|Q504U0|CD046_HUMAN	tr|A0A1S3GAK8|A0A1S3GAK8_DIPOR
OG0013445	sp|P59923|ZN445_HUMAN	tr|A0A1S3GCB4|A0A1S3GCB4_DIPOR
OG0013446	sp|Q5SNV9|CA167_HUMAN	tr|A0A1S3GEQ5|A0A1S3GEQ5_DIPOR
OG0013447	sp|P58294|PROK1_HUMAN	tr|A0A1S3GF54|A0A1S3GF54_DIPOR
OG0013448	sp|P51149|RAB7A_HUMAN	tr|A0A1S3GG00|A0A1S3GG00_DIPOR
OG0013449	sp|Q9Y2N7|HIF3A_HUMAN	tr|A0A1S3GJC7|A0A1S3GJC7_DIPOR
OG0013450	sp|O95772|STR3N_HUMAN	tr|A0A1S3GJL9|A0A1S3GJL9_DIPOR
OG0013451	sp|Q9UF47|DNJ5B_HUMAN	tr|A0A1S3GMK9|A0A1S3GMK9_DIPOR
OG0013452	sp|Q9UL42|PNMA2_HUMAN	tr|A0A1S3GNM5|A0A1S3GNM5_DIPOR
OG0013453	sp|Q03933|HSF2_HUMAN	tr|A0A1S3GP23|A0A1S3GP23_DIPOR
OG0013454	sp|Q8N122|RPTOR_HUMAN	tr|A0A1S3GS21|A0A1S3GS21_DIPOR
OG0013455	sp|Q16572|VACHT_HUMAN	tr|A0A1S3GTS3|A0A1S3GTS3_DIPOR
OG0013456	sp|Q3KNW1|SNAI3_HUMAN	tr|A0A1S3GUB5|A0A1S3GUB5_DIPOR
OG0013457	sp|A6NHQ4|EPOP_HUMAN	tr|A0A1S3GWZ5|A0A1S3GWZ5_DIPOR
OG0013458	sp|Q96AX2|RAB37_HUMAN	tr|A0A1S3GZ33|A0A1S3GZ33_DIPOR
OG0013459	sp|Q9NYB9|ABI2_HUMAN	tr|A0A1S3ELY2|A0A1S3ELY2_DIPOR
OG0013460	sp|Q9ULG1|INO80_HUMAN	tr|A0A1S3EM45|A0A1S3EM45_DIPOR
OG0013461	sp|O75845|SC5D_HUMAN	tr|A0A1S3EMU9|A0A1S3EMU9_DIPOR
OG0013462	sp|P61019|RAB2A_HUMAN	tr|A0A1S3EMW3|A0A1S3EMW3_DIPOR
OG0013463	sp|P04049|RAF1_HUMAN	tr|A0A1S3EN51|A0A1S3EN51_DIPOR
OG0013464	sp|Q96AQ7|CIDEC_HUMAN	tr|A0A1S3ENT2|A0A1S3ENT2_DIPOR
OG0013465	sp|Q9UNZ2|NSF1C_HUMAN	tr|A0A1S3EQ49|A0A1S3EQ49_DIPOR
OG0013466	sp|P0CG20|PRR35_HUMAN	tr|A0A1S3ESL7|A0A1S3ESL7_DIPOR
OG0013467	sp|P80404|GABT_HUMAN	tr|A0A1S3EUJ4|A0A1S3EUJ4_DIPOR
OG0013468	sp|Q05086|UBE3A_HUMAN	tr|A0A1S3EVN7|A0A1S3EVN7_DIPOR
OG0013469	sp|P54132|BLM_HUMAN	tr|A0A1S3EW43|A0A1S3EW43_DIPOR
OG0013470	sp|Q9NRY6|PLS3_HUMAN	tr|A0A1S3EWY3|A0A1S3EWY3_DIPOR
OG0013471	sp|Q14397|GCKR_HUMAN	tr|A0A1S3EXA2|A0A1S3EXA2_DIPOR
OG0013472	sp|Q13634|CAD18_HUMAN	tr|A0A1S3EZE2|A0A1S3EZE2_DIPOR
OG0013473	sp|O94913|PCF11_HUMAN	tr|A0A1S3F036|A0A1S3F036_DIPOR
OG0013474	sp|Q9BTA9|WAC_HUMAN	tr|A0A1S3F0I8|A0A1S3F0I8_DIPOR
OG0013475	sp|Q9P0S2|COX16_HUMAN	tr|A0A1S3F3F2|A0A1S3F3F2_DIPOR
OG0013476	sp|Q6IA86|ELP2_HUMAN	tr|A0A1S3F3K6|A0A1S3F3K6_DIPOR
OG0013477	sp|Q06828|FMOD_HUMAN	tr|A0A1S3F8J4|A0A1S3F8J4_DIPOR
OG0013478	sp|Q9H694|BICC1_HUMAN	tr|A0A1S3F9X0|A0A1S3F9X0_DIPOR
OG0013479	sp|Q6ZVN8|RGMC_HUMAN	tr|A0A1S3FBP9|A0A1S3FBP9_DIPOR
OG0013480	sp|P48165|CXA8_HUMAN	tr|A0A1S3FCM8|A0A1S3FCM8_DIPOR
OG0013481	sp|Q9H175|CSRN2_HUMAN	tr|A0A1S3FDF7|A0A1S3FDF7_DIPOR
OG0013482	sp|Q9BXY5|CAYP2_HUMAN	tr|A0A1S3FDN5|A0A1S3FDN5_DIPOR
OG0013483	sp|Q5F1R6|DJC21_HUMAN	tr|A0A1S3FDP3|A0A1S3FDP3_DIPOR
OG0013484	sp|Q86XZ4|SPAS2_HUMAN	tr|A0A1S3FDZ8|A0A1S3FDZ8_DIPOR
OG0013485	sp|O95704|APBB3_HUMAN	tr|A0A1S3FGV8|A0A1S3FGV8_DIPOR
OG0013486	sp|Q5JSZ5|PRC2B_HUMAN	tr|A0A1S3FJW8|A0A1S3FJW8_DIPOR
OG0013487	sp|P26885|FKBP2_HUMAN	tr|A0A1S3FK01|A0A1S3FK01_DIPOR
OG0013488	sp|O75663|TIPRL_HUMAN	tr|A0A1S3FL52|A0A1S3FL52_DIPOR
OG0013489	sp|Q9BXS4|TMM59_HUMAN	tr|A0A1S3FMG0|A0A1S3FMG0_DIPOR
OG0013490	sp|P42679|MATK_HUMAN	tr|A0A1S3FNE2|A0A1S3FNE2_DIPOR
OG0013491	sp|O75293|GA45B_HUMAN	tr|A0A1S3FPU7|A0A1S3FPU7_DIPOR
OG0013492	sp|Q49B96|COX19_HUMAN	tr|A0A1S3FQV1|A0A1S3FQV1_DIPOR
OG0013493	sp|Q12772|SRBP2_HUMAN	tr|A0A1S3FUU6|A0A1S3FUU6_DIPOR
OG0013494	sp|Q86X53|ERIC1_HUMAN	tr|A0A1S3FV09|A0A1S3FV09_DIPOR
OG0013495	sp|Q9BR01|ST4A1_HUMAN	tr|A0A1S3FXA3|A0A1S3FXA3_DIPOR
OG0013496	sp|Q96RT7|GCP6_HUMAN	tr|A0A1S3FXV8|A0A1S3FXV8_DIPOR
OG0013497	sp|Q8N2U9|S66A2_HUMAN	tr|A0A1S3FZV1|A0A1S3FZV1_DIPOR
OG0013498	sp|Q9UHF4|I20RA_HUMAN	tr|A0A1S3G0D8|A0A1S3G0D8_DIPOR
OG0013499	sp|Q7Z3Q1|S46A3_HUMAN	tr|A0A1S3G1P4|A0A1S3G1P4_DIPOR
OG0013500	sp|P56181|NDUV3_HUMAN	tr|A0A1S3G3H8|A0A1S3G3H8_DIPOR
OG0013501	sp|Q14416|GRM2_HUMAN	tr|A0A1S3G4G8|A0A1S3G4G8_DIPOR
OG0013502	sp|Q9Y2Y0|AR2BP_HUMAN	tr|A0A1S3G5A4|A0A1S3G5A4_DIPOR
OG0013503	sp|P46782|RS5_HUMAN	tr|A0A1S3G5G2|A0A1S3G5G2_DIPOR
OG0013504	sp|Q96MT8|CEP63_HUMAN	tr|A0A1S3G5U5|A0A1S3G5U5_DIPOR
OG0013505	sp|P56373|P2RX3_HUMAN	tr|A0A1S3G6Y0|A0A1S3G6Y0_DIPOR
OG0013506	sp|Q49MG5|MAP9_HUMAN	tr|A0A1S3G9D5|A0A1S3G9D5_DIPOR
OG0013507	sp|Q8NE71|ABCF1_HUMAN	tr|A0A1S3GCV1|A0A1S3GCV1_DIPOR
OG0013508	sp|O60927|PP1RB_HUMAN	tr|A0A1S3GDA1|A0A1S3GDA1_DIPOR
OG0013509	sp|P09848|LPH_HUMAN	tr|A0A1S3GE40|A0A1S3GE40_DIPOR
OG0013510	sp|Q5SQI0|ATAT_HUMAN	tr|A0A1S3GF95|A0A1S3GF95_DIPOR
OG0013511	sp|Q7L1T6|NB5R4_HUMAN	tr|A0A1S3GFZ7|A0A1S3GFZ7_DIPOR
OG0013512	sp|P02730|B3AT_HUMAN	tr|A0A1S3GGZ9|A0A1S3GGZ9_DIPOR
OG0013513	sp|Q3MHD2|LSM12_HUMAN	tr|A0A1S3GHM5|A0A1S3GHM5_DIPOR
OG0013514	sp|P25787|PSA2_HUMAN	tr|A0A1S3GHW7|A0A1S3GHW7_DIPOR
OG0013515	sp|Q05469|LIPS_HUMAN	tr|A0A1S3GIF7|A0A1S3GIF7_DIPOR
OG0013516	sp|Q9H9Z2|LN28A_HUMAN	tr|A0A1S3GK18|A0A1S3GK18_DIPOR
OG0013517	sp|Q07011|TNR9_HUMAN	tr|A0A1S3GK28|A0A1S3GK28_DIPOR
OG0013518	sp|Q7Z7H3|CATIP_HUMAN	tr|A0A1S3GKA0|A0A1S3GKA0_DIPOR
OG0013519	sp|Q3MIX3|ADCK5_HUMAN	tr|A0A1S3GKA4|A0A1S3GKA4_DIPOR
OG0013520	sp|O60258|FGF17_HUMAN	tr|A0A1S3GPH9|A0A1S3GPH9_DIPOR
OG0013521	sp|P60008|HILS1_HUMAN	tr|A0A1S3GRZ8|A0A1S3GRZ8_DIPOR
OG0013522	sp|Q99956|DUS9_HUMAN	tr|A0A1S3GS50|A0A1S3GS50_DIPOR
OG0013523	sp|P52429|DGKE_HUMAN	tr|A0A1S3GTM2|A0A1S3GTM2_DIPOR
OG0013524	sp|Q8NH05|OR4Q3_HUMAN	tr|A0A1S3GW95|A0A1S3GW95_DIPOR
OG0013525	sp|Q00526|CDK3_HUMAN	tr|A0A1S3GWG2|A0A1S3GWG2_DIPOR
OG0013526	sp|Q96L58|B3GT6_HUMAN	tr|A0A1S3GWH3|A0A1S3GWH3_DIPOR
OG0013527	sp|Q9UPN4|CP131_HUMAN	tr|A0A1S3GYF7|A0A1S3GYF7_DIPOR
OG0013528	sp|Q86Z14|KLOTB_HUMAN	tr|A0A1S3EIZ0|A0A1S3EIZ0_DIPOR
OG0013529	sp|P23771|GATA3_HUMAN	tr|A0A1S3EN13|A0A1S3EN13_DIPOR
OG0013530	sp|Q9H611|PIF1_HUMAN	tr|A0A1S3EN44|A0A1S3EN44_DIPOR
OG0013531	sp|Q96JI7|SPTCS_HUMAN	tr|A0A1S3ENK8|A0A1S3ENK8_DIPOR
OG0013532	sp|Q93073|SBP2L_HUMAN	tr|A0A1S3ENS9|A0A1S3ENS9_DIPOR
OG0013533	sp|Q9NWM0|SMOX_HUMAN	tr|A0A1S3ENX5|A0A1S3ENX5_DIPOR
OG0013534	sp|Q00796|DHSO_HUMAN	tr|A0A1S3EQE5|A0A1S3EQE5_DIPOR
OG0013535	sp|Q9NUR3|TM74B_HUMAN	tr|A0A1S3EQP3|A0A1S3EQP3_DIPOR
OG0013536	sp|Q9BQL6|FERM1_HUMAN	tr|A0A1S3ERF3|A0A1S3ERF3_DIPOR
OG0013537	sp|Q9NTJ4|MA2C1_HUMAN	tr|A0A1S3ETY8|A0A1S3ETY8_DIPOR
OG0013538	sp|Q8N8E2|ZN513_HUMAN	tr|A0A1S3EXL2|A0A1S3EXL2_DIPOR
OG0013539	sp|Q9HD47|MOG1_HUMAN	tr|A0A1S3EY58|A0A1S3EY58_DIPOR
OG0013540	sp|P34810|CD68_HUMAN	tr|A0A1S3EYH9|A0A1S3EYH9_DIPOR
OG0013541	sp|Q96CT2|KLH29_HUMAN	tr|A0A1S3EYQ0|A0A1S3EYQ0_DIPOR
OG0013542	sp|Q6ZNB5|XNDC1_HUMAN	tr|A0A1S3EYY2|A0A1S3EYY2_DIPOR
OG0013543	sp|P55851|UCP2_HUMAN	tr|A0A1S3EYY8|A0A1S3EYY8_DIPOR
OG0013544	sp|Q8NCR0|B3GL2_HUMAN	tr|A0A1S3F043|A0A1S3F043_DIPOR
OG0013545	sp|Q9P266|JCAD_HUMAN	tr|A0A1S3F0Q2|A0A1S3F0Q2_DIPOR
OG0013546	sp|O14730|RIOK3_HUMAN	tr|A0A1S3F159|A0A1S3F159_DIPOR
OG0013547	sp|O15228|GNPAT_HUMAN	tr|A0A1S3F1U3|A0A1S3F1U3_DIPOR
OG0013548	sp|P32926|DSG3_HUMAN	tr|A0A1S3F206|A0A1S3F206_DIPOR
OG0013549	sp|P20827|EFNA1_HUMAN	tr|A0A1S3F2T0|A0A1S3F2T0_DIPOR
OG0013550	sp|Q15643|TRIPB_HUMAN	tr|A0A1S3F2Z8|A0A1S3F2Z8_DIPOR
OG0013551	sp|P05026|AT1B1_HUMAN	tr|A0A1S3F4I0|A0A1S3F4I0_DIPOR
OG0013552	sp|Q8IUR6|CRERF_HUMAN	tr|A0A1S3F4P3|A0A1S3F4P3_DIPOR
OG0013553	sp|Q9H1B7|I2BPL_HUMAN	tr|A0A1S3F6J8|A0A1S3F6J8_DIPOR
OG0013554	sp|Q96LR2|LURA1_HUMAN	tr|A0A1S3F6Z7|A0A1S3F6Z7_DIPOR
OG0013555	sp|Q8NDX5|PHC3_HUMAN	tr|A0A1S3F7A5|A0A1S3F7A5_DIPOR
OG0013556	sp|Q9UJD0|RIMS3_HUMAN	tr|A0A1S3F8D3|A0A1S3F8D3_DIPOR
OG0013557	sp|Q9HAC8|UBTD1_HUMAN	tr|A0A1S3F8X8|A0A1S3F8X8_DIPOR
OG0013558	sp|Q8TAM2|TTC8_HUMAN	tr|A0A1S3FAE2|A0A1S3FAE2_DIPOR
OG0013559	sp|P48507|GSH0_HUMAN	tr|A0A1S3FAL3|A0A1S3FAL3_DIPOR
OG0013560	sp|Q96EU6|RRP36_HUMAN	tr|A0A1S3FDS0|A0A1S3FDS0_DIPOR
OG0013561	sp|P08F94|PKHD1_HUMAN	tr|A0A1S3FF87|A0A1S3FF87_DIPOR
OG0013562	sp|Q8N2M4|TM86A_HUMAN	tr|A0A1S3FFP2|A0A1S3FFP2_DIPOR
OG0013563	sp|Q8IWT6|LRC8A_HUMAN	tr|A0A1S3FJY1|A0A1S3FJY1_DIPOR
OG0013564	sp|Q58WW2|DCAF6_HUMAN	tr|A0A1S3FN25|A0A1S3FN25_DIPOR
OG0013565	sp|Q92619|HMHA1_HUMAN	tr|A0A1S3FNJ3|A0A1S3FNJ3_DIPOR
OG0013566	sp|Q3KNS1|PTHD3_HUMAN	tr|A0A1S3FP77|A0A1S3FP77_DIPOR
OG0013567	sp|Q8NHA4|O2AE1_HUMAN	tr|A0A1S3FQN0|A0A1S3FQN0_DIPOR
OG0013568	sp|Q9Y2D5|AKAP2_HUMAN	tr|A0A1S3FQV2|A0A1S3FQV2_DIPOR
OG0013569	sp|Q9Y4D8|HECD4_HUMAN	tr|A0A1S3FRT8|A0A1S3FRT8_DIPOR
OG0013570	sp|Q96JH8|RADIL_HUMAN	tr|A0A1S3FST3|A0A1S3FST3_DIPOR
OG0013571	sp|Q9H1K4|GHC2_HUMAN	tr|A0A1S3FSZ0|A0A1S3FSZ0_DIPOR
OG0013572	sp|Q6ZP01|RBM44_HUMAN	tr|A0A1S3FT57|A0A1S3FT57_DIPOR
OG0013573	sp|Q96HR8|NAF1_HUMAN	tr|A0A1S3FT69|A0A1S3FT69_DIPOR
OG0013574	sp|P04233|HG2A_HUMAN	tr|A0A1S3FWK0|A0A1S3FWK0_DIPOR
OG0013575	sp|Q8WYN0|ATG4A_HUMAN	tr|A0A1S3FXR9|A0A1S3FXR9_DIPOR
OG0013576	sp|Q14832|GRM3_HUMAN	tr|A0A1S3FY43|A0A1S3FY43_DIPOR
OG0013577	sp|Q9H251|CAD23_HUMAN	tr|A0A1S3FYH6|A0A1S3FYH6_DIPOR
OG0013578	sp|P20273|CD22_HUMAN	tr|A0A1S3FYN8|A0A1S3FYN8_DIPOR
OG0013579	sp|Q5TF21|SOGA3_HUMAN	tr|A0A1S3G0V1|A0A1S3G0V1_DIPOR
OG0013580	sp|Q96EE3|SEH1_HUMAN	tr|A0A1S3G1D8|A0A1S3G1D8_DIPOR
OG0013581	sp|Q9NX36|DJC28_HUMAN	tr|A0A1S3G2F3|A0A1S3G2F3_DIPOR
OG0013582	sp|Q8TAK6|OLIG1_HUMAN	tr|A0A1S3G2Q2|A0A1S3G2Q2_DIPOR
OG0013583	sp|Q99712|KCJ15_HUMAN	tr|A0A1S3G3V4|A0A1S3G3V4_DIPOR
OG0013584	sp|P48047|ATPO_HUMAN	tr|A0A1S3G3Y9|A0A1S3G3Y9_DIPOR
OG0013585	sp|Q8IZ81|ELMD2_HUMAN	tr|A0A1S3GAF6|A0A1S3GAF6_DIPOR
OG0013586	sp|Q13882|PTK6_HUMAN	tr|A0A1S3GAF7|A0A1S3GAF7_DIPOR
OG0013587	sp|O75420|GGYF1_HUMAN	tr|A0A1S3GGW2|A0A1S3GGW2_DIPOR
OG0013588	sp|O60828|PQBP1_HUMAN	tr|A0A1S3GIJ7|A0A1S3GIJ7_DIPOR
OG0013589	sp|P08574|CY1_HUMAN	tr|A0A1S3GK94|A0A1S3GK94_DIPOR
OG0013590	sp|P0C7W0|PRR29_HUMAN	tr|A0A1S3GKC3|A0A1S3GKC3_DIPOR
OG0013591	sp|Q5BKU9|OXLD1_HUMAN	tr|A0A1S3GKS4|A0A1S3GKS4_DIPOR
OG0013592	sp|Q96HA7|TONSL_HUMAN	tr|A0A1S3GKU0|A0A1S3GKU0_DIPOR
OG0013593	sp|Q9H324|ATS10_HUMAN	tr|A0A1S3GL58|A0A1S3GL58_DIPOR
OG0013594	sp|P57052|RBM11_HUMAN	tr|A0A1S3GN89|A0A1S3GN89_DIPOR
OG0013595	sp|Q00597|FANCC_HUMAN	tr|A0A1S3GQ41|A0A1S3GQ41_DIPOR
OG0013596	sp|P27918|PROP_HUMAN	tr|A0A1S3GQN7|A0A1S3GQN7_DIPOR
OG0013597	sp|Q9GZU0|CF062_HUMAN	tr|A0A1S3GR02|A0A1S3GR02_DIPOR
OG0013598	sp|Q9UGI9|AAKG3_HUMAN	tr|A0A1S3GR88|A0A1S3GR88_DIPOR
OG0013599	sp|Q92504|S39A7_HUMAN	tr|A0A1S3GRA8|A0A1S3GRA8_DIPOR
OG0013600	sp|Q9UL17|TBX21_HUMAN	tr|A0A1S3GRM1|A0A1S3GRM1_DIPOR
OG0013601	sp|Q0D2K2|KLH30_HUMAN	tr|A0A1S3GZT1|A0A1S3GZT1_DIPOR
OG0013602	sp|O76081|RGS20_HUMAN	tr|A0A1S3EK59|A0A1S3EK59_DIPOR
