Orthogroup	Homo_sapiens	Tursiops_truncatus
OG0011274	sp|Q86WI1|PKHL1_HUMAN	tr|A0A2U4BXF0|A0A2U4BXF0_TURTR
OG0011275	sp|Q8IVT5|KSR1_HUMAN	tr|A0A6J3QJZ8|A0A6J3QJZ8_TURTR
OG0011276	sp|Q8N136|DAW1_HUMAN	tr|A0A2U4AE07|A0A2U4AE07_TURTR
OG0011277	sp|Q8NBK3|SUMF1_HUMAN	tr|A0A2U4CC66|A0A2U4CC66_TURTR
OG0011278	sp|Q8NHM5|KDM2B_HUMAN	tr|A0A6J3PSG5|A0A6J3PSG5_TURTR
OG0011279	sp|Q8TBY8|PMFBP_HUMAN	tr|A0A6J3QFN7|A0A6J3QFN7_TURTR
OG0011280	sp|Q8TDL5|BPIB1_HUMAN	tr|A0A2U4CM19|A0A2U4CM19_TURTR
OG0011281	sp|Q8WTW4|NPRL2_HUMAN	tr|A0A6J3S335|A0A6J3S335_TURTR
OG0011282	sp|Q8WWT9|S13A3_HUMAN	tr|A0A2U4C274|A0A2U4C274_TURTR
OG0011283	sp|Q8WZ74|CTTB2_HUMAN	tr|A0A6J3RWX8|A0A6J3RWX8_TURTR
OG0011284	sp|Q92664|TF3A_HUMAN	tr|A0A6J3QCD5|A0A6J3QCD5_TURTR
OG0011285	sp|Q96CD2|COAC_HUMAN	tr|A0A6J3R047|A0A6J3R047_TURTR
OG0011286	sp|Q96E16|SMI19_HUMAN	tr|A0A2U4A7K0|A0A2U4A7K0_TURTR
OG0011287	sp|Q96KN9|CXD4_HUMAN	tr|A0A2U4B6L7|A0A2U4B6L7_TURTR
OG0011288	sp|Q96MX3|ZNF48_HUMAN	tr|A0A6J3Q1A5|A0A6J3Q1A5_TURTR
OG0011289	sp|Q96PD7|DGAT2_HUMAN	tr|A0A2U4C9H5|A0A2U4C9H5_TURTR
OG0011290	sp|Q96T53|MBOA4_HUMAN	tr|A0A2U3UYM2|A0A2U3UYM2_TURTR
OG0011291	sp|Q96T66|NMNA3_HUMAN	tr|A0A2U4B9R7|A0A2U4B9R7_TURTR
OG0011292	sp|Q99551|MTEF1_HUMAN	tr|A0A2U3V6S7|A0A2U3V6S7_TURTR
OG0011293	sp|Q99593|TBX5_HUMAN	tr|A0A6J3PUY2|A0A6J3PUY2_TURTR
OG0011294	sp|Q99619|SPSB2_HUMAN	tr|A0A2U4AKR7|A0A2U4AKR7_TURTR
OG0011295	sp|Q9BVG9|PTSS2_HUMAN	tr|A0A6J3RS28|A0A6J3RS28_TURTR
OG0011296	sp|Q9BWF2|TRAIP_HUMAN	tr|A0A6J3S1Y3|A0A6J3S1Y3_TURTR
OG0011297	sp|Q9BY84|DUS16_HUMAN	tr|A0A2U4BJB4|A0A2U4BJB4_TURTR
OG0011298	sp|Q9H9H4|VP37B_HUMAN	tr|A0A2U4CK07|A0A2U4CK07_TURTR
OG0011299	sp|Q9H9J2|RM44_HUMAN	tr|A0A2U3V381|A0A2U3V381_TURTR
OG0011300	sp|Q9HA38|ZMAT3_HUMAN	tr|A0A2U4C8N1|A0A2U4C8N1_TURTR
OG0011301	sp|Q9NWQ8|PHAG1_HUMAN	tr|A0A2U4ALK7|A0A2U4ALK7_TURTR
OG0011302	sp|Q9NWX5|ASB6_HUMAN	tr|A0A6J3RJ72|A0A6J3RJ72_TURTR
OG0011303	sp|Q9NYM9|BET1L_HUMAN	tr|A0A6J3RSZ4|A0A6J3RSZ4_TURTR
OG0011304	sp|Q9UBX1|CATF_HUMAN	tr|A0A6J3RR09|A0A6J3RR09_TURTR
OG0011305	sp|Q9UD57|NKX12_HUMAN	tr|A0A2U3V6Q2|A0A2U3V6Q2_TURTR
OG0011306	sp|Q9Y5J1|UTP18_HUMAN	tr|A0A2U4C3H4|A0A2U4C3H4_TURTR
OG0011307	sp|Q9Y5W9|SNX11_HUMAN	tr|A0A2U4AHN6|A0A2U4AHN6_TURTR
OG0011308	sp|A2A288|ZC12D_HUMAN	tr|A0A2U4CPR6|A0A2U4CPR6_TURTR
OG0011309	sp|O15372|EIF3H_HUMAN	tr|A0A2U4B3B0|A0A2U4B3B0_TURTR
OG0011310	sp|O60336|MABP1_HUMAN	tr|A0A6J3QZ00|A0A6J3QZ00_TURTR
OG0011311	sp|O75293|GA45B_HUMAN	tr|A0A6J3R807|A0A6J3R807_TURTR
OG0011312	sp|O75600|KBL_HUMAN	tr|A0A2U3UZX2|A0A2U3UZX2_TURTR
OG0011313	sp|O76061|STC2_HUMAN	tr|A0A6J3R432|A0A6J3R432_TURTR
OG0011314	sp|O94874|UFL1_HUMAN	tr|A0A2U4AVM0|A0A2U4AVM0_TURTR
OG0011315	sp|O95104|SCAF4_HUMAN	tr|A0A2U4AAM9|A0A2U4AAM9_TURTR
OG0011316	sp|P01222|TSHB_HUMAN	tr|A0A0F7RQ28|A0A0F7RQ28_TURTR
OG0011317	sp|P02751|FINC_HUMAN	tr|A0A2U4BMU0|A0A2U4BMU0_TURTR
OG0011318	sp|P06703|S10A6_HUMAN	tr|A0A2U3V921|A0A2U3V921_TURTR
OG0011319	sp|P10323|ACRO_HUMAN	tr|A0A6J3S3J2|A0A6J3S3J2_TURTR
OG0011320	sp|P30626|SORCN_HUMAN	tr|A0A2U3V686|A0A2U3V686_TURTR
OG0011321	sp|P43026|GDF5_HUMAN	tr|A0A2U3V0D0|A0A2U3V0D0_TURTR
OG0011322	sp|P43166|CAH7_HUMAN	tr|A0A2U3UYV3|A0A2U3UYV3_TURTR
OG0011323	sp|P49366|DHYS_HUMAN	tr|A0A6J3R827|A0A6J3R827_TURTR
OG0011324	sp|P51159|RB27A_HUMAN	tr|A0A2U4CA51|A0A2U4CA51_TURTR
OG0011325	sp|P55263|ADK_HUMAN	tr|A0A2U4BED5|A0A2U4BED5_TURTR
OG0011326	sp|Q13444|ADA15_HUMAN	tr|A0A6J3RI22|A0A6J3RI22_TURTR
OG0011327	sp|Q13515|BFSP2_HUMAN	tr|A0A2U3V4Y9|A0A2U3V4Y9_TURTR
OG0011328	sp|Q16540|RM23_HUMAN	tr|A0A6J3RS67|A0A6J3RS67_TURTR
OG0011329	sp|Q3SY00|T10IP_HUMAN	tr|A0A6J3RT68|A0A6J3RT68_TURTR
OG0011330	sp|Q3ZAQ7|VMA21_HUMAN	tr|A0A2U3V126|A0A2U3V126_TURTR
OG0011331	sp|Q5JU00|DRC5_HUMAN	tr|A0A2U3UYI5|A0A2U3UYI5_TURTR
OG0011332	sp|Q5SZL2|CE85L_HUMAN	tr|A0A2U4AW63|A0A2U4AW63_TURTR
OG0011333	sp|Q6BAA4|FCRLB_HUMAN	tr|A0A6J3RB87|A0A6J3RB87_TURTR
OG0011334	sp|Q6MZM0|HPHL1_HUMAN	tr|A0A6J3RSR0|A0A6J3RSR0_TURTR
OG0011335	sp|Q6NUM9|RETST_HUMAN	tr|A0A6J3PX44|A0A6J3PX44_TURTR
OG0011336	sp|Q6UWH4|GAK1B_HUMAN	tr|A0A2U4ALU6|A0A2U4ALU6_TURTR
OG0011337	sp|Q6UXC1|AEGP_HUMAN	tr|A0A6J3RKS4|A0A6J3RKS4_TURTR
OG0011338	sp|Q6UXX5|ITIH6_HUMAN	tr|A0A6J3QRS5|A0A6J3QRS5_TURTR
OG0011339	sp|Q6ZUT3|FRMD7_HUMAN	tr|A0A6J3QUD5|A0A6J3QUD5_TURTR
OG0011340	sp|Q86VU5|CMTD1_HUMAN	tr|A0A2U3V2N3|A0A2U3V2N3_TURTR
OG0011341	sp|Q8IVP5|FUND1_HUMAN	tr|A0A2U3V3N5|A0A2U3V3N5_TURTR
OG0011342	sp|Q8IWB9|TEX2_HUMAN	tr|A0A2U4C3E8|A0A2U4C3E8_TURTR
OG0011343	sp|Q8IYP2|PRS58_HUMAN	tr|A0A6J3RXH2|A0A6J3RXH2_TURTR
OG0011344	sp|Q8N9I9|DTX3_HUMAN	tr|A0A6J3S5M8|A0A6J3S5M8_TURTR
OG0011345	sp|Q8NDH6|ICA1L_HUMAN	tr|A0A2U4BNJ0|A0A2U4BNJ0_TURTR
OG0011346	sp|Q8WTX7|CAST1_HUMAN	tr|A0A6J3PSB5|A0A6J3PSB5_TURTR
OG0011347	sp|Q8WVB6|CTF18_HUMAN	tr|A0A6J3PYX3|A0A6J3PYX3_TURTR
OG0011348	sp|Q8WWX0|ASB5_HUMAN	tr|A0A2U3UZP9|A0A2U3UZP9_TURTR
OG0011349	sp|Q8WXX5|DNJC9_HUMAN	tr|A0A2U3UZ84|A0A2U3UZ84_TURTR
OG0011350	sp|Q92623|TTC9A_HUMAN	tr|A0A2U4A987|A0A2U4A987_TURTR
OG0011351	sp|Q92624|APBP2_HUMAN	tr|A0A2U4C6D9|A0A2U4C6D9_TURTR
OG0011352	sp|Q96CB8|INT12_HUMAN	tr|A0A2U4AR75|A0A2U4AR75_TURTR
OG0011353	sp|Q96EP1|CHFR_HUMAN	tr|A0A6J3PR07|A0A6J3PR07_TURTR
OG0011354	sp|Q96L12|CALR3_HUMAN	tr|A0A6J3R4L1|A0A6J3R4L1_TURTR
OG0011356	sp|Q96PQ6|ZN317_HUMAN	tr|A0A2U4AZF1|A0A2U4AZF1_TURTR
OG0011357	sp|Q9BXB4|OSB11_HUMAN	tr|A0A2U4ACY6|A0A2U4ACY6_TURTR
OG0011358	sp|Q9GZN8|CT027_HUMAN	tr|A0A6J3Q532|A0A6J3Q532_TURTR
OG0011359	sp|Q9GZX9|TWSG1_HUMAN	tr|A0A2U4A5R3|A0A2U4A5R3_TURTR
OG0011360	sp|Q9H310|RHBG_HUMAN	tr|A0A6J3RE54|A0A6J3RE54_TURTR
OG0011361	sp|Q9H3S1|SEM4A_HUMAN	tr|A0A6J3RGU6|A0A6J3RGU6_TURTR
OG0011362	sp|Q9H8M9|EVA1A_HUMAN	tr|A0A2U4BX35|A0A2U4BX35_TURTR
OG0011363	sp|Q9HCP6|HHATL_HUMAN	tr|A0A6J3S0Z9|A0A6J3S0Z9_TURTR
OG0011364	sp|Q9HD42|CHM1A_HUMAN	tr|A0A6J3QDZ5|A0A6J3QDZ5_TURTR
OG0011365	sp|Q9NR97|TLR8_HUMAN	tr|A0A2U3V317|A0A2U3V317_TURTR
OG0011366	sp|Q9NTJ3|SMC4_HUMAN	tr|A0A2U3V154|A0A2U3V154_TURTR
OG0011367	sp|Q9UBL9|P2RX2_HUMAN	tr|A0A6J3PRJ1|A0A6J3PRJ1_TURTR
OG0011368	sp|Q9UF47|DNJ5B_HUMAN	tr|A0A2U4AIL1|A0A2U4AIL1_TURTR
OG0011369	sp|Q9UG01|IF172_HUMAN	tr|A0A2U4BZH7|A0A2U4BZH7_TURTR
OG0011370	sp|Q9UKK9|NUDT5_HUMAN	tr|A0A2U3V4L3|A0A2U3V4L3_TURTR
OG0011371	sp|Q9UPU7|TBD2B_HUMAN	tr|A0A2U4CKU7|A0A2U4CKU7_TURTR
OG0011372	sp|A0A1B0GTZ2|CC196_HUMAN	tr|A0A6J3R1W8|A0A6J3R1W8_TURTR
OG0011373	sp|A6NC42|DPPA5_HUMAN	tr|A0A2U4AUY6|A0A2U4AUY6_TURTR
OG0011374	sp|A6NNS2|DRS7C_HUMAN	tr|A0A2U4C2Q1|A0A2U4C2Q1_TURTR
OG0011375	sp|O00590|ACKR2_HUMAN	tr|A0A6J3S139|A0A6J3S139_TURTR
OG0011376	sp|O14684|PTGES_HUMAN	tr|A0A6J3RKY3|A0A6J3RKY3_TURTR
OG0011377	sp|O60519|CRBL2_HUMAN	tr|A0A2U4BIN1|A0A2U4BIN1_TURTR
OG0011378	sp|O60831|PRAF2_HUMAN	tr|A0A6J3QSG5|A0A6J3QSG5_TURTR
OG0011379	sp|O94812|BAIP3_HUMAN	tr|A0A6J3PZU3|A0A6J3PZU3_TURTR
OG0011380	sp|O95390|GDF11_HUMAN	tr|A0A6J3S667|A0A6J3S667_TURTR
OG0011381	sp|O95562|SFT2B_HUMAN	tr|A0A2U3V0X1|A0A2U3V0X1_TURTR
OG0011382	sp|P01042|KNG1_HUMAN	tr|A0A2U3V5S9|A0A2U3V5S9_TURTR
OG0011383	sp|P05814|CASB_HUMAN	tr|A0A6J3RCK8|A0A6J3RCK8_TURTR
OG0011384	sp|P11487|FGF3_HUMAN	tr|A0A6J3RSV8|A0A6J3RSV8_TURTR
OG0011385	sp|P16410|CTLA4_HUMAN	tr|A0A2U4BML4|A0A2U4BML4_TURTR
OG0011386	sp|P25325|THTM_HUMAN	tr|A0A6J3S547|A0A6J3S547_TURTR
OG0011387	sp|P28067|DMA_HUMAN	tr|A0A2U4B187|A0A2U4B187_TURTR
OG0011388	sp|P30408|T4S1_HUMAN	tr|A0A2U3VAL1|A0A2U3VAL1_TURTR
OG0011389	sp|P33764|S10A3_HUMAN	tr|A0A6J3RKX3|A0A6J3RKX3_TURTR
OG0011390	sp|P43897|EFTS_HUMAN	tr|A0A2U3V347|A0A2U3V347_TURTR
OG0011391	sp|P53350|PLK1_HUMAN	tr|A0A6J3Q009|A0A6J3Q009_TURTR
OG0011392	sp|P98171|RHG04_HUMAN	tr|A0A6J3QS09|A0A6J3QS09_TURTR
OG0011393	sp|Q00973|B4GN1_HUMAN	tr|A0A6J3S6X3|A0A6J3S6X3_TURTR
OG0011394	sp|Q07075|AMPE_HUMAN	tr|A0A2U4ARP2|A0A2U4ARP2_TURTR
OG0011395	sp|Q09013|DMPK_HUMAN	tr|A0A6J3QCK8|A0A6J3QCK8_TURTR
OG0011396	sp|Q12824|SNF5_HUMAN	tr|A0A6J3PSS4|A0A6J3PSS4_TURTR
OG0011397	sp|Q13586|STIM1_HUMAN	tr|A0A6J3RUT6|A0A6J3RUT6_TURTR
OG0011398	sp|Q14324|MYPC2_HUMAN	tr|A0A6J3QGW0|A0A6J3QGW0_TURTR
OG0011399	sp|Q15742|NAB2_HUMAN	tr|A0A6J3S5Y1|A0A6J3S5Y1_TURTR
OG0011400	sp|Q16676|FOXD1_HUMAN	tr|A0A2U4AVE9|A0A2U4AVE9_TURTR
OG0011401	sp|Q3V6T2|GRDN_HUMAN	tr|A0A6J3PWG2|A0A6J3PWG2_TURTR
OG0011402	sp|Q4W4Y0|CN028_HUMAN	tr|A0A2U4AEX9|A0A2U4AEX9_TURTR
OG0011403	sp|Q5TEA3|DAAF9_HUMAN	tr|A0A2U4CLT4|A0A2U4CLT4_TURTR
OG0011404	sp|Q5U4P2|ASPH1_HUMAN	tr|A0A6J3Q017|A0A6J3Q017_TURTR
OG0011405	sp|Q6IA86|ELP2_HUMAN	tr|A0A2U3UZF8|A0A2U3UZF8_TURTR
OG0011406	sp|Q6IEE7|T132E_HUMAN	tr|A0A6J3QP74|A0A6J3QP74_TURTR
OG0011407	sp|Q6UXK2|ISLR2_HUMAN	tr|A0A6J3R020|A0A6J3R020_TURTR
OG0011408	sp|Q6ZNB6|NFXL1_HUMAN	tr|A0A2U4AS65|A0A2U4AS65_TURTR
OG0011409	sp|Q71RC9|SMIM5_HUMAN	tr|A0A6J3QNI9|A0A6J3QNI9_TURTR
OG0011410	sp|Q7Z7D3|VTCN1_HUMAN	tr|A0A6J3RQQ9|A0A6J3RQQ9_TURTR
OG0011411	sp|Q86Z23|C1QL4_HUMAN	tr|A0A6J3S6N8|A0A6J3S6N8_TURTR
OG0011412	sp|Q8IVV2|LOXH1_HUMAN	tr|A0A6J3PVF9|A0A6J3PVF9_TURTR
OG0011413	sp|Q8IW45|NNRD_HUMAN	tr|A0A6J3QB16|A0A6J3QB16_TURTR
OG0011414	sp|Q8IWK6|AGRA3_HUMAN	tr|A0A6J3RDD4|A0A6J3RDD4_TURTR
OG0011415	sp|Q8IZU2|WDR17_HUMAN	tr|A0A2U4A862|A0A2U4A862_TURTR
OG0011416	sp|Q8N1H7|S6OS1_HUMAN	tr|A0A2U3V6D7|A0A2U3V6D7_TURTR
OG0011417	sp|Q8N2F6|ARM10_HUMAN	tr|A0A2U4BSA6|A0A2U4BSA6_TURTR
OG0011418	sp|Q8N3G9|TM130_HUMAN	tr|A0A6J3Q263|A0A6J3Q263_TURTR
OG0011419	sp|Q8TD16|BICD2_HUMAN	tr|A0A2U3V9E1|A0A2U3V9E1_TURTR
OG0011420	sp|Q8WWK9|CKAP2_HUMAN	tr|A0A2U3V7Z1|A0A2U3V7Z1_TURTR
OG0011421	sp|Q96EY7|PTCD3_HUMAN	tr|A0A2U4BX39|A0A2U4BX39_TURTR
OG0011422	sp|Q96IR7|HPDL_HUMAN	tr|A0A2U4BJQ8|A0A2U4BJQ8_TURTR
OG0011423	sp|Q96N46|TTC14_HUMAN	tr|A0A2U4C8D5|A0A2U4C8D5_TURTR
OG0011424	sp|Q96PE1|AGRA2_HUMAN	tr|A0A6J3QR44|A0A6J3QR44_TURTR
OG0011425	sp|Q96RU8|TRIB1_HUMAN	tr|A0A6J3Q9I1|A0A6J3Q9I1_TURTR
OG0011426	sp|Q9BTX1|NDC1_HUMAN	tr|A0A2U4BJI8|A0A2U4BJI8_TURTR
OG0011427	sp|Q9BZD4|NUF2_HUMAN	tr|A0A2U4B327|A0A2U4B327_TURTR
OG0011428	sp|Q9GZU5|NYX_HUMAN	tr|A0A6J3QUA6|A0A6J3QUA6_TURTR
OG0011429	sp|Q9H5Z6|F124B_HUMAN	tr|A0A2U4AE29|A0A2U4AE29_TURTR
OG0011430	sp|Q9H6S3|ES8L2_HUMAN	tr|A0A6J3RS21|A0A6J3RS21_TURTR
OG0011431	sp|Q9HCK4|ROBO2_HUMAN	tr|A0A6J3RAF1|A0A6J3RAF1_TURTR
OG0011432	sp|Q9NP87|DPOLM_HUMAN	tr|A0A2U4BMR7|A0A2U4BMR7_TURTR
OG0011433	sp|Q9NPE6|SPAG4_HUMAN	tr|A0A2U4CLM2|A0A2U4CLM2_TURTR
OG0011434	sp|Q9NQ35|NRIP3_HUMAN	tr|A0A2U3V4Q6|A0A2U3V4Q6_TURTR
OG0011435	sp|Q9NQ48|LZTL1_HUMAN	tr|A0A2U4CAS2|A0A2U4CAS2_TURTR
OG0011436	sp|Q9NRR4|RNC_HUMAN	tr|A0A6J3R1P6|A0A6J3R1P6_TURTR
OG0011437	sp|Q9NU22|MDN1_HUMAN	tr|A0A2U4AW08|A0A2U4AW08_TURTR
OG0011438	sp|Q9UBV4|WNT16_HUMAN	tr|A0A2U4AH68|A0A2U4AH68_TURTR
OG0011439	sp|Q9ULV5|HSF4_HUMAN	tr|A0A6J3QI09|A0A6J3QI09_TURTR
OG0011440	sp|Q9Y3B3|TMED7_HUMAN	tr|A0A2U4BTI6|A0A2U4BTI6_TURTR
OG0011441	sp|A2RU67|F234B_HUMAN	tr|A0A2U4BIV0|A0A2U4BIV0_TURTR
OG0011442	sp|A5PL33|KRBA1_HUMAN	tr|A0A6J3RXL8|A0A6J3RXL8_TURTR
OG0011443	sp|A6NLU5|VTM2B_HUMAN	tr|A0A6J3QEJ9|A0A6J3QEJ9_TURTR
OG0011444	sp|A7MCY6|TBKB1_HUMAN	tr|A0A6J3QLX8|A0A6J3QLX8_TURTR
OG0011445	sp|A8MQ27|NEU1B_HUMAN	tr|A0A6J3R4H1|A0A6J3R4H1_TURTR
OG0011446	sp|O14807|RASM_HUMAN	tr|A0A6J3R9W4|A0A6J3R9W4_TURTR
OG0011447	sp|O14994|SYN3_HUMAN	tr|A0A2U4CRE6|A0A2U4CRE6_TURTR
OG0011448	sp|O43379|WDR62_HUMAN	tr|A0A6J3QED9|A0A6J3QED9_TURTR
OG0011449	sp|O60238|BNI3L_HUMAN	tr|A0A6J3RHR7|A0A6J3RHR7_TURTR
OG0011450	sp|O60303|KATIP_HUMAN	tr|A0A6J3Q491|A0A6J3Q491_TURTR
OG0011451	sp|O75489|NDUS3_HUMAN	tr|A0A2U3V0R4|A0A2U3V0R4_TURTR
OG0011452	sp|O75563|SKAP2_HUMAN	tr|A0A2U4AM43|A0A2U4AM43_TURTR
OG0011453	sp|O94804|STK10_HUMAN	tr|A0A6J3R4G4|A0A6J3R4G4_TURTR
OG0011454	sp|O95273|CCDB1_HUMAN	tr|A0A6J3QZ48|A0A6J3QZ48_TURTR
OG0011455	sp|O95998|I18BP_HUMAN	tr|A0A2U4BPS7|A0A2U4BPS7_TURTR
OG0011456	sp|P05120|PAI2_HUMAN	tr|A0A6J3PUC3|A0A6J3PUC3_TURTR
OG0011457	sp|P14672|GLUT4_HUMAN	tr|A0A2U4AN34|A0A2U4AN34_TURTR
OG0011458	sp|P18564|ITB6_HUMAN	tr|A0A2U3V0I6|A0A2U3V0I6_TURTR
OG0011459	sp|P19883|FST_HUMAN	tr|A0A6J3R419|A0A6J3R419_TURTR
OG0011460	sp|P34981|TRFR_HUMAN	tr|A0A2U4BX95|A0A2U4BX95_TURTR
OG0011461	sp|P38117|ETFB_HUMAN	tr|A0A6J3QH34|A0A6J3QH34_TURTR
OG0011462	sp|P51679|CCR4_HUMAN	tr|A0A2U4CAT7|A0A2U4CAT7_TURTR
OG0011463	sp|Q12765|SCRN1_HUMAN	tr|A0A2U4ALA3|A0A2U4ALA3_TURTR
OG0011464	sp|Q13144|EI2BE_HUMAN	tr|A0A2U3V3Q3|A0A2U3V3Q3_TURTR
OG0011465	sp|Q14697|GANAB_HUMAN	tr|A0A6J3RQ69|A0A6J3RQ69_TURTR
OG0011466	sp|Q15386|UBE3C_HUMAN	tr|A0A2U3V2P6|A0A2U3V2P6_TURTR
OG0011467	sp|Q15751|HERC1_HUMAN	tr|A0A6J3R0L3|A0A6J3R0L3_TURTR
OG0011468	sp|Q17RG1|KCD19_HUMAN	tr|A0A6J3QEH9|A0A6J3QEH9_TURTR
OG0011469	sp|Q5BJF6|ODFP2_HUMAN	tr|A0A6J3RJ16|A0A6J3RJ16_TURTR
OG0011470	sp|Q5JS13|RGPS1_HUMAN	tr|A0A6J3RIN9|A0A6J3RIN9_TURTR
OG0011471	sp|Q5SNT2|TM201_HUMAN	tr|A0A6J3QBF2|A0A6J3QBF2_TURTR
OG0011472	sp|Q6DN90|IQEC1_HUMAN	tr|A0A6J3S3G1|A0A6J3S3G1_TURTR
OG0011473	sp|Q6NSJ0|MYORG_HUMAN	tr|A0A2U3V3H7|A0A2U3V3H7_TURTR
OG0011474	sp|Q6UX68|XKR5_HUMAN	tr|A0A6J3QRT3|A0A6J3QRT3_TURTR
OG0011475	sp|Q6ZMT4|KDM7A_HUMAN	tr|A0A2U3V246|A0A2U3V246_TURTR
OG0011476	sp|Q6ZNQ3|LRC69_HUMAN	tr|A0A2U4AIB3|A0A2U4AIB3_TURTR
OG0011477	sp|Q71RG4|TMUB2_HUMAN	tr|A0A2U4BP86|A0A2U4BP86_TURTR
OG0011478	sp|Q8IW52|SLIK4_HUMAN	tr|A0A2U4A0N3|A0A2U4A0N3_TURTR
OG0011479	sp|Q8IYE1|CCD13_HUMAN	tr|A0A2U3V855|A0A2U3V855_TURTR
OG0011480	sp|Q8IYY4|DZI1L_HUMAN	tr|A0A6J3R8Y8|A0A6J3R8Y8_TURTR
OG0011481	sp|Q8N159|NAGS_HUMAN	tr|A0A6J3QNJ4|A0A6J3QNJ4_TURTR
OG0011482	sp|Q8NC06|ACBD4_HUMAN	tr|A0A2U4BPA3|A0A2U4BPA3_TURTR
OG0011483	sp|Q8TBQ9|KISHA_HUMAN	tr|A0A2U3V117|A0A2U3V117_TURTR
OG0011484	sp|Q96A22|CK052_HUMAN	tr|A0A2U3V752|A0A2U3V752_TURTR
OG0011485	sp|Q96FZ7|CHMP6_HUMAN	tr|A0A6J3QKL2|A0A6J3QKL2_TURTR
OG0011486	sp|Q96GW9|SYMM_HUMAN	tr|A0A2U3VA20|A0A2U3VA20_TURTR
OG0011487	sp|Q96JH7|VCIP1_HUMAN	tr|A0A2U4AJ16|A0A2U4AJ16_TURTR
OG0011488	sp|Q96MS3|GL1D1_HUMAN	tr|A0A2U4BX24|A0A2U4BX24_TURTR
OG0011489	sp|Q96PE2|ARHGH_HUMAN	tr|A0A6J3RUM5|A0A6J3RUM5_TURTR
OG0011490	sp|Q99590|SCAFB_HUMAN	tr|A0A2U4BAL5|A0A2U4BAL5_TURTR
OG0011491	sp|Q9BT92|TCHP_HUMAN	tr|A0A2U4CKZ3|A0A2U4CKZ3_TURTR
OG0011492	sp|Q9BV10|ALG12_HUMAN	tr|A0A2U4B636|A0A2U4B636_TURTR
OG0011493	sp|Q9BWG6|SCNM1_HUMAN	tr|A0A6J3RLX1|A0A6J3RLX1_TURTR
OG0011494	sp|Q9C0J1|B3GN4_HUMAN	tr|A0A2U4CKS4|A0A2U4CKS4_TURTR
OG0011495	sp|Q9H1E5|TMX4_HUMAN	tr|A0A6J3Q432|A0A6J3Q432_TURTR
OG0011496	sp|Q9H2D1|MFTC_HUMAN	tr|A0A6J3Q8K3|A0A6J3Q8K3_TURTR
OG0011497	sp|Q9H553|ALG2_HUMAN	tr|A0A2U3V7F3|A0A2U3V7F3_TURTR
OG0011498	sp|Q9H6B1|Z385D_HUMAN	tr|A0A2U4CFH5|A0A2U4CFH5_TURTR
OG0011499	sp|Q9H900|ZWILC_HUMAN	tr|A0A2U4CFP7|A0A2U4CFP7_TURTR
OG0011500	sp|Q9HA82|CERS4_HUMAN	tr|A0A6J3R6B2|A0A6J3R6B2_TURTR
OG0011501	sp|Q9HAV5|TNR27_HUMAN	tr|A0A2U4CGU0|A0A2U4CGU0_TURTR
OG0011502	sp|Q9NRX2|RM17_HUMAN	tr|A0A2U3V866|A0A2U3V866_TURTR
OG0011503	sp|Q9NS62|THSD1_HUMAN	tr|A0A6J3QBB7|A0A6J3QBB7_TURTR
OG0011504	sp|Q9NZI2|KCIP1_HUMAN	tr|A0A2U4C7A3|A0A2U4C7A3_TURTR
OG0011505	sp|Q9P2N2|RHG28_HUMAN	tr|A0A2U4A5T7|A0A2U4A5T7_TURTR
OG0011506	sp|Q9UKY1|ZHX1_HUMAN	tr|A0A2U4B3F3|A0A2U4B3F3_TURTR
OG0011507	sp|Q9Y3B7|RM11_HUMAN	tr|A0A6J3RRN8|A0A6J3RRN8_TURTR
OG0011508	sp|Q9Y4F4|TGRM1_HUMAN	tr|A0A2U4AEX4|A0A2U4AEX4_TURTR
OG0011509	sp|A5LHX3|PSB11_HUMAN	tr|A0A2U3V0B2|A0A2U3V0B2_TURTR
OG0011510	sp|A8MZF0|PRR33_HUMAN	tr|A0A6J3RTD5|A0A6J3RTD5_TURTR
OG0011511	sp|C9J3I9|CE058_HUMAN	tr|A0A2U4C7B7|A0A2U4C7B7_TURTR
OG0011512	sp|C9J6K1|CS081_HUMAN	tr|A0A6J3QGI6|A0A6J3QGI6_TURTR
OG0011513	sp|O15431|COPT1_HUMAN	tr|A0A2U4C960|A0A2U4C960_TURTR
OG0011514	sp|O43323|DHH_HUMAN	tr|A0A6J3S776|A0A6J3S776_TURTR
OG0011515	sp|O60320|EREP2_HUMAN	tr|A0A6J3R101|A0A6J3R101_TURTR
OG0011516	sp|P11049|CD37_HUMAN	tr|A0A6J3QDI9|A0A6J3QDI9_TURTR
OG0011517	sp|P11441|UBL4A_HUMAN	tr|A0A6J3QTM2|A0A6J3QTM2_TURTR
OG0011518	sp|P16083|NQO2_HUMAN	tr|A0A6J3RZG1|A0A6J3RZG1_TURTR
OG0011519	sp|P22557|HEM0_HUMAN	tr|A0A2U4C165|A0A2U4C165_TURTR
OG0011520	sp|P30291|WEE1_HUMAN	tr|A0A2U4CF00|A0A2U4CF00_TURTR
OG0011521	sp|P36578|RL4_HUMAN	tr|A0A2U4CFJ5|A0A2U4CFJ5_TURTR
OG0011522	sp|P39059|COFA1_HUMAN	tr|A0A6J3RHR4|A0A6J3RHR4_TURTR
OG0011523	sp|P39060|COIA1_HUMAN	tr|A0A6J3RBC1|A0A6J3RBC1_TURTR
