Orthogroup	Homo_sapiens	Chinchilla_lanigera
OG0012051	sp|Q5SVJ3|CA100_HUMAN	tr|A0A8C2V8U5|A0A8C2V8U5_CHILA
OG0012052	sp|P19525|E2AK2_HUMAN	tr|A0A8C2V9W6|A0A8C2V9W6_CHILA
OG0012053	sp|Q8TE12|LMX1A_HUMAN	tr|A0A8C2VAK4|A0A8C2VAK4_CHILA
OG0012054	sp|Q6ICL7|S35E4_HUMAN	tr|A0A8C2VAZ9|A0A8C2VAZ9_CHILA
OG0012055	sp|Q99081|HTF4_HUMAN	tr|A0A8C2VEF7|A0A8C2VEF7_CHILA
OG0012056	sp|Q9Y587|AP4S1_HUMAN	tr|A0A8C2VF27|A0A8C2VF27_CHILA
OG0012057	sp|Q9BZD4|NUF2_HUMAN	tr|A0A8C2VG13|A0A8C2VG13_CHILA
OG0012058	sp|Q9UBQ0|VPS29_HUMAN	tr|A0A8C2VG66|A0A8C2VG66_CHILA
OG0012059	sp|Q5BN46|PIRC1_HUMAN	tr|A0A8C2VH54|A0A8C2VH54_CHILA
OG0012060	sp|O14561|ACPM_HUMAN	tr|A0A8C2VHC7|A0A8C2VHC7_CHILA
OG0012061	sp|P13804|ETFA_HUMAN	tr|A0A8C2VHS9|A0A8C2VHS9_CHILA
OG0012062	sp|Q99489|OXDD_HUMAN	tr|A0A8C2VID5|A0A8C2VID5_CHILA
OG0012063	sp|P17081|RHOQ_HUMAN	tr|A0A8C2VIH5|A0A8C2VIH5_CHILA
OG0012064	sp|Q86T20|SIM29_HUMAN	tr|A0A8C2VIM6|A0A8C2VIM6_CHILA
OG0012065	sp|O75880|SCO1_HUMAN	tr|A0A8C2VIU4|A0A8C2VIU4_CHILA
OG0012066	sp|Q96H55|MYO19_HUMAN	tr|A0A8C2VJV2|A0A8C2VJV2_CHILA
OG0012067	sp|Q8IYJ3|SYTL1_HUMAN	tr|A0A8C2VL16|A0A8C2VL16_CHILA
OG0012068	sp|Q27J81|INF2_HUMAN	tr|A0A8C2VMR9|A0A8C2VMR9_CHILA
OG0012069	sp|Q9NS28|RGS18_HUMAN	tr|A0A8C2VND1|A0A8C2VND1_CHILA
OG0012070	sp|Q5TGU0|TSPO2_HUMAN	tr|A0A8C2VNL7|A0A8C2VNL7_CHILA
OG0012071	sp|Q7Z6P3|RAB44_HUMAN	tr|A0A8C2VNN4|A0A8C2VNN4_CHILA
OG0012072	sp|Q9NSA1|FGF21_HUMAN	tr|A0A8C2VPE4|A0A8C2VPE4_CHILA
OG0012073	sp|P11802|CDK4_HUMAN	tr|A0A8C2VQ21|A0A8C2VQ21_CHILA
OG0012074	sp|Q86SF2|GALT7_HUMAN	tr|A0A8C2VQC6|A0A8C2VQC6_CHILA
OG0012075	sp|Q6ZVK8|NUD18_HUMAN	tr|A0A8C2VSV5|A0A8C2VSV5_CHILA
OG0012076	sp|Q15027|ACAP1_HUMAN	tr|A0A8C2VSY4|A0A8C2VSY4_CHILA
OG0012077	sp|Q15020|SART3_HUMAN	tr|A0A8C2VT17|A0A8C2VT17_CHILA
OG0012078	sp|Q92963|RIT1_HUMAN	tr|A0A8C2VTH3|A0A8C2VTH3_CHILA
OG0012079	sp|Q96DU3|SLAF6_HUMAN	tr|A0A8C2VV96|A0A8C2VV96_CHILA
OG0012080	sp|Q92918|M4K1_HUMAN	tr|A0A8C2VW52|A0A8C2VW52_CHILA
OG0012081	sp|Q96FM1|PGAP3_HUMAN	tr|A0A8C2VW88|A0A8C2VW88_CHILA
OG0012082	sp|Q9H1Y0|ATG5_HUMAN	tr|A0A8C2VWD8|A0A8C2VWD8_CHILA
OG0012083	sp|Q9H6H4|REEP4_HUMAN	tr|A0A8C2VWP1|A0A8C2VWP1_CHILA
OG0012084	sp|Q6UWE0|LRSM1_HUMAN	tr|A0A8C2VX94|A0A8C2VX94_CHILA
OG0012085	sp|Q14213|IL27B_HUMAN	tr|A0A8C2VXA2|A0A8C2VXA2_CHILA
OG0012086	sp|P42695|CNDD3_HUMAN	tr|A0A8C2VY53|A0A8C2VY53_CHILA
OG0012087	sp|Q9NZJ7|MTCH1_HUMAN	tr|A0A8C2W2M0|A0A8C2W2M0_CHILA
OG0012088	sp|Q01094|E2F1_HUMAN	tr|A0A8C2W436|A0A8C2W436_CHILA
OG0012089	sp|Q13501|SQSTM_HUMAN	tr|A0A8C2W4A3|A0A8C2W4A3_CHILA
OG0012090	sp|Q6P9G0|CB5D1_HUMAN	tr|A0A8C2W4V5|A0A8C2W4V5_CHILA
OG0012091	sp|Q07837|SLC31_HUMAN	tr|A0A8C2W732|A0A8C2W732_CHILA
OG0012092	sp|P02790|HEMO_HUMAN	tr|A0A8C2W7L2|A0A8C2W7L2_CHILA
OG0012093	sp|O60519|CRBL2_HUMAN	tr|A0A8C2W9Y2|A0A8C2W9Y2_CHILA
OG0012094	sp|Q6PI78|TMM65_HUMAN	tr|A0A8C2YIN8|A0A8C2YIN8_CHILA
OG0012095	sp|Q6P3S6|FBX42_HUMAN	tr|A0A8C2YJE4|A0A8C2YJE4_CHILA
OG0012096	sp|Q9H8X2|IPPK_HUMAN	tr|A0A8C2YJZ9|A0A8C2YJZ9_CHILA
OG0012097	sp|O43257|ZNHI1_HUMAN	tr|A0A8C2YL04|A0A8C2YL04_CHILA
OG0012098	sp|Q9UI10|EI2BD_HUMAN	tr|A0A8C2YMM2|A0A8C2YMM2_CHILA
OG0012099	sp|P28065|PSB9_HUMAN	tr|A0A8C2YNF0|A0A8C2YNF0_CHILA
OG0012100	sp|P78314|3BP2_HUMAN	tr|A0A8C2YNH3|A0A8C2YNH3_CHILA
OG0012101	sp|Q8NAX2|KDF1_HUMAN	tr|A0A8C2YPK6|A0A8C2YPK6_CHILA
OG0012102	sp|Q96MS3|GL1D1_HUMAN	tr|A0A8C2YPW5|A0A8C2YPW5_CHILA
OG0012103	sp|A6NIX2|WTIP_HUMAN	tr|A0A8C2YQL7|A0A8C2YQL7_CHILA
OG0012104	sp|Q9NXE4|NSMA3_HUMAN	tr|A0A8C2YTE9|A0A8C2YTE9_CHILA
OG0012105	sp|P05113|IL5_HUMAN	tr|A0A8C2YUK9|A0A8C2YUK9_CHILA
OG0012106	sp|Q96NX9|DACH2_HUMAN	tr|A0A8C2UHS1|A0A8C2UHS1_CHILA
OG0012107	sp|Q9NPZ5|B3GA2_HUMAN	tr|A0A8C2UJ36|A0A8C2UJ36_CHILA
OG0012108	sp|A3KMH1|VWA8_HUMAN	tr|A0A8C2UJ75|A0A8C2UJ75_CHILA
OG0012109	sp|O76039|CDKL5_HUMAN	tr|A0A8C2UJ83|A0A8C2UJ83_CHILA
OG0012110	sp|O75886|STAM2_HUMAN	tr|A0A8C2UJJ5|A0A8C2UJJ5_CHILA
OG0012111	sp|Q9BXN1|ASPN_HUMAN	tr|A0A8C2UJU0|A0A8C2UJU0_CHILA
OG0012112	sp|O75817|POP7_HUMAN	tr|A0A8C2UKZ6|A0A8C2UKZ6_CHILA
OG0012113	sp|Q5BJF6|ODFP2_HUMAN	tr|A0A8C2ULQ6|A0A8C2ULQ6_CHILA
OG0012114	sp|Q14693|LPIN1_HUMAN	tr|A0A8C2ULW3|A0A8C2ULW3_CHILA
OG0012115	sp|Q8IWB1|IPRI_HUMAN	tr|A0A8C2UME5|A0A8C2UME5_CHILA
OG0012116	sp|P42685|FRK_HUMAN	tr|A0A8C2UMV8|A0A8C2UMV8_CHILA
OG0012117	sp|Q6P2M8|KCC1B_HUMAN	tr|A0A8C2UP24|A0A8C2UP24_CHILA
OG0012118	sp|Q92959|SO2A1_HUMAN	tr|A0A8C2UQ93|A0A8C2UQ93_CHILA
OG0012119	sp|O95704|APBB3_HUMAN	tr|A0A8C2UR62|A0A8C2UR62_CHILA
OG0012120	sp|Q8WWK9|CKAP2_HUMAN	tr|A0A8C2UR71|A0A8C2UR71_CHILA
OG0012121	sp|P09917|LOX5_HUMAN	tr|A0A8C2URB0|A0A8C2URB0_CHILA
OG0012122	sp|Q9Y275|TN13B_HUMAN	tr|A0A8C2US30|A0A8C2US30_CHILA
OG0012123	sp|Q5JSP0|FGD3_HUMAN	tr|A0A8C2UVI2|A0A8C2UVI2_CHILA
OG0012124	sp|A0PJZ3|GXLT2_HUMAN	tr|A0A8C2UVQ3|A0A8C2UVQ3_CHILA
OG0012125	sp|P22570|ADRO_HUMAN	tr|A0A8C2UVT1|A0A8C2UVT1_CHILA
OG0012126	sp|P21854|CD72_HUMAN	tr|A0A8C2UVT8|A0A8C2UVT8_CHILA
OG0012127	sp|Q8IY81|SPB1_HUMAN	tr|A0A8C2UW11|A0A8C2UW11_CHILA
OG0012128	sp|Q7L804|RFIP2_HUMAN	tr|A0A8C2UZQ2|A0A8C2UZQ2_CHILA
OG0012129	sp|P20963|CD3Z_HUMAN	tr|A0A8C2UZQ6|A0A8C2UZQ6_CHILA
OG0012130	sp|Q6P3R8|NEK5_HUMAN	tr|A0A8C2V1J5|A0A8C2V1J5_CHILA
OG0012131	sp|P14927|QCR7_HUMAN	tr|A0A8C2V1V8|A0A8C2V1V8_CHILA
OG0012132	sp|Q2M2W7|CQ058_HUMAN	tr|A0A8C2V1W9|A0A8C2V1W9_CHILA
OG0012133	sp|Q5VTH9|DNAI4_HUMAN	tr|A0A8C2V7A6|A0A8C2V7A6_CHILA
OG0012134	sp|P05156|CFAI_HUMAN	tr|A0A8C2V824|A0A8C2V824_CHILA
OG0012135	sp|Q9H3Z4|DNJC5_HUMAN	tr|A0A8C2V8A2|A0A8C2V8A2_CHILA
OG0012136	sp|P41223|BUD31_HUMAN	tr|A0A8C2V9I6|A0A8C2V9I6_CHILA
OG0012137	sp|P17861|XBP1_HUMAN	tr|A0A8C2VBN8|A0A8C2VBN8_CHILA
OG0012138	sp|O75564|JERKY_HUMAN	tr|A0A8C2VBX6|A0A8C2VBX6_CHILA
OG0012139	sp|Q99814|EPAS1_HUMAN	tr|A0A8C2VEF4|A0A8C2VEF4_CHILA
OG0012140	sp|A6NI79|CCD69_HUMAN	tr|A0A8C2VG37|A0A8C2VG37_CHILA
OG0012141	sp|Q96GL9|F163A_HUMAN	tr|A0A8C2VGQ2|A0A8C2VGQ2_CHILA
OG0012142	sp|Q9UJF2|NGAP_HUMAN	tr|A0A8C2VIT2|A0A8C2VIT2_CHILA
OG0012143	sp|Q9BUU2|MET22_HUMAN	tr|A0A8C2VIW0|A0A8C2VIW0_CHILA
OG0012144	sp|Q92615|LAR4B_HUMAN	tr|A0A8C2VK87|A0A8C2VK87_CHILA
OG0012145	sp|O75121|MFA3L_HUMAN	tr|A0A8C2VL86|A0A8C2VL86_CHILA
OG0012146	sp|Q9UHI8|ATS1_HUMAN	tr|A0A8C2VM32|A0A8C2VM32_CHILA
OG0012147	sp|Q9NWM3|CUED1_HUMAN	tr|A0A8C2VNM4|A0A8C2VNM4_CHILA
OG0012148	sp|Q9NXF1|TEX10_HUMAN	tr|A0A8C2VPA6|A0A8C2VPA6_CHILA
OG0012149	sp|P16870|CBPE_HUMAN	tr|A0A8C2VPM3|A0A8C2VPM3_CHILA
OG0012150	sp|P07093|GDN_HUMAN	tr|A0A8C2VQA0|A0A8C2VQA0_CHILA
OG0012151	sp|O43167|ZBT24_HUMAN	tr|A0A8C2VQI6|A0A8C2VQI6_CHILA
OG0012152	sp|Q86UB9|TM135_HUMAN	tr|A0A8C2VR67|A0A8C2VR67_CHILA
OG0012153	sp|O15431|COPT1_HUMAN	tr|A0A8C2VRH9|A0A8C2VRH9_CHILA
OG0012154	sp|O75342|LX12B_HUMAN	tr|A0A8C2VSP1|A0A8C2VSP1_CHILA
OG0012155	sp|Q8IV13|CCNJL_HUMAN	tr|A0A8C2VT08|A0A8C2VT08_CHILA
OG0012156	sp|Q6NUP7|PP4R4_HUMAN	tr|A0A8C2VTR1|A0A8C2VTR1_CHILA
OG0012157	sp|Q8TDM6|DLG5_HUMAN	tr|A0A8C2VYF5|A0A8C2VYF5_CHILA
OG0012158	sp|Q9NRG7|D39U1_HUMAN	tr|A0A8C2W0M4|A0A8C2W0M4_CHILA
OG0012159	sp|Q9NPA1|KCMB3_HUMAN	tr|A0A8C2W0P6|A0A8C2W0P6_CHILA
OG0012160	sp|P25786|PSA1_HUMAN	tr|A0A8C2W101|A0A8C2W101_CHILA
OG0012161	sp|Q86TN4|TRPT1_HUMAN	tr|A0A8C2W264|A0A8C2W264_CHILA
OG0012162	sp|Q8IY84|NIM1_HUMAN	tr|A0A8C2W2I5|A0A8C2W2I5_CHILA
OG0012163	sp|P38935|SMBP2_HUMAN	tr|A0A8C2W3B2|A0A8C2W3B2_CHILA
OG0012164	sp|P25685|DNJB1_HUMAN	tr|A0A8C2W3D3|A0A8C2W3D3_CHILA
OG0012165	sp|O95847|UCP4_HUMAN	tr|A0A8C2W4C9|A0A8C2W4C9_CHILA
OG0012166	sp|Q8N3H0|TAFA2_HUMAN	tr|A0A8C2W5A9|A0A8C2W5A9_CHILA
OG0012167	sp|Q86TU7|SETD3_HUMAN	tr|A0A8C2W654|A0A8C2W654_CHILA
OG0012168	sp|Q96J01|THOC3_HUMAN	tr|A0A8C2W7Y2|A0A8C2W7Y2_CHILA
OG0012169	sp|P85298|RHG08_HUMAN	tr|A0A8C2W966|A0A8C2W966_CHILA
OG0012170	sp|P21453|S1PR1_HUMAN	tr|A0A8C2WE62|A0A8C2WE62_CHILA
OG0012171	sp|Q19T08|ECSCR_HUMAN	tr|A0A8C2YKY6|A0A8C2YKY6_CHILA
OG0012172	sp|Q9H0Z9|RBM38_HUMAN	tr|A0A8C2YLZ4|A0A8C2YLZ4_CHILA
OG0012173	sp|Q9UK22|FBX2_HUMAN	tr|A0A8C2YMQ2|A0A8C2YMQ2_CHILA
OG0012174	sp|P50281|MMP14_HUMAN	tr|A0A8C2YPP8|A0A8C2YPP8_CHILA
OG0012175	sp|P04156|PRIO_HUMAN	tr|A0A8C2YQD2|A0A8C2YQD2_CHILA
OG0012176	sp|A6NED2|RCCD1_HUMAN	tr|A0A8C2YSJ1|A0A8C2YSJ1_CHILA
OG0012177	sp|Q9NVV0|TM38B_HUMAN	tr|A0A8C2YT75|A0A8C2YT75_CHILA
OG0012178	sp|Q9NUG4|CCM2L_HUMAN	tr|A0A8C2YUT7|A0A8C2YUT7_CHILA
OG0012179	sp|Q96D53|COQ8B_HUMAN	tr|A0A8C2UFU0|A0A8C2UFU0_CHILA
OG0012180	sp|Q9BRT9|SLD5_HUMAN	tr|A0A8C2UJ95|A0A8C2UJ95_CHILA
OG0012181	sp|Q9NQT4|EXOS5_HUMAN	tr|A0A8C2UKW9|A0A8C2UKW9_CHILA
OG0012182	sp|Q86YV9|HPS6_HUMAN	tr|A0A8C2UMD6|A0A8C2UMD6_CHILA
OG0012183	sp|O43597|SPY2_HUMAN	tr|A0A8C2UN57|A0A8C2UN57_CHILA
OG0012184	sp|H3BU77|CC179_HUMAN	tr|A0A8C2UPG0|A0A8C2UPG0_CHILA
OG0012185	sp|A8MTA8|F166B_HUMAN	tr|A0A8C2UPG3|A0A8C2UPG3_CHILA
OG0012186	sp|Q7Z422|SZRD1_HUMAN	tr|A0A8C2UQA2|A0A8C2UQA2_CHILA
OG0012187	sp|O00444|PLK4_HUMAN	tr|A0A8C2USW4|A0A8C2USW4_CHILA
OG0012188	sp|O75521|ECI2_HUMAN	tr|A0A8C2UTL4|A0A8C2UTL4_CHILA
OG0012189	sp|Q6UXL0|I20RB_HUMAN	tr|A0A8C2UTX1|A0A8C2UTX1_CHILA
OG0012190	sp|O60927|PP1RB_HUMAN	tr|A0A8C2UUR5|A0A8C2UUR5_CHILA
OG0012191	sp|Q8WUU5|GATD1_HUMAN	tr|A0A8C2UUZ0|A0A8C2UUZ0_CHILA
OG0012192	sp|Q9UGC7|RF1ML_HUMAN	tr|A0A8C2UXY0|A0A8C2UXY0_CHILA
OG0012193	sp|O75916|RGS9_HUMAN	tr|A0A8C2UYU2|A0A8C2UYU2_CHILA
OG0012194	sp|Q96BZ4|PLD4_HUMAN	tr|A0A8C2V066|A0A8C2V066_CHILA
OG0012195	sp|Q6JVE5|LCN12_HUMAN	tr|A0A8C2V353|A0A8C2V353_CHILA
OG0012196	sp|Q9Y5X0|SNX10_HUMAN	tr|A0A8C2V3H8|A0A8C2V3H8_CHILA
OG0012197	sp|Q96KD3|GAR1B_HUMAN	tr|A0A8C2V4Q4|A0A8C2V4Q4_CHILA
OG0012198	sp|Q16719|KYNU_HUMAN	tr|A0A8C2V700|A0A8C2V700_CHILA
OG0012199	sp|Q8IUB2|WFDC3_HUMAN	tr|A0A8C2V7W6|A0A8C2V7W6_CHILA
OG0012200	sp|O15105|SMAD7_HUMAN	tr|A0A8C2V9M9|A0A8C2V9M9_CHILA
OG0012201	sp|O15118|NPC1_HUMAN	tr|A0A8C2V9R0|A0A8C2V9R0_CHILA
OG0012202	sp|Q9BRP8|PYM1_HUMAN	tr|A0A8C2VA12|A0A8C2VA12_CHILA
OG0012203	sp|Q969V3|NCLN_HUMAN	tr|A0A8C2VA35|A0A8C2VA35_CHILA
OG0012204	sp|Q96ST2|IWS1_HUMAN	tr|A0A8C2VDU8|A0A8C2VDU8_CHILA
OG0012205	sp|Q96D31|CRCM1_HUMAN	tr|A0A8C2VFY3|A0A8C2VFY3_CHILA
OG0012206	sp|P58872|RHBL3_HUMAN	tr|A0A8C2VHQ0|A0A8C2VHQ0_CHILA
OG0012207	sp|Q9NW38|FANCL_HUMAN	tr|A0A8C2VJ83|A0A8C2VJ83_CHILA
OG0012208	sp|Q9BV79|MECR_HUMAN	tr|A0A8C2VJK2|A0A8C2VJK2_CHILA
OG0012209	sp|Q2TAL8|QRIC1_HUMAN	tr|A0A8C2VJS2|A0A8C2VJS2_CHILA
OG0012210	sp|Q9BZL3|SMIM3_HUMAN	tr|A0A8C2VJX8|A0A8C2VJX8_CHILA
OG0012211	sp|Q8N2R8|FA43A_HUMAN	tr|A0A8C2VK70|A0A8C2VK70_CHILA
OG0012212	sp|Q5T2R2|DPS1_HUMAN	tr|A0A8C2VKA9|A0A8C2VKA9_CHILA
OG0012213	sp|P12259|FA5_HUMAN	tr|A0A8C2VKV0|A0A8C2VKV0_CHILA
OG0012214	sp|Q9UHW5|GPN3_HUMAN	tr|A0A8C2VLZ7|A0A8C2VLZ7_CHILA
OG0012215	sp|Q6ZMV9|KIF6_HUMAN	tr|A0A8C2VM38|A0A8C2VM38_CHILA
OG0012216	sp|Q5U5X0|LYRM7_HUMAN	tr|A0A8C2VPE0|A0A8C2VPE0_CHILA
OG0012217	sp|Q8TDN2|KCNV2_HUMAN	tr|A0A8C2VR64|A0A8C2VR64_CHILA
OG0012218	sp|Q96BW9|TAM41_HUMAN	tr|A0A8C2VRI1|A0A8C2VRI1_CHILA
OG0012219	sp|Q9NY35|CLDN1_HUMAN	tr|A0A8C2VT86|A0A8C2VT86_CHILA
OG0012220	sp|Q6ISU1|PTCRA_HUMAN	tr|A0A8C2VUJ3|A0A8C2VUJ3_CHILA
OG0012221	sp|Q9BQE4|SELS_HUMAN	tr|A0A8C2VUP0|A0A8C2VUP0_CHILA
OG0012222	sp|Q9BVC4|LST8_HUMAN	tr|A0A8C2VV17|A0A8C2VV17_CHILA
OG0012223	sp|Q86V81|THOC4_HUMAN	tr|A0A8C2VXK8|A0A8C2VXK8_CHILA
OG0012224	sp|Q9BQT9|CSTN3_HUMAN	tr|A0A8C2VY10|A0A8C2VY10_CHILA
OG0012225	sp|P49589|SYCC_HUMAN	tr|A0A8C2VY95|A0A8C2VY95_CHILA
OG0012226	sp|Q96LR9|APLD1_HUMAN	tr|A0A8C2VZP9|A0A8C2VZP9_CHILA
OG0012227	sp|Q5HYL7|TM196_HUMAN	tr|A0A8C2W0I1|A0A8C2W0I1_CHILA
OG0012228	sp|Q9BZD6|TMG4_HUMAN	tr|A0A8C2W0L1|A0A8C2W0L1_CHILA
OG0012229	sp|Q96JL9|ZN333_HUMAN	tr|A0A8C2W206|A0A8C2W206_CHILA
OG0012230	sp|Q9UHA2|S18L2_HUMAN	tr|A0A8C2W4N5|A0A8C2W4N5_CHILA
OG0012231	sp|Q13200|PSMD2_HUMAN	tr|A0A8C2W574|A0A8C2W574_CHILA
OG0012232	sp|P59910|DJB13_HUMAN	tr|A0A8C2W7S9|A0A8C2W7S9_CHILA
OG0012233	sp|Q9BW83|IFT27_HUMAN	tr|A0A8C2W8G5|A0A8C2W8G5_CHILA
OG0012234	sp|Q9BZQ6|EDEM3_HUMAN	tr|A0A8C2W9H8|A0A8C2W9H8_CHILA
OG0012235	sp|Q2TBA0|KLH40_HUMAN	tr|A0A8C2W9Q3|A0A8C2W9Q3_CHILA
OG0012236	sp|Q9Y3Z3|SAMH1_HUMAN	tr|A0A8C2WBN6|A0A8C2WBN6_CHILA
OG0012237	sp|P62955|CCG7_HUMAN	tr|A0A8C2YID0|A0A8C2YID0_CHILA
OG0012238	sp|O75487|GPC4_HUMAN	tr|A0A8C2YIG7|A0A8C2YIG7_CHILA
OG0012239	sp|Q9UM54|MYO6_HUMAN	tr|A0A8C2YIZ8|A0A8C2YIZ8_CHILA
OG0012240	sp|Q8IUW3|SPA2L_HUMAN	tr|A0A8C2YJT3|A0A8C2YJT3_CHILA
OG0012241	sp|Q9Y2K1|ZBTB1_HUMAN	tr|A0A8C2YK56|A0A8C2YK56_CHILA
OG0012242	sp|Q9UNQ2|DIM1_HUMAN	tr|A0A8C2YKN0|A0A8C2YKN0_CHILA
OG0012243	sp|Q9UKI2|BORG2_HUMAN	tr|A0A8C2YL77|A0A8C2YL77_CHILA
OG0012244	sp|Q8IUA0|WFDC8_HUMAN	tr|A0A8C2YLT1|A0A8C2YLT1_CHILA
OG0012245	sp|Q9UIF8|BAZ2B_HUMAN	tr|A0A8C2YM65|A0A8C2YM65_CHILA
OG0012246	sp|Q9ULR0|ISY1_HUMAN	tr|A0A8C2YN54|A0A8C2YN54_CHILA
OG0012247	sp|Q6UWF3|SCIMP_HUMAN	tr|A0A8C2YR29|A0A8C2YR29_CHILA
OG0012248	sp|Q9UJ99|CAD22_HUMAN	tr|A0A8C2YT51|A0A8C2YT51_CHILA
OG0012249	sp|Q9NS85|CAH10_HUMAN	tr|A0A8C2YT89|A0A8C2YT89_CHILA
OG0012250	sp|Q9NTZ6|RBM12_HUMAN	tr|A0A8C2YUW4|A0A8C2YUW4_CHILA
OG0012251	sp|Q96HR8|NAF1_HUMAN	tr|A0A8C2YUW5|A0A8C2YUW5_CHILA
OG0012252	sp|Q9UC06|ZNF70_HUMAN	tr|A0A8C2YV69|A0A8C2YV69_CHILA
OG0012253	sp|Q9H175|CSRN2_HUMAN	tr|A0A8C2UHF2|A0A8C2UHF2_CHILA
OG0012254	sp|O60393|NOBOX_HUMAN	tr|A0A8C2UJB7|A0A8C2UJB7_CHILA
OG0012255	sp|Q9Y343|SNX24_HUMAN	tr|A0A8C2UJG4|A0A8C2UJG4_CHILA
OG0012256	sp|O15527|OGG1_HUMAN	tr|A0A8C2UKJ2|A0A8C2UKJ2_CHILA
OG0012257	sp|Q96A37|RN166_HUMAN	tr|A0A8C2UL90|A0A8C2UL90_CHILA
OG0012258	sp|Q8NBN7|RDH13_HUMAN	tr|A0A8C2UP75|A0A8C2UP75_CHILA
OG0012259	sp|Q969M7|UBE2F_HUMAN	tr|A0A8C2UPN6|A0A8C2UPN6_CHILA
OG0012260	sp|Q765P7|MTSS2_HUMAN	tr|A0A8C2UT54|A0A8C2UT54_CHILA
OG0012261	sp|Q9Y2C2|UST_HUMAN	tr|A0A8C2UVF6|A0A8C2UVF6_CHILA
OG0012262	sp|O15372|EIF3H_HUMAN	tr|A0A8C2UVW0|A0A8C2UVW0_CHILA
OG0012263	sp|P18564|ITB6_HUMAN	tr|A0A8C2UWP2|A0A8C2UWP2_CHILA
OG0012264	sp|Q8WUM9|S20A1_HUMAN	tr|A0A8C2UXP8|A0A8C2UXP8_CHILA
OG0012265	sp|Q96GI7|FA89A_HUMAN	tr|A0A8C2UYD1|A0A8C2UYD1_CHILA
OG0012266	sp|Q53GI3|ZN394_HUMAN	tr|A0A8C2UYI0|A0A8C2UYI0_CHILA
OG0012267	sp|Q8N130|NPT2C_HUMAN	tr|A0A8C2V0V3|A0A8C2V0V3_CHILA
OG0012268	sp|P26447|S10A4_HUMAN	tr|A0A8C2V0Y5|A0A8C2V0Y5_CHILA
OG0012269	sp|Q5T9S5|CCD18_HUMAN	tr|A0A8C2V211|A0A8C2V211_CHILA
OG0012270	sp|Q9Y5R8|TPPC1_HUMAN	tr|A0A8C2V3H3|A0A8C2V3H3_CHILA
OG0012271	sp|O75563|SKAP2_HUMAN	tr|A0A8C2V3Q5|A0A8C2V3Q5_CHILA
OG0012272	sp|Q9UNX9|KCJ14_HUMAN	tr|A0A8C2V3Z8|A0A8C2V3Z8_CHILA
OG0012273	sp|Q8IV33|K0825_HUMAN	tr|A0A8C2V4A9|A0A8C2V4A9_CHILA
OG0012274	sp|Q96LU7|MRFL_HUMAN	tr|A0A8C2V4K7|A0A8C2V4K7_CHILA
OG0012275	sp|P09622|DLDH_HUMAN	tr|A0A8C2V6R9|A0A8C2V6R9_CHILA
OG0012276	sp|Q9NX01|TXN4B_HUMAN	tr|A0A8C2V8A3|A0A8C2V8A3_CHILA
OG0012277	sp|Q9NSE2|CISH_HUMAN	tr|A0A8C2VAF4|A0A8C2VAF4_CHILA
OG0012278	sp|Q5TIE3|VW5B1_HUMAN	tr|A0A8C2VC12|A0A8C2VC12_CHILA
OG0012279	sp|Q9Y5P6|GMPPB_HUMAN	tr|A0A8C2VC40|A0A8C2VC40_CHILA
OG0012280	sp|Q9GZY6|NTAL_HUMAN	tr|A0A8C2VCB1|A0A8C2VCB1_CHILA
OG0012281	sp|Q9NQC7|CYLD_HUMAN	tr|A0A8C2VFB4|A0A8C2VFB4_CHILA
OG0012282	sp|O95741|CPNE6_HUMAN	tr|A0A8C2VHD7|A0A8C2VHD7_CHILA
OG0012283	sp|Q96M95|CCD42_HUMAN	tr|A0A8C2VHW4|A0A8C2VHW4_CHILA
OG0012284	sp|O95255|MRP6_HUMAN	tr|A0A8C2VHY0|A0A8C2VHY0_CHILA
OG0012285	sp|Q8NBM8|PCYXL_HUMAN	tr|A0A8C2VIB1|A0A8C2VIB1_CHILA
OG0012286	sp|O14894|T4S5_HUMAN	tr|A0A8C2VLV0|A0A8C2VLV0_CHILA
OG0012287	sp|A5LHX3|PSB11_HUMAN	tr|A0A8C2VM29|A0A8C2VM29_CHILA
OG0012288	sp|Q8TDZ2|MICA1_HUMAN	tr|A0A8C2VMF5|A0A8C2VMF5_CHILA
OG0012289	sp|O75907|DGAT1_HUMAN	tr|A0A8C2VPQ4|A0A8C2VPQ4_CHILA
OG0012290	sp|Q02338|BDH_HUMAN	tr|A0A8C2VQ87|A0A8C2VQ87_CHILA
OG0012291	sp|O95759|TBCD8_HUMAN	tr|A0A8C2VRA4|A0A8C2VRA4_CHILA
OG0012292	sp|P49815|TSC2_HUMAN	tr|A0A8C2VRI8|A0A8C2VRI8_CHILA
OG0012293	sp|P24752|THIL_HUMAN	tr|A0A8C2VSV6|A0A8C2VSV6_CHILA
OG0012294	sp|Q9NUS5|AP5S1_HUMAN	tr|A0A8C2VT24|A0A8C2VT24_CHILA
OG0012295	sp|A6NCS4|NKX26_HUMAN	tr|A0A8C2VWF4|A0A8C2VWF4_CHILA
OG0012296	sp|P82921|RT21_HUMAN	tr|A0A8C2VWM9|A0A8C2VWM9_CHILA
OG0012297	sp|Q53GA4|PHLA2_HUMAN	tr|A0A8C2VWX7|A0A8C2VWX7_CHILA
OG0012298	sp|Q8TC41|RN217_HUMAN	tr|A0A8C2VX98|A0A8C2VX98_CHILA
