Orthogroup	Homo_sapiens	Phascolarctos_cinereus
OG0014650	sp|Q8NDZ0|BEND2_HUMAN	tr|A0A6P5LX86|A0A6P5LX86_PHACI
OG0014651	sp|Q8TEJ3|SH3R3_HUMAN	tr|A0A6P5IFP9|A0A6P5IFP9_PHACI
OG0014652	sp|Q8TF09|DLRB2_HUMAN	tr|A0A6P5IE93|A0A6P5IE93_PHACI
OG0014653	sp|Q8WVK7|SKA2_HUMAN	tr|A0A6P5KUQ4|A0A6P5KUQ4_PHACI
OG0014654	sp|Q92519|TRIB2_HUMAN	tr|A0A6P5M111|A0A6P5M111_PHACI
OG0014655	sp|Q969K3|RNF34_HUMAN	tr|A0A6P5IXU6|A0A6P5IXU6_PHACI
OG0014656	sp|Q96AE7|TTC17_HUMAN	tr|A0A6P5M427|A0A6P5M427_PHACI
OG0014657	sp|Q96BW9|TAM41_HUMAN	tr|A0A6P5JRI5|A0A6P5JRI5_PHACI
OG0014658	sp|Q96RD7|PANX1_HUMAN	tr|A0A6P5LE79|A0A6P5LE79_PHACI
OG0014659	sp|Q9BWP8|COL11_HUMAN	tr|A0A6P5IHP2|A0A6P5IHP2_PHACI
OG0014660	sp|Q9BYN0|SRXN1_HUMAN	tr|A0A6P5KN09|A0A6P5KN09_PHACI
OG0014661	sp|Q9C0J8|WDR33_HUMAN	tr|A0A6P5IKZ4|A0A6P5IKZ4_PHACI
OG0014662	sp|Q9H4A3|WNK1_HUMAN	tr|A0A6P5LKR6|A0A6P5LKR6_PHACI
OG0014663	sp|Q9H579|MROH8_HUMAN	tr|A0A6P5KNB6|A0A6P5KNB6_PHACI
OG0014664	sp|Q9H944|MED20_HUMAN	tr|A0A6P5JPZ8|A0A6P5JPZ8_PHACI
OG0014665	sp|Q9NP92|RT30_HUMAN	tr|A0A6P5L6X9|A0A6P5L6X9_PHACI
OG0014666	sp|Q9NVM9|INT13_HUMAN	tr|A0A6P5IQ50|A0A6P5IQ50_PHACI
OG0014667	sp|Q9UQ13|SHOC2_HUMAN	tr|A0A6P5KG88|A0A6P5KG88_PHACI
OG0014668	sp|Q9Y259|CHKB_HUMAN	tr|A0A6P5K083|A0A6P5K083_PHACI
OG0014669	sp|Q9Y3B9|RRP15_HUMAN	tr|A0A6P5JW20|A0A6P5JW20_PHACI
OG0014670	sp|Q9Y5S9|RBM8A_HUMAN	tr|A0A6P5LQB0|A0A6P5LQB0_PHACI
OG0014671	sp|A6NCS6|CB072_HUMAN	tr|A0A6P5J9Y4|A0A6P5J9Y4_PHACI
OG0014672	sp|A8MSI8|LYRM9_HUMAN	tr|A0A6P5IJJ7|A0A6P5IJJ7_PHACI
OG0014673	sp|O14578|CTRO_HUMAN	tr|A0A6P5M1T7|A0A6P5M1T7_PHACI
OG0014674	sp|O15540|FABP7_HUMAN	tr|A0A6P5KBI3|A0A6P5KBI3_PHACI
OG0014675	sp|O43678|NDUA2_HUMAN	tr|A0A6P5LUQ8|A0A6P5LUQ8_PHACI
OG0014676	sp|O60508|PRP17_HUMAN	tr|A0A6P5M5F7|A0A6P5M5F7_PHACI
OG0014677	sp|O60927|PP1RB_HUMAN	tr|A0A6P5JFJ9|A0A6P5JFJ9_PHACI
OG0014678	sp|O95832|CLD1_HUMAN	tr|A0A6P5IDY5|A0A6P5IDY5_PHACI
OG0014679	sp|P02649|APOE_HUMAN	tr|A0A6P5LLJ8|A0A6P5LLJ8_PHACI
OG0014680	sp|P02654|APOC1_HUMAN	tr|A0A6P5LLU6|A0A6P5LLU6_PHACI
OG0014681	sp|P05090|APOD_HUMAN	tr|A0A6P5IEN9|A0A6P5IEN9_PHACI
OG0014682	sp|P09919|CSF3_HUMAN	tr|A0A6P5LCH4|A0A6P5LCH4_PHACI
OG0014683	sp|P27469|G0S2_HUMAN	tr|A0A6P5LYA4|A0A6P5LYA4_PHACI
OG0014684	sp|P27539|GDF1_HUMAN	tr|A0A6P5M1C5|A0A6P5M1C5_PHACI
OG0014685	sp|P43115|PE2R3_HUMAN	tr|A0A6P5KV69|A0A6P5KV69_PHACI
OG0014686	sp|P58107|EPIPL_HUMAN	tr|A0A6P5KZY5|A0A6P5KZY5_PHACI
OG0014687	sp|P61018|RAB4B_HUMAN	tr|A0A6P5JV80|A0A6P5JV80_PHACI
OG0014688	sp|P67870|CSK2B_HUMAN	tr|A0A6P5JF47|A0A6P5JF47_PHACI
OG0014689	sp|Q13642|FHL1_HUMAN	tr|A0A6P5J2N5|A0A6P5J2N5_PHACI
OG0014690	sp|Q13951|PEBB_HUMAN	tr|A0A6P5KHG3|A0A6P5KHG3_PHACI
OG0014691	sp|Q14653|IRF3_HUMAN	tr|A0A6P5LSM1|A0A6P5LSM1_PHACI
OG0014692	sp|Q15390|MTFR1_HUMAN	tr|A0A6P5LP69|A0A6P5LP69_PHACI
OG0014693	sp|Q16718|NDUA5_HUMAN	tr|A0A6P5ITU8|A0A6P5ITU8_PHACI
OG0014694	sp|Q2NKX9|CB068_HUMAN	tr|A0A6P5ISN3|A0A6P5ISN3_PHACI
OG0014695	sp|Q2WEN9|CEA16_HUMAN	tr|A0A6P5LTH4|A0A6P5LTH4_PHACI
OG0014696	sp|Q5JWF8|ACL10_HUMAN	tr|A0A6P5LCQ3|A0A6P5LCQ3_PHACI
OG0014697	sp|Q5TAX3|TUT4_HUMAN	tr|A0A6P5KD75|A0A6P5KD75_PHACI
OG0014698	sp|Q5TC82|RC3H1_HUMAN	tr|A0A6P5J4L2|A0A6P5J4L2_PHACI
OG0014699	sp|Q5VT97|SYDE2_HUMAN	tr|A0A6P5KFT5|A0A6P5KFT5_PHACI
OG0014700	sp|Q5VYM1|CI131_HUMAN	tr|A0A6P5JEJ3|A0A6P5JEJ3_PHACI
OG0014701	sp|Q68G74|LHX8_HUMAN	tr|A0A6P5IT30|A0A6P5IT30_PHACI
OG0014702	sp|Q6P1X6|CH082_HUMAN	tr|A0A6P5L2M8|A0A6P5L2M8_PHACI
OG0014703	sp|Q6P531|GGT6_HUMAN	tr|A0A6P5JEV2|A0A6P5JEV2_PHACI
OG0014704	sp|Q7Z6A9|BTLA_HUMAN	tr|A0A6P5LWF4|A0A6P5LWF4_PHACI
OG0014705	sp|Q8IZR5|CKLF4_HUMAN	tr|A0A6P5KHJ9|A0A6P5KHJ9_PHACI
OG0014706	sp|Q8TAB3|PCD19_HUMAN	tr|A0A6P5ID19|A0A6P5ID19_PHACI
OG0014707	sp|Q8TAF3|WDR48_HUMAN	tr|A0A6P5J4W9|A0A6P5J4W9_PHACI
OG0014708	sp|Q8TDR0|MIPT3_HUMAN	tr|A0A6P5JHM1|A0A6P5JHM1_PHACI
OG0014709	sp|Q8TEQ8|PIGO_HUMAN	tr|A0A6P5JHA3|A0A6P5JHA3_PHACI
OG0014710	sp|Q8WVR3|TPC14_HUMAN	tr|A0A6P5JTP7|A0A6P5JTP7_PHACI
OG0014711	sp|Q92546|RGP1_HUMAN	tr|A0A6P5JEP8|A0A6P5JEP8_PHACI
OG0014712	sp|Q92997|DVL3_HUMAN	tr|A0A6P5LS29|A0A6P5LS29_PHACI
OG0014713	sp|Q96ER9|MITOK_HUMAN	tr|A0A6P5LA16|A0A6P5LA16_PHACI
OG0014714	sp|Q96LL9|DJC30_HUMAN	tr|A0A6P5LS20|A0A6P5LS20_PHACI
OG0014715	sp|Q96P15|SPB11_HUMAN	tr|A0A6P5KZQ8|A0A6P5KZQ8_PHACI
OG0014716	sp|Q96PV6|LENG8_HUMAN	tr|A0A6P5LN05|A0A6P5LN05_PHACI
OG0014717	sp|Q96QT6|PHF12_HUMAN	tr|A0A6P5IJV3|A0A6P5IJV3_PHACI
OG0014718	sp|Q96SY0|INT14_HUMAN	tr|A0A6P5K1G9|A0A6P5K1G9_PHACI
OG0014719	sp|Q9BSW2|EFC4B_HUMAN	tr|A0A6P5LHK5|A0A6P5LHK5_PHACI
OG0014720	sp|Q9BY11|PACN1_HUMAN	tr|A0A6P5LAB6|A0A6P5LAB6_PHACI
OG0014721	sp|Q9BZL1|UBL5_HUMAN	tr|A0A6P5KYG8|A0A6P5KYG8_PHACI
OG0014722	sp|Q9H4I0|RD21L_HUMAN	tr|A0A6P5KMZ2|A0A6P5KMZ2_PHACI
OG0014723	sp|Q9H9Q4|NHEJ1_HUMAN	tr|A0A6P5LJY6|A0A6P5LJY6_PHACI
OG0014724	sp|Q9NT99|LRC4B_HUMAN	tr|A0A6P5J2Q6|A0A6P5J2Q6_PHACI
OG0014725	sp|Q9NWH2|TM242_HUMAN	tr|A0A6P5KA09|A0A6P5KA09_PHACI
OG0014726	sp|Q9P1Z0|ZBTB4_HUMAN	tr|A0A6P5IUW7|A0A6P5IUW7_PHACI
OG0014727	sp|Q9P212|PLCE1_HUMAN	tr|A0A6P5IBZ4|A0A6P5IBZ4_PHACI
OG0014728	sp|Q9UD71|PPR1B_HUMAN	tr|A0A6P5L491|A0A6P5L491_PHACI
OG0014729	sp|Q9UF56|FXL17_HUMAN	tr|A0A6P5IZV8|A0A6P5IZV8_PHACI
OG0014730	sp|Q9ULI0|ATD2B_HUMAN	tr|A0A6P5JRJ4|A0A6P5JRJ4_PHACI
OG0014731	sp|O00116|ADAS_HUMAN	tr|A0A6P5KM82|A0A6P5KM82_PHACI
OG0014732	sp|O14638|ENPP3_HUMAN	tr|A0A6P5KCI9|A0A6P5KCI9_PHACI
OG0014733	sp|O14944|EREG_HUMAN	tr|A0A6P5KI19|A0A6P5KI19_PHACI
OG0014734	sp|O75161|NPHP4_HUMAN	tr|A0A6P5JIH6|A0A6P5JIH6_PHACI
OG0014735	sp|O75204|TM127_HUMAN	tr|A0A6P5KF15|A0A6P5KF15_PHACI
OG0014736	sp|O75355|ENTP3_HUMAN	tr|A0A6P5L083|A0A6P5L083_PHACI
OG0014737	sp|O75414|NDK6_HUMAN	tr|A0A6P5JI39|A0A6P5JI39_PHACI
OG0014738	sp|O75439|MPPB_HUMAN	tr|A0A6P5K5Z6|A0A6P5K5Z6_PHACI
OG0014739	sp|O75674|TM1L1_HUMAN	tr|A0A6P5KPI2|A0A6P5KPI2_PHACI
OG0014740	sp|O75771|RA51D_HUMAN	tr|A0A6P5M0K6|A0A6P5M0K6_PHACI
OG0014741	sp|P14920|OXDA_HUMAN	tr|A0A6P5M5F2|A0A6P5M5F2_PHACI
OG0014742	sp|P25101|EDNRA_HUMAN	tr|A0A6P5KVC3|A0A6P5KVC3_PHACI
OG0014743	sp|P41225|SOX3_HUMAN	tr|A0A6P5IZC3|A0A6P5IZC3_PHACI
OG0014744	sp|P52758|RIDA_HUMAN	tr|A0A6P5IRF9|A0A6P5IRF9_PHACI
OG0014745	sp|P53384|NUBP1_HUMAN	tr|A0A6P5J497|A0A6P5J497_PHACI
OG0014746	sp|P57081|WDR4_HUMAN	tr|A0A6P5J863|A0A6P5J863_PHACI
OG0014747	sp|P82987|ATL3_HUMAN	tr|A0A6P5IHR2|A0A6P5IHR2_PHACI
OG0014748	sp|P83916|CBX1_HUMAN	tr|A0A6P5L5K1|A0A6P5L5K1_PHACI
OG0014749	sp|Q13330|MTA1_HUMAN	tr|A0A6P5J894|A0A6P5J894_PHACI
OG0014750	sp|Q16777|H2A2C_HUMAN	tr|A0A6P5LN09|A0A6P5LN09_PHACI
OG0014751	sp|Q52WX2|SBK1_HUMAN	tr|A0A6P5LV32|A0A6P5LV32_PHACI
OG0014752	sp|Q6ZMD2|SPNS3_HUMAN	tr|A0A6P5IH71|A0A6P5IH71_PHACI
OG0014753	sp|Q6ZRS4|ITPI1_HUMAN	tr|A0A6P5J1K6|A0A6P5J1K6_PHACI
OG0014754	sp|Q7Z3K6|MIER3_HUMAN	tr|A0A6P5L4N4|A0A6P5L4N4_PHACI
OG0014755	sp|Q7Z628|ARHG8_HUMAN	tr|A0A6P5J575|A0A6P5J575_PHACI
OG0014756	sp|Q7Z6Z6|PLPL5_HUMAN	tr|A0A6P5K0H9|A0A6P5K0H9_PHACI
OG0014757	sp|Q86TD4|SRCA_HUMAN	tr|A0A6P5L6W1|A0A6P5L6W1_PHACI
OG0014758	sp|Q86U90|YRDC_HUMAN	tr|A0A6P5K2Q8|A0A6P5K2Q8_PHACI
OG0014759	sp|Q8IZU3|SYCP3_HUMAN	tr|A0A6P5JYY5|A0A6P5JYY5_PHACI
OG0014760	sp|Q8NCB2|CAMKV_HUMAN	tr|A0A6P5L9R7|A0A6P5L9R7_PHACI
OG0014761	sp|Q8NCJ5|SPRY3_HUMAN	tr|A0A6P5IS75|A0A6P5IS75_PHACI
OG0014762	sp|Q8NF64|ZMIZ2_HUMAN	tr|A0A6P5K3V6|A0A6P5K3V6_PHACI
OG0014763	sp|Q8NFQ8|TOIP2_HUMAN	tr|A0A6P5K478|A0A6P5K478_PHACI
OG0014764	sp|Q8NHQ9|DDX55_HUMAN	tr|A0A6P5IUT5|A0A6P5IUT5_PHACI
OG0014765	sp|Q8NI51|CTCFL_HUMAN	tr|A0A6P5JUC5|A0A6P5JUC5_PHACI
OG0014766	sp|Q8TD22|SFXN5_HUMAN	tr|A0A6P5LLP2|A0A6P5LLP2_PHACI
OG0014767	sp|Q8WU43|CB015_HUMAN	tr|A0A6P5KS00|A0A6P5KS00_PHACI
OG0014768	sp|Q8WUZ0|BCL7C_HUMAN	tr|A0A6P5M0L2|A0A6P5M0L2_PHACI
OG0014769	sp|Q92616|GCN1_HUMAN	tr|A0A6P5LYK8|A0A6P5LYK8_PHACI
OG0014770	sp|Q93063|EXT2_HUMAN	tr|A0A6P5MA70|A0A6P5MA70_PHACI
OG0014771	sp|Q969M3|YIPF5_HUMAN	tr|A0A6P5LUG3|A0A6P5LUG3_PHACI
OG0014772	sp|Q96D31|CRCM1_HUMAN	tr|A0A6P5IUN1|A0A6P5IUN1_PHACI
OG0014773	sp|Q96GQ7|DDX27_HUMAN	tr|A0A6P5K4B1|A0A6P5K4B1_PHACI
OG0014774	sp|Q96K62|ZBT45_HUMAN	tr|A0A6P5J8T1|A0A6P5J8T1_PHACI
OG0014775	sp|Q99489|OXDD_HUMAN	tr|A0A6P5M6Q4|A0A6P5M6Q4_PHACI
OG0014776	sp|Q9BSM1|PCGF1_HUMAN	tr|A0A6P5LYB2|A0A6P5LYB2_PHACI
OG0014777	sp|Q9BWC9|CC106_HUMAN	tr|A0A6P5LTH6|A0A6P5LTH6_PHACI
OG0014778	sp|Q9BX79|STRA6_HUMAN	tr|A0A6P5KWW6|A0A6P5KWW6_PHACI
OG0014779	sp|Q9BY21|GPR87_HUMAN	tr|A0A6P5JQG8|A0A6P5JQG8_PHACI
OG0014780	sp|Q9BYE9|CDHR2_HUMAN	tr|A0A6P5LF43|A0A6P5LF43_PHACI
OG0014781	sp|Q9C005|DPY30_HUMAN	tr|A0A6P5J110|A0A6P5J110_PHACI
OG0014782	sp|Q9C0I9|LRC27_HUMAN	tr|A0A6P5J329|A0A6P5J329_PHACI
OG0014783	sp|Q9H0C1|ZMY12_HUMAN	tr|A0A6P5K1V4|A0A6P5K1V4_PHACI
OG0014784	sp|Q9H426|RIMS4_HUMAN	tr|A0A6P5K4Y9|A0A6P5K4Y9_PHACI
OG0014785	sp|Q9H598|VIAAT_HUMAN	tr|A0A6P5KKM5|A0A6P5KKM5_PHACI
OG0014786	sp|Q9H6Q4|CIAO3_HUMAN	tr|A0A6P5LYE4|A0A6P5LYE4_PHACI
OG0014787	sp|Q9HC23|PROK2_HUMAN	tr|A0A6P5LXJ5|A0A6P5LXJ5_PHACI
OG0014788	sp|Q9UBT3|DKK4_HUMAN	tr|A0A6P5IWB8|A0A6P5IWB8_PHACI
OG0014789	sp|Q9ULD5|ZN777_HUMAN	tr|A0A6P5JRC5|A0A6P5JRC5_PHACI
OG0014790	sp|Q9UNW8|GP132_HUMAN	tr|A0A6P5KQ50|A0A6P5KQ50_PHACI
OG0014791	sp|Q9Y508|RN114_HUMAN	tr|A0A6P5K4B6|A0A6P5K4B6_PHACI
OG0014792	sp|Q9Y5B9|SP16H_HUMAN	tr|A0A6P5LKX8|A0A6P5LKX8_PHACI
OG0014793	sp|Q9Y5J3|HEY1_HUMAN	tr|A0A6P5JC71|A0A6P5JC71_PHACI
OG0014794	sp|Q9Y6R4|M3K4_HUMAN	tr|A0A6P5KA77|A0A6P5KA77_PHACI
OG0014795	sp|Q9Y6Y0|NS1BP_HUMAN	tr|A0A6P5K420|A0A6P5K420_PHACI
OG0014796	sp|A8MV23|SERP3_HUMAN	tr|A0A6P5J373|A0A6P5J373_PHACI
OG0014797	sp|O14986|PI51B_HUMAN	tr|A0A6P5LGN5|A0A6P5LGN5_PHACI
OG0014798	sp|O43298|ZBT43_HUMAN	tr|A0A6P5K5N5|A0A6P5K5N5_PHACI
OG0014799	sp|O43822|CF410_HUMAN	tr|A0A6P5JVR2|A0A6P5JVR2_PHACI
OG0014800	sp|O60449|LY75_HUMAN	tr|A0A6P5LTM0|A0A6P5LTM0_PHACI
OG0014801	sp|O75717|WDHD1_HUMAN	tr|A0A6P5KMV4|A0A6P5KMV4_PHACI
OG0014802	sp|P01589|IL2RA_HUMAN	tr|A0A6P5J7D1|A0A6P5J7D1_PHACI
OG0014803	sp|P05305|EDN1_HUMAN	tr|A0A6P5M4S8|A0A6P5M4S8_PHACI
OG0014804	sp|P07902|GALT_HUMAN	tr|A0A6P5INB0|A0A6P5INB0_PHACI
OG0014805	sp|P0DP58|LYNX1_HUMAN	tr|A0A6P5L1I6|A0A6P5L1I6_PHACI
OG0014806	sp|P15090|FABP4_HUMAN	tr|A0A6P5KZH9|A0A6P5KZH9_PHACI
OG0014807	sp|P16035|TIMP2_HUMAN	tr|A0A6P5IHC1|A0A6P5IHC1_PHACI
OG0014808	sp|P22061|PIMT_HUMAN	tr|A0A6P5KB65|A0A6P5KB65_PHACI
OG0014809	sp|P47928|ID4_HUMAN	tr|A0A6P5KAH9|A0A6P5KAH9_PHACI
OG0014810	sp|P53004|BIEA_HUMAN	tr|A0A6P5JU50|A0A6P5JU50_PHACI
OG0014811	sp|P55199|ELL_HUMAN	tr|A0A6P5M1K9|A0A6P5M1K9_PHACI
OG0014812	sp|P56748|CLD8_HUMAN	tr|A0A6P5KAP2|A0A6P5KAP2_PHACI
OG0014813	sp|Q08495|DEMA_HUMAN	tr|A0A6P5JB54|A0A6P5JB54_PHACI
OG0014814	sp|Q0VGL1|LTOR4_HUMAN	tr|A0A6P5JUU7|A0A6P5JUU7_PHACI
OG0014815	sp|Q13011|ECH1_HUMAN	tr|A0A6P5JIG6|A0A6P5JIG6_PHACI
OG0014816	sp|Q13093|PAFA_HUMAN	tr|A0A6P5KYD3|A0A6P5KYD3_PHACI
OG0014817	sp|Q13702|RAPSN_HUMAN	tr|A0A6P5MAM7|A0A6P5MAM7_PHACI
OG0014818	sp|Q15427|SF3B4_HUMAN	tr|A0A6P5LN44|A0A6P5LN44_PHACI
OG0014819	sp|Q2TAA8|TXIP1_HUMAN	tr|A0A6P5KH76|A0A6P5KH76_PHACI
OG0014820	sp|Q2TBF2|WSCD2_HUMAN	tr|A0A6P5LYW1|A0A6P5LYW1_PHACI
OG0014821	sp|Q3SY56|SP6_HUMAN	tr|A0A6P5L515|A0A6P5L515_PHACI
OG0014822	sp|Q5JSZ5|PRC2B_HUMAN	tr|A0A6P5JDH9|A0A6P5JDH9_PHACI
OG0014823	sp|Q68D51|DEN2C_HUMAN	tr|A0A6P5LJR3|A0A6P5LJR3_PHACI
OG0014824	sp|Q6SA08|TSSK4_HUMAN	tr|A0A6P5IQG0|A0A6P5IQG0_PHACI
OG0014825	sp|Q6ZQW0|I23O2_HUMAN	tr|A0A6P5JW07|A0A6P5JW07_PHACI
OG0014826	sp|Q86WW8|COA5_HUMAN	tr|A0A6P5KYJ5|A0A6P5KYJ5_PHACI
OG0014827	sp|Q8IW93|ARHGJ_HUMAN	tr|A0A6P5J2T9|A0A6P5J2T9_PHACI
OG0014828	sp|Q8IY50|S35F3_HUMAN	tr|A0A6P5LHH1|A0A6P5LHH1_PHACI
OG0014829	sp|Q8IY57|YAF2_HUMAN	tr|A0A6P5JVC4|A0A6P5JVC4_PHACI
OG0014830	sp|Q8N6M5|ALLC_HUMAN	tr|A0A6P5IHN7|A0A6P5IHN7_PHACI
OG0014831	sp|Q8NA19|LMBL4_HUMAN	tr|A0A6P5J8J7|A0A6P5J8J7_PHACI
OG0014832	sp|Q8NAV2|CH058_HUMAN	tr|A0A6P5JAQ9|A0A6P5JAQ9_PHACI
OG0014833	sp|Q8TC94|ACTL9_HUMAN	tr|A0A6P5JHU8|A0A6P5JHU8_PHACI
OG0014834	sp|Q8WZ71|TM158_HUMAN	tr|A0A6P5KBW2|A0A6P5KBW2_PHACI
OG0014835	sp|Q92823|NRCAM_HUMAN	tr|A0A6P5K5L1|A0A6P5K5L1_PHACI
OG0014836	sp|Q99828|CIB1_HUMAN	tr|A0A6P5IFK1|A0A6P5IFK1_PHACI
OG0014837	sp|Q9BQ95|ECSIT_HUMAN	tr|A0A6P5L1V7|A0A6P5L1V7_PHACI
OG0014838	sp|Q9BRR3|PGAP4_HUMAN	tr|A0A6P5LHW1|A0A6P5LHW1_PHACI
OG0014839	sp|Q9BUN8|DERL1_HUMAN	tr|A0A6P5INZ3|A0A6P5INZ3_PHACI
OG0014840	sp|Q9BW30|TPPP3_HUMAN	tr|A0A6P5KKP8|A0A6P5KKP8_PHACI
OG0014841	sp|Q9BXB7|SPT16_HUMAN	tr|A0A6P5JWC8|A0A6P5JWC8_PHACI
OG0014842	sp|Q9BXT5|TEX15_HUMAN	tr|A0A6P5LZV5|A0A6P5LZV5_PHACI
OG0014843	sp|Q9BYR8|KRA31_HUMAN	tr|A0A6P5LB94|A0A6P5LB94_PHACI
OG0014844	sp|Q9GZS3|WDR61_HUMAN	tr|A0A6P5JBE3|A0A6P5JBE3_PHACI
OG0014845	sp|Q9H0N5|PHS2_HUMAN	tr|A0A6P5KMM6|A0A6P5KMM6_PHACI
OG0014846	sp|Q9H1Z8|AUGN_HUMAN	tr|A0A6P5KGI7|A0A6P5KGI7_PHACI
OG0014847	sp|Q9H9A6|LRC40_HUMAN	tr|A0A6P5KSI5|A0A6P5KSI5_PHACI
OG0014848	sp|Q9NVC3|S38A7_HUMAN	tr|A0A6P5IK44|A0A6P5IK44_PHACI
OG0014849	sp|Q9P109|GCNT4_HUMAN	tr|A0A6P5L711|A0A6P5L711_PHACI
OG0014850	sp|Q9UBL0|ARP21_HUMAN	tr|A0A6P5JM81|A0A6P5JM81_PHACI
OG0014851	sp|Q9UK05|GDF2_HUMAN	tr|A0A6P5L9X6|A0A6P5L9X6_PHACI
OG0014852	sp|Q9Y257|KCNK6_HUMAN	tr|A0A6P5JSP7|A0A6P5JSP7_PHACI
OG0014853	sp|Q9Y4I5|MTL5_HUMAN	tr|A0A6P5ISK7|A0A6P5ISK7_PHACI
OG0014854	sp|Q9Y603|ETV7_HUMAN	tr|A0A6P5LAJ4|A0A6P5LAJ4_PHACI
OG0014855	sp|A0A1W2PPG7|GBG14_HUMAN	tr|A0A6P5KX48|A0A6P5KX48_PHACI
OG0014856	sp|A0A1W2PRP0|FOXL3_HUMAN	tr|A0A6P5JFB5|A0A6P5JFB5_PHACI
OG0014857	sp|O00214|LEG8_HUMAN	tr|A0A6P5LDH0|A0A6P5LDH0_PHACI
OG0014858	sp|O14681|EI24_HUMAN	tr|A0A6P5LE76|A0A6P5LE76_PHACI
OG0014859	sp|O14896|IRF6_HUMAN	tr|A0A6P5M5R2|A0A6P5M5R2_PHACI
OG0014860	sp|O15111|IKKA_HUMAN	tr|A0A6P5KWE2|A0A6P5KWE2_PHACI
OG0014861	sp|O15504|NUP42_HUMAN	tr|A0A6P5KZX1|A0A6P5KZX1_PHACI
OG0014862	sp|O75064|DEN4B_HUMAN	tr|A0A6P5KR68|A0A6P5KR68_PHACI
OG0014863	sp|O75390|CISY_HUMAN	tr|A0A6P5KM25|A0A6P5KM25_PHACI
OG0014864	sp|O75845|SC5D_HUMAN	tr|A0A6P5K6G4|A0A6P5K6G4_PHACI
OG0014865	sp|O94885|SASH1_HUMAN	tr|A0A6P5KB48|A0A6P5KB48_PHACI
OG0014866	sp|O95071|UBR5_HUMAN	tr|A0A6P5IW49|A0A6P5IW49_PHACI
OG0014867	sp|P02760|AMBP_HUMAN	tr|A0A6P5IHC5|A0A6P5IHC5_PHACI
OG0014868	sp|P04629|NTRK1_HUMAN	tr|A0A6P5KVA1|A0A6P5KVA1_PHACI
OG0014869	sp|P11168|GTR2_HUMAN	tr|A0A6P5JPD1|A0A6P5JPD1_PHACI
OG0014870	sp|P12270|TPR_HUMAN	tr|A0A6P5K5U3|A0A6P5K5U3_PHACI
OG0014871	sp|P14209|CD99_HUMAN	tr|A0A6P5KUE1|A0A6P5KUE1_PHACI
OG0014872	sp|P28329|CLAT_HUMAN	tr|A0A6P5L2U0|A0A6P5L2U0_PHACI
OG0014873	sp|P30876|RPB2_HUMAN	tr|A0A6P5JIT5|A0A6P5JIT5_PHACI
OG0014874	sp|P41162|ETV3_HUMAN	tr|A0A6P5KNA3|A0A6P5KNA3_PHACI
OG0014875	sp|P41567|EIF1_HUMAN	tr|A0A6P5J290|A0A6P5J290_PHACI
OG0014876	sp|P47813|IF1AX_HUMAN	tr|A0A6P5KIU0|A0A6P5KIU0_PHACI
OG0014877	sp|P51617|IRAK1_HUMAN	tr|A0A6P5JNZ7|A0A6P5JNZ7_PHACI
OG0014878	sp|P52701|MSH6_HUMAN	tr|A0A6P5LFW4|A0A6P5LFW4_PHACI
OG0014879	sp|P55081|MFAP1_HUMAN	tr|A0A6P5M4W8|A0A6P5M4W8_PHACI
OG0014880	sp|P56539|CAV3_HUMAN	tr|A0A6P5JEC2|A0A6P5JEC2_PHACI
OG0014881	sp|P60520|GBRL2_HUMAN	tr|A0A6P5IKE7|A0A6P5IKE7_PHACI
OG0014882	sp|P80404|GABT_HUMAN	tr|A0A6P5J2Q9|A0A6P5J2Q9_PHACI
OG0014883	sp|Q04759|KPCT_HUMAN	tr|A0A6P5IHU6|A0A6P5IHU6_PHACI
OG0014884	sp|Q06643|TNFC_HUMAN	tr|A0A6P5J9A2|A0A6P5J9A2_PHACI
OG0014885	sp|Q15583|TGIF1_HUMAN	tr|A0A6P5J544|A0A6P5J544_PHACI
OG0014886	sp|Q5BKU9|OXLD1_HUMAN	tr|A0A6P5LL57|A0A6P5LL57_PHACI
OG0014887	sp|Q5SZI1|LRAD2_HUMAN	tr|A0A6P5K0N6|A0A6P5K0N6_PHACI
OG0014888	sp|Q5U3C3|TM164_HUMAN	tr|A0A6P5IP79|A0A6P5IP79_PHACI
OG0014889	sp|Q64LD2|WDR25_HUMAN	tr|A0A6P5M3C2|A0A6P5M3C2_PHACI
OG0014890	sp|Q68EN5|MACA1_HUMAN	tr|A0A6P5KKA6|A0A6P5KKA6_PHACI
OG0014891	sp|Q6PIW4|FIGL1_HUMAN	tr|A0A6P5JY54|A0A6P5JY54_PHACI
OG0014892	sp|Q6UXI9|NPNT_HUMAN	tr|A0A6P5J7W8|A0A6P5J7W8_PHACI
OG0014893	sp|Q86UR1|NOXA1_HUMAN	tr|A0A6P5JV93|A0A6P5JV93_PHACI
OG0014894	sp|Q8IUR6|CRERF_HUMAN	tr|A0A6P5IRL0|A0A6P5IRL0_PHACI
OG0014895	sp|Q8N3Z3|GTPB8_HUMAN	tr|A0A6P5M2V5|A0A6P5M2V5_PHACI
OG0014896	sp|Q8N6V4|CJ053_HUMAN	tr|A0A6P5L3S5|A0A6P5L3S5_PHACI
OG0014897	sp|Q8N8L6|ARL10_HUMAN	tr|A0A6P5LBZ5|A0A6P5LBZ5_PHACI
OG0014898	sp|Q8NA47|CCD63_HUMAN	tr|A0A6P5IXJ9|A0A6P5IXJ9_PHACI
