Orthogroup	Homo_sapiens	Pipistrellus_kuhlii
OG0012066	sp|Q15370|ELOB_HUMAN	tr|A0A7J7YW42|A0A7J7YW42_PIPKU
OG0012067	sp|Q4L180|FIL1L_HUMAN	tr|A0A7J8A7L0|A0A7J8A7L0_PIPKU
OG0012068	sp|Q53HC0|CCD92_HUMAN	tr|A0A7J7RGI3|A0A7J7RGI3_PIPKU
OG0012069	sp|Q5H9S7|DCA17_HUMAN	tr|A0A7J7XTX9|A0A7J7XTX9_PIPKU
OG0012070	sp|Q5SY80|CTSRE_HUMAN	tr|A0A7J7TNT2|A0A7J7TNT2_PIPKU
OG0012071	sp|Q674X7|KAZRN_HUMAN	tr|A0A7J8A7U5|A0A7J8A7U5_PIPKU
OG0012072	sp|Q6P2Q9|PRP8_HUMAN	tr|A0A7J7SMQ7|A0A7J7SMQ7_PIPKU
OG0012073	sp|Q6ZVX7|FBX50_HUMAN	tr|A0A7J7SNW0|A0A7J7SNW0_PIPKU
OG0012074	sp|Q7Z2E3|APTX_HUMAN	tr|A0A7J7W2H8|A0A7J7W2H8_PIPKU
OG0012075	sp|Q86U28|ISCA2_HUMAN	tr|A0A7J8B0M9|A0A7J8B0M9_PIPKU
OG0012076	sp|Q86YA3|ZGRF1_HUMAN	tr|A0A7J7UAL6|A0A7J7UAL6_PIPKU
OG0012077	sp|Q8IV03|LUR1L_HUMAN	tr|A0A7J7W394|A0A7J7W394_PIPKU
OG0012078	sp|Q8IWF2|FXRD2_HUMAN	tr|A0A7J7ZHE1|A0A7J7ZHE1_PIPKU
OG0012079	sp|Q8IWI9|MGAP_HUMAN	tr|A0A7J8B338|A0A7J8B338_PIPKU
OG0012080	sp|Q8IZP0|ABI1_HUMAN	tr|A0A7J8AXF6|A0A7J8AXF6_PIPKU
OG0012081	sp|Q8N2E2|VWDE_HUMAN	tr|A0A7J7WMU4|A0A7J7WMU4_PIPKU
OG0012082	sp|Q8N697|S15A4_HUMAN	tr|A0A7J7RGP0|A0A7J7RGP0_PIPKU
OG0012083	sp|Q8NBZ7|UXS1_HUMAN	tr|A0A7J7TLP3|A0A7J7TLP3_PIPKU
OG0012084	sp|Q93100|KPBB_HUMAN	tr|A0A7J7V144|A0A7J7V144_PIPKU
OG0012085	sp|Q96JC1|VPS39_HUMAN	tr|A0A7J8B6W8|A0A7J8B6W8_PIPKU
OG0012086	sp|Q9BYB4|GNB1L_HUMAN	tr|A0A7J7UFS1|A0A7J7UFS1_PIPKU
OG0012087	sp|Q9H293|IL25_HUMAN	tr|A0A7J8B197|A0A7J8B197_PIPKU
OG0012088	sp|Q9H693|CP095_HUMAN	tr|A0A7J7UZK8|A0A7J7UZK8_PIPKU
OG0012089	sp|Q9HB20|PKHA3_HUMAN	tr|A0A7J7XW64|A0A7J7XW64_PIPKU
OG0012090	sp|Q9HBM1|SPC25_HUMAN	tr|A0A7J7XWT6|A0A7J7XWT6_PIPKU
OG0012091	sp|Q9HBZ2|ARNT2_HUMAN	tr|A0A7J7QUK3|A0A7J7QUK3_PIPKU
OG0012092	sp|Q9HCY8|S10AE_HUMAN	tr|A0A7J7UUS1|A0A7J7UUS1_PIPKU
OG0012093	sp|Q9NPA2|MMP25_HUMAN	tr|A0A7J7YXY1|A0A7J7YXY1_PIPKU
OG0012094	sp|Q9NVT9|ARMC1_HUMAN	tr|A0A7J7VM48|A0A7J7VM48_PIPKU
OG0012095	sp|Q9UGT4|SUSD2_HUMAN	tr|A0A7J7RGV5|A0A7J7RGV5_PIPKU
OG0012096	sp|Q9UH03|SEPT3_HUMAN	tr|A0A7J7RDP5|A0A7J7RDP5_PIPKU
OG0012097	sp|Q9UI30|TR112_HUMAN	tr|A0A7J7RTU3|A0A7J7RTU3_PIPKU
OG0012098	sp|Q9UIX4|KCNG1_HUMAN	tr|A0A7J7Y8T6|A0A7J7Y8T6_PIPKU
OG0012099	sp|Q9UJX2|CDC23_HUMAN	tr|A0A7J7X9C8|A0A7J7X9C8_PIPKU
OG0012100	sp|Q9UMQ3|BARX2_HUMAN	tr|A0A7J7UFC3|A0A7J7UFC3_PIPKU
OG0012101	sp|Q9Y5W3|KLF2_HUMAN	tr|A0A7J7S4P1|A0A7J7S4P1_PIPKU
OG0012102	sp|E5RG02|PRS46_HUMAN	tr|A0A7J7R2H1|A0A7J7R2H1_PIPKU
OG0012103	sp|O15212|PFD6_HUMAN	tr|A0A7J7YN27|A0A7J7YN27_PIPKU
OG0012104	sp|O94818|NOL4_HUMAN	tr|A0A7J7Y9S6|A0A7J7Y9S6_PIPKU
OG0012105	sp|O96011|PX11B_HUMAN	tr|A0A7J7UU43|A0A7J7UU43_PIPKU
OG0012106	sp|P12694|ODBA_HUMAN	tr|A0A7J7S0A5|A0A7J7S0A5_PIPKU
OG0012107	sp|P12757|SKIL_HUMAN	tr|A0A7J8ABP9|A0A7J8ABP9_PIPKU
OG0012108	sp|P25774|CATS_HUMAN	tr|A0A7J7TVN5|A0A7J7TVN5_PIPKU
OG0012109	sp|P27930|IL1R2_HUMAN	tr|A0A7J7TKN3|A0A7J7TKN3_PIPKU
OG0012110	sp|P28676|GRAN_HUMAN	tr|A0A7J7XU99|A0A7J7XU99_PIPKU
OG0012111	sp|P41146|OPRX_HUMAN	tr|A0A7J7RA52|A0A7J7RA52_PIPKU
OG0012112	sp|Q05BQ5|MBTD1_HUMAN	tr|A0A7J7U845|A0A7J7U845_PIPKU
OG0012113	sp|Q05D60|DEUP1_HUMAN	tr|A0A7J7WZU3|A0A7J7WZU3_PIPKU
OG0012114	sp|Q12947|FOXF2_HUMAN	tr|A0A7J8A7M0|A0A7J8A7M0_PIPKU
OG0012115	sp|Q13404|UB2V1_HUMAN	tr|A0A7J7YBN0|A0A7J7YBN0_PIPKU
OG0012116	sp|Q13887|KLF5_HUMAN	tr|A0A7J7ZIC9|A0A7J7ZIC9_PIPKU
OG0012117	sp|Q5T5X7|BEND3_HUMAN	tr|A0A7J7YKQ6|A0A7J7YKQ6_PIPKU
OG0012118	sp|Q5VVQ6|OTU1_HUMAN	tr|A0A7J7UVE8|A0A7J7UVE8_PIPKU
OG0012119	sp|Q6PI97|HOATZ_HUMAN	tr|A0A7J7WYU6|A0A7J7WYU6_PIPKU
OG0012120	sp|Q6ZUJ4|CC062_HUMAN	tr|A0A7J7WDH3|A0A7J7WDH3_PIPKU
OG0012121	sp|Q7L2Z9|CENPQ_HUMAN	tr|A0A7J7YLG2|A0A7J7YLG2_PIPKU
OG0012122	sp|Q7LBC6|KDM3B_HUMAN	tr|A0A7J7XAP6|A0A7J7XAP6_PIPKU
OG0012123	sp|Q7RTY0|MOT13_HUMAN	tr|A0A7J7TXZ1|A0A7J7TXZ1_PIPKU
OG0012124	sp|Q7Z570|Z804A_HUMAN	tr|A0A7J7R7E2|A0A7J7R7E2_PIPKU
OG0012125	sp|Q8IYT8|ULK2_HUMAN	tr|A0A7J7TYF1|A0A7J7TYF1_PIPKU
OG0012126	sp|Q8N3Z6|ZCHC7_HUMAN	tr|A0A7J7W567|A0A7J7W567_PIPKU
OG0012127	sp|Q8N7W2|BEND7_HUMAN	tr|A0A7J8AYI1|A0A7J8AYI1_PIPKU
OG0012128	sp|Q8NDZ4|DIK2A_HUMAN	tr|A0A7J8A5Q7|A0A7J8A5Q7_PIPKU
OG0012129	sp|Q8TCT0|CERK1_HUMAN	tr|A0A7J7RMV9|A0A7J7RMV9_PIPKU
OG0012130	sp|Q8TDM6|DLG5_HUMAN	tr|A0A7J7VAH5|A0A7J7VAH5_PIPKU
OG0012131	sp|Q8WUI4|HDAC7_HUMAN	tr|A0A7J7ZJE0|A0A7J7ZJE0_PIPKU
OG0012132	sp|Q92786|PROX1_HUMAN	tr|A0A7J7UU46|A0A7J7UU46_PIPKU
OG0012133	sp|Q96JG6|VPS50_HUMAN	tr|A0A7J7WN61|A0A7J7WN61_PIPKU
OG0012134	sp|Q96M96|FGD4_HUMAN	tr|A0A7J7ZH94|A0A7J7ZH94_PIPKU
OG0012135	sp|Q96MG2|JSPR1_HUMAN	tr|A0A7J7XAJ0|A0A7J7XAJ0_PIPKU
OG0012136	sp|Q99496|RING2_HUMAN	tr|A0A7J7UU96|A0A7J7UU96_PIPKU
OG0012137	sp|Q9BY76|ANGL4_HUMAN	tr|A0A7J7U9G6|A0A7J7U9G6_PIPKU
OG0012138	sp|Q9H6R7|WDCP_HUMAN	tr|A0A7J7VWN3|A0A7J7VWN3_PIPKU
OG0012139	sp|Q9H6X5|CS044_HUMAN	tr|A0A7J7S4Z1|A0A7J7S4Z1_PIPKU
OG0012140	sp|Q9HB03|ELOV3_HUMAN	tr|A0A7J7VAU9|A0A7J7VAU9_PIPKU
OG0012141	sp|Q9NQ25|SLAF7_HUMAN	tr|A0A7J7UUI9|A0A7J7UUI9_PIPKU
OG0012142	sp|Q9NSA3|CNBP1_HUMAN	tr|A0A7J7T169|A0A7J7T169_PIPKU
OG0012143	sp|Q9NV58|RN19A_HUMAN	tr|A0A7J7VNR3|A0A7J7VNR3_PIPKU
OG0012144	sp|Q9NVH0|EXD2_HUMAN	tr|A0A7J8AZS6|A0A7J8AZS6_PIPKU
OG0012145	sp|Q9NWW0|HPIP_HUMAN	tr|A0A7J7YWW4|A0A7J7YWW4_PIPKU
OG0012146	sp|Q9NX14|NDUBB_HUMAN	tr|A0A7J7T1T0|A0A7J7T1T0_PIPKU
OG0012147	sp|Q9NXC5|MIO_HUMAN	tr|A0A7J7WLI3|A0A7J7WLI3_PIPKU
OG0012148	sp|Q9UGJ1|GCP4_HUMAN	tr|A0A7J8B5N1|A0A7J8B5N1_PIPKU
OG0012149	sp|Q9UKT4|FBX5_HUMAN	tr|A0A7J7YLI6|A0A7J7YLI6_PIPKU
OG0012150	sp|Q9Y608|LRRF2_HUMAN	tr|A0A7J7WDE0|A0A7J7WDE0_PIPKU
OG0012151	sp|Q9Y613|FHOD1_HUMAN	tr|A0A7J7V060|A0A7J7V060_PIPKU
OG0012152	sp|A0A1B0GVT2|SIM36_HUMAN	tr|A0A7J7TKF9|A0A7J7TKF9_PIPKU
OG0012153	sp|O14672|ADA10_HUMAN	tr|A0A7J8AXJ8|A0A7J8AXJ8_PIPKU
OG0012154	sp|O14907|TX1B3_HUMAN	tr|A0A7J7TY63|A0A7J7TY63_PIPKU
OG0012155	sp|O95789|ZMYM6_HUMAN	tr|A0A7J8AD38|A0A7J8AD38_PIPKU
OG0012156	sp|P04183|KITH_HUMAN	tr|A0A7J7SEW5|A0A7J7SEW5_PIPKU
OG0012157	sp|P04217|A1BG_HUMAN	tr|A0A7J7R9B5|A0A7J7R9B5_PIPKU
OG0012158	sp|P08151|GLI1_HUMAN	tr|A0A7J7ZHJ3|A0A7J7ZHJ3_PIPKU
OG0012159	sp|P29377|S100G_HUMAN	tr|A0A7J7V680|A0A7J7V680_PIPKU
OG0012160	sp|P30531|SC6A1_HUMAN	tr|A0A7J7WF08|A0A7J7WF08_PIPKU
OG0012161	sp|P31785|IL2RG_HUMAN	tr|A0A7J7XVE6|A0A7J7XVE6_PIPKU
OG0012162	sp|P45973|CBX5_HUMAN	tr|A0A7J7ZG33|A0A7J7ZG33_PIPKU
OG0012163	sp|P48651|PTSS1_HUMAN	tr|A0A7J7VN59|A0A7J7VN59_PIPKU
OG0012164	sp|P53621|COPA_HUMAN	tr|A0A7J7USN8|A0A7J7USN8_PIPKU
OG0012165	sp|P56181|NDUV3_HUMAN	tr|A0A7J8A8X6|A0A7J8A8X6_PIPKU
OG0012166	sp|P57768|SNX16_HUMAN	tr|A0A7J7VNG9|A0A7J7VNG9_PIPKU
OG0012167	sp|P58012|FOXL2_HUMAN	tr|A0A7J7WCK5|A0A7J7WCK5_PIPKU
OG0012168	sp|P60008|HILS1_HUMAN	tr|A0A7J7U8A1|A0A7J7U8A1_PIPKU
OG0012169	sp|P60323|NANO3_HUMAN	tr|A0A7J7TB56|A0A7J7TB56_PIPKU
OG0012170	sp|P61218|RPAB2_HUMAN	tr|A0A7J7ZMN2|A0A7J7ZMN2_PIPKU
OG0012171	sp|P61247|RS3A_HUMAN	tr|A0A7J7XCD3|A0A7J7XCD3_PIPKU
OG0012172	sp|Q02080|MEF2B_HUMAN	tr|A0A7J7U9Z9|A0A7J7U9Z9_PIPKU
OG0012173	sp|Q05086|UBE3A_HUMAN	tr|A0A7J7QUB9|A0A7J7QUB9_PIPKU
OG0012174	sp|Q14135|VGLL4_HUMAN	tr|A0A7J7WF43|A0A7J7WF43_PIPKU
OG0012175	sp|Q16821|PPR3A_HUMAN	tr|A0A7J7WLS8|A0A7J7WLS8_PIPKU
OG0012176	sp|Q3KQU3|MA7D1_HUMAN	tr|A0A7J8A9Y8|A0A7J8A9Y8_PIPKU
OG0012177	sp|Q3SXP7|SHSL1_HUMAN	tr|A0A7J7RN24|A0A7J7RN24_PIPKU
OG0012178	sp|Q5SW96|ARH_HUMAN	tr|A0A7J8A7X1|A0A7J8A7X1_PIPKU
OG0012179	sp|Q5XKP0|MIC13_HUMAN	tr|A0A7J7TA95|A0A7J7TA95_PIPKU
OG0012180	sp|Q67FW5|B3GNL_HUMAN	tr|A0A7J7SEC9|A0A7J7SEC9_PIPKU
OG0012181	sp|Q6UXB4|CLC4G_HUMAN	tr|A0A7J7U9M0|A0A7J7U9M0_PIPKU
OG0012182	sp|Q6ZNK6|TIFAB_HUMAN	tr|A0A7J7XDX1|A0A7J7XDX1_PIPKU
OG0012183	sp|Q76LX8|ATS13_HUMAN	tr|A0A7J7RMK2|A0A7J7RMK2_PIPKU
OG0012184	sp|Q7Z5L3|C1QL2_HUMAN	tr|A0A7J7XTF2|A0A7J7XTF2_PIPKU
OG0012185	sp|Q86V25|VASH2_HUMAN	tr|A0A7J7UVD9|A0A7J7UVD9_PIPKU
OG0012186	sp|Q86WK7|AMGO3_HUMAN	tr|A0A7J7WBG8|A0A7J7WBG8_PIPKU
OG0012187	sp|Q86WQ0|NR2CA_HUMAN	tr|A0A7J7UAD7|A0A7J7UAD7_PIPKU
OG0012188	sp|Q8IU80|TMPS6_HUMAN	tr|A0A7J7ZMW3|A0A7J7ZMW3_PIPKU
OG0012189	sp|Q8IZ21|PHAR4_HUMAN	tr|A0A7J8AAK8|A0A7J8AAK8_PIPKU
OG0012190	sp|Q8N1M1|BEST3_HUMAN	tr|A0A7J7ZFG4|A0A7J7ZFG4_PIPKU
OG0012191	sp|Q8NEP7|KLDC9_HUMAN	tr|A0A7J7QXI8|A0A7J7QXI8_PIPKU
OG0012192	sp|Q8NHW3|MAFA_HUMAN	tr|A0A7J7VMV4|A0A7J7VMV4_PIPKU
OG0012193	sp|Q8TBB0|THAP6_HUMAN	tr|A0A7J8B6A2|A0A7J8B6A2_PIPKU
OG0012194	sp|Q8WTT2|NOC3L_HUMAN	tr|A0A7J7VBP8|A0A7J7VBP8_PIPKU
OG0012195	sp|Q969E1|LEAP2_HUMAN	tr|A0A7J7XAT7|A0A7J7XAT7_PIPKU
OG0012196	sp|Q96BJ3|AIDA_HUMAN	tr|A0A7J7TNP9|A0A7J7TNP9_PIPKU
OG0012197	sp|Q96EQ0|SGTB_HUMAN	tr|A0A7J7YYC2|A0A7J7YYC2_PIPKU
OG0012198	sp|Q96LT4|SAMD8_HUMAN	tr|A0A7J7VCF8|A0A7J7VCF8_PIPKU
OG0012199	sp|Q96RT8|GCP5_HUMAN	tr|A0A7J7RTF8|A0A7J7RTF8_PIPKU
OG0012200	sp|Q99426|TBCB_HUMAN	tr|A0A7J7V1V4|A0A7J7V1V4_PIPKU
OG0012201	sp|Q9BY89|K1671_HUMAN	tr|A0A7J7UGB6|A0A7J7UGB6_PIPKU
OG0012202	sp|Q9H5J0|ZBTB3_HUMAN	tr|A0A7J7RTS7|A0A7J7RTS7_PIPKU
OG0012203	sp|Q9HCG7|GBA2_HUMAN	tr|A0A7J7W2S7|A0A7J7W2S7_PIPKU
OG0012204	sp|Q9NP70|AMBN_HUMAN	tr|A0A7J8AYM2|A0A7J8AYM2_PIPKU
OG0012205	sp|Q9NZ09|UBAP1_HUMAN	tr|A0A7J7W4D1|A0A7J7W4D1_PIPKU
OG0012206	sp|Q9UQ07|MOK_HUMAN	tr|A0A7J7SG23|A0A7J7SG23_PIPKU
OG0012207	sp|Q9Y2J2|E41L3_HUMAN	tr|A0A7J7Y8E5|A0A7J7Y8E5_PIPKU
OG0012208	sp|Q9Y679|AUP1_HUMAN	tr|A0A7J7VTJ0|A0A7J7VTJ0_PIPKU
OG0012209	tr|A0A1B0GW15|A0A1B0GW15_HUMAN	tr|A0A7J7RTG8|A0A7J7RTG8_PIPKU
OG0012210	sp|A7KAX9|RHG32_HUMAN	tr|A0A7J7UF89|A0A7J7UF89_PIPKU
OG0012211	sp|H3BQJ8|LY6L_HUMAN	tr|A0A7J7VN73|A0A7J7VN73_PIPKU
OG0012212	sp|O00194|RB27B_HUMAN	tr|A0A7J7YAB5|A0A7J7YAB5_PIPKU
OG0012213	sp|O15318|RPC7_HUMAN	tr|A0A7J7YY19|A0A7J7YY19_PIPKU
OG0012214	sp|O15539|RGS5_HUMAN	tr|A0A7J7RDU9|A0A7J7RDU9_PIPKU
OG0012215	sp|O75426|FBX24_HUMAN	tr|A0A7J7YVY6|A0A7J7YVY6_PIPKU
OG0012217	sp|O95219|SNX4_HUMAN	tr|A0A7J8AAV3|A0A7J8AAV3_PIPKU
OG0012218	sp|O95251|KAT7_HUMAN	tr|A0A7J7U8E6|A0A7J7U8E6_PIPKU
OG0012219	sp|O95613|PCNT_HUMAN	tr|A0A7J8A9J7|A0A7J8A9J7_PIPKU
OG0012220	sp|P01189|COLI_HUMAN	tr|A0A7J7VVX7|A0A7J7VVX7_PIPKU
OG0012221	sp|P02144|MYG_HUMAN	tr|A0A7J7ZKE4|A0A7J7ZKE4_PIPKU
OG0012222	sp|P15018|LIF_HUMAN	tr|A0A7J7UFZ7|A0A7J7UFZ7_PIPKU
OG0012223	sp|P19438|TNR1A_HUMAN	tr|A0A7J7ZN85|A0A7J7ZN85_PIPKU
OG0012224	sp|P32971|TNFL8_HUMAN	tr|A0A7J7W459|A0A7J7W459_PIPKU
OG0012225	sp|P46663|BKRB1_HUMAN	tr|A0A7J7R4M6|A0A7J7R4M6_PIPKU
OG0012226	sp|P61803|DAD1_HUMAN	tr|A0A7J8B023|A0A7J8B023_PIPKU
OG0012227	sp|Q08830|FGL1_HUMAN	tr|A0A7J7ZI11|A0A7J7ZI11_PIPKU
OG0012228	sp|Q0VDD7|BRME1_HUMAN	tr|A0A7J7T9U1|A0A7J7T9U1_PIPKU
OG0012229	sp|Q12906|ILF3_HUMAN	tr|A0A7J7TAY5|A0A7J7TAY5_PIPKU
OG0012230	sp|Q15012|LAP4A_HUMAN	tr|A0A7J7VV27|A0A7J7VV27_PIPKU
OG0012231	sp|Q15382|RHEB_HUMAN	tr|A0A7J7S6X4|A0A7J7S6X4_PIPKU
OG0012232	sp|Q16552|IL17_HUMAN	tr|A0A7J7YMD2|A0A7J7YMD2_PIPKU
OG0012233	sp|Q5T6X5|GPC6A_HUMAN	tr|A0A7J7YLM1|A0A7J7YLM1_PIPKU
OG0012234	sp|Q5T8A7|PPR26_HUMAN	tr|A0A7J7RW30|A0A7J7RW30_PIPKU
OG0012235	sp|Q5TBB1|RNH2B_HUMAN	tr|A0A7J7ZLQ4|A0A7J7ZLQ4_PIPKU
OG0012236	sp|Q5VXM1|CDCP2_HUMAN	tr|A0A7J8A4P7|A0A7J8A4P7_PIPKU
OG0012237	sp|Q6P9G4|TM154_HUMAN	tr|A0A7J7XDE6|A0A7J7XDE6_PIPKU
OG0012238	sp|Q6PJ69|TRI65_HUMAN	tr|A0A7J7SF36|A0A7J7SF36_PIPKU
OG0012239	sp|Q6UB28|MAP12_HUMAN	tr|A0A7J7XWD4|A0A7J7XWD4_PIPKU
OG0012240	sp|Q7LFL8|CXXC5_HUMAN	tr|A0A7J7X9Q5|A0A7J7X9Q5_PIPKU
OG0012241	sp|Q7RTX9|MOT14_HUMAN	tr|A0A7J7XX39|A0A7J7XX39_PIPKU
OG0012242	sp|Q86TG7|PEG10_HUMAN	tr|A0A7J7WM83|A0A7J7WM83_PIPKU
OG0012243	sp|Q8IY81|SPB1_HUMAN	tr|A0A7J7U847|A0A7J7U847_PIPKU
OG0012244	sp|Q8IY92|SLX4_HUMAN	tr|A0A7J7YYH7|A0A7J7YYH7_PIPKU
OG0012245	sp|Q8IYS1|P20D2_HUMAN	tr|A0A7J7YN24|A0A7J7YN24_PIPKU
OG0012246	sp|Q8IYX4|DND1_HUMAN	tr|A0A7J7X9U5|A0A7J7X9U5_PIPKU
OG0012247	sp|Q8N5Z0|AADAT_HUMAN	tr|A0A7J7X8V7|A0A7J7X8V7_PIPKU
OG0012248	sp|Q8NEY3|SPAT4_HUMAN	tr|A0A7J7ZNX9|A0A7J7ZNX9_PIPKU
OG0012249	sp|Q96I23|PREY_HUMAN	tr|A0A7J8B4M2|A0A7J8B4M2_PIPKU
OG0012250	sp|Q96K49|TM87B_HUMAN	tr|A0A7J7VWP0|A0A7J7VWP0_PIPKU
OG0012251	sp|Q96KJ4|MSLNL_HUMAN	tr|A0A7J7T2D3|A0A7J7T2D3_PIPKU
OG0012252	sp|Q96LL3|FIMP_HUMAN	tr|A0A7J7S5N7|A0A7J7S5N7_PIPKU
OG0012253	sp|Q96M02|CJ090_HUMAN	tr|A0A7J7VAD3|A0A7J7VAD3_PIPKU
OG0012254	sp|Q96P16|RPR1A_HUMAN	tr|A0A7J7YAY0|A0A7J7YAY0_PIPKU
OG0012255	sp|Q99584|S10AD_HUMAN	tr|A0A7J7UUI4|A0A7J7UUI4_PIPKU
OG0012256	sp|Q99708|CTIP_HUMAN	tr|A0A7J7YAL8|A0A7J7YAL8_PIPKU
OG0012257	sp|Q9BQG1|SYT3_HUMAN	tr|A0A7J7QUG4|A0A7J7QUG4_PIPKU
OG0012258	sp|Q9BSJ5|CQ080_HUMAN	tr|A0A7J7SUM9|A0A7J7SUM9_PIPKU
OG0012259	sp|Q9BU20|CPLN2_HUMAN	tr|A0A7J8A5F1|A0A7J8A5F1_PIPKU
OG0012260	sp|Q9BW62|KATL1_HUMAN	tr|A0A7J7ZI93|A0A7J7ZI93_PIPKU
OG0012261	sp|Q9H040|SPRTN_HUMAN	tr|A0A7J7QV50|A0A7J7QV50_PIPKU
OG0012262	sp|Q9H0P0|5NT3A_HUMAN	tr|A0A7J7WLS1|A0A7J7WLS1_PIPKU
OG0012263	sp|Q9H5Y7|SLIK6_HUMAN	tr|A0A7J7ZNR7|A0A7J7ZNR7_PIPKU
OG0012264	sp|Q9H6L2|TM231_HUMAN	tr|A0A7J7V1M2|A0A7J7V1M2_PIPKU
OG0012265	sp|Q9H8M2|BRD9_HUMAN	tr|A0A7J7YWJ8|A0A7J7YWJ8_PIPKU
OG0012266	sp|Q9HAH7|FBRS_HUMAN	tr|A0A7J7S5T5|A0A7J7S5T5_PIPKU
OG0012267	tr|Q9HB66|Q9HB66_HUMAN	tr|A0A7J7Y787|A0A7J7Y787_PIPKU
OG0012268	sp|Q9HCN3|PGAP6_HUMAN	tr|A0A7J7T2S5|A0A7J7T2S5_PIPKU
OG0012269	sp|Q9HD20|AT131_HUMAN	tr|A0A7J7U9D4|A0A7J7U9D4_PIPKU
OG0012270	sp|Q9NWB6|ARGL1_HUMAN	tr|A0A7J7ZF42|A0A7J7ZF42_PIPKU
OG0012271	sp|Q9NWQ9|CN119_HUMAN	tr|A0A7J8AYN2|A0A7J8AYN2_PIPKU
OG0012272	sp|Q9UH92|MLX_HUMAN	tr|A0A7J7U8C7|A0A7J7U8C7_PIPKU
OG0012273	sp|Q9Y2D9|ZN652_HUMAN	tr|A0A7J7U991|A0A7J7U991_PIPKU
OG0012274	sp|Q9Y2L1|RRP44_HUMAN	tr|A0A7J7ZHM3|A0A7J7ZHM3_PIPKU
OG0012275	sp|Q9Y653|AGRG1_HUMAN	tr|A0A7J7UZ54|A0A7J7UZ54_PIPKU
OG0012276	sp|Q9Y6Q3|ZFP37_HUMAN	tr|A0A7J7W4X7|A0A7J7W4X7_PIPKU
OG0012277	sp|O15018|PDZD2_HUMAN	tr|A0A7J7YXR6|A0A7J7YXR6_PIPKU
OG0012278	sp|O15247|CLIC2_HUMAN	tr|A0A7J7S4W1|A0A7J7S4W1_PIPKU
OG0012279	sp|O43680|TCF21_HUMAN	tr|A0A7J7YPQ0|A0A7J7YPQ0_PIPKU
OG0012280	sp|O75165|DJC13_HUMAN	tr|A0A7J7WCZ7|A0A7J7WCZ7_PIPKU
OG0012281	sp|O75886|STAM2_HUMAN	tr|A0A7J7XWD0|A0A7J7XWD0_PIPKU
OG0012282	sp|O75952|CABYR_HUMAN	tr|A0A7J7Y7P5|A0A7J7Y7P5_PIPKU
OG0012283	sp|O95201|ZN205_HUMAN	tr|A0A7J7Z111|A0A7J7Z111_PIPKU
OG0012284	sp|P11473|VDR_HUMAN	tr|A0A7J7ZNM3|A0A7J7ZNM3_PIPKU
OG0012285	sp|P25791|RBTN2_HUMAN	tr|A0A7J7X049|A0A7J7X049_PIPKU
OG0012286	sp|P31152|MK04_HUMAN	tr|A0A7J7Y9P7|A0A7J7Y9P7_PIPKU
OG0012287	sp|P38435|VKGC_HUMAN	tr|A0A7J7VUZ7|A0A7J7VUZ7_PIPKU
OG0012288	sp|P40259|CD79B_HUMAN	tr|A0A7J7U7J2|A0A7J7U7J2_PIPKU
OG0012289	sp|P48449|LSS_HUMAN	tr|A0A7J8A869|A0A7J8A869_PIPKU
OG0012290	sp|P50222|MEOX2_HUMAN	tr|A0A7J7WLR2|A0A7J7WLR2_PIPKU
OG0012291	sp|P51674|GPM6A_HUMAN	tr|A0A7J7ZJ87|A0A7J7ZJ87_PIPKU
OG0012292	sp|P56385|ATP5I_HUMAN	tr|A0A7J7RVG2|A0A7J7RVG2_PIPKU
OG0012293	sp|P59646|FXYD4_HUMAN	tr|A0A7J7QTB4|A0A7J7QTB4_PIPKU
OG0012294	sp|P78344|IF4G2_HUMAN	tr|A0A7J7WZI5|A0A7J7WZI5_PIPKU
OG0012295	sp|Q00994|BEX3_HUMAN	tr|A0A7J7V5H5|A0A7J7V5H5_PIPKU
OG0012296	sp|Q03692|COAA1_HUMAN	tr|A0A7J7YLC0|A0A7J7YLC0_PIPKU
OG0012297	sp|Q06418|TYRO3_HUMAN	tr|A0A7J8B6N3|A0A7J8B6N3_PIPKU
OG0012298	sp|Q12999|TSN31_HUMAN	tr|A0A7J7ZN28|A0A7J7ZN28_PIPKU
OG0012299	sp|Q15005|SPCS2_HUMAN	tr|A0A7J7X2T6|A0A7J7X2T6_PIPKU
OG0012300	sp|Q1RMZ1|SAMTR_HUMAN	tr|A0A7J7WKD1|A0A7J7WKD1_PIPKU
OG0012301	sp|Q502X0|MORN2_HUMAN	tr|A0A7J7VV89|A0A7J7VV89_PIPKU
OG0012302	sp|Q56UN5|M3K19_HUMAN	tr|A0A7J7XV25|A0A7J7XV25_PIPKU
OG0012303	sp|Q5M7Z0|RNFT1_HUMAN	tr|A0A7J7U8S3|A0A7J7U8S3_PIPKU
OG0012304	sp|Q5SZD4|GLYL3_HUMAN	tr|A0A7J7YM36|A0A7J7YM36_PIPKU
OG0012305	sp|Q5TEA6|SE1L2_HUMAN	tr|A0A7J7YBI7|A0A7J7YBI7_PIPKU
OG0012306	sp|Q6P2C0|WDR93_HUMAN	tr|A0A7J7S5E2|A0A7J7S5E2_PIPKU
OG0012307	sp|Q6P444|MTFR2_HUMAN	tr|A0A7J7YMR8|A0A7J7YMR8_PIPKU
OG0012308	sp|Q6PF18|MORN3_HUMAN	tr|A0A7J7UGP5|A0A7J7UGP5_PIPKU
