Orthogroup	Homo_sapiens	Phyllostomus_discolor
OG0013496	sp|O00401|WASL_HUMAN	tr|A0A6J2MSM9|A0A6J2MSM9_9CHIR
OG0013497	sp|O00488|ZN593_HUMAN	tr|A0A6J2LPS5|A0A6J2LPS5_9CHIR
OG0013498	sp|O14579|COPE_HUMAN	tr|A0A6J2M9T6|A0A6J2M9T6_9CHIR
OG0013499	sp|O75570|RF1M_HUMAN	tr|A0A7E6CJV8|A0A7E6CJV8_9CHIR
OG0013500	sp|O95696|BRD1_HUMAN	tr|A0A7E6D8R1|A0A7E6D8R1_9CHIR
OG0013501	sp|P01019|ANGT_HUMAN	tr|A0A7E6D0Z9|A0A7E6D0Z9_9CHIR
OG0013502	sp|P08922|ROS1_HUMAN	tr|A0A7E6DNF0|A0A7E6DNF0_9CHIR
OG0013503	sp|P0C869|PA24B_HUMAN	tr|A0A7E6EAC7|A0A7E6EAC7_9CHIR
OG0013504	sp|P11172|UMPS_HUMAN	tr|A0A6J2L1U6|A0A6J2L1U6_9CHIR
OG0013505	sp|P18847|ATF3_HUMAN	tr|A0A6J2N9H9|A0A6J2N9H9_9CHIR
OG0013506	sp|P30536|TSPO_HUMAN	tr|A0A6J2NA12|A0A6J2NA12_9CHIR
OG0013507	sp|P36383|CXG1_HUMAN	tr|A0A6J2MCV3|A0A6J2MCV3_9CHIR
OG0013508	sp|P45974|UBP5_HUMAN	tr|A0A6J2N4F3|A0A6J2N4F3_9CHIR
OG0013509	sp|P46093|GPR4_HUMAN	tr|A0A6J2N1W9|A0A6J2N1W9_9CHIR
OG0013510	sp|Q0P6H9|TMM62_HUMAN	tr|A0A6J2LAA4|A0A6J2LAA4_9CHIR
OG0013511	sp|Q10571|MN1_HUMAN	tr|A0A6J2MY18|A0A6J2MY18_9CHIR
OG0013512	sp|Q11201|SIA4A_HUMAN	tr|A0A6J2ND55|A0A6J2ND55_9CHIR
OG0013513	sp|Q13425|SNTB2_HUMAN	tr|A0A6J2KR17|A0A6J2KR17_9CHIR
OG0013514	sp|Q13564|ULA1_HUMAN	tr|A0A6J2KQJ8|A0A6J2KQJ8_9CHIR
OG0013515	sp|Q14126|DSG2_HUMAN	tr|A0A6J2MJ48|A0A6J2MJ48_9CHIR
OG0013516	sp|Q32NC0|CR021_HUMAN	tr|A0A6J2MKZ0|A0A6J2MKZ0_9CHIR
OG0013517	sp|Q3SXZ7|TTLL9_HUMAN	tr|A0A6J2MR93|A0A6J2MR93_9CHIR
OG0013518	sp|Q5EBL8|PDZ11_HUMAN	tr|A0A6J2MG22|A0A6J2MG22_9CHIR
OG0013519	sp|Q5T1S8|NCMAP_HUMAN	tr|A0A7E6DQE4|A0A7E6DQE4_9CHIR
OG0013520	sp|Q5T9G4|ARM12_HUMAN	tr|A0A6J2LIU7|A0A6J2LIU7_9CHIR
OG0013521	sp|Q5VWP2|TET5C_HUMAN	tr|A0A6J2KX22|A0A6J2KX22_9CHIR
OG0013522	sp|Q6NSI3|FA53A_HUMAN	tr|A0A7E6D446|A0A7E6D446_9CHIR
OG0013523	sp|Q6V1P9|PCD23_HUMAN	tr|A0A6J2ME06|A0A6J2ME06_9CHIR
OG0013524	sp|Q6ZTI6|RFLA_HUMAN	tr|A0A6J2MX99|A0A6J2MX99_9CHIR
OG0013525	sp|Q7Z4V0|ZN438_HUMAN	tr|A0A7E6DHS8|A0A7E6DHS8_9CHIR
OG0013526	sp|Q7Z5S9|TM144_HUMAN	tr|A0A6J2MBS3|A0A6J2MBS3_9CHIR
OG0013527	sp|Q86TH1|ATL2_HUMAN	tr|A0A6J2MES1|A0A6J2MES1_9CHIR
OG0013528	sp|Q86U42|PABP2_HUMAN	tr|A0A6J2L565|A0A6J2L565_9CHIR
OG0013529	sp|Q86Y91|KI18B_HUMAN	tr|A0A6J2M9T5|A0A6J2M9T5_9CHIR
OG0013530	sp|Q8IWZ3|ANKH1_HUMAN	tr|A0A6J2N3P1|A0A6J2N3P1_9CHIR
OG0013531	sp|Q8N201|INT1_HUMAN	tr|A0A7E6CUI8|A0A7E6CUI8_9CHIR
OG0013532	sp|Q8N2G6|ZCH24_HUMAN	tr|A0A6J2LMW3|A0A6J2LMW3_9CHIR
OG0013533	sp|Q8N6L1|KTAP2_HUMAN	tr|A0A6J2KVD7|A0A6J2KVD7_9CHIR
OG0013534	sp|Q8WW12|PCNP_HUMAN	tr|A0A6J2KXD7|A0A6J2KXD7_9CHIR
OG0013535	sp|Q96GD3|SCMH1_HUMAN	tr|A0A7E6DSI4|A0A7E6DSI4_9CHIR
OG0013536	sp|Q96IF1|AJUBA_HUMAN	tr|A0A6J2L443|A0A6J2L443_9CHIR
OG0013537	sp|Q96QZ7|MAGI1_HUMAN	tr|A0A7E6E8L8|A0A7E6E8L8_9CHIR
OG0013538	sp|Q96RG2|PASK_HUMAN	tr|A0A6J2LBB8|A0A6J2LBB8_9CHIR
OG0013539	sp|Q99972|MYOC_HUMAN	tr|A0A6J2N9T0|A0A6J2N9T0_9CHIR
OG0013540	sp|Q9BVS5|TR61B_HUMAN	tr|A0A6J2LYT0|A0A6J2LYT0_9CHIR
OG0013541	sp|Q9BXJ3|C1QT4_HUMAN	tr|A0A6J2M200|A0A6J2M200_9CHIR
OG0013542	sp|Q9BY12|SCAPE_HUMAN	tr|A0A7E6CQA5|A0A7E6CQA5_9CHIR
OG0013543	sp|Q9BZW5|TM6S1_HUMAN	tr|A0A6J2KVC4|A0A6J2KVC4_9CHIR
OG0013544	sp|Q9H3L0|MMAD_HUMAN	tr|A0A6J2LFG3|A0A6J2LFG3_9CHIR
OG0013545	sp|Q9NPH5|NOX4_HUMAN	tr|A0A7E6DZG4|A0A7E6DZG4_9CHIR
OG0013546	sp|Q9NQM4|DAAF6_HUMAN	tr|A0A7E6CZC8|A0A7E6CZC8_9CHIR
OG0013547	sp|Q9NR28|DBLOH_HUMAN	tr|A0A6J2N264|A0A6J2N264_9CHIR
OG0013548	sp|Q9NRN9|METL5_HUMAN	tr|A0A6J2LCJ7|A0A6J2LCJ7_9CHIR
OG0013549	sp|Q9NRP7|STK36_HUMAN	tr|A0A7E6DI36|A0A7E6DI36_9CHIR
OG0013550	sp|Q9NX20|RM16_HUMAN	tr|A0A6J2M054|A0A6J2M054_9CHIR
OG0013551	sp|Q9NXX6|NSE4A_HUMAN	tr|A0A6J2LK02|A0A6J2LK02_9CHIR
OG0013552	sp|Q9UFC0|LRWD1_HUMAN	tr|A0A7E6DDG9|A0A7E6DDG9_9CHIR
OG0013553	sp|Q9UIG0|BAZ1B_HUMAN	tr|A0A6J2LQR1|A0A6J2LQR1_9CHIR
OG0013554	sp|Q9Y2H6|FND3A_HUMAN	tr|A0A6J2MX24|A0A6J2MX24_9CHIR
OG0013555	sp|Q9Y2I8|WDR37_HUMAN	tr|A0A6J2L197|A0A6J2L197_9CHIR
OG0013556	sp|Q9Y5V0|ZN706_HUMAN	tr|A0A6J2NHY0|A0A6J2NHY0_9CHIR
OG0013557	sp|A6NFT4|CFA73_HUMAN	tr|A0A6J2MZW9|A0A6J2MZW9_9CHIR
OG0013558	sp|B4DS77|SHSA9_HUMAN	tr|A0A7E6DCA5|A0A7E6DCA5_9CHIR
OG0013559	sp|D6REC4|CFA99_HUMAN	tr|A0A7E6D4N8|A0A7E6D4N8_9CHIR
OG0013560	sp|O14802|RPC1_HUMAN	tr|A0A6J2LRY3|A0A6J2LRY3_9CHIR
OG0013561	sp|O14813|PHX2A_HUMAN	tr|A0A6J2LZY5|A0A6J2LZY5_9CHIR
OG0013562	sp|O14926|FSCN2_HUMAN	tr|A0A7E6EEX6|A0A7E6EEX6_9CHIR
OG0013563	sp|O15041|SEM3E_HUMAN	tr|A0A6J2MUM4|A0A6J2MUM4_9CHIR
OG0013564	sp|O75446|SAP30_HUMAN	tr|A0A6J2ME02|A0A6J2ME02_9CHIR
OG0013565	sp|O75487|GPC4_HUMAN	tr|A0A6J2MFT1|A0A6J2MFT1_9CHIR
OG0013566	sp|O95206|PCDH8_HUMAN	tr|A0A6J2MYC3|A0A6J2MYC3_9CHIR
OG0013567	sp|O96000|NDUBA_HUMAN	tr|A0A6J2LWT7|A0A6J2LWT7_9CHIR
OG0013568	sp|P04150|GCR_HUMAN	tr|A0A7E6CSC1|A0A7E6CSC1_9CHIR
OG0013569	sp|P16219|ACADS_HUMAN	tr|A0A7E6CUN1|A0A7E6CUN1_9CHIR
OG0013570	sp|P28907|CD38_HUMAN	tr|A0A6J2L124|A0A6J2L124_9CHIR
OG0013571	sp|P35218|CAH5A_HUMAN	tr|A0A6J2KUW9|A0A6J2KUW9_9CHIR
OG0013572	sp|P46779|RL28_HUMAN	tr|A0A6J2N5A4|A0A6J2N5A4_9CHIR
OG0013573	sp|P49418|AMPH_HUMAN	tr|A0A7E6CIP8|A0A7E6CIP8_9CHIR
OG0013574	sp|Q04864|REL_HUMAN	tr|A0A7E6DXJ4|A0A7E6DXJ4_9CHIR
OG0013575	sp|Q06710|PAX8_HUMAN	tr|A0A7E6DZ50|A0A7E6DZ50_9CHIR
OG0013576	sp|Q13546|RIPK1_HUMAN	tr|A0A6J2LPJ1|A0A6J2LPJ1_9CHIR
OG0013577	sp|Q13952|NFYC_HUMAN	tr|A0A6J2LMW2|A0A6J2LMW2_9CHIR
OG0013578	sp|Q14562|DHX8_HUMAN	tr|A0A6J2M9K4|A0A6J2M9K4_9CHIR
OG0013579	sp|Q15828|CYTM_HUMAN	tr|A0A6J2M3F8|A0A6J2M3F8_9CHIR
OG0013580	sp|Q1MSJ5|CSPP1_HUMAN	tr|A0A7E6E669|A0A7E6E669_9CHIR
OG0013581	sp|Q2NL98|VMAC_HUMAN	tr|A0A6J2MAX3|A0A6J2MAX3_9CHIR
OG0013582	sp|Q3LI81|KR271_HUMAN	tr|A0A6J2L274|A0A6J2L274_9CHIR
OG0013583	sp|Q5SQQ9|VAX1_HUMAN	tr|A0A6J2LLM6|A0A6J2LLM6_9CHIR
OG0013584	sp|Q5W0Q7|USPL1_HUMAN	tr|A0A7E6D5F3|A0A7E6D5F3_9CHIR
OG0013585	sp|Q658N2|WSCD1_HUMAN	tr|A0A6J2NDE2|A0A6J2NDE2_9CHIR
OG0013586	sp|Q6EMB2|TTLL5_HUMAN	tr|A0A6J2L1S6|A0A6J2L1S6_9CHIR
OG0013587	sp|Q6P0N0|M18BP_HUMAN	tr|A0A6J2L6I3|A0A6J2L6I3_9CHIR
OG0013588	sp|Q6PIZ9|TRAT1_HUMAN	tr|A0A7E6D3U0|A0A7E6D3U0_9CHIR
OG0013589	sp|Q6ZMZ3|SYNE3_HUMAN	tr|A0A7E6CRK1|A0A7E6CRK1_9CHIR
OG0013590	sp|Q6ZNF0|ACP7_HUMAN	tr|A0A6J2N0U8|A0A6J2N0U8_9CHIR
OG0013591	sp|Q6ZUT1|NKAP1_HUMAN	tr|A0A6J2LTP8|A0A6J2LTP8_9CHIR
OG0013592	sp|Q70EL4|UBP43_HUMAN	tr|A0A6J2NDZ7|A0A6J2NDZ7_9CHIR
OG0013593	sp|Q71RC2|LARP4_HUMAN	tr|A0A6J2N8W4|A0A6J2N8W4_9CHIR
OG0013594	sp|Q7Z6J9|SEN54_HUMAN	tr|A0A6J2M8T8|A0A6J2M8T8_9CHIR
OG0013595	sp|Q7Z6K5|ARPIN_HUMAN	tr|A0A6J2KVK6|A0A6J2KVK6_9CHIR
OG0013596	sp|Q86UU9|TKN4_HUMAN	tr|A0A7E6EFB6|A0A7E6EFB6_9CHIR
OG0013597	sp|Q8IY26|PLPP6_HUMAN	tr|A0A6J2MVF4|A0A6J2MVF4_9CHIR
OG0013598	sp|Q8N114|SHSA5_HUMAN	tr|A0A7E6E3X3|A0A7E6E3X3_9CHIR
OG0013599	sp|Q8N144|CXD3_HUMAN	tr|A0A6J2MD14|A0A6J2MD14_9CHIR
OG0013600	sp|Q8NFL0|B3GN7_HUMAN	tr|A0A6J2LJ96|A0A6J2LJ96_9CHIR
OG0013601	sp|Q8NFY4|SEM6D_HUMAN	tr|A0A7E6EDC5|A0A7E6EDC5_9CHIR
OG0013602	sp|Q8NHP8|PLBL2_HUMAN	tr|A0A6J2N023|A0A6J2N023_9CHIR
OG0013603	sp|Q8TAU0|NKX23_HUMAN	tr|A0A6J2LJQ5|A0A6J2LJQ5_9CHIR
OG0013604	sp|Q8WU20|FRS2_HUMAN	tr|A0A6J2NAI8|A0A6J2NAI8_9CHIR
OG0013605	sp|Q8WVE7|T170A_HUMAN	tr|A0A6J2KX50|A0A6J2KX50_9CHIR
OG0013606	sp|Q92597|NDRG1_HUMAN	tr|A0A6J2NBG9|A0A6J2NBG9_9CHIR
OG0013607	sp|Q96HY6|DDRGK_HUMAN	tr|A0A6J2MHD3|A0A6J2MHD3_9CHIR
OG0013608	sp|Q99567|NUP88_HUMAN	tr|A0A7E6ECI6|A0A7E6ECI6_9CHIR
OG0013609	sp|Q99707|METH_HUMAN	tr|A0A6J2N577|A0A6J2N577_9CHIR
OG0013610	sp|Q99801|NKX31_HUMAN	tr|A0A6J2MET0|A0A6J2MET0_9CHIR
OG0013611	sp|Q9BRQ4|CF300_HUMAN	tr|A0A6J2LYR6|A0A6J2LYR6_9CHIR
OG0013612	sp|Q9BX97|PLVAP_HUMAN	tr|A0A6J2MCD1|A0A6J2MCD1_9CHIR
OG0013613	sp|Q9BXJ0|C1QT5_HUMAN	tr|A0A6J2M1F3|A0A6J2M1F3_9CHIR
OG0013614	sp|Q9H3Q1|BORG4_HUMAN	tr|A0A6J2MA51|A0A6J2MA51_9CHIR
OG0013615	sp|Q9H3R5|CENPH_HUMAN	tr|A0A6J2LUQ1|A0A6J2LUQ1_9CHIR
OG0013616	sp|Q9H9P8|L2HDH_HUMAN	tr|A0A6J2L9Y7|A0A6J2L9Y7_9CHIR
OG0013617	sp|Q9H9Z2|LN28A_HUMAN	tr|A0A6J2LPD7|A0A6J2LPD7_9CHIR
OG0013618	sp|Q9NP86|CABP5_HUMAN	tr|A0A6J2N2P6|A0A6J2N2P6_9CHIR
OG0013619	sp|Q9NRC9|OTOR_HUMAN	tr|A0A6J2ML39|A0A6J2ML39_9CHIR
OG0013620	sp|Q9NS18|GLRX2_HUMAN	tr|A0A6J2NAQ3|A0A6J2NAQ3_9CHIR
OG0013621	sp|Q9NTK1|DEPP1_HUMAN	tr|A0A7E6DUI0|A0A7E6DUI0_9CHIR
OG0013622	sp|Q9NWX6|THG1_HUMAN	tr|A0A6J2MYA2|A0A6J2MYA2_9CHIR
OG0013623	sp|Q9NX45|SOLH2_HUMAN	tr|A0A6J2MWD5|A0A6J2MWD5_9CHIR
OG0013624	sp|Q9NYF3|FA53C_HUMAN	tr|A0A6J2MZ16|A0A6J2MZ16_9CHIR
OG0013625	sp|Q9NZ72|STMN3_HUMAN	tr|A0A6J2MIR9|A0A6J2MIR9_9CHIR
OG0013626	sp|Q9UKR3|KLK13_HUMAN	tr|A0A7E6CQZ3|A0A7E6CQZ3_9CHIR
OG0013627	sp|Q9UKY4|POMT2_HUMAN	tr|A0A6J2L9Y8|A0A6J2L9Y8_9CHIR
OG0013628	sp|Q9ULD2|MTUS1_HUMAN	tr|A0A6J2MQL1|A0A6J2MQL1_9CHIR
OG0013629	sp|Q9UNY4|TTF2_HUMAN	tr|A0A6J2KVI1|A0A6J2KVI1_9CHIR
OG0013630	sp|Q9Y2E6|DTX4_HUMAN	tr|A0A6J2M583|A0A6J2M583_9CHIR
OG0013631	sp|O00418|EF2K_HUMAN	tr|A0A7E6DE38|A0A7E6DE38_9CHIR
OG0013632	sp|O60220|TIM8A_HUMAN	tr|A0A6J2MHV0|A0A6J2MHV0_9CHIR
OG0013633	sp|O75052|CAPON_HUMAN	tr|A0A7E6CVX7|A0A7E6CVX7_9CHIR
OG0013634	sp|O75448|MED24_HUMAN	tr|A0A6J2M6I7|A0A6J2M6I7_9CHIR
OG0013635	sp|P05019|IGF1_HUMAN	tr|A0A6J2N9T5|A0A6J2N9T5_9CHIR
OG0013636	sp|P0C024|NUDT7_HUMAN	tr|A0A7E6CMM1|A0A7E6CMM1_9CHIR
OG0013637	sp|P20933|ASPG_HUMAN	tr|A0A6J2MQX7|A0A6J2MQX7_9CHIR
OG0013638	sp|P27694|RFA1_HUMAN	tr|A0A6J2MCE4|A0A6J2MCE4_9CHIR
OG0013639	sp|P41161|ETV5_HUMAN	tr|A0A6J2L3K5|A0A6J2L3K5_9CHIR
OG0013640	sp|P49721|PSB2_HUMAN	tr|A0A6J2LQJ0|A0A6J2LQJ0_9CHIR
OG0013641	sp|P50583|AP4A_HUMAN	tr|A0A6J2LTA6|A0A6J2LTA6_9CHIR
OG0013642	sp|P51168|SCNNB_HUMAN	tr|A0A7E6DE55|A0A7E6DE55_9CHIR
OG0013643	sp|P51797|CLCN6_HUMAN	tr|A0A6J2LPA5|A0A6J2LPA5_9CHIR
OG0013644	sp|P52429|DGKE_HUMAN	tr|A0A7E6EDY4|A0A7E6EDY4_9CHIR
OG0013645	sp|P53671|LIMK2_HUMAN	tr|A0A7E6CV37|A0A7E6CV37_9CHIR
OG0013646	sp|P57740|NU107_HUMAN	tr|A0A6J2N891|A0A6J2N891_9CHIR
OG0013647	sp|Q02548|PAX5_HUMAN	tr|A0A7E6DFR5|A0A7E6DFR5_9CHIR
OG0013648	sp|Q07617|SPAG1_HUMAN	tr|A0A7E6E734|A0A7E6E734_9CHIR
OG0013649	sp|Q0P6D2|DIK1C_HUMAN	tr|A0A6J2MMX7|A0A6J2MMX7_9CHIR
OG0013650	sp|Q13636|RAB31_HUMAN	tr|A0A7E6CEP2|A0A7E6CEP2_9CHIR
OG0013651	sp|Q14202|ZMYM3_HUMAN	tr|A0A6J2MDG2|A0A6J2MDG2_9CHIR
OG0013652	sp|Q15847|ADIRF_HUMAN	tr|A0A6J2LMV6|A0A6J2LMV6_9CHIR
OG0013653	sp|Q53EP0|FND3B_HUMAN	tr|A0A7E6D2T3|A0A7E6D2T3_9CHIR
OG0013654	sp|Q5SXM2|SNPC4_HUMAN	tr|A0A6J2MKK7|A0A6J2MKK7_9CHIR
OG0013655	sp|Q5TBC7|B2L15_HUMAN	tr|A0A6J2KUT6|A0A6J2KUT6_9CHIR
OG0013656	sp|Q5VY43|PEAR1_HUMAN	tr|A0A7E6CXC1|A0A7E6CXC1_9CHIR
OG0013657	sp|Q6UWN8|ISK6_HUMAN	tr|A0A6J2MYZ8|A0A6J2MYZ8_9CHIR
OG0013658	sp|Q6UXP7|F151B_HUMAN	tr|A0A6J2M1U3|A0A6J2M1U3_9CHIR
OG0013659	sp|Q7Z5M5|TMC3_HUMAN	tr|A0A7E6CTQ4|A0A7E6CTQ4_9CHIR
OG0013660	sp|Q86TI0|TBCD1_HUMAN	tr|A0A6J2L5I4|A0A6J2L5I4_9CHIR
OG0013661	sp|Q8IUI8|CRLF3_HUMAN	tr|A0A6J2MEM5|A0A6J2MEM5_9CHIR
OG0013662	sp|Q8N0W5|IQCK_HUMAN	tr|A0A6J2LK63|A0A6J2LK63_9CHIR
OG0013663	sp|Q8N556|AFAP1_HUMAN	tr|A0A6J2L1W6|A0A6J2L1W6_9CHIR
OG0013664	sp|Q8N9A8|NEPR1_HUMAN	tr|A0A6J2KRB2|A0A6J2KRB2_9CHIR
OG0013665	sp|Q8ND56|LS14A_HUMAN	tr|A0A6J2N4H9|A0A6J2N4H9_9CHIR
OG0013666	sp|Q8NFF5|FAD1_HUMAN	tr|A0A6J2KVI6|A0A6J2KVI6_9CHIR
OG0013667	sp|Q8TEB9|RHBL4_HUMAN	tr|A0A6J2LHF7|A0A6J2LHF7_9CHIR
OG0013668	sp|Q8WVD5|RN141_HUMAN	tr|A0A6J2LVD4|A0A6J2LVD4_9CHIR
OG0013669	sp|Q8WW14|CJ082_HUMAN	tr|A0A6J2LGV3|A0A6J2LGV3_9CHIR
OG0013670	sp|Q969J3|BORC5_HUMAN	tr|A0A6J2NDT6|A0A6J2NDT6_9CHIR
OG0013671	sp|Q96FC7|PHIPL_HUMAN	tr|A0A6J2LLE4|A0A6J2LLE4_9CHIR
OG0013672	sp|Q96FK6|WDR89_HUMAN	tr|A0A6J2LCV1|A0A6J2LCV1_9CHIR
OG0013673	sp|Q96H20|SNF8_HUMAN	tr|A0A6J2M6W6|A0A6J2M6W6_9CHIR
OG0013674	sp|Q96HJ9|FMC1_HUMAN	tr|A0A6J2MQT9|A0A6J2MQT9_9CHIR
OG0013675	sp|Q96MU8|KREM1_HUMAN	tr|A0A7E6CU38|A0A7E6CU38_9CHIR
OG0013676	sp|Q96MZ0|GD1L1_HUMAN	tr|A0A6J2MIP2|A0A6J2MIP2_9CHIR
OG0013677	sp|Q96PU4|UHRF2_HUMAN	tr|A0A6J2MYV6|A0A6J2MYV6_9CHIR
OG0013678	sp|Q9BVC5|ASHWN_HUMAN	tr|A0A6J2LUI2|A0A6J2LUI2_9CHIR
OG0013679	sp|Q9BY10|TSCOT_HUMAN	tr|A0A6J2M8K1|A0A6J2M8K1_9CHIR
OG0013680	sp|Q9H3T2|SEM6C_HUMAN	tr|A0A6J2KXU0|A0A6J2KXU0_9CHIR
OG0013681	sp|Q9H9V4|RN122_HUMAN	tr|A0A6J2MSF4|A0A6J2MSF4_9CHIR
OG0013682	sp|Q9HAN9|NMNA1_HUMAN	tr|A0A6J2LPX2|A0A6J2LPX2_9CHIR
OG0013683	sp|Q9HCB6|SPON1_HUMAN	tr|A0A6J2M3K7|A0A6J2M3K7_9CHIR
OG0013684	sp|Q9HD43|PTPRH_HUMAN	tr|A0A7E6CQY6|A0A7E6CQY6_9CHIR
OG0013685	sp|Q9NQU5|PAK6_HUMAN	tr|A0A6J2L8G7|A0A6J2L8G7_9CHIR
OG0013686	sp|Q9NRF9|DPOE3_HUMAN	tr|A0A6J2MS97|A0A6J2MS97_9CHIR
OG0013687	sp|Q9NVF7|FBX28_HUMAN	tr|A0A6J2N533|A0A6J2N533_9CHIR
OG0013688	sp|Q9NVV0|TM38B_HUMAN	tr|A0A6J2N871|A0A6J2N871_9CHIR
OG0013689	sp|Q9NX18|SDHF2_HUMAN	tr|A0A6J2LYN7|A0A6J2LYN7_9CHIR
OG0013690	sp|Q9P2K2|TXD16_HUMAN	tr|A0A6J2LDF0|A0A6J2LDF0_9CHIR
OG0013691	sp|Q9UHQ1|NARF_HUMAN	tr|A0A6J2MDT0|A0A6J2MDT0_9CHIR
OG0013692	sp|Q9UKN5|PRDM4_HUMAN	tr|A0A7E6D8S5|A0A7E6D8S5_9CHIR
OG0013693	sp|Q9UKW4|VAV3_HUMAN	tr|A0A6J2KZ58|A0A6J2KZ58_9CHIR
OG0013694	sp|Q9Y2W2|WBP11_HUMAN	tr|A0A6J2N6Y1|A0A6J2N6Y1_9CHIR
OG0013695	sp|Q9Y3S2|ZN330_HUMAN	tr|A0A6J2M7M4|A0A6J2M7M4_9CHIR
OG0013696	sp|A2RRP1|NBAS_HUMAN	tr|A0A6J2LTR1|A0A6J2LTR1_9CHIR
OG0013697	sp|A6NIN4|RN227_HUMAN	tr|A0A6J2NJQ3|A0A6J2NJQ3_9CHIR
OG0013698	sp|O15054|KDM6B_HUMAN	tr|A0A6J2NJQ7|A0A6J2NJQ7_9CHIR
OG0013699	sp|O43347|MSI1H_HUMAN	tr|A0A6J2MVU6|A0A6J2MVU6_9CHIR
OG0013700	sp|O60284|ST18_HUMAN	tr|A0A6J2M7J4|A0A6J2M7J4_9CHIR
OG0013701	sp|O95406|CNIH1_HUMAN	tr|A0A6J2L7D6|A0A6J2L7D6_9CHIR
OG0013702	sp|P04156|PRIO_HUMAN	tr|A0A6J2MJ70|A0A6J2MJ70_9CHIR
OG0013703	sp|P05093|CP17A_HUMAN	tr|A0A7E6DW58|A0A7E6DW58_9CHIR
OG0013704	sp|P05423|RPC4_HUMAN	tr|A0A6J2MAX8|A0A6J2MAX8_9CHIR
OG0013705	sp|P0DJR0|GIMD1_HUMAN	tr|A0A6J2L8Y7|A0A6J2L8Y7_9CHIR
OG0013706	sp|P13674|P4HA1_HUMAN	tr|A0A6J2LJK5|A0A6J2LJK5_9CHIR
OG0013707	sp|P16885|PLCG2_HUMAN	tr|A0A6J2KSU8|A0A6J2KSU8_9CHIR
OG0013708	sp|P18615|NELFE_HUMAN	tr|A0A7E6DKX2|A0A7E6DKX2_9CHIR
OG0013709	sp|P29322|EPHA8_HUMAN	tr|A0A6J2LKJ2|A0A6J2LKJ2_9CHIR
OG0013710	sp|P41238|ABEC1_HUMAN	tr|A0A6J2NGP7|A0A6J2NGP7_9CHIR
OG0013711	sp|P62841|RS15_HUMAN	tr|A0A6J2M8H2|A0A6J2M8H2_9CHIR
OG0013712	sp|P82930|RT34_HUMAN	tr|A0A6J2LXQ1|A0A6J2LXQ1_9CHIR
OG0013713	sp|Q00765|REEP5_HUMAN	tr|A0A6J2LAJ0|A0A6J2LAJ0_9CHIR
OG0013714	sp|Q07699|SCN1B_HUMAN	tr|A0A6J2N7D5|A0A6J2N7D5_9CHIR
OG0013715	sp|Q15270|NKX11_HUMAN	tr|A0A6J2KVY7|A0A6J2KVY7_9CHIR
OG0013716	sp|Q2TBE0|C19L2_HUMAN	tr|A0A6J2M2S8|A0A6J2M2S8_9CHIR
OG0013717	sp|Q3YEC7|RABL6_HUMAN	tr|A0A7E6DH85|A0A7E6DH85_9CHIR
OG0013718	sp|Q495W5|FUT11_HUMAN	tr|A0A6J2LNS6|A0A6J2LNS6_9CHIR
OG0013719	sp|Q504T8|MIDN_HUMAN	tr|A0A6J2M7X1|A0A6J2M7X1_9CHIR
OG0013720	sp|Q5MNZ9|WIPI1_HUMAN	tr|A0A6J2ME95|A0A6J2ME95_9CHIR
OG0013721	sp|Q5T750|XP32_HUMAN	tr|A0A6J2KUE9|A0A6J2KUE9_9CHIR
OG0013722	sp|Q658P3|STEA3_HUMAN	tr|A0A7E6DKA7|A0A7E6DKA7_9CHIR
OG0013723	sp|Q68CJ6|SLIP_HUMAN	tr|A0A7E6E990|A0A7E6E990_9CHIR
OG0013724	sp|Q6PIY5|ARMD1_HUMAN	tr|A0A6J2LT05|A0A6J2LT05_9CHIR
OG0013725	sp|Q6UXX9|RSPO2_HUMAN	tr|A0A6J2NAI0|A0A6J2NAI0_9CHIR
OG0013726	sp|Q7Z309|PBIR2_HUMAN	tr|A0A7E6D1D1|A0A7E6D1D1_9CHIR
OG0013727	sp|Q7Z401|MYCPP_HUMAN	tr|A0A6J2L1H3|A0A6J2L1H3_9CHIR
OG0013728	sp|Q8HWS3|RFX6_HUMAN	tr|A0A6J2LFY0|A0A6J2LFY0_9CHIR
OG0013729	sp|Q8NB78|KDM1B_HUMAN	tr|A0A6J2LPZ0|A0A6J2LPZ0_9CHIR
OG0013730	sp|Q8NEG2|CG057_HUMAN	tr|A0A7E6CHA7|A0A7E6CHA7_9CHIR
OG0013731	sp|Q8NES3|LFNG_HUMAN	tr|A0A6J2MWB6|A0A6J2MWB6_9CHIR
OG0013732	sp|Q8NEZ5|FBX22_HUMAN	tr|A0A6J2KXU4|A0A6J2KXU4_9CHIR
OG0013733	sp|Q8NG06|TRI58_HUMAN	tr|A0A7E6EBK7|A0A7E6EBK7_9CHIR
OG0013734	sp|Q8NGT2|O13J1_HUMAN	tr|A0A6J2MZR2|A0A6J2MZR2_9CHIR
OG0013735	sp|Q8WUT9|S2543_HUMAN	tr|A0A6J2MGE8|A0A6J2MGE8_9CHIR
OG0013736	sp|Q8WVD3|RN138_HUMAN	tr|A0A6J2MPF6|A0A6J2MPF6_9CHIR
OG0013737	sp|Q8WWR9|PDPFL_HUMAN	tr|A0A6J2M8Z3|A0A6J2M8Z3_9CHIR
OG0013738	sp|Q92538|GBF1_HUMAN	tr|A0A7E6DV41|A0A7E6DV41_9CHIR
