Orthogroup	Homo_sapiens	Microcebus_murinus
OG0011876	sp|Q9NZ52|GGA3_HUMAN	tr|A0A8B7HBP7|A0A8B7HBP7_MICMU
OG0011877	sp|Q9UGI0|ZRAN1_HUMAN	tr|A0A8C5XVV4|A0A8C5XVV4_MICMU
OG0011878	sp|Q9UHA2|S18L2_HUMAN	tr|A0A8C5YI06|A0A8C5YI06_MICMU
OG0011879	sp|Q9Y343|SNX24_HUMAN	tr|A0A8B7I0D2|A0A8B7I0D2_MICMU
OG0011880	sp|Q9Y3C0|WASC3_HUMAN	tr|A0A8B7GX23|A0A8B7GX23_MICMU
OG0011881	sp|Q9Y4R7|TTLL3_HUMAN	tr|A0A8C5VJK9|A0A8C5VJK9_MICMU
OG0011882	sp|Q9Y6A5|TACC3_HUMAN	tr|A0A8C5XZ90|A0A8C5XZ90_MICMU
OG0011883	sp|A0A0U1RRA0|ZNOS_HUMAN	tr|A0A8C5VN07|A0A8C5VN07_MICMU
OG0011884	sp|A1X283|SPD2B_HUMAN	tr|A0A8B7GE43|A0A8B7GE43_MICMU
OG0011885	sp|A2RU30|TESP1_HUMAN	tr|A0A8B7X7B0|A0A8B7X7B0_MICMU
OG0011886	sp|A8MZ97|CB074_HUMAN	tr|A0A8C5XK45|A0A8C5XK45_MICMU
OG0011887	sp|O00142|KITM_HUMAN	tr|A0A8C5XC36|A0A8C5XC36_MICMU
OG0011888	sp|O00255|MEN1_HUMAN	tr|A0A8C5ULZ8|A0A8C5ULZ8_MICMU
OG0011889	sp|O00483|NDUA4_HUMAN	tr|A0A8C5VCW5|A0A8C5VCW5_MICMU
OG0011890	sp|O15118|NPC1_HUMAN	tr|A0A8B7F166|A0A8B7F166_MICMU
OG0011891	sp|O75054|IGSF3_HUMAN	tr|A0A8B7G4Z7|A0A8B7G4Z7_MICMU
OG0011892	sp|O75636|FCN3_HUMAN	tr|A0A8B7FD23|A0A8B7FD23_MICMU
OG0011893	sp|O75716|STK16_HUMAN	tr|A0A8B7ELS1|A0A8B7ELS1_MICMU
OG0011894	sp|O94898|LRIG2_HUMAN	tr|A0A8B7HDP4|A0A8B7HDP4_MICMU
OG0011895	sp|O96014|WNT11_HUMAN	tr|A0A8B7F0K4|A0A8B7F0K4_MICMU
OG0011896	sp|P04114|APOB_HUMAN	tr|A0A8C5UY59|A0A8C5UY59_MICMU
OG0011897	sp|P07911|UROM_HUMAN	tr|A0A8C5VU19|A0A8C5VU19_MICMU
OG0011898	sp|P17026|ZNF22_HUMAN	tr|A0A8B7FE64|A0A8B7FE64_MICMU
OG0011899	sp|P20585|MSH3_HUMAN	tr|A0A8C5VBE3|A0A8C5VBE3_MICMU
OG0011900	sp|P31271|HXA13_HUMAN	tr|A0A8C5XZ42|A0A8C5XZ42_MICMU
OG0011901	sp|P42679|MATK_HUMAN	tr|A0A8C5V558|A0A8C5V558_MICMU
OG0011902	sp|P46095|GPR6_HUMAN	tr|A0A8C5V494|A0A8C5V494_MICMU
OG0011903	sp|P47902|CDX1_HUMAN	tr|A0A8C5VK81|A0A8C5VK81_MICMU
OG0011904	sp|P52799|EFNB2_HUMAN	tr|A0A8C5VUC8|A0A8C5VUC8_MICMU
OG0011905	sp|P56537|IF6_HUMAN	tr|A0A8C5USH4|A0A8C5USH4_MICMU
OG0011906	sp|P82664|RT10_HUMAN	tr|A0A8B7GYD2|A0A8B7GYD2_MICMU
OG0011907	sp|P83110|HTRA3_HUMAN	tr|A0A8C5VX00|A0A8C5VX00_MICMU
OG0011908	sp|Q00839|HNRPU_HUMAN	tr|A0A8C5VNL7|A0A8C5VNL7_MICMU
OG0011909	sp|Q03518|TAP1_HUMAN	tr|A0A8C5XEK2|A0A8C5XEK2_MICMU
OG0011910	sp|Q13569|TDG_HUMAN	tr|A0A8C5VIW8|A0A8C5VIW8_MICMU
OG0011911	sp|Q14511|CASL_HUMAN	tr|A0A8B7FLH3|A0A8B7FLH3_MICMU
OG0011912	sp|Q16572|VACHT_HUMAN	tr|A0A8C6EIM7|A0A8C6EIM7_MICMU
OG0011913	sp|Q2M1K9|ZN423_HUMAN	tr|A0A8C5VJ97|A0A8C5VJ97_MICMU
OG0011914	sp|Q460N5|PAR14_HUMAN	tr|A0A8C5YKE9|A0A8C5YKE9_MICMU
OG0011915	sp|Q4G0N4|NAKD2_HUMAN	tr|A0A8C5VM13|A0A8C5VM13_MICMU
OG0011916	sp|Q5VU65|P210L_HUMAN	tr|A0A8C5UYM5|A0A8C5UYM5_MICMU
OG0011917	sp|Q5VYY1|ANR22_HUMAN	tr|A0A8B7GCV4|A0A8B7GCV4_MICMU
OG0011918	sp|Q68BL8|OLM2B_HUMAN	tr|A0A8C5UHV1|A0A8C5UHV1_MICMU
OG0011919	sp|Q6I9Y2|THOC7_HUMAN	tr|A0A8C6EJM3|A0A8C6EJM3_MICMU
OG0011920	sp|Q6UY27|PATE2_HUMAN	tr|A0A8B7GY61|A0A8B7GY61_MICMU
OG0011921	sp|Q6V0L0|CP26C_HUMAN	tr|A0A8C5V147|A0A8C5V147_MICMU
OG0011922	sp|Q717R9|CYS1_HUMAN	tr|A0A8C5VFI7|A0A8C5VFI7_MICMU
OG0011923	sp|Q76KD6|SPERI_HUMAN	tr|A0A8C5V3K9|A0A8C5V3K9_MICMU
OG0011924	sp|Q7Z4K8|TRI46_HUMAN	tr|A0A8B7GK24|A0A8B7GK24_MICMU
OG0011925	sp|Q8IVN3|MSTN1_HUMAN	tr|A0A8C6EJY3|A0A8C6EJY3_MICMU
OG0011926	sp|Q8IZ08|GP135_HUMAN	tr|A0A8C5VI30|A0A8C5VI30_MICMU
OG0011927	sp|Q8N398|VW5B2_HUMAN	tr|A0A8C5YJW3|A0A8C5YJW3_MICMU
OG0011928	sp|Q8N8B7|TEANC_HUMAN	tr|A0A8C5XBB1|A0A8C5XBB1_MICMU
OG0011929	sp|Q8TEK3|DOT1L_HUMAN	tr|A0A8C6EC40|A0A8C6EC40_MICMU
OG0011930	sp|Q8TEU8|WFKN2_HUMAN	tr|A0A8C5V818|A0A8C5V818_MICMU
OG0011931	sp|Q8WYJ6|SEPT1_HUMAN	tr|A0A8C5XDM9|A0A8C5XDM9_MICMU
OG0011932	sp|Q96E93|KLRG1_HUMAN	tr|A0A8C5V4X0|A0A8C5V4X0_MICMU
OG0011933	sp|Q99853|FOXB1_HUMAN	tr|A0A8B7HP10|A0A8B7HP10_MICMU
OG0011934	sp|Q99946|PRRT1_HUMAN	tr|A0A8B7ENU3|A0A8B7ENU3_MICMU
OG0011935	sp|Q9BQQ3|GORS1_HUMAN	tr|A0A8B7ER93|A0A8B7ER93_MICMU
OG0011936	sp|Q9BRL7|SC22C_HUMAN	tr|A0A8B7GR51|A0A8B7GR51_MICMU
OG0011937	sp|Q9BXP5|SRRT_HUMAN	tr|A0A8C5UVU8|A0A8C5UVU8_MICMU
OG0011938	sp|Q9BZE2|PUS3_HUMAN	tr|A0A8B7GWD1|A0A8B7GWD1_MICMU
OG0011939	sp|Q9H6J7|CSTP1_HUMAN	tr|A0A8C5Y6J3|A0A8C5Y6J3_MICMU
OG0011940	sp|Q9H7C9|AAMDC_HUMAN	tr|A0A8B7EYD2|A0A8B7EYD2_MICMU
OG0011941	sp|Q9NPH2|INO1_HUMAN	tr|A0A8C5VH34|A0A8C5VH34_MICMU
OG0011942	sp|Q9NQL9|DMRT3_HUMAN	tr|A0A8C5XS91|A0A8C5XS91_MICMU
OG0011943	sp|Q9NV31|IMP3_HUMAN	tr|A0A8B7X1V0|A0A8B7X1V0_MICMU
OG0011944	sp|Q9NX00|TM160_HUMAN	tr|A0A8C5VEQ9|A0A8C5VEQ9_MICMU
OG0011945	sp|Q9UHC9|NPCL1_HUMAN	tr|A0A8C5V9A7|A0A8C5V9A7_MICMU
OG0011946	sp|Q9UMS0|NFU1_HUMAN	tr|A0A8C5Y4Y3|A0A8C5Y4Y3_MICMU
OG0011947	sp|Q9Y2G4|ANKR6_HUMAN	tr|A0A8B7FDT6|A0A8B7FDT6_MICMU
OG0011948	sp|Q9Y5K3|PCY1B_HUMAN	tr|A0A8C5VWA0|A0A8C5VWA0_MICMU
OG0011949	sp|A0A1B0GTY4|TEX50_HUMAN	tr|A0A8C5XV11|A0A8C5XV11_MICMU
OG0011950	sp|A4D1T9|PRS37_HUMAN	tr|A0A8B7GLR6|A0A8B7GLR6_MICMU
OG0011951	sp|A6NC51|T150B_HUMAN	tr|A0A8C5V9M1|A0A8C5V9M1_MICMU
OG0011952	sp|A8MTT3|CEBOS_HUMAN	tr|A0A8C5XSP8|A0A8C5XSP8_MICMU
OG0011953	sp|O43294|TGFI1_HUMAN	tr|A0A8C5US17|A0A8C5US17_MICMU
OG0011954	sp|O43852|CALU_HUMAN	tr|A0A8C5UK36|A0A8C5UK36_MICMU
OG0011955	sp|O60888|CUTA_HUMAN	tr|A0A8C5VZJ2|A0A8C5VZJ2_MICMU
OG0011956	sp|O60906|NSMA_HUMAN	tr|A0A8B7FJC8|A0A8B7FJC8_MICMU
OG0011957	sp|O75340|PDCD6_HUMAN	tr|A0A8C5XK52|A0A8C5XK52_MICMU
OG0011958	sp|O76080|ZFAN5_HUMAN	tr|A0A8B7GUD7|A0A8B7GUD7_MICMU
OG0011959	sp|O95670|VATG2_HUMAN	tr|A0A8C5XS03|A0A8C5XS03_MICMU
OG0011960	sp|O95865|DDAH2_HUMAN	tr|A0A8C5VVG2|A0A8C5VVG2_MICMU
OG0011961	sp|P03897|NU3M_HUMAN	tr|Q94NN3|Q94NN3_MICMU
OG0011962	sp|P06401|PRGR_HUMAN	tr|A0A8C5Y0Q3|A0A8C5Y0Q3_MICMU
OG0011963	sp|P10588|NR2F6_HUMAN	tr|A0A8B7FPZ0|A0A8B7FPZ0_MICMU
OG0011964	sp|P17936|IBP3_HUMAN	tr|A0A8B7G959|A0A8B7G959_MICMU
OG0011965	sp|P19957|ELAF_HUMAN	tr|A0A8C5UL74|A0A8C5UL74_MICMU
OG0011966	sp|P26012|ITB8_HUMAN	tr|A0A8C5XVZ4|A0A8C5XVZ4_MICMU
OG0011967	sp|P28845|DHI1_HUMAN	tr|A0A8B7HL85|A0A8B7HL85_MICMU
OG0011968	sp|P48507|GSH0_HUMAN	tr|A0A8B7I657|A0A8B7I657_MICMU
OG0011969	sp|P48634|PRC2A_HUMAN	tr|A0A8B7ENI7|A0A8B7ENI7_MICMU
OG0011970	sp|P51688|SPHM_HUMAN	tr|A0A8B7WMU3|A0A8B7WMU3_MICMU
OG0011971	sp|Q02224|CENPE_HUMAN	tr|A0A8C5UQZ3|A0A8C5UQZ3_MICMU
OG0011972	sp|Q5SZB4|CI050_HUMAN	tr|A0A8C5VJ67|A0A8C5VJ67_MICMU
OG0011973	sp|Q5T681|CJ062_HUMAN	tr|A0A8C5UVR2|A0A8C5UVR2_MICMU
OG0011974	sp|Q5TBK1|N42L1_HUMAN	tr|A0A8B7FGQ9|A0A8B7FGQ9_MICMU
OG0011975	sp|Q6FIF0|ZFAN6_HUMAN	tr|A0A8B7FGN3|A0A8B7FGN3_MICMU
OG0011976	sp|Q6P1S2|CC033_HUMAN	tr|A0A8B7H1A2|A0A8B7H1A2_MICMU
OG0011977	sp|Q6PIS1|S23A3_HUMAN	tr|A0A8B7ELS6|A0A8B7ELS6_MICMU
OG0011978	sp|Q6ZRV2|FA83H_HUMAN	tr|A0A8B7G0X1|A0A8B7G0X1_MICMU
OG0011979	sp|Q70SY1|CR3L2_HUMAN	tr|A0A8C5UNH6|A0A8C5UNH6_MICMU
OG0011980	sp|Q7RTX0|TS1R3_HUMAN	tr|A0A8C5Y0L6|A0A8C5Y0L6_MICMU
OG0011981	sp|Q86Y34|AGRG3_HUMAN	tr|A0A8C5V6H7|A0A8C5V6H7_MICMU
OG0011982	sp|Q86YD5|LRAD3_HUMAN	tr|A0A8C5UV06|A0A8C5UV06_MICMU
OG0011983	sp|Q8IWA6|CCD60_HUMAN	tr|A0A8C5V400|A0A8C5V400_MICMU
OG0011984	sp|Q8N5A5|ZGPAT_HUMAN	tr|A0A8B7GXT9|A0A8B7GXT9_MICMU
OG0011985	sp|Q8WYA6|CTBL1_HUMAN	tr|A0A8B7FNB2|A0A8B7FNB2_MICMU
OG0011986	sp|Q96FN9|DTD2_HUMAN	tr|A0A8C5XP05|A0A8C5XP05_MICMU
OG0011987	sp|Q96JB8|MPP4_HUMAN	tr|A0A8C5VGM8|A0A8C5VGM8_MICMU
OG0011988	sp|Q96JY0|MAEL_HUMAN	tr|A0A8B7EZ79|A0A8B7EZ79_MICMU
OG0011989	sp|Q96ME1|FXL18_HUMAN	tr|A0A8B7FY29|A0A8B7FY29_MICMU
OG0011990	sp|Q99467|CD180_HUMAN	tr|A0A8C5Y5W2|A0A8C5Y5W2_MICMU
OG0011991	sp|Q9BQD7|ANKMT_HUMAN	tr|A0A8C5XW72|A0A8C5XW72_MICMU
OG0011992	sp|Q9BVC3|DCC1_HUMAN	tr|A0A8B7FKX6|A0A8B7FKX6_MICMU
OG0011993	sp|Q9BYL1|SAM10_HUMAN	tr|A0A8B7GY23|A0A8B7GY23_MICMU
OG0011994	sp|Q9H1I8|ASCC2_HUMAN	tr|A0A8C5VM23|A0A8C5VM23_MICMU
OG0011995	sp|Q9H2R5|KLK15_HUMAN	tr|A0A8B7FLS0|A0A8B7FLS0_MICMU
OG0011996	sp|Q9HD26|GOPC_HUMAN	tr|A0A8C5V7K2|A0A8C5V7K2_MICMU
OG0011997	sp|Q9NP91|S6A20_HUMAN	tr|A0A8B7GRA7|A0A8B7GRA7_MICMU
OG0011998	sp|Q9NP95|FGF20_HUMAN	tr|A0A8B7HTR1|A0A8B7HTR1_MICMU
OG0011999	sp|Q9NPB3|CABP2_HUMAN	tr|A0A8C5XC69|A0A8C5XC69_MICMU
OG0012000	sp|Q9NQH7|XPP3_HUMAN	tr|A0A8B7ERW6|A0A8B7ERW6_MICMU
OG0012001	sp|Q9NRY5|F1142_HUMAN	tr|A0A8B7G4V3|A0A8B7G4V3_MICMU
OG0012002	sp|Q9NSI8|SAMN1_HUMAN	tr|A0A8C5W7N9|A0A8C5W7N9_MICMU
OG0012003	sp|Q9UMZ2|SYNRG_HUMAN	tr|A0A8C5VDE6|A0A8C5VDE6_MICMU
OG0012004	sp|Q9Y2B0|CNPY2_HUMAN	tr|A0A8C5XPI7|A0A8C5XPI7_MICMU
OG0012005	sp|Q9Y5Q0|FADS3_HUMAN	tr|A0A8C5Y144|A0A8C5Y144_MICMU
OG0012006	sp|Q9Y5Z4|HEBP2_HUMAN	tr|A0A8B7X6V6|A0A8B7X6V6_MICMU
OG0012007	sp|Q9Y6X1|SERP1_HUMAN	tr|A0A8B7HL84|A0A8B7HL84_MICMU
OG0012008	sp|O00192|ARVC_HUMAN	tr|A0A8B7H6C9|A0A8B7H6C9_MICMU
OG0012009	sp|O00512|BCL9_HUMAN	tr|A0A8B7G564|A0A8B7G564_MICMU
OG0012010	sp|O60749|SNX2_HUMAN	tr|A0A8B7I342|A0A8B7I342_MICMU
OG0012011	sp|O75380|NDUS6_HUMAN	tr|A0A8C5V115|A0A8C5V115_MICMU
OG0012012	sp|O75400|PR40A_HUMAN	tr|A0A8C5V7S0|A0A8C5V7S0_MICMU
OG0012013	sp|O94988|FA13A_HUMAN	tr|A0A8C5VVZ9|A0A8C5VVZ9_MICMU
OG0012014	sp|O95759|TBCD8_HUMAN	tr|A0A8B7EPB1|A0A8B7EPB1_MICMU
OG0012015	sp|P09110|THIK_HUMAN	tr|A0A8B7FT31|A0A8B7FT31_MICMU
OG0012016	sp|P23560|BDNF_HUMAN	tr|A0A8C5VC89|A0A8C5VC89_MICMU
OG0012017	sp|P41220|RGS2_HUMAN	tr|A0A8C5XPY7|A0A8C5XPY7_MICMU
OG0012018	sp|P41586|PACR_HUMAN	tr|A0A8C5VGV9|A0A8C5VGV9_MICMU
OG0012019	sp|Q02246|CNTN2_HUMAN	tr|A0A8C6EJ30|A0A8C6EJ30_MICMU
OG0012020	sp|Q05925|HME1_HUMAN	tr|A0A8C5XU81|A0A8C5XU81_MICMU
OG0012021	sp|Q13316|DMP1_HUMAN	tr|A0A8C5YB25|A0A8C5YB25_MICMU
OG0012022	sp|Q14201|BTG3_HUMAN	tr|A0A8B7HVU5|A0A8B7HVU5_MICMU
OG0012023	sp|Q14244|MAP7_HUMAN	tr|A0A8B7EKV6|A0A8B7EKV6_MICMU
OG0012024	sp|Q15459|SF3A1_HUMAN	tr|A0A8B7GB32|A0A8B7GB32_MICMU
OG0012025	sp|Q16626|MEA1_HUMAN	tr|A0A8C5YDH7|A0A8C5YDH7_MICMU
OG0012026	sp|Q16650|TBR1_HUMAN	tr|A0A8B7EAC7|A0A8B7EAC7_MICMU
OG0012027	sp|Q2MKA7|RSPO1_HUMAN	tr|A0A8C5VPX4|A0A8C5VPX4_MICMU
OG0012028	sp|Q53S58|TM177_HUMAN	tr|A0A8C5VWI7|A0A8C5VWI7_MICMU
OG0012029	sp|Q5QGT7|RTP2_HUMAN	tr|A0A8B7I4X2|A0A8B7I4X2_MICMU
OG0012030	sp|Q69YN2|C19L1_HUMAN	tr|A0A8C5W0A4|A0A8C5W0A4_MICMU
OG0012031	sp|Q6IA17|SIGIR_HUMAN	tr|A0A8C5YFU5|A0A8C5YFU5_MICMU
OG0012032	sp|Q6P4A7|SFXN4_HUMAN	tr|A0A8B7ELA8|A0A8B7ELA8_MICMU
OG0012033	sp|Q6P9G9|ZN449_HUMAN	tr|A0A8C5UP37|A0A8C5UP37_MICMU
OG0012034	sp|Q6P9H5|GIMA6_HUMAN	tr|A0A8C5XMY0|A0A8C5XMY0_MICMU
OG0012035	sp|Q6Q4G3|AMPQ_HUMAN	tr|A0A8B7G9I8|A0A8B7G9I8_MICMU
OG0012036	sp|Q6UWY5|OLFL1_HUMAN	tr|A0A8C5VHA1|A0A8C5VHA1_MICMU
OG0012037	sp|Q6V0I7|FAT4_HUMAN	tr|A0A8C5V137|A0A8C5V137_MICMU
OG0012038	sp|Q7L5Y6|DET1_HUMAN	tr|A0A8B7I134|A0A8B7I134_MICMU
OG0012039	sp|Q7Z2W4|ZCCHV_HUMAN	tr|A0A8C5UNZ8|A0A8C5UNZ8_MICMU
OG0012040	sp|Q7Z465|BNIPL_HUMAN	tr|A0A8C5UL23|A0A8C5UL23_MICMU
OG0012041	sp|Q86XD8|ZFAN4_HUMAN	tr|A0A8C5UM99|A0A8C5UM99_MICMU
OG0012042	sp|Q86YG4|NT5D4_HUMAN	tr|A0A8C5V544|A0A8C5V544_MICMU
OG0012043	sp|Q8NDX1|PSD4_HUMAN	tr|A0A8C5UP68|A0A8C5UP68_MICMU
OG0012044	sp|Q8NFT8|DNER_HUMAN	tr|A0A8C5USH9|A0A8C5USH9_MICMU
OG0012045	sp|Q8WUY3|PRUN2_HUMAN	tr|A0A8C5Y6P0|A0A8C5Y6P0_MICMU
OG0012046	sp|Q92485|ASM3B_HUMAN	tr|A0A8C5XVB6|A0A8C5XVB6_MICMU
OG0012047	sp|Q92570|NR4A3_HUMAN	tr|A0A8C5UUS9|A0A8C5UUS9_MICMU
OG0012048	sp|Q92583|CCL17_HUMAN	tr|A0A8B7FF65|A0A8B7FF65_MICMU
OG0012049	sp|Q92781|RDH5_HUMAN	tr|A0A8C5YCU5|A0A8C5YCU5_MICMU
OG0012050	sp|Q96CT2|KLH29_HUMAN	tr|A0A8B7HZ36|A0A8B7HZ36_MICMU
OG0012051	sp|Q96ED9|HOOK2_HUMAN	tr|A0A8C5V6E7|A0A8C5V6E7_MICMU
OG0012052	sp|Q96IJ6|GMPPA_HUMAN	tr|A0A8C5XB02|A0A8C5XB02_MICMU
OG0012053	sp|Q96SK3|ZN607_HUMAN	tr|A0A8C5UZV7|A0A8C5UZV7_MICMU
OG0012054	sp|Q99571|P2RX4_HUMAN	tr|A0A8C5VSX2|A0A8C5VSX2_MICMU
OG0012055	sp|Q9BSV6|SEN34_HUMAN	tr|A0A8B7GSH8|A0A8B7GSH8_MICMU
OG0012056	sp|Q9BY67|CADM1_HUMAN	tr|A0A8B7F6M0|A0A8B7F6M0_MICMU
OG0012057	sp|Q9H6R3|ACSS3_HUMAN	tr|A0A8C5V4I4|A0A8C5V4I4_MICMU
OG0012058	sp|Q9H9L4|KANL2_HUMAN	tr|A0A8C5XC08|A0A8C5XC08_MICMU
OG0012059	sp|Q9HBW9|AGRL4_HUMAN	tr|A0A8B7HX46|A0A8B7HX46_MICMU
OG0012060	sp|Q9NP98|MYOZ1_HUMAN	tr|A0A8C5Y9T0|A0A8C5Y9T0_MICMU
OG0012061	sp|Q9NRZ5|PLCD_HUMAN	tr|A0A8B7G0Z3|A0A8B7G0Z3_MICMU
OG0012062	sp|Q9UJ14|GGT7_HUMAN	tr|A0A8C5VGX9|A0A8C5VGX9_MICMU
OG0012063	sp|Q9UKW6|ELF5_HUMAN	tr|A0A8B7FPY1|A0A8B7FPY1_MICMU
OG0012064	sp|A6NCM1|IQCAL_HUMAN	tr|A0A8B7HWH8|A0A8B7HWH8_MICMU
OG0012065	sp|A6NFD8|HELT_HUMAN	tr|A0A8C5V810|A0A8C5V810_MICMU
OG0012066	sp|A6NKB5|PCX2_HUMAN	tr|A0A8B7EJ34|A0A8B7EJ34_MICMU
OG0012067	sp|H3BRN8|PIRC2_HUMAN	tr|A0A8C6EE76|A0A8C6EE76_MICMU
OG0012068	sp|O00178|GTPB1_HUMAN	tr|A0A8C5YAX0|A0A8C5YAX0_MICMU
OG0012069	sp|O14830|PPE2_HUMAN	tr|A0A8C5V7K4|A0A8C5V7K4_MICMU
OG0012070	sp|O15514|RPB4_HUMAN	tr|A0A8B7EM47|A0A8B7EM47_MICMU
OG0012071	sp|O43504|LTOR5_HUMAN	tr|A0A8C5UUV7|A0A8C5UUV7_MICMU
OG0012072	sp|O60880|SH21A_HUMAN	tr|A0A8B7FZL3|A0A8B7FZL3_MICMU
OG0012073	sp|O76071|CIAO1_HUMAN	tr|A0A8C5Y0X1|A0A8C5Y0X1_MICMU
OG0012074	sp|O95229|ZWINT_HUMAN	tr|A0A8C5XX53|A0A8C5XX53_MICMU
OG0012075	sp|O96005|CLPT1_HUMAN	tr|A0A8C5W142|A0A8C5W142_MICMU
OG0012076	sp|P13611|CSPG2_HUMAN	tr|A0A8B7HPU8|A0A8B7HPU8_MICMU
OG0012077	sp|P14679|TYRO_HUMAN	tr|A0A8B7FLA5|A0A8B7FLA5_MICMU
OG0012078	sp|P19878|NCF2_HUMAN	tr|A0A8B7WX75|A0A8B7WX75_MICMU
OG0012079	sp|P35869|AHR_HUMAN	tr|A0A8C5XDM1|A0A8C5XDM1_MICMU
OG0012080	sp|P41247|PLPL4_HUMAN	tr|A0A8B7HKB9|A0A8B7HKB9_MICMU
OG0012081	sp|P49458|SRP09_HUMAN	tr|A0A8B7FFL8|A0A8B7FFL8_MICMU
OG0012082	sp|P56556|NDUA6_HUMAN	tr|A0A8C5V6U0|A0A8C5V6U0_MICMU
OG0012083	sp|P56856|CLD18_HUMAN	tr|A0A8C5YGU1|A0A8C5YGU1_MICMU
OG0012084	sp|P56937|DHB7_HUMAN	tr|A0A8C5UX99|A0A8C5UX99_MICMU
OG0012085	sp|P62633|CNBP_HUMAN	tr|A0A8C5YDD0|A0A8C5YDD0_MICMU
OG0012086	sp|P83369|LSM11_HUMAN	tr|A0A8B7HI81|A0A8B7HI81_MICMU
OG0012087	sp|Q08945|SSRP1_HUMAN	tr|A0A8B7FB89|A0A8B7FB89_MICMU
OG0012088	sp|Q0VAA5|PLCX2_HUMAN	tr|A0A8B7HXI0|A0A8B7HXI0_MICMU
OG0012089	sp|Q13007|IL24_HUMAN	tr|A0A8C5Y8U3|A0A8C5Y8U3_MICMU
OG0012090	sp|Q13107|UBP4_HUMAN	tr|A0A8B7GTR0|A0A8B7GTR0_MICMU
OG0012091	sp|Q13219|PAPP1_HUMAN	tr|A0A8C5UR69|A0A8C5UR69_MICMU
OG0012092	sp|Q14318|FKBP8_HUMAN	tr|A0A8C5YEC6|A0A8C5YEC6_MICMU
OG0012093	sp|Q5T5N4|CF118_HUMAN	tr|A0A8C5Y325|A0A8C5Y325_MICMU
OG0012094	sp|Q69YL0|NCAS2_HUMAN	tr|A0A8C5YH26|A0A8C5YH26_MICMU
OG0012095	sp|Q6ZU80|CE128_HUMAN	tr|A0A8C5XFM9|A0A8C5XFM9_MICMU
OG0012096	sp|Q6ZVM7|TM1L2_HUMAN	tr|A0A8C5XM38|A0A8C5XM38_MICMU
OG0012097	sp|Q6ZW13|CP086_HUMAN	tr|A0A8C5VZE4|A0A8C5VZE4_MICMU
OG0012098	sp|Q7L2J0|MEPCE_HUMAN	tr|A0A8C5W0D8|A0A8C5W0D8_MICMU
OG0012099	sp|Q7L4E1|MIGA2_HUMAN	tr|A0A8B7GW12|A0A8B7GW12_MICMU
OG0012100	sp|Q7M4L6|SHF_HUMAN	tr|A0A8C5XHQ3|A0A8C5XHQ3_MICMU
OG0012101	sp|Q7Z6B0|CCD91_HUMAN	tr|A0A8C5V915|A0A8C5V915_MICMU
OG0012102	sp|Q86VV4|RNB3L_HUMAN	tr|A0A8C5V6R0|A0A8C5V6R0_MICMU
OG0012103	sp|Q86X02|CDR2L_HUMAN	tr|A0A8C5Y0D2|A0A8C5Y0D2_MICMU
OG0012104	sp|Q8IVF2|AHNK2_HUMAN	tr|A0A8C5VVS7|A0A8C5VVS7_MICMU
OG0012105	sp|Q8IVL8|CBPO_HUMAN	tr|A0A8C5V3R6|A0A8C5V3R6_MICMU
OG0012106	sp|Q8IX07|FOG1_HUMAN	tr|A0A8C5VKU1|A0A8C5VKU1_MICMU
OG0012107	sp|Q8N6I1|EID2_HUMAN	tr|A0A8C5YB55|A0A8C5YB55_MICMU
OG0012108	sp|Q8NDA8|MROH1_HUMAN	tr|A0A8C5XW43|A0A8C5XW43_MICMU
OG0012109	sp|Q8TAC2|JOS2_HUMAN	tr|A0A8C5YAJ5|A0A8C5YAJ5_MICMU
OG0012110	sp|Q8WVI0|SMIM4_HUMAN	tr|A0A8B7GU98|A0A8B7GU98_MICMU
OG0012111	sp|Q96A84|EMID1_HUMAN	tr|A0A8C5W376|A0A8C5W376_MICMU
OG0012112	sp|Q96D53|COQ8B_HUMAN	tr|A0A8C5XD62|A0A8C5XD62_MICMU
OG0012113	sp|Q96JQ2|CLMN_HUMAN	tr|A0A8C5V318|A0A8C5V318_MICMU
OG0012114	sp|Q96PU9|ODF3A_HUMAN	tr|A0A8B7GPH9|A0A8B7GPH9_MICMU
OG0012115	sp|Q96PV7|F193B_HUMAN	tr|A0A8B7HZW7|A0A8B7HZW7_MICMU
OG0012116	sp|Q99626|CDX2_HUMAN	tr|A0A8B7ERN3|A0A8B7ERN3_MICMU
OG0012117	sp|Q99705|MCHR1_HUMAN	tr|A0A8C5Y0G3|A0A8C5Y0G3_MICMU
OG0012118	sp|Q9BT78|CSN4_HUMAN	tr|A0A8C5VC54|A0A8C5VC54_MICMU
OG0012119	sp|Q9H422|HIPK3_HUMAN	tr|A0A8B7EM04|A0A8B7EM04_MICMU
OG0012120	sp|Q9H8M7|MINY3_HUMAN	tr|A0A8B7EGD1|A0A8B7EGD1_MICMU
OG0012121	sp|Q9H939|PPIP2_HUMAN	tr|A0A8C5XPT9|A0A8C5XPT9_MICMU
OG0012122	sp|Q9NR45|SIAS_HUMAN	tr|A0A8B7GN24|A0A8B7GN24_MICMU
OG0012123	sp|Q9NR55|BATF3_HUMAN	tr|A0A8B7HL08|A0A8B7HL08_MICMU
OG0012124	sp|Q9NTJ5|SAC1_HUMAN	tr|A0A8B7GRA3|A0A8B7GRA3_MICMU
