Orthogroup	Homo_sapiens	Marmota_monax
OG0014891	sp|A8MYZ0|MIY4B_HUMAN	tr|A0A5E4BVR1|A0A5E4BVR1_MARMO
OG0014892	sp|O15143|ARC1B_HUMAN	tr|A0A5E4AMW9|A0A5E4AMW9_MARMO
OG0014893	sp|O43541|SMAD6_HUMAN	tr|A0A5E4CBU2|A0A5E4CBU2_MARMO
OG0014894	sp|O60662|KLH41_HUMAN	tr|A0A5E4B0T9|A0A5E4B0T9_MARMO
OG0014895	sp|O76013|KRT36_HUMAN	tr|A0A5E4CRX0|A0A5E4CRX0_MARMO
OG0014896	sp|O95267|GRP1_HUMAN	tr|A0A5E4BV88|A0A5E4BV88_MARMO
OG0014897	sp|O95777|LSM8_HUMAN	tr|A0A5E4CRI4|A0A5E4CRI4_MARMO
OG0014898	sp|O95931|CBX7_HUMAN	tr|A0A5E4AL65|A0A5E4AL65_MARMO
OG0014899	sp|P17030|ZNF25_HUMAN	tr|A0A5E4B530|A0A5E4B530_MARMO
OG0014900	sp|P17677|NEUM_HUMAN	tr|A0A5E4C818|A0A5E4C818_MARMO
OG0014901	sp|P35575|G6PC1_HUMAN	tr|A0A5E4B9R5|A0A5E4B9R5_MARMO
OG0014902	sp|P49368|TCPG_HUMAN	tr|A0A5E4A6Z7|A0A5E4A6Z7_MARMO
OG0014903	sp|Q01064|PDE1B_HUMAN	tr|A0A5E4A8W6|A0A5E4A8W6_MARMO
OG0014904	sp|Q07092|COGA1_HUMAN	tr|A0A5E4AY83|A0A5E4AY83_MARMO
OG0014905	sp|Q14376|GALE_HUMAN	tr|A0A5E4A134|A0A5E4A134_MARMO
OG0014906	sp|Q15678|PTN14_HUMAN	tr|A0A5E4AZK6|A0A5E4AZK6_MARMO
OG0014907	sp|Q16740|CLPP_HUMAN	tr|A0A5E4BGB4|A0A5E4BGB4_MARMO
OG0014908	sp|Q5JTB6|PLAC9_HUMAN	tr|A0A5E4BM43|A0A5E4BM43_MARMO
OG0014909	sp|Q6IQ49|SDE2_HUMAN	tr|A0A5E4APY5|A0A5E4APY5_MARMO
OG0014910	sp|Q6NUJ1|SAPL1_HUMAN	tr|A0A5E4BH04|A0A5E4BH04_MARMO
OG0014911	sp|Q6P587|FAHD1_HUMAN	tr|A0A5E4AXJ8|A0A5E4AXJ8_MARMO
OG0014912	sp|Q6UXT9|ABH15_HUMAN	tr|A0A5E4AC49|A0A5E4AC49_MARMO
OG0014913	sp|Q6UY18|LIGO4_HUMAN	tr|A0A5E4APE6|A0A5E4APE6_MARMO
OG0014914	sp|Q6ZMV9|KIF6_HUMAN	tr|A0A5E4CYW6|A0A5E4CYW6_MARMO
OG0014915	sp|Q6ZSG2|INSY2_HUMAN	tr|A0A5E4CEA4|A0A5E4CEA4_MARMO
OG0014916	sp|Q6ZT12|UBR3_HUMAN	tr|A0A5E4B0S4|A0A5E4B0S4_MARMO
OG0014917	sp|Q8IZD6|S22AF_HUMAN	tr|A0A5E4AWA8|A0A5E4AWA8_MARMO
OG0014918	sp|Q8NGU9|GP150_HUMAN	tr|A0A5E4BY66|A0A5E4BY66_MARMO
OG0014919	sp|Q8TCQ1|MARH1_HUMAN	tr|A0A5E4A575|A0A5E4A575_MARMO
OG0014920	sp|Q8WVM0|TFB1M_HUMAN	tr|A0A5E4CLU0|A0A5E4CLU0_MARMO
OG0014921	sp|Q8WW38|FOG2_HUMAN	tr|A0A5E4A2Y4|A0A5E4A2Y4_MARMO
OG0014922	sp|Q96GE9|DMAC1_HUMAN	tr|A0A5E4CLK5|A0A5E4CLK5_MARMO
OG0014923	sp|Q96KJ9|COX42_HUMAN	tr|A0A5E4CDW8|A0A5E4CDW8_MARMO
OG0014924	sp|Q96KR7|PHAR3_HUMAN	tr|A0A5E4APK3|A0A5E4APK3_MARMO
OG0014925	sp|Q96MC2|DRC1_HUMAN	tr|A0A5E4A8E6|A0A5E4A8E6_MARMO
OG0014926	sp|Q99622|C10_HUMAN	tr|A0A5E4B4E6|A0A5E4B4E6_MARMO
OG0014927	sp|Q9BX46|RBM24_HUMAN	tr|A0A5E4BCX2|A0A5E4BCX2_MARMO
OG0014928	sp|Q9BXY4|RSPO3_HUMAN	tr|A0A5E4CC21|A0A5E4CC21_MARMO
OG0014929	sp|Q9H0W5|CCDC8_HUMAN	tr|A0A5E4BN59|A0A5E4BN59_MARMO
OG0014930	sp|Q9H2A9|CHST8_HUMAN	tr|A0A5E4B2S7|A0A5E4B2S7_MARMO
OG0014931	sp|Q9H832|UBE2Z_HUMAN	tr|A0A5E4ADI0|A0A5E4ADI0_MARMO
OG0014932	sp|Q9H8L6|MMRN2_HUMAN	tr|A0A5E4C5N9|A0A5E4C5N9_MARMO
OG0014933	sp|Q9ULY5|CLC4E_HUMAN	tr|A0A5E4BU03|A0A5E4BU03_MARMO
OG0014934	sp|Q9UNN5|FAF1_HUMAN	tr|A0A5E4C218|A0A5E4C218_MARMO
OG0014935	tr|A0A8I5KY20|A0A8I5KY20_HUMAN	tr|A0A5E4AEB6|A0A5E4AEB6_MARMO
OG0014936	sp|A2A2V5|SRTM1_HUMAN	tr|A0A5E4BXF7|A0A5E4BXF7_MARMO
OG0014937	sp|A6ND91|ASPDH_HUMAN	tr|A0A5E4BZ53|A0A5E4BZ53_MARMO
OG0014938	sp|A8MW92|P20L1_HUMAN	tr|A0A5E4AKR6|A0A5E4AKR6_MARMO
OG0014939	sp|C9J302|CD051_HUMAN	tr|A0A5E4CVC6|A0A5E4CVC6_MARMO
OG0014940	sp|F2Z333|FND10_HUMAN	tr|A0A5E4BDE7|A0A5E4BDE7_MARMO
OG0014941	sp|O14717|TRDMT_HUMAN	tr|A0A5E4CVL9|A0A5E4CVL9_MARMO
OG0014942	sp|O43272|PROD_HUMAN	tr|A0A5E4C9C6|A0A5E4C9C6_MARMO
OG0014943	sp|O75828|CBR3_HUMAN	tr|A0A5E4B6U3|A0A5E4B6U3_MARMO
OG0014944	sp|O75937|DNJC8_HUMAN	tr|A0A5E4ADC6|A0A5E4ADC6_MARMO
OG0014945	sp|P00488|F13A_HUMAN	tr|A0A5E4CH54|A0A5E4CH54_MARMO
OG0014946	sp|P04035|HMDH_HUMAN	tr|A0A5E4B8M4|A0A5E4B8M4_MARMO
OG0014947	sp|P08493|MGP_HUMAN	tr|A0A5E4CPE1|A0A5E4CPE1_MARMO
OG0014948	sp|P18583|SON_HUMAN	tr|A0A5E4CNJ3|A0A5E4CNJ3_MARMO
OG0014949	sp|P25713|MT3_HUMAN	tr|A0A5E4A5X9|A0A5E4A5X9_MARMO
OG0014950	sp|P35225|IL13_HUMAN	tr|A0A5E4B5Q3|A0A5E4B5Q3_MARMO
OG0014951	sp|P46531|NOTC1_HUMAN	tr|A0A5E4AC69|A0A5E4AC69_MARMO
OG0014952	sp|P55789|ALR_HUMAN	tr|A0A5E4C2Q1|A0A5E4C2Q1_MARMO
OG0014953	sp|P60981|DEST_HUMAN	tr|A0A5E4B065|A0A5E4B065_MARMO
OG0014954	sp|Q02221|CX6A2_HUMAN	tr|A0A5E4C6P1|A0A5E4C6P1_MARMO
OG0014955	sp|Q06330|SUH_HUMAN	tr|A0A5E4B174|A0A5E4B174_MARMO
OG0014956	sp|Q07960|RHG01_HUMAN	tr|A0A5E4AN50|A0A5E4AN50_MARMO
OG0014957	sp|Q13017|RHG05_HUMAN	tr|A0A5E4ACE9|A0A5E4ACE9_MARMO
OG0014958	sp|Q13418|ILK_HUMAN	tr|A0A5E4CR70|A0A5E4CR70_MARMO
OG0014959	sp|Q13523|PRP4B_HUMAN	tr|A0A5E4D6L4|A0A5E4D6L4_MARMO
OG0014960	sp|Q5T0Z8|CF132_HUMAN	tr|A0A5E4A865|A0A5E4A865_MARMO
OG0014961	sp|Q674R7|ATG9B_HUMAN	tr|A0A5E4CIM3|A0A5E4CIM3_MARMO
OG0014962	sp|Q6PIJ6|FBX38_HUMAN	tr|A0A5E4B6Y4|A0A5E4B6Y4_MARMO
OG0014963	sp|Q6UWR7|ENPP6_HUMAN	tr|A0A5E4C528|A0A5E4C528_MARMO
OG0014964	sp|Q6UWV2|MPZL3_HUMAN	tr|A0A5E4A457|A0A5E4A457_MARMO
OG0014965	sp|Q86V24|PAQR2_HUMAN	tr|A0A5E4BGN0|A0A5E4BGN0_MARMO
OG0014966	sp|Q86VG3|IFTAP_HUMAN	tr|A0A5E4AXR2|A0A5E4AXR2_MARMO
OG0014967	sp|Q86W42|THOC6_HUMAN	tr|A0A5E4AXJ3|A0A5E4AXJ3_MARMO
OG0014968	sp|Q86YW5|TRML1_HUMAN	tr|A0A5E4A878|A0A5E4A878_MARMO
OG0014969	sp|Q8N196|SIX5_HUMAN	tr|A0A5E4BN42|A0A5E4BN42_MARMO
OG0014970	sp|Q8N6F1|CLD19_HUMAN	tr|A0A5E4C9T5|A0A5E4C9T5_MARMO
OG0014971	sp|Q8TF09|DLRB2_HUMAN	tr|A0A5E4A2G6|A0A5E4A2G6_MARMO
OG0014972	sp|Q8WVK7|SKA2_HUMAN	tr|A0A5E4CW04|A0A5E4CW04_MARMO
OG0014973	sp|Q92519|TRIB2_HUMAN	tr|A0A5E4BHQ9|A0A5E4BHQ9_MARMO
OG0014974	sp|Q969K3|RNF34_HUMAN	tr|A0A5E4AT92|A0A5E4AT92_MARMO
OG0014975	sp|Q96AE7|TTC17_HUMAN	tr|A0A5E4B996|A0A5E4B996_MARMO
OG0014976	sp|Q96JC9|EAF1_HUMAN	tr|A0A5E4D4E2|A0A5E4D4E2_MARMO
OG0014977	sp|Q96RD7|PANX1_HUMAN	tr|A0A5E4CV48|A0A5E4CV48_MARMO
OG0014978	sp|Q9BXT6|M10L1_HUMAN	tr|A0A5E4CHL3|A0A5E4CHL3_MARMO
OG0014979	sp|Q9BYN0|SRXN1_HUMAN	tr|A0A5E4CMJ1|A0A5E4CMJ1_MARMO
OG0014980	sp|Q9C0J8|WDR33_HUMAN	tr|A0A5E4B015|A0A5E4B015_MARMO
OG0014981	sp|Q9H4A3|WNK1_HUMAN	tr|A0A5E4AUX0|A0A5E4AUX0_MARMO
OG0014982	sp|Q9H579|MROH8_HUMAN	tr|A0A5E4BJA7|A0A5E4BJA7_MARMO
OG0014983	sp|Q9H944|MED20_HUMAN	tr|A0A5E4DJC7|A0A5E4DJC7_MARMO
OG0014984	sp|Q9NP92|RT30_HUMAN	tr|A0A5E4D183|A0A5E4D183_MARMO
OG0014985	sp|Q9Y259|CHKB_HUMAN	tr|A0A5E4C1V1|A0A5E4C1V1_MARMO
OG0014986	sp|Q9Y3B9|RRP15_HUMAN	tr|A0A5E4CBQ9|A0A5E4CBQ9_MARMO
OG0014987	sp|Q9Y462|ZN711_HUMAN	tr|A0A5E4CZC4|A0A5E4CZC4_MARMO
OG0014988	sp|Q9Y5S9|RBM8A_HUMAN	tr|A0A5E4CSM1|A0A5E4CSM1_MARMO
OG0014989	sp|A6NCS6|CB072_HUMAN	tr|A0A5E4AMC8|A0A5E4AMC8_MARMO
OG0014990	sp|A8MSI8|LYRM9_HUMAN	tr|A0A5E4ACU2|A0A5E4ACU2_MARMO
OG0014991	sp|O14578|CTRO_HUMAN	tr|A0A5E4BK41|A0A5E4BK41_MARMO
OG0014992	sp|O15540|FABP7_HUMAN	tr|A0A5E4CPT4|A0A5E4CPT4_MARMO
OG0014993	sp|O43678|NDUA2_HUMAN	tr|A0A5E4BRX6|A0A5E4BRX6_MARMO
OG0014994	sp|O60927|PP1RB_HUMAN	tr|A0A5E4C9N3|A0A5E4C9N3_MARMO
OG0014995	sp|O95832|CLD1_HUMAN	tr|A0A5E4AIH0|A0A5E4AIH0_MARMO
OG0014996	sp|P02649|APOE_HUMAN	tr|A0A5E4BLG0|A0A5E4BLG0_MARMO
OG0014997	sp|P02654|APOC1_HUMAN	tr|A0A5E4BPC2|A0A5E4BPC2_MARMO
OG0014998	sp|P05090|APOD_HUMAN	tr|A0A5E4C8K0|A0A5E4C8K0_MARMO
OG0014999	sp|P09105|HBAT_HUMAN	tr|A0A5E4C8N0|A0A5E4C8N0_MARMO
OG0015000	sp|P19827|ITIH1_HUMAN	tr|A0A5E4BWA9|A0A5E4BWA9_MARMO
OG0015001	sp|P23219|PGH1_HUMAN	tr|A0A5E4BJM2|A0A5E4BJM2_MARMO
OG0015002	sp|P27469|G0S2_HUMAN	tr|A0A5E4C0Y2|A0A5E4C0Y2_MARMO
OG0015003	sp|P27539|GDF1_HUMAN	tr|A0A5E4ACP7|A0A5E4ACP7_MARMO
OG0015004	sp|P43115|PE2R3_HUMAN	tr|A0A5E4BC07|A0A5E4BC07_MARMO
OG0015005	sp|P61018|RAB4B_HUMAN	tr|A0A5E4AG38|A0A5E4AG38_MARMO
OG0015006	sp|P67870|CSK2B_HUMAN	tr|A0A5E4C3I3|A0A5E4C3I3_MARMO
OG0015007	sp|Q13951|PEBB_HUMAN	tr|A0A5E4AGA6|A0A5E4AGA6_MARMO
OG0015008	sp|Q14653|IRF3_HUMAN	tr|A0A5E4BAK5|A0A5E4BAK5_MARMO
OG0015009	sp|Q15390|MTFR1_HUMAN	tr|A0A5E4AZI4|A0A5E4AZI4_MARMO
OG0015010	sp|Q16718|NDUA5_HUMAN	tr|A0A5E4D7X7|A0A5E4D7X7_MARMO
OG0015011	sp|Q2NKX9|CB068_HUMAN	tr|A0A5E4BMZ1|A0A5E4BMZ1_MARMO
OG0015012	sp|Q2WEN9|CEA16_HUMAN	tr|A0A5E4BLG6|A0A5E4BLG6_MARMO
OG0015013	sp|Q5JWF8|ACL10_HUMAN	tr|A0A5E4BMJ0|A0A5E4BMJ0_MARMO
OG0015014	sp|Q5TAX3|TUT4_HUMAN	tr|A0A5E4AZX6|A0A5E4AZX6_MARMO
OG0015015	sp|Q5TC82|RC3H1_HUMAN	tr|A0A5E4BYS5|A0A5E4BYS5_MARMO
OG0015016	sp|Q5VT97|SYDE2_HUMAN	tr|A0A5E4CEH8|A0A5E4CEH8_MARMO
OG0015017	sp|Q6P531|GGT6_HUMAN	tr|A0A5E4AS99|A0A5E4AS99_MARMO
OG0015018	sp|Q8IZR5|CKLF4_HUMAN	tr|A0A5E4AGI6|A0A5E4AGI6_MARMO
OG0015019	sp|Q8TAB3|PCD19_HUMAN	tr|A0A5E4CH94|A0A5E4CH94_MARMO
OG0015020	sp|Q8TEQ8|PIGO_HUMAN	tr|A0A5E4A5W4|A0A5E4A5W4_MARMO
OG0015021	sp|Q8WVR3|TPC14_HUMAN	tr|A0A5E4CST5|A0A5E4CST5_MARMO
OG0015022	sp|Q92546|RGP1_HUMAN	tr|A0A5E4A7K7|A0A5E4A7K7_MARMO
OG0015023	sp|Q92997|DVL3_HUMAN	tr|A0A5E4B402|A0A5E4B402_MARMO
OG0015024	sp|Q96CP2|FWCH2_HUMAN	tr|A0A5E4AXP1|A0A5E4AXP1_MARMO
OG0015025	sp|Q96EU6|RRP36_HUMAN	tr|A0A5E4A822|A0A5E4A822_MARMO
OG0015026	sp|Q96HE7|ERO1A_HUMAN	tr|A0A5E4C872|A0A5E4C872_MARMO
OG0015027	sp|Q96LL9|DJC30_HUMAN	tr|A0A5E4AH99|A0A5E4AH99_MARMO
OG0015028	sp|Q96P15|SPB11_HUMAN	tr|A0A5E4D363|A0A5E4D363_MARMO
OG0015029	sp|Q96PV6|LENG8_HUMAN	tr|A0A5E4D2T9|A0A5E4D2T9_MARMO
OG0015030	sp|Q96QT6|PHF12_HUMAN	tr|A0A5E4ABL7|A0A5E4ABL7_MARMO
OG0015031	sp|Q96SY0|INT14_HUMAN	tr|A0A5E4B0L4|A0A5E4B0L4_MARMO
OG0015032	sp|Q9BY11|PACN1_HUMAN	tr|A0A5E4ATN8|A0A5E4ATN8_MARMO
OG0015033	sp|Q9BZL1|UBL5_HUMAN	tr|A0A5E4AAE4|A0A5E4AAE4_MARMO
OG0015034	sp|Q9H160|ING2_HUMAN	tr|A0A5E4C517|A0A5E4C517_MARMO
OG0015035	sp|Q9NT99|LRC4B_HUMAN	tr|A0A5E4BWF0|A0A5E4BWF0_MARMO
OG0015036	sp|Q9NWH2|TM242_HUMAN	tr|A0A5E4AQV2|A0A5E4AQV2_MARMO
OG0015037	sp|Q9P1Z0|ZBTB4_HUMAN	tr|A0A5E4B8G4|A0A5E4B8G4_MARMO
OG0015038	sp|Q9UD71|PPR1B_HUMAN	tr|A0A5E4ADG6|A0A5E4ADG6_MARMO
OG0015039	sp|Q9UF56|FXL17_HUMAN	tr|A0A5E4BE47|A0A5E4BE47_MARMO
OG0015040	sp|O00116|ADAS_HUMAN	tr|A0A5E4AVL9|A0A5E4AVL9_MARMO
OG0015041	sp|O14638|ENPP3_HUMAN	tr|A0A5E4CHY4|A0A5E4CHY4_MARMO
OG0015042	sp|O14944|EREG_HUMAN	tr|A0A5E4BFP6|A0A5E4BFP6_MARMO
OG0015043	sp|O75161|NPHP4_HUMAN	tr|A0A5E4AWY5|A0A5E4AWY5_MARMO
OG0015044	sp|O75355|ENTP3_HUMAN	tr|A0A5E4AJ84|A0A5E4AJ84_MARMO
OG0015045	sp|O75674|TM1L1_HUMAN	tr|A0A5E4CIL3|A0A5E4CIL3_MARMO
OG0015046	sp|O75771|RA51D_HUMAN	tr|A0A5E4B6W9|A0A5E4B6W9_MARMO
OG0015047	sp|P0DPA3|SNH28_HUMAN	tr|A0A5E4BTR1|A0A5E4BTR1_MARMO
OG0015048	sp|P14920|OXDA_HUMAN	tr|A0A5E4BWU4|A0A5E4BWU4_MARMO
OG0015049	sp|P25101|EDNRA_HUMAN	tr|A0A5E4CF59|A0A5E4CF59_MARMO
OG0015050	sp|P41225|SOX3_HUMAN	tr|A0A5E4BA02|A0A5E4BA02_MARMO
OG0015051	sp|P42356|PI4KA_HUMAN	tr|A0A5E4ASY0|A0A5E4ASY0_MARMO
OG0015052	sp|P52758|RIDA_HUMAN	tr|A0A5E4B437|A0A5E4B437_MARMO
OG0015053	sp|P53384|NUBP1_HUMAN	tr|A0A5E4BYY8|A0A5E4BYY8_MARMO
OG0015054	sp|P57081|WDR4_HUMAN	tr|A0A5E4BSM2|A0A5E4BSM2_MARMO
OG0015055	sp|Q13330|MTA1_HUMAN	tr|A0A5E4CFB9|A0A5E4CFB9_MARMO
OG0015056	sp|Q13445|TMED1_HUMAN	tr|A0A5E4A9U0|A0A5E4A9U0_MARMO
OG0015057	sp|Q15052|ARHG6_HUMAN	tr|A0A5E4AX45|A0A5E4AX45_MARMO
OG0015058	sp|Q16777|H2A2C_HUMAN	tr|A0A5E4BUN5|A0A5E4BUN5_MARMO
OG0015059	sp|Q52WX2|SBK1_HUMAN	tr|A0A5E4CAE1|A0A5E4CAE1_MARMO
OG0015060	sp|Q5T9Z0|TEDM1_HUMAN	tr|A0A5E4AHZ6|A0A5E4AHZ6_MARMO
OG0015061	sp|Q5VUY2|ADCL4_HUMAN	tr|A0A5E4BVZ7|A0A5E4BVZ7_MARMO
OG0015062	sp|Q6ZMD2|SPNS3_HUMAN	tr|A0A5E4ARV1|A0A5E4ARV1_MARMO
OG0015063	sp|Q6ZRS4|ITPI1_HUMAN	tr|A0A5E4AG88|A0A5E4AG88_MARMO
OG0015064	sp|Q7Z3K6|MIER3_HUMAN	tr|A0A5E4CPK7|A0A5E4CPK7_MARMO
OG0015065	sp|Q7Z628|ARHG8_HUMAN	tr|A0A5E4D1F9|A0A5E4D1F9_MARMO
OG0015066	sp|Q7Z6Z6|PLPL5_HUMAN	tr|A0A5E4CKE4|A0A5E4CKE4_MARMO
OG0015067	sp|Q86T82|UBP37_HUMAN	tr|A0A5E4AY06|A0A5E4AY06_MARMO
OG0015068	sp|Q86TD4|SRCA_HUMAN	tr|A0A5E4AY99|A0A5E4AY99_MARMO
OG0015069	sp|Q8IZU3|SYCP3_HUMAN	tr|A0A5E4CFZ2|A0A5E4CFZ2_MARMO
OG0015070	sp|Q8NCB2|CAMKV_HUMAN	tr|A0A5E4B519|A0A5E4B519_MARMO
OG0015071	sp|Q8NCJ5|SPRY3_HUMAN	tr|A0A5E4A9Q4|A0A5E4A9Q4_MARMO
OG0015072	sp|Q8NF64|ZMIZ2_HUMAN	tr|A0A5E4BVM1|A0A5E4BVM1_MARMO
OG0015073	sp|Q8NFQ8|TOIP2_HUMAN	tr|A0A5E4AIU4|A0A5E4AIU4_MARMO
OG0015074	sp|Q8NHQ9|DDX55_HUMAN	tr|A0A5E4AJN3|A0A5E4AJN3_MARMO
OG0015075	sp|Q8NI51|CTCFL_HUMAN	tr|A0A5E4A9G7|A0A5E4A9G7_MARMO
OG0015076	sp|Q8TD22|SFXN5_HUMAN	tr|A0A5E4BH99|A0A5E4BH99_MARMO
OG0015077	sp|Q8WU43|CB015_HUMAN	tr|A0A5E4AVY6|A0A5E4AVY6_MARMO
OG0015078	sp|Q8WUZ0|BCL7C_HUMAN	tr|A0A5E4AEI3|A0A5E4AEI3_MARMO
OG0015079	sp|Q92616|GCN1_HUMAN	tr|A0A5E4C372|A0A5E4C372_MARMO
OG0015080	sp|Q93063|EXT2_HUMAN	tr|A0A5E4B9B6|A0A5E4B9B6_MARMO
OG0015081	sp|Q969M3|YIPF5_HUMAN	tr|A0A5E4B4W4|A0A5E4B4W4_MARMO
OG0015082	sp|Q96D31|CRCM1_HUMAN	tr|A0A5E4AQU8|A0A5E4AQU8_MARMO
OG0015083	sp|Q96GQ7|DDX27_HUMAN	tr|A0A5E4CWL1|A0A5E4CWL1_MARMO
OG0015084	sp|Q96K62|ZBT45_HUMAN	tr|A0A5E4CJI2|A0A5E4CJI2_MARMO
OG0015085	sp|Q99489|OXDD_HUMAN	tr|A0A5E4D3S2|A0A5E4D3S2_MARMO
OG0015086	sp|Q9BSM1|PCGF1_HUMAN	tr|A0A5E4AKW0|A0A5E4AKW0_MARMO
OG0015087	sp|Q9BWC9|CC106_HUMAN	tr|A0A5E4CDI8|A0A5E4CDI8_MARMO
OG0015088	sp|Q9BX79|STRA6_HUMAN	tr|A0A5E4B8P6|A0A5E4B8P6_MARMO
OG0015089	sp|Q9BY21|GPR87_HUMAN	tr|A0A5E4BWU8|A0A5E4BWU8_MARMO
OG0015090	sp|Q9BYE9|CDHR2_HUMAN	tr|A0A5E4BMJ8|A0A5E4BMJ8_MARMO
OG0015091	sp|Q9C005|DPY30_HUMAN	tr|A0A5E4C2P6|A0A5E4C2P6_MARMO
OG0015092	sp|Q9H0C1|ZMY12_HUMAN	tr|A0A5E4C700|A0A5E4C700_MARMO
OG0015093	sp|Q9H426|RIMS4_HUMAN	tr|A0A5E4ARF5|A0A5E4ARF5_MARMO
OG0015094	sp|Q9H598|VIAAT_HUMAN	tr|A0A5E4A7M2|A0A5E4A7M2_MARMO
OG0015095	sp|Q9H6Q4|CIAO3_HUMAN	tr|A0A5E4AWS8|A0A5E4AWS8_MARMO
OG0015096	sp|Q9HC23|PROK2_HUMAN	tr|A0A5E4CJ97|A0A5E4CJ97_MARMO
OG0015097	sp|Q9UBT3|DKK4_HUMAN	tr|A0A5E4B5B0|A0A5E4B5B0_MARMO
OG0015098	sp|Q9ULD5|ZN777_HUMAN	tr|A0A5E4CR12|A0A5E4CR12_MARMO
OG0015099	sp|Q9UNW8|GP132_HUMAN	tr|A0A5E4CFE2|A0A5E4CFE2_MARMO
OG0015100	sp|Q9Y2C3|B3GT5_HUMAN	tr|A0A5E4CZV1|A0A5E4CZV1_MARMO
OG0015101	sp|Q9Y508|RN114_HUMAN	tr|A0A5E4C7R1|A0A5E4C7R1_MARMO
OG0015102	sp|Q9Y5B9|SP16H_HUMAN	tr|A0A5E4BRK2|A0A5E4BRK2_MARMO
OG0015103	sp|Q9Y5J3|HEY1_HUMAN	tr|A0A5E4BHC8|A0A5E4BHC8_MARMO
OG0015104	sp|Q9Y6R4|M3K4_HUMAN	tr|A0A5E4BT13|A0A5E4BT13_MARMO
OG0015105	sp|Q9Y6Y0|NS1BP_HUMAN	tr|A0A5E4BQ39|A0A5E4BQ39_MARMO
OG0015106	sp|A0A1B0GX68|TVB2_HUMAN	tr|A0A5E4ASK5|A0A5E4ASK5_MARMO
OG0015107	sp|A6NNT2|CP096_HUMAN	tr|A0A5E4AXB9|A0A5E4AXB9_MARMO
OG0015108	sp|A8MV23|SERP3_HUMAN	tr|A0A5E4BB15|A0A5E4BB15_MARMO
OG0015109	sp|O14986|PI51B_HUMAN	tr|A0A5E4BST5|A0A5E4BST5_MARMO
OG0015110	sp|O43298|ZBT43_HUMAN	tr|A0A5E4AP74|A0A5E4AP74_MARMO
OG0015111	sp|O43822|CF410_HUMAN	tr|A0A5E4CSQ4|A0A5E4CSQ4_MARMO
OG0015112	sp|O60449|LY75_HUMAN	tr|A0A5E4C5P7|A0A5E4C5P7_MARMO
OG0015113	sp|O75717|WDHD1_HUMAN	tr|A0A5E4BQR3|A0A5E4BQR3_MARMO
OG0015114	sp|P01589|IL2RA_HUMAN	tr|A0A5E4B9I5|A0A5E4B9I5_MARMO
OG0015115	sp|P05305|EDN1_HUMAN	tr|A0A5E4A8X3|A0A5E4A8X3_MARMO
OG0015116	sp|P15090|FABP4_HUMAN	tr|A0A5E4C882|A0A5E4C882_MARMO
OG0015117	sp|P22061|PIMT_HUMAN	tr|A0A5E4BDI7|A0A5E4BDI7_MARMO
OG0015118	sp|P47928|ID4_HUMAN	tr|A0A5E4C2H9|A0A5E4C2H9_MARMO
OG0015119	sp|P53004|BIEA_HUMAN	tr|A0A5E4CDK9|A0A5E4CDK9_MARMO
OG0015120	sp|P55199|ELL_HUMAN	tr|A0A5E4ACA7|A0A5E4ACA7_MARMO
OG0015121	sp|Q08495|DEMA_HUMAN	tr|A0A5E4C825|A0A5E4C825_MARMO
OG0015122	sp|Q0VGL1|LTOR4_HUMAN	tr|A0A5E4CQ97|A0A5E4CQ97_MARMO
OG0015123	sp|Q13011|ECH1_HUMAN	tr|A0A5E4AHE9|A0A5E4AHE9_MARMO
OG0015124	sp|Q13093|PAFA_HUMAN	tr|A0A5E4CZ00|A0A5E4CZ00_MARMO
OG0015125	sp|Q13702|RAPSN_HUMAN	tr|A0A5E4C6K3|A0A5E4C6K3_MARMO
OG0015126	sp|Q14CZ7|FAKD3_HUMAN	tr|A0A5E4CWL0|A0A5E4CWL0_MARMO
OG0015127	sp|Q15393|SF3B3_HUMAN	tr|A0A5E4A7W3|A0A5E4A7W3_MARMO
OG0015128	sp|Q2TAA8|TXIP1_HUMAN	tr|A0A5E4AIA5|A0A5E4AIA5_MARMO
OG0015129	sp|Q2TBF2|WSCD2_HUMAN	tr|A0A5E4BYX1|A0A5E4BYX1_MARMO
OG0015130	sp|Q3SY56|SP6_HUMAN	tr|A0A5E4ADD9|A0A5E4ADD9_MARMO
OG0015131	sp|Q5JSZ5|PRC2B_HUMAN	tr|A0A5E4CU56|A0A5E4CU56_MARMO
OG0015132	sp|Q68D51|DEN2C_HUMAN	tr|A0A5E4D913|A0A5E4D913_MARMO
OG0015133	sp|Q6SA08|TSSK4_HUMAN	tr|A0A5E4BBD2|A0A5E4BBD2_MARMO
OG0015134	sp|Q6ZQW0|I23O2_HUMAN	tr|A0A5E4CXX3|A0A5E4CXX3_MARMO
OG0015135	sp|Q86WW8|COA5_HUMAN	tr|A0A5E4AX28|A0A5E4AX28_MARMO
OG0015136	sp|Q8IW93|ARHGJ_HUMAN	tr|A0A5E4A0C5|A0A5E4A0C5_MARMO
OG0015137	sp|Q8IY50|S35F3_HUMAN	tr|A0A5E4B0C4|A0A5E4B0C4_MARMO
OG0015138	sp|Q8IY57|YAF2_HUMAN	tr|A0A5E4C602|A0A5E4C602_MARMO
OG0015139	sp|Q8N5U1|M4A15_HUMAN	tr|A0A5E4AIX9|A0A5E4AIX9_MARMO
