Orthogroup	Homo_sapiens	Nyctereutes_procyonoides
OG0011235	sp|Q92824|PCSK5_HUMAN	tr|A0A811ZRT2|A0A811ZRT2_NYCPR
OG0011236	sp|Q9BQS6|HSPB9_HUMAN	tr|A0A811XSW1|A0A811XSW1_NYCPR
OG0011237	sp|Q9BVV6|TALD3_HUMAN	tr|A0A811ZJS3|A0A811ZJS3_NYCPR
OG0011238	sp|Q9BZQ4|NMNA2_HUMAN	tr|A0A811Y656|A0A811Y656_NYCPR
OG0011239	sp|Q9H1U4|MEGF9_HUMAN	tr|A0A811ZFL2|A0A811ZFL2_NYCPR
OG0011240	sp|Q9H4P4|RNF41_HUMAN	tr|A0A811YNA7|A0A811YNA7_NYCPR
OG0011241	sp|Q9H7D7|WDR26_HUMAN	tr|A0A811YCD0|A0A811YCD0_NYCPR
OG0011242	sp|Q9HCL2|GPAT1_HUMAN	tr|A0A811ZCT6|A0A811ZCT6_NYCPR
OG0011243	sp|Q9NPH3|IL1AP_HUMAN	tr|A0A811ZP88|A0A811ZP88_NYCPR
OG0011244	sp|Q9NQG7|HPS4_HUMAN	tr|A0A811YDC5|A0A811YDC5_NYCPR
OG0011245	sp|Q9NXI6|RN186_HUMAN	tr|A0A811YT48|A0A811YT48_NYCPR
OG0011246	sp|Q9P291|ARMX1_HUMAN	tr|A0A811YY50|A0A811YY50_NYCPR
OG0011247	sp|Q9P2X3|IMPCT_HUMAN	tr|A0A811YF81|A0A811YF81_NYCPR
OG0011248	sp|Q9UIG8|SO3A1_HUMAN	tr|A0A811YLI0|A0A811YLI0_NYCPR
OG0011249	sp|Q9ULK6|RN150_HUMAN	tr|A0A811YA91|A0A811YA91_NYCPR
OG0011250	sp|Q9Y278|HS3S2_HUMAN	tr|A0A811Z3M1|A0A811Z3M1_NYCPR
OG0011251	sp|Q9Y3T9|NOC2L_HUMAN	tr|A0A811ZKN7|A0A811ZKN7_NYCPR
OG0011252	sp|Q9Y5Y3|GPR45_HUMAN	tr|A0A811YIX0|A0A811YIX0_NYCPR
OG0011253	sp|A6PVC2|TTLL8_HUMAN	tr|A0A811YI46|A0A811YI46_NYCPR
OG0011254	sp|A8MY62|BLML_HUMAN	tr|A0A811YPH9|A0A811YPH9_NYCPR
OG0011255	sp|A9UHW6|MI4GD_HUMAN	tr|A0A811XUJ5|A0A811XUJ5_NYCPR
OG0011256	sp|O00330|ODPX_HUMAN	tr|A0A811ZF40|A0A811ZF40_NYCPR
OG0011257	sp|O15037|KHNYN_HUMAN	tr|A0A811ZQI6|A0A811ZQI6_NYCPR
OG0011258	sp|O15375|MOT6_HUMAN	tr|A0A811XZQ3|A0A811XZQ3_NYCPR
OG0011259	sp|O60869|EDF1_HUMAN	tr|A0A811YQY0|A0A811YQY0_NYCPR
OG0011260	sp|O95456|PSMG1_HUMAN	tr|A0A811ZWT5|A0A811ZWT5_NYCPR
OG0011261	sp|O96024|B3GT4_HUMAN	tr|A0A811YTP7|A0A811YTP7_NYCPR
OG0011262	sp|P0CG48|UBC_HUMAN	tr|A0A811YBP6|A0A811YBP6_NYCPR
OG0011263	sp|P15088|CBPA3_HUMAN	tr|A0A811Y8Y9|A0A811Y8Y9_NYCPR
OG0011264	sp|P32241|VIPR1_HUMAN	tr|A0A811Y6Y4|A0A811Y6Y4_NYCPR
OG0011265	sp|P37058|DHB3_HUMAN	tr|A0A811ZTC8|A0A811ZTC8_NYCPR
OG0011266	sp|P40145|ADCY8_HUMAN	tr|A0A811ZZ69|A0A811ZZ69_NYCPR
OG0011267	sp|P49419|AL7A1_HUMAN	tr|A0A811ZH16|A0A811ZH16_NYCPR
OG0011268	sp|P50750|CDK9_HUMAN	tr|A0A811XUJ9|A0A811XUJ9_NYCPR
OG0011269	sp|P51606|RENBP_HUMAN	tr|A0A811YZJ2|A0A811YZJ2_NYCPR
OG0011270	sp|P51884|LUM_HUMAN	tr|A0A811YY20|A0A811YY20_NYCPR
OG0011271	sp|P51965|UB2E1_HUMAN	tr|A0A811Y9T6|A0A811Y9T6_NYCPR
OG0011272	sp|P55001|MFAP2_HUMAN	tr|A0A811YQ86|A0A811YQ86_NYCPR
OG0011273	sp|P55854|SUMO3_HUMAN	tr|A0A811ZYV2|A0A811ZYV2_NYCPR
OG0011274	sp|P78552|I13R1_HUMAN	tr|A0A811Z1H6|A0A811Z1H6_NYCPR
OG0011275	sp|P84157|MXRA7_HUMAN	tr|A0A811Y3L4|A0A811Y3L4_NYCPR
OG0011276	sp|Q04206|TF65_HUMAN	tr|A0A811Y398|A0A811Y398_NYCPR
OG0011277	sp|Q08462|ADCY2_HUMAN	tr|A0A811ZPY0|A0A811ZPY0_NYCPR
OG0011278	sp|Q10588|BST1_HUMAN	tr|A0A811YG53|A0A811YG53_NYCPR
OG0011279	sp|Q14119|VEZF1_HUMAN	tr|A0A811XVJ7|A0A811XVJ7_NYCPR
OG0011280	sp|Q14155|ARHG7_HUMAN	tr|A0A811YUI8|A0A811YUI8_NYCPR
OG0011281	sp|Q16270|IBP7_HUMAN	tr|A0A811XWK1|A0A811XWK1_NYCPR
OG0011282	sp|Q16568|CART_HUMAN	tr|A0A811YU53|A0A811YU53_NYCPR
OG0011283	sp|Q16581|C3AR_HUMAN	tr|A0A811Y4H0|A0A811Y4H0_NYCPR
OG0011284	sp|Q4U2R8|S22A6_HUMAN	tr|A0A811XYX3|A0A811XYX3_NYCPR
OG0011285	sp|Q58HT5|AWAT1_HUMAN	tr|A0A811YZT5|A0A811YZT5_NYCPR
OG0011286	sp|Q5VZK9|CARL1_HUMAN	tr|A0A811YHA4|A0A811YHA4_NYCPR
OG0011287	sp|Q5XXA6|ANO1_HUMAN	tr|A0A811Y161|A0A811Y161_NYCPR
OG0011288	sp|Q6UXN9|WDR82_HUMAN	tr|A0A811Z919|A0A811Z919_NYCPR
OG0011289	sp|Q6ZS10|CL17A_HUMAN	tr|A0A811Z9U7|A0A811Z9U7_NYCPR
OG0011290	sp|Q70UQ0|IKIP_HUMAN	tr|A0A811YV85|A0A811YV85_NYCPR
OG0011291	sp|Q7KZF4|SND1_HUMAN	tr|A0A811ZMP5|A0A811ZMP5_NYCPR
OG0011292	sp|Q86SG7|LYG2_HUMAN	tr|A0A811YMK3|A0A811YMK3_NYCPR
OG0011293	sp|Q86SQ4|AGRG6_HUMAN	tr|A0A811ZS91|A0A811ZS91_NYCPR
OG0011294	sp|Q86T13|CLC14_HUMAN	tr|A0A811ZSU0|A0A811ZSU0_NYCPR
OG0011295	sp|Q86WN1|FCSD1_HUMAN	tr|A0A811YN15|A0A811YN15_NYCPR
OG0011296	sp|Q8IWS0|PHF6_HUMAN	tr|A0A811Z278|A0A811Z278_NYCPR
OG0011297	sp|Q8IXL6|FA20C_HUMAN	tr|A0A811Z591|A0A811Z591_NYCPR
OG0011298	sp|Q8IZL8|PELP1_HUMAN	tr|A0A811ZLL4|A0A811ZLL4_NYCPR
OG0011299	sp|Q8N108|MIER1_HUMAN	tr|A0A811ZLL1|A0A811ZLL1_NYCPR
OG0011300	sp|Q8N1N0|CLC4F_HUMAN	tr|A0A811YQM8|A0A811YQM8_NYCPR
OG0011301	sp|Q8N387|MUC15_HUMAN	tr|A0A811Y1A9|A0A811Y1A9_NYCPR
OG0011302	sp|Q8N5P1|ZC3H8_HUMAN	tr|A0A811YI91|A0A811YI91_NYCPR
OG0011303	sp|Q8N815|CNTD1_HUMAN	tr|A0A811XQL5|A0A811XQL5_NYCPR
OG0011304	sp|Q8NFP0|PXT1_HUMAN	tr|A0A811YMN4|A0A811YMN4_NYCPR
OG0011305	sp|Q8NFZ4|NLGN2_HUMAN	tr|A0A811ZM42|A0A811ZM42_NYCPR
OG0011306	sp|Q8NHR9|PROF4_HUMAN	tr|A0A811YMA1|A0A811YMA1_NYCPR
OG0011307	sp|Q8TEQ6|GEMI5_HUMAN	tr|A0A811YJD0|A0A811YJD0_NYCPR
OG0011308	sp|Q969N2|PIGT_HUMAN	tr|A0A811Y539|A0A811Y539_NYCPR
OG0011309	sp|Q96EB6|SIR1_HUMAN	tr|A0A811YMX7|A0A811YMX7_NYCPR
OG0011310	sp|Q96EK7|F120B_HUMAN	tr|A0A811YL71|A0A811YL71_NYCPR
OG0011311	sp|Q96RT7|GCP6_HUMAN	tr|A0A811YJQ3|A0A811YJQ3_NYCPR
OG0011312	sp|Q9BQ49|SMIM7_HUMAN	tr|A0A811Z9L2|A0A811Z9L2_NYCPR
OG0011313	sp|Q9BU02|THTPA_HUMAN	tr|A0A811ZS90|A0A811ZS90_NYCPR
OG0011314	sp|Q9BVH7|SIA7E_HUMAN	tr|A0A811Z310|A0A811Z310_NYCPR
OG0011315	sp|Q9BX67|JAM3_HUMAN	tr|A0A811ZMR5|A0A811ZMR5_NYCPR
OG0011316	sp|Q9BX84|TRPM6_HUMAN	tr|A0A811ZSF8|A0A811ZSF8_NYCPR
OG0011317	sp|Q9C0C6|CIPC_HUMAN	tr|A0A811ZIJ0|A0A811ZIJ0_NYCPR
OG0011318	sp|Q9C0K0|BC11B_HUMAN	tr|A0A811ZIR7|A0A811ZIR7_NYCPR
OG0011319	sp|Q9H903|MTD2L_HUMAN	tr|A0A811Y4C1|A0A811Y4C1_NYCPR
OG0011320	sp|Q9HAU0|PKHA5_HUMAN	tr|A0A811Y4S2|A0A811Y4S2_NYCPR
OG0011321	sp|Q9HBF4|ZFYV1_HUMAN	tr|A0A811ZK02|A0A811ZK02_NYCPR
OG0011322	sp|Q9NSA0|S22AB_HUMAN	tr|A0A811Y003|A0A811Y003_NYCPR
OG0011323	sp|Q9NZC9|SMAL1_HUMAN	tr|A0A811ZBM7|A0A811ZBM7_NYCPR
OG0011324	sp|Q9UBW5|BIN2_HUMAN	tr|A0A811YVJ2|A0A811YVJ2_NYCPR
OG0011325	sp|Q9UPM8|AP4E1_HUMAN	tr|A0A811YES1|A0A811YES1_NYCPR
OG0011326	sp|Q9Y4E5|ZN451_HUMAN	tr|A0A811YKR4|A0A811YKR4_NYCPR
OG0011327	sp|Q9Y6B7|AP4B1_HUMAN	tr|A0A811ZWH3|A0A811ZWH3_NYCPR
OG0011328	sp|A0A1W2PQ73|ERFL_HUMAN	tr|A0A811ZVT4|A0A811ZVT4_NYCPR
OG0011329	sp|A2PYH4|HFM1_HUMAN	tr|A0A811Z6H6|A0A811Z6H6_NYCPR
OG0011330	sp|A4D2P6|GRD2I_HUMAN	tr|A0A811Z2B3|A0A811Z2B3_NYCPR
OG0011331	sp|O00515|LAD1_HUMAN	tr|A0A811Y4P4|A0A811Y4P4_NYCPR
OG0011332	sp|O14964|HGS_HUMAN	tr|A0A811XTS7|A0A811XTS7_NYCPR
OG0011333	sp|O14967|CLGN_HUMAN	tr|A0A811Y6P5|A0A811Y6P5_NYCPR
OG0011334	sp|O60356|NUPR1_HUMAN	tr|A0A811Z606|A0A811Z606_NYCPR
OG0011335	sp|O75147|OBSL1_HUMAN	tr|A0A811ZBW7|A0A811ZBW7_NYCPR
OG0011336	sp|O75616|ERAL1_HUMAN	tr|A0A811XS18|A0A811XS18_NYCPR
OG0011337	sp|O96004|HAND1_HUMAN	tr|A0A811YLV6|A0A811YLV6_NYCPR
OG0011338	sp|P04844|RPN2_HUMAN	tr|A0A811XZP2|A0A811XZP2_NYCPR
OG0011339	sp|P08621|RU17_HUMAN	tr|A0A811ZTZ3|A0A811ZTZ3_NYCPR
OG0011340	sp|P19429|TNNI3_HUMAN	tr|A0A811ZSM7|A0A811ZSM7_NYCPR
OG0011341	sp|P20023|CR2_HUMAN	tr|A0A811Y4G8|A0A811Y4G8_NYCPR
OG0011342	sp|P21709|EPHA1_HUMAN	tr|A0A811Z1R5|A0A811Z1R5_NYCPR
OG0011343	sp|P30939|5HT1F_HUMAN	tr|A0A812A037|A0A812A037_NYCPR
OG0011344	sp|P31146|COR1A_HUMAN	tr|A0A811Z1U5|A0A811Z1U5_NYCPR
OG0011345	sp|P35711|SOX5_HUMAN	tr|A0A811Y4W4|A0A811Y4W4_NYCPR
OG0011346	sp|P41182|BCL6_HUMAN	tr|A0A811ZP80|A0A811ZP80_NYCPR
OG0011347	sp|P50440|GATM_HUMAN	tr|A0A811Y9W6|A0A811Y9W6_NYCPR
OG0011348	sp|P51955|NEK2_HUMAN	tr|A0A811Y4G2|A0A811Y4G2_NYCPR
OG0011349	sp|Q0VAK6|LMOD3_HUMAN	tr|A0A811Z892|A0A811Z892_NYCPR
OG0011350	sp|Q14207|NPAT_HUMAN	tr|A0A811ZMY0|A0A811ZMY0_NYCPR
OG0011351	sp|Q2M3M2|SC5A9_HUMAN	tr|A0A811Z6B7|A0A811Z6B7_NYCPR
OG0011352	sp|Q33E94|RFX4_HUMAN	tr|A0A811YKH1|A0A811YKH1_NYCPR
OG0011353	sp|Q4G0S4|C27C1_HUMAN	tr|A0A811Y1I1|A0A811Y1I1_NYCPR
OG0011354	sp|Q6KC79|NIPBL_HUMAN	tr|A0A811YDM5|A0A811YDM5_NYCPR
OG0011355	sp|Q6P3X3|TTC27_HUMAN	tr|A0A811YG23|A0A811YG23_NYCPR
OG0011356	sp|Q6P4E1|GOLM2_HUMAN	tr|A0A811Y2W3|A0A811Y2W3_NYCPR
OG0011357	sp|Q6Q759|SPG17_HUMAN	tr|A0A811ZUY1|A0A811ZUY1_NYCPR
OG0011358	sp|Q6UWV7|SHL2A_HUMAN	tr|A0A811Z684|A0A811Z684_NYCPR
OG0011359	sp|Q6UXH1|CREL2_HUMAN	tr|A0A811YHG3|A0A811YHG3_NYCPR
OG0011360	sp|Q6ZPD8|DG2L6_HUMAN	tr|A0A811Z0H3|A0A811Z0H3_NYCPR
OG0011361	sp|Q765P7|MTSS2_HUMAN	tr|A0A811ZJR7|A0A811ZJR7_NYCPR
OG0011362	sp|Q7RTU3|OLIG3_HUMAN	tr|A0A811YDC3|A0A811YDC3_NYCPR
OG0011363	sp|Q86V15|CASZ1_HUMAN	tr|A0A811YLF0|A0A811YLF0_NYCPR
OG0011364	sp|Q86WD7|SPA9_HUMAN	tr|A0A811ZIT6|A0A811ZIT6_NYCPR
OG0011366	sp|Q8N0Z9|VSI10_HUMAN	tr|A0A811YBE2|A0A811YBE2_NYCPR
OG0011367	sp|Q8N3E9|PLCD3_HUMAN	tr|A0A811XQI0|A0A811XQI0_NYCPR
OG0011368	sp|Q8N3F9|G137C_HUMAN	tr|A0A811ZJU0|A0A811ZJU0_NYCPR
OG0011369	sp|Q8N5C8|TAB3_HUMAN	tr|A0A811Z529|A0A811Z529_NYCPR
OG0011370	sp|Q8N5I2|ARRD1_HUMAN	tr|A0A811XWE2|A0A811XWE2_NYCPR
OG0011371	sp|Q8NEW0|ZNT7_HUMAN	tr|A0A811Z3A8|A0A811Z3A8_NYCPR
OG0011372	sp|Q8NGZ3|O13G1_HUMAN	tr|A0A811YT27|A0A811YT27_NYCPR
OG0011373	sp|Q8TBB5|KLDC4_HUMAN	tr|A0A811ZK62|A0A811ZK62_NYCPR
OG0011374	sp|Q8WW27|ABEC4_HUMAN	tr|A0A811Y843|A0A811Y843_NYCPR
OG0011375	sp|Q8WY54|PPM1E_HUMAN	tr|A0A811Y1F1|A0A811Y1F1_NYCPR
OG0011376	sp|Q96N16|JKIP1_HUMAN	tr|A0A811YKR8|A0A811YKR8_NYCPR
OG0011377	sp|Q96QT4|TRPM7_HUMAN	tr|A0A811YAW0|A0A811YAW0_NYCPR
OG0011378	sp|Q96S52|PIGS_HUMAN	tr|A0A811XTK5|A0A811XTK5_NYCPR
OG0011379	sp|Q9BYP7|WNK3_HUMAN	tr|A0A811Z3T4|A0A811Z3T4_NYCPR
OG0011380	sp|Q9H568|ACTL8_HUMAN	tr|A0A811YLQ0|A0A811YLQ0_NYCPR
OG0011381	sp|Q9HD67|MYO10_HUMAN	tr|A0A811YEA5|A0A811YEA5_NYCPR
OG0011382	sp|Q9NQV5|PRD11_HUMAN	tr|A0A811XXZ1|A0A811XXZ1_NYCPR
OG0011383	sp|Q9NX94|WBP1L_HUMAN	tr|A0A811ZCJ7|A0A811ZCJ7_NYCPR
OG0011384	sp|Q9NXJ5|PGPI_HUMAN	tr|A0A811Z9F5|A0A811Z9F5_NYCPR
OG0011385	sp|Q9NYW6|TA2R3_HUMAN	tr|A0A811YZE0|A0A811YZE0_NYCPR
OG0011386	sp|Q9UF12|HYPDH_HUMAN	tr|A0A811ZV32|A0A811ZV32_NYCPR
OG0011387	sp|Q9UG22|GIMA2_HUMAN	tr|A0A811YYZ3|A0A811YYZ3_NYCPR
OG0011388	sp|Q9UK59|DBR1_HUMAN	tr|A0A811Y965|A0A811Y965_NYCPR
OG0011389	sp|Q9Y266|NUDC_HUMAN	tr|A0A811YM23|A0A811YM23_NYCPR
OG0011390	sp|Q9Y283|INVS_HUMAN	tr|A0A811ZFS8|A0A811ZFS8_NYCPR
OG0011391	sp|Q9Y2D8|ADIP_HUMAN	tr|A0A811Z096|A0A811Z096_NYCPR
OG0011392	sp|Q9Y4B6|DCAF1_HUMAN	tr|A0A811Z5Y4|A0A811Z5Y4_NYCPR
OG0011393	sp|Q9Y4P9|SPEF1_HUMAN	tr|A0A811XYK6|A0A811XYK6_NYCPR
OG0011394	sp|A4D1E1|Z804B_HUMAN	tr|A0A811ZN42|A0A811ZN42_NYCPR
OG0011395	sp|B3GLJ2|PATE3_HUMAN	tr|A0A811ZNE0|A0A811ZNE0_NYCPR
OG0011396	sp|O15254|ACOX3_HUMAN	tr|A0A811YJ23|A0A811YJ23_NYCPR
OG0011397	sp|O15499|GSC2_HUMAN	tr|A0A811YF90|A0A811YF90_NYCPR
OG0011398	sp|O43934|MFS11_HUMAN	tr|A0A811XVD3|A0A811XVD3_NYCPR
OG0011399	sp|O60341|KDM1A_HUMAN	tr|A0A811YLW0|A0A811YLW0_NYCPR
OG0011400	sp|O60524|NEMF_HUMAN	tr|A0A811ZJW5|A0A811ZJW5_NYCPR
OG0011401	sp|P06850|CRF_HUMAN	tr|A0A811Y6U1|A0A811Y6U1_NYCPR
OG0011402	sp|P10145|IL8_HUMAN	tr|A0A811XUB9|A0A811XUB9_NYCPR
OG0011403	sp|P10645|CMGA_HUMAN	tr|A0A811YZ34|A0A811YZ34_NYCPR
OG0011404	sp|P12644|BMP4_HUMAN	tr|A0A811ZJ93|A0A811ZJ93_NYCPR
OG0011405	sp|P19021|AMD_HUMAN	tr|A0A811ZVS1|A0A811ZVS1_NYCPR
OG0011406	sp|P42694|HELZ_HUMAN	tr|A0A811XVR5|A0A811XVR5_NYCPR
OG0011407	sp|P49640|EVX1_HUMAN	tr|A0A812A1L7|A0A812A1L7_NYCPR
OG0011408	sp|P49748|ACADV_HUMAN	tr|A0A811ZM61|A0A811ZM61_NYCPR
OG0011409	sp|P49763|PLGF_HUMAN	tr|A0A811ZJ73|A0A811ZJ73_NYCPR
OG0011410	sp|P50749|RASF2_HUMAN	tr|A0A811XVX7|A0A811XVX7_NYCPR
OG0011411	sp|P53999|TCP4_HUMAN	tr|A0A811YCI6|A0A811YCI6_NYCPR
OG0011412	sp|P86397|HTD2_HUMAN	tr|A0A811Z5T3|A0A811Z5T3_NYCPR
OG0011413	sp|Q01970|PLCB3_HUMAN	tr|A0A811Y015|A0A811Y015_NYCPR
OG0011414	sp|Q03113|GNA12_HUMAN	tr|A0A811Z6C9|A0A811Z6C9_NYCPR
OG0011415	sp|Q13241|KLRD1_HUMAN	tr|A0A811YY68|A0A811YY68_NYCPR
OG0011416	sp|Q13506|NAB1_HUMAN	tr|A0A811ZB61|A0A811ZB61_NYCPR
OG0011417	sp|Q14118|DAG1_HUMAN	tr|A0A811Z8Z2|A0A811Z8Z2_NYCPR
OG0011418	sp|Q14190|SIM2_HUMAN	tr|A0A811ZXL1|A0A811ZXL1_NYCPR
OG0011419	sp|Q15633|TRBP2_HUMAN	tr|A0A811YYH1|A0A811YYH1_NYCPR
OG0011420	sp|Q4G0W2|DUS28_HUMAN	tr|A0A811ZD63|A0A811ZD63_NYCPR
OG0011421	sp|Q5H8A3|NMS_HUMAN	tr|A0A811YMJ3|A0A811YMJ3_NYCPR
OG0011422	sp|Q5SVJ3|CA100_HUMAN	tr|A0A811YC06|A0A811YC06_NYCPR
OG0011423	sp|Q5TFG8|ZC21B_HUMAN	tr|A0A811ZQY8|A0A811ZQY8_NYCPR
OG0011424	sp|Q5VZL5|ZMYM4_HUMAN	tr|A0A811Z6C5|A0A811Z6C5_NYCPR
OG0011425	sp|Q69YH5|CDCA2_HUMAN	tr|A0A811ZDR7|A0A811ZDR7_NYCPR
OG0011426	sp|Q6P5X5|CV039_HUMAN	tr|A0A811Y913|A0A811Y913_NYCPR
OG0011427	sp|Q6P7N7|TMM81_HUMAN	tr|A0A811YU66|A0A811YU66_NYCPR
OG0011428	sp|Q6PRD1|GP179_HUMAN	tr|A0A811XT48|A0A811XT48_NYCPR
OG0011429	sp|Q6YN16|HSDL2_HUMAN	tr|A0A811ZFJ1|A0A811ZFJ1_NYCPR
OG0011430	sp|Q7Z3C6|ATG9A_HUMAN	tr|A0A811ZBW0|A0A811ZBW0_NYCPR
OG0011431	sp|Q86VZ4|LRP11_HUMAN	tr|A0A811ZSM6|A0A811ZSM6_NYCPR
OG0011432	sp|Q86XL3|ANKL2_HUMAN	tr|A0A811YE36|A0A811YE36_NYCPR
OG0011433	sp|Q8IUR7|ARMC8_HUMAN	tr|A0A811YA45|A0A811YA45_NYCPR
OG0011434	sp|Q8IYU2|HACE1_HUMAN	tr|A0A811YSG9|A0A811YSG9_NYCPR
OG0011435	sp|Q8N228|SCML4_HUMAN	tr|A0A811YSJ4|A0A811YSJ4_NYCPR
OG0011436	sp|Q8N5T2|TBC19_HUMAN	tr|A0A811YH25|A0A811YH25_NYCPR
OG0011437	sp|Q8TDN2|KCNV2_HUMAN	tr|A0A811ZTE8|A0A811ZTE8_NYCPR
OG0011438	sp|Q92805|GOGA1_HUMAN	tr|A0A811XYQ2|A0A811XYQ2_NYCPR
OG0011439	sp|Q92889|XPF_HUMAN	tr|A0A811Z4B6|A0A811Z4B6_NYCPR
OG0011440	sp|Q92908|GATA6_HUMAN	tr|A0A811YBS5|A0A811YBS5_NYCPR
OG0011441	sp|Q93086|P2RX5_HUMAN	tr|A0A811XWD3|A0A811XWD3_NYCPR
OG0011442	sp|Q96GV9|MACIR_HUMAN	tr|A0A811ZXH5|A0A811ZXH5_NYCPR
OG0011443	sp|Q96H15|TIMD4_HUMAN	tr|A0A811YLW6|A0A811YLW6_NYCPR
OG0011444	sp|Q96IM9|DYDC2_HUMAN	tr|A0A811YF94|A0A811YF94_NYCPR
OG0011445	sp|Q96J86|CYYR1_HUMAN	tr|A0A811ZWB7|A0A811ZWB7_NYCPR
OG0011446	sp|Q96NA2|RILP_HUMAN	tr|A0A811XYC2|A0A811XYC2_NYCPR
OG0011447	sp|Q96NX5|KCC1G_HUMAN	tr|A0A811Y8D5|A0A811Y8D5_NYCPR
OG0011448	sp|Q96QV6|H2A1A_HUMAN	tr|A0A811Y882|A0A811Y882_NYCPR
OG0011449	sp|Q9BXN2|CLC7A_HUMAN	tr|A0A811YY60|A0A811YY60_NYCPR
OG0011450	sp|Q9BZE4|GTPB4_HUMAN	tr|A0A811YNH5|A0A811YNH5_NYCPR
OG0011451	sp|Q9H0V9|LMA2L_HUMAN	tr|A0A811YMN3|A0A811YMN3_NYCPR
OG0011452	sp|Q9H2P0|ADNP_HUMAN	tr|A0A811XV46|A0A811XV46_NYCPR
OG0011453	sp|Q9NYM4|GPR83_HUMAN	tr|A0A811YA76|A0A811YA76_NYCPR
OG0011454	sp|Q9NZM6|PK2L2_HUMAN	tr|A0A811ZGQ7|A0A811ZGQ7_NYCPR
OG0011455	sp|Q9UBM4|OPT_HUMAN	tr|A0A811YUI9|A0A811YUI9_NYCPR
OG0011456	sp|Q9UN76|S6A14_HUMAN	tr|A0A811YYM9|A0A811YYM9_NYCPR
OG0011457	sp|Q9UPN4|CP131_HUMAN	tr|A0A811XUW1|A0A811XUW1_NYCPR
OG0011458	sp|O60673|REV3L_HUMAN	tr|A0A811YL40|A0A811YL40_NYCPR
OG0011459	sp|O75553|DAB1_HUMAN	tr|A0A811ZLE8|A0A811ZLE8_NYCPR
OG0011460	sp|O75575|RPC9_HUMAN	tr|A0A811Z362|A0A811Z362_NYCPR
OG0011461	sp|O75896|TUSC2_HUMAN	tr|A0A811Z8Y6|A0A811Z8Y6_NYCPR
OG0011462	sp|O94811|TPPP_HUMAN	tr|A0A811ZQH9|A0A811ZQH9_NYCPR
OG0011463	sp|O95685|PPR3D_HUMAN	tr|A0A811XZ24|A0A811XZ24_NYCPR
OG0011464	sp|P05556|ITB1_HUMAN	tr|A0A811ZQT2|A0A811ZQT2_NYCPR
OG0011465	sp|P0DO97|CC192_HUMAN	tr|A0A811ZGL1|A0A811ZGL1_NYCPR
OG0011466	sp|P10911|MCF2_HUMAN	tr|A0A811Z216|A0A811Z216_NYCPR
OG0011467	sp|P13056|NR2C1_HUMAN	tr|A0A811YXC2|A0A811YXC2_NYCPR
OG0011468	sp|P16150|LEUK_HUMAN	tr|A0A811Z1X2|A0A811Z1X2_NYCPR
OG0011469	sp|P27986|P85A_HUMAN	tr|A0A811YQF0|A0A811YQF0_NYCPR
OG0011470	sp|P28906|CD34_HUMAN	tr|A0A811Y659|A0A811Y659_NYCPR
OG0011471	sp|P36897|TGFR1_HUMAN	tr|A0A811ZFT8|A0A811ZFT8_NYCPR
OG0011472	sp|P38571|LICH_HUMAN	tr|A0A811YA84|A0A811YA84_NYCPR
OG0011473	sp|P56192|SYMC_HUMAN	tr|A0A811YIS4|A0A811YIS4_NYCPR
OG0011474	sp|P61201|CSN2_HUMAN	tr|A0A811Y7G6|A0A811Y7G6_NYCPR
OG0011475	sp|Q02153|GCYB1_HUMAN	tr|A0A811YUF3|A0A811YUF3_NYCPR
OG0011476	sp|Q16787|LAMA3_HUMAN	tr|A0A811YEH4|A0A811YEH4_NYCPR
OG0011477	sp|Q53H96|P5CR3_HUMAN	tr|A0A811ZXP5|A0A811ZXP5_NYCPR
OG0011478	sp|Q5JQC9|AKAP4_HUMAN	tr|A0A811Z3P6|A0A811Z3P6_NYCPR
OG0011479	sp|Q6P050|FXL22_HUMAN	tr|A0A811YEH7|A0A811YEH7_NYCPR
OG0011480	sp|Q6SZW1|SARM1_HUMAN	tr|A0A811XRS7|A0A811XRS7_NYCPR
OG0011481	sp|Q7RTY3|PRS45_HUMAN	tr|A0A811Z975|A0A811Z975_NYCPR
OG0011482	sp|Q86UL3|GPAT4_HUMAN	tr|A0A811YS22|A0A811YS22_NYCPR
OG0011483	sp|Q86VR7|VS10L_HUMAN	tr|A0A811ZSZ7|A0A811ZSZ7_NYCPR
OG0011484	sp|Q8N1Q8|THEM5_HUMAN	tr|A0A811ZXD7|A0A811ZXD7_NYCPR
OG0011485	sp|Q8N819|PPM1N_HUMAN	tr|A0A811ZUA9|A0A811ZUA9_NYCPR
OG0011486	sp|Q8ND76|CCNY_HUMAN	tr|A0A811ZR40|A0A811ZR40_NYCPR
OG0011487	sp|Q8NEE8|TTC16_HUMAN	tr|A0A811XV19|A0A811XV19_NYCPR
OG0011488	sp|Q8TAT5|NEIL3_HUMAN	tr|A0A811YQI6|A0A811YQI6_NYCPR
OG0011489	sp|Q8WUG5|S22AH_HUMAN	tr|A0A811ZT87|A0A811ZT87_NYCPR
OG0011490	sp|Q92537|SUSD6_HUMAN	tr|A0A811ZIW1|A0A811ZIW1_NYCPR
OG0011491	sp|Q92619|HMHA1_HUMAN	tr|A0A811ZB02|A0A811ZB02_NYCPR
OG0011492	sp|Q96AJ1|CLUA1_HUMAN	tr|A0A811Z433|A0A811Z433_NYCPR
