Orthogroup	Homo_sapiens	Macaca_nemestrina
OG0013395	sp|Q9UP65|PA24C_HUMAN	tr|A0A2K6BIU5|A0A2K6BIU5_MACNE
OG0013396	sp|Q9UQ07|MOK_HUMAN	tr|A0A2K6B095|A0A2K6B095_MACNE
OG0013397	sp|Q9Y2J2|E41L3_HUMAN	tr|A0A2K6DME0|A0A2K6DME0_MACNE
OG0013398	sp|Q9Y679|AUP1_HUMAN	tr|A0A2K6CDD5|A0A2K6CDD5_MACNE
OG0013399	sp|A6NCI8|CB078_HUMAN	tr|A0A2K6DHS7|A0A2K6DHS7_MACNE
OG0013400	sp|A7KAX9|RHG32_HUMAN	tr|A0A2K6C481|A0A2K6C481_MACNE
OG0013401	sp|H3BQJ8|LY6L_HUMAN	tr|A0A2K6CAX4|A0A2K6CAX4_MACNE
OG0013402	sp|O00194|RB27B_HUMAN	tr|A0A2K6DE92|A0A2K6DE92_MACNE
OG0013403	sp|O15539|RGS5_HUMAN	tr|A0A2K6AV82|A0A2K6AV82_MACNE
OG0013404	sp|O75426|FBX24_HUMAN	tr|A0A2K6C2C3|A0A2K6C2C3_MACNE
OG0013405	sp|O95219|SNX4_HUMAN	tr|A0A2K6D0X5|A0A2K6D0X5_MACNE
OG0013406	sp|O95251|KAT7_HUMAN	tr|A0A2K6E5R0|A0A2K6E5R0_MACNE
OG0013407	sp|O95613|PCNT_HUMAN	tr|A0A2K6CQ67|A0A2K6CQ67_MACNE
OG0013408	sp|O95807|TM50A_HUMAN	tr|A0A2K6BA44|A0A2K6BA44_MACNE
OG0013409	sp|P02144|MYG_HUMAN	tr|A0A2K6DJM1|A0A2K6DJM1_MACNE
OG0013410	sp|P08603|CFAH_HUMAN	tr|A0A2K6DNV9|A0A2K6DNV9_MACNE
OG0013411	sp|P15018|LIF_HUMAN	tr|A0A2K6D3Q6|A0A2K6D3Q6_MACNE
OG0013412	sp|P19438|TNR1A_HUMAN	tr|A0A2K6BJL9|A0A2K6BJL9_MACNE
OG0013413	sp|P32971|TNFL8_HUMAN	tr|A0A2K6BD00|A0A2K6BD00_MACNE
OG0013414	sp|P46663|BKRB1_HUMAN	tr|A0A2K6BUD3|A0A2K6BUD3_MACNE
OG0013415	sp|P61421|VA0D1_HUMAN	tr|A0A2K6BK10|A0A2K6BK10_MACNE
OG0013416	sp|P61803|DAD1_HUMAN	tr|A0A2K6E290|A0A2K6E290_MACNE
OG0013417	sp|Q08830|FGL1_HUMAN	tr|A0A2K6D626|A0A2K6D626_MACNE
OG0013418	sp|Q0VDD7|BRME1_HUMAN	tr|A0A2K6DTL9|A0A2K6DTL9_MACNE
OG0013419	sp|Q12906|ILF3_HUMAN	tr|A0A2K6DVD1|A0A2K6DVD1_MACNE
OG0013420	sp|Q13360|ZN177_HUMAN	tr|A0A2K6DUY9|A0A2K6DUY9_MACNE
OG0013421	sp|Q14802|FXYD3_HUMAN	tr|A0A2K6CI57|A0A2K6CI57_MACNE
OG0013422	sp|Q15012|LAP4A_HUMAN	tr|A0A2K6BND7|A0A2K6BND7_MACNE
OG0013423	sp|Q15382|RHEB_HUMAN	tr|A0A2K6DRJ2|A0A2K6DRJ2_MACNE
OG0013424	sp|Q16552|IL17_HUMAN	tr|A0A2K6DII0|A0A2K6DII0_MACNE
OG0013425	sp|Q5T6X5|GPC6A_HUMAN	tr|A0A2K6CII4|A0A2K6CII4_MACNE
OG0013426	sp|Q5T8A7|PPR26_HUMAN	tr|A0A2K6DCY0|A0A2K6DCY0_MACNE
OG0013427	sp|Q5TBB1|RNH2B_HUMAN	tr|A0A2K6BM93|A0A2K6BM93_MACNE
OG0013428	sp|Q5VXM1|CDCP2_HUMAN	tr|A0A2K6C258|A0A2K6C258_MACNE
OG0013429	sp|Q5VZ03|NXNL2_HUMAN	tr|A0A2K6AVK7|A0A2K6AVK7_MACNE
OG0013430	sp|Q6IMI6|ST1C3_HUMAN	tr|A0A2K6D0J0|A0A2K6D0J0_MACNE
OG0013431	sp|Q6P9G4|TM154_HUMAN	tr|A0A2K6E2Q9|A0A2K6E2Q9_MACNE
OG0013432	sp|Q6PJ69|TRI65_HUMAN	tr|A0A2K6CY28|A0A2K6CY28_MACNE
OG0013433	sp|Q6UB28|MAP12_HUMAN	tr|A0A2K6BMW5|A0A2K6BMW5_MACNE
OG0013434	sp|Q7LFL8|CXXC5_HUMAN	tr|A0A2K6CWN5|A0A2K6CWN5_MACNE
OG0013435	sp|Q7RTX9|MOT14_HUMAN	tr|A0A2K6BM40|A0A2K6BM40_MACNE
OG0013436	sp|Q8IY81|SPB1_HUMAN	tr|A0A2K6BE65|A0A2K6BE65_MACNE
OG0013437	sp|Q8IY92|SLX4_HUMAN	tr|A0A2K6E7X5|A0A2K6E7X5_MACNE
OG0013438	sp|Q8IYS1|P20D2_HUMAN	tr|A0A2K6CYN5|A0A2K6CYN5_MACNE
OG0013439	sp|Q8IYX4|DND1_HUMAN	tr|A0A2K6D570|A0A2K6D570_MACNE
OG0013440	sp|Q8N0W7|FMR1N_HUMAN	tr|A0A2K6CS97|A0A2K6CS97_MACNE
OG0013441	sp|Q8N5Z0|AADAT_HUMAN	tr|A0A2K6AVD3|A0A2K6AVD3_MACNE
OG0013442	sp|Q8NEY3|SPAT4_HUMAN	tr|A0A2K6C5D1|A0A2K6C5D1_MACNE
OG0013443	sp|Q96C28|ZN707_HUMAN	tr|A0A2K6EBW6|A0A2K6EBW6_MACNE
OG0013444	sp|Q96I23|PREY_HUMAN	tr|A0A2K6DCS2|A0A2K6DCS2_MACNE
OG0013445	sp|Q96K49|TM87B_HUMAN	tr|A0A2K6DKY4|A0A2K6DKY4_MACNE
OG0013446	sp|Q96KJ4|MSLNL_HUMAN	tr|A0A2K6EAV0|A0A2K6EAV0_MACNE
OG0013447	sp|Q96LL3|FIMP_HUMAN	tr|A0A2K6DJJ7|A0A2K6DJJ7_MACNE
OG0013448	sp|Q96M02|CJ090_HUMAN	tr|A0A2K6CTG2|A0A2K6CTG2_MACNE
OG0013449	sp|Q96P16|RPR1A_HUMAN	tr|A0A2K6C5I7|A0A2K6C5I7_MACNE
OG0013450	sp|Q99584|S10AD_HUMAN	tr|A0A2K6DS98|A0A2K6DS98_MACNE
OG0013451	sp|Q99708|CTIP_HUMAN	tr|A0A2K6DK92|A0A2K6DK92_MACNE
OG0013452	sp|Q9BQG1|SYT3_HUMAN	tr|A0A2K6E4Z3|A0A2K6E4Z3_MACNE
OG0013453	sp|Q9BSJ5|CQ080_HUMAN	tr|A0A2K6AYI4|A0A2K6AYI4_MACNE
OG0013454	sp|Q9BU20|CPLN2_HUMAN	tr|A0A2K6BGC0|A0A2K6BGC0_MACNE
OG0013455	sp|Q9BW62|KATL1_HUMAN	tr|A0A2K6CP13|A0A2K6CP13_MACNE
OG0013456	sp|Q9BZF1|OSBL8_HUMAN	tr|A0A2K6BBA0|A0A2K6BBA0_MACNE
OG0013457	sp|Q9H040|SPRTN_HUMAN	tr|A0A2K6BGX2|A0A2K6BGX2_MACNE
OG0013458	sp|Q9H0P0|5NT3A_HUMAN	tr|A0A2K6D421|A0A2K6D421_MACNE
OG0013459	sp|Q9H5Y7|SLIK6_HUMAN	tr|A0A2K6AQ81|A0A2K6AQ81_MACNE
OG0013460	sp|Q9H6L2|TM231_HUMAN	tr|A0A2K6CDA2|A0A2K6CDA2_MACNE
OG0013461	sp|Q9H8M2|BRD9_HUMAN	tr|A0A2K6B5A6|A0A2K6B5A6_MACNE
OG0013462	sp|Q9HAH7|FBRS_HUMAN	tr|A0A2K6DUB2|A0A2K6DUB2_MACNE
OG0013463	sp|Q9HCN3|PGAP6_HUMAN	tr|A0A2K6CDM3|A0A2K6CDM3_MACNE
OG0013464	sp|Q9HD20|AT131_HUMAN	tr|A0A2K6BHP5|A0A2K6BHP5_MACNE
OG0013465	sp|Q9NWB6|ARGL1_HUMAN	tr|A0A2K6CGY5|A0A2K6CGY5_MACNE
OG0013466	sp|Q9UH92|MLX_HUMAN	tr|A0A2K6BFE4|A0A2K6BFE4_MACNE
OG0013467	sp|Q9UPX0|TUTLB_HUMAN	tr|A0A2K6BMV9|A0A2K6BMV9_MACNE
OG0013468	sp|Q9Y2D9|ZN652_HUMAN	tr|A0A2K6CVL6|A0A2K6CVL6_MACNE
OG0013469	sp|Q9Y2L1|RRP44_HUMAN	tr|A0A2K6BKJ5|A0A2K6BKJ5_MACNE
OG0013470	sp|Q9Y653|AGRG1_HUMAN	tr|A0A2K6C7E3|A0A2K6C7E3_MACNE
OG0013471	sp|Q9Y6Q3|ZFP37_HUMAN	tr|A0A2K6DYU0|A0A2K6DYU0_MACNE
OG0013472	sp|O15018|PDZD2_HUMAN	tr|A0A2K6DSE7|A0A2K6DSE7_MACNE
OG0013473	sp|O15247|CLIC2_HUMAN	tr|A0A2K6BK66|A0A2K6BK66_MACNE
OG0013474	sp|O43680|TCF21_HUMAN	tr|A0A2K6ARZ8|A0A2K6ARZ8_MACNE
OG0013475	sp|O43908|NKG2F_HUMAN	tr|A0A2K6C8E0|A0A2K6C8E0_MACNE
OG0013476	sp|O75165|DJC13_HUMAN	tr|A0A2K6E191|A0A2K6E191_MACNE
OG0013477	sp|O75886|STAM2_HUMAN	tr|A0A2K6B3B9|A0A2K6B3B9_MACNE
OG0013478	sp|O75952|CABYR_HUMAN	tr|A0A2K6CG02|A0A2K6CG02_MACNE
OG0013479	sp|O95201|ZN205_HUMAN	tr|A0A2K6CKK9|A0A2K6CKK9_MACNE
OG0013480	sp|P10916|MLRV_HUMAN	tr|A0A2K6DLI7|A0A2K6DLI7_MACNE
OG0013481	sp|P11473|VDR_HUMAN	tr|A0A2K6BFC5|A0A2K6BFC5_MACNE
OG0013482	sp|P25791|RBTN2_HUMAN	tr|A0A2K6BUX8|A0A2K6BUX8_MACNE
OG0013483	sp|P31152|MK04_HUMAN	tr|A0A2K6D333|A0A2K6D333_MACNE
OG0013484	sp|P38435|VKGC_HUMAN	tr|A0A2K6B0X5|A0A2K6B0X5_MACNE
OG0013485	sp|P40259|CD79B_HUMAN	tr|A0A2K6AYD5|A0A2K6AYD5_MACNE
OG0013486	sp|P48449|LSS_HUMAN	tr|A0A2K6E4P5|A0A2K6E4P5_MACNE
OG0013487	sp|P50222|MEOX2_HUMAN	tr|A0A2K6CTK5|A0A2K6CTK5_MACNE
OG0013488	sp|P51674|GPM6A_HUMAN	tr|A0A2K6DPU8|A0A2K6DPU8_MACNE
OG0013489	sp|P56385|ATP5I_HUMAN	tr|A0A2K6D460|A0A2K6D460_MACNE
OG0013490	sp|P59646|FXYD4_HUMAN	tr|A0A2K6C477|A0A2K6C477_MACNE
OG0013491	sp|P78344|IF4G2_HUMAN	tr|A0A2K6D124|A0A2K6D124_MACNE
OG0013492	sp|Q03692|COAA1_HUMAN	tr|A0A2K6B014|A0A2K6B014_MACNE
OG0013493	sp|Q12999|TSN31_HUMAN	tr|A0A2K6BXX1|A0A2K6BXX1_MACNE
OG0013494	sp|Q16666|IF16_HUMAN	tr|A0A2K6D366|A0A2K6D366_MACNE
OG0013495	sp|Q1RMZ1|SAMTR_HUMAN	tr|A0A2K6DFP6|A0A2K6DFP6_MACNE
OG0013496	sp|Q502X0|MORN2_HUMAN	tr|A0A2K6BMH7|A0A2K6BMH7_MACNE
OG0013497	sp|Q56UN5|M3K19_HUMAN	tr|A0A2K6C5J6|A0A2K6C5J6_MACNE
OG0013498	sp|Q5M7Z0|RNFT1_HUMAN	tr|A0A2K6C707|A0A2K6C707_MACNE
OG0013499	sp|Q5SZD4|GLYL3_HUMAN	tr|A0A2K6DFE5|A0A2K6DFE5_MACNE
OG0013500	sp|Q5TEA6|SE1L2_HUMAN	tr|A0A2K6E8X0|A0A2K6E8X0_MACNE
OG0013501	sp|Q6P2C0|WDR93_HUMAN	tr|A0A2K6BK22|A0A2K6BK22_MACNE
OG0013502	sp|Q6P444|MTFR2_HUMAN	tr|A0A2K6D7S0|A0A2K6D7S0_MACNE
OG0013503	sp|Q6PF18|MORN3_HUMAN	tr|A0A2K6B878|A0A2K6B878_MACNE
OG0013504	sp|Q6PIV7|S2534_HUMAN	tr|A0A2K6BG47|A0A2K6BG47_MACNE
OG0013505	sp|Q6UX04|CWC27_HUMAN	tr|A0A2K6B3F8|A0A2K6B3F8_MACNE
OG0013506	sp|Q6ZTQ3|RASF6_HUMAN	tr|A0A2K6C8J5|A0A2K6C8J5_MACNE
OG0013507	sp|Q76NI1|KNDC1_HUMAN	tr|A0A2K6E4W8|A0A2K6E4W8_MACNE
OG0013508	sp|Q86V81|THOC4_HUMAN	tr|A0A2K6E0L1|A0A2K6E0L1_MACNE
OG0013509	sp|Q86XK7|VSIG1_HUMAN	tr|A0A2K6AY40|A0A2K6AY40_MACNE
OG0013510	sp|Q8IV77|CNGA4_HUMAN	tr|A0A2K6BNV5|A0A2K6BNV5_MACNE
OG0013511	sp|Q8N9N7|LRC57_HUMAN	tr|A0A2K6AUV0|A0A2K6AUV0_MACNE
OG0013512	sp|Q8TAX9|GSDMB_HUMAN	tr|A0A2K6DG12|A0A2K6DG12_MACNE
OG0013513	sp|Q8TB03|CX038_HUMAN	tr|A0A2K6BAA7|A0A2K6BAA7_MACNE
OG0013514	sp|Q96A32|MYL11_HUMAN	tr|A0A2K6DGS0|A0A2K6DGS0_MACNE
OG0013515	sp|Q96GA3|LTV1_HUMAN	tr|A0A2K6DW47|A0A2K6DW47_MACNE
OG0013516	sp|Q96I51|RCC1L_HUMAN	tr|A0A2K6BZ80|A0A2K6BZ80_MACNE
OG0013517	sp|Q96IQ9|ZN414_HUMAN	tr|A0A2K6C7T5|A0A2K6C7T5_MACNE
OG0013518	sp|Q96L93|KI16B_HUMAN	tr|A0A2K6BFI0|A0A2K6BFI0_MACNE
OG0013519	sp|Q9BQ65|USB1_HUMAN	tr|A0A2K6DT55|A0A2K6DT55_MACNE
OG0013520	sp|Q9BQM9|CT144_HUMAN	tr|A0A2K6EAE5|A0A2K6EAE5_MACNE
OG0013521	sp|Q9BS16|CENPK_HUMAN	tr|A0A2K6EBA4|A0A2K6EBA4_MACNE
OG0013522	sp|Q9BVN2|RUSC1_HUMAN	tr|A0A2K6CYC2|A0A2K6CYC2_MACNE
OG0013523	sp|Q9BYB0|SHAN3_HUMAN	tr|A0A2K6AMZ4|A0A2K6AMZ4_MACNE
OG0013524	sp|Q9BZG2|PPAT_HUMAN	tr|A0A2K6CVI4|A0A2K6CVI4_MACNE
OG0013525	sp|Q9H0W8|SMG9_HUMAN	tr|A0A2K6DXH7|A0A2K6DXH7_MACNE
OG0013526	sp|Q9H221|ABCG8_HUMAN	tr|A0A2K6B5C0|A0A2K6B5C0_MACNE
OG0013527	sp|Q9H4G4|GAPR1_HUMAN	tr|A0A2K6DDP6|A0A2K6DDP6_MACNE
OG0013528	sp|Q9H6S1|AZI2_HUMAN	tr|A0A2K6BME0|A0A2K6BME0_MACNE
OG0013529	sp|Q9NW15|ANO10_HUMAN	tr|A0A2K6DW02|A0A2K6DW02_MACNE
OG0013530	sp|Q9NZB8|MOCS1_HUMAN	tr|A0A2K6D2I8|A0A2K6D2I8_MACNE
OG0013531	sp|Q9UNI1|CELA1_HUMAN	tr|A0A2K6E0B2|A0A2K6E0B2_MACNE
OG0013532	sp|Q9Y271|CLTR1_HUMAN	tr|A0A2K6AUS4|A0A2K6AUS4_MACNE
OG0013533	sp|A6NML5|TM212_HUMAN	tr|A0A2K6ANZ0|A0A2K6ANZ0_MACNE
OG0013534	sp|O00155|GPR25_HUMAN	tr|A0A2K6ARC0|A0A2K6ARC0_MACNE
OG0013535	sp|O00231|PSD11_HUMAN	tr|A0A2K6BZY3|A0A2K6BZY3_MACNE
OG0013536	sp|O00264|PGRC1_HUMAN	tr|A0A2K6CIX8|A0A2K6CIX8_MACNE
OG0013537	sp|O00303|EIF3F_HUMAN	tr|A0A2K6DT02|A0A2K6DT02_MACNE
OG0013538	sp|O15209|ZBT22_HUMAN	tr|A0A2K6AWM3|A0A2K6AWM3_MACNE
OG0013539	sp|O43246|CTR4_HUMAN	tr|A0A2K6BNK9|A0A2K6BNK9_MACNE
OG0013540	sp|O75718|CRTAP_HUMAN	tr|A0A2K6DJ67|A0A2K6DJ67_MACNE
OG0013541	sp|O75943|RAD17_HUMAN	tr|A0A2K6CLG7|A0A2K6CLG7_MACNE
OG0013542	sp|O75976|CBPD_HUMAN	tr|A0A2K6CIC5|A0A2K6CIC5_MACNE
OG0013543	sp|O95208|EPN2_HUMAN	tr|A0A2K6BMH5|A0A2K6BMH5_MACNE
OG0013544	sp|P09172|DOPO_HUMAN	tr|A0A2K6CJV9|A0A2K6CJV9_MACNE
OG0013545	sp|P09601|HMOX1_HUMAN	tr|A0A2K6BSL0|A0A2K6BSL0_MACNE
OG0013546	sp|P14621|ACYP2_HUMAN	tr|A0A2K6DQB9|A0A2K6DQB9_MACNE
OG0013547	sp|P20936|RASA1_HUMAN	tr|A0A2K6BA32|A0A2K6BA32_MACNE
OG0013548	sp|P23510|TNFL4_HUMAN	tr|A0A2K6CJY3|A0A2K6CJY3_MACNE
OG0013549	sp|P28072|PSB6_HUMAN	tr|A0A2K6CGG7|A0A2K6CGG7_MACNE
OG0013550	sp|P29016|CD1B_HUMAN	tr|A0A2K6AU85|A0A2K6AU85_MACNE
OG0013551	sp|P29460|IL12B_HUMAN	tr|A0A2K6C7V0|A0A2K6C7V0_MACNE
OG0013552	sp|P52823|STC1_HUMAN	tr|A0A2K6E927|A0A2K6E927_MACNE
OG0013553	sp|P54727|RD23B_HUMAN	tr|A0A2K6D8C6|A0A2K6D8C6_MACNE
OG0013554	sp|P61457|PHS_HUMAN	tr|A0A2K6E9C1|A0A2K6E9C1_MACNE
OG0013555	sp|Q07812|BAX_HUMAN	tr|A0A2K6CI62|A0A2K6CI62_MACNE
OG0013556	sp|Q13439|GOGA4_HUMAN	tr|A0A2K6B9X5|A0A2K6B9X5_MACNE
OG0013557	sp|Q13635|PTC1_HUMAN	tr|A0A2K6D5N2|A0A2K6D5N2_MACNE
OG0013558	sp|Q14BN4|SLMAP_HUMAN	tr|A0A2K6C2I9|A0A2K6C2I9_MACNE
OG0013559	sp|Q32M78|ZN699_HUMAN	tr|A0A2K6E112|A0A2K6E112_MACNE
OG0013560	sp|Q32MQ0|ZN750_HUMAN	tr|A0A2K6DFF1|A0A2K6DFF1_MACNE
OG0013561	sp|Q53GI3|ZN394_HUMAN	tr|A0A2K6E5K2|A0A2K6E5K2_MACNE
OG0013562	sp|Q5JW98|CAHM4_HUMAN	tr|A0A2K6BDC2|A0A2K6BDC2_MACNE
OG0013563	sp|Q5PRF9|SMAG2_HUMAN	tr|A0A2K6CLJ9|A0A2K6CLJ9_MACNE
OG0013564	sp|Q5T197|DCST1_HUMAN	tr|A0A2K6C2K5|A0A2K6C2K5_MACNE
OG0013565	sp|Q5TCX8|M3K21_HUMAN	tr|A0A2K6BR70|A0A2K6BR70_MACNE
OG0013566	sp|Q5VV42|CDKAL_HUMAN	tr|A0A2K6CFE9|A0A2K6CFE9_MACNE
OG0013567	sp|Q5W0B1|OBI1_HUMAN	tr|A0A2K6BLG0|A0A2K6BLG0_MACNE
OG0013568	sp|Q6DKI7|PVRIG_HUMAN	tr|A0A2K6C3W4|A0A2K6C3W4_MACNE
OG0013569	sp|Q6F5E8|CARL2_HUMAN	tr|A0A2K6DN28|A0A2K6DN28_MACNE
OG0013570	sp|Q6ICG6|K0930_HUMAN	tr|A0A2K6DCP7|A0A2K6DCP7_MACNE
OG0013571	sp|Q6L8Q7|PDE12_HUMAN	tr|A0A2K6BJ89|A0A2K6BJ89_MACNE
OG0013572	sp|Q6UB98|ANR12_HUMAN	tr|A0A2K6CNP3|A0A2K6CNP3_MACNE
OG0013573	sp|Q8IWL3|HSC20_HUMAN	tr|A0A2K6BS85|A0A2K6BS85_MACNE
OG0013574	sp|Q8IZJ6|TDH_HUMAN	tr|A0A2K6CLE1|A0A2K6CLE1_MACNE
OG0013575	sp|Q8N5M1|ATPF2_HUMAN	tr|A0A2K6C576|A0A2K6C576_MACNE
OG0013576	sp|Q8N884|CGAS_HUMAN	tr|A0A2K6E948|A0A2K6E948_MACNE
OG0013577	sp|Q8N8E2|ZN513_HUMAN	tr|A0A2K6AUV3|A0A2K6AUV3_MACNE
OG0013578	sp|Q8NBV8|SYT8_HUMAN	tr|A0A2K6BTW6|A0A2K6BTW6_MACNE
OG0013579	sp|Q8TAD2|IL17D_HUMAN	tr|A0A2K6C914|A0A2K6C914_MACNE
OG0013580	sp|Q8TAM6|ERMIN_HUMAN	tr|A0A2K6C8Q8|A0A2K6C8Q8_MACNE
OG0013581	sp|Q8WUJ1|NEUFC_HUMAN	tr|A0A2K6DAQ4|A0A2K6DAQ4_MACNE
OG0013582	sp|Q92628|K0232_HUMAN	tr|A0A2K6E832|A0A2K6E832_MACNE
OG0013583	sp|Q96A73|P33MX_HUMAN	tr|A0A2K6C7L8|A0A2K6C7L8_MACNE
OG0013584	sp|Q96FG2|ELMD3_HUMAN	tr|A0A2K6CN08|A0A2K6CN08_MACNE
OG0013585	sp|Q96GX2|A7L3B_HUMAN	tr|A0A2K6AQI5|A0A2K6AQI5_MACNE
OG0013586	sp|Q96LR9|APLD1_HUMAN	tr|A0A2K6BLW6|A0A2K6BLW6_MACNE
OG0013587	sp|Q96M95|CCD42_HUMAN	tr|A0A2K6BLF7|A0A2K6BLF7_MACNE
OG0013588	sp|Q96N76|HUTU_HUMAN	tr|A0A2K6CVD2|A0A2K6CVD2_MACNE
OG0013589	sp|Q9BQQ7|RTP3_HUMAN	tr|A0A2K6DLE0|A0A2K6DLE0_MACNE
OG0013590	sp|Q9GZQ4|NMUR2_HUMAN	tr|A0A2K6BA50|A0A2K6BA50_MACNE
OG0013591	sp|Q9H098|F107B_HUMAN	tr|A0A2K6APT3|A0A2K6APT3_MACNE
OG0013592	sp|Q9H7T0|CTSRB_HUMAN	tr|A0A2K6DEP0|A0A2K6DEP0_MACNE
OG0013593	sp|Q9HCJ2|LRC4C_HUMAN	tr|A0A2K6AXG9|A0A2K6AXG9_MACNE
OG0013594	sp|Q9HD89|RETN_HUMAN	tr|A0A2K6BPY6|A0A2K6BPY6_MACNE
OG0013595	sp|Q9NRG1|PRDC1_HUMAN	tr|A0A2K6APL0|A0A2K6APL0_MACNE
OG0013596	sp|Q9NSD4|ZN275_HUMAN	tr|A0A2K6D644|A0A2K6D644_MACNE
OG0013597	sp|Q9NTW7|ZF64B_HUMAN	tr|A0A2K6DFW3|A0A2K6DFW3_MACNE
OG0013598	sp|Q9UBQ7|GRHPR_HUMAN	tr|A0A2K6DH13|A0A2K6DH13_MACNE
OG0013599	sp|Q9UIJ7|KAD3_HUMAN	tr|A0A2K6DNV8|A0A2K6DNV8_MACNE
OG0013600	sp|Q9Y2P5|S27A5_HUMAN	tr|A0A2K6D8T8|A0A2K6D8T8_MACNE
OG0013601	sp|Q9Y3D3|RT16_HUMAN	tr|A0A2K6DPH2|A0A2K6DPH2_MACNE
OG0013602	sp|Q9Y493|ZAN_HUMAN	tr|A0A2K6C8P2|A0A2K6C8P2_MACNE
OG0013603	sp|Q9Y676|RT18B_HUMAN	tr|A0A2K6EA38|A0A2K6EA38_MACNE
OG0013604	sp|Q9Y693|LHPL6_HUMAN	tr|A0A2K6D6Z7|A0A2K6D6Z7_MACNE
OG0013605	sp|A0A2R8Y7D0|TINCR_HUMAN	tr|A0A2K6C7S0|A0A2K6C7S0_MACNE
OG0013606	sp|O60669|MOT2_HUMAN	tr|A0A2K6CYU8|A0A2K6CYU8_MACNE
OG0013607	sp|O60763|USO1_HUMAN	tr|A0A2K6E7S4|A0A2K6E7S4_MACNE
OG0013608	sp|P00742|FA10_HUMAN	tr|A0A2K6CWV3|A0A2K6CWV3_MACNE
OG0013609	sp|P04424|ARLY_HUMAN	tr|A0A2K6DIS2|A0A2K6DIS2_MACNE
OG0013610	sp|P08246|ELNE_HUMAN	tr|A0A2K6B299|A0A2K6B299_MACNE
OG0013611	sp|P19484|TFEB_HUMAN	tr|A0A2K6CP29|A0A2K6CP29_MACNE
OG0013612	sp|P21757|MSRE_HUMAN	tr|A0A2K6C0E7|A0A2K6C0E7_MACNE
OG0013613	sp|P21810|PGS1_HUMAN	tr|A0A2K6DUP2|A0A2K6DUP2_MACNE
OG0013614	sp|P41180|CASR_HUMAN	tr|A0A2K6CLS6|A0A2K6CLS6_MACNE
OG0013615	sp|P46100|ATRX_HUMAN	tr|A0A2K6C6L6|A0A2K6C6L6_MACNE
OG0013616	sp|P49023|PAXI_HUMAN	tr|A0A2K6D2D9|A0A2K6D2D9_MACNE
OG0013617	sp|P49639|HXA1_HUMAN	tr|A0A2K6DZB0|A0A2K6DZB0_MACNE
OG0013618	sp|P50542|PEX5_HUMAN	tr|A0A2K6AQY6|A0A2K6AQY6_MACNE
OG0013619	sp|P51164|ATP4B_HUMAN	tr|A0A2K6E539|A0A2K6E539_MACNE
OG0013620	sp|P54760|EPHB4_HUMAN	tr|A0A2K6BID8|A0A2K6BID8_MACNE
OG0013621	sp|P62699|YPEL5_HUMAN	tr|A0A2K6DLT3|A0A2K6DLT3_MACNE
OG0013622	sp|P78562|PHEX_HUMAN	tr|A0A2K6BMB4|A0A2K6BMB4_MACNE
OG0013623	sp|P79522|PRR3_HUMAN	tr|A0A2K6BIW7|A0A2K6BIW7_MACNE
OG0013624	sp|Q04446|GLGB_HUMAN	tr|A0A2K6ANP4|A0A2K6ANP4_MACNE
OG0013625	sp|Q13021|MALL_HUMAN	tr|A0A2K6DTH8|A0A2K6DTH8_MACNE
OG0013626	sp|Q13683|ITA7_HUMAN	tr|A0A2K6DDI8|A0A2K6DDI8_MACNE
OG0013627	sp|Q14242|SELPL_HUMAN	tr|A0A2K6CSX6|A0A2K6CSX6_MACNE
OG0013628	sp|Q14353|GAMT_HUMAN	tr|A0A2K6E0S3|A0A2K6E0S3_MACNE
OG0013629	sp|Q14773|ICAM4_HUMAN	tr|A0A2K6DZ31|A0A2K6DZ31_MACNE
OG0013630	sp|Q4G0X4|KCD21_HUMAN	tr|A0A2K6ASJ6|A0A2K6ASJ6_MACNE
OG0013631	sp|Q53EQ6|TIGD5_HUMAN	tr|A0A2K6AWS0|A0A2K6AWS0_MACNE
OG0013632	sp|Q5SRR4|LY65C_HUMAN	tr|A0A2K6E7B1|A0A2K6E7B1_MACNE
OG0013633	sp|Q5T4F7|SFRP5_HUMAN	tr|A0A2K6DXD0|A0A2K6DXD0_MACNE
OG0013634	sp|Q5T5M9|CCNJ_HUMAN	tr|A0A2K6CG05|A0A2K6CG05_MACNE
OG0013635	sp|Q63HN8|RN213_HUMAN	tr|A0A2K6BK04|A0A2K6BK04_MACNE
OG0013636	sp|Q6ICL7|S35E4_HUMAN	tr|A0A2K6CJX4|A0A2K6CJX4_MACNE
OG0013637	sp|Q6NSI4|RADX_HUMAN	tr|A0A2K6BMC7|A0A2K6BMC7_MACNE
OG0013638	sp|Q6NZY4|ZCHC8_HUMAN	tr|A0A2K6D3H6|A0A2K6D3H6_MACNE
OG0013639	sp|Q6UX52|IL40_HUMAN	tr|A0A2K6D8R8|A0A2K6D8R8_MACNE
OG0013640	sp|Q7Z4N8|P4HA3_HUMAN	tr|A0A2K6CCZ2|A0A2K6CCZ2_MACNE
OG0013641	sp|Q7Z591|AKNA_HUMAN	tr|A0A2K6CEB3|A0A2K6CEB3_MACNE
OG0013642	sp|Q7Z7C8|TAF8_HUMAN	tr|A0A2K6CVA5|A0A2K6CVA5_MACNE
OG0013643	sp|Q86VS3|IQCH_HUMAN	tr|A0A2K6CC57|A0A2K6CC57_MACNE
OG0013644	sp|Q8N0X4|CLYBL_HUMAN	tr|A0A2K6DA82|A0A2K6DA82_MACNE
