Orthogroup	Homo_sapiens	Acinonyx_jubatus
OG0012006	sp|Q96C92|ENTR1_HUMAN	tr|A0A6J1YU05|A0A6J1YU05_ACIJB
OG0012007	sp|P78334|GBRE_HUMAN	tr|A0A6J1YXG4|A0A6J1YXG4_ACIJB
OG0012008	sp|Q14627|I13R2_HUMAN	tr|A0A6J1YZR7|A0A6J1YZR7_ACIJB
OG0012009	sp|P28335|5HT2C_HUMAN	tr|A0A6J1Z0V6|A0A6J1Z0V6_ACIJB
OG0012010	sp|O75995|SASH3_HUMAN	tr|A0A6J1Z1B3|A0A6J1Z1B3_ACIJB
OG0012011	sp|P49441|INPP_HUMAN	tr|A0A6J1Z2F0|A0A6J1Z2F0_ACIJB
OG0012012	sp|Q8WUB8|PHF10_HUMAN	tr|A0A6J1Z428|A0A6J1Z428_ACIJB
OG0012013	sp|Q8N680|ZBTB2_HUMAN	tr|A0A6J1Z4Y7|A0A6J1Z4Y7_ACIJB
OG0012014	sp|Q13308|PTK7_HUMAN	tr|A0A6J1Z7M3|A0A6J1Z7M3_ACIJB
OG0012015	sp|Q13895|BYST_HUMAN	tr|A0A6J1Z8K3|A0A6J1Z8K3_ACIJB
OG0012016	sp|Q8N9H9|CA127_HUMAN	tr|A0A6J1ZCI4|A0A6J1ZCI4_ACIJB
OG0012017	sp|P56705|WNT4_HUMAN	tr|A0A6J1ZF23|A0A6J1ZF23_ACIJB
OG0012018	sp|P51825|AFF1_HUMAN	tr|A0A6J1ZFQ0|A0A6J1ZFQ0_ACIJB
OG0012019	sp|O00273|DFFA_HUMAN	tr|A0A6J1ZGQ4|A0A6J1ZGQ4_ACIJB
OG0012020	sp|Q9NVQ4|FAIM1_HUMAN	tr|A0A6J1ZKE6|A0A6J1ZKE6_ACIJB
OG0012021	sp|Q8TEA7|TBCK_HUMAN	tr|A0A6J1ZM44|A0A6J1ZM44_ACIJB
OG0012022	sp|Q9NV06|DCA13_HUMAN	tr|A0A6J1ZTG3|A0A6J1ZTG3_ACIJB
OG0012023	sp|Q6ZNC4|ZN704_HUMAN	tr|A0A6J1ZU50|A0A6J1ZU50_ACIJB
OG0012024	sp|Q14393|GAS6_HUMAN	tr|A0A6J1ZWV0|A0A6J1ZWV0_ACIJB
OG0012025	sp|Q02078|MEF2A_HUMAN	tr|A0A6J2A1Z5|A0A6J2A1Z5_ACIJB
OG0012026	sp|P14780|MMP9_HUMAN	tr|A0A6J2ABX7|A0A6J2ABX7_ACIJB
OG0012027	sp|P25791|RBTN2_HUMAN	tr|A0A6J2AH10|A0A6J2AH10_ACIJB
OG0012028	sp|Q53RT3|APRV1_HUMAN	tr|A0A6J2AH23|A0A6J2AH23_ACIJB
OG0012029	sp|Q9BQI4|CCDC3_HUMAN	tr|A0A6J2AIJ9|A0A6J2AIJ9_ACIJB
OG0012030	sp|Q7RTZ1|OVCH2_HUMAN	tr|A0A6J2AKI4|A0A6J2AKI4_ACIJB
OG0012031	sp|Q9BZX2|UCK2_HUMAN	tr|A0A6J2ALI1|A0A6J2ALI1_ACIJB
OG0012032	sp|Q9NPD8|UBE2T_HUMAN	tr|A0A6J2AQ43|A0A6J2AQ43_ACIJB
OG0012033	sp|P19387|RPB3_HUMAN	tr|A0A6J2ASW7|A0A6J2ASW7_ACIJB
OG0012034	sp|A2VEC9|SSPO_HUMAN	tr|A0A6J2AT68|A0A6J2AT68_ACIJB
OG0012035	sp|P31512|FMO4_HUMAN	tr|A0A6I9ZBV2|A0A6I9ZBV2_ACIJB
OG0012036	sp|A4FU69|EFCB5_HUMAN	tr|A0A6I9ZFI4|A0A6I9ZFI4_ACIJB
OG0012037	sp|Q9UBV4|WNT16_HUMAN	tr|A0A6I9ZIA9|A0A6I9ZIA9_ACIJB
OG0012038	sp|P0C672|TSN19_HUMAN	tr|A0A6I9ZJM8|A0A6I9ZJM8_ACIJB
OG0012039	sp|Q96B67|ARRD3_HUMAN	tr|A0A6I9ZK72|A0A6I9ZK72_ACIJB
OG0012040	sp|Q8N8U9|BMPER_HUMAN	tr|A0A6I9ZK75|A0A6I9ZK75_ACIJB
OG0012041	sp|Q8NFU0|BEST4_HUMAN	tr|A0A6I9ZKE7|A0A6I9ZKE7_ACIJB
OG0012042	sp|P0DJG4|THEGL_HUMAN	tr|A0A6I9ZLB0|A0A6I9ZLB0_ACIJB
OG0012043	sp|Q9UHY7|ENOPH_HUMAN	tr|A0A6I9ZPC5|A0A6I9ZPC5_ACIJB
OG0012044	sp|Q6ZMV9|KIF6_HUMAN	tr|A0A6I9ZPE3|A0A6I9ZPE3_ACIJB
OG0012045	sp|Q9BZE1|RM37_HUMAN	tr|A0A6I9ZTV4|A0A6I9ZTV4_ACIJB
OG0012046	sp|Q96JM7|LMBL3_HUMAN	tr|A0A6I9ZV34|A0A6I9ZV34_ACIJB
OG0012047	sp|Q9UHH9|IP6K2_HUMAN	tr|A0A6I9ZWQ3|A0A6I9ZWQ3_ACIJB
OG0012048	sp|P50990|TCPQ_HUMAN	tr|A0A6I9ZZQ1|A0A6I9ZZQ1_ACIJB
OG0012049	sp|Q8WXH5|SOCS4_HUMAN	tr|A0A6J0A2Q4|A0A6J0A2Q4_ACIJB
OG0012050	sp|Q8NHA8|OR1FC_HUMAN	tr|A0A6J0A4A3|A0A6J0A4A3_ACIJB
OG0012051	sp|Q9C0H6|KLHL4_HUMAN	tr|A0A6J0A4X9|A0A6J0A4X9_ACIJB
OG0012052	sp|Q6SJ96|TBPL2_HUMAN	tr|A0A6J0A5D5|A0A6J0A5D5_ACIJB
OG0012053	sp|P00751|CFAB_HUMAN	tr|A0A6J0A5G4|A0A6J0A5G4_ACIJB
OG0012054	sp|P05109|S10A8_HUMAN	tr|A0A6J0A680|A0A6J0A680_ACIJB
OG0012055	sp|A6NKF7|TM88B_HUMAN	tr|A0A6J0A828|A0A6J0A828_ACIJB
OG0012056	sp|Q9GZQ3|COMD5_HUMAN	tr|A0A6J0A880|A0A6J0A880_ACIJB
OG0012057	sp|O76095|JTB_HUMAN	tr|A0A6J0A9U3|A0A6J0A9U3_ACIJB
OG0012058	sp|Q9C086|IN80B_HUMAN	tr|A0A6J0AAJ5|A0A6J0AAJ5_ACIJB
OG0012059	sp|Q9BU64|CENPO_HUMAN	tr|A0A6J0AAX5|A0A6J0AAX5_ACIJB
OG0012060	sp|Q96F24|NRBF2_HUMAN	tr|A0A6J0ABI7|A0A6J0ABI7_ACIJB
OG0012061	sp|Q9Y5W9|SNX11_HUMAN	tr|A0A6J1XBC5|A0A6J1XBC5_ACIJB
OG0012062	sp|Q8WY54|PPM1E_HUMAN	tr|A0A6J1XC47|A0A6J1XC47_ACIJB
OG0012063	sp|Q5BJF2|SGMR2_HUMAN	tr|A0A6J1XCV1|A0A6J1XCV1_ACIJB
OG0012064	sp|Q5SRE5|NU188_HUMAN	tr|A0A6J1XF86|A0A6J1XF86_ACIJB
OG0012065	sp|Q8WYA1|BMAL2_HUMAN	tr|A0A6J1XGI1|A0A6J1XGI1_ACIJB
OG0012066	sp|Q10589|BST2_HUMAN	tr|A0A6J1XNT3|A0A6J1XNT3_ACIJB
OG0012067	sp|O75800|ZMY10_HUMAN	tr|A0A6J1XQ81|A0A6J1XQ81_ACIJB
OG0012068	sp|Q9NZ09|UBAP1_HUMAN	tr|A0A6J1XRD8|A0A6J1XRD8_ACIJB
OG0012069	sp|Q9C009|FOXQ1_HUMAN	tr|A0A6J1XTS0|A0A6J1XTS0_ACIJB
OG0012070	sp|Q9NRH2|SNRK_HUMAN	tr|A0A6J1XV23|A0A6J1XV23_ACIJB
OG0012071	sp|Q9C098|DCLK3_HUMAN	tr|A0A6J1XV26|A0A6J1XV26_ACIJB
OG0012072	sp|P57057|G6PT2_HUMAN	tr|A0A6J1XXL4|A0A6J1XXL4_ACIJB
OG0012073	sp|P15036|ETS2_HUMAN	tr|A0A6J1XXW3|A0A6J1XXW3_ACIJB
OG0012074	sp|P98095|FBLN2_HUMAN	tr|A0A6J1Y1K8|A0A6J1Y1K8_ACIJB
OG0012075	sp|Q9NYJ7|DLL3_HUMAN	tr|A0A6J1Y7X4|A0A6J1Y7X4_ACIJB
OG0012076	sp|Q96NY9|MUS81_HUMAN	tr|A0A6J1YAK9|A0A6J1YAK9_ACIJB
OG0012077	sp|Q9NY93|DDX56_HUMAN	tr|A0A6J1YBR9|A0A6J1YBR9_ACIJB
OG0012078	sp|Q9H171|ZBP1_HUMAN	tr|A0A6J1YCG4|A0A6J1YCG4_ACIJB
OG0012079	sp|O75529|TAF5L_HUMAN	tr|A0A6J1YE41|A0A6J1YE41_ACIJB
OG0012080	sp|P14415|AT1B2_HUMAN	tr|A0A6J1YG87|A0A6J1YG87_ACIJB
OG0012081	sp|P55265|DSRAD_HUMAN	tr|A0A6J1YGT2|A0A6J1YGT2_ACIJB
OG0012082	sp|Q8NFT8|DNER_HUMAN	tr|A0A6J1YH40|A0A6J1YH40_ACIJB
OG0012083	sp|Q2NL98|VMAC_HUMAN	tr|A0A6J1YKZ0|A0A6J1YKZ0_ACIJB
OG0012084	sp|P51149|RAB7A_HUMAN	tr|A0A6J1YN86|A0A6J1YN86_ACIJB
OG0012085	sp|Q9BWQ6|YIPF2_HUMAN	tr|A0A6J1YNH9|A0A6J1YNH9_ACIJB
OG0012086	sp|Q14296|FASTK_HUMAN	tr|A0A6J1YR07|A0A6J1YR07_ACIJB
OG0012087	sp|Q9BTE0|NAT9_HUMAN	tr|A0A6J1YSP1|A0A6J1YSP1_ACIJB
OG0012088	sp|Q5H9K5|ZMAT1_HUMAN	tr|A0A6J1YWM7|A0A6J1YWM7_ACIJB
OG0012089	sp|Q9BZJ6|GPR63_HUMAN	tr|A0A6J1Z8D5|A0A6J1Z8D5_ACIJB
OG0012090	sp|Q04756|HGFA_HUMAN	tr|A0A6J1ZBN9|A0A6J1ZBN9_ACIJB
OG0012091	sp|Q5VV52|ZN691_HUMAN	tr|A0A6J1ZG29|A0A6J1ZG29_ACIJB
OG0012092	sp|Q8TD86|CALL6_HUMAN	tr|A0A6J1ZG94|A0A6J1ZG94_ACIJB
OG0012093	sp|P09917|LOX5_HUMAN	tr|A0A6J1ZMM9|A0A6J1ZMM9_ACIJB
OG0012094	sp|Q8TAT2|FGFP3_HUMAN	tr|A0A6J1ZMT8|A0A6J1ZMT8_ACIJB
OG0012095	sp|Q6ZQN5|FOXI2_HUMAN	tr|A0A6J1ZQ88|A0A6J1ZQ88_ACIJB
OG0012096	sp|Q38SD2|LRRK1_HUMAN	tr|A0A6J2A1X5|A0A6J2A1X5_ACIJB
OG0012097	sp|Q8N8A8|F169B_HUMAN	tr|A0A6J2A513|A0A6J2A513_ACIJB
OG0012098	sp|Q9BQ16|TICN3_HUMAN	tr|A0A6J2A779|A0A6J2A779_ACIJB
OG0012099	sp|Q9BZF1|OSBL8_HUMAN	tr|A0A6J2AAQ5|A0A6J2AAQ5_ACIJB
OG0012100	sp|Q9UKM9|RALY_HUMAN	tr|A0A6J2AAX4|A0A6J2AAX4_ACIJB
OG0012101	sp|P48637|GSHB_HUMAN	tr|A0A6J2ABH9|A0A6J2ABH9_ACIJB
OG0012102	sp|O43916|CHST1_HUMAN	tr|A0A6J2AGR9|A0A6J2AGR9_ACIJB
OG0012103	sp|O00391|QSOX1_HUMAN	tr|A0A6J2AKA2|A0A6J2AKA2_ACIJB
OG0012104	sp|O00155|GPR25_HUMAN	tr|A0A6J2ALQ3|A0A6J2ALQ3_ACIJB
OG0012105	sp|P35523|CLCN1_HUMAN	tr|A0A6J2AQ67|A0A6J2AQ67_ACIJB
OG0012106	sp|Q9NQ86|TRI36_HUMAN	tr|A0A6J2AVZ2|A0A6J2AVZ2_ACIJB
OG0012107	sp|Q13361|MFAP5_HUMAN	tr|A0A6I9ZF37|A0A6I9ZF37_ACIJB
OG0012108	sp|P78559|MAP1A_HUMAN	tr|A0A6I9ZGL5|A0A6I9ZGL5_ACIJB
OG0012109	sp|Q96JG6|VPS50_HUMAN	tr|A0A6I9ZIN9|A0A6I9ZIN9_ACIJB
OG0012110	sp|Q9NP58|ABCB6_HUMAN	tr|A0A6I9ZIU6|A0A6I9ZIU6_ACIJB
OG0012111	sp|A6NDA9|LRIT2_HUMAN	tr|A0A6I9ZL01|A0A6I9ZL01_ACIJB
OG0012112	sp|Q7Z6E9|RBBP6_HUMAN	tr|A0A6I9ZN57|A0A6I9ZN57_ACIJB
OG0012113	sp|Q9H6R4|NOL6_HUMAN	tr|A0A6I9ZV43|A0A6I9ZV43_ACIJB
OG0012114	sp|Q9Y5T5|UBP16_HUMAN	tr|A0A6I9ZWH0|A0A6I9ZWH0_ACIJB
OG0012115	sp|A5YKK6|CNOT1_HUMAN	tr|A0A6I9ZWT4|A0A6I9ZWT4_ACIJB
OG0012116	sp|Q14693|LPIN1_HUMAN	tr|A0A6I9ZX41|A0A6I9ZX41_ACIJB
OG0012117	sp|Q9UII2|ATIF1_HUMAN	tr|A0A6I9ZXF4|A0A6I9ZXF4_ACIJB
OG0012118	sp|Q96S66|CLCC1_HUMAN	tr|A0A6I9ZXS5|A0A6I9ZXS5_ACIJB
OG0012119	sp|P55072|TERA_HUMAN	tr|A0A6I9ZYQ4|A0A6I9ZYQ4_ACIJB
OG0012120	sp|O60496|DOK2_HUMAN	tr|A0A6J0A294|A0A6J0A294_ACIJB
OG0012121	sp|Q8TBY0|RBM46_HUMAN	tr|A0A6J0A3Q4|A0A6J0A3Q4_ACIJB
OG0012122	sp|P36955|PEDF_HUMAN	tr|A0A6J0A3X2|A0A6J0A3X2_ACIJB
OG0012123	sp|Q07654|TFF3_HUMAN	tr|A0A6J0A429|A0A6J0A429_ACIJB
OG0012124	sp|Q9Y6M9|NDUB9_HUMAN	tr|A0A6J0A554|A0A6J0A554_ACIJB
OG0012125	sp|P60660|MYL6_HUMAN	tr|A0A6J0A5L2|A0A6J0A5L2_ACIJB
OG0012126	sp|P56181|NDUV3_HUMAN	tr|A0A6J0A6N3|A0A6J0A6N3_ACIJB
OG0012127	sp|Q13562|NDF1_HUMAN	tr|A0A6J0ABW3|A0A6J0ABW3_ACIJB
OG0012128	sp|Q9UL17|TBX21_HUMAN	tr|A0A6J1XB96|A0A6J1XB96_ACIJB
OG0012129	sp|Q13867|BLMH_HUMAN	tr|A0A6J1XD46|A0A6J1XD46_ACIJB
OG0012130	sp|Q96NA2|RILP_HUMAN	tr|A0A6J1XDA1|A0A6J1XDA1_ACIJB
OG0012131	sp|Q9P0U3|SENP1_HUMAN	tr|A0A6J1XH28|A0A6J1XH28_ACIJB
OG0012132	sp|P54710|ATNG_HUMAN	tr|A0A6J1XIV1|A0A6J1XIV1_ACIJB
OG0012133	sp|Q5UCC4|EMC10_HUMAN	tr|A0A6J1XKL8|A0A6J1XKL8_ACIJB
OG0012134	sp|Q9NZL4|HPBP1_HUMAN	tr|A0A6J1XL05|A0A6J1XL05_ACIJB
OG0012135	sp|Q9NUN7|ACER3_HUMAN	tr|A0A6J1XSM4|A0A6J1XSM4_ACIJB
OG0012136	sp|Q9GZT6|CC90B_HUMAN	tr|A0A6J1XSZ5|A0A6J1XSZ5_ACIJB
OG0012137	sp|Q8WWN8|ARAP3_HUMAN	tr|A0A6J1Y168|A0A6J1Y168_ACIJB
OG0012138	sp|Q9NZU7|CABP1_HUMAN	tr|A0A6J1Y4A7|A0A6J1Y4A7_ACIJB
OG0012139	sp|P19086|GNAZ_HUMAN	tr|A0A6J1Y4R9|A0A6J1Y4R9_ACIJB
OG0012140	sp|O94952|FBX21_HUMAN	tr|A0A6J1Y5L8|A0A6J1Y5L8_ACIJB
OG0012141	sp|Q7L5N7|PCAT2_HUMAN	tr|A0A6J1Y6A8|A0A6J1Y6A8_ACIJB
OG0012142	sp|Q96NW4|ANR27_HUMAN	tr|A0A6J1Y6X3|A0A6J1Y6X3_ACIJB
OG0012143	sp|Q9H2W2|MIXL1_HUMAN	tr|A0A6J1YBH0|A0A6J1YBH0_ACIJB
OG0012144	sp|Q9P0V3|SH3B4_HUMAN	tr|A0A6J1YD18|A0A6J1YD18_ACIJB
OG0012145	sp|A1L020|MEX3A_HUMAN	tr|A0A6J1YHV7|A0A6J1YHV7_ACIJB
OG0012146	sp|Q8N3E9|PLCD3_HUMAN	tr|A0A6J1YHX2|A0A6J1YHX2_ACIJB
OG0012147	sp|Q92945|FUBP2_HUMAN	tr|A0A6J1YJD8|A0A6J1YJD8_ACIJB
OG0012148	sp|Q9Y2G9|SBNO2_HUMAN	tr|A0A6J1YJE5|A0A6J1YJE5_ACIJB
OG0012149	sp|O60664|PLIN3_HUMAN	tr|A0A6J1YJS0|A0A6J1YJS0_ACIJB
OG0012150	sp|P35240|MERL_HUMAN	tr|A0A6J1YPU3|A0A6J1YPU3_ACIJB
OG0012151	sp|P17568|NDUB7_HUMAN	tr|A0A6J1YPW4|A0A6J1YPW4_ACIJB
OG0012152	sp|O43813|LANC1_HUMAN	tr|A0A6J1YQT8|A0A6J1YQT8_ACIJB
OG0012153	sp|Q9NPQ8|RIC8A_HUMAN	tr|A0A6J1YR65|A0A6J1YR65_ACIJB
OG0012154	sp|P21917|DRD4_HUMAN	tr|A0A6J1YR74|A0A6J1YR74_ACIJB
OG0012155	sp|Q6P1L5|F117B_HUMAN	tr|A0A6J1YUW6|A0A6J1YUW6_ACIJB
OG0012156	sp|Q9Y4C1|KDM3A_HUMAN	tr|A0A6J1YWS9|A0A6J1YWS9_ACIJB
OG0012157	sp|P98179|RBM3_HUMAN	tr|A0A6J1YZE7|A0A6J1YZE7_ACIJB
OG0012158	sp|A0AV96|RBM47_HUMAN	tr|A0A6J1Z2H3|A0A6J1Z2H3_ACIJB
OG0012159	sp|Q6UB28|MAP12_HUMAN	tr|A0A6J1Z3E6|A0A6J1Z3E6_ACIJB
OG0012160	sp|Q9Y5X5|NPFF2_HUMAN	tr|A0A6J1Z9Q1|A0A6J1Z9Q1_ACIJB
OG0012161	sp|Q8NFW5|DMBX1_HUMAN	tr|A0A6J1Z9S2|A0A6J1Z9S2_ACIJB
OG0012162	sp|Q8IWG1|DNAI3_HUMAN	tr|A0A6J1ZCQ1|A0A6J1ZCQ1_ACIJB
OG0012163	sp|Q5VWT5|FYB2_HUMAN	tr|A0A6J1ZDR2|A0A6J1ZDR2_ACIJB
OG0012164	sp|Q9UI95|MD2L2_HUMAN	tr|A0A6J1ZGN7|A0A6J1ZGN7_ACIJB
OG0012165	sp|Q8IYW5|RN168_HUMAN	tr|A0A6J1ZHP9|A0A6J1ZHP9_ACIJB
OG0012166	sp|Q9NV58|RN19A_HUMAN	tr|A0A6J1ZTJ9|A0A6J1ZTJ9_ACIJB
OG0012167	sp|Q6ZMZ3|SYNE3_HUMAN	tr|A0A6J1ZYV6|A0A6J1ZYV6_ACIJB
OG0012168	sp|P36578|RL4_HUMAN	tr|A0A6J2A1T3|A0A6J2A1T3_ACIJB
OG0012169	sp|Q9BRJ9|MESP1_HUMAN	tr|A0A6J2A228|A0A6J2A228_ACIJB
OG0012170	sp|Q96S82|UBL7_HUMAN	tr|A0A6J2A295|A0A6J2A295_ACIJB
OG0012171	sp|P10415|BCL2_HUMAN	tr|A0A6J2A563|A0A6J2A563_ACIJB
OG0012172	sp|Q9H3U1|UN45A_HUMAN	tr|A0A6J2A6C2|A0A6J2A6C2_ACIJB
OG0012173	sp|Q04741|EMX1_HUMAN	tr|A0A6J2ADH7|A0A6J2ADH7_ACIJB
OG0012174	sp|P33992|MCM5_HUMAN	tr|A0A6J2AE65|A0A6J2AE65_ACIJB
OG0012175	sp|P83110|HTRA3_HUMAN	tr|A0A6J2AED6|A0A6J2AED6_ACIJB
OG0012176	sp|Q9UKS6|PACN3_HUMAN	tr|A0A6J2AGK2|A0A6J2AGK2_ACIJB
OG0012177	sp|Q8N961|ABTB2_HUMAN	tr|A0A6J2AJJ4|A0A6J2AJJ4_ACIJB
OG0012178	sp|Q6ZWJ8|KCP_HUMAN	tr|A0A6J2AN06|A0A6J2AN06_ACIJB
OG0012179	sp|Q8N7C3|TRIMM_HUMAN	tr|A0A6J2ATE1|A0A6J2ATE1_ACIJB
OG0012180	sp|Q9Y6G5|COMDA_HUMAN	tr|A0A6J2AWL8|A0A6J2AWL8_ACIJB
OG0012181	sp|Q9NQ88|TIGAR_HUMAN	tr|A0A6I9ZAP3|A0A6I9ZAP3_ACIJB
OG0012182	sp|Q6UWM5|GPRL1_HUMAN	tr|A0A6I9ZDM7|A0A6I9ZDM7_ACIJB
OG0012183	sp|Q9Y483|MTF2_HUMAN	tr|A0A6I9ZER4|A0A6I9ZER4_ACIJB
OG0012184	sp|Q9H079|KTBL1_HUMAN	tr|A0A6I9ZH46|A0A6I9ZH46_ACIJB
OG0012185	sp|P59646|FXYD4_HUMAN	tr|A0A6I9ZKD7|A0A6I9ZKD7_ACIJB
OG0012186	sp|P34903|GBRA3_HUMAN	tr|A0A6I9ZKM4|A0A6I9ZKM4_ACIJB
OG0012187	sp|Q9P0R6|GSKIP_HUMAN	tr|A0A6I9ZLZ8|A0A6I9ZLZ8_ACIJB
OG0012188	sp|Q9NZS9|BFAR_HUMAN	tr|A0A6I9ZND5|A0A6I9ZND5_ACIJB
OG0012189	sp|Q86WZ6|ZN227_HUMAN	tr|A0A6I9ZNX3|A0A6I9ZNX3_ACIJB
OG0012190	sp|P40616|ARL1_HUMAN	tr|A0A6I9ZS52|A0A6I9ZS52_ACIJB
OG0012191	sp|Q96QS6|KPSH2_HUMAN	tr|A0A6I9ZTX9|A0A6I9ZTX9_ACIJB
OG0012192	sp|Q9Y548|YIPF1_HUMAN	tr|A0A6I9ZUM1|A0A6I9ZUM1_ACIJB
OG0012193	sp|Q9BXT8|RNF17_HUMAN	tr|A0A6I9ZWN0|A0A6I9ZWN0_ACIJB
OG0012194	sp|Q5VYY1|ANR22_HUMAN	tr|A0A6I9ZYY4|A0A6I9ZYY4_ACIJB
OG0012195	sp|Q5VYY2|LIPM_HUMAN	tr|A0A6J0A1H2|A0A6J0A1H2_ACIJB
OG0012196	sp|O43776|SYNC_HUMAN	tr|A0A6J0A279|A0A6J0A279_ACIJB
OG0012197	sp|P17152|TMM11_HUMAN	tr|A0A6J0A2Q0|A0A6J0A2Q0_ACIJB
OG0012198	sp|Q96LT6|CA074_HUMAN	tr|A0A6J0A314|A0A6J0A314_ACIJB
OG0012199	sp|Q96P63|SPB12_HUMAN	tr|A0A6J0A3M2|A0A6J0A3M2_ACIJB
OG0012200	sp|Q96K80|ZC3HA_HUMAN	tr|A0A6J0A9C4|A0A6J0A9C4_ACIJB
OG0012201	sp|Q9P031|TAP26_HUMAN	tr|A0A6J0AAZ7|A0A6J0AAZ7_ACIJB
OG0012202	sp|Q08830|FGL1_HUMAN	tr|A0A6J0ABA4|A0A6J0ABA4_ACIJB
OG0012203	sp|Q8IZD0|SAM14_HUMAN	tr|A0A6J1XBI6|A0A6J1XBI6_ACIJB
OG0012204	sp|Q9P202|WHRN_HUMAN	tr|A0A6J1XE05|A0A6J1XE05_ACIJB
OG0012205	sp|P43155|CACP_HUMAN	tr|A0A6J1XF94|A0A6J1XF94_ACIJB
OG0012206	sp|Q7Z5W3|BN3D2_HUMAN	tr|A0A6J1XHI1|A0A6J1XHI1_ACIJB
OG0012207	sp|Q9ULV8|CBLC_HUMAN	tr|A0A6J1XM67|A0A6J1XM67_ACIJB
OG0012208	sp|Q02410|APBA1_HUMAN	tr|A0A6J1XWP6|A0A6J1XWP6_ACIJB
OG0012209	sp|O76083|PDE9A_HUMAN	tr|A0A6J1XXU3|A0A6J1XXU3_ACIJB
OG0012210	sp|Q16816|PHKG1_HUMAN	tr|A0A6J1XYF4|A0A6J1XYF4_ACIJB
OG0012211	sp|Q8IWU2|LMTK2_HUMAN	tr|A0A6J1XZT2|A0A6J1XZT2_ACIJB
OG0012212	sp|Q2TAZ0|ATG2A_HUMAN	tr|A0A6J1Y771|A0A6J1Y771_ACIJB
OG0012213	sp|Q9NX18|SDHF2_HUMAN	tr|A0A6J1Y8T9|A0A6J1Y8T9_ACIJB
OG0012214	sp|P23919|KTHY_HUMAN	tr|A0A6J1Y930|A0A6J1Y930_ACIJB
OG0012215	sp|P12259|FA5_HUMAN	tr|A0A6J1YBR7|A0A6J1YBR7_ACIJB
OG0012216	sp|Q15560|TCEA2_HUMAN	tr|A0A6J1YDN0|A0A6J1YDN0_ACIJB
OG0012217	sp|O15067|PUR4_HUMAN	tr|A0A6J1YFK5|A0A6J1YFK5_ACIJB
OG0012218	sp|Q15121|PEA15_HUMAN	tr|A0A6J1YH45|A0A6J1YH45_ACIJB
OG0012219	sp|Q9Y624|JAM1_HUMAN	tr|A0A6J1YHF9|A0A6J1YHF9_ACIJB
OG0012220	sp|Q8NG35|D105A_HUMAN	tr|A0A6J1YM47|A0A6J1YM47_ACIJB
OG0012221	sp|Q9BTL4|IER2_HUMAN	tr|A0A6J1YNZ1|A0A6J1YNZ1_ACIJB
OG0012222	sp|A6NK44|GLOD5_HUMAN	tr|A0A6J1Z0R6|A0A6J1Z0R6_ACIJB
OG0012223	sp|Q6UWE3|COLL2_HUMAN	tr|A0A6J1Z9F8|A0A6J1Z9F8_ACIJB
OG0012224	sp|Q6UXG2|ELAP1_HUMAN	tr|A0A6J1ZD03|A0A6J1ZD03_ACIJB
OG0012225	sp|Q5THJ4|VP13D_HUMAN	tr|A0A6J1ZGI8|A0A6J1ZGI8_ACIJB
OG0012226	sp|Q8N2K1|UB2J2_HUMAN	tr|A0A6J1ZJX2|A0A6J1ZJX2_ACIJB
OG0012227	sp|Q9ULJ7|ANR50_HUMAN	tr|A0A6J1ZQV3|A0A6J1ZQV3_ACIJB
OG0012228	sp|O14977|AZIN1_HUMAN	tr|A0A6J1ZQV8|A0A6J1ZQV8_ACIJB
OG0012229	sp|Q8WXS3|BAALC_HUMAN	tr|A0A6J1ZRY1|A0A6J1ZRY1_ACIJB
OG0012230	sp|Q8N9U0|TAC2N_HUMAN	tr|A0A6J1ZXR2|A0A6J1ZXR2_ACIJB
OG0012231	sp|Q9P2I0|CPSF2_HUMAN	tr|A0A6J1ZYL7|A0A6J1ZYL7_ACIJB
OG0012232	sp|P55316|FOXG1_HUMAN	tr|A0A6J1ZYX8|A0A6J1ZYX8_ACIJB
OG0012233	sp|O15127|SCAM2_HUMAN	tr|A0A6J2A2B6|A0A6J2A2B6_ACIJB
OG0012234	sp|Q92994|TF3B_HUMAN	tr|A0A6J2A2G4|A0A6J2A2G4_ACIJB
OG0012235	sp|P59095|STAR6_HUMAN	tr|A0A6J2A8F5|A0A6J2A8F5_ACIJB
OG0012236	sp|P85299|PRR5_HUMAN	tr|A0A6J2A8V1|A0A6J2A8V1_ACIJB
OG0012237	sp|Q96KP4|CNDP2_HUMAN	tr|A0A6J2A9D2|A0A6J2A9D2_ACIJB
OG0012238	sp|Q9BXI9|C1QT6_HUMAN	tr|A0A6J2A9M9|A0A6J2A9M9_ACIJB
OG0012239	sp|Q3B726|RPA43_HUMAN	tr|A0A6J2AEF5|A0A6J2AEF5_ACIJB
OG0012240	sp|Q9UBZ9|REV1_HUMAN	tr|A0A6J2AES8|A0A6J2AES8_ACIJB
OG0012241	sp|O75096|LRP4_HUMAN	tr|A0A6J2AG99|A0A6J2AG99_ACIJB
OG0012242	sp|Q5JRX3|PREP_HUMAN	tr|A0A6J2AGN0|A0A6J2AGN0_ACIJB
OG0012243	sp|P56178|DLX5_HUMAN	tr|A0A6J2AGQ3|A0A6J2AGQ3_ACIJB
OG0012244	sp|Q6P6B7|ANR16_HUMAN	tr|A0A6J2AGR7|A0A6J2AGR7_ACIJB
OG0012245	sp|P60174|TPIS_HUMAN	tr|A0A6J2AIY5|A0A6J2AIY5_ACIJB
