Orthogroup	Homo_sapiens	Rousettus_aegyptiacus
OG0013698	sp|Q9NWU1|OXSM_HUMAN	tr|A0A7J8HTZ9|A0A7J8HTZ9_ROUAE
OG0013699	sp|Q9NY35|CLDN1_HUMAN	tr|A0A7J8HNH6|A0A7J8HNH6_ROUAE
OG0013700	sp|Q9UJK0|TSR3_HUMAN	tr|A0A7J8F4P9|A0A7J8F4P9_ROUAE
OG0013701	sp|Q9UK80|UBP21_HUMAN	tr|A0A7J8BI25|A0A7J8BI25_ROUAE
OG0013702	sp|Q9UQN3|CHM2B_HUMAN	tr|A0A7J8HNJ1|A0A7J8HNJ1_ROUAE
OG0013703	sp|Q9Y250|LZTS1_HUMAN	tr|A0A7J8BTR1|A0A7J8BTR1_ROUAE
OG0013704	sp|Q9Y261|FOXA2_HUMAN	tr|A0A7J8DH59|A0A7J8DH59_ROUAE
OG0013705	sp|Q9Y303|NAGA_HUMAN	tr|A0A7J8EW20|A0A7J8EW20_ROUAE
OG0013706	sp|Q9Y592|CEP83_HUMAN	tr|A0A7J8JDI4|A0A7J8JDI4_ROUAE
OG0013707	sp|A1L162|ERIC2_HUMAN	tr|A0A7J8JCZ5|A0A7J8JCZ5_ROUAE
OG0013708	sp|A4D1S0|KLRG2_HUMAN	tr|A0A7J8D6T4|A0A7J8D6T4_ROUAE
OG0013709	sp|A6NNA5|DRGX_HUMAN	tr|A0A7J8G705|A0A7J8G705_ROUAE
OG0013710	sp|A7E2V4|ZSWM8_HUMAN	tr|A0A7J8GJ78|A0A7J8GJ78_ROUAE
OG0013711	sp|O15084|ANR28_HUMAN	tr|A0A7J8HLX7|A0A7J8HLX7_ROUAE
OG0013712	sp|O60575|ISK4_HUMAN	tr|A0A7J8ISI9|A0A7J8ISI9_ROUAE
OG0013713	sp|O75157|T22D2_HUMAN	tr|A0A7J8HWM4|A0A7J8HWM4_ROUAE
OG0013714	sp|P04080|CYTB_HUMAN	tr|A0A7J8B6I5|A0A7J8B6I5_ROUAE
OG0013715	sp|P20807|CAN3_HUMAN	tr|A0A7J8IGX5|A0A7J8IGX5_ROUAE
OG0013716	sp|P25092|GUC2C_HUMAN	tr|A0A7J8JFM5|A0A7J8JFM5_ROUAE
OG0013717	sp|P36969|GPX4_HUMAN	tr|A0A7J8BS19|A0A7J8BS19_ROUAE
OG0013718	sp|P42574|CASP3_HUMAN	tr|A0A7J8DVR4|A0A7J8DVR4_ROUAE
OG0013719	sp|P45378|TNNT3_HUMAN	tr|A0A7J8H7T8|A0A7J8H7T8_ROUAE
OG0013720	sp|P49450|CENPA_HUMAN	tr|A0A7J8FEQ3|A0A7J8FEQ3_ROUAE
OG0013721	sp|P51956|NEK3_HUMAN	tr|A0A7J8DYL6|A0A7J8DYL6_ROUAE
OG0013722	sp|Q02846|GUC2D_HUMAN	tr|A0A7J8G8L1|A0A7J8G8L1_ROUAE
OG0013723	sp|Q05C16|LRC63_HUMAN	tr|A0A7J8DXZ6|A0A7J8DXZ6_ROUAE
OG0013724	sp|Q06413|MEF2C_HUMAN	tr|A0A7J8F106|A0A7J8F106_ROUAE
OG0013725	sp|Q12794|HYAL1_HUMAN	tr|A0A7J8HQS5|A0A7J8HQS5_ROUAE
OG0013726	sp|Q14246|AGRE1_HUMAN	tr|A0A7J8BNF9|A0A7J8BNF9_ROUAE
OG0013727	sp|Q14997|PSME4_HUMAN	tr|A0A7J8FLN7|A0A7J8FLN7_ROUAE
OG0013728	sp|Q1HG43|DOXA1_HUMAN	tr|A0A7J8IHP3|A0A7J8IHP3_ROUAE
OG0013729	sp|Q5JU85|IQEC2_HUMAN	tr|A0A7J8EJW9|A0A7J8EJW9_ROUAE
OG0013730	sp|Q5T440|CAF17_HUMAN	tr|A0A7J8FH92|A0A7J8FH92_ROUAE
OG0013731	sp|Q5VWJ9|SNX30_HUMAN	tr|A0A7J8IU02|A0A7J8IU02_ROUAE
OG0013732	sp|Q6IC98|GRAM4_HUMAN	tr|A0A7J8JDX4|A0A7J8JDX4_ROUAE
OG0013733	sp|Q6UY14|ATL4_HUMAN	tr|A0A7J8BB16|A0A7J8BB16_ROUAE
OG0013734	sp|Q7L1W4|LRC8D_HUMAN	tr|A0A7J8KBY0|A0A7J8KBY0_ROUAE
OG0013735	sp|Q8IWT0|ARCH_HUMAN	tr|A0A7J8KK77|A0A7J8KK77_ROUAE
OG0013736	sp|Q8IXH6|T53I2_HUMAN	tr|A0A7J8DLU0|A0A7J8DLU0_ROUAE
OG0013737	sp|Q8IZT6|ASPM_HUMAN	tr|A0A7J8B869|A0A7J8B869_ROUAE
OG0013738	sp|Q8IZT8|HS3S5_HUMAN	tr|A0A7J8K9G6|A0A7J8K9G6_ROUAE
OG0013739	sp|Q8NEB5|PLPP5_HUMAN	tr|A0A7J8DYU6|A0A7J8DYU6_ROUAE
OG0013740	sp|Q8NI22|MCFD2_HUMAN	tr|A0A7J8FLD3|A0A7J8FLD3_ROUAE
OG0013741	sp|Q8TBZ2|MYBPP_HUMAN	tr|A0A7J8GDF3|A0A7J8GDF3_ROUAE
OG0013742	sp|Q8TC71|MIEAP_HUMAN	tr|A0A7J8EAF3|A0A7J8EAF3_ROUAE
OG0013743	sp|Q8WVF2|UCMA_HUMAN	tr|A0A7J8EB29|A0A7J8EB29_ROUAE
OG0013744	sp|Q92859|NEO1_HUMAN	tr|A0A7J8IPL8|A0A7J8IPL8_ROUAE
OG0013745	sp|Q93034|CUL5_HUMAN	tr|A0A7J8GXY5|A0A7J8GXY5_ROUAE
OG0013746	sp|Q96JJ6|JPH4_HUMAN	tr|A0A7J8IKE8|A0A7J8IKE8_ROUAE
OG0013747	sp|Q96S53|TESK2_HUMAN	tr|A0A7J8KI32|A0A7J8KI32_ROUAE
OG0013748	sp|Q99726|ZNT3_HUMAN	tr|A0A7J8FM40|A0A7J8FM40_ROUAE
OG0013749	sp|Q9BRP1|PDD2L_HUMAN	tr|A0A7J8CKG6|A0A7J8CKG6_ROUAE
OG0013750	sp|Q9BSG0|PADC1_HUMAN	tr|A0A7J8FLH8|A0A7J8FLH8_ROUAE
OG0013751	sp|Q9BW27|NUP85_HUMAN	tr|A0A7J8GDC9|A0A7J8GDC9_ROUAE
OG0013752	sp|Q9BWT7|CAR10_HUMAN	tr|A0A7J8JBC9|A0A7J8JBC9_ROUAE
OG0013753	sp|Q9H7B4|SMYD3_HUMAN	tr|A0A7J8B9T5|A0A7J8B9T5_ROUAE
OG0013754	sp|Q9NV12|TM140_HUMAN	tr|A0A7J8D9H9|A0A7J8D9H9_ROUAE
OG0013755	sp|Q9NZL6|RGL1_HUMAN	tr|A0A7J8BGI7|A0A7J8BGI7_ROUAE
OG0013756	sp|Q9P2W7|B3GA1_HUMAN	tr|A0A7J8GW21|A0A7J8GW21_ROUAE
OG0013757	sp|Q9UBB4|ATX10_HUMAN	tr|A0A7J8JAL0|A0A7J8JAL0_ROUAE
OG0013758	sp|Q9UJ98|STAG3_HUMAN	tr|A0A7J8F5F0|A0A7J8F5F0_ROUAE
OG0013759	sp|Q9UJZ1|STML2_HUMAN	tr|A0A7J8ISY1|A0A7J8ISY1_ROUAE
OG0013760	sp|Q9UKI9|PO2F3_HUMAN	tr|A0A7J8H4Y1|A0A7J8H4Y1_ROUAE
OG0013761	sp|Q9UNE0|EDAR_HUMAN	tr|A0A7J8FFK7|A0A7J8FFK7_ROUAE
OG0013762	sp|Q9Y3M8|STA13_HUMAN	tr|A0A7J8DZA9|A0A7J8DZA9_ROUAE
OG0013763	sp|Q9Y618|NCOR2_HUMAN	tr|A0A7J8H3E8|A0A7J8H3E8_ROUAE
OG0013764	sp|A0A1B0GUS0|CS085_HUMAN	tr|A0A7J8CE76|A0A7J8CE76_ROUAE
OG0013765	sp|A0PJZ3|GXLT2_HUMAN	tr|A0A7J8HPP5|A0A7J8HPP5_ROUAE
OG0013766	sp|C9J069|AJM1_HUMAN	tr|A0A7J8IEI5|A0A7J8IEI5_ROUAE
OG0013767	sp|O15265|ATX7_HUMAN	tr|A0A7J8HLR5|A0A7J8HLR5_ROUAE
OG0013768	sp|O15553|MEFV_HUMAN	tr|A0A7J8F1F5|A0A7J8F1F5_ROUAE
OG0013769	sp|O43929|ORC4_HUMAN	tr|A0A7J8JKJ6|A0A7J8JKJ6_ROUAE
OG0013770	sp|O75112|LDB3_HUMAN	tr|A0A7J8GAB6|A0A7J8GAB6_ROUAE
OG0013771	sp|O75530|EED_HUMAN	tr|A0A7J8GYH6|A0A7J8GYH6_ROUAE
OG0013772	sp|O75808|CAN15_HUMAN	tr|A0A7J8EXB1|A0A7J8EXB1_ROUAE
OG0013773	sp|O94772|LY6H_HUMAN	tr|A0A7J8C2Y1|A0A7J8C2Y1_ROUAE
OG0013774	sp|O94906|PRP6_HUMAN	tr|A0A7J8DJQ9|A0A7J8DJQ9_ROUAE
OG0013775	sp|O95711|LY86_HUMAN	tr|A0A7J8KBX8|A0A7J8KBX8_ROUAE
OG0013776	sp|P04083|ANXA1_HUMAN	tr|A0A7J8IFQ1|A0A7J8IFQ1_ROUAE
OG0013777	sp|P14222|PERF_HUMAN	tr|A0A7J8GEK2|A0A7J8GEK2_ROUAE
OG0013778	sp|P17509|HXB6_HUMAN	tr|A0A7J8G9Q3|A0A7J8G9Q3_ROUAE
OG0013779	sp|P24311|COX7B_HUMAN	tr|A0A7J8EJA5|A0A7J8EJA5_ROUAE
OG0013780	sp|P26951|IL3RA_HUMAN	tr|A0A7J8B8E1|A0A7J8B8E1_ROUAE
OG0013781	sp|P32243|OTX2_HUMAN	tr|A0A7J8IQ83|A0A7J8IQ83_ROUAE
OG0013782	sp|P33991|MCM4_HUMAN	tr|A0A7J8C316|A0A7J8C316_ROUAE
OG0013783	sp|P49916|DNLI3_HUMAN	tr|A0A7J8G9N6|A0A7J8G9N6_ROUAE
OG0013784	sp|P51608|MECP2_HUMAN	tr|A0A7J8EKI6|A0A7J8EKI6_ROUAE
OG0013785	sp|Q04743|EMX2_HUMAN	tr|A0A7J8G7F1|A0A7J8G7F1_ROUAE
OG0013786	sp|Q13671|RIN1_HUMAN	tr|A0A7J8H5D0|A0A7J8H5D0_ROUAE
OG0013787	sp|Q15326|ZMY11_HUMAN	tr|A0A7J8EBU4|A0A7J8EBU4_ROUAE
OG0013788	sp|Q15391|P2Y14_HUMAN	tr|A0A7J8HT57|A0A7J8HT57_ROUAE
OG0013789	sp|Q15652|JHD2C_HUMAN	tr|A0A7J8G9L0|A0A7J8G9L0_ROUAE
OG0013790	sp|Q15831|STK11_HUMAN	tr|A0A7J8BUS5|A0A7J8BUS5_ROUAE
OG0013791	sp|Q5S007|LRRK2_HUMAN	tr|A0A7J8JH75|A0A7J8JH75_ROUAE
OG0013792	sp|Q5T2S8|ODAD2_HUMAN	tr|A0A7J8E5S5|A0A7J8E5S5_ROUAE
OG0013793	sp|Q5VT06|CE350_HUMAN	tr|A0A7J8BC53|A0A7J8BC53_ROUAE
OG0013794	sp|Q6ICH7|ASPH2_HUMAN	tr|A0A7J8GWS0|A0A7J8GWS0_ROUAE
OG0013795	sp|Q6P2H3|CEP85_HUMAN	tr|A0A7J8K688|A0A7J8K688_ROUAE
OG0013796	sp|Q6PGN9|PSRC1_HUMAN	tr|A0A7J8BGW1|A0A7J8BGW1_ROUAE
OG0013797	sp|Q6TCH7|PAQR3_HUMAN	tr|A0A7J8E9K9|A0A7J8E9K9_ROUAE
OG0013798	sp|Q7L273|KCTD9_HUMAN	tr|A0A7J8BR17|A0A7J8BR17_ROUAE
OG0013799	sp|Q8IV36|HID1_HUMAN	tr|A0A7J8G8U1|A0A7J8G8U1_ROUAE
OG0013800	sp|Q8IXQ5|KLHL7_HUMAN	tr|A0A7J8D646|A0A7J8D646_ROUAE
OG0013801	sp|Q8IYK8|REM2_HUMAN	tr|A0A7J8IRU6|A0A7J8IRU6_ROUAE
OG0013802	sp|Q8N5J2|MINY1_HUMAN	tr|A0A7J8BF53|A0A7J8BF53_ROUAE
OG0013803	sp|Q8N5Q1|GAR5B_HUMAN	tr|A0A7J8CG17|A0A7J8CG17_ROUAE
OG0013804	sp|Q8NEY4|VATC2_HUMAN	tr|A0A7J8FEC0|A0A7J8FEC0_ROUAE
OG0013805	sp|Q8NI17|IL31R_HUMAN	tr|A0A7J8EZE6|A0A7J8EZE6_ROUAE
OG0013806	sp|Q8WU17|RN139_HUMAN	tr|A0A7J8C401|A0A7J8C401_ROUAE
OG0013807	sp|Q92858|ATOH1_HUMAN	tr|A0A7J8E5Z6|A0A7J8E5Z6_ROUAE
OG0013808	sp|Q96BU1|S1PBP_HUMAN	tr|A0A7J8KG07|A0A7J8KG07_ROUAE
OG0013809	sp|Q99497|PARK7_HUMAN	tr|A0A7J8KDS7|A0A7J8KDS7_ROUAE
OG0013810	sp|Q9BRQ5|ORAI3_HUMAN	tr|A0A7J8F395|A0A7J8F395_ROUAE
OG0013811	sp|Q9BS40|LXN_HUMAN	tr|A0A7J8HSZ3|A0A7J8HSZ3_ROUAE
OG0013812	sp|Q9BUT9|MCRI2_HUMAN	tr|A0A7J8F177|A0A7J8F177_ROUAE
OG0013813	sp|Q9BXA6|TSSK6_HUMAN	tr|A0A7J8BVN3|A0A7J8BVN3_ROUAE
OG0013814	sp|Q9BZ95|NSD3_HUMAN	tr|A0A7J8DYA8|A0A7J8DYA8_ROUAE
OG0013815	sp|Q9BZV1|UBXN6_HUMAN	tr|A0A7J8BVF0|A0A7J8BVF0_ROUAE
OG0013816	sp|Q9C0F0|ASXL3_HUMAN	tr|A0A7J8DEX4|A0A7J8DEX4_ROUAE
OG0013817	sp|Q9H845|ACAD9_HUMAN	tr|A0A7J8HLX2|A0A7J8HLX2_ROUAE
OG0013818	sp|Q9NPC7|MYNN_HUMAN	tr|A0A7J8HSM7|A0A7J8HSM7_ROUAE
OG0013819	sp|Q9UGU5|HMGX4_HUMAN	tr|A0A7J8JFU1|A0A7J8JFU1_ROUAE
OG0013820	sp|Q9UJD0|RIMS3_HUMAN	tr|A0A7J8KFJ5|A0A7J8KFJ5_ROUAE
OG0013821	sp|Q9ULF5|S39AA_HUMAN	tr|A0A7J8JMW6|A0A7J8JMW6_ROUAE
OG0013822	sp|Q9UNL2|SSRG_HUMAN	tr|A0A7J8HVK8|A0A7J8HVK8_ROUAE
OG0013823	sp|Q9Y3A0|COQ4_HUMAN	tr|A0A7J8IIQ9|A0A7J8IIQ9_ROUAE
OG0013824	sp|Q9Y3A5|SBDS_HUMAN	tr|A0A7J8F466|A0A7J8F466_ROUAE
OG0013825	sp|Q9Y5Q5|CORIN_HUMAN	tr|A0A7J8E701|A0A7J8E701_ROUAE
OG0013826	sp|A6NN92|CXE1_HUMAN	tr|A0A7J8K8W2|A0A7J8K8W2_ROUAE
OG0013827	sp|H0YL14|TM250_HUMAN	tr|A0A7J8IV20|A0A7J8IV20_ROUAE
OG0013828	sp|O00574|CXCR6_HUMAN	tr|A0A7J8HPL5|A0A7J8HPL5_ROUAE
OG0013829	sp|O14764|GBRD_HUMAN	tr|A0A7J8K8S0|A0A7J8K8S0_ROUAE
OG0013830	sp|O14904|WNT9A_HUMAN	tr|A0A7J8FPL5|A0A7J8FPL5_ROUAE
OG0013831	sp|O14924|RGS12_HUMAN	tr|A0A7J8E9T9|A0A7J8E9T9_ROUAE
OG0013832	sp|O15031|PLXB2_HUMAN	tr|A0A7J8JJL5|A0A7J8JJL5_ROUAE
OG0013833	sp|O15405|TOX3_HUMAN	tr|A0A7J8CMT7|A0A7J8CMT7_ROUAE
OG0013834	sp|O43603|GALR2_HUMAN	tr|A0A7J8G8W6|A0A7J8G8W6_ROUAE
OG0013835	sp|O60565|GREM1_HUMAN	tr|A0A7J8IJL2|A0A7J8IJL2_ROUAE
OG0013836	sp|O75461|E2F6_HUMAN	tr|A0A7J8FFR9|A0A7J8FFR9_ROUAE
OG0013837	sp|O75888|TNF13_HUMAN	tr|A0A7J8GIU8|A0A7J8GIU8_ROUAE
OG0013838	sp|O76027|ANXA9_HUMAN	tr|A0A7J8BBS2|A0A7J8BBS2_ROUAE
OG0013839	sp|O94778|AQP8_HUMAN	tr|A0A7J8EXG8|A0A7J8EXG8_ROUAE
OG0013840	sp|O95167|NDUA3_HUMAN	tr|A0A7J8CJY9|A0A7J8CJY9_ROUAE
OG0013841	sp|O95243|MBD4_HUMAN	tr|A0A7J8HS62|A0A7J8HS62_ROUAE
OG0013842	sp|P09132|SRP19_HUMAN	tr|A0A7J8F3U4|A0A7J8F3U4_ROUAE
OG0013843	sp|P11498|PYC_HUMAN	tr|A0A7J8H3U6|A0A7J8H3U6_ROUAE
OG0013844	sp|P12109|CO6A1_HUMAN	tr|A0A7J8B7M4|A0A7J8B7M4_ROUAE
OG0013845	sp|P18146|EGR1_HUMAN	tr|A0A7J8FFT6|A0A7J8FFT6_ROUAE
OG0013846	sp|P21953|ODBB_HUMAN	tr|A0A7J8K589|A0A7J8K589_ROUAE
OG0013847	sp|P33981|TTK_HUMAN	tr|A0A7J8KJ63|A0A7J8KJ63_ROUAE
OG0013848	sp|P42345|MTOR_HUMAN	tr|A0A7J8KCW6|A0A7J8KCW6_ROUAE
OG0013849	sp|P51649|SSDH_HUMAN	tr|A0A7J8BBI2|A0A7J8BBI2_ROUAE
OG0013850	sp|P57077|M3KCL_HUMAN	tr|A0A7J8HTS5|A0A7J8HTS5_ROUAE
OG0013851	sp|P78413|IRX4_HUMAN	tr|A0A7J8EZG7|A0A7J8EZG7_ROUAE
OG0013852	sp|Q13163|MP2K5_HUMAN	tr|A0A7J8IMJ2|A0A7J8IMJ2_ROUAE
OG0013853	sp|Q13443|ADAM9_HUMAN	tr|A0A7J8DW37|A0A7J8DW37_ROUAE
OG0013854	sp|Q13472|TOP3A_HUMAN	tr|A0A7J8GI05|A0A7J8GI05_ROUAE
OG0013855	sp|Q14210|LY6D_HUMAN	tr|A0A7J8C310|A0A7J8C310_ROUAE
OG0013856	sp|Q15311|RBP1_HUMAN	tr|A0A7J8DKK8|A0A7J8DKK8_ROUAE
OG0013857	sp|Q5JUR7|TEX30_HUMAN	tr|A0A7J8DZM6|A0A7J8DZM6_ROUAE
OG0013858	sp|Q5VYV7|SLX4I_HUMAN	tr|A0A7J8DL94|A0A7J8DL94_ROUAE
OG0013859	sp|Q6P9G0|CB5D1_HUMAN	tr|A0A7J8G6A6|A0A7J8G6A6_ROUAE
OG0013860	sp|Q7L5Y1|ENOF1_HUMAN	tr|A0A7J8DGX3|A0A7J8DGX3_ROUAE
OG0013861	sp|Q86XR8|CEP57_HUMAN	tr|A0A7J8GY35|A0A7J8GY35_ROUAE
OG0013862	sp|Q8IYS2|K2013_HUMAN	tr|A0A7J8KA41|A0A7J8KA41_ROUAE
OG0013863	sp|Q8N0X2|SPG16_HUMAN	tr|A0A7J8JM23|A0A7J8JM23_ROUAE
OG0013864	sp|Q8N8Q3|ENDOV_HUMAN	tr|A0A7J8G7S8|A0A7J8G7S8_ROUAE
OG0013865	sp|Q8NE71|ABCF1_HUMAN	tr|A0A7J8K456|A0A7J8K456_ROUAE
OG0013866	sp|Q8NEM8|CBPC3_HUMAN	tr|A0A7J8D3Q5|A0A7J8D3Q5_ROUAE
OG0013867	sp|Q8TB52|FBX30_HUMAN	tr|A0A7J8K8A8|A0A7J8K8A8_ROUAE
OG0013868	sp|Q92563|TICN2_HUMAN	tr|A0A7J8GG48|A0A7J8GG48_ROUAE
OG0013869	sp|Q96A58|RERG_HUMAN	tr|A0A7J8JME9|A0A7J8JME9_ROUAE
OG0013870	sp|Q96IZ5|RBM41_HUMAN	tr|A0A7J8EMA0|A0A7J8EMA0_ROUAE
OG0013871	sp|Q96KA5|CLP1L_HUMAN	tr|A0A7J8EXX7|A0A7J8EXX7_ROUAE
OG0013872	sp|Q96LU5|IMP1L_HUMAN	tr|A0A7J8GZU3|A0A7J8GZU3_ROUAE
OG0013873	sp|Q9BU76|MMTA2_HUMAN	tr|A0A7J8FEK8|A0A7J8FEK8_ROUAE
OG0013874	sp|Q9BW11|MAD3_HUMAN	tr|A0A7J8FK28|A0A7J8FK28_ROUAE
OG0013875	sp|Q9H7P6|MB12B_HUMAN	tr|A0A7J8INV5|A0A7J8INV5_ROUAE
OG0013876	sp|Q9HB65|ELL3_HUMAN	tr|A0A7J8IIQ1|A0A7J8IIQ1_ROUAE
OG0013877	sp|Q9HC07|TM165_HUMAN	tr|A0A7J8EAT6|A0A7J8EAT6_ROUAE
OG0013878	sp|Q9NR19|ACSA_HUMAN	tr|A0A7J8DES5|A0A7J8DES5_ROUAE
OG0013879	sp|Q9NRB3|CHSTC_HUMAN	tr|A0A7J8FFD0|A0A7J8FFD0_ROUAE
OG0013880	sp|Q9NWU5|RM22_HUMAN	tr|A0A7J8FKD7|A0A7J8FKD7_ROUAE
OG0013881	sp|Q9UBE0|SAE1_HUMAN	tr|A0A7J8CLD9|A0A7J8CLD9_ROUAE
OG0013882	sp|Q9UBY5|LPAR3_HUMAN	tr|A0A7J8KBT8|A0A7J8KBT8_ROUAE
OG0013883	sp|Q9UHB4|NDOR1_HUMAN	tr|A0A7J8IPM2|A0A7J8IPM2_ROUAE
OG0013884	sp|Q9UL41|PNMA3_HUMAN	tr|A0A7J8ELC5|A0A7J8ELC5_ROUAE
OG0013885	sp|Q9ULE6|PALD_HUMAN	tr|A0A7J8GDJ4|A0A7J8GDJ4_ROUAE
OG0013886	sp|Q9Y573|IPP_HUMAN	tr|A0A7J8K9R8|A0A7J8K9R8_ROUAE
OG0013887	sp|A0MZ66|SHOT1_HUMAN	tr|A0A7J8GGV1|A0A7J8GGV1_ROUAE
OG0013888	sp|A0PJX0|CIB4_HUMAN	tr|A0A7J8FEY0|A0A7J8FEY0_ROUAE
OG0013889	sp|A4D161|F221A_HUMAN	tr|A0A7J8D5C0|A0A7J8D5C0_ROUAE
OG0013890	sp|A6NE52|WDR97_HUMAN	tr|A0A7J8C508|A0A7J8C508_ROUAE
OG0013891	sp|O00399|DCTN6_HUMAN	tr|A0A7J8DWJ1|A0A7J8DWJ1_ROUAE
OG0013892	sp|O14713|ITBP1_HUMAN	tr|A0A7J8FHE4|A0A7J8FHE4_ROUAE
OG0013893	sp|O75398|DEAF1_HUMAN	tr|A0A7J8GYX7|A0A7J8GYX7_ROUAE
OG0013894	sp|O75884|RBBP9_HUMAN	tr|A0A7J8DKM9|A0A7J8DKM9_ROUAE
OG0013895	sp|O95405|ZFYV9_HUMAN	tr|A0A7J8KK26|A0A7J8KK26_ROUAE
OG0013896	sp|P08651|NFIC_HUMAN	tr|A0A7J8BTU0|A0A7J8BTU0_ROUAE
OG0013897	sp|P10721|KIT_HUMAN	tr|A0A7J8E7R6|A0A7J8E7R6_ROUAE
OG0013898	sp|P12956|XRCC6_HUMAN	tr|A0A7J8JR78|A0A7J8JR78_ROUAE
OG0013899	sp|P22695|QCR2_HUMAN	tr|A0A7J8F6E2|A0A7J8F6E2_ROUAE
OG0013900	sp|P40967|PMEL_HUMAN	tr|A0A7J8JJP5|A0A7J8JJP5_ROUAE
OG0013901	sp|P41271|NBL1_HUMAN	tr|A0A7J8KD70|A0A7J8KD70_ROUAE
OG0013902	sp|P56159|GFRA1_HUMAN	tr|A0A7J8G7Q8|A0A7J8G7Q8_ROUAE
OG0013903	sp|P78317|RNF4_HUMAN	tr|A0A7J8EA92|A0A7J8EA92_ROUAE
OG0013904	sp|Q13233|M3K1_HUMAN	tr|A0A7J8F187|A0A7J8F187_ROUAE
OG0013905	sp|Q14566|MCM6_HUMAN	tr|A0A7J8JHG1|A0A7J8JHG1_ROUAE
OG0013906	sp|Q14696|MESD_HUMAN	tr|A0A7J8CJG2|A0A7J8CJG2_ROUAE
OG0013907	sp|Q15835|GRK1_HUMAN	tr|A0A7J8DWK2|A0A7J8DWK2_ROUAE
OG0013908	sp|Q2M3D2|EX3L2_HUMAN	tr|A0A7J8CFT9|A0A7J8CFT9_ROUAE
OG0013909	sp|Q496A3|SPAS1_HUMAN	tr|A0A7J8KH62|A0A7J8KH62_ROUAE
OG0013910	sp|Q4KMZ8|NKAI1_HUMAN	tr|A0A7J8KDA4|A0A7J8KDA4_ROUAE
OG0013911	sp|Q6ZP80|TM182_HUMAN	tr|A0A7J8FP05|A0A7J8FP05_ROUAE
OG0013912	sp|Q7Z7H8|RM10_HUMAN	tr|A0A7J8GCB8|A0A7J8GCB8_ROUAE
OG0013913	sp|Q86XS5|ANGL5_HUMAN	tr|A0A7J8GV16|A0A7J8GV16_ROUAE
OG0013914	sp|Q8IUH4|ZDH13_HUMAN	tr|A0A7J8H9J7|A0A7J8H9J7_ROUAE
OG0013915	sp|Q8IY34|S15A3_HUMAN	tr|A0A7J8H694|A0A7J8H694_ROUAE
OG0013916	sp|Q8N1G2|CMTR1_HUMAN	tr|A0A7J8K6F3|A0A7J8K6F3_ROUAE
OG0013917	sp|Q8WYR1|PI3R5_HUMAN	tr|A0A7J8GDF6|A0A7J8GDF6_ROUAE
OG0013918	sp|Q96F25|ALG14_HUMAN	tr|A0A7J8BB45|A0A7J8BB45_ROUAE
OG0013919	sp|Q96LR4|TAFA4_HUMAN	tr|A0A7J8HQX3|A0A7J8HQX3_ROUAE
OG0013920	sp|Q96Q40|CDK15_HUMAN	tr|A0A7J8JDE5|A0A7J8JDE5_ROUAE
OG0013921	sp|Q96RD6|PANX2_HUMAN	tr|A0A7J8JKP4|A0A7J8JKP4_ROUAE
OG0013922	sp|Q99678|GPR20_HUMAN	tr|A0A7J8C1Y9|A0A7J8C1Y9_ROUAE
OG0013923	sp|Q99728|BARD1_HUMAN	tr|A0A7J8JA35|A0A7J8JA35_ROUAE
OG0013924	sp|Q99743|NPAS2_HUMAN	tr|A0A7J8FK69|A0A7J8FK69_ROUAE
OG0013925	sp|Q9BYC8|RM32_HUMAN	tr|A0A7J8D750|A0A7J8D750_ROUAE
OG0013926	sp|Q9BZF2|OSBL7_HUMAN	tr|A0A7J8G3E7|A0A7J8G3E7_ROUAE
OG0013927	sp|Q9GZR2|REXO4_HUMAN	tr|A0A7J8ISX5|A0A7J8ISX5_ROUAE
OG0013928	sp|Q9H347|UBQL3_HUMAN	tr|A0A7J8H907|A0A7J8H907_ROUAE
OG0013929	sp|Q9H6Y2|WDR55_HUMAN	tr|A0A7J8FNQ1|A0A7J8FNQ1_ROUAE
OG0013930	sp|Q9H8G2|CAAP1_HUMAN	tr|A0A7J8IGP3|A0A7J8IGP3_ROUAE
OG0013931	sp|Q9HCH5|SYTL2_HUMAN	tr|A0A7J8H742|A0A7J8H742_ROUAE
OG0013932	sp|Q9NP84|TNR12_HUMAN	tr|A0A7J8F4Q6|A0A7J8F4Q6_ROUAE
OG0013933	sp|Q9NR61|DLL4_HUMAN	tr|A0A7J8IHE9|A0A7J8IHE9_ROUAE
OG0013934	sp|Q9NTX9|F217B_HUMAN	tr|A0A7J8DGU7|A0A7J8DGU7_ROUAE
OG0013935	sp|Q9NXB9|ELOV2_HUMAN	tr|A0A7J8K7N5|A0A7J8K7N5_ROUAE
OG0013936	sp|Q9NYJ1|COA4_HUMAN	tr|A0A7J8GX02|A0A7J8GX02_ROUAE
OG0013937	sp|Q9P2G3|KLH14_HUMAN	tr|A0A7J8DI32|A0A7J8DI32_ROUAE
OG0013938	sp|Q9UKG4|S13A4_HUMAN	tr|A0A7J8D8A4|A0A7J8D8A4_ROUAE
OG0013939	sp|Q9Y385|UB2J1_HUMAN	tr|A0A7J8KJ43|A0A7J8KJ43_ROUAE
OG0013940	sp|Q9Y3D2|MSRB2_HUMAN	tr|A0A7J8E989|A0A7J8E989_ROUAE
OG0013941	sp|Q9Y6X8|ZHX2_HUMAN	tr|A0A7J8C537|A0A7J8C537_ROUAE
