Orthogroup	Homo_sapiens	Canis_lupus_familiaris
OG0012898	sp|Q92874|DNSL2_HUMAN	tr|A0A8I3N915|A0A8I3N915_CANLF
OG0012899	sp|Q9BS16|CENPK_HUMAN	tr|A0A8I3NB51|A0A8I3NB51_CANLF
OG0012900	sp|Q8IWW6|RHG12_HUMAN	tr|A0A8I3NDX4|A0A8I3NDX4_CANLF
OG0012901	sp|Q8TCT1|PHOP1_HUMAN	tr|A0A8I3NGR6|A0A8I3NGR6_CANLF
OG0012902	sp|P22362|CCL1_HUMAN	tr|A0A8I3NHX2|A0A8I3NHX2_CANLF
OG0012903	sp|Q9UBT6|POLK_HUMAN	tr|A0A8I3NI78|A0A8I3NI78_CANLF
OG0012904	sp|Q53FD0|ZC21C_HUMAN	tr|A0A8I3P0C8|A0A8I3P0C8_CANLF
OG0012905	sp|Q9H8M9|EVA1A_HUMAN	tr|A0A8I3P5D0|A0A8I3P5D0_CANLF
OG0012906	sp|O43603|GALR2_HUMAN	tr|A0A8I3PCM1|A0A8I3PCM1_CANLF
OG0012907	sp|Q9BVM4|GGACT_HUMAN	tr|A0A8I3PIL7|A0A8I3PIL7_CANLF
OG0012908	sp|Q9BXN1|ASPN_HUMAN	tr|A0A8I3PJ40|A0A8I3PJ40_CANLF
OG0012909	sp|P50238|CRIP1_HUMAN	tr|A0A8I3PT20|A0A8I3PT20_CANLF
OG0012910	sp|Q6ZMI3|GLDN_HUMAN	tr|A0A8I3PTI8|A0A8I3PTI8_CANLF
OG0012911	sp|Q8ND83|SLAI1_HUMAN	tr|A0A8I3PUM2|A0A8I3PUM2_CANLF
OG0012912	sp|Q16181|SEPT7_HUMAN	tr|A0A8I3Q048|A0A8I3Q048_CANLF
OG0012913	sp|Q99653|CHP1_HUMAN	tr|A0A8I3Q0H4|A0A8I3Q0H4_CANLF
OG0012914	sp|Q96AY4|TTC28_HUMAN	tr|A0A8I3Q252|A0A8I3Q252_CANLF
OG0012915	sp|P09884|DPOLA_HUMAN	tr|A0A8I3Q7M2|A0A8I3Q7M2_CANLF
OG0012916	sp|O15041|SEM3E_HUMAN	tr|A0A8I3QD90|A0A8I3QD90_CANLF
OG0012917	sp|O43900|PRIC3_HUMAN	tr|A0A8I3QDP0|A0A8I3QDP0_CANLF
OG0012918	sp|Q6UY09|CEA20_HUMAN	tr|A0A8I3RVF3|A0A8I3RVF3_CANLF
OG0012919	sp|Q14929|ZN169_HUMAN	tr|A0A8I3S2E1|A0A8I3S2E1_CANLF
OG0012921	sp|Q9C0C7|AMRA1_HUMAN	tr|A0A8I3S6E7|A0A8I3S6E7_CANLF
OG0012922	sp|Q5VTH2|FLTOP_HUMAN	tr|A0A8I3S6W2|A0A8I3S6W2_CANLF
OG0012923	sp|Q9Y519|T184B_HUMAN	tr|A0A8I3S8M2|A0A8I3S8M2_CANLF
OG0012924	sp|Q9Y483|MTF2_HUMAN	tr|A0A8P0NL59|A0A8P0NL59_CANLF
OG0012925	sp|Q08495|DEMA_HUMAN	tr|A0A8P0NQZ5|A0A8P0NQZ5_CANLF
OG0012926	sp|Q6IQ23|PKHA7_HUMAN	tr|A0A8P0P3B6|A0A8P0P3B6_CANLF
OG0012927	sp|Q3KNV8|PCGF3_HUMAN	tr|A0A8I3MIF2|A0A8I3MIF2_CANLF
OG0012928	sp|Q86UP0|CAD24_HUMAN	tr|A0A8I3MPI5|A0A8I3MPI5_CANLF
OG0012929	sp|Q9HAS3|S28A3_HUMAN	tr|A0A8I3MR43|A0A8I3MR43_CANLF
OG0012930	sp|O43827|ANGL7_HUMAN	tr|A0A8I3MTW8|A0A8I3MTW8_CANLF
OG0012931	sp|Q6P9G4|TM154_HUMAN	tr|A0A8I3MW11|A0A8I3MW11_CANLF
OG0012932	sp|Q499Z3|SLNL1_HUMAN	tr|A0A8I3N0N2|A0A8I3N0N2_CANLF
OG0012933	sp|Q92186|SIA8B_HUMAN	tr|A0A8I3N3C9|A0A8I3N3C9_CANLF
OG0012934	sp|Q9H211|CDT1_HUMAN	tr|A0A8I3N4A1|A0A8I3N4A1_CANLF
OG0012935	sp|P50897|PPT1_HUMAN	tr|A0A8I3N6X0|A0A8I3N6X0_CANLF
OG0012936	sp|P58004|SESN2_HUMAN	tr|A0A8I3NDS6|A0A8I3NDS6_CANLF
OG0012937	sp|Q7Z5Q5|DPOLN_HUMAN	tr|A0A8I3NJJ2|A0A8I3NJJ2_CANLF
OG0012938	sp|O94955|RHBT3_HUMAN	tr|A0A8I3NLE2|A0A8I3NLE2_CANLF
OG0012939	sp|Q8N5W9|RFLB_HUMAN	tr|A0A8I3NLU8|A0A8I3NLU8_CANLF
OG0012940	sp|P36969|GPX4_HUMAN	tr|A0A8I3NM22|A0A8I3NM22_CANLF
OG0012941	sp|Q9BQB6|VKOR1_HUMAN	tr|A0A8I3NM38|A0A8I3NM38_CANLF
OG0012942	sp|Q8N859|ZN713_HUMAN	tr|A0A8I3NM73|A0A8I3NM73_CANLF
OG0012943	sp|Q6UXB3|LYPD2_HUMAN	tr|A0A8I3NMZ6|A0A8I3NMZ6_CANLF
OG0012944	sp|A0A1B0GUA5|SIM32_HUMAN	tr|A0A8I3NNZ4|A0A8I3NNZ4_CANLF
OG0012945	sp|Q9BXW6|OSBL1_HUMAN	tr|A0A8I3NPK5|A0A8I3NPK5_CANLF
OG0012946	sp|Q14681|KCTD2_HUMAN	tr|A0A8I3NTF3|A0A8I3NTF3_CANLF
OG0012947	sp|Q13111|CAF1A_HUMAN	tr|A0A8I3NUH1|A0A8I3NUH1_CANLF
OG0012948	sp|P23470|PTPRG_HUMAN	tr|A0A8I3NWQ4|A0A8I3NWQ4_CANLF
OG0012949	sp|Q96DA2|RB39B_HUMAN	tr|A0A8I3NZ28|A0A8I3NZ28_CANLF
OG0012950	sp|Q9BR11|ZSWM1_HUMAN	tr|A0A8I3NZC1|A0A8I3NZC1_CANLF
OG0012951	sp|Q06413|MEF2C_HUMAN	tr|A0A8I3P2S9|A0A8I3P2S9_CANLF
OG0012952	sp|O15370|SOX12_HUMAN	tr|A0A8I3P314|A0A8I3P314_CANLF
OG0012953	sp|Q5JS54|PSMG4_HUMAN	tr|A0A8I3P317|A0A8I3P317_CANLF
OG0012954	sp|Q9BUL9|RPP25_HUMAN	tr|A0A8I3P4R3|A0A8I3P4R3_CANLF
OG0012955	sp|Q9BVL2|NUP58_HUMAN	tr|A0A8I3P537|A0A8I3P537_CANLF
OG0012956	sp|P00736|C1R_HUMAN	tr|A0A8I3PJQ7|A0A8I3PJQ7_CANLF
OG0012957	sp|Q9BX66|SRBS1_HUMAN	tr|A0A8I3PNH3|A0A8I3PNH3_CANLF
OG0012958	sp|Q9UK39|NOCT_HUMAN	tr|A0A8I3PQA8|A0A8I3PQA8_CANLF
OG0012959	sp|Q969I6|S38A4_HUMAN	tr|A0A8I3PS32|A0A8I3PS32_CANLF
OG0012961	sp|O15347|HMGB3_HUMAN	tr|A0A8I3Q3D5|A0A8I3Q3D5_CANLF
OG0012962	sp|P13725|ONCM_HUMAN	tr|A0A8I3Q5M1|A0A8I3Q5M1_CANLF
OG0012963	sp|Q12797|ASPH_HUMAN	tr|A0A8I3Q886|A0A8I3Q886_CANLF
OG0012964	sp|Q9NS40|KCNH7_HUMAN	tr|A0A8I3QAI0|A0A8I3QAI0_CANLF
OG0012965	sp|Q9BXS0|COPA1_HUMAN	tr|A0A8I3QKG6|A0A8I3QKG6_CANLF
OG0012966	sp|Q9NTM9|CUTC_HUMAN	tr|A0A8I3QQ18|A0A8I3QQ18_CANLF
OG0012967	sp|Q8NBN7|RDH13_HUMAN	tr|A0A8I3RRR1|A0A8I3RRR1_CANLF
OG0012968	sp|Q8WXA9|SREK1_HUMAN	tr|A0A8I3RWC4|A0A8I3RWC4_CANLF
OG0012969	sp|O15085|ARHGB_HUMAN	tr|A0A8I3RXX5|A0A8I3RXX5_CANLF
OG0012970	sp|Q96BR5|COA7_HUMAN	tr|A0A8I3S317|A0A8I3S317_CANLF
OG0012971	sp|A3KN83|SBNO1_HUMAN	tr|A0A8I3S319|A0A8I3S319_CANLF
OG0012973	sp|Q15019|SEPT2_HUMAN	tr|A0A8I3S4Y6|A0A8I3S4Y6_CANLF
OG0012974	sp|Q92730|RND1_HUMAN	tr|A0A8I3S746|A0A8I3S746_CANLF
OG0012975	sp|P41217|OX2G_HUMAN	tr|A0A8I3SC89|A0A8I3SC89_CANLF
OG0012976	sp|O15091|MRPP3_HUMAN	tr|A0A8P0TFY7|A0A8P0TFY7_CANLF
OG0012977	sp|P60033|CD81_HUMAN	tr|A0A8P0TK42|A0A8P0TK42_CANLF
OG0012978	sp|Q5JTJ3|COA6_HUMAN	tr|A0A8I3ML18|A0A8I3ML18_CANLF
OG0012979	sp|P04179|SODM_HUMAN	tr|A0A8I3MMC9|A0A8I3MMC9_CANLF
OG0012980	sp|Q96L50|LLR1_HUMAN	tr|A0A8I3MMG7|A0A8I3MMG7_CANLF
OG0012981	sp|O43172|PRP4_HUMAN	tr|A0A8I3N4S1|A0A8I3N4S1_CANLF
OG0012982	sp|O43294|TGFI1_HUMAN	tr|A0A8I3N687|A0A8I3N687_CANLF
OG0012983	sp|P49589|SYCC_HUMAN	tr|A0A8I3NCB2|A0A8I3NCB2_CANLF
OG0012984	sp|Q13137|CACO2_HUMAN	tr|A0A8I3NGB8|A0A8I3NGB8_CANLF
OG0012985	sp|Q9UM63|PLAL1_HUMAN	tr|A0A8I3NHN4|A0A8I3NHN4_CANLF
OG0012986	sp|Q4LDR2|CTXN3_HUMAN	tr|A0A8I3NIW6|A0A8I3NIW6_CANLF
OG0012987	sp|P08151|GLI1_HUMAN	tr|A0A8I3NLD9|A0A8I3NLD9_CANLF
OG0012988	sp|O14593|RFXK_HUMAN	tr|A0A8I3NYC0|A0A8I3NYC0_CANLF
OG0012989	sp|Q7RTS5|OTOP3_HUMAN	tr|A0A8I3NZS4|A0A8I3NZS4_CANLF
OG0012990	sp|O14745|NHRF1_HUMAN	tr|A0A8I3P3L2|A0A8I3P3L2_CANLF
OG0012991	sp|A8MYV0|DCD2C_HUMAN	tr|A0A8I3PDC2|A0A8I3PDC2_CANLF
OG0012992	sp|Q8N5C7|DTWD1_HUMAN	tr|A0A8I3PFP5|A0A8I3PFP5_CANLF
OG0012993	sp|P0DH78|RN224_HUMAN	tr|A0A8I3PKH3|A0A8I3PKH3_CANLF
OG0012994	sp|Q9NWX5|ASB6_HUMAN	tr|A0A8I3PNI5|A0A8I3PNI5_CANLF
OG0012995	sp|Q9UKW6|ELF5_HUMAN	tr|A0A8I3PNS8|A0A8I3PNS8_CANLF
OG0012996	sp|A8K8P3|SFI1_HUMAN	tr|A0A8I3PQQ2|A0A8I3PQQ2_CANLF
OG0012997	sp|Q99680|GPR22_HUMAN	tr|A0A8I3PSK7|A0A8I3PSK7_CANLF
OG0012998	sp|Q9UI12|VATH_HUMAN	tr|A0A8I3PTB0|A0A8I3PTB0_CANLF
OG0012999	sp|Q4KMQ1|TPRN_HUMAN	tr|A0A8I3PVM9|A0A8I3PVM9_CANLF
OG0013000	sp|P49023|PAXI_HUMAN	tr|A0A8I3Q0P3|A0A8I3Q0P3_CANLF
OG0013001	sp|Q07002|CDK18_HUMAN	tr|A0A8I3Q0Q8|A0A8I3Q0Q8_CANLF
OG0013002	sp|Q9Y226|S22AD_HUMAN	tr|A0A8I3Q1U4|A0A8I3Q1U4_CANLF
OG0013003	sp|Q8IYW5|RN168_HUMAN	tr|A0A8I3Q398|A0A8I3Q398_CANLF
OG0013004	sp|Q9BXB4|OSB11_HUMAN	tr|A0A8I3Q3S4|A0A8I3Q3S4_CANLF
OG0013005	sp|P38606|VATA_HUMAN	tr|A0A8I3Q434|A0A8I3Q434_CANLF
OG0013006	sp|O00391|QSOX1_HUMAN	tr|A0A8I3RQL9|A0A8I3RQL9_CANLF
OG0013007	sp|Q9NVF7|FBX28_HUMAN	tr|A0A8I3RX95|A0A8I3RX95_CANLF
OG0013008	sp|Q99856|ARI3A_HUMAN	tr|A0A8I3RY29|A0A8I3RY29_CANLF
OG0013009	sp|Q9GZU5|NYX_HUMAN	tr|A0A8I3S5A8|A0A8I3S5A8_CANLF
OG0013010	sp|Q9HB21|PKHA1_HUMAN	tr|A0A8I3S5E5|A0A8I3S5E5_CANLF
OG0013011	sp|Q8N309|LRC43_HUMAN	tr|A0A8I3S5X3|A0A8I3S5X3_CANLF
OG0013012	sp|O43278|SPIT1_HUMAN	tr|A0A8I3S6Z5|A0A8I3S6Z5_CANLF
OG0013013	sp|Q99575|POP1_HUMAN	tr|A0A8I3S8R3|A0A8I3S8R3_CANLF
OG0013014	sp|Q92820|GGH_HUMAN	tr|A0A8I3SCF8|A0A8I3SCF8_CANLF
OG0013015	sp|Q96NR3|PTHD1_HUMAN	tr|A0A8I3SCJ7|A0A8I3SCJ7_CANLF
OG0013017	sp|Q9NYY1|IL20_HUMAN	tr|A0A8I3MDP0|A0A8I3MDP0_CANLF
OG0013018	sp|Q9H609|ZN576_HUMAN	tr|A0A8I3MEU3|A0A8I3MEU3_CANLF
OG0013019	sp|Q9BV90|SNR25_HUMAN	tr|A0A8I3MK30|A0A8I3MK30_CANLF
OG0013020	sp|P39900|MMP12_HUMAN	tr|A0A8I3MX21|A0A8I3MX21_CANLF
OG0013021	sp|Q9UQ80|PA2G4_HUMAN	tr|A0A8I3MYE2|A0A8I3MYE2_CANLF
OG0013022	sp|Q9NXW2|DJB12_HUMAN	tr|A0A8I3MYJ5|A0A8I3MYJ5_CANLF
OG0013023	sp|Q9Y262|EIF3L_HUMAN	tr|A0A8I3N087|A0A8I3N087_CANLF
OG0013024	sp|Q08999|RBL2_HUMAN	tr|A0A8I3N5E1|A0A8I3N5E1_CANLF
OG0013025	sp|Q6P5X7|TMM71_HUMAN	tr|A0A8I3NAT0|A0A8I3NAT0_CANLF
OG0013026	sp|Q5T3F8|CSCL2_HUMAN	tr|A0A8I3NGE5|A0A8I3NGE5_CANLF
OG0013027	sp|O76024|WFS1_HUMAN	tr|A0A8I3NPQ9|A0A8I3NPQ9_CANLF
OG0013028	sp|Q86WV1|SKAP1_HUMAN	tr|A0A8I3NS32|A0A8I3NS32_CANLF
OG0013029	sp|Q13873|BMPR2_HUMAN	tr|A0A8I3NU17|A0A8I3NU17_CANLF
OG0013030	sp|P78344|IF4G2_HUMAN	tr|A0A8I3NX47|A0A8I3NX47_CANLF
OG0013031	sp|Q71RS6|NCKX5_HUMAN	tr|A0A8I3NX53|A0A8I3NX53_CANLF
OG0013032	sp|Q53EQ6|TIGD5_HUMAN	tr|A0A8I3NYJ2|A0A8I3NYJ2_CANLF
OG0013033	sp|Q9P2Q2|FRM4A_HUMAN	tr|A0A8I3NYL0|A0A8I3NYL0_CANLF
OG0013034	sp|Q13064|MKRN3_HUMAN	tr|A0A8I3P036|A0A8I3P036_CANLF
OG0013035	sp|Q13477|MADCA_HUMAN	tr|A0A8I3P0Q0|A0A8I3P0Q0_CANLF
OG0013036	sp|P45379|TNNT2_HUMAN	tr|A0A8I3PBC8|A0A8I3PBC8_CANLF
OG0013037	sp|A0A1B0GWG4|SRTM2_HUMAN	tr|A0A8I3PC07|A0A8I3PC07_CANLF
OG0013038	sp|Q9Y5J7|TIM9_HUMAN	tr|A0A8I3PDA9|A0A8I3PDA9_CANLF
OG0013039	sp|Q9H792|PEAK1_HUMAN	tr|A0A8I3PE82|A0A8I3PE82_CANLF
OG0013040	sp|P60602|ROMO1_HUMAN	tr|A0A8I3PKB6|A0A8I3PKB6_CANLF
OG0013041	sp|Q504Y3|ZCPW2_HUMAN	tr|A0A8I3PL07|A0A8I3PL07_CANLF
OG0013042	sp|P30622|CLIP1_HUMAN	tr|A0A8I3PP42|A0A8I3PP42_CANLF
OG0013043	sp|Q9UKM9|RALY_HUMAN	tr|A0A8I3PS69|A0A8I3PS69_CANLF
OG0013044	sp|Q9UHQ4|BAP29_HUMAN	tr|A0A8I3PYE6|A0A8I3PYE6_CANLF
OG0013045	sp|Q9UI15|TAGL3_HUMAN	tr|A0A8I3PZB6|A0A8I3PZB6_CANLF
OG0013046	sp|Q9HAC8|UBTD1_HUMAN	tr|A0A8I3Q3Y5|A0A8I3Q3Y5_CANLF
OG0013047	sp|Q4G0U5|PCDP1_HUMAN	tr|A0A8I3Q4T1|A0A8I3Q4T1_CANLF
OG0013048	sp|Q9H6Y2|WDR55_HUMAN	tr|A0A8I3RRX2|A0A8I3RRX2_CANLF
OG0013049	sp|Q9NRY6|PLS3_HUMAN	tr|A0A8I3S2U5|A0A8I3S2U5_CANLF
OG0013050	sp|O14921|RGS13_HUMAN	tr|A0A8I3S5G1|A0A8I3S5G1_CANLF
OG0013051	sp|P18627|LAG3_HUMAN	tr|A0A8I3SB08|A0A8I3SB08_CANLF
OG0013052	sp|P56705|WNT4_HUMAN	tr|A0A8P0PLQ7|A0A8P0PLQ7_CANLF
OG0013053	sp|O43184|ADA12_HUMAN	tr|A0A8P0SVE1|A0A8P0SVE1_CANLF
OG0013054	sp|P19237|TNNI1_HUMAN	tr|A0A8P0T3I2|A0A8P0T3I2_CANLF
OG0013055	sp|Q6YHK3|CD109_HUMAN	tr|A0A5F4D8V4|A0A5F4D8V4_CANLF
OG0013056	sp|O15382|BCAT2_HUMAN	tr|A0A8I3MBI0|A0A8I3MBI0_CANLF
OG0013057	sp|Q6ZT52|FA43B_HUMAN	tr|A0A8I3MFZ6|A0A8I3MFZ6_CANLF
OG0013058	sp|P12644|BMP4_HUMAN	tr|A0A8I3MKS3|A0A8I3MKS3_CANLF
OG0013059	sp|P54852|EMP3_HUMAN	tr|A0A8I3MLZ6|A0A8I3MLZ6_CANLF
OG0013060	sp|Q02978|M2OM_HUMAN	tr|A0A8I3MM43|A0A8I3MM43_CANLF
OG0013061	sp|O15143|ARC1B_HUMAN	tr|A0A8I3MVD4|A0A8I3MVD4_CANLF
OG0013062	sp|Q6ZRH7|CTSRG_HUMAN	tr|A0A8I3MWS1|A0A8I3MWS1_CANLF
OG0013063	sp|O00186|STXB3_HUMAN	tr|A0A8I3N4I4|A0A8I3N4I4_CANLF
OG0013064	sp|Q9BXC9|BBS2_HUMAN	tr|A0A8I3N773|A0A8I3N773_CANLF
OG0013065	sp|Q8WYQ9|ZCH14_HUMAN	tr|A0A8I3N7E7|A0A8I3N7E7_CANLF
OG0013066	sp|Q8N4C9|CQ078_HUMAN	tr|A0A8I3N8R6|A0A8I3N8R6_CANLF
OG0013067	sp|Q9BV40|VAMP8_HUMAN	tr|A0A8I3NH32|A0A8I3NH32_CANLF
OG0013068	sp|Q7Z3I7|ZN572_HUMAN	tr|A0A8I3NJS5|A0A8I3NJS5_CANLF
OG0013069	sp|Q13671|RIN1_HUMAN	tr|A0A8I3NQY2|A0A8I3NQY2_CANLF
OG0013070	sp|Q9UK96|FBX10_HUMAN	tr|A0A8I3NR67|A0A8I3NR67_CANLF
OG0013071	sp|Q9BTT0|AN32E_HUMAN	tr|A0A8I3NYI4|A0A8I3NYI4_CANLF
OG0013073	sp|O75821|EIF3G_HUMAN	tr|A0A8I3P751|A0A8I3P751_CANLF
OG0013074	sp|Q9UJT2|TSKS_HUMAN	tr|A0A8I3PA42|A0A8I3PA42_CANLF
OG0013075	sp|Q9HCJ2|LRC4C_HUMAN	tr|A0A8I3PI10|A0A8I3PI10_CANLF
OG0013076	sp|Q3MIR4|CC50B_HUMAN	tr|A0A8I3PKL9|A0A8I3PKL9_CANLF
OG0013077	sp|Q9UPN9|TRI33_HUMAN	tr|A0A8I3PQG1|A0A8I3PQG1_CANLF
OG0013078	sp|Q9H114|CSTL1_HUMAN	tr|A0A8I3PQN0|A0A8I3PQN0_CANLF
OG0013079	sp|Q8TDY8|IGDC4_HUMAN	tr|A0A8I3PQX1|A0A8I3PQX1_CANLF
OG0013080	sp|Q6WRI0|IGS10_HUMAN	tr|A0A8I3PWK0|A0A8I3PWK0_CANLF
OG0013081	sp|Q8N6C5|IGSF1_HUMAN	tr|A0A8I3Q669|A0A8I3Q669_CANLF
OG0013082	sp|Q9Y2Q9|RT28_HUMAN	tr|A0A8I3QKJ7|A0A8I3QKJ7_CANLF
OG0013083	sp|P62253|UB2G1_HUMAN	tr|A0A8I3RQ15|A0A8I3RQ15_CANLF
OG0013084	sp|O95976|IGSF6_HUMAN	tr|A0A8I3RS46|A0A8I3RS46_CANLF
OG0013085	sp|P07305|H10_HUMAN	tr|A0A8I3RUA8|A0A8I3RUA8_CANLF
OG0013086	sp|Q16594|TAF9_HUMAN	tr|A0A8I3RX25|A0A8I3RX25_CANLF
OG0013087	sp|Q6PGP7|TTC37_HUMAN	tr|A0A8I3S0I0|A0A8I3S0I0_CANLF
OG0013088	sp|P62166|NCS1_HUMAN	tr|A0A8I3S584|A0A8I3S584_CANLF
OG0013089	sp|Q5VWQ0|RSBN1_HUMAN	tr|A0A8I3S5S0|A0A8I3S5S0_CANLF
OG0013090	sp|P48147|PPCE_HUMAN	tr|A0A8P0N6I7|A0A8P0N6I7_CANLF
OG0013091	sp|Q8TE76|MORC4_HUMAN	tr|A0A8P0PH97|A0A8P0PH97_CANLF
OG0013092	sp|Q9UBN1|CCG4_HUMAN	tr|A0A8P0TU65|A0A8P0TU65_CANLF
OG0013093	sp|Q8NGX0|O11L1_HUMAN	tr|G3FJC1|G3FJC1_CANLF
OG0013094	sp|P01350|GAST_HUMAN	sp|P01353|GAST_CANLF
OG0013095	sp|P51679|CCR4_HUMAN	sp|Q8MJW8|CCR4_CANLF
OG0013096	sp|Q12951|FOXI1_HUMAN	tr|A0A8I3MFQ1|A0A8I3MFQ1_CANLF
OG0013097	sp|Q15113|PCOC1_HUMAN	tr|A0A8I3MFU6|A0A8I3MFU6_CANLF
OG0013098	sp|O75807|PR15A_HUMAN	tr|A0A8I3MI88|A0A8I3MI88_CANLF
OG0013099	sp|Q5T5A4|CF276_HUMAN	tr|A0A8I3MJV7|A0A8I3MJV7_CANLF
OG0013100	sp|Q6ECI4|ZN470_HUMAN	tr|A0A8I3MJW4|A0A8I3MJW4_CANLF
OG0013101	sp|Q9Y5U9|IR3IP_HUMAN	tr|A0A8I3MLP2|A0A8I3MLP2_CANLF
OG0013102	sp|Q96KN2|CNDP1_HUMAN	tr|A0A8I3MM08|A0A8I3MM08_CANLF
OG0013103	sp|Q15653|IKBB_HUMAN	tr|A0A8I3MVZ5|A0A8I3MVZ5_CANLF
OG0013104	sp|Q96C11|FGGY_HUMAN	tr|A0A8I3MXS1|A0A8I3MXS1_CANLF
OG0013105	sp|Q5T0B9|ZN362_HUMAN	tr|A0A8I3MZ57|A0A8I3MZ57_CANLF
OG0013106	sp|Q92692|NECT2_HUMAN	tr|A0A8I3N026|A0A8I3N026_CANLF
OG0013107	sp|Q6UW56|ARAID_HUMAN	tr|A0A8I3N4W1|A0A8I3N4W1_CANLF
OG0013109	sp|Q8NGZ0|O2AJ1_HUMAN	tr|A0A8I3NB53|A0A8I3NB53_CANLF
OG0013110	sp|Q96NB3|ZN830_HUMAN	tr|A0A8I3NBG5|A0A8I3NBG5_CANLF
OG0013111	sp|Q6PI26|SHQ1_HUMAN	tr|A0A8I3NGV1|A0A8I3NGV1_CANLF
OG0013112	sp|O95455|TGDS_HUMAN	tr|A0A8I3NI01|A0A8I3NI01_CANLF
OG0013113	sp|P49760|CLK2_HUMAN	tr|A0A8I3NI96|A0A8I3NI96_CANLF
OG0013114	sp|Q96IG2|FXL20_HUMAN	tr|A0A8I3NIX7|A0A8I3NIX7_CANLF
OG0013115	sp|Q9BXV9|GON7_HUMAN	tr|A0A8I3NNL6|A0A8I3NNL6_CANLF
OG0013116	sp|O00512|BCL9_HUMAN	tr|A0A8I3NP63|A0A8I3NP63_CANLF
OG0013117	sp|Q9P1Y6|PHRF1_HUMAN	tr|A0A8I3NQX8|A0A8I3NQX8_CANLF
OG0013118	sp|Q9BPX7|CG025_HUMAN	tr|A0A8I3NVD2|A0A8I3NVD2_CANLF
OG0013119	sp|Q7RTY0|MOT13_HUMAN	tr|A0A8I3P2L0|A0A8I3P2L0_CANLF
OG0013120	sp|Q8IV63|VRK3_HUMAN	tr|A0A8I3PAA9|A0A8I3PAA9_CANLF
OG0013121	sp|Q9Y271|CLTR1_HUMAN	tr|A0A8I3PED5|A0A8I3PED5_CANLF
OG0013122	sp|Q13360|ZN177_HUMAN	tr|A0A8I3PHZ7|A0A8I3PHZ7_CANLF
OG0013123	sp|Q96JT2|S45A3_HUMAN	tr|A0A8I3PXQ6|A0A8I3PXQ6_CANLF
OG0013124	sp|Q6UX34|SNORC_HUMAN	tr|A0A8I3Q057|A0A8I3Q057_CANLF
OG0013125	sp|Q9NRN9|METL5_HUMAN	tr|A0A8I3Q0U7|A0A8I3Q0U7_CANLF
OG0013126	sp|Q9BU61|NDUF3_HUMAN	tr|A0A8I3Q2V0|A0A8I3Q2V0_CANLF
OG0013127	sp|Q7L9B9|EEPD1_HUMAN	tr|A0A8I3Q629|A0A8I3Q629_CANLF
OG0013128	sp|Q96B01|R51A1_HUMAN	tr|A0A8I3QC34|A0A8I3QC34_CANLF
OG0013129	sp|P17025|ZN182_HUMAN	tr|A0A8I3QT76|A0A8I3QT76_CANLF
OG0013130	sp|P62333|PRS10_HUMAN	tr|A0A8I3RRR7|A0A8I3RRR7_CANLF
OG0013131	sp|Q9UGM1|ACHA9_HUMAN	tr|A0A8I3RTA8|A0A8I3RTA8_CANLF
OG0013132	sp|Q13422|IKZF1_HUMAN	tr|A0A8I3RVH8|A0A8I3RVH8_CANLF
OG0013133	sp|P10747|CD28_HUMAN	tr|A0A8I3S333|A0A8I3S333_CANLF
OG0013134	sp|O15083|ERC2_HUMAN	tr|A0A8I3S5J0|A0A8I3S5J0_CANLF
OG0013135	sp|O60894|RAMP1_HUMAN	tr|A0A8P0NM05|A0A8P0NM05_CANLF
OG0013136	sp|Q969X2|SIA7F_HUMAN	tr|A0A8P0P4T4|A0A8P0P4T4_CANLF
OG0013137	sp|Q92734|TFG_HUMAN	tr|A0A8P0PHY1|A0A8P0PHY1_CANLF
OG0013138	sp|Q12907|LMAN2_HUMAN	sp|P49256|LMAN2_CANLF
OG0013139	sp|Q96B54|ZN428_HUMAN	tr|A0A8I3MBA4|A0A8I3MBA4_CANLF
OG0013140	sp|Q01459|DIAC_HUMAN	tr|A0A8I3MIU9|A0A8I3MIU9_CANLF
OG0013141	sp|Q7Z7G2|CPLX4_HUMAN	tr|A0A8I3MKV5|A0A8I3MKV5_CANLF
OG0013142	sp|Q8TDN2|KCNV2_HUMAN	tr|A0A8I3MKX7|A0A8I3MKX7_CANLF
OG0013143	sp|Q9Y662|HS3SB_HUMAN	tr|A0A8I3MLX8|A0A8I3MLX8_CANLF
OG0013144	sp|P29317|EPHA2_HUMAN	tr|A0A8I3MVS4|A0A8I3MVS4_CANLF
OG0013145	sp|Q96M86|DNHD1_HUMAN	tr|A0A8I3MY17|A0A8I3MY17_CANLF
OG0013146	sp|Q9UKY4|POMT2_HUMAN	tr|A0A8I3MY95|A0A8I3MY95_CANLF
OG0013147	sp|Q9H5U6|ZCHC4_HUMAN	tr|A0A8I3N1C9|A0A8I3N1C9_CANLF
OG0013148	sp|Q5VV17|OTUD1_HUMAN	tr|A0A8I3N1V1|A0A8I3N1V1_CANLF
OG0013149	sp|Q69YW2|STUM_HUMAN	tr|A0A8I3N4C4|A0A8I3N4C4_CANLF
OG0013150	sp|Q9Y2P4|S27A6_HUMAN	tr|A0A8I3N4Y3|A0A8I3N4Y3_CANLF
OG0013151	sp|P35680|HNF1B_HUMAN	tr|A0A8I3N7U6|A0A8I3N7U6_CANLF
OG0013152	sp|Q969V3|NCLN_HUMAN	tr|A0A8I3NGV2|A0A8I3NGV2_CANLF
