Orthogroup	Homo_sapiens	Felis_catus
OG0014279	sp|O43820|HYAL3_HUMAN	tr|A0A337RZA8|A0A337RZA8_FELCA
OG0014280	sp|O00358|FOXE1_HUMAN	tr|A0A337S4Q6|A0A337S4Q6_FELCA
OG0014281	sp|P35318|ADML_HUMAN	tr|A0A337S6E3|A0A337S6E3_FELCA
OG0014282	sp|P19622|HME2_HUMAN	tr|A0A337S7X4|A0A337S7X4_FELCA
OG0014283	sp|Q8N4L1|T151A_HUMAN	tr|A0A337S908|A0A337S908_FELCA
OG0014284	sp|Q8N6L1|KTAP2_HUMAN	tr|A0A337S9G0|A0A337S9G0_FELCA
OG0014285	sp|Q8NB37|GALD1_HUMAN	tr|A0A337SBA1|A0A337SBA1_FELCA
OG0014286	sp|Q9Y2A9|B3GN3_HUMAN	tr|A0A337SI96|A0A337SI96_FELCA
OG0014287	sp|Q9UQB3|CTND2_HUMAN	tr|A0A337SQ12|A0A337SQ12_FELCA
OG0014288	sp|Q02556|IRF8_HUMAN	tr|A0A337SS67|A0A337SS67_FELCA
OG0014289	sp|Q96LC9|BMF_HUMAN	tr|A0A5F5XCQ2|A0A5F5XCQ2_FELCA
OG0014290	sp|Q15650|TRIP4_HUMAN	tr|A0A5F5XF25|A0A5F5XF25_FELCA
OG0014291	sp|Q6PID8|KLD10_HUMAN	tr|A0A5F5XGE4|A0A5F5XGE4_FELCA
OG0014292	sp|A8MVW5|HECA2_HUMAN	tr|A0A5F5XH72|A0A5F5XH72_FELCA
OG0014293	sp|Q14746|COG2_HUMAN	tr|A0A5F5XJ72|A0A5F5XJ72_FELCA
OG0014294	sp|O95503|CBX6_HUMAN	tr|A0A5F5XK72|A0A5F5XK72_FELCA
OG0014295	sp|Q9Y679|AUP1_HUMAN	tr|A0A5F5XLQ6|A0A5F5XLQ6_FELCA
OG0014296	sp|Q8NEZ2|VP37A_HUMAN	tr|A0A5F5XNT2|A0A5F5XNT2_FELCA
OG0014297	sp|Q495M9|USH1G_HUMAN	tr|A0A5F5XNT3|A0A5F5XNT3_FELCA
OG0014298	sp|Q8WX77|IBPL1_HUMAN	tr|A0A5F5XR38|A0A5F5XR38_FELCA
OG0014299	sp|Q6P2H3|CEP85_HUMAN	tr|A0A5F5XRG6|A0A5F5XRG6_FELCA
OG0014300	sp|P06127|CD5_HUMAN	tr|A0A5F5XWM2|A0A5F5XWM2_FELCA
OG0014301	sp|Q5MNZ9|WIPI1_HUMAN	tr|A0A5F5XXM3|A0A5F5XXM3_FELCA
OG0014302	sp|Q6UXG2|ELAP1_HUMAN	tr|A0A5F5Y190|A0A5F5Y190_FELCA
OG0014303	sp|Q6UXB3|LYPD2_HUMAN	tr|M3VU52|M3VU52_FELCA
OG0014304	sp|P52952|NKX25_HUMAN	tr|M3VUY6|M3VUY6_FELCA
OG0014305	sp|Q8IXH7|NELFD_HUMAN	tr|M3VVI6|M3VVI6_FELCA
OG0014306	sp|Q9Y295|DRG1_HUMAN	tr|M3VWF5|M3VWF5_FELCA
OG0014307	sp|P57789|KCNKA_HUMAN	tr|M3VWM2|M3VWM2_FELCA
OG0014308	sp|Q86T13|CLC14_HUMAN	tr|M3W0T2|M3W0T2_FELCA
OG0014309	sp|O75844|FACE1_HUMAN	tr|M3W4K4|M3W4K4_FELCA
OG0014310	sp|Q8IVF5|TIAM2_HUMAN	tr|M3W5F1|M3W5F1_FELCA
OG0014311	sp|Q13206|DDX10_HUMAN	tr|M3W7D4|M3W7D4_FELCA
OG0014312	sp|P60520|GBRL2_HUMAN	tr|M3W9J5|M3W9J5_FELCA
OG0014313	sp|Q9BT09|CNPY3_HUMAN	tr|M3WBY2|M3WBY2_FELCA
OG0014314	sp|O14669|TMG2_HUMAN	tr|M3WDD6|M3WDD6_FELCA
OG0014315	sp|P21953|ODBB_HUMAN	tr|M3WDK7|M3WDK7_FELCA
OG0014316	sp|Q8NGJ8|O51S1_HUMAN	tr|M3WEA8|M3WEA8_FELCA
OG0014317	sp|Q5SYB0|FRPD1_HUMAN	tr|M3WG04|M3WG04_FELCA
OG0014318	sp|Q9UBS4|DJB11_HUMAN	tr|M3WG96|M3WG96_FELCA
OG0014319	sp|O95136|S1PR2_HUMAN	tr|M3WI09|M3WI09_FELCA
OG0014320	sp|Q9BZ71|PITM3_HUMAN	tr|M3WI57|M3WI57_FELCA
OG0014321	sp|Q8NH81|O10G6_HUMAN	tr|M3WIF9|M3WIF9_FELCA
OG0014322	sp|Q7Z3E1|PARPT_HUMAN	tr|M3WIM7|M3WIM7_FELCA
OG0014323	sp|P18754|RCC1_HUMAN	tr|M3WIT1|M3WIT1_FELCA
OG0014324	sp|Q5TH69|BIG3_HUMAN	tr|M3WJQ1|M3WJQ1_FELCA
OG0014325	sp|O95715|CXL14_HUMAN	tr|M3WJR5|M3WJR5_FELCA
OG0014326	sp|P12319|FCERA_HUMAN	tr|M3WMA5|M3WMA5_FELCA
OG0014327	sp|A6NDP7|MADL2_HUMAN	tr|M3WMJ3|M3WMJ3_FELCA
OG0014328	sp|Q9NYF5|FA13B_HUMAN	tr|M3WMU5|M3WMU5_FELCA
OG0014329	sp|Q9P055|JKAMP_HUMAN	tr|M3WN02|M3WN02_FELCA
OG0014330	sp|Q9NRY5|F1142_HUMAN	tr|M3WQL8|M3WQL8_FELCA
OG0014331	sp|Q9UBV7|B4GT7_HUMAN	tr|M3WT67|M3WT67_FELCA
OG0014332	sp|P55001|MFAP2_HUMAN	tr|M3WVF4|M3WVF4_FELCA
OG0014333	sp|P35354|PGH2_HUMAN	tr|M3X0A5|M3X0A5_FELCA
OG0014334	sp|O14842|FFAR1_HUMAN	tr|M3X1M3|M3X1M3_FELCA
OG0014335	sp|P43897|EFTS_HUMAN	tr|M3X1M8|M3X1M8_FELCA
OG0014336	sp|P59095|STAR6_HUMAN	tr|M3X4R8|M3X4R8_FELCA
OG0014337	sp|Q9BQC6|RT63_HUMAN	tr|M3X881|M3X881_FELCA
OG0014338	sp|P61244|MAX_HUMAN	sp|P61245|MAX_FELCA
OG0014339	sp|P10145|IL8_HUMAN	sp|Q9XSX5|IL8_FELCA
OG0014340	sp|O43847|NRDC_HUMAN	tr|A0A2I2U129|A0A2I2U129_FELCA
OG0014341	sp|Q9Y2Y4|ZBT32_HUMAN	tr|A0A2I2U3P0|A0A2I2U3P0_FELCA
OG0014342	sp|Q9H4B6|SAV1_HUMAN	tr|A0A2I2UIG5|A0A2I2UIG5_FELCA
OG0014343	sp|Q96LQ0|PPR36_HUMAN	tr|A0A2I2UIN4|A0A2I2UIN4_FELCA
OG0014344	sp|Q13795|ARFRP_HUMAN	tr|A0A2I2UVA5|A0A2I2UVA5_FELCA
OG0014345	sp|Q9Y6Q3|ZFP37_HUMAN	tr|A0A2I2V3Z5|A0A2I2V3Z5_FELCA
OG0014346	sp|Q8IXV7|KLD8B_HUMAN	tr|A0A2I2V4J1|A0A2I2V4J1_FELCA
OG0014347	sp|Q13239|SLAP1_HUMAN	tr|A0A337S189|A0A337S189_FELCA
OG0014348	sp|O00584|RNT2_HUMAN	tr|A0A337S1U9|A0A337S1U9_FELCA
OG0014349	sp|Q3LXA3|TKFC_HUMAN	tr|A0A337S2N1|A0A337S2N1_FELCA
OG0014350	sp|P18859|ATP5J_HUMAN	tr|A0A337S6R5|A0A337S6R5_FELCA
OG0014351	sp|Q9Y2L1|RRP44_HUMAN	tr|A0A337S7G2|A0A337S7G2_FELCA
OG0014352	sp|Q14004|CDK13_HUMAN	tr|A0A337S8A8|A0A337S8A8_FELCA
OG0014353	sp|Q6NVV3|NIPA3_HUMAN	tr|A0A337S9P2|A0A337S9P2_FELCA
OG0014354	sp|Q3B7I2|CNPY1_HUMAN	tr|A0A337SBZ2|A0A337SBZ2_FELCA
OG0014355	sp|Q9UIL8|PHF11_HUMAN	tr|A0A337SCU7|A0A337SCU7_FELCA
OG0014356	sp|P34949|MPI_HUMAN	tr|A0A337SGZ2|A0A337SGZ2_FELCA
OG0014357	sp|P46092|CCR10_HUMAN	tr|A0A337SKW2|A0A337SKW2_FELCA
OG0014358	sp|A0FGR9|ESYT3_HUMAN	tr|A0A5F5XC78|A0A5F5XC78_FELCA
OG0014359	sp|Q8TDR0|MIPT3_HUMAN	tr|A0A5F5XCD6|A0A5F5XCD6_FELCA
OG0014360	sp|Q8N490|PNKD_HUMAN	tr|A0A5F5XE86|A0A5F5XE86_FELCA
OG0014361	sp|P32249|GP183_HUMAN	tr|A0A5F5XJU1|A0A5F5XJU1_FELCA
OG0014362	sp|Q9Y303|NAGA_HUMAN	tr|A0A5F5XR04|A0A5F5XR04_FELCA
OG0014363	sp|Q6P656|CF161_HUMAN	tr|A0A5F5XXL3|A0A5F5XXL3_FELCA
OG0014364	sp|Q8N531|FBXL6_HUMAN	tr|A0A5F5Y1G8|A0A5F5Y1G8_FELCA
OG0014365	sp|Q6UXU6|TMM92_HUMAN	tr|A0A5F5Y5T6|A0A5F5Y5T6_FELCA
OG0014366	sp|Q8WYK0|ACO12_HUMAN	tr|A0A5F5Y6X3|A0A5F5Y6X3_FELCA
OG0014367	sp|Q9BS91|S35A5_HUMAN	tr|A0A5F5Y716|A0A5F5Y716_FELCA
OG0014368	sp|Q07075|AMPE_HUMAN	tr|M3VU18|M3VU18_FELCA
OG0014369	sp|Q14554|PDIA5_HUMAN	tr|M3VVP1|M3VVP1_FELCA
OG0014370	sp|Q9UNA0|ATS5_HUMAN	tr|M3VY90|M3VY90_FELCA
OG0014371	sp|Q9UJ14|GGT7_HUMAN	tr|M3VY95|M3VY95_FELCA
OG0014372	sp|P38117|ETFB_HUMAN	tr|M3VZA6|M3VZA6_FELCA
OG0014373	sp|P46098|5HT3A_HUMAN	tr|M3W389|M3W389_FELCA
OG0014374	sp|P53597|SUCA_HUMAN	tr|M3W3J5|M3W3J5_FELCA
OG0014375	sp|P55036|PSMD4_HUMAN	tr|M3W4A2|M3W4A2_FELCA
OG0014376	sp|P49765|VEGFB_HUMAN	tr|M3W507|M3W507_FELCA
OG0014377	sp|O75469|NR1I2_HUMAN	tr|M3W595|M3W595_FELCA
OG0014378	sp|Q9HBE4|IL21_HUMAN	tr|M3W5A3|M3W5A3_FELCA
OG0014379	sp|P49247|RPIA_HUMAN	tr|M3W8G6|M3W8G6_FELCA
OG0014380	sp|Q9H6Q4|CIAO3_HUMAN	tr|M3W9D4|M3W9D4_FELCA
OG0014381	sp|Q96EE3|SEH1_HUMAN	tr|M3WDD4|M3WDD4_FELCA
OG0014382	sp|Q8TC59|PIWL2_HUMAN	tr|M3WHZ7|M3WHZ7_FELCA
OG0014383	sp|Q86V21|AACS_HUMAN	tr|M3WKY9|M3WKY9_FELCA
OG0014384	sp|P13671|CO6_HUMAN	tr|M3WLH3|M3WLH3_FELCA
OG0014385	sp|P30084|ECHM_HUMAN	tr|M3WM59|M3WM59_FELCA
OG0014386	sp|P50238|CRIP1_HUMAN	tr|M3WNB8|M3WNB8_FELCA
OG0014387	sp|P07988|PSPB_HUMAN	tr|M3WNK3|M3WNK3_FELCA
OG0014388	sp|Q8IW93|ARHGJ_HUMAN	tr|M3WRA3|M3WRA3_FELCA
OG0014389	sp|O95183|VAMP5_HUMAN	tr|M3WU54|M3WU54_FELCA
OG0014390	sp|P23511|NFYA_HUMAN	tr|M3WUH0|M3WUH0_FELCA
OG0014391	sp|P56597|NDK5_HUMAN	tr|M3WV19|M3WV19_FELCA
OG0014392	sp|Q9NYJ1|COA4_HUMAN	tr|M3WVV8|M3WVV8_FELCA
OG0014393	sp|Q96D21|RHES_HUMAN	tr|M3WX22|M3WX22_FELCA
OG0014394	sp|Q9UHD4|CIDEB_HUMAN	tr|M3WY51|M3WY51_FELCA
OG0014395	sp|Q96IR7|HPDL_HUMAN	tr|M3X3U1|M3X3U1_FELCA
OG0014396	sp|Q5VVJ2|MYSM1_HUMAN	tr|M3X4C1|M3X4C1_FELCA
OG0014397	sp|Q5T1V6|DDX59_HUMAN	tr|M3X4D2|M3X4D2_FELCA
OG0014398	sp|P31629|ZEP2_HUMAN	tr|M3X5V4|M3X5V4_FELCA
OG0014399	sp|Q9Y2T1|AXIN2_HUMAN	tr|M3XAL0|M3XAL0_FELCA
OG0014400	sp|Q99828|CIB1_HUMAN	tr|M3XB33|M3XB33_FELCA
OG0014401	sp|Q63HM1|KFA_HUMAN	tr|M3XC81|M3XC81_FELCA
OG0014402	sp|P05976|MYL1_HUMAN	tr|A0A2I2U0Y6|A0A2I2U0Y6_FELCA
OG0014403	sp|Q8N0Z3|SPICE_HUMAN	tr|A0A2I2U3E8|A0A2I2U3E8_FELCA
OG0014404	sp|Q8TAC1|RFESD_HUMAN	tr|A0A2I2U6S2|A0A2I2U6S2_FELCA
OG0014405	sp|Q53GL0|PKHO1_HUMAN	tr|A0A2I2U8L4|A0A2I2U8L4_FELCA
OG0014406	sp|Q9H3Q1|BORG4_HUMAN	tr|A0A2I2UD98|A0A2I2UD98_FELCA
OG0014407	sp|Q8N9R6|CDRT4_HUMAN	tr|A0A2I2UH00|A0A2I2UH00_FELCA
OG0014408	sp|Q96Q91|B3A4_HUMAN	tr|A0A2I2UIC1|A0A2I2UIC1_FELCA
OG0014409	sp|Q5M775|CYTSB_HUMAN	tr|A0A2I2ULU7|A0A2I2ULU7_FELCA
OG0014410	sp|Q9UHF1|EGFL7_HUMAN	tr|A0A2I2UR84|A0A2I2UR84_FELCA
OG0014411	sp|Q14203|DCTN1_HUMAN	tr|A0A2I2UWJ5|A0A2I2UWJ5_FELCA
OG0014412	sp|O75419|CDC45_HUMAN	tr|A0A2I2UWQ4|A0A2I2UWQ4_FELCA
OG0014413	sp|P48634|PRC2A_HUMAN	tr|A0A2I2V2J6|A0A2I2V2J6_FELCA
OG0014414	sp|P18283|GPX2_HUMAN	tr|A0A2I2V4F2|A0A2I2V4F2_FELCA
OG0014415	sp|O43189|PHF1_HUMAN	tr|A0A337S4E6|A0A337S4E6_FELCA
OG0014416	sp|Q5SVJ3|CA100_HUMAN	tr|A0A337S5S6|A0A337S5S6_FELCA
OG0014417	sp|A6NK89|RASFA_HUMAN	tr|A0A337S7D3|A0A337S7D3_FELCA
OG0014418	sp|Q7L8A9|VASH1_HUMAN	tr|A0A337S876|A0A337S876_FELCA
OG0014419	sp|Q5VUE5|CA053_HUMAN	tr|A0A337SBH8|A0A337SBH8_FELCA
OG0014420	sp|C9JI98|TM238_HUMAN	tr|A0A337SE61|A0A337SE61_FELCA
OG0014421	sp|Q6UX72|B3GN9_HUMAN	tr|A0A337SF10|A0A337SF10_FELCA
OG0014422	sp|Q9P0U3|SENP1_HUMAN	tr|A0A337SG61|A0A337SG61_FELCA
OG0014423	sp|P52747|ZN143_HUMAN	tr|A0A337SGU8|A0A337SGU8_FELCA
OG0014424	sp|A6NE01|F186A_HUMAN	tr|A0A337SHT9|A0A337SHT9_FELCA
OG0014425	sp|Q9H840|GEMI7_HUMAN	tr|A0A337SIN5|A0A337SIN5_FELCA
OG0014426	sp|Q8IZH2|XRN1_HUMAN	tr|A0A337SIV3|A0A337SIV3_FELCA
OG0014427	sp|Q6NW40|RGMB_HUMAN	tr|A0A337SJN3|A0A337SJN3_FELCA
OG0014428	sp|Q9Y580|RBM7_HUMAN	tr|A0A337SRR7|A0A337SRR7_FELCA
OG0014429	sp|Q9UER7|DAXX_HUMAN	tr|A0A337SRZ7|A0A337SRZ7_FELCA
OG0014430	sp|Q13077|TRAF1_HUMAN	tr|A0A5F5XD45|A0A5F5XD45_FELCA
OG0014431	sp|Q8IYG6|LRC56_HUMAN	tr|A0A5F5XK84|A0A5F5XK84_FELCA
OG0014432	sp|Q5TC63|GRTP1_HUMAN	tr|A0A5F5XMZ1|A0A5F5XMZ1_FELCA
OG0014433	sp|Q13886|KLF9_HUMAN	tr|A0A5F5XRH1|A0A5F5XRH1_FELCA
OG0014434	sp|Q8WWI1|LMO7_HUMAN	tr|A0A5F5XRN6|A0A5F5XRN6_FELCA
OG0014435	sp|Q9Y603|ETV7_HUMAN	tr|A0A5F5XZQ8|A0A5F5XZQ8_FELCA
OG0014436	sp|P53805|RCAN1_HUMAN	tr|A0A5F5XZS2|A0A5F5XZS2_FELCA
OG0014437	sp|Q9ULG6|CCPG1_HUMAN	tr|A0A5F5Y0W5|A0A5F5Y0W5_FELCA
OG0014438	sp|Q96MT0|YJ006_HUMAN	tr|A0A5F5Y120|A0A5F5Y120_FELCA
OG0014439	sp|Q8WU79|SMAP2_HUMAN	tr|A0A5F5Y3R8|A0A5F5Y3R8_FELCA
OG0014440	sp|P33908|MA1A1_HUMAN	tr|A0A5F5Y426|A0A5F5Y426_FELCA
OG0014441	sp|Q92547|TOPB1_HUMAN	tr|A0A5F5Y4G4|A0A5F5Y4G4_FELCA
OG0014442	sp|Q14624|ITIH4_HUMAN	tr|A0A5F5Y7V2|A0A5F5Y7V2_FELCA
OG0014443	sp|Q8WZA1|PMGT1_HUMAN	tr|M3VUZ8|M3VUZ8_FELCA
OG0014444	sp|Q6UWR7|ENPP6_HUMAN	tr|M3VWW1|M3VWW1_FELCA
OG0014445	sp|Q02548|PAX5_HUMAN	tr|M3VX00|M3VX00_FELCA
OG0014446	sp|Q8IU99|CAHM1_HUMAN	tr|M3VYF2|M3VYF2_FELCA
OG0014447	sp|Q9BQ65|USB1_HUMAN	tr|M3VYZ4|M3VYZ4_FELCA
OG0014448	sp|P11836|CD20_HUMAN	tr|M3VZQ9|M3VZQ9_FELCA
OG0014449	sp|O94993|SOX30_HUMAN	tr|M3W136|M3W136_FELCA
OG0014450	sp|Q9UKI3|VPRE3_HUMAN	tr|M3W1H4|M3W1H4_FELCA
OG0014451	sp|O15091|MRPP3_HUMAN	tr|M3W232|M3W232_FELCA
OG0014452	sp|Q5SVQ8|ZBT41_HUMAN	tr|M3W3C0|M3W3C0_FELCA
OG0014453	sp|Q8WTT2|NOC3L_HUMAN	tr|M3W5K4|M3W5K4_FELCA
OG0014454	sp|Q8TF17|S3TC2_HUMAN	tr|M3W8P8|M3W8P8_FELCA
OG0014455	sp|P36021|MOT8_HUMAN	tr|M3W8X5|M3W8X5_FELCA
OG0014456	sp|Q9UKD2|MRT4_HUMAN	tr|M3WA75|M3WA75_FELCA
OG0014457	sp|Q9HAC7|SUCHY_HUMAN	tr|M3WCY8|M3WCY8_FELCA
OG0014458	sp|C9JQI7|TM232_HUMAN	tr|M3WE13|M3WE13_FELCA
OG0014459	sp|Q6VVX0|CP2R1_HUMAN	tr|M3WF06|M3WF06_FELCA
OG0014460	sp|Q9UIF9|BAZ2A_HUMAN	tr|M3WG77|M3WG77_FELCA
OG0014461	sp|P27930|IL1R2_HUMAN	tr|M3WGF0|M3WGF0_FELCA
OG0014462	sp|Q96BT3|CENPT_HUMAN	tr|M3WHQ9|M3WHQ9_FELCA
OG0014463	sp|A2RU48|SMCO3_HUMAN	tr|M3WNC9|M3WNC9_FELCA
OG0014464	sp|Q8WTX9|ZDHC1_HUMAN	tr|M3WNV2|M3WNV2_FELCA
OG0014465	sp|O60942|MCE1_HUMAN	tr|M3WWR3|M3WWR3_FELCA
OG0014466	sp|Q8NEC7|GSTCD_HUMAN	tr|M3WWR6|M3WWR6_FELCA
OG0014467	sp|Q8IXW5|RPAP2_HUMAN	tr|M3WXT0|M3WXT0_FELCA
OG0014468	sp|Q9BWH2|FUND2_HUMAN	tr|M3X325|M3X325_FELCA
OG0014469	sp|Q9Y231|FUT9_HUMAN	tr|M3X3P8|M3X3P8_FELCA
OG0014470	sp|Q8TE68|ES8L1_HUMAN	tr|M3X4X2|M3X4X2_FELCA
OG0014471	sp|Q9NWD8|TM248_HUMAN	tr|M3X7M4|M3X7M4_FELCA
OG0014472	sp|Q15493|RGN_HUMAN	tr|M3XCG5|M3XCG5_FELCA
OG0014473	sp|Q96SB4|SRPK1_HUMAN	tr|M3XD27|M3XD27_FELCA
OG0014474	sp|Q02045|MYL5_HUMAN	sp|P41691|MYL5_FELCA
OG0014475	sp|Q96E52|OMA1_HUMAN	tr|A0A2I2UAX6|A0A2I2UAX6_FELCA
OG0014476	sp|Q86UP6|CUZD1_HUMAN	tr|A0A2I2UE67|A0A2I2UE67_FELCA
OG0014477	sp|Q9C0I3|CCSE1_HUMAN	tr|A0A2I2UE78|A0A2I2UE78_FELCA
OG0014478	sp|O14713|ITBP1_HUMAN	tr|A0A2I2UFN6|A0A2I2UFN6_FELCA
OG0014479	sp|Q8IZ13|ZBED8_HUMAN	tr|A0A2I2UK46|A0A2I2UK46_FELCA
OG0014480	sp|A0A0U1RRE5|NBDY_HUMAN	tr|A0A2I2UMG6|A0A2I2UMG6_FELCA
OG0014481	sp|Q8IYJ2|CJ067_HUMAN	tr|A0A2I2UNA7|A0A2I2UNA7_FELCA
OG0014482	sp|Q8IUR7|ARMC8_HUMAN	tr|A0A2I2UPD5|A0A2I2UPD5_FELCA
OG0014483	sp|Q5PRF9|SMAG2_HUMAN	tr|A0A2I2UPN6|A0A2I2UPN6_FELCA
OG0014484	sp|P49683|PRLHR_HUMAN	tr|A0A2I2UQH4|A0A2I2UQH4_FELCA
OG0014485	sp|Q07108|CD69_HUMAN	tr|A0A2I2UTM6|A0A2I2UTM6_FELCA
OG0014486	sp|Q969G5|CAVN3_HUMAN	tr|A0A2I2UU04|A0A2I2UU04_FELCA
OG0014487	sp|Q9UPW0|FOXJ3_HUMAN	tr|A0A2I2UU10|A0A2I2UU10_FELCA
OG0014488	sp|Q5VT40|FA78B_HUMAN	tr|A0A337RXC0|A0A337RXC0_FELCA
OG0014489	sp|Q8IXZ3|SP8_HUMAN	tr|A0A337RXI6|A0A337RXI6_FELCA
OG0014490	sp|Q8TDG4|HELQ_HUMAN	tr|A0A337RYE4|A0A337RYE4_FELCA
OG0014491	sp|P56856|CLD18_HUMAN	tr|A0A337S292|A0A337S292_FELCA
OG0014492	sp|P23786|CPT2_HUMAN	tr|A0A337S400|A0A337S400_FELCA
OG0014493	sp|Q5XXA6|ANO1_HUMAN	tr|A0A337S8E7|A0A337S8E7_FELCA
OG0014494	sp|Q9Y5U2|TSSC4_HUMAN	tr|A0A337S9Z1|A0A337S9Z1_FELCA
OG0014495	sp|A0PJX4|SHSA3_HUMAN	tr|A0A337SBU4|A0A337SBU4_FELCA
OG0014496	sp|Q9Y2K7|KDM2A_HUMAN	tr|A0A337SC48|A0A337SC48_FELCA
OG0014497	sp|Q86XT2|VP37D_HUMAN	tr|A0A337SJF6|A0A337SJF6_FELCA
OG0014498	sp|A0A0U1RQF7|DP2NB_HUMAN	tr|A0A337SN11|A0A337SN11_FELCA
OG0014499	sp|Q8IZF7|AGRF2_HUMAN	tr|A0A337SSM2|A0A337SSM2_FELCA
OG0014500	sp|Q5JU85|IQEC2_HUMAN	tr|A0A337SWN5|A0A337SWN5_FELCA
OG0014501	sp|Q5RHP9|ERIC3_HUMAN	tr|A0A5F5XHX4|A0A5F5XHX4_FELCA
OG0014502	sp|Q96NJ6|ZFP3_HUMAN	tr|A0A5F5XIU8|A0A5F5XIU8_FELCA
OG0014503	sp|O60496|DOK2_HUMAN	tr|A0A5F5XQJ1|A0A5F5XQJ1_FELCA
OG0014504	sp|Q9UI42|CBPA4_HUMAN	tr|A0A5F5XTE5|A0A5F5XTE5_FELCA
OG0014505	sp|O15218|GP182_HUMAN	tr|A0A5F5XV40|A0A5F5XV40_FELCA
OG0014506	sp|Q5SZJ8|BEND6_HUMAN	tr|M3VVQ8|M3VVQ8_FELCA
OG0014507	sp|P55060|XPO2_HUMAN	tr|M3VWN2|M3VWN2_FELCA
OG0014508	sp|Q8N6K7|SAMD3_HUMAN	tr|M3VWQ2|M3VWQ2_FELCA
OG0014509	sp|Q5JXM2|MET24_HUMAN	tr|M3VX18|M3VX18_FELCA
OG0014510	sp|Q5VIR6|VPS53_HUMAN	tr|M3VX26|M3VX26_FELCA
OG0014511	sp|P56192|SYMC_HUMAN	tr|M3VXV4|M3VXV4_FELCA
OG0014512	sp|Q9NRD5|PICK1_HUMAN	tr|M3VZ64|M3VZ64_FELCA
OG0014513	sp|P51679|CCR4_HUMAN	tr|M3VZE0|M3VZE0_FELCA
OG0014514	sp|Q7Z6M3|MILR1_HUMAN	tr|M3W0H1|M3W0H1_FELCA
OG0014515	sp|Q8N145|LGI3_HUMAN	tr|M3W3T4|M3W3T4_FELCA
OG0014516	sp|A6NC51|T150B_HUMAN	tr|M3W4F7|M3W4F7_FELCA
OG0014517	sp|P81133|SIM1_HUMAN	tr|M3W505|M3W505_FELCA
OG0014518	sp|Q15185|TEBP_HUMAN	tr|M3W5A8|M3W5A8_FELCA
OG0014519	sp|Q02747|GUC2A_HUMAN	tr|M3W5G2|M3W5G2_FELCA
OG0014520	sp|Q6XUX3|DUSTY_HUMAN	tr|M3W6D6|M3W6D6_FELCA
OG0014521	sp|P50552|VASP_HUMAN	tr|M3W7Q1|M3W7Q1_FELCA
OG0014522	sp|Q5GH76|XKR4_HUMAN	tr|M3WAG1|M3WAG1_FELCA
OG0014523	sp|Q8IVT5|KSR1_HUMAN	tr|M3WB01|M3WB01_FELCA
OG0014524	sp|Q15645|PCH2_HUMAN	tr|M3WBM5|M3WBM5_FELCA
OG0014525	sp|Q9UKL0|RCOR1_HUMAN	tr|M3WD90|M3WD90_FELCA
OG0014526	sp|Q15382|RHEB_HUMAN	tr|M3WHR6|M3WHR6_FELCA
OG0014527	sp|O60292|SI1L3_HUMAN	tr|M3WKT0|M3WKT0_FELCA
OG0014528	sp|P78332|RBM6_HUMAN	tr|M3WL21|M3WL21_FELCA
OG0014529	sp|Q5T9S5|CCD18_HUMAN	tr|M3WLT1|M3WLT1_FELCA
OG0014530	sp|P10073|ZSC22_HUMAN	tr|M3WU60|M3WU60_FELCA
OG0014531	sp|Q8N4E4|PDCL2_HUMAN	tr|M3WUT1|M3WUT1_FELCA
OG0014532	sp|Q8IWP9|CC28A_HUMAN	tr|M3WZU2|M3WZU2_FELCA
OG0014533	sp|Q6ZP01|RBM44_HUMAN	tr|M3X0K5|M3X0K5_FELCA
OG0014534	sp|Q9BX69|CARD6_HUMAN	tr|M3X0N2|M3X0N2_FELCA
OG0014535	sp|Q8NFA0|UBP32_HUMAN	tr|M3X194|M3X194_FELCA
OG0014536	sp|Q9H9A6|LRC40_HUMAN	tr|M3X285|M3X285_FELCA
OG0014537	sp|Q3ZCT8|KBTBC_HUMAN	tr|M3X5V9|M3X5V9_FELCA
OG0014538	sp|Q9UBT7|CTNL1_HUMAN	tr|M3X6F2|M3X6F2_FELCA
OG0014539	sp|Q969V3|NCLN_HUMAN	tr|M3X7F9|M3X7F9_FELCA
OG0014540	sp|Q92614|MY18A_HUMAN	tr|M3X8C8|M3X8C8_FELCA
OG0014541	sp|Q96LA8|ANM6_HUMAN	tr|M3X9S3|M3X9S3_FELCA
OG0014542	sp|Q96T49|PP16B_HUMAN	tr|M3X9U5|M3X9U5_FELCA
OG0014543	sp|Q6UX98|ZDH24_HUMAN	tr|M3XCJ0|M3XCJ0_FELCA
OG0014544	sp|P15923|TFE2_HUMAN	tr|M3XCL8|M3XCL8_FELCA
OG0014545	sp|C9JLR9|ZFTA_HUMAN	tr|A0A2I2U610|A0A2I2U610_FELCA
OG0014546	sp|Q16633|OBF1_HUMAN	tr|A0A2I2U623|A0A2I2U623_FELCA
OG0014547	sp|O94966|UBP19_HUMAN	tr|A0A2I2U711|A0A2I2U711_FELCA
OG0014548	sp|Q96GJ1|TRM2B_HUMAN	tr|A0A2I2UAY9|A0A2I2UAY9_FELCA
OG0014549	sp|P57105|SYJ2B_HUMAN	tr|A0A2I2UDJ5|A0A2I2UDJ5_FELCA
OG0014550	sp|Q9BR26|OCSTP_HUMAN	tr|A0A2I2UIC0|A0A2I2UIC0_FELCA
