Orthogroup	Homo_sapiens	Pongo_abelii
OG0016135	sp|O76013|KRT36_HUMAN	tr|A0A8I5TUB1|A0A8I5TUB1_PONAB
OG0016136	sp|O95267|GRP1_HUMAN	tr|A0A8I5TEQ9|A0A8I5TEQ9_PONAB
OG0016137	sp|P01215|GLHA_HUMAN	tr|A0A8I5TLZ8|A0A8I5TLZ8_PONAB
OG0016138	sp|P09237|MMP7_HUMAN	tr|H2NF31|H2NF31_PONAB
OG0016139	sp|P17030|ZNF25_HUMAN	tr|H2NA65|H2NA65_PONAB
OG0016140	sp|P17900|SAP3_HUMAN	tr|H2PH45|H2PH45_PONAB
OG0016141	sp|P22891|PROZ_HUMAN	tr|A0A8I5TAH9|A0A8I5TAH9_PONAB
OG0016142	sp|P26583|HMGB2_HUMAN	tr|A0A6D2WFD4|A0A6D2WFD4_PONAB
OG0016143	sp|P35575|G6PC1_HUMAN	tr|A0A8I5TTM9|A0A8I5TTM9_PONAB
OG0016144	sp|P40198|CEAM3_HUMAN	tr|H2NYY8|H2NYY8_PONAB
OG0016145	sp|Q01064|PDE1B_HUMAN	tr|H2NHK2|H2NHK2_PONAB
OG0016146	sp|Q07092|COGA1_HUMAN	tr|H2N871|H2N871_PONAB
OG0016147	sp|Q14149|MORC3_HUMAN	tr|A0A8I5TUI1|A0A8I5TUI1_PONAB
OG0016148	sp|Q14376|GALE_HUMAN	sp|Q5R8D0|GALE_PONAB
OG0016149	sp|Q14587|ZN268_HUMAN	tr|K7EVU5|K7EVU5_PONAB
OG0016150	sp|Q15678|PTN14_HUMAN	tr|H2N3Q5|H2N3Q5_PONAB
OG0016151	sp|Q16663|CCL15_HUMAN	tr|A0A6D2W9S4|A0A6D2W9S4_PONAB
OG0016152	sp|Q16740|CLPP_HUMAN	tr|H2NX76|H2NX76_PONAB
OG0016153	sp|Q16799|RTN1_HUMAN	tr|H2NLE3|H2NLE3_PONAB
OG0016154	sp|Q2M2Z5|KIZ_HUMAN	tr|H2P160|H2P160_PONAB
OG0016155	sp|Q3ZCT8|KBTBC_HUMAN	tr|A0A2J8TVA1|A0A2J8TVA1_PONAB
OG0016156	sp|Q5JTB6|PLAC9_HUMAN	tr|A0A8I5U3J8|A0A8I5U3J8_PONAB
OG0016157	sp|Q5JV73|FRPD3_HUMAN	tr|K7ESU5|K7ESU5_PONAB
OG0016158	sp|Q5MAI5|CDKL4_HUMAN	tr|H2P6F6|H2P6F6_PONAB
OG0016159	sp|Q5VT99|LRC38_HUMAN	tr|H2P0Y3|H2P0Y3_PONAB
OG0016160	sp|Q6NUJ1|SAPL1_HUMAN	tr|H2PCT7|H2PCT7_PONAB
OG0016161	sp|Q6PI25|CNIH2_HUMAN	tr|H2NCS0|H2NCS0_PONAB
OG0016162	sp|Q6UXD7|S49A3_HUMAN	tr|H2PCM1|H2PCM1_PONAB
OG0016163	sp|Q6UXT9|ABH15_HUMAN	tr|H2NT65|H2NT65_PONAB
OG0016164	sp|Q6UY18|LIGO4_HUMAN	tr|H2N5U2|H2N5U2_PONAB
OG0016165	sp|Q6ZMV9|KIF6_HUMAN	tr|A0A8I5U9A6|A0A8I5U9A6_PONAB
OG0016166	sp|Q6ZSG2|INSY2_HUMAN	tr|H2NBZ1|H2NBZ1_PONAB
OG0016167	sp|Q6ZT12|UBR3_HUMAN	tr|A0A2J8VQN7|A0A2J8VQN7_PONAB
OG0016168	sp|Q7Z3H4|SAMD7_HUMAN	tr|A0A2J8TIN1|A0A2J8TIN1_PONAB
OG0016169	sp|Q7Z5L4|SPT19_HUMAN	tr|A0A6D2VSS2|A0A6D2VSS2_PONAB
OG0016170	sp|Q8IZD6|S22AF_HUMAN	tr|H2N690|H2N690_PONAB
OG0016171	sp|Q8N6C5|IGSF1_HUMAN	tr|A0A8I5TRC3|A0A8I5TRC3_PONAB
OG0016172	sp|Q8N8D7|NKAI3_HUMAN	tr|H2PQE7|H2PQE7_PONAB
OG0016173	sp|Q8NCN2|ZBT34_HUMAN	tr|H2PTF2|H2PTF2_PONAB
OG0016174	sp|Q8NGU9|GP150_HUMAN	tr|H2PG44|H2PG44_PONAB
OG0016175	sp|Q8WW38|FOG2_HUMAN	tr|A0A8I5TE55|A0A8I5TE55_PONAB
OG0016176	sp|Q96EU7|C1GLC_HUMAN	tr|A0A2J8WWH4|A0A2J8WWH4_PONAB
OG0016177	sp|Q96GE9|DMAC1_HUMAN	tr|H2PS62|H2PS62_PONAB
OG0016178	sp|Q96KJ9|COX42_HUMAN	tr|K7EW10|K7EW10_PONAB
OG0016179	sp|Q96KN2|CNDP1_HUMAN	tr|H2NWK9|H2NWK9_PONAB
OG0016180	sp|Q96KR7|PHAR3_HUMAN	tr|A0A8I5TY21|A0A8I5TY21_PONAB
OG0016181	sp|Q96MC2|DRC1_HUMAN	tr|H2P6R6|H2P6R6_PONAB
OG0016182	sp|Q99622|C10_HUMAN	tr|A0A2J8TBJ6|A0A2J8TBJ6_PONAB
OG0016183	sp|Q9BWD1|THIC_HUMAN	tr|A0A8I5TBZ0|A0A8I5TBZ0_PONAB
OG0016184	sp|Q9BX46|RBM24_HUMAN	tr|A0A8I5TIW0|A0A8I5TIW0_PONAB
OG0016185	sp|Q9BX82|ZN471_HUMAN	tr|A0A8I5YRI9|A0A8I5YRI9_PONAB
OG0016186	sp|Q9BXY4|RSPO3_HUMAN	tr|H2PKA2|H2PKA2_PONAB
OG0016187	sp|Q9H0W5|CCDC8_HUMAN	tr|H2NZB5|H2NZB5_PONAB
OG0016188	sp|Q9H2A9|CHST8_HUMAN	tr|A0A2J8RL06|A0A2J8RL06_PONAB
OG0016189	sp|Q9H3Q3|G3ST2_HUMAN	tr|H2P974|H2P974_PONAB
OG0016190	sp|Q9H6D7|HAUS4_HUMAN	tr|H2NKR1|H2NKR1_PONAB
OG0016191	sp|Q9H832|UBE2Z_HUMAN	tr|A0A8I5UEF8|A0A8I5UEF8_PONAB
OG0016192	sp|Q9H8L6|MMRN2_HUMAN	tr|K7EV67|K7EV67_PONAB
OG0016193	sp|Q9NP66|HM20A_HUMAN	tr|A0A6D2XMX2|A0A6D2XMX2_PONAB
OG0016194	sp|Q9NZI7|UBIP1_HUMAN	tr|A0A6D2WSZ4|A0A6D2WSZ4_PONAB
OG0016195	sp|Q9NZT1|CALL5_HUMAN	tr|H2N9N6|H2N9N6_PONAB
OG0016196	sp|Q9ULY5|CLC4E_HUMAN	tr|H2NGE6|H2NGE6_PONAB
OG0016197	sp|Q9UNN5|FAF1_HUMAN	tr|K7EVY0|K7EVY0_PONAB
OG0016198	sp|A2A2V5|SRTM1_HUMAN	tr|H2NJM6|H2NJM6_PONAB
OG0016199	sp|A6ND91|ASPDH_HUMAN	tr|H2NZS4|H2NZS4_PONAB
OG0016200	sp|A8MW92|P20L1_HUMAN	tr|A0A2J8RKV2|A0A2J8RKV2_PONAB
OG0016201	sp|C9J302|CD051_HUMAN	tr|A0A8I5YQM3|A0A8I5YQM3_PONAB
OG0016202	sp|F2Z333|FND10_HUMAN	tr|A0A8I5TPW9|A0A8I5TPW9_PONAB
OG0016203	sp|O14717|TRDMT_HUMAN	tr|H2N9V4|H2N9V4_PONAB
OG0016204	sp|O43272|PROD_HUMAN	tr|A0A2J8R027|A0A2J8R027_PONAB
OG0016205	sp|O75828|CBR3_HUMAN	tr|H2P334|H2P334_PONAB
OG0016206	sp|O75937|DNJC8_HUMAN	tr|A0A8I5YRG3|A0A8I5YRG3_PONAB
OG0016207	sp|P00488|F13A_HUMAN	tr|H2PHU5|H2PHU5_PONAB
OG0016208	sp|P06576|ATPB_HUMAN	tr|H2NHR0|H2NHR0_PONAB
OG0016209	sp|P08493|MGP_HUMAN	sp|Q5RDP6|MGP_PONAB
OG0016210	sp|P09912|IFI6_HUMAN	tr|H2N8C7|H2N8C7_PONAB
OG0016211	sp|P10072|ZN875_HUMAN	tr|A0A8I5U462|A0A8I5U462_PONAB
OG0016212	sp|P18583|SON_HUMAN	tr|H2P312|H2P312_PONAB
OG0016213	sp|P25103|NK1R_HUMAN	tr|H2P5Q0|H2P5Q0_PONAB
OG0016214	sp|P25713|MT3_HUMAN	tr|A0A8I5T745|A0A8I5T745_PONAB
OG0016215	sp|P35225|IL13_HUMAN	tr|A0A8I5TFP5|A0A8I5TFP5_PONAB
OG0016216	sp|P35663|CYLC1_HUMAN	tr|H2PW52|H2PW52_PONAB
OG0016217	sp|P46531|NOTC1_HUMAN	tr|H2PTZ2|H2PTZ2_PONAB
OG0016218	sp|P55789|ALR_HUMAN	tr|H2NPS4|H2NPS4_PONAB
OG0016219	sp|P60981|DEST_HUMAN	tr|H2P133|H2P133_PONAB
OG0016220	sp|P78539|SRPX_HUMAN	tr|H2PVA8|H2PVA8_PONAB
OG0016221	sp|Q02221|CX6A2_HUMAN	sp|Q5RC38|CX6A2_PONAB
OG0016222	sp|Q06330|SUH_HUMAN	sp|Q5RFK6|SUH_PONAB
OG0016223	sp|Q07960|RHG01_HUMAN	tr|H2NDK7|H2NDK7_PONAB
OG0016224	sp|Q12866|MERTK_HUMAN	tr|A0A2J8SGX3|A0A2J8SGX3_PONAB
OG0016225	sp|Q13017|RHG05_HUMAN	tr|A0A2J8TI04|A0A2J8TI04_PONAB
OG0016226	sp|Q5T0Z8|CF132_HUMAN	tr|A0A8I5TV13|A0A8I5TV13_PONAB
OG0016227	sp|Q674R7|ATG9B_HUMAN	tr|A0A2J8RK79|A0A2J8RK79_PONAB
OG0016228	sp|Q6PIJ6|FBX38_HUMAN	tr|H2PH03|H2PH03_PONAB
OG0016229	sp|Q6UWV2|MPZL3_HUMAN	tr|A0A6D2XDF5|A0A6D2XDF5_PONAB
OG0016230	sp|Q6UXN8|CLC9A_HUMAN	tr|H2NGH2|H2NGH2_PONAB
OG0016231	sp|Q7L0Q8|RHOU_HUMAN	tr|H2N3G0|H2N3G0_PONAB
OG0016232	sp|Q7Z5J8|ANKAR_HUMAN	tr|A0A2J8WW12|A0A2J8WW12_PONAB
OG0016233	sp|Q86V24|PAQR2_HUMAN	tr|H2NG33|H2NG33_PONAB
OG0016234	sp|Q86VG3|IFTAP_HUMAN	tr|A0A6D2XAL5|A0A6D2XAL5_PONAB
OG0016235	sp|Q86W42|THOC6_HUMAN	tr|A0A8I5TV18|A0A8I5TV18_PONAB
OG0016236	sp|Q86YW5|TRML1_HUMAN	tr|A0A8I5T5B7|A0A8I5T5B7_PONAB
OG0016237	sp|Q8N196|SIX5_HUMAN	tr|H2NZ95|H2NZ95_PONAB
OG0016238	sp|Q8N661|TM86B_HUMAN	tr|H2P068|H2P068_PONAB
OG0016239	sp|Q8N6F1|CLD19_HUMAN	tr|H2N7R9|H2N7R9_PONAB
OG0016240	sp|Q8NDZ0|BEND2_HUMAN	tr|H2PV16|H2PV16_PONAB
OG0016241	sp|Q8TEJ3|SH3R3_HUMAN	tr|H2P5C8|H2P5C8_PONAB
OG0016242	sp|Q8TF09|DLRB2_HUMAN	tr|A0A8I5TFS9|A0A8I5TFS9_PONAB
OG0016243	sp|Q8WVK7|SKA2_HUMAN	tr|A0A8I5UR73|A0A8I5UR73_PONAB
OG0016244	sp|Q92519|TRIB2_HUMAN	sp|Q5R669|TRIB2_PONAB
OG0016245	sp|Q96AE7|TTC17_HUMAN	tr|H2NDN3|H2NDN3_PONAB
OG0016246	sp|Q96BW9|TAM41_HUMAN	tr|A0A8I5TRI1|A0A8I5TRI1_PONAB
OG0016247	sp|Q9BWP8|COL11_HUMAN	tr|H2P718|H2P718_PONAB
OG0016248	sp|Q9BXT6|M10L1_HUMAN	tr|A0A8I5TK12|A0A8I5TK12_PONAB
OG0016249	sp|Q9BYN0|SRXN1_HUMAN	tr|H2P1H4|H2P1H4_PONAB
OG0016250	sp|Q9C0J8|WDR33_HUMAN	tr|H2P796|H2P796_PONAB
OG0016251	sp|Q9H4A3|WNK1_HUMAN	tr|K7ESV0|K7ESV0_PONAB
OG0016252	sp|Q9H579|MROH8_HUMAN	tr|H2P1U8|H2P1U8_PONAB
OG0016253	sp|Q9H944|MED20_HUMAN	tr|H2PJ13|H2PJ13_PONAB
OG0016254	sp|Q9NP92|RT30_HUMAN	tr|H2PFH9|H2PFH9_PONAB
OG0016255	sp|Q9NVM9|INT13_HUMAN	tr|K7ETC7|K7ETC7_PONAB
OG0016256	sp|Q9Y259|CHKB_HUMAN	tr|A0A8I5T6L8|A0A8I5T6L8_PONAB
OG0016257	sp|Q9Y3B9|RRP15_HUMAN	tr|H2N3P6|H2N3P6_PONAB
OG0016258	sp|Q9Y462|ZN711_HUMAN	tr|K7EVH8|K7EVH8_PONAB
OG0016259	sp|Q9Y5S9|RBM8A_HUMAN	tr|A0A6D2WLD5|A0A6D2WLD5_PONAB
OG0016260	sp|A6NCS6|CB072_HUMAN	tr|H2P8V8|H2P8V8_PONAB
OG0016261	sp|A8MSI8|LYRM9_HUMAN	tr|A0A2J8TMA1|A0A2J8TMA1_PONAB
OG0016262	sp|O14578|CTRO_HUMAN	tr|H2NIU4|H2NIU4_PONAB
OG0016263	sp|O15540|FABP7_HUMAN	tr|A0A8I5TJZ2|A0A8I5TJZ2_PONAB
OG0016264	sp|O43678|NDUA2_HUMAN	sp|P0CB79|NDUA2_PONAB
OG0016265	sp|O60508|PRP17_HUMAN	tr|A0A2J8U1G3|A0A2J8U1G3_PONAB
OG0016266	sp|O60927|PP1RB_HUMAN	tr|A0A8I5YQE8|A0A8I5YQE8_PONAB
OG0016267	sp|O95832|CLD1_HUMAN	tr|H2PCB8|H2PCB8_PONAB
OG0016268	sp|P02649|APOE_HUMAN	tr|H2NZ64|H2NZ64_PONAB
OG0016269	sp|P05090|APOD_HUMAN	tr|H2PCF2|H2PCF2_PONAB
OG0016270	sp|P09105|HBAT_HUMAN	tr|H2NPI8|H2NPI8_PONAB
OG0016271	sp|P09919|CSF3_HUMAN	tr|H2NU88|H2NU88_PONAB
OG0016272	sp|P0DMW3|SIML1_HUMAN	tr|A0A8I5UH20|A0A8I5UH20_PONAB
OG0016273	sp|P16403|H12_HUMAN	tr|H2PI53|H2PI53_PONAB
OG0016274	sp|P19827|ITIH1_HUMAN	tr|H2PAI6|H2PAI6_PONAB
OG0016275	sp|P23219|PGH1_HUMAN	tr|H2PTA4|H2PTA4_PONAB
OG0016276	sp|P27469|G0S2_HUMAN	tr|H2N3U1|H2N3U1_PONAB
OG0016277	sp|P43115|PE2R3_HUMAN	tr|A0A8I5T9L5|A0A8I5T9L5_PONAB
OG0016278	sp|P59817|Z280A_HUMAN	tr|H2P3Q8|H2P3Q8_PONAB
OG0016279	sp|P67870|CSK2B_HUMAN	tr|H2PIJ3|H2PIJ3_PONAB
OG0016280	sp|Q13642|FHL1_HUMAN	tr|A0A8I5TJN0|A0A8I5TJN0_PONAB
OG0016281	sp|Q13951|PEBB_HUMAN	tr|A0A2J8VUG6|A0A2J8VUG6_PONAB
OG0016282	sp|Q14653|IRF3_HUMAN	tr|A0A8I5T7H1|A0A8I5T7H1_PONAB
OG0016283	sp|Q15390|MTFR1_HUMAN	sp|Q5RFN3|MTFR1_PONAB
OG0016284	sp|Q2NKX9|CB068_HUMAN	tr|A0A663D780|A0A663D780_PONAB
OG0016285	sp|Q2WEN9|CEA16_HUMAN	tr|A0A2J8RTQ8|A0A2J8RTQ8_PONAB
OG0016286	sp|Q5JWF8|ACL10_HUMAN	tr|H2P1P1|H2P1P1_PONAB
OG0016287	sp|Q5TAX3|TUT4_HUMAN	tr|H2N7E0|H2N7E0_PONAB
OG0016288	sp|Q5TC82|RC3H1_HUMAN	tr|A0A2J8UBY5|A0A2J8UBY5_PONAB
OG0016289	sp|Q5VT97|SYDE2_HUMAN	tr|H2N6W7|H2N6W7_PONAB
OG0016290	sp|Q5VYM1|CI131_HUMAN	tr|H2PRU7|H2PRU7_PONAB
OG0016291	sp|Q68G74|LHX8_HUMAN	tr|H2N712|H2N712_PONAB
OG0016292	sp|Q6A555|TXND8_HUMAN	tr|A0A8I5TV22|A0A8I5TV22_PONAB
OG0016293	sp|Q6P1X6|CH082_HUMAN	tr|A0A2J8RHW0|A0A2J8RHW0_PONAB
OG0016294	sp|Q6P531|GGT6_HUMAN	tr|H2NSB5|H2NSB5_PONAB
OG0016295	sp|Q6ZP29|LAAT1_HUMAN	tr|A0A2J8T2D0|A0A2J8T2D0_PONAB
OG0016296	sp|Q7RTR0|NLRP9_HUMAN	tr|H2P092|H2P092_PONAB
OG0016297	sp|Q7Z6A9|BTLA_HUMAN	tr|H2P9R0|H2P9R0_PONAB
OG0016298	sp|Q8IZR5|CKLF4_HUMAN	tr|H2NR43|H2NR43_PONAB
OG0016299	sp|Q8TAB3|PCD19_HUMAN	tr|H2PW83|H2PW83_PONAB
OG0016300	sp|Q8TAF3|WDR48_HUMAN	sp|Q5RAW8|WDR48_PONAB
OG0016301	sp|Q8TDR0|MIPT3_HUMAN	tr|A0A8I5UA09|A0A8I5UA09_PONAB
OG0016302	sp|Q8TEQ8|PIGO_HUMAN	tr|A0A8I5U089|A0A8I5U089_PONAB
OG0016303	sp|Q8WVR3|TPC14_HUMAN	tr|H2PLM0|H2PLM0_PONAB
OG0016304	sp|Q92546|RGP1_HUMAN	tr|H2PRS2|H2PRS2_PONAB
OG0016305	sp|Q92997|DVL3_HUMAN	tr|H2PC58|H2PC58_PONAB
OG0016306	sp|Q96ER9|MITOK_HUMAN	tr|A0A8I5TBH7|A0A8I5TBH7_PONAB
OG0016307	sp|Q96EU6|RRP36_HUMAN	tr|H2PJ38|H2PJ38_PONAB
OG0016308	sp|Q96HE7|ERO1A_HUMAN	tr|H2NL92|H2NL92_PONAB
OG0016309	sp|Q96LL9|DJC30_HUMAN	tr|H2PLY0|H2PLY0_PONAB
OG0016310	sp|Q96P15|SPB11_HUMAN	tr|A0A2J8W3L4|A0A2J8W3L4_PONAB
OG0016311	sp|Q96PV6|LENG8_HUMAN	tr|A0A8I5YRB2|A0A8I5YRB2_PONAB
OG0016312	sp|Q96QT6|PHF12_HUMAN	tr|H2NT56|H2NT56_PONAB
OG0016313	sp|Q96SY0|INT14_HUMAN	tr|H2NNJ0|H2NNJ0_PONAB
OG0016314	sp|Q9BSW2|EFC4B_HUMAN	tr|H2NG54|H2NG54_PONAB
OG0016315	sp|Q9BZL1|UBL5_HUMAN	tr|A0A8I5U0N3|A0A8I5U0N3_PONAB
OG0016316	sp|Q9H160|ING2_HUMAN	tr|H2PEU1|H2PEU1_PONAB
OG0016317	sp|Q9H4I0|RD21L_HUMAN	tr|A0A8I5YNT4|A0A8I5YNT4_PONAB
OG0016318	sp|Q9H9Q4|NHEJ1_HUMAN	tr|H2P8N0|H2P8N0_PONAB
OG0016319	sp|Q9HBJ0|PLAC1_HUMAN	tr|H2PWU0|H2PWU0_PONAB
OG0016320	sp|Q9NT99|LRC4B_HUMAN	tr|A0A2J8U8X3|A0A2J8U8X3_PONAB
OG0016321	sp|Q9NWH2|TM242_HUMAN	sp|Q5R987|TM242_PONAB
OG0016322	sp|Q9P1Z0|ZBTB4_HUMAN	tr|A0A2J8RWP3|A0A2J8RWP3_PONAB
OG0016323	sp|Q9P212|PLCE1_HUMAN	tr|H2NB25|H2NB25_PONAB
OG0016324	sp|Q9UD71|PPR1B_HUMAN	tr|A0A6D2YAF4|A0A6D2YAF4_PONAB
OG0016325	sp|Q9UF56|FXL17_HUMAN	tr|H2PG81|H2PG81_PONAB
OG0016326	sp|Q9UIH9|KLF15_HUMAN	tr|H2P9H2|H2P9H2_PONAB
OG0016327	sp|Q9ULI0|ATD2B_HUMAN	tr|H2P6U8|H2P6U8_PONAB
OG0016328	sp|A0A0A6YYK7|TVA19_HUMAN	tr|H2NKN2|H2NKN2_PONAB
OG0016329	sp|O00116|ADAS_HUMAN	tr|H2P7Z0|H2P7Z0_PONAB
OG0016330	sp|O14944|EREG_HUMAN	tr|H2PDL6|H2PDL6_PONAB
OG0016331	sp|O75161|NPHP4_HUMAN	tr|H2N9C4|H2N9C4_PONAB
OG0016332	sp|O75204|TM127_HUMAN	tr|A0A6D2WEV8|A0A6D2WEV8_PONAB
OG0016333	sp|O75355|ENTP3_HUMAN	tr|A0A2J8WY09|A0A2J8WY09_PONAB
OG0016334	sp|O75414|NDK6_HUMAN	tr|A0A8I5TJ12|A0A8I5TJ12_PONAB
OG0016335	sp|O75674|TM1L1_HUMAN	tr|H2PXS0|H2PXS0_PONAB
OG0016336	sp|O75771|RA51D_HUMAN	tr|A0A8I5U6G0|A0A8I5U6G0_PONAB
OG0016337	sp|P03951|FA11_HUMAN	tr|H2PEX7|H2PEX7_PONAB
OG0016338	sp|P14920|OXDA_HUMAN	tr|H2NIJ6|H2NIJ6_PONAB
OG0016339	sp|P25101|EDNRA_HUMAN	tr|H2PEG3|H2PEG3_PONAB
OG0016340	sp|P31358|CD52_HUMAN	tr|H2N8G0|H2N8G0_PONAB
OG0016341	sp|P41225|SOX3_HUMAN	tr|H2PWZ3|H2PWZ3_PONAB
OG0016342	sp|P52758|RIDA_HUMAN	tr|H2PQW3|H2PQW3_PONAB
OG0016343	sp|P53384|NUBP1_HUMAN	tr|H2NQ41|H2NQ41_PONAB
OG0016344	sp|P57081|WDR4_HUMAN	tr|A0A2J8UB09|A0A2J8UB09_PONAB
OG0016345	sp|P82987|ATL3_HUMAN	tr|H2NP30|H2NP30_PONAB
OG0016346	sp|Q13445|TMED1_HUMAN	sp|Q5R7E6|TMED1_PONAB
OG0016347	sp|Q15052|ARHG6_HUMAN	tr|H2PWX9|H2PWX9_PONAB
OG0016348	sp|Q52WX2|SBK1_HUMAN	tr|A0A8I5YJB8|A0A8I5YJB8_PONAB
OG0016349	sp|Q587J8|KHDC3_HUMAN	tr|H2PJK6|H2PJK6_PONAB
OG0016350	sp|Q5VUY2|ADCL4_HUMAN	tr|H2N918|H2N918_PONAB
OG0016351	sp|Q6DCA0|AMERL_HUMAN	sp|Q5RDQ3|AMERL_PONAB
OG0016352	sp|Q6N043|Z280D_HUMAN	tr|H2NNB9|H2NNB9_PONAB
OG0016353	sp|Q6ZMD2|SPNS3_HUMAN	tr|H2NSB1|H2NSB1_PONAB
OG0016354	sp|Q6ZRS4|ITPI1_HUMAN	tr|A0A8I5YJP2|A0A8I5YJP2_PONAB
OG0016355	sp|Q7Z3K6|MIER3_HUMAN	tr|H2PFL5|H2PFL5_PONAB
OG0016356	sp|Q7Z628|ARHG8_HUMAN	tr|H2N9N5|H2N9N5_PONAB
OG0016357	sp|Q7Z6Z6|PLPL5_HUMAN	tr|A0A6D2XGP8|A0A6D2XGP8_PONAB
OG0016358	sp|Q86T82|UBP37_HUMAN	tr|A0A2J8TU40|A0A2J8TU40_PONAB
OG0016359	sp|Q86TD4|SRCA_HUMAN	tr|A0A8I5TKE5|A0A8I5TKE5_PONAB
OG0016360	sp|Q86U90|YRDC_HUMAN	tr|A0A8I5T7T3|A0A8I5T7T3_PONAB
OG0016361	sp|Q8IU85|KCC1D_HUMAN	tr|H2N9S4|H2N9S4_PONAB
OG0016362	sp|Q8IZU3|SYCP3_HUMAN	tr|A0A8I5YRB0|A0A8I5YRB0_PONAB
OG0016363	sp|Q8NCB2|CAMKV_HUMAN	tr|A0A2J8TGQ5|A0A2J8TGQ5_PONAB
OG0016364	sp|Q8NF64|ZMIZ2_HUMAN	tr|A0A2J8SSZ0|A0A2J8SSZ0_PONAB
OG0016365	sp|Q8NFQ8|TOIP2_HUMAN	tr|A0A2J8V7W0|A0A2J8V7W0_PONAB
OG0016366	sp|Q8NHQ9|DDX55_HUMAN	tr|H2NJ21|H2NJ21_PONAB
OG0016367	sp|Q8NI51|CTCFL_HUMAN	tr|A0A2J8TXH7|A0A2J8TXH7_PONAB
OG0016368	sp|Q8TD22|SFXN5_HUMAN	tr|A0A2J8XBG1|A0A2J8XBG1_PONAB
OG0016369	sp|Q8WU43|CB015_HUMAN	tr|A0A6D2WA63|A0A6D2WA63_PONAB
OG0016370	sp|Q8WUZ0|BCL7C_HUMAN	tr|A0A8I5TQC1|A0A8I5TQC1_PONAB
OG0016371	sp|Q92616|GCN1_HUMAN	tr|A0A8I5UAI4|A0A8I5UAI4_PONAB
OG0016372	sp|Q93063|EXT2_HUMAN	tr|A0A2J8WFK6|A0A2J8WFK6_PONAB
OG0016373	sp|Q969M3|YIPF5_HUMAN	sp|Q5R6W5|YIPF5_PONAB
OG0016374	sp|Q96D31|CRCM1_HUMAN	tr|H2NIX8|H2NIX8_PONAB
OG0016375	sp|Q96GQ7|DDX27_HUMAN	tr|A0A2J8SF58|A0A2J8SF58_PONAB
OG0016376	sp|Q96K62|ZBT45_HUMAN	tr|A0A2J8RQM4|A0A2J8RQM4_PONAB
OG0016377	sp|Q99489|OXDD_HUMAN	tr|H2PK19|H2PK19_PONAB
OG0016378	sp|Q9BSM1|PCGF1_HUMAN	tr|H2P5R2|H2P5R2_PONAB
OG0016379	sp|Q9BWC9|CC106_HUMAN	tr|A0A6D2WZT8|A0A6D2WZT8_PONAB
OG0016380	sp|Q9BY14|TX101_HUMAN	tr|H2NZ21|H2NZ21_PONAB
OG0016381	sp|Q9BY21|GPR87_HUMAN	tr|H2PBR9|H2PBR9_PONAB
OG0016382	sp|Q9BYE9|CDHR2_HUMAN	tr|A0A2J8RDI5|A0A2J8RDI5_PONAB
OG0016383	sp|Q9C005|DPY30_HUMAN	tr|A0A6D2WMZ1|A0A6D2WMZ1_PONAB
OG0016384	sp|Q9C0I9|LRC27_HUMAN	tr|A0A2J8TAK7|A0A2J8TAK7_PONAB
OG0016385	sp|Q9H0C1|ZMY12_HUMAN	tr|H2N7S4|H2N7S4_PONAB
OG0016386	sp|Q9H426|RIMS4_HUMAN	tr|A0A8I5T8C3|A0A8I5T8C3_PONAB
OG0016387	sp|Q9H598|VIAAT_HUMAN	tr|H2P1X1|H2P1X1_PONAB
OG0016388	sp|Q9HC23|PROK2_HUMAN	tr|H2PA98|H2PA98_PONAB
OG0016389	sp|Q9UBT3|DKK4_HUMAN	tr|H2PQ74|H2PQ74_PONAB
OG0016390	sp|Q9ULD5|ZN777_HUMAN	tr|H2PNZ4|H2PNZ4_PONAB
OG0016391	sp|Q9UNW8|GP132_HUMAN	tr|A0A8I5YNL9|A0A8I5YNL9_PONAB
OG0016392	sp|Q9Y2C3|B3GT5_HUMAN	tr|A0A2J8UAR0|A0A2J8UAR0_PONAB
OG0016393	sp|Q9Y508|RN114_HUMAN	tr|H2P296|H2P296_PONAB
OG0016394	sp|Q9Y5B9|SP16H_HUMAN	tr|H2NKK1|H2NKK1_PONAB
OG0016395	sp|Q9Y5J3|HEY1_HUMAN	tr|H2PQM4|H2PQM4_PONAB
OG0016396	sp|Q9Y6R4|M3K4_HUMAN	tr|H2PKT5|H2PKT5_PONAB
OG0016397	sp|Q9Y6Y0|NS1BP_HUMAN	tr|H2N4D9|H2N4D9_PONAB
OG0016398	sp|A6NNT2|CP096_HUMAN	tr|H2NQ11|H2NQ11_PONAB
OG0016399	sp|A8MV23|SERP3_HUMAN	tr|A0A8I5T5F4|A0A8I5T5F4_PONAB
OG0016400	sp|O14986|PI51B_HUMAN	tr|A0A8I5T4L6|A0A8I5T4L6_PONAB
OG0016401	sp|O43298|ZBT43_HUMAN	tr|A0A6D2X4F4|A0A6D2X4F4_PONAB
OG0016402	sp|O43822|CF410_HUMAN	tr|A0A8I5YNI2|A0A8I5YNI2_PONAB
OG0016403	sp|O60449|LY75_HUMAN	tr|H2P7M2|H2P7M2_PONAB
OG0016404	sp|O75717|WDHD1_HUMAN	tr|H2NLA6|H2NLA6_PONAB
OG0016405	sp|P01589|IL2RA_HUMAN	tr|H2N9P4|H2N9P4_PONAB
OG0016406	sp|P05305|EDN1_HUMAN	tr|H2PHY3|H2PHY3_PONAB
