Orthogroup	Homo_sapiens	Enhydra_lutris_kenyoni
OG0011930	sp|Q96KS0|EGLN2_HUMAN	tr|A0A2Y9LB02|A0A2Y9LB02_ENHLU
OG0011931	sp|Q6IQ19|CCSAP_HUMAN	tr|A0A2Y9LD37|A0A2Y9LD37_ENHLU
OG0011932	sp|Q03252|LMNB2_HUMAN	tr|A0A2Y9LDB4|A0A2Y9LDB4_ENHLU
OG0011933	sp|Q8IY67|RAVR1_HUMAN	tr|A0A2Y9LGM0|A0A2Y9LGM0_ENHLU
OG0011934	sp|Q6IAN0|DRS7B_HUMAN	tr|A0A2Y9IF05|A0A2Y9IF05_ENHLU
OG0011935	sp|P21506|ZNF10_HUMAN	tr|A0A2Y9IGT6|A0A2Y9IGT6_ENHLU
OG0011936	sp|Q96NX9|DACH2_HUMAN	tr|A0A2Y9IJA8|A0A2Y9IJA8_ENHLU
OG0011937	sp|P11912|CD79A_HUMAN	tr|A0A2Y9IJV0|A0A2Y9IJV0_ENHLU
OG0011938	sp|Q9BYG5|PAR6B_HUMAN	tr|A0A2Y9IMY1|A0A2Y9IMY1_ENHLU
OG0011939	sp|Q9H598|VIAAT_HUMAN	tr|A0A2Y9IP49|A0A2Y9IP49_ENHLU
OG0011940	sp|Q9UM82|SPAT2_HUMAN	tr|A0A2Y9IQ54|A0A2Y9IQ54_ENHLU
OG0011941	sp|P09960|LKHA4_HUMAN	tr|A0A2Y9IR58|A0A2Y9IR58_ENHLU
OG0011942	sp|Q9NT22|EMIL3_HUMAN	tr|A0A2Y9IU64|A0A2Y9IU64_ENHLU
OG0011943	sp|P23246|SFPQ_HUMAN	tr|A0A2Y9IX36|A0A2Y9IX36_ENHLU
OG0011944	sp|Q9UBC2|EP15R_HUMAN	tr|A0A2Y9IXM1|A0A2Y9IXM1_ENHLU
OG0011945	sp|P09758|TACD2_HUMAN	tr|A0A2Y9IXR6|A0A2Y9IXR6_ENHLU
OG0011946	sp|P27539|GDF1_HUMAN	tr|A0A2Y9IY59|A0A2Y9IY59_ENHLU
OG0011947	sp|Q5VTH9|DNAI4_HUMAN	tr|A0A2Y9IZR9|A0A2Y9IZR9_ENHLU
OG0011948	sp|Q9H3E2|SNX25_HUMAN	tr|A0A2Y9J178|A0A2Y9J178_ENHLU
OG0011949	sp|Q16661|GUC2B_HUMAN	tr|A0A2Y9J198|A0A2Y9J198_ENHLU
OG0011950	sp|Q9H251|CAD23_HUMAN	tr|A0A2Y9J1G3|A0A2Y9J1G3_ENHLU
OG0011951	sp|Q8N4Q1|MIA40_HUMAN	tr|A0A2Y9J2U7|A0A2Y9J2U7_ENHLU
OG0011952	sp|P52756|RBM5_HUMAN	tr|A0A2Y9J5S7|A0A2Y9J5S7_ENHLU
OG0011953	sp|O00144|FZD9_HUMAN	tr|A0A2Y9J9P5|A0A2Y9J9P5_ENHLU
OG0011954	sp|Q9BYD1|RM13_HUMAN	tr|A0A2Y9JAB6|A0A2Y9JAB6_ENHLU
OG0011955	sp|Q68D42|TM215_HUMAN	tr|A0A2Y9JAE5|A0A2Y9JAE5_ENHLU
OG0011956	sp|Q15048|LRC14_HUMAN	tr|A0A2Y9JB38|A0A2Y9JB38_ENHLU
OG0011957	sp|Q8IY47|KBTB2_HUMAN	tr|A0A2Y9JD20|A0A2Y9JD20_ENHLU
OG0011958	sp|Q7Z6K1|THAP5_HUMAN	tr|A0A2Y9JEX5|A0A2Y9JEX5_ENHLU
OG0011959	sp|P22914|CRYGS_HUMAN	tr|A0A2Y9JF01|A0A2Y9JF01_ENHLU
OG0011960	sp|P08709|FA7_HUMAN	tr|A0A2Y9JGH5|A0A2Y9JGH5_ENHLU
OG0011961	sp|Q76N32|CEP68_HUMAN	tr|A0A2Y9JGX7|A0A2Y9JGX7_ENHLU
OG0011962	sp|Q7L190|DPPA4_HUMAN	tr|A0A2Y9JIK7|A0A2Y9JIK7_ENHLU
OG0011963	sp|Q96IL0|COA8_HUMAN	tr|A0A2Y9JIQ1|A0A2Y9JIQ1_ENHLU
OG0011964	sp|O43766|LIAS_HUMAN	tr|A0A2Y9JKF5|A0A2Y9JKF5_ENHLU
OG0011965	sp|P83731|RL24_HUMAN	tr|A0A2Y9JKM5|A0A2Y9JKM5_ENHLU
OG0011966	sp|Q9H944|MED20_HUMAN	tr|A0A2Y9JN33|A0A2Y9JN33_ENHLU
OG0011967	sp|O95478|NSA2_HUMAN	tr|A0A2Y9JRU2|A0A2Y9JRU2_ENHLU
OG0011968	sp|Q9HBX8|LGR6_HUMAN	tr|A0A2Y9JUY8|A0A2Y9JUY8_ENHLU
OG0011969	sp|Q7Z417|NUFP2_HUMAN	tr|A0A2Y9JV73|A0A2Y9JV73_ENHLU
OG0011970	sp|Q9NRM0|GTR9_HUMAN	tr|A0A2Y9JVK2|A0A2Y9JVK2_ENHLU
OG0011971	sp|Q14119|VEZF1_HUMAN	tr|A0A2Y9JVW6|A0A2Y9JVW6_ENHLU
OG0011972	sp|Q7Z5M5|TMC3_HUMAN	tr|A0A2Y9K0N6|A0A2Y9K0N6_ENHLU
OG0011973	sp|Q5TGP6|MROH9_HUMAN	tr|A0A2Y9K2B1|A0A2Y9K2B1_ENHLU
OG0011974	sp|Q8N0Z3|SPICE_HUMAN	tr|A0A2Y9K2M8|A0A2Y9K2M8_ENHLU
OG0011975	sp|Q9NP85|PODO_HUMAN	tr|A0A2Y9K3Q0|A0A2Y9K3Q0_ENHLU
OG0011976	sp|Q8NGC2|OR4E2_HUMAN	tr|A0A2Y9K444|A0A2Y9K444_ENHLU
OG0011977	sp|Q9UPX0|TUTLB_HUMAN	tr|A0A2Y9K6I4|A0A2Y9K6I4_ENHLU
OG0011978	sp|Q9Y5J9|TIM8B_HUMAN	tr|A0A2Y9K6Z1|A0A2Y9K6Z1_ENHLU
OG0011979	sp|Q13253|NOGG_HUMAN	tr|A0A2Y9K8A0|A0A2Y9K8A0_ENHLU
OG0011980	sp|P98160|PGBM_HUMAN	tr|A0A2Y9K9R1|A0A2Y9K9R1_ENHLU
OG0011981	sp|O15350|P73_HUMAN	tr|A0A2Y9KAG1|A0A2Y9KAG1_ENHLU
OG0011982	sp|Q9HDD0|PLAT1_HUMAN	tr|A0A2Y9KB23|A0A2Y9KB23_ENHLU
OG0011983	sp|Q9C0B2|CFA74_HUMAN	tr|A0A2Y9KBJ4|A0A2Y9KBJ4_ENHLU
OG0011984	sp|P78536|ADA17_HUMAN	tr|A0A2Y9KCR5|A0A2Y9KCR5_ENHLU
OG0011985	sp|Q8WYR4|RSPH1_HUMAN	tr|A0A2Y9KEA8|A0A2Y9KEA8_ENHLU
OG0011986	sp|O00444|PLK4_HUMAN	tr|A0A2Y9KET1|A0A2Y9KET1_ENHLU
OG0011987	sp|Q8WVS4|DC2I1_HUMAN	tr|A0A2Y9KJY5|A0A2Y9KJY5_ENHLU
OG0011988	sp|O14978|ZN263_HUMAN	tr|A0A2Y9KLA5|A0A2Y9KLA5_ENHLU
OG0011989	sp|Q8N3J5|PPM1K_HUMAN	tr|A0A2Y9KLB8|A0A2Y9KLB8_ENHLU
OG0011990	sp|P28799|GRN_HUMAN	tr|A0A2Y9KNQ3|A0A2Y9KNQ3_ENHLU
OG0011991	sp|P02749|APOH_HUMAN	tr|A0A2Y9KNR8|A0A2Y9KNR8_ENHLU
OG0011992	sp|Q9BSA4|TTYH2_HUMAN	tr|A0A2Y9KPZ7|A0A2Y9KPZ7_ENHLU
OG0011993	sp|Q16769|QPCT_HUMAN	tr|A0A2Y9KQH3|A0A2Y9KQH3_ENHLU
OG0011994	sp|Q9Y6P5|SESN1_HUMAN	tr|A0A2Y9KS27|A0A2Y9KS27_ENHLU
OG0011995	sp|Q8NF91|SYNE1_HUMAN	tr|A0A2Y9KYZ1|A0A2Y9KYZ1_ENHLU
OG0011996	sp|Q969S8|HDA10_HUMAN	tr|A0A2Y9L057|A0A2Y9L057_ENHLU
OG0011997	sp|Q9BT23|LIMD2_HUMAN	tr|A0A2Y9L220|A0A2Y9L220_ENHLU
OG0011998	sp|Q8N2U0|TM256_HUMAN	tr|A0A2Y9L3J0|A0A2Y9L3J0_ENHLU
OG0011999	sp|Q13021|MALL_HUMAN	tr|A0A2Y9L3Z1|A0A2Y9L3Z1_ENHLU
OG0012000	sp|Q9BW92|SYTM_HUMAN	tr|A0A2Y9L7C4|A0A2Y9L7C4_ENHLU
OG0012001	sp|P22492|H1T_HUMAN	tr|A0A2Y9L9T6|A0A2Y9L9T6_ENHLU
OG0012002	sp|Q14934|NFAC4_HUMAN	tr|A0A2Y9LC58|A0A2Y9LC58_ENHLU
OG0012003	sp|Q5VZK9|CARL1_HUMAN	tr|A0A2Y9ICK3|A0A2Y9ICK3_ENHLU
OG0012004	sp|Q96C03|MID49_HUMAN	tr|A0A2Y9IEU9|A0A2Y9IEU9_ENHLU
OG0012005	sp|E7EW31|PROB1_HUMAN	tr|A0A2Y9IL86|A0A2Y9IL86_ENHLU
OG0012006	sp|Q86X10|RLGPB_HUMAN	tr|A0A2Y9ILS0|A0A2Y9ILS0_ENHLU
OG0012007	sp|Q86XQ3|CTSR3_HUMAN	tr|A0A2Y9IMF6|A0A2Y9IMF6_ENHLU
OG0012008	sp|Q96L73|NSD1_HUMAN	tr|A0A2Y9IMU0|A0A2Y9IMU0_ENHLU
OG0012009	sp|Q6VMQ6|MCAF1_HUMAN	tr|A0A2Y9IQP8|A0A2Y9IQP8_ENHLU
OG0012010	sp|P13056|NR2C1_HUMAN	tr|A0A2Y9IR93|A0A2Y9IR93_ENHLU
OG0012011	sp|Q8WVF1|OSCP1_HUMAN	tr|A0A2Y9IW90|A0A2Y9IW90_ENHLU
OG0012012	sp|P13945|ADRB3_HUMAN	tr|A0A2Y9J141|A0A2Y9J141_ENHLU
OG0012013	sp|A6NES4|MRO2A_HUMAN	tr|A0A2Y9J1G4|A0A2Y9J1G4_ENHLU
OG0012014	sp|Q9P212|PLCE1_HUMAN	tr|A0A2Y9J428|A0A2Y9J428_ENHLU
OG0012015	sp|Q9Y3A6|TMED5_HUMAN	tr|A0A2Y9J4U3|A0A2Y9J4U3_ENHLU
OG0012016	sp|Q9NQT5|EXOS3_HUMAN	tr|A0A2Y9J679|A0A2Y9J679_ENHLU
OG0012017	sp|Q969U6|FBXW5_HUMAN	tr|A0A2Y9J6Y8|A0A2Y9J6Y8_ENHLU
OG0012018	sp|Q9UPQ8|DOLK_HUMAN	tr|A0A2Y9J7T3|A0A2Y9J7T3_ENHLU
OG0012019	sp|Q56UN5|M3K19_HUMAN	tr|A0A2Y9J9Q4|A0A2Y9J9Q4_ENHLU
OG0012020	sp|Q9H1J1|REN3A_HUMAN	tr|A0A2Y9JDJ1|A0A2Y9JDJ1_ENHLU
OG0012021	sp|P52954|LBX1_HUMAN	tr|A0A2Y9JE13|A0A2Y9JE13_ENHLU
OG0012022	sp|Q86WI1|PKHL1_HUMAN	tr|A0A2Y9JE65|A0A2Y9JE65_ENHLU
OG0012023	sp|P17813|EGLN_HUMAN	tr|A0A2Y9JFA2|A0A2Y9JFA2_ENHLU
OG0012024	sp|Q14203|DCTN1_HUMAN	tr|A0A2Y9JFQ3|A0A2Y9JFQ3_ENHLU
OG0012025	sp|P35244|RFA3_HUMAN	tr|A0A2Y9JGK1|A0A2Y9JGK1_ENHLU
OG0012026	sp|Q9Y5P4|CERT_HUMAN	tr|A0A2Y9JHQ2|A0A2Y9JHQ2_ENHLU
OG0012027	sp|Q8N668|COMD1_HUMAN	tr|A0A2Y9JHX4|A0A2Y9JHX4_ENHLU
OG0012028	sp|Q6PIY7|GLD2_HUMAN	tr|A0A2Y9JIN1|A0A2Y9JIN1_ENHLU
OG0012029	sp|Q14512|FGFP1_HUMAN	tr|A0A2Y9JMV0|A0A2Y9JMV0_ENHLU
OG0012030	sp|Q8IVL5|P3H2_HUMAN	tr|A0A2Y9JMZ0|A0A2Y9JMZ0_ENHLU
OG0012031	sp|Q9H2X0|CHRD_HUMAN	tr|A0A2Y9JVT7|A0A2Y9JVT7_ENHLU
OG0012032	sp|Q0VAM2|RGF1B_HUMAN	tr|A0A2Y9JVW0|A0A2Y9JVW0_ENHLU
OG0012033	sp|O43900|PRIC3_HUMAN	tr|A0A2Y9JVW3|A0A2Y9JVW3_ENHLU
OG0012034	sp|A8MSI8|LYRM9_HUMAN	tr|A0A2Y9JXL3|A0A2Y9JXL3_ENHLU
OG0012035	sp|P0C6C1|AN34C_HUMAN	tr|A0A2Y9K0M3|A0A2Y9K0M3_ENHLU
OG0012036	sp|Q8IUM7|NPAS4_HUMAN	tr|A0A2Y9K0R4|A0A2Y9K0R4_ENHLU
OG0012037	sp|P48643|TCPE_HUMAN	tr|A0A2Y9K3P1|A0A2Y9K3P1_ENHLU
OG0012038	sp|Q14693|LPIN1_HUMAN	tr|A0A2Y9K671|A0A2Y9K671_ENHLU
OG0012039	sp|Q15382|RHEB_HUMAN	tr|A0A2Y9K8A6|A0A2Y9K8A6_ENHLU
OG0012040	sp|P59535|T2R40_HUMAN	tr|A0A2Y9K9C3|A0A2Y9K9C3_ENHLU
OG0012041	sp|O75381|PEX14_HUMAN	tr|A0A2Y9K9V8|A0A2Y9K9V8_ENHLU
OG0012042	sp|O00198|HRK_HUMAN	tr|A0A2Y9KI81|A0A2Y9KI81_ENHLU
OG0012043	sp|Q8IY82|DRC7_HUMAN	tr|A0A2Y9KLI9|A0A2Y9KLI9_ENHLU
OG0012044	sp|Q9H8T0|AKTIP_HUMAN	tr|A0A2Y9KLL7|A0A2Y9KLL7_ENHLU
OG0012045	sp|Q9NWT8|AKIP_HUMAN	tr|A0A2Y9KMR5|A0A2Y9KMR5_ENHLU
OG0012046	sp|Q9UHW5|GPN3_HUMAN	tr|A0A2Y9KP65|A0A2Y9KP65_ENHLU
OG0012047	sp|C9JTQ0|ANR63_HUMAN	tr|A0A2Y9KPH0|A0A2Y9KPH0_ENHLU
OG0012048	sp|Q8N6G6|ATL1_HUMAN	tr|A0A2Y9KPM3|A0A2Y9KPM3_ENHLU
OG0012049	sp|Q8N1S5|S39AB_HUMAN	tr|A0A2Y9KQ25|A0A2Y9KQ25_ENHLU
OG0012050	sp|O75204|TM127_HUMAN	tr|A0A2Y9KQZ7|A0A2Y9KQZ7_ENHLU
OG0012051	sp|Q86VW1|S22AG_HUMAN	tr|A0A2Y9KS00|A0A2Y9KS00_ENHLU
OG0012052	sp|Q7Z4N8|P4HA3_HUMAN	tr|A0A2Y9KUE7|A0A2Y9KUE7_ENHLU
OG0012053	sp|Q9P291|ARMX1_HUMAN	tr|A0A2Y9KW41|A0A2Y9KW41_ENHLU
OG0012054	sp|P35318|ADML_HUMAN	tr|A0A2Y9KX34|A0A2Y9KX34_ENHLU
OG0012055	sp|Q9Y3E0|GOT1B_HUMAN	tr|A0A2Y9L359|A0A2Y9L359_ENHLU
OG0012056	sp|Q16674|MIA_HUMAN	tr|A0A2Y9L460|A0A2Y9L460_ENHLU
OG0012057	sp|P30043|BLVRB_HUMAN	tr|A0A2Y9L553|A0A2Y9L553_ENHLU
OG0012058	sp|O43765|SGTA_HUMAN	tr|A0A2Y9L7K9|A0A2Y9L7K9_ENHLU
OG0012059	sp|Q8WXF3|REL3_HUMAN	tr|A0A2Y9L8L2|A0A2Y9L8L2_ENHLU
OG0012060	sp|Q8TDN7|ACER1_HUMAN	tr|A0A2Y9L8N8|A0A2Y9L8N8_ENHLU
OG0012061	sp|Q9BTT0|AN32E_HUMAN	tr|A0A2Y9L965|A0A2Y9L965_ENHLU
OG0012062	sp|Q6PK04|CC137_HUMAN	tr|A0A2Y9LBQ3|A0A2Y9LBQ3_ENHLU
OG0012063	sp|Q9H8S5|CCNP_HUMAN	tr|A0A2Y9LGC6|A0A2Y9LGC6_ENHLU
OG0012064	sp|Q9Y6X2|PIAS3_HUMAN	tr|A0A2Y9LJK1|A0A2Y9LJK1_ENHLU
OG0012065	sp|Q16635|TAZ_HUMAN	tr|A0A2Y9IEF7|A0A2Y9IEF7_ENHLU
OG0012066	sp|Q13045|FLII_HUMAN	tr|A0A2Y9IEM0|A0A2Y9IEM0_ENHLU
OG0012067	sp|P51617|IRAK1_HUMAN	tr|A0A2Y9IF24|A0A2Y9IF24_ENHLU
OG0012068	sp|A6NJ69|IGIP_HUMAN	tr|A0A2Y9IL60|A0A2Y9IL60_ENHLU
OG0012069	sp|Q15560|TCEA2_HUMAN	tr|A0A2Y9INJ1|A0A2Y9INJ1_ENHLU
OG0012070	sp|Q5TEA6|SE1L2_HUMAN	tr|A0A2Y9INY6|A0A2Y9INY6_ENHLU
OG0012071	sp|Q96DF8|ESS2_HUMAN	tr|A0A2Y9IS80|A0A2Y9IS80_ENHLU
OG0012072	sp|Q12918|KLRB1_HUMAN	tr|A0A2Y9IUM8|A0A2Y9IUM8_ENHLU
OG0012073	sp|Q92575|UBXN4_HUMAN	tr|A0A2Y9IUW4|A0A2Y9IUW4_ENHLU
OG0012074	sp|Q96A70|AZIN2_HUMAN	tr|A0A2Y9IUX6|A0A2Y9IUX6_ENHLU
OG0012075	sp|Q96BU1|S1PBP_HUMAN	tr|A0A2Y9IVS2|A0A2Y9IVS2_ENHLU
OG0012076	sp|Q9H4H8|FA83D_HUMAN	tr|A0A2Y9IVU4|A0A2Y9IVU4_ENHLU
OG0012077	sp|P31152|MK04_HUMAN	tr|A0A2Y9IWF7|A0A2Y9IWF7_ENHLU
OG0012078	sp|O75800|ZMY10_HUMAN	tr|A0A2Y9IXI0|A0A2Y9IXI0_ENHLU
OG0012079	sp|P47897|SYQ_HUMAN	tr|A0A2Y9IZJ2|A0A2Y9IZJ2_ENHLU
OG0012080	sp|Q96LD1|SGCZ_HUMAN	tr|A0A2Y9J202|A0A2Y9J202_ENHLU
OG0012081	sp|Q9NTK5|OLA1_HUMAN	tr|A0A2Y9J2W9|A0A2Y9J2W9_ENHLU
OG0012082	sp|P28358|HXD10_HUMAN	tr|A0A2Y9J2X0|A0A2Y9J2X0_ENHLU
OG0012083	sp|Q9H3K2|GHITM_HUMAN	tr|A0A2Y9J3V6|A0A2Y9J3V6_ENHLU
OG0012084	sp|O94907|DKK1_HUMAN	tr|A0A2Y9J5B6|A0A2Y9J5B6_ENHLU
OG0012085	sp|Q96LL9|DJC30_HUMAN	tr|A0A2Y9J5E5|A0A2Y9J5E5_ENHLU
OG0012086	sp|P09496|CLCA_HUMAN	tr|A0A2Y9J6X6|A0A2Y9J6X6_ENHLU
OG0012087	sp|Q96E11|RRFM_HUMAN	tr|A0A2Y9J7X0|A0A2Y9J7X0_ENHLU
OG0012088	sp|Q13442|HAP28_HUMAN	tr|A0A2Y9J969|A0A2Y9J969_ENHLU
OG0012089	sp|Q96QS6|KPSH2_HUMAN	tr|A0A2Y9J9U6|A0A2Y9J9U6_ENHLU
OG0012090	sp|Q5TFG8|ZC21B_HUMAN	tr|A0A2Y9JEC4|A0A2Y9JEC4_ENHLU
OG0012091	sp|Q9UM44|HHLA2_HUMAN	tr|A0A2Y9JGF1|A0A2Y9JGF1_ENHLU
OG0012092	sp|Q9Y6Z7|COL10_HUMAN	tr|A0A2Y9JK30|A0A2Y9JK30_ENHLU
OG0012093	sp|Q86XX4|FRAS1_HUMAN	tr|A0A2Y9JMF6|A0A2Y9JMF6_ENHLU
OG0012094	sp|Q9H8Y8|GORS2_HUMAN	tr|A0A2Y9JPQ8|A0A2Y9JPQ8_ENHLU
OG0012095	sp|Q92985|IRF7_HUMAN	tr|A0A2Y9JPS1|A0A2Y9JPS1_ENHLU
OG0012096	sp|Q9BW04|SARG_HUMAN	tr|A0A2Y9JTL9|A0A2Y9JTL9_ENHLU
OG0012097	sp|Q8NCU4|CC191_HUMAN	tr|A0A2Y9K1M9|A0A2Y9K1M9_ENHLU
OG0012098	sp|P51811|XK_HUMAN	tr|A0A2Y9K222|A0A2Y9K222_ENHLU
OG0012099	sp|P36915|GNL1_HUMAN	tr|A0A2Y9K3U4|A0A2Y9K3U4_ENHLU
OG0012100	sp|Q14207|NPAT_HUMAN	tr|A0A2Y9K4P8|A0A2Y9K4P8_ENHLU
OG0012101	sp|O94769|ECM2_HUMAN	tr|A0A2Y9K5G1|A0A2Y9K5G1_ENHLU
OG0012102	sp|P20774|MIME_HUMAN	tr|A0A2Y9K5G5|A0A2Y9K5G5_ENHLU
OG0012103	sp|Q06481|APLP2_HUMAN	tr|A0A2Y9K5H0|A0A2Y9K5H0_ENHLU
OG0012104	sp|Q8N5W9|RFLB_HUMAN	tr|A0A2Y9K773|A0A2Y9K773_ENHLU
OG0012105	sp|Q14376|GALE_HUMAN	tr|A0A2Y9K9C1|A0A2Y9K9C1_ENHLU
OG0012106	sp|Q9BRK5|CAB45_HUMAN	tr|A0A2Y9K9M4|A0A2Y9K9M4_ENHLU
OG0012107	sp|Q8NC56|LEMD2_HUMAN	tr|A0A2Y9KA40|A0A2Y9KA40_ENHLU
OG0012108	sp|Q9UQ90|SPG7_HUMAN	tr|A0A2Y9KCQ9|A0A2Y9KCQ9_ENHLU
OG0012109	sp|P16885|PLCG2_HUMAN	tr|A0A2Y9KDH7|A0A2Y9KDH7_ENHLU
OG0012110	sp|P58557|YBEY_HUMAN	tr|A0A2Y9KDS1|A0A2Y9KDS1_ENHLU
OG0012111	sp|Q8N1P7|CRBG2_HUMAN	tr|A0A2Y9KGI6|A0A2Y9KGI6_ENHLU
OG0012112	sp|Q6P9F0|CCD62_HUMAN	tr|A0A2Y9KHK5|A0A2Y9KHK5_ENHLU
OG0012113	sp|O00526|UPK2_HUMAN	tr|A0A2Y9KI65|A0A2Y9KI65_ENHLU
OG0012114	sp|Q96IZ2|ADTRP_HUMAN	tr|A0A2Y9KK95|A0A2Y9KK95_ENHLU
OG0012115	sp|C9J442|CV046_HUMAN	tr|A0A2Y9KLR0|A0A2Y9KLR0_ENHLU
OG0012116	sp|Q13316|DMP1_HUMAN	tr|A0A2Y9KLY2|A0A2Y9KLY2_ENHLU
OG0012117	sp|Q6PII5|HAGHL_HUMAN	tr|A0A2Y9KMT1|A0A2Y9KMT1_ENHLU
OG0012118	sp|Q96CG3|TIFA_HUMAN	tr|A0A2Y9KQ01|A0A2Y9KQ01_ENHLU
OG0012119	sp|Q9H8M7|MINY3_HUMAN	tr|A0A2Y9KQJ9|A0A2Y9KQJ9_ENHLU
OG0012120	sp|P10082|PYY_HUMAN	tr|A0A2Y9KRS4|A0A2Y9KRS4_ENHLU
OG0012121	sp|P52961|NAR1_HUMAN	tr|A0A2Y9KUW5|A0A2Y9KUW5_ENHLU
OG0012122	sp|Q9BSF8|BTBDA_HUMAN	tr|A0A2Y9KWZ1|A0A2Y9KWZ1_ENHLU
OG0012123	sp|Q8TCD5|NT5C_HUMAN	tr|A0A2Y9KYB6|A0A2Y9KYB6_ENHLU
OG0012124	sp|Q7Z4R8|CF120_HUMAN	tr|A0A2Y9KZA2|A0A2Y9KZA2_ENHLU
OG0012125	sp|Q5TEZ5|CF163_HUMAN	tr|A0A2Y9KZN7|A0A2Y9KZN7_ENHLU
OG0012126	sp|Q9Y6G5|COMDA_HUMAN	tr|A0A2Y9L008|A0A2Y9L008_ENHLU
OG0012127	sp|Q8NBP0|TTC13_HUMAN	tr|A0A2Y9L089|A0A2Y9L089_ENHLU
OG0012128	sp|P11802|CDK4_HUMAN	tr|A0A2Y9L0I5|A0A2Y9L0I5_ENHLU
OG0012129	sp|Q9HD90|NDF4_HUMAN	tr|A0A2Y9L203|A0A2Y9L203_ENHLU
OG0012130	sp|A6NE02|BTBDH_HUMAN	tr|A0A2Y9L2Q0|A0A2Y9L2Q0_ENHLU
OG0012131	sp|Q8NE63|HIPK4_HUMAN	tr|A0A2Y9L4B5|A0A2Y9L4B5_ENHLU
OG0012132	sp|P16035|TIMP2_HUMAN	tr|A0A2Y9L6I4|A0A2Y9L6I4_ENHLU
OG0012133	sp|O75821|EIF3G_HUMAN	tr|A0A2Y9L8U1|A0A2Y9L8U1_ENHLU
OG0012134	sp|O15090|ZN536_HUMAN	tr|A0A2Y9LBK6|A0A2Y9LBK6_ENHLU
OG0012135	sp|P35813|PPM1A_HUMAN	tr|A0A2Y9LC85|A0A2Y9LC85_ENHLU
OG0012136	sp|Q96MM7|H6ST2_HUMAN	tr|A0A2Y9LEL8|A0A2Y9LEL8_ENHLU
OG0012137	sp|P29597|TYK2_HUMAN	tr|A0A2Y9LFZ4|A0A2Y9LFZ4_ENHLU
OG0012138	sp|O60927|PP1RB_HUMAN	tr|A0A2Y9ICE7|A0A2Y9ICE7_ENHLU
OG0012139	sp|Q5K4L6|S27A3_HUMAN	tr|A0A2Y9IDX3|A0A2Y9IDX3_ENHLU
OG0012140	sp|Q96A09|TET5B_HUMAN	tr|A0A2Y9IHX3|A0A2Y9IHX3_ENHLU
OG0012141	sp|O14775|GNB5_HUMAN	tr|A0A2Y9IIA6|A0A2Y9IIA6_ENHLU
OG0012142	sp|Q06495|NPT2A_HUMAN	tr|A0A2Y9IKK5|A0A2Y9IKK5_ENHLU
OG0012143	sp|Q9H4Z3|CAPAM_HUMAN	tr|A0A2Y9IN95|A0A2Y9IN95_ENHLU
OG0012144	sp|A6NC51|T150B_HUMAN	tr|A0A2Y9INI7|A0A2Y9INI7_ENHLU
OG0012145	sp|P57740|NU107_HUMAN	tr|A0A2Y9IPV6|A0A2Y9IPV6_ENHLU
OG0012146	sp|Q9H1P6|CT085_HUMAN	tr|A0A2Y9IQ70|A0A2Y9IQ70_ENHLU
OG0012147	sp|Q9NQG1|MANBL_HUMAN	tr|A0A2Y9IRK0|A0A2Y9IRK0_ENHLU
OG0012148	sp|Q9BYN7|ZN341_HUMAN	tr|A0A2Y9IRM0|A0A2Y9IRM0_ENHLU
OG0012149	sp|P28749|RBL1_HUMAN	tr|A0A2Y9IRQ4|A0A2Y9IRQ4_ENHLU
OG0012150	sp|O75844|FACE1_HUMAN	tr|A0A2Y9IW89|A0A2Y9IW89_ENHLU
OG0012151	sp|O60241|AGRB2_HUMAN	tr|A0A2Y9IXJ7|A0A2Y9IXJ7_ENHLU
OG0012152	sp|Q96Q77|CIB3_HUMAN	tr|A0A2Y9IZ72|A0A2Y9IZ72_ENHLU
OG0012153	sp|Q8NFM7|I17RD_HUMAN	tr|A0A2Y9IZU6|A0A2Y9IZU6_ENHLU
OG0012154	sp|Q8NGR6|OR1B1_HUMAN	tr|A0A2Y9J5F5|A0A2Y9J5F5_ENHLU
OG0012155	sp|Q5VXI9|LIPN_HUMAN	tr|A0A2Y9J7H1|A0A2Y9J7H1_ENHLU
OG0012156	sp|Q9UBL3|ASH2L_HUMAN	tr|A0A2Y9J9I7|A0A2Y9J9I7_ENHLU
OG0012157	sp|P60468|SC61B_HUMAN	tr|A0A2Y9JC83|A0A2Y9JC83_ENHLU
OG0012158	sp|P49640|EVX1_HUMAN	tr|A0A2Y9JCN5|A0A2Y9JCN5_ENHLU
OG0012159	sp|Q9Y4Y9|LSM5_HUMAN	tr|A0A2Y9JDC4|A0A2Y9JDC4_ENHLU
OG0012160	sp|Q76NI1|KNDC1_HUMAN	tr|A0A2Y9JDI2|A0A2Y9JDI2_ENHLU
OG0012161	sp|P28039|AOAH_HUMAN	tr|A0A2Y9JE91|A0A2Y9JE91_ENHLU
OG0012162	sp|Q5JPI3|CC038_HUMAN	tr|A0A2Y9JG84|A0A2Y9JG84_ENHLU
OG0012163	sp|Q86UD0|SAPC2_HUMAN	tr|A0A2Y9JGL7|A0A2Y9JGL7_ENHLU
OG0012164	sp|Q6UWW0|LCN15_HUMAN	tr|A0A2Y9JHS5|A0A2Y9JHS5_ENHLU
OG0012165	sp|O14626|GP171_HUMAN	tr|A0A2Y9JKN0|A0A2Y9JKN0_ENHLU
