Orthogroup	Homo_sapiens	Capra_hircus
OG0015250	sp|Q6ZV73|FGD6_HUMAN	tr|A0A452FDX6|A0A452FDX6_CAPHI
OG0015251	sp|Q8N2Y8|RUSC2_HUMAN	tr|A0A452FJ53|A0A452FJ53_CAPHI
OG0015252	sp|P07311|ACYP1_HUMAN	tr|A0A452FK47|A0A452FK47_CAPHI
OG0015253	sp|Q96MC6|MF14A_HUMAN	tr|A0A452FMQ9|A0A452FMQ9_CAPHI
OG0015254	sp|Q13938|CAYP1_HUMAN	tr|A0A452FNK6|A0A452FNK6_CAPHI
OG0015255	sp|Q16270|IBP7_HUMAN	tr|A0A452FR43|A0A452FR43_CAPHI
OG0015256	sp|Q99766|ATP5S_HUMAN	tr|A0A452FRE6|A0A452FRE6_CAPHI
OG0015257	sp|P48378|RFX2_HUMAN	tr|A0A452FRM4|A0A452FRM4_CAPHI
OG0015258	sp|P08708|RS17_HUMAN	tr|A0A452FU62|A0A452FU62_CAPHI
OG0015259	sp|P54922|ADPRH_HUMAN	tr|A0A452FWM2|A0A452FWM2_CAPHI
OG0015260	sp|Q6NWY9|PR40B_HUMAN	tr|A0A452FWP0|A0A452FWP0_CAPHI
OG0015261	sp|Q52LA3|LIN52_HUMAN	tr|A0A452FX76|A0A452FX76_CAPHI
OG0015262	sp|P46063|RECQ1_HUMAN	tr|A0A452FXI8|A0A452FXI8_CAPHI
OG0015263	sp|I3L1E1|CS084_HUMAN	tr|A0A452FXR0|A0A452FXR0_CAPHI
OG0015264	sp|P35070|BTC_HUMAN	tr|A0A452FZM7|A0A452FZM7_CAPHI
OG0015265	sp|P19835|CEL_HUMAN	tr|A0A452G1D0|A0A452G1D0_CAPHI
OG0015266	sp|Q5VZ52|MORN5_HUMAN	tr|A0A452G2E0|A0A452G2E0_CAPHI
OG0015267	sp|Q96QK8|SIM14_HUMAN	tr|A0A452G2X0|A0A452G2X0_CAPHI
OG0015268	sp|Q99469|STAC_HUMAN	tr|A0A452G2X9|A0A452G2X9_CAPHI
OG0015269	sp|Q9H9T3|ELP3_HUMAN	tr|A0A452G4D4|A0A452G4D4_CAPHI
OG0015270	sp|Q53RY4|KCP3_HUMAN	tr|A0A452G6U8|A0A452G6U8_CAPHI
OG0015271	sp|Q86VM9|ZCH18_HUMAN	tr|A0A452G950|A0A452G950_CAPHI
OG0015272	sp|P15173|MYOG_HUMAN	tr|B9VV80|B9VV80_CAPHI
OG0015273	sp|Q9C0B1|FTO_HUMAN	tr|A0A0M3ULS7|A0A0M3ULS7_CAPHI
OG0015274	sp|P50052|AGTR2_HUMAN	tr|A0A452DM50|A0A452DM50_CAPHI
OG0015275	sp|P07305|H10_HUMAN	tr|A0A452DNW2|A0A452DNW2_CAPHI
OG0015276	sp|Q9NTM9|CUTC_HUMAN	tr|A0A452DP59|A0A452DP59_CAPHI
OG0015277	sp|Q6DHV7|ADAL_HUMAN	tr|A0A452DR44|A0A452DR44_CAPHI
OG0015278	sp|A6NJ69|IGIP_HUMAN	tr|A0A452DU75|A0A452DU75_CAPHI
OG0015279	sp|P24071|FCAR_HUMAN	tr|A0A452DV80|A0A452DV80_CAPHI
OG0015280	sp|Q9NZ45|CISD1_HUMAN	tr|A0A452DWX3|A0A452DWX3_CAPHI
OG0015281	sp|Q5BVD1|TTMP_HUMAN	tr|A0A452DYX9|A0A452DYX9_CAPHI
OG0015282	sp|Q9NRM2|ZN277_HUMAN	tr|A0A452DZ69|A0A452DZ69_CAPHI
OG0015283	sp|Q8N0Y5|OR8I2_HUMAN	tr|A0A452E1F3|A0A452E1F3_CAPHI
OG0015284	sp|P82663|RT25_HUMAN	tr|A0A452E1X2|A0A452E1X2_CAPHI
OG0015285	sp|Q2M2I8|AAK1_HUMAN	tr|A0A452E1Z7|A0A452E1Z7_CAPHI
OG0015286	sp|Q9NXH8|TOR4A_HUMAN	tr|A0A452E3F8|A0A452E3F8_CAPHI
OG0015287	sp|P09544|WNT2_HUMAN	tr|A0A452E6K4|A0A452E6K4_CAPHI
OG0015288	sp|Q49B96|COX19_HUMAN	tr|A0A452E702|A0A452E702_CAPHI
OG0015289	sp|Q9P266|JCAD_HUMAN	tr|A0A452EHB5|A0A452EHB5_CAPHI
OG0015290	sp|Q8N6K7|SAMD3_HUMAN	tr|A0A452EJV5|A0A452EJV5_CAPHI
OG0015291	sp|O75443|TECTA_HUMAN	tr|A0A452EKU2|A0A452EKU2_CAPHI
OG0015292	sp|Q8IYJ2|CJ067_HUMAN	tr|A0A452EM73|A0A452EM73_CAPHI
OG0015293	sp|Q7Z4H3|HDDC2_HUMAN	tr|A0A452EMF7|A0A452EMF7_CAPHI
OG0015294	sp|O15120|PLCB_HUMAN	tr|A0A452EMZ4|A0A452EMZ4_CAPHI
OG0015295	sp|Q7Z304|MAMC2_HUMAN	tr|A0A452EP81|A0A452EP81_CAPHI
OG0015296	sp|Q9BZZ5|API5_HUMAN	tr|A0A452EQ87|A0A452EQ87_CAPHI
OG0015297	sp|Q5BN46|PIRC1_HUMAN	tr|A0A452ER33|A0A452ER33_CAPHI
OG0015298	sp|O75398|DEAF1_HUMAN	tr|A0A452ERN6|A0A452ERN6_CAPHI
OG0015299	sp|Q9BXF6|RFIP5_HUMAN	tr|A0A452ERV1|A0A452ERV1_CAPHI
OG0015300	sp|Q8IY42|CD019_HUMAN	tr|A0A452ESP6|A0A452ESP6_CAPHI
OG0015301	sp|Q9Y3A6|TMED5_HUMAN	tr|A0A452EU71|A0A452EU71_CAPHI
OG0015302	sp|Q9H336|CRLD1_HUMAN	tr|A0A452EWJ2|A0A452EWJ2_CAPHI
OG0015303	sp|Q9UDY8|MALT1_HUMAN	tr|A0A452EWW5|A0A452EWW5_CAPHI
OG0015304	sp|Q9P2D8|UNC79_HUMAN	tr|A0A452EZB6|A0A452EZB6_CAPHI
OG0015305	sp|Q86V81|THOC4_HUMAN	tr|A0A452F0E9|A0A452F0E9_CAPHI
OG0015306	sp|P23470|PTPRG_HUMAN	tr|A0A452F0X8|A0A452F0X8_CAPHI
OG0015307	sp|Q9Y6P5|SESN1_HUMAN	tr|A0A452F1W9|A0A452F1W9_CAPHI
OG0015308	sp|Q9P2R7|SUCB1_HUMAN	tr|A0A452F6E5|A0A452F6E5_CAPHI
OG0015309	sp|Q8N682|DRAM1_HUMAN	tr|A0A452FA53|A0A452FA53_CAPHI
OG0015310	sp|Q9BRU9|UTP23_HUMAN	tr|A0A452FB84|A0A452FB84_CAPHI
OG0015311	sp|Q6YP21|KAT3_HUMAN	tr|A0A452FC56|A0A452FC56_CAPHI
OG0015312	sp|P35225|IL13_HUMAN	tr|A0A452FCF4|A0A452FCF4_CAPHI
OG0015313	sp|Q6UX46|ALKL2_HUMAN	tr|A0A452FD03|A0A452FD03_CAPHI
OG0015314	sp|Q96N66|MBOA7_HUMAN	tr|A0A452FD06|A0A452FD06_CAPHI
OG0015315	sp|Q96BD0|SO4A1_HUMAN	tr|A0A452FDL2|A0A452FDL2_CAPHI
OG0015316	sp|Q8N6Y2|LRC17_HUMAN	tr|A0A452FEB0|A0A452FEB0_CAPHI
OG0015317	sp|Q9Y2T1|AXIN2_HUMAN	tr|A0A452FEH8|A0A452FEH8_CAPHI
OG0015318	sp|Q9UBI4|STML1_HUMAN	tr|A0A452FF35|A0A452FF35_CAPHI
OG0015319	sp|Q9UKL0|RCOR1_HUMAN	tr|A0A452FFV7|A0A452FFV7_CAPHI
OG0015320	sp|Q8TC20|CAGE1_HUMAN	tr|A0A452FH40|A0A452FH40_CAPHI
OG0015321	sp|P78504|JAG1_HUMAN	tr|A0A452FH50|A0A452FH50_CAPHI
OG0015322	sp|P15529|MCP_HUMAN	tr|A0A452FK06|A0A452FK06_CAPHI
OG0015323	sp|Q9NUB1|ACS2L_HUMAN	tr|A0A452FKE9|A0A452FKE9_CAPHI
OG0015324	sp|Q2V2M9|FHOD3_HUMAN	tr|A0A452FLU4|A0A452FLU4_CAPHI
OG0015325	sp|Q5W0A0|ERI6B_HUMAN	tr|A0A452FLX7|A0A452FLX7_CAPHI
OG0015326	sp|P29558|RBMS1_HUMAN	tr|A0A452FTI0|A0A452FTI0_CAPHI
OG0015327	sp|P42768|WASP_HUMAN	tr|A0A452FWI1|A0A452FWI1_CAPHI
OG0015328	sp|Q12972|PP1R8_HUMAN	tr|A0A452FX55|A0A452FX55_CAPHI
OG0015329	sp|Q6PJ21|SPSB3_HUMAN	tr|A0A452FXA5|A0A452FXA5_CAPHI
OG0015330	sp|Q92585|MAML1_HUMAN	tr|A0A452FZ77|A0A452FZ77_CAPHI
OG0015331	sp|Q9UNU6|CP8B1_HUMAN	tr|A0A452G123|A0A452G123_CAPHI
OG0015332	sp|Q5VT99|LRC38_HUMAN	tr|A0A452G1S4|A0A452G1S4_CAPHI
OG0015333	sp|Q9BXJ4|C1QT3_HUMAN	tr|A0A452G3L9|A0A452G3L9_CAPHI
OG0015334	sp|Q7Z5A7|TAFA5_HUMAN	tr|A0A452G406|A0A452G406_CAPHI
OG0015335	sp|Q8N5A5|ZGPAT_HUMAN	tr|A0A452G6D3|A0A452G6D3_CAPHI
OG0015336	sp|P35243|RECO_HUMAN	tr|A0A452G808|A0A452G808_CAPHI
OG0015337	sp|P82650|RT22_HUMAN	tr|A0A452GAM6|A0A452GAM6_CAPHI
OG0015338	sp|P62745|RHOB_HUMAN	tr|B2M0S8|B2M0S8_CAPHI
OG0015339	sp|P12272|PTHR_HUMAN	tr|E2EAI4|E2EAI4_CAPHI
OG0015340	sp|P07858|CATB_HUMAN	tr|H9B8T9|H9B8T9_CAPHI
OG0015341	sp|Q7Z628|ARHG8_HUMAN	tr|A0A452DQV0|A0A452DQV0_CAPHI
OG0015342	sp|P58557|YBEY_HUMAN	tr|A0A452DW38|A0A452DW38_CAPHI
OG0015343	sp|Q9BZW7|TSG10_HUMAN	tr|A0A452DXS8|A0A452DXS8_CAPHI
OG0015344	sp|P13584|CP4B1_HUMAN	tr|A0A452E372|A0A452E372_CAPHI
OG0015345	sp|Q96PD7|DGAT2_HUMAN	tr|A0A452E3M6|A0A452E3M6_CAPHI
OG0015346	sp|Q9UJW2|TINAG_HUMAN	tr|A0A452E5Y6|A0A452E5Y6_CAPHI
OG0015347	sp|P83881|RL36A_HUMAN	tr|A0A452E7I5|A0A452E7I5_CAPHI
OG0015348	sp|P53370|NUDT6_HUMAN	tr|A0A452E864|A0A452E864_CAPHI
OG0015349	sp|Q86T90|K1328_HUMAN	tr|A0A452E8X4|A0A452E8X4_CAPHI
OG0015350	sp|Q9Y244|POMP_HUMAN	tr|A0A452E9C5|A0A452E9C5_CAPHI
OG0015351	sp|Q86V25|VASH2_HUMAN	tr|A0A452E9F3|A0A452E9F3_CAPHI
OG0015352	sp|O75293|GA45B_HUMAN	tr|A0A452E9N2|A0A452E9N2_CAPHI
OG0015353	sp|Q15477|SKIV2_HUMAN	tr|A0A452EEJ2|A0A452EEJ2_CAPHI
OG0015354	sp|Q9H228|S1PR5_HUMAN	tr|A0A452EFL9|A0A452EFL9_CAPHI
OG0015355	sp|Q96RI0|PAR4_HUMAN	tr|A0A452EKP1|A0A452EKP1_CAPHI
OG0015356	sp|Q01664|TFAP4_HUMAN	tr|A0A452EL51|A0A452EL51_CAPHI
OG0015357	sp|P35790|CHKA_HUMAN	tr|A0A452EMQ8|A0A452EMQ8_CAPHI
OG0015358	sp|O15400|STX7_HUMAN	tr|A0A452ENI2|A0A452ENI2_CAPHI
OG0015359	sp|O43752|STX6_HUMAN	tr|A0A452EPS5|A0A452EPS5_CAPHI
OG0015360	sp|Q8NEM8|CBPC3_HUMAN	tr|A0A452EQL0|A0A452EQL0_CAPHI
OG0015361	sp|Q9UDY4|DNJB4_HUMAN	tr|A0A452ES57|A0A452ES57_CAPHI
OG0015362	sp|O60566|BUB1B_HUMAN	tr|A0A452EU69|A0A452EU69_CAPHI
OG0015363	sp|Q9NXL6|SIDT1_HUMAN	tr|A0A452EW70|A0A452EW70_CAPHI
OG0015364	sp|Q13315|ATM_HUMAN	tr|A0A452EWL0|A0A452EWL0_CAPHI
OG0015365	sp|O60519|CRBL2_HUMAN	tr|A0A452EXP5|A0A452EXP5_CAPHI
OG0015366	sp|Q969S8|HDA10_HUMAN	tr|A0A452EY36|A0A452EY36_CAPHI
OG0015367	sp|Q6ZS86|GLPK5_HUMAN	tr|A0A452F1V9|A0A452F1V9_CAPHI
OG0015368	sp|O00499|BIN1_HUMAN	tr|A0A452F2J1|A0A452F2J1_CAPHI
OG0015369	sp|Q9BQ67|GRWD1_HUMAN	tr|A0A452F352|A0A452F352_CAPHI
OG0015370	sp|P10155|RO60_HUMAN	tr|A0A452F4E3|A0A452F4E3_CAPHI
OG0015371	sp|P32239|GASR_HUMAN	tr|A0A452F4H2|A0A452F4H2_CAPHI
OG0015372	sp|Q5VTL7|FNDC7_HUMAN	tr|A0A452F5G2|A0A452F5G2_CAPHI
OG0015373	sp|Q8NBN7|RDH13_HUMAN	tr|A0A452F855|A0A452F855_CAPHI
OG0015374	sp|Q8N436|CPXM2_HUMAN	tr|A0A452F964|A0A452F964_CAPHI
OG0015375	sp|P61129|ZC3H6_HUMAN	tr|A0A452FAQ6|A0A452FAQ6_CAPHI
OG0015376	sp|Q5SQ64|LY66F_HUMAN	tr|A0A452FBY7|A0A452FBY7_CAPHI
OG0015377	sp|Q92802|N42L2_HUMAN	tr|A0A452FBZ5|A0A452FBZ5_CAPHI
OG0015378	sp|O43166|SI1L1_HUMAN	tr|A0A452FCY3|A0A452FCY3_CAPHI
OG0015379	sp|Q9UNY5|ZN232_HUMAN	tr|A0A452FDZ7|A0A452FDZ7_CAPHI
OG0015380	sp|Q03701|CEBPZ_HUMAN	tr|A0A452FFL1|A0A452FFL1_CAPHI
OG0015381	sp|Q5TGS1|HES3_HUMAN	tr|A0A452FQV8|A0A452FQV8_CAPHI
OG0015382	sp|Q8NBM8|PCYXL_HUMAN	tr|A0A452FR45|A0A452FR45_CAPHI
OG0015383	sp|Q5GH73|XKR6_HUMAN	tr|A0A452FSH9|A0A452FSH9_CAPHI
OG0015384	sp|P52742|ZN135_HUMAN	tr|A0A452FTP0|A0A452FTP0_CAPHI
OG0015385	sp|O75564|JERKY_HUMAN	tr|A0A452FVX4|A0A452FVX4_CAPHI
OG0015386	sp|Q9NPJ1|MKKS_HUMAN	tr|A0A452FX96|A0A452FX96_CAPHI
OG0015387	sp|Q8N5X7|IF4E3_HUMAN	tr|A0A452FXH1|A0A452FXH1_CAPHI
OG0015388	sp|Q96NZ1|FOXN4_HUMAN	tr|A0A452FXH4|A0A452FXH4_CAPHI
OG0015389	sp|Q9NX40|OCAD1_HUMAN	tr|A0A452FY19|A0A452FY19_CAPHI
OG0015390	sp|O60716|CTND1_HUMAN	tr|A0A452FY46|A0A452FY46_CAPHI
OG0015391	sp|P56856|CLD18_HUMAN	tr|A0A452FYD3|A0A452FYD3_CAPHI
OG0015392	sp|Q9HCB6|SPON1_HUMAN	tr|A0A452FYE2|A0A452FYE2_CAPHI
OG0015393	sp|Q504Y0|S39AC_HUMAN	tr|A0A452FZ83|A0A452FZ83_CAPHI
OG0015394	sp|P48167|GLRB_HUMAN	tr|A0A452FZJ1|A0A452FZJ1_CAPHI
OG0015395	sp|O43281|EFS_HUMAN	tr|A0A452G2J6|A0A452G2J6_CAPHI
OG0015396	sp|Q9Y235|ABEC2_HUMAN	tr|A0A452G6Y9|A0A452G6Y9_CAPHI
OG0015397	sp|P40222|TXLNA_HUMAN	tr|A0A452G8A3|A0A452G8A3_CAPHI
OG0015398	sp|Q8IZW8|TENS4_HUMAN	tr|A0A452G8G3|A0A452G8G3_CAPHI
OG0015399	sp|Q92823|NRCAM_HUMAN	tr|A0A452G924|A0A452G924_CAPHI
OG0015400	sp|P36402|TCF7_HUMAN	tr|A0A452GAV5|A0A452GAV5_CAPHI
OG0015401	sp|Q8IXA5|SACA3_HUMAN	tr|D7R6C7|D7R6C7_CAPHI
OG0015402	sp|Q9NP72|RAB18_HUMAN	tr|I1W1N3|I1W1N3_CAPHI
OG0015403	sp|Q9H0Z9|RBM38_HUMAN	tr|A0A452DNN4|A0A452DNN4_CAPHI
OG0015404	sp|P30939|5HT1F_HUMAN	tr|A0A452DP04|A0A452DP04_CAPHI
OG0015405	sp|P06746|DPOLB_HUMAN	tr|A0A452DP61|A0A452DP61_CAPHI
OG0015406	sp|P56880|CLD20_HUMAN	tr|A0A452DQ69|A0A452DQ69_CAPHI
OG0015407	sp|P41586|PACR_HUMAN	tr|A0A452DSR3|A0A452DSR3_CAPHI
OG0015408	sp|Q2WGJ8|TM249_HUMAN	tr|A0A452DV28|A0A452DV28_CAPHI
OG0015409	sp|Q16206|ENOX2_HUMAN	tr|A0A452E0J5|A0A452E0J5_CAPHI
OG0015410	sp|Q12815|TROAP_HUMAN	tr|A0A452E6Q4|A0A452E6Q4_CAPHI
OG0015411	sp|Q9NX46|ADPRS_HUMAN	tr|A0A452E8X2|A0A452E8X2_CAPHI
OG0015412	sp|O75528|TADA3_HUMAN	tr|A0A452EBR0|A0A452EBR0_CAPHI
OG0015413	sp|P43403|ZAP70_HUMAN	tr|A0A452EBV8|A0A452EBV8_CAPHI
OG0015414	sp|Q96NB3|ZN830_HUMAN	tr|A0A452EDL6|A0A452EDL6_CAPHI
OG0015415	sp|Q9Y4C1|KDM3A_HUMAN	tr|A0A452EE80|A0A452EE80_CAPHI
OG0015416	sp|Q8NFQ8|TOIP2_HUMAN	tr|A0A452EFG2|A0A452EFG2_CAPHI
OG0015417	sp|O60231|DHX16_HUMAN	tr|A0A452EGI5|A0A452EGI5_CAPHI
OG0015418	sp|Q16658|FSCN1_HUMAN	tr|A0A452EHN4|A0A452EHN4_CAPHI
OG0015419	sp|Q494R4|CC153_HUMAN	tr|A0A452EHQ4|A0A452EHQ4_CAPHI
OG0015420	sp|Q9UL58|ZN215_HUMAN	tr|A0A452EI35|A0A452EI35_CAPHI
OG0015421	sp|Q53HI1|UNC50_HUMAN	tr|A0A452EJH6|A0A452EJH6_CAPHI
OG0015422	sp|Q14774|HLX_HUMAN	tr|A0A452EK78|A0A452EK78_CAPHI
OG0015423	sp|O15525|MAFG_HUMAN	tr|A0A452ERC7|A0A452ERC7_CAPHI
OG0015424	sp|P59998|ARPC4_HUMAN	tr|A0A452ESM6|A0A452ESM6_CAPHI
OG0015425	sp|Q9H3G5|CPVL_HUMAN	tr|A0A452ETC0|A0A452ETC0_CAPHI
OG0015426	sp|Q9UBV4|WNT16_HUMAN	tr|A0A452EV56|A0A452EV56_CAPHI
OG0015427	sp|P15309|PPAP_HUMAN	tr|A0A452EWS2|A0A452EWS2_CAPHI
OG0015428	sp|Q8TEB1|DCA11_HUMAN	tr|A0A452EWY7|A0A452EWY7_CAPHI
OG0015429	sp|Q13118|KLF10_HUMAN	tr|A0A452EY60|A0A452EY60_CAPHI
OG0015430	sp|Q12879|NMDE1_HUMAN	tr|A0A452F2C9|A0A452F2C9_CAPHI
OG0015431	sp|P32242|OTX1_HUMAN	tr|A0A452F345|A0A452F345_CAPHI
OG0015432	sp|Q8WWB7|GLMP_HUMAN	tr|A0A452F4D2|A0A452F4D2_CAPHI
OG0015433	sp|O15123|ANGP2_HUMAN	tr|A0A452F8L5|A0A452F8L5_CAPHI
OG0015434	sp|Q8WYQ5|DGCR8_HUMAN	tr|A0A452FBI8|A0A452FBI8_CAPHI
OG0015435	sp|Q08334|I10R2_HUMAN	tr|A0A452FBP2|A0A452FBP2_CAPHI
OG0015436	sp|Q8TBM8|DJB14_HUMAN	tr|A0A452FF44|A0A452FF44_CAPHI
OG0015437	sp|Q8IVQ6|ZDH21_HUMAN	tr|A0A452FI30|A0A452FI30_CAPHI
OG0015438	sp|Q32P44|EMAL3_HUMAN	tr|A0A452FIX5|A0A452FIX5_CAPHI
OG0015439	sp|Q8IVT2|MISP_HUMAN	tr|A0A452FJH2|A0A452FJH2_CAPHI
OG0015440	sp|Q9UGY1|NOL12_HUMAN	tr|A0A452FK12|A0A452FK12_CAPHI
OG0015441	sp|Q6VUC0|AP2E_HUMAN	tr|A0A452FK36|A0A452FK36_CAPHI
OG0015442	sp|Q8IZR5|CKLF4_HUMAN	tr|A0A452FKT2|A0A452FKT2_CAPHI
OG0015443	sp|Q7L590|MCM10_HUMAN	tr|A0A452FKT9|A0A452FKT9_CAPHI
OG0015444	sp|P01854|IGHE_HUMAN	tr|A0A452FQB9|A0A452FQB9_CAPHI
OG0015445	sp|Q8WWK9|CKAP2_HUMAN	tr|A0A452FR48|A0A452FR48_CAPHI
OG0015446	sp|Q6UXG2|ELAP1_HUMAN	tr|A0A452FUZ0|A0A452FUZ0_CAPHI
OG0015447	sp|Q9H8E8|CSR2B_HUMAN	tr|A0A452FVL2|A0A452FVL2_CAPHI
OG0015448	sp|Q9NUD9|PIGV_HUMAN	tr|A0A452FYH8|A0A452FYH8_CAPHI
OG0015449	sp|Q9BUA6|MYL10_HUMAN	tr|A0A452G066|A0A452G066_CAPHI
OG0015450	sp|P09430|STP1_HUMAN	tr|A0A452G0A5|A0A452G0A5_CAPHI
OG0015451	sp|P54845|NRL_HUMAN	tr|A0A452G1R2|A0A452G1R2_CAPHI
OG0015452	sp|Q5W0Q7|USPL1_HUMAN	tr|A0A452G356|A0A452G356_CAPHI
OG0015453	sp|Q9UNW8|GP132_HUMAN	tr|A0A452G436|A0A452G436_CAPHI
OG0015454	sp|O95473|SNG4_HUMAN	tr|A0A452G6V7|A0A452G6V7_CAPHI
OG0015455	sp|P01116|RASK_HUMAN	tr|A0A452G867|A0A452G867_CAPHI
OG0015456	sp|P56192|SYMC_HUMAN	tr|A0A452GAJ2|A0A452GAJ2_CAPHI
OG0015457	sp|P49682|CXCR3_HUMAN	sp|Q867B2|CXCR3_CAPHI
OG0015458	sp|Q5SQS7|SH24B_HUMAN	tr|A0A452DKY6|A0A452DKY6_CAPHI
OG0015459	sp|Q96RY5|CRML_HUMAN	tr|A0A452DN24|A0A452DN24_CAPHI
OG0015460	sp|P49190|PTH2R_HUMAN	tr|A0A452DQB4|A0A452DQB4_CAPHI
OG0015461	sp|Q15042|RB3GP_HUMAN	tr|A0A452DRR5|A0A452DRR5_CAPHI
OG0015462	sp|Q96P67|GPR82_HUMAN	tr|A0A452DXA5|A0A452DXA5_CAPHI
OG0015463	sp|O43497|CAC1G_HUMAN	tr|A0A452DXI3|A0A452DXI3_CAPHI
OG0015464	sp|P61923|COPZ1_HUMAN	tr|A0A452DYC8|A0A452DYC8_CAPHI
OG0015465	sp|Q5JSP0|FGD3_HUMAN	tr|A0A452DZL3|A0A452DZL3_CAPHI
OG0015466	sp|O14593|RFXK_HUMAN	tr|A0A452E0Y2|A0A452E0Y2_CAPHI
OG0015467	sp|Q496A3|SPAS1_HUMAN	tr|A0A452E2K2|A0A452E2K2_CAPHI
OG0015468	sp|Q9UKD1|GMEB2_HUMAN	tr|A0A452E394|A0A452E394_CAPHI
OG0015469	sp|Q9NPC8|SIX2_HUMAN	tr|A0A452E3K8|A0A452E3K8_CAPHI
OG0015470	sp|P20916|MAG_HUMAN	tr|A0A452E4D7|A0A452E4D7_CAPHI
OG0015471	sp|Q9UI08|EVL_HUMAN	tr|A0A452E4L3|A0A452E4L3_CAPHI
OG0015472	sp|Q02742|GCNT1_HUMAN	tr|A0A452E6X6|A0A452E6X6_CAPHI
OG0015473	sp|P01042|KNG1_HUMAN	tr|A0A452E819|A0A452E819_CAPHI
OG0015474	sp|Q8NB78|KDM1B_HUMAN	tr|A0A452E947|A0A452E947_CAPHI
OG0015475	sp|P54851|EMP2_HUMAN	tr|A0A452E9P4|A0A452E9P4_CAPHI
OG0015476	sp|A6NDP7|MADL2_HUMAN	tr|A0A452EA22|A0A452EA22_CAPHI
OG0015477	sp|Q8IVF2|AHNK2_HUMAN	tr|A0A452EAM6|A0A452EAM6_CAPHI
OG0015478	sp|O43541|SMAD6_HUMAN	tr|A0A452ECS7|A0A452ECS7_CAPHI
OG0015479	sp|Q9NPD8|UBE2T_HUMAN	tr|A0A452ECX1|A0A452ECX1_CAPHI
OG0015480	sp|P50583|AP4A_HUMAN	tr|A0A452ECY5|A0A452ECY5_CAPHI
OG0015481	sp|Q9NZG7|NINJ2_HUMAN	tr|A0A452ED61|A0A452ED61_CAPHI
OG0015482	sp|Q9BXT4|TDRD1_HUMAN	tr|A0A452EE98|A0A452EE98_CAPHI
OG0015483	sp|Q86WC6|PPR27_HUMAN	tr|A0A452EEW4|A0A452EEW4_CAPHI
OG0015484	sp|Q96H22|CENPN_HUMAN	tr|A0A452EF22|A0A452EF22_CAPHI
OG0015485	sp|Q9BXU9|CABP8_HUMAN	tr|A0A452EH64|A0A452EH64_CAPHI
OG0015486	sp|O60281|ZN292_HUMAN	tr|A0A452ELD3|A0A452ELD3_CAPHI
OG0015487	sp|O43598|DNPH1_HUMAN	tr|A0A452EMT6|A0A452EMT6_CAPHI
OG0015488	sp|Q9UPW5|CBPC1_HUMAN	tr|A0A452ENM3|A0A452ENM3_CAPHI
OG0015489	sp|Q5TGY3|AHDC1_HUMAN	tr|A0A452EPL8|A0A452EPL8_CAPHI
OG0015490	sp|O14657|TOR1B_HUMAN	tr|A0A452EQZ7|A0A452EQZ7_CAPHI
OG0015491	sp|Q6IC98|GRAM4_HUMAN	tr|A0A452ER70|A0A452ER70_CAPHI
OG0015492	sp|Q9BPY3|F118B_HUMAN	tr|A0A452ETS0|A0A452ETS0_CAPHI
OG0015493	sp|Q14257|RCN2_HUMAN	tr|A0A452EW53|A0A452EW53_CAPHI
OG0015494	sp|Q99470|SDF2_HUMAN	tr|A0A452EWN0|A0A452EWN0_CAPHI
OG0015495	sp|P28300|LYOX_HUMAN	tr|A0A452EY86|A0A452EY86_CAPHI
OG0015496	sp|Q01118|SCN7A_HUMAN	tr|A0A452F3V5|A0A452F3V5_CAPHI
OG0015497	sp|Q8N9B4|ANR42_HUMAN	tr|A0A452F543|A0A452F543_CAPHI
OG0015498	sp|O75830|SPI2_HUMAN	tr|A0A452F5F2|A0A452F5F2_CAPHI
OG0015499	sp|Q5T5U3|RHG21_HUMAN	tr|A0A452F6U7|A0A452F6U7_CAPHI
OG0015500	sp|Q9NR99|MXRA5_HUMAN	tr|A0A452F6X2|A0A452F6X2_CAPHI
OG0015501	sp|Q0VG99|MESP2_HUMAN	tr|A0A452F6Y1|A0A452F6Y1_CAPHI
OG0015502	sp|P32248|CCR7_HUMAN	tr|A0A452F8I9|A0A452F8I9_CAPHI
OG0015503	sp|Q9H6K1|ILRUN_HUMAN	tr|A0A452F904|A0A452F904_CAPHI
OG0015504	sp|P46782|RS5_HUMAN	tr|A0A452F9Y6|A0A452F9Y6_CAPHI
OG0015505	sp|Q5VTB9|RN220_HUMAN	tr|A0A452FAC1|A0A452FAC1_CAPHI
OG0015506	sp|Q6QHC5|DEGS2_HUMAN	tr|A0A452FGE7|A0A452FGE7_CAPHI
OG0015507	sp|Q8N4H0|SPA6L_HUMAN	tr|A0A452FGT8|A0A452FGT8_CAPHI
OG0015508	sp|Q9NYF3|FA53C_HUMAN	tr|A0A452FH57|A0A452FH57_CAPHI
OG0015509	sp|Q08397|LOXL1_HUMAN	tr|A0A452FJU6|A0A452FJU6_CAPHI
OG0015510	sp|Q9GZM8|NDEL1_HUMAN	tr|A0A452FK73|A0A452FK73_CAPHI
OG0015511	sp|P61236|YPEL3_HUMAN	tr|A0A452FKY5|A0A452FKY5_CAPHI
OG0015512	sp|Q8NG35|D105A_HUMAN	tr|A0A452FM57|A0A452FM57_CAPHI
OG0015513	sp|Q8N1G4|LRC47_HUMAN	tr|A0A452FPE3|A0A452FPE3_CAPHI
