Orthogroup	Homo_sapiens	Jaculus_jaculus
OG0013151	sp|Q9BYK8|HELZ2_HUMAN	tr|A0A8C5L967|A0A8C5L967_JACJA
OG0013152	sp|Q9BZQ2|SHP1L_HUMAN	tr|A0A8C5KAI7|A0A8C5KAI7_JACJA
OG0013153	sp|Q9H295|DCSTP_HUMAN	tr|A0A8C5KBA5|A0A8C5KBA5_JACJA
OG0013154	sp|Q9HBG7|LY9_HUMAN	tr|A0A8C5JXU5|A0A8C5JXU5_JACJA
OG0013155	sp|Q9NS15|LTBP3_HUMAN	tr|A0A8C5LC40|A0A8C5LC40_JACJA
OG0013156	sp|Q9UJP4|KLH21_HUMAN	tr|A0A8C5KLC7|A0A8C5KLC7_JACJA
OG0013157	sp|Q9ULT8|HECD1_HUMAN	tr|A0A8C5JYG3|A0A8C5JYG3_JACJA
OG0013158	sp|Q9UM00|TMCO1_HUMAN	tr|A0A8C5KID4|A0A8C5KID4_JACJA
OG0013159	sp|Q9UQB3|CTND2_HUMAN	tr|A0A8C5KPQ2|A0A8C5KPQ2_JACJA
OG0013160	sp|Q9Y614|ACL7B_HUMAN	tr|A0A8C5NVD9|A0A8C5NVD9_JACJA
OG0013161	sp|A6NCQ9|RN222_HUMAN	tr|A0A8C5K6K2|A0A8C5K6K2_JACJA
OG0013162	sp|A8K8P3|SFI1_HUMAN	tr|A0A8C5KL51|A0A8C5KL51_JACJA
OG0013163	sp|C9JXX5|CK094_HUMAN	tr|A0A8C5L2X6|A0A8C5L2X6_JACJA
OG0013164	sp|O00398|P2Y10_HUMAN	tr|A0A8C5NYK3|A0A8C5NYK3_JACJA
OG0013165	sp|O14772|FPGT_HUMAN	tr|A0A8C5KAQ4|A0A8C5KAQ4_JACJA
OG0013166	sp|O14894|T4S5_HUMAN	tr|A0A8C5LBS9|A0A8C5LBS9_JACJA
OG0013167	sp|O43166|SI1L1_HUMAN	tr|A0A8C5LGY5|A0A8C5LGY5_JACJA
OG0013168	sp|O60883|G37L1_HUMAN	tr|A0A8C5LGE0|A0A8C5LGE0_JACJA
OG0013169	sp|O75071|EFC14_HUMAN	tr|A0A8C5P0D4|A0A8C5P0D4_JACJA
OG0013170	sp|O75781|PALM_HUMAN	tr|A0A8C5JXG1|A0A8C5JXG1_JACJA
OG0013171	sp|O75840|KLF7_HUMAN	tr|A0A8C5NXJ4|A0A8C5NXJ4_JACJA
OG0013172	sp|O75911|DHRS3_HUMAN	tr|A0A8C5KD57|A0A8C5KD57_JACJA
OG0013173	sp|O95238|SPDEF_HUMAN	tr|A0A8C5L460|A0A8C5L460_JACJA
OG0013174	sp|O95347|SMC2_HUMAN	tr|A0A8C5P5L6|A0A8C5P5L6_JACJA
OG0013175	sp|P01008|ANT3_HUMAN	tr|A0A8C5KNC5|A0A8C5KNC5_JACJA
OG0013176	sp|P13686|PPA5_HUMAN	tr|A0A8C5K2A1|A0A8C5K2A1_JACJA
OG0013177	sp|P13727|PRG2_HUMAN	tr|A0A8C5NWJ0|A0A8C5NWJ0_JACJA
OG0013178	sp|P14649|MYL6B_HUMAN	tr|A0A8C5L5X5|A0A8C5L5X5_JACJA
OG0013179	sp|P15502|ELN_HUMAN	tr|A0A8C5KN57|A0A8C5KN57_JACJA
OG0013180	sp|P17405|ASM_HUMAN	tr|A0A8C5KPM6|A0A8C5KPM6_JACJA
OG0013181	sp|P20132|SDHL_HUMAN	tr|A0A8C5KQB2|A0A8C5KQB2_JACJA
OG0013182	sp|P23743|DGKA_HUMAN	tr|A0A8C5K8N3|A0A8C5K8N3_JACJA
OG0013183	sp|P35613|BASI_HUMAN	tr|A0A8C5P160|A0A8C5P160_JACJA
OG0013184	sp|P35659|DEK_HUMAN	tr|A0A8C5NW04|A0A8C5NW04_JACJA
OG0013185	sp|P41252|SYIC_HUMAN	tr|A0A8C5NXW0|A0A8C5NXW0_JACJA
OG0013186	sp|P47712|PA24A_HUMAN	tr|A0A8C5LIN8|A0A8C5LIN8_JACJA
OG0013187	sp|P48444|COPD_HUMAN	tr|A0A8C5JZL7|A0A8C5JZL7_JACJA
OG0013188	sp|P51571|SSRD_HUMAN	tr|A0A8C5KYS3|A0A8C5KYS3_JACJA
OG0013189	sp|P52272|HNRPM_HUMAN	tr|A0A8C5KWI9|A0A8C5KWI9_JACJA
OG0013190	sp|P55735|SEC13_HUMAN	tr|A0A8C5LIJ2|A0A8C5LIJ2_JACJA
OG0013191	sp|P62253|UB2G1_HUMAN	tr|A0A8C5KLI1|A0A8C5KLI1_JACJA
OG0013192	sp|Q02763|TIE2_HUMAN	tr|A0A8C5L3L8|A0A8C5L3L8_JACJA
OG0013194	sp|Q14978|NOLC1_HUMAN	tr|A0A8C5LA08|A0A8C5LA08_JACJA
OG0013195	sp|Q14980|NUMA1_HUMAN	tr|A0A8C5L2T7|A0A8C5L2T7_JACJA
OG0013196	sp|Q15048|LRC14_HUMAN	tr|A0A8C5KJN6|A0A8C5KJN6_JACJA
OG0013197	sp|Q32M88|PGGHG_HUMAN	tr|A0A8C5KHC6|A0A8C5KHC6_JACJA
OG0013198	sp|Q567U6|CCD93_HUMAN	tr|A0A8C5NZA0|A0A8C5NZA0_JACJA
OG0013199	sp|Q5HYI8|RABL3_HUMAN	tr|A0A8C5LGJ1|A0A8C5LGJ1_JACJA
OG0013200	sp|Q5T8I9|HENMT_HUMAN	tr|A0A8C5KYU9|A0A8C5KYU9_JACJA
OG0013201	sp|Q5TB80|CE162_HUMAN	tr|A0A8C5KJ83|A0A8C5KJ83_JACJA
OG0013202	sp|Q658L1|SAXO2_HUMAN	tr|A0A8C5LM37|A0A8C5LM37_JACJA
OG0013203	sp|Q6P4F2|FDX2_HUMAN	tr|A0A8C5P199|A0A8C5P199_JACJA
OG0013204	sp|Q6PF15|KLH35_HUMAN	tr|A0A8C5NYE1|A0A8C5NYE1_JACJA
OG0013205	sp|Q6UXT8|ALKL1_HUMAN	tr|A0A8C5JVB9|A0A8C5JVB9_JACJA
OG0013206	sp|Q7RTN6|STRAA_HUMAN	tr|A0A8C5KDD7|A0A8C5KDD7_JACJA
OG0013207	sp|Q86YV0|RASL3_HUMAN	tr|A0A8C5KJR4|A0A8C5KJR4_JACJA
OG0013208	sp|Q86YV9|HPS6_HUMAN	tr|A0A8C5KAC7|A0A8C5KAC7_JACJA
OG0013209	sp|Q8IV35|WDR49_HUMAN	tr|A0A8C5K5J8|A0A8C5K5J8_JACJA
OG0013210	sp|Q8NAN2|MIGA1_HUMAN	tr|A0A8C5P111|A0A8C5P111_JACJA
OG0013211	sp|Q8NC44|RETR2_HUMAN	tr|A0A8C5LAE2|A0A8C5LAE2_JACJA
OG0013212	sp|Q8NET8|TRPV3_HUMAN	tr|A0A8C5NU97|A0A8C5NU97_JACJA
OG0013213	sp|Q8NFK1|CXG3_HUMAN	tr|A0A8C5L3F0|A0A8C5L3F0_JACJA
OG0013214	sp|Q8NHU2|CFA61_HUMAN	tr|A0A8C5KZJ3|A0A8C5KZJ3_JACJA
OG0013215	sp|Q8WXG8|S100Z_HUMAN	tr|A0A8C5KF89|A0A8C5KF89_JACJA
OG0013216	sp|Q96EM0|T3HPD_HUMAN	tr|A0A8C5P587|A0A8C5P587_JACJA
OG0013217	sp|Q96MT3|PRIC1_HUMAN	tr|A0A8C5KDQ5|A0A8C5KDQ5_JACJA
OG0013218	sp|Q99680|GPR22_HUMAN	tr|A0A8C5LFW0|A0A8C5LFW0_JACJA
OG0013219	sp|Q9BPX6|MICU1_HUMAN	tr|A0A8C5K7Z5|A0A8C5K7Z5_JACJA
OG0013220	sp|Q9BT56|SPXN_HUMAN	tr|A0A8C5P258|A0A8C5P258_JACJA
OG0013221	sp|Q9C098|DCLK3_HUMAN	tr|A0A8C5L6D9|A0A8C5L6D9_JACJA
OG0013222	sp|Q9H583|HEAT1_HUMAN	tr|A0A8C5LBN1|A0A8C5LBN1_JACJA
OG0013223	sp|Q9HAT1|LMA1L_HUMAN	tr|A0A8C5K2J3|A0A8C5K2J3_JACJA
OG0013224	sp|Q9NW97|TMM51_HUMAN	tr|A0A8C5K5C1|A0A8C5K5C1_JACJA
OG0013225	sp|Q9Y2Q9|RT28_HUMAN	tr|A0A8C5LE16|A0A8C5LE16_JACJA
OG0013226	sp|Q9Y4P8|WIPI2_HUMAN	tr|A0A8C5KDL1|A0A8C5KDL1_JACJA
OG0013227	sp|O60285|NUAK1_HUMAN	tr|A0A8C5L9W0|A0A8C5L9W0_JACJA
OG0013228	sp|O75385|ULK1_HUMAN	tr|A0A8C5KVB4|A0A8C5KVB4_JACJA
OG0013229	sp|O75951|LYZL6_HUMAN	tr|A0A8C5KE46|A0A8C5KE46_JACJA
OG0013230	sp|P18545|CNRG_HUMAN	tr|A0A8C5P0F9|A0A8C5P0F9_JACJA
OG0013231	sp|P24928|RPB1_HUMAN	tr|A0A8C5KJS8|A0A8C5KJS8_JACJA
OG0013232	sp|P30281|CCND3_HUMAN	tr|A0A8C5L5A9|A0A8C5L5A9_JACJA
OG0013233	sp|P31431|SDC4_HUMAN	tr|A0A8C5L687|A0A8C5L687_JACJA
OG0013234	sp|P40337|VHL_HUMAN	tr|A0A8C5KGH6|A0A8C5KGH6_JACJA
OG0013235	sp|P57739|CLD2_HUMAN	tr|A0A8C5KAC3|A0A8C5KAC3_JACJA
OG0013236	sp|P78316|NOP14_HUMAN	tr|A0A8C5K3D9|A0A8C5K3D9_JACJA
OG0013237	sp|P78412|IRX6_HUMAN	tr|A0A8C5JYS7|A0A8C5JYS7_JACJA
OG0013238	sp|Q0VG99|MESP2_HUMAN	tr|A0A8C5K2H3|A0A8C5K2H3_JACJA
OG0013239	sp|Q13162|PRDX4_HUMAN	tr|A0A8C5KD48|A0A8C5KD48_JACJA
OG0013240	sp|Q14691|PSF1_HUMAN	tr|A0A8C5KW56|A0A8C5KW56_JACJA
OG0013241	sp|Q15649|ZNHI3_HUMAN	tr|A0A8C5P414|A0A8C5P414_JACJA
OG0013242	sp|Q3B7T3|BEAN1_HUMAN	tr|A0A8C5KED5|A0A8C5KED5_JACJA
OG0013243	sp|Q494R4|CC153_HUMAN	tr|A0A8C5KTQ9|A0A8C5KTQ9_JACJA
OG0013244	sp|Q49AM1|MTEF2_HUMAN	tr|A0A8C5K255|A0A8C5K255_JACJA
OG0013245	sp|Q5QGS0|NEXMI_HUMAN	tr|A0A8C5K0S4|A0A8C5K0S4_JACJA
OG0013246	sp|Q5T953|IER5L_HUMAN	tr|A0A8C5L1K5|A0A8C5L1K5_JACJA
OG0013247	sp|Q6A162|K1C40_HUMAN	tr|A0A8C5L9G3|A0A8C5L9G3_JACJA
OG0013248	sp|Q6NUN7|JHY_HUMAN	tr|A0A8C5KFX2|A0A8C5KFX2_JACJA
OG0013249	sp|Q6UWU4|CF089_HUMAN	tr|A0A8C5P0Z1|A0A8C5P0Z1_JACJA
OG0013250	sp|Q6UXL0|I20RB_HUMAN	tr|A0A8C5KRF0|A0A8C5KRF0_JACJA
OG0013251	sp|Q6ZP82|CC141_HUMAN	tr|A0A8C5LKX7|A0A8C5LKX7_JACJA
OG0013252	sp|Q7Z4G1|COMD6_HUMAN	tr|A0A8C5LCM3|A0A8C5LCM3_JACJA
OG0013253	sp|Q86WA6|BPHL_HUMAN	tr|A0A8C5KJD4|A0A8C5KJD4_JACJA
OG0013254	sp|Q8IV16|HDBP1_HUMAN	tr|A0A8C5KLR5|A0A8C5KLR5_JACJA
OG0013255	sp|Q8IV42|PSTK_HUMAN	tr|A0A8C5LA79|A0A8C5LA79_JACJA
OG0013256	sp|Q8IXW5|RPAP2_HUMAN	tr|A0A8C5KC23|A0A8C5KC23_JACJA
OG0013257	sp|Q8WXA2|PATE1_HUMAN	tr|A0A8C5KV76|A0A8C5KV76_JACJA
OG0013258	sp|Q92733|PRCC_HUMAN	tr|A0A8C5LMA8|A0A8C5LMA8_JACJA
OG0013259	sp|Q96AA8|JKIP2_HUMAN	tr|A0A8C5JTR8|A0A8C5JTR8_JACJA
OG0013260	sp|Q96K76|UBP47_HUMAN	tr|A0A8C5P4K5|A0A8C5P4K5_JACJA
OG0013261	sp|Q96LU7|MRFL_HUMAN	tr|A0A8C5L9H4|A0A8C5L9H4_JACJA
OG0013262	sp|Q96M11|HYLS1_HUMAN	tr|A0A8C5NXT6|A0A8C5NXT6_JACJA
OG0013263	sp|Q9BXM7|PINK1_HUMAN	tr|A0A8C5KWS6|A0A8C5KWS6_JACJA
OG0013264	sp|Q9H0B6|KLC2_HUMAN	tr|A0A8C5L588|A0A8C5L588_JACJA
OG0013265	sp|Q9H1N7|S35B3_HUMAN	tr|A0A8C5KZL2|A0A8C5KZL2_JACJA
OG0013266	sp|Q9H237|PORCN_HUMAN	tr|A0A8C5KE40|A0A8C5KE40_JACJA
OG0013267	sp|Q9HC21|TPC_HUMAN	tr|A0A8C5K6H6|A0A8C5K6H6_JACJA
OG0013268	sp|Q9NWU1|OXSM_HUMAN	tr|A0A8C5KHB0|A0A8C5KHB0_JACJA
OG0013269	sp|Q9NY35|CLDN1_HUMAN	tr|A0A8C5NVS0|A0A8C5NVS0_JACJA
OG0013270	sp|Q9UJK0|TSR3_HUMAN	tr|A0A8C5P1E7|A0A8C5P1E7_JACJA
OG0013271	sp|Q9UK80|UBP21_HUMAN	tr|A0A8C5K719|A0A8C5K719_JACJA
OG0013272	sp|Q9UQN3|CHM2B_HUMAN	tr|A0A8C5K8K5|A0A8C5K8K5_JACJA
OG0013273	sp|Q9Y261|FOXA2_HUMAN	tr|A0A8C5LEA8|A0A8C5LEA8_JACJA
OG0013274	sp|Q9Y303|NAGA_HUMAN	tr|A0A8C5KZG4|A0A8C5KZG4_JACJA
OG0013275	sp|Q9Y592|CEP83_HUMAN	tr|A0A8C5KVF3|A0A8C5KVF3_JACJA
OG0013276	sp|A6NNA5|DRGX_HUMAN	tr|A0A8C5NZQ4|A0A8C5NZQ4_JACJA
OG0013277	sp|A7E2V4|ZSWM8_HUMAN	tr|A0A8C5JWJ7|A0A8C5JWJ7_JACJA
OG0013278	sp|O15084|ANR28_HUMAN	tr|A0A8C5NV84|A0A8C5NV84_JACJA
OG0013279	sp|O15460|P4HA2_HUMAN	tr|A0A8C5LDJ7|A0A8C5LDJ7_JACJA
OG0013280	sp|O60575|ISK4_HUMAN	tr|A0A8C5LGV3|A0A8C5LGV3_JACJA
OG0013281	sp|O75342|LX12B_HUMAN	tr|A0A8C5KRD5|A0A8C5KRD5_JACJA
OG0013282	sp|P04080|CYTB_HUMAN	tr|A0A8C5L8S2|A0A8C5L8S2_JACJA
OG0013283	sp|P05162|LEG2_HUMAN	tr|A0A8C5KNM1|A0A8C5KNM1_JACJA
OG0013284	sp|P16442|BGAT_HUMAN	tr|A0A8C5KZ58|A0A8C5KZ58_JACJA
OG0013285	sp|P20807|CAN3_HUMAN	tr|A0A8C5KC14|A0A8C5KC14_JACJA
OG0013286	sp|P25092|GUC2C_HUMAN	tr|A0A8C5L596|A0A8C5L596_JACJA
OG0013287	sp|P35398|RORA_HUMAN	tr|A0A8C5L166|A0A8C5L166_JACJA
OG0013288	sp|P36969|GPX4_HUMAN	tr|A0A8C5KXV2|A0A8C5KXV2_JACJA
OG0013289	sp|P42574|CASP3_HUMAN	tr|A0A8C5KB89|A0A8C5KB89_JACJA
OG0013290	sp|P45378|TNNT3_HUMAN	tr|A0A8C5P3K9|A0A8C5P3K9_JACJA
OG0013291	sp|P49450|CENPA_HUMAN	tr|A0A8C5KQ62|A0A8C5KQ62_JACJA
OG0013292	sp|P51956|NEK3_HUMAN	tr|A0A8C5JXT0|A0A8C5JXT0_JACJA
OG0013293	sp|Q02846|GUC2D_HUMAN	tr|A0A8C5L3C2|A0A8C5L3C2_JACJA
OG0013294	sp|Q06413|MEF2C_HUMAN	tr|A0A8C5NYC5|A0A8C5NYC5_JACJA
OG0013295	sp|Q12794|HYAL1_HUMAN	tr|A0A8C5LB57|A0A8C5LB57_JACJA
OG0013296	sp|Q14997|PSME4_HUMAN	tr|A0A8C5KK75|A0A8C5KK75_JACJA
OG0013297	sp|Q16637|SMN_HUMAN	tr|A0A8C5KN58|A0A8C5KN58_JACJA
OG0013298	sp|Q1HG43|DOXA1_HUMAN	tr|A0A8C5KFY9|A0A8C5KFY9_JACJA
OG0013299	sp|Q5JU85|IQEC2_HUMAN	tr|A0A8C5KFC7|A0A8C5KFC7_JACJA
OG0013300	sp|Q5T440|CAF17_HUMAN	tr|A0A8C5P548|A0A8C5P548_JACJA
OG0013301	sp|Q5VWJ9|SNX30_HUMAN	tr|A0A8C5L0F9|A0A8C5L0F9_JACJA
OG0013302	sp|Q5VZV1|MT21C_HUMAN	tr|A0A8C5KEB5|A0A8C5KEB5_JACJA
OG0013303	sp|Q6IC98|GRAM4_HUMAN	tr|A0A8C5LHW8|A0A8C5LHW8_JACJA
OG0013304	sp|Q7L1W4|LRC8D_HUMAN	tr|A0A8C5K0S0|A0A8C5K0S0_JACJA
OG0013305	sp|Q8IXH6|T53I2_HUMAN	tr|A0A8C5P2C4|A0A8C5P2C4_JACJA
OG0013306	sp|Q8IZT6|ASPM_HUMAN	tr|A0A8C5KJ47|A0A8C5KJ47_JACJA
OG0013307	sp|Q8IZT8|HS3S5_HUMAN	tr|A0A8C5P051|A0A8C5P051_JACJA
OG0013308	sp|Q8NEB5|PLPP5_HUMAN	tr|A0A8C5KDB8|A0A8C5KDB8_JACJA
OG0013309	sp|Q8NI22|MCFD2_HUMAN	tr|A0A8C5K7M0|A0A8C5K7M0_JACJA
OG0013310	sp|Q8TBZ2|MYBPP_HUMAN	tr|A0A8C5NWA2|A0A8C5NWA2_JACJA
OG0013311	sp|Q8TC71|MIEAP_HUMAN	tr|A0A8C5L245|A0A8C5L245_JACJA
OG0013312	sp|Q8WVF2|UCMA_HUMAN	tr|A0A8C5K5X7|A0A8C5K5X7_JACJA
OG0013313	sp|Q8WWG1|NRG4_HUMAN	tr|A0A8C5L597|A0A8C5L597_JACJA
OG0013314	sp|Q92859|NEO1_HUMAN	tr|A0A8C5NUK2|A0A8C5NUK2_JACJA
OG0013315	sp|Q93034|CUL5_HUMAN	tr|A0A8C5K419|A0A8C5K419_JACJA
OG0013316	sp|Q96JJ6|JPH4_HUMAN	tr|A0A8C5P002|A0A8C5P002_JACJA
OG0013317	sp|Q99726|ZNT3_HUMAN	tr|A0A8C5JVQ6|A0A8C5JVQ6_JACJA
OG0013318	sp|Q9BRP1|PDD2L_HUMAN	tr|A0A8C5K0Q9|A0A8C5K0Q9_JACJA
OG0013319	sp|Q9BSG0|PADC1_HUMAN	tr|A0A8C5KYK3|A0A8C5KYK3_JACJA
OG0013320	sp|Q9BW27|NUP85_HUMAN	tr|A0A8C5NU69|A0A8C5NU69_JACJA
OG0013321	sp|Q9BWT7|CAR10_HUMAN	tr|A0A8C5KC47|A0A8C5KC47_JACJA
OG0013322	sp|Q9H7B4|SMYD3_HUMAN	tr|A0A8C5LJV0|A0A8C5LJV0_JACJA
OG0013323	sp|Q9NZL6|RGL1_HUMAN	tr|A0A8C5L4L4|A0A8C5L4L4_JACJA
OG0013324	sp|Q9P2W7|B3GA1_HUMAN	tr|A0A8C5JU31|A0A8C5JU31_JACJA
OG0013325	sp|Q9UBB4|ATX10_HUMAN	tr|A0A8C5P3J3|A0A8C5P3J3_JACJA
OG0013326	sp|Q9UJZ1|STML2_HUMAN	tr|A0A8C5JXW2|A0A8C5JXW2_JACJA
OG0013327	sp|Q9UKI9|PO2F3_HUMAN	tr|A0A8C5NZC6|A0A8C5NZC6_JACJA
OG0013328	sp|Q9ULP0|NDRG4_HUMAN	tr|A0A8C5KU48|A0A8C5KU48_JACJA
OG0013329	sp|Q9UNE0|EDAR_HUMAN	tr|A0A8C5P5J7|A0A8C5P5J7_JACJA
OG0013330	sp|Q9Y618|NCOR2_HUMAN	tr|A0A8C5KRW6|A0A8C5KRW6_JACJA
OG0013331	sp|A0PJZ3|GXLT2_HUMAN	tr|A0A8C5KH76|A0A8C5KH76_JACJA
OG0013332	sp|A2VDF0|FUCM_HUMAN	tr|A0A8C5NYA4|A0A8C5NYA4_JACJA
OG0013333	sp|C9J069|AJM1_HUMAN	tr|A0A8C5KDS6|A0A8C5KDS6_JACJA
OG0013334	sp|O15265|ATX7_HUMAN	tr|A0A8C5L3X4|A0A8C5L3X4_JACJA
OG0013335	sp|O43929|ORC4_HUMAN	tr|A0A8C5KBU0|A0A8C5KBU0_JACJA
OG0013336	sp|O75112|LDB3_HUMAN	tr|A0A8C5L0G4|A0A8C5L0G4_JACJA
OG0013337	sp|O75530|EED_HUMAN	tr|A0A8C5KQ05|A0A8C5KQ05_JACJA
OG0013338	sp|O75808|CAN15_HUMAN	tr|A0A8C5L808|A0A8C5L808_JACJA
OG0013339	sp|O94772|LY6H_HUMAN	tr|A0A8C5JXF6|A0A8C5JXF6_JACJA
OG0013340	sp|O94906|PRP6_HUMAN	tr|A0A8C5JXD4|A0A8C5JXD4_JACJA
OG0013341	sp|O95711|LY86_HUMAN	tr|A0A8C5LGB7|A0A8C5LGB7_JACJA
OG0013342	sp|P04083|ANXA1_HUMAN	tr|A0A8C5KNR6|A0A8C5KNR6_JACJA
OG0013343	sp|P14222|PERF_HUMAN	tr|A0A8C5NVP8|A0A8C5NVP8_JACJA
OG0013344	sp|P17509|HXB6_HUMAN	tr|A0A8C5JVT7|A0A8C5JVT7_JACJA
OG0013345	sp|P32243|OTX2_HUMAN	tr|A0A8C5KD75|A0A8C5KD75_JACJA
OG0013346	sp|P49916|DNLI3_HUMAN	tr|A0A8C5K107|A0A8C5K107_JACJA
OG0013347	sp|P51608|MECP2_HUMAN	tr|A0A8C5LDB3|A0A8C5LDB3_JACJA
OG0013348	sp|P61236|YPEL3_HUMAN	tr|A0A8C5KZD3|A0A8C5KZD3_JACJA
OG0013349	sp|Q04743|EMX2_HUMAN	tr|A0A8C5KQB0|A0A8C5KQB0_JACJA
OG0013350	sp|Q13671|RIN1_HUMAN	tr|A0A8C5KB35|A0A8C5KB35_JACJA
OG0013351	sp|Q13884|SNTB1_HUMAN	tr|A0A8C5NV64|A0A8C5NV64_JACJA
OG0013352	sp|Q15652|JHD2C_HUMAN	tr|A0A8C5P523|A0A8C5P523_JACJA
OG0013353	sp|Q15831|STK11_HUMAN	tr|A0A8C5KKS3|A0A8C5KKS3_JACJA
OG0013354	sp|Q5S007|LRRK2_HUMAN	tr|A0A8C5KHR9|A0A8C5KHR9_JACJA
OG0013355	sp|Q5T2S8|ODAD2_HUMAN	tr|A0A8C5KVN3|A0A8C5KVN3_JACJA
OG0013356	sp|Q5VT06|CE350_HUMAN	tr|A0A8C5KJS3|A0A8C5KJS3_JACJA
OG0013357	sp|Q6ICH7|ASPH2_HUMAN	tr|A0A8C5KSK3|A0A8C5KSK3_JACJA
OG0013358	sp|Q6P2H3|CEP85_HUMAN	tr|A0A8C5JW93|A0A8C5JW93_JACJA
OG0013359	sp|Q6PGN9|PSRC1_HUMAN	tr|A0A8C5LDY1|A0A8C5LDY1_JACJA
OG0013360	sp|Q7L273|KCTD9_HUMAN	tr|A0A8C5NZC2|A0A8C5NZC2_JACJA
OG0013361	sp|Q8IUC2|KRA81_HUMAN	tr|A0A8C5KEB7|A0A8C5KEB7_JACJA
OG0013362	sp|Q8IV36|HID1_HUMAN	tr|A0A8C5KGP1|A0A8C5KGP1_JACJA
OG0013363	sp|Q8IXQ5|KLHL7_HUMAN	tr|A0A8C5L883|A0A8C5L883_JACJA
OG0013364	sp|Q8IYK8|REM2_HUMAN	tr|A0A8C5KBL0|A0A8C5KBL0_JACJA
OG0013365	sp|Q8N5J2|MINY1_HUMAN	tr|A0A8C5L7C1|A0A8C5L7C1_JACJA
OG0013366	sp|Q8N5Q1|GAR5B_HUMAN	tr|A0A8C5KW57|A0A8C5KW57_JACJA
OG0013367	sp|Q8NCQ7|PRCA1_HUMAN	tr|A0A8C5P3U1|A0A8C5P3U1_JACJA
OG0013368	sp|Q8NEY4|VATC2_HUMAN	tr|A0A8C5KAN8|A0A8C5KAN8_JACJA
OG0013369	sp|Q8NI17|IL31R_HUMAN	tr|A0A8C5NZ02|A0A8C5NZ02_JACJA
OG0013370	sp|Q8WU17|RN139_HUMAN	tr|A0A8C5KCA6|A0A8C5KCA6_JACJA
OG0013371	sp|Q8WXI7|MUC16_HUMAN	tr|A0A8C5NU79|A0A8C5NU79_JACJA
OG0013372	sp|Q92858|ATOH1_HUMAN	tr|A0A8C5JXQ9|A0A8C5JXQ9_JACJA
OG0013373	sp|Q969G9|NKD1_HUMAN	tr|A0A8C5P0D2|A0A8C5P0D2_JACJA
OG0013374	sp|Q96BU1|S1PBP_HUMAN	tr|A0A8C5KSJ7|A0A8C5KSJ7_JACJA
OG0013375	sp|Q96S16|JMJD8_HUMAN	tr|A0A8C5KCY2|A0A8C5KCY2_JACJA
OG0013376	sp|Q99497|PARK7_HUMAN	tr|A0A8C5P035|A0A8C5P035_JACJA
OG0013377	sp|Q9BRQ5|ORAI3_HUMAN	tr|A0A8C5L7J4|A0A8C5L7J4_JACJA
OG0013378	sp|Q9BS40|LXN_HUMAN	tr|A0A8C5NYR6|A0A8C5NYR6_JACJA
OG0013379	sp|Q9BUT9|MCRI2_HUMAN	tr|A0A8C5KBR3|A0A8C5KBR3_JACJA
OG0013380	sp|Q9BXA6|TSSK6_HUMAN	tr|A0A8C5K1F5|A0A8C5K1F5_JACJA
OG0013381	sp|Q9BZ95|NSD3_HUMAN	tr|A0A8C5NY22|A0A8C5NY22_JACJA
OG0013382	sp|Q9BZV1|UBXN6_HUMAN	tr|A0A8C5L215|A0A8C5L215_JACJA
OG0013383	sp|Q9C0F0|ASXL3_HUMAN	tr|A0A8C5NYR2|A0A8C5NYR2_JACJA
OG0013384	sp|Q9H845|ACAD9_HUMAN	tr|A0A8C5KPL2|A0A8C5KPL2_JACJA
OG0013385	sp|Q9UGU5|HMGX4_HUMAN	tr|A0A8C5NU96|A0A8C5NU96_JACJA
OG0013386	sp|Q9ULF5|S39AA_HUMAN	tr|A0A8C5K913|A0A8C5K913_JACJA
OG0013387	sp|Q9UNL2|SSRG_HUMAN	tr|A0A8C5P0Z7|A0A8C5P0Z7_JACJA
OG0013388	sp|Q9Y5Q5|CORIN_HUMAN	tr|A0A8C5LEI3|A0A8C5LEI3_JACJA
OG0013389	sp|A6NN92|CXE1_HUMAN	tr|A0A8C5KF82|A0A8C5KF82_JACJA
OG0013390	sp|E9PB15|PTG3L_HUMAN	tr|A0A8C5LCM8|A0A8C5LCM8_JACJA
OG0013391	sp|H0YL14|TM250_HUMAN	tr|A0A8C5KE92|A0A8C5KE92_JACJA
OG0013392	sp|O14764|GBRD_HUMAN	tr|A0A8C5L364|A0A8C5L364_JACJA
OG0013393	sp|O14904|WNT9A_HUMAN	tr|A0A8C5P3W4|A0A8C5P3W4_JACJA
OG0013394	sp|O14924|RGS12_HUMAN	tr|A0A8C5LEB3|A0A8C5LEB3_JACJA
OG0013395	sp|O15405|TOX3_HUMAN	tr|A0A8C5LBN9|A0A8C5LBN9_JACJA
OG0013396	sp|O60565|GREM1_HUMAN	tr|A0A8C5KH17|A0A8C5KH17_JACJA
OG0013397	sp|O75461|E2F6_HUMAN	tr|A0A8C5P5A9|A0A8C5P5A9_JACJA
OG0013398	sp|O76027|ANXA9_HUMAN	tr|A0A8C5JVR4|A0A8C5JVR4_JACJA
OG0013399	sp|O94778|AQP8_HUMAN	tr|A0A8C5KYY8|A0A8C5KYY8_JACJA
OG0013400	sp|O95167|NDUA3_HUMAN	tr|A0A8C5L5B1|A0A8C5L5B1_JACJA
OG0013401	sp|O95243|MBD4_HUMAN	tr|A0A8C5KVF1|A0A8C5KVF1_JACJA
