Orthogroup	Homo_sapiens	Otolemur_garnettii
OG0013114	sp|P21757|MSRE_HUMAN	tr|H0XCM9|H0XCM9_OTOGA
OG0013115	sp|P21810|PGS1_HUMAN	tr|H0WZH6|H0WZH6_OTOGA
OG0013116	sp|P22492|H1T_HUMAN	tr|H0XKW8|H0XKW8_OTOGA
OG0013117	sp|P46100|ATRX_HUMAN	tr|H0XMU7|H0XMU7_OTOGA
OG0013118	sp|P49023|PAXI_HUMAN	tr|H0XSE6|H0XSE6_OTOGA
OG0013119	sp|P49279|NRAM1_HUMAN	tr|H0WPA9|H0WPA9_OTOGA
OG0013120	sp|P49639|HXA1_HUMAN	tr|B5SNN7|B5SNN7_OTOGA
OG0013121	sp|P49715|CEBPA_HUMAN	tr|H0Y269|H0Y269_OTOGA
OG0013122	sp|P50542|PEX5_HUMAN	tr|H0X3D8|H0X3D8_OTOGA
OG0013123	sp|P51164|ATP4B_HUMAN	tr|H0WMZ1|H0WMZ1_OTOGA
OG0013124	sp|P54760|EPHB4_HUMAN	tr|H0X0E5|H0X0E5_OTOGA
OG0013125	sp|P62699|YPEL5_HUMAN	tr|H0XU49|H0XU49_OTOGA
OG0013126	sp|P78562|PHEX_HUMAN	tr|H0X3N8|H0X3N8_OTOGA
OG0013127	sp|P79522|PRR3_HUMAN	tr|H0WPV8|H0WPV8_OTOGA
OG0013128	sp|Q01196|RUNX1_HUMAN	tr|H0XVH3|H0XVH3_OTOGA
OG0013129	sp|Q04446|GLGB_HUMAN	tr|H0WH56|H0WH56_OTOGA
OG0013130	sp|Q13021|MALL_HUMAN	tr|H0Y0P9|H0Y0P9_OTOGA
OG0013131	sp|Q13683|ITA7_HUMAN	tr|H0X2V9|H0X2V9_OTOGA
OG0013132	sp|Q14242|SELPL_HUMAN	tr|H0Y0C0|H0Y0C0_OTOGA
OG0013133	sp|Q14353|GAMT_HUMAN	tr|H0XLG1|H0XLG1_OTOGA
OG0013134	sp|Q14773|ICAM4_HUMAN	tr|H0X405|H0X405_OTOGA
OG0013135	sp|Q4G0X4|KCD21_HUMAN	tr|H0Y0I4|H0Y0I4_OTOGA
OG0013136	sp|Q53EQ6|TIGD5_HUMAN	tr|H0Y2G9|H0Y2G9_OTOGA
OG0013137	sp|Q5SRR4|LY65C_HUMAN	tr|H0XPQ0|H0XPQ0_OTOGA
OG0013138	sp|Q5T4F7|SFRP5_HUMAN	tr|H0XGS5|H0XGS5_OTOGA
OG0013139	sp|Q5T5M9|CCNJ_HUMAN	tr|H0XCG8|H0XCG8_OTOGA
OG0013140	sp|Q63HN8|RN213_HUMAN	tr|H0WTB7|H0WTB7_OTOGA
OG0013141	sp|Q6ICL7|S35E4_HUMAN	tr|H0WSW5|H0WSW5_OTOGA
OG0013142	sp|Q6NSI4|RADX_HUMAN	tr|H0WX65|H0WX65_OTOGA
OG0013143	sp|Q6NZY4|ZCHC8_HUMAN	tr|H0XE87|H0XE87_OTOGA
OG0013144	sp|Q7Z4N8|P4HA3_HUMAN	tr|H0WJ74|H0WJ74_OTOGA
OG0013145	sp|Q7Z591|AKNA_HUMAN	tr|H0X1X5|H0X1X5_OTOGA
OG0013146	sp|Q7Z7C8|TAF8_HUMAN	tr|H0XGC2|H0XGC2_OTOGA
OG0013147	sp|Q86VS3|IQCH_HUMAN	tr|H0XAT0|H0XAT0_OTOGA
OG0013148	sp|Q8N0X4|CLYBL_HUMAN	tr|H0X370|H0X370_OTOGA
OG0013149	sp|Q8N157|AHI1_HUMAN	tr|H0X4L2|H0X4L2_OTOGA
OG0013150	sp|Q8N3R9|PALS1_HUMAN	tr|H0XSY1|H0XSY1_OTOGA
OG0013151	sp|Q8NBF2|NHLC2_HUMAN	tr|H0WZJ0|H0WZJ0_OTOGA
OG0013152	sp|Q8NEM0|MCPH1_HUMAN	tr|H0XCF7|H0XCF7_OTOGA
OG0013153	sp|Q8WWY8|LIPH_HUMAN	tr|H0XKQ0|H0XKQ0_OTOGA
OG0013154	sp|Q96CV9|OPTN_HUMAN	tr|H0WGU6|H0WGU6_OTOGA
OG0013155	sp|Q96CW9|NTNG2_HUMAN	tr|H0XWZ4|H0XWZ4_OTOGA
OG0013156	sp|Q96HJ5|MS4A3_HUMAN	tr|H0X219|H0X219_OTOGA
OG0013157	sp|Q96JM7|LMBL3_HUMAN	tr|H0WJ13|H0WJ13_OTOGA
OG0013158	sp|Q96LQ0|PPR36_HUMAN	tr|H0XRY9|H0XRY9_OTOGA
OG0013159	sp|Q96MB7|HARB1_HUMAN	tr|H0WQ55|H0WQ55_OTOGA
OG0013160	sp|Q96N21|AP4AT_HUMAN	tr|H0X9T0|H0X9T0_OTOGA
OG0013161	sp|Q96QS3|ARX_HUMAN	tr|H0XRJ8|H0XRJ8_OTOGA
OG0013162	sp|Q9BYN8|RT26_HUMAN	tr|H0XJT1|H0XJT1_OTOGA
OG0013163	sp|Q9C0D9|EPT1_HUMAN	tr|H0WS40|H0WS40_OTOGA
OG0013164	sp|Q9H0K4|RSH6A_HUMAN	tr|H0X964|H0X964_OTOGA
OG0013165	sp|Q9H252|KCNH6_HUMAN	tr|H0XJ41|H0XJ41_OTOGA
OG0013166	sp|Q9H4S2|GSX1_HUMAN	tr|H0X4E5|H0X4E5_OTOGA
OG0013167	sp|Q9H6U6|BCAS3_HUMAN	tr|H0XXB4|H0XXB4_OTOGA
OG0013168	sp|Q9HAW4|CLSPN_HUMAN	tr|H0WPH1|H0WPH1_OTOGA
OG0013169	sp|Q9HCE9|ANO8_HUMAN	tr|H0WVE3|H0WVE3_OTOGA
OG0013170	sp|Q9NS56|TOPRS_HUMAN	tr|H0XIC5|H0XIC5_OTOGA
OG0013171	sp|Q9NSE4|SYIM_HUMAN	tr|H0X4P2|H0X4P2_OTOGA
OG0013172	sp|Q9NYA1|SPHK1_HUMAN	tr|H0Y0C9|H0Y0C9_OTOGA
OG0013173	sp|Q9P0T7|TMEM9_HUMAN	tr|H0XTL3|H0XTL3_OTOGA
OG0013174	sp|Q9P2H5|UBP35_HUMAN	tr|H0X8D1|H0X8D1_OTOGA
OG0013175	sp|Q9UI43|MRM2_HUMAN	tr|H0WFU6|H0WFU6_OTOGA
OG0013176	sp|Q9Y6I7|WSB1_HUMAN	tr|H0WTZ7|H0WTZ7_OTOGA
OG0013177	sp|A0PK11|CLRN2_HUMAN	tr|H0XLW8|H0XLW8_OTOGA
OG0013178	sp|A6NJW4|LRR3C_HUMAN	tr|H0WPH9|H0WPH9_OTOGA
OG0013179	sp|C9JR72|KBTBD_HUMAN	tr|H0XMD5|H0XMD5_OTOGA
OG0013180	sp|O00339|MATN2_HUMAN	tr|H0WGK6|H0WGK6_OTOGA
OG0013181	sp|O60315|ZEB2_HUMAN	tr|H0X1R6|H0X1R6_OTOGA
OG0013182	sp|O94827|PKHG5_HUMAN	tr|H0XNM0|H0XNM0_OTOGA
OG0013183	sp|P06312|KV401_HUMAN	tr|H0XH36|H0XH36_OTOGA
OG0013184	sp|P07510|ACHG_HUMAN	tr|H0Y1Y4|H0Y1Y4_OTOGA
OG0013185	sp|P08172|ACM2_HUMAN	tr|H0WZP7|H0WZP7_OTOGA
OG0013186	sp|P08590|MYL3_HUMAN	tr|H0XG51|H0XG51_OTOGA
OG0013187	sp|P16144|ITB4_HUMAN	tr|H0WJM6|H0WJM6_OTOGA
OG0013188	sp|P18089|ADA2B_HUMAN	tr|H0Y1D5|H0Y1D5_OTOGA
OG0013189	sp|P22830|HEMH_HUMAN	tr|H0WIR5|H0WIR5_OTOGA
OG0013190	sp|P42898|MTHR_HUMAN	tr|H0X153|H0X153_OTOGA
OG0013191	sp|P50876|R144A_HUMAN	tr|H0X8D5|H0X8D5_OTOGA
OG0013192	sp|P52569|CTR2_HUMAN	tr|H0WPG6|H0WPG6_OTOGA
OG0013193	sp|P57088|TMM33_HUMAN	tr|H0WGJ4|H0WGJ4_OTOGA
OG0013194	sp|P62987|RL40_HUMAN	tr|H0XIG9|H0XIG9_OTOGA
OG0013195	sp|Q06547|GABP1_HUMAN	tr|H0WQC3|H0WQC3_OTOGA
OG0013196	sp|Q12913|PTPRJ_HUMAN	tr|H0XFH0|H0XFH0_OTOGA
OG0013197	sp|Q13217|DNJC3_HUMAN	tr|H0WPY9|H0WPY9_OTOGA
OG0013198	sp|Q2KJY2|KI26B_HUMAN	tr|H0XWX9|H0XWX9_OTOGA
OG0013199	sp|Q53FD0|ZC21C_HUMAN	tr|H0XY13|H0XY13_OTOGA
OG0013200	sp|Q53FE4|CD017_HUMAN	tr|H0WRU4|H0WRU4_OTOGA
OG0013201	sp|Q5VWP3|MLIP_HUMAN	tr|H0X871|H0X871_OTOGA
OG0013202	sp|Q5VXI9|LIPN_HUMAN	tr|H0WU67|H0WU67_OTOGA
OG0013203	sp|Q6NXG1|ESRP1_HUMAN	tr|H0WHH6|H0WHH6_OTOGA
OG0013204	sp|Q6ZR62|RTL4_HUMAN	tr|H0XRM8|H0XRM8_OTOGA
OG0013205	sp|Q7Z2K8|GRIN1_HUMAN	tr|H0XX03|H0XX03_OTOGA
OG0013206	sp|Q86UD1|OAF_HUMAN	tr|H0X9Y3|H0X9Y3_OTOGA
OG0013207	sp|Q8IVF5|TIAM2_HUMAN	tr|H0X5A8|H0X5A8_OTOGA
OG0013208	sp|Q8IXS2|DRC2_HUMAN	tr|H0WUB2|H0WUB2_OTOGA
OG0013209	sp|Q8N715|CC185_HUMAN	tr|H0Y1I5|H0Y1I5_OTOGA
OG0013210	sp|Q8NDM7|CFA43_HUMAN	tr|H0XGX5|H0XGX5_OTOGA
OG0013211	sp|Q8NEV8|EXPH5_HUMAN	tr|H0XT80|H0XT80_OTOGA
OG0013212	sp|Q8NGR8|OR1L8_HUMAN	tr|H0XVR0|H0XVR0_OTOGA
OG0013213	sp|Q8WVB3|HEXD_HUMAN	tr|H0X3S4|H0X3S4_OTOGA
OG0013214	sp|Q8WW34|TM239_HUMAN	tr|H0WQH1|H0WQH1_OTOGA
OG0013215	sp|Q969E8|TSR2_HUMAN	tr|H0WMU0|H0WMU0_OTOGA
OG0013216	sp|Q96G42|KLD7B_HUMAN	tr|H0XVS5|H0XVS5_OTOGA
OG0013217	sp|Q96KP6|TNIP3_HUMAN	tr|H0WIU8|H0WIU8_OTOGA
OG0013218	sp|Q96M86|DNHD1_HUMAN	tr|H0XJH8|H0XJH8_OTOGA
OG0013219	sp|Q96NU1|SAM11_HUMAN	tr|H0Y041|H0Y041_OTOGA
OG0013220	sp|Q9BQ08|RETNB_HUMAN	tr|H0X9K1|H0X9K1_OTOGA
OG0013221	sp|Q9BU70|TRMO_HUMAN	tr|H0XNI7|H0XNI7_OTOGA
OG0013222	sp|Q9BZB8|CPEB1_HUMAN	tr|H0XZF9|H0XZF9_OTOGA
OG0013223	sp|Q9BZM2|PA2GF_HUMAN	tr|H0XQW0|H0XQW0_OTOGA
OG0013224	sp|Q9C0H5|RHG39_HUMAN	tr|H0X878|H0X878_OTOGA
OG0013225	sp|Q9H6S0|YTDC2_HUMAN	tr|H0WJ02|H0WJ02_OTOGA
OG0013226	sp|Q9H7B2|RPF2_HUMAN	tr|H0WWB0|H0WWB0_OTOGA
OG0013227	sp|Q9NPB8|GPCP1_HUMAN	tr|H0WXE6|H0WXE6_OTOGA
OG0013228	sp|Q9NSP4|CENPM_HUMAN	tr|H0XBV4|H0XBV4_OTOGA
OG0013229	sp|Q9NZC2|TREM2_HUMAN	tr|H0WVV2|H0WVV2_OTOGA
OG0013230	sp|Q9P281|BAHC1_HUMAN	tr|H0XMX6|H0XMX6_OTOGA
OG0013231	sp|Q9P289|STK26_HUMAN	tr|H0WL46|H0WL46_OTOGA
OG0013232	sp|Q9UBR2|CATZ_HUMAN	tr|H0XAW2|H0XAW2_OTOGA
OG0013233	sp|A0PK05|TMM72_HUMAN	tr|H0XJN7|H0XJN7_OTOGA
OG0013234	sp|O00401|WASL_HUMAN	tr|H0WWP5|H0WWP5_OTOGA
OG0013235	sp|O14579|COPE_HUMAN	tr|H0XTV4|H0XTV4_OTOGA
OG0013236	sp|O43502|RA51C_HUMAN	tr|H0WQZ3|H0WQZ3_OTOGA
OG0013237	sp|O95696|BRD1_HUMAN	tr|H0X8N8|H0X8N8_OTOGA
OG0013238	sp|P01019|ANGT_HUMAN	tr|H0X4H5|H0X4H5_OTOGA
OG0013239	sp|P08922|ROS1_HUMAN	tr|H0WR60|H0WR60_OTOGA
OG0013240	sp|P0C869|PA24B_HUMAN	tr|H0XEJ2|H0XEJ2_OTOGA
OG0013241	sp|P11172|UMPS_HUMAN	tr|H0WS16|H0WS16_OTOGA
OG0013242	sp|P18847|ATF3_HUMAN	tr|H0WSV6|H0WSV6_OTOGA
OG0013243	sp|P30536|TSPO_HUMAN	tr|H0WJD4|H0WJD4_OTOGA
OG0013244	sp|P36383|CXG1_HUMAN	tr|H0XNE2|H0XNE2_OTOGA
OG0013245	sp|P46093|GPR4_HUMAN	tr|H0XSK7|H0XSK7_OTOGA
OG0013246	sp|Q0P6H9|TMM62_HUMAN	tr|H0WRJ7|H0WRJ7_OTOGA
OG0013247	sp|Q10571|MN1_HUMAN	tr|H0XLS3|H0XLS3_OTOGA
OG0013248	sp|Q11201|SIA4A_HUMAN	tr|H0XEW8|H0XEW8_OTOGA
OG0013249	sp|Q13425|SNTB2_HUMAN	tr|H0XTD4|H0XTD4_OTOGA
OG0013250	sp|Q13564|ULA1_HUMAN	tr|H0XBN5|H0XBN5_OTOGA
OG0013251	sp|Q14126|DSG2_HUMAN	tr|H0XG41|H0XG41_OTOGA
OG0013252	sp|Q32NC0|CR021_HUMAN	tr|H0XFA8|H0XFA8_OTOGA
OG0013253	sp|Q3SXZ7|TTLL9_HUMAN	tr|H0X6X3|H0X6X3_OTOGA
OG0013254	sp|Q5EBL8|PDZ11_HUMAN	tr|H0XFC0|H0XFC0_OTOGA
OG0013255	sp|Q5T1S8|NCMAP_HUMAN	tr|H0WYB5|H0WYB5_OTOGA
OG0013256	sp|Q5T9G4|ARM12_HUMAN	tr|H0Y214|H0Y214_OTOGA
OG0013257	sp|Q6ZTI6|RFLA_HUMAN	tr|H0WHM7|H0WHM7_OTOGA
OG0013258	sp|Q7Z4V0|ZN438_HUMAN	tr|H0XV22|H0XV22_OTOGA
OG0013259	sp|Q86TH1|ATL2_HUMAN	tr|H0XAE6|H0XAE6_OTOGA
OG0013260	sp|Q86U42|PABP2_HUMAN	tr|H0WZ22|H0WZ22_OTOGA
OG0013261	sp|Q86Y91|KI18B_HUMAN	tr|H0X816|H0X816_OTOGA
OG0013262	sp|Q8IWZ3|ANKH1_HUMAN	tr|H0XAW3|H0XAW3_OTOGA
OG0013263	sp|Q8N201|INT1_HUMAN	tr|H0WGA2|H0WGA2_OTOGA
OG0013264	sp|Q8N2G6|ZCH24_HUMAN	tr|H0WJL3|H0WJL3_OTOGA
OG0013265	sp|Q8N6L1|KTAP2_HUMAN	tr|H0XWN9|H0XWN9_OTOGA
OG0013266	sp|Q8WW12|PCNP_HUMAN	tr|H0WJE4|H0WJE4_OTOGA
OG0013267	sp|Q96IF1|AJUBA_HUMAN	tr|H0XZF7|H0XZF7_OTOGA
OG0013268	sp|Q96QZ7|MAGI1_HUMAN	tr|H0WG42|H0WG42_OTOGA
OG0013269	sp|Q96RG2|PASK_HUMAN	tr|H0WH29|H0WH29_OTOGA
OG0013270	sp|Q99972|MYOC_HUMAN	tr|H0X5G4|H0X5G4_OTOGA
OG0013271	sp|Q9BXJ3|C1QT4_HUMAN	tr|H0XWG3|H0XWG3_OTOGA
OG0013272	sp|Q9BY12|SCAPE_HUMAN	tr|H0WJT5|H0WJT5_OTOGA
OG0013273	sp|Q9BZW5|TM6S1_HUMAN	tr|H0X697|H0X697_OTOGA
OG0013274	sp|Q9H3L0|MMAD_HUMAN	tr|H0XY86|H0XY86_OTOGA
OG0013275	sp|Q9NPH5|NOX4_HUMAN	tr|H0X6I4|H0X6I4_OTOGA
OG0013276	sp|Q9NQM4|DAAF6_HUMAN	tr|H0WXW7|H0WXW7_OTOGA
OG0013277	sp|Q9NR28|DBLOH_HUMAN	tr|H0XR76|H0XR76_OTOGA
OG0013278	sp|Q9NRN9|METL5_HUMAN	tr|H0X1X0|H0X1X0_OTOGA
OG0013279	sp|Q9NRP7|STK36_HUMAN	tr|H0WPD5|H0WPD5_OTOGA
OG0013280	sp|Q9NUJ7|PLCX1_HUMAN	tr|H0X4K9|H0X4K9_OTOGA
OG0013281	sp|Q9NX20|RM16_HUMAN	tr|H0WIP8|H0WIP8_OTOGA
OG0013282	sp|Q9NXX6|NSE4A_HUMAN	tr|H0X1S3|H0X1S3_OTOGA
OG0013283	sp|Q9UFC0|LRWD1_HUMAN	tr|H0WY20|H0WY20_OTOGA
OG0013284	sp|Q9UIG0|BAZ1B_HUMAN	tr|H0WKK9|H0WKK9_OTOGA
OG0013285	sp|Q9Y2I8|WDR37_HUMAN	tr|H0WVW1|H0WVW1_OTOGA
OG0013286	sp|Q9Y5V0|ZN706_HUMAN	tr|H0XP54|H0XP54_OTOGA
OG0013287	sp|A6NFT4|CFA73_HUMAN	tr|H0XM91|H0XM91_OTOGA
OG0013288	sp|B4DS77|SHSA9_HUMAN	tr|H0XZ32|H0XZ32_OTOGA
OG0013289	sp|O14802|RPC1_HUMAN	tr|H0X3V8|H0X3V8_OTOGA
OG0013290	sp|O14813|PHX2A_HUMAN	tr|H0Y1P9|H0Y1P9_OTOGA
OG0013291	sp|O14926|FSCN2_HUMAN	tr|H0Y1T5|H0Y1T5_OTOGA
OG0013292	sp|O15041|SEM3E_HUMAN	tr|H0X030|H0X030_OTOGA
OG0013293	sp|O75446|SAP30_HUMAN	tr|H0XGY6|H0XGY6_OTOGA
OG0013294	sp|O95206|PCDH8_HUMAN	tr|H0WHA7|H0WHA7_OTOGA
OG0013295	sp|O96000|NDUBA_HUMAN	tr|H0X1X9|H0X1X9_OTOGA
OG0013296	sp|P04150|GCR_HUMAN	tr|H0WML8|H0WML8_OTOGA
OG0013297	sp|P16219|ACADS_HUMAN	tr|H0WYP5|H0WYP5_OTOGA
OG0013298	sp|P28907|CD38_HUMAN	tr|H0WV24|H0WV24_OTOGA
OG0013299	sp|P35443|TSP4_HUMAN	tr|H0XCQ2|H0XCQ2_OTOGA
OG0013300	sp|P46779|RL28_HUMAN	tr|H0XIU6|H0XIU6_OTOGA
OG0013301	sp|P49418|AMPH_HUMAN	tr|H0WGZ3|H0WGZ3_OTOGA
OG0013302	sp|Q04864|REL_HUMAN	tr|H0X9N9|H0X9N9_OTOGA
OG0013303	sp|Q06710|PAX8_HUMAN	tr|H0X0J0|H0X0J0_OTOGA
OG0013304	sp|Q13546|RIPK1_HUMAN	tr|H0WWE6|H0WWE6_OTOGA
OG0013305	sp|Q13952|NFYC_HUMAN	tr|H0X7C0|H0X7C0_OTOGA
OG0013306	sp|Q14562|DHX8_HUMAN	tr|H0X2N0|H0X2N0_OTOGA
OG0013307	sp|Q15828|CYTM_HUMAN	tr|H0XFK1|H0XFK1_OTOGA
OG0013308	sp|Q1MSJ5|CSPP1_HUMAN	tr|H0WTS7|H0WTS7_OTOGA
OG0013309	sp|Q3LI81|KR271_HUMAN	tr|H0XHV6|H0XHV6_OTOGA
OG0013310	sp|Q5SQQ9|VAX1_HUMAN	tr|H0XJX2|H0XJX2_OTOGA
OG0013311	sp|Q5W0Q7|USPL1_HUMAN	tr|H0XDD2|H0XDD2_OTOGA
OG0013312	sp|Q658N2|WSCD1_HUMAN	tr|H0XG31|H0XG31_OTOGA
OG0013313	sp|Q6EMB2|TTLL5_HUMAN	tr|H0X0G0|H0X0G0_OTOGA
OG0013314	sp|Q6P0N0|M18BP_HUMAN	tr|H0WLY8|H0WLY8_OTOGA
OG0013315	sp|Q6PIZ9|TRAT1_HUMAN	tr|H0WL25|H0WL25_OTOGA
OG0013316	sp|Q6ZMZ3|SYNE3_HUMAN	tr|H0X3B9|H0X3B9_OTOGA
OG0013317	sp|Q6ZNF0|ACP7_HUMAN	tr|H0WY64|H0WY64_OTOGA
OG0013318	sp|Q6ZUT1|NKAP1_HUMAN	tr|H0WYR2|H0WYR2_OTOGA
OG0013319	sp|Q70EL4|UBP43_HUMAN	tr|H0WLW2|H0WLW2_OTOGA
OG0013320	sp|Q71RC2|LARP4_HUMAN	tr|H0WIJ5|H0WIJ5_OTOGA
OG0013321	sp|Q7Z6J9|SEN54_HUMAN	tr|H0WIL5|H0WIL5_OTOGA
OG0013322	sp|Q7Z6K5|ARPIN_HUMAN	tr|H0XFD3|H0XFD3_OTOGA
OG0013323	sp|Q86UU9|TKN4_HUMAN	tr|H0WHS2|H0WHS2_OTOGA
OG0013324	sp|Q8IY26|PLPP6_HUMAN	tr|H0WWD2|H0WWD2_OTOGA
OG0013325	sp|Q8N114|SHSA5_HUMAN	tr|H0Y1S1|H0Y1S1_OTOGA
OG0013326	sp|Q8N144|CXD3_HUMAN	tr|H0XPV7|H0XPV7_OTOGA
OG0013327	sp|Q8NFL0|B3GN7_HUMAN	tr|H0X6E7|H0X6E7_OTOGA
OG0013328	sp|Q8NFY4|SEM6D_HUMAN	tr|H0X3N9|H0X3N9_OTOGA
OG0013329	sp|Q8NHP8|PLBL2_HUMAN	tr|H0XKH9|H0XKH9_OTOGA
OG0013330	sp|Q8TAU0|NKX23_HUMAN	tr|H0X8Y4|H0X8Y4_OTOGA
OG0013331	sp|Q8WU20|FRS2_HUMAN	tr|H0WKG3|H0WKG3_OTOGA
OG0013332	sp|Q8WVE7|T170A_HUMAN	tr|H0WH73|H0WH73_OTOGA
OG0013333	sp|Q92597|NDRG1_HUMAN	tr|H0XEW7|H0XEW7_OTOGA
OG0013334	sp|Q96HY6|DDRGK_HUMAN	tr|H0WJK9|H0WJK9_OTOGA
OG0013335	sp|Q99567|NUP88_HUMAN	tr|H0WIZ2|H0WIZ2_OTOGA
OG0013336	sp|Q99707|METH_HUMAN	tr|H0XD77|H0XD77_OTOGA
OG0013337	sp|Q99801|NKX31_HUMAN	tr|H0WIB8|H0WIB8_OTOGA
OG0013338	sp|Q9BRQ4|CF300_HUMAN	tr|H0XR04|H0XR04_OTOGA
OG0013339	sp|Q9BX97|PLVAP_HUMAN	tr|H0XL78|H0XL78_OTOGA
OG0013340	sp|Q9BXJ0|C1QT5_HUMAN	tr|H0XUJ4|H0XUJ4_OTOGA
OG0013341	sp|Q9H3Q1|BORG4_HUMAN	tr|H0XPM9|H0XPM9_OTOGA
OG0013342	sp|Q9H3R5|CENPH_HUMAN	tr|H0WK59|H0WK59_OTOGA
OG0013343	sp|Q9H9P8|L2HDH_HUMAN	tr|H0XAX4|H0XAX4_OTOGA
OG0013344	sp|Q9H9Z2|LN28A_HUMAN	tr|H0WNV9|H0WNV9_OTOGA
OG0013345	sp|Q9NRC9|OTOR_HUMAN	tr|H0XCN1|H0XCN1_OTOGA
OG0013346	sp|Q9NVS2|RT18A_HUMAN	tr|H0XSG7|H0XSG7_OTOGA
OG0013347	sp|Q9NWX6|THG1_HUMAN	tr|H0WZT3|H0WZT3_OTOGA
OG0013348	sp|Q9NX45|SOLH2_HUMAN	tr|H0WI13|H0WI13_OTOGA
OG0013349	sp|Q9NYF3|FA53C_HUMAN	tr|H0WZP5|H0WZP5_OTOGA
OG0013350	sp|Q9NZ72|STMN3_HUMAN	tr|H0XV98|H0XV98_OTOGA
OG0013351	sp|Q9UKR3|KLK13_HUMAN	tr|H0WQB6|H0WQB6_OTOGA
OG0013352	sp|Q9UKY4|POMT2_HUMAN	tr|H0WTP2|H0WTP2_OTOGA
OG0013353	sp|Q9ULD2|MTUS1_HUMAN	tr|H0WPG9|H0WPG9_OTOGA
OG0013354	sp|Q9UNY4|TTF2_HUMAN	tr|H0WZS3|H0WZS3_OTOGA
OG0013355	sp|Q9Y2E6|DTX4_HUMAN	tr|H0WU89|H0WU89_OTOGA
OG0013356	tr|A0A0C4DGP1|A0A0C4DGP1_HUMAN	tr|H0XM67|H0XM67_OTOGA
OG0013357	sp|O00418|EF2K_HUMAN	tr|H0WWW7|H0WWW7_OTOGA
OG0013358	sp|O60220|TIM8A_HUMAN	tr|H0WQ46|H0WQ46_OTOGA
OG0013359	sp|O75052|CAPON_HUMAN	tr|H0WJN2|H0WJN2_OTOGA
OG0013360	sp|O75448|MED24_HUMAN	tr|H0X3R8|H0X3R8_OTOGA
OG0013361	sp|O95665|NTR2_HUMAN	tr|H0X9G7|H0X9G7_OTOGA
OG0013362	sp|P05019|IGF1_HUMAN	tr|H0WMK4|H0WMK4_OTOGA
OG0013363	sp|P0C024|NUDT7_HUMAN	tr|H0WSI4|H0WSI4_OTOGA
OG0013364	sp|P20290|BTF3_HUMAN	tr|H0XA37|H0XA37_OTOGA
OG0013365	sp|P20933|ASPG_HUMAN	tr|H0XCR8|H0XCR8_OTOGA
OG0013366	sp|P41161|ETV5_HUMAN	tr|H0WRZ2|H0WRZ2_OTOGA
OG0013367	sp|P49721|PSB2_HUMAN	tr|H0WK12|H0WK12_OTOGA
OG0013368	sp|P50583|AP4A_HUMAN	tr|H0XBT3|H0XBT3_OTOGA
OG0013369	sp|P51168|SCNNB_HUMAN	tr|H0X3T4|H0X3T4_OTOGA
OG0013370	sp|P51797|CLCN6_HUMAN	tr|H0XNX4|H0XNX4_OTOGA
OG0013371	sp|P52429|DGKE_HUMAN	tr|H0WNM8|H0WNM8_OTOGA
OG0013372	sp|P53671|LIMK2_HUMAN	tr|H0X8Q4|H0X8Q4_OTOGA
OG0013373	sp|P57740|NU107_HUMAN	tr|H0WL81|H0WL81_OTOGA
OG0013374	sp|Q0P6D2|DIK1C_HUMAN	tr|H0Y147|H0Y147_OTOGA
OG0013375	sp|Q13636|RAB31_HUMAN	tr|H0XC34|H0XC34_OTOGA
OG0013376	sp|Q14202|ZMYM3_HUMAN	tr|H0X9N2|H0X9N2_OTOGA
OG0013377	sp|Q14DG7|T132B_HUMAN	tr|H0X2A1|H0X2A1_OTOGA
OG0013378	sp|Q15847|ADIRF_HUMAN	tr|H0X0E7|H0X0E7_OTOGA
OG0013379	sp|Q53EP0|FND3B_HUMAN	tr|H0WXA9|H0WXA9_OTOGA
OG0013380	sp|Q5SXM2|SNPC4_HUMAN	tr|H0XE60|H0XE60_OTOGA
OG0013381	sp|Q5TBC7|B2L15_HUMAN	tr|H0XA35|H0XA35_OTOGA
OG0013382	sp|Q5VY43|PEAR1_HUMAN	tr|H0WIT3|H0WIT3_OTOGA
OG0013383	sp|Q6UXP7|F151B_HUMAN	tr|H0WR43|H0WR43_OTOGA
OG0013384	sp|Q7Z5M5|TMC3_HUMAN	tr|H0WVH3|H0WVH3_OTOGA
OG0013385	sp|Q86TI0|TBCD1_HUMAN	tr|H0WQR2|H0WQR2_OTOGA
OG0013386	sp|Q8IUI8|CRLF3_HUMAN	tr|H0WI26|H0WI26_OTOGA
OG0013387	sp|Q8N556|AFAP1_HUMAN	tr|H0X0G5|H0X0G5_OTOGA
OG0013388	sp|Q8N9A8|NEPR1_HUMAN	tr|H0XDS4|H0XDS4_OTOGA
OG0013389	sp|Q8NFF5|FAD1_HUMAN	tr|H0WU31|H0WU31_OTOGA
OG0013390	sp|Q8TEB9|RHBL4_HUMAN	tr|H0X1F1|H0X1F1_OTOGA
OG0013391	sp|Q8WU03|GLYL2_HUMAN	tr|H0XAH2|H0XAH2_OTOGA
OG0013392	sp|Q8WVD5|RN141_HUMAN	tr|H0Y097|H0Y097_OTOGA
OG0013393	sp|Q8WW14|CJ082_HUMAN	tr|H0X230|H0X230_OTOGA
OG0013394	sp|Q969J3|BORC5_HUMAN	tr|H0XJX8|H0XJX8_OTOGA
OG0013395	sp|Q96FC7|PHIPL_HUMAN	tr|H0Y0G2|H0Y0G2_OTOGA
