Orthogroup	Homo_sapiens	Panthera_leo
OG0011434	sp|P01222|TSHB_HUMAN	tr|A0A8C9D7E6|A0A8C9D7E6_PANLE
OG0011435	sp|P02751|FINC_HUMAN	tr|A0A8C9DCQ6|A0A8C9DCQ6_PANLE
OG0011436	sp|P10323|ACRO_HUMAN	tr|A0A8C8Y253|A0A8C8Y253_PANLE
OG0011437	sp|P30626|SORCN_HUMAN	tr|A0A8C8XUU1|A0A8C8XUU1_PANLE
OG0011438	sp|P42127|ASIP_HUMAN	tr|A0A8C8XUY5|A0A8C8XUY5_PANLE
OG0011439	sp|P43026|GDF5_HUMAN	tr|A0A8C8Y1S2|A0A8C8Y1S2_PANLE
OG0011440	sp|P43166|CAH7_HUMAN	tr|A0A8C8XGU9|A0A8C8XGU9_PANLE
OG0011441	sp|P49366|DHYS_HUMAN	tr|A0A8C8XG21|A0A8C8XG21_PANLE
OG0011442	sp|P55263|ADK_HUMAN	tr|A0A8C8XK48|A0A8C8XK48_PANLE
OG0011443	sp|Q13444|ADA15_HUMAN	tr|A0A8C9D806|A0A8C9D806_PANLE
OG0011444	sp|Q13515|BFSP2_HUMAN	tr|A0A8C8XM88|A0A8C8XM88_PANLE
OG0011445	sp|Q16540|RM23_HUMAN	tr|A0A8C8XLV1|A0A8C8XLV1_PANLE
OG0011446	sp|Q3SY00|T10IP_HUMAN	tr|A0A8C8WYZ7|A0A8C8WYZ7_PANLE
OG0011447	sp|Q3ZAQ7|VMA21_HUMAN	tr|A0A8C8X9L7|A0A8C8X9L7_PANLE
OG0011448	sp|Q5JU00|DRC5_HUMAN	tr|A0A8C8WCD2|A0A8C8WCD2_PANLE
OG0011449	sp|Q5SZL2|CE85L_HUMAN	tr|A0A8C8XBJ7|A0A8C8XBJ7_PANLE
OG0011450	sp|Q6BAA4|FCRLB_HUMAN	tr|A0A8C8XRT9|A0A8C8XRT9_PANLE
OG0011451	sp|Q6MZM0|HPHL1_HUMAN	tr|A0A8C8XAR4|A0A8C8XAR4_PANLE
OG0011452	sp|Q6NUM9|RETST_HUMAN	tr|A0A8C8WF41|A0A8C8WF41_PANLE
OG0011453	sp|Q6PID8|KLD10_HUMAN	tr|A0A8C8XVA7|A0A8C8XVA7_PANLE
OG0011454	sp|Q6UWH4|GAK1B_HUMAN	tr|A0A8C8WLM4|A0A8C8WLM4_PANLE
OG0011455	sp|Q6ZUT3|FRMD7_HUMAN	tr|A0A8C8XAA3|A0A8C8XAA3_PANLE
OG0011456	sp|Q86VU5|CMTD1_HUMAN	tr|A0A8C8XNP0|A0A8C8XNP0_PANLE
OG0011457	sp|Q8IWB9|TEX2_HUMAN	tr|A0A8C8XL22|A0A8C8XL22_PANLE
OG0011458	sp|Q8N567|ZCHC9_HUMAN	tr|A0A8C8W8T7|A0A8C8W8T7_PANLE
OG0011459	sp|Q8N9I9|DTX3_HUMAN	tr|A0A8C9D2P5|A0A8C9D2P5_PANLE
OG0011460	sp|Q8NDH6|ICA1L_HUMAN	tr|A0A8C8XDV5|A0A8C8XDV5_PANLE
OG0011461	sp|Q8TAA1|RNS11_HUMAN	tr|A0A8C8WYS5|A0A8C8WYS5_PANLE
OG0011462	sp|Q8WVB6|CTF18_HUMAN	tr|A0A8C8Y0N4|A0A8C8Y0N4_PANLE
OG0011463	sp|Q8WWX0|ASB5_HUMAN	tr|A0A8C8XHV9|A0A8C8XHV9_PANLE
OG0011464	sp|Q8WXX5|DNJC9_HUMAN	tr|A0A8C8XXJ2|A0A8C8XXJ2_PANLE
OG0011465	sp|Q92623|TTC9A_HUMAN	tr|A0A8C8XW67|A0A8C8XW67_PANLE
OG0011466	sp|Q92624|APBP2_HUMAN	tr|A0A8C8WX30|A0A8C8WX30_PANLE
OG0011467	sp|Q96CB8|INT12_HUMAN	tr|A0A8C8X2T7|A0A8C8X2T7_PANLE
OG0011468	sp|Q96EP1|CHFR_HUMAN	tr|A0A8C8XNU8|A0A8C8XNU8_PANLE
OG0011469	sp|Q96L12|CALR3_HUMAN	tr|A0A8C8WDA8|A0A8C8WDA8_PANLE
OG0011470	sp|Q96PQ6|ZN317_HUMAN	tr|A0A8C8XZS0|A0A8C8XZS0_PANLE
OG0011471	sp|Q9BXB4|OSB11_HUMAN	tr|A0A8C8WVV6|A0A8C8WVV6_PANLE
OG0011472	sp|Q9GZN8|CT027_HUMAN	tr|A0A8C8WEU4|A0A8C8WEU4_PANLE
OG0011473	sp|Q9GZX9|TWSG1_HUMAN	tr|A0A8C8X9U7|A0A8C8X9U7_PANLE
OG0011474	sp|Q9H310|RHBG_HUMAN	tr|A0A8C8WUZ9|A0A8C8WUZ9_PANLE
OG0011475	sp|Q9H3S1|SEM4A_HUMAN	tr|A0A8C8WV56|A0A8C8WV56_PANLE
OG0011476	sp|Q9H8M9|EVA1A_HUMAN	tr|A0A8C9CZJ4|A0A8C9CZJ4_PANLE
OG0011477	sp|Q9HCP6|HHATL_HUMAN	tr|A0A8C8XX44|A0A8C8XX44_PANLE
OG0011478	sp|Q9NR97|TLR8_HUMAN	tr|A0A8C8Y6W4|A0A8C8Y6W4_PANLE
OG0011479	sp|Q9NTJ3|SMC4_HUMAN	tr|A0A8C9D853|A0A8C9D853_PANLE
OG0011480	sp|Q9NZ45|CISD1_HUMAN	tr|A0A8C8YCX6|A0A8C8YCX6_PANLE
OG0011481	sp|Q9UBL9|P2RX2_HUMAN	tr|A0A8C8XYF6|A0A8C8XYF6_PANLE
OG0011482	sp|Q9UG01|IF172_HUMAN	tr|A0A8C8WN55|A0A8C8WN55_PANLE
OG0011483	sp|Q9UKK9|NUDT5_HUMAN	tr|A0A8C8XGX8|A0A8C8XGX8_PANLE
OG0011484	sp|Q9UPU7|TBD2B_HUMAN	tr|A0A8C8XXY9|A0A8C8XXY9_PANLE
OG0011485	sp|A0A1B0GTZ2|CC196_HUMAN	tr|A0A8C9D645|A0A8C9D645_PANLE
OG0011486	sp|A6NC42|DPPA5_HUMAN	tr|A0A8C8XMC1|A0A8C8XMC1_PANLE
OG0011487	sp|A6NNS2|DRS7C_HUMAN	tr|A0A8C8XF75|A0A8C8XF75_PANLE
OG0011488	sp|O00590|ACKR2_HUMAN	tr|A0A8C9D9E7|A0A8C9D9E7_PANLE
OG0011489	sp|O14684|PTGES_HUMAN	tr|A0A8C8XDT1|A0A8C8XDT1_PANLE
OG0011490	sp|O60519|CRBL2_HUMAN	tr|A0A8C8WER2|A0A8C8WER2_PANLE
OG0011491	sp|O60831|PRAF2_HUMAN	tr|A0A8C8XXZ7|A0A8C8XXZ7_PANLE
OG0011492	sp|O94812|BAIP3_HUMAN	tr|A0A8C8Y1Y2|A0A8C8Y1Y2_PANLE
OG0011493	sp|O95390|GDF11_HUMAN	tr|A0A8C8WXN7|A0A8C8WXN7_PANLE
OG0011494	sp|O95562|SFT2B_HUMAN	tr|A0A8C8XJI0|A0A8C8XJI0_PANLE
OG0011495	sp|P01042|KNG1_HUMAN	tr|A0A8C8WQQ1|A0A8C8WQQ1_PANLE
OG0011496	sp|P05814|CASB_HUMAN	tr|A0A8C8XBG8|A0A8C8XBG8_PANLE
OG0011497	sp|P0C623|OR4Q2_HUMAN	tr|A0A8C8WK25|A0A8C8WK25_PANLE
OG0011498	sp|P11487|FGF3_HUMAN	tr|A0A8C9DB80|A0A8C9DB80_PANLE
OG0011499	sp|P16410|CTLA4_HUMAN	tr|A0A8C8X6D2|A0A8C8X6D2_PANLE
OG0011500	sp|P25325|THTM_HUMAN	tr|A0A8C8WI27|A0A8C8WI27_PANLE
OG0011501	sp|P28067|DMA_HUMAN	tr|A0A8C8WWU4|A0A8C8WWU4_PANLE
OG0011502	sp|P43897|EFTS_HUMAN	tr|A0A8C8X1B7|A0A8C8X1B7_PANLE
OG0011503	sp|P53350|PLK1_HUMAN	tr|A0A8C8YBD0|A0A8C8YBD0_PANLE
OG0011504	sp|P98171|RHG04_HUMAN	tr|A0A8C8XDF3|A0A8C8XDF3_PANLE
OG0011505	sp|Q00973|B4GN1_HUMAN	tr|A0A8C8X069|A0A8C8X069_PANLE
OG0011506	sp|Q07075|AMPE_HUMAN	tr|A0A8C8WQK9|A0A8C8WQK9_PANLE
OG0011507	sp|Q09013|DMPK_HUMAN	tr|A0A8C8YAK8|A0A8C8YAK8_PANLE
OG0011508	sp|Q12824|SNF5_HUMAN	tr|A0A8C8X8F4|A0A8C8X8F4_PANLE
OG0011509	sp|Q13586|STIM1_HUMAN	tr|A0A8C8XP31|A0A8C8XP31_PANLE
OG0011510	sp|Q14324|MYPC2_HUMAN	tr|A0A8C8X4R0|A0A8C8X4R0_PANLE
OG0011511	sp|Q15742|NAB2_HUMAN	tr|A0A8C9D5P8|A0A8C9D5P8_PANLE
OG0011512	sp|Q16676|FOXD1_HUMAN	tr|A0A8C8WK16|A0A8C8WK16_PANLE
OG0011513	sp|Q30KQ7|DB113_HUMAN	tr|A0A8C8WI04|A0A8C8WI04_PANLE
OG0011514	sp|Q3V6T2|GRDN_HUMAN	tr|A0A8C8WEC9|A0A8C8WEC9_PANLE
OG0011515	sp|Q4W4Y0|CN028_HUMAN	tr|A0A8C8WM30|A0A8C8WM30_PANLE
OG0011516	sp|Q5TEA3|DAAF9_HUMAN	tr|A0A8C8WG48|A0A8C8WG48_PANLE
OG0011517	sp|Q5U4P2|ASPH1_HUMAN	tr|A0A8C8XNH6|A0A8C8XNH6_PANLE
OG0011518	sp|Q6IA86|ELP2_HUMAN	tr|A0A8C8WZ52|A0A8C8WZ52_PANLE
OG0011519	sp|Q6IEE7|T132E_HUMAN	tr|A0A8C8X088|A0A8C8X088_PANLE
OG0011520	sp|Q6UXK2|ISLR2_HUMAN	tr|A0A8C8WIN0|A0A8C8WIN0_PANLE
OG0011521	sp|Q6ZNB6|NFXL1_HUMAN	tr|A0A8C8WGY4|A0A8C8WGY4_PANLE
OG0011522	sp|Q71RC9|SMIM5_HUMAN	tr|A0A8C8XFL2|A0A8C8XFL2_PANLE
OG0011523	sp|Q86Z23|C1QL4_HUMAN	tr|A0A8C8XEU8|A0A8C8XEU8_PANLE
OG0011524	sp|Q8IVV2|LOXH1_HUMAN	tr|A0A8C8XS45|A0A8C8XS45_PANLE
OG0011525	sp|Q8IW45|NNRD_HUMAN	tr|A0A8C8WM84|A0A8C8WM84_PANLE
OG0011526	sp|Q8IWK6|AGRA3_HUMAN	tr|A0A8C8XSF1|A0A8C8XSF1_PANLE
OG0011527	sp|Q8IXI2|MIRO1_HUMAN	tr|A0A8C8XHX6|A0A8C8XHX6_PANLE
OG0011528	sp|Q8IZU2|WDR17_HUMAN	tr|A0A8C8XC69|A0A8C8XC69_PANLE
OG0011529	sp|Q8N1H7|S6OS1_HUMAN	tr|A0A8C8WQL5|A0A8C8WQL5_PANLE
OG0011530	sp|Q8N2F6|ARM10_HUMAN	tr|A0A8C8X4Q7|A0A8C8X4Q7_PANLE
OG0011531	sp|Q8N3G9|TM130_HUMAN	tr|A0A8C8XBY2|A0A8C8XBY2_PANLE
OG0011532	sp|Q92481|AP2B_HUMAN	tr|A0A8C9CZC1|A0A8C9CZC1_PANLE
OG0011533	sp|Q92630|DYRK2_HUMAN	tr|A0A8C8XNS4|A0A8C8XNS4_PANLE
OG0011534	sp|Q96EY7|PTCD3_HUMAN	tr|A0A8C8WDQ5|A0A8C8WDQ5_PANLE
OG0011535	sp|Q96IR7|HPDL_HUMAN	tr|A0A8C8X7F6|A0A8C8X7F6_PANLE
OG0011536	sp|Q96N46|TTC14_HUMAN	tr|A0A8C8XT24|A0A8C8XT24_PANLE
OG0011537	sp|Q96PE1|AGRA2_HUMAN	tr|A0A8C8WP34|A0A8C8WP34_PANLE
OG0011538	sp|Q96RU8|TRIB1_HUMAN	tr|A0A8C8WHK8|A0A8C8WHK8_PANLE
OG0011539	sp|Q9BTX1|NDC1_HUMAN	tr|A0A8C8XTH6|A0A8C8XTH6_PANLE
OG0011540	sp|Q9BZD4|NUF2_HUMAN	tr|A0A8C8XY79|A0A8C8XY79_PANLE
OG0011541	sp|Q9GZU5|NYX_HUMAN	tr|A0A8C8YDF1|A0A8C8YDF1_PANLE
OG0011542	sp|Q9H5Z6|F124B_HUMAN	tr|A0A8C8YD58|A0A8C8YD58_PANLE
OG0011543	sp|Q9H6S3|ES8L2_HUMAN	tr|A0A8C8Y8E6|A0A8C8Y8E6_PANLE
OG0011544	sp|Q9HBL8|NMRL1_HUMAN	tr|A0A8C8WYD5|A0A8C8WYD5_PANLE
OG0011545	sp|Q9HCK4|ROBO2_HUMAN	tr|A0A8C8XST3|A0A8C8XST3_PANLE
OG0011546	sp|Q9NP87|DPOLM_HUMAN	tr|A0A8C8WQT4|A0A8C8WQT4_PANLE
OG0011547	sp|Q9NPE6|SPAG4_HUMAN	tr|A0A8C8Y556|A0A8C8Y556_PANLE
OG0011548	sp|Q9NQ35|NRIP3_HUMAN	tr|A0A8C8WXU9|A0A8C8WXU9_PANLE
OG0011549	sp|Q9NQ48|LZTL1_HUMAN	tr|A0A8C8WFN0|A0A8C8WFN0_PANLE
OG0011550	sp|Q9NRR4|RNC_HUMAN	tr|A0A8C8XJ23|A0A8C8XJ23_PANLE
OG0011551	sp|Q9NU22|MDN1_HUMAN	tr|A0A8C8XPV1|A0A8C8XPV1_PANLE
OG0011552	sp|Q9NYB0|TE2IP_HUMAN	tr|A0A8C8XZT2|A0A8C8XZT2_PANLE
OG0011553	sp|Q9UBV4|WNT16_HUMAN	tr|A0A8C8WQ02|A0A8C8WQ02_PANLE
OG0011554	sp|Q9ULV5|HSF4_HUMAN	tr|A0A8C8XNX8|A0A8C8XNX8_PANLE
OG0011555	sp|Q9Y3B3|TMED7_HUMAN	tr|A0A8C9CWQ0|A0A8C9CWQ0_PANLE
OG0011556	sp|A0A1B0GVK7|F240A_HUMAN	tr|A0A8C8WHJ2|A0A8C8WHJ2_PANLE
OG0011557	sp|A2RU67|F234B_HUMAN	tr|A0A8C8WEF0|A0A8C8WEF0_PANLE
OG0011558	sp|A5PL33|KRBA1_HUMAN	tr|A0A8C8WCW6|A0A8C8WCW6_PANLE
OG0011559	sp|A6NLU5|VTM2B_HUMAN	tr|A0A8C8XCT5|A0A8C8XCT5_PANLE
OG0011560	sp|A7MCY6|TBKB1_HUMAN	tr|A0A8C8WQW9|A0A8C8WQW9_PANLE
OG0011561	sp|A8MQ27|NEU1B_HUMAN	tr|A0A8C8XIU7|A0A8C8XIU7_PANLE
OG0011562	sp|O14807|RASM_HUMAN	tr|A0A8C8XC65|A0A8C8XC65_PANLE
OG0011563	sp|O14994|SYN3_HUMAN	tr|A0A8C8WF63|A0A8C8WF63_PANLE
OG0011564	sp|O43379|WDR62_HUMAN	tr|A0A8C8XFI0|A0A8C8XFI0_PANLE
OG0011565	sp|O60238|BNI3L_HUMAN	tr|A0A8C8WHA2|A0A8C8WHA2_PANLE
OG0011566	sp|O60303|KATIP_HUMAN	tr|A0A8C8YFI9|A0A8C8YFI9_PANLE
OG0011568	sp|O75489|NDUS3_HUMAN	tr|A0A8C8X0B9|A0A8C8X0B9_PANLE
OG0011569	sp|O75563|SKAP2_HUMAN	tr|A0A8C8WYR7|A0A8C8WYR7_PANLE
OG0011570	sp|O94804|STK10_HUMAN	tr|A0A8C8XEH3|A0A8C8XEH3_PANLE
OG0011571	sp|O95273|CCDB1_HUMAN	tr|A0A8C8XX10|A0A8C8XX10_PANLE
OG0011572	sp|O95998|I18BP_HUMAN	tr|A0A8C9D6F4|A0A8C9D6F4_PANLE
OG0011573	sp|P05120|PAI2_HUMAN	tr|A0A8C8XA63|A0A8C8XA63_PANLE
OG0011574	sp|P09622|DLDH_HUMAN	tr|A0A8C9D216|A0A8C9D216_PANLE
OG0011575	sp|P14672|GLUT4_HUMAN	tr|A0A8C8XBN1|A0A8C8XBN1_PANLE
OG0011576	sp|P18564|ITB6_HUMAN	tr|A0A8C9D9N8|A0A8C9D9N8_PANLE
OG0011577	sp|P19883|FST_HUMAN	tr|A0A8C8WD77|A0A8C8WD77_PANLE
OG0011578	sp|P38117|ETFB_HUMAN	tr|A0A8C9D7H5|A0A8C9D7H5_PANLE
OG0011579	sp|P51679|CCR4_HUMAN	tr|A0A8C8WWS7|A0A8C8WWS7_PANLE
OG0011580	sp|Q12765|SCRN1_HUMAN	tr|A0A8C8X442|A0A8C8X442_PANLE
OG0011581	sp|Q13144|EI2BE_HUMAN	tr|A0A8C8XE16|A0A8C8XE16_PANLE
OG0011582	sp|Q14697|GANAB_HUMAN	tr|A0A8C9D477|A0A8C9D477_PANLE
OG0011583	sp|Q15386|UBE3C_HUMAN	tr|A0A8C8WLK6|A0A8C8WLK6_PANLE
OG0011584	sp|Q15751|HERC1_HUMAN	tr|A0A8C8XES1|A0A8C8XES1_PANLE
OG0011585	sp|Q17RG1|KCD19_HUMAN	tr|A0A8C8XNA1|A0A8C8XNA1_PANLE
OG0011586	sp|Q5BJF6|ODFP2_HUMAN	tr|A0A8C8XQ17|A0A8C8XQ17_PANLE
OG0011587	sp|Q5JS13|RGPS1_HUMAN	tr|A0A8C8X9N2|A0A8C8X9N2_PANLE
OG0011588	sp|Q5SNT2|TM201_HUMAN	tr|A0A8C8X9M6|A0A8C8X9M6_PANLE
OG0011589	sp|Q69YW2|STUM_HUMAN	tr|A0A8C8WUP7|A0A8C8WUP7_PANLE
OG0011590	sp|Q6NSJ0|MYORG_HUMAN	tr|A0A8C8XWL5|A0A8C8XWL5_PANLE
OG0011591	sp|Q6UX68|XKR5_HUMAN	tr|A0A8C8XBU6|A0A8C8XBU6_PANLE
OG0011592	sp|Q6ZMT4|KDM7A_HUMAN	tr|A0A8C8WVF0|A0A8C8WVF0_PANLE
OG0011593	sp|Q6ZNQ3|LRC69_HUMAN	tr|A0A8C8WEM3|A0A8C8WEM3_PANLE
OG0011594	sp|Q71RG4|TMUB2_HUMAN	tr|A0A8C8XF19|A0A8C8XF19_PANLE
OG0011595	sp|Q8IW52|SLIK4_HUMAN	tr|A0A8C8WVD3|A0A8C8WVD3_PANLE
OG0011596	sp|Q8IYE1|CCD13_HUMAN	tr|A0A8C8XXJ5|A0A8C8XXJ5_PANLE
OG0011597	sp|Q8IYY4|DZI1L_HUMAN	tr|A0A8C8XAP8|A0A8C8XAP8_PANLE
OG0011598	sp|Q8N159|NAGS_HUMAN	tr|A0A8C8X942|A0A8C8X942_PANLE
OG0011599	sp|Q8NC06|ACBD4_HUMAN	tr|A0A8C8X004|A0A8C8X004_PANLE
OG0011600	sp|Q8NH40|OR6S1_HUMAN	tr|A0A8C8X283|A0A8C8X283_PANLE
OG0011601	sp|Q96A22|CK052_HUMAN	tr|A0A8C8XFW7|A0A8C8XFW7_PANLE
OG0011602	sp|Q96FZ7|CHMP6_HUMAN	tr|A0A8C8Y5K2|A0A8C8Y5K2_PANLE
OG0011603	sp|Q96GW9|SYMM_HUMAN	tr|A0A8C8XCL3|A0A8C8XCL3_PANLE
OG0011604	sp|Q96JH7|VCIP1_HUMAN	tr|A0A8C8WWQ3|A0A8C8WWQ3_PANLE
OG0011605	sp|Q96MS3|GL1D1_HUMAN	tr|A0A8C8XHK5|A0A8C8XHK5_PANLE
OG0011606	sp|Q96PE2|ARHGH_HUMAN	tr|A0A8C9D3X2|A0A8C9D3X2_PANLE
OG0011607	sp|Q99590|SCAFB_HUMAN	tr|A0A8C9D276|A0A8C9D276_PANLE
OG0011608	sp|Q9BT92|TCHP_HUMAN	tr|A0A8C8Y9A8|A0A8C8Y9A8_PANLE
OG0011609	sp|Q9BV10|ALG12_HUMAN	tr|A0A8C8X411|A0A8C8X411_PANLE
OG0011610	sp|Q9BWG6|SCNM1_HUMAN	tr|A0A8C8Y884|A0A8C8Y884_PANLE
OG0011611	sp|Q9C0J1|B3GN4_HUMAN	tr|A0A8C8X4U9|A0A8C8X4U9_PANLE
OG0011612	sp|Q9H1E5|TMX4_HUMAN	tr|A0A8C8WAR3|A0A8C8WAR3_PANLE
OG0011613	sp|Q9H2D1|MFTC_HUMAN	tr|A0A8C8X4J3|A0A8C8X4J3_PANLE
OG0011614	sp|Q9H553|ALG2_HUMAN	tr|A0A8C8X1Q3|A0A8C8X1Q3_PANLE
OG0011615	sp|Q9H6B1|Z385D_HUMAN	tr|A0A8C8WZ84|A0A8C8WZ84_PANLE
OG0011616	sp|Q9H900|ZWILC_HUMAN	tr|A0A8C8WZ09|A0A8C8WZ09_PANLE
OG0011617	sp|Q9HA82|CERS4_HUMAN	tr|A0A8C8WC15|A0A8C8WC15_PANLE
OG0011618	sp|Q9NRX2|RM17_HUMAN	tr|A0A8C8WUB7|A0A8C8WUB7_PANLE
OG0011619	sp|Q9NS62|THSD1_HUMAN	tr|A0A8C8WVW3|A0A8C8WVW3_PANLE
OG0011620	sp|Q9NZI2|KCIP1_HUMAN	tr|A0A8C8XDX9|A0A8C8XDX9_PANLE
OG0011621	sp|Q9NZQ8|TRPM5_HUMAN	tr|A0A8C8XNP5|A0A8C8XNP5_PANLE
OG0011622	sp|Q9P2N2|RHG28_HUMAN	tr|A0A8C8XBL1|A0A8C8XBL1_PANLE
OG0011623	sp|Q9UKY1|ZHX1_HUMAN	tr|A0A8C8WQ84|A0A8C8WQ84_PANLE
OG0011624	sp|Q9Y4F4|TGRM1_HUMAN	tr|A0A8C8WMB0|A0A8C8WMB0_PANLE
OG0011625	sp|A5LHX3|PSB11_HUMAN	tr|A0A8C9D4Z9|A0A8C9D4Z9_PANLE
OG0011626	sp|A8MZF0|PRR33_HUMAN	tr|A0A8C8XMA7|A0A8C8XMA7_PANLE
OG0011627	sp|C9J3I9|CE058_HUMAN	tr|A0A8C8XCT1|A0A8C8XCT1_PANLE
OG0011628	sp|C9J6K1|CS081_HUMAN	tr|A0A8C8X954|A0A8C8X954_PANLE
OG0011629	sp|O15431|COPT1_HUMAN	tr|A0A8C8XMV8|A0A8C8XMV8_PANLE
OG0011630	sp|O43323|DHH_HUMAN	tr|A0A8C8X9P1|A0A8C8X9P1_PANLE
OG0011631	sp|O60320|EREP2_HUMAN	tr|A0A8C8WGE3|A0A8C8WGE3_PANLE
OG0011632	sp|P05543|THBG_HUMAN	tr|A0A8C9DAG2|A0A8C9DAG2_PANLE
OG0011633	sp|P11049|CD37_HUMAN	tr|A0A8C8XEU7|A0A8C8XEU7_PANLE
OG0011634	sp|P16083|NQO2_HUMAN	tr|A0A8C8XUD0|A0A8C8XUD0_PANLE
OG0011635	sp|P22557|HEM0_HUMAN	tr|A0A8C8Y0W0|A0A8C8Y0W0_PANLE
OG0011636	sp|P30291|WEE1_HUMAN	tr|A0A8C8X1G4|A0A8C8X1G4_PANLE
OG0011637	sp|P48664|EAA4_HUMAN	tr|A0A8C8W970|A0A8C8W970_PANLE
OG0011638	sp|P52948|NUP98_HUMAN	tr|A0A8C8XG79|A0A8C8XG79_PANLE
OG0011639	sp|Q0D2I5|IFFO1_HUMAN	tr|A0A8C8WEF8|A0A8C8WEF8_PANLE
OG0011640	sp|Q0VD86|INCA1_HUMAN	tr|A0A8C8XP59|A0A8C8XP59_PANLE
OG0011641	sp|Q13258|PD2R_HUMAN	tr|A0A8C8WIB7|A0A8C8WIB7_PANLE
OG0011642	sp|Q13480|GAB1_HUMAN	tr|A0A8C9D6H9|A0A8C9D6H9_PANLE
OG0011643	sp|Q16875|F263_HUMAN	tr|A0A8C9D4M2|A0A8C9D4M2_PANLE
OG0011644	sp|Q494U1|PKHN1_HUMAN	tr|A0A8C8XVP1|A0A8C8XVP1_PANLE
OG0011645	sp|Q53TS8|CTSRT_HUMAN	tr|A0A8C8XKA0|A0A8C8XKA0_PANLE
OG0011646	sp|Q5T1N1|AKND1_HUMAN	tr|A0A8C8X3Q3|A0A8C8X3Q3_PANLE
OG0011647	sp|Q5T5Y3|CAMP1_HUMAN	tr|A0A8C8XWB2|A0A8C8XWB2_PANLE
OG0011648	sp|Q5TCY1|TTBK1_HUMAN	tr|A0A8C8WNA4|A0A8C8WNA4_PANLE
OG0011649	sp|Q5TGY1|TMCO4_HUMAN	tr|A0A8C8XEI9|A0A8C8XEI9_PANLE
OG0011650	sp|Q5VX52|SPAT1_HUMAN	tr|A0A8C8WQR6|A0A8C8WQR6_PANLE
OG0011651	sp|Q6HA08|ASTL_HUMAN	tr|A0A8C8YBP3|A0A8C8YBP3_PANLE
OG0011652	sp|Q6UDR6|SPIT4_HUMAN	tr|A0A8C8W9W9|A0A8C8W9W9_PANLE
OG0011653	sp|Q6UWJ1|TMCO3_HUMAN	tr|A0A8C9CZP2|A0A8C9CZP2_PANLE
OG0011654	sp|Q6UWK7|GP15L_HUMAN	tr|A0A8C8X290|A0A8C8X290_PANLE
OG0011655	sp|Q7Z7H3|CATIP_HUMAN	tr|A0A8C8Y1D6|A0A8C8Y1D6_PANLE
OG0011656	sp|Q86SQ7|SDCG8_HUMAN	tr|A0A8C8X3J3|A0A8C8X3J3_PANLE
OG0011657	sp|Q86SX3|TEDC1_HUMAN	tr|A0A8C8XZA4|A0A8C8XZA4_PANLE
OG0011658	sp|Q86X67|NUD13_HUMAN	tr|A0A8C8XY99|A0A8C8XY99_PANLE
OG0011659	sp|Q8IWC1|MA7D3_HUMAN	tr|A0A8C8X5A5|A0A8C8X5A5_PANLE
OG0011660	sp|Q8IWW6|RHG12_HUMAN	tr|A0A8C8WCF7|A0A8C8WCF7_PANLE
OG0011661	sp|Q8IYJ3|SYTL1_HUMAN	tr|A0A8C8X1Y4|A0A8C8X1Y4_PANLE
OG0011662	sp|Q8IYX1|TBC21_HUMAN	tr|A0A8C8WIT6|A0A8C8WIT6_PANLE
OG0011663	sp|Q8N612|FHI1B_HUMAN	tr|A0A8C8WRJ3|A0A8C8WRJ3_PANLE
OG0011664	sp|Q8N6Y0|USBP1_HUMAN	tr|A0A8C8WGS6|A0A8C8WGS6_PANLE
OG0011665	sp|Q8N8J7|F241A_HUMAN	tr|A0A8C8WMY0|A0A8C8WMY0_PANLE
OG0011666	sp|Q8N8U2|CDYL2_HUMAN	tr|A0A8C8XY84|A0A8C8XY84_PANLE
OG0011667	sp|Q8NBJ4|GOLM1_HUMAN	tr|A0A8C8XCX8|A0A8C8XCX8_PANLE
OG0011668	sp|Q8NDC0|MISSL_HUMAN	tr|A0A8C8WKT5|A0A8C8WKT5_PANLE
OG0011669	sp|Q8NE86|MCU_HUMAN	tr|A0A8C8Y6T1|A0A8C8Y6T1_PANLE
OG0011671	sp|Q8NHH1|TTL11_HUMAN	tr|A0A8C9DA38|A0A8C9DA38_PANLE
OG0011672	sp|Q8TC84|FANK1_HUMAN	tr|A0A8C8XM60|A0A8C8XM60_PANLE
OG0011673	sp|Q8WXU2|DAAF4_HUMAN	tr|A0A8C9CYG7|A0A8C9CYG7_PANLE
OG0011674	sp|Q96BJ8|ELMO3_HUMAN	tr|A0A8C8XLH0|A0A8C8XLH0_PANLE
OG0011675	sp|Q99928|GBRG3_HUMAN	tr|A0A8C8WKK0|A0A8C8WKK0_PANLE
OG0011676	sp|Q9BQA1|MEP50_HUMAN	tr|A0A8C8WND1|A0A8C8WND1_PANLE
OG0011677	sp|Q9BRT3|MIEN1_HUMAN	tr|A0A8C8X377|A0A8C8X377_PANLE
OG0011678	sp|Q9GZV1|ANKR2_HUMAN	tr|A0A8C9D3A3|A0A8C9D3A3_PANLE
OG0011679	sp|Q9H3N1|TMX1_HUMAN	tr|A0A8C9CZ38|A0A8C9CZ38_PANLE
OG0011680	sp|Q9H410|DSN1_HUMAN	tr|A0A8C9CXM8|A0A8C9CXM8_PANLE
OG0011681	sp|Q9H4Z3|CAPAM_HUMAN	tr|A0A8C8WCA4|A0A8C8WCA4_PANLE
OG0011682	sp|Q9H6T0|ESRP2_HUMAN	tr|A0A8C8Y308|A0A8C8Y308_PANLE
