Orthogroup	Homo_sapiens	Balaenoptera_physalus
OG0009990	sp|Q8NGE0|O10AD_HUMAN	tr|A0A643AUP6|A0A643AUP6_BALPH
OG0009991	sp|Q68CZ6|HAUS3_HUMAN	tr|A0A643BNC3|A0A643BNC3_BALPH
OG0009992	sp|Q7RTV5|PXL2C_HUMAN	tr|A0A643BR32|A0A643BR32_BALPH
OG0009993	sp|Q13873|BMPR2_HUMAN	tr|A0A643BRR6|A0A643BRR6_BALPH
OG0009994	sp|O43169|CYB5B_HUMAN	tr|A0A643BS80|A0A643BS80_BALPH
OG0009995	sp|P78560|CRADD_HUMAN	tr|A0A643BWV0|A0A643BWV0_BALPH
OG0009996	sp|P0CG01|GKN3_HUMAN	tr|A0A643BY97|A0A643BY97_BALPH
OG0009997	sp|Q6AI14|SL9A4_HUMAN	tr|A0A643C0W0|A0A643C0W0_BALPH
OG0009998	sp|Q13478|IL18R_HUMAN	tr|A0A643C1S8|A0A643C1S8_BALPH
OG0009999	sp|Q9BTK6|PAGR1_HUMAN	tr|A0A643C3R7|A0A643C3R7_BALPH
OG0010000	sp|Q9BU79|TM243_HUMAN	tr|A0A643C6C2|A0A643C6C2_BALPH
OG0010001	sp|Q8WXI9|P66B_HUMAN	tr|A0A643C7U5|A0A643C7U5_BALPH
OG0010002	sp|P35398|RORA_HUMAN	tr|A0A643C7Z2|A0A643C7Z2_BALPH
OG0010003	sp|P28329|CLAT_HUMAN	tr|A0A643CBL8|A0A643CBL8_BALPH
OG0010004	sp|Q9UKR5|ERG28_HUMAN	tr|A0A643CBW5|A0A643CBW5_BALPH
OG0010005	sp|Q8NE62|CHDH_HUMAN	tr|A0A643CBW7|A0A643CBW7_BALPH
OG0010006	sp|Q9BSJ5|CQ080_HUMAN	tr|A0A643CG91|A0A643CG91_BALPH
OG0010007	sp|Q7Z412|PEX26_HUMAN	tr|A0A643CGT0|A0A643CGT0_BALPH
OG0010008	sp|Q96IY4|CBPB2_HUMAN	tr|A0A6A1PZ99|A0A6A1PZ99_BALPH
OG0010009	sp|Q9H112|CST11_HUMAN	tr|A0A6A1Q022|A0A6A1Q022_BALPH
OG0010010	sp|O95750|FGF19_HUMAN	tr|A0A6A1Q0W8|A0A6A1Q0W8_BALPH
OG0010011	sp|Q96MA1|DMRTB_HUMAN	tr|A0A6A1Q4I3|A0A6A1Q4I3_BALPH
OG0010012	sp|Q6TCH7|PAQR3_HUMAN	tr|A0A6A1Q4T4|A0A6A1Q4T4_BALPH
OG0010013	sp|Q9HAD4|WDR41_HUMAN	tr|A0A6A1Q7P3|A0A6A1Q7P3_BALPH
OG0010014	sp|Q9BRK4|LZTS2_HUMAN	tr|A0A6A1Q8L8|A0A6A1Q8L8_BALPH
OG0010015	sp|Q9UM44|HHLA2_HUMAN	tr|A0A6A1QAN9|A0A6A1QAN9_BALPH
OG0010016	sp|Q52LR7|EPC2_HUMAN	tr|A0A6A1QC82|A0A6A1QC82_BALPH
OG0010017	sp|A6NK44|GLOD5_HUMAN	tr|A0A6A1QDB2|A0A6A1QDB2_BALPH
OG0010018	sp|Q02153|GCYB1_HUMAN	tr|A0A6A1QF03|A0A6A1QF03_BALPH
OG0010019	sp|P48048|KCNJ1_HUMAN	tr|A0A6A1QFA3|A0A6A1QFA3_BALPH
OG0010020	sp|P09960|LKHA4_HUMAN	tr|A0A6A1QFA7|A0A6A1QFA7_BALPH
OG0010021	sp|Q99549|MPP8_HUMAN	tr|A0A6A1QGR0|A0A6A1QGR0_BALPH
OG0010022	sp|Q96A11|G3ST3_HUMAN	tr|A0A6A1QH85|A0A6A1QH85_BALPH
OG0010023	sp|Q8WXK4|ASB12_HUMAN	tr|A0A643BKC2|A0A643BKC2_BALPH
OG0010024	sp|Q9Y239|NOD1_HUMAN	tr|A0A643BNM3|A0A643BNM3_BALPH
OG0010025	sp|Q9UPZ3|HPS5_HUMAN	tr|A0A643BPF4|A0A643BPF4_BALPH
OG0010026	sp|P14324|FPPS_HUMAN	tr|A0A643BQ32|A0A643BQ32_BALPH
OG0010027	sp|P57771|RGS8_HUMAN	tr|A0A643BQU9|A0A643BQU9_BALPH
OG0010028	sp|Q9BQQ3|GORS1_HUMAN	tr|A0A643BRJ4|A0A643BRJ4_BALPH
OG0010029	sp|Q86WJ1|CHD1L_HUMAN	tr|A0A643BRR5|A0A643BRR5_BALPH
OG0010030	sp|P54105|ICLN_HUMAN	tr|A0A643BT05|A0A643BT05_BALPH
OG0010031	sp|Q53H76|PLA1A_HUMAN	tr|A0A643BT78|A0A643BT78_BALPH
OG0010032	sp|Q9H3P7|GCP60_HUMAN	tr|A0A643BUR0|A0A643BUR0_BALPH
OG0010033	sp|Q14790|CASP8_HUMAN	tr|A0A643BV71|A0A643BV71_BALPH
OG0010034	sp|Q7L0X0|TRIL_HUMAN	tr|A0A643BVW7|A0A643BVW7_BALPH
OG0010035	sp|Q99996|AKAP9_HUMAN	tr|A0A643BX84|A0A643BX84_BALPH
OG0010036	sp|Q9H2S6|TNMD_HUMAN	tr|A0A643BXE9|A0A643BXE9_BALPH
OG0010037	sp|Q9NQZ7|ENTP7_HUMAN	tr|A0A643BXN7|A0A643BXN7_BALPH
OG0010038	sp|Q15466|NR0B2_HUMAN	tr|A0A643BZY1|A0A643BZY1_BALPH
OG0010039	sp|Q9UGQ2|FLOWR_HUMAN	tr|A0A643C1C2|A0A643C1C2_BALPH
OG0010040	sp|Q5TD94|RSH4A_HUMAN	tr|A0A643C203|A0A643C203_BALPH
OG0010041	sp|Q49A26|GLYR1_HUMAN	tr|A0A643C221|A0A643C221_BALPH
OG0010042	sp|Q9H7F0|AT133_HUMAN	tr|A0A643C2J7|A0A643C2J7_BALPH
OG0010043	sp|Q9Y620|RA54B_HUMAN	tr|A0A643C3W4|A0A643C3W4_BALPH
OG0010044	sp|Q9BW71|HIRP3_HUMAN	tr|A0A643C483|A0A643C483_BALPH
OG0010045	sp|Q96IW2|SHD_HUMAN	tr|A0A643C9L0|A0A643C9L0_BALPH
OG0010046	sp|Q8TF21|ANR24_HUMAN	tr|A0A643C9Q5|A0A643C9Q5_BALPH
OG0010047	sp|Q6P6B1|ERIC5_HUMAN	tr|A0A643CBD8|A0A643CBD8_BALPH
OG0010048	sp|Q8WTR4|GDPD5_HUMAN	tr|A0A643CBH5|A0A643CBH5_BALPH
OG0010049	sp|P18065|IBP2_HUMAN	tr|A0A643CBS3|A0A643CBS3_BALPH
OG0010050	sp|Q9H6R7|WDCP_HUMAN	tr|A0A643CC64|A0A643CC64_BALPH
OG0010051	sp|Q3KR37|ASTRB_HUMAN	tr|A0A643CDJ9|A0A643CDJ9_BALPH
OG0010052	sp|Q8NEY3|SPAT4_HUMAN	tr|A0A643CDK5|A0A643CDK5_BALPH
OG0010053	sp|P25788|PSA3_HUMAN	tr|A0A643CDS5|A0A643CDS5_BALPH
OG0010054	sp|Q2NKX8|ERC6L_HUMAN	tr|A0A643CEM8|A0A643CEM8_BALPH
OG0010055	sp|Q9BVV6|TALD3_HUMAN	tr|A0A643CEY4|A0A643CEY4_BALPH
OG0010056	sp|Q03393|PTPS_HUMAN	tr|A0A643CGE9|A0A643CGE9_BALPH
OG0010057	sp|Q9NP97|DLRB1_HUMAN	tr|A0A643CHN8|A0A643CHN8_BALPH
OG0010058	sp|Q5XG99|LYSM4_HUMAN	tr|A0A643CIN4|A0A643CIN4_BALPH
OG0010059	sp|Q03060|CREM_HUMAN	tr|A0A643CJ38|A0A643CJ38_BALPH
OG0010060	sp|Q5T2R2|DPS1_HUMAN	tr|A0A643CKV7|A0A643CKV7_BALPH
OG0010061	sp|Q8IWE2|NXP20_HUMAN	tr|A0A6A1PZC1|A0A6A1PZC1_BALPH
OG0010062	sp|Q3ZCT8|KBTBC_HUMAN	tr|A0A6A1Q0S4|A0A6A1Q0S4_BALPH
OG0010063	sp|Q6VMQ6|MCAF1_HUMAN	tr|A0A6A1Q990|A0A6A1Q990_BALPH
OG0010064	sp|Q9Y3D7|TIM16_HUMAN	tr|A0A6A1QAE5|A0A6A1QAE5_BALPH
OG0010065	sp|Q6UWY0|ARSK_HUMAN	tr|A0A6A1QD66|A0A6A1QD66_BALPH
OG0010066	sp|Q9Y6V7|DDX49_HUMAN	tr|A0A6A1QDB1|A0A6A1QDB1_BALPH
OG0010067	sp|Q9Y4W6|AFG32_HUMAN	tr|A0A6A1QG04|A0A6A1QG04_BALPH
OG0010068	sp|Q8IYY4|DZI1L_HUMAN	tr|A0A6A1QHA3|A0A6A1QHA3_BALPH
OG0010069	sp|Q9UHD1|CHRD1_HUMAN	tr|A0A6A1QHX7|A0A6A1QHX7_BALPH
OG0010070	sp|Q7Z3Q1|S46A3_HUMAN	tr|A0A6A1QNB6|A0A6A1QNB6_BALPH
OG0010071	sp|Q9Y5X1|SNX9_HUMAN	tr|A0A643BKF3|A0A643BKF3_BALPH
OG0010072	sp|Q9BY42|RTF2_HUMAN	tr|A0A643BM43|A0A643BM43_BALPH
OG0010073	sp|Q5TDP6|LGSN_HUMAN	tr|A0A643BMP6|A0A643BMP6_BALPH
OG0010074	sp|P18510|IL1RA_HUMAN	tr|A0A643BN66|A0A643BN66_BALPH
OG0010075	sp|Q9Y5W9|SNX11_HUMAN	tr|A0A643BNB7|A0A643BNB7_BALPH
OG0010076	sp|P61165|TM258_HUMAN	tr|A0A643BPK5|A0A643BPK5_BALPH
OG0010077	sp|Q15154|PCM1_HUMAN	tr|A0A643BPK6|A0A643BPK6_BALPH
OG0010078	sp|Q494R4|CC153_HUMAN	tr|A0A643BQL6|A0A643BQL6_BALPH
OG0010079	sp|Q8IV63|VRK3_HUMAN	tr|A0A643BRQ2|A0A643BRQ2_BALPH
OG0010080	sp|Q5W0N0|CI057_HUMAN	tr|A0A643BSQ3|A0A643BSQ3_BALPH
OG0010081	sp|O95977|S1PR4_HUMAN	tr|A0A643BVT7|A0A643BVT7_BALPH
OG0010082	sp|Q12933|TRAF2_HUMAN	tr|A0A643BW56|A0A643BW56_BALPH
OG0010083	sp|O94916|NFAT5_HUMAN	tr|A0A643BWH8|A0A643BWH8_BALPH
OG0010084	sp|Q8NET5|NFAM1_HUMAN	tr|A0A643BY94|A0A643BY94_BALPH
OG0010085	sp|P53999|TCP4_HUMAN	tr|A0A643BYY4|A0A643BYY4_BALPH
OG0010086	sp|Q8WV48|CC107_HUMAN	tr|A0A643BZG2|A0A643BZG2_BALPH
OG0010087	sp|Q9ULK2|AT7L1_HUMAN	tr|A0A643C0H2|A0A643C0H2_BALPH
OG0010088	sp|Q969F2|NKD2_HUMAN	tr|A0A643C1X7|A0A643C1X7_BALPH
OG0010089	sp|Q6ZW13|CP086_HUMAN	tr|A0A643C233|A0A643C233_BALPH
OG0010090	sp|Q92823|NRCAM_HUMAN	tr|A0A643C415|A0A643C415_BALPH
OG0010091	sp|Q6T4R5|NHS_HUMAN	tr|A0A643C477|A0A643C477_BALPH
OG0010092	sp|Q9NU53|GINM1_HUMAN	tr|A0A643C6N7|A0A643C6N7_BALPH
OG0010093	sp|P49789|FHIT_HUMAN	tr|A0A643C709|A0A643C709_BALPH
OG0010094	sp|Q96Q06|PLIN4_HUMAN	tr|A0A643C9W5|A0A643C9W5_BALPH
OG0010095	sp|P07093|GDN_HUMAN	tr|A0A643CA73|A0A643CA73_BALPH
OG0010096	sp|Q8TB37|NUBPL_HUMAN	tr|A0A643CBL3|A0A643CBL3_BALPH
OG0010097	sp|Q16819|MEP1A_HUMAN	tr|A0A643CCI1|A0A643CCI1_BALPH
OG0010098	sp|Q53T94|TAF1B_HUMAN	tr|A0A643CE51|A0A643CE51_BALPH
OG0010099	sp|Q8N3G9|TM130_HUMAN	tr|A0A643CEV2|A0A643CEV2_BALPH
OG0010100	sp|P07992|ERCC1_HUMAN	tr|A0A643CF56|A0A643CF56_BALPH
OG0010101	sp|Q9BYG3|MK67I_HUMAN	tr|A0A643CFN4|A0A643CFN4_BALPH
OG0010102	sp|P36955|PEDF_HUMAN	tr|A0A643CFZ9|A0A643CFZ9_BALPH
OG0010103	sp|Q8IZP0|ABI1_HUMAN	tr|A0A643CJA3|A0A643CJA3_BALPH
OG0010104	sp|Q02535|ID3_HUMAN	tr|A0A6A1Q6G7|A0A6A1Q6G7_BALPH
OG0010105	sp|Q4LDE5|SVEP1_HUMAN	tr|A0A6A1Q8X9|A0A6A1Q8X9_BALPH
OG0010106	sp|Q14393|GAS6_HUMAN	tr|A0A6A1QAP8|A0A6A1QAP8_BALPH
OG0010107	sp|Q96IK0|TM101_HUMAN	tr|A0A6A1QBR0|A0A6A1QBR0_BALPH
OG0010108	sp|Q9H765|ASB8_HUMAN	tr|A0A6A1QEY8|A0A6A1QEY8_BALPH
OG0010109	sp|Q9NPD8|UBE2T_HUMAN	tr|A0A6A1QF70|A0A6A1QF70_BALPH
OG0010110	sp|Q8IYI0|SHLD1_HUMAN	tr|A0A6A1QFN1|A0A6A1QFN1_BALPH
OG0010111	sp|Q9UDY8|MALT1_HUMAN	tr|A0A6A1QGF1|A0A6A1QGF1_BALPH
OG0010112	sp|Q14008|CKAP5_HUMAN	tr|A0A6A1QGI0|A0A6A1QGI0_BALPH
OG0010113	sp|Q96DC8|ECHD3_HUMAN	tr|A0A6A1QH49|A0A6A1QH49_BALPH
OG0010114	sp|Q99424|ACOX2_HUMAN	tr|A0A6A1QHQ9|A0A6A1QHQ9_BALPH
OG0010115	sp|Q96NY9|MUS81_HUMAN	tr|A0A6A1QKI1|A0A6A1QKI1_BALPH
OG0010116	sp|Q99704|DOK1_HUMAN	tr|A0A643BP79|A0A643BP79_BALPH
OG0010117	sp|Q96T66|NMNA3_HUMAN	tr|A0A643BQ53|A0A643BQ53_BALPH
OG0010118	sp|Q8WUF8|F172A_HUMAN	tr|A0A643BQY2|A0A643BQY2_BALPH
OG0010119	sp|Q8TAF3|WDR48_HUMAN	tr|A0A643BRE2|A0A643BRE2_BALPH
OG0010120	sp|Q70EK8|UBP53_HUMAN	tr|A0A643BRV7|A0A643BRV7_BALPH
OG0010121	sp|Q02763|TIE2_HUMAN	tr|A0A643BSN1|A0A643BSN1_BALPH
OG0010122	sp|Q15723|ELF2_HUMAN	tr|A0A643BV58|A0A643BV58_BALPH
OG0010123	sp|P26992|CNTFR_HUMAN	tr|A0A643BV65|A0A643BV65_BALPH
OG0010124	sp|Q5H9J7|BEX5_HUMAN	tr|A0A643BXR6|A0A643BXR6_BALPH
OG0010125	sp|Q5JXC2|MIIP_HUMAN	tr|A0A643BXV4|A0A643BXV4_BALPH
OG0010127	sp|P43166|CAH7_HUMAN	tr|A0A643C2J0|A0A643C2J0_BALPH
OG0010128	sp|Q8IX01|SUGP2_HUMAN	tr|A0A643C4M3|A0A643C4M3_BALPH
OG0010129	sp|Q86UA1|PRP39_HUMAN	tr|A0A643C585|A0A643C585_BALPH
OG0010130	sp|O14734|ACOT8_HUMAN	tr|A0A643C690|A0A643C690_BALPH
OG0010131	sp|O15116|LSM1_HUMAN	tr|A0A643C786|A0A643C786_BALPH
OG0010132	sp|Q9NV88|INT9_HUMAN	tr|A0A643C806|A0A643C806_BALPH
OG0010133	sp|Q5SW24|DACT2_HUMAN	tr|A0A643C9B1|A0A643C9B1_BALPH
OG0010134	sp|Q15633|TRBP2_HUMAN	tr|A0A643C9F0|A0A643C9F0_BALPH
OG0010135	sp|Q86YI8|PHF13_HUMAN	tr|A0A643CAA8|A0A643CAA8_BALPH
OG0010136	sp|P51687|SUOX_HUMAN	tr|A0A643CAW1|A0A643CAW1_BALPH
OG0010137	sp|O43246|CTR4_HUMAN	tr|A0A643CBI9|A0A643CBI9_BALPH
OG0010138	sp|O15446|RPA34_HUMAN	tr|A0A643CEE1|A0A643CEE1_BALPH
OG0010140	sp|Q9NV70|EXOC1_HUMAN	tr|A0A643CFG2|A0A643CFG2_BALPH
OG0010141	sp|P25789|PSA4_HUMAN	tr|A0A643CFS0|A0A643CFS0_BALPH
OG0010142	sp|Q14973|NTCP_HUMAN	tr|A0A643CH53|A0A643CH53_BALPH
OG0010143	sp|A0A1B0GUX0|VAFNB_HUMAN	tr|A0A643CHW8|A0A643CHW8_BALPH
OG0010144	sp|Q12864|CAD17_HUMAN	tr|A0A643CIP7|A0A643CIP7_BALPH
OG0010145	sp|P39877|PA2G5_HUMAN	tr|A0A6A1PXI9|A0A6A1PXI9_BALPH
OG0010146	sp|P08908|5HT1A_HUMAN	tr|A0A6A1PY74|A0A6A1PY74_BALPH
OG0010147	sp|A8MZ97|CB074_HUMAN	tr|A0A6A1PZ29|A0A6A1PZ29_BALPH
OG0010148	sp|O43934|MFS11_HUMAN	tr|A0A6A1Q0D3|A0A6A1Q0D3_BALPH
OG0010149	sp|A8MVW5|HECA2_HUMAN	tr|A0A6A1Q0E0|A0A6A1Q0E0_BALPH
OG0010150	sp|O94989|ARHGF_HUMAN	tr|A0A6A1Q2B5|A0A6A1Q2B5_BALPH
OG0010151	sp|Q9HB65|ELL3_HUMAN	tr|A0A6A1Q413|A0A6A1Q413_BALPH
OG0010152	sp|Q9UJ71|CLC4K_HUMAN	tr|A0A6A1Q4X6|A0A6A1Q4X6_BALPH
OG0010153	sp|O76071|CIAO1_HUMAN	tr|A0A6A1Q561|A0A6A1Q561_BALPH
OG0010154	sp|P61626|LYSC_HUMAN	tr|A0A6A1Q686|A0A6A1Q686_BALPH
OG0010155	sp|Q16739|CEGT_HUMAN	tr|A0A6A1Q6P7|A0A6A1Q6P7_BALPH
OG0010156	sp|Q9UBP5|HEY2_HUMAN	tr|A0A6A1Q934|A0A6A1Q934_BALPH
OG0010157	sp|Q9Y5Q9|TF3C3_HUMAN	tr|A0A6A1QC65|A0A6A1QC65_BALPH
OG0010158	sp|Q5SZB4|CI050_HUMAN	tr|A0A6A1QEG6|A0A6A1QEG6_BALPH
OG0010159	sp|Q8IWD4|CC117_HUMAN	tr|A0A6A1QEM1|A0A6A1QEM1_BALPH
OG0010160	sp|Q8NHU6|TDRD7_HUMAN	tr|A0A6A1QEN7|A0A6A1QEN7_BALPH
OG0010161	sp|Q86YA3|ZGRF1_HUMAN	tr|A0A6A1QEQ3|A0A6A1QEQ3_BALPH
OG0010162	sp|Q96L12|CALR3_HUMAN	tr|A0A6A1QET6|A0A6A1QET6_BALPH
OG0010163	sp|O00124|UBXN8_HUMAN	tr|A0A6A1QF67|A0A6A1QF67_BALPH
OG0010164	sp|P42696|RBM34_HUMAN	tr|A0A6A1QFL3|A0A6A1QFL3_BALPH
OG0010165	sp|Q9NZC4|EHF_HUMAN	tr|A0A6A1QFN9|A0A6A1QFN9_BALPH
OG0010166	sp|P49756|RBM25_HUMAN	tr|A0A6A1QG62|A0A6A1QG62_BALPH
OG0010167	sp|Q9UL40|ZN346_HUMAN	tr|A0A6A1QIT5|A0A6A1QIT5_BALPH
OG0010168	sp|Q92560|BAP1_HUMAN	tr|A0A6A1QJE5|A0A6A1QJE5_BALPH
OG0010169	sp|A5D8W1|CFA69_HUMAN	tr|A0A6A1QQ40|A0A6A1QQ40_BALPH
OG0010170	sp|P35244|RFA3_HUMAN	tr|A0A643AUH2|A0A643AUH2_BALPH
OG0010171	sp|Q9BY79|MFRP_HUMAN	tr|A0A643BNP8|A0A643BNP8_BALPH
OG0010172	sp|Q969F0|FATE1_HUMAN	tr|A0A643BQ47|A0A643BQ47_BALPH
OG0010173	sp|Q6WN34|CRDL2_HUMAN	tr|A0A643BRF7|A0A643BRF7_BALPH
OG0010174	sp|Q9UHL4|DPP2_HUMAN	tr|A0A643BSD6|A0A643BSD6_BALPH
OG0010175	sp|Q8IYG6|LRC56_HUMAN	tr|A0A643BTT0|A0A643BTT0_BALPH
OG0010176	sp|Q5SGD2|PPM1L_HUMAN	tr|A0A643BUN7|A0A643BUN7_BALPH
OG0010177	sp|P41567|EIF1_HUMAN	tr|A0A643BVR4|A0A643BVR4_BALPH
OG0010178	sp|Q5TC82|RC3H1_HUMAN	tr|A0A643BWP2|A0A643BWP2_BALPH
OG0010179	sp|Q14865|ARI5B_HUMAN	tr|A0A643BX63|A0A643BX63_BALPH
OG0010180	sp|Q9Y6N5|SQOR_HUMAN	tr|A0A643BYC5|A0A643BYC5_BALPH
OG0010181	sp|Q01415|GALK2_HUMAN	tr|A0A643BYD2|A0A643BYD2_BALPH
OG0010182	sp|Q6UXF1|TM108_HUMAN	tr|A0A643BYI1|A0A643BYI1_BALPH
OG0010183	sp|Q9NZM6|PK2L2_HUMAN	tr|A0A643BYV9|A0A643BYV9_BALPH
OG0010184	sp|P28290|ITPI2_HUMAN	tr|A0A643C013|A0A643C013_BALPH
OG0010185	sp|A0A1B0GUI7|BRDOS_HUMAN	tr|A0A643C1A4|A0A643C1A4_BALPH
OG0010186	sp|Q5T6X5|GPC6A_HUMAN	tr|A0A643C1Z8|A0A643C1Z8_BALPH
OG0010187	sp|O15335|CHAD_HUMAN	tr|A0A643C3V8|A0A643C3V8_BALPH
OG0010188	sp|Q96M89|CC138_HUMAN	tr|A0A643C5S5|A0A643C5S5_BALPH
OG0010189	sp|Q96EK6|GNA1_HUMAN	tr|A0A643C5Y4|A0A643C5Y4_BALPH
OG0010190	sp|Q8WUU8|TM174_HUMAN	tr|A0A643C7I7|A0A643C7I7_BALPH
OG0010191	sp|P78310|CXAR_HUMAN	tr|A0A643CC20|A0A643CC20_BALPH
OG0010192	sp|O00591|GBRP_HUMAN	tr|A0A643CCR3|A0A643CCR3_BALPH
OG0010193	sp|O75425|MSPD3_HUMAN	tr|A0A643CDF1|A0A643CDF1_BALPH
OG0010194	sp|Q14849|STAR3_HUMAN	tr|A0A643CEV1|A0A643CEV1_BALPH
OG0010195	sp|Q9BPX7|CG025_HUMAN	tr|A0A643CHG1|A0A643CHG1_BALPH
OG0010196	sp|Q9BYV8|CEP41_HUMAN	tr|A0A643CHM2|A0A643CHM2_BALPH
OG0010197	sp|Q9UMF0|ICAM5_HUMAN	tr|A0A643CJ48|A0A643CJ48_BALPH
OG0010198	sp|Q9UJX4|APC5_HUMAN	tr|A0A643CK10|A0A643CK10_BALPH
OG0010199	sp|Q8TEB9|RHBL4_HUMAN	tr|A0A6A1PZ82|A0A6A1PZ82_BALPH
OG0010200	sp|Q8IXK0|PHC2_HUMAN	tr|A0A6A1Q0D2|A0A6A1Q0D2_BALPH
OG0010201	sp|Q16568|CART_HUMAN	tr|A0A6A1Q3Q4|A0A6A1Q3Q4_BALPH
OG0010202	sp|Q68D85|NR3L1_HUMAN	tr|A0A6A1Q4J9|A0A6A1Q4J9_BALPH
OG0010203	sp|Q9H1A4|APC1_HUMAN	tr|A0A6A1Q501|A0A6A1Q501_BALPH
OG0010204	sp|Q5T200|ZC3HD_HUMAN	tr|A0A6A1Q565|A0A6A1Q565_BALPH
OG0010205	sp|A2VDJ0|T131L_HUMAN	tr|A0A6A1QBK6|A0A6A1QBK6_BALPH
OG0010207	sp|O43148|MCES_HUMAN	tr|A0A6A1QDU3|A0A6A1QDU3_BALPH
OG0010208	sp|O15342|VA0E1_HUMAN	tr|A0A6A1QDV9|A0A6A1QDV9_BALPH
OG0010209	sp|Q8WUB2|F216A_HUMAN	tr|A0A6A1QDW4|A0A6A1QDW4_BALPH
OG0010210	sp|P32971|TNFL8_HUMAN	tr|A0A6A1QE84|A0A6A1QE84_BALPH
OG0010211	sp|Q9H9R9|DBND1_HUMAN	tr|A0A6A1QER5|A0A6A1QER5_BALPH
OG0010212	sp|P63244|RACK1_HUMAN	tr|A0A6A1QEU5|A0A6A1QEU5_BALPH
OG0010213	sp|A6NLP5|TTC36_HUMAN	tr|A0A6A1QHZ0|A0A6A1QHZ0_BALPH
OG0010214	sp|Q15006|EMC2_HUMAN	tr|A0A6A1QJF7|A0A6A1QJF7_BALPH
OG0010215	sp|P55316|FOXG1_HUMAN	tr|A0A6A1QK71|A0A6A1QK71_BALPH
OG0010216	sp|Q9NY93|DDX56_HUMAN	tr|A0A6A1QM93|A0A6A1QM93_BALPH
OG0010217	sp|Q8NEE8|TTC16_HUMAN	tr|A0A6A1QMS9|A0A6A1QMS9_BALPH
OG0010218	sp|Q9UKN8|TF3C4_HUMAN	tr|A0A6A1QNV8|A0A6A1QNV8_BALPH
OG0010219	sp|Q9NP59|S40A1_HUMAN	tr|A0A643BTP4|A0A643BTP4_BALPH
OG0010220	sp|Q9HCI7|MSL2_HUMAN	tr|A0A643BU15|A0A643BU15_BALPH
OG0010221	sp|A1IGU5|ARH37_HUMAN	tr|A0A643BVL6|A0A643BVL6_BALPH
OG0010222	sp|P49321|NASP_HUMAN	tr|A0A643BVY2|A0A643BVY2_BALPH
OG0010223	sp|Q8N4J0|CARME_HUMAN	tr|A0A643BWM4|A0A643BWM4_BALPH
OG0010224	sp|Q5VZQ5|TEX36_HUMAN	tr|A0A643BXB1|A0A643BXB1_BALPH
OG0010225	sp|Q13515|BFSP2_HUMAN	tr|A0A643BXG2|A0A643BXG2_BALPH
OG0010226	sp|Q0P6H9|TMM62_HUMAN	tr|A0A643BYW0|A0A643BYW0_BALPH
OG0010227	sp|P13473|LAMP2_HUMAN	tr|A0A643BZ09|A0A643BZ09_BALPH
OG0010228	sp|Q9NVV9|THAP1_HUMAN	tr|A0A643BZ49|A0A643BZ49_BALPH
OG0010229	sp|Q96KX0|LYZL4_HUMAN	tr|A0A643BZG3|A0A643BZG3_BALPH
OG0010230	sp|Q96AB6|NTAN1_HUMAN	tr|A0A643C117|A0A643C117_BALPH
OG0010231	sp|Q9UKZ1|CNO11_HUMAN	tr|A0A643C2T1|A0A643C2T1_BALPH
OG0010232	sp|A2RUB6|CCD66_HUMAN	tr|A0A643C5B8|A0A643C5B8_BALPH
OG0010233	sp|P10619|PPGB_HUMAN	tr|A0A643C5M8|A0A643C5M8_BALPH
OG0010234	sp|Q9BQA1|MEP50_HUMAN	tr|A0A643C5T4|A0A643C5T4_BALPH
OG0010235	sp|P03950|ANGI_HUMAN	tr|A0A643C688|A0A643C688_BALPH
OG0010236	sp|Q9NWS6|F118A_HUMAN	tr|A0A643C8S5|A0A643C8S5_BALPH
OG0010237	sp|O75529|TAF5L_HUMAN	tr|A0A643C8T8|A0A643C8T8_BALPH
OG0010238	sp|Q13702|RAPSN_HUMAN	tr|A0A643CCX7|A0A643CCX7_BALPH
OG0010239	sp|O15228|GNPAT_HUMAN	tr|A0A643CDX3|A0A643CDX3_BALPH
OG0010240	sp|P55318|FOXA3_HUMAN	tr|A0A643CEP0|A0A643CEP0_BALPH
OG0010241	sp|P49848|TAF6_HUMAN	tr|A0A643CET8|A0A643CET8_BALPH
OG0010242	sp|Q9BZL1|UBL5_HUMAN	tr|A0A643CIX6|A0A643CIX6_BALPH
OG0010243	sp|Q9BYD3|RM04_HUMAN	tr|A0A643CJU8|A0A643CJU8_BALPH
OG0010244	sp|Q9ULR5|PAI2B_HUMAN	tr|A0A6A1PZG5|A0A6A1PZG5_BALPH
OG0010245	sp|Q6ZXV5|TMTC3_HUMAN	tr|A0A6A1PZW4|A0A6A1PZW4_BALPH
OG0010246	sp|Q7Z4L9|PPR42_HUMAN	tr|A0A6A1Q395|A0A6A1Q395_BALPH
OG0010247	sp|Q9GZK7|O11A1_HUMAN	tr|A0A6A1Q3Z4|A0A6A1Q3Z4_BALPH
OG0010248	sp|Q9BVX2|T106C_HUMAN	tr|A0A6A1Q4X8|A0A6A1Q4X8_BALPH
OG0010249	sp|Q2NKJ3|CTC1_HUMAN	tr|A0A6A1Q6J9|A0A6A1Q6J9_BALPH
OG0010250	sp|Q9NWH9|SLTM_HUMAN	tr|A0A6A1Q8Z5|A0A6A1Q8Z5_BALPH
OG0010251	sp|P50402|EMD_HUMAN	tr|A0A6A1Q991|A0A6A1Q991_BALPH
