Orthogroup	Homo_sapiens	Carlito_syrichta
OG0012050	sp|Q96KR7|PHAR3_HUMAN	tr|A0A1U7U4T7|A0A1U7U4T7_CARSF
OG0012051	sp|O75354|ENTP6_HUMAN	tr|A0A1U7U9Q0|A0A1U7U9Q0_CARSF
OG0012052	sp|P49750|YLPM1_HUMAN	tr|A0A1U7UAR8|A0A1U7UAR8_CARSF
OG0012053	sp|P23327|SRCH_HUMAN	tr|A0A1U7UAS3|A0A1U7UAS3_CARSF
OG0012054	sp|Q86UT6|NLRX1_HUMAN	tr|A0A1U7UCI7|A0A1U7UCI7_CARSF
OG0012055	sp|Q92887|MRP2_HUMAN	tr|A0A1U7UCQ8|A0A1U7UCQ8_CARSF
OG0012056	sp|P27987|IP3KB_HUMAN	tr|A0A1U7UFQ9|A0A1U7UFQ9_CARSF
OG0012057	sp|Q96QK8|SIM14_HUMAN	tr|A0A1U7UH11|A0A1U7UH11_CARSF
OG0012058	sp|P32314|FOXN2_HUMAN	tr|A0A1U7UJ37|A0A1U7UJ37_CARSF
OG0012059	sp|P50749|RASF2_HUMAN	tr|A0A1U7UP64|A0A1U7UP64_CARSF
OG0012060	sp|Q8WWA1|TMM40_HUMAN	tr|A0A1U7UR36|A0A1U7UR36_CARSF
OG0012061	sp|O75791|GRAP2_HUMAN	tr|A0A1U7UU52|A0A1U7UU52_CARSF
OG0012062	sp|Q6UXT8|ALKL1_HUMAN	tr|A0A1U7UVU3|A0A1U7UVU3_CARSF
OG0012063	sp|Q9NX09|DDIT4_HUMAN	tr|A0A1U7UZ66|A0A1U7UZ66_CARSF
OG0012064	sp|P46976|GLYG_HUMAN	tr|A0A3Q0DH71|A0A3Q0DH71_CARSF
OG0012065	sp|Q9H0K6|PUS7L_HUMAN	tr|A0A3Q0DL88|A0A3Q0DL88_CARSF
OG0012066	sp|P04629|NTRK1_HUMAN	tr|A0A3Q0DNX0|A0A3Q0DNX0_CARSF
OG0012067	sp|A6NGN9|IGLO5_HUMAN	tr|A0A3Q0DPT5|A0A3Q0DPT5_CARSF
OG0012068	sp|Q7Z333|SETX_HUMAN	tr|A0A3Q0DR04|A0A3Q0DR04_CARSF
OG0012069	sp|P54819|KAD2_HUMAN	tr|A0A3Q0DR84|A0A3Q0DR84_CARSF
OG0012070	sp|Q96GA3|LTV1_HUMAN	tr|A0A3Q0DSE5|A0A3Q0DSE5_CARSF
OG0012071	sp|Q96BZ4|PLD4_HUMAN	tr|A0A3Q0DVY8|A0A3Q0DVY8_CARSF
OG0012072	sp|Q969H0|FBXW7_HUMAN	tr|A0A3Q0DYB0|A0A3Q0DYB0_CARSF
OG0012073	sp|Q96P16|RPR1A_HUMAN	tr|A0A3Q0DYJ1|A0A3Q0DYJ1_CARSF
OG0012074	sp|O14492|SH2B2_HUMAN	tr|A0A3Q0DZB1|A0A3Q0DZB1_CARSF
OG0012075	sp|H3BNL8|ARMD2_HUMAN	tr|A0A3Q0E3Z1|A0A3Q0E3Z1_CARSF
OG0012076	sp|Q9UQQ2|SH2B3_HUMAN	tr|A0A3Q0E5X1|A0A3Q0E5X1_CARSF
OG0012077	sp|O60308|CE104_HUMAN	tr|A0A3Q0EDB6|A0A3Q0EDB6_CARSF
OG0012078	sp|Q9UBH6|XPR1_HUMAN	tr|A0A3Q0EF36|A0A3Q0EF36_CARSF
OG0012079	sp|P23229|ITA6_HUMAN	tr|A0A3Q0EJW2|A0A3Q0EJW2_CARSF
OG0012080	sp|Q8IZD6|S22AF_HUMAN	tr|A0A3Q0ELF2|A0A3Q0ELF2_CARSF
OG0012081	sp|P62253|UB2G1_HUMAN	tr|A0A1U7SDW5|A0A1U7SDW5_CARSF
OG0012082	sp|Q6VY07|PACS1_HUMAN	tr|A0A1U7SE80|A0A1U7SE80_CARSF
OG0012083	sp|O60487|MPZL2_HUMAN	tr|A0A1U7SUD3|A0A1U7SUD3_CARSF
OG0012084	sp|Q9UQE7|SMC3_HUMAN	tr|A0A1U7SZ70|A0A1U7SZ70_CARSF
OG0012085	sp|O75575|RPC9_HUMAN	tr|A0A1U7T3J4|A0A1U7T3J4_CARSF
OG0012086	sp|Q9NRG9|AAAS_HUMAN	tr|A0A1U7T425|A0A1U7T425_CARSF
OG0012087	sp|P20933|ASPG_HUMAN	tr|A0A1U7T4U6|A0A1U7T4U6_CARSF
OG0012088	sp|P02751|FINC_HUMAN	tr|A0A1U7T7G3|A0A1U7T7G3_CARSF
OG0012089	sp|P78380|OLR1_HUMAN	tr|A0A1U7T7V1|A0A1U7T7V1_CARSF
OG0012090	sp|Q68D91|MBLC2_HUMAN	tr|A0A1U7T933|A0A1U7T933_CARSF
OG0012091	sp|Q400G9|AMZ1_HUMAN	tr|A0A1U7T985|A0A1U7T985_CARSF
OG0012092	sp|Q5T481|RBM20_HUMAN	tr|A0A1U7T9S0|A0A1U7T9S0_CARSF
OG0012093	sp|Q8NGN2|O10S1_HUMAN	tr|A0A1U7TAG4|A0A1U7TAG4_CARSF
OG0012094	sp|Q9BS86|ZPBP1_HUMAN	tr|A0A1U7TAL2|A0A1U7TAL2_CARSF
OG0012095	sp|Q12778|FOXO1_HUMAN	tr|A0A1U7TEQ1|A0A1U7TEQ1_CARSF
OG0012096	sp|Q99816|TS101_HUMAN	tr|A0A1U7TFT0|A0A1U7TFT0_CARSF
OG0012097	sp|Q96Q40|CDK15_HUMAN	tr|A0A1U7TFX4|A0A1U7TFX4_CARSF
OG0012098	sp|Q96RL7|VP13A_HUMAN	tr|A0A1U7THI0|A0A1U7THI0_CARSF
OG0012099	sp|Q02127|PYRD_HUMAN	tr|A0A1U7TKI7|A0A1U7TKI7_CARSF
OG0012100	sp|O00541|PESC_HUMAN	tr|A0A1U7TKU6|A0A1U7TKU6_CARSF
OG0012101	sp|Q9Y6M9|NDUB9_HUMAN	tr|A0A1U7TM77|A0A1U7TM77_CARSF
OG0012102	sp|O60669|MOT2_HUMAN	tr|A0A1U7TMY6|A0A1U7TMY6_CARSF
OG0012103	sp|Q9NQC7|CYLD_HUMAN	tr|A0A1U7TN82|A0A1U7TN82_CARSF
OG0012104	sp|O14802|RPC1_HUMAN	tr|A0A1U7TVV2|A0A1U7TVV2_CARSF
OG0012105	sp|A1A5D9|BICL2_HUMAN	tr|A0A1U7TWA7|A0A1U7TWA7_CARSF
OG0012106	sp|P02686|MBP_HUMAN	tr|A0A1U7TZ98|A0A1U7TZ98_CARSF
OG0012107	sp|P00533|EGFR_HUMAN	tr|A0A1U7U194|A0A1U7U194_CARSF
OG0012108	sp|Q6P3W7|SCYL2_HUMAN	tr|A0A1U7U2C0|A0A1U7U2C0_CARSF
OG0012109	sp|Q8WWH4|ASZ1_HUMAN	tr|A0A1U7U3T9|A0A1U7U3T9_CARSF
OG0012110	sp|Q5HYK9|ZN667_HUMAN	tr|A0A1U7U464|A0A1U7U464_CARSF
OG0012111	sp|Q9NQZ2|SAS10_HUMAN	tr|A0A1U7U807|A0A1U7U807_CARSF
OG0012112	sp|Q7Z6E9|RBBP6_HUMAN	tr|A0A1U7U8S8|A0A1U7U8S8_CARSF
OG0012113	sp|P60153|RNAS9_HUMAN	tr|A0A1U7UB02|A0A1U7UB02_CARSF
OG0012114	sp|Q5T8I3|F102B_HUMAN	tr|A0A1U7UCJ7|A0A1U7UCJ7_CARSF
OG0012115	sp|A1A4G5|LNP1_HUMAN	tr|A0A1U7UF65|A0A1U7UF65_CARSF
OG0012116	sp|Q96HJ5|MS4A3_HUMAN	tr|A0A1U7UFJ4|A0A1U7UFJ4_CARSF
OG0012117	sp|Q9Y2D5|AKAP2_HUMAN	tr|A0A1U7UGD8|A0A1U7UGD8_CARSF
OG0012118	sp|Q96DB2|HDA11_HUMAN	tr|A0A1U7UIG2|A0A1U7UIG2_CARSF
OG0012119	sp|O75751|S22A3_HUMAN	tr|A0A1U7UJQ8|A0A1U7UJQ8_CARSF
OG0012120	sp|Q8WVE7|T170A_HUMAN	tr|A0A1U7ULB7|A0A1U7ULB7_CARSF
OG0012121	sp|Q9Y5I7|CLD16_HUMAN	tr|A0A1U7ULZ0|A0A1U7ULZ0_CARSF
OG0012122	sp|Q07326|PIGF_HUMAN	tr|A0A1U7UMD3|A0A1U7UMD3_CARSF
OG0012123	sp|Q8N184|ZN567_HUMAN	tr|A0A1U7UNR2|A0A1U7UNR2_CARSF
OG0012124	sp|Q96N66|MBOA7_HUMAN	tr|A0A1U7UPB5|A0A1U7UPB5_CARSF
OG0012125	sp|Q92482|AQP3_HUMAN	tr|A0A1U7UR30|A0A1U7UR30_CARSF
OG0012126	sp|O75718|CRTAP_HUMAN	tr|A0A1U7USM1|A0A1U7USM1_CARSF
OG0012127	sp|Q01362|FCERB_HUMAN	tr|A0A1U7UU63|A0A1U7UU63_CARSF
OG0012128	sp|Q9BVI0|PHF20_HUMAN	tr|A0A1U7UUU2|A0A1U7UUU2_CARSF
OG0012129	sp|Q7Z3E1|PARPT_HUMAN	tr|A0A1U7UWR8|A0A1U7UWR8_CARSF
OG0012130	sp|Q6ZNG2|DBX2_HUMAN	tr|A0A1U7V3U4|A0A1U7V3U4_CARSF
OG0012131	sp|Q9P1Z9|CC180_HUMAN	tr|A0A3Q0DJU3|A0A3Q0DJU3_CARSF
OG0012132	sp|B6A8C7|TARM1_HUMAN	tr|A0A3Q0DKE7|A0A3Q0DKE7_CARSF
OG0012133	sp|Q9BVM2|DPCD_HUMAN	tr|A0A3Q0DPH8|A0A3Q0DPH8_CARSF
OG0012134	sp|Q9BRT9|SLD5_HUMAN	tr|A0A3Q0DUX3|A0A3Q0DUX3_CARSF
OG0012135	sp|P48509|CD151_HUMAN	tr|A0A3Q0DVV9|A0A3Q0DVV9_CARSF
OG0012136	sp|P0DMT0|MLN_HUMAN	tr|A0A3Q0DWS1|A0A3Q0DWS1_CARSF
OG0012137	sp|P42166|LAP2A_HUMAN	tr|A0A3Q0DZ05|A0A3Q0DZ05_CARSF
OG0012138	sp|O43508|TNF12_HUMAN	tr|A0A3Q0E477|A0A3Q0E477_CARSF
OG0012139	sp|O00258|GET1_HUMAN	tr|A0A3Q0ECV3|A0A3Q0ECV3_CARSF
OG0012140	sp|Q2TAA2|IAH1_HUMAN	tr|A0A3Q0EIH3|A0A3Q0EIH3_CARSF
OG0012141	sp|P0C851|PIRT_HUMAN	tr|A0A1U7STW4|A0A1U7STW4_CARSF
OG0012142	sp|Q08J23|NSUN2_HUMAN	tr|A0A1U7SZ07|A0A1U7SZ07_CARSF
OG0012143	sp|Q9NXL9|MCM9_HUMAN	tr|A0A1U7T0E1|A0A1U7T0E1_CARSF
OG0012144	sp|P30085|KCY_HUMAN	tr|A0A1U7T0V1|A0A1U7T0V1_CARSF
OG0012145	sp|O95500|CLD14_HUMAN	tr|A0A1U7T287|A0A1U7T287_CARSF
OG0012146	sp|O75360|PROP1_HUMAN	tr|A0A1U7T4T2|A0A1U7T4T2_CARSF
OG0012147	sp|Q9NS98|SEM3G_HUMAN	tr|A0A1U7T9T3|A0A1U7T9T3_CARSF
OG0012148	sp|Q99584|S10AD_HUMAN	tr|A0A1U7TBJ6|A0A1U7TBJ6_CARSF
OG0012149	sp|O00401|WASL_HUMAN	tr|A0A1U7TBQ9|A0A1U7TBQ9_CARSF
OG0012150	sp|Q86SE9|PCGF5_HUMAN	tr|A0A1U7THN9|A0A1U7THN9_CARSF
OG0012151	sp|O43674|NDUB5_HUMAN	tr|A0A1U7TLI8|A0A1U7TLI8_CARSF
OG0012152	sp|O95471|CLD7_HUMAN	tr|A0A1U7TMQ9|A0A1U7TMQ9_CARSF
OG0012153	sp|P31629|ZEP2_HUMAN	tr|A0A1U7TNS2|A0A1U7TNS2_CARSF
OG0012154	sp|Q8TF21|ANR24_HUMAN	tr|A0A1U7TQJ3|A0A1U7TQJ3_CARSF
OG0012155	sp|Q8TB05|UBAD1_HUMAN	tr|A0A1U7TR16|A0A1U7TR16_CARSF
OG0012156	sp|Q9Y235|ABEC2_HUMAN	tr|A0A1U7TR95|A0A1U7TR95_CARSF
OG0012157	sp|Q2UY09|COSA1_HUMAN	tr|A0A1U7TU72|A0A1U7TU72_CARSF
OG0012158	sp|P11117|PPAL_HUMAN	tr|A0A1U7TVC1|A0A1U7TVC1_CARSF
OG0012159	sp|Q92917|GPKOW_HUMAN	tr|A0A1U7TWX3|A0A1U7TWX3_CARSF
OG0012160	sp|Q9BQG1|SYT3_HUMAN	tr|A0A1U7TZX8|A0A1U7TZX8_CARSF
OG0012161	sp|Q9UPI3|FLVC2_HUMAN	tr|A0A1U7U0U3|A0A1U7U0U3_CARSF
OG0012162	sp|P20783|NTF3_HUMAN	tr|A0A1U7U3A2|A0A1U7U3A2_CARSF
OG0012163	sp|O15259|NPHP1_HUMAN	tr|A0A1U7U532|A0A1U7U532_CARSF
OG0012164	sp|Q08AD1|CAMP2_HUMAN	tr|A0A1U7U5E4|A0A1U7U5E4_CARSF
OG0012165	sp|Q9Y345|SC6A5_HUMAN	tr|A0A1U7U7L3|A0A1U7U7L3_CARSF
OG0012166	sp|O60563|CCNT1_HUMAN	tr|A0A1U7UG36|A0A1U7UG36_CARSF
OG0012167	sp|Q9P2G1|AKIB1_HUMAN	tr|A0A1U7UIE9|A0A1U7UIE9_CARSF
OG0012168	sp|Q9NZV6|MSRB1_HUMAN	tr|A0A1U7UIJ4|A0A1U7UIJ4_CARSF
OG0012169	sp|Q9Y2Y6|TMM98_HUMAN	tr|A0A1U7UJK9|A0A1U7UJK9_CARSF
OG0012170	sp|Q5M7Z0|RNFT1_HUMAN	tr|A0A1U7UK14|A0A1U7UK14_CARSF
OG0012171	sp|Q9NPB0|SMDC1_HUMAN	tr|A0A1U7ULA1|A0A1U7ULA1_CARSF
OG0012172	sp|P43034|LIS1_HUMAN	tr|A0A1U7ULY2|A0A1U7ULY2_CARSF
OG0012173	sp|P27918|PROP_HUMAN	tr|A0A1U7UMN2|A0A1U7UMN2_CARSF
OG0012174	sp|Q96Q07|BTBD9_HUMAN	tr|A0A1U7UND1|A0A1U7UND1_CARSF
OG0012175	sp|Q8TC44|POC1B_HUMAN	tr|A0A1U7UP43|A0A1U7UP43_CARSF
OG0012176	sp|Q8ND56|LS14A_HUMAN	tr|A0A1U7UP99|A0A1U7UP99_CARSF
OG0012177	sp|Q9H1E5|TMX4_HUMAN	tr|A0A1U7URV1|A0A1U7URV1_CARSF
OG0012178	sp|Q5T5N4|CF118_HUMAN	tr|A0A1U7UTV4|A0A1U7UTV4_CARSF
OG0012179	sp|O75326|SEM7A_HUMAN	tr|A0A1U7UV23|A0A1U7UV23_CARSF
OG0012180	sp|Q9HBX8|LGR6_HUMAN	tr|A0A1U7V002|A0A1U7V002_CARSF
OG0012181	sp|Q9GZY8|MFF_HUMAN	tr|A0A1U7V2I0|A0A1U7V2I0_CARSF
OG0012182	sp|Q9HAZ2|PRD16_HUMAN	tr|A0A3Q0DFP9|A0A3Q0DFP9_CARSF
OG0012183	sp|Q9HD23|MRS2_HUMAN	tr|A0A3Q0DMF3|A0A3Q0DMF3_CARSF
OG0012184	sp|Q86SM8|MRGRE_HUMAN	tr|A0A3Q0DN06|A0A3Q0DN06_CARSF
OG0012185	sp|Q86V21|AACS_HUMAN	tr|A0A3Q0DN38|A0A3Q0DN38_CARSF
OG0012186	sp|Q9NTG1|PKDRE_HUMAN	tr|A0A3Q0DNA1|A0A3Q0DNA1_CARSF
OG0012187	sp|P09211|GSTP1_HUMAN	tr|A0A3Q0DQE1|A0A3Q0DQE1_CARSF
OG0012188	sp|Q8N4X5|AF1L2_HUMAN	tr|A0A3Q0DSH0|A0A3Q0DSH0_CARSF
OG0012189	sp|Q9UL58|ZN215_HUMAN	tr|A0A3Q0DWG3|A0A3Q0DWG3_CARSF
OG0012190	sp|Q13426|XRCC4_HUMAN	tr|A0A3Q0DWL0|A0A3Q0DWL0_CARSF
OG0012191	sp|P53611|PGTB2_HUMAN	tr|A0A3Q0DY00|A0A3Q0DY00_CARSF
OG0012192	sp|Q9NW81|DMAC2_HUMAN	tr|A0A3Q0DYV0|A0A3Q0DYV0_CARSF
OG0012193	sp|Q8N565|MREG_HUMAN	tr|A0A3Q0E000|A0A3Q0E000_CARSF
OG0012194	sp|Q8IVF4|DYH10_HUMAN	tr|A0A3Q0E024|A0A3Q0E024_CARSF
OG0012195	sp|P53384|NUBP1_HUMAN	tr|A0A3Q0E1H5|A0A3Q0E1H5_CARSF
OG0012196	sp|Q86XN7|PRSR1_HUMAN	tr|A0A3Q0E2X4|A0A3Q0E2X4_CARSF
OG0012197	sp|Q96MU7|YTDC1_HUMAN	tr|A0A3Q0E4N5|A0A3Q0E4N5_CARSF
OG0012198	sp|Q9H0H5|RGAP1_HUMAN	tr|A0A3Q0E8C3|A0A3Q0E8C3_CARSF
OG0012199	sp|Q8IWW6|RHG12_HUMAN	tr|A0A3Q0EAH7|A0A3Q0EAH7_CARSF
OG0012200	sp|O75208|COQ9_HUMAN	tr|A0A3Q0ECC2|A0A3Q0ECC2_CARSF
OG0012201	sp|Q8WY98|TM234_HUMAN	tr|A0A3Q0ECJ5|A0A3Q0ECJ5_CARSF
OG0012202	sp|Q96EG3|ZN837_HUMAN	tr|A0A3Q0EF13|A0A3Q0EF13_CARSF
OG0012203	sp|Q14117|DPYS_HUMAN	tr|A0A3Q0EJ45|A0A3Q0EJ45_CARSF
OG0012204	sp|Q9BYX2|TBD2A_HUMAN	tr|A0A1U7SI55|A0A1U7SI55_CARSF
OG0012205	sp|Q8WW34|TM239_HUMAN	tr|A0A1U7SKX7|A0A1U7SKX7_CARSF
OG0012206	sp|Q05397|FAK1_HUMAN	tr|A0A1U7SLU4|A0A1U7SLU4_CARSF
OG0012207	sp|Q13501|SQSTM_HUMAN	tr|A0A1U7SLX7|A0A1U7SLX7_CARSF
OG0012208	sp|Q8IZ16|SACDR_HUMAN	tr|A0A1U7SS26|A0A1U7SS26_CARSF
OG0012209	sp|Q9NWM0|SMOX_HUMAN	tr|A0A1U7SSX3|A0A1U7SSX3_CARSF
OG0012210	sp|P04150|GCR_HUMAN	tr|A0A1U7SSY8|A0A1U7SSY8_CARSF
OG0012211	sp|Q9NP90|RAB9B_HUMAN	tr|A0A1U7STR3|A0A1U7STR3_CARSF
OG0012212	sp|Q8N9W8|GAR2_HUMAN	tr|A0A1U7SV50|A0A1U7SV50_CARSF
OG0012213	sp|Q6ZP82|CC141_HUMAN	tr|A0A1U7T0C1|A0A1U7T0C1_CARSF
OG0012214	sp|O76041|NEBL_HUMAN	tr|A0A1U7T1Z6|A0A1U7T1Z6_CARSF
OG0012215	sp|Q9UHB4|NDOR1_HUMAN	tr|A0A1U7T4Z0|A0A1U7T4Z0_CARSF
OG0012216	sp|Q08AG7|MZT1_HUMAN	tr|A0A1U7T8N2|A0A1U7T8N2_CARSF
OG0012217	sp|Q96BN2|TADA1_HUMAN	tr|A0A1U7T9K1|A0A1U7T9K1_CARSF
OG0012218	sp|Q8NEL0|CCD54_HUMAN	tr|A0A1U7TCB2|A0A1U7TCB2_CARSF
OG0012219	sp|Q9Y4U1|MMAC_HUMAN	tr|A0A1U7TD51|A0A1U7TD51_CARSF
OG0012220	sp|O95168|NDUB4_HUMAN	tr|A0A1U7THP7|A0A1U7THP7_CARSF
OG0012221	sp|Q8N2U0|TM256_HUMAN	tr|A0A1U7TKD6|A0A1U7TKD6_CARSF
OG0012222	sp|Q6ZQN7|SO4C1_HUMAN	tr|A0A1U7TLS3|A0A1U7TLS3_CARSF
OG0012223	sp|Q9BT04|FUZZY_HUMAN	tr|A0A1U7TLW8|A0A1U7TLW8_CARSF
OG0012224	sp|O95150|TNF15_HUMAN	tr|A0A1U7TMF2|A0A1U7TMF2_CARSF
OG0012225	sp|A6NI28|RHG42_HUMAN	tr|A0A1U7TMR6|A0A1U7TMR6_CARSF
OG0012226	sp|P61129|ZC3H6_HUMAN	tr|A0A1U7TNG5|A0A1U7TNG5_CARSF
OG0012227	sp|P02745|C1QA_HUMAN	tr|A0A1U7TPY6|A0A1U7TPY6_CARSF
OG0012228	sp|Q9Y3R5|DOP2_HUMAN	tr|A0A1U7TUB3|A0A1U7TUB3_CARSF
OG0012229	sp|P78346|RPP30_HUMAN	tr|A0A1U7TUM0|A0A1U7TUM0_CARSF
OG0012230	sp|Q96GQ7|DDX27_HUMAN	tr|A0A1U7TUM6|A0A1U7TUM6_CARSF
OG0012231	sp|Q9UDR5|AASS_HUMAN	tr|A0A1U7TW70|A0A1U7TW70_CARSF
OG0012232	sp|Q9UK05|GDF2_HUMAN	tr|A0A1U7TW82|A0A1U7TW82_CARSF
OG0012233	sp|Q5JQS6|GSAML_HUMAN	tr|A0A1U7U0J2|A0A1U7U0J2_CARSF
OG0012234	sp|Q5JS37|NHLC3_HUMAN	tr|A0A1U7U317|A0A1U7U317_CARSF
OG0012235	sp|Q9NPZ5|B3GA2_HUMAN	tr|A0A1U7U3Q9|A0A1U7U3Q9_CARSF
OG0012236	sp|Q15102|PA1B3_HUMAN	tr|A0A1U7U3Z6|A0A1U7U3Z6_CARSF
OG0012237	sp|Q5M775|CYTSB_HUMAN	tr|A0A1U7U4G4|A0A1U7U4G4_CARSF
OG0012238	sp|Q9C004|SPY4_HUMAN	tr|A0A1U7U6C3|A0A1U7U6C3_CARSF
OG0012239	sp|Q13156|RFA4_HUMAN	tr|A0A1U7U9F0|A0A1U7U9F0_CARSF
OG0012240	sp|Q9BUB4|ADAT1_HUMAN	tr|A0A1U7UBJ6|A0A1U7UBJ6_CARSF
OG0012241	sp|Q99747|SNAG_HUMAN	tr|A0A1U7UC00|A0A1U7UC00_CARSF
OG0012242	sp|P54851|EMP2_HUMAN	tr|A0A1U7UC99|A0A1U7UC99_CARSF
OG0012243	sp|P40933|IL15_HUMAN	tr|A0A1U7UET9|A0A1U7UET9_CARSF
OG0012244	sp|Q8IWT0|ARCH_HUMAN	tr|A0A1U7UH12|A0A1U7UH12_CARSF
OG0012245	sp|P41247|PLPL4_HUMAN	tr|A0A1U7UHB2|A0A1U7UHB2_CARSF
OG0012246	sp|P49419|AL7A1_HUMAN	tr|A0A1U7UJ85|A0A1U7UJ85_CARSF
OG0012247	sp|P61513|RL37A_HUMAN	tr|A0A1U7UJ90|A0A1U7UJ90_CARSF
OG0012248	sp|Q9BQS6|HSPB9_HUMAN	tr|A0A1U7UJH6|A0A1U7UJH6_CARSF
OG0012249	sp|Q8WW52|F151A_HUMAN	tr|A0A1U7UL20|A0A1U7UL20_CARSF
OG0012250	sp|O60281|ZN292_HUMAN	tr|A0A1U7UL75|A0A1U7UL75_CARSF
OG0012251	sp|Q9BQI3|E2AK1_HUMAN	tr|A0A1U7ULN9|A0A1U7ULN9_CARSF
OG0012252	sp|Q13627|DYR1A_HUMAN	tr|A0A1U7UMK0|A0A1U7UMK0_CARSF
OG0012253	sp|Q5QJE6|TDIF2_HUMAN	tr|A0A1U7URF1|A0A1U7URF1_CARSF
OG0012254	sp|O14638|ENPP3_HUMAN	tr|A0A1U7UW21|A0A1U7UW21_CARSF
OG0012255	sp|Q7L2J0|MEPCE_HUMAN	tr|A0A1U7V447|A0A1U7V447_CARSF
OG0012256	sp|P01019|ANGT_HUMAN	tr|A0A1U7V4B7|A0A1U7V4B7_CARSF
OG0012257	sp|Q9HCN4|GPN1_HUMAN	tr|A0A3Q0DGX7|A0A3Q0DGX7_CARSF
OG0012258	sp|Q5T292|TM273_HUMAN	tr|A0A3Q0DL29|A0A3Q0DL29_CARSF
OG0012259	sp|Q9BXR5|TLR10_HUMAN	tr|A0A3Q0DLV1|A0A3Q0DLV1_CARSF
OG0012260	sp|Q99871|HAUS7_HUMAN	tr|A0A3Q0DM35|A0A3Q0DM35_CARSF
OG0012261	sp|P11137|MTAP2_HUMAN	tr|A0A3Q0DN07|A0A3Q0DN07_CARSF
OG0012262	sp|Q13683|ITA7_HUMAN	tr|A0A3Q0DUS6|A0A3Q0DUS6_CARSF
OG0012263	sp|A6NFA0|F205C_HUMAN	tr|A0A3Q0DUS7|A0A3Q0DUS7_CARSF
OG0012264	sp|Q6UW49|SPESP_HUMAN	tr|A0A3Q0DX20|A0A3Q0DX20_CARSF
OG0012265	sp|Q8TC90|CCER1_HUMAN	tr|A0A3Q0E080|A0A3Q0E080_CARSF
OG0012266	sp|Q6UWN8|ISK6_HUMAN	tr|A0A3Q0E919|A0A3Q0E919_CARSF
OG0012267	sp|Q9BRH9|ZN251_HUMAN	tr|A0A3Q0EDN8|A0A3Q0EDN8_CARSF
OG0012268	sp|Q7L0Q8|RHOU_HUMAN	tr|A0A3Q0EIV7|A0A3Q0EIV7_CARSF
OG0012269	sp|Q9Y2E5|MA2B2_HUMAN	tr|A0A3Q0EJ69|A0A3Q0EJ69_CARSF
OG0012270	sp|Q6P6C2|ALKB5_HUMAN	tr|A0A1U7SET4|A0A1U7SET4_CARSF
OG0012271	sp|O43257|ZNHI1_HUMAN	tr|A0A1U7SIH6|A0A1U7SIH6_CARSF
OG0012272	sp|Q86VR2|RETR3_HUMAN	tr|A0A1U7SNB1|A0A1U7SNB1_CARSF
OG0012273	sp|P61353|RL27_HUMAN	tr|A0A1U7SP59|A0A1U7SP59_CARSF
OG0012274	sp|Q9Y446|PKP3_HUMAN	tr|A0A1U7SV23|A0A1U7SV23_CARSF
OG0012275	sp|Q8IY34|S15A3_HUMAN	tr|A0A1U7SXH6|A0A1U7SXH6_CARSF
OG0012276	sp|Q5UCC4|EMC10_HUMAN	tr|A0A1U7SXX3|A0A1U7SXX3_CARSF
OG0012277	sp|Q8WXH5|SOCS4_HUMAN	tr|A0A1U7T166|A0A1U7T166_CARSF
OG0012278	sp|O43820|HYAL3_HUMAN	tr|A0A1U7T1G1|A0A1U7T1G1_CARSF
OG0012279	sp|P49207|RL34_HUMAN	tr|A0A1U7T3M5|A0A1U7T3M5_CARSF
OG0012280	sp|Q9Y3C0|WASC3_HUMAN	tr|A0A1U7T3N7|A0A1U7T3N7_CARSF
OG0012281	sp|Q16538|GP162_HUMAN	tr|A0A1U7T608|A0A1U7T608_CARSF
OG0012282	sp|Q15054|DPOD3_HUMAN	tr|A0A1U7T6J7|A0A1U7T6J7_CARSF
OG0012283	sp|O95789|ZMYM6_HUMAN	tr|A0A1U7T8N3|A0A1U7T8N3_CARSF
OG0012284	sp|Q8WZ73|RFFL_HUMAN	tr|A0A1U7TFD8|A0A1U7TFD8_CARSF
OG0012285	sp|Q5T4W7|ARTN_HUMAN	tr|A0A1U7TJN9|A0A1U7TJN9_CARSF
OG0012286	sp|Q13503|MED21_HUMAN	tr|A0A1U7TKQ6|A0A1U7TKQ6_CARSF
OG0012287	sp|Q9Y5L4|TIM13_HUMAN	tr|A0A1U7TLM9|A0A1U7TLM9_CARSF
OG0012288	sp|Q86Y91|KI18B_HUMAN	tr|A0A1U7TLX5|A0A1U7TLX5_CARSF
OG0012289	sp|Q9Y450|HBS1L_HUMAN	tr|A0A1U7TN31|A0A1U7TN31_CARSF
OG0012290	sp|P28702|RXRB_HUMAN	tr|A0A1U7TQ33|A0A1U7TQ33_CARSF
OG0012291	sp|P52824|DGKQ_HUMAN	tr|A0A1U7TQC8|A0A1U7TQC8_CARSF
OG0012292	sp|Q14773|ICAM4_HUMAN	tr|A0A1U7TQW5|A0A1U7TQW5_CARSF
OG0012293	sp|Q8IV35|WDR49_HUMAN	tr|A0A1U7TSU2|A0A1U7TSU2_CARSF
OG0012294	sp|Q9UJ70|NAGK_HUMAN	tr|A0A1U7TTH2|A0A1U7TTH2_CARSF
OG0012295	sp|D6RGH6|MCIN_HUMAN	tr|A0A1U7TVE7|A0A1U7TVE7_CARSF
OG0012296	sp|Q6UX40|TM107_HUMAN	tr|A0A1U7U060|A0A1U7U060_CARSF
