Orthogroup	Homo_sapiens	Prolemur_simus
OG0012549	sp|Q92544|TM9S4_HUMAN	tr|A0A8C8YS85|A0A8C8YS85_PROSS
OG0012550	sp|Q92615|LAR4B_HUMAN	tr|A0A8C8Z4Y5|A0A8C8Z4Y5_PROSS
OG0012551	sp|Q96B49|TOM6_HUMAN	tr|A0A8C9DNF1|A0A8C9DNF1_PROSS
OG0012552	sp|Q96BY9|SARAF_HUMAN	tr|A0A8C8YVL7|A0A8C8YVL7_PROSS
OG0012553	sp|Q96CN5|LRC45_HUMAN	tr|A0A8C8ZGZ2|A0A8C8ZGZ2_PROSS
OG0012554	sp|Q96CW1|AP2M1_HUMAN	tr|A0A8C9AIF3|A0A8C9AIF3_PROSS
OG0012555	sp|Q96DR7|ARHGQ_HUMAN	tr|A0A8C8YQZ9|A0A8C8YQZ9_PROSS
OG0012556	sp|Q96FM1|PGAP3_HUMAN	tr|A0A8C8Z8C6|A0A8C8Z8C6_PROSS
OG0012557	sp|Q96K58|ZN668_HUMAN	tr|A0A8C9DI56|A0A8C9DI56_PROSS
OG0012558	sp|Q96MS0|ROBO3_HUMAN	tr|A0A8C8YHW5|A0A8C8YHW5_PROSS
OG0012559	sp|Q96NZ9|PRAP1_HUMAN	tr|A0A8C9A1X6|A0A8C9A1X6_PROSS
OG0012560	sp|Q96RU7|TRIB3_HUMAN	tr|A0A8C8YHH6|A0A8C8YHH6_PROSS
OG0012561	sp|Q99598|TSNAX_HUMAN	tr|A0A8C9AXT9|A0A8C9AXT9_PROSS
OG0012562	sp|Q99884|SC6A7_HUMAN	tr|A0A8C9B073|A0A8C9B073_PROSS
OG0012563	sp|Q9BQA5|HINFP_HUMAN	tr|A0A8C8YLI5|A0A8C8YLI5_PROSS
OG0012564	sp|Q9H0C2|ADT4_HUMAN	tr|A0A8C8ZY08|A0A8C8ZY08_PROSS
OG0012565	sp|Q9H3E2|SNX25_HUMAN	tr|A0A8C9DVD6|A0A8C9DVD6_PROSS
OG0012566	sp|Q9H7X2|CA115_HUMAN	tr|A0A8C8Z7A4|A0A8C8Z7A4_PROSS
OG0012567	sp|Q9H936|GHC1_HUMAN	tr|A0A8C8ZBM6|A0A8C8ZBM6_PROSS
OG0012568	sp|Q9HAV7|GRPE1_HUMAN	tr|A0A8C9AYI2|A0A8C9AYI2_PROSS
OG0012569	sp|Q9NP64|ZCC17_HUMAN	tr|A0A8C8YCR8|A0A8C8YCR8_PROSS
OG0012570	sp|Q9NRA8|4ET_HUMAN	tr|A0A8C9AA38|A0A8C9AA38_PROSS
OG0012571	sp|Q9NVX7|KBTB4_HUMAN	tr|A0A8C9ADS2|A0A8C9ADS2_PROSS
OG0012572	sp|Q9UGP4|LIMD1_HUMAN	tr|A0A8C8ZBI8|A0A8C8ZBI8_PROSS
OG0012573	sp|Q9Y5R8|TPPC1_HUMAN	tr|A0A8C9A7B6|A0A8C9A7B6_PROSS
OG0012574	sp|Q9Y6Y1|CMTA1_HUMAN	tr|A0A8C9AHM0|A0A8C9AHM0_PROSS
OG0012575	sp|A5PLN7|F149A_HUMAN	tr|A0A8C9DK06|A0A8C9DK06_PROSS
OG0012576	sp|A8MYZ5|IQCF6_HUMAN	tr|A0A8C8Z9F3|A0A8C8Z9F3_PROSS
OG0012577	sp|H3BNL1|CC084_HUMAN	tr|A0A8C9B2P6|A0A8C9B2P6_PROSS
OG0012578	sp|O00311|CDC7_HUMAN	tr|A0A8C8ZTK1|A0A8C8ZTK1_PROSS
OG0012579	sp|O15169|AXIN1_HUMAN	tr|A0A8C9AMI1|A0A8C9AMI1_PROSS
OG0012580	sp|O43491|E41L2_HUMAN	tr|A0A8C8ZKL9|A0A8C8ZKL9_PROSS
OG0012581	sp|O60759|CYTIP_HUMAN	tr|A0A8C8ZHQ1|A0A8C8ZHQ1_PROSS
OG0012582	sp|O76075|DFFB_HUMAN	tr|A0A8C9ALQ8|A0A8C9ALQ8_PROSS
OG0012583	sp|O95264|5HT3B_HUMAN	tr|A0A8C9AVR9|A0A8C9AVR9_PROSS
OG0012584	sp|P07197|NFM_HUMAN	tr|A0A8C9DHQ7|A0A8C9DHQ7_PROSS
OG0012585	sp|P10746|HEM4_HUMAN	tr|A0A8C8YQP6|A0A8C8YQP6_PROSS
OG0012586	sp|P19634|SL9A1_HUMAN	tr|A0A8C8ZB30|A0A8C8ZB30_PROSS
OG0012587	sp|P40200|TACT_HUMAN	tr|A0A8C8ZMC6|A0A8C8ZMC6_PROSS
OG0012588	sp|P41240|CSK_HUMAN	tr|A0A8C9DHQ5|A0A8C9DHQ5_PROSS
OG0012589	sp|P46094|XCR1_HUMAN	tr|A0A8C8ZC57|A0A8C8ZC57_PROSS
OG0012590	sp|P47710|CASA1_HUMAN	tr|A0A8C8ZWS2|A0A8C8ZWS2_PROSS
OG0012591	sp|P48307|TFPI2_HUMAN	tr|A0A8C8ZDJ4|A0A8C8ZDJ4_PROSS
OG0012592	sp|P49406|RM19_HUMAN	tr|A0A8C9A2E3|A0A8C9A2E3_PROSS
OG0012593	sp|P54826|GAS1_HUMAN	tr|A0A8C8ZV13|A0A8C8ZV13_PROSS
OG0012594	sp|P55265|DSRAD_HUMAN	tr|A0A8C9AMN0|A0A8C9AMN0_PROSS
OG0012595	sp|P55899|FCGRN_HUMAN	tr|A0A8C9AL11|A0A8C9AL11_PROSS
OG0012596	sp|P57060|RWD2B_HUMAN	tr|A0A8C8YTS2|A0A8C8YTS2_PROSS
OG0012597	sp|P78380|OLR1_HUMAN	tr|A0A8C8YQ86|A0A8C8YQ86_PROSS
OG0012598	sp|Q12952|FOXL1_HUMAN	tr|A0A8C8YZW0|A0A8C8YZW0_PROSS
OG0012599	sp|Q13155|AIMP2_HUMAN	tr|A0A8C8YJS8|A0A8C8YJS8_PROSS
OG0012600	sp|Q13477|MADCA_HUMAN	tr|A0A8C9AS76|A0A8C9AS76_PROSS
OG0012601	sp|Q13797|ITA9_HUMAN	tr|A0A8C9DNH1|A0A8C9DNH1_PROSS
OG0012602	sp|Q14011|CIRBP_HUMAN	tr|A0A8C9DV17|A0A8C9DV17_PROSS
OG0012603	sp|Q15735|PI5PA_HUMAN	tr|A0A8C8ZZ17|A0A8C8ZZ17_PROSS
OG0012604	sp|Q3SXM5|HSDL1_HUMAN	tr|A0A8C8YX60|A0A8C8YX60_PROSS
OG0012605	sp|Q6AI08|HEAT6_HUMAN	tr|A0A8C9AGN9|A0A8C9AGN9_PROSS
OG0012606	sp|Q6P1K1|HRG1_HUMAN	tr|A0A8C8Z107|A0A8C8Z107_PROSS
OG0012607	sp|Q6UXI7|VITRN_HUMAN	tr|A0A8C9AAE8|A0A8C9AAE8_PROSS
OG0012608	sp|Q7L5D6|GET4_HUMAN	tr|A0A8C9DS73|A0A8C9DS73_PROSS
OG0012609	sp|Q7Z6G8|ANS1B_HUMAN	tr|A0A8C8ZQD6|A0A8C8ZQD6_PROSS
OG0012610	sp|Q86SE9|PCGF5_HUMAN	tr|A0A8C8ZKN5|A0A8C8ZKN5_PROSS
OG0012611	sp|Q86Y78|LYPD6_HUMAN	tr|A0A8C8YUI4|A0A8C8YUI4_PROSS
OG0012612	sp|Q8N163|CCAR2_HUMAN	tr|A0A8C8YU93|A0A8C8YU93_PROSS
OG0012613	sp|Q8N394|TMTC2_HUMAN	tr|A0A8C8ZYC8|A0A8C8ZYC8_PROSS
OG0012614	sp|Q8N5I3|KCNRG_HUMAN	tr|A0A8C9A6Q2|A0A8C9A6Q2_PROSS
OG0012615	sp|Q8NCT1|ARRD4_HUMAN	tr|A0A8C9DIJ9|A0A8C9DIJ9_PROSS
OG0012616	sp|Q8NCV1|ADAD2_HUMAN	tr|A0A8C8YTE6|A0A8C8YTE6_PROSS
OG0012617	sp|Q8NE79|POPD1_HUMAN	tr|A0A8C8YMN0|A0A8C8YMN0_PROSS
OG0012618	sp|Q92565|RPGF5_HUMAN	tr|A0A8C9ASK3|A0A8C9ASK3_PROSS
OG0012619	sp|Q93038|TNR25_HUMAN	tr|A0A8C9AP33|A0A8C9AP33_PROSS
OG0012620	sp|Q969S3|ZN622_HUMAN	tr|A0A8C8ZYG9|A0A8C8ZYG9_PROSS
OG0012621	sp|Q96BP3|PPWD1_HUMAN	tr|A0A8C8YWM4|A0A8C8YWM4_PROSS
OG0012623	sp|Q99983|OMD_HUMAN	tr|A0A8C8Z4X8|A0A8C8Z4X8_PROSS
OG0012624	sp|Q99996|AKAP9_HUMAN	tr|A0A8C9DL03|A0A8C9DL03_PROSS
OG0012625	sp|Q9BRS2|RIOK1_HUMAN	tr|A0A8C8ZFG1|A0A8C8ZFG1_PROSS
OG0012626	sp|Q9H0T7|RAB17_HUMAN	tr|A0A8C8ZK42|A0A8C8ZK42_PROSS
OG0012627	sp|Q9NR56|MBNL1_HUMAN	tr|A0A8C8YSX2|A0A8C8YSX2_PROSS
OG0012628	sp|Q9P0S9|TM14C_HUMAN	tr|A0A8C9DV60|A0A8C9DV60_PROSS
OG0012629	sp|Q9P266|JCAD_HUMAN	tr|A0A8C9AYC9|A0A8C9AYC9_PROSS
OG0012630	sp|Q9P272|TRM9B_HUMAN	tr|A0A8C8YV56|A0A8C8YV56_PROSS
OG0012631	sp|Q9P2A4|ABI3_HUMAN	tr|A0A8C9AM42|A0A8C9AM42_PROSS
OG0012632	sp|Q9P2S5|WRP73_HUMAN	tr|A0A8C8YJ96|A0A8C8YJ96_PROSS
OG0012633	sp|Q9UEU0|VTI1B_HUMAN	tr|A0A8C8ZBV2|A0A8C8ZBV2_PROSS
OG0012634	sp|Q9UGN5|PARP2_HUMAN	tr|A0A8C9AM84|A0A8C9AM84_PROSS
OG0012635	sp|Q9ULK4|MED23_HUMAN	tr|A0A8C8Z6Q7|A0A8C8Z6Q7_PROSS
OG0012636	sp|Q9UPV9|TRAK1_HUMAN	tr|A0A8C9AK24|A0A8C9AK24_PROSS
OG0012637	sp|Q9Y5Q8|TF3C5_HUMAN	tr|A0A8C9A0G0|A0A8C9A0G0_PROSS
OG0012638	sp|Q9Y624|JAM1_HUMAN	tr|A0A8C9DSA0|A0A8C9DSA0_PROSS
OG0012639	sp|A0A1B0GUX0|VAFNB_HUMAN	tr|A0A8C8ZF23|A0A8C8ZF23_PROSS
OG0012640	sp|A6NFN9|ANKUB_HUMAN	tr|A0A8C8Z0B9|A0A8C8Z0B9_PROSS
OG0012641	sp|O14965|AURKA_HUMAN	tr|A0A8C8YE15|A0A8C8YE15_PROSS
OG0012642	sp|O15444|CCL25_HUMAN	tr|A0A8C9DPB1|A0A8C9DPB1_PROSS
OG0012643	sp|O43396|TXNL1_HUMAN	tr|A0A8C9DU76|A0A8C9DU76_PROSS
OG0012644	sp|O60290|ZN862_HUMAN	tr|A0A8C8ZNU6|A0A8C8ZNU6_PROSS
OG0012645	sp|O75521|ECI2_HUMAN	tr|A0A8C9A8X0|A0A8C9A8X0_PROSS
OG0012646	sp|O94880|PHF14_HUMAN	tr|A0A8C8Z5G9|A0A8C8Z5G9_PROSS
OG0012647	sp|O94972|TRI37_HUMAN	tr|A0A8C8ZBF3|A0A8C8ZBF3_PROSS
OG0012648	sp|P06280|AGAL_HUMAN	tr|A0A8C9A8C3|A0A8C9A8C3_PROSS
OG0012649	sp|P24557|THAS_HUMAN	tr|A0A8C8Z139|A0A8C8Z139_PROSS
OG0012650	sp|P26006|ITA3_HUMAN	tr|A0A8C9AVX6|A0A8C9AVX6_PROSS
OG0012651	sp|P29376|LTK_HUMAN	tr|A0A8C8YVV0|A0A8C8YVV0_PROSS
OG0012652	sp|P35250|RFC2_HUMAN	tr|A0A8C9AEH5|A0A8C9AEH5_PROSS
OG0012653	sp|P36406|TRI23_HUMAN	tr|A0A8C8YSQ4|A0A8C8YSQ4_PROSS
OG0012654	sp|P40763|STAT3_HUMAN	tr|A0A8C9DFI3|A0A8C9DFI3_PROSS
OG0012655	sp|P41279|M3K8_HUMAN	tr|A0A8C9AN33|A0A8C9AN33_PROSS
OG0012656	sp|P49006|MRP_HUMAN	tr|A0A8C9A5F9|A0A8C9A5F9_PROSS
OG0012657	sp|P54098|DPOG1_HUMAN	tr|A0A8C8Z675|A0A8C8Z675_PROSS
OG0012658	sp|P54289|CA2D1_HUMAN	tr|A0A8C9AEF4|A0A8C9AEF4_PROSS
OG0012659	sp|P54829|PTN5_HUMAN	tr|A0A8C9AD57|A0A8C9AD57_PROSS
OG0012660	sp|P58317|ZN121_HUMAN	tr|A0A8C9AJ85|A0A8C9AJ85_PROSS
OG0012661	sp|Q00722|PLCB2_HUMAN	tr|A0A8C8Z7V5|A0A8C8Z7V5_PROSS
OG0012662	sp|Q13202|DUS8_HUMAN	tr|A0A8C9DHG2|A0A8C9DHG2_PROSS
OG0012664	sp|Q13740|CD166_HUMAN	tr|A0A8C8YRT1|A0A8C8YRT1_PROSS
OG0012665	sp|Q14147|DHX34_HUMAN	tr|A0A8C9AZD9|A0A8C9AZD9_PROSS
OG0012666	sp|Q15181|IPYR_HUMAN	tr|A0A8C9DHP2|A0A8C9DHP2_PROSS
OG0012667	sp|Q16585|SGCB_HUMAN	tr|A0A8C9AI81|A0A8C9AI81_PROSS
OG0012669	sp|Q49A88|CCD14_HUMAN	tr|A0A8C9DL00|A0A8C9DL00_PROSS
OG0012670	sp|Q5GFL6|VWA2_HUMAN	tr|A0A8C9A5V4|A0A8C9A5V4_PROSS
OG0012671	sp|Q5M8T2|S35D3_HUMAN	tr|A0A8C8YHP2|A0A8C8YHP2_PROSS
OG0012672	sp|Q641Q3|METRL_HUMAN	tr|A0A8C8ZL78|A0A8C8ZL78_PROSS
OG0012673	sp|Q69YI7|NAIF1_HUMAN	tr|A0A8C8Z6G1|A0A8C8Z6G1_PROSS
OG0012674	sp|Q6ZUM4|RHG27_HUMAN	tr|A0A8C8YQS6|A0A8C8YQS6_PROSS
OG0012675	sp|Q6ZVD8|PHLP2_HUMAN	tr|A0A8C8YZ10|A0A8C8YZ10_PROSS
OG0012676	sp|Q71UM5|RS27L_HUMAN	tr|A0A8C8YL96|A0A8C8YL96_PROSS
OG0012677	sp|Q75WM6|H1FNT_HUMAN	tr|A0A8C8YVU4|A0A8C8YVU4_PROSS
OG0012678	sp|Q7Z444|RASE_HUMAN	tr|A0A8C8ZXP0|A0A8C8ZXP0_PROSS
OG0012679	sp|Q86UG4|SO6A1_HUMAN	tr|A0A8C8ZH07|A0A8C8ZH07_PROSS
OG0012680	sp|Q86UT5|NHRF4_HUMAN	tr|A0A8C9DFH6|A0A8C9DFH6_PROSS
OG0012681	sp|Q86WT6|TRI69_HUMAN	tr|A0A8C9AJ49|A0A8C9AJ49_PROSS
OG0012682	sp|Q86YS7|C2CD5_HUMAN	tr|A0A8C9DKP9|A0A8C9DKP9_PROSS
OG0012683	sp|Q8IUH8|SPP2C_HUMAN	tr|A0A8C8Z6A8|A0A8C8Z6A8_PROSS
OG0012684	sp|Q8N1A0|KT222_HUMAN	tr|A0A8C8ZFH2|A0A8C8ZFH2_PROSS
OG0012685	sp|Q8N309|LRC43_HUMAN	tr|A0A8C9DPK8|A0A8C9DPK8_PROSS
OG0012686	sp|Q8N5R6|CCD33_HUMAN	tr|A0A8C8Z732|A0A8C8Z732_PROSS
OG0012687	sp|Q8N6S5|AR6P6_HUMAN	tr|A0A8C9AMT6|A0A8C9AMT6_PROSS
OG0012688	sp|Q8TAT6|NPL4_HUMAN	tr|A0A8C8ZJ92|A0A8C8ZJ92_PROSS
OG0012689	sp|Q8TC44|POC1B_HUMAN	tr|A0A8C9DJJ2|A0A8C9DJJ2_PROSS
OG0012690	sp|Q8TDN4|CABL1_HUMAN	tr|A0A8C8ZCU8|A0A8C8ZCU8_PROSS
OG0012691	sp|Q8WZ64|ARAP2_HUMAN	tr|A0A8C8Z5V8|A0A8C8Z5V8_PROSS
OG0012692	sp|Q969G5|CAVN3_HUMAN	tr|A0A8C8ZXN2|A0A8C8ZXN2_PROSS
OG0012693	sp|Q96EZ8|MCRS1_HUMAN	tr|A0A8C8ZY05|A0A8C8ZY05_PROSS
OG0012694	sp|Q96FJ2|DYL2_HUMAN	tr|A0A8C8YRA2|A0A8C8YRA2_PROSS
OG0012695	sp|Q96J42|TXD15_HUMAN	tr|A0A8C9AHA3|A0A8C9AHA3_PROSS
OG0012696	sp|Q96KM6|Z512B_HUMAN	tr|A0A8C8YIJ2|A0A8C8YIJ2_PROSS
OG0012697	sp|Q96LK0|CEP19_HUMAN	tr|A0A8C8Z4W2|A0A8C8Z4W2_PROSS
OG0012698	sp|Q96NI8|ZN570_HUMAN	tr|A0A8C8YL91|A0A8C8YL91_PROSS
OG0012699	sp|Q99504|EYA3_HUMAN	tr|A0A8C8ZHG0|A0A8C8ZHG0_PROSS
OG0012700	sp|Q99959|PKP2_HUMAN	tr|A0A8C8ZJT3|A0A8C8ZJT3_PROSS
OG0012701	sp|Q9BSK2|S2533_HUMAN	tr|A0A8C9AJU3|A0A8C9AJU3_PROSS
OG0012702	sp|Q9H089|LSG1_HUMAN	tr|A0A8C9DJD0|A0A8C9DJD0_PROSS
OG0012703	sp|Q9NP78|ABCB9_HUMAN	tr|A0A8C9A6M7|A0A8C9A6M7_PROSS
OG0012704	sp|Q9NS85|CAH10_HUMAN	tr|A0A8C8Z531|A0A8C8Z531_PROSS
OG0012705	sp|Q9NWZ5|UCKL1_HUMAN	tr|A0A8C8YHB7|A0A8C8YHB7_PROSS
OG0012706	sp|Q9P225|DYH2_HUMAN	tr|A0A8C8ZZR2|A0A8C8ZZR2_PROSS
OG0012707	sp|Q9P2K3|RCOR3_HUMAN	tr|A0A8C9ALT6|A0A8C9ALT6_PROSS
OG0012708	sp|Q9UJA5|TRM6_HUMAN	tr|A0A8C8Z777|A0A8C8Z777_PROSS
OG0012709	sp|Q9UJU6|DBNL_HUMAN	tr|A0A8C8ZSU3|A0A8C8ZSU3_PROSS
OG0012710	sp|Q9UPE1|SRPK3_HUMAN	tr|A0A8C9AKZ0|A0A8C9AKZ0_PROSS
OG0012711	sp|Q9Y2Q3|GSTK1_HUMAN	tr|A0A8C9DD86|A0A8C9DD86_PROSS
OG0012712	sp|Q9Y484|WIPI4_HUMAN	tr|A0A8C9DNQ1|A0A8C9DNQ1_PROSS
OG0012713	sp|A6NGA9|TM202_HUMAN	tr|A0A8C9AQ43|A0A8C9AQ43_PROSS
OG0012714	sp|H3BTG2|TEX46_HUMAN	tr|A0A8C9DFK3|A0A8C9DFK3_PROSS
OG0012715	sp|O14613|BORG1_HUMAN	tr|A0A8C8YIE7|A0A8C8YIE7_PROSS
OG0012716	sp|O43242|PSMD3_HUMAN	tr|A0A8C8ZB70|A0A8C8ZB70_PROSS
OG0012717	sp|O43316|PAX4_HUMAN	tr|A0A8C8YWS8|A0A8C8YWS8_PROSS
OG0012718	sp|O75368|SH3L1_HUMAN	tr|A0A8C8ZKI8|A0A8C8ZKI8_PROSS
OG0012719	sp|O75629|CREG1_HUMAN	tr|A0A8C9DJC2|A0A8C9DJC2_PROSS
OG0012720	sp|O94989|ARHGF_HUMAN	tr|A0A8C8ZG01|A0A8C8ZG01_PROSS
OG0012721	sp|P00709|LALBA_HUMAN	tr|A0A8C8Z1B7|A0A8C8Z1B7_PROSS
OG0012722	sp|P06727|APOA4_HUMAN	tr|A0A8C8YBW0|A0A8C8YBW0_PROSS
OG0012723	sp|P08910|ABHD2_HUMAN	tr|A0A8C9DGC5|A0A8C9DGC5_PROSS
OG0012724	sp|P09758|TACD2_HUMAN	tr|A0A8C9DJK2|A0A8C9DJK2_PROSS
OG0012725	sp|P12544|GRAA_HUMAN	tr|A0A8C9A2A2|A0A8C9A2A2_PROSS
OG0012726	sp|P19338|NUCL_HUMAN	tr|A0A8C9A8B6|A0A8C9A8B6_PROSS
OG0012727	sp|P46952|3HAO_HUMAN	tr|A0A8C8Z2S3|A0A8C8Z2S3_PROSS
OG0012728	sp|P49815|TSC2_HUMAN	tr|A0A8C9APG0|A0A8C9APG0_PROSS
OG0012729	sp|P51843|NR0B1_HUMAN	tr|A0A8C8ZBK4|A0A8C8ZBK4_PROSS
OG0012730	sp|P53634|CATC_HUMAN	tr|A0A8C8Z4L3|A0A8C8Z4L3_PROSS
OG0012731	sp|P59910|DJB13_HUMAN	tr|A0A8C8YM96|A0A8C8YM96_PROSS
OG0012732	sp|P59998|ARPC4_HUMAN	tr|A0A8C8ZCX0|A0A8C8ZCX0_PROSS
OG0012733	sp|P80192|M3K9_HUMAN	tr|A0A8C9DMC7|A0A8C9DMC7_PROSS
OG0012734	sp|Q08554|DSC1_HUMAN	tr|A0A8C8ZWE0|A0A8C8ZWE0_PROSS
OG0012735	sp|Q12815|TROAP_HUMAN	tr|A0A8C9A5M2|A0A8C9A5M2_PROSS
OG0012736	sp|Q15011|HERP1_HUMAN	tr|A0A8C8ZWK2|A0A8C8ZWK2_PROSS
OG0012737	sp|Q16832|DDR2_HUMAN	tr|A0A8C9DF23|A0A8C9DF23_PROSS
OG0012738	sp|Q2M218|ZN630_HUMAN	tr|A0A8C8Z023|A0A8C8Z023_PROSS
OG0012739	sp|Q5T0N5|FBP1L_HUMAN	tr|A0A8C8ZVI2|A0A8C8ZVI2_PROSS
OG0012740	sp|Q5TID7|CC181_HUMAN	tr|A0A8C9AQY0|A0A8C9AQY0_PROSS
OG0012741	sp|Q7Z340|ZN551_HUMAN	tr|A0A8C9A7R8|A0A8C9A7R8_PROSS
OG0012742	sp|Q86TB9|PATL1_HUMAN	tr|A0A8C8YMP6|A0A8C8YMP6_PROSS
OG0012743	sp|Q8IVI9|NOSTN_HUMAN	tr|A0A8C9AV44|A0A8C9AV44_PROSS
OG0012744	sp|Q8IVV7|GID4_HUMAN	tr|A0A8C8ZAF8|A0A8C8ZAF8_PROSS
OG0012745	sp|Q8IWA0|WDR75_HUMAN	tr|A0A8C8YVQ2|A0A8C8YVQ2_PROSS
OG0012746	sp|Q8IX12|CCAR1_HUMAN	tr|A0A8C8Z7Q4|A0A8C8Z7Q4_PROSS
OG0012747	sp|Q8IZS5|OFCC1_HUMAN	tr|A0A8C8YGV4|A0A8C8YGV4_PROSS
OG0012748	sp|Q8N584|TT39C_HUMAN	tr|A0A8C8ZKZ6|A0A8C8ZKZ6_PROSS
OG0012749	sp|Q8N6M9|ZFN2A_HUMAN	tr|A0A8C9A9J2|A0A8C9A9J2_PROSS
OG0012750	sp|Q8NCA5|FA98A_HUMAN	tr|A0A8C9DSB5|A0A8C9DSB5_PROSS
OG0012751	sp|Q8NFU1|BEST2_HUMAN	tr|A0A8C8Z3M1|A0A8C8Z3M1_PROSS
OG0012752	sp|Q8NG35|D105A_HUMAN	tr|A0A8C8YWV2|A0A8C8YWV2_PROSS
OG0012753	sp|Q8NH05|OR4Q3_HUMAN	tr|A0A8C9DSX0|A0A8C9DSX0_PROSS
OG0012754	sp|Q8NHY3|GA2L2_HUMAN	tr|A0A8C9A7M3|A0A8C9A7M3_PROSS
OG0012755	sp|Q8TBE3|FNDC9_HUMAN	tr|A0A8C8Z1R6|A0A8C8Z1R6_PROSS
OG0012756	sp|Q8WV15|T255B_HUMAN	tr|A0A8C9A3D8|A0A8C9A3D8_PROSS
OG0012757	sp|Q96DM3|RMC1_HUMAN	tr|A0A8C8ZBF9|A0A8C8ZBF9_PROSS
OG0012758	sp|Q96IC2|REXO5_HUMAN	tr|A0A8C9A7J9|A0A8C9A7J9_PROSS
OG0012759	sp|Q96LD8|SENP8_HUMAN	tr|A0A8C8ZT25|A0A8C8ZT25_PROSS
OG0012760	sp|Q96M20|CNBD2_HUMAN	tr|A0A8C8YCH6|A0A8C8YCH6_PROSS
OG0012761	sp|Q99490|AGAP2_HUMAN	tr|A0A8C9AHK4|A0A8C9AHK4_PROSS
OG0012762	sp|Q99767|APBA2_HUMAN	tr|A0A8C9DH83|A0A8C9DH83_PROSS
OG0012763	sp|Q9BRV3|SWET1_HUMAN	tr|A0A8C9APE3|A0A8C9APE3_PROSS
OG0012764	sp|Q9BV47|DUS26_HUMAN	tr|A0A8C8Z1J4|A0A8C8Z1J4_PROSS
OG0012765	sp|Q9BXL6|CAR14_HUMAN	tr|A0A8C8YV92|A0A8C8YV92_PROSS
OG0012766	sp|Q9H0U6|RM18_HUMAN	tr|A0A8C9A746|A0A8C9A746_PROSS
OG0012767	sp|Q9H0X6|RN208_HUMAN	tr|A0A8C8YWD8|A0A8C8YWD8_PROSS
OG0012768	sp|Q9H330|TM245_HUMAN	tr|A0A8C9A2Z4|A0A8C9A2Z4_PROSS
OG0012769	sp|Q9H6Q3|SLAP2_HUMAN	tr|A0A8C9A9R4|A0A8C9A9R4_PROSS
OG0012770	sp|Q9NPC4|A4GAT_HUMAN	tr|A0A8C8ZLR0|A0A8C8ZLR0_PROSS
OG0012771	sp|Q9NQW7|XPP1_HUMAN	tr|A0A8C8ZV37|A0A8C8ZV37_PROSS
OG0012772	sp|Q9NR23|GDF3_HUMAN	tr|A0A8C8YXX8|A0A8C8YXX8_PROSS
OG0012773	sp|Q9NR77|PXMP2_HUMAN	tr|A0A8C8ZDT3|A0A8C8ZDT3_PROSS
OG0012774	sp|Q9NVX0|HAUS2_HUMAN	tr|A0A8C8Z688|A0A8C8Z688_PROSS
OG0012775	sp|Q9NWB7|IFT57_HUMAN	tr|A0A8C8YTV9|A0A8C8YTV9_PROSS
OG0012776	sp|Q9UGY1|NOL12_HUMAN	tr|A0A8C9A3Y3|A0A8C9A3Y3_PROSS
OG0012777	sp|Q9UKL3|C8AP2_HUMAN	tr|A0A8C8ZAB8|A0A8C8ZAB8_PROSS
OG0012778	sp|Q9Y5K6|CD2AP_HUMAN	tr|A0A8C9ABZ2|A0A8C9ABZ2_PROSS
OG0012779	sp|Q9Y6K1|DNM3A_HUMAN	tr|A0A8C8YYF3|A0A8C8YYF3_PROSS
OG0012780	sp|A6NJV1|F166C_HUMAN	tr|A0A8C8YUH3|A0A8C8YUH3_PROSS
OG0012781	sp|C9JFL3|PHGR1_HUMAN	tr|A0A8C8ZCC0|A0A8C8ZCC0_PROSS
OG0012782	sp|O00526|UPK2_HUMAN	tr|A0A8C8YNN6|A0A8C8YNN6_PROSS
OG0012783	sp|O15492|RGS16_HUMAN	tr|A0A8C8YNY6|A0A8C8YNY6_PROSS
OG0012784	sp|O43808|PM34_HUMAN	tr|A0A8C8YJN4|A0A8C8YJN4_PROSS
OG0012785	sp|O60663|LMX1B_HUMAN	tr|A0A8C9DU86|A0A8C9DU86_PROSS
OG0012786	sp|O75844|FACE1_HUMAN	tr|A0A8C8ZFS9|A0A8C8ZFS9_PROSS
OG0012787	sp|O75879|GATB_HUMAN	tr|A0A8C9AL88|A0A8C9AL88_PROSS
OG0012788	sp|O75973|C1QRF_HUMAN	tr|A0A8C8ZP09|A0A8C8ZP09_PROSS
OG0012789	sp|O95452|CXB6_HUMAN	tr|A0A8C9DLN3|A0A8C9DLN3_PROSS
OG0012790	sp|O96008|TOM40_HUMAN	tr|A0A8C9AZZ5|A0A8C9AZZ5_PROSS
OG0012791	sp|P02689|MYP2_HUMAN	tr|A0A8C9DIX9|A0A8C9DIX9_PROSS
OG0012792	sp|P17643|TYRP1_HUMAN	tr|A0A8C8ZZR0|A0A8C8ZZR0_PROSS
OG0012793	sp|P24530|EDNRB_HUMAN	tr|A0A8C8ZAR3|A0A8C8ZAR3_PROSS
OG0012794	sp|P28062|PSB8_HUMAN	tr|A0A8C8Z2S1|A0A8C8Z2S1_PROSS
OG0012795	sp|P50150|GBG4_HUMAN	tr|A0A8C9AU58|A0A8C9AU58_PROSS
OG0012796	sp|Q13286|CLN3_HUMAN	tr|A0A8C8YHS1|A0A8C8YHS1_PROSS
OG0012797	sp|Q13322|GRB10_HUMAN	tr|A0A8C8YMM2|A0A8C8YMM2_PROSS
