Orthogroup	Homo_sapiens	Cavia_porcellus
OG0011352	sp|Q8N1E6|FXL14_HUMAN	tr|H0W317|H0W317_CAVPO
OG0011353	sp|Q9H295|DCSTP_HUMAN	tr|H0W363|H0W363_CAVPO
OG0011354	sp|Q9P0U4|CXXC1_HUMAN	tr|H0W6F5|H0W6F5_CAVPO
OG0011355	sp|Q9Y566|SHAN1_HUMAN	tr|H0W6N7|H0W6N7_CAVPO
OG0011356	sp|O60673|REV3L_HUMAN	tr|H0W6P7|H0W6P7_CAVPO
OG0011357	sp|O94886|CSCL1_HUMAN	tr|H0W750|H0W750_CAVPO
OG0011358	sp|Q8N6P7|I22R1_HUMAN	tr|H0W7F6|H0W7F6_CAVPO
OG0011359	sp|Q05084|ICA69_HUMAN	tr|H0W7L4|H0W7L4_CAVPO
OG0011360	sp|O75648|MTU1_HUMAN	tr|H0W873|H0W873_CAVPO
OG0011361	sp|Q01959|SC6A3_HUMAN	tr|H0WCX4|H0WCX4_CAVPO
OG0011362	sp|Q16831|UPP1_HUMAN	tr|H0WE16|H0WE16_CAVPO
OG0011363	sp|Q9Y271|CLTR1_HUMAN	sp|Q2NNR5|CLTR1_CAVPO
OG0011364	sp|P08294|SODE_HUMAN	tr|A0A286X7H2|A0A286X7H2_CAVPO
OG0011365	sp|Q9Y606|PUS1_HUMAN	tr|A0A286X9P3|A0A286X9P3_CAVPO
OG0011366	sp|P08243|ASNS_HUMAN	tr|A0A286XA60|A0A286XA60_CAVPO
OG0011367	sp|P16455|MGMT_HUMAN	tr|A0A286XA97|A0A286XA97_CAVPO
OG0011368	sp|P19086|GNAZ_HUMAN	tr|A0A286XAE3|A0A286XAE3_CAVPO
OG0011369	sp|Q53GL0|PKHO1_HUMAN	tr|A0A286XBJ7|A0A286XBJ7_CAVPO
OG0011370	sp|Q16527|CSRP2_HUMAN	tr|A0A286XE03|A0A286XE03_CAVPO
OG0011371	sp|Q8NHQ1|CEP70_HUMAN	tr|A0A286XEA0|A0A286XEA0_CAVPO
OG0011372	sp|Q96MD2|KICS2_HUMAN	tr|A0A286XF78|A0A286XF78_CAVPO
OG0011373	sp|Q9H091|ZMY15_HUMAN	tr|A0A286XFY8|A0A286XFY8_CAVPO
OG0011374	sp|Q6P6B7|ANR16_HUMAN	tr|A0A286XG44|A0A286XG44_CAVPO
OG0011375	sp|Q9BQI0|AIF1L_HUMAN	tr|A0A286XGQ8|A0A286XGQ8_CAVPO
OG0011376	sp|P52943|CRIP2_HUMAN	tr|A0A286XN97|A0A286XN97_CAVPO
OG0011377	sp|Q8NHY2|COP1_HUMAN	tr|A0A286XNH3|A0A286XNH3_CAVPO
OG0011378	sp|Q96HJ3|CCD34_HUMAN	tr|A0A286XPZ1|A0A286XPZ1_CAVPO
OG0011379	sp|P61328|FGF12_HUMAN	tr|A0A286XT19|A0A286XT19_CAVPO
OG0011380	sp|Q9UMX1|SUFU_HUMAN	tr|A0A286XT32|A0A286XT32_CAVPO
OG0011381	sp|Q13352|CENPR_HUMAN	tr|A0A286XWI5|A0A286XWI5_CAVPO
OG0011382	sp|P06850|CRF_HUMAN	tr|A0A286XXY0|A0A286XXY0_CAVPO
OG0011383	sp|Q9NRM2|ZN277_HUMAN	tr|A0A286XY95|A0A286XY95_CAVPO
OG0011384	sp|P18846|ATF1_HUMAN	tr|A0A286XYI8|A0A286XYI8_CAVPO
OG0011385	sp|P56539|CAV3_HUMAN	tr|A0A286XYQ9|A0A286XYQ9_CAVPO
OG0011386	sp|Q14623|IHH_HUMAN	tr|A0A286XYV5|A0A286XYV5_CAVPO
OG0011387	sp|Q15072|OZF_HUMAN	tr|A0A286Y050|A0A286Y050_CAVPO
OG0011388	sp|Q14161|GIT2_HUMAN	tr|A0A286Y115|A0A286Y115_CAVPO
OG0011389	sp|Q8N3F0|MTURN_HUMAN	tr|A0A286Y3D8|A0A286Y3D8_CAVPO
OG0011390	sp|P01178|NEU1_HUMAN	tr|H0UWV4|H0UWV4_CAVPO
OG0011391	sp|Q9UI38|TSP50_HUMAN	tr|H0UYA4|H0UYA4_CAVPO
OG0011392	sp|Q8IV33|K0825_HUMAN	tr|H0UYX5|H0UYX5_CAVPO
OG0011393	sp|Q562F6|SGO2_HUMAN	tr|H0UZ74|H0UZ74_CAVPO
OG0011394	sp|Q8WU20|FRS2_HUMAN	tr|H0UZH3|H0UZH3_CAVPO
OG0011395	sp|Q9NRZ9|HELLS_HUMAN	tr|H0UZY1|H0UZY1_CAVPO
OG0011396	sp|Q969K4|ABTB1_HUMAN	tr|H0UZY6|H0UZY6_CAVPO
OG0011397	sp|Q04743|EMX2_HUMAN	tr|H0V0J1|H0V0J1_CAVPO
OG0011398	sp|P16452|EPB42_HUMAN	tr|H0V0R9|H0V0R9_CAVPO
OG0011399	sp|Q86WD7|SPA9_HUMAN	tr|H0V5P6|H0V5P6_CAVPO
OG0011400	sp|P41279|M3K8_HUMAN	tr|H0V891|H0V891_CAVPO
OG0011401	sp|Q9P2K9|DISP3_HUMAN	tr|H0V989|H0V989_CAVPO
OG0011402	sp|O14830|PPE2_HUMAN	tr|H0V9J6|H0V9J6_CAVPO
OG0011403	sp|Q6UXD7|S49A3_HUMAN	tr|H0VA85|H0VA85_CAVPO
OG0011404	sp|Q16549|PCSK7_HUMAN	tr|H0VCY6|H0VCY6_CAVPO
OG0011405	sp|Q5JU85|IQEC2_HUMAN	tr|H0VDQ4|H0VDQ4_CAVPO
OG0011406	sp|Q8TDF5|NETO1_HUMAN	tr|H0VET6|H0VET6_CAVPO
OG0011407	sp|Q02763|TIE2_HUMAN	tr|H0VFN6|H0VFN6_CAVPO
OG0011408	sp|P78556|CCL20_HUMAN	tr|H0VGB0|H0VGB0_CAVPO
OG0011409	sp|P08F94|PKHD1_HUMAN	tr|H0VGZ2|H0VGZ2_CAVPO
OG0011410	sp|Q9H0I2|ENKD1_HUMAN	tr|H0VHJ8|H0VHJ8_CAVPO
OG0011411	sp|Q96RQ3|MCCA_HUMAN	tr|H0VHW2|H0VHW2_CAVPO
OG0011412	sp|Q9UMY1|NOL7_HUMAN	tr|H0VJU7|H0VJU7_CAVPO
OG0011413	sp|P24863|CCNC_HUMAN	tr|H0VK03|H0VK03_CAVPO
OG0011414	sp|Q9Y314|NOSIP_HUMAN	tr|H0VK18|H0VK18_CAVPO
OG0011415	sp|Q8IWZ5|TRI42_HUMAN	tr|H0VKP6|H0VKP6_CAVPO
OG0011416	sp|Q9C0C9|UBE2O_HUMAN	tr|H0VKW4|H0VKW4_CAVPO
OG0011417	sp|Q5BKU9|OXLD1_HUMAN	tr|H0VLP1|H0VLP1_CAVPO
OG0011418	sp|Q8TBZ2|MYBPP_HUMAN	tr|H0VND6|H0VND6_CAVPO
OG0011419	sp|Q0VAK6|LMOD3_HUMAN	tr|H0VNF7|H0VNF7_CAVPO
OG0011420	sp|Q8TCF1|ZFAN1_HUMAN	tr|H0VQ71|H0VQ71_CAVPO
OG0011421	sp|Q9UBD5|ORC3_HUMAN	tr|H0VSM9|H0VSM9_CAVPO
OG0011422	sp|Q8NET6|CHSTD_HUMAN	tr|H0VSR3|H0VSR3_CAVPO
OG0011423	sp|Q9Y5L3|ENTP2_HUMAN	tr|H0VVE4|H0VVE4_CAVPO
OG0011424	sp|P49842|STK19_HUMAN	tr|H0VYT4|H0VYT4_CAVPO
OG0011425	sp|Q06945|SOX4_HUMAN	tr|H0W7J3|H0W7J3_CAVPO
OG0011426	sp|P55083|MFAP4_HUMAN	tr|H0W8J6|H0W8J6_CAVPO
OG0011427	sp|Q9NS37|ZHANG_HUMAN	tr|H0WC13|H0WC13_CAVPO
OG0011428	sp|P19971|TYPH_HUMAN	tr|H0WDT6|H0WDT6_CAVPO
OG0011429	sp|O60825|F262_HUMAN	tr|A0A286X9Q0|A0A286X9Q0_CAVPO
OG0011430	sp|Q99627|CSN8_HUMAN	tr|A0A286XAY4|A0A286XAY4_CAVPO
OG0011431	sp|Q9BTX7|TTPAL_HUMAN	tr|A0A286XCA6|A0A286XCA6_CAVPO
OG0011432	sp|P48788|TNNI2_HUMAN	tr|A0A286XCX8|A0A286XCX8_CAVPO
OG0011433	sp|Q9NXJ5|PGPI_HUMAN	tr|A0A286XD03|A0A286XD03_CAVPO
OG0011434	sp|P0CAP2|GRL1A_HUMAN	tr|A0A286XDM2|A0A286XDM2_CAVPO
OG0011435	sp|Q9P0K1|ADA22_HUMAN	tr|A0A286XDX0|A0A286XDX0_CAVPO
OG0011436	sp|O15431|COPT1_HUMAN	tr|A0A286XEG7|A0A286XEG7_CAVPO
OG0011437	sp|P14672|GLUT4_HUMAN	tr|A0A286XET5|A0A286XET5_CAVPO
OG0011438	sp|O43513|MED7_HUMAN	tr|A0A286XGK7|A0A286XGK7_CAVPO
OG0011439	sp|Q9NRM0|GTR9_HUMAN	tr|A0A286XGQ7|A0A286XGQ7_CAVPO
OG0011440	sp|Q99439|CNN2_HUMAN	tr|A0A286XH52|A0A286XH52_CAVPO
OG0011441	sp|Q9Y448|SKAP_HUMAN	tr|A0A286XHB0|A0A286XHB0_CAVPO
OG0011442	sp|O95398|RPGF3_HUMAN	tr|A0A286XHC4|A0A286XHC4_CAVPO
OG0011443	sp|Q86WW8|COA5_HUMAN	tr|A0A286XHU3|A0A286XHU3_CAVPO
OG0011444	sp|Q13487|SNPC2_HUMAN	tr|A0A286XHZ1|A0A286XHZ1_CAVPO
OG0011445	sp|Q3LI81|KR271_HUMAN	tr|A0A286XLB3|A0A286XLB3_CAVPO
OG0011446	sp|O75128|COBL_HUMAN	tr|A0A286XMB4|A0A286XMB4_CAVPO
OG0011447	sp|Q7Z2Y5|NRK_HUMAN	tr|A0A286XMK2|A0A286XMK2_CAVPO
OG0011448	sp|Q8IY33|MILK2_HUMAN	tr|A0A286XN19|A0A286XN19_CAVPO
OG0011449	sp|Q9UL40|ZN346_HUMAN	tr|A0A286XP59|A0A286XP59_CAVPO
OG0011450	sp|A0A1B0GUA5|SIM32_HUMAN	tr|A0A286XQ99|A0A286XQ99_CAVPO
OG0011451	sp|O94875|SRBS2_HUMAN	tr|A0A286XRA8|A0A286XRA8_CAVPO
OG0011452	sp|P55345|ANM2_HUMAN	tr|A0A286XS07|A0A286XS07_CAVPO
OG0011453	sp|Q6NVY1|HIBCH_HUMAN	tr|A0A286XTK7|A0A286XTK7_CAVPO
OG0011454	sp|Q9BXS9|S26A6_HUMAN	tr|A0A286XVZ6|A0A286XVZ6_CAVPO
OG0011455	sp|Q8IWF2|FXRD2_HUMAN	tr|A0A286XWH4|A0A286XWH4_CAVPO
OG0011456	sp|Q9BRF8|CPPED_HUMAN	tr|A0A286XWN6|A0A286XWN6_CAVPO
OG0011457	sp|Q96BU1|S1PBP_HUMAN	tr|A0A286XX22|A0A286XX22_CAVPO
OG0011458	sp|O60341|KDM1A_HUMAN	tr|A0A286XX86|A0A286XX86_CAVPO
OG0011459	sp|Q7Z5A8|TAFA3_HUMAN	tr|A0A286XXU6|A0A286XXU6_CAVPO
OG0011460	sp|P62314|SMD1_HUMAN	tr|A0A286Y245|A0A286Y245_CAVPO
OG0011461	sp|Q9BV44|THUM3_HUMAN	tr|A0A286Y273|A0A286Y273_CAVPO
OG0011462	sp|P00505|AATM_HUMAN	tr|A0A286Y4Y3|A0A286Y4Y3_CAVPO
OG0011463	sp|P42704|LPPRC_HUMAN	tr|H0UTE6|H0UTE6_CAVPO
OG0011464	sp|Q8TF46|DI3L1_HUMAN	tr|H0UTI3|H0UTI3_CAVPO
OG0011465	sp|Q9BU76|MMTA2_HUMAN	tr|H0UV59|H0UV59_CAVPO
OG0011466	sp|Q99538|LGMN_HUMAN	tr|H0UVQ4|H0UVQ4_CAVPO
OG0011467	sp|Q9H8M1|CQ10B_HUMAN	tr|H0UZ35|H0UZ35_CAVPO
OG0011468	sp|Q8TDI8|TMC1_HUMAN	tr|H0UZH4|H0UZH4_CAVPO
OG0011469	sp|Q6PHR2|ULK3_HUMAN	tr|H0V1P3|H0V1P3_CAVPO
OG0011470	sp|Q2T9L4|INSY1_HUMAN	tr|H0V282|H0V282_CAVPO
OG0011471	sp|Q6P1W5|CA094_HUMAN	tr|H0V2D7|H0V2D7_CAVPO
OG0011472	sp|Q9BZM1|PG12A_HUMAN	tr|H0V2M4|H0V2M4_CAVPO
OG0011473	sp|Q9UKV5|AMFR_HUMAN	tr|H0V377|H0V377_CAVPO
OG0011474	sp|Q92963|RIT1_HUMAN	tr|H0V449|H0V449_CAVPO
OG0011475	sp|Q8N957|ANKF1_HUMAN	tr|H0V497|H0V497_CAVPO
OG0011476	sp|Q5TA45|INT11_HUMAN	tr|H0V4S9|H0V4S9_CAVPO
OG0011477	sp|Q6PJG9|LRFN4_HUMAN	tr|H0V7K2|H0V7K2_CAVPO
OG0011478	sp|Q6NUI2|GPAT2_HUMAN	tr|H0V9W7|H0V9W7_CAVPO
OG0011479	sp|P11308|ERG_HUMAN	tr|H0VA82|H0VA82_CAVPO
OG0011480	sp|Q8TE58|ATS15_HUMAN	tr|H0VAK9|H0VAK9_CAVPO
OG0011481	sp|Q9UKT4|FBX5_HUMAN	tr|H0VAN1|H0VAN1_CAVPO
OG0011482	sp|Q15506|SP17_HUMAN	tr|H0VB44|H0VB44_CAVPO
OG0011483	sp|Q8NCW0|KREM2_HUMAN	tr|H0VCD5|H0VCD5_CAVPO
OG0011484	sp|Q0VDF9|HSP7E_HUMAN	tr|H0VCH2|H0VCH2_CAVPO
OG0011485	sp|Q49MI3|CERKL_HUMAN	tr|H0VER4|H0VER4_CAVPO
OG0011486	sp|O75356|ENTP5_HUMAN	tr|H0VF14|H0VF14_CAVPO
OG0011487	sp|Q6PJF5|RHDF2_HUMAN	tr|H0VFM2|H0VFM2_CAVPO
OG0011488	sp|P51659|DHB4_HUMAN	tr|H0VG24|H0VG24_CAVPO
OG0011489	sp|O95445|APOM_HUMAN	tr|H0VHP0|H0VHP0_CAVPO
OG0011490	sp|Q13769|THOC5_HUMAN	tr|H0VI53|H0VI53_CAVPO
OG0011491	sp|Q92575|UBXN4_HUMAN	tr|H0VJ14|H0VJ14_CAVPO
OG0011492	sp|A0PJX8|TMM82_HUMAN	tr|H0VKM9|H0VKM9_CAVPO
OG0011493	sp|Q99618|CDCA3_HUMAN	tr|H0VL74|H0VL74_CAVPO
OG0011494	sp|Q6ZNM6|TEX43_HUMAN	tr|H0VN07|H0VN07_CAVPO
OG0011495	sp|Q9BRP4|PAAF1_HUMAN	tr|H0VNE5|H0VNE5_CAVPO
OG0011496	sp|B2RUY7|VWC2L_HUMAN	tr|H0VNW8|H0VNW8_CAVPO
OG0011497	sp|Q5VWT5|FYB2_HUMAN	tr|H0VRM3|H0VRM3_CAVPO
OG0011498	sp|Q9H0C3|TM117_HUMAN	tr|H0VTJ4|H0VTJ4_CAVPO
OG0011499	sp|Q86WH2|RASF3_HUMAN	tr|H0VX12|H0VX12_CAVPO
OG0011500	sp|Q7RTU4|BHA09_HUMAN	tr|H0W1W0|H0W1W0_CAVPO
OG0011501	sp|Q08380|LG3BP_HUMAN	tr|H0W333|H0W333_CAVPO
OG0011502	sp|Q10586|DBP_HUMAN	tr|H0W373|H0W373_CAVPO
OG0011503	sp|P51809|VAMP7_HUMAN	tr|H0W3G2|H0W3G2_CAVPO
OG0011504	sp|P33992|MCM5_HUMAN	tr|H0W6I8|H0W6I8_CAVPO
OG0011505	sp|Q9NUL5|SHFL_HUMAN	tr|H0W6J4|H0W6J4_CAVPO
OG0011506	sp|Q96CA5|BIRC7_HUMAN	tr|H0W7S9|H0W7S9_CAVPO
OG0011507	sp|Q92993|KAT5_HUMAN	tr|A0A286XAL3|A0A286XAL3_CAVPO
OG0011508	sp|Q8WVJ2|NUDC2_HUMAN	tr|A0A286XAW7|A0A286XAW7_CAVPO
OG0011509	sp|Q96MW1|CCD43_HUMAN	tr|A0A286XAX5|A0A286XAX5_CAVPO
OG0011510	sp|P23409|MYF6_HUMAN	tr|A0A286XBX7|A0A286XBX7_CAVPO
OG0011511	sp|Q70EL4|UBP43_HUMAN	tr|A0A286XCD6|A0A286XCD6_CAVPO
OG0011512	sp|Q9BUN5|CC28B_HUMAN	tr|A0A286XEX0|A0A286XEX0_CAVPO
OG0011513	sp|Q9UNY5|ZN232_HUMAN	tr|A0A286XEZ7|A0A286XEZ7_CAVPO
OG0011514	sp|Q9UPT8|ZC3H4_HUMAN	tr|A0A286XF59|A0A286XF59_CAVPO
OG0011515	sp|Q9NPE2|NGRN_HUMAN	tr|A0A286XFL1|A0A286XFL1_CAVPO
OG0011516	sp|Q8NA82|MARHA_HUMAN	tr|A0A286XH51|A0A286XH51_CAVPO
OG0011517	sp|Q96PE1|AGRA2_HUMAN	tr|A0A286XHA5|A0A286XHA5_CAVPO
OG0011518	sp|P63104|1433Z_HUMAN	tr|A0A286XIL7|A0A286XIL7_CAVPO
OG0011519	sp|Q9Y2L1|RRP44_HUMAN	tr|A0A286XJ14|A0A286XJ14_CAVPO
OG0011520	sp|O43674|NDUB5_HUMAN	tr|A0A286XJ32|A0A286XJ32_CAVPO
OG0011521	sp|P40763|STAT3_HUMAN	tr|A0A286XJ83|A0A286XJ83_CAVPO
OG0011522	sp|O43521|B2L11_HUMAN	tr|A0A286XJN2|A0A286XJN2_CAVPO
OG0011523	sp|Q9NP50|SHCAF_HUMAN	tr|A0A286XJU7|A0A286XJU7_CAVPO
OG0011524	sp|O75896|TUSC2_HUMAN	tr|A0A286XK33|A0A286XK33_CAVPO
OG0011525	sp|Q9H5K3|SG196_HUMAN	tr|A0A286XK65|A0A286XK65_CAVPO
OG0011526	sp|P78381|S35A2_HUMAN	tr|A0A286XKM8|A0A286XKM8_CAVPO
OG0011527	sp|Q16563|SYPL1_HUMAN	tr|A0A286XLE6|A0A286XLE6_CAVPO
OG0011528	sp|Q92600|CNOT9_HUMAN	tr|A0A286XLK8|A0A286XLK8_CAVPO
OG0011529	sp|Q6UXS9|CASPC_HUMAN	tr|A0A286XNW8|A0A286XNW8_CAVPO
OG0011530	sp|Q15819|UB2V2_HUMAN	tr|A0A286XQ59|A0A286XQ59_CAVPO
OG0011531	sp|A6NNP5|CC169_HUMAN	tr|A0A286XSK4|A0A286XSK4_CAVPO
OG0011532	sp|Q6PI25|CNIH2_HUMAN	tr|A0A286XTC3|A0A286XTC3_CAVPO
OG0011533	sp|Q3B7J2|GFOD2_HUMAN	tr|A0A286XUY3|A0A286XUY3_CAVPO
OG0011534	sp|O15144|ARPC2_HUMAN	tr|A0A286XW44|A0A286XW44_CAVPO
OG0011535	sp|P61106|RAB14_HUMAN	tr|A0A286XWF6|A0A286XWF6_CAVPO
OG0011536	sp|P79522|PRR3_HUMAN	tr|A0A286XXJ4|A0A286XXJ4_CAVPO
OG0011537	sp|Q9P0N9|TBCD7_HUMAN	tr|A0A286XY43|A0A286XY43_CAVPO
OG0011538	sp|Q96K17|BT3L4_HUMAN	tr|A0A286XYS6|A0A286XYS6_CAVPO
OG0011539	sp|Q3SYC2|MOGT2_HUMAN	tr|A0A286XYV1|A0A286XYV1_CAVPO
OG0011540	sp|Q96HI0|SENP5_HUMAN	tr|A0A286Y036|A0A286Y036_CAVPO
OG0011541	sp|Q14008|CKAP5_HUMAN	tr|A0A286Y0W1|A0A286Y0W1_CAVPO
OG0011542	sp|Q5RHP9|ERIC3_HUMAN	tr|A0A286Y2J9|A0A286Y2J9_CAVPO
OG0011543	sp|P78504|JAG1_HUMAN	tr|A0A286Y2L6|A0A286Y2L6_CAVPO
OG0011544	sp|O14958|CASQ2_HUMAN	tr|A0A286Y396|A0A286Y396_CAVPO
OG0011545	sp|Q13163|MP2K5_HUMAN	tr|A0A286Y3X6|A0A286Y3X6_CAVPO
OG0011546	sp|P05108|CP11A_HUMAN	tr|H0UU88|H0UU88_CAVPO
OG0011547	sp|Q9P202|WHRN_HUMAN	tr|H0UUN2|H0UUN2_CAVPO
OG0011548	sp|Q96NU7|HUTI_HUMAN	tr|H0UVA4|H0UVA4_CAVPO
OG0011549	sp|A6NHR9|SMHD1_HUMAN	tr|H0UWK4|H0UWK4_CAVPO
OG0011550	sp|O00501|CLD5_HUMAN	tr|H0UY64|H0UY64_CAVPO
OG0011551	sp|Q8TF71|MOT10_HUMAN	tr|H0UY89|H0UY89_CAVPO
OG0011552	sp|P23109|AMPD1_HUMAN	tr|H0UYX4|H0UYX4_CAVPO
OG0011553	sp|C9JE40|PATL2_HUMAN	tr|H0UZN7|H0UZN7_CAVPO
OG0011554	sp|P31327|CPSM_HUMAN	tr|H0V2H5|H0V2H5_CAVPO
OG0011555	sp|O95573|ACSL3_HUMAN	tr|H0V2Q8|H0V2Q8_CAVPO
OG0011556	sp|Q8NEB9|PK3C3_HUMAN	tr|H0V305|H0V305_CAVPO
OG0011557	sp|A6NFE3|EFC10_HUMAN	tr|H0V3S6|H0V3S6_CAVPO
OG0011558	sp|Q9NQT6|FSCN3_HUMAN	tr|H0V600|H0V600_CAVPO
OG0011559	sp|Q9NTK1|DEPP1_HUMAN	tr|H0V7H9|H0V7H9_CAVPO
OG0011560	sp|Q8IX01|SUGP2_HUMAN	tr|H0V7M6|H0V7M6_CAVPO
OG0011561	sp|Q8NGT2|O13J1_HUMAN	tr|H0V7M7|H0V7M7_CAVPO
OG0011562	sp|Q7Z5L2|R3HCL_HUMAN	tr|H0V938|H0V938_CAVPO
OG0011563	sp|P09958|FURIN_HUMAN	tr|H0VCV1|H0VCV1_CAVPO
OG0011564	sp|O76074|PDE5A_HUMAN	tr|H0VD23|H0VD23_CAVPO
OG0011565	sp|Q9UI26|IPO11_HUMAN	tr|H0VEK2|H0VEK2_CAVPO
OG0011566	sp|Q7Z5S9|TM144_HUMAN	tr|H0VGH1|H0VGH1_CAVPO
OG0011567	sp|Q9UIG8|SO3A1_HUMAN	tr|H0VHL9|H0VHL9_CAVPO
OG0011568	sp|P50053|KHK_HUMAN	tr|H0VI41|H0VI41_CAVPO
OG0011569	sp|Q15020|SART3_HUMAN	tr|H0VI49|H0VI49_CAVPO
OG0011570	sp|Q9UNF0|PACN2_HUMAN	tr|H0VKG9|H0VKG9_CAVPO
OG0011571	sp|Q9UQP3|TENN_HUMAN	tr|H0VL03|H0VL03_CAVPO
OG0011572	sp|Q9Y5S1|TRPV2_HUMAN	tr|H0VM06|H0VM06_CAVPO
OG0011573	sp|Q8N8B7|TEANC_HUMAN	tr|H0VPS6|H0VPS6_CAVPO
OG0011574	sp|Q8IUR5|TMTC1_HUMAN	tr|H0VS29|H0VS29_CAVPO
OG0011575	sp|Q15390|MTFR1_HUMAN	tr|H0VSB2|H0VSB2_CAVPO
OG0011576	sp|Q9NS93|TM7S3_HUMAN	tr|H0VSC5|H0VSC5_CAVPO
OG0011577	sp|Q86UL8|MAGI2_HUMAN	tr|H0VT08|H0VT08_CAVPO
OG0011578	sp|Q96G97|BSCL2_HUMAN	tr|H0VVS4|H0VVS4_CAVPO
OG0011579	sp|P52954|LBX1_HUMAN	tr|H0VY87|H0VY87_CAVPO
OG0011580	sp|Q9NZN4|EHD2_HUMAN	tr|H0W104|H0W104_CAVPO
OG0011581	sp|P35227|PCGF2_HUMAN	tr|H0WAF4|H0WAF4_CAVPO
OG0011582	sp|Q16644|MAPK3_HUMAN	tr|A0A286X7R8|A0A286X7R8_CAVPO
OG0011583	sp|Q9P086|MED11_HUMAN	tr|A0A286X8B4|A0A286X8B4_CAVPO
OG0011584	sp|Q15013|MD2BP_HUMAN	tr|A0A286X8Q0|A0A286X8Q0_CAVPO
OG0011585	sp|Q9UKT5|FBX4_HUMAN	tr|A0A286XBD1|A0A286XBD1_CAVPO
OG0011586	sp|Q9BU20|CPLN2_HUMAN	tr|A0A286XBG5|A0A286XBG5_CAVPO
OG0011587	sp|Q13422|IKZF1_HUMAN	tr|A0A286XD66|A0A286XD66_CAVPO
OG0011588	sp|Q15326|ZMY11_HUMAN	tr|A0A286XEL3|A0A286XEL3_CAVPO
OG0011589	sp|Q9HBV2|SACA1_HUMAN	tr|A0A286XJB4|A0A286XJB4_CAVPO
OG0011590	sp|A4GXA9|EME2_HUMAN	tr|A0A286XR15|A0A286XR15_CAVPO
OG0011591	sp|O43920|NDUS5_HUMAN	tr|A0A286XS92|A0A286XS92_CAVPO
OG0011592	sp|Q5QJE6|TDIF2_HUMAN	tr|A0A286XSU5|A0A286XSU5_CAVPO
OG0011593	sp|Q9UJV9|DDX41_HUMAN	tr|A0A286XTW2|A0A286XTW2_CAVPO
OG0011594	sp|Q9NWX5|ASB6_HUMAN	tr|A0A286XWU4|A0A286XWU4_CAVPO
OG0011595	sp|Q96L08|SUSD3_HUMAN	tr|A0A286XX43|A0A286XX43_CAVPO
OG0011596	sp|Q01638|ILRL1_HUMAN	tr|A0A286XYD5|A0A286XYD5_CAVPO
OG0011597	sp|P29317|EPHA2_HUMAN	tr|A0A286XZ18|A0A286XZ18_CAVPO
OG0011598	sp|P51449|RORG_HUMAN	tr|A0A286Y5D8|A0A286Y5D8_CAVPO
OG0011599	sp|O43567|RNF13_HUMAN	tr|H0UU37|H0UU37_CAVPO
OG0011600	sp|Q9BW62|KATL1_HUMAN	tr|H0UUS0|H0UUS0_CAVPO
OG0011601	sp|Q12851|M4K2_HUMAN	tr|H0UW94|H0UW94_CAVPO
OG0011602	sp|Q8TAX0|OSR1_HUMAN	tr|H0UXK8|H0UXK8_CAVPO
OG0011603	sp|Q08828|ADCY1_HUMAN	tr|H0UYY1|H0UYY1_CAVPO
OG0011604	sp|P78540|ARGI2_HUMAN	tr|H0UZ41|H0UZ41_CAVPO
OG0011605	sp|Q5SYC1|CLVS2_HUMAN	tr|H0UZD7|H0UZD7_CAVPO
OG0011606	sp|A4D1E9|GTPBA_HUMAN	tr|H0V198|H0V198_CAVPO
OG0011607	sp|O14981|BTAF1_HUMAN	tr|H0V1W8|H0V1W8_CAVPO
OG0011608	sp|Q8IVL5|P3H2_HUMAN	tr|H0V2X1|H0V2X1_CAVPO
OG0011609	sp|Q8WXE0|CSKI2_HUMAN	tr|H0V3K5|H0V3K5_CAVPO
OG0011610	sp|Q96PZ0|PUS7_HUMAN	tr|H0V3R8|H0V3R8_CAVPO
OG0011611	sp|Q8TE82|S3TC1_HUMAN	tr|H0V3V7|H0V3V7_CAVPO
OG0011612	sp|Q9BYD1|RM13_HUMAN	tr|H0V6B0|H0V6B0_CAVPO
OG0011613	sp|Q9UBP4|DKK3_HUMAN	tr|H0V7V7|H0V7V7_CAVPO
OG0011614	sp|O94986|CE152_HUMAN	tr|H0V7Z0|H0V7Z0_CAVPO
OG0011615	sp|O95633|FSTL3_HUMAN	tr|H0VA24|H0VA24_CAVPO
OG0011616	sp|O95817|BAG3_HUMAN	tr|H0VAD2|H0VAD2_CAVPO
OG0011617	sp|O14492|SH2B2_HUMAN	tr|H0VAD8|H0VAD8_CAVPO
OG0011618	sp|Q9H2P9|DPH5_HUMAN	tr|H0VAJ6|H0VAJ6_CAVPO
OG0011619	sp|O43490|PROM1_HUMAN	tr|H0VB03|H0VB03_CAVPO
OG0011620	sp|Q15573|TAF1A_HUMAN	tr|H0VB19|H0VB19_CAVPO
OG0011621	sp|Q5VXU9|SHOC1_HUMAN	tr|H0VEA5|H0VEA5_CAVPO
OG0011622	sp|Q9NPG1|FZD3_HUMAN	tr|H0VFV3|H0VFV3_CAVPO
OG0011623	sp|Q3KP22|MAJIN_HUMAN	tr|H0VGB7|H0VGB7_CAVPO
OG0011624	sp|O60343|TBCD4_HUMAN	tr|H0VHD9|H0VHD9_CAVPO
OG0011625	sp|Q1X8D7|LRC36_HUMAN	tr|H0VHX3|H0VHX3_CAVPO
OG0011626	sp|Q8WXF0|SRS12_HUMAN	tr|H0VI05|H0VI05_CAVPO
