Orthogroup	Homo_sapiens	Mesocricetus_auratus
OG0010384	sp|Q15714|T22D1_HUMAN	tr|A0A1U7Q6L8|A0A1U7Q6L8_MESAU
OG0010385	sp|Q16656|NRF1_HUMAN	tr|A0A3Q0CZ98|A0A3Q0CZ98_MESAU
OG0010386	sp|Q5JVX7|CA141_HUMAN	tr|A0A3Q0CTR4|A0A3Q0CTR4_MESAU
OG0010387	sp|Q5T6X4|F162B_HUMAN	tr|A0A1U7QGB2|A0A1U7QGB2_MESAU
OG0010388	sp|Q63HR2|TNS2_HUMAN	tr|A0A1U7Q855|A0A1U7Q855_MESAU
OG0010389	sp|Q6JVE6|LCN10_HUMAN	tr|A0A1U7QQ54|A0A1U7QQ54_MESAU
OG0010390	sp|Q6PJF5|RHDF2_HUMAN	tr|A0A1U7QL77|A0A1U7QL77_MESAU
OG0010391	sp|Q6ZNA4|RN111_HUMAN	tr|A0A3Q0CYW9|A0A3Q0CYW9_MESAU
OG0010392	sp|Q6ZR85|CQ107_HUMAN	tr|A0A3Q0CKX9|A0A3Q0CKX9_MESAU
OG0010393	sp|Q6ZTW0|TPGS1_HUMAN	tr|A0A1U7RB09|A0A1U7RB09_MESAU
OG0010394	sp|Q7Z304|MAMC2_HUMAN	tr|A0A1U7Q4Q3|A0A1U7Q4Q3_MESAU
OG0010395	sp|Q7Z3G6|PRIC2_HUMAN	tr|A0A1U8C254|A0A1U8C254_MESAU
OG0010396	sp|Q86UP9|LHPL3_HUMAN	tr|A0A1U7QU11|A0A1U7QU11_MESAU
OG0010397	sp|Q8N682|DRAM1_HUMAN	tr|A0A1U7Q8U1|A0A1U7Q8U1_MESAU
OG0010398	sp|Q8NBV4|PLPP7_HUMAN	tr|A0A3Q0CB42|A0A3Q0CB42_MESAU
OG0010399	sp|Q8NFU5|IPMK_HUMAN	tr|A0A3Q0CR70|A0A3Q0CR70_MESAU
OG0010400	sp|Q92791|SC65_HUMAN	tr|A0A1U7RHI2|A0A1U7RHI2_MESAU
OG0010401	sp|Q93070|NAR4_HUMAN	tr|A0A3Q0CWD0|A0A3Q0CWD0_MESAU
OG0010402	sp|Q969S9|RRF2M_HUMAN	tr|A0A3Q0CE43|A0A3Q0CE43_MESAU
OG0010403	sp|Q96EK5|KBP_HUMAN	tr|A0A1U8C0Y4|A0A1U8C0Y4_MESAU
OG0010404	sp|Q96HR9|REEP6_HUMAN	tr|A0A1U7QXW7|A0A1U7QXW7_MESAU
OG0010405	sp|Q96LB3|IFT74_HUMAN	tr|A0A3Q0CSA3|A0A3Q0CSA3_MESAU
OG0010406	sp|Q96T68|SETB2_HUMAN	tr|A0A3Q0CYP0|A0A3Q0CYP0_MESAU
OG0010407	sp|Q99895|CTRC_HUMAN	tr|A0A1U8CB82|A0A1U8CB82_MESAU
OG0010408	sp|Q9BQ13|KCD14_HUMAN	tr|A0A1U8BWS7|A0A1U8BWS7_MESAU
OG0010409	sp|Q9BRX2|PELO_HUMAN	tr|A0A3Q0DBI1|A0A3Q0DBI1_MESAU
OG0010410	sp|Q9BSD3|RHNO1_HUMAN	tr|A0A1U7RAL1|A0A1U7RAL1_MESAU
OG0010411	sp|Q9BWN1|PRR14_HUMAN	tr|A0A1U8C051|A0A1U8C051_MESAU
OG0010412	sp|Q9BXQ6|T121B_HUMAN	tr|A0A1U7Q3L5|A0A1U7Q3L5_MESAU
OG0010413	sp|Q9H2X0|CHRD_HUMAN	tr|A0A1U7QDR4|A0A1U7QDR4_MESAU
OG0010414	sp|Q9H329|E41LB_HUMAN	tr|A0A3Q0D1F4|A0A3Q0D1F4_MESAU
OG0010415	sp|Q9H467|CUED2_HUMAN	tr|A0A1U8BMZ3|A0A1U8BMZ3_MESAU
OG0010416	sp|Q9H5Q4|TFB2M_HUMAN	tr|A0A1U7QSK0|A0A1U7QSK0_MESAU
OG0010417	sp|Q9H611|PIF1_HUMAN	tr|A0A1U7QMZ0|A0A1U7QMZ0_MESAU
OG0010418	sp|Q9H816|DCR1B_HUMAN	tr|A0A1U7QYE4|A0A1U7QYE4_MESAU
OG0010419	sp|Q9NQT5|EXOS3_HUMAN	tr|A0A1U7R114|A0A1U7R114_MESAU
OG0010420	sp|Q9NSC7|SIA7A_HUMAN	tr|A0A1U7QLS1|A0A1U7QLS1_MESAU
OG0010421	sp|Q9NTJ4|MA2C1_HUMAN	tr|A0A1U7QCS4|A0A1U7QCS4_MESAU
OG0010422	sp|Q9NU19|TB22B_HUMAN	tr|A0A1U7RB08|A0A1U7RB08_MESAU
OG0010423	sp|Q9P0R6|GSKIP_HUMAN	tr|A0A1U8BNF4|A0A1U8BNF4_MESAU
OG0010424	sp|Q9UBH6|XPR1_HUMAN	tr|A0A3Q0CLR7|A0A3Q0CLR7_MESAU
OG0010425	sp|Q9UK41|VPS28_HUMAN	tr|A0A1U7R2D9|A0A1U7R2D9_MESAU
OG0010426	sp|Q9UM44|HHLA2_HUMAN	tr|A0A1U8BYQ0|A0A1U8BYQ0_MESAU
OG0010427	sp|Q9Y548|YIPF1_HUMAN	tr|A0A1U7QQ14|A0A1U7QQ14_MESAU
OG0010428	sp|Q9Y587|AP4S1_HUMAN	tr|A0A3Q0CZU6|A0A3Q0CZU6_MESAU
OG0010429	sp|A0A1B0GW35|EXC1L_HUMAN	tr|A0A3Q0D909|A0A3Q0D909_MESAU
OG0010430	sp|A0PG75|PLS5_HUMAN	tr|A0A3Q0D3U5|A0A3Q0D3U5_MESAU
OG0010431	sp|A8MTB9|CEA18_HUMAN	tr|A0A1U8CJF1|A0A1U8CJF1_MESAU
OG0010432	sp|C9J7I0|UMAD1_HUMAN	tr|A0A1U8CRT7|A0A1U8CRT7_MESAU
OG0010433	sp|O00562|PITM1_HUMAN	tr|A0A1U7QDX1|A0A1U7QDX1_MESAU
OG0010434	sp|O14917|PCD17_HUMAN	tr|A0A1U8BQM1|A0A1U8BQM1_MESAU
OG0010435	sp|O14975|S27A2_HUMAN	tr|A0A1U7Q9E4|A0A1U7Q9E4_MESAU
OG0010436	sp|O15239|NDUA1_HUMAN	tr|A0A1U7R892|A0A1U7R892_MESAU
OG0010437	sp|O75367|H2AY_HUMAN	tr|A0A1U7R0D6|A0A1U7R0D6_MESAU
OG0010438	sp|P06132|DCUP_HUMAN	tr|A0A1U7QEC4|A0A1U7QEC4_MESAU
OG0010439	sp|P07738|PMGE_HUMAN	tr|A0A1U7QZF0|A0A1U7QZF0_MESAU
OG0010440	sp|P0C263|SBK2_HUMAN	tr|A0A1U7QZA1|A0A1U7QZA1_MESAU
OG0010441	sp|P14061|DHB1_HUMAN	tr|A0A1U7QP61|A0A1U7QP61_MESAU
OG0010442	sp|P19532|TFE3_HUMAN	tr|A0A1U8CVW0|A0A1U8CVW0_MESAU
OG0010443	sp|P38936|CDN1A_HUMAN	tr|A0A1U7R0J7|A0A1U7R0J7_MESAU
OG0010444	sp|P53355|DAPK1_HUMAN	tr|A0A3Q0D323|A0A3Q0D323_MESAU
OG0010445	sp|P63165|SUMO1_HUMAN	tr|A0A1U8BSQ8|A0A1U8BSQ8_MESAU
OG0010446	sp|Q00013|EM55_HUMAN	tr|A0A1U8CTF4|A0A1U8CTF4_MESAU
OG0010447	sp|Q01658|NC2B_HUMAN	tr|A0A1U7QEP8|A0A1U7QEP8_MESAU
OG0010448	sp|Q0Z7S8|FABP9_HUMAN	tr|A0A3Q0CJN3|A0A3Q0CJN3_MESAU
OG0010449	sp|Q15102|PA1B3_HUMAN	tr|A0A1U7R419|A0A1U7R419_MESAU
OG0010450	sp|Q16774|KGUA_HUMAN	tr|A0A1U7QAA0|A0A1U7QAA0_MESAU
OG0010451	sp|Q16775|GLO2_HUMAN	tr|A0A1U7QV84|A0A1U7QV84_MESAU
OG0010452	sp|Q2T9L4|INSY1_HUMAN	tr|A0A3Q0CH99|A0A3Q0CH99_MESAU
OG0010453	sp|Q3MII6|TBC25_HUMAN	tr|A0A1U7R0V7|A0A1U7R0V7_MESAU
OG0010454	sp|Q5JQF8|PAP1M_HUMAN	tr|A0A3Q0CG51|A0A3Q0CG51_MESAU
OG0010455	sp|Q5SYB0|FRPD1_HUMAN	tr|A0A1U8C6R5|A0A1U8C6R5_MESAU
OG0010456	sp|Q5VV52|ZN691_HUMAN	tr|A0A1U7QYX4|A0A1U7QYX4_MESAU
OG0010457	sp|Q6EMK4|VASN_HUMAN	tr|A0A1U7QY91|A0A1U7QY91_MESAU
OG0010458	sp|Q6ZSI9|CAN12_HUMAN	tr|A0A3Q0C9P7|A0A3Q0C9P7_MESAU
OG0010459	sp|Q7RTU0|TCF24_HUMAN	tr|A0A1U7Q995|A0A1U7Q995_MESAU
OG0010460	sp|Q7Z6W1|TMCO2_HUMAN	tr|A0A1U7QQE8|A0A1U7QQE8_MESAU
OG0010461	sp|Q8IYD2|KLD8A_HUMAN	tr|A0A3Q0CFL0|A0A3Q0CFL0_MESAU
OG0010462	sp|Q8IZD2|KMT2E_HUMAN	tr|A0A1U7QKJ6|A0A1U7QKJ6_MESAU
OG0010463	sp|Q8N6L7|TM252_HUMAN	tr|A0A1U7Q2K6|A0A1U7Q2K6_MESAU
OG0010464	sp|Q8N9M5|TM102_HUMAN	tr|A0A1U7QJU7|A0A1U7QJU7_MESAU
OG0010465	sp|Q8NDX5|PHC3_HUMAN	tr|A0A1U8BMB9|A0A1U8BMB9_MESAU
OG0010466	sp|Q8NH08|O10AC_HUMAN	tr|A0A1U7R0F4|A0A1U7R0F4_MESAU
OG0010467	sp|Q8NH57|O52P1_HUMAN	tr|A0A1U7R4H2|A0A1U7R4H2_MESAU
OG0010468	sp|Q8TDV0|GP151_HUMAN	tr|A0A1U7Q9W6|A0A1U7Q9W6_MESAU
OG0010469	sp|Q8WXI4|ACO11_HUMAN	tr|A0A1U7QSP9|A0A1U7QSP9_MESAU
OG0010470	sp|Q92613|JADE3_HUMAN	tr|A0A1U8CX43|A0A1U8CX43_MESAU
OG0010471	sp|Q96P67|GPR82_HUMAN	tr|A0A1U7QTK6|A0A1U7QTK6_MESAU
OG0010472	sp|Q99689|FEZ1_HUMAN	tr|A0A1U7QTU6|A0A1U7QTU6_MESAU
OG0010473	sp|Q9BSA4|TTYH2_HUMAN	tr|A0A1U7QNU1|A0A1U7QNU1_MESAU
OG0010474	sp|Q9BTV6|DPH7_HUMAN	tr|A0A1U8CSF0|A0A1U8CSF0_MESAU
OG0010475	sp|Q9BUZ4|TRAF4_HUMAN	tr|A0A1U7R0P1|A0A1U7R0P1_MESAU
OG0010476	sp|Q9BW83|IFT27_HUMAN	tr|A0A3Q0CKC7|A0A3Q0CKC7_MESAU
OG0010477	sp|Q9BZ71|PITM3_HUMAN	tr|A0A3Q0CKV6|A0A3Q0CKV6_MESAU
OG0010478	sp|Q9H6F5|CCD86_HUMAN	tr|A0A1U8CAH2|A0A1U8CAH2_MESAU
OG0010479	sp|Q9HCG8|CWC22_HUMAN	tr|A0A3Q0D602|A0A3Q0D602_MESAU
OG0010480	sp|Q9NVR0|KLH11_HUMAN	tr|A0A1U7R4M6|A0A1U7R4M6_MESAU
OG0010481	sp|Q9NXR1|NDE1_HUMAN	tr|A0A1U7QR20|A0A1U7QR20_MESAU
OG0010482	sp|Q9NZQ0|DJC27_HUMAN	tr|A0A1U7QR69|A0A1U7QR69_MESAU
OG0010483	sp|Q9UHI8|ATS1_HUMAN	tr|A0A1U7QVF7|A0A1U7QVF7_MESAU
OG0010484	sp|Q9UKM7|MA1B1_HUMAN	tr|A0A3Q0D8U0|A0A3Q0D8U0_MESAU
OG0010485	sp|Q9UNH5|CC14A_HUMAN	tr|A0A1U7QMQ2|A0A1U7QMQ2_MESAU
OG0010486	sp|Q9Y6J6|KCNE2_HUMAN	tr|A0A1U8BWI5|A0A1U8BWI5_MESAU
OG0010487	sp|Q9Y6X6|MYO16_HUMAN	tr|A0A3Q0D2C3|A0A3Q0D2C3_MESAU
OG0010488	sp|A6NDU8|RIMC1_HUMAN	tr|A0A1U7R381|A0A1U7R381_MESAU
OG0010489	sp|A8K855|EFCB7_HUMAN	tr|A0A1U8BXF4|A0A1U8BXF4_MESAU
OG0010490	sp|O00400|ACATN_HUMAN	tr|A0A1U7QFL3|A0A1U7QFL3_MESAU
OG0010491	sp|O15105|SMAD7_HUMAN	tr|A0A1U7QLI1|A0A1U7QLI1_MESAU
OG0010492	sp|O43805|SSNA1_HUMAN	tr|A0A1U7R908|A0A1U7R908_MESAU
OG0010493	sp|O60299|LZTS3_HUMAN	tr|A0A1U8BX18|A0A1U8BX18_MESAU
OG0010494	sp|O94822|LTN1_HUMAN	tr|A0A1U7QH92|A0A1U7QH92_MESAU
OG0010495	sp|O95072|REC8_HUMAN	tr|A0A3Q0DFV6|A0A3Q0DFV6_MESAU
OG0010496	sp|O95503|CBX6_HUMAN	tr|A0A1U8BTR1|A0A1U8BTR1_MESAU
OG0010497	sp|O95600|KLF8_HUMAN	tr|A0A1U7R3X6|A0A1U7R3X6_MESAU
OG0010498	sp|P02818|OSTCN_HUMAN	tr|A0A1U8CKR8|A0A1U8CKR8_MESAU
OG0010499	sp|P09038|FGF2_HUMAN	tr|A0A1U7QNC5|A0A1U7QNC5_MESAU
OG0010500	sp|P19397|CD53_HUMAN	tr|A0A1U7QLS6|A0A1U7QLS6_MESAU
OG0010501	sp|P20794|MAK_HUMAN	tr|A0A3Q0CE08|A0A3Q0CE08_MESAU
OG0010502	sp|P23280|CAH6_HUMAN	tr|A0A1U7R4S6|A0A1U7R4S6_MESAU
OG0010503	sp|P25963|IKBA_HUMAN	tr|A0A1U7QWG7|A0A1U7QWG7_MESAU
OG0010504	sp|P33032|MC5R_HUMAN	tr|A2IC03|A2IC03_MESAU
OG0010505	sp|P33992|MCM5_HUMAN	tr|A0A3Q0D415|A0A3Q0D415_MESAU
OG0010506	sp|P42773|CDN2C_HUMAN	tr|A0A1U7QPZ2|A0A1U7QPZ2_MESAU
OG0010507	sp|Q00444|HXC5_HUMAN	tr|A0A1U7QH34|A0A1U7QH34_MESAU
OG0010508	sp|Q05516|ZBT16_HUMAN	tr|A0A1U7QA52|A0A1U7QA52_MESAU
OG0010509	sp|Q13263|TIF1B_HUMAN	tr|A0A1U7R8F8|A0A1U7R8F8_MESAU
OG0010510	sp|Q13351|KLF1_HUMAN	tr|A0A1U7R705|A0A1U7R705_MESAU
OG0010511	sp|Q14165|MLEC_HUMAN	tr|A0A1U7QTU2|A0A1U7QTU2_MESAU
OG0010512	sp|Q16514|TAF12_HUMAN	tr|A0A3Q0D6J7|A0A3Q0D6J7_MESAU
OG0010513	sp|Q2VWA4|SKOR2_HUMAN	tr|A0A1U8CD05|A0A1U8CD05_MESAU
OG0010514	sp|Q3KQZ1|S2535_HUMAN	tr|A0A1U7Q463|A0A1U7Q463_MESAU
OG0010515	sp|Q53RT3|APRV1_HUMAN	tr|A0A1U7R781|A0A1U7R781_MESAU
OG0010516	sp|Q5BJH2|TM128_HUMAN	tr|A0A1U7Q9N2|A0A1U7Q9N2_MESAU
OG0010517	sp|Q5JVF3|PCID2_HUMAN	tr|A0A3Q0CVS3|A0A3Q0CVS3_MESAU
OG0010518	sp|Q5QJU3|ACER2_HUMAN	tr|A0A1U7QTE0|A0A1U7QTE0_MESAU
OG0010519	sp|Q68DL7|CR063_HUMAN	tr|A0A1U8CHD4|A0A1U8CHD4_MESAU
OG0010520	sp|Q6ICI0|LHPL7_HUMAN	tr|A0A1U7QR27|A0A1U7QR27_MESAU
OG0010521	sp|Q6N021|TET2_HUMAN	tr|A0A1U7R6L2|A0A1U7R6L2_MESAU
OG0010522	sp|Q6P5Z2|PKN3_HUMAN	tr|A0A3Q0DFN6|A0A3Q0DFN6_MESAU
OG0010523	sp|Q6QNY0|BL1S3_HUMAN	tr|A0A1U7QUL3|A0A1U7QUL3_MESAU
OG0010524	sp|Q6UXY1|BI2L2_HUMAN	tr|A0A3Q0CK27|A0A3Q0CK27_MESAU
OG0010525	sp|Q6ZU65|UBN2_HUMAN	tr|A0A3Q0CE78|A0A3Q0CE78_MESAU
OG0010526	sp|Q709C8|VP13C_HUMAN	tr|A0A1U7QBS1|A0A1U7QBS1_MESAU
OG0010527	sp|Q7Z3B1|NEGR1_HUMAN	tr|A0A3Q0DBW7|A0A3Q0DBW7_MESAU
OG0010528	sp|Q8IU68|TMC8_HUMAN	tr|A0A3Q0CRP9|A0A3Q0CRP9_MESAU
OG0010529	sp|Q8IUX8|EGFL6_HUMAN	tr|A0A3Q0CX49|A0A3Q0CX49_MESAU
OG0010530	sp|Q8IX29|FBX16_HUMAN	tr|A0A1U7QXR6|A0A1U7QXR6_MESAU
OG0010531	sp|Q8N7S2|DNJ5G_HUMAN	tr|A0A3Q0CW05|A0A3Q0CW05_MESAU
OG0010532	sp|Q8N945|PRLD2_HUMAN	tr|A0A1U7QK15|A0A1U7QK15_MESAU
OG0010533	sp|Q8ND07|BBOF1_HUMAN	tr|A0A1U8D007|A0A1U8D007_MESAU
OG0010534	sp|Q8NGC0|O5AU1_HUMAN	tr|A0A1U7REG9|A0A1U7REG9_MESAU
OG0010535	sp|Q92824|PCSK5_HUMAN	tr|A0A1U7Q4E6|A0A1U7Q4E6_MESAU
OG0010536	sp|Q9BQS6|HSPB9_HUMAN	tr|A0A3Q0CFL8|A0A3Q0CFL8_MESAU
OG0010537	sp|Q9BVV6|TALD3_HUMAN	tr|A0A3Q0CPA6|A0A3Q0CPA6_MESAU
OG0010538	sp|Q9BZQ4|NMNA2_HUMAN	tr|A0A1U7Q6Z4|A0A1U7Q6Z4_MESAU
OG0010539	sp|Q9H1U4|MEGF9_HUMAN	tr|A0A1U7QXI2|A0A1U7QXI2_MESAU
OG0010540	sp|Q9H4P4|RNF41_HUMAN	tr|A0A3Q0D5G0|A0A3Q0D5G0_MESAU
OG0010541	sp|Q9H7D7|WDR26_HUMAN	tr|A0A3Q0CZD0|A0A3Q0CZD0_MESAU
OG0010542	sp|Q9HCL2|GPAT1_HUMAN	tr|A0A1U8BMH4|A0A1U8BMH4_MESAU
OG0010543	sp|Q9NPH3|IL1AP_HUMAN	tr|A0A1U7Q7B6|A0A1U7Q7B6_MESAU
OG0010544	sp|Q9NQG7|HPS4_HUMAN	tr|A0A1U7R412|A0A1U7R412_MESAU
OG0010545	sp|Q9NXI6|RN186_HUMAN	tr|A0A1U7QKW6|A0A1U7QKW6_MESAU
OG0010546	sp|Q9P291|ARMX1_HUMAN	tr|A0A1U8BTN0|A0A1U8BTN0_MESAU
OG0010547	sp|Q9P2X3|IMPCT_HUMAN	tr|A0A3Q0DDV6|A0A3Q0DDV6_MESAU
OG0010548	sp|Q9UIG8|SO3A1_HUMAN	tr|A0A1U7QRK5|A0A1U7QRK5_MESAU
OG0010549	sp|Q9ULK6|RN150_HUMAN	tr|A0A3Q0D326|A0A3Q0D326_MESAU
OG0010550	sp|Q9Y278|HS3S2_HUMAN	tr|A0A1U7Q309|A0A1U7Q309_MESAU
OG0010551	sp|Q9Y3T9|NOC2L_HUMAN	tr|A0A1U7R1R1|A0A1U7R1R1_MESAU
OG0010552	sp|Q9Y5Y3|GPR45_HUMAN	tr|A0A1U8C2X9|A0A1U8C2X9_MESAU
OG0010553	sp|A6PVC2|TTLL8_HUMAN	tr|A0A1U7QGA6|A0A1U7QGA6_MESAU
OG0010554	sp|A8MY62|BLML_HUMAN	tr|A0A1U7R7E2|A0A1U7R7E2_MESAU
OG0010555	sp|A9UHW6|MI4GD_HUMAN	tr|A0A1U8BZ98|A0A1U8BZ98_MESAU
OG0010556	sp|O15037|KHNYN_HUMAN	tr|A0A1U7RER2|A0A1U7RER2_MESAU
OG0010557	sp|O15375|MOT6_HUMAN	tr|A0A1U7Q5L0|A0A1U7Q5L0_MESAU
OG0010558	sp|O60869|EDF1_HUMAN	tr|A0A1U7QQ59|A0A1U7QQ59_MESAU
OG0010559	sp|O96024|B3GT4_HUMAN	tr|A0A1U7QS42|A0A1U7QS42_MESAU
OG0010560	sp|P37058|DHB3_HUMAN	tr|A0A1U8CFY7|A0A1U8CFY7_MESAU
OG0010561	sp|P40145|ADCY8_HUMAN	tr|A0A1U7R0X8|A0A1U7R0X8_MESAU
OG0010562	sp|P49419|AL7A1_HUMAN	tr|A0A1U7Q4Y8|A0A1U7Q4Y8_MESAU
OG0010563	sp|P50750|CDK9_HUMAN	tr|A0A1U7R4Z0|A0A1U7R4Z0_MESAU
OG0010564	sp|P51606|RENBP_HUMAN	tr|A0A1U7QBG8|A0A1U7QBG8_MESAU
OG0010565	sp|P51884|LUM_HUMAN	tr|A0A1U7Q4A8|A0A1U7Q4A8_MESAU
OG0010566	sp|P55001|MFAP2_HUMAN	tr|A0A1U8CLU2|A0A1U8CLU2_MESAU
OG0010567	sp|P78552|I13R1_HUMAN	tr|A0A1U8CFT2|A0A1U8CFT2_MESAU
OG0010568	sp|P84157|MXRA7_HUMAN	tr|A0A1U7QD96|A0A1U7QD96_MESAU
OG0010569	sp|Q04206|TF65_HUMAN	tr|A0A1U7QBD1|A0A1U7QBD1_MESAU
OG0010570	sp|Q08462|ADCY2_HUMAN	tr|A0A3Q0DA50|A0A3Q0DA50_MESAU
OG0010571	sp|Q10588|BST1_HUMAN	tr|A0A1U7QJF0|A0A1U7QJF0_MESAU
OG0010572	sp|Q14119|VEZF1_HUMAN	tr|A0A1U8CC40|A0A1U8CC40_MESAU
OG0010573	sp|Q14155|ARHG7_HUMAN	tr|A0A1U8BYM3|A0A1U8BYM3_MESAU
OG0010574	sp|Q15008|PSMD6_HUMAN	tr|A0A1U7QPE5|A0A1U7QPE5_MESAU
OG0010575	sp|Q16270|IBP7_HUMAN	tr|A0A1U7R6Z7|A0A1U7R6Z7_MESAU
OG0010576	sp|Q16568|CART_HUMAN	tr|A0A1U7QE20|A0A1U7QE20_MESAU
OG0010577	sp|Q16581|C3AR_HUMAN	tr|A0A1U7QER1|A0A1U7QER1_MESAU
OG0010578	sp|Q4U2R8|S22A6_HUMAN	tr|A0A1U7QB82|A0A1U7QB82_MESAU
OG0010579	sp|Q58HT5|AWAT1_HUMAN	tr|A0A1U7QUJ2|A0A1U7QUJ2_MESAU
OG0010580	sp|Q5VZK9|CARL1_HUMAN	tr|A0A1U8BS56|A0A1U8BS56_MESAU
OG0010582	sp|Q6UXN9|WDR82_HUMAN	tr|A0A1U7QUE3|A0A1U7QUE3_MESAU
OG0010583	sp|Q70UQ0|IKIP_HUMAN	tr|A0A1U7Q8U4|A0A1U7Q8U4_MESAU
OG0010584	sp|Q7KZF4|SND1_HUMAN	tr|A0A3Q0D4J1|A0A3Q0D4J1_MESAU
OG0010585	sp|Q86SG7|LYG2_HUMAN	tr|A0A1U7QBF6|A0A1U7QBF6_MESAU
OG0010586	sp|Q86SQ4|AGRG6_HUMAN	tr|A0A3Q0CCG1|A0A3Q0CCG1_MESAU
OG0010587	sp|Q86T13|CLC14_HUMAN	tr|A0A1U7QTJ7|A0A1U7QTJ7_MESAU
OG0010588	sp|Q86WN1|FCSD1_HUMAN	tr|A0A1U7QA25|A0A1U7QA25_MESAU
OG0010589	sp|Q8IWS0|PHF6_HUMAN	tr|A0A1U8CLC9|A0A1U8CLC9_MESAU
OG0010590	sp|Q8IXL6|FA20C_HUMAN	tr|A0A1U7QVN7|A0A1U7QVN7_MESAU
OG0010591	sp|Q8IZL8|PELP1_HUMAN	tr|A0A1U7QA24|A0A1U7QA24_MESAU
OG0010592	sp|Q8N108|MIER1_HUMAN	tr|A0A1U8BW80|A0A1U8BW80_MESAU
OG0010593	sp|Q8N387|MUC15_HUMAN	tr|A0A1U7Q766|A0A1U7Q766_MESAU
OG0010594	sp|Q8N5P1|ZC3H8_HUMAN	tr|A0A1U7Q4L8|A0A1U7Q4L8_MESAU
OG0010595	sp|Q8N815|CNTD1_HUMAN	tr|A0A1U7Q5T7|A0A1U7Q5T7_MESAU
OG0010596	sp|Q8N9B8|RGF1A_HUMAN	tr|A0A3Q0CIJ8|A0A3Q0CIJ8_MESAU
OG0010597	sp|Q8NHR9|PROF4_HUMAN	tr|A0A1U7QYW3|A0A1U7QYW3_MESAU
OG0010598	sp|Q8TEQ6|GEMI5_HUMAN	tr|A0A1U7Q8S2|A0A1U7Q8S2_MESAU
OG0010599	sp|Q969N2|PIGT_HUMAN	tr|A0A1U8CWQ8|A0A1U8CWQ8_MESAU
OG0010600	sp|Q96AQ8|MCUR1_HUMAN	tr|A0A1U8BF62|A0A1U8BF62_MESAU
OG0010601	sp|Q96EB6|SIR1_HUMAN	tr|A0A3Q0CSV5|A0A3Q0CSV5_MESAU
OG0010602	sp|Q96EK7|F120B_HUMAN	tr|A0A1U7QXE9|A0A1U7QXE9_MESAU
OG0010603	sp|Q96RT7|GCP6_HUMAN	tr|A0A1U7QGM9|A0A1U7QGM9_MESAU
OG0010604	sp|Q9BQ49|SMIM7_HUMAN	tr|A0A1U7RH00|A0A1U7RH00_MESAU
OG0010605	sp|Q9BU02|THTPA_HUMAN	tr|A0A3Q0DFW9|A0A3Q0DFW9_MESAU
OG0010606	sp|Q9BVH7|SIA7E_HUMAN	tr|A0A1U7RBF7|A0A1U7RBF7_MESAU
OG0010607	sp|Q9BX67|JAM3_HUMAN	tr|A0A1U7QGL5|A0A1U7QGL5_MESAU
OG0010608	sp|Q9C0C6|CIPC_HUMAN	tr|A0A1U7R213|A0A1U7R213_MESAU
OG0010609	sp|Q9C0K0|BC11B_HUMAN	tr|A0A1U7QAZ5|A0A1U7QAZ5_MESAU
OG0010610	sp|Q9H903|MTD2L_HUMAN	tr|A0A3Q0CLZ0|A0A3Q0CLZ0_MESAU
OG0010611	sp|Q9HAU0|PKHA5_HUMAN	tr|A0A3Q0CUT5|A0A3Q0CUT5_MESAU
OG0010612	sp|Q9HBF4|ZFYV1_HUMAN	tr|A0A1U7Q8E8|A0A1U7Q8E8_MESAU
OG0010613	sp|Q9NPJ8|NXT2_HUMAN	tr|A0A3Q0DA09|A0A3Q0DA09_MESAU
OG0010614	sp|Q9NZC9|SMAL1_HUMAN	tr|A0A1U8BT08|A0A1U8BT08_MESAU
OG0010615	sp|Q9UBW5|BIN2_HUMAN	tr|A0A3Q0CMJ1|A0A3Q0CMJ1_MESAU
OG0010616	sp|Q9UPM8|AP4E1_HUMAN	tr|A0A3Q0CHF5|A0A3Q0CHF5_MESAU
OG0010617	sp|A2PYH4|HFM1_HUMAN	tr|A0A3Q0D1F8|A0A3Q0D1F8_MESAU
OG0010618	sp|A4D2P6|GRD2I_HUMAN	tr|A0A3Q0D652|A0A3Q0D652_MESAU
OG0010619	sp|O00515|LAD1_HUMAN	tr|A0A1U8BVL8|A0A1U8BVL8_MESAU
OG0010620	sp|O14964|HGS_HUMAN	tr|A0A1U7QAU5|A0A1U7QAU5_MESAU
OG0010621	sp|O14967|CLGN_HUMAN	tr|A0A1U8CER7|A0A1U8CER7_MESAU
OG0010622	sp|O60356|NUPR1_HUMAN	tr|A0A1U7Q585|A0A1U7Q585_MESAU
OG0010623	sp|O94842|TOX4_HUMAN	tr|A0A3Q0CAI6|A0A3Q0CAI6_MESAU
OG0010624	sp|O95994|AGR2_HUMAN	tr|A0A1U8CCH9|A0A1U8CCH9_MESAU
OG0010625	sp|O96004|HAND1_HUMAN	tr|A0A1U8BUU4|A0A1U8BUU4_MESAU
OG0010626	sp|P04844|RPN2_HUMAN	tr|A0A1U8CLZ1|A0A1U8CLZ1_MESAU
OG0010627	sp|P08621|RU17_HUMAN	tr|A0A1U8CV31|A0A1U8CV31_MESAU
OG0010628	sp|P19429|TNNI3_HUMAN	tr|A0A1U8CUI5|A0A1U8CUI5_MESAU
OG0010629	sp|P20023|CR2_HUMAN	tr|A0A3Q0DBN4|A0A3Q0DBN4_MESAU
