Orthogroup	Homo_sapiens	Erinaceus_europaeus
OG0011933	sp|Q8IY33|MILK2_HUMAN	tr|A0A1S3WDX9|A0A1S3WDX9_ERIEU
OG0011934	sp|Q9Y597|KCTD3_HUMAN	tr|A0A1S3WH15|A0A1S3WH15_ERIEU
OG0011935	sp|A8K8P3|SFI1_HUMAN	tr|A0A1S3WJS2|A0A1S3WJS2_ERIEU
OG0011936	sp|Q14112|NID2_HUMAN	tr|A0A1S3WMJ4|A0A1S3WMJ4_ERIEU
OG0011937	sp|Q9Y6Q3|ZFP37_HUMAN	tr|A0A1S3WQV8|A0A1S3WQV8_ERIEU
OG0011938	sp|Q4G0J3|LARP7_HUMAN	tr|A0A1S3WR55|A0A1S3WR55_ERIEU
OG0011939	sp|Q9BXF3|CECR2_HUMAN	tr|A0A1S3WUU0|A0A1S3WUU0_ERIEU
OG0011940	sp|Q9GZU2|PEG3_HUMAN	tr|A0A1S3WVI1|A0A1S3WVI1_ERIEU
OG0011941	sp|Q9NX38|ABITM_HUMAN	tr|A0A1S2ZA59|A0A1S2ZA59_ERIEU
OG0011942	sp|O15116|LSM1_HUMAN	tr|A0A1S2ZBD2|A0A1S2ZBD2_ERIEU
OG0011943	sp|Q8TF66|LRC15_HUMAN	tr|A0A1S2ZCZ9|A0A1S2ZCZ9_ERIEU
OG0011944	sp|Q8TF47|ZFP90_HUMAN	tr|A0A1S2ZDK4|A0A1S2ZDK4_ERIEU
OG0011945	sp|O75508|CLD11_HUMAN	tr|A0A1S2ZDY4|A0A1S2ZDY4_ERIEU
OG0011946	sp|Q6PIU2|NCEH1_HUMAN	tr|A0A1S2ZE57|A0A1S2ZE57_ERIEU
OG0011947	sp|Q86Y37|CACL1_HUMAN	tr|A0A1S2ZFE4|A0A1S2ZFE4_ERIEU
OG0011948	sp|Q6IMI4|ST6B1_HUMAN	tr|A0A1S2ZL60|A0A1S2ZL60_ERIEU
OG0011949	sp|Q5VWZ2|LYPL1_HUMAN	tr|A0A1S2ZLW8|A0A1S2ZLW8_ERIEU
OG0011950	sp|Q53G59|KLH12_HUMAN	tr|A0A1S2ZNM4|A0A1S2ZNM4_ERIEU
OG0011951	sp|Q92765|SFRP3_HUMAN	tr|A0A1S2ZNP8|A0A1S2ZNP8_ERIEU
OG0011952	sp|Q96EL3|RM53_HUMAN	tr|A0A1S2ZRH3|A0A1S2ZRH3_ERIEU
OG0011953	sp|P16870|CBPE_HUMAN	tr|A0A1S2ZU42|A0A1S2ZU42_ERIEU
OG0011954	sp|P30049|ATPD_HUMAN	tr|A0A1S2ZUX2|A0A1S2ZUX2_ERIEU
OG0011955	sp|O60641|AP180_HUMAN	tr|A0A1S2ZXN5|A0A1S2ZXN5_ERIEU
OG0011956	sp|O75348|VATG1_HUMAN	tr|A0A1S2ZZ12|A0A1S2ZZ12_ERIEU
OG0011957	sp|Q9UF47|DNJ5B_HUMAN	tr|A0A1S2ZZF0|A0A1S2ZZF0_ERIEU
OG0011958	sp|Q9NZ63|TLS1_HUMAN	tr|A0A1S2ZZM6|A0A1S2ZZM6_ERIEU
OG0011959	sp|Q86UW6|N4BP2_HUMAN	tr|A0A1S2ZZM9|A0A1S2ZZM9_ERIEU
OG0011960	sp|Q5BJF6|ODFP2_HUMAN	tr|A0A1S2ZZS9|A0A1S2ZZS9_ERIEU
OG0011961	sp|O75717|WDHD1_HUMAN	tr|A0A1S3A0G8|A0A1S3A0G8_ERIEU
OG0011962	sp|Q8IWB9|TEX2_HUMAN	tr|A0A1S3A162|A0A1S3A162_ERIEU
OG0011963	sp|Q52WX2|SBK1_HUMAN	tr|A0A1S3A228|A0A1S3A228_ERIEU
OG0011964	sp|P36382|CXA5_HUMAN	tr|A0A1S3A3D8|A0A1S3A3D8_ERIEU
OG0011965	sp|Q9BXU1|STK31_HUMAN	tr|A0A1S3A466|A0A1S3A466_ERIEU
OG0011966	sp|Q68DQ2|CRBG3_HUMAN	tr|A0A1S3A5X7|A0A1S3A5X7_ERIEU
OG0011967	sp|Q12996|CSTF3_HUMAN	tr|A0A1S3A6E5|A0A1S3A6E5_ERIEU
OG0011968	sp|O15111|IKKA_HUMAN	tr|A0A1S3A6V2|A0A1S3A6V2_ERIEU
OG0011969	sp|Q5T3U5|MRP7_HUMAN	tr|A0A1S3A799|A0A1S3A799_ERIEU
OG0011970	sp|Q8IWB1|IPRI_HUMAN	tr|A0A1S3A8F5|A0A1S3A8F5_ERIEU
OG0011971	sp|O96001|PPR17_HUMAN	tr|A0A1S3A8H4|A0A1S3A8H4_ERIEU
OG0011972	sp|Q8IZ83|A16A1_HUMAN	tr|A0A1S3A972|A0A1S3A972_ERIEU
OG0011973	sp|P29084|T2EB_HUMAN	tr|A0A1S3AB45|A0A1S3AB45_ERIEU
OG0011974	sp|Q9NPL8|TIDC1_HUMAN	tr|A0A1S3AB71|A0A1S3AB71_ERIEU
OG0011975	sp|Q8NAX2|KDF1_HUMAN	tr|A0A1S3ABN4|A0A1S3ABN4_ERIEU
OG0011976	sp|Q6NV75|GP153_HUMAN	tr|A0A1S3ACN1|A0A1S3ACN1_ERIEU
OG0011977	sp|A2RUT3|TMM89_HUMAN	tr|A0A1S3AE96|A0A1S3AE96_ERIEU
OG0011978	sp|Q9P2J5|SYLC_HUMAN	tr|A0A1S3AF38|A0A1S3AF38_ERIEU
OG0011979	sp|Q9H1Z9|TSN10_HUMAN	tr|A0A1S3AGV2|A0A1S3AGV2_ERIEU
OG0011980	sp|P08151|GLI1_HUMAN	tr|A0A1S3AHD7|A0A1S3AHD7_ERIEU
OG0011981	sp|Q8IXT5|RB12B_HUMAN	tr|A0A1S3AMS4|A0A1S3AMS4_ERIEU
OG0011982	sp|Q68CZ1|FTM_HUMAN	tr|A0A1S3AP87|A0A1S3AP87_ERIEU
OG0011983	sp|C9JDP6|CLD25_HUMAN	tr|A0A1S3AS64|A0A1S3AS64_ERIEU
OG0011984	sp|Q14DG7|T132B_HUMAN	tr|A0A1S3ASV4|A0A1S3ASV4_ERIEU
OG0011985	sp|Q9H765|ASB8_HUMAN	tr|A0A1S3W2M0|A0A1S3W2M0_ERIEU
OG0011986	sp|Q9NVX2|NLE1_HUMAN	tr|A0A1S3W3K9|A0A1S3W3K9_ERIEU
OG0011987	sp|O14618|CCS_HUMAN	tr|A0A1S3W5R1|A0A1S3W5R1_ERIEU
OG0011988	sp|Q92934|BAD_HUMAN	tr|A0A1S3W5W2|A0A1S3W5W2_ERIEU
OG0011989	sp|Q9UF11|PKHB1_HUMAN	tr|A0A1S3W7W2|A0A1S3W7W2_ERIEU
OG0011990	sp|Q9Y276|BCS1_HUMAN	tr|A0A1S3W8C4|A0A1S3W8C4_ERIEU
OG0011991	sp|O15021|MAST4_HUMAN	tr|A0A1S3WCI8|A0A1S3WCI8_ERIEU
OG0011992	sp|Q15800|MSMO1_HUMAN	tr|A0A1S3WD75|A0A1S3WD75_ERIEU
OG0011993	sp|Q8N9I5|FADS6_HUMAN	tr|A0A1S3WDZ8|A0A1S3WDZ8_ERIEU
OG0011994	sp|Q8NFF5|FAD1_HUMAN	tr|A0A1S3WEF8|A0A1S3WEF8_ERIEU
OG0011995	sp|P22897|MRC1_HUMAN	tr|A0A1S3WFI2|A0A1S3WFI2_ERIEU
OG0011996	sp|Q9P202|WHRN_HUMAN	tr|A0A1S3WG06|A0A1S3WG06_ERIEU
OG0011997	sp|Q6ZN57|ZFP2_HUMAN	tr|A0A1S3WGT7|A0A1S3WGT7_ERIEU
OG0011998	sp|Q96DZ1|ERLEC_HUMAN	tr|A0A1S3WI64|A0A1S3WI64_ERIEU
OG0011999	sp|Q9UJU6|DBNL_HUMAN	tr|A0A1S3WIL8|A0A1S3WIL8_ERIEU
OG0012000	sp|Q9UI95|MD2L2_HUMAN	tr|A0A1S3WNZ8|A0A1S3WNZ8_ERIEU
OG0012001	sp|Q7Z5Y7|KCD20_HUMAN	tr|A0A1S3WQ62|A0A1S3WQ62_ERIEU
OG0012002	sp|Q96QP1|ALPK1_HUMAN	tr|A0A1S3WR46|A0A1S3WR46_ERIEU
OG0012003	sp|O14972|VP26C_HUMAN	tr|A0A1S3WSK8|A0A1S3WSK8_ERIEU
OG0012004	sp|Q13145|BAMBI_HUMAN	tr|A0A1S3WTC1|A0A1S3WTC1_ERIEU
OG0012005	sp|Q15149|PLEC_HUMAN	tr|A0A1S2Z9R7|A0A1S2Z9R7_ERIEU
OG0012006	sp|Q9P2C4|TM181_HUMAN	tr|A0A1S2ZA85|A0A1S2ZA85_ERIEU
OG0012007	sp|Q9NXG2|THUM1_HUMAN	tr|A0A1S2ZB24|A0A1S2ZB24_ERIEU
OG0012008	sp|Q7L1V2|MON1B_HUMAN	tr|A0A1S2ZB79|A0A1S2ZB79_ERIEU
OG0012009	sp|Q7Z6J2|GRASP_HUMAN	tr|A0A1S2ZEV2|A0A1S2ZEV2_ERIEU
OG0012010	sp|Q9P0R6|GSKIP_HUMAN	tr|A0A1S2ZF64|A0A1S2ZF64_ERIEU
OG0012011	sp|Q15743|OGR1_HUMAN	tr|A0A1S2ZF86|A0A1S2ZF86_ERIEU
OG0012012	sp|O95672|ECEL1_HUMAN	tr|A0A1S2ZHU6|A0A1S2ZHU6_ERIEU
OG0012013	sp|Q8WYB5|KAT6B_HUMAN	tr|A0A1S2ZJS1|A0A1S2ZJS1_ERIEU
OG0012014	sp|Q9NZT2|OGFR_HUMAN	tr|A0A1S2ZJS8|A0A1S2ZJS8_ERIEU
OG0012015	sp|Q70EL1|UBP54_HUMAN	tr|A0A1S2ZJU2|A0A1S2ZJU2_ERIEU
OG0012016	sp|A4QMS7|CE049_HUMAN	tr|A0A1S2ZK71|A0A1S2ZK71_ERIEU
OG0012017	sp|Q969P5|FBX32_HUMAN	tr|A0A1S2ZKN9|A0A1S2ZKN9_ERIEU
OG0012018	sp|Q9Y2L5|TPPC8_HUMAN	tr|A0A1S2ZKZ5|A0A1S2ZKZ5_ERIEU
OG0012019	sp|Q9UN79|SOX13_HUMAN	tr|A0A1S2ZR11|A0A1S2ZR11_ERIEU
OG0012020	sp|P49888|ST1E1_HUMAN	tr|A0A1S2ZRU6|A0A1S2ZRU6_ERIEU
OG0012021	sp|P35452|HXD12_HUMAN	tr|A0A1S2ZUH4|A0A1S2ZUH4_ERIEU
OG0012022	sp|Q658P3|STEA3_HUMAN	tr|A0A1S2ZUN3|A0A1S2ZUN3_ERIEU
OG0012023	sp|Q96HA4|CA159_HUMAN	tr|A0A1S2ZWR7|A0A1S2ZWR7_ERIEU
OG0012024	sp|Q96TA2|YMEL1_HUMAN	tr|A0A1S2ZX55|A0A1S2ZX55_ERIEU
OG0012025	sp|Q7L266|ASGL1_HUMAN	tr|A0A1S2ZY35|A0A1S2ZY35_ERIEU
OG0012026	sp|Q9BXY5|CAYP2_HUMAN	tr|A0A1S2ZYI0|A0A1S2ZYI0_ERIEU
OG0012027	sp|Q8TAG6|VEXIN_HUMAN	tr|A0A1S2ZZK2|A0A1S2ZZK2_ERIEU
OG0012028	sp|Q5SRE7|PHYD1_HUMAN	tr|A0A1S2ZZR0|A0A1S2ZZR0_ERIEU
OG0012029	sp|O15145|ARPC3_HUMAN	tr|A0A1S3A4B5|A0A1S3A4B5_ERIEU
OG0012030	sp|P98179|RBM3_HUMAN	tr|A0A1S3A4Y6|A0A1S3A4Y6_ERIEU
OG0012031	sp|Q96MP8|KCTD7_HUMAN	tr|A0A1S3A6E9|A0A1S3A6E9_ERIEU
OG0012032	sp|Q13868|EXOS2_HUMAN	tr|A0A1S3A6Z0|A0A1S3A6Z0_ERIEU
OG0012033	sp|Q92806|KCNJ9_HUMAN	tr|A0A1S3A7K2|A0A1S3A7K2_ERIEU
OG0012034	sp|Q9Y6C2|EMIL1_HUMAN	tr|A0A1S3ABZ2|A0A1S3ABZ2_ERIEU
OG0012035	sp|Q9NQP4|PFD4_HUMAN	tr|A0A1S3AD36|A0A1S3AD36_ERIEU
OG0012036	sp|P21860|ERBB3_HUMAN	tr|A0A1S3ADP8|A0A1S3ADP8_ERIEU
OG0012037	sp|Q5T2E6|ARMD3_HUMAN	tr|A0A1S3AEV4|A0A1S3AEV4_ERIEU
OG0012038	sp|Q9UHC1|MLH3_HUMAN	tr|A0A1S3AEW7|A0A1S3AEW7_ERIEU
OG0012039	sp|Q8NB12|SMYD1_HUMAN	tr|A0A1S3AF28|A0A1S3AF28_ERIEU
OG0012040	sp|Q96BR5|COA7_HUMAN	tr|A0A1S3AG55|A0A1S3AG55_ERIEU
OG0012041	sp|Q9ULW3|ABT1_HUMAN	tr|A0A1S3AGQ1|A0A1S3AGQ1_ERIEU
OG0012042	sp|P10244|MYBB_HUMAN	tr|A0A1S3AI94|A0A1S3AI94_ERIEU
OG0012043	sp|Q629K1|TRIQK_HUMAN	tr|A0A1S3AIG6|A0A1S3AIG6_ERIEU
OG0012044	sp|Q8WY07|CTR3_HUMAN	tr|A0A1S3AJ55|A0A1S3AJ55_ERIEU
OG0012045	sp|Q9H790|EXO5_HUMAN	tr|A0A1S3AJL9|A0A1S3AJL9_ERIEU
OG0012046	sp|P19623|SPEE_HUMAN	tr|A0A1S3AJM7|A0A1S3AJM7_ERIEU
OG0012047	sp|P04179|SODM_HUMAN	tr|A0A1S3AJP0|A0A1S3AJP0_ERIEU
OG0012048	sp|Q9BWH2|FUND2_HUMAN	tr|A0A1S3AKU3|A0A1S3AKU3_ERIEU
OG0012049	sp|Q99536|VAT1_HUMAN	tr|A0A1S3ALA6|A0A1S3ALA6_ERIEU
OG0012050	sp|Q9UHV9|PFD2_HUMAN	tr|A0A1S3AM38|A0A1S3AM38_ERIEU
OG0012051	sp|Q9H0A9|SPC1L_HUMAN	tr|A0A1S3AN47|A0A1S3AN47_ERIEU
OG0012052	sp|P57075|UBS3A_HUMAN	tr|A0A1S3ANW7|A0A1S3ANW7_ERIEU
OG0012053	sp|Q6IN84|MRM1_HUMAN	tr|A0A1S3W3K4|A0A1S3W3K4_ERIEU
OG0012054	sp|Q9BQQ3|GORS1_HUMAN	tr|A0A1S3W4D6|A0A1S3W4D6_ERIEU
OG0012055	sp|P56199|ITA1_HUMAN	tr|A0A1S3W613|A0A1S3W613_ERIEU
OG0012056	sp|Q13133|NR1H3_HUMAN	tr|A0A1S3W6B7|A0A1S3W6B7_ERIEU
OG0012057	sp|Q96KN2|CNDP1_HUMAN	tr|A0A1S3W850|A0A1S3W850_ERIEU
OG0012058	sp|O43556|SGCE_HUMAN	tr|A0A1S3WAE3|A0A1S3WAE3_ERIEU
OG0012059	sp|Q6ZTQ3|RASF6_HUMAN	tr|A0A1S3WBU7|A0A1S3WBU7_ERIEU
OG0012060	sp|Q9NR33|DPOE4_HUMAN	tr|A0A1S3WCD1|A0A1S3WCD1_ERIEU
OG0012061	sp|Q9BTW9|TBCD_HUMAN	tr|A0A1S3WCX2|A0A1S3WCX2_ERIEU
OG0012062	sp|Q9BTE0|NAT9_HUMAN	tr|A0A1S3WD18|A0A1S3WD18_ERIEU
OG0012063	sp|Q9H808|TLE6_HUMAN	tr|A0A1S3WE46|A0A1S3WE46_ERIEU
OG0012064	sp|Q86WK6|AMGO1_HUMAN	tr|A0A1S3WJV1|A0A1S3WJV1_ERIEU
OG0012065	sp|Q9H2R5|KLK15_HUMAN	tr|A0A1S3WLL9|A0A1S3WLL9_ERIEU
OG0012066	sp|Q9H211|CDT1_HUMAN	tr|A0A1S3WLS4|A0A1S3WLS4_ERIEU
OG0012067	sp|Q92902|HPS1_HUMAN	tr|A0A1S3WPY3|A0A1S3WPY3_ERIEU
OG0012068	sp|Q9HCK4|ROBO2_HUMAN	tr|A0A1S3WRA9|A0A1S3WRA9_ERIEU
OG0012069	sp|Q8NBN7|RDH13_HUMAN	tr|A0A1S3WRI3|A0A1S3WRI3_ERIEU
OG0012070	sp|Q9H8M9|EVA1A_HUMAN	tr|A0A1S3WUA7|A0A1S3WUA7_ERIEU
OG0012071	sp|Q9UHY1|NRBP_HUMAN	tr|A0A1S3WUT6|A0A1S3WUT6_ERIEU
OG0012072	sp|Q86YW7|GPHB5_HUMAN	tr|A0A0F7RQK3|A0A0F7RQK3_ERIEU
OG0012073	sp|Q13454|TUSC3_HUMAN	tr|A0A1S2ZAC1|A0A1S2ZAC1_ERIEU
OG0012074	sp|Q9HAW0|BRF2_HUMAN	tr|A0A1S2ZBB7|A0A1S2ZBB7_ERIEU
OG0012075	sp|Q9Y2Y6|TMM98_HUMAN	tr|A0A1S2ZBV1|A0A1S2ZBV1_ERIEU
OG0012076	sp|Q96NB3|ZN830_HUMAN	tr|A0A1S2ZBW3|A0A1S2ZBW3_ERIEU
OG0012077	sp|O75771|RA51D_HUMAN	tr|A0A1S2ZBW9|A0A1S2ZBW9_ERIEU
OG0012078	sp|Q8IWX7|UN45B_HUMAN	tr|A0A1S2ZBX0|A0A1S2ZBX0_ERIEU
OG0012079	sp|P49916|DNLI3_HUMAN	tr|A0A1S2ZBX1|A0A1S2ZBX1_ERIEU
OG0012080	sp|P31641|SC6A6_HUMAN	tr|A0A1S2ZC87|A0A1S2ZC87_ERIEU
OG0012081	sp|Q8N5H3|LRA25_HUMAN	tr|A0A1S2ZG15|A0A1S2ZG15_ERIEU
OG0012082	sp|O14753|OVOL1_HUMAN	tr|A0A1S2ZG32|A0A1S2ZG32_ERIEU
OG0012083	sp|O75752|B3GL1_HUMAN	tr|A0A1S2ZG76|A0A1S2ZG76_ERIEU
OG0012084	sp|P21283|VATC1_HUMAN	tr|A0A1S2ZG95|A0A1S2ZG95_ERIEU
OG0012085	sp|P38484|INGR2_HUMAN	tr|A0A1S2ZIA3|A0A1S2ZIA3_ERIEU
OG0012086	sp|P22914|CRYGS_HUMAN	tr|A0A1S2ZIC9|A0A1S2ZIC9_ERIEU
OG0012087	sp|O14639|ABLM1_HUMAN	tr|A0A1S2ZIU5|A0A1S2ZIU5_ERIEU
OG0012088	sp|Q9H6R6|ZDHC6_HUMAN	tr|A0A1S2ZIY2|A0A1S2ZIY2_ERIEU
OG0012089	sp|Q96DX4|RSPRY_HUMAN	tr|A0A1S2ZJ74|A0A1S2ZJ74_ERIEU
OG0012090	sp|Q9UII6|DS13B_HUMAN	tr|A0A1S2ZJT9|A0A1S2ZJT9_ERIEU
OG0012091	sp|Q86SP6|GP149_HUMAN	tr|A0A1S2ZLC4|A0A1S2ZLC4_ERIEU
OG0012092	sp|O14978|ZN263_HUMAN	tr|A0A1S2ZNC3|A0A1S2ZNC3_ERIEU
OG0012093	sp|Q13523|PRP4B_HUMAN	tr|A0A1S2ZNW4|A0A1S2ZNW4_ERIEU
OG0012094	sp|Q86XD5|F131B_HUMAN	tr|A0A1S2ZP41|A0A1S2ZP41_ERIEU
OG0012095	sp|Q15825|ACHA6_HUMAN	tr|A0A1S2ZQ62|A0A1S2ZQ62_ERIEU
OG0012096	sp|P54819|KAD2_HUMAN	tr|A0A1S2ZR65|A0A1S2ZR65_ERIEU
OG0012097	sp|Q9Y4C5|CHST2_HUMAN	tr|A0A1S2ZT22|A0A1S2ZT22_ERIEU
OG0012098	sp|O60880|SH21A_HUMAN	tr|A0A1S2ZTK5|A0A1S2ZTK5_ERIEU
OG0012099	sp|Q9UF02|CCG5_HUMAN	tr|A0A1S2ZTL3|A0A1S2ZTL3_ERIEU
OG0012100	sp|Q9BT30|ALKB7_HUMAN	tr|A0A1S2ZV11|A0A1S2ZV11_ERIEU
OG0012101	sp|Q86Y56|DAAF5_HUMAN	tr|A0A1S2ZVC7|A0A1S2ZVC7_ERIEU
OG0012102	sp|Q9GZQ4|NMUR2_HUMAN	tr|A0A1S2ZXJ5|A0A1S2ZXJ5_ERIEU
OG0012103	sp|Q7KZF4|SND1_HUMAN	tr|A0A1S2ZY19|A0A1S2ZY19_ERIEU
OG0012104	sp|P17027|ZNF23_HUMAN	tr|A0A1S2ZYU0|A0A1S2ZYU0_ERIEU
OG0012105	sp|P05062|ALDOB_HUMAN	tr|A0A1S2ZZ28|A0A1S2ZZ28_ERIEU
OG0012106	sp|Q8N4W6|DJC22_HUMAN	tr|A0A1S3A307|A0A1S3A307_ERIEU
OG0012107	sp|Q96B86|RGMA_HUMAN	tr|A0A1S3A3C4|A0A1S3A3C4_ERIEU
OG0012108	sp|Q9HC77|CENPJ_HUMAN	tr|A0A1S3A432|A0A1S3A432_ERIEU
OG0012109	sp|O43504|LTOR5_HUMAN	tr|A0A1S3A508|A0A1S3A508_ERIEU
OG0012110	sp|P40121|CAPG_HUMAN	tr|A0A1S3A602|A0A1S3A602_ERIEU
OG0012111	sp|Q9NVF7|FBX28_HUMAN	tr|A0A1S3A6M2|A0A1S3A6M2_ERIEU
OG0012112	sp|Q008S8|ECT2L_HUMAN	tr|A0A1S3A9M3|A0A1S3A9M3_ERIEU
OG0012113	sp|O00429|DNM1L_HUMAN	tr|A0A1S3AA88|A0A1S3AA88_ERIEU
OG0012114	sp|O43776|SYNC_HUMAN	tr|A0A1S3ABC5|A0A1S3ABC5_ERIEU
OG0012115	sp|Q5VZB9|DMRTA_HUMAN	tr|A0A1S3AD28|A0A1S3AD28_ERIEU
OG0012116	sp|P52333|JAK3_HUMAN	tr|A0A1S3ADN5|A0A1S3ADN5_ERIEU
OG0012117	sp|Q9BZR6|RTN4R_HUMAN	tr|A0A1S3ADX5|A0A1S3ADX5_ERIEU
OG0012118	sp|Q13326|SGCG_HUMAN	tr|A0A1S3AEC4|A0A1S3AEC4_ERIEU
OG0012119	sp|Q7RTP0|NIPA1_HUMAN	tr|A0A1S3AF17|A0A1S3AF17_ERIEU
OG0012120	sp|Q8WXU2|DAAF4_HUMAN	tr|A0A1S3AI26|A0A1S3AI26_ERIEU
OG0012121	sp|P25398|RS12_HUMAN	tr|A0A1S3AIE5|A0A1S3AIE5_ERIEU
OG0012122	sp|Q9BXJ4|C1QT3_HUMAN	tr|A0A1S3AJ04|A0A1S3AJ04_ERIEU
OG0012123	sp|Q16348|S15A2_HUMAN	tr|A0A1S3AKJ6|A0A1S3AKJ6_ERIEU
OG0012124	sp|Q96RI1|NR1H4_HUMAN	tr|A0A1S3AL85|A0A1S3AL85_ERIEU
OG0012125	sp|Q6UWM7|LCTL_HUMAN	tr|A0A1S3AN72|A0A1S3AN72_ERIEU
OG0012126	sp|O75578|ITA10_HUMAN	tr|A0A1S3AQ12|A0A1S3AQ12_ERIEU
OG0012127	sp|Q8NGT1|OR2K2_HUMAN	tr|A0A1S3AQK4|A0A1S3AQK4_ERIEU
OG0012128	sp|Q96F45|ZN503_HUMAN	tr|A0A1S3AR84|A0A1S3AR84_ERIEU
OG0012129	sp|Q13825|AUHM_HUMAN	tr|A0A1S3AS60|A0A1S3AS60_ERIEU
OG0012130	sp|P45954|ACDSB_HUMAN	tr|A0A1S3W6N6|A0A1S3W6N6_ERIEU
OG0012131	sp|Q5BN46|PIRC1_HUMAN	tr|A0A1S3W981|A0A1S3W981_ERIEU
OG0012132	sp|Q5VU57|CBPC6_HUMAN	tr|A0A1S3W9V3|A0A1S3W9V3_ERIEU
OG0012133	sp|Q9BYG8|GSDMC_HUMAN	tr|A0A1S3WAP4|A0A1S3WAP4_ERIEU
OG0012134	sp|Q7Z6V5|ADAT2_HUMAN	tr|A0A1S3WC95|A0A1S3WC95_ERIEU
OG0012135	sp|Q8NBS9|TXND5_HUMAN	tr|A0A1S3WDB8|A0A1S3WDB8_ERIEU
OG0012136	sp|Q96AQ6|PBIP1_HUMAN	tr|A0A1S3WEG3|A0A1S3WEG3_ERIEU
OG0012137	sp|Q96NU1|SAM11_HUMAN	tr|A0A1S3WEX1|A0A1S3WEX1_ERIEU
OG0012138	sp|Q8N8S7|ENAH_HUMAN	tr|A0A1S3WFY8|A0A1S3WFY8_ERIEU
OG0012139	sp|P35916|VGFR3_HUMAN	tr|A0A1S3WGM0|A0A1S3WGM0_ERIEU
OG0012140	sp|Q6AZZ1|TRI68_HUMAN	tr|A0A1S3WHA0|A0A1S3WHA0_ERIEU
OG0012141	sp|Q8NFA2|NOXO1_HUMAN	tr|A0A1S3WHK7|A0A1S3WHK7_ERIEU
OG0012142	sp|Q9Y3P4|RHBD3_HUMAN	tr|A0A1S3WK93|A0A1S3WK93_ERIEU
OG0012143	sp|Q96LM5|CD045_HUMAN	tr|A0A1S3WL80|A0A1S3WL80_ERIEU
OG0012144	sp|Q9Y6C5|PTC2_HUMAN	tr|A0A1S3WLY1|A0A1S3WLY1_ERIEU
OG0012145	sp|Q8NDB2|BANK1_HUMAN	tr|A0A1S3WSF5|A0A1S3WSF5_ERIEU
OG0012146	sp|Q9NYA4|MTMR4_HUMAN	tr|A0A1S3WSQ3|A0A1S3WSQ3_ERIEU
OG0012147	sp|Q9HAT1|LMA1L_HUMAN	tr|A0A1S3WTM7|A0A1S3WTM7_ERIEU
OG0012148	sp|P38117|ETFB_HUMAN	tr|A0A1S3WTW8|A0A1S3WTW8_ERIEU
OG0012149	sp|Q8WYR4|RSPH1_HUMAN	tr|A0A1S3WV73|A0A1S3WV73_ERIEU
OG0012150	sp|Q96DB9|FXYD5_HUMAN	tr|A0A1S3WX04|A0A1S3WX04_ERIEU
OG0012151	sp|Q6UXT8|ALKL1_HUMAN	tr|A0A1S2Z9V8|A0A1S2Z9V8_ERIEU
OG0012152	sp|Q9UKT4|FBX5_HUMAN	tr|A0A1S2Z9Z1|A0A1S2Z9Z1_ERIEU
OG0012153	sp|Q9UJ68|MSRA_HUMAN	tr|A0A1S2ZCL0|A0A1S2ZCL0_ERIEU
OG0012154	sp|Q96T91|GPHA2_HUMAN	tr|A0A1S2ZFM4|A0A1S2ZFM4_ERIEU
OG0012155	sp|O14807|RASM_HUMAN	tr|A0A1S2ZG70|A0A1S2ZG70_ERIEU
OG0012156	sp|A6NGC4|TLCD2_HUMAN	tr|A0A1S2ZJU9|A0A1S2ZJU9_ERIEU
OG0012157	sp|Q96BT7|ALKB8_HUMAN	tr|A0A1S2ZKC4|A0A1S2ZKC4_ERIEU
OG0012158	sp|Q9UBX8|B4GT6_HUMAN	tr|A0A1S2ZL12|A0A1S2ZL12_ERIEU
OG0012159	sp|P01270|PTHY_HUMAN	tr|A0A1S2ZLI2|A0A1S2ZLI2_ERIEU
OG0012160	sp|Q9UGQ3|GTR6_HUMAN	tr|A0A1S2ZM65|A0A1S2ZM65_ERIEU
OG0012161	sp|Q86VZ6|JAZF1_HUMAN	tr|A0A1S2ZMK9|A0A1S2ZMK9_ERIEU
OG0012162	sp|O60503|ADCY9_HUMAN	tr|A0A1S2ZNC6|A0A1S2ZNC6_ERIEU
OG0012163	sp|Q6UWH6|TX261_HUMAN	tr|A0A1S2ZS66|A0A1S2ZS66_ERIEU
OG0012164	sp|Q6ZNF0|ACP7_HUMAN	tr|A0A1S2ZSY6|A0A1S2ZSY6_ERIEU
OG0012165	sp|Q13535|ATR_HUMAN	tr|A0A1S2ZT24|A0A1S2ZT24_ERIEU
OG0012166	sp|Q8TC90|CCER1_HUMAN	tr|A0A1S2ZTG9|A0A1S2ZTG9_ERIEU
OG0012167	sp|P63252|KCNJ2_HUMAN	tr|A0A1S2ZU01|A0A1S2ZU01_ERIEU
OG0012168	sp|Q9P2A4|ABI3_HUMAN	tr|A0A1S2ZWI3|A0A1S2ZWI3_ERIEU
OG0012169	sp|O00167|EYA2_HUMAN	tr|A0A1S2ZYX7|A0A1S2ZYX7_ERIEU
OG0012170	sp|Q99607|ELF4_HUMAN	tr|A0A1S3A131|A0A1S3A131_ERIEU
OG0012171	sp|P32239|GASR_HUMAN	tr|A0A1S3A1D4|A0A1S3A1D4_ERIEU
OG0012172	sp|Q08257|QOR_HUMAN	tr|A0A1S3A253|A0A1S3A253_ERIEU
