Orthogroup	Homo_sapiens	Ursus_maritimus
OG0011546	sp|Q15582|BGH3_HUMAN	tr|A0A8M1F4J6|A0A8M1F4J6_URSMA
OG0011547	sp|Q16348|S15A2_HUMAN	tr|A0A384DH88|A0A384DH88_URSMA
OG0011548	sp|Q2M1Z3|RHG31_HUMAN	tr|A0A8M1F8V0|A0A8M1F8V0_URSMA
OG0011549	sp|Q5W0Z9|ZDH20_HUMAN	tr|A0A8M1F595|A0A8M1F595_URSMA
OG0011550	sp|Q6ZMJ2|SCAR5_HUMAN	tr|A0A8M1FGA4|A0A8M1FGA4_URSMA
OG0011551	sp|Q7L266|ASGL1_HUMAN	tr|A0A384DG01|A0A384DG01_URSMA
OG0011552	sp|Q7L4S7|ARMX6_HUMAN	tr|A0A8M1F8C3|A0A8M1F8C3_URSMA
OG0011553	sp|Q86VH5|LRRT3_HUMAN	tr|A0A384CI57|A0A384CI57_URSMA
OG0011554	sp|Q86VV8|RTTN_HUMAN	tr|A0A8M1G1I7|A0A8M1G1I7_URSMA
OG0011555	sp|Q86WI1|PKHL1_HUMAN	tr|A0A8M1FF54|A0A8M1FF54_URSMA
OG0011556	sp|Q8IVT5|KSR1_HUMAN	tr|A0A8M1GL84|A0A8M1GL84_URSMA
OG0011557	sp|Q8IXL9|IQCF2_HUMAN	tr|A0A384D5B2|A0A384D5B2_URSMA
OG0011558	sp|Q8N136|DAW1_HUMAN	tr|A0A8M1GCE1|A0A8M1GCE1_URSMA
OG0011559	sp|Q8NBK3|SUMF1_HUMAN	tr|A0A8M1FM70|A0A8M1FM70_URSMA
OG0011560	sp|Q8NGX0|O11L1_HUMAN	tr|A0A384DM01|A0A384DM01_URSMA
OG0011561	sp|Q8NHM5|KDM2B_HUMAN	tr|A0A8M1EYA6|A0A8M1EYA6_URSMA
OG0011562	sp|Q8TBY8|PMFBP_HUMAN	tr|A0A384D1W3|A0A384D1W3_URSMA
OG0011563	sp|Q8TCB6|O51E1_HUMAN	tr|A0A384DFA9|A0A384DFA9_URSMA
OG0011564	sp|Q8TDL5|BPIB1_HUMAN	tr|A0A384D360|A0A384D360_URSMA
OG0011565	sp|Q8WTW4|NPRL2_HUMAN	tr|A0A384D4R1|A0A384D4R1_URSMA
OG0011566	sp|Q8WWT9|S13A3_HUMAN	tr|A0A8M1GS02|A0A8M1GS02_URSMA
OG0011567	sp|Q8WZ74|CTTB2_HUMAN	tr|A0A384DBH5|A0A384DBH5_URSMA
OG0011568	sp|Q92664|TF3A_HUMAN	tr|A0A8M1F736|A0A8M1F736_URSMA
OG0011569	sp|Q96CD2|COAC_HUMAN	tr|A0A8M1GT66|A0A8M1GT66_URSMA
OG0011570	sp|Q96E16|SMI19_HUMAN	tr|A0A8M1H3Y0|A0A8M1H3Y0_URSMA
OG0011571	sp|Q96KN9|CXD4_HUMAN	tr|A0A384BHW9|A0A384BHW9_URSMA
OG0011572	sp|Q96MX3|ZNF48_HUMAN	tr|A0A8M1G5W2|A0A8M1G5W2_URSMA
OG0011573	sp|Q96PD7|DGAT2_HUMAN	tr|A0A8M1G3C8|A0A8M1G3C8_URSMA
OG0011574	sp|Q96T53|MBOA4_HUMAN	tr|A0A384BRC1|A0A384BRC1_URSMA
OG0011575	sp|Q96T66|NMNA3_HUMAN	tr|A0A8M1GDB1|A0A8M1GDB1_URSMA
OG0011576	sp|Q99551|MTEF1_HUMAN	tr|A0A384BPC5|A0A384BPC5_URSMA
OG0011577	sp|Q99593|TBX5_HUMAN	tr|A0A384BX27|A0A384BX27_URSMA
OG0011578	sp|Q99619|SPSB2_HUMAN	tr|A0A384BGM8|A0A384BGM8_URSMA
OG0011579	sp|Q9BVG9|PTSS2_HUMAN	tr|A0A8M1GW81|A0A8M1GW81_URSMA
OG0011580	sp|Q9BWF2|TRAIP_HUMAN	tr|A0A8M1FMX6|A0A8M1FMX6_URSMA
OG0011581	sp|Q9BY84|DUS16_HUMAN	tr|A0A384DDY0|A0A384DDY0_URSMA
OG0011582	sp|Q9H9H4|VP37B_HUMAN	tr|A0A8M1F260|A0A8M1F260_URSMA
OG0011583	sp|Q9H9J2|RM44_HUMAN	tr|A0A384C1C5|A0A384C1C5_URSMA
OG0011584	sp|Q9HA38|ZMAT3_HUMAN	tr|A0A384D982|A0A384D982_URSMA
OG0011585	sp|Q9NWQ8|PHAG1_HUMAN	tr|A0A384BXK1|A0A384BXK1_URSMA
OG0011586	sp|Q9NWX5|ASB6_HUMAN	tr|A0A8M1G717|A0A8M1G717_URSMA
OG0011587	sp|Q9NYM9|BET1L_HUMAN	tr|A0A384CSM5|A0A384CSM5_URSMA
OG0011588	sp|Q9UBX1|CATF_HUMAN	tr|A0A8M1GKV8|A0A8M1GKV8_URSMA
OG0011589	sp|Q9UD57|NKX12_HUMAN	tr|A0A8M1FAS6|A0A8M1FAS6_URSMA
OG0011590	sp|Q9Y5J1|UTP18_HUMAN	tr|A0A8M1GZP0|A0A8M1GZP0_URSMA
OG0011591	sp|Q9Y5W9|SNX11_HUMAN	tr|A0A384BVG3|A0A384BVG3_URSMA
OG0011592	sp|Q9Y661|HS3S4_HUMAN	tr|A0A384BMQ9|A0A384BMQ9_URSMA
OG0011593	sp|A2A288|ZC12D_HUMAN	tr|A0A8M1FKG7|A0A8M1FKG7_URSMA
OG0011594	sp|A8K2U0|A2ML1_HUMAN	tr|A0A384CMP5|A0A384CMP5_URSMA
OG0011595	sp|O15372|EIF3H_HUMAN	tr|A0A384BY35|A0A384BY35_URSMA
OG0011596	sp|O60336|MABP1_HUMAN	tr|A0A8M1EZ72|A0A8M1EZ72_URSMA
OG0011597	sp|O75293|GA45B_HUMAN	tr|A0A384DR34|A0A384DR34_URSMA
OG0011598	sp|O75319|DUS11_HUMAN	tr|A0A384CTP1|A0A384CTP1_URSMA
OG0011599	sp|O75600|KBL_HUMAN	tr|A0A8M1GFD5|A0A8M1GFD5_URSMA
OG0011600	sp|O76061|STC2_HUMAN	tr|A0A384C7Y5|A0A384C7Y5_URSMA
OG0011601	sp|O95104|SCAF4_HUMAN	tr|A0A8M1F114|A0A8M1F114_URSMA
OG0011602	sp|P01222|TSHB_HUMAN	tr|A0A384CMA0|A0A384CMA0_URSMA
OG0011603	sp|P02751|FINC_HUMAN	tr|A0A384C1F9|A0A384C1F9_URSMA
OG0011604	sp|P06703|S10A6_HUMAN	tr|A0A384CK93|A0A384CK93_URSMA
OG0011605	sp|P0CW24|PNM6A_HUMAN	tr|A0A384D2G6|A0A384D2G6_URSMA
OG0011606	sp|P10323|ACRO_HUMAN	tr|A0A384D373|A0A384D373_URSMA
OG0011607	sp|P30626|SORCN_HUMAN	tr|A0A8M1GWV9|A0A8M1GWV9_URSMA
OG0011608	sp|P42127|ASIP_HUMAN	tr|A0A8M1GEP5|A0A8M1GEP5_URSMA
OG0011609	sp|P43026|GDF5_HUMAN	tr|A0A8M1GRG1|A0A8M1GRG1_URSMA
OG0011610	sp|P43166|CAH7_HUMAN	tr|A0A8M1GBD1|A0A8M1GBD1_URSMA
OG0011611	sp|P49366|DHYS_HUMAN	tr|A0A8M1FSW7|A0A8M1FSW7_URSMA
OG0011612	sp|P51159|RB27A_HUMAN	tr|A0A384DB00|A0A384DB00_URSMA
OG0011613	sp|P55263|ADK_HUMAN	tr|A0A384CIJ2|A0A384CIJ2_URSMA
OG0011614	sp|Q13444|ADA15_HUMAN	tr|A0A8M1G7R3|A0A8M1G7R3_URSMA
OG0011615	sp|Q13515|BFSP2_HUMAN	tr|A0A384DJ15|A0A384DJ15_URSMA
OG0011616	sp|Q16540|RM23_HUMAN	tr|A0A8M1GVV8|A0A8M1GVV8_URSMA
OG0011617	sp|Q3SY00|T10IP_HUMAN	tr|A0A8M1GK64|A0A8M1GK64_URSMA
OG0011618	sp|Q3ZAQ7|VMA21_HUMAN	tr|A0A8M1FUK4|A0A8M1FUK4_URSMA
OG0011619	sp|Q5JU00|DRC5_HUMAN	tr|A0A8M1GW13|A0A8M1GW13_URSMA
OG0011620	sp|Q5SZL2|CE85L_HUMAN	tr|A0A384C3I0|A0A384C3I0_URSMA
OG0011621	sp|Q6BAA4|FCRLB_HUMAN	tr|A0A8M1G4F8|A0A8M1G4F8_URSMA
OG0011622	sp|Q6MZM0|HPHL1_HUMAN	tr|A0A384BVJ3|A0A384BVJ3_URSMA
OG0011623	sp|Q6NUM9|RETST_HUMAN	tr|A0A8M1FEM9|A0A8M1FEM9_URSMA
OG0011624	sp|Q6PID8|KLD10_HUMAN	tr|A0A8M1H4D8|A0A8M1H4D8_URSMA
OG0011625	sp|Q6UWH4|GAK1B_HUMAN	tr|A0A384BNR0|A0A384BNR0_URSMA
OG0011626	sp|Q6UXC1|AEGP_HUMAN	tr|A0A8M1FYM5|A0A8M1FYM5_URSMA
OG0011627	sp|Q6UXX5|ITIH6_HUMAN	tr|A0A384DS88|A0A384DS88_URSMA
OG0011628	sp|Q6ZUT3|FRMD7_HUMAN	tr|A0A8M1FIZ2|A0A8M1FIZ2_URSMA
OG0011629	sp|Q86VU5|CMTD1_HUMAN	tr|A0A8M1FAS5|A0A8M1FAS5_URSMA
OG0011630	sp|Q8IVP5|FUND1_HUMAN	tr|A0A8M1FZ71|A0A8M1FZ71_URSMA
OG0011631	sp|Q8IWB9|TEX2_HUMAN	tr|A0A8M1GMS7|A0A8M1GMS7_URSMA
OG0011632	sp|Q8N567|ZCHC9_HUMAN	tr|A0A384DQC6|A0A384DQC6_URSMA
OG0011633	sp|Q8N9I9|DTX3_HUMAN	tr|A0A8M1GDZ8|A0A8M1GDZ8_URSMA
OG0011634	sp|Q8NDH6|ICA1L_HUMAN	tr|A0A384BSN3|A0A384BSN3_URSMA
OG0011635	sp|Q8TAA1|RNS11_HUMAN	tr|A0A384BH23|A0A384BH23_URSMA
OG0011636	sp|Q8WTX7|CAST1_HUMAN	tr|A0A384DP69|A0A384DP69_URSMA
OG0011637	sp|Q8WVB6|CTF18_HUMAN	tr|A0A8M1GA17|A0A8M1GA17_URSMA
OG0011638	sp|Q8WWX0|ASB5_HUMAN	tr|A0A384DJ46|A0A384DJ46_URSMA
OG0011639	sp|Q8WXX5|DNJC9_HUMAN	tr|A0A384CHB4|A0A384CHB4_URSMA
OG0011640	sp|Q92624|APBP2_HUMAN	tr|A0A384CGX9|A0A384CGX9_URSMA
OG0011641	sp|Q96CB8|INT12_HUMAN	tr|A0A384BYG2|A0A384BYG2_URSMA
OG0011642	sp|Q96EP1|CHFR_HUMAN	tr|A0A8M1F2E7|A0A8M1F2E7_URSMA
OG0011643	sp|Q96L12|CALR3_HUMAN	tr|A0A384DCQ9|A0A384DCQ9_URSMA
OG0011644	sp|Q96PQ6|ZN317_HUMAN	tr|A0A384DA77|A0A384DA77_URSMA
OG0011645	sp|Q9BXB4|OSB11_HUMAN	tr|A0A8M1F1W0|A0A8M1F1W0_URSMA
OG0011646	sp|Q9GZN8|CT027_HUMAN	tr|A0A384D393|A0A384D393_URSMA
OG0011647	sp|Q9GZX9|TWSG1_HUMAN	tr|A0A8M1FZ63|A0A8M1FZ63_URSMA
OG0011648	sp|Q9H310|RHBG_HUMAN	tr|A0A8M1G7X7|A0A8M1G7X7_URSMA
OG0011649	sp|Q9H3S1|SEM4A_HUMAN	tr|A0A384CIZ4|A0A384CIZ4_URSMA
OG0011650	sp|Q9H8M9|EVA1A_HUMAN	tr|A0A8M1FEQ0|A0A8M1FEQ0_URSMA
OG0011651	sp|Q9HCP6|HHATL_HUMAN	tr|A0A384DLY8|A0A384DLY8_URSMA
OG0011652	sp|Q9HD42|CHM1A_HUMAN	tr|A0A8M1G0C5|A0A8M1G0C5_URSMA
OG0011653	sp|Q9NR97|TLR8_HUMAN	tr|A0A384CJK2|A0A384CJK2_URSMA
OG0011654	sp|Q9NTJ3|SMC4_HUMAN	tr|A0A8M1GCE7|A0A8M1GCE7_URSMA
OG0011655	sp|Q9NZ45|CISD1_HUMAN	tr|A0A384CI29|A0A384CI29_URSMA
OG0011656	sp|Q9UBL9|P2RX2_HUMAN	tr|A0A8M1EYA4|A0A8M1EYA4_URSMA
OG0011657	sp|Q9UF47|DNJ5B_HUMAN	tr|A0A384DD62|A0A384DD62_URSMA
OG0011658	sp|Q9UG01|IF172_HUMAN	tr|A0A384CUT0|A0A384CUT0_URSMA
OG0011659	sp|Q9UPU7|TBD2B_HUMAN	tr|A0A384BU56|A0A384BU56_URSMA
OG0011660	sp|A0A1B0GTZ2|CC196_HUMAN	tr|A0A384CVT3|A0A384CVT3_URSMA
OG0011661	sp|A6NC42|DPPA5_HUMAN	tr|A0A384BKM7|A0A384BKM7_URSMA
OG0011662	sp|A6NNS2|DRS7C_HUMAN	tr|A0A384BUG5|A0A384BUG5_URSMA
OG0011663	sp|O00590|ACKR2_HUMAN	tr|A0A8M1GB14|A0A8M1GB14_URSMA
OG0011664	sp|O14684|PTGES_HUMAN	tr|A0A384CQ32|A0A384CQ32_URSMA
OG0011665	sp|O60519|CRBL2_HUMAN	tr|A0A384DDX9|A0A384DDX9_URSMA
OG0011666	sp|O60831|PRAF2_HUMAN	tr|A0A8M1FYY5|A0A8M1FYY5_URSMA
OG0011667	sp|O94812|BAIP3_HUMAN	tr|A0A8M1G797|A0A8M1G797_URSMA
OG0011668	sp|O95390|GDF11_HUMAN	tr|A0A8M1GBL4|A0A8M1GBL4_URSMA
OG0011669	sp|O95562|SFT2B_HUMAN	tr|A0A8M1GK04|A0A8M1GK04_URSMA
OG0011670	sp|P01042|KNG1_HUMAN	tr|A0A384D9F9|A0A384D9F9_URSMA
OG0011671	sp|P05814|CASB_HUMAN	tr|A0A384BGZ6|A0A384BGZ6_URSMA
OG0011672	sp|P0C623|OR4Q2_HUMAN	tr|A0A384BJC6|A0A384BJC6_URSMA
OG0011673	sp|P11487|FGF3_HUMAN	tr|A0A8M1GIY4|A0A8M1GIY4_URSMA
OG0011674	sp|P16410|CTLA4_HUMAN	tr|A0A384BSQ9|A0A384BSQ9_URSMA
OG0011675	sp|P25325|THTM_HUMAN	tr|A0A8M1GFB2|A0A8M1GFB2_URSMA
OG0011676	sp|P28067|DMA_HUMAN	tr|A0A384CB51|A0A384CB51_URSMA
OG0011677	sp|P30408|T4S1_HUMAN	tr|A0A384DEU7|A0A384DEU7_URSMA
OG0011678	sp|P33764|S10A3_HUMAN	tr|A0A384CKD1|A0A384CKD1_URSMA
OG0011679	sp|P43897|EFTS_HUMAN	tr|A0A384BIK5|A0A384BIK5_URSMA
OG0011680	sp|P53350|PLK1_HUMAN	tr|A0A8M1G8K1|A0A8M1G8K1_URSMA
OG0011681	sp|P56377|AP1S2_HUMAN	tr|A0A384BJ69|A0A384BJ69_URSMA
OG0011682	sp|P62847|RS24_HUMAN	tr|A0A384CIL3|A0A384CIL3_URSMA
OG0011683	sp|Q00973|B4GN1_HUMAN	tr|A0A8M1GN73|A0A8M1GN73_URSMA
OG0011684	sp|Q07075|AMPE_HUMAN	tr|A0A384BYJ6|A0A384BYJ6_URSMA
OG0011685	sp|Q09013|DMPK_HUMAN	tr|A0A8M1G3B0|A0A8M1G3B0_URSMA
OG0011686	sp|Q12824|SNF5_HUMAN	tr|A0A8M1EWZ4|A0A8M1EWZ4_URSMA
OG0011687	sp|Q13586|STIM1_HUMAN	tr|A0A384DEQ2|A0A384DEQ2_URSMA
OG0011688	sp|Q14324|MYPC2_HUMAN	tr|A0A384BJL4|A0A384BJL4_URSMA
OG0011689	sp|Q15742|NAB2_HUMAN	tr|A0A8M1GN33|A0A8M1GN33_URSMA
OG0011690	sp|Q16676|FOXD1_HUMAN	tr|A0A8M1F7M0|A0A8M1F7M0_URSMA
OG0011691	sp|Q30KQ7|DB113_HUMAN	tr|A0A452TCZ0|A0A452TCZ0_URSMA
OG0011692	sp|Q3V6T2|GRDN_HUMAN	tr|A0A8M1F7H3|A0A8M1F7H3_URSMA
OG0011693	sp|Q4W4Y0|CN028_HUMAN	tr|A0A8M1F4M3|A0A8M1F4M3_URSMA
OG0011694	sp|Q5T6F0|DCA12_HUMAN	tr|A0A384CFV4|A0A384CFV4_URSMA
OG0011695	sp|Q5TEA3|DAAF9_HUMAN	tr|A0A8M1GQV4|A0A8M1GQV4_URSMA
OG0011696	sp|Q5U4P2|ASPH1_HUMAN	tr|A0A384BLQ8|A0A384BLQ8_URSMA
OG0011697	sp|Q6IA86|ELP2_HUMAN	tr|A0A384C3Y4|A0A384C3Y4_URSMA
OG0011698	sp|Q6IEE7|T132E_HUMAN	tr|A0A8M1GJA8|A0A8M1GJA8_URSMA
OG0011699	sp|Q6UXK2|ISLR2_HUMAN	tr|A0A8M1GUW9|A0A8M1GUW9_URSMA
OG0011700	sp|Q6ZNB6|NFXL1_HUMAN	tr|A0A384CYV1|A0A384CYV1_URSMA
OG0011701	sp|Q6ZSU1|C2G1P_HUMAN	tr|A0A8M1FFF2|A0A8M1FFF2_URSMA
OG0011702	sp|Q71RC9|SMIM5_HUMAN	tr|A0A384CC55|A0A384CC55_URSMA
OG0011703	sp|Q7Z7D3|VTCN1_HUMAN	tr|A0A384DNL9|A0A384DNL9_URSMA
OG0011704	sp|Q8IVV2|LOXH1_HUMAN	tr|A0A8M1FYN5|A0A8M1FYN5_URSMA
OG0011705	sp|Q8IW45|NNRD_HUMAN	tr|A0A8M1FE45|A0A8M1FE45_URSMA
OG0011706	sp|Q8IWK6|AGRA3_HUMAN	tr|A0A8M1FCS0|A0A8M1FCS0_URSMA
OG0011707	sp|Q8IXI2|MIRO1_HUMAN	tr|A0A8M1H065|A0A8M1H065_URSMA
OG0011708	sp|Q8IZU2|WDR17_HUMAN	tr|A0A384DJA9|A0A384DJA9_URSMA
OG0011709	sp|Q8N1H7|S6OS1_HUMAN	tr|A0A384CYJ7|A0A384CYJ7_URSMA
OG0011710	sp|Q8N2F6|ARM10_HUMAN	tr|A0A384BQ35|A0A384BQ35_URSMA
OG0011711	sp|Q8N3G9|TM130_HUMAN	tr|A0A8M1G7V0|A0A8M1G7V0_URSMA
OG0011712	sp|Q8TCI5|PIFO_HUMAN	tr|A0A452UCU0|A0A452UCU0_URSMA
OG0011713	sp|Q8TD16|BICD2_HUMAN	tr|A0A8M1EYW7|A0A8M1EYW7_URSMA
OG0011714	sp|Q8WWK9|CKAP2_HUMAN	tr|A0A8M1F816|A0A8M1F816_URSMA
OG0011715	sp|Q92481|AP2B_HUMAN	tr|A0A384C6L0|A0A384C6L0_URSMA
OG0011716	sp|Q96EY7|PTCD3_HUMAN	tr|A0A384CU68|A0A384CU68_URSMA
OG0011717	sp|Q96IR7|HPDL_HUMAN	tr|A0A384CRR3|A0A384CRR3_URSMA
OG0011718	sp|Q96N46|TTC14_HUMAN	tr|A0A384D9P1|A0A384D9P1_URSMA
OG0011719	sp|Q96PE1|AGRA2_HUMAN	tr|A0A8M1GVL4|A0A8M1GVL4_URSMA
OG0011720	sp|Q96RU8|TRIB1_HUMAN	tr|A0A8M1FEN0|A0A8M1FEN0_URSMA
OG0011721	sp|Q9BTX1|NDC1_HUMAN	tr|A0A8M1FS52|A0A8M1FS52_URSMA
OG0011722	sp|Q9BZD4|NUF2_HUMAN	tr|A0A384BMY1|A0A384BMY1_URSMA
OG0011723	sp|Q9GZU5|NYX_HUMAN	tr|A0A8M1GES8|A0A8M1GES8_URSMA
OG0011724	sp|Q9H5Z6|F124B_HUMAN	tr|A0A384C167|A0A384C167_URSMA
OG0011725	sp|Q9H6S3|ES8L2_HUMAN	tr|A0A8M1GGE4|A0A8M1GGE4_URSMA
OG0011726	sp|Q9HBL8|NMRL1_HUMAN	tr|A0A384CKQ3|A0A384CKQ3_URSMA
OG0011727	sp|Q9HCK4|ROBO2_HUMAN	tr|A0A8M1F5A8|A0A8M1F5A8_URSMA
OG0011728	sp|Q9NP87|DPOLM_HUMAN	tr|A0A8M1GXA9|A0A8M1GXA9_URSMA
OG0011729	sp|Q9NPE6|SPAG4_HUMAN	tr|A0A8M1GEU1|A0A8M1GEU1_URSMA
OG0011730	sp|Q9NQ35|NRIP3_HUMAN	tr|A0A8M1FTJ7|A0A8M1FTJ7_URSMA
OG0011731	sp|Q9NQ48|LZTL1_HUMAN	tr|A0A8M1FR48|A0A8M1FR48_URSMA
OG0011732	sp|Q9NRR4|RNC_HUMAN	tr|A0A384C7W4|A0A384C7W4_URSMA
OG0011733	sp|Q9NU22|MDN1_HUMAN	tr|A0A384BUH3|A0A384BUH3_URSMA
OG0011734	sp|Q9NYB0|TE2IP_HUMAN	tr|A0A8M1G4Q1|A0A8M1G4Q1_URSMA
OG0011735	sp|Q9UBV4|WNT16_HUMAN	tr|A0A384DB61|A0A384DB61_URSMA
OG0011736	sp|Q9ULV5|HSF4_HUMAN	tr|A0A8M1G478|A0A8M1G478_URSMA
OG0011737	sp|Q9Y3B3|TMED7_HUMAN	tr|A0A384DLR7|A0A384DLR7_URSMA
OG0011738	sp|A0A1B0GVK7|F240A_HUMAN	tr|A0A384D4V5|A0A384D4V5_URSMA
OG0011739	sp|A2RU67|F234B_HUMAN	tr|A0A8M1GQX0|A0A8M1GQX0_URSMA
OG0011740	sp|A5PL33|KRBA1_HUMAN	tr|A0A384CMA7|A0A384CMA7_URSMA
OG0011741	sp|A6NLU5|VTM2B_HUMAN	tr|A0A8M1GAW1|A0A8M1GAW1_URSMA
OG0011742	sp|A7MCY6|TBKB1_HUMAN	tr|A0A8M1GLU2|A0A8M1GLU2_URSMA
OG0011743	sp|A8MQ27|NEU1B_HUMAN	tr|A0A8M1FVP4|A0A8M1FVP4_URSMA
OG0011744	sp|O14807|RASM_HUMAN	tr|A0A8M1GDD3|A0A8M1GDD3_URSMA
OG0011745	sp|O14994|SYN3_HUMAN	tr|A0A384DA48|A0A384DA48_URSMA
OG0011746	sp|O43379|WDR62_HUMAN	tr|A0A8M1FZN5|A0A8M1FZN5_URSMA
OG0011747	sp|O60238|BNI3L_HUMAN	tr|A0A8M1FK87|A0A8M1FK87_URSMA
OG0011748	sp|O60303|KATIP_HUMAN	tr|A0A8M1G654|A0A8M1G654_URSMA
OG0011749	sp|O75489|NDUS3_HUMAN	tr|A0A8M1GJU0|A0A8M1GJU0_URSMA
OG0011750	sp|O75563|SKAP2_HUMAN	tr|A0A384BQV9|A0A384BQV9_URSMA
OG0011751	sp|O94804|STK10_HUMAN	tr|A0A8M1FVP8|A0A8M1FVP8_URSMA
OG0011752	sp|O95273|CCDB1_HUMAN	tr|A0A8M1EZM2|A0A8M1EZM2_URSMA
OG0011753	sp|O95998|I18BP_HUMAN	tr|A0A8M1FTP2|A0A8M1FTP2_URSMA
OG0011754	sp|P05120|PAI2_HUMAN	tr|A0A384D7Z9|A0A384D7Z9_URSMA
OG0011755	sp|P09622|DLDH_HUMAN	tr|A0A384D457|A0A384D457_URSMA
OG0011756	sp|P14672|GLUT4_HUMAN	tr|A0A8M1FR67|A0A8M1FR67_URSMA
OG0011757	sp|P18564|ITB6_HUMAN	tr|A0A384BRN6|A0A384BRN6_URSMA
OG0011758	sp|P19883|FST_HUMAN	tr|A0A384C7F6|A0A384C7F6_URSMA
OG0011759	sp|P38117|ETFB_HUMAN	tr|A0A8M1FZW5|A0A8M1FZW5_URSMA
OG0011760	sp|P48029|SC6A8_HUMAN	tr|A0A8M1FKU8|A0A8M1FKU8_URSMA
OG0011761	sp|P51679|CCR4_HUMAN	tr|A0A384DPK9|A0A384DPK9_URSMA
OG0011762	sp|Q12765|SCRN1_HUMAN	tr|A0A384BQ01|A0A384BQ01_URSMA
OG0011763	sp|Q13144|EI2BE_HUMAN	tr|A0A384D8T4|A0A384D8T4_URSMA
OG0011764	sp|Q14697|GANAB_HUMAN	tr|A0A8M1GJP4|A0A8M1GJP4_URSMA
OG0011765	sp|Q15386|UBE3C_HUMAN	tr|A0A8M1GVD2|A0A8M1GVD2_URSMA
OG0011766	sp|Q15751|HERC1_HUMAN	tr|A0A8M1GV85|A0A8M1GV85_URSMA
OG0011767	sp|Q17RG1|KCD19_HUMAN	tr|A0A8M1G2L0|A0A8M1G2L0_URSMA
OG0011768	sp|Q5BJF6|ODFP2_HUMAN	tr|A0A8M1FZK6|A0A8M1FZK6_URSMA
OG0011769	sp|Q5JS13|RGPS1_HUMAN	tr|A0A384CQ64|A0A384CQ64_URSMA
OG0011770	sp|Q5SNT2|TM201_HUMAN	tr|A0A8M1H0D6|A0A8M1H0D6_URSMA
OG0011771	sp|Q69YW2|STUM_HUMAN	tr|A0A8M1GBG5|A0A8M1GBG5_URSMA
OG0011772	sp|Q6DN90|IQEC1_HUMAN	tr|A0A8M1FVL0|A0A8M1FVL0_URSMA
OG0011773	sp|Q6NSJ0|MYORG_HUMAN	tr|A0A384CER0|A0A384CER0_URSMA
OG0011774	sp|Q6UX68|XKR5_HUMAN	tr|A0A8M1H3X3|A0A8M1H3X3_URSMA
OG0011775	sp|Q6ZMT4|KDM7A_HUMAN	tr|A0A8M1GXG5|A0A8M1GXG5_URSMA
OG0011776	sp|Q71RG4|TMUB2_HUMAN	tr|A0A384CAB6|A0A384CAB6_URSMA
OG0011777	sp|Q8IW52|SLIK4_HUMAN	tr|A0A384CZ56|A0A384CZ56_URSMA
OG0011778	sp|Q8IYE1|CCD13_HUMAN	tr|A0A384DLZ5|A0A384DLZ5_URSMA
OG0011779	sp|Q8IYY4|DZI1L_HUMAN	tr|A0A384DH53|A0A384DH53_URSMA
OG0011780	sp|Q8N159|NAGS_HUMAN	tr|A0A8M1GM08|A0A8M1GM08_URSMA
OG0011781	sp|Q8NC06|ACBD4_HUMAN	tr|A0A8M1GYH8|A0A8M1GYH8_URSMA
OG0011782	sp|Q8TBQ9|KISHA_HUMAN	tr|A0A384DC35|A0A384DC35_URSMA
OG0011783	sp|Q96A22|CK052_HUMAN	tr|A0A384C0E3|A0A384C0E3_URSMA
OG0011784	sp|Q96FZ7|CHMP6_HUMAN	tr|A0A8M1GJY3|A0A8M1GJY3_URSMA
OG0011785	sp|Q96GW9|SYMM_HUMAN	tr|A0A8M1GU26|A0A8M1GU26_URSMA
OG0011786	sp|Q96JH7|VCIP1_HUMAN	tr|A0A384DDY7|A0A384DDY7_URSMA
OG0011787	sp|Q96MS3|GL1D1_HUMAN	tr|A0A8M1F2B5|A0A8M1F2B5_URSMA
OG0011788	sp|Q96PE2|ARHGH_HUMAN	tr|A0A8M1FWA8|A0A8M1FWA8_URSMA
OG0011789	sp|Q99590|SCAFB_HUMAN	tr|A0A8M1GRF2|A0A8M1GRF2_URSMA
OG0011790	sp|Q9BT92|TCHP_HUMAN	tr|A0A8M1EXK3|A0A8M1EXK3_URSMA
OG0011791	sp|Q9BV10|ALG12_HUMAN	tr|A0A8M1GPX1|A0A8M1GPX1_URSMA
OG0011792	sp|Q9BWG6|SCNM1_HUMAN	tr|A0A384CHF8|A0A384CHF8_URSMA
OG0011793	sp|Q9C0J1|B3GN4_HUMAN	tr|A0A8M1EYC0|A0A8M1EYC0_URSMA
OG0011794	sp|Q9H1E5|TMX4_HUMAN	tr|A0A8M1GGQ8|A0A8M1GGQ8_URSMA
OG0011795	sp|Q9H2D1|MFTC_HUMAN	tr|A0A384BXZ5|A0A384BXZ5_URSMA
OG0011796	sp|Q9H553|ALG2_HUMAN	tr|A0A8M1FW53|A0A8M1FW53_URSMA
OG0011797	sp|Q9H6B1|Z385D_HUMAN	tr|A0A8M1GM69|A0A8M1GM69_URSMA
OG0011798	sp|Q9H900|ZWILC_HUMAN	tr|A0A384DID4|A0A384DID4_URSMA
OG0011799	sp|Q9HA82|CERS4_HUMAN	tr|A0A8M1FPR2|A0A8M1FPR2_URSMA
OG0011800	sp|Q9HAV5|TNR27_HUMAN	tr|A0A384DQ47|A0A384DQ47_URSMA
OG0011801	sp|Q9NRX2|RM17_HUMAN	tr|A0A384DQC5|A0A384DQC5_URSMA
