Orthogroup	Homo_sapiens	Cebus_imitator
OG0012530	sp|O60494|CUBN_HUMAN	tr|A0A2K5QR16|A0A2K5QR16_CEBIM
OG0012531	sp|Q14527|HLTF_HUMAN	tr|A0A2K5QRA4|A0A2K5QRA4_CEBIM
OG0012532	sp|P16452|EPB42_HUMAN	tr|A0A2K5QRG6|A0A2K5QRG6_CEBIM
OG0012533	sp|P35869|AHR_HUMAN	tr|A0A2K5QVV4|A0A2K5QVV4_CEBIM
OG0012534	sp|Q9UNL4|ING4_HUMAN	tr|A0A2K5QW83|A0A2K5QW83_CEBIM
OG0012535	sp|Q13323|BIK_HUMAN	tr|A0A2K5QXZ1|A0A2K5QXZ1_CEBIM
OG0012536	sp|P23467|PTPRB_HUMAN	tr|A0A2K5R1E2|A0A2K5R1E2_CEBIM
OG0012537	sp|Q9H4Y5|GSTO2_HUMAN	tr|A0A2K5R283|A0A2K5R283_CEBIM
OG0012538	sp|Q8IY34|S15A3_HUMAN	tr|A0A2K5R2S9|A0A2K5R2S9_CEBIM
OG0012539	sp|Q96HR8|NAF1_HUMAN	tr|A0A2K5R8P0|A0A2K5R8P0_CEBIM
OG0012540	sp|Q9BV38|WDR18_HUMAN	tr|A0A2K5R8U4|A0A2K5R8U4_CEBIM
OG0012541	sp|P52740|ZN132_HUMAN	tr|A0A2K5R9A4|A0A2K5R9A4_CEBIM
OG0012542	sp|Q6TCH7|PAQR3_HUMAN	tr|A0A2K5RAS0|A0A2K5RAS0_CEBIM
OG0012543	sp|Q9BUH8|BEGIN_HUMAN	tr|A0A2K5RBA3|A0A2K5RBA3_CEBIM
OG0012545	sp|Q0IIM8|TBC8B_HUMAN	tr|A0A2K5RD21|A0A2K5RD21_CEBIM
OG0012546	sp|Q9P0S9|TM14C_HUMAN	tr|A0A2K5RD47|A0A2K5RD47_CEBIM
OG0012547	sp|Q8IXF0|NPAS3_HUMAN	tr|A0A2K5REL8|A0A2K5REL8_CEBIM
OG0012548	sp|Q9HC07|TM165_HUMAN	tr|A0A2K5RH74|A0A2K5RH74_CEBIM
OG0012549	sp|P42704|LPPRC_HUMAN	tr|A0A2K5RIR7|A0A2K5RIR7_CEBIM
OG0012550	sp|P01116|RASK_HUMAN	tr|A0A2K5RJ06|A0A2K5RJ06_CEBIM
OG0012551	sp|Q99742|NPAS1_HUMAN	tr|A0A2K5RL08|A0A2K5RL08_CEBIM
OG0012552	sp|Q2YD98|UVSSA_HUMAN	tr|A0A2K5RLH9|A0A2K5RLH9_CEBIM
OG0012553	sp|P31040|SDHA_HUMAN	tr|A0A2K5RMH2|A0A2K5RMH2_CEBIM
OG0012554	sp|P21964|COMT_HUMAN	tr|A0A2K5RQ56|A0A2K5RQ56_CEBIM
OG0012555	sp|Q01118|SCN7A_HUMAN	tr|A0A2K5RQY4|A0A2K5RQY4_CEBIM
OG0012556	sp|Q9UPV0|CE164_HUMAN	tr|A0A2K5RTS3|A0A2K5RTS3_CEBIM
OG0012557	sp|A6NFZ4|FA24A_HUMAN	tr|A0A2K5RV68|A0A2K5RV68_CEBIM
OG0012558	sp|A6NNS2|DRS7C_HUMAN	tr|A0A2K5RXR7|A0A2K5RXR7_CEBIM
OG0012559	sp|Q9UBT7|CTNL1_HUMAN	tr|A0A2K5S165|A0A2K5S165_CEBIM
OG0012560	sp|Q3ZCQ8|TIM50_HUMAN	tr|A0A2K5S1D0|A0A2K5S1D0_CEBIM
OG0012561	sp|Q9Y2B5|VP9D1_HUMAN	tr|A0A2K5S1Z1|A0A2K5S1Z1_CEBIM
OG0012562	sp|P18510|IL1RA_HUMAN	tr|A0A2K5S3Z6|A0A2K5S3Z6_CEBIM
OG0012563	sp|Q7Z3V5|ZN571_HUMAN	tr|A0A2K5S5T3|A0A2K5S5T3_CEBIM
OG0012564	sp|Q2TAA5|ALG11_HUMAN	tr|A0A2K5S6I8|A0A2K5S6I8_CEBIM
OG0012565	sp|Q9UPN7|PP6R1_HUMAN	tr|A0A2K5S722|A0A2K5S722_CEBIM
OG0012566	sp|Q2M3T9|HYAL4_HUMAN	tr|A0A2K5S837|A0A2K5S837_CEBIM
OG0012567	sp|P83110|HTRA3_HUMAN	tr|A0A2K5SCX9|A0A2K5SCX9_CEBIM
OG0012568	sp|Q12872|SFSWA_HUMAN	tr|A0A2K5SEL9|A0A2K5SEL9_CEBIM
OG0012569	sp|A6NKB5|PCX2_HUMAN	tr|A0A2K5SFH2|A0A2K5SFH2_CEBIM
OG0012570	sp|O95619|YETS4_HUMAN	tr|A0A2K5SGA9|A0A2K5SGA9_CEBIM
OG0012571	sp|Q9BTV5|FSD1_HUMAN	tr|A0A2K5SH94|A0A2K5SH94_CEBIM
OG0012572	sp|Q9Y215|COLQ_HUMAN	tr|A0A2K5SHU9|A0A2K5SHU9_CEBIM
OG0012573	sp|Q7Z5K2|WAPL_HUMAN	tr|A0A2K5SIQ4|A0A2K5SIQ4_CEBIM
OG0012574	sp|Q9H6X4|TM134_HUMAN	tr|A0A2K5PAW1|A0A2K5PAW1_CEBIM
OG0012575	sp|Q9BYV6|TRI55_HUMAN	tr|A0A2K5PBJ9|A0A2K5PBJ9_CEBIM
OG0012576	sp|Q96LW7|CAR19_HUMAN	tr|A0A2K5PCE2|A0A2K5PCE2_CEBIM
OG0012577	sp|Q92544|TM9S4_HUMAN	tr|A0A2K5PCT2|A0A2K5PCT2_CEBIM
OG0012578	sp|Q92934|BAD_HUMAN	tr|A0A2K5PDB1|A0A2K5PDB1_CEBIM
OG0012579	sp|Q13642|FHL1_HUMAN	tr|A0A2K5PDC7|A0A2K5PDC7_CEBIM
OG0012580	sp|Q969Z3|MARC2_HUMAN	tr|A0A2K5PE70|A0A2K5PE70_CEBIM
OG0012581	sp|Q9NQT4|EXOS5_HUMAN	tr|A0A2K5PER7|A0A2K5PER7_CEBIM
OG0012582	sp|P43304|GPDM_HUMAN	tr|A0A2K5PFC6|A0A2K5PFC6_CEBIM
OG0012583	sp|Q13825|AUHM_HUMAN	tr|A0A2K5PGF2|A0A2K5PGF2_CEBIM
OG0012584	sp|Q96RY7|IF140_HUMAN	tr|A0A2K5PLT4|A0A2K5PLT4_CEBIM
OG0012585	sp|Q12906|ILF3_HUMAN	tr|A0A2K5PM00|A0A2K5PM00_CEBIM
OG0012586	sp|Q96KN1|LRAT2_HUMAN	tr|A0A2K5PNT5|A0A2K5PNT5_CEBIM
OG0012587	sp|Q86W11|ZSC30_HUMAN	tr|A0A2K5PP39|A0A2K5PP39_CEBIM
OG0012588	sp|Q5JTD0|TJAP1_HUMAN	tr|A0A2K5PRM7|A0A2K5PRM7_CEBIM
OG0012589	sp|Q6PJF5|RHDF2_HUMAN	tr|A0A2K5PS64|A0A2K5PS64_CEBIM
OG0012590	sp|Q68DH5|LMBD2_HUMAN	tr|A0A2K5PSC2|A0A2K5PSC2_CEBIM
OG0012591	sp|Q8NHS1|CLDN2_HUMAN	tr|A0A2K5PTE1|A0A2K5PTE1_CEBIM
OG0012592	sp|A6NNM8|TTL13_HUMAN	tr|A0A2K5PV05|A0A2K5PV05_CEBIM
OG0012593	sp|Q9H3S3|TMPS5_HUMAN	tr|A0A2K5PV27|A0A2K5PV27_CEBIM
OG0012594	sp|Q86WI1|PKHL1_HUMAN	tr|A0A2K5PZD6|A0A2K5PZD6_CEBIM
OG0012595	sp|Q8NEG5|ZSWM2_HUMAN	tr|A0A2K5Q0F6|A0A2K5Q0F6_CEBIM
OG0012596	sp|Q5TCM9|LCE5A_HUMAN	tr|A0A2K5Q4T1|A0A2K5Q4T1_CEBIM
OG0012597	sp|Q04864|REL_HUMAN	tr|A0A2K5Q4Y9|A0A2K5Q4Y9_CEBIM
OG0012598	sp|Q6UWN5|LYPD5_HUMAN	tr|A0A2K5Q5U0|A0A2K5Q5U0_CEBIM
OG0012599	sp|P51636|CAV2_HUMAN	tr|A0A2K5Q660|A0A2K5Q660_CEBIM
OG0012600	sp|Q9HBL6|LRTM1_HUMAN	tr|A0A2K5Q7L2|A0A2K5Q7L2_CEBIM
OG0012601	sp|P17027|ZNF23_HUMAN	tr|A0A2K5Q864|A0A2K5Q864_CEBIM
OG0012602	sp|P30281|CCND3_HUMAN	tr|A0A2K5Q8J1|A0A2K5Q8J1_CEBIM
OG0012603	sp|P43116|PE2R2_HUMAN	tr|A0A2K5QD88|A0A2K5QD88_CEBIM
OG0012604	sp|Q9H6T3|RPAP3_HUMAN	tr|A0A2K5QFN5|A0A2K5QFN5_CEBIM
OG0012605	sp|Q03468|ERCC6_HUMAN	tr|A0A2K5QFN9|A0A2K5QFN9_CEBIM
OG0012606	sp|Q5HYK9|ZN667_HUMAN	tr|A0A2K5QIA3|A0A2K5QIA3_CEBIM
OG0012607	sp|Q9UK59|DBR1_HUMAN	tr|A0A2K5QJ06|A0A2K5QJ06_CEBIM
OG0012608	sp|P27918|PROP_HUMAN	tr|A0A2K5QKY6|A0A2K5QKY6_CEBIM
OG0012609	sp|Q8N5D0|WDTC1_HUMAN	tr|A0A2K5QLV1|A0A2K5QLV1_CEBIM
OG0012610	sp|P41440|S19A1_HUMAN	tr|A0A2K5QMA4|A0A2K5QMA4_CEBIM
OG0012611	sp|Q9NZM4|BICRA_HUMAN	tr|A0A2K5QN34|A0A2K5QN34_CEBIM
OG0012612	sp|Q9P202|WHRN_HUMAN	tr|A0A2K5QR38|A0A2K5QR38_CEBIM
OG0012613	sp|P38935|SMBP2_HUMAN	tr|A0A2K5QRK2|A0A2K5QRK2_CEBIM
OG0012614	sp|A1KXE4|F168B_HUMAN	tr|A0A2K5QWA8|A0A2K5QWA8_CEBIM
OG0012615	sp|Q13214|SEM3B_HUMAN	tr|A0A2K5QYP4|A0A2K5QYP4_CEBIM
OG0012616	sp|Q9UHF4|I20RA_HUMAN	tr|A0A2K5R2C8|A0A2K5R2C8_CEBIM
OG0012617	sp|Q9HAW0|BRF2_HUMAN	tr|A0A2K5R2M6|A0A2K5R2M6_CEBIM
OG0012618	sp|Q8N9K5|ZN565_HUMAN	tr|A0A2K5R670|A0A2K5R670_CEBIM
OG0012619	sp|P01298|PAHO_HUMAN	tr|A0A2K5R6R5|A0A2K5R6R5_CEBIM
OG0012620	sp|P58743|S26A5_HUMAN	tr|A0A2K5R841|A0A2K5R841_CEBIM
OG0012621	sp|Q2QGD7|ZXDC_HUMAN	tr|A0A2K5R8G7|A0A2K5R8G7_CEBIM
OG0012622	sp|Q5JUQ0|FA78A_HUMAN	tr|A0A2K5R8L2|A0A2K5R8L2_CEBIM
OG0012623	sp|Q9NPG4|PCD12_HUMAN	tr|A0A2K5RAZ5|A0A2K5RAZ5_CEBIM
OG0012624	sp|Q0VD86|INCA1_HUMAN	tr|A0A2K5RCH6|A0A2K5RCH6_CEBIM
OG0012625	sp|Q5U5X8|F222A_HUMAN	tr|A0A2K5RDE1|A0A2K5RDE1_CEBIM
OG0012626	sp|Q9BXJ7|AMNLS_HUMAN	tr|A0A2K5REQ8|A0A2K5REQ8_CEBIM
OG0012627	sp|A6NKF1|SAC31_HUMAN	tr|A0A2K5RGQ0|A0A2K5RGQ0_CEBIM
OG0012628	sp|Q8IZU8|DSEL_HUMAN	tr|A0A2K5RGX0|A0A2K5RGX0_CEBIM
OG0012629	sp|Q8WVJ2|NUDC2_HUMAN	tr|A0A2K5RH55|A0A2K5RH55_CEBIM
OG0012630	sp|Q8N108|MIER1_HUMAN	tr|A0A2K5RIN3|A0A2K5RIN3_CEBIM
OG0012631	sp|Q8IZC7|ZN101_HUMAN	tr|A0A2K5RL05|A0A2K5RL05_CEBIM
OG0012632	sp|Q8IYJ2|CJ067_HUMAN	tr|A0A2K5RLM0|A0A2K5RLM0_CEBIM
OG0012633	sp|O96001|PPR17_HUMAN	tr|A0A2K5RM91|A0A2K5RM91_CEBIM
OG0012634	sp|Q9H3S1|SEM4A_HUMAN	tr|A0A2K5RN22|A0A2K5RN22_CEBIM
OG0012635	sp|O75973|C1QRF_HUMAN	tr|A0A2K5RPH0|A0A2K5RPH0_CEBIM
OG0012636	sp|A0A1B0GUX0|VAFNB_HUMAN	tr|A0A2K5RQS9|A0A2K5RQS9_CEBIM
OG0012637	sp|P62891|RL39_HUMAN	tr|A0A2K5RUH6|A0A2K5RUH6_CEBIM
OG0012638	sp|Q9UN88|GBRT_HUMAN	tr|A0A2K5RWE6|A0A2K5RWE6_CEBIM
OG0012639	sp|O15155|BET1_HUMAN	tr|A0A2K5RX21|A0A2K5RX21_CEBIM
OG0012640	sp|Q9BRJ2|RM45_HUMAN	tr|A0A2K5RY73|A0A2K5RY73_CEBIM
OG0012641	sp|Q6UWH4|GAK1B_HUMAN	tr|A0A2K5S9R0|A0A2K5S9R0_CEBIM
OG0012642	sp|Q9BS91|S35A5_HUMAN	tr|A0A2K5SG66|A0A2K5SG66_CEBIM
OG0012643	sp|Q2WEN9|CEA16_HUMAN	tr|A0A2K5SIE1|A0A2K5SIE1_CEBIM
OG0012644	sp|A6NIX2|WTIP_HUMAN	tr|A0A2K5SIM2|A0A2K5SIM2_CEBIM
OG0012645	sp|Q53RE8|ANR39_HUMAN	tr|A0A2K5SIY6|A0A2K5SIY6_CEBIM
OG0012646	sp|Q9Y679|AUP1_HUMAN	tr|A0A2K5PAA6|A0A2K5PAA6_CEBIM
OG0012647	sp|P53803|RPAB4_HUMAN	tr|A0A2K5PAX5|A0A2K5PAX5_CEBIM
OG0012648	sp|O75325|LRRN2_HUMAN	tr|A0A2K5PDQ3|A0A2K5PDQ3_CEBIM
OG0012649	sp|Q8N0T1|RBIS_HUMAN	tr|A0A2K5PEJ1|A0A2K5PEJ1_CEBIM
OG0012650	sp|P20933|ASPG_HUMAN	tr|A0A2K5PEY0|A0A2K5PEY0_CEBIM
OG0012651	sp|Q8N2R8|FA43A_HUMAN	tr|A0A2K5PF15|A0A2K5PF15_CEBIM
OG0012652	sp|Q9NQS5|GPR84_HUMAN	tr|A0A2K5PJQ4|A0A2K5PJQ4_CEBIM
OG0012653	sp|Q5T036|F120S_HUMAN	tr|A0A2K5PL17|A0A2K5PL17_CEBIM
OG0012654	sp|O43264|ZW10_HUMAN	tr|A0A2K5PQ47|A0A2K5PQ47_CEBIM
OG0012655	sp|Q92616|GCN1_HUMAN	tr|A0A2K5PRV4|A0A2K5PRV4_CEBIM
OG0012656	sp|Q9H2D1|MFTC_HUMAN	tr|A0A2K5PSQ6|A0A2K5PSQ6_CEBIM
OG0012657	sp|Q8NEL9|DDHD1_HUMAN	tr|A0A2K5PWZ1|A0A2K5PWZ1_CEBIM
OG0012658	sp|P55210|CASP7_HUMAN	tr|A0A2K5PZK2|A0A2K5PZK2_CEBIM
OG0012659	sp|Q9BQP9|BPIA3_HUMAN	tr|A0A2K5PZW1|A0A2K5PZW1_CEBIM
OG0012660	sp|Q9C002|NMES1_HUMAN	tr|A0A2K5Q2F9|A0A2K5Q2F9_CEBIM
OG0012661	sp|Q969H6|POP5_HUMAN	tr|A0A2K5Q4M4|A0A2K5Q4M4_CEBIM
OG0012662	sp|Q9NQX1|PRDM5_HUMAN	tr|A0A2K5Q4T9|A0A2K5Q4T9_CEBIM
OG0012663	sp|Q12999|TSN31_HUMAN	tr|A0A2K5Q4V8|A0A2K5Q4V8_CEBIM
OG0012664	sp|Q4KMP7|TB10B_HUMAN	tr|A0A2K5Q5L0|A0A2K5Q5L0_CEBIM
OG0012665	sp|Q8NF64|ZMIZ2_HUMAN	tr|A0A2K5QBN3|A0A2K5QBN3_CEBIM
OG0012666	sp|Q13285|STF1_HUMAN	tr|A0A2K5QCT0|A0A2K5QCT0_CEBIM
OG0012667	sp|Q9Y584|TIM22_HUMAN	tr|A0A2K5QDG3|A0A2K5QDG3_CEBIM
OG0012668	sp|P07498|CASK_HUMAN	tr|A0A2K5QHL8|A0A2K5QHL8_CEBIM
OG0012669	sp|O60479|DLX3_HUMAN	tr|A0A2K5QJP7|A0A2K5QJP7_CEBIM
OG0012670	sp|P0DMQ9|CH089_HUMAN	tr|A0A2K5QKT8|A0A2K5QKT8_CEBIM
OG0012671	sp|Q5W5X9|TTC23_HUMAN	tr|A0A2K5QLF7|A0A2K5QLF7_CEBIM
OG0012672	sp|Q9NUM3|S39A9_HUMAN	tr|A0A2K5QNJ2|A0A2K5QNJ2_CEBIM
OG0012673	sp|Q8IYB1|M21D2_HUMAN	tr|A0A2K5QSC6|A0A2K5QSC6_CEBIM
OG0012674	sp|E5RJM6|ANR65_HUMAN	tr|A0A2K5QSH5|A0A2K5QSH5_CEBIM
OG0012675	sp|Q08397|LOXL1_HUMAN	tr|A0A2K5QWJ7|A0A2K5QWJ7_CEBIM
OG0012676	sp|Q96RT8|GCP5_HUMAN	tr|A0A2K5R2B0|A0A2K5R2B0_CEBIM
OG0012677	sp|Q96MN2|NALP4_HUMAN	tr|A0A2K5R4I4|A0A2K5R4I4_CEBIM
OG0012678	sp|Q8NAT2|TDRD5_HUMAN	tr|A0A2K5R7E5|A0A2K5R7E5_CEBIM
OG0012679	sp|Q9UH99|SUN2_HUMAN	tr|A0A2K5R8B3|A0A2K5R8B3_CEBIM
OG0012680	sp|Q99871|HAUS7_HUMAN	tr|A0A2K5R9X9|A0A2K5R9X9_CEBIM
OG0012681	sp|P0C7T8|TM253_HUMAN	tr|A0A2K5RBG6|A0A2K5RBG6_CEBIM
OG0012682	sp|Q8NEG2|CG057_HUMAN	tr|A0A2K5RBK1|A0A2K5RBK1_CEBIM
OG0012683	sp|Q9H2G4|TSYL2_HUMAN	tr|A0A2K5RBU7|A0A2K5RBU7_CEBIM
OG0012684	sp|Q9H8J5|MANS1_HUMAN	tr|A0A2K5RC24|A0A2K5RC24_CEBIM
OG0012685	sp|H3BPM6|MKROS_HUMAN	tr|A0A2K5RH23|A0A2K5RH23_CEBIM
OG0012686	sp|O15015|ZN646_HUMAN	tr|A0A2K5RJW4|A0A2K5RJW4_CEBIM
OG0012687	sp|Q5QP82|DCA10_HUMAN	tr|A0A2K5RKD9|A0A2K5RKD9_CEBIM
OG0012688	sp|P15692|VEGFA_HUMAN	tr|A0A2K5RLN9|A0A2K5RLN9_CEBIM
OG0012689	sp|P22460|KCNA5_HUMAN	tr|A0A2K5RLT0|A0A2K5RLT0_CEBIM
OG0012690	sp|Q9Y5Q8|TF3C5_HUMAN	tr|A0A2K5RSK1|A0A2K5RSK1_CEBIM
OG0012691	sp|Q12983|BNIP3_HUMAN	tr|A0A2K5RV69|A0A2K5RV69_CEBIM
OG0012692	sp|Q53G59|KLH12_HUMAN	tr|A0A2K5RV71|A0A2K5RV71_CEBIM
OG0012693	sp|Q06190|P2R3A_HUMAN	tr|A0A2K5RWL3|A0A2K5RWL3_CEBIM
OG0012694	sp|Q9UKY4|POMT2_HUMAN	tr|A0A2K5RYY7|A0A2K5RYY7_CEBIM
OG0012695	sp|Q9UIS9|MBD1_HUMAN	tr|A0A2K5S072|A0A2K5S072_CEBIM
OG0012696	sp|P48634|PRC2A_HUMAN	tr|A0A2K5S755|A0A2K5S755_CEBIM
OG0012697	sp|Q7Z7C7|STRA8_HUMAN	tr|A0A2K5S986|A0A2K5S986_CEBIM
OG0012698	sp|Q7Z6J9|SEN54_HUMAN	tr|A0A2K5SAV7|A0A2K5SAV7_CEBIM
OG0012699	sp|Q9BRC7|PLCD4_HUMAN	tr|A0A2K5SDN7|A0A2K5SDN7_CEBIM
OG0012700	sp|Q8NDC4|MORN4_HUMAN	tr|A0A2K5SF39|A0A2K5SF39_CEBIM
OG0012701	sp|Q96A37|RN166_HUMAN	tr|A0A2K5SH48|A0A2K5SH48_CEBIM
OG0012702	sp|Q86WX3|AROS_HUMAN	tr|A0A2K5SHD0|A0A2K5SHD0_CEBIM
OG0012703	sp|O60292|SI1L3_HUMAN	tr|A0A2K5SHK7|A0A2K5SHK7_CEBIM
OG0012704	sp|Q86XP6|GKN2_HUMAN	tr|A0A2K5SJ85|A0A2K5SJ85_CEBIM
OG0012705	sp|Q16674|MIA_HUMAN	tr|A0A2K5SJS4|A0A2K5SJS4_CEBIM
OG0012706	sp|O15085|ARHGB_HUMAN	tr|A0A2K5PDL4|A0A2K5PDL4_CEBIM
OG0012707	sp|Q8N336|ELMD1_HUMAN	tr|A0A2K5PDZ2|A0A2K5PDZ2_CEBIM
OG0012708	sp|Q9HA90|EFCC1_HUMAN	tr|A0A2K5PE88|A0A2K5PE88_CEBIM
OG0012709	sp|Q52MB2|CC184_HUMAN	tr|A0A2K5PH90|A0A2K5PH90_CEBIM
OG0012710	sp|Q92564|DCNL4_HUMAN	tr|A0A2K5PHK8|A0A2K5PHK8_CEBIM
OG0012711	sp|O95267|GRP1_HUMAN	tr|A0A2K5PMP4|A0A2K5PMP4_CEBIM
OG0012712	sp|Q8IUE6|H2A2B_HUMAN	tr|A0A2K5PMU4|A0A2K5PMU4_CEBIM
OG0012713	sp|Q14694|UBP10_HUMAN	tr|A0A2K5PNM3|A0A2K5PNM3_CEBIM
OG0012714	sp|A0A0B4J1Y8|LV949_HUMAN	tr|A0A2K5PNP0|A0A2K5PNP0_CEBIM
OG0012715	sp|Q8N0W7|FMR1N_HUMAN	tr|A0A2K5PQA8|A0A2K5PQA8_CEBIM
OG0012716	sp|Q06587|RING1_HUMAN	tr|A0A2K5PQD3|A0A2K5PQD3_CEBIM
OG0012717	sp|O95561|CA105_HUMAN	tr|A0A2K5PR14|A0A2K5PR14_CEBIM
OG0012718	sp|O75386|TULP3_HUMAN	tr|A0A2K5PRU0|A0A2K5PRU0_CEBIM
OG0012719	sp|Q6PI25|CNIH2_HUMAN	tr|A0A2K5PTZ9|A0A2K5PTZ9_CEBIM
OG0012720	sp|P10253|LYAG_HUMAN	tr|A0A2K5PVN2|A0A2K5PVN2_CEBIM
OG0012721	sp|P11801|KPSH1_HUMAN	tr|A0A2K5PWV7|A0A2K5PWV7_CEBIM
OG0012722	sp|Q68CL5|TPGS2_HUMAN	tr|A0A2K5PX80|A0A2K5PX80_CEBIM
OG0012723	sp|Q8IV61|GRP3_HUMAN	tr|A0A2K5Q4M7|A0A2K5Q4M7_CEBIM
OG0012724	sp|Q9BRK3|MXRA8_HUMAN	tr|A0A2K5Q556|A0A2K5Q556_CEBIM
OG0012725	sp|Q96JB3|HIC2_HUMAN	tr|A0A2K5Q8R6|A0A2K5Q8R6_CEBIM
OG0012726	sp|Q5VWP3|MLIP_HUMAN	tr|A0A2K5Q987|A0A2K5Q987_CEBIM
OG0012727	sp|Q9ULL4|PLXB3_HUMAN	tr|A0A2K5QBD6|A0A2K5QBD6_CEBIM
OG0012728	sp|Q8WWQ8|STAB2_HUMAN	tr|A0A2K5QD49|A0A2K5QD49_CEBIM
OG0012729	sp|Q08AD1|CAMP2_HUMAN	tr|A0A2K5QGL6|A0A2K5QGL6_CEBIM
OG0012730	sp|P17032|ZN37A_HUMAN	tr|A0A2K5QLB2|A0A2K5QLB2_CEBIM
OG0012731	sp|O43734|CIKS_HUMAN	tr|A0A2K5QMP9|A0A2K5QMP9_CEBIM
OG0012732	sp|P30039|PBLD_HUMAN	tr|A0A2K5QUE8|A0A2K5QUE8_CEBIM
OG0012733	sp|Q86V15|CASZ1_HUMAN	tr|A0A2K5QW07|A0A2K5QW07_CEBIM
OG0012734	sp|Q96MY1|NOL4L_HUMAN	tr|A0A2K5QXL4|A0A2K5QXL4_CEBIM
OG0012735	sp|Q9Y2W1|TR150_HUMAN	tr|A0A2K5QZ98|A0A2K5QZ98_CEBIM
OG0012736	sp|Q16647|PTGIS_HUMAN	tr|A0A2K5R1P5|A0A2K5R1P5_CEBIM
OG0012737	sp|Q9NPB0|SMDC1_HUMAN	tr|A0A2K5R219|A0A2K5R219_CEBIM
OG0012738	sp|Q9H310|RHBG_HUMAN	tr|A0A2K5R3L5|A0A2K5R3L5_CEBIM
OG0012739	sp|Q6UE05|TM270_HUMAN	tr|A0A2K5R7V6|A0A2K5R7V6_CEBIM
OG0012740	sp|Q96TC7|RMD3_HUMAN	tr|A0A2K5R8J8|A0A2K5R8J8_CEBIM
OG0012741	sp|Q9UGC6|RGS17_HUMAN	tr|A0A2K5R8Y9|A0A2K5R8Y9_CEBIM
OG0012742	sp|Q8WUM9|S20A1_HUMAN	tr|A0A2K5R9Z8|A0A2K5R9Z8_CEBIM
OG0012743	sp|Q9BY14|TX101_HUMAN	tr|A0A2K5RCY5|A0A2K5RCY5_CEBIM
OG0012744	sp|P00915|CAH1_HUMAN	tr|A0A2K5RGX8|A0A2K5RGX8_CEBIM
OG0012745	sp|Q7Z7F7|RM55_HUMAN	tr|A0A2K5RI09|A0A2K5RI09_CEBIM
OG0012746	sp|P42224|STAT1_HUMAN	tr|A0A2K5RIB0|A0A2K5RIB0_CEBIM
OG0012747	sp|Q8NFW9|MYRIP_HUMAN	tr|A0A2K5RIH9|A0A2K5RIH9_CEBIM
OG0012748	sp|P30279|CCND2_HUMAN	tr|A0A2K5RK75|A0A2K5RK75_CEBIM
OG0012749	sp|Q6ZVT6|CF20D_HUMAN	tr|A0A2K5RKF7|A0A2K5RKF7_CEBIM
OG0012750	sp|Q6ZMI0|PPR21_HUMAN	tr|A0A2K5RPS3|A0A2K5RPS3_CEBIM
OG0012751	sp|Q4G0N4|NAKD2_HUMAN	tr|A0A2K5RSL6|A0A2K5RSL6_CEBIM
OG0012752	sp|O00178|GTPB1_HUMAN	tr|A0A2K5RU49|A0A2K5RU49_CEBIM
OG0012753	sp|Q8IWK6|AGRA3_HUMAN	tr|A0A2K5RXR1|A0A2K5RXR1_CEBIM
OG0012754	sp|Q14814|MEF2D_HUMAN	tr|A0A2K5RZ21|A0A2K5RZ21_CEBIM
OG0012755	sp|P63272|SPT4H_HUMAN	tr|A0A2K5RZK8|A0A2K5RZK8_CEBIM
OG0012756	sp|Q96F63|CCD97_HUMAN	tr|A0A2K5S4C7|A0A2K5S4C7_CEBIM
OG0012757	sp|A0A096LP49|CC187_HUMAN	tr|A0A2K5S5A0|A0A2K5S5A0_CEBIM
OG0012758	sp|Q17RC7|EX3L4_HUMAN	tr|A0A2K5S8A2|A0A2K5S8A2_CEBIM
OG0012759	sp|O60315|ZEB2_HUMAN	tr|A0A2K5SC91|A0A2K5SC91_CEBIM
OG0012760	sp|Q8N145|LGI3_HUMAN	tr|A0A2K5SCC2|A0A2K5SCC2_CEBIM
OG0012761	sp|O94919|ENDD1_HUMAN	tr|A0A2K5SCE3|A0A2K5SCE3_CEBIM
OG0012762	sp|Q7Z614|SNX20_HUMAN	tr|A0A2K5SCG3|A0A2K5SCG3_CEBIM
OG0012763	sp|Q8N136|DAW1_HUMAN	tr|A0A2K5SDJ3|A0A2K5SDJ3_CEBIM
OG0012764	sp|Q9HCZ1|ZN334_HUMAN	tr|A0A2K5SDP3|A0A2K5SDP3_CEBIM
OG0012765	sp|Q9BRQ8|FSP1_HUMAN	tr|A0A2K5SDY4|A0A2K5SDY4_CEBIM
OG0012766	sp|Q13542|4EBP2_HUMAN	tr|A0A2K5SGZ7|A0A2K5SGZ7_CEBIM
OG0012767	sp|P13284|GILT_HUMAN	tr|A0A2K5P8Q2|A0A2K5P8Q2_CEBIM
OG0012768	sp|Q9HD89|RETN_HUMAN	tr|A0A2K5P9A0|A0A2K5P9A0_CEBIM
OG0012769	sp|Q16560|U1SBP_HUMAN	tr|A0A2K5P9N3|A0A2K5P9N3_CEBIM
OG0012770	sp|A0A0U1RRL7|MMPOS_HUMAN	tr|A0A2K5PAG5|A0A2K5PAG5_CEBIM
OG0012771	sp|Q9NS64|RPRM_HUMAN	tr|A0A2K5PBR1|A0A2K5PBR1_CEBIM
OG0012772	sp|P01019|ANGT_HUMAN	tr|A0A2K5PCA2|A0A2K5PCA2_CEBIM
OG0012773	sp|P57775|FBXW4_HUMAN	tr|A0A2K5PG16|A0A2K5PG16_CEBIM
