Orthogroup	Homo_sapiens	Vombatus_ursinus
OG0013134	sp|Q75QN2|INT8_HUMAN	tr|A0A4X2LHI5|A0A4X2LHI5_VOMUR
OG0013135	sp|Q86UY6|NAA40_HUMAN	tr|A0A4X2KDJ8|A0A4X2KDJ8_VOMUR
OG0013136	sp|Q8IVU9|CBCO1_HUMAN	tr|A0A4X2JUD9|A0A4X2JUD9_VOMUR
OG0013137	sp|Q8IYG6|LRC56_HUMAN	tr|A0A4X2K317|A0A4X2K317_VOMUR
OG0013138	sp|Q8N4C9|CQ078_HUMAN	tr|A0A4X2KT22|A0A4X2KT22_VOMUR
OG0013139	sp|Q8N5S3|CB073_HUMAN	tr|A0A4X2L4Y5|A0A4X2L4Y5_VOMUR
OG0013140	sp|Q8TCW7|ZPLD1_HUMAN	tr|A0A4X2L9G3|A0A4X2L9G3_VOMUR
OG0013141	sp|Q8WWM9|CYGB_HUMAN	tr|A0A4X2KPT9|A0A4X2KPT9_VOMUR
OG0013142	sp|Q8WWW8|GAB3_HUMAN	tr|A0A4X2LTG3|A0A4X2LTG3_VOMUR
OG0013143	sp|Q96H72|S39AD_HUMAN	tr|A0A4X2KL69|A0A4X2KL69_VOMUR
OG0013144	sp|Q96QP1|ALPK1_HUMAN	tr|A0A4X2KAC2|A0A4X2KAC2_VOMUR
OG0013145	sp|Q96SL4|GPX7_HUMAN	tr|A0A4X2LTD2|A0A4X2LTD2_VOMUR
OG0013146	sp|Q96SZ6|CK5P1_HUMAN	tr|A0A4X2L6R4|A0A4X2L6R4_VOMUR
OG0013147	sp|Q99715|COCA1_HUMAN	tr|A0A4X2L4K8|A0A4X2L4K8_VOMUR
OG0013148	sp|Q99958|FOXC2_HUMAN	tr|A0A4X2LPZ4|A0A4X2LPZ4_VOMUR
OG0013149	sp|Q9BV94|EDEM2_HUMAN	tr|A0A4X2LIJ8|A0A4X2LIJ8_VOMUR
OG0013150	sp|Q9BXY0|MAK16_HUMAN	tr|A0A4X2KSI4|A0A4X2KSI4_VOMUR
OG0013151	sp|Q9H2S6|TNMD_HUMAN	tr|A0A4X2JZE8|A0A4X2JZE8_VOMUR
OG0013152	sp|Q9H790|EXO5_HUMAN	tr|A0A4X2KD73|A0A4X2KD73_VOMUR
OG0013153	sp|Q9H9B1|EHMT1_HUMAN	tr|A0A4X2KN90|A0A4X2KN90_VOMUR
OG0013154	sp|Q9NPA8|ENY2_HUMAN	tr|A0A4X2LNT4|A0A4X2LNT4_VOMUR
OG0013155	sp|Q9NRR1|CYTL1_HUMAN	tr|A0A4X2LYP5|A0A4X2LYP5_VOMUR
OG0013156	sp|Q9NVE7|PANK4_HUMAN	tr|A0A4X2MB36|A0A4X2MB36_VOMUR
OG0013157	sp|Q9P2G9|KLHL8_HUMAN	tr|A0A4X2M1N7|A0A4X2M1N7_VOMUR
OG0013158	sp|Q9UHD8|SEPT9_HUMAN	tr|A0A4X2KXJ2|A0A4X2KXJ2_VOMUR
OG0013159	sp|Q9UHG3|PCYOX_HUMAN	tr|A0A4X2KZY0|A0A4X2KZY0_VOMUR
OG0013160	sp|Q9UK73|FEM1B_HUMAN	tr|A0A4X2LMR1|A0A4X2LMR1_VOMUR
OG0013161	sp|Q9UKU9|ANGL2_HUMAN	tr|A0A4X2KTU3|A0A4X2KTU3_VOMUR
OG0013162	sp|Q9UPW5|CBPC1_HUMAN	tr|A0A4X2LVS0|A0A4X2LVS0_VOMUR
OG0013163	sp|Q9Y2X8|UB2D4_HUMAN	tr|A0A4X2KPG5|A0A4X2KPG5_VOMUR
OG0013164	sp|Q9Y3B6|EMC9_HUMAN	tr|A0A4X2LVY6|A0A4X2LVY6_VOMUR
OG0013165	sp|Q9Y5M8|SRPRB_HUMAN	tr|A0A4X2KJY9|A0A4X2KJY9_VOMUR
OG0013166	sp|Q9Y6N7|ROBO1_HUMAN	tr|A0A4X2LF65|A0A4X2LF65_VOMUR
OG0013167	sp|A6NCJ1|TKTI1_HUMAN	tr|A0A4X2MFB7|A0A4X2MFB7_VOMUR
OG0013169	sp|O60239|3BP5_HUMAN	tr|A0A4X2LTS7|A0A4X2LTS7_VOMUR
OG0013170	sp|O60563|CCNT1_HUMAN	tr|A0A4X2K7N3|A0A4X2K7N3_VOMUR
OG0013171	sp|O75592|MYCB2_HUMAN	tr|A0A4X2KHZ2|A0A4X2KHZ2_VOMUR
OG0013172	sp|O96020|CCNE2_HUMAN	tr|A0A4X2LEP9|A0A4X2LEP9_VOMUR
OG0013173	sp|P02655|APOC2_HUMAN	tr|A0A4X2JTM7|A0A4X2JTM7_VOMUR
OG0013174	sp|P13612|ITA4_HUMAN	tr|A0A4X2LG71|A0A4X2LG71_VOMUR
OG0013175	sp|P20916|MAG_HUMAN	tr|A0A4X2M303|A0A4X2M303_VOMUR
OG0013176	sp|P30533|AMRP_HUMAN	tr|A0A4X2LSU8|A0A4X2LSU8_VOMUR
OG0013177	sp|P30968|GNRHR_HUMAN	tr|A0A4X2L2M3|A0A4X2L2M3_VOMUR
OG0013178	sp|P40617|ARL4A_HUMAN	tr|A0A4X2LV55|A0A4X2LV55_VOMUR
OG0013179	sp|P57075|UBS3A_HUMAN	tr|A0A4X2LY47|A0A4X2LY47_VOMUR
OG0013180	sp|P60002|ELOF1_HUMAN	tr|A0A4X2KUT3|A0A4X2KUT3_VOMUR
OG0013181	sp|P83731|RL24_HUMAN	tr|A0A4X2L0T6|A0A4X2L0T6_VOMUR
OG0013182	sp|Q04941|PLP2_HUMAN	tr|A0A4X2KQB9|A0A4X2KQB9_VOMUR
OG0013183	sp|Q05901|ACHB3_HUMAN	tr|A0A4X2KQA2|A0A4X2KQA2_VOMUR
OG0013184	sp|Q12766|HMGX3_HUMAN	tr|A0A4X2KFD2|A0A4X2KFD2_VOMUR
OG0013185	sp|Q14554|PDIA5_HUMAN	tr|A0A4X2K8H4|A0A4X2K8H4_VOMUR
OG0013186	sp|Q14694|UBP10_HUMAN	tr|A0A4X2M0R2|A0A4X2M0R2_VOMUR
OG0013187	sp|Q5T011|SZT2_HUMAN	tr|A0A4X2LUC0|A0A4X2LUC0_VOMUR
OG0013189	sp|Q6IMN6|CAPR2_HUMAN	tr|A0A4X2K7P1|A0A4X2K7P1_VOMUR
OG0013190	sp|Q6NT16|S18B1_HUMAN	tr|A0A4X2KCA0|A0A4X2KCA0_VOMUR
OG0013191	sp|Q6ZYL4|TF2H5_HUMAN	tr|A0A4X2LS62|A0A4X2LS62_VOMUR
OG0013192	sp|Q7Z5L7|PODN_HUMAN	tr|A0A4X2LRE5|A0A4X2LRE5_VOMUR
OG0013193	sp|Q86SH2|ZAR1_HUMAN	tr|A0A4X2KSC2|A0A4X2KSC2_VOMUR
OG0013194	sp|Q8IUK8|CBLN2_HUMAN	tr|A0A4X2LVW9|A0A4X2LVW9_VOMUR
OG0013195	sp|Q8N1E2|LYG1_HUMAN	tr|A0A4X2JZP5|A0A4X2JZP5_VOMUR
OG0013196	sp|Q8N2U9|S66A2_HUMAN	tr|A0A4X2LRA2|A0A4X2LRA2_VOMUR
OG0013197	sp|Q8NG11|TSN14_HUMAN	tr|A0A4X2LAJ7|A0A4X2LAJ7_VOMUR
OG0013198	sp|Q8TB36|GDAP1_HUMAN	tr|A0A4X2M2T1|A0A4X2M2T1_VOMUR
OG0013199	sp|Q8WXS4|CCGL_HUMAN	tr|A0A4X2KZS8|A0A4X2KZS8_VOMUR
OG0013200	sp|Q96IY4|CBPB2_HUMAN	tr|A0A4X2KIM2|A0A4X2KIM2_VOMUR
OG0013201	sp|Q96L92|SNX27_HUMAN	tr|A0A4X2LC67|A0A4X2LC67_VOMUR
OG0013202	sp|Q96LC9|BMF_HUMAN	tr|A0A4X2KLG2|A0A4X2KLG2_VOMUR
OG0013203	sp|Q96TC7|RMD3_HUMAN	tr|A0A4X2KEZ4|A0A4X2KEZ4_VOMUR
OG0013204	sp|Q99466|NOTC4_HUMAN	tr|A0A4X2K535|A0A4X2K535_VOMUR
OG0013205	sp|Q99538|LGMN_HUMAN	tr|A0A4X2LYX1|A0A4X2LYX1_VOMUR
OG0013206	sp|Q9BTC8|MTA3_HUMAN	tr|A0A4X2JRT5|A0A4X2JRT5_VOMUR
OG0013207	sp|Q9BV57|MTND_HUMAN	tr|A0A4X2KSV8|A0A4X2KSV8_VOMUR
OG0013208	sp|Q9H0E2|TOLIP_HUMAN	tr|A0A4X2KCC2|A0A4X2KCC2_VOMUR
OG0013209	sp|Q9H4L7|SMRCD_HUMAN	tr|A0A4X2JTX6|A0A4X2JTX6_VOMUR
OG0013210	sp|Q9H6U8|ALG9_HUMAN	tr|A0A4X2LX86|A0A4X2LX86_VOMUR
OG0013211	sp|Q9H7X0|NAA60_HUMAN	tr|A0A4X2JQI3|A0A4X2JQI3_VOMUR
OG0013212	sp|Q9HCE5|MET14_HUMAN	tr|A0A4X2KUA7|A0A4X2KUA7_VOMUR
OG0013213	sp|Q9NUA8|ZBT40_HUMAN	tr|A0A4X2MAQ0|A0A4X2MAQ0_VOMUR
OG0013214	sp|Q9NY93|DDX56_HUMAN	tr|A0A4X2JX73|A0A4X2JX73_VOMUR
OG0013215	sp|Q9P0M6|H2AW_HUMAN	tr|A0A4X2LAJ4|A0A4X2LAJ4_VOMUR
OG0013216	sp|Q9P0M9|RM27_HUMAN	tr|A0A4X2M360|A0A4X2M360_VOMUR
OG0013217	sp|Q9P298|HIG1B_HUMAN	tr|A0A4X2KPI7|A0A4X2KPI7_VOMUR
OG0013218	sp|Q9UDT6|CLIP2_HUMAN	tr|A0A4X2K5Q4|A0A4X2K5Q4_VOMUR
OG0013219	sp|Q9UGQ2|FLOWR_HUMAN	tr|A0A4X2L0P3|A0A4X2L0P3_VOMUR
OG0013220	sp|Q9UI14|PRAF1_HUMAN	tr|A0A4X2KRZ4|A0A4X2KRZ4_VOMUR
OG0013221	sp|Q9Y4D2|DGLA_HUMAN	tr|A0A4X2K1D7|A0A4X2K1D7_VOMUR
OG0013222	sp|A2RUS2|DEND3_HUMAN	tr|A0A4X2LUI9|A0A4X2LUI9_VOMUR
OG0013223	sp|A6NIX2|WTIP_HUMAN	tr|A0A4X2KV09|A0A4X2KV09_VOMUR
OG0013224	sp|O14561|ACPM_HUMAN	tr|A0A4X2LFX8|A0A4X2LFX8_VOMUR
OG0013225	sp|O15083|ERC2_HUMAN	tr|A0A4X2L538|A0A4X2L538_VOMUR
OG0013226	sp|O43299|AP5Z1_HUMAN	tr|A0A4X2LJT7|A0A4X2LJT7_VOMUR
OG0013227	sp|O43462|MBTP2_HUMAN	tr|A0A4X2KSS4|A0A4X2KSS4_VOMUR
OG0013228	sp|O43933|PEX1_HUMAN	tr|A0A4X2M689|A0A4X2M689_VOMUR
OG0013229	sp|O60232|ZNRD2_HUMAN	tr|A0A4X2JYS4|A0A4X2JYS4_VOMUR
OG0013230	sp|O60347|TBC12_HUMAN	tr|A0A4X2JXV4|A0A4X2JXV4_VOMUR
OG0013231	sp|O60493|SNX3_HUMAN	tr|A0A4X2KN00|A0A4X2KN00_VOMUR
OG0013232	sp|O60513|B4GT4_HUMAN	tr|A0A4X2L3D0|A0A4X2L3D0_VOMUR
OG0013233	sp|O60895|RAMP2_HUMAN	tr|A0A4X2LSH5|A0A4X2LSH5_VOMUR
OG0013234	sp|O95528|GTR10_HUMAN	tr|A0A4X2JWE3|A0A4X2JWE3_VOMUR
OG0013235	sp|O95822|DCMC_HUMAN	tr|A0A4X2L8N3|A0A4X2L8N3_VOMUR
OG0013236	sp|O95947|TBX6_HUMAN	tr|A0A4X2KPM2|A0A4X2KPM2_VOMUR
OG0013237	sp|P04637|P53_HUMAN	tr|A0A4X2JX83|A0A4X2JX83_VOMUR
OG0013238	sp|P15172|MYOD1_HUMAN	tr|A0A4X2KFY7|A0A4X2KFY7_VOMUR
OG0013239	sp|P23276|KELL_HUMAN	tr|A0A4X2M6U5|A0A4X2M6U5_VOMUR
OG0013240	sp|P27540|ARNT_HUMAN	tr|A0A4X2JTB0|A0A4X2JTB0_VOMUR
OG0013241	sp|P48735|IDHP_HUMAN	tr|A0A4X2KIG9|A0A4X2KIG9_VOMUR
OG0013242	sp|P56589|PEX3_HUMAN	tr|A0A4X2K1Z4|A0A4X2K1Z4_VOMUR
OG0013243	sp|P62081|RS7_HUMAN	tr|A0A4X2KLY5|A0A4X2KLY5_VOMUR
OG0013244	sp|P62875|RPAB5_HUMAN	tr|A0A4X2K9M6|A0A4X2K9M6_VOMUR
OG0013245	sp|Q01415|GALK2_HUMAN	tr|A0A4X2K835|A0A4X2K835_VOMUR
OG0013246	sp|Q02338|BDH_HUMAN	tr|A0A4X2M3F1|A0A4X2M3F1_VOMUR
OG0013247	sp|Q06187|BTK_HUMAN	tr|A0A4X2JYQ0|A0A4X2JYQ0_VOMUR
OG0013248	sp|Q08211|DHX9_HUMAN	tr|A0A4X2KLT3|A0A4X2KLT3_VOMUR
OG0013249	sp|Q13228|SBP1_HUMAN	tr|A0A4X2L9T7|A0A4X2L9T7_VOMUR
OG0013250	sp|Q13610|PWP1_HUMAN	tr|A0A4X2KB42|A0A4X2KB42_VOMUR
OG0013251	sp|Q13868|EXOS2_HUMAN	tr|A0A4X2KWK0|A0A4X2KWK0_VOMUR
OG0013252	sp|Q14714|SSPN_HUMAN	tr|A0A4X2LEK2|A0A4X2LEK2_VOMUR
OG0013253	sp|Q53G59|KLH12_HUMAN	tr|A0A4X2JU01|A0A4X2JU01_VOMUR
OG0013254	sp|Q5CZC0|FSIP2_HUMAN	tr|A0A4X2JUV8|A0A4X2JUV8_VOMUR
OG0013255	sp|Q5FWF7|FBX48_HUMAN	tr|A0A4X2L2P1|A0A4X2L2P1_VOMUR
OG0013256	sp|Q5R3I4|TTC38_HUMAN	tr|A0A4X2MD36|A0A4X2MD36_VOMUR
OG0013257	sp|Q5T2D2|TRML2_HUMAN	tr|A0A4X2LQP7|A0A4X2LQP7_VOMUR
OG0013258	sp|Q6AI12|ANR40_HUMAN	tr|A0A4X2LR47|A0A4X2LR47_VOMUR
OG0013259	sp|Q6IQ23|PKHA7_HUMAN	tr|A0A4X2KC26|A0A4X2KC26_VOMUR
OG0013260	sp|Q6PKC3|TXD11_HUMAN	tr|A0A4X2KS57|A0A4X2KS57_VOMUR
OG0013261	sp|Q6YFQ2|CX6B2_HUMAN	tr|A0A4X2K2L3|A0A4X2K2L3_VOMUR
OG0013262	sp|Q6ZN17|LN28B_HUMAN	tr|A0A4X2KUX6|A0A4X2KUX6_VOMUR
OG0013263	sp|Q7RTV0|PHF5A_HUMAN	tr|A0A4X2JVW9|A0A4X2JVW9_VOMUR
OG0013264	sp|Q86VI4|LAP4B_HUMAN	tr|A0A4X2K8T9|A0A4X2K8T9_VOMUR
OG0013265	sp|Q8N350|CBARP_HUMAN	tr|A0A4X2LJW8|A0A4X2LJW8_VOMUR
OG0013266	sp|Q8N5V2|NGEF_HUMAN	tr|A0A4X2M7C1|A0A4X2M7C1_VOMUR
OG0013267	sp|Q8NAP3|ZBT38_HUMAN	tr|A0A4X2KFA7|A0A4X2KFA7_VOMUR
OG0013268	sp|Q8NEL9|DDHD1_HUMAN	tr|A0A4X2KIH3|A0A4X2KIH3_VOMUR
OG0013269	sp|Q8NET5|NFAM1_HUMAN	tr|A0A4X2KMJ6|A0A4X2KMJ6_VOMUR
OG0013270	sp|Q969V5|MUL1_HUMAN	tr|A0A4X2M9S2|A0A4X2M9S2_VOMUR
OG0013271	sp|Q96JQ0|PCD16_HUMAN	tr|A0A4X2K1Y6|A0A4X2K1Y6_VOMUR
OG0013272	sp|Q96LW7|CAR19_HUMAN	tr|A0A4X2LFY6|A0A4X2LFY6_VOMUR
OG0013273	sp|Q96NB2|SFXN2_HUMAN	tr|A0A4X2JQQ2|A0A4X2JQQ2_VOMUR
OG0013274	sp|Q96RK1|CITE4_HUMAN	tr|A0A4X2M5Z1|A0A4X2M5Z1_VOMUR
OG0013275	sp|Q99501|GA2L1_HUMAN	tr|A0A4X2KVR2|A0A4X2KVR2_VOMUR
OG0013276	sp|Q9GZZ0|HXD1_HUMAN	tr|A0A4X2LLZ8|A0A4X2LLZ8_VOMUR
OG0013277	sp|Q9H175|CSRN2_HUMAN	tr|A0A4X2KHX4|A0A4X2KHX4_VOMUR
OG0013278	sp|Q9H5F2|CK001_HUMAN	tr|A0A4X2LNM8|A0A4X2LNM8_VOMUR
OG0013279	sp|Q9HD47|MOG1_HUMAN	tr|A0A4X2KC31|A0A4X2KC31_VOMUR
OG0013280	sp|Q9NQ33|ASCL3_HUMAN	tr|A0A4X2K922|A0A4X2K922_VOMUR
OG0013281	sp|Q9NQ69|LHX9_HUMAN	tr|A0A4X2K830|A0A4X2K830_VOMUR
OG0013282	sp|Q9P1A6|DLGP2_HUMAN	tr|A0A4X2KPU1|A0A4X2KPU1_VOMUR
OG0013283	sp|Q9UQ03|COR2B_HUMAN	tr|A0A4X2LS73|A0A4X2LS73_VOMUR
OG0013284	sp|Q9UQB8|BAIP2_HUMAN	tr|A0A4X2KSA1|A0A4X2KSA1_VOMUR
OG0013285	sp|Q9Y235|ABEC2_HUMAN	tr|A0A4X2M3U0|A0A4X2M3U0_VOMUR
OG0013286	sp|Q9Y2H5|PKHA6_HUMAN	tr|A0A4X2KY88|A0A4X2KY88_VOMUR
OG0013287	sp|Q9Y2M5|KLH20_HUMAN	tr|A0A4X2K5Y6|A0A4X2K5Y6_VOMUR
OG0013288	sp|Q9Y2R4|DDX52_HUMAN	tr|A0A4X2KSE8|A0A4X2KSE8_VOMUR
OG0013289	sp|Q9Y6K9|NEMO_HUMAN	tr|A0A4X2LLS8|A0A4X2LLS8_VOMUR
OG0013290	sp|O14734|ACOT8_HUMAN	tr|A0A4X2LE75|A0A4X2LE75_VOMUR
OG0013291	sp|O75874|IDHC_HUMAN	tr|A0A4X2K1E6|A0A4X2K1E6_VOMUR
OG0013292	sp|O95989|NUDT3_HUMAN	tr|A0A4X2L947|A0A4X2L947_VOMUR
OG0013293	sp|P09234|RU1C_HUMAN	tr|A0A4X2LLF2|A0A4X2LLF2_VOMUR
OG0013294	sp|P09564|CD7_HUMAN	tr|A0A4X2LHC7|A0A4X2LHC7_VOMUR
OG0013295	sp|P19256|LFA3_HUMAN	tr|A0A4X2KGE3|A0A4X2KGE3_VOMUR
OG0013296	sp|P21796|VDAC1_HUMAN	tr|A0A4X2KCE5|A0A4X2KCE5_VOMUR
OG0013297	sp|P30203|CD6_HUMAN	tr|A0A4X2JXB0|A0A4X2JXB0_VOMUR
OG0013298	sp|P37023|ACVL1_HUMAN	tr|A0A4X2KLG4|A0A4X2KLG4_VOMUR
OG0013299	sp|P48169|GBRA4_HUMAN	tr|A0A4X2KIA4|A0A4X2KIA4_VOMUR
OG0013300	sp|P48552|NRIP1_HUMAN	tr|A0A4X2LNH0|A0A4X2LNH0_VOMUR
OG0013301	sp|P51575|P2RX1_HUMAN	tr|A0A4X2M780|A0A4X2M780_VOMUR
OG0013302	sp|P51826|AFF3_HUMAN	tr|A0A4X2JZC1|A0A4X2JZC1_VOMUR
OG0013303	sp|P53539|FOSB_HUMAN	tr|A0A4X2JS91|A0A4X2JS91_VOMUR
OG0013304	sp|P55289|CAD12_HUMAN	tr|A0A4X2LTP2|A0A4X2LTP2_VOMUR
OG0013305	sp|Q04756|HGFA_HUMAN	tr|A0A4X2M4K1|A0A4X2M4K1_VOMUR
OG0013306	sp|Q12770|SCAP_HUMAN	tr|A0A4X2KU38|A0A4X2KU38_VOMUR
OG0013307	sp|Q12874|SF3A3_HUMAN	tr|A0A4X2K1Y8|A0A4X2K1Y8_VOMUR
OG0013308	sp|Q12904|AIMP1_HUMAN	tr|A0A4X2JXZ4|A0A4X2JXZ4_VOMUR
OG0013309	sp|Q15058|KIF14_HUMAN	tr|A0A4X2K171|A0A4X2K171_VOMUR
OG0013310	sp|Q15067|ACOX1_HUMAN	tr|A0A4X2KZ55|A0A4X2KZ55_VOMUR
OG0013311	sp|Q15465|SHH_HUMAN	tr|A0A4X2KP89|A0A4X2KP89_VOMUR
OG0013312	sp|Q15569|TESK1_HUMAN	tr|A0A4X2LC10|A0A4X2LC10_VOMUR
OG0013313	sp|Q16612|NREP_HUMAN	tr|A0A4X2K8V7|A0A4X2K8V7_VOMUR
OG0013314	sp|Q2NKJ3|CTC1_HUMAN	tr|A0A4X2K7N0|A0A4X2K7N0_VOMUR
OG0013315	sp|Q53EL6|PDCD4_HUMAN	tr|A0A4X2M974|A0A4X2M974_VOMUR
OG0013316	sp|Q53LP3|SWAHC_HUMAN	tr|A0A4X2KE87|A0A4X2KE87_VOMUR
OG0013317	sp|Q5JXC2|MIIP_HUMAN	tr|A0A4X2MAD3|A0A4X2MAD3_VOMUR
OG0013318	sp|Q5T4B2|GT253_HUMAN	tr|A0A4X2L673|A0A4X2L673_VOMUR
OG0013319	sp|Q5VWX1|KHDR2_HUMAN	tr|A0A4X2KXL0|A0A4X2KXL0_VOMUR
OG0013320	sp|Q6P5R6|RL22L_HUMAN	tr|A0A4X2L627|A0A4X2L627_VOMUR
OG0013321	sp|Q86TS7|U730_HUMAN	tr|A0A4X2LSG3|A0A4X2LSG3_VOMUR
OG0013322	sp|Q86V86|PIM3_HUMAN	tr|A0A4X2MBN8|A0A4X2MBN8_VOMUR
OG0013323	sp|Q8IW35|CEP97_HUMAN	tr|A0A4X2L0V2|A0A4X2L0V2_VOMUR
OG0013324	sp|Q8IYB4|PEX5R_HUMAN	tr|A0A4X2KVH4|A0A4X2KVH4_VOMUR
OG0013325	sp|Q8IYF3|TEX11_HUMAN	tr|A0A4X2L380|A0A4X2L380_VOMUR
OG0013326	sp|Q8NBN3|TM87A_HUMAN	tr|A0A4X2KJ75|A0A4X2KJ75_VOMUR
OG0013327	sp|Q8TDH9|BL1S5_HUMAN	tr|A0A4X2JYB6|A0A4X2JYB6_VOMUR
OG0013328	sp|Q8WU79|SMAP2_HUMAN	tr|A0A4X2JS51|A0A4X2JS51_VOMUR
OG0013329	sp|Q8WWM7|ATX2L_HUMAN	tr|A0A4X2KLD0|A0A4X2KLD0_VOMUR
OG0013330	sp|Q8WYK0|ACO12_HUMAN	tr|A0A4X2LER4|A0A4X2LER4_VOMUR
OG0013331	sp|Q92988|DLX4_HUMAN	tr|A0A4X2KMK6|A0A4X2KMK6_VOMUR
OG0013332	sp|Q969L4|LSM10_HUMAN	tr|A0A4X2JWA5|A0A4X2JWA5_VOMUR
OG0013333	sp|Q969X2|SIA7F_HUMAN	tr|A0A4X2LGZ3|A0A4X2LGZ3_VOMUR
OG0013334	sp|Q96CS3|FAF2_HUMAN	tr|A0A4X2JRM6|A0A4X2JRM6_VOMUR
OG0013335	sp|Q96S06|LMF1_HUMAN	tr|A0A4X2LDZ1|A0A4X2LDZ1_VOMUR
OG0013336	sp|Q96T23|RSF1_HUMAN	tr|A0A4X2LI13|A0A4X2LI13_VOMUR
OG0013337	sp|Q9BQI0|AIF1L_HUMAN	tr|A0A4X2L4H8|A0A4X2L4H8_VOMUR
OG0013338	sp|Q9BRK3|MXRA8_HUMAN	tr|A0A4X2M992|A0A4X2M992_VOMUR
OG0013339	sp|Q9BUJ0|ABHEA_HUMAN	tr|A0A4X2LP34|A0A4X2LP34_VOMUR
OG0013340	sp|Q9BYG5|PAR6B_HUMAN	tr|A0A4X2LSG7|A0A4X2LSG7_VOMUR
OG0013341	sp|Q9C0D7|ZC12C_HUMAN	tr|A0A4X2L9K1|A0A4X2L9K1_VOMUR
OG0013342	sp|Q9H0W9|CK054_HUMAN	tr|A0A4X2KTJ2|A0A4X2KTJ2_VOMUR
OG0013343	sp|Q9H1A3|METL9_HUMAN	tr|A0A4X2LWV4|A0A4X2LWV4_VOMUR
OG0013344	sp|Q9HB31|SEBOX_HUMAN	tr|A0A4X2KXG2|A0A4X2KXG2_VOMUR
OG0013345	sp|Q9NRJ3|CCL28_HUMAN	tr|A0A4X2JV66|A0A4X2JV66_VOMUR
OG0013346	sp|Q9NS28|RGS18_HUMAN	tr|A0A4X2KUI4|A0A4X2KUI4_VOMUR
OG0013347	sp|Q9NYV4|CDK12_HUMAN	tr|A0A4X2K7K6|A0A4X2K7K6_VOMUR
OG0013348	sp|Q9P1W9|PIM2_HUMAN	tr|A0A4X2KPF9|A0A4X2KPF9_VOMUR
OG0013349	sp|Q9UBM7|DHCR7_HUMAN	tr|A0A4X2MDL3|A0A4X2MDL3_VOMUR
OG0013350	sp|Q9UJT1|TBD_HUMAN	tr|A0A4X2KVF9|A0A4X2KVF9_VOMUR
OG0013351	sp|Q9UN42|AT1B4_HUMAN	tr|A0A4X2L4D5|A0A4X2L4D5_VOMUR
OG0013352	sp|Q9Y5J9|TIM8B_HUMAN	tr|A0A4X2LWS6|A0A4X2LWS6_VOMUR
OG0013353	sp|A6NHT5|HMX3_HUMAN	tr|A0A4X2K8A1|A0A4X2K8A1_VOMUR
OG0013354	sp|O14980|XPO1_HUMAN	tr|A0A4X2KZQ3|A0A4X2KZQ3_VOMUR
OG0013355	sp|O60279|SUSD5_HUMAN	tr|A0A4X2M7S8|A0A4X2M7S8_VOMUR
OG0013356	sp|O75324|SNN_HUMAN	tr|A0A4X2KS81|A0A4X2KS81_VOMUR
OG0013357	sp|O75995|SASH3_HUMAN	tr|A0A4X2JVY5|A0A4X2JVY5_VOMUR
OG0013358	sp|O95336|6PGL_HUMAN	tr|A0A4X2MD97|A0A4X2MD97_VOMUR
OG0013359	sp|O95352|ATG7_HUMAN	tr|A0A4X2KXI2|A0A4X2KXI2_VOMUR
OG0013360	sp|O95833|CLIC3_HUMAN	tr|A0A4X2K764|A0A4X2K764_VOMUR
OG0013361	sp|P07451|CAH3_HUMAN	tr|A0A4X2M4T0|A0A4X2M4T0_VOMUR
OG0013362	sp|P12821|ACE_HUMAN	tr|A0A4X2KKG5|A0A4X2KKG5_VOMUR
OG0013363	sp|P15586|GNS_HUMAN	tr|A0A4X2MB31|A0A4X2MB31_VOMUR
OG0013364	sp|P21452|NK2R_HUMAN	tr|A0A4X2LA43|A0A4X2LA43_VOMUR
OG0013365	sp|P27918|PROP_HUMAN	tr|A0A4X2KZC2|A0A4X2KZC2_VOMUR
OG0013366	sp|P30048|PRDX3_HUMAN	tr|A0A4X2MEY5|A0A4X2MEY5_VOMUR
OG0013367	sp|P42575|CASP2_HUMAN	tr|A0A4X2M8W1|A0A4X2M8W1_VOMUR
OG0013368	sp|P49441|INPP_HUMAN	tr|A0A4X2LQ33|A0A4X2LQ33_VOMUR
OG0013369	sp|P49917|DNLI4_HUMAN	tr|A0A4X2K8R1|A0A4X2K8R1_VOMUR
OG0013370	sp|P57796|CABP4_HUMAN	tr|A0A4X2M3L1|A0A4X2M3L1_VOMUR
OG0013371	sp|Q00604|NDP_HUMAN	tr|A0A4X2K3J6|A0A4X2K3J6_VOMUR
OG0013372	sp|Q03989|ARI5A_HUMAN	tr|A0A4X2L807|A0A4X2L807_VOMUR
OG0013373	sp|Q13438|OS9_HUMAN	tr|A0A4X2M794|A0A4X2M794_VOMUR
OG0013374	sp|Q15329|E2F5_HUMAN	tr|A0A4X2LW52|A0A4X2LW52_VOMUR
OG0013375	sp|Q16851|UGPA_HUMAN	tr|A0A4X2KYE6|A0A4X2KYE6_VOMUR
OG0013376	sp|Q2KHM9|MOONR_HUMAN	tr|A0A4X2M7L3|A0A4X2M7L3_VOMUR
OG0013377	sp|Q3MIW9|MUCL3_HUMAN	tr|A0A4X2JYM2|A0A4X2JYM2_VOMUR
OG0013378	sp|Q401N2|ZACN_HUMAN	tr|A0A4X2KZJ6|A0A4X2KZJ6_VOMUR
OG0013379	sp|Q5TH74|STPG1_HUMAN	tr|A0A4X2M7Q5|A0A4X2M7Q5_VOMUR
