Orthogroup	Homo_sapiens	Bos_mutus
OG0013117	sp|Q9Y6K8|KAD5_HUMAN	tr|L8IKG0|L8IKG0_9CETA
OG0013118	sp|Q96C23|GALM_HUMAN	tr|L8IMN4|L8IMN4_9CETA
OG0013119	sp|Q99543|DNJC2_HUMAN	tr|L8INR2|L8INR2_9CETA
OG0013120	sp|Q92934|BAD_HUMAN	tr|L8IPQ0|L8IPQ0_9CETA
OG0013121	sp|Q6NXT4|ZNT6_HUMAN	tr|L8IQK2|L8IQK2_9CETA
OG0013122	sp|Q06265|EXOS9_HUMAN	tr|L8IQR6|L8IQR6_9CETA
OG0013123	sp|Q6GYQ0|RGPA1_HUMAN	tr|L8IRK0|L8IRK0_9CETA
OG0013124	sp|Q86WR6|CQ064_HUMAN	tr|L8IS17|L8IS17_9CETA
OG0013125	sp|Q9UBZ9|REV1_HUMAN	tr|L8IS53|L8IS53_9CETA
OG0013126	sp|O95149|SPN1_HUMAN	tr|L8ISB6|L8ISB6_9CETA
OG0013127	sp|Q9BS16|CENPK_HUMAN	tr|L8ITJ8|L8ITJ8_9CETA
OG0013128	sp|Q969Z0|FAKD4_HUMAN	tr|L8IUN2|L8IUN2_9CETA
OG0013129	sp|Q8NBR6|MINY2_HUMAN	tr|L8IVG8|L8IVG8_9CETA
OG0013130	sp|Q9C010|IPKB_HUMAN	tr|L8IVH5|L8IVH5_9CETA
OG0013131	sp|Q13491|GPM6B_HUMAN	tr|L8IW69|L8IW69_9CETA
OG0013132	sp|E9PGG2|ANHX_HUMAN	tr|L8IWU5|L8IWU5_9CETA
OG0013133	sp|O95267|GRP1_HUMAN	tr|L8IZC3|L8IZC3_9CETA
OG0013134	sp|Q3KNT9|TMM95_HUMAN	tr|L8IZD3|L8IZD3_9CETA
OG0013135	sp|Q13432|U119A_HUMAN	tr|L8IZH5|L8IZH5_9CETA
OG0013136	sp|Q969F0|FATE1_HUMAN	tr|L8IZJ7|L8IZJ7_9CETA
OG0013137	sp|P63173|RL38_HUMAN	tr|L8IZK5|L8IZK5_9CETA
OG0013138	sp|Q9ULA0|DNPEP_HUMAN	tr|L8J038|L8J038_9CETA
OG0013139	sp|P17028|ZNF24_HUMAN	tr|L8J0W6|L8J0W6_9CETA
OG0013140	sp|Q7RTX9|MOT14_HUMAN	tr|L8J222|L8J222_9CETA
OG0013141	sp|Q8NCW0|KREM2_HUMAN	tr|L8J2I7|L8J2I7_9CETA
OG0013142	sp|Q9NP80|PLPL8_HUMAN	tr|L8J2S3|L8J2S3_9CETA
OG0013143	sp|O60928|KCJ13_HUMAN	tr|M0QSU8|M0QSU8_9CETA
OG0013144	sp|Q8TE23|TS1R2_HUMAN	tr|L8HPD3|L8HPD3_9CETA
OG0013145	sp|O75069|TMCC2_HUMAN	tr|L8HS30|L8HS30_9CETA
OG0013146	sp|Q8N5H7|SH2D3_HUMAN	tr|L8HT77|L8HT77_9CETA
OG0013147	sp|Q6GTS8|P20D1_HUMAN	tr|L8HTG0|L8HTG0_9CETA
OG0013148	sp|Q6ZRI8|RHG36_HUMAN	tr|L8HTH9|L8HTH9_9CETA
OG0013149	sp|Q96KX1|CD036_HUMAN	tr|L8HUL9|L8HUL9_9CETA
OG0013150	sp|Q5W0B1|OBI1_HUMAN	tr|L8HWY7|L8HWY7_9CETA
OG0013151	sp|Q8WVJ9|TWST2_HUMAN	tr|L8HZ48|L8HZ48_9CETA
OG0013152	sp|Q6IQ49|SDE2_HUMAN	tr|L8I047|L8I047_9CETA
OG0013153	sp|Q4KMZ1|IQCC_HUMAN	tr|L8I0D1|L8I0D1_9CETA
OG0013154	sp|P49458|SRP09_HUMAN	tr|L8I2W9|L8I2W9_9CETA
OG0013155	sp|H7C350|CC188_HUMAN	tr|L8I323|L8I323_9CETA
OG0013156	sp|O60858|TRI13_HUMAN	tr|L8I3V8|L8I3V8_9CETA
OG0013157	sp|P54198|HIRA_HUMAN	tr|L8I473|L8I473_9CETA
OG0013158	sp|Q9Y6N6|LAMC3_HUMAN	tr|L8I476|L8I476_9CETA
OG0013159	sp|Q6X9E4|FBW12_HUMAN	tr|L8I4V1|L8I4V1_9CETA
OG0013160	sp|Q04446|GLGB_HUMAN	tr|L8I5V7|L8I5V7_9CETA
OG0013161	sp|P53007|TXTP_HUMAN	tr|L8I6K4|L8I6K4_9CETA
OG0013162	sp|Q9Y2I9|TBC30_HUMAN	tr|L8I7H1|L8I7H1_9CETA
OG0013163	sp|Q6UWN8|ISK6_HUMAN	tr|L8I860|L8I860_9CETA
OG0013164	sp|Q11201|SIA4A_HUMAN	tr|L8I8Q5|L8I8Q5_9CETA
OG0013165	sp|Q96DN6|MBD6_HUMAN	tr|L8I959|L8I959_9CETA
OG0013166	sp|O75751|S22A3_HUMAN	tr|L8I999|L8I999_9CETA
OG0013167	sp|P07148|FABPL_HUMAN	tr|L8I9B7|L8I9B7_9CETA
OG0013168	sp|Q9BR61|ACBD6_HUMAN	tr|L8I9G0|L8I9G0_9CETA
OG0013169	sp|Q14126|DSG2_HUMAN	tr|L8IAJ7|L8IAJ7_9CETA
OG0013170	sp|Q9NZD8|SPG21_HUMAN	tr|L8IAZ0|L8IAZ0_9CETA
OG0013171	sp|Q16647|PTGIS_HUMAN	tr|L8IBN3|L8IBN3_9CETA
OG0013172	sp|Q8NBM4|UBAC2_HUMAN	tr|L8IBP5|L8IBP5_9CETA
OG0013173	sp|Q13057|COASY_HUMAN	tr|L8IBR5|L8IBR5_9CETA
OG0013174	sp|Q8N157|AHI1_HUMAN	tr|L8IBY5|L8IBY5_9CETA
OG0013175	sp|Q2WEN9|CEA16_HUMAN	tr|L8IC00|L8IC00_9CETA
OG0013176	sp|Q8IVD9|NUDC3_HUMAN	tr|L8IC62|L8IC62_9CETA
OG0013177	sp|Q96G03|PGM2_HUMAN	tr|L8ICE3|L8ICE3_9CETA
OG0013178	sp|Q5QGZ9|CL12A_HUMAN	tr|L8ID88|L8ID88_9CETA
OG0013179	sp|P52798|EFNA4_HUMAN	tr|L8IDJ2|L8IDJ2_9CETA
OG0013180	sp|Q9Y5J3|HEY1_HUMAN	tr|L8IGV6|L8IGV6_9CETA
OG0013181	sp|Q3B7J2|GFOD2_HUMAN	tr|L8II51|L8II51_9CETA
OG0013182	sp|Q9BYN7|ZN341_HUMAN	tr|L8IJ43|L8IJ43_9CETA
OG0013183	sp|Q96EK4|THA11_HUMAN	tr|L8IJZ0|L8IJZ0_9CETA
OG0013184	sp|Q9NZC2|TREM2_HUMAN	tr|L8IL78|L8IL78_9CETA
OG0013185	sp|Q14181|DPOA2_HUMAN	tr|L8ILX7|L8ILX7_9CETA
OG0013186	sp|Q8NEB5|PLPP5_HUMAN	tr|L8IME6|L8IME6_9CETA
OG0013187	sp|Q9P2N2|RHG28_HUMAN	tr|L8IML2|L8IML2_9CETA
OG0013188	sp|Q8TAP8|PPR35_HUMAN	tr|L8IPL4|L8IPL4_9CETA
OG0013189	sp|P41226|UBA7_HUMAN	tr|L8IRJ0|L8IRJ0_9CETA
OG0013190	sp|O95183|VAMP5_HUMAN	tr|L8ISH3|L8ISH3_9CETA
OG0013191	sp|Q9Y543|HES2_HUMAN	tr|L8ISZ4|L8ISZ4_9CETA
OG0013192	sp|A2RRP1|NBAS_HUMAN	tr|L8ITB3|L8ITB3_9CETA
OG0013193	sp|Q96GI7|FA89A_HUMAN	tr|L8ITI8|L8ITI8_9CETA
OG0013194	sp|Q9H6K5|PRR36_HUMAN	tr|L8IU84|L8IU84_9CETA
OG0013195	sp|Q9P266|JCAD_HUMAN	tr|L8IWZ0|L8IWZ0_9CETA
OG0013196	sp|P17509|HXB6_HUMAN	tr|L8IYS3|L8IYS3_9CETA
OG0013197	sp|P52824|DGKQ_HUMAN	tr|L8J062|L8J062_9CETA
OG0013198	sp|Q7KZ85|SPT6H_HUMAN	tr|L8J0U7|L8J0U7_9CETA
OG0013199	sp|O75607|NPM3_HUMAN	tr|L8J182|L8J182_9CETA
OG0013200	sp|Q9NZ01|TECR_HUMAN	tr|L8J3K8|L8J3K8_9CETA
OG0013201	sp|P59827|BPIB4_HUMAN	tr|L8J3R6|L8J3R6_9CETA
OG0013202	sp|Q92667|AKAP1_HUMAN	tr|L8J5V9|L8J5V9_9CETA
OG0013203	sp|Q99871|HAUS7_HUMAN	tr|L8HMC8|L8HMC8_9CETA
OG0013204	sp|P40933|IL15_HUMAN	tr|L8HNV2|L8HNV2_9CETA
OG0013205	sp|Q96DZ9|CKLF5_HUMAN	tr|L8HP22|L8HP22_9CETA
OG0013206	sp|Q92925|SMRD2_HUMAN	tr|L8HPF6|L8HPF6_9CETA
OG0013207	sp|Q86YM7|HOME1_HUMAN	tr|L8HPT0|L8HPT0_9CETA
OG0013208	sp|Q9H8L6|MMRN2_HUMAN	tr|L8HPT8|L8HPT8_9CETA
OG0013209	sp|O95136|S1PR2_HUMAN	tr|L8HQ56|L8HQ56_9CETA
OG0013210	sp|Q8IUL8|CILP2_HUMAN	tr|L8HR77|L8HR77_9CETA
OG0013211	sp|Q9UHC3|ASIC3_HUMAN	tr|L8HUN3|L8HUN3_9CETA
OG0013212	sp|O14901|KLF11_HUMAN	tr|L8HUR5|L8HUR5_9CETA
OG0013213	sp|O94759|TRPM2_HUMAN	tr|L8HV59|L8HV59_9CETA
OG0013214	sp|Q16836|HCDH_HUMAN	tr|L8HV61|L8HV61_9CETA
OG0013215	sp|Q9HCN8|SDF2L_HUMAN	tr|L8HVJ5|L8HVJ5_9CETA
OG0013216	sp|Q9BY21|GPR87_HUMAN	tr|L8HZY9|L8HZY9_9CETA
OG0013217	sp|Q9Y462|ZN711_HUMAN	tr|L8I0D4|L8I0D4_9CETA
OG0013218	sp|Q14511|CASL_HUMAN	tr|L8I0Z7|L8I0Z7_9CETA
OG0013219	sp|Q96RK4|BBS4_HUMAN	tr|L8I1N8|L8I1N8_9CETA
OG0013220	sp|Q6UX06|OLFM4_HUMAN	tr|L8I2N4|L8I2N4_9CETA
OG0013221	sp|Q9Y233|PDE10_HUMAN	tr|L8I3D3|L8I3D3_9CETA
OG0013222	sp|Q9BZE3|BARH1_HUMAN	tr|L8I484|L8I484_9CETA
OG0013223	sp|Q8N9A8|NEPR1_HUMAN	tr|L8I4G2|L8I4G2_9CETA
OG0013224	sp|P48552|NRIP1_HUMAN	tr|L8I5A1|L8I5A1_9CETA
OG0013225	sp|Q9Y6Y8|S23IP_HUMAN	tr|L8I6Z4|L8I6Z4_9CETA
OG0013226	sp|Q9HA47|UCK1_HUMAN	tr|L8I708|L8I708_9CETA
OG0013227	sp|A6NHS7|MANS4_HUMAN	tr|L8I8G6|L8I8G6_9CETA
OG0013228	sp|Q8NGC2|OR4E2_HUMAN	tr|L8I9P0|L8I9P0_9CETA
OG0013229	sp|Q9NP85|PODO_HUMAN	tr|L8IAI9|L8IAI9_9CETA
OG0013230	sp|P30626|SORCN_HUMAN	tr|L8IAY0|L8IAY0_9CETA
OG0013231	sp|O96015|DNAL4_HUMAN	tr|L8IC31|L8IC31_9CETA
OG0013232	sp|Q96EK6|GNA1_HUMAN	tr|L8ICR4|L8ICR4_9CETA
OG0013233	sp|Q9UK41|VPS28_HUMAN	tr|L8IEF9|L8IEF9_9CETA
OG0013234	sp|O15156|ZBT7B_HUMAN	tr|L8IFF6|L8IFF6_9CETA
OG0013235	sp|Q8NFZ8|CADM4_HUMAN	tr|L8IFL6|L8IFL6_9CETA
OG0013236	sp|O75489|NDUS3_HUMAN	tr|L8IG75|L8IG75_9CETA
OG0013237	sp|Q3B7T3|BEAN1_HUMAN	tr|L8IHU7|L8IHU7_9CETA
OG0013238	sp|Q9NWZ3|IRAK4_HUMAN	tr|L8IIL3|L8IIL3_9CETA
OG0013239	sp|Q9BYD2|RM09_HUMAN	tr|L8ILK0|L8ILK0_9CETA
OG0013240	sp|P39210|MPV17_HUMAN	tr|L8ILN6|L8ILN6_9CETA
OG0013241	sp|Q9UQN3|CHM2B_HUMAN	tr|L8ILT0|L8ILT0_9CETA
OG0013242	sp|Q9H4H8|FA83D_HUMAN	tr|L8IM36|L8IM36_9CETA
OG0013243	sp|Q9Y6R9|CCD61_HUMAN	tr|L8IMT8|L8IMT8_9CETA
OG0013244	sp|Q9NVV2|CS073_HUMAN	tr|L8INH2|L8INH2_9CETA
OG0013245	sp|Q96EX1|SIM12_HUMAN	tr|L8IQ06|L8IQ06_9CETA
OG0013246	sp|Q3KNW1|SNAI3_HUMAN	tr|L8IQB5|L8IQB5_9CETA
OG0013247	sp|P58753|TIRAP_HUMAN	tr|L8IQK1|L8IQK1_9CETA
OG0013248	sp|Q96HR8|NAF1_HUMAN	tr|L8IS92|L8IS92_9CETA
OG0013249	sp|O95825|QORL1_HUMAN	tr|L8ISD8|L8ISD8_9CETA
OG0013250	sp|P62072|TIM10_HUMAN	tr|L8IT07|L8IT07_9CETA
OG0013251	sp|Q6P9H4|CNKR3_HUMAN	tr|L8ITM9|L8ITM9_9CETA
OG0013252	sp|Q9BRT2|UQCC2_HUMAN	tr|L8IU08|L8IU08_9CETA
OG0013253	sp|Q8IUR0|TPPC5_HUMAN	tr|L8IU89|L8IU89_9CETA
OG0013254	sp|Q9H9R9|DBND1_HUMAN	tr|L8IUB8|L8IUB8_9CETA
OG0013255	sp|Q496J9|SV2C_HUMAN	tr|L8IVK3|L8IVK3_9CETA
OG0013256	sp|Q7L0Y3|TM10C_HUMAN	tr|L8IWV1|L8IWV1_9CETA
OG0013257	sp|P11230|ACHB_HUMAN	tr|L8IX34|L8IX34_9CETA
OG0013258	sp|Q9Y6F9|WNT6_HUMAN	tr|L8IXS9|L8IXS9_9CETA
OG0013259	sp|P52746|ZN142_HUMAN	tr|L8J019|L8J019_9CETA
OG0013260	sp|Q8TAG5|VTM2A_HUMAN	tr|L8J2K6|L8J2K6_9CETA
OG0013261	sp|Q9BQ52|RNZ2_HUMAN	tr|L8J2X9|L8J2X9_9CETA
OG0013262	sp|Q9BRQ5|ORAI3_HUMAN	tr|L8J3L9|L8J3L9_9CETA
OG0013263	sp|Q96C55|ZN524_HUMAN	tr|L8HMY6|L8HMY6_9CETA
OG0013264	sp|O43281|EFS_HUMAN	tr|L8HQB9|L8HQB9_9CETA
OG0013265	sp|Q13686|ALKB1_HUMAN	tr|L8HT96|L8HT96_9CETA
OG0013266	sp|O14638|ENPP3_HUMAN	tr|L8HVL9|L8HVL9_9CETA
OG0013267	sp|Q9H9L7|AKIR1_HUMAN	tr|L8HW71|L8HW71_9CETA
OG0013268	sp|Q9NYM4|GPR83_HUMAN	tr|L8HWC4|L8HWC4_9CETA
OG0013269	sp|Q5T4W7|ARTN_HUMAN	tr|L8HWF9|L8HWF9_9CETA
OG0013270	sp|Q86VY9|T200A_HUMAN	tr|L8HXT0|L8HXT0_9CETA
OG0013271	sp|Q96A70|AZIN2_HUMAN	tr|L8HXW3|L8HXW3_9CETA
OG0013272	sp|P17050|NAGAB_HUMAN	tr|L8HY57|L8HY57_9CETA
OG0013273	sp|Q6GPH4|XAF1_HUMAN	tr|L8HYK3|L8HYK3_9CETA
OG0013274	sp|Q86UF1|TSN33_HUMAN	tr|L8HYW5|L8HYW5_9CETA
OG0013275	sp|P17931|LEG3_HUMAN	tr|L8HZB8|L8HZB8_9CETA
OG0013276	tr|A0A7P0TBJ1|A0A7P0TBJ1_HUMAN	tr|L8HZZ0|L8HZZ0_9CETA
OG0013277	sp|Q49MI3|CERKL_HUMAN	tr|L8I038|L8I038_9CETA
OG0013278	sp|Q0P6D2|DIK1C_HUMAN	tr|L8I1Q6|L8I1Q6_9CETA
OG0013279	sp|Q9NXR7|BABA2_HUMAN	tr|L8I1T7|L8I1T7_9CETA
OG0013280	sp|Q9UQ07|MOK_HUMAN	tr|L8I2R3|L8I2R3_9CETA
OG0013281	sp|Q5MJ70|SPDYA_HUMAN	tr|L8I2X2|L8I2X2_9CETA
OG0013282	sp|Q5VVX9|UBE2U_HUMAN	tr|L8I340|L8I340_9CETA
OG0013283	sp|Q5VV43|K0319_HUMAN	tr|L8I6T5|L8I6T5_9CETA
OG0013284	sp|Q969E3|UCN3_HUMAN	tr|L8I850|L8I850_9CETA
OG0013285	sp|Q9NQS7|INCE_HUMAN	tr|L8I899|L8I899_9CETA
OG0013286	sp|Q9H871|RMD5A_HUMAN	tr|L8I9B3|L8I9B3_9CETA
OG0013287	sp|Q9Y2R0|COA3_HUMAN	tr|L8ICM7|L8ICM7_9CETA
OG0013288	sp|Q5VWC8|HACD4_HUMAN	tr|L8IDZ6|L8IDZ6_9CETA
OG0013289	sp|A2RRL7|TM213_HUMAN	tr|L8IEC1|L8IEC1_9CETA
OG0013290	sp|Q8N386|LRC25_HUMAN	tr|L8IED9|L8IED9_9CETA
OG0013291	sp|Q8TBH0|ARRD2_HUMAN	tr|L8IF60|L8IF60_9CETA
OG0013292	sp|P52735|VAV2_HUMAN	tr|L8IF82|L8IF82_9CETA
OG0013293	sp|Q56VL3|OCAD2_HUMAN	tr|L8IFN1|L8IFN1_9CETA
OG0013294	sp|Q99700|ATX2_HUMAN	tr|L8II46|L8II46_9CETA
OG0013295	sp|Q9Y519|T184B_HUMAN	tr|L8IKF6|L8IKF6_9CETA
OG0013296	sp|Q6NUQ4|TM214_HUMAN	tr|L8IMQ8|L8IMQ8_9CETA
OG0013297	sp|P82932|RT06_HUMAN	tr|L8INY4|L8INY4_9CETA
OG0013298	sp|Q6PCB8|EMB_HUMAN	tr|L8IP47|L8IP47_9CETA
OG0013299	sp|Q53GL0|PKHO1_HUMAN	tr|L8IP66|L8IP66_9CETA
OG0013300	sp|Q96KA5|CLP1L_HUMAN	tr|L8IPH9|L8IPH9_9CETA
OG0013301	sp|Q8N158|GPC2_HUMAN	tr|L8IPL0|L8IPL0_9CETA
OG0013302	sp|Q96KG9|SCYL1_HUMAN	tr|L8IPV0|L8IPV0_9CETA
OG0013303	sp|E9PQX1|TM262_HUMAN	tr|L8IPW4|L8IPW4_9CETA
OG0013304	sp|Q96QU8|XPO6_HUMAN	tr|L8IQ84|L8IQ84_9CETA
OG0013305	sp|Q9UGJ1|GCP4_HUMAN	tr|L8IQM5|L8IQM5_9CETA
OG0013306	sp|Q9UQV4|LAMP3_HUMAN	tr|L8IT80|L8IT80_9CETA
OG0013307	sp|Q08999|RBL2_HUMAN	tr|L8ITG6|L8ITG6_9CETA
OG0013308	sp|P00488|F13A_HUMAN	tr|L8IUK1|L8IUK1_9CETA
OG0013309	sp|P09681|GIP_HUMAN	tr|L8IV68|L8IV68_9CETA
OG0013310	sp|P41214|EIF2D_HUMAN	tr|L8IVZ3|L8IVZ3_9CETA
OG0013311	sp|Q9Y2L6|FRM4B_HUMAN	tr|L8IWU3|L8IWU3_9CETA
OG0013312	sp|P48751|B3A3_HUMAN	tr|L8IXU5|L8IXU5_9CETA
OG0013313	sp|Q9H9Y2|RPF1_HUMAN	tr|L8J180|L8J180_9CETA
OG0013314	sp|P55789|ALR_HUMAN	tr|L8J1W0|L8J1W0_9CETA
OG0013315	sp|Q2M2W7|CQ058_HUMAN	tr|L8J1Y4|L8J1Y4_9CETA
OG0013316	sp|Q8IX90|SKA3_HUMAN	tr|L8J228|L8J228_9CETA
OG0013317	sp|Q14157|UBP2L_HUMAN	tr|L8HL19|L8HL19_9CETA
OG0013318	sp|Q13451|FKBP5_HUMAN	tr|L8HME3|L8HME3_9CETA
OG0013319	sp|Q9HCE3|ZN532_HUMAN	tr|L8HNH5|L8HNH5_9CETA
OG0013320	sp|Q8TDN6|BRX1_HUMAN	tr|L8HNP1|L8HNP1_9CETA
OG0013321	sp|Q6ZWK4|RHEX_HUMAN	tr|L8HPR7|L8HPR7_9CETA
OG0013322	sp|Q02388|CO7A1_HUMAN	tr|L8HPZ7|L8HPZ7_9CETA
OG0013323	sp|O60478|G137B_HUMAN	tr|L8HQ72|L8HQ72_9CETA
OG0013324	sp|Q9P260|RELCH_HUMAN	tr|L8HQH5|L8HQH5_9CETA
OG0013325	sp|Q2TB18|ASTE1_HUMAN	tr|L8HSY7|L8HSY7_9CETA
OG0013326	sp|Q9NR46|SHLB2_HUMAN	tr|L8HU14|L8HU14_9CETA
OG0013327	sp|P48556|PSMD8_HUMAN	tr|L8HVD5|L8HVD5_9CETA
OG0013328	sp|O95900|TRUB2_HUMAN	tr|L8HVI1|L8HVI1_9CETA
OG0013329	sp|Q96BW5|PTER_HUMAN	tr|L8HWG4|L8HWG4_9CETA
OG0013330	sp|Q8NA29|NLS1_HUMAN	tr|L8HZP1|L8HZP1_9CETA
OG0013331	sp|Q6UWS5|PT117_HUMAN	tr|L8I0B3|L8I0B3_9CETA
OG0013332	sp|O15315|RA51B_HUMAN	tr|L8I181|L8I181_9CETA
OG0013333	sp|Q9BY10|TSCOT_HUMAN	tr|L8I1B6|L8I1B6_9CETA
OG0013334	sp|Q15398|DLGP5_HUMAN	tr|L8I1X1|L8I1X1_9CETA
OG0013335	sp|O14519|CDKA1_HUMAN	tr|L8I2U2|L8I2U2_9CETA
OG0013336	sp|Q13190|STX5_HUMAN	tr|L8I381|L8I381_9CETA
OG0013337	sp|P00915|CAH1_HUMAN	tr|L8I3Q1|L8I3Q1_9CETA
OG0013338	sp|P37288|V1AR_HUMAN	tr|L8I4N8|L8I4N8_9CETA
OG0013339	sp|Q15120|PDK3_HUMAN	tr|L8I4W9|L8I4W9_9CETA
OG0013340	sp|Q9BQ24|ZFY21_HUMAN	tr|L8I4X9|L8I4X9_9CETA
OG0013341	sp|Q5TID7|CC181_HUMAN	tr|L8I7P6|L8I7P6_9CETA
OG0013342	sp|Q8TCU4|ALMS1_HUMAN	tr|L8I832|L8I832_9CETA
OG0013343	sp|Q9UKA2|FBXL4_HUMAN	tr|L8I835|L8I835_9CETA
OG0013344	sp|Q9BXF6|RFIP5_HUMAN	tr|L8I869|L8I869_9CETA
OG0013345	sp|Q2NL98|VMAC_HUMAN	tr|L8I937|L8I937_9CETA
OG0013346	sp|Q5GFL6|VWA2_HUMAN	tr|L8I9J2|L8I9J2_9CETA
OG0013347	sp|P21291|CSRP1_HUMAN	tr|L8I9J7|L8I9J7_9CETA
OG0013348	sp|P08922|ROS1_HUMAN	tr|L8IA10|L8IA10_9CETA
OG0013349	sp|Q9UGI8|TES_HUMAN	tr|L8ICM4|L8ICM4_9CETA
OG0013350	sp|Q9UJT9|FBXL7_HUMAN	tr|L8IFT4|L8IFT4_9CETA
OG0013351	sp|Q99965|ADAM2_HUMAN	tr|L8IFY8|L8IFY8_9CETA
OG0013352	sp|P27707|DCK_HUMAN	tr|L8IGY7|L8IGY7_9CETA
OG0013353	sp|Q8WY64|MYLIP_HUMAN	tr|L8IHP0|L8IHP0_9CETA
OG0013354	sp|Q86YW5|TRML1_HUMAN	tr|L8IHW7|L8IHW7_9CETA
OG0013355	sp|P46089|GPR3_HUMAN	tr|L8IJ13|L8IJ13_9CETA
OG0013356	sp|Q76EJ3|S35D2_HUMAN	tr|L8IJ36|L8IJ36_9CETA
OG0013357	sp|Q9UQ10|DHDH_HUMAN	tr|L8IJA1|L8IJA1_9CETA
OG0013358	sp|Q6ZMV9|KIF6_HUMAN	tr|L8IL69|L8IL69_9CETA
OG0013359	sp|Q5TGJ6|HDGL1_HUMAN	tr|L8ILJ7|L8ILJ7_9CETA
OG0013360	sp|P61604|CH10_HUMAN	tr|L8IM86|L8IM86_9CETA
OG0013361	sp|P78314|3BP2_HUMAN	tr|L8IP38|L8IP38_9CETA
OG0013362	sp|Q8TED4|G6PT3_HUMAN	tr|L8IPA1|L8IPA1_9CETA
OG0013363	sp|Q8TCC3|RM30_HUMAN	tr|L8IQM4|L8IQM4_9CETA
OG0013364	sp|Q96IW7|SC22A_HUMAN	tr|L8IS74|L8IS74_9CETA
OG0013365	sp|Q9BUL9|RPP25_HUMAN	tr|L8IS96|L8IS96_9CETA
OG0013366	sp|Q96A46|MFRN2_HUMAN	tr|L8ISH4|L8ISH4_9CETA
OG0013367	sp|Q7RTX1|TS1R1_HUMAN	tr|L8ISZ9|L8ISZ9_9CETA
OG0013368	sp|Q9Y2M5|KLH20_HUMAN	tr|L8ITM7|L8ITM7_9CETA
OG0013369	sp|Q96HA9|PX11C_HUMAN	tr|L8ITQ4|L8ITQ4_9CETA
OG0013370	sp|Q96CM8|ACSF2_HUMAN	tr|L8IUN9|L8IUN9_9CETA
OG0013371	sp|O14949|QCR8_HUMAN	tr|L8IUX9|L8IUX9_9CETA
OG0013372	sp|Q9UQR0|SCML2_HUMAN	tr|L8IVQ4|L8IVQ4_9CETA
OG0013373	sp|P12643|BMP2_HUMAN	tr|L8IWM1|L8IWM1_9CETA
OG0013374	sp|Q9UPX6|MNAR1_HUMAN	tr|L8IZ83|L8IZ83_9CETA
OG0013375	sp|Q5T2E6|ARMD3_HUMAN	tr|L8IZ94|L8IZ94_9CETA
OG0013376	sp|O43813|LANC1_HUMAN	tr|L8IZA3|L8IZA3_9CETA
OG0013377	sp|Q96MG2|JSPR1_HUMAN	tr|L8IZC6|L8IZC6_9CETA
OG0013378	sp|Q9P1W9|PIM2_HUMAN	tr|L8J098|L8J098_9CETA
OG0013379	sp|Q9NXU5|ARL15_HUMAN	tr|L8J0Q7|L8J0Q7_9CETA
OG0013380	sp|P05813|CRBA1_HUMAN	tr|L8J369|L8J369_9CETA
OG0013381	sp|Q14894|CRYM_HUMAN	tr|L8HLD6|L8HLD6_9CETA
OG0013382	sp|P49767|VEGFC_HUMAN	tr|L8HMJ0|L8HMJ0_9CETA
OG0013383	sp|Q8TBM7|TM254_HUMAN	tr|L8HMR0|L8HMR0_9CETA
OG0013384	sp|Q9BWL3|CA043_HUMAN	tr|L8HNA8|L8HNA8_9CETA
OG0013385	sp|P01042|KNG1_HUMAN	tr|L8HPR0|L8HPR0_9CETA
OG0013386	sp|Q08752|PPID_HUMAN	tr|L8HPW4|L8HPW4_9CETA
OG0013387	sp|Q9UKD2|MRT4_HUMAN	tr|L8HRX1|L8HRX1_9CETA
OG0013388	sp|Q8WZ55|BSND_HUMAN	tr|L8HU19|L8HU19_9CETA
OG0013389	sp|Q6J272|F166A_HUMAN	tr|L8HUD0|L8HUD0_9CETA
OG0013390	sp|P56556|NDUA6_HUMAN	tr|L8HUR3|L8HUR3_9CETA
OG0013391	sp|O43763|TLX2_HUMAN	tr|L8HVU1|L8HVU1_9CETA
OG0013392	sp|Q96P66|GP101_HUMAN	tr|L8HVZ1|L8HVZ1_9CETA
OG0013393	sp|P15036|ETS2_HUMAN	tr|L8HX14|L8HX14_9CETA
OG0013394	sp|P13612|ITA4_HUMAN	tr|L8HXG1|L8HXG1_9CETA
OG0013395	sp|P08235|MCR_HUMAN	tr|L8HXJ2|L8HXJ2_9CETA
OG0013396	sp|Q8N4A0|GALT4_HUMAN	tr|L8HXT1|L8HXT1_9CETA
OG0013397	sp|Q9BXL5|HEMGN_HUMAN	tr|L8HY77|L8HY77_9CETA
OG0013398	sp|Q9C0F3|ZN436_HUMAN	tr|L8HZ13|L8HZ13_9CETA
OG0013399	sp|Q502W6|VWA3B_HUMAN	tr|L8I0R1|L8I0R1_9CETA
OG0013400	sp|Q9UBV7|B4GT7_HUMAN	tr|L8I1A9|L8I1A9_9CETA
OG0013401	sp|Q8TDT2|GP152_HUMAN	tr|L8I3N1|L8I3N1_9CETA
OG0013402	sp|P01374|TNFB_HUMAN	tr|L8I3S0|L8I3S0_9CETA
OG0013403	sp|Q13625|ASPP2_HUMAN	tr|L8I4T6|L8I4T6_9CETA
OG0013404	sp|A6NNN8|S38A8_HUMAN	tr|L8I5C7|L8I5C7_9CETA
OG0013405	sp|Q8NEX9|DR9C7_HUMAN	tr|L8I7J2|L8I7J2_9CETA
