Orthogroup	Homo_sapiens	Sapajus_apella
OG0014100	sp|P0DJR0|GIMD1_HUMAN	tr|A0A6J3FZ36|A0A6J3FZ36_SAPAP
OG0014101	sp|P16885|PLCG2_HUMAN	tr|A0A6J3IC31|A0A6J3IC31_SAPAP
OG0014102	sp|P18615|NELFE_HUMAN	tr|A0A6J3H4P2|A0A6J3H4P2_SAPAP
OG0014103	sp|P41238|ABEC1_HUMAN	tr|A0A6J3HBX7|A0A6J3HBX7_SAPAP
OG0014104	sp|P62841|RS15_HUMAN	tr|A0A6J3FRA8|A0A6J3FRA8_SAPAP
OG0014105	sp|P82930|RT34_HUMAN	tr|A0A6J3H2D1|A0A6J3H2D1_SAPAP
OG0014106	sp|Q00765|REEP5_HUMAN	tr|A0A6J3HKW7|A0A6J3HKW7_SAPAP
OG0014107	sp|Q07699|SCN1B_HUMAN	tr|A0A6J3FHR8|A0A6J3FHR8_SAPAP
OG0014108	sp|Q15003|CND2_HUMAN	tr|A0A6J3FZS5|A0A6J3FZS5_SAPAP
OG0014109	sp|Q15270|NKX11_HUMAN	tr|A0A6J3FVB3|A0A6J3FVB3_SAPAP
OG0014110	sp|Q16820|MEP1B_HUMAN	tr|A0A6J3F6Q4|A0A6J3F6Q4_SAPAP
OG0014111	sp|Q2TBE0|C19L2_HUMAN	tr|A0A6J3IHT4|A0A6J3IHT4_SAPAP
OG0014112	sp|Q3YEC7|RABL6_HUMAN	tr|A0A6J3GI46|A0A6J3GI46_SAPAP
OG0014113	sp|Q495W5|FUT11_HUMAN	tr|A0A6J3G2H3|A0A6J3G2H3_SAPAP
OG0014114	sp|Q504T8|MIDN_HUMAN	tr|A0A6J3FRC9|A0A6J3FRC9_SAPAP
OG0014115	sp|Q5MNZ9|WIPI1_HUMAN	tr|A0A6J3EUE0|A0A6J3EUE0_SAPAP
OG0014116	sp|Q5T750|XP32_HUMAN	tr|A0A6J3HB80|A0A6J3HB80_SAPAP
OG0014117	sp|Q658P3|STEA3_HUMAN	tr|A0A6J3FM95|A0A6J3FM95_SAPAP
OG0014118	sp|Q68CJ6|SLIP_HUMAN	tr|A0A6J3GTX4|A0A6J3GTX4_SAPAP
OG0014119	sp|Q6PIY5|ARMD1_HUMAN	tr|A0A6J3FC48|A0A6J3FC48_SAPAP
OG0014120	sp|Q6UXX9|RSPO2_HUMAN	tr|A0A6J3FPM8|A0A6J3FPM8_SAPAP
OG0014121	sp|Q71SY5|MED25_HUMAN	tr|A0A6J3GRM2|A0A6J3GRM2_SAPAP
OG0014122	sp|Q7L8S5|OTU6A_HUMAN	tr|A0A6J3G168|A0A6J3G168_SAPAP
OG0014123	sp|Q7Z309|PBIR2_HUMAN	tr|A0A6J3GDU3|A0A6J3GDU3_SAPAP
OG0014124	sp|Q7Z401|MYCPP_HUMAN	tr|A0A6J3FNM0|A0A6J3FNM0_SAPAP
OG0014125	sp|Q8HWS3|RFX6_HUMAN	tr|A0A6J3HL70|A0A6J3HL70_SAPAP
OG0014126	sp|Q8NB78|KDM1B_HUMAN	tr|A0A6J3FD75|A0A6J3FD75_SAPAP
OG0014127	sp|Q8NEG2|CG057_HUMAN	tr|A0A6J3F436|A0A6J3F436_SAPAP
OG0014128	sp|Q8NES3|LFNG_HUMAN	tr|A0A6J3GQ75|A0A6J3GQ75_SAPAP
OG0014129	sp|Q8NEZ5|FBX22_HUMAN	tr|A0A6J3H008|A0A6J3H008_SAPAP
OG0014130	sp|Q8NFU0|BEST4_HUMAN	tr|A0A6J3FCL6|A0A6J3FCL6_SAPAP
OG0014131	sp|Q8NG06|TRI58_HUMAN	tr|A0A6J3EXN0|A0A6J3EXN0_SAPAP
OG0014132	sp|Q8NGT2|O13J1_HUMAN	tr|A0A6J3ESW8|A0A6J3ESW8_SAPAP
OG0014133	sp|Q8TDS7|MRGRD_HUMAN	tr|A0A6J3I7Y2|A0A6J3I7Y2_SAPAP
OG0014134	sp|Q8TF08|CX7B2_HUMAN	tr|A0A6J3HIQ8|A0A6J3HIQ8_SAPAP
OG0014135	sp|Q8WUT9|S2543_HUMAN	tr|A0A6J3GA19|A0A6J3GA19_SAPAP
OG0014136	sp|Q8WVD3|RN138_HUMAN	tr|A0A6J3F6T5|A0A6J3F6T5_SAPAP
OG0014137	sp|Q8WWR9|PDPFL_HUMAN	tr|A0A6J3JBY5|A0A6J3JBY5_SAPAP
OG0014138	sp|Q92538|GBF1_HUMAN	tr|A0A6J3I4Y6|A0A6J3I4Y6_SAPAP
OG0014139	sp|Q92917|GPKOW_HUMAN	tr|A0A6J3G963|A0A6J3G963_SAPAP
OG0014140	sp|Q96A29|FUCT1_HUMAN	tr|A0A6J3IAP5|A0A6J3IAP5_SAPAP
OG0014141	sp|Q96F86|EDC3_HUMAN	tr|A0A6J3F556|A0A6J3F556_SAPAP
OG0014142	sp|Q96G28|CFA36_HUMAN	tr|A0A6J3J021|A0A6J3J021_SAPAP
OG0014143	sp|Q96MF2|STAC3_HUMAN	tr|A0A6J3IUV6|A0A6J3IUV6_SAPAP
OG0014144	sp|Q96PE3|INP4A_HUMAN	tr|A0A6J3G004|A0A6J3G004_SAPAP
OG0014145	sp|Q96Q77|CIB3_HUMAN	tr|A0A6J3H351|A0A6J3H351_SAPAP
OG0014146	sp|Q96RK0|CIC_HUMAN	tr|A0A6J3FIC6|A0A6J3FIC6_SAPAP
OG0014147	sp|Q99665|I12R2_HUMAN	tr|A0A6J3JCI9|A0A6J3JCI9_SAPAP
OG0014148	sp|Q9BPW8|NIPS1_HUMAN	tr|A0A6J3G4V8|A0A6J3G4V8_SAPAP
OG0014149	sp|Q9BUT1|DHRS6_HUMAN	tr|A0A6J3GHN6|A0A6J3GHN6_SAPAP
OG0014150	sp|Q9BW71|HIRP3_HUMAN	tr|A0A6J3F0E3|A0A6J3F0E3_SAPAP
OG0014151	sp|Q9BY78|RNF26_HUMAN	tr|A0A6J3IG06|A0A6J3IG06_SAPAP
OG0014152	sp|Q9BZW2|S13A1_HUMAN	tr|A0A6J3HPI0|A0A6J3HPI0_SAPAP
OG0014153	sp|Q9H0A8|COMD4_HUMAN	tr|A0A6J3HCB7|A0A6J3HCB7_SAPAP
OG0014154	sp|Q9H0S4|DDX47_HUMAN	tr|A0A6J3FVZ1|A0A6J3FVZ1_SAPAP
OG0014155	sp|Q9H5P4|PDZD7_HUMAN	tr|A0A6J3I3Q6|A0A6J3I3Q6_SAPAP
OG0014156	sp|Q9HBX9|RXFP1_HUMAN	tr|A0A6J3FG89|A0A6J3FG89_SAPAP
OG0014157	sp|Q9HCC0|MCCB_HUMAN	tr|A0A6J3HWW8|A0A6J3HWW8_SAPAP
OG0014158	sp|Q9UBG0|MRC2_HUMAN	tr|A0A6J3GWU5|A0A6J3GWU5_SAPAP
OG0014159	sp|Q9UHX1|PUF60_HUMAN	tr|A0A6J3G0L3|A0A6J3G0L3_SAPAP
OG0014160	sp|Q9UI26|IPO11_HUMAN	tr|A0A6J3I0L2|A0A6J3I0L2_SAPAP
OG0014161	sp|Q9UIG4|PS1C2_HUMAN	tr|A0A6J3H8W3|A0A6J3H8W3_SAPAP
OG0014162	sp|Q9UIG5|PS1C1_HUMAN	tr|A0A6J3HA11|A0A6J3HA11_SAPAP
OG0014163	sp|Q9ULG1|INO80_HUMAN	tr|A0A6J3FN15|A0A6J3FN15_SAPAP
OG0014164	sp|Q9Y224|RTRAF_HUMAN	tr|A0A6J3FMT0|A0A6J3FMT0_SAPAP
OG0014165	sp|Q9Y275|TN13B_HUMAN	tr|A0A6J3F949|A0A6J3F949_SAPAP
OG0014166	sp|Q9Y2J8|PADI2_HUMAN	tr|A0A6J3JNI2|A0A6J3JNI2_SAPAP
OG0014167	sp|A6NCS4|NKX26_HUMAN	tr|A0A6J3IPB8|A0A6J3IPB8_SAPAP
OG0014168	sp|A6NNA2|SRRM3_HUMAN	tr|A0A6J3FYL4|A0A6J3FYL4_SAPAP
OG0014169	sp|A6PVI3|NCB2L_HUMAN	tr|A0A6J3FNI9|A0A6J3FNI9_SAPAP
OG0014170	sp|O00750|P3C2B_HUMAN	tr|A0A6J3IQH2|A0A6J3IQH2_SAPAP
OG0014171	sp|O60248|SOX15_HUMAN	tr|A0A6J3I262|A0A6J3I262_SAPAP
OG0014172	sp|O94766|B3GA3_HUMAN	tr|A0A6J3I8Z1|A0A6J3I8Z1_SAPAP
OG0014173	sp|P13987|CD59_HUMAN	tr|A0A6J3IBB1|A0A6J3IBB1_SAPAP
OG0014174	sp|P16157|ANK1_HUMAN	tr|A0A6J3IPH2|A0A6J3IPH2_SAPAP
OG0014175	sp|P31323|KAP3_HUMAN	tr|A0A6J3HPS3|A0A6J3HPS3_SAPAP
OG0014176	sp|P35453|HXD13_HUMAN	tr|A0A6J3J0V7|A0A6J3J0V7_SAPAP
OG0014177	sp|P36382|CXA5_HUMAN	tr|A0A6J3H3K2|A0A6J3H3K2_SAPAP
OG0014178	sp|P41970|ELK3_HUMAN	tr|A0A6J3JJ41|A0A6J3JJ41_SAPAP
OG0014179	sp|P56746|CLD15_HUMAN	tr|A0A6J3FYV2|A0A6J3FYV2_SAPAP
OG0014180	sp|Q14749|GNMT_HUMAN	tr|A0A6J3JMG4|A0A6J3JMG4_SAPAP
OG0014181	sp|Q15287|RNPS1_HUMAN	tr|A0A6J3H1B6|A0A6J3H1B6_SAPAP
OG0014182	sp|Q16584|M3K11_HUMAN	tr|A0A6J3I853|A0A6J3I853_SAPAP
OG0014183	sp|Q17RW2|COOA1_HUMAN	tr|A0A6J3JCQ2|A0A6J3JCQ2_SAPAP
OG0014184	sp|Q2M2I3|FA83E_HUMAN	tr|A0A6J3HA42|A0A6J3HA42_SAPAP
OG0014185	sp|Q2NKX8|ERC6L_HUMAN	tr|A0A6J3H8D3|A0A6J3H8D3_SAPAP
OG0014186	sp|Q4VCS5|AMOT_HUMAN	tr|A0A6J3FLT4|A0A6J3FLT4_SAPAP
OG0014187	sp|Q59EK9|RUN3A_HUMAN	tr|A0A6J3I066|A0A6J3I066_SAPAP
OG0014188	sp|Q5BKZ1|ZN326_HUMAN	tr|A0A6J3FDP3|A0A6J3FDP3_SAPAP
OG0014189	sp|Q6FHJ7|SFRP4_HUMAN	tr|A0A6J3IJQ2|A0A6J3IJQ2_SAPAP
OG0014190	sp|Q6NX45|ZN774_HUMAN	tr|A0A6J3FTB0|A0A6J3FTB0_SAPAP
OG0014191	sp|Q6NXT4|ZNT6_HUMAN	tr|A0A6J3ER08|A0A6J3ER08_SAPAP
OG0014192	sp|Q6P1L8|RM14_HUMAN	tr|A0A6J3JKF3|A0A6J3JKF3_SAPAP
OG0014193	sp|Q6PEV8|F199X_HUMAN	tr|A0A6J3FNG6|A0A6J3FNG6_SAPAP
OG0014194	sp|Q6WRI0|IGS10_HUMAN	tr|A0A6J3GLW2|A0A6J3GLW2_SAPAP
OG0014195	sp|Q6ZMB0|B3GN6_HUMAN	tr|A0A6J3GAX5|A0A6J3GAX5_SAPAP
OG0014196	sp|Q86X59|CQ082_HUMAN	tr|A0A6J3HYB3|A0A6J3HYB3_SAPAP
OG0014197	sp|Q86YJ6|THNS2_HUMAN	tr|A0A6J3F1V7|A0A6J3F1V7_SAPAP
OG0014198	sp|Q8IZ13|ZBED8_HUMAN	tr|A0A6J3FTJ0|A0A6J3FTJ0_SAPAP
OG0014199	sp|Q8IZU8|DSEL_HUMAN	tr|A0A6J3J5C0|A0A6J3J5C0_SAPAP
OG0014200	sp|Q8N145|LGI3_HUMAN	tr|A0A6J3IP86|A0A6J3IP86_SAPAP
OG0014201	sp|Q8N2Z9|CENPS_HUMAN	tr|A0A6J3JPZ2|A0A6J3JPZ2_SAPAP
OG0014202	sp|Q8N3J3|HROB_HUMAN	tr|A0A6J3HY32|A0A6J3HY32_SAPAP
OG0014203	sp|Q8N5K1|CISD2_HUMAN	tr|A0A6J3GHJ3|A0A6J3GHJ3_SAPAP
OG0014204	sp|Q8NCG7|DGLB_HUMAN	tr|A0A6J3GX73|A0A6J3GX73_SAPAP
OG0014205	sp|Q8NGC5|OR6J1_HUMAN	tr|A0A6J3GSX1|A0A6J3GSX1_SAPAP
OG0014206	sp|Q8NHQ1|CEP70_HUMAN	tr|A0A6J3GUE0|A0A6J3GUE0_SAPAP
OG0014207	sp|Q8WTS1|ABHD5_HUMAN	tr|A0A6J3JHN7|A0A6J3JHN7_SAPAP
OG0014208	sp|Q8WW32|HMGB4_HUMAN	tr|A0A6J3FB08|A0A6J3FB08_SAPAP
OG0014209	sp|Q8WXW3|PIBF1_HUMAN	tr|A0A6J3HRW3|A0A6J3HRW3_SAPAP
OG0014210	sp|Q96B70|LENG9_HUMAN	tr|A0A6J3HBB7|A0A6J3HBB7_SAPAP
OG0014211	sp|Q96DI7|SNR40_HUMAN	tr|A0A6J3FAA0|A0A6J3FAA0_SAPAP
OG0014212	sp|Q96LT7|CI072_HUMAN	tr|A0A6J3JLW6|A0A6J3JLW6_SAPAP
OG0014213	sp|Q96LW4|PRIPO_HUMAN	tr|A0A6J3JJQ6|A0A6J3JJQ6_SAPAP
OG0014214	sp|Q96N11|INT15_HUMAN	tr|A0A6J3GX98|A0A6J3GX98_SAPAP
OG0014215	sp|Q96P56|CTSR2_HUMAN	tr|A0A6J3JFE7|A0A6J3JFE7_SAPAP
OG0014216	sp|Q96RQ9|OXLA_HUMAN	tr|A0A6J3GQA9|A0A6J3GQA9_SAPAP
OG0014217	sp|Q99808|S29A1_HUMAN	tr|A0A6J3JMR3|A0A6J3JMR3_SAPAP
OG0014218	sp|Q9BUX1|CHAC1_HUMAN	tr|A0A6J3FN49|A0A6J3FN49_SAPAP
OG0014219	sp|Q9BVG4|PBDC1_HUMAN	tr|A0A6J3FN76|A0A6J3FN76_SAPAP
OG0014220	sp|Q9GZT4|SRR_HUMAN	tr|A0A6J3GN53|A0A6J3GN53_SAPAP
OG0014221	sp|Q9H0A9|SPC1L_HUMAN	tr|A0A6J3HQV8|A0A6J3HQV8_SAPAP
OG0014222	sp|Q9H2H0|CXXC4_HUMAN	tr|A0A6J3FY71|A0A6J3FY71_SAPAP
OG0014223	sp|Q9H6K4|OPA3_HUMAN	tr|A0A6J3GM63|A0A6J3GM63_SAPAP
OG0014224	sp|Q9NPC2|KCNK9_HUMAN	tr|A0A6J3FYB6|A0A6J3FYB6_SAPAP
OG0014225	sp|Q9NPD3|EXOS4_HUMAN	tr|A0A6J3G178|A0A6J3G178_SAPAP
OG0014226	sp|Q9NQV8|PRDM8_HUMAN	tr|A0A6J3ESM3|A0A6J3ESM3_SAPAP
OG0014227	sp|Q9NXR5|ANR10_HUMAN	tr|A0A6J3F8W8|A0A6J3F8W8_SAPAP
OG0014228	sp|Q9UHC3|ASIC3_HUMAN	tr|A0A6J3F5L2|A0A6J3F5L2_SAPAP
OG0014229	sp|Q9UHG2|PCS1N_HUMAN	tr|A0A6J3G9R3|A0A6J3G9R3_SAPAP
OG0014230	sp|Q9UI12|VATH_HUMAN	tr|A0A6J3JAT6|A0A6J3JAT6_SAPAP
OG0014231	sp|Q9UIM3|FKBPL_HUMAN	tr|A0A6J3H4S4|A0A6J3H4S4_SAPAP
OG0014232	sp|Q9UIY3|RWD2A_HUMAN	tr|A0A6J3HMS9|A0A6J3HMS9_SAPAP
OG0014233	sp|Q9UJY5|GGA1_HUMAN	tr|A0A6J3GYK4|A0A6J3GYK4_SAPAP
OG0014234	sp|A1XBS5|CBAR1_HUMAN	tr|A0A6J3FH91|A0A6J3FH91_SAPAP
OG0014235	sp|A5PKW4|PSD1_HUMAN	tr|A0A6J3I4W2|A0A6J3I4W2_SAPAP
OG0014236	sp|A6NLX4|TM210_HUMAN	tr|A0A6J3GIC8|A0A6J3GIC8_SAPAP
OG0014237	sp|B8ZZ34|SHSA8_HUMAN	tr|A0A6J3H8B3|A0A6J3H8B3_SAPAP
OG0014238	sp|H3BR10|SMLR1_HUMAN	tr|A0A6J3HJQ1|A0A6J3HJQ1_SAPAP
OG0014239	sp|O00587|MFNG_HUMAN	tr|A0A6J3GWI8|A0A6J3GWI8_SAPAP
OG0014240	sp|O15067|PUR4_HUMAN	tr|A0A6J3I155|A0A6J3I155_SAPAP
OG0014241	sp|O15090|ZN536_HUMAN	tr|A0A6J3FI80|A0A6J3FI80_SAPAP
OG0014242	sp|O15357|SHIP2_HUMAN	tr|A0A6J3GAR0|A0A6J3GAR0_SAPAP
OG0014243	sp|O75077|ADA23_HUMAN	tr|A0A6J3HWQ2|A0A6J3HWQ2_SAPAP
OG0014244	sp|O75586|MED6_HUMAN	tr|A0A6J3F7T6|A0A6J3F7T6_SAPAP
OG0014245	sp|O75791|GRAP2_HUMAN	tr|A0A6J3GZS8|A0A6J3GZS8_SAPAP
OG0014246	sp|O75936|BODG_HUMAN	tr|A0A6J3IB80|A0A6J3IB80_SAPAP
OG0014247	sp|P07858|CATB_HUMAN	tr|A0A6J3H249|A0A6J3H249_SAPAP
OG0014248	sp|P11717|MPRI_HUMAN	tr|A0A6J3FTU7|A0A6J3FTU7_SAPAP
OG0014249	sp|P15036|ETS2_HUMAN	tr|A0A6J3HT00|A0A6J3HT00_SAPAP
OG0014250	sp|P22314|UBA1_HUMAN	tr|A0A6J3G8X1|A0A6J3G8X1_SAPAP
OG0014251	sp|P28289|TMOD1_HUMAN	tr|A0A6J3ETH4|A0A6J3ETH4_SAPAP
OG0014252	sp|P28324|ELK4_HUMAN	tr|A0A6J3IS01|A0A6J3IS01_SAPAP
OG0014253	sp|P46977|STT3A_HUMAN	tr|A0A6J3IEJ2|A0A6J3IEJ2_SAPAP
OG0014254	sp|P50452|SPB8_HUMAN	tr|A0A6J3J607|A0A6J3J607_SAPAP
OG0014255	sp|P52209|6PGD_HUMAN	tr|A0A6J3JMV0|A0A6J3JMV0_SAPAP
OG0014256	sp|P58417|NXPH1_HUMAN	tr|A0A6J3ILT5|A0A6J3ILT5_SAPAP
OG0014257	sp|P58753|TIRAP_HUMAN	tr|A0A6J3IDZ8|A0A6J3IDZ8_SAPAP
OG0014258	sp|P61073|CXCR4_HUMAN	tr|A0A6J3IJM2|A0A6J3IJM2_SAPAP
OG0014259	sp|P62273|RS29_HUMAN	tr|A0A6J3F4J5|A0A6J3F4J5_SAPAP
OG0014260	sp|P78411|IRX5_HUMAN	tr|A0A6J3G0N6|A0A6J3G0N6_SAPAP
OG0014261	sp|Q02446|SP4_HUMAN	tr|A0A6J3ILK8|A0A6J3ILK8_SAPAP
OG0014262	sp|Q14160|SCRIB_HUMAN	tr|A0A6J3G152|A0A6J3G152_SAPAP
OG0014263	sp|Q14669|TRIPC_HUMAN	tr|A0A6J3HVY5|A0A6J3HVY5_SAPAP
OG0014264	sp|Q14764|MVP_HUMAN	tr|A0A6J3F0E9|A0A6J3F0E9_SAPAP
OG0014265	sp|Q15223|NECT1_HUMAN	tr|A0A6J3IEZ5|A0A6J3IEZ5_SAPAP
OG0014266	sp|Q2MJR0|SPRE3_HUMAN	tr|A0A6J3FHE9|A0A6J3FHE9_SAPAP
OG0014267	sp|Q53R12|T4S20_HUMAN	tr|A0A6J3HTK8|A0A6J3HTK8_SAPAP
OG0014268	sp|Q53SZ7|PRR30_HUMAN	tr|A0A6J3JRS1|A0A6J3JRS1_SAPAP
OG0014269	sp|Q53TQ3|IN80D_HUMAN	tr|A0A6J3HXK8|A0A6J3HXK8_SAPAP
OG0014270	sp|Q5T160|SYRM_HUMAN	tr|A0A6J3HKW3|A0A6J3HKW3_SAPAP
OG0014271	sp|Q66K80|RUAS1_HUMAN	tr|A0A6J3GTU1|A0A6J3GTU1_SAPAP
OG0014272	sp|Q6P1J9|CDC73_HUMAN	tr|A0A6J3GLJ4|A0A6J3GLJ4_SAPAP
OG0014273	sp|Q6P1R4|DUS1L_HUMAN	tr|A0A6J3EWA2|A0A6J3EWA2_SAPAP
OG0014274	sp|Q6ZWB6|KCTD8_HUMAN	tr|A0A6J3HIN5|A0A6J3HIN5_SAPAP
OG0014275	sp|Q86UF4|CC190_HUMAN	tr|A0A6J3IZL6|A0A6J3IZL6_SAPAP
OG0014276	sp|Q8N2M8|CLASR_HUMAN	tr|A0A6J3GKY8|A0A6J3GKY8_SAPAP
OG0014277	sp|Q8N5N4|CC022_HUMAN	tr|A0A6J3H574|A0A6J3H574_SAPAP
OG0014278	sp|Q8NBA8|DTWD2_HUMAN	tr|A0A6J3HFK3|A0A6J3HFK3_SAPAP
OG0014279	sp|Q8NFJ9|BBS1_HUMAN	tr|A0A6J3I9I7|A0A6J3I9I7_SAPAP
OG0014280	sp|Q8TAL5|CI043_HUMAN	tr|A0A6J3EUJ6|A0A6J3EUJ6_SAPAP
OG0014281	sp|Q8WUD4|CCD12_HUMAN	tr|A0A6J3JII3|A0A6J3JII3_SAPAP
OG0014282	sp|Q92934|BAD_HUMAN	tr|A0A6J3IA55|A0A6J3IA55_SAPAP
OG0014283	sp|Q96A33|CCD47_HUMAN	tr|A0A6J3GW28|A0A6J3GW28_SAPAP
OG0014284	sp|Q96EA4|SPDLY_HUMAN	tr|A0A6J3FT29|A0A6J3FT29_SAPAP
OG0014285	sp|Q96I45|TM141_HUMAN	tr|A0A6J3GIJ8|A0A6J3GIJ8_SAPAP
OG0014286	sp|Q96JN2|CC136_HUMAN	tr|A0A6J3HQQ2|A0A6J3HQQ2_SAPAP
OG0014287	sp|Q96KN3|PKNX2_HUMAN	tr|A0A6J3IEH7|A0A6J3IEH7_SAPAP
OG0014288	sp|Q96PX8|SLIK1_HUMAN	tr|A0A6J3HUL3|A0A6J3HUL3_SAPAP
OG0014289	sp|Q96S82|UBL7_HUMAN	tr|A0A6J3F544|A0A6J3F544_SAPAP
OG0014290	sp|Q9BQC6|RT63_HUMAN	tr|A0A6J3GDW5|A0A6J3GDW5_SAPAP
OG0014291	sp|Q9BSC4|NOL10_HUMAN	tr|A0A6J3J576|A0A6J3J576_SAPAP
OG0014292	sp|Q9C0H6|KLHL4_HUMAN	tr|A0A6J3GB13|A0A6J3GB13_SAPAP
OG0014293	sp|Q9H875|PKRI1_HUMAN	tr|A0A6J3FYP9|A0A6J3FYP9_SAPAP
OG0014294	sp|Q9NPI7|KRCC1_HUMAN	tr|A0A6J3F1U0|A0A6J3F1U0_SAPAP
OG0014295	sp|Q9NPR9|GP108_HUMAN	tr|A0A6J3FQ93|A0A6J3FQ93_SAPAP
OG0014296	sp|Q9NR48|ASH1L_HUMAN	tr|A0A6J3GRJ3|A0A6J3GRJ3_SAPAP
OG0014297	sp|Q9P0G3|KLK14_HUMAN	tr|A0A6J3GRQ7|A0A6J3GRQ7_SAPAP
OG0014298	sp|Q9P1Z2|CACO1_HUMAN	tr|A0A6J3J044|A0A6J3J044_SAPAP
OG0014299	sp|Q9P2E7|PCD10_HUMAN	tr|A0A6J3J029|A0A6J3J029_SAPAP
OG0014300	sp|Q9UBF9|MYOTI_HUMAN	tr|A0A6J3FKR1|A0A6J3FKR1_SAPAP
OG0014301	sp|Q9UQ49|NEUR3_HUMAN	tr|A0A6J3GB11|A0A6J3GB11_SAPAP
OG0014302	sp|Q9Y5Q3|MAFB_HUMAN	tr|A0A6J3J7I3|A0A6J3J7I3_SAPAP
OG0014303	sp|O00459|P85B_HUMAN	tr|A0A6J3GZY3|A0A6J3GZY3_SAPAP
OG0014304	sp|O60306|AQR_HUMAN	tr|A0A6J3GH37|A0A6J3GH37_SAPAP
OG0014305	sp|O75096|LRP4_HUMAN	tr|A0A6J3I649|A0A6J3I649_SAPAP
OG0014306	sp|O75146|HIP1R_HUMAN	tr|A0A6J3EZJ1|A0A6J3EZJ1_SAPAP
OG0014307	sp|O75821|EIF3G_HUMAN	tr|A0A6J3FQ57|A0A6J3FQ57_SAPAP
OG0014308	sp|O75956|CDKA2_HUMAN	tr|A0A6J3I7J0|A0A6J3I7J0_SAPAP
OG0014309	sp|O76090|BEST1_HUMAN	tr|A0A6J3I928|A0A6J3I928_SAPAP
OG0014310	sp|O94955|RHBT3_HUMAN	tr|A0A6J3HP45|A0A6J3HP45_SAPAP
OG0014311	sp|O95976|IGSF6_HUMAN	tr|A0A6J3EZV3|A0A6J3EZV3_SAPAP
OG0014312	sp|P02675|FIBB_HUMAN	tr|A0A6J3FFM1|A0A6J3FFM1_SAPAP
OG0014313	sp|P08581|MET_HUMAN	tr|A0A6J3HNL3|A0A6J3HNL3_SAPAP
OG0014314	sp|P10243|MYBA_HUMAN	tr|A0A6J3JCH3|A0A6J3JCH3_SAPAP
OG0014315	sp|P10523|ARRS_HUMAN	tr|A0A6J3HTD8|A0A6J3HTD8_SAPAP
OG0014316	sp|P14314|GLU2B_HUMAN	tr|A0A6J3FQK8|A0A6J3FQK8_SAPAP
OG0014317	sp|P15822|ZEP1_HUMAN	tr|A0A6J3FD35|A0A6J3FD35_SAPAP
OG0014318	sp|P16422|EPCAM_HUMAN	tr|A0A6J3J147|A0A6J3J147_SAPAP
OG0014319	sp|P17096|HMGA1_HUMAN	tr|A0A6J3FU92|A0A6J3FU92_SAPAP
OG0014320	sp|P17482|HXB9_HUMAN	tr|A0A6J3HZF6|A0A6J3HZF6_SAPAP
OG0014321	sp|P17707|DCAM_HUMAN	tr|A0A6J3HLF9|A0A6J3HLF9_SAPAP
OG0014322	sp|P18627|LAG3_HUMAN	tr|A0A6J3FXG7|A0A6J3FXG7_SAPAP
OG0014323	sp|P34913|HYES_HUMAN	tr|A0A6J3GSG1|A0A6J3GSG1_SAPAP
OG0014324	sp|P47736|RPGP1_HUMAN	tr|A0A6J3JQ28|A0A6J3JQ28_SAPAP
OG0014325	sp|Q02747|GUC2A_HUMAN	tr|A0A6J3FBK5|A0A6J3FBK5_SAPAP
OG0014326	sp|Q15049|MLC1_HUMAN	tr|A0A6J3GWE4|A0A6J3GWE4_SAPAP
OG0014327	sp|Q3MHD2|LSM12_HUMAN	tr|A0A6J3HY49|A0A6J3HY49_SAPAP
OG0014328	sp|Q4G0P3|HYDIN_HUMAN	tr|A0A6J3ICT0|A0A6J3ICT0_SAPAP
OG0014329	sp|Q502W6|VWA3B_HUMAN	tr|A0A6J3FZN2|A0A6J3FZN2_SAPAP
OG0014330	sp|Q53HI1|UNC50_HUMAN	tr|A0A6J3G1G4|A0A6J3G1G4_SAPAP
OG0014331	sp|Q5GH73|XKR6_HUMAN	tr|A0A6J3H171|A0A6J3H171_SAPAP
OG0014332	sp|Q5UCC4|EMC10_HUMAN	tr|A0A6J3GS40|A0A6J3GS40_SAPAP
OG0014333	sp|Q5VV17|OTUD1_HUMAN	tr|A0A6J3F2J0|A0A6J3F2J0_SAPAP
OG0014334	sp|Q6EBC2|IL31_HUMAN	tr|A0A6J3HDB4|A0A6J3HDB4_SAPAP
OG0014335	sp|Q6NUQ1|RINT1_HUMAN	tr|A0A6J3HQB7|A0A6J3HQB7_SAPAP
OG0014336	sp|Q6QAJ8|TM220_HUMAN	tr|A0A6J3I2L5|A0A6J3I2L5_SAPAP
OG0014337	sp|Q6R2W3|SCND3_HUMAN	tr|A0A6J3H7S7|A0A6J3H7S7_SAPAP
OG0014338	sp|Q6ZSJ8|CA122_HUMAN	tr|A0A6J3FBS6|A0A6J3FBS6_SAPAP
OG0014339	sp|Q75VX8|GARE2_HUMAN	tr|A0A6J3HCL4|A0A6J3HCL4_SAPAP
OG0014340	sp|Q86XX4|FRAS1_HUMAN	tr|A0A6J3ESN9|A0A6J3ESN9_SAPAP
OG0014341	sp|Q86YB8|ERO1B_HUMAN	tr|A0A6J3EY25|A0A6J3EY25_SAPAP
OG0014342	sp|Q8IX18|DHX40_HUMAN	tr|A0A6J3I231|A0A6J3I231_SAPAP
OG0014343	sp|Q8IYP9|ZDH23_HUMAN	tr|A0A6J3JKL0|A0A6J3JKL0_SAPAP
