Orthogroup	Homo_sapiens	Fukomys_damarensis
OG0009797	sp|A8MTJ6|FOXI3_HUMAN	tr|A0A091EBH9|A0A091EBH9_FUKDA
OG0009798	sp|P59025|RTP1_HUMAN	tr|A0A091ECY2|A0A091ECY2_FUKDA
OG0009799	sp|P57738|TCTA_HUMAN	tr|A0A091CJA2|A0A091CJA2_FUKDA
OG0009800	sp|Q7L1W4|LRC8D_HUMAN	tr|A0A091CK18|A0A091CK18_FUKDA
OG0009801	sp|Q8IZT8|HS3S5_HUMAN	tr|A0A091CKR7|A0A091CKR7_FUKDA
OG0009802	sp|Q8N9U0|TAC2N_HUMAN	tr|A0A091CLN2|A0A091CLN2_FUKDA
OG0009803	sp|Q14990|ODFP1_HUMAN	tr|A0A091CMG0|A0A091CMG0_FUKDA
OG0009804	sp|Q8IVL8|CBPO_HUMAN	tr|A0A091CMR0|A0A091CMR0_FUKDA
OG0009805	sp|P12980|LYL1_HUMAN	tr|A0A091CPI5|A0A091CPI5_FUKDA
OG0009806	sp|Q8WUJ1|NEUFC_HUMAN	tr|A0A091CQG6|A0A091CQG6_FUKDA
OG0009807	sp|P18065|IBP2_HUMAN	tr|A0A091CS40|A0A091CS40_FUKDA
OG0009808	sp|Q9UJ71|CLC4K_HUMAN	tr|A0A091CT59|A0A091CT59_FUKDA
OG0009809	sp|Q68CR1|SE1L3_HUMAN	tr|A0A091CTE4|A0A091CTE4_FUKDA
OG0009810	sp|Q01064|PDE1B_HUMAN	tr|A0A091CUI3|A0A091CUI3_FUKDA
OG0009811	sp|Q7RTV3|ZN367_HUMAN	tr|A0A091CUJ9|A0A091CUJ9_FUKDA
OG0009812	sp|Q5QGZ9|CL12A_HUMAN	tr|A0A091CVD7|A0A091CVD7_FUKDA
OG0009813	sp|Q9NPF7|IL23A_HUMAN	tr|A0A091CXP4|A0A091CXP4_FUKDA
OG0009814	sp|Q96C57|CSTOS_HUMAN	tr|A0A091CYI1|A0A091CYI1_FUKDA
OG0009815	sp|Q92733|PRCC_HUMAN	tr|A0A091CYI8|A0A091CYI8_FUKDA
OG0009816	sp|O43175|SERA_HUMAN	tr|A0A091CYZ2|A0A091CYZ2_FUKDA
OG0009817	sp|Q96D96|HVCN1_HUMAN	tr|A0A091CZ81|A0A091CZ81_FUKDA
OG0009818	sp|O95294|RASL1_HUMAN	tr|A0A091D0A6|A0A091D0A6_FUKDA
OG0009819	sp|O00213|APBB1_HUMAN	tr|A0A091D3H7|A0A091D3H7_FUKDA
OG0009820	sp|Q86WK7|AMGO3_HUMAN	tr|A0A091D6W1|A0A091D6W1_FUKDA
OG0009821	sp|O15067|PUR4_HUMAN	tr|A0A091D7P8|A0A091D7P8_FUKDA
OG0009822	sp|Q9HCT0|FGF22_HUMAN	tr|A0A091D9W2|A0A091D9W2_FUKDA
OG0009823	sp|Q8TER5|ARH40_HUMAN	tr|A0A091DAP9|A0A091DAP9_FUKDA
OG0009824	sp|Q9H4B0|OSGL1_HUMAN	tr|A0A091DBT3|A0A091DBT3_FUKDA
OG0009825	sp|P28290|ITPI2_HUMAN	tr|A0A091DBX6|A0A091DBX6_FUKDA
OG0009826	sp|Q5TGU0|TSPO2_HUMAN	tr|A0A091DE37|A0A091DE37_FUKDA
OG0009827	sp|Q7M4L6|SHF_HUMAN	tr|A0A091DGU6|A0A091DGU6_FUKDA
OG0009828	sp|Q9BW27|NUP85_HUMAN	tr|A0A091DHG9|A0A091DHG9_FUKDA
OG0009829	sp|Q9HC96|CAN10_HUMAN	tr|A0A091DIB6|A0A091DIB6_FUKDA
OG0009830	sp|Q96QZ7|MAGI1_HUMAN	tr|A0A091DIF6|A0A091DIF6_FUKDA
OG0009831	sp|Q13569|TDG_HUMAN	tr|A0A091DIH6|A0A091DIH6_FUKDA
OG0009832	sp|Q7L099|RUFY3_HUMAN	tr|A0A091DJ41|A0A091DJ41_FUKDA
OG0009833	sp|Q7Z429|LFG1_HUMAN	tr|A0A091DJF6|A0A091DJF6_FUKDA
OG0009834	sp|O14684|PTGES_HUMAN	tr|A0A091DLE8|A0A091DLE8_FUKDA
OG0009835	sp|Q9BV29|CCD32_HUMAN	tr|A0A091DPD5|A0A091DPD5_FUKDA
OG0009836	sp|Q6ZMZ0|RN19B_HUMAN	tr|A0A091DQA8|A0A091DQA8_FUKDA
OG0009837	sp|Q86Y25|Z354C_HUMAN	tr|A0A091DT10|A0A091DT10_FUKDA
OG0009838	sp|P50583|AP4A_HUMAN	tr|A0A091DT68|A0A091DT68_FUKDA
OG0009839	sp|Q9NZL6|RGL1_HUMAN	tr|A0A091DU65|A0A091DU65_FUKDA
OG0009840	sp|Q96B23|CR025_HUMAN	tr|A0A091DVQ4|A0A091DVQ4_FUKDA
OG0009841	sp|Q8NA72|POC5_HUMAN	tr|A0A091DYQ2|A0A091DYQ2_FUKDA
OG0009842	sp|Q9BQB6|VKOR1_HUMAN	tr|A0A091DZ28|A0A091DZ28_FUKDA
OG0009843	sp|O43934|MFS11_HUMAN	tr|A0A091DZD2|A0A091DZD2_FUKDA
OG0009844	sp|Q99584|S10AD_HUMAN	tr|A0A091E0W7|A0A091E0W7_FUKDA
OG0009845	sp|Q8NGX8|OR6Y1_HUMAN	tr|A0A091E245|A0A091E245_FUKDA
OG0009846	sp|Q9BXP5|SRRT_HUMAN	tr|A0A091E2D8|A0A091E2D8_FUKDA
OG0009847	sp|Q9ULE6|PALD_HUMAN	tr|A0A091E2M0|A0A091E2M0_FUKDA
OG0009848	sp|Q5VT99|LRC38_HUMAN	tr|A0A091E4S2|A0A091E4S2_FUKDA
OG0009849	sp|A6NN90|CB081_HUMAN	tr|A0A091E511|A0A091E511_FUKDA
OG0009850	sp|Q8NH81|O10G6_HUMAN	tr|A0A091EK99|A0A091EK99_FUKDA
OG0009851	sp|Q86Y97|KMT5C_HUMAN	tr|A0A091ELM0|A0A091ELM0_FUKDA
OG0009852	sp|P10124|SRGN_HUMAN	tr|A0A091EMS8|A0A091EMS8_FUKDA
OG0009853	sp|P28331|NDUS1_HUMAN	tr|A0A091CIR6|A0A091CIR6_FUKDA
OG0009854	sp|Q5VT52|RPRD2_HUMAN	tr|A0A091CLJ2|A0A091CLJ2_FUKDA
OG0009855	sp|Q9Y6J6|KCNE2_HUMAN	tr|A0A091CN94|A0A091CN94_FUKDA
OG0009856	sp|P51654|GPC3_HUMAN	tr|A0A091CNL3|A0A091CNL3_FUKDA
OG0009857	sp|Q8NE28|STKL1_HUMAN	tr|A0A091CQQ8|A0A091CQQ8_FUKDA
OG0009858	sp|O15117|FYB1_HUMAN	tr|A0A091CS12|A0A091CS12_FUKDA
OG0009859	sp|A4UGR9|XIRP2_HUMAN	tr|A0A091CSX0|A0A091CSX0_FUKDA
OG0009860	sp|Q8IX19|MCEM1_HUMAN	tr|A0A091CWE5|A0A091CWE5_FUKDA
OG0009861	sp|Q8TER0|SNED1_HUMAN	tr|A0A091CWI6|A0A091CWI6_FUKDA
OG0009862	sp|Q92844|TANK_HUMAN	tr|A0A091CX19|A0A091CX19_FUKDA
OG0009863	sp|Q96RI0|PAR4_HUMAN	tr|A0A091CY41|A0A091CY41_FUKDA
OG0009864	sp|Q52LA3|LIN52_HUMAN	tr|A0A091D266|A0A091D266_FUKDA
OG0009865	sp|P53990|IST1_HUMAN	tr|A0A091D2D2|A0A091D2D2_FUKDA
OG0009866	sp|Q06136|KDSR_HUMAN	tr|A0A091D2Q4|A0A091D2Q4_FUKDA
OG0009867	sp|Q8N5U0|CK042_HUMAN	tr|A0A091D3I1|A0A091D3I1_FUKDA
OG0009868	sp|Q9BVP2|GNL3_HUMAN	tr|A0A091D4R7|A0A091D4R7_FUKDA
OG0009869	sp|Q8N4E4|PDCL2_HUMAN	tr|A0A091D5Y0|A0A091D5Y0_FUKDA
OG0009870	sp|P42685|FRK_HUMAN	tr|A0A091D8W7|A0A091D8W7_FUKDA
OG0009871	sp|Q8NFP4|MDGA1_HUMAN	tr|A0A091D916|A0A091D916_FUKDA
OG0009872	sp|P08575|PTPRC_HUMAN	tr|A0A091DDM9|A0A091DDM9_FUKDA
OG0009873	sp|Q5JVL4|EFHC1_HUMAN	tr|A0A091DE04|A0A091DE04_FUKDA
OG0009874	sp|O15522|NKX28_HUMAN	tr|A0A091DHN5|A0A091DHN5_FUKDA
OG0009875	sp|Q9HCR9|PDE11_HUMAN	tr|A0A091DHY2|A0A091DHY2_FUKDA
OG0009876	sp|Q9Y296|TPPC4_HUMAN	tr|A0A091DIZ1|A0A091DIZ1_FUKDA
OG0009877	sp|P41208|CETN2_HUMAN	tr|A0A091DJE0|A0A091DJE0_FUKDA
OG0009878	sp|O94874|UFL1_HUMAN	tr|A0A091DM06|A0A091DM06_FUKDA
OG0009879	sp|Q13683|ITA7_HUMAN	tr|A0A091DP63|A0A091DP63_FUKDA
OG0009880	sp|Q12951|FOXI1_HUMAN	tr|A0A091DPS9|A0A091DPS9_FUKDA
OG0009881	sp|Q7Z699|SPRE1_HUMAN	tr|A0A091DR11|A0A091DR11_FUKDA
OG0009882	sp|O00192|ARVC_HUMAN	tr|A0A091DRR1|A0A091DRR1_FUKDA
OG0009883	sp|Q9UD71|PPR1B_HUMAN	tr|A0A091DRW9|A0A091DRW9_FUKDA
OG0009884	sp|Q9UGM5|FETUB_HUMAN	tr|A0A091DSE9|A0A091DSE9_FUKDA
OG0009885	sp|O00512|BCL9_HUMAN	tr|A0A091DTE3|A0A091DTE3_FUKDA
OG0009886	sp|Q8N1W2|ZN710_HUMAN	tr|A0A091DU45|A0A091DU45_FUKDA
OG0009887	sp|O43272|PROD_HUMAN	tr|A0A091DUQ7|A0A091DUQ7_FUKDA
OG0009888	sp|P11597|CETP_HUMAN	tr|A0A091DVX6|A0A091DVX6_FUKDA
OG0009889	sp|O96000|NDUBA_HUMAN	tr|A0A091DWC8|A0A091DWC8_FUKDA
OG0009890	sp|Q99720|SGMR1_HUMAN	tr|A0A091DY03|A0A091DY03_FUKDA
OG0009891	sp|Q9UI26|IPO11_HUMAN	tr|A0A091DY52|A0A091DY52_FUKDA
OG0009892	sp|P04035|HMDH_HUMAN	tr|A0A091DYQ6|A0A091DYQ6_FUKDA
OG0009893	sp|Q9UPN4|CP131_HUMAN	tr|A0A091DZ57|A0A091DZ57_FUKDA
OG0009894	sp|Q96B26|EXOS8_HUMAN	tr|A0A091E0Y0|A0A091E0Y0_FUKDA
OG0009895	sp|Q6Y1H2|HACD2_HUMAN	tr|A0A091E1R6|A0A091E1R6_FUKDA
OG0009896	sp|P61218|RPAB2_HUMAN	tr|A0A091E201|A0A091E201_FUKDA
OG0009897	sp|Q7LFX5|CHSTF_HUMAN	tr|A0A091E4Z6|A0A091E4Z6_FUKDA
OG0009898	sp|Q4G0N8|SL9C1_HUMAN	tr|A0A091E6N7|A0A091E6N7_FUKDA
OG0009899	sp|Q9HAT2|SIAE_HUMAN	tr|A0A091E8B4|A0A091E8B4_FUKDA
OG0009900	sp|Q9NUD7|CT096_HUMAN	tr|A0A091EG95|A0A091EG95_FUKDA
OG0009901	sp|Q5TGY1|TMCO4_HUMAN	tr|A0A091CMM1|A0A091CMM1_FUKDA
OG0009902	sp|P30291|WEE1_HUMAN	tr|A0A091CNP3|A0A091CNP3_FUKDA
OG0009903	sp|Q99732|LITAF_HUMAN	tr|A0A091CRW7|A0A091CRW7_FUKDA
OG0009904	sp|Q5JR98|DYLT4_HUMAN	tr|A0A091CSK9|A0A091CSK9_FUKDA
OG0009905	sp|Q7Z4J2|GL6D1_HUMAN	tr|A0A091CT06|A0A091CT06_FUKDA
OG0009906	sp|P08185|CBG_HUMAN	tr|A0A091CTS9|A0A091CTS9_FUKDA
OG0009907	sp|Q3KNW5|SOAT_HUMAN	tr|A0A091CWG3|A0A091CWG3_FUKDA
OG0009908	sp|Q9Y5K3|PCY1B_HUMAN	tr|A0A091CWV5|A0A091CWV5_FUKDA
OG0009909	sp|Q8IY92|SLX4_HUMAN	tr|A0A091D1D9|A0A091D1D9_FUKDA
OG0009910	sp|Q96GC5|RM48_HUMAN	tr|A0A091D1G8|A0A091D1G8_FUKDA
OG0009911	sp|Q9UHR4|BI2L1_HUMAN	tr|A0A091D2U2|A0A091D2U2_FUKDA
OG0009912	sp|P42858|HD_HUMAN	tr|A0A091D3Y8|A0A091D3Y8_FUKDA
OG0009913	sp|Q6NSZ9|ZSC25_HUMAN	tr|A0A091D4Y8|A0A091D4Y8_FUKDA
OG0009914	sp|Q709C8|VP13C_HUMAN	tr|A0A091D6X5|A0A091D6X5_FUKDA
OG0009915	sp|Q8NEG5|ZSWM2_HUMAN	tr|A0A091D750|A0A091D750_FUKDA
OG0009916	sp|Q96GM1|PLPR2_HUMAN	tr|A0A091D9I5|A0A091D9I5_FUKDA
OG0009917	sp|P41247|PLPL4_HUMAN	tr|A0A091DCB3|A0A091DCB3_FUKDA
OG0009918	sp|Q6DT37|MRCKG_HUMAN	tr|A0A091DDS9|A0A091DDS9_FUKDA
OG0009919	sp|Q53HV7|SMUG1_HUMAN	tr|A0A091DET1|A0A091DET1_FUKDA
OG0009920	sp|Q8N5M4|TTC9C_HUMAN	tr|A0A091DFZ7|A0A091DFZ7_FUKDA
OG0009921	sp|Q13795|ARFRP_HUMAN	tr|A0A091DGF6|A0A091DGF6_FUKDA
OG0009922	sp|Q14693|LPIN1_HUMAN	tr|A0A091DGH2|A0A091DGH2_FUKDA
OG0009923	sp|Q9Y3A5|SBDS_HUMAN	tr|A0A091DLS2|A0A091DLS2_FUKDA
OG0009924	sp|Q86VZ6|JAZF1_HUMAN	tr|A0A091DMN3|A0A091DMN3_FUKDA
OG0009925	sp|Q6PUV4|CPLX2_HUMAN	tr|A0A091DPN3|A0A091DPN3_FUKDA
OG0009926	sp|P22792|CPN2_HUMAN	tr|A0A091DSA1|A0A091DSA1_FUKDA
OG0009927	sp|Q07617|SPAG1_HUMAN	tr|A0A091DSZ4|A0A091DSZ4_FUKDA
OG0009928	sp|Q53TS8|CTSRT_HUMAN	tr|A0A091DTU0|A0A091DTU0_FUKDA
OG0009929	sp|P69905|HBA_HUMAN	tr|A0A091DUP2|A0A091DUP2_FUKDA
OG0009930	sp|Q12802|AKP13_HUMAN	tr|A0A091DWA8|A0A091DWA8_FUKDA
OG0009931	sp|O75783|RHBL1_HUMAN	tr|A0A091DWG2|A0A091DWG2_FUKDA
OG0009932	sp|Q8IZT6|ASPM_HUMAN	tr|A0A091E0L4|A0A091E0L4_FUKDA
OG0009933	sp|Q9BY12|SCAPE_HUMAN	tr|A0A091E0Q4|A0A091E0Q4_FUKDA
OG0009934	sp|Q14289|FAK2_HUMAN	tr|A0A091E139|A0A091E139_FUKDA
OG0009935	sp|Q9Y3Y2|CHTOP_HUMAN	tr|A0A091E1B8|A0A091E1B8_FUKDA
OG0009936	sp|Q92794|KAT6A_HUMAN	tr|A0A091E1H7|A0A091E1H7_FUKDA
OG0009937	sp|Q9UI42|CBPA4_HUMAN	tr|A0A091E2Q5|A0A091E2Q5_FUKDA
OG0009938	sp|Q969F2|NKD2_HUMAN	tr|A0A091E546|A0A091E546_FUKDA
OG0009939	sp|Q5T0L3|SPT46_HUMAN	tr|A0A091E717|A0A091E717_FUKDA
OG0009940	sp|Q969L4|LSM10_HUMAN	tr|A0A091EB32|A0A091EB32_FUKDA
OG0009941	sp|Q9H871|RMD5A_HUMAN	tr|A0A091EBI7|A0A091EBI7_FUKDA
OG0009942	sp|P00451|FA8_HUMAN	tr|A0A091EC19|A0A091EC19_FUKDA
OG0009943	sp|Q9NS56|TOPRS_HUMAN	tr|A0A091EIL2|A0A091EIL2_FUKDA
OG0009944	sp|Q9P2I0|CPSF2_HUMAN	tr|A0A091CIM7|A0A091CIM7_FUKDA
OG0009945	sp|P23945|FSHR_HUMAN	tr|A0A091CM29|A0A091CM29_FUKDA
OG0009946	sp|Q9H161|ALX4_HUMAN	tr|A0A091CPA5|A0A091CPA5_FUKDA
OG0009947	sp|Q9BXF6|RFIP5_HUMAN	tr|A0A091CS31|A0A091CS31_FUKDA
OG0009948	sp|Q99726|ZNT3_HUMAN	tr|A0A091CUU8|A0A091CUU8_FUKDA
OG0009949	sp|O75146|HIP1R_HUMAN	tr|A0A091CV96|A0A091CV96_FUKDA
OG0009950	sp|O15155|BET1_HUMAN	tr|A0A091CW40|A0A091CW40_FUKDA
OG0009951	sp|Q8WXD5|GEMI6_HUMAN	tr|A0A091CX82|A0A091CX82_FUKDA
OG0009952	sp|P50748|KNTC1_HUMAN	tr|A0A091CXS2|A0A091CXS2_FUKDA
OG0009953	sp|Q8N143|BCL6B_HUMAN	tr|A0A091CYA9|A0A091CYA9_FUKDA
OG0009954	sp|Q5VXI9|LIPN_HUMAN	tr|A0A091CYG8|A0A091CYG8_FUKDA
OG0009955	sp|P24588|AKAP5_HUMAN	tr|A0A091CZD2|A0A091CZD2_FUKDA
OG0009956	sp|P62699|YPEL5_HUMAN	tr|A0A091CZG7|A0A091CZG7_FUKDA
OG0009957	sp|P61244|MAX_HUMAN	tr|A0A091D0T2|A0A091D0T2_FUKDA
OG0009958	sp|Q96QP1|ALPK1_HUMAN	tr|A0A091D130|A0A091D130_FUKDA
OG0009959	sp|Q5SQI0|ATAT_HUMAN	tr|A0A091D248|A0A091D248_FUKDA
OG0009960	sp|Q96A35|RM24_HUMAN	tr|A0A091D3S2|A0A091D3S2_FUKDA
OG0009961	sp|Q9Y274|SIA10_HUMAN	tr|A0A091D6H9|A0A091D6H9_FUKDA
OG0009962	sp|Q8N8B7|TEANC_HUMAN	tr|A0A091D8Y4|A0A091D8Y4_FUKDA
OG0009963	sp|Q13112|CAF1B_HUMAN	tr|A0A091DD37|A0A091DD37_FUKDA
OG0009964	sp|Q8IZ40|RCOR2_HUMAN	tr|A0A091DD78|A0A091DD78_FUKDA
OG0009965	sp|Q9UI15|TAGL3_HUMAN	tr|A0A091DF67|A0A091DF67_FUKDA
OG0009966	sp|Q03395|ROM1_HUMAN	tr|A0A091DG04|A0A091DG04_FUKDA
OG0009967	sp|Q96JP5|ZFP91_HUMAN	tr|A0A091DGX1|A0A091DGX1_FUKDA
OG0009968	sp|Q9Y224|RTRAF_HUMAN	tr|A0A091DGY8|A0A091DGY8_FUKDA
OG0009969	sp|Q8NE79|POPD1_HUMAN	tr|A0A091DHR9|A0A091DHR9_FUKDA
OG0009970	sp|Q16236|NF2L2_HUMAN	tr|A0A091DHX8|A0A091DHX8_FUKDA
OG0009971	sp|Q9H2A7|CXL16_HUMAN	tr|A0A091DJD8|A0A091DJD8_FUKDA
OG0009972	sp|Q15024|EXOS7_HUMAN	tr|A0A091DMC2|A0A091DMC2_FUKDA
OG0009973	sp|P81277|PRRP_HUMAN	tr|A0A091DPQ1|A0A091DPQ1_FUKDA
OG0009974	sp|Q92759|TF2H4_HUMAN	tr|A0A091DQI6|A0A091DQI6_FUKDA
OG0009975	sp|Q8WXK3|ASB13_HUMAN	tr|A0A091DQV9|A0A091DQV9_FUKDA
OG0009976	sp|Q9NX45|SOLH2_HUMAN	tr|A0A091DSX0|A0A091DSX0_FUKDA
OG0009977	sp|P83369|LSM11_HUMAN	tr|A0A091DT13|A0A091DT13_FUKDA
OG0009978	sp|O60762|DPM1_HUMAN	tr|A0A091DUS0|A0A091DUS0_FUKDA
OG0009979	sp|P23942|PRPH2_HUMAN	tr|A0A091DVN3|A0A091DVN3_FUKDA
OG0009980	sp|P26368|U2AF2_HUMAN	tr|A0A091DWG1|A0A091DWG1_FUKDA
OG0009981	sp|P20849|CO9A1_HUMAN	tr|A0A091DYF2|A0A091DYF2_FUKDA
OG0009982	sp|Q7Z404|TMC4_HUMAN	tr|A0A091E1B4|A0A091E1B4_FUKDA
OG0009983	sp|Q9NX07|TSAP1_HUMAN	tr|A0A091E2W8|A0A091E2W8_FUKDA
OG0009984	sp|Q9HAW0|BRF2_HUMAN	tr|A0A091E2Y0|A0A091E2Y0_FUKDA
OG0009985	sp|P09529|INHBB_HUMAN	tr|A0A091E436|A0A091E436_FUKDA
OG0009986	sp|Q9UPW6|SATB2_HUMAN	tr|A0A091E4H9|A0A091E4H9_FUKDA
OG0009987	sp|P51149|RAB7A_HUMAN	tr|A0A091E701|A0A091E701_FUKDA
OG0009988	sp|Q9P2J8|ZN624_HUMAN	tr|A0A091EJ71|A0A091EJ71_FUKDA
OG0009989	sp|Q9BZE9|ASPC1_HUMAN	tr|A0A091EJP1|A0A091EJP1_FUKDA
OG0009990	sp|Q68D85|NR3L1_HUMAN	tr|A0A091CJH5|A0A091CJH5_FUKDA
OG0009991	sp|Q8TEW8|PAR3L_HUMAN	tr|A0A091CKV2|A0A091CKV2_FUKDA
OG0009992	sp|A6NGH7|CC160_HUMAN	tr|A0A091CPJ5|A0A091CPJ5_FUKDA
OG0009993	sp|Q96MU7|YTDC1_HUMAN	tr|A0A091CSK1|A0A091CSK1_FUKDA
OG0009994	sp|P62891|RL39_HUMAN	tr|A0A091CSV2|A0A091CSV2_FUKDA
OG0009995	sp|Q2KHR2|RFX7_HUMAN	tr|A0A091CTV3|A0A091CTV3_FUKDA
OG0009996	sp|O43504|LTOR5_HUMAN	tr|A0A091CX80|A0A091CX80_FUKDA
OG0009997	sp|Q9BRV3|SWET1_HUMAN	tr|A0A091CYN3|A0A091CYN3_FUKDA
OG0009998	sp|Q15020|SART3_HUMAN	tr|A0A091CZS6|A0A091CZS6_FUKDA
OG0009999	sp|Q86US8|EST1A_HUMAN	tr|A0A091D097|A0A091D097_FUKDA
OG0010000	sp|P60893|GPR85_HUMAN	tr|A0A091D0W3|A0A091D0W3_FUKDA
OG0010001	sp|Q7Z5Q5|DPOLN_HUMAN	tr|A0A091D0W9|A0A091D0W9_FUKDA
OG0010002	sp|P00915|CAH1_HUMAN	tr|A0A091D1C7|A0A091D1C7_FUKDA
OG0010003	sp|Q96IY1|NSL1_HUMAN	tr|A0A091D335|A0A091D335_FUKDA
OG0010004	sp|Q96JM2|ZN462_HUMAN	tr|A0A091D6Q2|A0A091D6Q2_FUKDA
OG0010005	sp|Q9H4M7|PKHA4_HUMAN	tr|A0A091D704|A0A091D704_FUKDA
OG0010006	sp|Q9P1Z9|CC180_HUMAN	tr|A0A091D8C8|A0A091D8C8_FUKDA
OG0010007	sp|O43529|CHSTA_HUMAN	tr|A0A091D9S7|A0A091D9S7_FUKDA
OG0010008	sp|Q5DID0|UROL1_HUMAN	tr|A0A091DCZ8|A0A091DCZ8_FUKDA
OG0010009	sp|P0C6A0|ZGLP1_HUMAN	tr|A0A091DE63|A0A091DE63_FUKDA
OG0010010	sp|Q96L50|LLR1_HUMAN	tr|A0A091DFC4|A0A091DFC4_FUKDA
OG0010011	sp|Q9Y2R2|PTN22_HUMAN	tr|A0A091DGZ1|A0A091DGZ1_FUKDA
OG0010012	sp|P48556|PSMD8_HUMAN	tr|A0A091DH60|A0A091DH60_FUKDA
OG0010013	sp|Q6XQN6|PNCB_HUMAN	tr|A0A091DHV6|A0A091DHV6_FUKDA
OG0010014	sp|Q15431|SYCP1_HUMAN	tr|A0A091DIL7|A0A091DIL7_FUKDA
OG0010015	sp|Q9NQ75|CASS4_HUMAN	tr|A0A091DJT8|A0A091DJT8_FUKDA
OG0010016	sp|Q9ULI0|ATD2B_HUMAN	tr|A0A091DKQ4|A0A091DKQ4_FUKDA
OG0010017	sp|Q494U1|PKHN1_HUMAN	tr|A0A091DMS7|A0A091DMS7_FUKDA
OG0010018	sp|Q8WWF6|DNJB3_HUMAN	tr|A0A091DMW2|A0A091DMW2_FUKDA
OG0010019	sp|O60220|TIM8A_HUMAN	tr|A0A091DN58|A0A091DN58_FUKDA
OG0010020	sp|Q96QA6|YPEL2_HUMAN	tr|A0A091DNW9|A0A091DNW9_FUKDA
OG0010021	sp|P51687|SUOX_HUMAN	tr|A0A091DP44|A0A091DP44_FUKDA
OG0010022	sp|Q5SYE7|NHSL1_HUMAN	tr|A0A091DP76|A0A091DP76_FUKDA
OG0010023	sp|Q7RTR2|NLRC3_HUMAN	tr|A0A091DPQ3|A0A091DPQ3_FUKDA
OG0010024	sp|Q49A26|GLYR1_HUMAN	tr|A0A091DPS5|A0A091DPS5_FUKDA
OG0010025	sp|Q9UBV8|PEF1_HUMAN	tr|A0A091DQM1|A0A091DQM1_FUKDA
OG0010026	sp|Q9NRJ4|TULP4_HUMAN	tr|A0A091DRD9|A0A091DRD9_FUKDA
OG0010027	sp|P84098|RL19_HUMAN	tr|A0A091DRX3|A0A091DRX3_FUKDA
OG0010028	sp|Q5VU43|MYOME_HUMAN	tr|A0A091DTD5|A0A091DTD5_FUKDA
OG0010029	sp|Q9UBD6|RHCG_HUMAN	tr|A0A091DVU5|A0A091DVU5_FUKDA
OG0010030	sp|Q96JM3|CHAP1_HUMAN	tr|A0A091DXJ1|A0A091DXJ1_FUKDA
OG0010031	sp|P63220|RS21_HUMAN	tr|A0A091E445|A0A091E445_FUKDA
OG0010032	sp|Q9H5L6|THAP9_HUMAN	tr|A0A091E5P2|A0A091E5P2_FUKDA
OG0010033	sp|Q93038|TNR25_HUMAN	tr|A0A091E9D4|A0A091E9D4_FUKDA
OG0010034	sp|Q9NTJ5|SAC1_HUMAN	tr|A0A091ED64|A0A091ED64_FUKDA
OG0010035	sp|P35443|TSP4_HUMAN	tr|A0A091EN70|A0A091EN70_FUKDA
OG0010036	sp|Q8IYA7|MKX_HUMAN	tr|A0A091CM27|A0A091CM27_FUKDA
OG0010037	sp|Q7Z6K1|THAP5_HUMAN	tr|A0A091CMW0|A0A091CMW0_FUKDA
OG0010038	sp|Q6ZTR5|CFA47_HUMAN	tr|A0A091CNW2|A0A091CNW2_FUKDA
OG0010039	sp|O15178|TBXT_HUMAN	tr|A0A091CP56|A0A091CP56_FUKDA
OG0010040	sp|Q8IU81|I2BP1_HUMAN	tr|A0A091CP58|A0A091CP58_FUKDA
OG0010041	sp|Q6SJ96|TBPL2_HUMAN	tr|A0A091CPA6|A0A091CPA6_FUKDA
OG0010042	sp|Q8TAG6|VEXIN_HUMAN	tr|A0A091CRA6|A0A091CRA6_FUKDA
OG0010043	sp|Q96JQ2|CLMN_HUMAN	tr|A0A091CTR6|A0A091CTR6_FUKDA
OG0010044	sp|P81274|GPSM2_HUMAN	tr|A0A091CY32|A0A091CY32_FUKDA
OG0010045	sp|O75379|VAMP4_HUMAN	tr|A0A091D0C1|A0A091D0C1_FUKDA
OG0010046	sp|Q8N4V2|SVOP_HUMAN	tr|A0A091D0S1|A0A091D0S1_FUKDA
OG0010047	sp|Q66K79|CBPZ_HUMAN	tr|A0A091D0Y2|A0A091D0Y2_FUKDA
OG0010048	sp|P29373|RABP2_HUMAN	tr|A0A091D1M1|A0A091D1M1_FUKDA
OG0010049	sp|Q76I76|SSH2_HUMAN	tr|A0A091D3E3|A0A091D3E3_FUKDA
OG0010050	sp|Q96JN8|NEUL4_HUMAN	tr|A0A091D7K9|A0A091D7K9_FUKDA
OG0010051	sp|Q969X6|UTP4_HUMAN	tr|A0A091DB16|A0A091DB16_FUKDA
OG0010052	sp|Q8IYR0|CF206_HUMAN	tr|A0A091DB98|A0A091DB98_FUKDA
OG0010053	sp|Q16625|OCLN_HUMAN	tr|A0A091DBC1|A0A091DBC1_FUKDA
OG0010054	sp|Q8NFG4|FLCN_HUMAN	tr|A0A091DBM4|A0A091DBM4_FUKDA
OG0010055	sp|E9PQX1|TM262_HUMAN	tr|A0A091DD42|A0A091DD42_FUKDA
OG0010056	sp|Q96M29|TEKT5_HUMAN	tr|A0A091DDT4|A0A091DDT4_FUKDA
OG0010057	sp|Q96AJ9|VTI1A_HUMAN	tr|A0A091DFD2|A0A091DFD2_FUKDA
OG0010058	sp|Q9BYL1|SAM10_HUMAN	tr|A0A091DFT8|A0A091DFT8_FUKDA
