Orthogroup	Homo_sapiens	Lynx_canadensis
OG0013181	sp|Q9NS18|GLRX2_HUMAN	tr|A0A667IGN5|A0A667IGN5_LYNCA
OG0013182	sp|Q9NTK1|DEPP1_HUMAN	tr|A0A667I5Q7|A0A667I5Q7_LYNCA
OG0013183	sp|Q9NVS2|RT18A_HUMAN	tr|A0A667GAE8|A0A667GAE8_LYNCA
OG0013184	sp|Q9NWX6|THG1_HUMAN	tr|A0A667GGN2|A0A667GGN2_LYNCA
OG0013185	sp|Q9NYF3|FA53C_HUMAN	tr|A0A667G045|A0A667G045_LYNCA
OG0013186	sp|Q9UKR3|KLK13_HUMAN	tr|A0A667I911|A0A667I911_LYNCA
OG0013187	sp|Q9UKY4|POMT2_HUMAN	tr|A0A667HQM5|A0A667HQM5_LYNCA
OG0013188	sp|Q9ULD2|MTUS1_HUMAN	tr|A0A667GGN8|A0A667GGN8_LYNCA
OG0013189	sp|Q9UNY4|TTF2_HUMAN	tr|A0A667HZ00|A0A667HZ00_LYNCA
OG0013190	sp|A0A0B4J234|TVA2_HUMAN	tr|A0A667H1U8|A0A667H1U8_LYNCA
OG0013191	tr|A0A0C4DGP1|A0A0C4DGP1_HUMAN	tr|A0A667I9Z0|A0A667I9Z0_LYNCA
OG0013192	sp|O00418|EF2K_HUMAN	tr|A0A667I6K4|A0A667I6K4_LYNCA
OG0013193	sp|O60220|TIM8A_HUMAN	tr|A0A667I875|A0A667I875_LYNCA
OG0013194	sp|O75052|CAPON_HUMAN	tr|A0A667IDZ9|A0A667IDZ9_LYNCA
OG0013195	sp|O75448|MED24_HUMAN	tr|A0A667HV31|A0A667HV31_LYNCA
OG0013196	sp|P0C024|NUDT7_HUMAN	tr|A0A667HXR6|A0A667HXR6_LYNCA
OG0013197	sp|P20933|ASPG_HUMAN	tr|A0A667G1W7|A0A667G1W7_LYNCA
OG0013198	sp|P41161|ETV5_HUMAN	tr|A0A667GJ16|A0A667GJ16_LYNCA
OG0013199	sp|P49721|PSB2_HUMAN	tr|A0A667GHY8|A0A667GHY8_LYNCA
OG0013200	sp|P50583|AP4A_HUMAN	tr|A0A667ISD5|A0A667ISD5_LYNCA
OG0013201	sp|P51168|SCNNB_HUMAN	tr|A0A667I7F9|A0A667I7F9_LYNCA
OG0013202	sp|P51797|CLCN6_HUMAN	tr|A0A667I6W0|A0A667I6W0_LYNCA
OG0013203	sp|P52429|DGKE_HUMAN	tr|A0A667IVB8|A0A667IVB8_LYNCA
OG0013204	sp|P53671|LIMK2_HUMAN	tr|A0A667IDJ5|A0A667IDJ5_LYNCA
OG0013205	sp|P57740|NU107_HUMAN	tr|A0A667G790|A0A667G790_LYNCA
OG0013206	sp|Q02548|PAX5_HUMAN	tr|A0A667IP63|A0A667IP63_LYNCA
OG0013207	sp|Q07617|SPAG1_HUMAN	tr|A0A667I679|A0A667I679_LYNCA
OG0013208	sp|Q0P6D2|DIK1C_HUMAN	tr|A0A667H5Y5|A0A667H5Y5_LYNCA
OG0013209	sp|Q13636|RAB31_HUMAN	tr|A0A667H1E6|A0A667H1E6_LYNCA
OG0013210	sp|Q14202|ZMYM3_HUMAN	tr|A0A667IQY2|A0A667IQY2_LYNCA
OG0013211	sp|Q15847|ADIRF_HUMAN	tr|A0A667HMA2|A0A667HMA2_LYNCA
OG0013212	sp|Q53EP0|FND3B_HUMAN	tr|A0A667GR34|A0A667GR34_LYNCA
OG0013213	sp|Q5SXM2|SNPC4_HUMAN	tr|A0A667I8I5|A0A667I8I5_LYNCA
OG0013214	sp|Q5TBC7|B2L15_HUMAN	tr|A0A667I7L2|A0A667I7L2_LYNCA
OG0013215	sp|Q5VY43|PEAR1_HUMAN	tr|A0A667HU67|A0A667HU67_LYNCA
OG0013216	sp|Q6DKI1|RL7L_HUMAN	tr|A0A667FNC6|A0A667FNC6_LYNCA
OG0013217	sp|Q6UWN8|ISK6_HUMAN	tr|A0A667FL29|A0A667FL29_LYNCA
OG0013218	sp|Q6UXP7|F151B_HUMAN	tr|A0A667G2P9|A0A667G2P9_LYNCA
OG0013219	sp|Q7Z5M5|TMC3_HUMAN	tr|A0A667H387|A0A667H387_LYNCA
OG0013220	sp|Q86SI9|CEI_HUMAN	tr|A0A667FPR6|A0A667FPR6_LYNCA
OG0013221	sp|Q86TI0|TBCD1_HUMAN	tr|A0A667G8A7|A0A667G8A7_LYNCA
OG0013222	sp|Q8IUI8|CRLF3_HUMAN	tr|A0A667H9Z9|A0A667H9Z9_LYNCA
OG0013223	sp|Q8N0W5|IQCK_HUMAN	tr|A0A667ING3|A0A667ING3_LYNCA
OG0013224	sp|Q8N556|AFAP1_HUMAN	tr|A0A667GYA5|A0A667GYA5_LYNCA
OG0013225	sp|Q8N9A8|NEPR1_HUMAN	tr|A0A667IYB5|A0A667IYB5_LYNCA
OG0013226	sp|Q8ND56|LS14A_HUMAN	tr|A0A667HKF9|A0A667HKF9_LYNCA
OG0013227	sp|Q8NFF5|FAD1_HUMAN	tr|A0A667I797|A0A667I797_LYNCA
OG0013228	sp|Q8TEB9|RHBL4_HUMAN	tr|A0A667GKC8|A0A667GKC8_LYNCA
OG0013229	sp|Q8WVD5|RN141_HUMAN	tr|A0A667HUW0|A0A667HUW0_LYNCA
OG0013230	sp|Q8WW14|CJ082_HUMAN	tr|A0A667HDS1|A0A667HDS1_LYNCA
OG0013231	sp|Q969J3|BORC5_HUMAN	tr|A0A667GXC1|A0A667GXC1_LYNCA
OG0013232	sp|Q96FK6|WDR89_HUMAN	tr|A0A667FQK5|A0A667FQK5_LYNCA
OG0013233	sp|Q96MU8|KREM1_HUMAN	tr|A0A667H4K4|A0A667H4K4_LYNCA
OG0013234	sp|Q96MZ0|GD1L1_HUMAN	tr|A0A667G9V3|A0A667G9V3_LYNCA
OG0013235	sp|Q9BVC5|ASHWN_HUMAN	tr|A0A667GAA5|A0A667GAA5_LYNCA
OG0013236	sp|Q9BY10|TSCOT_HUMAN	tr|A0A667GUD0|A0A667GUD0_LYNCA
OG0013237	sp|Q9H3T2|SEM6C_HUMAN	tr|A0A667HSE9|A0A667HSE9_LYNCA
OG0013238	sp|Q9H9V4|RN122_HUMAN	tr|A0A667GIV9|A0A667GIV9_LYNCA
OG0013239	sp|Q9HAN9|NMNA1_HUMAN	tr|A0A667I9J2|A0A667I9J2_LYNCA
OG0013240	sp|Q9HD43|PTPRH_HUMAN	tr|A0A667HYV3|A0A667HYV3_LYNCA
OG0013241	sp|Q9NQU5|PAK6_HUMAN	tr|A0A667G3L4|A0A667G3L4_LYNCA
OG0013242	sp|Q9NRF9|DPOE3_HUMAN	tr|A0A667GW43|A0A667GW43_LYNCA
OG0013243	sp|Q9NVF7|FBX28_HUMAN	tr|A0A667HZZ5|A0A667HZZ5_LYNCA
OG0013244	sp|Q9NVV0|TM38B_HUMAN	tr|A0A667H0V1|A0A667H0V1_LYNCA
OG0013245	sp|Q9NX18|SDHF2_HUMAN	tr|A0A667I6B2|A0A667I6B2_LYNCA
OG0013246	sp|Q9P2K2|TXD16_HUMAN	tr|A0A667HRC2|A0A667HRC2_LYNCA
OG0013247	sp|Q9UHQ1|NARF_HUMAN	tr|A0A667IGC9|A0A667IGC9_LYNCA
OG0013248	sp|Q9UKN5|PRDM4_HUMAN	tr|A0A667GH46|A0A667GH46_LYNCA
OG0013249	sp|Q9Y3S2|ZN330_HUMAN	tr|A0A667GDC1|A0A667GDC1_LYNCA
OG0013250	sp|A2RRP1|NBAS_HUMAN	tr|A0A667GYZ1|A0A667GYZ1_LYNCA
OG0013251	sp|A6NIN4|RN227_HUMAN	tr|A0A667GYS4|A0A667GYS4_LYNCA
OG0013252	sp|O60284|ST18_HUMAN	tr|A0A667ILD2|A0A667ILD2_LYNCA
OG0013253	sp|O95406|CNIH1_HUMAN	tr|A0A667GMG3|A0A667GMG3_LYNCA
OG0013254	sp|P04156|PRIO_HUMAN	tr|I6LJ26|I6LJ26_LYNCA
OG0013255	sp|P05093|CP17A_HUMAN	tr|A0A667GMD7|A0A667GMD7_LYNCA
OG0013256	sp|P05423|RPC4_HUMAN	tr|A0A667H128|A0A667H128_LYNCA
OG0013257	sp|P0DJR0|GIMD1_HUMAN	tr|A0A667FSM0|A0A667FSM0_LYNCA
OG0013258	sp|P11684|UTER_HUMAN	tr|A0A667HUN5|A0A667HUN5_LYNCA
OG0013259	sp|P16885|PLCG2_HUMAN	tr|A0A667HUX5|A0A667HUX5_LYNCA
OG0013260	sp|P18615|NELFE_HUMAN	tr|A0A667FHF9|A0A667FHF9_LYNCA
OG0013261	sp|P82930|RT34_HUMAN	tr|A0A667HHF7|A0A667HHF7_LYNCA
OG0013262	sp|Q00765|REEP5_HUMAN	tr|A0A667G1P0|A0A667G1P0_LYNCA
OG0013263	sp|Q07699|SCN1B_HUMAN	tr|A0A667I8Q0|A0A667I8Q0_LYNCA
OG0013264	sp|Q15003|CND2_HUMAN	tr|A0A667IKY8|A0A667IKY8_LYNCA
OG0013265	sp|Q16820|MEP1B_HUMAN	tr|A0A667IA34|A0A667IA34_LYNCA
OG0013266	sp|Q2TBE0|C19L2_HUMAN	tr|A0A667G832|A0A667G832_LYNCA
OG0013267	sp|Q495W5|FUT11_HUMAN	tr|A0A667I628|A0A667I628_LYNCA
OG0013268	sp|Q5MNZ9|WIPI1_HUMAN	tr|A0A667IAB5|A0A667IAB5_LYNCA
OG0013269	sp|Q5T750|XP32_HUMAN	tr|A0A667GZW5|A0A667GZW5_LYNCA
OG0013270	sp|Q5VXU1|NKAI2_HUMAN	tr|A0A667H352|A0A667H352_LYNCA
OG0013271	sp|Q658P3|STEA3_HUMAN	tr|A0A667GBW6|A0A667GBW6_LYNCA
OG0013272	sp|Q68CJ6|SLIP_HUMAN	tr|A0A667HB52|A0A667HB52_LYNCA
OG0013273	sp|Q6PIY5|ARMD1_HUMAN	tr|A0A667GX48|A0A667GX48_LYNCA
OG0013274	sp|Q6UXX9|RSPO2_HUMAN	tr|A0A667HZU5|A0A667HZU5_LYNCA
OG0013275	sp|Q7Z309|PBIR2_HUMAN	tr|A0A667IW73|A0A667IW73_LYNCA
OG0013276	sp|Q7Z401|MYCPP_HUMAN	tr|A0A667FJP1|A0A667FJP1_LYNCA
OG0013277	sp|Q8HWS3|RFX6_HUMAN	tr|A0A667FLY3|A0A667FLY3_LYNCA
OG0013278	sp|Q8NB78|KDM1B_HUMAN	tr|A0A667HZV0|A0A667HZV0_LYNCA
OG0013279	sp|Q8NEG2|CG057_HUMAN	tr|A0A667GE81|A0A667GE81_LYNCA
OG0013280	sp|Q8NEZ5|FBX22_HUMAN	tr|A0A667GQV5|A0A667GQV5_LYNCA
OG0013281	sp|Q8NFU0|BEST4_HUMAN	tr|A0A667HMD9|A0A667HMD9_LYNCA
OG0013282	sp|Q8NGT2|O13J1_HUMAN	tr|A0A667I2Y9|A0A667I2Y9_LYNCA
OG0013283	sp|Q8WUT9|S2543_HUMAN	tr|A0A667IGG9|A0A667IGG9_LYNCA
OG0013284	sp|Q8WVD3|RN138_HUMAN	tr|A0A667IAA0|A0A667IAA0_LYNCA
OG0013285	sp|Q8WWR9|PDPFL_HUMAN	tr|A0A667I2N1|A0A667I2N1_LYNCA
OG0013286	sp|Q92538|GBF1_HUMAN	tr|A0A667HAI5|A0A667HAI5_LYNCA
OG0013287	sp|Q92917|GPKOW_HUMAN	tr|A0A667IIT4|A0A667IIT4_LYNCA
OG0013288	sp|Q96A29|FUCT1_HUMAN	tr|A0A667H5G8|A0A667H5G8_LYNCA
OG0013289	sp|Q96F86|EDC3_HUMAN	tr|A0A667FSE6|A0A667FSE6_LYNCA
OG0013290	sp|Q96G28|CFA36_HUMAN	tr|A0A667FVS7|A0A667FVS7_LYNCA
OG0013291	sp|Q96MF2|STAC3_HUMAN	tr|A0A667G1Y9|A0A667G1Y9_LYNCA
OG0013292	sp|Q96PE3|INP4A_HUMAN	tr|A0A667FNU5|A0A667FNU5_LYNCA
OG0013293	sp|Q96Q77|CIB3_HUMAN	tr|A0A667FW22|A0A667FW22_LYNCA
OG0013294	sp|Q96RK0|CIC_HUMAN	tr|A0A667IA63|A0A667IA63_LYNCA
OG0013295	sp|Q99665|I12R2_HUMAN	tr|A0A667H2A0|A0A667H2A0_LYNCA
OG0013296	sp|Q9BPW8|NIPS1_HUMAN	tr|A0A667HIS1|A0A667HIS1_LYNCA
OG0013297	sp|Q9BW71|HIRP3_HUMAN	tr|A0A667IYR9|A0A667IYR9_LYNCA
OG0013298	sp|Q9BY78|RNF26_HUMAN	tr|A0A667IYC2|A0A667IYC2_LYNCA
OG0013299	sp|Q9BZW2|S13A1_HUMAN	tr|A0A667G652|A0A667G652_LYNCA
OG0013300	sp|Q9H0A8|COMD4_HUMAN	tr|A0A667GTJ1|A0A667GTJ1_LYNCA
OG0013301	sp|Q9H0S4|DDX47_HUMAN	tr|A0A667GCU9|A0A667GCU9_LYNCA
OG0013302	sp|Q9H5P4|PDZD7_HUMAN	tr|A0A667HFU5|A0A667HFU5_LYNCA
OG0013303	sp|Q9HBX9|RXFP1_HUMAN	tr|A0A667H3X4|A0A667H3X4_LYNCA
OG0013304	sp|Q9UBG0|MRC2_HUMAN	tr|A0A667HX25|A0A667HX25_LYNCA
OG0013305	sp|Q9UHX1|PUF60_HUMAN	tr|A0A667I2S1|A0A667I2S1_LYNCA
OG0013306	sp|Q9UI26|IPO11_HUMAN	tr|A0A667GDH3|A0A667GDH3_LYNCA
OG0013307	sp|Q9ULG1|INO80_HUMAN	tr|A0A667FWJ4|A0A667FWJ4_LYNCA
OG0013308	sp|Q9Y224|RTRAF_HUMAN	tr|A0A667GJ44|A0A667GJ44_LYNCA
OG0013309	sp|Q9Y275|TN13B_HUMAN	tr|A0A667G1Q0|A0A667G1Q0_LYNCA
OG0013310	sp|Q9Y2J8|PADI2_HUMAN	tr|A0A667H9N0|A0A667H9N0_LYNCA
OG0013311	sp|A6NCS4|NKX26_HUMAN	tr|A0A667GY11|A0A667GY11_LYNCA
OG0013312	sp|A6NNA2|SRRM3_HUMAN	tr|A0A667INE3|A0A667INE3_LYNCA
OG0013313	sp|O60248|SOX15_HUMAN	tr|A0A667I3V3|A0A667I3V3_LYNCA
OG0013314	sp|O95407|TNF6B_HUMAN	tr|A0A667GLZ3|A0A667GLZ3_LYNCA
OG0013315	sp|P07311|ACYP1_HUMAN	tr|A0A667GUX1|A0A667GUX1_LYNCA
OG0013316	sp|P13987|CD59_HUMAN	tr|A0A667J1K6|A0A667J1K6_LYNCA
OG0013317	sp|P16157|ANK1_HUMAN	tr|A0A667GWV9|A0A667GWV9_LYNCA
OG0013318	sp|P35453|HXD13_HUMAN	tr|A0A667H8D9|A0A667H8D9_LYNCA
OG0013319	sp|P36382|CXA5_HUMAN	tr|A0A667GQV9|A0A667GQV9_LYNCA
OG0013320	sp|P41970|ELK3_HUMAN	tr|A0A667GH31|A0A667GH31_LYNCA
OG0013321	sp|P56746|CLD15_HUMAN	tr|A0A667I7H6|A0A667I7H6_LYNCA
OG0013322	sp|P61328|FGF12_HUMAN	tr|A0A667GSL7|A0A667GSL7_LYNCA
OG0013323	sp|Q14749|GNMT_HUMAN	tr|A0A667G2X3|A0A667G2X3_LYNCA
OG0013324	sp|Q15287|RNPS1_HUMAN	tr|A0A667IXL7|A0A667IXL7_LYNCA
OG0013325	sp|Q16584|M3K11_HUMAN	tr|A0A667HJH4|A0A667HJH4_LYNCA
OG0013326	sp|Q17RW2|COOA1_HUMAN	tr|A0A667HS10|A0A667HS10_LYNCA
OG0013327	sp|Q2M2I3|FA83E_HUMAN	tr|A0A667HN67|A0A667HN67_LYNCA
OG0013328	sp|Q2NKX8|ERC6L_HUMAN	tr|A0A667IA46|A0A667IA46_LYNCA
OG0013329	sp|Q4VCS5|AMOT_HUMAN	tr|A0A667I8Q2|A0A667I8Q2_LYNCA
OG0013330	sp|Q59EK9|RUN3A_HUMAN	tr|A0A667HFF8|A0A667HFF8_LYNCA
OG0013331	sp|Q5BKZ1|ZN326_HUMAN	tr|A0A667H3R9|A0A667H3R9_LYNCA
OG0013332	sp|Q6NX45|ZN774_HUMAN	tr|A0A667G565|A0A667G565_LYNCA
OG0013333	sp|Q6NXT4|ZNT6_HUMAN	tr|A0A667GEL1|A0A667GEL1_LYNCA
OG0013334	sp|Q6P1L8|RM14_HUMAN	tr|A0A667G8W9|A0A667G8W9_LYNCA
OG0013335	sp|Q6PEV8|F199X_HUMAN	tr|A0A667IAS5|A0A667IAS5_LYNCA
OG0013336	sp|Q6WRI0|IGS10_HUMAN	tr|A0A667IAP2|A0A667IAP2_LYNCA
OG0013337	sp|Q86YJ6|THNS2_HUMAN	tr|A0A667H5R0|A0A667H5R0_LYNCA
OG0013338	sp|Q8IZ13|ZBED8_HUMAN	tr|A0A667GHC0|A0A667GHC0_LYNCA
OG0013339	sp|Q8IZU8|DSEL_HUMAN	tr|A0A667H7G1|A0A667H7G1_LYNCA
OG0013340	sp|Q8N145|LGI3_HUMAN	tr|A0A667GDR7|A0A667GDR7_LYNCA
OG0013341	sp|Q8N2Z9|CENPS_HUMAN	tr|A0A667I8R7|A0A667I8R7_LYNCA
OG0013342	sp|Q8N3J3|HROB_HUMAN	tr|A0A667HW27|A0A667HW27_LYNCA
OG0013343	sp|Q8N5K1|CISD2_HUMAN	tr|A0A667FVX9|A0A667FVX9_LYNCA
OG0013344	sp|Q8NCG7|DGLB_HUMAN	tr|A0A667IXB5|A0A667IXB5_LYNCA
OG0013345	sp|Q8NHQ1|CEP70_HUMAN	tr|A0A667HC63|A0A667HC63_LYNCA
OG0013346	sp|Q8WTS1|ABHD5_HUMAN	tr|A0A667HPR9|A0A667HPR9_LYNCA
OG0013347	sp|Q8WW32|HMGB4_HUMAN	tr|A0A667HSL8|A0A667HSL8_LYNCA
OG0013348	sp|Q8WXW3|PIBF1_HUMAN	tr|A0A667G175|A0A667G175_LYNCA
OG0013349	sp|Q96B70|LENG9_HUMAN	tr|A0A667HQ21|A0A667HQ21_LYNCA
OG0013350	sp|Q96DI7|SNR40_HUMAN	tr|A0A667GQR6|A0A667GQR6_LYNCA
OG0013351	sp|Q96LT7|CI072_HUMAN	tr|A0A667J5T4|A0A667J5T4_LYNCA
OG0013352	sp|Q96LW4|PRIPO_HUMAN	tr|A0A667G3S3|A0A667G3S3_LYNCA
OG0013353	sp|Q96N11|INT15_HUMAN	tr|A0A667HWD1|A0A667HWD1_LYNCA
OG0013354	sp|Q96P56|CTSR2_HUMAN	tr|A0A667GRQ6|A0A667GRQ6_LYNCA
OG0013355	sp|Q99808|S29A1_HUMAN	tr|A0A667GAK0|A0A667GAK0_LYNCA
OG0013356	sp|Q9BUX1|CHAC1_HUMAN	tr|A0A667GFV3|A0A667GFV3_LYNCA
OG0013357	sp|Q9BVG4|PBDC1_HUMAN	tr|A0A667IC00|A0A667IC00_LYNCA
OG0013358	sp|Q9GZT4|SRR_HUMAN	tr|A0A667I878|A0A667I878_LYNCA
OG0013359	sp|Q9H0A9|SPC1L_HUMAN	tr|A0A667H1E3|A0A667H1E3_LYNCA
OG0013360	sp|Q9H2H0|CXXC4_HUMAN	tr|A0A667GYI4|A0A667GYI4_LYNCA
OG0013361	sp|Q9H6K4|OPA3_HUMAN	tr|A0A667IXM9|A0A667IXM9_LYNCA
OG0013362	sp|Q9NPC2|KCNK9_HUMAN	tr|A0A667IME5|A0A667IME5_LYNCA
OG0013363	sp|Q9NQV8|PRDM8_HUMAN	tr|A0A667G4M8|A0A667G4M8_LYNCA
OG0013364	sp|Q9NXR5|ANR10_HUMAN	tr|A0A667FMM9|A0A667FMM9_LYNCA
OG0013365	sp|Q9UHC3|ASIC3_HUMAN	tr|A0A667FQL4|A0A667FQL4_LYNCA
OG0013366	sp|Q9UHG2|PCS1N_HUMAN	tr|A0A667ICJ0|A0A667ICJ0_LYNCA
OG0013367	sp|Q9UI12|VATH_HUMAN	tr|A0A667I220|A0A667I220_LYNCA
OG0013368	sp|Q9UIM3|FKBPL_HUMAN	tr|A0A667FJW1|A0A667FJW1_LYNCA
OG0013369	sp|Q9UIY3|RWD2A_HUMAN	tr|A0A667FZ59|A0A667FZ59_LYNCA
OG0013370	sp|Q9UJQ4|SALL4_HUMAN	tr|A0A667GRV8|A0A667GRV8_LYNCA
OG0013371	sp|Q9UJY5|GGA1_HUMAN	tr|A0A667G1E4|A0A667G1E4_LYNCA
OG0013372	sp|A1XBS5|CBAR1_HUMAN	tr|A0A667I1E6|A0A667I1E6_LYNCA
OG0013373	sp|A5PKW4|PSD1_HUMAN	tr|A0A667I256|A0A667I256_LYNCA
OG0013374	sp|B8ZZ34|SHSA8_HUMAN	tr|A0A667HRM0|A0A667HRM0_LYNCA
OG0013375	sp|H3BR10|SMLR1_HUMAN	tr|A0A667GI11|A0A667GI11_LYNCA
OG0013376	sp|O15067|PUR4_HUMAN	tr|A0A667H158|A0A667H158_LYNCA
OG0013377	sp|O15090|ZN536_HUMAN	tr|A0A667IG92|A0A667IG92_LYNCA
OG0013378	sp|O15357|SHIP2_HUMAN	tr|A0A667HPA7|A0A667HPA7_LYNCA
OG0013379	sp|O75077|ADA23_HUMAN	tr|A0A667IL38|A0A667IL38_LYNCA
OG0013380	sp|O75586|MED6_HUMAN	tr|A0A667G251|A0A667G251_LYNCA
OG0013381	sp|O75791|GRAP2_HUMAN	tr|A0A667GDW5|A0A667GDW5_LYNCA
OG0013382	sp|O75936|BODG_HUMAN	tr|A0A667HUV2|A0A667HUV2_LYNCA
OG0013383	sp|P07858|CATB_HUMAN	tr|A0A667GQ15|A0A667GQ15_LYNCA
OG0013384	sp|P11717|MPRI_HUMAN	tr|A0A667GK64|A0A667GK64_LYNCA
OG0013385	sp|P15036|ETS2_HUMAN	tr|A0A667H6K8|A0A667H6K8_LYNCA
OG0013386	sp|P22307|SCP2_HUMAN	tr|A0A667IIX6|A0A667IIX6_LYNCA
OG0013387	sp|P28289|TMOD1_HUMAN	tr|A0A667HDX7|A0A667HDX7_LYNCA
OG0013388	sp|P28324|ELK4_HUMAN	tr|A0A667HDM5|A0A667HDM5_LYNCA
OG0013389	sp|P46977|STT3A_HUMAN	tr|A0A667GWR3|A0A667GWR3_LYNCA
OG0013390	sp|P52209|6PGD_HUMAN	tr|A0A667I5I4|A0A667I5I4_LYNCA
OG0013391	sp|P58417|NXPH1_HUMAN	tr|A0A667H5T1|A0A667H5T1_LYNCA
OG0013392	sp|P58753|TIRAP_HUMAN	tr|A0A667GXV2|A0A667GXV2_LYNCA
OG0013393	sp|P61073|CXCR4_HUMAN	tr|A0A667GEK1|A0A667GEK1_LYNCA
OG0013394	sp|P62273|RS29_HUMAN	tr|A0A667GCJ4|A0A667GCJ4_LYNCA
OG0013395	sp|P78411|IRX5_HUMAN	tr|A0A667HPV3|A0A667HPV3_LYNCA
OG0013396	sp|Q02446|SP4_HUMAN	tr|A0A667GAE6|A0A667GAE6_LYNCA
OG0013397	sp|Q14160|SCRIB_HUMAN	tr|A0A667HKK8|A0A667HKK8_LYNCA
OG0013398	sp|Q14669|TRIPC_HUMAN	tr|A0A667GNC3|A0A667GNC3_LYNCA
OG0013399	sp|Q14764|MVP_HUMAN	tr|A0A667HZ35|A0A667HZ35_LYNCA
OG0013400	sp|Q15223|NECT1_HUMAN	tr|A0A667HWZ8|A0A667HWZ8_LYNCA
OG0013401	sp|Q2MJR0|SPRE3_HUMAN	tr|A0A667IUL4|A0A667IUL4_LYNCA
OG0013402	sp|Q53R12|T4S20_HUMAN	tr|A0A667GGJ8|A0A667GGJ8_LYNCA
OG0013403	sp|Q53TQ3|IN80D_HUMAN	tr|A0A667HEJ8|A0A667HEJ8_LYNCA
OG0013404	sp|Q5T160|SYRM_HUMAN	tr|A0A667GKF9|A0A667GKF9_LYNCA
OG0013405	sp|Q66K80|RUAS1_HUMAN	tr|A0A667HIN8|A0A667HIN8_LYNCA
OG0013406	sp|Q6P1J9|CDC73_HUMAN	tr|A0A667J2A6|A0A667J2A6_LYNCA
OG0013407	sp|Q6P1R4|DUS1L_HUMAN	tr|A0A667IDD7|A0A667IDD7_LYNCA
OG0013408	sp|Q6ZWB6|KCTD8_HUMAN	tr|A0A667FY38|A0A667FY38_LYNCA
OG0013409	sp|Q7Z5A8|TAFA3_HUMAN	tr|A0A667IT00|A0A667IT00_LYNCA
OG0013410	sp|Q86UF4|CC190_HUMAN	tr|A0A667IW13|A0A667IW13_LYNCA
OG0013411	sp|Q8N2M8|CLASR_HUMAN	tr|A0A667I6T1|A0A667I6T1_LYNCA
OG0013412	sp|Q8N5N4|CC022_HUMAN	tr|A0A667G5T6|A0A667G5T6_LYNCA
OG0013413	sp|Q8NBA8|DTWD2_HUMAN	tr|A0A667H271|A0A667H271_LYNCA
OG0013414	sp|Q8NFJ9|BBS1_HUMAN	tr|A0A667H0E2|A0A667H0E2_LYNCA
OG0013415	sp|Q8WUD4|CCD12_HUMAN	tr|A0A667HB36|A0A667HB36_LYNCA
OG0013416	sp|Q92925|SMRD2_HUMAN	tr|A0A667J2W8|A0A667J2W8_LYNCA
OG0013417	sp|Q92934|BAD_HUMAN	tr|A0A667H8Z9|A0A667H8Z9_LYNCA
OG0013418	sp|Q96A33|CCD47_HUMAN	tr|A0A667IGH3|A0A667IGH3_LYNCA
OG0013419	sp|Q96EA4|SPDLY_HUMAN	tr|A0A667GZU2|A0A667GZU2_LYNCA
OG0013420	sp|Q96JN2|CC136_HUMAN	tr|A0A667HMA0|A0A667HMA0_LYNCA
OG0013421	sp|Q96KN3|PKNX2_HUMAN	tr|A0A667GUB2|A0A667GUB2_LYNCA
OG0013422	sp|Q96PX8|SLIK1_HUMAN	tr|A0A667FF84|A0A667FF84_LYNCA
OG0013423	sp|Q96S82|UBL7_HUMAN	tr|A0A667G8E6|A0A667G8E6_LYNCA
OG0013424	sp|Q9BQC6|RT63_HUMAN	tr|A0A667FYL8|A0A667FYL8_LYNCA
OG0013425	sp|Q9BSC4|NOL10_HUMAN	tr|A0A667GQ24|A0A667GQ24_LYNCA
OG0013426	sp|Q9BW92|SYTM_HUMAN	tr|A0A667GCA6|A0A667GCA6_LYNCA
OG0013427	sp|Q9H875|PKRI1_HUMAN	tr|A0A667HH60|A0A667HH60_LYNCA
OG0013428	sp|Q9NPR9|GP108_HUMAN	tr|A0A667I6E7|A0A667I6E7_LYNCA
OG0013429	sp|Q9NR48|ASH1L_HUMAN	tr|A0A667INX3|A0A667INX3_LYNCA
OG0013430	sp|Q9P0G3|KLK14_HUMAN	tr|A0A667I972|A0A667I972_LYNCA
OG0013431	sp|Q9P1Z2|CACO1_HUMAN	tr|A0A667G6H7|A0A667G6H7_LYNCA
OG0013432	sp|Q9P2E7|PCD10_HUMAN	tr|A0A667G5Y1|A0A667G5Y1_LYNCA
OG0013433	sp|Q9UQ49|NEUR3_HUMAN	tr|A0A667GTP2|A0A667GTP2_LYNCA
OG0013434	sp|Q9Y5Q3|MAFB_HUMAN	tr|A0A667G078|A0A667G078_LYNCA
OG0013435	sp|O00459|P85B_HUMAN	tr|A0A667GNQ8|A0A667GNQ8_LYNCA
OG0013436	sp|O60306|AQR_HUMAN	tr|A0A667HCE5|A0A667HCE5_LYNCA
OG0013437	sp|O75096|LRP4_HUMAN	tr|A0A667HSD4|A0A667HSD4_LYNCA
OG0013438	sp|O75821|EIF3G_HUMAN	tr|A0A667G8L3|A0A667G8L3_LYNCA
OG0013439	sp|O75956|CDKA2_HUMAN	tr|A0A667HP39|A0A667HP39_LYNCA
OG0013440	sp|O76021|RL1D1_HUMAN	tr|A0A667IYD9|A0A667IYD9_LYNCA
OG0013441	sp|O76090|BEST1_HUMAN	tr|A0A667IW25|A0A667IW25_LYNCA
