Orthogroup	Homo_sapiens	Chlorocebus_sabaeus
OG0013068	sp|O60927|PP1RB_HUMAN	tr|A0A0D9R6Y0|A0A0D9R6Y0_CHLSB
OG0013069	sp|Q6UX98|ZDH24_HUMAN	tr|A0A0D9R7J2|A0A0D9R7J2_CHLSB
OG0013070	sp|Q15517|CDSN_HUMAN	tr|A0A0D9R7P9|A0A0D9R7P9_CHLSB
OG0013071	sp|Q16611|BAK_HUMAN	tr|A0A0D9RB69|A0A0D9RB69_CHLSB
OG0013072	sp|Q13361|MFAP5_HUMAN	tr|A0A0D9RBC4|A0A0D9RBC4_CHLSB
OG0013073	sp|C9JH25|PRRT4_HUMAN	tr|A0A0D9RCP8|A0A0D9RCP8_CHLSB
OG0013074	sp|Q7Z353|HDX_HUMAN	tr|A0A0D9RDT1|A0A0D9RDT1_CHLSB
OG0013075	sp|Q8N5N7|RM50_HUMAN	tr|A0A0D9RFL2|A0A0D9RFL2_CHLSB
OG0013076	sp|Q86WI1|PKHL1_HUMAN	tr|A0A0D9RFX9|A0A0D9RFX9_CHLSB
OG0013077	sp|Q9NX38|ABITM_HUMAN	tr|A0A0D9RGC1|A0A0D9RGC1_CHLSB
OG0013078	sp|Q5T653|RM02_HUMAN	tr|A0A0D9RGN3|A0A0D9RGN3_CHLSB
OG0013079	sp|P48637|GSHB_HUMAN	tr|A0A0D9RHH0|A0A0D9RHH0_CHLSB
OG0013080	sp|P00995|ISK1_HUMAN	tr|A0A0D9RI87|A0A0D9RI87_CHLSB
OG0013081	sp|Q96RP9|EFGM_HUMAN	tr|A0A0D9RIA7|A0A0D9RIA7_CHLSB
OG0013082	sp|Q02252|MMSA_HUMAN	tr|A0A0D9RJI2|A0A0D9RJI2_CHLSB
OG0013083	sp|Q9BYN8|RT26_HUMAN	tr|A0A0D9RLJ6|A0A0D9RLJ6_CHLSB
OG0013084	sp|Q2M5E4|RGS21_HUMAN	tr|A0A0D9RLM8|A0A0D9RLM8_CHLSB
OG0013085	sp|Q9ULC3|RAB23_HUMAN	tr|A0A0D9RLV4|A0A0D9RLV4_CHLSB
OG0013086	sp|P01282|VIP_HUMAN	tr|A0A0D9RM52|A0A0D9RM52_CHLSB
OG0013087	sp|Q8N801|STPG4_HUMAN	tr|A0A0D9RM67|A0A0D9RM67_CHLSB
OG0013088	sp|Q6P6B7|ANR16_HUMAN	tr|A0A0D9RMG9|A0A0D9RMG9_CHLSB
OG0013089	sp|Q92565|RPGF5_HUMAN	tr|A0A0D9RN54|A0A0D9RN54_CHLSB
OG0013090	sp|Q5TD97|FHL5_HUMAN	tr|A0A0D9RPR8|A0A0D9RPR8_CHLSB
OG0013091	sp|Q5SRE5|NU188_HUMAN	tr|A0A0D9RPS6|A0A0D9RPS6_CHLSB
OG0013092	sp|P41250|GARS_HUMAN	tr|A0A0D9RQ19|A0A0D9RQ19_CHLSB
OG0013093	sp|P45877|PPIC_HUMAN	tr|A0A0D9RQ45|A0A0D9RQ45_CHLSB
OG0013094	sp|Q9NRX1|PNO1_HUMAN	tr|A0A0D9RQP5|A0A0D9RQP5_CHLSB
OG0013095	sp|Q5H8A4|PIGG_HUMAN	tr|A0A0D9RRK0|A0A0D9RRK0_CHLSB
OG0013096	sp|Q8N3K9|CMYA5_HUMAN	tr|A0A0D9RRR1|A0A0D9RRR1_CHLSB
OG0013097	sp|Q13216|ERCC8_HUMAN	tr|A0A0D9RU35|A0A0D9RU35_CHLSB
OG0013098	sp|Q5VST9|OBSCN_HUMAN	tr|A0A0D9RVE4|A0A0D9RVE4_CHLSB
OG0013099	sp|Q6ZP80|TM182_HUMAN	tr|A0A0D9RWY3|A0A0D9RWY3_CHLSB
OG0013100	sp|Q49AR2|CE022_HUMAN	tr|A0A0D9RX92|A0A0D9RX92_CHLSB
OG0013101	sp|Q5TC63|GRTP1_HUMAN	tr|A0A0D9RXY0|A0A0D9RXY0_CHLSB
OG0013102	sp|Q96PX9|PKH4B_HUMAN	tr|A0A0D9RXY6|A0A0D9RXY6_CHLSB
OG0013103	sp|O75354|ENTP6_HUMAN	tr|A0A0D9RY51|A0A0D9RY51_CHLSB
OG0013104	sp|P19404|NDUV2_HUMAN	tr|A0A0D9RYA4|A0A0D9RYA4_CHLSB
OG0013105	sp|Q9NS68|TNR19_HUMAN	tr|A0A0D9RZM2|A0A0D9RZM2_CHLSB
OG0013106	sp|Q9NPH0|PPA6_HUMAN	tr|A0A0D9S0K2|A0A0D9S0K2_CHLSB
OG0013107	sp|P53634|CATC_HUMAN	tr|A0A0D9S0P4|A0A0D9S0P4_CHLSB
OG0013108	sp|Q8WZA9|IRGQ_HUMAN	tr|A0A0D9S1B5|A0A0D9S1B5_CHLSB
OG0013109	sp|Q16222|UAP1_HUMAN	tr|A0A0D9S363|A0A0D9S363_CHLSB
OG0013110	sp|P18850|ATF6A_HUMAN	tr|A0A0D9S387|A0A0D9S387_CHLSB
OG0013111	sp|A7KAX9|RHG32_HUMAN	tr|A0A0D9S4N3|A0A0D9S4N3_CHLSB
OG0013112	sp|O15525|MAFG_HUMAN	tr|A0A0D9S4P6|A0A0D9S4P6_CHLSB
OG0013113	sp|Q9Y6B7|AP4B1_HUMAN	tr|A0A0D9S698|A0A0D9S698_CHLSB
OG0013114	sp|P28066|PSA5_HUMAN	tr|A0A0D9S6J3|A0A0D9S6J3_CHLSB
OG0013115	sp|Q5VVC0|SPO16_HUMAN	tr|A0A0D9S6R9|A0A0D9S6R9_CHLSB
OG0013116	sp|Q70IA8|MOB3C_HUMAN	tr|A0A0D9S7D7|A0A0D9S7D7_CHLSB
OG0013117	sp|Q15836|VAMP3_HUMAN	tr|A0A0D9S8R4|A0A0D9S8R4_CHLSB
OG0013118	sp|O95544|NADK_HUMAN	tr|A0A0D9S8W8|A0A0D9S8W8_CHLSB
OG0013119	sp|P51172|SCNND_HUMAN	tr|A0A0D9S8Y9|A0A0D9S8Y9_CHLSB
OG0013120	sp|Q9BRK5|CAB45_HUMAN	tr|A0A0D9S8Z2|A0A0D9S8Z2_CHLSB
OG0013121	sp|Q9NQZ2|SAS10_HUMAN	tr|A0A0D9S9P3|A0A0D9S9P3_CHLSB
OG0013122	sp|Q9NP90|RAB9B_HUMAN	tr|A0A0D9S9Z3|A0A0D9S9Z3_CHLSB
OG0013123	sp|Q96G42|KLD7B_HUMAN	tr|A0A0D9SD62|A0A0D9SD62_CHLSB
OG0013124	sp|P32239|GASR_HUMAN	tr|A0A0D9QWC0|A0A0D9QWC0_CHLSB
OG0013125	sp|Q3KNW5|SOAT_HUMAN	tr|A0A0D9QWE2|A0A0D9QWE2_CHLSB
OG0013126	sp|P00505|AATM_HUMAN	tr|A0A0D9QXD3|A0A0D9QXD3_CHLSB
OG0013127	sp|Q9ULP0|NDRG4_HUMAN	tr|A0A0D9QXI1|A0A0D9QXI1_CHLSB
OG0013128	sp|Q6URK8|TEPP_HUMAN	tr|A0A0D9QXM6|A0A0D9QXM6_CHLSB
OG0013129	sp|O94762|RECQ5_HUMAN	tr|A0A0D9QXS9|A0A0D9QXS9_CHLSB
OG0013130	sp|Q96ER3|SAAL1_HUMAN	tr|A0A0D9QY36|A0A0D9QY36_CHLSB
OG0013131	sp|Q16270|IBP7_HUMAN	tr|A0A0D9QYL9|A0A0D9QYL9_CHLSB
OG0013132	sp|P40967|PMEL_HUMAN	tr|A0A0D9QZ09|A0A0D9QZ09_CHLSB
OG0013133	sp|Q96EN9|REX1B_HUMAN	tr|A0A0D9QZ49|A0A0D9QZ49_CHLSB
OG0013134	sp|P26010|ITB7_HUMAN	tr|A0A0D9QZQ0|A0A0D9QZQ0_CHLSB
OG0013135	sp|A8MV81|HIG1C_HUMAN	tr|A0A0D9R0W3|A0A0D9R0W3_CHLSB
OG0013136	sp|Q86TB9|PATL1_HUMAN	tr|A0A0D9R1A5|A0A0D9R1A5_CHLSB
OG0013137	sp|P54725|RD23A_HUMAN	tr|A0A0D9R2H3|A0A0D9R2H3_CHLSB
OG0013138	sp|Q7Z6E9|RBBP6_HUMAN	tr|A0A0D9R2L8|A0A0D9R2L8_CHLSB
OG0013139	sp|Q68CP9|ARID2_HUMAN	tr|A0A0D9R346|A0A0D9R346_CHLSB
OG0013140	sp|Q6ZSM3|MOT12_HUMAN	tr|A0A0D9R366|A0A0D9R366_CHLSB
OG0013141	sp|P51572|BAP31_HUMAN	tr|A0A0D9R3J7|A0A0D9R3J7_CHLSB
OG0013142	sp|Q96M96|FGD4_HUMAN	tr|A0A0D9R4X5|A0A0D9R4X5_CHLSB
OG0013143	sp|Q09MP3|R51A2_HUMAN	tr|A0A0D9R6C9|A0A0D9R6C9_CHLSB
OG0013144	sp|P57054|PIGP_HUMAN	tr|A0A0D9R850|A0A0D9R850_CHLSB
OG0013145	sp|Q99519|NEUR1_HUMAN	tr|A0A0D9R8Y1|A0A0D9R8Y1_CHLSB
OG0013146	sp|O95273|CCDB1_HUMAN	tr|A0A0D9R976|A0A0D9R976_CHLSB
OG0013147	sp|Q9P2W6|CK021_HUMAN	tr|A0A0D9RBN8|A0A0D9RBN8_CHLSB
OG0013148	sp|P50542|PEX5_HUMAN	tr|A0A0D9RC06|A0A0D9RC06_CHLSB
OG0013149	sp|Q6PL18|ATAD2_HUMAN	tr|A0A0D9RDS1|A0A0D9RDS1_CHLSB
OG0013150	sp|P56962|STX17_HUMAN	tr|A0A0D9RFB8|A0A0D9RFB8_CHLSB
OG0013151	sp|A6NNB3|IFM5_HUMAN	tr|A0A0D9RFD1|A0A0D9RFD1_CHLSB
OG0013152	sp|Q8IYA7|MKX_HUMAN	tr|A0A0D9RH54|A0A0D9RH54_CHLSB
OG0013153	sp|Q6ICL3|TNG2_HUMAN	tr|A0A0D9RHS8|A0A0D9RHS8_CHLSB
OG0013154	sp|P26022|PTX3_HUMAN	tr|A0A0D9RI29|A0A0D9RI29_CHLSB
OG0013155	sp|Q9NP59|S40A1_HUMAN	tr|A0A0D9RIZ0|A0A0D9RIZ0_CHLSB
OG0013156	sp|Q16819|MEP1A_HUMAN	tr|A0A0D9RJJ3|A0A0D9RJJ3_CHLSB
OG0013157	sp|Q8WWL7|CCNB3_HUMAN	tr|A0A0D9RJZ7|A0A0D9RJZ7_CHLSB
OG0013158	sp|Q9H8M7|MINY3_HUMAN	tr|A0A0D9RK69|A0A0D9RK69_CHLSB
OG0013159	sp|Q9BRK0|REEP2_HUMAN	tr|A0A0D9RL02|A0A0D9RL02_CHLSB
OG0013160	sp|O14832|PAHX_HUMAN	tr|A0A0D9RL43|A0A0D9RL43_CHLSB
OG0013161	sp|Q15125|EBP_HUMAN	tr|A0A0D9RLC7|A0A0D9RLC7_CHLSB
OG0013162	sp|Q8NI22|MCFD2_HUMAN	tr|A0A0D9RM47|A0A0D9RM47_CHLSB
OG0013163	sp|Q92685|ALG3_HUMAN	tr|A0A0D9RMG2|A0A0D9RMG2_CHLSB
OG0013164	sp|P51784|UBP11_HUMAN	tr|A0A0D9RMH3|A0A0D9RMH3_CHLSB
OG0013165	sp|Q96DZ1|ERLEC_HUMAN	tr|A0A0D9RMW1|A0A0D9RMW1_CHLSB
OG0013166	sp|Q96JD6|AKCL2_HUMAN	tr|A0A0D9RNA5|A0A0D9RNA5_CHLSB
OG0013167	sp|Q15785|TOM34_HUMAN	tr|A0A0D9RP52|A0A0D9RP52_CHLSB
OG0013168	sp|P02708|ACHA_HUMAN	tr|A0A0D9RPY0|A0A0D9RPY0_CHLSB
OG0013169	sp|Q9H1E3|NUCKS_HUMAN	tr|A0A0D9RQ92|A0A0D9RQ92_CHLSB
OG0013170	sp|Q8WV60|PTCD2_HUMAN	tr|A0A0D9RSX0|A0A0D9RSX0_CHLSB
OG0013171	sp|Q9HCC9|LST2_HUMAN	tr|A0A0D9RT89|A0A0D9RT89_CHLSB
OG0013172	sp|Q99704|DOK1_HUMAN	tr|A0A0D9RT92|A0A0D9RT92_CHLSB
OG0013173	sp|Q8TB40|ABHD4_HUMAN	tr|A0A0D9RUN8|A0A0D9RUN8_CHLSB
OG0013174	sp|Q9H902|REEP1_HUMAN	tr|A0A0D9RUV5|A0A0D9RUV5_CHLSB
OG0013175	sp|Q9NYG2|ZDHC3_HUMAN	tr|A0A0D9RV34|A0A0D9RV34_CHLSB
OG0013176	sp|Q9Y250|LZTS1_HUMAN	tr|A0A0D9RVU9|A0A0D9RVU9_CHLSB
OG0013177	sp|Q8N3A8|PARP8_HUMAN	tr|A0A0D9RVZ0|A0A0D9RVZ0_CHLSB
OG0013178	sp|O00338|ST1C2_HUMAN	tr|A0A0D9RWU1|A0A0D9RWU1_CHLSB
OG0013179	sp|Q9UM54|MYO6_HUMAN	tr|A0A0D9RXZ5|A0A0D9RXZ5_CHLSB
OG0013180	sp|Q9Y2J2|E41L3_HUMAN	tr|A0A0D9RYC3|A0A0D9RYC3_CHLSB
OG0013181	sp|Q99708|CTIP_HUMAN	tr|A0A0D9RYK3|A0A0D9RYK3_CHLSB
OG0013182	sp|Q9HBM0|VEZA_HUMAN	tr|A0A0D9S0N6|A0A0D9S0N6_CHLSB
OG0013183	sp|O94919|ENDD1_HUMAN	tr|A0A0D9S1L8|A0A0D9S1L8_CHLSB
OG0013184	sp|P07741|APT_HUMAN	tr|A0A0D9S2Q6|A0A0D9S2Q6_CHLSB
OG0013185	sp|Q9P227|RHG23_HUMAN	tr|A0A0D9S3H3|A0A0D9S3H3_CHLSB
OG0013186	sp|Q8N4P6|LRC71_HUMAN	tr|A0A0D9S4K9|A0A0D9S4K9_CHLSB
OG0013187	sp|Q9UPU5|UBP24_HUMAN	tr|A0A0D9S761|A0A0D9S761_CHLSB
OG0013188	sp|Q96MN5|TEAN2_HUMAN	tr|A0A0D9S776|A0A0D9S776_CHLSB
OG0013189	sp|C9JJ37|BTBDJ_HUMAN	tr|A0A0D9S7G9|A0A0D9S7G9_CHLSB
OG0013190	sp|Q86XR7|TCAM2_HUMAN	tr|A0A0D9S9F3|A0A0D9S9F3_CHLSB
OG0013191	tr|A0A075B6W9|A0A075B6W9_HUMAN	tr|A0A0D9S9X5|A0A0D9S9X5_CHLSB
OG0013192	sp|Q9BQ89|F110A_HUMAN	tr|A0A0D9SBG2|A0A0D9SBG2_CHLSB
OG0013193	sp|Q86UD4|ZN329_HUMAN	tr|A0A0D9SE70|A0A0D9SE70_CHLSB
OG0013194	sp|P55212|CASP6_HUMAN	tr|A0A0D9QVA5|A0A0D9QVA5_CHLSB
OG0013195	sp|Q96M86|DNHD1_HUMAN	tr|A0A0D9QWD4|A0A0D9QWD4_CHLSB
OG0013196	sp|Q7L7V1|DHX32_HUMAN	tr|A0A0D9QWT7|A0A0D9QWT7_CHLSB
OG0013197	sp|Q8TBK2|SETD6_HUMAN	tr|A0A0D9QXE7|A0A0D9QXE7_CHLSB
OG0013198	sp|Q9NYA1|SPHK1_HUMAN	tr|A0A0D9QYC2|A0A0D9QYC2_CHLSB
OG0013199	sp|Q8N387|MUC15_HUMAN	tr|A0A0D9QYR7|A0A0D9QYR7_CHLSB
OG0013200	sp|Q96LU5|IMP1L_HUMAN	tr|A0A0D9QYX4|A0A0D9QYX4_CHLSB
OG0013201	sp|Q9BYE7|PCGF6_HUMAN	tr|A0A0D9QZ83|A0A0D9QZ83_CHLSB
OG0013202	sp|Q567V2|M17L2_HUMAN	tr|A0A0D9QZA5|A0A0D9QZA5_CHLSB
OG0013203	sp|Q8WUZ0|BCL7C_HUMAN	tr|A0A0D9R0I7|A0A0D9R0I7_CHLSB
OG0013204	sp|Q86XE5|HOGA1_HUMAN	tr|A0A0D9R0L9|A0A0D9R0L9_CHLSB
OG0013205	sp|A8MV65|VGLL3_HUMAN	tr|A0A0D9R0T8|A0A0D9R0T8_CHLSB
OG0013206	sp|Q4G0W2|DUS28_HUMAN	tr|A0A0D9R0W9|A0A0D9R0W9_CHLSB
OG0013207	sp|P55061|BI1_HUMAN	tr|A0A0D9R169|A0A0D9R169_CHLSB
OG0013208	sp|Q9H3K6|BOLA2_HUMAN	tr|A0A0D9R1K8|A0A0D9R1K8_CHLSB
OG0013209	sp|Q96DN2|VWCE_HUMAN	tr|A0A0D9R220|A0A0D9R220_CHLSB
OG0013210	sp|P39748|FEN1_HUMAN	tr|A0A0D9R2B2|A0A0D9R2B2_CHLSB
OG0013211	sp|P83436|COG7_HUMAN	tr|A0A0D9R3F3|A0A0D9R3F3_CHLSB
OG0013212	sp|Q8TCZ2|C99L2_HUMAN	tr|A0A0D9R458|A0A0D9R458_CHLSB
OG0013213	sp|Q8N6Q1|TMC5A_HUMAN	tr|A0A0D9R4F1|A0A0D9R4F1_CHLSB
OG0013214	sp|Q00059|TFAM_HUMAN	tr|A0A0D9R4L8|A0A0D9R4L8_CHLSB
OG0013215	sp|Q96G01|BICD1_HUMAN	tr|A0A0D9R4X8|A0A0D9R4X8_CHLSB
OG0013216	sp|Q9UFV1|TBC29_HUMAN	tr|A0A0D9R5L9|A0A0D9R5L9_CHLSB
OG0013217	sp|Q6IPR1|ETFR1_HUMAN	tr|A0A0D9R607|A0A0D9R607_CHLSB
OG0013218	sp|Q2QL34|MP17L_HUMAN	tr|A0A0D9R6V4|A0A0D9R6V4_CHLSB
OG0013219	sp|P15036|ETS2_HUMAN	tr|A0A0D9R7X2|A0A0D9R7X2_CHLSB
OG0013220	sp|O60266|ADCY3_HUMAN	tr|A0A0D9R832|A0A0D9R832_CHLSB
OG0013221	sp|P51149|RAB7A_HUMAN	tr|A0A0D9R8E8|A0A0D9R8E8_CHLSB
OG0013222	sp|Q70EL1|UBP54_HUMAN	tr|A0A0D9R8W4|A0A0D9R8W4_CHLSB
OG0013223	sp|Q6UXN8|CLC9A_HUMAN	tr|A0A0D9R9Z6|A0A0D9R9Z6_CHLSB
OG0013224	sp|Q6ZNL6|FGD5_HUMAN	tr|A0A0D9RA37|A0A0D9RA37_CHLSB
OG0013225	sp|Q96AM1|MRGRF_HUMAN	tr|A0A0D9RA53|A0A0D9RA53_CHLSB
OG0013226	sp|P33316|DUT_HUMAN	tr|A0A0D9RDM5|A0A0D9RDM5_CHLSB
OG0013227	sp|Q9Y5L4|TIM13_HUMAN	tr|A0A0D9RGN1|A0A0D9RGN1_CHLSB
OG0013228	sp|Q6P3X3|TTC27_HUMAN	tr|A0A0D9RGS0|A0A0D9RGS0_CHLSB
OG0013229	sp|Q9BUL5|PHF23_HUMAN	tr|A0A0D9RHL8|A0A0D9RHL8_CHLSB
OG0013230	sp|Q8NE09|RGS22_HUMAN	tr|A0A0D9RID3|A0A0D9RID3_CHLSB
OG0013231	sp|Q96D70|R3HD4_HUMAN	tr|A0A0D9RJF2|A0A0D9RJF2_CHLSB
OG0013232	sp|Q9NRR3|C42S2_HUMAN	tr|A0A0D9RNE4|A0A0D9RNE4_CHLSB
OG0013233	sp|Q9UGM5|FETUB_HUMAN	tr|A0A0D9RNS2|A0A0D9RNS2_CHLSB
OG0013234	sp|Q96G28|CFA36_HUMAN	tr|A0A0D9RNX1|A0A0D9RNX1_CHLSB
OG0013235	sp|Q9HB20|PKHA3_HUMAN	tr|A0A0D9RNY0|A0A0D9RNY0_CHLSB
OG0013236	sp|P50991|TCPD_HUMAN	tr|A0A0D9RQ73|A0A0D9RQ73_CHLSB
OG0013237	sp|Q9P0P8|MRES1_HUMAN	tr|A0A0D9RQS7|A0A0D9RQS7_CHLSB
OG0013238	sp|Q8N474|SFRP1_HUMAN	tr|A0A0D9RRF9|A0A0D9RRF9_CHLSB
OG0013239	sp|P14902|I23O1_HUMAN	tr|A0A0D9RRH9|A0A0D9RRH9_CHLSB
OG0013240	sp|Q96JY6|PDLI2_HUMAN	tr|A0A0D9RV19|A0A0D9RV19_CHLSB
OG0013241	sp|Q8WTS1|ABHD5_HUMAN	tr|A0A0D9RVW8|A0A0D9RVW8_CHLSB
OG0013242	sp|P35713|SOX18_HUMAN	tr|A0A0D9RW20|A0A0D9RW20_CHLSB
OG0013243	sp|Q86TI0|TBCD1_HUMAN	tr|A0A0D9RWB5|A0A0D9RWB5_CHLSB
OG0013244	sp|P42702|LIFR_HUMAN	tr|A0A0D9RWP1|A0A0D9RWP1_CHLSB
OG0013245	sp|Q8IXR5|F178B_HUMAN	tr|A0A0D9RXI2|A0A0D9RXI2_CHLSB
OG0013246	sp|Q49B96|COX19_HUMAN	tr|A0A0D9RY88|A0A0D9RY88_CHLSB
OG0013247	sp|P40938|RFC3_HUMAN	tr|A0A0D9RZ78|A0A0D9RZ78_CHLSB
OG0013248	sp|O00422|SAP18_HUMAN	tr|A0A0D9RZV9|A0A0D9RZV9_CHLSB
OG0013249	sp|Q16674|MIA_HUMAN	tr|A0A0D9S0M4|A0A0D9S0M4_CHLSB
OG0013250	sp|P06401|PRGR_HUMAN	tr|A0A0D9S1Q1|A0A0D9S1Q1_CHLSB
OG0013251	sp|Q6BAA4|FCRLB_HUMAN	tr|A0A0D9S3A7|A0A0D9S3A7_CHLSB
OG0013252	sp|Q5VZ19|TDR10_HUMAN	tr|A0A0D9S5E4|A0A0D9S5E4_CHLSB
OG0013253	sp|Q9P2M7|CING_HUMAN	tr|A0A0D9S5T5|A0A0D9S5T5_CHLSB
OG0013254	sp|Q5QJE6|TDIF2_HUMAN	tr|A0A0D9S6Q6|A0A0D9S6Q6_CHLSB
OG0013255	sp|O00311|CDC7_HUMAN	tr|A0A0D9S6S5|A0A0D9S6S5_CHLSB
OG0013256	sp|Q5VU97|CAHD1_HUMAN	tr|A0A0D9S729|A0A0D9S729_CHLSB
OG0013257	sp|Q9Y2W1|TR150_HUMAN	tr|A0A0D9S7S6|A0A0D9S7S6_CHLSB
OG0013258	sp|Q96I76|GPTC3_HUMAN	tr|A0A0D9S837|A0A0D9S837_CHLSB
OG0013259	sp|Q86WK9|PAQR7_HUMAN	tr|A0A0D9S921|A0A0D9S921_CHLSB
OG0013260	sp|Q53S58|TM177_HUMAN	tr|A0A0D9SBC7|A0A0D9SBC7_CHLSB
OG0013261	sp|Q96I36|COX14_HUMAN	tr|A0A0D9SD25|A0A0D9SD25_CHLSB
OG0013262	sp|P46663|BKRB1_HUMAN	tr|A0A0D9SDZ1|A0A0D9SDZ1_CHLSB
OG0013263	sp|P12821|ACE_HUMAN	tr|A0A0D9QV43|A0A0D9QV43_CHLSB
OG0013264	sp|Q96A59|MALD3_HUMAN	tr|A0A0D9QW87|A0A0D9QW87_CHLSB
OG0013265	sp|Q9UBK5|HCST_HUMAN	tr|A0A0D9QW99|A0A0D9QW99_CHLSB
OG0013266	sp|Q8NBQ5|DHB11_HUMAN	tr|A0A0D9QWD2|A0A0D9QWD2_CHLSB
OG0013267	sp|Q7Z5B4|RIC3_HUMAN	tr|A0A0D9QWN6|A0A0D9QWN6_CHLSB
OG0013268	sp|Q3B7T3|BEAN1_HUMAN	tr|A0A0D9QXA7|A0A0D9QXA7_CHLSB
OG0013269	sp|Q96GX9|MTNB_HUMAN	tr|A0A0D9QZE7|A0A0D9QZE7_CHLSB
OG0013270	sp|O14683|P5I11_HUMAN	tr|A0A0D9QZV9|A0A0D9QZV9_CHLSB
OG0013271	sp|Q9NXB0|MKS1_HUMAN	tr|A0A0D9R018|A0A0D9R018_CHLSB
OG0013272	sp|Q2M3R5|S35G1_HUMAN	tr|A0A0D9R1M4|A0A0D9R1M4_CHLSB
OG0013273	sp|P49366|DHYS_HUMAN	tr|A0A0D9R2Q6|A0A0D9R2Q6_CHLSB
OG0013274	sp|Q3MIN7|RGL3_HUMAN	tr|A0A0D9R368|A0A0D9R368_CHLSB
OG0013275	sp|O75976|CBPD_HUMAN	tr|A0A0D9R396|A0A0D9R396_CHLSB
OG0013276	sp|Q9UJY4|GGA2_HUMAN	tr|A0A0D9R3A9|A0A0D9R3A9_CHLSB
OG0013277	sp|Q9NUV9|GIMA4_HUMAN	tr|A0A0D9R3H9|A0A0D9R3H9_CHLSB
OG0013278	sp|O60513|B4GT4_HUMAN	tr|A0A0D9R3V1|A0A0D9R3V1_CHLSB
OG0013279	sp|Q8TD17|ZN398_HUMAN	tr|A0A0D9R3V4|A0A0D9R3V4_CHLSB
OG0013280	sp|P14317|HCLS1_HUMAN	tr|A0A0D9R4K4|A0A0D9R4K4_CHLSB
OG0013281	sp|Q16204|CCDC6_HUMAN	tr|A0A0D9R4S8|A0A0D9R4S8_CHLSB
OG0013282	sp|Q5VZE5|NAA35_HUMAN	tr|A0A0D9R516|A0A0D9R516_CHLSB
OG0013283	sp|Q96EW2|HBAP1_HUMAN	tr|A0A0D9R543|A0A0D9R543_CHLSB
OG0013284	sp|Q17RS7|GEN_HUMAN	tr|A0A0D9R6F5|A0A0D9R6F5_CHLSB
OG0013285	sp|Q7Z695|ADCK2_HUMAN	tr|A0A0D9R7A0|A0A0D9R7A0_CHLSB
OG0013286	sp|Q8WWZ8|OIT3_HUMAN	tr|A0A0D9R8C5|A0A0D9R8C5_CHLSB
OG0013287	sp|Q9HBT7|ZN287_HUMAN	tr|A0A0D9R907|A0A0D9R907_CHLSB
OG0013288	sp|Q6QAJ8|TM220_HUMAN	tr|A0A0D9RA31|A0A0D9RA31_CHLSB
OG0013289	sp|Q96J01|THOC3_HUMAN	tr|A0A0D9RAR6|A0A0D9RAR6_CHLSB
OG0013290	sp|P15085|CBPA1_HUMAN	tr|A0A0D9RBK3|A0A0D9RBK3_CHLSB
OG0013291	sp|O95238|SPDEF_HUMAN	tr|A0A0D9RBQ1|A0A0D9RBQ1_CHLSB
OG0013292	sp|Q9UI42|CBPA4_HUMAN	tr|A0A0D9RBR4|A0A0D9RBR4_CHLSB
OG0013293	sp|Q8NCR6|SMRP1_HUMAN	tr|A0A0D9RCD3|A0A0D9RCD3_CHLSB
OG0013294	sp|Q9UJ83|HACL1_HUMAN	tr|A0A0D9RCM7|A0A0D9RCM7_CHLSB
OG0013295	sp|Q7L5A3|F214B_HUMAN	tr|A0A0D9RD42|A0A0D9RD42_CHLSB
OG0013296	sp|Q9NWU5|RM22_HUMAN	tr|A0A0D9RED4|A0A0D9RED4_CHLSB
OG0013297	sp|Q9NVQ4|FAIM1_HUMAN	tr|A0A0D9RFD9|A0A0D9RFD9_CHLSB
OG0013298	sp|Q13535|ATR_HUMAN	tr|A0A0D9RFU3|A0A0D9RFU3_CHLSB
OG0013299	sp|Q562F6|SGO2_HUMAN	tr|A0A0D9RFU9|A0A0D9RFU9_CHLSB
OG0013300	sp|Q16659|MK06_HUMAN	tr|A0A0D9RG14|A0A0D9RG14_CHLSB
OG0013301	sp|Q7L0X2|ERIP6_HUMAN	tr|A0A0D9RGN6|A0A0D9RGN6_CHLSB
OG0013302	sp|Q96A99|PTX4_HUMAN	tr|A0A0D9RGP5|A0A0D9RGP5_CHLSB
OG0013303	sp|Q07021|C1QBP_HUMAN	tr|A0A0D9RK39|A0A0D9RK39_CHLSB
OG0013304	sp|Q9NV23|SAST_HUMAN	tr|A0A0D9RKD6|A0A0D9RKD6_CHLSB
OG0013305	sp|C9J7I0|UMAD1_HUMAN	tr|A0A0D9RL16|A0A0D9RL16_CHLSB
OG0013306	sp|Q13371|PHLP_HUMAN	tr|A0A0D9RLS8|A0A0D9RLS8_CHLSB
OG0013307	sp|P16422|EPCAM_HUMAN	tr|A0A0D9RM83|A0A0D9RM83_CHLSB
OG0013308	sp|Q8WYA6|CTBL1_HUMAN	tr|A0A0D9RMN2|A0A0D9RMN2_CHLSB
OG0013309	sp|Q5TG30|RHG40_HUMAN	tr|A0A0D9RN30|A0A0D9RN30_CHLSB
OG0013310	sp|Q9Y5R4|HEMK1_HUMAN	tr|A0A0D9RNV7|A0A0D9RNV7_CHLSB
OG0013311	sp|P35270|SPRE_HUMAN	tr|A0A0D9RS19|A0A0D9RS19_CHLSB
