Orthogroup	Homo_sapiens	Pteropus_alecto
OG0012536	sp|Q8IWZ5|TRI42_HUMAN	tr|L5KZ55|L5KZ55_PTEAL
OG0012537	sp|Q8IYQ7|THNS1_HUMAN	tr|L5KZT1|L5KZT1_PTEAL
OG0012538	sp|Q8IZQ1|WDFY3_HUMAN	tr|L5KYE4|L5KYE4_PTEAL
OG0012539	sp|Q8N9B5|JMY_HUMAN	tr|L5KII7|L5KII7_PTEAL
OG0012540	sp|Q8NCN5|PDPR_HUMAN	tr|L5KSZ0|L5KSZ0_PTEAL
OG0012541	sp|Q8WUM4|PDC6I_HUMAN	tr|L5L4L2|L5L4L2_PTEAL
OG0012542	sp|Q8WUW1|BRK1_HUMAN	tr|L5KAT9|L5KAT9_PTEAL
OG0012543	sp|Q8WXC6|CSN9_HUMAN	tr|L5KTY1|L5KTY1_PTEAL
OG0012544	sp|Q96DN2|VWCE_HUMAN	tr|L5KRA6|L5KRA6_PTEAL
OG0012545	sp|Q96EY1|DNJA3_HUMAN	tr|L5KHA4|L5KHA4_PTEAL
OG0012546	sp|Q96FJ0|STALP_HUMAN	tr|L5JQB7|L5JQB7_PTEAL
OG0012547	sp|Q96GY3|LIN37_HUMAN	tr|L5L2X9|L5L2X9_PTEAL
OG0012548	sp|Q96MW5|COG8_HUMAN	tr|L5KTK9|L5KTK9_PTEAL
OG0012549	sp|Q99543|DNJC2_HUMAN	tr|L5JRE1|L5JRE1_PTEAL
OG0012550	sp|Q99944|EGFL8_HUMAN	tr|L5L661|L5L661_PTEAL
OG0012551	sp|Q9BVX2|T106C_HUMAN	tr|L5K9S7|L5K9S7_PTEAL
OG0012552	sp|Q9H3K6|BOLA2_HUMAN	tr|L5KK74|L5KK74_PTEAL
OG0012553	sp|Q9H967|WDR76_HUMAN	tr|L5K4T1|L5K4T1_PTEAL
OG0012554	sp|Q9NQZ2|SAS10_HUMAN	tr|L5KB75|L5KB75_PTEAL
OG0012555	sp|Q9NXF1|TEX10_HUMAN	tr|L5KP29|L5KP29_PTEAL
OG0012556	sp|Q9P0N8|MARH2_HUMAN	tr|L5K8N4|L5K8N4_PTEAL
OG0012557	sp|Q9P1U0|RPA12_HUMAN	tr|L5KHJ6|L5KHJ6_PTEAL
OG0012558	sp|Q9P2D8|UNC79_HUMAN	tr|L5JP67|L5JP67_PTEAL
OG0012559	sp|Q9P2K8|E2AK4_HUMAN	tr|L5K1I4|L5K1I4_PTEAL
OG0012560	sp|Q9ULJ8|NEB1_HUMAN	tr|L5KLV4|L5KLV4_PTEAL
OG0012561	sp|Q9Y2D2|S35A3_HUMAN	tr|L5K5R3|L5K5R3_PTEAL
OG0012562	sp|Q9Y4K1|CRBG1_HUMAN	tr|L5JMN1|L5JMN1_PTEAL
OG0012563	sp|Q9Y4L5|RN115_HUMAN	tr|L5K689|L5K689_PTEAL
OG0012564	sp|Q9Y672|ALG6_HUMAN	tr|L5K3T0|L5K3T0_PTEAL
OG0012566	sp|A4UGR9|XIRP2_HUMAN	tr|L5K1N0|L5K1N0_PTEAL
OG0012567	sp|O00584|RNT2_HUMAN	tr|L5KE86|L5KE86_PTEAL
OG0012568	sp|O14863|ZNT4_HUMAN	tr|L5K2A9|L5K2A9_PTEAL
OG0012569	sp|O14931|NCTR3_HUMAN	tr|L5L5P2|L5L5P2_PTEAL
OG0012570	sp|O15213|WDR46_HUMAN	tr|L5KYS9|L5KYS9_PTEAL
OG0012571	sp|O43719|HTSF1_HUMAN	tr|L5JS40|L5JS40_PTEAL
OG0012572	sp|O60313|OPA1_HUMAN	tr|L5L2G6|L5L2G6_PTEAL
OG0012573	sp|O75628|REM1_HUMAN	tr|L5JYC1|L5JYC1_PTEAL
OG0012574	sp|O95025|SEM3D_HUMAN	tr|L5JQG6|L5JQG6_PTEAL
OG0012575	sp|P00439|PH4H_HUMAN	tr|L5KF59|L5KF59_PTEAL
OG0012576	sp|P11413|G6PD_HUMAN	tr|L5KGW7|L5KGW7_PTEAL
OG0012577	sp|P19113|DCHS_HUMAN	tr|L5K289|L5K289_PTEAL
OG0012578	sp|P29590|PML_HUMAN	tr|L5JZ45|L5JZ45_PTEAL
OG0012579	sp|P49757|NUMB_HUMAN	tr|L5JQJ6|L5JQJ6_PTEAL
OG0012580	sp|P62324|BTG1_HUMAN	tr|L5JTB7|L5JTB7_PTEAL
OG0012581	sp|P82279|CRUM1_HUMAN	tr|L5L760|L5L760_PTEAL
OG0012582	sp|Q11203|SIAT6_HUMAN	tr|L5KN43|L5KN43_PTEAL
OG0012583	sp|Q14145|KEAP1_HUMAN	tr|L5L3K0|L5L3K0_PTEAL
OG0012584	sp|Q14994|NR1I3_HUMAN	tr|L5KZD5|L5KZD5_PTEAL
OG0012585	sp|Q2Q1W2|LIN41_HUMAN	tr|L5L2V2|L5L2V2_PTEAL
OG0012586	sp|Q5XUX0|FBX31_HUMAN	tr|L5JQU1|L5JQU1_PTEAL
OG0012587	sp|Q693B1|KCD11_HUMAN	tr|L5JZ69|L5JZ69_PTEAL
OG0012588	sp|Q6L9W6|B4GN3_HUMAN	tr|L5JVT6|L5JVT6_PTEAL
OG0012589	sp|Q6PCB0|VWA1_HUMAN	tr|L5L767|L5L767_PTEAL
OG0012590	sp|Q6TFL3|CC171_HUMAN	tr|L5K925|L5K925_PTEAL
OG0012591	sp|Q6UWT4|CE046_HUMAN	tr|L5L0S9|L5L0S9_PTEAL
OG0012592	sp|Q6ZS72|PEAK3_HUMAN	tr|L5L7E0|L5L7E0_PTEAL
OG0012593	sp|Q7Z3B0|SIM15_HUMAN	tr|L5L237|L5L237_PTEAL
OG0012594	sp|Q7Z5U6|WDR53_HUMAN	tr|L5L2V6|L5L2V6_PTEAL
OG0012595	sp|Q8N543|OGFD1_HUMAN	tr|L5KX87|L5KX87_PTEAL
OG0012596	sp|Q8NBI6|XXLT1_HUMAN	tr|L5L1J7|L5L1J7_PTEAL
OG0012597	sp|Q8NBS9|TXND5_HUMAN	tr|L5KVI5|L5KVI5_PTEAL
OG0012598	sp|Q8TBF4|ZCRB1_HUMAN	tr|L5KCF9|L5KCF9_PTEAL
OG0012599	sp|Q8WWZ8|OIT3_HUMAN	tr|L5KGC4|L5KGC4_PTEAL
OG0012600	sp|Q96LX8|ZN597_HUMAN	tr|L5KIY4|L5KIY4_PTEAL
OG0012601	sp|Q96Q35|FACC1_HUMAN	tr|L5K255|L5K255_PTEAL
OG0012602	sp|Q99614|TTC1_HUMAN	tr|L5L1M6|L5L1M6_PTEAL
OG0012603	sp|Q9BSJ2|GCP2_HUMAN	tr|L5KLY5|L5KLY5_PTEAL
OG0012604	sp|Q9BX59|TPSNR_HUMAN	tr|L5KIP9|L5KIP9_PTEAL
OG0012605	sp|Q9BYK8|HELZ2_HUMAN	tr|L5K108|L5K108_PTEAL
OG0012606	sp|Q9BZQ2|SHP1L_HUMAN	tr|L5KYC5|L5KYC5_PTEAL
OG0012607	sp|Q9H295|DCSTP_HUMAN	tr|L5KCV0|L5KCV0_PTEAL
OG0012608	sp|Q9H792|PEAK1_HUMAN	tr|L5JY87|L5JY87_PTEAL
OG0012609	sp|Q9NS15|LTBP3_HUMAN	tr|L5KPV2|L5KPV2_PTEAL
OG0012610	sp|Q9UJP4|KLH21_HUMAN	tr|L5KIH4|L5KIH4_PTEAL
OG0012611	sp|Q9ULT8|HECD1_HUMAN	tr|L5L1Y8|L5L1Y8_PTEAL
OG0012612	sp|Q9UM00|TMCO1_HUMAN	tr|L5KXY7|L5KXY7_PTEAL
OG0012613	sp|Q9Y2G2|CARD8_HUMAN	tr|L5L4D1|L5L4D1_PTEAL
OG0012614	sp|A6NCQ9|RN222_HUMAN	tr|L5JX07|L5JX07_PTEAL
OG0012615	sp|A6NH21|SERC4_HUMAN	tr|L5K3Z6|L5K3Z6_PTEAL
OG0012616	sp|A8K8P3|SFI1_HUMAN	tr|L5L4M9|L5L4M9_PTEAL
OG0012617	sp|O14772|FPGT_HUMAN	tr|L5K3W9|L5K3W9_PTEAL
OG0012618	sp|O60883|G37L1_HUMAN	tr|L5L610|L5L610_PTEAL
OG0012619	sp|O75071|EFC14_HUMAN	tr|L5K3I7|L5K3I7_PTEAL
OG0012620	sp|O75475|PSIP1_HUMAN	tr|L5K5M8|L5K5M8_PTEAL
OG0012621	sp|O75626|PRDM1_HUMAN	tr|L5JMM7|L5JMM7_PTEAL
OG0012622	sp|O75781|PALM_HUMAN	tr|L5L7N4|L5L7N4_PTEAL
OG0012623	sp|O75840|KLF7_HUMAN	tr|L5JZY8|L5JZY8_PTEAL
OG0012624	sp|O75911|DHRS3_HUMAN	tr|L5KGR3|L5KGR3_PTEAL
OG0012625	sp|O95231|VENTX_HUMAN	tr|L5KMI4|L5KMI4_PTEAL
OG0012626	sp|O95238|SPDEF_HUMAN	tr|L5L0N6|L5L0N6_PTEAL
OG0012627	sp|O95347|SMC2_HUMAN	tr|L5L1L7|L5L1L7_PTEAL
OG0012628	sp|P01008|ANT3_HUMAN	tr|L5KZ20|L5KZ20_PTEAL
OG0012629	sp|P13686|PPA5_HUMAN	tr|L5L2D3|L5L2D3_PTEAL
OG0012630	sp|P17405|ASM_HUMAN	tr|L5KCE4|L5KCE4_PTEAL
OG0012631	sp|P20132|SDHL_HUMAN	tr|L5KWD6|L5KWD6_PTEAL
OG0012632	sp|P23743|DGKA_HUMAN	tr|L5KW94|L5KW94_PTEAL
OG0012633	sp|P35659|DEK_HUMAN	tr|L5KU18|L5KU18_PTEAL
OG0012634	sp|P41252|SYIC_HUMAN	tr|L5JVQ4|L5JVQ4_PTEAL
OG0012635	sp|P43243|MATR3_HUMAN	tr|L5JXS4|L5JXS4_PTEAL
OG0012636	sp|P47712|PA24A_HUMAN	tr|L5KZD8|L5KZD8_PTEAL
OG0012637	sp|P48444|COPD_HUMAN	tr|L5KN78|L5KN78_PTEAL
OG0012638	sp|P51571|SSRD_HUMAN	tr|L5KG13|L5KG13_PTEAL
OG0012639	sp|P52272|HNRPM_HUMAN	tr|L5KC42|L5KC42_PTEAL
OG0012640	sp|P55735|SEC13_HUMAN	tr|L5KAV7|L5KAV7_PTEAL
OG0012641	sp|P62253|UB2G1_HUMAN	tr|L5JWA3|L5JWA3_PTEAL
OG0012642	sp|Q02763|TIE2_HUMAN	tr|L5KWH1|L5KWH1_PTEAL
OG0012643	sp|Q14680|MELK_HUMAN	tr|L5KQJ7|L5KQJ7_PTEAL
OG0012644	sp|Q14978|NOLC1_HUMAN	tr|L5K0A6|L5K0A6_PTEAL
OG0012645	sp|Q14980|NUMA1_HUMAN	tr|L5K5H2|L5K5H2_PTEAL
OG0012646	sp|Q32M88|PGGHG_HUMAN	tr|L5K7H6|L5K7H6_PTEAL
OG0012647	sp|Q567U6|CCD93_HUMAN	tr|L5K234|L5K234_PTEAL
OG0012648	sp|Q5GAN3|RNS13_HUMAN	tr|L5K8L7|L5K8L7_PTEAL
OG0012649	sp|Q5HYI8|RABL3_HUMAN	tr|L5L3S1|L5L3S1_PTEAL
OG0012650	sp|Q5TB80|CE162_HUMAN	tr|L5JME9|L5JME9_PTEAL
OG0012651	sp|Q658L1|SAXO2_HUMAN	tr|L5L4X4|L5L4X4_PTEAL
OG0012652	sp|Q6BDI9|REP15_HUMAN	tr|L5KML5|L5KML5_PTEAL
OG0012653	sp|Q6P4F2|FDX2_HUMAN	tr|L5L472|L5L472_PTEAL
OG0012654	sp|Q6PF15|KLH35_HUMAN	tr|L5JM14|L5JM14_PTEAL
OG0012655	sp|Q6ZRI6|CO039_HUMAN	tr|L5JVY1|L5JVY1_PTEAL
OG0012656	sp|Q86YV0|RASL3_HUMAN	tr|L5JV78|L5JV78_PTEAL
OG0012657	sp|Q86YV9|HPS6_HUMAN	tr|L5K3G2|L5K3G2_PTEAL
OG0012658	sp|Q8NAN2|MIGA1_HUMAN	tr|L5K3I4|L5K3I4_PTEAL
OG0012659	sp|Q8NET8|TRPV3_HUMAN	tr|L5JXB5|L5JXB5_PTEAL
OG0012660	sp|Q8NFK1|CXG3_HUMAN	tr|L5K621|L5K621_PTEAL
OG0012661	sp|Q8NHU2|CFA61_HUMAN	tr|L5JZL6|L5JZL6_PTEAL
OG0012662	sp|Q96EM0|T3HPD_HUMAN	tr|L5K0W0|L5K0W0_PTEAL
OG0012663	sp|Q96MT3|PRIC1_HUMAN	tr|L5K9U9|L5K9U9_PTEAL
OG0012664	sp|Q9BPX6|MICU1_HUMAN	tr|L5KFJ0|L5KFJ0_PTEAL
OG0012665	sp|Q9C098|DCLK3_HUMAN	tr|L5L3Y0|L5L3Y0_PTEAL
OG0012666	sp|Q9H583|HEAT1_HUMAN	tr|L5K088|L5K088_PTEAL
OG0012667	sp|Q9HAT1|LMA1L_HUMAN	tr|L5JWR1|L5JWR1_PTEAL
OG0012668	sp|Q9NW97|TMM51_HUMAN	tr|L5KJ01|L5KJ01_PTEAL
OG0012669	sp|Q9UKY0|PRND_HUMAN	tr|L5JXD6|L5JXD6_PTEAL
OG0012670	sp|Q9Y2Q9|RT28_HUMAN	tr|L5JSN6|L5JSN6_PTEAL
OG0012671	sp|O60884|DNJA2_HUMAN	tr|L5KWJ4|L5KWJ4_PTEAL
OG0012672	sp|O75385|ULK1_HUMAN	tr|L5KS11|L5KS11_PTEAL
OG0012673	sp|O75951|LYZL6_HUMAN	tr|L5KRX8|L5KRX8_PTEAL
OG0012674	sp|O95671|ASML_HUMAN	tr|L5KE04|L5KE04_PTEAL
OG0012675	sp|P0CAP2|GRL1A_HUMAN	tr|L5K249|L5K249_PTEAL
OG0012676	sp|P18545|CNRG_HUMAN	tr|L5KKS3|L5KKS3_PTEAL
OG0012677	sp|P23368|MAOM_HUMAN	tr|L5K2N8|L5K2N8_PTEAL
OG0012678	sp|P24928|RPB1_HUMAN	tr|L5JWI3|L5JWI3_PTEAL
OG0012679	sp|P27352|IF_HUMAN	tr|L5KRU0|L5KRU0_PTEAL
OG0012680	sp|P30281|CCND3_HUMAN	tr|L5JQA4|L5JQA4_PTEAL
OG0012681	sp|P31431|SDC4_HUMAN	tr|L5JYS5|L5JYS5_PTEAL
OG0012682	sp|P57739|CLD2_HUMAN	tr|L5KHF8|L5KHF8_PTEAL
OG0012683	sp|P78316|NOP14_HUMAN	tr|L5K5C9|L5K5C9_PTEAL
OG0012684	sp|P78412|IRX6_HUMAN	tr|L5KVC8|L5KVC8_PTEAL
OG0012685	sp|Q13162|PRDX4_HUMAN	tr|L5KNW5|L5KNW5_PTEAL
OG0012686	sp|Q14626|I11RA_HUMAN	tr|L5KCI4|L5KCI4_PTEAL
OG0012687	sp|Q14691|PSF1_HUMAN	tr|L5K158|L5K158_PTEAL
OG0012688	sp|Q3B7T3|BEAN1_HUMAN	tr|L5KST6|L5KST6_PTEAL
OG0012689	sp|Q494R4|CC153_HUMAN	tr|L5KL65|L5KL65_PTEAL
OG0012690	sp|Q49AM1|MTEF2_HUMAN	tr|L5KF34|L5KF34_PTEAL
OG0012691	sp|Q53GS9|SNUT2_HUMAN	tr|L5K8I9|L5K8I9_PTEAL
OG0012692	sp|Q5QGS0|NEXMI_HUMAN	tr|L5KCP8|L5KCP8_PTEAL
OG0012693	sp|Q5W5X9|TTC23_HUMAN	tr|L5JUW3|L5JUW3_PTEAL
OG0012694	sp|Q6NUN7|JHY_HUMAN	tr|L5JR56|L5JR56_PTEAL
OG0012695	sp|Q6UWU4|CF089_HUMAN	tr|L5KYU9|L5KYU9_PTEAL
OG0012696	sp|Q6UXL0|I20RB_HUMAN	tr|L5L0B1|L5L0B1_PTEAL
OG0012697	sp|Q6ZP82|CC141_HUMAN	tr|L5JZ68|L5JZ68_PTEAL
OG0012698	sp|Q7Z4G1|COMD6_HUMAN	tr|L5KI72|L5KI72_PTEAL
OG0012699	sp|Q86WA6|BPHL_HUMAN	tr|L5KU92|L5KU92_PTEAL
OG0012700	sp|Q8IV16|HDBP1_HUMAN	tr|L5KK15|L5KK15_PTEAL
OG0012701	sp|Q8IV42|PSTK_HUMAN	tr|L5KJV8|L5KJV8_PTEAL
OG0012702	sp|Q8N7C4|TM217_HUMAN	tr|L5KZX0|L5KZX0_PTEAL
OG0012703	sp|Q8NHP7|EXD1_HUMAN	tr|L5K1S9|L5K1S9_PTEAL
OG0012704	sp|Q92733|PRCC_HUMAN	tr|L5JTR0|L5JTR0_PTEAL
OG0012705	sp|Q96AA8|JKIP2_HUMAN	tr|L5L0G8|L5L0G8_PTEAL
OG0012706	sp|Q96K76|UBP47_HUMAN	tr|L5L435|L5L435_PTEAL
OG0012707	sp|Q96LU7|MRFL_HUMAN	tr|L5JTX1|L5JTX1_PTEAL
OG0012708	sp|Q96M11|HYLS1_HUMAN	tr|L5KG69|L5KG69_PTEAL
OG0012709	sp|Q9BQE4|SELS_HUMAN	tr|L5JUX5|L5JUX5_PTEAL
OG0012710	sp|Q9BSF0|SMAKA_HUMAN	tr|L5K0C2|L5K0C2_PTEAL
OG0012711	sp|Q9BXM7|PINK1_HUMAN	tr|L5JV51|L5JV51_PTEAL
OG0012712	sp|Q9H1N7|S35B3_HUMAN	tr|L5KW13|L5KW13_PTEAL
OG0012713	sp|Q9H237|PORCN_HUMAN	tr|L5JWM8|L5JWM8_PTEAL
OG0012714	sp|Q9HC21|TPC_HUMAN	tr|L5KNE5|L5KNE5_PTEAL
OG0012715	sp|Q9NWU1|OXSM_HUMAN	tr|L5L4I5|L5L4I5_PTEAL
OG0012716	sp|Q9NY35|CLDN1_HUMAN	tr|L5KA15|L5KA15_PTEAL
OG0012717	sp|Q9UJK0|TSR3_HUMAN	tr|L5KGK7|L5KGK7_PTEAL
OG0012718	sp|Q9UK80|UBP21_HUMAN	tr|L5KY52|L5KY52_PTEAL
OG0012719	sp|Q9UQN3|CHM2B_HUMAN	tr|L5JNR2|L5JNR2_PTEAL
OG0012720	sp|Q9Y250|LZTS1_HUMAN	tr|L5L721|L5L721_PTEAL
OG0012721	sp|Q9Y261|FOXA2_HUMAN	tr|L5JZK9|L5JZK9_PTEAL
OG0012722	sp|Q9Y303|NAGA_HUMAN	tr|L5KJ20|L5KJ20_PTEAL
OG0012723	sp|A4D1S0|KLRG2_HUMAN	tr|L5KSL6|L5KSL6_PTEAL
OG0012724	sp|A6NNA5|DRGX_HUMAN	tr|L5KC32|L5KC32_PTEAL
OG0012725	sp|A7E2V4|ZSWM8_HUMAN	tr|L5KDW9|L5KDW9_PTEAL
OG0012726	sp|O15084|ANR28_HUMAN	tr|L5KZC8|L5KZC8_PTEAL
OG0012727	sp|O75157|T22D2_HUMAN	tr|L5JMI7|L5JMI7_PTEAL
OG0012728	sp|P05162|LEG2_HUMAN	tr|L5KFY9|L5KFY9_PTEAL
OG0012729	sp|P20807|CAN3_HUMAN	tr|L5K1Q9|L5K1Q9_PTEAL
OG0012730	sp|P25092|GUC2C_HUMAN	tr|L5KMH5|L5KMH5_PTEAL
OG0012731	sp|P36969|GPX4_HUMAN	tr|L5L792|L5L792_PTEAL
OG0012732	sp|P45378|TNNT3_HUMAN	tr|L5KPS4|L5KPS4_PTEAL
OG0012733	sp|P49450|CENPA_HUMAN	tr|L5KSX8|L5KSX8_PTEAL
OG0012734	sp|P51956|NEK3_HUMAN	tr|L5KUT0|L5KUT0_PTEAL
OG0012735	sp|Q05C16|LRC63_HUMAN	tr|L5KHY4|L5KHY4_PTEAL
OG0012736	sp|Q06413|MEF2C_HUMAN	tr|L5KLR0|L5KLR0_PTEAL
OG0012737	sp|Q12794|HYAL1_HUMAN	tr|L5KWE3|L5KWE3_PTEAL
OG0012738	sp|Q14997|PSME4_HUMAN	tr|L5KUR1|L5KUR1_PTEAL
OG0012739	sp|Q16637|SMN_HUMAN	tr|L5KJD0|L5KJD0_PTEAL
OG0012740	sp|Q1HG43|DOXA1_HUMAN	tr|L5K4R9|L5K4R9_PTEAL
OG0012741	sp|Q5T440|CAF17_HUMAN	tr|L5JUT7|L5JUT7_PTEAL
OG0012742	sp|Q6IC98|GRAM4_HUMAN	tr|L5KAL5|L5KAL5_PTEAL
OG0012743	sp|Q6UY14|ATL4_HUMAN	tr|L5K2V2|L5K2V2_PTEAL
OG0012744	sp|Q7L1W4|LRC8D_HUMAN	tr|L5K4Q3|L5K4Q3_PTEAL
OG0012745	sp|Q8IWT0|ARCH_HUMAN	tr|L5JUN5|L5JUN5_PTEAL
OG0012746	sp|Q8IXH6|T53I2_HUMAN	tr|L5JXR3|L5JXR3_PTEAL
OG0012747	sp|Q8IZT6|ASPM_HUMAN	tr|L5L7T2|L5L7T2_PTEAL
OG0012748	sp|Q8IZT8|HS3S5_HUMAN	tr|L5JMT8|L5JMT8_PTEAL
OG0012749	sp|Q8NEB5|PLPP5_HUMAN	tr|L5KE19|L5KE19_PTEAL
OG0012750	sp|Q8NI22|MCFD2_HUMAN	tr|L5KUT1|L5KUT1_PTEAL
OG0012751	sp|Q8TBZ2|MYBPP_HUMAN	tr|L5JRV7|L5JRV7_PTEAL
OG0012752	sp|Q8TC71|MIEAP_HUMAN	tr|L5JW35|L5JW35_PTEAL
OG0012754	sp|Q92859|NEO1_HUMAN	tr|L5JYD7|L5JYD7_PTEAL
OG0012755	sp|Q93034|CUL5_HUMAN	tr|L5KKP9|L5KKP9_PTEAL
OG0012756	sp|Q96JJ6|JPH4_HUMAN	tr|L5KKZ6|L5KKZ6_PTEAL
OG0012757	sp|Q96S53|TESK2_HUMAN	tr|L5K3G3|L5K3G3_PTEAL
OG0012758	sp|Q99726|ZNT3_HUMAN	tr|L5KSZ3|L5KSZ3_PTEAL
OG0012759	sp|Q9BRP1|PDD2L_HUMAN	tr|L5JNM7|L5JNM7_PTEAL
OG0012760	sp|Q9BSG0|PADC1_HUMAN	tr|L5L5T5|L5L5T5_PTEAL
OG0012761	sp|Q9BW27|NUP85_HUMAN	tr|L5KLH6|L5KLH6_PTEAL
OG0012762	sp|Q9BWT7|CAR10_HUMAN	tr|L5KEZ2|L5KEZ2_PTEAL
OG0012763	sp|Q9H7B4|SMYD3_HUMAN	tr|L5KIM8|L5KIM8_PTEAL
OG0012764	sp|Q9NV12|TM140_HUMAN	tr|L5KSP8|L5KSP8_PTEAL
OG0012765	sp|Q9NZL6|RGL1_HUMAN	tr|L5KZF3|L5KZF3_PTEAL
OG0012766	sp|Q9P2W7|B3GA1_HUMAN	tr|L5L2I5|L5L2I5_PTEAL
OG0012767	sp|Q9UBB4|ATX10_HUMAN	tr|L5K8T9|L5K8T9_PTEAL
OG0012768	sp|Q9UJZ1|STML2_HUMAN	tr|L5KCH8|L5KCH8_PTEAL
OG0012769	sp|Q9UNE0|EDAR_HUMAN	tr|L5KIR8|L5KIR8_PTEAL
OG0012770	sp|Q9Y618|NCOR2_HUMAN	tr|L5KS38|L5KS38_PTEAL
OG0012771	sp|C9J069|AJM1_HUMAN	tr|L5K9H9|L5K9H9_PTEAL
OG0012772	sp|O15265|ATX7_HUMAN	tr|L5KB83|L5KB83_PTEAL
OG0012773	sp|O15553|MEFV_HUMAN	tr|L5KJM7|L5KJM7_PTEAL
OG0012774	sp|O43929|ORC4_HUMAN	tr|L5JZT3|L5JZT3_PTEAL
OG0012775	sp|O75112|LDB3_HUMAN	tr|L5KDR3|L5KDR3_PTEAL
OG0012776	sp|O75530|EED_HUMAN	tr|L5JM13|L5JM13_PTEAL
OG0012777	sp|O75808|CAN15_HUMAN	tr|L5KK31|L5KK31_PTEAL
OG0012778	sp|O94772|LY6H_HUMAN	tr|L5KLN7|L5KLN7_PTEAL
OG0012779	sp|O94906|PRP6_HUMAN	tr|L5JYQ8|L5JYQ8_PTEAL
OG0012780	sp|O95711|LY86_HUMAN	tr|L5KVJ4|L5KVJ4_PTEAL
OG0012781	sp|P14222|PERF_HUMAN	tr|L5KGD9|L5KGD9_PTEAL
OG0012782	sp|P17509|HXB6_HUMAN	tr|L5JRR5|L5JRR5_PTEAL
OG0012783	sp|P32243|OTX2_HUMAN	tr|L5K0M0|L5K0M0_PTEAL
OG0012784	sp|P33991|MCM4_HUMAN	tr|L5L496|L5L496_PTEAL
OG0012785	sp|P49916|DNLI3_HUMAN	tr|L5JU18|L5JU18_PTEAL
OG0012786	sp|P51608|MECP2_HUMAN	tr|L5KEH0|L5KEH0_PTEAL
OG0012787	sp|Q04743|EMX2_HUMAN	tr|L5K2F7|L5K2F7_PTEAL
OG0012788	sp|Q13671|RIN1_HUMAN	tr|L5KRA4|L5KRA4_PTEAL
OG0012789	sp|Q13884|SNTB1_HUMAN	tr|L5KAL0|L5KAL0_PTEAL
OG0012790	sp|Q15326|ZMY11_HUMAN	tr|L5K807|L5K807_PTEAL
OG0012791	sp|Q15652|JHD2C_HUMAN	tr|L5KFP3|L5KFP3_PTEAL
OG0012792	sp|Q15831|STK11_HUMAN	tr|L5L7R6|L5L7R6_PTEAL
OG0012793	sp|Q5S007|LRRK2_HUMAN	tr|L5K8R0|L5K8R0_PTEAL
OG0012794	sp|Q5T2S8|ODAD2_HUMAN	tr|L5JTB6|L5JTB6_PTEAL
OG0012795	sp|Q5VT06|CE350_HUMAN	tr|L5KXT7|L5KXT7_PTEAL
OG0012796	sp|Q6ICH7|ASPH2_HUMAN	tr|L5L4Q4|L5L4Q4_PTEAL
OG0012797	sp|Q6P2H3|CEP85_HUMAN	tr|L5JRY7|L5JRY7_PTEAL
OG0012798	sp|Q6PGN9|PSRC1_HUMAN	tr|L5K508|L5K508_PTEAL
OG0012799	sp|Q6TCH7|PAQR3_HUMAN	tr|L5L071|L5L071_PTEAL
OG0012800	sp|Q7L273|KCTD9_HUMAN	tr|L5K989|L5K989_PTEAL
OG0012801	sp|Q8IV36|HID1_HUMAN	tr|L5KL81|L5KL81_PTEAL
OG0012802	sp|Q8IXQ5|KLHL7_HUMAN	tr|L5KNT0|L5KNT0_PTEAL
OG0012803	sp|Q8N5J2|MINY1_HUMAN	tr|L5K2V9|L5K2V9_PTEAL
OG0012804	sp|Q8N5Q1|GAR5B_HUMAN	tr|L5KC95|L5KC95_PTEAL
OG0012805	sp|Q8NCQ7|PRCA1_HUMAN	tr|L5JR03|L5JR03_PTEAL
OG0012806	sp|Q8NI17|IL31R_HUMAN	tr|L5KN24|L5KN24_PTEAL
OG0012807	sp|Q8WU17|RN139_HUMAN	tr|L5KAJ9|L5KAJ9_PTEAL
OG0012808	sp|Q8WU67|ABHD3_HUMAN	tr|L5K2A5|L5K2A5_PTEAL
OG0012809	sp|Q92858|ATOH1_HUMAN	tr|L5KPI4|L5KPI4_PTEAL
OG0012810	sp|Q96S16|JMJD8_HUMAN	tr|L5KH14|L5KH14_PTEAL
OG0012811	sp|Q99497|PARK7_HUMAN	tr|L5KFU3|L5KFU3_PTEAL
OG0012812	sp|Q9BRQ5|ORAI3_HUMAN	tr|L5KHD5|L5KHD5_PTEAL
OG0012813	sp|Q9BUT9|MCRI2_HUMAN	tr|L5KJC3|L5KJC3_PTEAL
OG0012814	sp|Q9BXA6|TSSK6_HUMAN	tr|L5L834|L5L834_PTEAL
OG0012815	sp|Q9BZV1|UBXN6_HUMAN	tr|L5L6S4|L5L6S4_PTEAL
OG0012816	sp|Q9C0F0|ASXL3_HUMAN	tr|L5K5A4|L5K5A4_PTEAL
OG0012817	sp|Q9H845|ACAD9_HUMAN	tr|L5K8K9|L5K8K9_PTEAL
OG0012818	sp|Q9NPC7|MYNN_HUMAN	tr|L5KQS0|L5KQS0_PTEAL
OG0012819	sp|Q9UGU5|HMGX4_HUMAN	tr|L5KFE2|L5KFE2_PTEAL
OG0012820	sp|Q9ULF5|S39AA_HUMAN	tr|L5K0D8|L5K0D8_PTEAL
OG0012821	sp|Q9UNL2|SSRG_HUMAN	tr|L5KY37|L5KY37_PTEAL
OG0012822	sp|Q9Y3A0|COQ4_HUMAN	tr|L5K6A2|L5K6A2_PTEAL
