Orthogroup	Homo_sapiens	Cercocebus_atys
OG0015358	sp|Q8NFA0|UBP32_HUMAN	tr|A0A2K5LHG2|A0A2K5LHG2_CERAT
OG0015359	sp|P53680|AP2S1_HUMAN	tr|A0A2K5LIW2|A0A2K5LIW2_CERAT
OG0015360	sp|P08571|CD14_HUMAN	tr|A0A2K5LKS5|A0A2K5LKS5_CERAT
OG0015361	sp|Q9UPY3|DICER_HUMAN	tr|A0A2K5LPA7|A0A2K5LPA7_CERAT
OG0015362	sp|Q9UL40|ZN346_HUMAN	tr|A0A2K5LTD4|A0A2K5LTD4_CERAT
OG0015363	sp|Q5VZ18|SHE_HUMAN	tr|A0A2K5LXE6|A0A2K5LXE6_CERAT
OG0015364	sp|Q9BVC6|TM109_HUMAN	tr|A0A2K5LY87|A0A2K5LY87_CERAT
OG0015365	sp|Q6WKZ4|RFIP1_HUMAN	tr|A0A2K5M187|A0A2K5M187_CERAT
OG0015366	sp|P31327|CPSM_HUMAN	tr|A0A2K5M1E8|A0A2K5M1E8_CERAT
OG0015367	sp|Q86XN7|PRSR1_HUMAN	tr|A0A2K5M220|A0A2K5M220_CERAT
OG0015368	sp|Q5UE93|PI3R6_HUMAN	tr|A0A2K5M4M1|A0A2K5M4M1_CERAT
OG0015369	sp|A0AVF1|IFT56_HUMAN	tr|A0A2K5M778|A0A2K5M778_CERAT
OG0015370	sp|Q5VW38|GP107_HUMAN	tr|A0A2K5M832|A0A2K5M832_CERAT
OG0015371	sp|P35711|SOX5_HUMAN	tr|A0A2K5MAL3|A0A2K5MAL3_CERAT
OG0015372	sp|P21917|DRD4_HUMAN	tr|A0A2K5MDZ9|A0A2K5MDZ9_CERAT
OG0015373	sp|Q63HM1|KFA_HUMAN	tr|A0A2K5MES1|A0A2K5MES1_CERAT
OG0015374	sp|Q9NW08|RPC2_HUMAN	tr|A0A2K5MES8|A0A2K5MES8_CERAT
OG0015375	sp|Q8IZP9|AGRG2_HUMAN	tr|A0A2K5MFZ6|A0A2K5MFZ6_CERAT
OG0015376	sp|Q8N2G4|LYPD1_HUMAN	tr|A0A2K5MI83|A0A2K5MI83_CERAT
OG0015377	sp|Q9P2J2|TUTLA_HUMAN	tr|A0A2K5MJY2|A0A2K5MJY2_CERAT
OG0015378	sp|Q9H9L7|AKIR1_HUMAN	tr|A0A2K5MPD9|A0A2K5MPD9_CERAT
OG0015379	sp|Q99795|GPA33_HUMAN	tr|A0A2K5MQV2|A0A2K5MQV2_CERAT
OG0015380	sp|Q9GZN4|BSSP4_HUMAN	tr|A0A2K5MRY3|A0A2K5MRY3_CERAT
OG0015381	sp|A0A087WXM9|MEIKN_HUMAN	tr|A0A2K5MT09|A0A2K5MT09_CERAT
OG0015382	sp|Q14152|EIF3A_HUMAN	tr|A0A2K5MTW3|A0A2K5MTW3_CERAT
OG0015383	sp|P08243|ASNS_HUMAN	tr|A0A2K5MYW2|A0A2K5MYW2_CERAT
OG0015384	sp|Q8IV31|TM139_HUMAN	tr|A0A2K5N222|A0A2K5N222_CERAT
OG0015385	sp|Q16891|MIC60_HUMAN	tr|A0A2K5N2V2|A0A2K5N2V2_CERAT
OG0015386	sp|Q14197|ICT1_HUMAN	tr|A0A2K5N528|A0A2K5N528_CERAT
OG0015387	sp|Q5QJ38|TCHL1_HUMAN	tr|A0A2K5N534|A0A2K5N534_CERAT
OG0015388	sp|Q9HCS4|TF7L1_HUMAN	tr|A0A2K5N6K6|A0A2K5N6K6_CERAT
OG0015389	sp|O15504|NUP42_HUMAN	tr|A0A2K5N7T0|A0A2K5N7T0_CERAT
OG0015390	sp|Q15021|CND1_HUMAN	tr|A0A2K5NAK2|A0A2K5NAK2_CERAT
OG0015391	sp|O95786|DDX58_HUMAN	tr|A0A2K5NB34|A0A2K5NB34_CERAT
OG0015392	sp|A6NGB9|WIPF3_HUMAN	tr|A0A2K5NBQ0|A0A2K5NBQ0_CERAT
OG0015393	sp|Q9ULG1|INO80_HUMAN	tr|A0A2K5NDQ0|A0A2K5NDQ0_CERAT
OG0015394	sp|Q14202|ZMYM3_HUMAN	tr|A0A2K5NI41|A0A2K5NI41_CERAT
OG0015395	sp|Q14687|GSE1_HUMAN	tr|A0A2K5NJ51|A0A2K5NJ51_CERAT
OG0015396	sp|Q30KP8|DB136_HUMAN	tr|A0A2K5NPC8|A0A2K5NPC8_CERAT
OG0015397	sp|Q07837|SLC31_HUMAN	tr|A0A2K5NRD2|A0A2K5NRD2_CERAT
OG0015398	sp|Q0VDF9|HSP7E_HUMAN	tr|A0A2K5NT85|A0A2K5NT85_CERAT
OG0015399	sp|Q9NZM4|BICRA_HUMAN	tr|A0A2K5NUG7|A0A2K5NUG7_CERAT
OG0015400	sp|Q8WU76|SCFD2_HUMAN	tr|A0A2K5NWV2|A0A2K5NWV2_CERAT
OG0015401	sp|A6NGB7|TM221_HUMAN	tr|A0A2K5NXB7|A0A2K5NXB7_CERAT
OG0015402	sp|Q8N4L4|SPEM1_HUMAN	tr|A0A2K5NZE5|A0A2K5NZE5_CERAT
OG0015403	sp|P09237|MMP7_HUMAN	tr|A0A2K5P0Y0|A0A2K5P0Y0_CERAT
OG0015404	sp|P30411|BKRB2_HUMAN	tr|A0A2K5P271|A0A2K5P271_CERAT
OG0015405	sp|O00482|NR5A2_HUMAN	tr|A0A2K5P732|A0A2K5P732_CERAT
OG0015406	sp|Q9H2L4|TMM60_HUMAN	tr|A0A2K5KPJ2|A0A2K5KPJ2_CERAT
OG0015407	sp|Q12967|GNDS_HUMAN	tr|A0A2K5KQ56|A0A2K5KQ56_CERAT
OG0015408	sp|O94992|HEXI1_HUMAN	tr|A0A2K5KTE5|A0A2K5KTE5_CERAT
OG0015409	sp|Q9ULD6|INTU_HUMAN	tr|A0A2K5KTM9|A0A2K5KTM9_CERAT
OG0015410	sp|Q9UBF9|MYOTI_HUMAN	tr|A0A2K5KV49|A0A2K5KV49_CERAT
OG0015411	sp|Q96A37|RN166_HUMAN	tr|A0A2K5KVC0|A0A2K5KVC0_CERAT
OG0015412	sp|Q86YC3|LRC33_HUMAN	tr|A0A2K5KVI2|A0A2K5KVI2_CERAT
OG0015413	sp|Q15078|CD5R1_HUMAN	tr|A0A2K5KZW0|A0A2K5KZW0_CERAT
OG0015414	sp|Q5VTL8|PR38B_HUMAN	tr|A0A2K5L1Z2|A0A2K5L1Z2_CERAT
OG0015415	sp|Q86WK6|AMGO1_HUMAN	tr|A0A2K5L3K5|A0A2K5L3K5_CERAT
OG0015416	sp|O95218|ZRAB2_HUMAN	tr|A0A2K5L641|A0A2K5L641_CERAT
OG0015417	sp|Q8N960|CE120_HUMAN	tr|A0A2K5LAJ8|A0A2K5LAJ8_CERAT
OG0015418	sp|O60895|RAMP2_HUMAN	tr|A0A2K5LG23|A0A2K5LG23_CERAT
OG0015419	sp|P15692|VEGFA_HUMAN	tr|A0A2K5LGB8|A0A2K5LGB8_CERAT
OG0015420	sp|Q8NFT8|DNER_HUMAN	tr|A0A2K5LL19|A0A2K5LL19_CERAT
OG0015421	sp|Q6P9A3|ZN549_HUMAN	tr|A0A2K5LR29|A0A2K5LR29_CERAT
OG0015422	sp|Q4LDG9|DNAL1_HUMAN	tr|A0A2K5LRX1|A0A2K5LRX1_CERAT
OG0015423	sp|Q9UBM7|DHCR7_HUMAN	tr|A0A2K5LS86|A0A2K5LS86_CERAT
OG0015424	sp|P01034|CYTC_HUMAN	tr|A0A2K5LUF5|A0A2K5LUF5_CERAT
OG0015425	sp|Q9BQT9|CSTN3_HUMAN	tr|A0A2K5LXR2|A0A2K5LXR2_CERAT
OG0015426	sp|Q14232|EI2BA_HUMAN	tr|A0A2K5M0Q1|A0A2K5M0Q1_CERAT
OG0015427	sp|Q9NR33|DPOE4_HUMAN	tr|A0A2K5M2P1|A0A2K5M2P1_CERAT
OG0015428	sp|Q58HT5|AWAT1_HUMAN	tr|A0A2K5M600|A0A2K5M600_CERAT
OG0015429	sp|Q99999|G3ST1_HUMAN	tr|A0A2K5M629|A0A2K5M629_CERAT
OG0015430	sp|Q8IXQ4|GPAM1_HUMAN	tr|A0A2K5M6U6|A0A2K5M6U6_CERAT
OG0015431	sp|P60852|ZP1_HUMAN	tr|A0A2K5M6X1|A0A2K5M6X1_CERAT
OG0015432	sp|O00400|ACATN_HUMAN	tr|A0A2K5M9S5|A0A2K5M9S5_CERAT
OG0015433	sp|Q14093|CYLC2_HUMAN	tr|A0A2K5MFZ0|A0A2K5MFZ0_CERAT
OG0015434	sp|Q8WZA1|PMGT1_HUMAN	tr|A0A2K5MGI6|A0A2K5MGI6_CERAT
OG0015435	sp|Q13425|SNTB2_HUMAN	tr|A0A2K5MJI3|A0A2K5MJI3_CERAT
OG0015436	sp|Q6ZRR5|TLCD5_HUMAN	tr|A0A2K5MKL7|A0A2K5MKL7_CERAT
OG0015437	sp|Q9BZW8|CD244_HUMAN	tr|A0A2K5ML82|A0A2K5ML82_CERAT
OG0015438	sp|O43166|SI1L1_HUMAN	tr|A0A2K5MMW3|A0A2K5MMW3_CERAT
OG0015439	sp|Q8WU49|CG033_HUMAN	tr|A0A2K5MPY6|A0A2K5MPY6_CERAT
OG0015440	sp|Q6XUX3|DUSTY_HUMAN	tr|A0A2K5MWD9|A0A2K5MWD9_CERAT
OG0015441	sp|Q16626|MEA1_HUMAN	tr|A0A2K5MXI3|A0A2K5MXI3_CERAT
OG0015442	sp|Q5JVL4|EFHC1_HUMAN	tr|A0A2K5MYE4|A0A2K5MYE4_CERAT
OG0015443	sp|Q96D96|HVCN1_HUMAN	tr|A0A2K5N181|A0A2K5N181_CERAT
OG0015444	sp|P59044|NLRP6_HUMAN	tr|A0A2K5N185|A0A2K5N185_CERAT
OG0015445	sp|Q9P055|JKAMP_HUMAN	tr|A0A2K5N308|A0A2K5N308_CERAT
OG0015446	sp|A7E2S9|A30BL_HUMAN	tr|A0A2K5N6E0|A0A2K5N6E0_CERAT
OG0015447	sp|P78310|CXAR_HUMAN	tr|A0A2K5N7K1|A0A2K5N7K1_CERAT
OG0015448	sp|P28749|RBL1_HUMAN	tr|A0A2K5N8U3|A0A2K5N8U3_CERAT
OG0015449	sp|Q9BYT1|S17A9_HUMAN	tr|A0A2K5NAZ9|A0A2K5NAZ9_CERAT
OG0015450	sp|P27694|RFA1_HUMAN	tr|A0A2K5NG50|A0A2K5NG50_CERAT
OG0015451	sp|Q9BRF8|CPPED_HUMAN	tr|A0A2K5NI28|A0A2K5NI28_CERAT
OG0015452	sp|Q9ULH0|KDIS_HUMAN	tr|A0A2K5NI60|A0A2K5NI60_CERAT
OG0015453	sp|P0CAP1|MYZAP_HUMAN	tr|A0A2K5NI66|A0A2K5NI66_CERAT
OG0015454	sp|Q9BSN7|TM204_HUMAN	tr|A0A2K5NJ69|A0A2K5NJ69_CERAT
OG0015455	sp|Q9Y226|S22AD_HUMAN	tr|A0A2K5NMJ6|A0A2K5NMJ6_CERAT
OG0015456	sp|Q9NVV5|AIG1_HUMAN	tr|A0A2K5NP64|A0A2K5NP64_CERAT
OG0015457	sp|Q10589|BST2_HUMAN	tr|A0A2K5NPL7|A0A2K5NPL7_CERAT
OG0015458	sp|Q9NQX1|PRDM5_HUMAN	tr|A0A2K5NQS6|A0A2K5NQS6_CERAT
OG0015459	sp|Q9UBU2|DKK2_HUMAN	tr|A0A2K5NQT8|A0A2K5NQT8_CERAT
OG0015460	sp|Q03393|PTPS_HUMAN	tr|A0A2K5NYV3|A0A2K5NYV3_CERAT
OG0015461	sp|O75112|LDB3_HUMAN	tr|A0A2K5P050|A0A2K5P050_CERAT
OG0015462	sp|Q58EX7|PKHG4_HUMAN	tr|A0A2K5P0P7|A0A2K5P0P7_CERAT
OG0015463	sp|Q9NYR9|KBRS2_HUMAN	tr|A0A2K5P1G0|A0A2K5P1G0_CERAT
OG0015464	sp|Q9NZS2|KLRF1_HUMAN	tr|A0A2K5P4A2|A0A2K5P4A2_CERAT
OG0015465	sp|Q6IAA8|LTOR1_HUMAN	tr|A0A2K5P7V6|A0A2K5P7V6_CERAT
OG0015466	sp|Q04671|P_HUMAN	tr|A0A2K5KMU8|A0A2K5KMU8_CERAT
OG0015467	sp|Q7L2Z9|CENPQ_HUMAN	tr|A0A2K5KNS6|A0A2K5KNS6_CERAT
OG0015468	sp|Q9Y5L4|TIM13_HUMAN	tr|A0A2K5KQ02|A0A2K5KQ02_CERAT
OG0015469	sp|Q9UBC9|SPRR3_HUMAN	tr|A0A2K5KQL6|A0A2K5KQL6_CERAT
OG0015470	sp|Q8WUJ0|STYX_HUMAN	tr|A0A2K5KQY2|A0A2K5KQY2_CERAT
OG0015471	sp|Q8J025|APCD1_HUMAN	tr|A0A2K5KTF7|A0A2K5KTF7_CERAT
OG0015472	sp|Q7Z7B8|DB128_HUMAN	tr|A0A2K5KZI4|A0A2K5KZI4_CERAT
OG0015473	sp|Q9BYX2|TBD2A_HUMAN	tr|A0A2K5L0W7|A0A2K5L0W7_CERAT
OG0015474	sp|P17600|SYN1_HUMAN	tr|A0A2K5L1F9|A0A2K5L1F9_CERAT
OG0015475	sp|A6NNX1|RIAD1_HUMAN	tr|A0A2K5L1Q7|A0A2K5L1Q7_CERAT
OG0015476	sp|Q00059|TFAM_HUMAN	tr|A0A2K5L882|A0A2K5L882_CERAT
OG0015477	sp|Q7Z4G1|COMD6_HUMAN	tr|A0A2K5LDN2|A0A2K5LDN2_CERAT
OG0015478	sp|O14910|LIN7A_HUMAN	tr|A0A2K5LEQ9|A0A2K5LEQ9_CERAT
OG0015479	sp|O43247|TEX33_HUMAN	tr|A0A2K5LGJ2|A0A2K5LGJ2_CERAT
OG0015480	sp|Q6IA69|NADE_HUMAN	tr|A0A2K5LJ28|A0A2K5LJ28_CERAT
OG0015481	sp|Q8IVH4|MMAA_HUMAN	tr|A0A2K5LMC3|A0A2K5LMC3_CERAT
OG0015482	sp|Q6ZWK6|TM11F_HUMAN	tr|A0A2K5LQK8|A0A2K5LQK8_CERAT
OG0015483	sp|Q8WUW1|BRK1_HUMAN	tr|A0A2K5LRC0|A0A2K5LRC0_CERAT
OG0015484	sp|Q9H4G1|CST9L_HUMAN	tr|A0A2K5LYW4|A0A2K5LYW4_CERAT
OG0015485	sp|Q9HCL3|ZFP14_HUMAN	tr|A0A2K5LZF8|A0A2K5LZF8_CERAT
OG0015486	sp|Q9UBC0|HNF6_HUMAN	tr|A0A2K5M1N1|A0A2K5M1N1_CERAT
OG0015487	sp|Q8TF63|DCNP1_HUMAN	tr|A0A2K5M5S6|A0A2K5M5S6_CERAT
OG0015488	sp|C9J3I9|CE058_HUMAN	tr|A0A2K5M7G5|A0A2K5M7G5_CERAT
OG0015489	sp|Q5M775|CYTSB_HUMAN	tr|A0A2K5M7Q9|A0A2K5M7Q9_CERAT
OG0015490	sp|Q8NFU3|TSTD1_HUMAN	tr|A0A2K5MB28|A0A2K5MB28_CERAT
OG0015491	sp|Q5BKX6|S45A4_HUMAN	tr|A0A2K5MBH3|A0A2K5MBH3_CERAT
OG0015492	sp|Q8WVZ1|ZDH19_HUMAN	tr|A0A2K5MBJ1|A0A2K5MBJ1_CERAT
OG0015493	sp|O43896|KIF1C_HUMAN	tr|A0A2K5MCT7|A0A2K5MCT7_CERAT
OG0015494	sp|Q09MP3|R51A2_HUMAN	tr|A0A2K5MFK2|A0A2K5MFK2_CERAT
OG0015495	sp|Q8WYL5|SSH1_HUMAN	tr|A0A2K5MI97|A0A2K5MI97_CERAT
OG0015496	sp|Q8TC44|POC1B_HUMAN	tr|A0A2K5MK21|A0A2K5MK21_CERAT
OG0015497	sp|Q8WY22|BRI3B_HUMAN	tr|A0A2K5MLV0|A0A2K5MLV0_CERAT
OG0015498	sp|Q8TD35|LKAM1_HUMAN	tr|A0A2K5MMN7|A0A2K5MMN7_CERAT
OG0015499	sp|Q96LW7|CAR19_HUMAN	tr|A0A2K5MSK1|A0A2K5MSK1_CERAT
OG0015500	sp|Q12968|NFAC3_HUMAN	tr|A0A2K5MVC5|A0A2K5MVC5_CERAT
OG0015501	sp|Q14257|RCN2_HUMAN	tr|A0A2K5MVD1|A0A2K5MVD1_CERAT
OG0015502	sp|Q8ND07|BBOF1_HUMAN	tr|A0A2K5MWK9|A0A2K5MWK9_CERAT
OG0015503	sp|P0DP42|T225B_HUMAN	tr|A0A2K5MXQ6|A0A2K5MXQ6_CERAT
OG0015504	sp|Q12955|ANK3_HUMAN	tr|A0A2K5N412|A0A2K5N412_CERAT
OG0015505	sp|Q9UL01|DSE_HUMAN	tr|A0A2K5N8P4|A0A2K5N8P4_CERAT
OG0015506	sp|Q9HBH5|RDH14_HUMAN	tr|A0A2K5N9X8|A0A2K5N9X8_CERAT
OG0015507	sp|Q9P1F3|ABRAL_HUMAN	tr|A0A2K5NA20|A0A2K5NA20_CERAT
OG0015508	sp|Q86XX4|FRAS1_HUMAN	tr|A0A2K5NBT4|A0A2K5NBT4_CERAT
OG0015509	sp|Q53HC5|KLH26_HUMAN	tr|A0A2K5NC09|A0A2K5NC09_CERAT
OG0015510	sp|Q8IVF4|DYH10_HUMAN	tr|A0A2K5NGA2|A0A2K5NGA2_CERAT
OG0015511	sp|Q9UBM4|OPT_HUMAN	tr|A0A2K5NGT7|A0A2K5NGT7_CERAT
OG0015512	sp|Q96A99|PTX4_HUMAN	tr|A0A2K5NK29|A0A2K5NK29_CERAT
OG0015513	sp|Q9UK22|FBX2_HUMAN	tr|A0A2K5NKE6|A0A2K5NKE6_CERAT
OG0015514	sp|P32942|ICAM3_HUMAN	tr|A0A2K5NKP6|A0A2K5NKP6_CERAT
OG0015515	sp|Q9NRN5|OLFL3_HUMAN	tr|A0A2K5NKV5|A0A2K5NKV5_CERAT
OG0015516	sp|Q8N1B4|VPS52_HUMAN	tr|A0A2K5NN38|A0A2K5NN38_CERAT
OG0015517	sp|O00585|CCL21_HUMAN	tr|A0A2K5NRT3|A0A2K5NRT3_CERAT
OG0015518	sp|O15492|RGS16_HUMAN	tr|A0A2K5NU34|A0A2K5NU34_CERAT
OG0015519	sp|Q9UM47|NOTC3_HUMAN	tr|A0A2K5NWU2|A0A2K5NWU2_CERAT
OG0015520	sp|O75556|SG2A1_HUMAN	tr|A0A2K5NX98|A0A2K5NX98_CERAT
OG0015521	sp|Q8IUZ0|LRC49_HUMAN	tr|A0A2K5NZB1|A0A2K5NZB1_CERAT
OG0015522	sp|P62502|LCN6_HUMAN	tr|A0A2K5P2B2|A0A2K5P2B2_CERAT
OG0015523	sp|Q9HAS3|S28A3_HUMAN	tr|A0A2K5P3I6|A0A2K5P3I6_CERAT
OG0015524	sp|Q8WW34|TM239_HUMAN	tr|A0A2K5P4E4|A0A2K5P4E4_CERAT
OG0015525	sp|Q9P031|TAP26_HUMAN	tr|A0A2K5P4H1|A0A2K5P4H1_CERAT
OG0015526	sp|Q8N983|RM43_HUMAN	tr|A0A2K5P617|A0A2K5P617_CERAT
OG0015527	sp|A0A1B0GVD1|F237B_HUMAN	tr|A0A2K5KHC2|A0A2K5KHC2_CERAT
OG0015528	sp|P08173|ACM4_HUMAN	tr|A0A2K5KIZ1|A0A2K5KIZ1_CERAT
OG0015529	sp|Q6ZWJ1|STXB4_HUMAN	tr|A0A2K5KNC7|A0A2K5KNC7_CERAT
OG0015530	sp|Q8TF44|C2C4C_HUMAN	tr|A0A2K5KPF1|A0A2K5KPF1_CERAT
OG0015531	sp|Q5JR12|PPM1J_HUMAN	tr|A0A2K5KSM0|A0A2K5KSM0_CERAT
OG0015532	sp|Q9NXF7|DCA16_HUMAN	tr|A0A2K5KTT6|A0A2K5KTT6_CERAT
OG0015533	sp|P0DP58|LYNX1_HUMAN	tr|A0A2K5KW88|A0A2K5KW88_CERAT
OG0015534	sp|O14490|DLGP1_HUMAN	tr|A0A2K5KXX3|A0A2K5KXX3_CERAT
OG0015535	sp|Q6ZUJ8|BCAP_HUMAN	tr|A0A2K5KZT0|A0A2K5KZT0_CERAT
OG0015536	sp|Q96DP5|FMT_HUMAN	tr|A0A2K5L5C4|A0A2K5L5C4_CERAT
OG0015537	sp|Q49MI3|CERKL_HUMAN	tr|A0A2K5LGF0|A0A2K5LGF0_CERAT
OG0015538	sp|Q8N2U9|S66A2_HUMAN	tr|A0A2K5LGN1|A0A2K5LGN1_CERAT
OG0015539	sp|Q9Y5B8|NDK7_HUMAN	tr|A0A2K5LKL9|A0A2K5LKL9_CERAT
OG0015540	sp|Q9UKN7|MYO15_HUMAN	tr|A0A2K5LNK1|A0A2K5LNK1_CERAT
OG0015541	sp|Q9NYR8|RDH8_HUMAN	tr|A0A2K5LUH6|A0A2K5LUH6_CERAT
OG0015542	sp|Q14DG7|T132B_HUMAN	tr|A0A2K5LV36|A0A2K5LV36_CERAT
OG0015543	sp|Q8N8D1|PDCD7_HUMAN	tr|A0A2K5LZA0|A0A2K5LZA0_CERAT
OG0015544	sp|Q96Q40|CDK15_HUMAN	tr|A0A2K5M0H2|A0A2K5M0H2_CERAT
OG0015545	sp|Q8NI32|LPD6B_HUMAN	tr|A0A2K5M3B4|A0A2K5M3B4_CERAT
OG0015546	sp|Q5VV41|ARHGG_HUMAN	tr|A0A2K5M3X4|A0A2K5M3X4_CERAT
OG0015547	sp|P48651|PTSS1_HUMAN	tr|A0A2K5M513|A0A2K5M513_CERAT
OG0015548	sp|P57737|CORO7_HUMAN	tr|A0A2K5M9I5|A0A2K5M9I5_CERAT
OG0015549	sp|Q9Y315|DEOC_HUMAN	tr|A0A2K5MA98|A0A2K5MA98_CERAT
OG0015550	sp|P20366|TKN1_HUMAN	tr|A0A2K5MAX9|A0A2K5MAX9_CERAT
OG0015551	sp|Q15646|OASL_HUMAN	tr|A0A2K5MB98|A0A2K5MB98_CERAT
OG0015552	sp|A8K830|OCAT2_HUMAN	tr|A0A2K5MCE8|A0A2K5MCE8_CERAT
OG0015553	sp|Q9Y289|SC5A6_HUMAN	tr|A0A2K5MCW8|A0A2K5MCW8_CERAT
OG0015554	sp|O60356|NUPR1_HUMAN	tr|A0A2K5MHA5|A0A2K5MHA5_CERAT
OG0015555	sp|P49411|EFTU_HUMAN	tr|A0A2K5MHD1|A0A2K5MHD1_CERAT
OG0015556	sp|Q8IY50|S35F3_HUMAN	tr|A0A2K5MJC7|A0A2K5MJC7_CERAT
OG0015557	sp|Q5T686|AVPI1_HUMAN	tr|A0A2K5MJL3|A0A2K5MJL3_CERAT
OG0015558	sp|Q8IUB5|WFD13_HUMAN	tr|A0A2K5MNZ0|A0A2K5MNZ0_CERAT
OG0015559	sp|Q9BWV7|TTLL2_HUMAN	tr|A0A2K5MPJ3|A0A2K5MPJ3_CERAT
OG0015560	sp|Q13950|RUNX2_HUMAN	tr|A0A2K5MQ33|A0A2K5MQ33_CERAT
OG0015561	sp|Q9UPV7|PHF24_HUMAN	tr|A0A2K5MQV1|A0A2K5MQV1_CERAT
OG0015562	sp|Q9ULP9|TBC24_HUMAN	tr|A0A2K5MQY5|A0A2K5MQY5_CERAT
OG0015563	sp|A0A1B0GTR0|EDD13_HUMAN	tr|A0A2K5MSG0|A0A2K5MSG0_CERAT
OG0015564	sp|P40123|CAP2_HUMAN	tr|A0A2K5MSQ0|A0A2K5MSQ0_CERAT
OG0015565	sp|A6NK44|GLOD5_HUMAN	tr|A0A2K5MVJ4|A0A2K5MVJ4_CERAT
OG0015566	sp|Q9HCM7|FBSL_HUMAN	tr|A0A2K5MX23|A0A2K5MX23_CERAT
OG0015567	sp|Q8IUC6|TCAM1_HUMAN	tr|A0A2K5MXF9|A0A2K5MXF9_CERAT
OG0015568	sp|Q30KQ9|DB110_HUMAN	tr|A0A2K5N017|A0A2K5N017_CERAT
OG0015569	sp|Q08AH1|ACSM1_HUMAN	tr|A0A2K5N0M5|A0A2K5N0M5_CERAT
OG0015570	sp|P06276|CHLE_HUMAN	tr|A0A2K5N186|A0A2K5N186_CERAT
OG0015571	sp|Q9UQR0|SCML2_HUMAN	tr|A0A2K5N2V5|A0A2K5N2V5_CERAT
OG0015572	sp|Q86Y25|Z354C_HUMAN	tr|A0A2K5N371|A0A2K5N371_CERAT
OG0015573	sp|Q6ZPD9|D19L3_HUMAN	tr|A0A2K5NEH9|A0A2K5NEH9_CERAT
OG0015574	sp|Q9H808|TLE6_HUMAN	tr|A0A2K5NHQ2|A0A2K5NHQ2_CERAT
OG0015575	sp|O95453|PARN_HUMAN	tr|A0A2K5NIP7|A0A2K5NIP7_CERAT
OG0015576	sp|Q9H825|METL8_HUMAN	tr|A0A2K5NIR9|A0A2K5NIR9_CERAT
OG0015577	sp|A0A1B0GUY1|MRCOL_HUMAN	tr|A0A2K5NJ17|A0A2K5NJ17_CERAT
OG0015578	sp|Q6ZUT6|CCD9B_HUMAN	tr|A0A2K5NK35|A0A2K5NK35_CERAT
OG0015579	sp|Q6YN16|HSDL2_HUMAN	tr|A0A2K5NL19|A0A2K5NL19_CERAT
OG0015580	sp|Q15013|MD2BP_HUMAN	tr|A0A2K5NNV1|A0A2K5NNV1_CERAT
OG0015581	sp|Q5T5J6|SWT1_HUMAN	tr|A0A2K5NP87|A0A2K5NP87_CERAT
OG0015582	sp|Q9UJH8|METRN_HUMAN	tr|A0A2K5NSV5|A0A2K5NSV5_CERAT
OG0015583	sp|Q9BRD0|BUD13_HUMAN	tr|A0A2K5NT05|A0A2K5NT05_CERAT
OG0015584	sp|Q7L513|FCRLA_HUMAN	tr|A0A2K5NTC0|A0A2K5NTC0_CERAT
OG0015585	sp|P01135|TGFA_HUMAN	tr|A0A2K5NUD3|A0A2K5NUD3_CERAT
OG0015586	sp|Q9HB75|PIDD1_HUMAN	tr|A0A2K5NXQ8|A0A2K5NXQ8_CERAT
OG0015587	sp|Q8IYB7|DI3L2_HUMAN	tr|A0A2K5P2A3|A0A2K5P2A3_CERAT
OG0015588	sp|Q6VAB6|KSR2_HUMAN	tr|A0A2K5P2M0|A0A2K5P2M0_CERAT
OG0015589	sp|Q9BQM9|CT144_HUMAN	tr|A0A2K5P3U4|A0A2K5P3U4_CERAT
OG0015590	sp|Q9GZM8|NDEL1_HUMAN	tr|A0A2K5P485|A0A2K5P485_CERAT
OG0015591	sp|Q96AX2|RAB37_HUMAN	tr|A0A2K5P8D7|A0A2K5P8D7_CERAT
OG0015592	sp|Q8WUP2|FBLI1_HUMAN	tr|A0A2K5KH55|A0A2K5KH55_CERAT
OG0015593	sp|O95156|NXPH2_HUMAN	tr|A0A2K5KKQ9|A0A2K5KKQ9_CERAT
OG0015594	sp|Q13277|STX3_HUMAN	tr|A0A2K5KP54|A0A2K5KP54_CERAT
OG0015595	sp|O00631|SARCO_HUMAN	tr|A0A2K5KS26|A0A2K5KS26_CERAT
OG0015596	sp|Q9BYG3|MK67I_HUMAN	tr|A0A2K5KUB5|A0A2K5KUB5_CERAT
OG0015597	sp|A0A0B4J244|TVA3_HUMAN	tr|A0A2K5KW35|A0A2K5KW35_CERAT
OG0015598	sp|P78417|GSTO1_HUMAN	tr|A0A2K5L0J3|A0A2K5L0J3_CERAT
OG0015599	sp|Q9BXL8|CDCA4_HUMAN	tr|A0A2K5L0T2|A0A2K5L0T2_CERAT
OG0015600	sp|Q7Z3Q1|S46A3_HUMAN	tr|A0A2K5L2C2|A0A2K5L2C2_CERAT
OG0015601	sp|Q9Y2P7|ZN256_HUMAN	tr|A0A2K5L7L3|A0A2K5L7L3_CERAT
OG0015602	sp|O14494|PLPP1_HUMAN	tr|A0A2K5LBS2|A0A2K5LBS2_CERAT
OG0015603	sp|Q9NQ86|TRI36_HUMAN	tr|A0A2K5LC10|A0A2K5LC10_CERAT
OG0015604	sp|Q8WXS4|CCGL_HUMAN	tr|A0A2K5LC47|A0A2K5LC47_CERAT
