Orthogroup	Homo_sapiens	Peromyscus_maniculatus_bairdii
OG0011303	sp|Q03164|KMT2A_HUMAN	tr|A0A6I9MAS8|A0A6I9MAS8_PERMB
OG0011304	sp|Q08188|TGM3_HUMAN	tr|A0A6J0DRG1|A0A6J0DRG1_PERMB
OG0011305	sp|Q12929|EPS8_HUMAN	tr|A0A6I9LC29|A0A6I9LC29_PERMB
OG0011306	sp|Q13519|PNOC_HUMAN	tr|A0A6I9LVF4|A0A6I9LVF4_PERMB
OG0011307	sp|Q14154|DELE1_HUMAN	tr|A0A6J0EBL4|A0A6J0EBL4_PERMB
OG0011308	sp|Q16658|FSCN1_HUMAN	tr|A0A6I9LYA7|A0A6I9LYA7_PERMB
OG0011309	sp|Q4ADV7|RIC1_HUMAN	tr|A0A6J0EGK5|A0A6J0EGK5_PERMB
OG0011310	sp|Q6T310|RSLBA_HUMAN	tr|A0A6I9LJC5|A0A6I9LJC5_PERMB
OG0011311	sp|Q71H61|ILDR2_HUMAN	tr|A0A6I9LGF2|A0A6I9LGF2_PERMB
OG0011312	sp|Q7Z572|SPT21_HUMAN	tr|A0A6J0D3V9|A0A6J0D3V9_PERMB
OG0011313	sp|Q7Z5A9|TAFA1_HUMAN	tr|A0A6I9L3M2|A0A6I9L3M2_PERMB
OG0011314	sp|Q86VS8|HOOK3_HUMAN	tr|A0A6I9LQY3|A0A6I9LQY3_PERMB
OG0011315	sp|Q8IUH2|CREG2_HUMAN	tr|A0A6I9LCJ3|A0A6I9LCJ3_PERMB
OG0011316	sp|Q8IVB4|SL9A9_HUMAN	tr|A0A6I9M864|A0A6I9M864_PERMB
OG0011317	sp|Q8IYK2|CC105_HUMAN	tr|A0A6I9MGS5|A0A6I9MGS5_PERMB
OG0011318	sp|Q8N1S5|S39AB_HUMAN	tr|A0A6J0D2T0|A0A6J0D2T0_PERMB
OG0011319	sp|Q8N6K0|TEX29_HUMAN	tr|A0A6J0DQT0|A0A6J0DQT0_PERMB
OG0011320	sp|Q8N8A6|DDX51_HUMAN	tr|A0A6J0DQ83|A0A6J0DQ83_PERMB
OG0011321	sp|Q8NCL8|TM116_HUMAN	tr|A0A6I9L2Z1|A0A6I9L2Z1_PERMB
OG0011322	sp|Q8NCR0|B3GL2_HUMAN	tr|A0A6J0DH71|A0A6J0DH71_PERMB
OG0011323	sp|Q8NFU7|TET1_HUMAN	tr|A0A6J0CUD2|A0A6J0CUD2_PERMB
OG0011324	sp|Q8TAQ9|SUN3_HUMAN	tr|A0A6J0CWL5|A0A6J0CWL5_PERMB
OG0011325	sp|Q8TB92|HMGC2_HUMAN	tr|A0A6I9KZ71|A0A6I9KZ71_PERMB
OG0011326	sp|Q92482|AQP3_HUMAN	tr|A0A6I9LWQ9|A0A6I9LWQ9_PERMB
OG0011327	sp|Q92567|F168A_HUMAN	tr|A0A6I9LFZ2|A0A6I9LFZ2_PERMB
OG0011328	sp|Q96C10|DHX58_HUMAN	tr|A0A6I9M585|A0A6I9M585_PERMB
OG0011329	sp|Q96DT7|ZBT10_HUMAN	tr|A0A6I9L6A2|A0A6I9L6A2_PERMB
OG0011330	sp|Q96K37|S35E1_HUMAN	tr|A0A6I9LT77|A0A6I9LT77_PERMB
OG0011331	sp|Q96LB4|VATG3_HUMAN	tr|A0A6I9LUM0|A0A6I9LUM0_PERMB
OG0011332	sp|Q96MT1|RN145_HUMAN	tr|A0A6I9KVG7|A0A6I9KVG7_PERMB
OG0011333	sp|Q99797|MIPEP_HUMAN	tr|A0A6I9LM23|A0A6I9LM23_PERMB
OG0011334	sp|Q9BUY7|EFC11_HUMAN	tr|A0A6I9LYG3|A0A6I9LYG3_PERMB
OG0011335	sp|Q9BYT3|STK33_HUMAN	tr|A0A6J0DD75|A0A6J0DD75_PERMB
OG0011336	sp|Q9H000|MKRN2_HUMAN	tr|A0A6I9L8S8|A0A6I9L8S8_PERMB
OG0011337	sp|Q9H0H5|RGAP1_HUMAN	tr|A0A6I9L7T6|A0A6I9L7T6_PERMB
OG0011338	sp|Q9H3H1|MOD5_HUMAN	tr|A0A6I9MA82|A0A6I9MA82_PERMB
OG0011339	sp|Q9NPE2|NGRN_HUMAN	tr|A0A6I9KRW3|A0A6I9KRW3_PERMB
OG0011340	sp|Q9NPI8|FANCF_HUMAN	tr|A0A6I9M4K4|A0A6I9M4K4_PERMB
OG0011341	sp|Q9NRQ5|SMCO4_HUMAN	tr|A0A6J0EDM2|A0A6J0EDM2_PERMB
OG0011342	sp|Q9NS66|GP173_HUMAN	tr|A0A6J0CKA7|A0A6J0CKA7_PERMB
OG0011343	sp|Q9NUB1|ACS2L_HUMAN	tr|A0A6I9M0V7|A0A6I9M0V7_PERMB
OG0011344	sp|Q9NV64|TM39A_HUMAN	tr|A0A6I9L367|A0A6I9L367_PERMB
OG0011345	sp|Q9NYK5|RM39_HUMAN	tr|A0A6J0CUS1|A0A6J0CUS1_PERMB
OG0011346	sp|Q9NZ81|PRR13_HUMAN	tr|A0A6J0DLD8|A0A6J0DLD8_PERMB
OG0011347	sp|Q9UMZ3|PTPRQ_HUMAN	tr|A0A6I9LGM2|A0A6I9LGM2_PERMB
OG0011348	sp|Q9UNP9|PPIE_HUMAN	tr|A0A6I9MC91|A0A6I9MC91_PERMB
OG0011349	sp|Q9Y446|PKP3_HUMAN	tr|A0A6J0D8X3|A0A6J0D8X3_PERMB
OG0011350	sp|A0A087WXM9|MEIKN_HUMAN	tr|A0A6J0DU70|A0A6J0DU70_PERMB
OG0011351	tr|A0A494C1I1|A0A494C1I1_HUMAN	tr|A0A6J0CLB3|A0A6J0CLB3_PERMB
OG0011352	sp|A4D1F6|LRRD1_HUMAN	tr|A0A6I9M6L2|A0A6I9M6L2_PERMB
OG0011353	sp|A6NGG8|PCARE_HUMAN	tr|A0A6I9M5L2|A0A6I9M5L2_PERMB
OG0011354	sp|A6NMZ2|SNTAN_HUMAN	tr|A0A6I9L1C0|A0A6I9L1C0_PERMB
OG0011355	sp|O15457|MSH4_HUMAN	tr|A0A6I9L1I6|A0A6I9L1I6_PERMB
OG0011356	sp|O60890|OPHN1_HUMAN	tr|A0A6J0DJN8|A0A6J0DJN8_PERMB
OG0011357	sp|O75900|MMP23_HUMAN	tr|A0A6J0CGL6|A0A6J0CGL6_PERMB
OG0011358	sp|O95867|LY66C_HUMAN	tr|A0A6I9MJL9|A0A6I9MJL9_PERMB
OG0011359	sp|P00480|OTC_HUMAN	tr|A0A6I9LCW5|A0A6I9LCW5_PERMB
OG0011360	sp|P00736|C1R_HUMAN	tr|A0A6I9MDB8|A0A6I9MDB8_PERMB
OG0011361	sp|P15086|CBPB1_HUMAN	tr|A0A6I9MBL0|A0A6I9MBL0_PERMB
OG0011362	sp|P16284|PECA1_HUMAN	tr|A0A6I9KZ92|A0A6I9KZ92_PERMB
OG0011363	sp|P17600|SYN1_HUMAN	tr|A0A6I9M890|A0A6I9M890_PERMB
OG0011364	sp|P24046|GBRR1_HUMAN	tr|A0A6I9LD95|A0A6I9LD95_PERMB
OG0011365	sp|P28066|PSA5_HUMAN	tr|A0A6I9LIZ9|A0A6I9LIZ9_PERMB
OG0011366	sp|P29074|PTN4_HUMAN	tr|A0A6I9M1K5|A0A6I9M1K5_PERMB
OG0011367	sp|P43351|RAD52_HUMAN	tr|A0A6I9LWG1|A0A6I9LWG1_PERMB
OG0011368	sp|P48167|GLRB_HUMAN	tr|A0A6I9LMH0|A0A6I9LMH0_PERMB
OG0011369	sp|P49675|STAR_HUMAN	tr|A0A6I9LPV1|A0A6I9LPV1_PERMB
OG0011370	sp|P62829|RL23_HUMAN	tr|A0A6I9L234|A0A6I9L234_PERMB
OG0011371	sp|P78426|NKX61_HUMAN	tr|A0A6I9LDF5|A0A6I9LDF5_PERMB
OG0011372	sp|P82932|RT06_HUMAN	tr|A0A6J0DNY3|A0A6J0DNY3_PERMB
OG0011373	sp|Q01344|IL5RA_HUMAN	tr|A0A6I9LBG3|A0A6I9LBG3_PERMB
OG0011374	sp|Q02535|ID3_HUMAN	tr|A0A6I9LLN9|A0A6I9LLN9_PERMB
OG0011375	sp|Q14140|SRTD2_HUMAN	tr|A0A6J0D2K9|A0A6J0D2K9_PERMB
OG0011376	sp|Q14162|SREC_HUMAN	tr|A0A6I9LDV6|A0A6I9LDV6_PERMB
OG0011377	sp|Q16401|PSMD5_HUMAN	tr|A0A6I9M3F3|A0A6I9M3F3_PERMB
OG0011378	sp|Q2TB18|ASTE1_HUMAN	tr|A0A6I9LSA7|A0A6I9LSA7_PERMB
OG0011379	sp|Q6IAA8|LTOR1_HUMAN	tr|A0A6I9MAL5|A0A6I9MAL5_PERMB
OG0011380	sp|Q6IEG0|SNR48_HUMAN	tr|A0A6I9L4B6|A0A6I9L4B6_PERMB
OG0011381	sp|Q6NUN0|ACSM5_HUMAN	tr|A0A6I9LW39|A0A6I9LW39_PERMB
OG0011382	sp|Q6PJ61|FBX46_HUMAN	tr|A0A6J0CHL9|A0A6J0CHL9_PERMB
OG0011383	sp|Q6XUX3|DUSTY_HUMAN	tr|A0A6I9M1W5|A0A6I9M1W5_PERMB
OG0011384	sp|Q70IA6|MOB2_HUMAN	tr|A0A6J0DE62|A0A6J0DE62_PERMB
OG0011385	sp|Q86TG1|T150A_HUMAN	tr|A0A6I9MFS3|A0A6I9MFS3_PERMB
OG0011386	sp|Q86UP0|CAD24_HUMAN	tr|A0A6I9M1G7|A0A6I9M1G7_PERMB
OG0011387	sp|Q8IWT1|SCN4B_HUMAN	tr|A0A6I9M9I0|A0A6I9M9I0_PERMB
OG0011388	sp|Q8IY67|RAVR1_HUMAN	tr|A0A6I9LYR2|A0A6I9LYR2_PERMB
OG0011389	sp|Q8IYH5|ZZZ3_HUMAN	tr|A0A6J0E8E0|A0A6J0E8E0_PERMB
OG0011390	sp|Q8NGK1|O51G1_HUMAN	tr|A0A6I9MAR7|A0A6I9MAR7_PERMB
OG0011391	sp|Q96B33|CLD23_HUMAN	tr|A0A6I9L6V8|A0A6I9L6V8_PERMB
OG0011392	sp|Q96EE4|CC126_HUMAN	tr|A0A6J0EC58|A0A6J0EC58_PERMB
OG0011393	sp|Q96GD0|PLPP_HUMAN	tr|A0A6I9MHR9|A0A6I9MHR9_PERMB
OG0011394	sp|Q96I24|FUBP3_HUMAN	tr|A0A6J0DX20|A0A6J0DX20_PERMB
OG0011395	sp|Q96KG7|MEG10_HUMAN	tr|A0A6I9LR57|A0A6I9LR57_PERMB
OG0011396	sp|Q96KS9|F167A_HUMAN	tr|A0A6I9M4K2|A0A6I9M4K2_PERMB
OG0011397	sp|Q96RU2|UBP28_HUMAN	tr|A0A6J0DLD6|A0A6J0DLD6_PERMB
OG0011398	sp|Q96RY5|CRML_HUMAN	tr|A0A6I9KVK2|A0A6I9KVK2_PERMB
OG0011399	sp|Q99727|TIMP4_HUMAN	tr|A0A6I9LG30|A0A6I9LG30_PERMB
OG0011400	sp|Q9BSE4|HERP2_HUMAN	tr|A0A6I9M299|A0A6I9M299_PERMB
OG0011401	sp|Q9BXS4|TMM59_HUMAN	tr|A0A6I9LEI9|A0A6I9LEI9_PERMB
OG0011402	sp|Q9H305|CDIP1_HUMAN	tr|A0A6I9LIW3|A0A6I9LIW3_PERMB
OG0011403	sp|Q9H497|TOR3A_HUMAN	tr|A0A6I9L9X2|A0A6I9L9X2_PERMB
OG0011404	sp|Q9H7V2|SYNG1_HUMAN	tr|A0A6J0DVG7|A0A6J0DVG7_PERMB
OG0011405	sp|Q9NQT8|KI13B_HUMAN	tr|A0A6I9M1V6|A0A6I9M1V6_PERMB
OG0011406	sp|Q9NVA1|UQCC1_HUMAN	tr|A0A6I9M6E6|A0A6I9M6E6_PERMB
OG0011407	sp|Q9NXS3|KLH28_HUMAN	tr|A0A6J0DZY4|A0A6J0DZY4_PERMB
OG0011408	sp|Q9P0W0|IFNK_HUMAN	tr|A0A6I9L9P1|A0A6I9L9P1_PERMB
OG0011409	sp|Q9P2F5|STOX2_HUMAN	tr|A0A6J0DFX5|A0A6J0DFX5_PERMB
OG0011410	sp|Q9UHN6|CEIP2_HUMAN	tr|A0A6J0DTW2|A0A6J0DTW2_PERMB
OG0011411	sp|Q9UMX5|NENF_HUMAN	tr|A0A6I9KW99|A0A6I9KW99_PERMB
OG0011412	sp|Q9Y265|RUVB1_HUMAN	tr|A0A6I9M510|A0A6I9M510_PERMB
OG0011413	sp|B7ZBB8|PP13G_HUMAN	tr|A0A6I9KX77|A0A6I9KX77_PERMB
OG0011414	sp|O00461|GOLI4_HUMAN	tr|A0A6I9KX12|A0A6I9KX12_PERMB
OG0011415	sp|O75419|CDC45_HUMAN	tr|A0A6I9MFQ1|A0A6I9MFQ1_PERMB
OG0011416	sp|O75427|LRCH4_HUMAN	tr|A0A6I9L406|A0A6I9L406_PERMB
OG0011417	sp|O94887|FARP2_HUMAN	tr|A0A6J0E555|A0A6J0E555_PERMB
OG0011418	sp|O95147|DUS14_HUMAN	tr|A0A6J0DPS8|A0A6J0DPS8_PERMB
OG0011419	sp|O95409|ZIC2_HUMAN	tr|A0A6I9L7W0|A0A6I9L7W0_PERMB
OG0011420	sp|P00451|FA8_HUMAN	tr|A0A6I9MNL7|A0A6I9MNL7_PERMB
OG0011421	sp|P07998|RNAS1_HUMAN	tr|A0A6I9MNU2|A0A6I9MNU2_PERMB
OG0011422	sp|P09874|PARP1_HUMAN	tr|A0A6I9L7C3|A0A6I9L7C3_PERMB
OG0011423	sp|P10515|ODP2_HUMAN	tr|A0A6I9L6P7|A0A6I9L6P7_PERMB
OG0011424	sp|P18510|IL1RA_HUMAN	tr|A0A6I9LRE7|A0A6I9LRE7_PERMB
OG0011425	sp|P22466|GALA_HUMAN	tr|A0A6I9LCQ7|A0A6I9LCQ7_PERMB
OG0011426	sp|P24347|MMP11_HUMAN	tr|A0A6I9MHR4|A0A6I9MHR4_PERMB
OG0011427	sp|P25705|ATPA_HUMAN	tr|A0A6I9KZE1|A0A6I9KZE1_PERMB
OG0011428	sp|P43403|ZAP70_HUMAN	tr|A0A6I9LNM2|A0A6I9LNM2_PERMB
OG0011429	sp|P51170|SCNNG_HUMAN	tr|A0A6I9LPM9|A0A6I9LPM9_PERMB
OG0011430	sp|P56211|ARP19_HUMAN	tr|A0A6I9KZ36|A0A6I9KZ36_PERMB
OG0011431	sp|Q00536|CDK16_HUMAN	tr|A0A6I9M886|A0A6I9M886_PERMB
OG0011432	sp|Q13829|BACD2_HUMAN	tr|A0A6I9LEC9|A0A6I9LEC9_PERMB
OG0011433	sp|Q14999|CUL7_HUMAN	tr|A0A6J0EE71|A0A6J0EE71_PERMB
OG0011434	sp|Q15388|TOM20_HUMAN	tr|A0A6J0DN55|A0A6J0DN55_PERMB
OG0011435	sp|Q16611|BAK_HUMAN	tr|A0A6I9M5T8|A0A6I9M5T8_PERMB
OG0011436	sp|Q4V328|GRAP1_HUMAN	tr|A0A6J0CUM9|A0A6J0CUM9_PERMB
OG0011437	sp|Q53GQ0|DHB12_HUMAN	tr|A0A6I9LQ61|A0A6I9LQ61_PERMB
OG0011438	sp|Q5XG92|EST4A_HUMAN	tr|A0A6I9LMX5|A0A6I9LMX5_PERMB
OG0011439	sp|Q5XKR4|OTP_HUMAN	tr|A0A6I9LMI9|A0A6I9LMI9_PERMB
OG0011440	sp|Q6P4I2|WDR73_HUMAN	tr|A0A6J0EGH5|A0A6J0EGH5_PERMB
OG0011441	sp|Q6Q0C1|S2547_HUMAN	tr|A0A6I9KVL2|A0A6I9KVL2_PERMB
OG0011442	sp|Q7L1S5|CHST9_HUMAN	tr|A0A6J0DMD9|A0A6J0DMD9_PERMB
OG0011443	sp|Q86VR8|FJX1_HUMAN	tr|A0A6I9LRC7|A0A6I9LRC7_PERMB
OG0011444	sp|Q86XI2|CNDG2_HUMAN	tr|A0A6J0E9J6|A0A6J0E9J6_PERMB
OG0011445	sp|Q8IW50|F219A_HUMAN	tr|A0A6J0DX94|A0A6J0DX94_PERMB
OG0011446	sp|Q8N5C7|DTWD1_HUMAN	tr|A0A6I9MC42|A0A6I9MC42_PERMB
OG0011447	sp|Q8N6N2|TTC9B_HUMAN	tr|A0A6I9MKQ7|A0A6I9MKQ7_PERMB
OG0011448	sp|Q8NI35|INADL_HUMAN	tr|A0A6J0D0C8|A0A6J0D0C8_PERMB
OG0011449	sp|Q8TBF8|FA81A_HUMAN	tr|A0A6I9LM19|A0A6I9LM19_PERMB
OG0011450	sp|Q8WXG1|RSAD2_HUMAN	tr|A0A6I9LKZ7|A0A6I9LKZ7_PERMB
OG0011451	sp|Q8WYN3|CSRN3_HUMAN	tr|A0A6I9L611|A0A6I9L611_PERMB
OG0011452	sp|Q96B26|EXOS8_HUMAN	tr|A0A6I9LIC1|A0A6I9LIC1_PERMB
OG0011453	sp|Q96FX2|DPH3_HUMAN	tr|A0A6I9LGF5|A0A6I9LGF5_PERMB
OG0011454	sp|Q96GC6|ZN274_HUMAN	tr|A0A6J0CTE0|A0A6J0CTE0_PERMB
OG0011455	sp|Q96HA8|NTAQ1_HUMAN	tr|A0A6I9LZW8|A0A6I9LZW8_PERMB
OG0011456	sp|Q96HA9|PX11C_HUMAN	tr|A0A6I9KYK7|A0A6I9KYK7_PERMB
OG0011457	sp|Q99732|LITAF_HUMAN	tr|A0A6I9LHM4|A0A6I9LHM4_PERMB
OG0011458	sp|Q9BQG0|MBB1A_HUMAN	tr|A0A6I9M8H6|A0A6I9M8H6_PERMB
OG0011459	sp|Q9BUF7|CRUM3_HUMAN	tr|A0A6J0DMW2|A0A6J0DMW2_PERMB
OG0011460	sp|Q9BUJ2|HNRL1_HUMAN	tr|A0A6I9M0D0|A0A6I9M0D0_PERMB
OG0011461	sp|Q9C0B0|UNK_HUMAN	tr|A0A6I9ME02|A0A6I9ME02_PERMB
OG0011462	sp|Q9H6D3|XKR8_HUMAN	tr|A0A6I9LA67|A0A6I9LA67_PERMB
OG0011463	sp|Q9HBV2|SACA1_HUMAN	tr|A0A6I9LD99|A0A6I9LD99_PERMB
OG0011464	sp|Q9NUE0|ZDH18_HUMAN	tr|A0A6J0D4A3|A0A6J0D4A3_PERMB
OG0011465	sp|Q9NW75|GPTC2_HUMAN	tr|A0A6J0EHL3|A0A6J0EHL3_PERMB
OG0011466	sp|Q9NY43|BARH2_HUMAN	tr|A0A6I9LL53|A0A6I9LL53_PERMB
OG0011467	sp|Q9NZN8|CNOT2_HUMAN	tr|A0A6I9LRP1|A0A6I9LRP1_PERMB
OG0011468	sp|Q9ULR5|PAI2B_HUMAN	tr|A0A6I9LW31|A0A6I9LW31_PERMB
OG0011469	sp|Q9Y2K2|SIK3_HUMAN	tr|A0A6J0CSD0|A0A6J0CSD0_PERMB
OG0011470	sp|Q9Y3B1|PLD3B_HUMAN	tr|A0A6I9L2X8|A0A6I9L2X8_PERMB
OG0011471	sp|Q9Y4W2|LAS1L_HUMAN	tr|A0A6I9LRL7|A0A6I9LRL7_PERMB
OG0011472	sp|Q9Y4X5|ARI1_HUMAN	tr|A0A6I9KV05|A0A6I9KV05_PERMB
OG0011473	sp|Q9Y5X0|SNX10_HUMAN	tr|A0A6J0DMM4|A0A6J0DMM4_PERMB
OG0011474	sp|A4D0V7|CPED1_HUMAN	tr|A0A6J0CM64|A0A6J0CM64_PERMB
OG0011475	sp|A6NFE2|SMCO2_HUMAN	tr|A0A6J0DXI0|A0A6J0DXI0_PERMB
OG0011476	sp|A6NFI3|ZN316_HUMAN	tr|A0A6J0DNV8|A0A6J0DNV8_PERMB
OG0011477	sp|A8MPY1|GBRR3_HUMAN	tr|A0A6I9LM89|A0A6I9LM89_PERMB
OG0011478	sp|O14618|CCS_HUMAN	tr|A0A6I9LQ97|A0A6I9LQ97_PERMB
OG0011479	sp|O15232|MATN3_HUMAN	tr|A0A6I9LSD9|A0A6I9LSD9_PERMB
OG0011480	sp|O15442|MPPD1_HUMAN	tr|A0A6J0DMR5|A0A6J0DMR5_PERMB
OG0011481	sp|O43320|FGF16_HUMAN	tr|A0A6I9MBL4|A0A6I9MBL4_PERMB
OG0011482	sp|O43772|MCAT_HUMAN	tr|A0A6I9LG23|A0A6I9LG23_PERMB
OG0011483	sp|O60431|OR1I1_HUMAN	tr|A0A6I9MKC3|A0A6I9MKC3_PERMB
OG0011484	sp|O60602|TLR5_HUMAN	tr|A0A6J0E627|A0A6J0E627_PERMB
OG0011485	sp|O95365|ZBT7A_HUMAN	tr|A0A6I9L6X4|A0A6I9L6X4_PERMB
OG0011486	sp|P02753|RET4_HUMAN	tr|A0A6I9L402|A0A6I9L402_PERMB
OG0011487	sp|P0DKX4|SIM18_HUMAN	tr|A0A6J0D404|A0A6J0D404_PERMB
OG0011488	sp|P29317|EPHA2_HUMAN	tr|A0A6J0D539|A0A6J0D539_PERMB
OG0011489	sp|P49447|CY561_HUMAN	tr|A0A6I9KTL9|A0A6I9KTL9_PERMB
OG0011490	sp|P51116|FXR2_HUMAN	tr|A0A6I9KYG4|A0A6I9KYG4_PERMB
OG0011491	sp|P60321|NANO2_HUMAN	tr|A0A6I9M0C4|A0A6I9M0C4_PERMB
OG0011492	sp|P61278|SMS_HUMAN	tr|A0A6I9LUC3|A0A6I9LUC3_PERMB
OG0011493	sp|P98155|VLDLR_HUMAN	tr|A0A6J0CPJ3|A0A6J0CPJ3_PERMB
OG0011494	sp|Q08174|PCDH1_HUMAN	tr|A0A6J0E9M6|A0A6J0E9M6_PERMB
OG0011495	sp|Q12768|WASC5_HUMAN	tr|A0A6I9LZV2|A0A6I9LZV2_PERMB
OG0011496	sp|Q12841|FSTL1_HUMAN	tr|A0A6I9L2E7|A0A6I9L2E7_PERMB
OG0011497	sp|Q13103|SPP24_HUMAN	tr|A0A6I9M711|A0A6I9M711_PERMB
OG0011498	sp|Q14183|DOC2A_HUMAN	tr|A0A6J0D8Y4|A0A6J0D8Y4_PERMB
OG0011499	sp|Q15596|NCOA2_HUMAN	tr|A0A6J0D1K8|A0A6J0D1K8_PERMB
OG0011500	sp|Q2TAL6|VWC2_HUMAN	tr|A0A6I9L866|A0A6I9L866_PERMB
OG0011501	sp|Q3KRA6|CB076_HUMAN	tr|A0A6I9LLW4|A0A6I9LLW4_PERMB
OG0011502	sp|Q3L8U1|CHD9_HUMAN	tr|A0A6J0DRS9|A0A6J0DRS9_PERMB
OG0011503	sp|Q4ZG55|GREB1_HUMAN	tr|A0A6J0DCC3|A0A6J0DCC3_PERMB
OG0011504	sp|Q5SSJ5|HP1B3_HUMAN	tr|A0A6I9LDI8|A0A6I9LDI8_PERMB
OG0011505	sp|Q5VTB9|RN220_HUMAN	tr|A0A6J0CL76|A0A6J0CL76_PERMB
OG0011506	sp|Q6PIF2|SYCE2_HUMAN	tr|A0A6I9MJJ2|A0A6I9MJJ2_PERMB
OG0011507	sp|Q6UUV9|CRTC1_HUMAN	tr|A0A6J0E791|A0A6J0E791_PERMB
OG0011508	sp|Q6UWY0|ARSK_HUMAN	tr|A0A6I9LME3|A0A6I9LME3_PERMB
OG0011509	sp|Q6ZW31|SYDE1_HUMAN	tr|A0A6I9MGL1|A0A6I9MGL1_PERMB
OG0011510	sp|Q7L5N1|CSN6_HUMAN	tr|A0A6I9L0P9|A0A6I9L0P9_PERMB
OG0011511	sp|Q7L985|LIGO2_HUMAN	tr|A0A6J0D4R8|A0A6J0D4R8_PERMB
OG0011512	sp|Q86Y13|DZIP3_HUMAN	tr|A0A6J0EDD0|A0A6J0EDD0_PERMB
OG0011513	sp|Q8IZF4|AGRG5_HUMAN	tr|A0A6I9LZZ7|A0A6I9LZZ7_PERMB
OG0011514	sp|Q8N9V7|TOPZ1_HUMAN	tr|A0A6I9LHD7|A0A6I9LHD7_PERMB
OG0011515	sp|Q8NCK7|MOT11_HUMAN	tr|A0A6I9KYL0|A0A6I9KYL0_PERMB
OG0011516	sp|Q8NFZ0|FBH1_HUMAN	tr|A0A6J0EE09|A0A6J0EE09_PERMB
OG0011517	sp|Q8NG68|TTL_HUMAN	tr|A0A6I9M7S5|A0A6I9M7S5_PERMB
OG0011518	sp|Q8WVC6|DCAKD_HUMAN	tr|A0A6I9KZF8|A0A6I9KZF8_PERMB
OG0011519	sp|Q92784|DPF3_HUMAN	tr|A0A6J0CXQ2|A0A6J0CXQ2_PERMB
OG0011520	sp|Q96BM1|ANKR9_HUMAN	tr|A0A6I9M3G8|A0A6I9M3G8_PERMB
OG0011521	sp|Q96F46|I17RA_HUMAN	tr|A0A6I9M8L1|A0A6I9M8L1_PERMB
OG0011522	sp|Q96M53|TBATA_HUMAN	tr|A0A6J0CSV7|A0A6J0CSV7_PERMB
OG0011523	sp|Q99967|CITE2_HUMAN	tr|A0A6I9LX44|A0A6I9LX44_PERMB
OG0011524	sp|Q9BSW7|SYT17_HUMAN	tr|A0A6I9M156|A0A6I9M156_PERMB
OG0011525	sp|Q9C0J9|BHE41_HUMAN	tr|A0A6I9LYA3|A0A6I9LYA3_PERMB
OG0011526	sp|Q9H607|OCEL1_HUMAN	tr|A0A6J0E5Q4|A0A6J0E5Q4_PERMB
OG0011527	sp|Q9HAC8|UBTD1_HUMAN	tr|A0A6I9M534|A0A6I9M534_PERMB
OG0011528	sp|Q9HC29|NOD2_HUMAN	tr|A0A6I9KVQ7|A0A6I9KVQ7_PERMB
OG0011529	sp|Q9HDC9|APMAP_HUMAN	tr|A0A6I9LVH9|A0A6I9LVH9_PERMB
OG0011530	sp|Q9NQ90|ANO2_HUMAN	tr|A0A6I9M5N8|A0A6I9M5N8_PERMB
OG0011531	sp|Q9NX24|NHP2_HUMAN	tr|A0A6I9M821|A0A6I9M821_PERMB
OG0011532	sp|Q9NZM4|BICRA_HUMAN	tr|A0A6J0EBZ1|A0A6J0EBZ1_PERMB
OG0011533	sp|Q9UBN7|HDAC6_HUMAN	tr|A0A6J0CX69|A0A6J0CX69_PERMB
OG0011534	sp|Q9UHY8|FEZ2_HUMAN	tr|A0A6I9LLJ4|A0A6I9LLJ4_PERMB
OG0011535	sp|Q9ULS6|KCNS2_HUMAN	tr|A0A6J0D8E5|A0A6J0D8E5_PERMB
OG0011536	sp|Q9UNG2|TNF18_HUMAN	tr|A0A6J0DFI0|A0A6J0DFI0_PERMB
OG0011537	sp|Q9Y2F5|ICE1_HUMAN	tr|A0A6J0E3T8|A0A6J0E3T8_PERMB
OG0011538	sp|Q9Y6M5|ZNT1_HUMAN	tr|A0A6I9LQ80|A0A6I9LQ80_PERMB
OG0011539	sp|A0PJW8|DAPL1_HUMAN	tr|A0A6I9LIT7|A0A6I9LIT7_PERMB
OG0011540	sp|O00193|SMAP_HUMAN	tr|A0A6I9L7M2|A0A6I9L7M2_PERMB
OG0011541	sp|O14972|VP26C_HUMAN	tr|A0A6J0DKD1|A0A6J0DKD1_PERMB
OG0011542	sp|O43676|NDUB3_HUMAN	tr|A0A6I9L939|A0A6I9L939_PERMB
OG0011543	sp|O75949|NALF2_HUMAN	tr|A0A6I9LE80|A0A6I9LE80_PERMB
OG0011544	sp|P04626|ERBB2_HUMAN	tr|A0A6I9KVU0|A0A6I9KVU0_PERMB
OG0011545	sp|P0C7I6|CC159_HUMAN	tr|A0A6J0DMY8|A0A6J0DMY8_PERMB
OG0011546	sp|P0CAP1|MYZAP_HUMAN	tr|A0A6I9L9V7|A0A6I9L9V7_PERMB
OG0011547	sp|P28288|ABCD3_HUMAN	tr|A0A6J0DB59|A0A6J0DB59_PERMB
OG0011548	sp|P31040|SDHA_HUMAN	tr|A0A6I9M5N7|A0A6I9M5N7_PERMB
OG0011549	sp|P32970|CD70_HUMAN	tr|A0A6J0CTI3|A0A6J0CTI3_PERMB
OG0011550	sp|P33897|ABCD1_HUMAN	tr|A0A6I9ME46|A0A6I9ME46_PERMB
