Orthogroup	Homo_sapiens	Pteropus_vampyrus
OG0013473	sp|Q8N5N4|CC022_HUMAN	tr|A0A6P3R2L9|A0A6P3R2L9_PTEVA
OG0013474	sp|Q8NBA8|DTWD2_HUMAN	tr|A0A6P3PZC3|A0A6P3PZC3_PTEVA
OG0013475	sp|Q8NFJ9|BBS1_HUMAN	tr|A0A6P3R2Y5|A0A6P3R2Y5_PTEVA
OG0013476	sp|Q8TAL5|CI043_HUMAN	tr|A0A6P6CIL7|A0A6P6CIL7_PTEVA
OG0013477	sp|Q8WUD4|CCD12_HUMAN	tr|A0A6P6BMM0|A0A6P6BMM0_PTEVA
OG0013478	sp|Q92925|SMRD2_HUMAN	tr|A0A6P3R256|A0A6P3R256_PTEVA
OG0013479	sp|Q92934|BAD_HUMAN	tr|A0A6P3R2K8|A0A6P3R2K8_PTEVA
OG0013480	sp|Q96A33|CCD47_HUMAN	tr|A0A6P6CVP2|A0A6P6CVP2_PTEVA
OG0013481	sp|Q96EA4|SPDLY_HUMAN	tr|A0A6P6CAF8|A0A6P6CAF8_PTEVA
OG0013482	sp|Q96I45|TM141_HUMAN	tr|A0A6P3QSI6|A0A6P3QSI6_PTEVA
OG0013483	sp|Q96JN2|CC136_HUMAN	tr|A0A6P6CC73|A0A6P6CC73_PTEVA
OG0013484	sp|Q96KN3|PKNX2_HUMAN	tr|A0A6P6CT78|A0A6P6CT78_PTEVA
OG0013485	sp|Q96PX8|SLIK1_HUMAN	tr|A0A6P3Q3Y7|A0A6P3Q3Y7_PTEVA
OG0013486	sp|Q96S82|UBL7_HUMAN	tr|A0A6P3RF29|A0A6P3RF29_PTEVA
OG0013487	sp|Q9BQC6|RT63_HUMAN	tr|A0A6P3QDL2|A0A6P3QDL2_PTEVA
OG0013488	sp|Q9BSC4|NOL10_HUMAN	tr|A0A6P3QUK6|A0A6P3QUK6_PTEVA
OG0013489	sp|Q9H875|PKRI1_HUMAN	tr|A0A6P3QTV7|A0A6P3QTV7_PTEVA
OG0013490	sp|Q9NPI7|KRCC1_HUMAN	tr|A0A6P3R0P7|A0A6P3R0P7_PTEVA
OG0013491	sp|Q9NPR9|GP108_HUMAN	tr|A0A6P6D542|A0A6P6D542_PTEVA
OG0013492	sp|Q9P1Z2|CACO1_HUMAN	tr|A0A6P3R1X4|A0A6P3R1X4_PTEVA
OG0013493	sp|Q9P2E7|PCD10_HUMAN	tr|A0A6P6CJC9|A0A6P6CJC9_PTEVA
OG0013494	sp|Q9UBF9|MYOTI_HUMAN	tr|A0A6P6CJW2|A0A6P6CJW2_PTEVA
OG0013495	sp|Q9Y236|OSGI2_HUMAN	tr|A0A6P3RME0|A0A6P3RME0_PTEVA
OG0013496	sp|O00459|P85B_HUMAN	tr|A0A6P3QYH9|A0A6P3QYH9_PTEVA
OG0013497	sp|O60306|AQR_HUMAN	tr|A0A6P3PT65|A0A6P3PT65_PTEVA
OG0013498	sp|O75096|LRP4_HUMAN	tr|A0A6P6CB50|A0A6P6CB50_PTEVA
OG0013499	sp|O75146|HIP1R_HUMAN	tr|A0A6P6C952|A0A6P6C952_PTEVA
OG0013500	sp|O75821|EIF3G_HUMAN	tr|A0A6P3RJU0|A0A6P3RJU0_PTEVA
OG0013501	sp|O75956|CDKA2_HUMAN	tr|A0A6P3RUQ3|A0A6P3RUQ3_PTEVA
OG0013502	sp|O76021|RL1D1_HUMAN	tr|A0A6P3QDS6|A0A6P3QDS6_PTEVA
OG0013503	sp|O76090|BEST1_HUMAN	tr|A0A6P3QW62|A0A6P3QW62_PTEVA
OG0013504	sp|O94955|RHBT3_HUMAN	tr|A0A6P3R7H3|A0A6P3R7H3_PTEVA
OG0013505	sp|O95379|TFIP8_HUMAN	tr|A0A6P6CD66|A0A6P6CD66_PTEVA
OG0013506	sp|O95976|IGSF6_HUMAN	tr|A0A6P6BLD2|A0A6P6BLD2_PTEVA
OG0013507	sp|P02675|FIBB_HUMAN	tr|A0A6P6CGL2|A0A6P6CGL2_PTEVA
OG0013508	sp|P08581|MET_HUMAN	tr|A0A6P3QVS3|A0A6P3QVS3_PTEVA
OG0013509	sp|P10243|MYBA_HUMAN	tr|A0A6P3QGT6|A0A6P3QGT6_PTEVA
OG0013510	sp|P10523|ARRS_HUMAN	tr|A0A6P3RL20|A0A6P3RL20_PTEVA
OG0013511	sp|P14314|GLU2B_HUMAN	tr|A0A6P3RJZ3|A0A6P3RJZ3_PTEVA
OG0013512	sp|P16422|EPCAM_HUMAN	tr|A0A6P3Q5T3|A0A6P3Q5T3_PTEVA
OG0013513	sp|P17482|HXB9_HUMAN	tr|A0A6P3RG98|A0A6P3RG98_PTEVA
OG0013514	sp|P17707|DCAM_HUMAN	tr|A0A6P3QTY2|A0A6P3QTY2_PTEVA
OG0013515	sp|P18627|LAG3_HUMAN	tr|A0A6P3QFQ6|A0A6P3QFQ6_PTEVA
OG0013516	sp|P34913|HYES_HUMAN	tr|A0A6P6CGZ1|A0A6P6CGZ1_PTEVA
OG0013517	sp|P47736|RPGP1_HUMAN	tr|A0A6P3Q0C9|A0A6P3Q0C9_PTEVA
OG0013518	sp|Q02747|GUC2A_HUMAN	tr|A0A6P3R6W0|A0A6P3R6W0_PTEVA
OG0013519	sp|Q15049|MLC1_HUMAN	tr|A0A6P3RZH2|A0A6P3RZH2_PTEVA
OG0013520	sp|Q2M3T9|HYAL4_HUMAN	tr|A0A6P3QAL5|A0A6P3QAL5_PTEVA
OG0013521	sp|Q3MHD2|LSM12_HUMAN	tr|A0A6P3R5I2|A0A6P3R5I2_PTEVA
OG0013522	sp|Q4G0P3|HYDIN_HUMAN	tr|A0A6P6BWZ6|A0A6P6BWZ6_PTEVA
OG0013523	sp|Q502W6|VWA3B_HUMAN	tr|A0A6P3REW3|A0A6P3REW3_PTEVA
OG0013524	sp|Q53HI1|UNC50_HUMAN	tr|A0A6P3REV8|A0A6P3REV8_PTEVA
OG0013525	sp|Q5GH73|XKR6_HUMAN	tr|A0A6P3Q468|A0A6P3Q468_PTEVA
OG0013526	sp|Q5UCC4|EMC10_HUMAN	tr|A0A6P3R1E3|A0A6P3R1E3_PTEVA
OG0013527	sp|Q5VV17|OTUD1_HUMAN	tr|A0A6P3QSV6|A0A6P3QSV6_PTEVA
OG0013528	sp|Q6EBC2|IL31_HUMAN	tr|A0A6P6C937|A0A6P6C937_PTEVA
OG0013529	sp|Q6H9L7|ISM2_HUMAN	tr|A0A6P3PX83|A0A6P3PX83_PTEVA
OG0013530	sp|Q6NUQ1|RINT1_HUMAN	tr|A0A6P3RAE0|A0A6P3RAE0_PTEVA
OG0013531	sp|Q6QAJ8|TM220_HUMAN	tr|A0A6P3Q102|A0A6P3Q102_PTEVA
OG0013532	sp|Q6ZSJ8|CA122_HUMAN	tr|A0A6P3RM38|A0A6P3RM38_PTEVA
OG0013533	sp|Q75VX8|GARE2_HUMAN	tr|A0A6P6CA74|A0A6P6CA74_PTEVA
OG0013534	sp|Q86XX4|FRAS1_HUMAN	tr|A0A6P3Q471|A0A6P3Q471_PTEVA
OG0013535	sp|Q86YB8|ERO1B_HUMAN	tr|A0A6P6BNE2|A0A6P6BNE2_PTEVA
OG0013536	sp|Q8IX18|DHX40_HUMAN	tr|A0A6P3R8W5|A0A6P3R8W5_PTEVA
OG0013537	sp|Q8IYP9|ZDH23_HUMAN	tr|A0A6P6BXP2|A0A6P6BXP2_PTEVA
OG0013538	sp|Q8N614|TM156_HUMAN	tr|A0A6P6CS08|A0A6P6CS08_PTEVA
OG0013539	sp|Q8NBP5|MFSD9_HUMAN	tr|A0A6P6CZN7|A0A6P6CZN7_PTEVA
OG0013540	sp|Q8TCF1|ZFAN1_HUMAN	tr|A0A6P3QXT6|A0A6P3QXT6_PTEVA
OG0013541	sp|Q8WTS6|SETD7_HUMAN	tr|A0A6P3R121|A0A6P3R121_PTEVA
OG0013542	sp|Q92541|RTF1_HUMAN	tr|A0A6P3PX98|A0A6P3PX98_PTEVA
OG0013543	sp|Q969T7|5NT3B_HUMAN	tr|A0A6P3RDB5|A0A6P3RDB5_PTEVA
OG0013544	sp|Q96B86|RGMA_HUMAN	tr|A0A6P6CBH1|A0A6P6CBH1_PTEVA
OG0013545	sp|Q96FE5|LIGO1_HUMAN	tr|A0A6P3RVL2|A0A6P3RVL2_PTEVA
OG0013546	sp|Q9BWJ5|SF3B5_HUMAN	tr|A0A6P3PV90|A0A6P3PV90_PTEVA
OG0013547	sp|Q9BXK5|B2L13_HUMAN	tr|A0A6P3R0M1|A0A6P3R0M1_PTEVA
OG0013548	sp|Q9H7S9|ZN703_HUMAN	tr|A0A6P3QWY9|A0A6P3QWY9_PTEVA
OG0013549	sp|Q9H972|CN093_HUMAN	tr|A0A6P3QY92|A0A6P3QY92_PTEVA
OG0013550	sp|Q9HDC5|JPH1_HUMAN	tr|A0A6P6CU31|A0A6P6CU31_PTEVA
OG0013551	sp|Q9NPG3|UBN1_HUMAN	tr|A0A6P3R5D2|A0A6P3R5D2_PTEVA
OG0013552	sp|Q9NR83|S2A4R_HUMAN	tr|A0A6P6BKQ7|A0A6P6BKQ7_PTEVA
OG0013553	sp|Q9UNA1|RHG26_HUMAN	tr|A0A6P3QJ55|A0A6P3QJ55_PTEVA
OG0013554	sp|Q9UNA4|POLI_HUMAN	tr|A0A6P3Q641|A0A6P3Q641_PTEVA
OG0013555	sp|Q9Y576|ASB1_HUMAN	tr|A0A6P6BUD6|A0A6P6BUD6_PTEVA
OG0013556	sp|Q9Y577|TRI17_HUMAN	tr|A0A6P3QTL2|A0A6P3QTL2_PTEVA
OG0013557	sp|Q9Y6R9|CCD61_HUMAN	tr|A0A6P6CUE2|A0A6P6CUE2_PTEVA
OG0013558	sp|A0A0U1RR37|CA232_HUMAN	tr|A0A6P6CD09|A0A6P6CD09_PTEVA
OG0013559	tr|A0A286YEU6|A0A286YEU6_HUMAN	tr|A0A6P3Q332|A0A6P3Q332_PTEVA
OG0013560	sp|A6NC05|YD286_HUMAN	tr|A0A6P6CE56|A0A6P6CE56_PTEVA
OG0013561	sp|A6NK97|S22AK_HUMAN	tr|A0A6P3QMB6|A0A6P3QMB6_PTEVA
OG0013562	sp|B2RUY7|VWC2L_HUMAN	tr|A0A6P3QEE9|A0A6P3QEE9_PTEVA
OG0013563	sp|E0CX11|STMP1_HUMAN	tr|A0A6P3Q4C2|A0A6P3Q4C2_PTEVA
OG0013564	sp|O00468|AGRIN_HUMAN	tr|A0A6P3RN26|A0A6P3RN26_PTEVA
OG0013565	sp|O00487|PSDE_HUMAN	tr|A0A6P3PZX4|A0A6P3PZX4_PTEVA
OG0013566	sp|O43602|DCX_HUMAN	tr|A0A6P3RE78|A0A6P3RE78_PTEVA
OG0013567	sp|O43617|TPPC3_HUMAN	tr|A0A6P3Q191|A0A6P3Q191_PTEVA
OG0013568	sp|O60828|PQBP1_HUMAN	tr|A0A6P3RXC9|A0A6P3RXC9_PTEVA
OG0013569	sp|O60841|IF2P_HUMAN	tr|A0A6P3RL40|A0A6P3RL40_PTEVA
OG0013570	sp|O75909|CCNK_HUMAN	tr|A0A6P3R2Y2|A0A6P3R2Y2_PTEVA
OG0013571	sp|P05060|SCG1_HUMAN	tr|A0A6P3QQS0|A0A6P3QQS0_PTEVA
OG0013572	sp|P05408|7B2_HUMAN	tr|A0A6P3Q2T1|A0A6P3Q2T1_PTEVA
OG0013573	sp|P32238|CCKAR_HUMAN	tr|A0A6P3QIM0|A0A6P3QIM0_PTEVA
OG0013574	sp|P40238|TPOR_HUMAN	tr|A0A6P3QJ96|A0A6P3QJ96_PTEVA
OG0013575	sp|P41250|GARS_HUMAN	tr|A0A6P3S095|A0A6P3S095_PTEVA
OG0013576	sp|P55808|XG_HUMAN	tr|A0A6P6C0I0|A0A6P6C0I0_PTEVA
OG0013577	sp|P62249|RS16_HUMAN	tr|A0A6P3QUB1|A0A6P3QUB1_PTEVA
OG0013578	sp|Q02388|CO7A1_HUMAN	tr|A0A6P3R108|A0A6P3R108_PTEVA
OG0013579	sp|Q04671|P_HUMAN	tr|A0A6P6BWS8|A0A6P6BWS8_PTEVA
OG0013580	sp|Q08J23|NSUN2_HUMAN	tr|A0A6P6BV99|A0A6P6BV99_PTEVA
OG0013581	sp|Q13882|PTK6_HUMAN	tr|A0A6P3R0N0|A0A6P3R0N0_PTEVA
OG0013582	sp|Q15853|USF2_HUMAN	tr|A0A6P3REF3|A0A6P3REF3_PTEVA
OG0013583	sp|Q16827|PTPRO_HUMAN	tr|A0A6P3QWW2|A0A6P3QWW2_PTEVA
OG0013584	sp|Q53FP2|NACHO_HUMAN	tr|A0A6P3RYY7|A0A6P3RYY7_PTEVA
OG0013585	sp|Q6NTF9|RHBD2_HUMAN	tr|A0A6P3R854|A0A6P3R854_PTEVA
OG0013586	sp|Q6ZW76|ANKS3_HUMAN	tr|A0A6P6BPF9|A0A6P6BPF9_PTEVA
OG0013587	sp|Q75QN2|INT8_HUMAN	tr|A0A6P3RL25|A0A6P3RL25_PTEVA
OG0013588	sp|Q86UY6|NAA40_HUMAN	tr|A0A6P3QVN0|A0A6P3QVN0_PTEVA
OG0013589	sp|Q8IVU9|CBCO1_HUMAN	tr|A0A6P3R5J7|A0A6P3R5J7_PTEVA
OG0013590	sp|Q8IZS7|CLCL1_HUMAN	tr|A0A6P3QWN9|A0A6P3QWN9_PTEVA
OG0013591	sp|Q8N4C9|CQ078_HUMAN	tr|A0A6P3RBL8|A0A6P3RBL8_PTEVA
OG0013592	sp|Q8N5S3|CB073_HUMAN	tr|A0A6P3QBP3|A0A6P3QBP3_PTEVA
OG0013593	sp|Q8NF99|ZN397_HUMAN	tr|A0A6P3QGI8|A0A6P3QGI8_PTEVA
OG0013594	sp|Q8TCW7|ZPLD1_HUMAN	tr|A0A6P6C6U4|A0A6P6C6U4_PTEVA
OG0013595	sp|Q8WV48|CC107_HUMAN	tr|A0A6P3RUC5|A0A6P3RUC5_PTEVA
OG0013596	sp|Q8WWF1|CA054_HUMAN	tr|A0A6P3RKG8|A0A6P3RKG8_PTEVA
OG0013597	sp|Q8WWM9|CYGB_HUMAN	tr|A0A6P3Q7E6|A0A6P3Q7E6_PTEVA
OG0013598	sp|Q8WWW8|GAB3_HUMAN	tr|A0A6P6BMW1|A0A6P6BMW1_PTEVA
OG0013599	sp|Q96H72|S39AD_HUMAN	tr|A0A6P6CAV7|A0A6P6CAV7_PTEVA
OG0013600	sp|Q96QP1|ALPK1_HUMAN	tr|A0A6P6BNG0|A0A6P6BNG0_PTEVA
OG0013601	sp|Q96SL4|GPX7_HUMAN	tr|A0A6P3QQL2|A0A6P3QQL2_PTEVA
OG0013602	sp|Q96SZ6|CK5P1_HUMAN	tr|A0A6P6C560|A0A6P6C560_PTEVA
OG0013603	sp|Q99715|COCA1_HUMAN	tr|A0A6P6C130|A0A6P6C130_PTEVA
OG0013604	sp|Q99958|FOXC2_HUMAN	tr|A0A6P3QYM2|A0A6P3QYM2_PTEVA
OG0013605	sp|Q9BV94|EDEM2_HUMAN	tr|A0A6P3R7J0|A0A6P3R7J0_PTEVA
OG0013606	sp|Q9BYP8|KR171_HUMAN	tr|A0A6P3RDE1|A0A6P3RDE1_PTEVA
OG0013607	sp|Q9H2S6|TNMD_HUMAN	tr|A0A6P3RL96|A0A6P3RL96_PTEVA
OG0013608	sp|Q9H790|EXO5_HUMAN	tr|A0A6P6BRQ3|A0A6P6BRQ3_PTEVA
OG0013609	sp|Q9H9B1|EHMT1_HUMAN	tr|A0A6P3R4U3|A0A6P3R4U3_PTEVA
OG0013610	sp|Q9NPA8|ENY2_HUMAN	tr|A0A6P3QX34|A0A6P3QX34_PTEVA
OG0013611	sp|Q9NVE7|PANK4_HUMAN	tr|A0A6P3R760|A0A6P3R760_PTEVA
OG0013612	sp|Q9UHD8|SEPT9_HUMAN	tr|A0A6P6CJH3|A0A6P6CJH3_PTEVA
OG0013613	sp|Q9UHG3|PCYOX_HUMAN	tr|A0A6P3QPF4|A0A6P3QPF4_PTEVA
OG0013614	sp|Q9UJ96|KCNG2_HUMAN	tr|A0A6P3RQ22|A0A6P3RQ22_PTEVA
OG0013615	sp|Q9UK73|FEM1B_HUMAN	tr|A0A6P3RWL5|A0A6P3RWL5_PTEVA
OG0013616	sp|Q9UKU9|ANGL2_HUMAN	tr|A0A6P3QSR8|A0A6P3QSR8_PTEVA
OG0013617	sp|Q9UPW5|CBPC1_HUMAN	tr|A0A6P3QV14|A0A6P3QV14_PTEVA
OG0013618	sp|Q9Y3B6|EMC9_HUMAN	tr|A0A6P3RMI8|A0A6P3RMI8_PTEVA
OG0013619	sp|Q9Y5M8|SRPRB_HUMAN	tr|A0A6P3Q4P6|A0A6P3Q4P6_PTEVA
OG0013620	sp|A6NCJ1|TKTI1_HUMAN	tr|A0A6P3RAP8|A0A6P3RAP8_PTEVA
OG0013621	sp|I3L1E1|CS084_HUMAN	tr|A0A6P3RKJ1|A0A6P3RKJ1_PTEVA
OG0013622	sp|O60239|3BP5_HUMAN	tr|A0A6P3RWX7|A0A6P3RWX7_PTEVA
OG0013623	sp|O60304|ZN500_HUMAN	tr|A0A6P3R5D6|A0A6P3R5D6_PTEVA
OG0013624	sp|O60563|CCNT1_HUMAN	tr|A0A6P6CUD8|A0A6P6CUD8_PTEVA
OG0013625	sp|O75592|MYCB2_HUMAN	tr|A0A6P3R8W7|A0A6P3R8W7_PTEVA
OG0013626	sp|O96013|PAK4_HUMAN	tr|A0A6P3QUC2|A0A6P3QUC2_PTEVA
OG0013627	sp|O96020|CCNE2_HUMAN	tr|A0A6P3RN79|A0A6P3RN79_PTEVA
OG0013628	sp|P02655|APOC2_HUMAN	tr|A0A6P6CTT5|A0A6P6CTT5_PTEVA
OG0013629	sp|P05154|IPSP_HUMAN	tr|A0A6P3RC32|A0A6P3RC32_PTEVA
OG0013630	sp|P13612|ITA4_HUMAN	tr|A0A6P3QD31|A0A6P3QD31_PTEVA
OG0013631	sp|P20916|MAG_HUMAN	tr|A0A6P6BXX9|A0A6P6BXX9_PTEVA
OG0013632	sp|P30533|AMRP_HUMAN	tr|A0A6P6BK24|A0A6P6BK24_PTEVA
OG0013633	sp|P40617|ARL4A_HUMAN	tr|A0A6P6CMW1|A0A6P6CMW1_PTEVA
OG0013634	sp|P47972|NPTX2_HUMAN	tr|A0A6P3QL55|A0A6P3QL55_PTEVA
OG0013635	sp|P57075|UBS3A_HUMAN	tr|A0A6P6D2Z4|A0A6P6D2Z4_PTEVA
OG0013636	sp|P60002|ELOF1_HUMAN	tr|A0A6P3RRY8|A0A6P3RRY8_PTEVA
OG0013637	sp|P83731|RL24_HUMAN	tr|A0A6P3RQT2|A0A6P3RQT2_PTEVA
OG0013638	sp|Q04941|PLP2_HUMAN	tr|A0A6P3RL84|A0A6P3RL84_PTEVA
OG0013639	sp|Q12766|HMGX3_HUMAN	tr|A0A6P3R0M4|A0A6P3R0M4_PTEVA
OG0013640	sp|Q14554|PDIA5_HUMAN	tr|A0A6P6BMB4|A0A6P6BMB4_PTEVA
OG0013641	sp|Q14694|UBP10_HUMAN	tr|A0A6P6CYP5|A0A6P6CYP5_PTEVA
OG0013642	sp|Q5T011|SZT2_HUMAN	tr|A0A6P6CT61|A0A6P6CT61_PTEVA
OG0013643	sp|Q5T4T6|SYC2L_HUMAN	tr|A0A6P6D349|A0A6P6D349_PTEVA
OG0013645	sp|Q6IMN6|CAPR2_HUMAN	tr|A0A6P3QDY2|A0A6P3QDY2_PTEVA
OG0013646	sp|Q6NT16|S18B1_HUMAN	tr|A0A6P3PY11|A0A6P3PY11_PTEVA
OG0013647	sp|Q6PEX7|TEX38_HUMAN	tr|A0A6P3QTS9|A0A6P3QTS9_PTEVA
OG0013648	sp|Q6ZYL4|TF2H5_HUMAN	tr|A0A6P3RBJ5|A0A6P3RBJ5_PTEVA
OG0013649	sp|Q7Z5L7|PODN_HUMAN	tr|A0A6P3QTJ9|A0A6P3QTJ9_PTEVA
OG0013650	sp|Q86SH2|ZAR1_HUMAN	tr|A0A6P6CKN4|A0A6P6CKN4_PTEVA
OG0013651	sp|Q8N1E2|LYG1_HUMAN	tr|A0A6P3RIS9|A0A6P3RIS9_PTEVA
OG0013652	sp|Q8N2U9|S66A2_HUMAN	tr|A0A6P6C457|A0A6P6C457_PTEVA
OG0013653	sp|Q8N4T0|CBPA6_HUMAN	tr|A0A6P3QGU9|A0A6P3QGU9_PTEVA
OG0013654	sp|Q8N6T3|ARFG1_HUMAN	tr|A0A6P3QZC4|A0A6P3QZC4_PTEVA
OG0013655	sp|Q8TB36|GDAP1_HUMAN	tr|A0A6P3QJE7|A0A6P3QJE7_PTEVA
OG0013656	sp|Q8TE23|TS1R2_HUMAN	tr|A0A6P3RIR9|A0A6P3RIR9_PTEVA
OG0013657	sp|Q8WXS4|CCGL_HUMAN	tr|A0A6P3QGB3|A0A6P3QGB3_PTEVA
OG0013658	sp|Q96IY4|CBPB2_HUMAN	tr|A0A6P3QRJ4|A0A6P3QRJ4_PTEVA
OG0013659	sp|Q96L92|SNX27_HUMAN	tr|A0A6P3RLI2|A0A6P3RLI2_PTEVA
OG0013660	sp|Q96LC9|BMF_HUMAN	tr|A0A6P6C8U6|A0A6P6C8U6_PTEVA
OG0013661	sp|Q96TC7|RMD3_HUMAN	tr|A0A6P3PVN2|A0A6P3PVN2_PTEVA
OG0013662	sp|Q99466|NOTC4_HUMAN	tr|A0A6P3RAH4|A0A6P3RAH4_PTEVA
OG0013663	sp|Q99538|LGMN_HUMAN	tr|A0A6P6D4F9|A0A6P6D4F9_PTEVA
OG0013664	sp|Q99572|P2RX7_HUMAN	tr|A0A6P3Q4K8|A0A6P3Q4K8_PTEVA
OG0013665	sp|Q9BV57|MTND_HUMAN	tr|A0A6P3R7R4|A0A6P3R7R4_PTEVA
OG0013666	sp|Q9H0E2|TOLIP_HUMAN	tr|A0A6P6C273|A0A6P6C273_PTEVA
OG0013667	sp|Q9H4L7|SMRCD_HUMAN	tr|A0A6P6CA30|A0A6P6CA30_PTEVA
OG0013668	sp|Q9H6H4|REEP4_HUMAN	tr|A0A6P3QY39|A0A6P3QY39_PTEVA
OG0013669	sp|Q9H6U8|ALG9_HUMAN	tr|A0A6P3QP48|A0A6P3QP48_PTEVA
OG0013670	sp|Q9H7X0|NAA60_HUMAN	tr|A0A6P6BPP9|A0A6P6BPP9_PTEVA
OG0013671	sp|Q9HCE5|MET14_HUMAN	tr|A0A6P3QZT0|A0A6P3QZT0_PTEVA
OG0013672	sp|Q9NUA8|ZBT40_HUMAN	tr|A0A6P3QBP0|A0A6P3QBP0_PTEVA
OG0013673	sp|Q9NY93|DDX56_HUMAN	tr|A0A6P6C2A5|A0A6P6C2A5_PTEVA
OG0013674	sp|Q9P0M6|H2AW_HUMAN	tr|A0A6P3R9M2|A0A6P3R9M2_PTEVA
OG0013675	sp|Q9P0M9|RM27_HUMAN	tr|A0A6P6CPV2|A0A6P6CPV2_PTEVA
OG0013676	sp|Q9P298|HIG1B_HUMAN	tr|A0A6P3RKA7|A0A6P3RKA7_PTEVA
OG0013677	sp|Q9UDT6|CLIP2_HUMAN	tr|A0A6P6D0F1|A0A6P6D0F1_PTEVA
OG0013678	sp|Q9UDX5|MTFP1_HUMAN	tr|A0A6P3QZ89|A0A6P3QZ89_PTEVA
OG0013679	sp|Q9UGQ2|FLOWR_HUMAN	tr|A0A6P3QSK2|A0A6P3QSK2_PTEVA
OG0013680	sp|Q9UI14|PRAF1_HUMAN	tr|A0A6P3RIZ0|A0A6P3RIZ0_PTEVA
OG0013681	sp|Q9Y4D2|DGLA_HUMAN	tr|A0A6P3QVI6|A0A6P3QVI6_PTEVA
OG0013682	sp|A6NIX2|WTIP_HUMAN	tr|A0A6P3R1Z6|A0A6P3R1Z6_PTEVA
OG0013683	sp|O14561|ACPM_HUMAN	tr|A0A6P3R7R9|A0A6P3R7R9_PTEVA
OG0013684	sp|O15083|ERC2_HUMAN	tr|A0A6P6D2G3|A0A6P6D2G3_PTEVA
OG0013685	sp|O43299|AP5Z1_HUMAN	tr|A0A6P6CMD5|A0A6P6CMD5_PTEVA
OG0013686	sp|O43462|MBTP2_HUMAN	tr|A0A6P3R9H9|A0A6P3R9H9_PTEVA
OG0013687	sp|O43933|PEX1_HUMAN	tr|A0A6P6CNQ2|A0A6P6CNQ2_PTEVA
OG0013688	sp|O60232|ZNRD2_HUMAN	tr|A0A6P3QVV8|A0A6P3QVV8_PTEVA
OG0013689	sp|O60347|TBC12_HUMAN	tr|A0A6P3QGD6|A0A6P3QGD6_PTEVA
OG0013690	sp|O60493|SNX3_HUMAN	tr|A0A6P3Q6L1|A0A6P3Q6L1_PTEVA
OG0013691	sp|O60513|B4GT4_HUMAN	tr|A0A6P3R2A1|A0A6P3R2A1_PTEVA
OG0013692	sp|O60895|RAMP2_HUMAN	tr|A0A6P6BX37|A0A6P6BX37_PTEVA
OG0013693	sp|O95528|GTR10_HUMAN	tr|A0A6P6CWE4|A0A6P6CWE4_PTEVA
OG0013694	sp|O95822|DCMC_HUMAN	tr|A0A6P3RQB3|A0A6P3RQB3_PTEVA
OG0013695	sp|O95947|TBX6_HUMAN	tr|A0A6P3RGM5|A0A6P3RGM5_PTEVA
OG0013696	sp|P04637|P53_HUMAN	tr|A0A6P3Q0H2|A0A6P3Q0H2_PTEVA
OG0013697	sp|P15172|MYOD1_HUMAN	tr|A0A6P3RFL6|A0A6P3RFL6_PTEVA
OG0013698	sp|P15954|COX7C_HUMAN	tr|A0A6P3R6L6|A0A6P3R6L6_PTEVA
OG0013699	sp|P23276|KELL_HUMAN	tr|A0A6P3R702|A0A6P3R702_PTEVA
OG0013700	sp|P31937|3HIDH_HUMAN	tr|A0A6P3QB79|A0A6P3QB79_PTEVA
OG0013701	sp|P48735|IDHP_HUMAN	tr|A0A6P3RIK1|A0A6P3RIK1_PTEVA
OG0013702	sp|P50914|RL14_HUMAN	tr|A0A6P3Q1V7|A0A6P3Q1V7_PTEVA
OG0013703	sp|P56589|PEX3_HUMAN	tr|A0A6P3Q855|A0A6P3Q855_PTEVA
OG0013704	sp|P62081|RS7_HUMAN	tr|A0A6P3R1A3|A0A6P3R1A3_PTEVA
OG0013705	sp|P62875|RPAB5_HUMAN	tr|A0A6P3RL03|A0A6P3RL03_PTEVA
OG0013706	sp|Q01415|GALK2_HUMAN	tr|A0A6P6C8A7|A0A6P6C8A7_PTEVA
OG0013707	sp|Q02338|BDH_HUMAN	tr|A0A6P3RR63|A0A6P3RR63_PTEVA
OG0013708	sp|Q06187|BTK_HUMAN	tr|A0A6P3RL81|A0A6P3RL81_PTEVA
OG0013709	sp|Q08211|DHX9_HUMAN	tr|A0A6P3QKM0|A0A6P3QKM0_PTEVA
OG0013710	sp|Q13228|SBP1_HUMAN	tr|A0A6P3REI9|A0A6P3REI9_PTEVA
OG0013711	sp|Q13610|PWP1_HUMAN	tr|A0A6P3RRL1|A0A6P3RRL1_PTEVA
OG0013712	sp|Q13868|EXOS2_HUMAN	tr|A0A6P6CXT4|A0A6P6CXT4_PTEVA
OG0013713	sp|Q14714|SSPN_HUMAN	tr|A0A6P3Q9S2|A0A6P3Q9S2_PTEVA
OG0013714	sp|Q14CW9|AT7L3_HUMAN	tr|A0A6P3R6U1|A0A6P3R6U1_PTEVA
OG0013715	sp|Q30201|HFE_HUMAN	tr|A0A6P3QI99|A0A6P3QI99_PTEVA
OG0013716	sp|Q53G59|KLH12_HUMAN	tr|A0A6P3QZM5|A0A6P3QZM5_PTEVA
OG0013717	sp|Q5FWF7|FBX48_HUMAN	tr|A0A6P3QGW8|A0A6P3QGW8_PTEVA
OG0013718	sp|Q5R3I4|TTC38_HUMAN	tr|A0A6P6BWF2|A0A6P6BWF2_PTEVA
