Orthogroup	Homo_sapiens	Gorilla_gorilla_gorilla
OG0013954	sp|Q8IYA7|MKX_HUMAN	tr|G3RJD8|G3RJD8_GORGO
OG0013955	sp|Q14973|NTCP_HUMAN	tr|G3RK12|G3RK12_GORGO
OG0013956	sp|P78325|ADAM8_HUMAN	tr|G3RT38|G3RT38_GORGO
OG0013957	sp|Q9NUJ7|PLCX1_HUMAN	tr|G3S650|G3S650_GORGO
OG0013958	sp|Q7Z3T8|ZFY16_HUMAN	tr|G3S6W8|G3S6W8_GORGO
OG0013959	sp|Q10588|BST1_HUMAN	tr|G3SFG8|G3SFG8_GORGO
OG0013960	sp|Q0JRZ9|FCHO2_HUMAN	tr|G3SII1|G3SII1_GORGO
OG0013961	sp|Q53QZ3|RHG15_HUMAN	tr|G3SKG2|G3SKG2_GORGO
OG0013962	sp|O95299|NDUAA_HUMAN	sp|Q0MQB6|NDUAA_GORGO
OG0013963	sp|P60002|ELOF1_HUMAN	tr|A0A2I2Y294|A0A2I2Y294_GORGO
OG0013964	sp|P61366|OSTN_HUMAN	tr|A0A2I2YD98|A0A2I2YD98_GORGO
OG0013965	sp|P09038|FGF2_HUMAN	tr|A0A2I2YE38|A0A2I2YE38_GORGO
OG0013966	sp|Q8N6N3|CA052_HUMAN	tr|A0A2I2YFI8|A0A2I2YFI8_GORGO
OG0013967	sp|Q8NG66|NEK11_HUMAN	tr|A0A2I2YG28|A0A2I2YG28_GORGO
OG0013968	sp|Q6V0I7|FAT4_HUMAN	tr|A0A2I2YI73|A0A2I2YI73_GORGO
OG0013969	sp|Q02930|CREB5_HUMAN	tr|A0A2I2YIZ4|A0A2I2YIZ4_GORGO
OG0013970	sp|Q9Y5Z7|HCFC2_HUMAN	tr|A0A2I2YK61|A0A2I2YK61_GORGO
OG0013971	sp|Q6IPU0|CENPP_HUMAN	tr|A0A2I2YKA0|A0A2I2YKA0_GORGO
OG0013972	sp|Q9Y5L5|LENEP_HUMAN	tr|A0A2I2YPG6|A0A2I2YPG6_GORGO
OG0013973	sp|O75030|MITF_HUMAN	tr|A0A2I2YXN7|A0A2I2YXN7_GORGO
OG0013974	sp|Q9Y2H2|SAC2_HUMAN	tr|A0A2I2Z2F0|A0A2I2Z2F0_GORGO
OG0013975	sp|Q00059|TFAM_HUMAN	tr|A0A2I2Z3X1|A0A2I2Z3X1_GORGO
OG0013976	sp|Q5T0N1|CFA70_HUMAN	tr|A0A2I2Z6I6|A0A2I2Z6I6_GORGO
OG0013977	sp|A6NGY5|O51F1_HUMAN	tr|A0A2I2ZB54|A0A2I2ZB54_GORGO
OG0013978	sp|Q13393|PLD1_HUMAN	tr|A0A2I2ZEZ5|A0A2I2ZEZ5_GORGO
OG0013979	sp|Q96CS7|PKHB2_HUMAN	tr|A0A2I2ZF90|A0A2I2ZF90_GORGO
OG0013980	sp|Q8TDC0|MYOZ3_HUMAN	tr|A0A2I2ZHU7|A0A2I2ZHU7_GORGO
OG0013981	sp|Q9NXI6|RN186_HUMAN	tr|A0A2I2ZIQ9|A0A2I2ZIQ9_GORGO
OG0013982	sp|Q99633|PRP18_HUMAN	tr|A0A2I2ZMF9|A0A2I2ZMF9_GORGO
OG0013983	sp|O14917|PCD17_HUMAN	tr|A0A2I2ZQJ9|A0A2I2ZQJ9_GORGO
OG0013984	sp|D6REC4|CFA99_HUMAN	tr|A0A2I2ZXP8|A0A2I2ZXP8_GORGO
OG0013985	sp|Q8IXM2|BAP18_HUMAN	tr|A0A2I2ZYX5|A0A2I2ZYX5_GORGO
OG0013986	sp|O60603|TLR2_HUMAN	sp|B3Y615|TLR2_GORGO
OG0013987	sp|O60826|CCD22_HUMAN	tr|G3QF36|G3QF36_GORGO
OG0013988	sp|Q03164|KMT2A_HUMAN	tr|G3QF71|G3QF71_GORGO
OG0013989	sp|Q9HCX3|ZN304_HUMAN	tr|G3QGV2|G3QGV2_GORGO
OG0013990	sp|P06865|HEXA_HUMAN	tr|G3QK92|G3QK92_GORGO
OG0013991	sp|Q9UQC9|CLCA2_HUMAN	tr|G3QME4|G3QME4_GORGO
OG0013992	sp|A0FGR9|ESYT3_HUMAN	tr|G3QMU0|G3QMU0_GORGO
OG0013993	sp|Q2YD98|UVSSA_HUMAN	tr|G3QQB0|G3QQB0_GORGO
OG0013994	sp|P38435|VKGC_HUMAN	tr|G3QQH6|G3QQH6_GORGO
OG0013995	sp|A5PKW4|PSD1_HUMAN	tr|G3QVQ5|G3QVQ5_GORGO
OG0013996	sp|Q9NQ87|HEYL_HUMAN	tr|G3QYY3|G3QYY3_GORGO
OG0013997	sp|Q8IYE0|CC146_HUMAN	tr|G3QZN6|G3QZN6_GORGO
OG0013999	sp|Q8NCT1|ARRD4_HUMAN	tr|G3R0H7|G3R0H7_GORGO
OG0014000	sp|Q5TGP6|MROH9_HUMAN	tr|G3R1F2|G3R1F2_GORGO
OG0014001	sp|Q96ID5|IGS21_HUMAN	tr|G3R312|G3R312_GORGO
OG0014002	sp|Q9H3H1|MOD5_HUMAN	tr|G3R3K0|G3R3K0_GORGO
OG0014003	sp|Q5C9Z4|NOM1_HUMAN	tr|G3R5R2|G3R5R2_GORGO
OG0014004	sp|O15360|FANCA_HUMAN	tr|G3R5W6|G3R5W6_GORGO
OG0014005	sp|Q9H106|SIRPD_HUMAN	tr|G3R804|G3R804_GORGO
OG0014006	sp|O14593|RFXK_HUMAN	tr|G3R9X2|G3R9X2_GORGO
OG0014007	sp|Q9Y4R7|TTLL3_HUMAN	tr|G3RBE0|G3RBE0_GORGO
OG0014008	sp|Q8TCU4|ALMS1_HUMAN	tr|G3RBL1|G3RBL1_GORGO
OG0014009	sp|Q8N1A0|KT222_HUMAN	tr|G3RCY3|G3RCY3_GORGO
OG0014010	sp|Q96N76|HUTU_HUMAN	tr|G3RDP8|G3RDP8_GORGO
OG0014011	sp|P48145|NPBW1_HUMAN	tr|G3RGV8|G3RGV8_GORGO
OG0014012	sp|Q8TD16|BICD2_HUMAN	tr|G3RH83|G3RH83_GORGO
OG0014013	sp|Q9Y4H2|IRS2_HUMAN	tr|G3RHI8|G3RHI8_GORGO
OG0014014	sp|O15350|P73_HUMAN	tr|G3RHQ4|G3RHQ4_GORGO
OG0014015	sp|Q96DR8|MUCL1_HUMAN	tr|G3RJ94|G3RJ94_GORGO
OG0014016	sp|Q9NXL6|SIDT1_HUMAN	tr|G3RJW2|G3RJW2_GORGO
OG0014017	sp|P0C1Z6|TFPT_HUMAN	tr|G3RK47|G3RK47_GORGO
OG0014018	sp|Q14549|GBX1_HUMAN	tr|G3RL75|G3RL75_GORGO
OG0014019	sp|B2RV13|CF97D_HUMAN	tr|G3RN08|G3RN08_GORGO
OG0014020	sp|P01591|IGJ_HUMAN	tr|G3RS36|G3RS36_GORGO
OG0014021	sp|Q96MV1|TLCD4_HUMAN	tr|G3S2Y8|G3S2Y8_GORGO
OG0014022	sp|Q9Y5Y6|ST14_HUMAN	tr|G3S550|G3S550_GORGO
OG0014023	sp|Q8WYQ9|ZCH14_HUMAN	tr|G3SA59|G3SA59_GORGO
OG0014024	sp|Q9Y5R5|DMRT2_HUMAN	tr|G3SDP2|G3SDP2_GORGO
OG0014025	sp|Q9NVK5|FGOP2_HUMAN	tr|G3SEJ1|G3SEJ1_GORGO
OG0014026	sp|Q9P2K9|DISP3_HUMAN	tr|G3SGW1|G3SGW1_GORGO
OG0014027	sp|P61927|RL37_HUMAN	tr|G3SHH0|G3SHH0_GORGO
OG0014028	sp|Q6ZMJ2|SCAR5_HUMAN	tr|A0A2I2Y576|A0A2I2Y576_GORGO
OG0014029	sp|Q9UJW8|ZN180_HUMAN	tr|A0A2I2YEB7|A0A2I2YEB7_GORGO
OG0014030	sp|Q9UMS4|PRP19_HUMAN	tr|A0A2I2YL70|A0A2I2YL70_GORGO
OG0014031	sp|O43692|PI15_HUMAN	tr|A0A2I2Z403|A0A2I2Z403_GORGO
OG0014032	sp|Q86W67|F228A_HUMAN	tr|A0A2I2ZA00|A0A2I2ZA00_GORGO
OG0014033	sp|A0A0A6YYJ7|TVA83_HUMAN	tr|A0A2I2ZPB9|A0A2I2ZPB9_GORGO
OG0014034	sp|Q68CL5|TPGS2_HUMAN	tr|A0A2I2ZQC6|A0A2I2ZQC6_GORGO
OG0014035	sp|O95427|PIGN_HUMAN	tr|A0A2I2ZW78|A0A2I2ZW78_GORGO
OG0014036	sp|O43424|GRID2_HUMAN	tr|G3QDP7|G3QDP7_GORGO
OG0014037	sp|Q05932|FOLC_HUMAN	tr|G3QF64|G3QF64_GORGO
OG0014038	sp|P48146|NPBW2_HUMAN	tr|G3QHJ6|G3QHJ6_GORGO
OG0014039	sp|Q5I0G3|MDH1B_HUMAN	tr|G3QI31|G3QI31_GORGO
OG0014040	sp|Q9BU40|CRDL1_HUMAN	tr|G3QJ73|G3QJ73_GORGO
OG0014041	sp|Q8WWB3|DYDC1_HUMAN	tr|G3QJS4|G3QJS4_GORGO
OG0014042	sp|Q99835|SMO_HUMAN	tr|G3QL33|G3QL33_GORGO
OG0014043	sp|Q9UDW1|QCR9_HUMAN	tr|G3QMI7|G3QMI7_GORGO
OG0014044	sp|Q13415|ORC1_HUMAN	tr|G3QMW4|G3QMW4_GORGO
OG0014045	sp|Q96J65|MRP9_HUMAN	tr|G3QN33|G3QN33_GORGO
OG0014046	sp|Q8NFM7|I17RD_HUMAN	tr|G3QQP1|G3QQP1_GORGO
OG0014047	sp|Q9NWB7|IFT57_HUMAN	tr|G3QVA1|G3QVA1_GORGO
OG0014048	sp|Q9UNA1|RHG26_HUMAN	tr|G3QVT9|G3QVT9_GORGO
OG0014049	sp|Q6UWD8|CP054_HUMAN	tr|G3QX39|G3QX39_GORGO
OG0014050	sp|Q86Y34|AGRG3_HUMAN	tr|G3QZF8|G3QZF8_GORGO
OG0014051	sp|Q96KJ9|COX42_HUMAN	tr|G3R102|G3R102_GORGO
OG0014052	sp|Q6ZMH5|S39A5_HUMAN	tr|G3R109|G3R109_GORGO
OG0014053	sp|Q9BU19|ZN692_HUMAN	tr|G3R138|G3R138_GORGO
OG0014054	sp|O14618|CCS_HUMAN	tr|G3R2G0|G3R2G0_GORGO
OG0014055	sp|O60682|MUSC_HUMAN	tr|G3R393|G3R393_GORGO
OG0014056	sp|Q4G0X4|KCD21_HUMAN	tr|G3R3J8|G3R3J8_GORGO
OG0014057	sp|Q16348|S15A2_HUMAN	tr|G3R7I5|G3R7I5_GORGO
OG0014058	sp|Q9NUI1|DECR2_HUMAN	tr|G3R7V0|G3R7V0_GORGO
OG0014059	sp|Q6K0P9|IFIX_HUMAN	tr|G3R9K4|G3R9K4_GORGO
OG0014060	sp|Q86VM9|ZCH18_HUMAN	tr|G3R9W7|G3R9W7_GORGO
OG0014061	sp|P15692|VEGFA_HUMAN	tr|G3RAC9|G3RAC9_GORGO
OG0014062	sp|Q5VUA4|ZN318_HUMAN	tr|G3RAR4|G3RAR4_GORGO
OG0014063	sp|P41231|P2RY2_HUMAN	tr|G3RAV4|G3RAV4_GORGO
OG0014064	sp|A6NGS2|ERIC4_HUMAN	tr|G3RB86|G3RB86_GORGO
OG0014065	sp|Q5H8A4|PIGG_HUMAN	tr|G3RE71|G3RE71_GORGO
OG0014066	sp|Q5JVG2|ZN484_HUMAN	tr|G3REJ6|G3REJ6_GORGO
OG0014067	sp|Q08357|S20A2_HUMAN	tr|G3RFR5|G3RFR5_GORGO
OG0014068	sp|Q6UWY5|OLFL1_HUMAN	tr|G3RFU2|G3RFU2_GORGO
OG0014069	sp|Q9C010|IPKB_HUMAN	tr|G3RFZ3|G3RFZ3_GORGO
OG0014070	sp|Q9H0T7|RAB17_HUMAN	tr|G3RGH1|G3RGH1_GORGO
OG0014071	sp|Q9Y397|ZDHC9_HUMAN	tr|G3RGT1|G3RGT1_GORGO
OG0014072	sp|Q49A26|GLYR1_HUMAN	tr|G3RJH1|G3RJH1_GORGO
OG0014073	sp|Q6U736|OPN5_HUMAN	tr|G3RKG7|G3RKG7_GORGO
OG0014074	sp|Q9H1B5|XYLT2_HUMAN	tr|G3RN97|G3RN97_GORGO
OG0014075	sp|Q9H3S3|TMPS5_HUMAN	tr|G3RQZ6|G3RQZ6_GORGO
OG0014076	sp|P21757|MSRE_HUMAN	tr|G3RRN3|G3RRN3_GORGO
OG0014077	sp|O14753|OVOL1_HUMAN	tr|G3RTV3|G3RTV3_GORGO
OG0014078	sp|Q7L4E1|MIGA2_HUMAN	tr|G3RUJ6|G3RUJ6_GORGO
OG0014079	sp|Q13395|TARB1_HUMAN	tr|G3RWS0|G3RWS0_GORGO
OG0014080	sp|P35575|G6PC1_HUMAN	tr|G3RX42|G3RX42_GORGO
OG0014081	sp|Q86UK0|ABCAC_HUMAN	tr|G3RZY4|G3RZY4_GORGO
OG0014082	sp|Q01484|ANK2_HUMAN	tr|G3S4C5|G3S4C5_GORGO
OG0014083	sp|Q96GT9|XAGE2_HUMAN	tr|G3S4Q2|G3S4Q2_GORGO
OG0014084	tr|A0A0U1RQG5|A0A0U1RQG5_HUMAN	tr|G3S562|G3S562_GORGO
OG0014085	sp|Q86WP2|GPBP1_HUMAN	tr|G3S8V2|G3S8V2_GORGO
OG0014086	sp|B6A8C7|TARM1_HUMAN	tr|G3SAK7|G3SAK7_GORGO
OG0014087	sp|O95473|SNG4_HUMAN	tr|G3SAN2|G3SAN2_GORGO
OG0014088	sp|Q11206|SIA4C_HUMAN	tr|G3SDW7|G3SDW7_GORGO
OG0014089	sp|Q86XI2|CNDG2_HUMAN	tr|A0A2I2Y2Q3|A0A2I2Y2Q3_GORGO
OG0014090	sp|Q9H213|MAGH1_HUMAN	tr|A0A2I2Y7L9|A0A2I2Y7L9_GORGO
OG0014091	sp|Q9UPE1|SRPK3_HUMAN	tr|A0A2I2Y829|A0A2I2Y829_GORGO
OG0014092	sp|P26010|ITB7_HUMAN	tr|A0A2I2Y8Q7|A0A2I2Y8Q7_GORGO
OG0014093	sp|Q86UP2|KTN1_HUMAN	tr|A0A2I2Y9Y6|A0A2I2Y9Y6_GORGO
OG0014094	sp|O95777|LSM8_HUMAN	tr|A0A2I2YFG8|A0A2I2YFG8_GORGO
OG0014095	sp|P53708|ITA8_HUMAN	tr|A0A2I2YGH9|A0A2I2YGH9_GORGO
OG0014096	sp|Q13190|STX5_HUMAN	tr|A0A2I2YYK3|A0A2I2YYK3_GORGO
OG0014097	sp|Q53S58|TM177_HUMAN	tr|A0A2I2Z357|A0A2I2Z357_GORGO
OG0014098	sp|Q96NT3|GUCD1_HUMAN	tr|A0A2I2ZB48|A0A2I2ZB48_GORGO
OG0014099	sp|Q9UHX1|PUF60_HUMAN	tr|A0A2I2ZC99|A0A2I2ZC99_GORGO
OG0014100	sp|Q9BYW1|GTR11_HUMAN	tr|A0A2I2ZF82|A0A2I2ZF82_GORGO
OG0014101	sp|A0A1B0GVZ2|F240B_HUMAN	tr|A0A2I2ZFP1|A0A2I2ZFP1_GORGO
OG0014102	sp|O75264|SIM24_HUMAN	tr|A0A2I2ZIG8|A0A2I2ZIG8_GORGO
OG0014103	sp|Q8WUR7|CO040_HUMAN	tr|A0A2I2ZLZ0|A0A2I2ZLZ0_GORGO
OG0014104	sp|P20062|TCO2_HUMAN	tr|G3QD18|G3QD18_GORGO
OG0014105	sp|Q9NVX2|NLE1_HUMAN	tr|G3QDN7|G3QDN7_GORGO
OG0014106	sp|Q9UNN8|EPCR_HUMAN	tr|G3QFD6|G3QFD6_GORGO
OG0014107	sp|A6NLX4|TM210_HUMAN	tr|G3QHD0|G3QHD0_GORGO
OG0014108	sp|Q9NRY6|PLS3_HUMAN	tr|G3QHZ5|G3QHZ5_GORGO
OG0014109	sp|Q96CE8|T4S18_HUMAN	tr|G3QIU8|G3QIU8_GORGO
OG0014110	sp|P12110|CO6A2_HUMAN	tr|G3QM74|G3QM74_GORGO
OG0014111	sp|Q6ZW13|CP086_HUMAN	tr|G3QMS7|G3QMS7_GORGO
OG0014112	sp|Q9HBU9|POPD2_HUMAN	tr|G3QNZ3|G3QNZ3_GORGO
OG0014113	sp|Q86WS4|CL040_HUMAN	tr|G3QT29|G3QT29_GORGO
OG0014114	sp|Q8IZV2|CKLF8_HUMAN	tr|G3QT92|G3QT92_GORGO
OG0014115	sp|Q9BZD4|NUF2_HUMAN	tr|G3QY78|G3QY78_GORGO
OG0014116	sp|Q9BX63|FANCJ_HUMAN	tr|G3R0I1|G3R0I1_GORGO
OG0014117	sp|Q12766|HMGX3_HUMAN	tr|G3R0N7|G3R0N7_GORGO
OG0014118	sp|P34741|SDC2_HUMAN	tr|G3R6Y9|G3R6Y9_GORGO
OG0014119	sp|Q14690|RRP5_HUMAN	tr|G3R7L4|G3R7L4_GORGO
OG0014120	sp|O43315|AQP9_HUMAN	tr|G3R8Y0|G3R8Y0_GORGO
OG0014121	sp|O75381|PEX14_HUMAN	tr|G3RAE8|G3RAE8_GORGO
OG0014122	sp|Q8IV48|ERI1_HUMAN	tr|G3RBA0|G3RBA0_GORGO
OG0014123	sp|P49366|DHYS_HUMAN	tr|G3RC40|G3RC40_GORGO
OG0014124	sp|Q9P0V3|SH3B4_HUMAN	tr|G3RCE8|G3RCE8_GORGO
OG0014125	sp|Q5JXA9|SIRB2_HUMAN	tr|G3RCI4|G3RCI4_GORGO
OG0014126	sp|Q6ZUL3|CH086_HUMAN	tr|G3RDN7|G3RDN7_GORGO
OG0014127	sp|Q9NQQ7|S35C2_HUMAN	tr|G3RDU6|G3RDU6_GORGO
OG0014128	sp|P01127|PDGFB_HUMAN	tr|G3RHM9|G3RHM9_GORGO
OG0014129	sp|Q5T4W7|ARTN_HUMAN	tr|G3RJS2|G3RJS2_GORGO
OG0014130	sp|Q9BRI3|ZNT2_HUMAN	tr|G3RJW0|G3RJW0_GORGO
OG0014131	sp|Q6EMB2|TTLL5_HUMAN	tr|G3RKN6|G3RKN6_GORGO
OG0014132	sp|O75161|NPHP4_HUMAN	tr|G3RLE8|G3RLE8_GORGO
OG0014133	sp|Q15738|NSDHL_HUMAN	tr|G3RLK2|G3RLK2_GORGO
OG0014134	sp|P16422|EPCAM_HUMAN	tr|G3RPB1|G3RPB1_GORGO
OG0014135	sp|Q4G148|GXLT1_HUMAN	tr|G3RQC4|G3RQC4_GORGO
OG0014136	sp|Q6UXV3|YV010_HUMAN	tr|G3RVM9|G3RVM9_GORGO
OG0014137	sp|Q15012|LAP4A_HUMAN	tr|G3S021|G3S021_GORGO
OG0014138	sp|Q1RMZ1|SAMTR_HUMAN	tr|G3S2J7|G3S2J7_GORGO
OG0014139	sp|O60237|MYPT2_HUMAN	tr|G3S5C3|G3S5C3_GORGO
OG0014140	sp|Q9BRK3|MXRA8_HUMAN	tr|G3S695|G3S695_GORGO
OG0014141	sp|O15466|SIA8E_HUMAN	tr|G3S807|G3S807_GORGO
OG0014142	sp|Q9Y615|ACL7A_HUMAN	tr|G3S9F1|G3S9F1_GORGO
OG0014143	sp|P10915|HPLN1_HUMAN	tr|G3SAS2|G3SAS2_GORGO
OG0014144	sp|B3GLJ2|PATE3_HUMAN	tr|G3SEA8|G3SEA8_GORGO
OG0014145	sp|P24588|AKAP5_HUMAN	tr|G3SEG4|G3SEG4_GORGO
OG0014146	sp|Q8NCA5|FA98A_HUMAN	tr|G3SJ47|G3SJ47_GORGO
OG0014147	sp|P10645|CMGA_HUMAN	tr|G3SJY7|G3SJY7_GORGO
OG0014148	sp|Q8IV33|K0825_HUMAN	tr|A0A2I2YC32|A0A2I2YC32_GORGO
OG0014149	sp|Q8TAC1|RFESD_HUMAN	tr|A0A2I2YCL3|A0A2I2YCL3_GORGO
OG0014150	sp|Q13325|IFIT5_HUMAN	tr|A0A2I2YEE5|A0A2I2YEE5_GORGO
OG0014151	sp|Q9BXT6|M10L1_HUMAN	tr|A0A2I2YFY6|A0A2I2YFY6_GORGO
OG0014152	sp|Q96Q40|CDK15_HUMAN	tr|A0A2I2YJ08|A0A2I2YJ08_GORGO
OG0014153	sp|Q86TZ1|TTC6_HUMAN	tr|A0A2I2YKB6|A0A2I2YKB6_GORGO
OG0014154	sp|P05090|APOD_HUMAN	tr|A0A2I2YU70|A0A2I2YU70_GORGO
OG0014155	sp|Q9BSI4|TINF2_HUMAN	tr|A0A2I2YUY8|A0A2I2YUY8_GORGO
OG0014156	sp|Q8NFU4|FDSCP_HUMAN	tr|A0A2I2YVP8|A0A2I2YVP8_GORGO
OG0014157	sp|Q9UDT6|CLIP2_HUMAN	tr|A0A2I2Z509|A0A2I2Z509_GORGO
OG0014158	sp|P23229|ITA6_HUMAN	tr|A0A2I2Z7N1|A0A2I2Z7N1_GORGO
OG0014159	sp|Q13561|DCTN2_HUMAN	tr|A0A2I2ZF01|A0A2I2ZF01_GORGO
OG0014160	sp|B4DS77|SHSA9_HUMAN	tr|A0A2I2ZI14|A0A2I2ZI14_GORGO
OG0014161	sp|P13232|IL7_HUMAN	tr|G3QDY6|G3QDY6_GORGO
OG0014162	sp|Q9Y4D2|DGLA_HUMAN	tr|G3QFR8|G3QFR8_GORGO
OG0014163	sp|Q7Z2K6|ERMP1_HUMAN	tr|G3QHK7|G3QHK7_GORGO
OG0014164	sp|Q01118|SCN7A_HUMAN	tr|G3QI74|G3QI74_GORGO
OG0014165	sp|Q96TC7|RMD3_HUMAN	tr|G3QIB6|G3QIB6_GORGO
OG0014166	sp|Q9Y2T6|GPR55_HUMAN	tr|G3QIJ0|G3QIJ0_GORGO
OG0014167	sp|Q8IVH4|MMAA_HUMAN	tr|G3QJC8|G3QJC8_GORGO
OG0014168	sp|Q8N3F0|MTURN_HUMAN	tr|G3QJF1|G3QJF1_GORGO
OG0014169	sp|Q9BYE2|TMPSD_HUMAN	tr|G3QJV2|G3QJV2_GORGO
OG0014170	sp|P38571|LICH_HUMAN	tr|G3QN03|G3QN03_GORGO
OG0014171	sp|Q9BUV0|RSRP1_HUMAN	tr|G3QRH7|G3QRH7_GORGO
OG0014172	sp|O15217|GSTA4_HUMAN	tr|G3QRL1|G3QRL1_GORGO
OG0014173	sp|Q96KP1|EXOC2_HUMAN	tr|G3QRQ3|G3QRQ3_GORGO
OG0014174	sp|Q9H2A7|CXL16_HUMAN	tr|G3QRU8|G3QRU8_GORGO
OG0014175	sp|Q5JTZ9|SYAM_HUMAN	tr|G3QRY8|G3QRY8_GORGO
OG0014176	sp|Q5HYI8|RABL3_HUMAN	tr|G3QTB4|G3QTB4_GORGO
OG0014177	sp|P20774|MIME_HUMAN	tr|G3QTN6|G3QTN6_GORGO
OG0014178	sp|Q6P531|GGT6_HUMAN	tr|G3QU68|G3QU68_GORGO
OG0014179	sp|Q8IU68|TMC8_HUMAN	tr|G3QVS8|G3QVS8_GORGO
OG0014180	sp|Q8N427|TXND3_HUMAN	tr|G3QWW2|G3QWW2_GORGO
OG0014181	sp|P13501|CCL5_HUMAN	tr|G3QXA0|G3QXA0_GORGO
OG0014182	sp|P11150|LIPC_HUMAN	tr|G3QYK3|G3QYK3_GORGO
OG0014183	sp|Q96SA4|SERC2_HUMAN	tr|G3QYU9|G3QYU9_GORGO
OG0014184	sp|Q8N475|FSTL5_HUMAN	tr|G3QZL2|G3QZL2_GORGO
OG0014185	sp|Q9UH65|SWP70_HUMAN	tr|G3R053|G3R053_GORGO
OG0014186	sp|Q6T310|RSLBA_HUMAN	tr|G3R0A5|G3R0A5_GORGO
OG0014187	sp|Q96BZ9|TBC20_HUMAN	tr|G3R0U7|G3R0U7_GORGO
OG0014188	sp|A6NDU8|RIMC1_HUMAN	tr|G3R193|G3R193_GORGO
OG0014189	sp|P42857|NSG1_HUMAN	tr|G3R690|G3R690_GORGO
OG0014190	sp|P49798|RGS4_HUMAN	tr|G3R6X0|G3R6X0_GORGO
OG0014191	sp|Q9P1W9|PIM2_HUMAN	tr|G3R726|G3R726_GORGO
OG0014192	sp|P49327|FAS_HUMAN	tr|G3R7P2|G3R7P2_GORGO
OG0014193	sp|Q9NYR8|RDH8_HUMAN	tr|G3R961|G3R961_GORGO
OG0014194	sp|Q5JTZ5|CI152_HUMAN	tr|G3RBA3|G3RBA3_GORGO
OG0014195	sp|P26651|TTP_HUMAN	tr|G3REP8|G3REP8_GORGO
OG0014196	sp|A6NMX2|I4E1B_HUMAN	tr|G3RMR3|G3RMR3_GORGO
OG0014197	sp|Q6UXB3|LYPD2_HUMAN	tr|G3RTI8|G3RTI8_GORGO
OG0014198	sp|Q8WTP8|AEN_HUMAN	tr|G3RUC6|G3RUC6_GORGO
OG0014199	sp|Q6NZI2|CAVN1_HUMAN	tr|G3RVU2|G3RVU2_GORGO
OG0014200	sp|P56282|DPOE2_HUMAN	tr|G3RX47|G3RX47_GORGO
OG0014201	sp|P10323|ACRO_HUMAN	tr|G3RXP7|G3RXP7_GORGO
OG0014202	sp|P11166|GTR1_HUMAN	tr|G3RZS1|G3RZS1_GORGO
OG0014203	sp|Q149N8|SHPRH_HUMAN	tr|G3S032|G3S032_GORGO
OG0014204	sp|Q99575|POP1_HUMAN	tr|G3S059|G3S059_GORGO
OG0014205	sp|Q2NKX8|ERC6L_HUMAN	tr|G3S3R0|G3S3R0_GORGO
OG0014206	sp|A6NDN8|UBIML_HUMAN	tr|G3S6C1|G3S6C1_GORGO
OG0014207	sp|Q9P2E7|PCD10_HUMAN	tr|G3S7B8|G3S7B8_GORGO
OG0014208	sp|Q7Z7F0|KHDC4_HUMAN	tr|G3S7G6|G3S7G6_GORGO
OG0014209	sp|Q96K83|ZN521_HUMAN	tr|G3S812|G3S812_GORGO
OG0014210	sp|Q8IWP9|CC28A_HUMAN	tr|G3SB64|G3SB64_GORGO
OG0014211	sp|Q7Z418|KCNKI_HUMAN	tr|G3SCI5|G3SCI5_GORGO
OG0014212	sp|Q14767|LTBP2_HUMAN	tr|G3SCK9|G3SCK9_GORGO
OG0014213	sp|Q6NX45|ZN774_HUMAN	tr|G3SG58|G3SG58_GORGO
OG0014214	sp|Q53GI3|ZN394_HUMAN	tr|G3SHJ5|G3SHJ5_GORGO
OG0014215	sp|Q9H0B8|CRLD2_HUMAN	tr|G3SI65|G3SI65_GORGO
OG0014216	sp|P28288|ABCD3_HUMAN	tr|G3SJ41|G3SJ41_GORGO
OG0014217	sp|P04637|P53_HUMAN	tr|A0A2I2Y7Z8|A0A2I2Y7Z8_GORGO
OG0014218	sp|Q7Z3D4|LYSM3_HUMAN	tr|A0A2I2YA11|A0A2I2YA11_GORGO
OG0014219	sp|O14772|FPGT_HUMAN	tr|A0A2I2YDL0|A0A2I2YDL0_GORGO
OG0014220	sp|P82932|RT06_HUMAN	tr|A0A2I2YH44|A0A2I2YH44_GORGO
OG0014221	sp|Q8N398|VW5B2_HUMAN	tr|A0A2I2YIA2|A0A2I2YIA2_GORGO
OG0014222	sp|Q14157|UBP2L_HUMAN	tr|A0A2I2YKK4|A0A2I2YKK4_GORGO
OG0014223	sp|O14684|PTGES_HUMAN	tr|A0A2I2YMC0|A0A2I2YMC0_GORGO
OG0014224	sp|Q7Z6L0|PRRT2_HUMAN	tr|A0A2I2YQ23|A0A2I2YQ23_GORGO
OG0014225	sp|Q8WYK2|JDP2_HUMAN	tr|A0A2I2YRN8|A0A2I2YRN8_GORGO
OG0014226	sp|Q9NPI9|KCJ16_HUMAN	tr|A0A2I2YUA2|A0A2I2YUA2_GORGO
OG0014227	sp|P61960|UFM1_HUMAN	tr|A0A2I2YUQ3|A0A2I2YUQ3_GORGO
OG0014228	sp|O95990|F107A_HUMAN	tr|A0A2I2YWH9|A0A2I2YWH9_GORGO
OG0014229	sp|Q8N4Q0|PTGR3_HUMAN	tr|A0A2I2YZC2|A0A2I2YZC2_GORGO
OG0014230	sp|Q96B02|UBE2W_HUMAN	tr|A0A2I2Z7B4|A0A2I2Z7B4_GORGO
