Orthogroup	Homo_sapiens	Diceros_bicornis_minor
OG0009300	sp|Q8N4P6|LRC71_HUMAN	tr|A0A7J7EWG3|A0A7J7EWG3_DICBM
OG0009301	sp|Q494U1|PKHN1_HUMAN	tr|A0A7J7EWV8|A0A7J7EWV8_DICBM
OG0009302	sp|O14678|ABCD4_HUMAN	tr|A0A7J7F4C7|A0A7J7F4C7_DICBM
OG0009303	sp|Q2VPJ9|LR75B_HUMAN	tr|A0A7J7F552|A0A7J7F552_DICBM
OG0009304	sp|Q9P278|FNIP2_HUMAN	tr|A0A7J7F6T4|A0A7J7F6T4_DICBM
OG0009305	sp|O95848|NUD14_HUMAN	tr|A0A7J7F738|A0A7J7F738_DICBM
OG0009306	sp|Q8N7H5|PAF1_HUMAN	tr|A0A7J7F7T8|A0A7J7F7T8_DICBM
OG0009307	sp|P06744|G6PI_HUMAN	tr|A0A7J7F9G9|A0A7J7F9G9_DICBM
OG0009308	sp|Q6ZRI6|CO039_HUMAN	tr|A0A7J7FC00|A0A7J7FC00_DICBM
OG0009309	sp|Q8IYX1|TBC21_HUMAN	tr|A0A7J7FC34|A0A7J7FC34_DICBM
OG0009310	sp|Q9UBQ5|EIF3K_HUMAN	tr|A0A7J7FEC0|A0A7J7FEC0_DICBM
OG0009311	sp|Q9NRM1|ENAM_HUMAN	tr|A0A7J7FFS4|A0A7J7FFS4_DICBM
OG0009312	sp|Q9BVK2|ALG8_HUMAN	tr|A0A7J7FG78|A0A7J7FG78_DICBM
OG0009313	sp|Q6P4I2|WDR73_HUMAN	tr|A0A7J7FGZ9|A0A7J7FGZ9_DICBM
OG0009314	sp|Q6ZMT9|DTHD1_HUMAN	tr|A0A7J7FH31|A0A7J7FH31_DICBM
OG0009315	sp|Q9Y3E1|HDGR3_HUMAN	tr|A0A7J7FHE8|A0A7J7FHE8_DICBM
OG0009316	sp|O60287|NPA1P_HUMAN	tr|A0A7J7FHU8|A0A7J7FHU8_DICBM
OG0009317	sp|Q8NFU5|IPMK_HUMAN	tr|A0A7J7FIT9|A0A7J7FIT9_DICBM
OG0009318	sp|P31942|HNRH3_HUMAN	tr|A0A7J7FIU7|A0A7J7FIU7_DICBM
OG0009319	sp|Q86WH2|RASF3_HUMAN	tr|A0A7J7FK65|A0A7J7FK65_DICBM
OG0009320	sp|Q5JU67|CF157_HUMAN	tr|A0A7J7FLT1|A0A7J7FLT1_DICBM
OG0009321	sp|Q8IY33|MILK2_HUMAN	tr|A0A7J7FN00|A0A7J7FN00_DICBM
OG0009322	sp|Q9H756|LRC19_HUMAN	tr|A0A7J7EAS6|A0A7J7EAS6_DICBM
OG0009323	sp|Q6PGP7|TTC37_HUMAN	tr|A0A7J7ED07|A0A7J7ED07_DICBM
OG0009324	sp|Q9BSN7|TM204_HUMAN	tr|A0A7J7EDK9|A0A7J7EDK9_DICBM
OG0009325	sp|P23769|GATA2_HUMAN	tr|A0A7J7EE57|A0A7J7EE57_DICBM
OG0009327	sp|Q96BZ4|PLD4_HUMAN	tr|A0A7J7EFD7|A0A7J7EFD7_DICBM
OG0009328	sp|P52758|RIDA_HUMAN	tr|A0A7J7EHD8|A0A7J7EHD8_DICBM
OG0009329	sp|Q9BVC3|DCC1_HUMAN	tr|A0A7J7EHG1|A0A7J7EHG1_DICBM
OG0009330	sp|O60216|RAD21_HUMAN	tr|A0A7J7EHS5|A0A7J7EHS5_DICBM
OG0009331	sp|Q8WV48|CC107_HUMAN	tr|A0A7J7EIX2|A0A7J7EIX2_DICBM
OG0009332	sp|Q58A45|PAN3_HUMAN	tr|A0A7J7EKR0|A0A7J7EKR0_DICBM
OG0009333	sp|Q9BVI4|NOC4L_HUMAN	tr|A0A7J7ELF8|A0A7J7ELF8_DICBM
OG0009334	sp|Q96DA0|ZG16B_HUMAN	tr|A0A7J7EPK1|A0A7J7EPK1_DICBM
OG0009335	sp|Q9H553|ALG2_HUMAN	tr|A0A7J7EPN0|A0A7J7EPN0_DICBM
OG0009336	sp|Q9NPG8|ZDHC4_HUMAN	tr|A0A7J7ERR9|A0A7J7ERR9_DICBM
OG0009337	sp|Q8NCG5|CHST4_HUMAN	tr|A0A7J7EV02|A0A7J7EV02_DICBM
OG0009338	sp|Q8TCN5|ZN507_HUMAN	tr|A0A7J7EVQ8|A0A7J7EVQ8_DICBM
OG0009339	sp|P29966|MARCS_HUMAN	tr|A0A7J7EW71|A0A7J7EW71_DICBM
OG0009340	sp|Q8N392|RHG18_HUMAN	tr|A0A7J7EWD4|A0A7J7EWD4_DICBM
OG0009341	sp|Q8IW45|NNRD_HUMAN	tr|A0A7J7EXP5|A0A7J7EXP5_DICBM
OG0009342	sp|Q9NVV9|THAP1_HUMAN	tr|A0A7J7EXX7|A0A7J7EXX7_DICBM
OG0009343	sp|O75362|ZN217_HUMAN	tr|A0A7J7EYV2|A0A7J7EYV2_DICBM
OG0009344	sp|Q8NFD2|ANKK1_HUMAN	tr|A0A7J7EZG1|A0A7J7EZG1_DICBM
OG0009345	sp|Q86UU0|BCL9L_HUMAN	tr|A0A7J7EZT3|A0A7J7EZT3_DICBM
OG0009346	sp|Q7Z7M0|MEGF8_HUMAN	tr|A0A7J7F027|A0A7J7F027_DICBM
OG0009347	sp|Q14CZ8|HECAM_HUMAN	tr|A0A7J7F063|A0A7J7F063_DICBM
OG0009348	sp|Q11206|SIA4C_HUMAN	tr|A0A7J7F072|A0A7J7F072_DICBM
OG0009349	sp|Q0PNE2|ELP6_HUMAN	tr|A0A7J7F0V5|A0A7J7F0V5_DICBM
OG0009350	sp|O15265|ATX7_HUMAN	tr|A0A7J7F3W9|A0A7J7F3W9_DICBM
OG0009351	sp|Q9NPI6|DCP1A_HUMAN	tr|A0A7J7F3X3|A0A7J7F3X3_DICBM
OG0009352	sp|Q96CB9|NSUN4_HUMAN	tr|A0A7J7F6C0|A0A7J7F6C0_DICBM
OG0009353	sp|Q9H9A6|LRC40_HUMAN	tr|A0A7J7F7K6|A0A7J7F7K6_DICBM
OG0009354	sp|Q8N3J3|HROB_HUMAN	tr|A0A7J7F971|A0A7J7F971_DICBM
OG0009355	sp|Q92833|JARD2_HUMAN	tr|A0A7J7FAN0|A0A7J7FAN0_DICBM
OG0009356	sp|Q8IWY9|CDAN1_HUMAN	tr|A0A7J7FBU4|A0A7J7FBU4_DICBM
OG0009357	sp|Q9HAT1|LMA1L_HUMAN	tr|A0A7J7FC11|A0A7J7FC11_DICBM
OG0009358	sp|Q9Y3I1|FBX7_HUMAN	tr|A0A7J7FEJ4|A0A7J7FEJ4_DICBM
OG0009359	sp|Q8N7X0|ADGB_HUMAN	tr|A0A7J7FEV2|A0A7J7FEV2_DICBM
OG0009360	sp|Q8TF72|SHRM3_HUMAN	tr|A0A7J7FFH7|A0A7J7FFH7_DICBM
OG0009361	sp|A0AV96|RBM47_HUMAN	tr|A0A7J7FH12|A0A7J7FH12_DICBM
OG0009362	sp|Q9NWM8|FKB14_HUMAN	tr|A0A7J7FI55|A0A7J7FI55_DICBM
OG0009363	sp|Q14249|NUCG_HUMAN	tr|A0A7J7FJF1|A0A7J7FJF1_DICBM
OG0009364	sp|A2RU30|TESP1_HUMAN	tr|A0A7J7FK31|A0A7J7FK31_DICBM
OG0009365	sp|Q7Z6J2|GRASP_HUMAN	tr|A0A7J7FKA9|A0A7J7FKA9_DICBM
OG0009366	sp|Q8WW59|SPRY4_HUMAN	tr|A0A7J7FKD7|A0A7J7FKD7_DICBM
OG0009367	sp|Q9NWX5|ASB6_HUMAN	tr|A0A7J7FKE6|A0A7J7FKE6_DICBM
OG0009368	sp|Q9GZL7|WDR12_HUMAN	tr|A0A7J7E411|A0A7J7E411_DICBM
OG0009369	sp|Q9HB20|PKHA3_HUMAN	tr|A0A7J7E4R1|A0A7J7E4R1_DICBM
OG0009370	sp|Q8N283|ANR35_HUMAN	tr|A0A7J7E4Z7|A0A7J7E4Z7_DICBM
OG0009371	sp|Q05925|HME1_HUMAN	tr|A0A7J7E5B7|A0A7J7E5B7_DICBM
OG0009372	sp|Q99680|GPR22_HUMAN	tr|A0A7J7E9A7|A0A7J7E9A7_DICBM
OG0009373	sp|Q9UBW8|CSN7A_HUMAN	tr|A0A7J7E9U3|A0A7J7E9U3_DICBM
OG0009374	sp|Q9BT25|HAUS8_HUMAN	tr|A0A7J7EE87|A0A7J7EE87_DICBM
OG0009375	sp|A6NEK1|ARRD5_HUMAN	tr|A0A7J7EEJ1|A0A7J7EEJ1_DICBM
OG0009376	sp|Q538Z0|LUZP6_HUMAN	tr|A0A7J7EFI2|A0A7J7EFI2_DICBM
OG0009377	sp|O94811|TPPP_HUMAN	tr|A0A7J7EH22|A0A7J7EH22_DICBM
OG0009378	sp|Q9UMR5|PPT2_HUMAN	tr|A0A7J7EIW9|A0A7J7EIW9_DICBM
OG0009379	sp|P30041|PRDX6_HUMAN	tr|A0A7J7ELG8|A0A7J7ELG8_DICBM
OG0009380	sp|Q06828|FMOD_HUMAN	tr|A0A7J7ELI5|A0A7J7ELI5_DICBM
OG0009381	sp|Q92954|PRG4_HUMAN	tr|A0A7J7ELN3|A0A7J7ELN3_DICBM
OG0009382	sp|Q99795|GPA33_HUMAN	tr|A0A7J7ELU4|A0A7J7ELU4_DICBM
OG0009383	sp|Q96MP5|ZSWM3_HUMAN	tr|A0A7J7EPF7|A0A7J7EPF7_DICBM
OG0009384	sp|P18031|PTN1_HUMAN	tr|A0A7J7EPQ4|A0A7J7EPQ4_DICBM
OG0009385	sp|Q9Y697|NFS1_HUMAN	tr|A0A7J7EQ39|A0A7J7EQ39_DICBM
OG0009386	sp|P53384|NUBP1_HUMAN	tr|A0A7J7ERV5|A0A7J7ERV5_DICBM
OG0009387	sp|Q96HP8|T176A_HUMAN	tr|A0A7J7ETF3|A0A7J7ETF3_DICBM
OG0009388	sp|Q9UIS9|MBD1_HUMAN	tr|A0A7J7EU26|A0A7J7EU26_DICBM
OG0009389	sp|Q9BXX0|EMIL2_HUMAN	tr|A0A7J7EU65|A0A7J7EU65_DICBM
OG0009390	sp|Q9BRK3|MXRA8_HUMAN	tr|A0A7J7EUM1|A0A7J7EUM1_DICBM
OG0009391	sp|O60936|NOL3_HUMAN	tr|A0A7J7EUW4|A0A7J7EUW4_DICBM
OG0009392	sp|Q96BJ8|ELMO3_HUMAN	tr|A0A7J7EV88|A0A7J7EV88_DICBM
OG0009393	sp|Q5TCS8|KAD9_HUMAN	tr|A0A7J7EW80|A0A7J7EW80_DICBM
OG0009394	sp|A6NK06|IRG1_HUMAN	tr|A0A7J7EX79|A0A7J7EX79_DICBM
OG0009395	sp|Q8N0X4|CLYBL_HUMAN	tr|A0A7J7EXH0|A0A7J7EXH0_DICBM
OG0009396	sp|Q86YF9|DZIP1_HUMAN	tr|A0A7J7EXI0|A0A7J7EXI0_DICBM
OG0009397	sp|P16144|ITB4_HUMAN	tr|A0A7J7EZ97|A0A7J7EZ97_DICBM
OG0009398	sp|Q9P2H0|CE126_HUMAN	tr|A0A7J7F058|A0A7J7F058_DICBM
OG0009399	sp|O95376|ARI2_HUMAN	tr|A0A7J7F0T7|A0A7J7F0T7_DICBM
OG0009400	sp|Q9H5V8|CDCP1_HUMAN	tr|A0A7J7F0Y8|A0A7J7F0Y8_DICBM
OG0009401	sp|Q6UXF1|TM108_HUMAN	tr|A0A7J7F1I0|A0A7J7F1I0_DICBM
OG0009402	sp|Q13510|ASAH1_HUMAN	tr|A0A7J7F2Y4|A0A7J7F2Y4_DICBM
OG0009403	sp|Q6ZU80|CE128_HUMAN	tr|A0A7J7F4G7|A0A7J7F4G7_DICBM
OG0009404	sp|Q96JK2|DCAF5_HUMAN	tr|A0A7J7F4Q4|A0A7J7F4Q4_DICBM
OG0009405	sp|Q8TDB4|HUMMR_HUMAN	tr|A0A7J7F6S2|A0A7J7F6S2_DICBM
OG0009406	sp|Q8IZ57|NRSN1_HUMAN	tr|A0A7J7FAP9|A0A7J7FAP9_DICBM
OG0009407	sp|P80108|PHLD_HUMAN	tr|A0A7J7FBK6|A0A7J7FBK6_DICBM
OG0009408	sp|O43683|BUB1_HUMAN	tr|A0A7J7FDJ7|A0A7J7FDJ7_DICBM
OG0009409	sp|Q8WUH6|TM263_HUMAN	tr|A0A7J7FEW2|A0A7J7FEW2_DICBM
OG0009410	sp|P0C672|TSN19_HUMAN	tr|A0A7J7FF01|A0A7J7FF01_DICBM
OG0009411	sp|P35520|CBS_HUMAN	tr|A0A7J7FHC1|A0A7J7FHC1_DICBM
OG0009412	sp|P56373|P2RX3_HUMAN	tr|A0A7J7FHJ0|A0A7J7FHJ0_DICBM
OG0009413	sp|Q8IV38|ANKY2_HUMAN	tr|A0A7J7FIA9|A0A7J7FIA9_DICBM
OG0009414	sp|Q9ULE6|PALD_HUMAN	tr|A0A7J7FIM1|A0A7J7FIM1_DICBM
OG0009415	sp|P23467|PTPRB_HUMAN	tr|A0A7J7FJM8|A0A7J7FJM8_DICBM
OG0009416	sp|P23588|IF4B_HUMAN	tr|A0A7J7FKF9|A0A7J7FKF9_DICBM
OG0009417	sp|Q4VC12|MSS51_HUMAN	tr|A0A7J7FMZ8|A0A7J7FMZ8_DICBM
OG0009418	sp|Q6NVY1|HIBCH_HUMAN	tr|A0A7J7E4U2|A0A7J7E4U2_DICBM
OG0009419	sp|Q9H8W5|TRI45_HUMAN	tr|A0A7J7E5H5|A0A7J7E5H5_DICBM
OG0009420	sp|Q9NX47|MARH5_HUMAN	tr|A0A7J7E6G2|A0A7J7E6G2_DICBM
OG0009421	sp|Q9NZN9|AIPL1_HUMAN	tr|A0A7J7E7H7|A0A7J7E7H7_DICBM
OG0009422	sp|Q8WUY3|PRUN2_HUMAN	tr|A0A7J7EA54|A0A7J7EA54_DICBM
OG0009423	sp|Q9UDY2|ZO2_HUMAN	tr|A0A7J7EA84|A0A7J7EA84_DICBM
OG0009424	sp|Q8WVY7|UBCP1_HUMAN	tr|A0A7J7ECB5|A0A7J7ECB5_DICBM
OG0009425	sp|Q9UIQ6|LCAP_HUMAN	tr|A0A7J7ECU5|A0A7J7ECU5_DICBM
OG0009426	sp|Q8IV33|K0825_HUMAN	tr|A0A7J7ED15|A0A7J7ED15_DICBM
OG0009427	sp|Q8IYX4|DND1_HUMAN	tr|A0A7J7ED78|A0A7J7ED78_DICBM
OG0009428	sp|Q9UDV6|ZN212_HUMAN	tr|A0A7J7EF76|A0A7J7EF76_DICBM
OG0009429	sp|Q2QGD7|ZXDC_HUMAN	tr|A0A7J7EH91|A0A7J7EH91_DICBM
OG0009430	sp|P15173|MYOG_HUMAN	tr|A0A7J7EIU9|A0A7J7EIU9_DICBM
OG0009431	sp|O15212|PFD6_HUMAN	tr|A0A7J7EIZ8|A0A7J7EIZ8_DICBM
OG0009432	sp|Q8TAG5|VTM2A_HUMAN	tr|A0A7J7EM77|A0A7J7EM77_DICBM
OG0009433	sp|A6NFQ7|DPRX_HUMAN	tr|A0A7J7EMR7|A0A7J7EMR7_DICBM
OG0009434	sp|Q15113|PCOC1_HUMAN	tr|A0A7J7ER71|A0A7J7ER71_DICBM
OG0009435	sp|Q7L2J0|MEPCE_HUMAN	tr|A0A7J7ERX8|A0A7J7ERX8_DICBM
OG0009436	sp|Q14703|MBTP1_HUMAN	tr|A0A7J7ESA1|A0A7J7ESA1_DICBM
OG0009437	sp|Q5U623|MCAF2_HUMAN	tr|A0A7J7ESI7|A0A7J7ESI7_DICBM
OG0009438	sp|Q5TKA1|LIN9_HUMAN	tr|A0A7J7EUF6|A0A7J7EUF6_DICBM
OG0009439	sp|Q9NX24|NHP2_HUMAN	tr|A0A7J7EXP0|A0A7J7EXP0_DICBM
OG0009440	sp|Q9NTU7|CBLN4_HUMAN	tr|A0A7J7EYR7|A0A7J7EYR7_DICBM
OG0009441	sp|Q8N5N4|CC022_HUMAN	tr|A0A7J7EYU1|A0A7J7EYU1_DICBM
OG0009442	sp|O96008|TOM40_HUMAN	tr|A0A7J7EZT2|A0A7J7EZT2_DICBM
OG0009443	sp|O95429|BAG4_HUMAN	tr|A0A7J7F2U8|A0A7J7F2U8_DICBM
OG0009444	sp|Q9Y2Z9|COQ6_HUMAN	tr|A0A7J7F5C2|A0A7J7F5C2_DICBM
OG0009445	sp|P61916|NPC2_HUMAN	tr|A0A7J7F5D3|A0A7J7F5D3_DICBM
OG0009446	sp|Q9BQB4|SOST_HUMAN	tr|A0A7J7F980|A0A7J7F980_DICBM
OG0009447	sp|Q8NC06|ACBD4_HUMAN	tr|A0A7J7F9S6|A0A7J7F9S6_DICBM
OG0009448	sp|Q9BUE0|MED18_HUMAN	tr|A0A7J7F9Z9|A0A7J7F9Z9_DICBM
OG0009449	sp|Q5TEA6|SE1L2_HUMAN	tr|A0A7J7FA84|A0A7J7FA84_DICBM
OG0009450	sp|O95544|NADK_HUMAN	tr|A0A7J7FAJ7|A0A7J7FAJ7_DICBM
OG0009451	sp|Q9NPJ1|MKKS_HUMAN	tr|A0A7J7FB36|A0A7J7FB36_DICBM
OG0009452	sp|P84550|SKOR1_HUMAN	tr|A0A7J7FBB3|A0A7J7FBB3_DICBM
OG0009453	sp|Q9Y6I4|UBP3_HUMAN	tr|A0A7J7FBN4|A0A7J7FBN4_DICBM
OG0009454	sp|Q96FW1|OTUB1_HUMAN	tr|A0A7J7FDC1|A0A7J7FDC1_DICBM
OG0009455	sp|O60524|NEMF_HUMAN	tr|A0A7J7FDT3|A0A7J7FDT3_DICBM
OG0009456	sp|Q9BQE6|LBHD1_HUMAN	tr|A0A7J7FE52|A0A7J7FE52_DICBM
OG0009457	sp|Q13201|MMRN1_HUMAN	tr|A0A7J7FFH9|A0A7J7FFH9_DICBM
OG0009458	sp|Q13127|REST_HUMAN	tr|A0A7J7FFM3|A0A7J7FFM3_DICBM
OG0009459	sp|Q86X40|LRC28_HUMAN	tr|A0A7J7FGT4|A0A7J7FGT4_DICBM
OG0009460	sp|Q9BSE4|HERP2_HUMAN	tr|A0A7J7FI23|A0A7J7FI23_DICBM
OG0009461	sp|O43364|HXA2_HUMAN	tr|A0A7J7FJ90|A0A7J7FJ90_DICBM
OG0009462	sp|P01579|IFNG_HUMAN	tr|A0A7J7FKS4|A0A7J7FKS4_DICBM
OG0009463	sp|Q9NP71|MLXPL_HUMAN	tr|A0A7J7FM36|A0A7J7FM36_DICBM
OG0009464	sp|A4D1Z8|GRIFN_HUMAN	tr|A0A7J7FMS9|A0A7J7FMS9_DICBM
OG0009465	sp|Q96RN1|S26A8_HUMAN	tr|A0A7J7FNT0|A0A7J7FNT0_DICBM
OG0009466	sp|Q7Z6J4|FGD2_HUMAN	tr|A0A7J7FQV2|A0A7J7FQV2_DICBM
OG0009467	sp|Q53TS8|CTSRT_HUMAN	tr|A0A7J7E4F7|A0A7J7E4F7_DICBM
OG0009468	sp|P49721|PSB2_HUMAN	tr|A0A7J7E4K6|A0A7J7E4K6_DICBM
OG0009469	sp|Q8N3I7|BBS5_HUMAN	tr|A0A7J7E554|A0A7J7E554_DICBM
OG0009470	sp|Q96Q89|KI20B_HUMAN	tr|A0A7J7E6F2|A0A7J7E6F2_DICBM
OG0009471	sp|Q9BRX2|PELO_HUMAN	tr|A0A7J7E9P2|A0A7J7E9P2_DICBM
OG0009472	sp|Q9Y5R5|DMRT2_HUMAN	tr|A0A7J7EAC9|A0A7J7EAC9_DICBM
OG0009473	sp|Q8IVQ6|ZDH21_HUMAN	tr|A0A7J7EAM2|A0A7J7EAM2_DICBM
OG0009474	sp|P43243|MATR3_HUMAN	tr|A0A7J7EC54|A0A7J7EC54_DICBM
OG0009475	sp|A1IGU5|ARH37_HUMAN	tr|A0A7J7EC92|A0A7J7EC92_DICBM
OG0009476	sp|Q9NW64|RBM22_HUMAN	tr|A0A7J7ECF7|A0A7J7ECF7_DICBM
OG0009477	sp|P05112|IL4_HUMAN	tr|A0A7J7EDH2|A0A7J7EDH2_DICBM
OG0009478	sp|Q9Y4R8|TELO2_HUMAN	tr|A0A7J7EDJ7|A0A7J7EDJ7_DICBM
OG0009479	sp|Q14050|CO9A3_HUMAN	tr|A0A7J7EEB6|A0A7J7EEB6_DICBM
OG0009480	sp|Q9BWQ6|YIPF2_HUMAN	tr|A0A7J7EFA7|A0A7J7EFA7_DICBM
OG0009481	sp|P0C7M8|CLC2L_HUMAN	tr|A0A7J7EFB8|A0A7J7EFB8_DICBM
OG0009482	sp|Q8WV22|NSE1_HUMAN	tr|A0A7J7EGG1|A0A7J7EGG1_DICBM
OG0009483	sp|O14543|SOCS3_HUMAN	tr|A0A7J7EGN6|A0A7J7EGN6_DICBM
OG0009484	sp|O95602|RPA1_HUMAN	tr|A0A7J7EGU1|A0A7J7EGU1_DICBM
OG0009485	sp|O43763|TLX2_HUMAN	tr|A0A7J7EH01|A0A7J7EH01_DICBM
OG0009486	sp|Q9NYH9|UTP6_HUMAN	tr|A0A7J7EKD2|A0A7J7EKD2_DICBM
OG0009487	sp|Q8WXS5|CCG8_HUMAN	tr|A0A7J7EN10|A0A7J7EN10_DICBM
OG0009488	sp|Q9BV94|EDEM2_HUMAN	tr|A0A7J7EQ86|A0A7J7EQ86_DICBM
OG0009489	sp|Q86YQ2|LATH_HUMAN	tr|A0A7J7ER05|A0A7J7ER05_DICBM
OG0009490	sp|P54851|EMP2_HUMAN	tr|A0A7J7ERE7|A0A7J7ERE7_DICBM
OG0009491	sp|P62277|RS13_HUMAN	tr|A0A7J7ETA3|A0A7J7ETA3_DICBM
OG0009492	sp|P49189|AL9A1_HUMAN	tr|A0A7J7EXS9|A0A7J7EXS9_DICBM
OG0009493	sp|Q9BXJ3|C1QT4_HUMAN	tr|A0A7J7EXV1|A0A7J7EXV1_DICBM
OG0009494	sp|Q9Y6A1|POMT1_HUMAN	tr|A0A7J7EYW2|A0A7J7EYW2_DICBM
OG0009495	sp|Q60I27|AL2CL_HUMAN	tr|A0A7J7F0Z3|A0A7J7F0Z3_DICBM
OG0009496	sp|Q17RD7|SYT16_HUMAN	tr|A0A7J7F431|A0A7J7F431_DICBM
OG0009497	sp|Q8NAC3|I17RC_HUMAN	tr|A0A7J7F4B6|A0A7J7F4B6_DICBM
OG0009499	sp|Q68CQ1|MROH7_HUMAN	tr|A0A7J7F516|A0A7J7F516_DICBM
OG0009500	sp|Q3ZCV2|LEXM_HUMAN	tr|A0A7J7F595|A0A7J7F595_DICBM
OG0009501	sp|Q86XN8|MEX3D_HUMAN	tr|A0A7J7F8C1|A0A7J7F8C1_DICBM
OG0009502	sp|P51452|DUS3_HUMAN	tr|A0A7J7F9D0|A0A7J7F9D0_DICBM
OG0009503	sp|Q7Z572|SPT21_HUMAN	tr|A0A7J7F9H4|A0A7J7F9H4_DICBM
OG0009504	sp|Q9H1E5|TMX4_HUMAN	tr|A0A7J7FAF6|A0A7J7FAF6_DICBM
OG0009505	sp|Q9H269|VPS16_HUMAN	tr|A0A7J7FAX3|A0A7J7FAX3_DICBM
OG0009506	sp|Q9UJM8|HAOX1_HUMAN	tr|A0A7J7FB42|A0A7J7FB42_DICBM
OG0009507	sp|Q8N7A1|KLDC1_HUMAN	tr|A0A7J7FDP5|A0A7J7FDP5_DICBM
OG0009508	sp|P49771|FLT3L_HUMAN	tr|A0A7J7FE15|A0A7J7FE15_DICBM
OG0009509	sp|Q01638|ILRL1_HUMAN	tr|A0A7J7FE93|A0A7J7FE93_DICBM
OG0009510	sp|Q6UWZ7|ABRX1_HUMAN	tr|A0A7J7FF89|A0A7J7FF89_DICBM
OG0009511	sp|Q8NI29|FBX27_HUMAN	tr|A0A7J7FFB1|A0A7J7FFB1_DICBM
OG0009512	sp|Q9HBW1|LRRC4_HUMAN	tr|A0A7J7FI38|A0A7J7FI38_DICBM
OG0009513	sp|P57054|PIGP_HUMAN	tr|A0A7J7FIJ4|A0A7J7FIJ4_DICBM
OG0009515	sp|Q9NRB3|CHSTC_HUMAN	tr|A0A7J7FMS2|A0A7J7FMS2_DICBM
OG0009516	sp|Q8WVF1|OSCP1_HUMAN	tr|A0A7J7E3T1|A0A7J7E3T1_DICBM
OG0009517	sp|Q8IWT0|ARCH_HUMAN	tr|A0A7J7E3Y2|A0A7J7E3Y2_DICBM
OG0009518	sp|Q14549|GBX1_HUMAN	tr|A0A7J7E702|A0A7J7E702_DICBM
OG0009519	sp|Q8N370|LAT4_HUMAN	tr|A0A7J7E7K2|A0A7J7E7K2_DICBM
OG0009520	sp|Q96GS4|BORC6_HUMAN	tr|A0A7J7E7T0|A0A7J7E7T0_DICBM
OG0009521	sp|O75330|HMMR_HUMAN	tr|A0A7J7EBV1|A0A7J7EBV1_DICBM
OG0009522	sp|Q8NI22|MCFD2_HUMAN	tr|A0A7J7EC17|A0A7J7EC17_DICBM
OG0009523	sp|Q8IU60|DCP2_HUMAN	tr|A0A7J7ECR5|A0A7J7ECR5_DICBM
OG0009524	sp|P42345|MTOR_HUMAN	tr|A0A7J7EE07|A0A7J7EE07_DICBM
OG0009525	sp|Q8IWE4|DCNL3_HUMAN	tr|A0A7J7EEM4|A0A7J7EEM4_DICBM
OG0009526	sp|P33241|LSP1_HUMAN	tr|A0A7J7EH64|A0A7J7EH64_DICBM
OG0009527	sp|Q15131|CDK10_HUMAN	tr|A0A7J7EHD6|A0A7J7EHD6_DICBM
OG0009528	sp|Q96FG2|ELMD3_HUMAN	tr|A0A7J7EHG0|A0A7J7EHG0_DICBM
OG0009529	sp|Q8N573|OXR1_HUMAN	tr|A0A7J7EHQ6|A0A7J7EHQ6_DICBM
OG0009530	sp|P49842|STK19_HUMAN	tr|A0A7J7EIF6|A0A7J7EIF6_DICBM
OG0009531	sp|Q16394|EXT1_HUMAN	tr|A0A7J7EIJ7|A0A7J7EIJ7_DICBM
OG0009532	sp|Q5SY16|NOL9_HUMAN	tr|A0A7J7ENK8|A0A7J7ENK8_DICBM
OG0009533	sp|Q9Y366|IFT52_HUMAN	tr|A0A7J7ENZ9|A0A7J7ENZ9_DICBM
OG0009534	sp|Q9UJM3|ERRFI_HUMAN	tr|A0A7J7EP54|A0A7J7EP54_DICBM
OG0009535	sp|P56537|IF6_HUMAN	tr|A0A7J7EPY6|A0A7J7EPY6_DICBM
OG0009536	sp|Q16851|UGPA_HUMAN	tr|A0A7J7EQD2|A0A7J7EQD2_DICBM
OG0009537	sp|Q9UK80|UBP21_HUMAN	tr|A0A7J7ERL7|A0A7J7ERL7_DICBM
OG0009538	sp|P54829|PTN5_HUMAN	tr|A0A7J7ET03|A0A7J7ET03_DICBM
OG0009539	sp|Q2KJY2|KI26B_HUMAN	tr|A0A7J7EUD5|A0A7J7EUD5_DICBM
OG0009540	sp|Q9BX40|LS14B_HUMAN	tr|A0A7J7EX48|A0A7J7EX48_DICBM
OG0009541	sp|Q99576|T22D3_HUMAN	tr|A0A7J7EXC8|A0A7J7EXC8_DICBM
OG0009542	sp|A0A1B0GUA9|CM046_HUMAN	tr|A0A7J7EXL5|A0A7J7EXL5_DICBM
OG0009543	sp|P02750|A2GL_HUMAN	tr|A0A7J7EZ63|A0A7J7EZ63_DICBM
OG0009544	sp|A2RU14|TM218_HUMAN	tr|A0A7J7F0V4|A0A7J7F0V4_DICBM
OG0009545	sp|Q6GV28|TM225_HUMAN	tr|A0A7J7F0X4|A0A7J7F0X4_DICBM
OG0009546	sp|A0FGR9|ESYT3_HUMAN	tr|A0A7J7F1P9|A0A7J7F1P9_DICBM
OG0009547	sp|P14543|NID1_HUMAN	tr|A0A7J7F1S7|A0A7J7F1S7_DICBM
OG0009548	sp|P12757|SKIL_HUMAN	tr|A0A7J7F2S5|A0A7J7F2S5_DICBM
OG0009549	sp|Q5W5W9|RES18_HUMAN	tr|A0A7J7F3E4|A0A7J7F3E4_DICBM
