Orthogroup	Homo_sapiens	Octodon_degus
OG0012415	sp|Q14201|BTG3_HUMAN	tr|A0A6P3FJU8|A0A6P3FJU8_OCTDE
OG0012416	sp|Q14244|MAP7_HUMAN	tr|A0A6P6E787|A0A6P6E787_OCTDE
OG0012417	sp|Q15459|SF3A1_HUMAN	tr|A0A6P3FRQ0|A0A6P3FRQ0_OCTDE
OG0012418	sp|Q16626|MEA1_HUMAN	tr|A0A6P3EHX2|A0A6P3EHX2_OCTDE
OG0012419	sp|Q16650|TBR1_HUMAN	tr|A0A6P3F5N3|A0A6P3F5N3_OCTDE
OG0012420	sp|Q17RY0|CPEB4_HUMAN	tr|A0A6P3FFJ6|A0A6P3FFJ6_OCTDE
OG0012421	sp|Q2MKA7|RSPO1_HUMAN	tr|A0A6P3VD84|A0A6P3VD84_OCTDE
OG0012422	sp|Q53S58|TM177_HUMAN	tr|A0A6P6E003|A0A6P6E003_OCTDE
OG0012423	sp|Q69YN2|C19L1_HUMAN	tr|A0A6P3EXX5|A0A6P3EXX5_OCTDE
OG0012424	sp|Q6IA17|SIGIR_HUMAN	tr|A0A6P6F305|A0A6P6F305_OCTDE
OG0012425	sp|Q6P9G9|ZN449_HUMAN	tr|A0A6P6DX95|A0A6P6DX95_OCTDE
OG0012426	sp|Q6P9H5|GIMA6_HUMAN	tr|A0A6P6E8G5|A0A6P6E8G5_OCTDE
OG0012427	sp|Q6Q4G3|AMPQ_HUMAN	tr|A0A6P6D9M4|A0A6P6D9M4_OCTDE
OG0012428	sp|Q6UWY5|OLFL1_HUMAN	tr|A0A6P6DV67|A0A6P6DV67_OCTDE
OG0012429	sp|Q6V0I7|FAT4_HUMAN	tr|A0A6P6DNL5|A0A6P6DNL5_OCTDE
OG0012430	sp|Q7Z2W4|ZCCHV_HUMAN	tr|A0A6P6E8H5|A0A6P6E8H5_OCTDE
OG0012431	sp|Q7Z465|BNIPL_HUMAN	tr|A0A6P6EIM1|A0A6P6EIM1_OCTDE
OG0012432	sp|Q86XD8|ZFAN4_HUMAN	tr|A0A6P6DWP1|A0A6P6DWP1_OCTDE
OG0012433	sp|Q8NDX1|PSD4_HUMAN	tr|A0A6P6EM70|A0A6P6EM70_OCTDE
OG0012434	sp|Q8WUY3|PRUN2_HUMAN	tr|A0A6P6F262|A0A6P6F262_OCTDE
OG0012435	sp|Q92485|ASM3B_HUMAN	tr|A0A6P3FRC2|A0A6P3FRC2_OCTDE
OG0012436	sp|Q92570|NR4A3_HUMAN	tr|A0A6P3FTS8|A0A6P3FTS8_OCTDE
OG0012437	sp|Q92583|CCL17_HUMAN	tr|A0A6P3EXP4|A0A6P3EXP4_OCTDE
OG0012438	sp|Q92781|RDH5_HUMAN	tr|A0A6P3FJQ5|A0A6P3FJQ5_OCTDE
OG0012439	sp|Q96CT2|KLH29_HUMAN	tr|A0A6P6E3C7|A0A6P6E3C7_OCTDE
OG0012440	sp|Q96ED9|HOOK2_HUMAN	tr|A0A6P6EUP4|A0A6P6EUP4_OCTDE
OG0012441	sp|Q96IJ6|GMPPA_HUMAN	tr|A0A6P6F2V2|A0A6P6F2V2_OCTDE
OG0012442	sp|Q96RJ6|FER3L_HUMAN	tr|A0A6P3EKK6|A0A6P3EKK6_OCTDE
OG0012443	sp|Q99571|P2RX4_HUMAN	tr|A0A6P3F0D8|A0A6P3F0D8_OCTDE
OG0012444	sp|Q9BSV6|SEN34_HUMAN	tr|A0A6P3FWC6|A0A6P3FWC6_OCTDE
OG0012445	sp|Q9BY67|CADM1_HUMAN	tr|A0A6P6EY23|A0A6P6EY23_OCTDE
OG0012446	sp|Q9H6R3|ACSS3_HUMAN	tr|A0A6P3EUE3|A0A6P3EUE3_OCTDE
OG0012447	sp|Q9HBW9|AGRL4_HUMAN	tr|A0A6P3FCK2|A0A6P3FCK2_OCTDE
OG0012448	sp|Q9HC97|GPR35_HUMAN	tr|A0A6P6F109|A0A6P6F109_OCTDE
OG0012449	sp|Q9NP98|MYOZ1_HUMAN	tr|A0A6P3EHB9|A0A6P3EHB9_OCTDE
OG0012450	sp|Q9UI38|TSP50_HUMAN	tr|A0A6P3F809|A0A6P3F809_OCTDE
OG0012451	sp|Q9UJ14|GGT7_HUMAN	tr|A0A6P3F373|A0A6P3F373_OCTDE
OG0012452	sp|Q9UKW6|ELF5_HUMAN	tr|A0A6P6E2I4|A0A6P6E2I4_OCTDE
OG0012453	sp|A6NCM1|IQCAL_HUMAN	tr|A0A6P6E864|A0A6P6E864_OCTDE
OG0012454	sp|A6NFD8|HELT_HUMAN	tr|A0A6P3FKS2|A0A6P3FKS2_OCTDE
OG0012455	sp|A6NKB5|PCX2_HUMAN	tr|A0A6P3VCW0|A0A6P3VCW0_OCTDE
OG0012456	sp|H3BRN8|PIRC2_HUMAN	tr|A0A6P6F6J9|A0A6P6F6J9_OCTDE
OG0012457	sp|O00178|GTPB1_HUMAN	tr|A0A6P3EYK9|A0A6P3EYK9_OCTDE
OG0012458	sp|O14830|PPE2_HUMAN	tr|A0A6P3F2Z7|A0A6P3F2Z7_OCTDE
OG0012459	sp|O15514|RPB4_HUMAN	tr|A0A6P3EM33|A0A6P3EM33_OCTDE
OG0012460	sp|O43504|LTOR5_HUMAN	tr|A0A6P3VCU1|A0A6P3VCU1_OCTDE
OG0012461	sp|O60880|SH21A_HUMAN	tr|A0A6P3FW85|A0A6P3FW85_OCTDE
OG0012462	sp|O76071|CIAO1_HUMAN	tr|A0A6P3F6V2|A0A6P3F6V2_OCTDE
OG0012463	sp|O95229|ZWINT_HUMAN	tr|A0A6P3EVV7|A0A6P3EVV7_OCTDE
OG0012464	sp|O96005|CLPT1_HUMAN	tr|A0A6P3FSF9|A0A6P3FSF9_OCTDE
OG0012465	sp|P13611|CSPG2_HUMAN	tr|A0A6P6DAR5|A0A6P6DAR5_OCTDE
OG0012466	sp|P14679|TYRO_HUMAN	tr|A0A6P3FKC4|A0A6P3FKC4_OCTDE
OG0012467	sp|P19878|NCF2_HUMAN	tr|A0A6P6DRL8|A0A6P6DRL8_OCTDE
OG0012468	sp|P35869|AHR_HUMAN	tr|A0A6P3EM73|A0A6P3EM73_OCTDE
OG0012469	sp|P41247|PLPL4_HUMAN	tr|A0A6P6DT63|A0A6P6DT63_OCTDE
OG0012470	sp|P49458|SRP09_HUMAN	tr|A0A6P6E1E1|A0A6P6E1E1_OCTDE
OG0012471	sp|P50553|ASCL1_HUMAN	tr|A0A6P3EH42|A0A6P3EH42_OCTDE
OG0012472	sp|P56556|NDUA6_HUMAN	tr|A0A6P3FM41|A0A6P3FM41_OCTDE
OG0012473	sp|P56856|CLD18_HUMAN	tr|A0A6P3EKI0|A0A6P3EKI0_OCTDE
OG0012474	sp|P56937|DHB7_HUMAN	tr|A0A6P3F6I0|A0A6P3F6I0_OCTDE
OG0012475	sp|P83369|LSM11_HUMAN	tr|A0A6P6E9K2|A0A6P6E9K2_OCTDE
OG0012476	sp|Q0VAA5|PLCX2_HUMAN	tr|A0A6P3ERW7|A0A6P3ERW7_OCTDE
OG0012477	sp|Q13007|IL24_HUMAN	tr|A0A6P3FMS9|A0A6P3FMS9_OCTDE
OG0012478	sp|Q13107|UBP4_HUMAN	tr|A0A6P3ESU5|A0A6P3ESU5_OCTDE
OG0012479	sp|Q14318|FKBP8_HUMAN	tr|A0A6P3FN29|A0A6P3FN29_OCTDE
OG0012480	sp|Q4LDR2|CTXN3_HUMAN	tr|A0A6P6EFL5|A0A6P6EFL5_OCTDE
OG0012481	sp|Q5T5N4|CF118_HUMAN	tr|A0A6P6DRK1|A0A6P6DRK1_OCTDE
OG0012482	sp|Q69YL0|NCAS2_HUMAN	tr|A0A6P6DKD0|A0A6P6DKD0_OCTDE
OG0012483	sp|Q6ZU80|CE128_HUMAN	tr|A0A6P6DAH8|A0A6P6DAH8_OCTDE
OG0012484	sp|Q6ZVM7|TM1L2_HUMAN	tr|A0A6P6D7C9|A0A6P6D7C9_OCTDE
OG0012485	sp|Q6ZW13|CP086_HUMAN	tr|A0A6P6DY67|A0A6P6DY67_OCTDE
OG0012486	sp|Q7L2J0|MEPCE_HUMAN	tr|A0A6P3F2P3|A0A6P3F2P3_OCTDE
OG0012487	sp|Q7L4E1|MIGA2_HUMAN	tr|A0A6P6D876|A0A6P6D876_OCTDE
OG0012488	sp|Q7M4L6|SHF_HUMAN	tr|A0A6P6F530|A0A6P6F530_OCTDE
OG0012489	sp|Q86VV4|RNB3L_HUMAN	tr|A0A6P6E679|A0A6P6E679_OCTDE
OG0012490	sp|Q86X02|CDR2L_HUMAN	tr|A0A6P3EQY8|A0A6P3EQY8_OCTDE
OG0012491	sp|Q8IVF2|AHNK2_HUMAN	tr|A0A6P6DNB6|A0A6P6DNB6_OCTDE
OG0012492	sp|Q8IVL8|CBPO_HUMAN	tr|A0A6P3FZH9|A0A6P3FZH9_OCTDE
OG0012493	sp|Q8IX07|FOG1_HUMAN	tr|A0A6P6DLH2|A0A6P6DLH2_OCTDE
OG0012494	sp|Q8N448|LNX2_HUMAN	tr|A0A6P6EEW6|A0A6P6EEW6_OCTDE
OG0012495	sp|Q8N4H5|TOM5_HUMAN	tr|A0A6P3EUA1|A0A6P3EUA1_OCTDE
OG0012496	sp|Q8N6I1|EID2_HUMAN	tr|A0A6P6EYP5|A0A6P6EYP5_OCTDE
OG0012497	sp|Q8NDA8|MROH1_HUMAN	tr|A0A6P3FG09|A0A6P3FG09_OCTDE
OG0012499	sp|Q8TAC2|JOS2_HUMAN	tr|A0A6P3FIJ5|A0A6P3FIJ5_OCTDE
OG0012500	sp|Q8TDD5|MCLN3_HUMAN	tr|A0A6P6D4I3|A0A6P6D4I3_OCTDE
OG0012501	sp|Q8TDU9|RL3R2_HUMAN	tr|A0A6P3ERR2|A0A6P3ERR2_OCTDE
OG0012502	sp|Q8WUR7|CO040_HUMAN	tr|A0A6P6E764|A0A6P6E764_OCTDE
OG0012503	sp|Q8WVI0|SMIM4_HUMAN	tr|A0A6P3F6V0|A0A6P3F6V0_OCTDE
OG0012504	sp|Q96A84|EMID1_HUMAN	tr|A0A6P6E676|A0A6P6E676_OCTDE
OG0012505	sp|Q96D53|COQ8B_HUMAN	tr|A0A6P6DVG6|A0A6P6DVG6_OCTDE
OG0012506	sp|Q96JQ2|CLMN_HUMAN	tr|A0A6P3EZC6|A0A6P3EZC6_OCTDE
OG0012507	sp|Q96PU9|ODF3A_HUMAN	tr|A0A6P6F2I3|A0A6P6F2I3_OCTDE
OG0012508	sp|Q96PV7|F193B_HUMAN	tr|A0A6P6EIY0|A0A6P6EIY0_OCTDE
OG0012509	sp|Q99626|CDX2_HUMAN	tr|A0A6P3ET76|A0A6P3ET76_OCTDE
OG0012510	sp|Q9BT78|CSN4_HUMAN	tr|A0A6P3F2V6|A0A6P3F2V6_OCTDE
OG0012511	sp|Q9H422|HIPK3_HUMAN	tr|A0A6P6E2I5|A0A6P6E2I5_OCTDE
OG0012512	sp|Q9H8M7|MINY3_HUMAN	tr|A0A6P3FR31|A0A6P3FR31_OCTDE
OG0012513	sp|Q9H939|PPIP2_HUMAN	tr|A0A6P3VAF7|A0A6P3VAF7_OCTDE
OG0012514	sp|Q9NR45|SIAS_HUMAN	tr|A0A6P6DMG2|A0A6P6DMG2_OCTDE
OG0012515	sp|Q9NR55|BATF3_HUMAN	tr|A0A6P6E1I5|A0A6P6E1I5_OCTDE
OG0012516	sp|Q9NTJ5|SAC1_HUMAN	tr|A0A6P3F866|A0A6P3F866_OCTDE
OG0012517	sp|Q9NYB9|ABI2_HUMAN	tr|A0A6P3EME9|A0A6P3EME9_OCTDE
OG0012518	sp|Q9UF11|PKHB1_HUMAN	tr|A0A6P6DCT5|A0A6P6DCT5_OCTDE
OG0012519	sp|Q9UKS6|PACN3_HUMAN	tr|A0A6P3ELB1|A0A6P3ELB1_OCTDE
OG0012520	sp|Q9ULD4|BRPF3_HUMAN	tr|A0A6P6EV74|A0A6P6EV74_OCTDE
OG0012521	sp|Q9UM82|SPAT2_HUMAN	tr|A0A6P3FEJ7|A0A6P3FEJ7_OCTDE
OG0012522	sp|Q9UQL6|HDAC5_HUMAN	tr|A0A6P6ENU7|A0A6P6ENU7_OCTDE
OG0012523	sp|Q9Y2S2|CRYL1_HUMAN	tr|A0A6P6D5R6|A0A6P6D5R6_OCTDE
OG0012524	sp|A1L390|PKHG3_HUMAN	tr|A0A6P6DF02|A0A6P6DF02_OCTDE
OG0012525	sp|A5D8V6|VP37C_HUMAN	tr|A0A6P6DS20|A0A6P6DS20_OCTDE
OG0012526	sp|A6NGN9|IGLO5_HUMAN	tr|A0A6P3FSZ2|A0A6P3FSZ2_OCTDE
OG0012527	sp|A6NMK8|INY2B_HUMAN	tr|A0A6P3FG95|A0A6P3FG95_OCTDE
OG0012528	sp|B1AL88|NALF1_HUMAN	tr|A0A6P3F604|A0A6P3F604_OCTDE
OG0012529	sp|M0QZC1|RN225_HUMAN	tr|A0A6P3V8Z8|A0A6P3V8Z8_OCTDE
OG0012530	sp|O43365|HXA3_HUMAN	tr|A0A6P6E064|A0A6P6E064_OCTDE
OG0012531	sp|O60343|TBCD4_HUMAN	tr|A0A6P3EM22|A0A6P3EM22_OCTDE
OG0012532	sp|O75123|ZN623_HUMAN	tr|A0A6P3FJN3|A0A6P3FJN3_OCTDE
OG0012533	sp|O75354|ENTP6_HUMAN	tr|A0A6P6EUJ2|A0A6P6EUJ2_OCTDE
OG0012534	sp|O95222|OR6A2_HUMAN	tr|A0A6P3FZ70|A0A6P3FZ70_OCTDE
OG0012535	sp|P04141|CSF2_HUMAN	tr|A0A6P6EAH8|A0A6P6EAH8_OCTDE
OG0012536	sp|P08575|PTPRC_HUMAN	tr|A0A6P6DT30|A0A6P6DT30_OCTDE
OG0012537	sp|P17050|NAGAB_HUMAN	tr|A0A6P3FM55|A0A6P3FM55_OCTDE
OG0012538	sp|P27695|APEX1_HUMAN	tr|A0A6P3G117|A0A6P3G117_OCTDE
OG0012539	sp|P43354|NR4A2_HUMAN	tr|A0A6P6EBP6|A0A6P6EBP6_OCTDE
OG0012540	sp|P55291|CAD15_HUMAN	tr|A0A6P3FFT9|A0A6P3FFT9_OCTDE
OG0012541	sp|P62304|RUXE_HUMAN	tr|A0A6P6DVC4|A0A6P6DVC4_OCTDE
OG0012542	sp|Q01113|IL9R_HUMAN	tr|A0A6P3F196|A0A6P3F196_OCTDE
OG0012543	sp|Q06190|P2R3A_HUMAN	tr|A0A6P3ESN0|A0A6P3ESN0_OCTDE
OG0012544	sp|Q07157|ZO1_HUMAN	tr|A0A6P6E048|A0A6P6E048_OCTDE
OG0012545	sp|Q0VF49|K2012_HUMAN	tr|A0A6P6E0Q8|A0A6P6E0Q8_OCTDE
OG0012546	sp|Q12946|FOXF1_HUMAN	tr|A0A6P3FUD0|A0A6P3FUD0_OCTDE
OG0012547	sp|Q12968|NFAC3_HUMAN	tr|A0A6P3V9J3|A0A6P3V9J3_OCTDE
OG0012548	sp|Q13023|AKAP6_HUMAN	tr|A0A6P3FGD1|A0A6P3FGD1_OCTDE
OG0012549	sp|Q14684|RRP1B_HUMAN	tr|A0A6P6EHP5|A0A6P6EHP5_OCTDE
OG0012550	sp|Q14894|CRYM_HUMAN	tr|A0A6P6EAD1|A0A6P6EAD1_OCTDE
OG0012551	sp|Q24JP5|T132A_HUMAN	tr|A0A6P6DRV6|A0A6P6DRV6_OCTDE
OG0012552	sp|Q53GG5|PDLI3_HUMAN	tr|A0A6P6D5M1|A0A6P6D5M1_OCTDE
OG0012553	sp|Q5T9S5|CCD18_HUMAN	tr|A0A6P6EUQ9|A0A6P6EUQ9_OCTDE
OG0012554	sp|Q6NW29|RWDD4_HUMAN	tr|A0A6P3FHJ6|A0A6P3FHJ6_OCTDE
OG0012555	sp|Q6P589|TP8L2_HUMAN	tr|A0A6P3F818|A0A6P3F818_OCTDE
OG0012556	sp|Q6PUV4|CPLX2_HUMAN	tr|A0A6P3F9D4|A0A6P3F9D4_OCTDE
OG0012557	sp|Q6W3E5|GDPD4_HUMAN	tr|A0A6P6EJF4|A0A6P6EJF4_OCTDE
OG0012558	sp|Q6X9E4|FBW12_HUMAN	tr|A0A6P3F4L3|A0A6P3F4L3_OCTDE
OG0012559	sp|Q7Z4P5|GDF7_HUMAN	tr|A0A6P3EXC6|A0A6P3EXC6_OCTDE
OG0012560	sp|Q7Z7E8|UB2Q1_HUMAN	tr|A0A6P3F1G4|A0A6P3F1G4_OCTDE
OG0012561	sp|Q86VQ0|LCA5_HUMAN	tr|A0A6P3F8Q6|A0A6P3F8Q6_OCTDE
OG0012562	sp|Q86WJ1|CHD1L_HUMAN	tr|A0A6P6DQG0|A0A6P6DQG0_OCTDE
OG0012563	sp|Q8IUK5|PLDX1_HUMAN	tr|A0A6P3F7K2|A0A6P3F7K2_OCTDE
OG0012564	sp|Q8IWB1|IPRI_HUMAN	tr|A0A6P6EGE5|A0A6P6EGE5_OCTDE
OG0012565	sp|Q8IWX5|SGPP2_HUMAN	tr|A0A6P6F3A4|A0A6P6F3A4_OCTDE
OG0012566	sp|Q8IYX3|CC116_HUMAN	tr|A0A6P6E662|A0A6P6E662_OCTDE
OG0012567	sp|Q8NDX9|LY65B_HUMAN	tr|A0A6P3EVA9|A0A6P3EVA9_OCTDE
OG0012568	sp|Q8TCY5|MRAP_HUMAN	tr|A0A6P6DMT1|A0A6P6DMT1_OCTDE
OG0012569	sp|Q8WV28|BLNK_HUMAN	tr|A0A6P3V9U2|A0A6P3V9U2_OCTDE
OG0012570	sp|Q8WXD2|SCG3_HUMAN	tr|A0A6P3FJP8|A0A6P3FJP8_OCTDE
OG0012571	sp|Q92610|ZN592_HUMAN	tr|A0A6P3ETW1|A0A6P3ETW1_OCTDE
OG0012572	sp|Q92673|SORL_HUMAN	tr|A0A6P6EY02|A0A6P6EY02_OCTDE
OG0012573	sp|Q92835|SHIP1_HUMAN	tr|A0A6P3F2I3|A0A6P3F2I3_OCTDE
OG0012574	sp|Q96AC6|KIFC2_HUMAN	tr|A0A6P6F4J5|A0A6P6F4J5_OCTDE
OG0012575	sp|Q99795|GPA33_HUMAN	tr|A0A6P6DQ00|A0A6P6DQ00_OCTDE
OG0012576	sp|Q99965|ADAM2_HUMAN	tr|A0A6P3VAE4|A0A6P3VAE4_OCTDE
OG0012577	sp|Q9BU64|CENPO_HUMAN	tr|A0A6P3F1L1|A0A6P3F1L1_OCTDE
OG0012578	sp|Q9GZP0|PDGFD_HUMAN	tr|A0A6P3EUW2|A0A6P3EUW2_OCTDE
OG0012579	sp|Q9H2H8|PPIL3_HUMAN	tr|A0A6P6E7L1|A0A6P6E7L1_OCTDE
OG0012580	sp|Q9H2H9|S38A1_HUMAN	tr|A0A6P6F4T8|A0A6P6F4T8_OCTDE
OG0012581	sp|Q9NPC1|LT4R2_HUMAN	tr|A0A6P3FKE6|A0A6P3FKE6_OCTDE
OG0012582	sp|Q9NVP1|DDX18_HUMAN	tr|A0A6P6DZU3|A0A6P6DZU3_OCTDE
OG0012583	sp|Q9NZ71|RTEL1_HUMAN	tr|A0A6P6DJ73|A0A6P6DJ73_OCTDE
OG0012584	sp|Q9P2B7|CFA97_HUMAN	tr|A0A6P6D5S0|A0A6P6D5S0_OCTDE
OG0012585	sp|Q9UBD6|RHCG_HUMAN	tr|A0A6P3EPY6|A0A6P3EPY6_OCTDE
OG0012586	sp|Q9Y2T6|GPR55_HUMAN	tr|A0A6P3F2D0|A0A6P3F2D0_OCTDE
OG0012587	sp|Q9Y397|ZDHC9_HUMAN	tr|A0A6P6ERC2|A0A6P6ERC2_OCTDE
OG0012588	sp|O43281|EFS_HUMAN	tr|A0A6P3FIX7|A0A6P3FIX7_OCTDE
OG0012589	sp|O43711|TLX3_HUMAN	tr|A0A6P3F1Y7|A0A6P3F1Y7_OCTDE
OG0012590	sp|O60664|PLIN3_HUMAN	tr|A0A6P6EL95|A0A6P6EL95_OCTDE
OG0012591	sp|O75365|TP4A3_HUMAN	tr|A0A6P3FG44|A0A6P3FG44_OCTDE
OG0012592	sp|O95563|MPC2_HUMAN	tr|A0A6P3FFW1|A0A6P3FFW1_OCTDE
OG0012593	sp|P08243|ASNS_HUMAN	tr|A0A6P3V858|A0A6P3V858_OCTDE
OG0012594	sp|P15291|B4GT1_HUMAN	tr|A0A6P6EHQ5|A0A6P6EHQ5_OCTDE
OG0012595	sp|P16104|H2AX_HUMAN	tr|A0A6P6EXE0|A0A6P6EXE0_OCTDE
OG0012596	sp|P17948|VGFR1_HUMAN	tr|A0A6P6EEZ2|A0A6P6EEZ2_OCTDE
OG0012597	sp|P51857|AK1D1_HUMAN	tr|A0A6P3EP94|A0A6P3EP94_OCTDE
OG0012598	sp|P53778|MK12_HUMAN	tr|A0A6P3FPJ1|A0A6P3FPJ1_OCTDE
OG0012599	sp|P61086|UBE2K_HUMAN	tr|A0A6P3FPU8|A0A6P3FPU8_OCTDE
OG0012600	sp|Q03181|PPARD_HUMAN	tr|A0A6P6EWS9|A0A6P6EWS9_OCTDE
OG0012601	sp|Q05D32|CTSL2_HUMAN	tr|A0A6P6E335|A0A6P6E335_OCTDE
OG0012602	sp|Q12852|M3K12_HUMAN	tr|A0A6P3F3A7|A0A6P3F3A7_OCTDE
OG0012603	sp|Q12986|NFX1_HUMAN	tr|A0A6P3EU05|A0A6P3EU05_OCTDE
OG0012604	sp|Q16517|NNAT_HUMAN	tr|A0A6P3VAM9|A0A6P3VAM9_OCTDE
OG0012605	sp|Q16534|HLF_HUMAN	tr|A0A6P6DMU8|A0A6P6DMU8_OCTDE
OG0012606	sp|Q30KP9|DB135_HUMAN	tr|A0A6P3F329|A0A6P3F329_OCTDE
OG0012607	sp|Q4G0Z9|MCMD2_HUMAN	tr|A0A6P3FH81|A0A6P3FH81_OCTDE
OG0012608	sp|Q4LDE5|SVEP1_HUMAN	tr|A0A6P3F3S0|A0A6P3F3S0_OCTDE
OG0012609	sp|Q53HV7|SMUG1_HUMAN	tr|A0A6P3F3C2|A0A6P3F3C2_OCTDE
OG0012610	sp|Q5BIV9|SPRN_HUMAN	tr|A0A6P6DXI2|A0A6P6DXI2_OCTDE
OG0012611	sp|Q5QP82|DCA10_HUMAN	tr|A0A6P3ETT6|A0A6P3ETT6_OCTDE
OG0012612	sp|Q63HK5|TSH3_HUMAN	tr|A0A6P3F1P9|A0A6P3F1P9_OCTDE
OG0012614	sp|Q6ZTN6|AN13D_HUMAN	tr|A0A6P6E2W0|A0A6P6E2W0_OCTDE
OG0012615	sp|Q7L1I2|SV2B_HUMAN	tr|A0A6P6E8V9|A0A6P6E8V9_OCTDE
OG0012616	sp|Q7L5L3|GDPD3_HUMAN	tr|A0A6P3EIF9|A0A6P3EIF9_OCTDE
OG0012617	sp|Q7Z5R6|AB1IP_HUMAN	tr|A0A6P6DCJ9|A0A6P6DCJ9_OCTDE
OG0012618	sp|Q86YV6|MYLK4_HUMAN	tr|A0A6P6E6F8|A0A6P6E6F8_OCTDE
OG0012619	sp|Q8NDG6|TDRD9_HUMAN	tr|A0A6P6DMZ5|A0A6P6DMZ5_OCTDE
OG0012620	sp|Q8TEC5|SH3R2_HUMAN	tr|A0A6P6EFM3|A0A6P6EFM3_OCTDE
OG0012621	sp|Q8TEF2|CJ105_HUMAN	tr|A0A6P6EPX3|A0A6P6EPX3_OCTDE
OG0012622	sp|Q92621|NU205_HUMAN	tr|A0A6P3EQL2|A0A6P3EQL2_OCTDE
OG0012623	sp|Q92914|FGF11_HUMAN	tr|A0A6P3F491|A0A6P3F491_OCTDE
OG0012624	sp|Q96CJ1|EAF2_HUMAN	tr|A0A6P3FA79|A0A6P3FA79_OCTDE
OG0012625	sp|Q96PF1|TGM7_HUMAN	tr|A0A6P3EPZ8|A0A6P3EPZ8_OCTDE
OG0012626	sp|Q96RK4|BBS4_HUMAN	tr|A0A6P3FJW5|A0A6P3FJW5_OCTDE
OG0012627	sp|Q9BQ24|ZFY21_HUMAN	tr|A0A6P6DN04|A0A6P6DN04_OCTDE
OG0012628	sp|Q9BVC4|LST8_HUMAN	tr|A0A6P6E549|A0A6P6E549_OCTDE
OG0012629	sp|Q9H3Y8|PPDPF_HUMAN	tr|A0A6P6DJD1|A0A6P6DJD1_OCTDE
OG0012630	sp|Q9H4L4|SENP3_HUMAN	tr|A0A6P6F2S1|A0A6P6F2S1_OCTDE
OG0012631	sp|Q9H892|TTC12_HUMAN	tr|A0A6P6DQR6|A0A6P6DQR6_OCTDE
OG0012632	sp|Q9NSY2|STAR5_HUMAN	tr|A0A6P3EUA0|A0A6P3EUA0_OCTDE
OG0012633	sp|Q9NU63|ZFP57_HUMAN	tr|A0A6P6DWL6|A0A6P6DWL6_OCTDE
OG0012634	sp|Q9NZV6|MSRB1_HUMAN	tr|A0A6P3FN24|A0A6P3FN24_OCTDE
OG0012635	sp|Q9P253|VPS18_HUMAN	tr|A0A6P3ETZ7|A0A6P3ETZ7_OCTDE
OG0012637	sp|Q9UK97|FBX9_HUMAN	tr|A0A6P6DKL0|A0A6P6DKL0_OCTDE
OG0012638	sp|Q9Y342|PLLP_HUMAN	tr|A0A6P3EXG4|A0A6P3EXG4_OCTDE
OG0012639	sp|Q9Y3S1|WNK2_HUMAN	tr|A0A6P6DU72|A0A6P6DU72_OCTDE
OG0012640	sp|Q9Y4C1|KDM3A_HUMAN	tr|A0A6P6DFD0|A0A6P6DFD0_OCTDE
OG0012641	sp|O00391|QSOX1_HUMAN	tr|A0A6P3FD17|A0A6P3FD17_OCTDE
OG0012642	sp|O14524|NEMP1_HUMAN	tr|A0A6P3FJI1|A0A6P3FJI1_OCTDE
OG0012643	sp|O15409|FOXP2_HUMAN	tr|A0A6P6DL68|A0A6P6DL68_OCTDE
OG0012644	sp|O43264|ZW10_HUMAN	tr|A0A6P3FC37|A0A6P3FC37_OCTDE
OG0012645	sp|O43819|SCO2_HUMAN	tr|A0A6P3FBB7|A0A6P3FBB7_OCTDE
OG0012646	sp|O43913|ORC5_HUMAN	tr|A0A6P6ET47|A0A6P6ET47_OCTDE
OG0012647	sp|O60739|EIF1B_HUMAN	tr|A0A6P3F7S6|A0A6P3F7S6_OCTDE
OG0012648	sp|O60779|S19A2_HUMAN	tr|A0A6P3FMF1|A0A6P3FMF1_OCTDE
OG0012649	sp|O75449|KTNA1_HUMAN	tr|A0A6P6DN85|A0A6P6DN85_OCTDE
OG0012650	sp|O94952|FBX21_HUMAN	tr|A0A6P3FEU2|A0A6P3FEU2_OCTDE
OG0012651	sp|O95619|YETS4_HUMAN	tr|A0A6P6EIC8|A0A6P6EIC8_OCTDE
OG0012652	sp|P06127|CD5_HUMAN	tr|A0A6P6DSX6|A0A6P6DSX6_OCTDE
OG0012653	sp|P08514|ITA2B_HUMAN	tr|A0A6P6ENR3|A0A6P6ENR3_OCTDE
OG0012654	sp|P0C6S8|LIGO3_HUMAN	tr|A0A6P3FA17|A0A6P3FA17_OCTDE
OG0012655	sp|P0CG20|PRR35_HUMAN	tr|A0A6P3F2N7|A0A6P3F2N7_OCTDE
OG0012656	sp|P10242|MYB_HUMAN	tr|A0A6P6E6V0|A0A6P6E6V0_OCTDE
OG0012658	sp|P43304|GPDM_HUMAN	tr|A0A6P3EQQ0|A0A6P3EQQ0_OCTDE
OG0012659	sp|P43308|SSRB_HUMAN	tr|A0A6P6EB58|A0A6P6EB58_OCTDE
OG0012660	sp|P50897|PPT1_HUMAN	tr|A0A6P3FNA0|A0A6P3FNA0_OCTDE
OG0012661	sp|P51530|DNA2_HUMAN	tr|A0A6P3VAS8|A0A6P3VAS8_OCTDE
OG0012662	sp|P54725|RD23A_HUMAN	tr|A0A6P6EUA6|A0A6P6EUA6_OCTDE
