Orthogroup	Homo_sapiens	Rhinolophus_ferrumequinum
OG0014553	sp|Q1HG43|DOXA1_HUMAN	tr|A0A671DWE3|A0A671DWE3_RHIFE
OG0014554	sp|Q5JU85|IQEC2_HUMAN	tr|A0A671DVG5|A0A671DVG5_RHIFE
OG0014555	sp|Q5JXX7|TMM31_HUMAN	tr|A0A671DMM5|A0A671DMM5_RHIFE
OG0014556	sp|Q5T440|CAF17_HUMAN	tr|A0A671FY39|A0A671FY39_RHIFE
OG0014557	sp|Q5VWJ9|SNX30_HUMAN	tr|A0A671ETG8|A0A671ETG8_RHIFE
OG0014558	sp|Q5VZV1|MT21C_HUMAN	tr|A0A671EIZ0|A0A671EIZ0_RHIFE
OG0014559	sp|Q6IC98|GRAM4_HUMAN	tr|A0A671EMQ4|A0A671EMQ4_RHIFE
OG0014560	sp|Q6UY14|ATL4_HUMAN	tr|A0A671G0D8|A0A671G0D8_RHIFE
OG0014561	sp|Q7L1W4|LRC8D_HUMAN	tr|A0A671EVQ5|A0A671EVQ5_RHIFE
OG0014562	sp|Q8IWT0|ARCH_HUMAN	tr|A0A671F6Y5|A0A671F6Y5_RHIFE
OG0014563	sp|Q8IXH6|T53I2_HUMAN	tr|A0A671EAY9|A0A671EAY9_RHIFE
OG0014564	sp|Q8IZT6|ASPM_HUMAN	tr|A0A671FMH3|A0A671FMH3_RHIFE
OG0014565	sp|Q8IZT8|HS3S5_HUMAN	tr|A0A671FT66|A0A671FT66_RHIFE
OG0014566	sp|Q8NEB5|PLPP5_HUMAN	tr|A0A671DPE7|A0A671DPE7_RHIFE
OG0014567	sp|Q8NI22|MCFD2_HUMAN	tr|A0A671ECS0|A0A671ECS0_RHIFE
OG0014568	sp|Q8TBZ2|MYBPP_HUMAN	tr|A0A671G1H3|A0A671G1H3_RHIFE
OG0014569	sp|Q8WVF2|UCMA_HUMAN	tr|A0A671FWI5|A0A671FWI5_RHIFE
OG0014570	sp|Q92859|NEO1_HUMAN	tr|A0A671EYL7|A0A671EYL7_RHIFE
OG0014571	sp|Q93034|CUL5_HUMAN	tr|A0A671EUU3|A0A671EUU3_RHIFE
OG0014572	sp|Q96JJ6|JPH4_HUMAN	tr|A0A671DRC0|A0A671DRC0_RHIFE
OG0014573	sp|Q96S53|TESK2_HUMAN	tr|A0A671F7P3|A0A671F7P3_RHIFE
OG0014574	sp|Q99726|ZNT3_HUMAN	tr|A0A671F1E1|A0A671F1E1_RHIFE
OG0014575	sp|Q9BRP1|PDD2L_HUMAN	tr|A0A671EEW4|A0A671EEW4_RHIFE
OG0014576	sp|Q9BSG0|PADC1_HUMAN	tr|A0A671ETW2|A0A671ETW2_RHIFE
OG0014577	sp|Q9BW27|NUP85_HUMAN	tr|A0A671F786|A0A671F786_RHIFE
OG0014578	sp|Q9BWT7|CAR10_HUMAN	tr|A0A671E3R2|A0A671E3R2_RHIFE
OG0014579	sp|Q9H7B4|SMYD3_HUMAN	tr|A0A671FCX0|A0A671FCX0_RHIFE
OG0014580	sp|Q9NV12|TM140_HUMAN	tr|A0A671EXQ4|A0A671EXQ4_RHIFE
OG0014581	sp|Q9NZL6|RGL1_HUMAN	tr|A0A671G3Y9|A0A671G3Y9_RHIFE
OG0014582	sp|Q9P2W7|B3GA1_HUMAN	tr|A0A671FLJ1|A0A671FLJ1_RHIFE
OG0014583	sp|Q9UBB4|ATX10_HUMAN	tr|A0A671EVX0|A0A671EVX0_RHIFE
OG0014584	sp|Q9UJZ1|STML2_HUMAN	tr|A0A671EMM4|A0A671EMM4_RHIFE
OG0014585	sp|Q9UKI9|PO2F3_HUMAN	tr|A0A671FAZ3|A0A671FAZ3_RHIFE
OG0014586	sp|Q9ULP0|NDRG4_HUMAN	tr|A0A671ELZ2|A0A671ELZ2_RHIFE
OG0014587	sp|Q9UNE0|EDAR_HUMAN	tr|A0A671EDI3|A0A671EDI3_RHIFE
OG0014588	sp|Q9Y3M8|STA13_HUMAN	tr|A0A671DT56|A0A671DT56_RHIFE
OG0014589	sp|Q9Y618|NCOR2_HUMAN	tr|A0A671G226|A0A671G226_RHIFE
OG0014590	sp|A0PJZ3|GXLT2_HUMAN	tr|A0A671FQ22|A0A671FQ22_RHIFE
OG0014591	sp|O15265|ATX7_HUMAN	tr|A0A671EW18|A0A671EW18_RHIFE
OG0014592	sp|O15553|MEFV_HUMAN	tr|A0A671FRX9|A0A671FRX9_RHIFE
OG0014593	sp|O43929|ORC4_HUMAN	tr|A0A671E7G1|A0A671E7G1_RHIFE
OG0014594	sp|O75112|LDB3_HUMAN	tr|A0A671G045|A0A671G045_RHIFE
OG0014595	sp|O75530|EED_HUMAN	tr|A0A671F399|A0A671F399_RHIFE
OG0014596	sp|O75808|CAN15_HUMAN	tr|A0A671GBU5|A0A671GBU5_RHIFE
OG0014597	sp|O94772|LY6H_HUMAN	tr|A0A671FGE7|A0A671FGE7_RHIFE
OG0014598	sp|O94906|PRP6_HUMAN	tr|A0A671EU82|A0A671EU82_RHIFE
OG0014599	sp|O95711|LY86_HUMAN	tr|A0A671DJT1|A0A671DJT1_RHIFE
OG0014600	sp|P14222|PERF_HUMAN	tr|A0A671EQU4|A0A671EQU4_RHIFE
OG0014601	sp|P17509|HXB6_HUMAN	tr|A0A671GCE7|A0A671GCE7_RHIFE
OG0014602	sp|P21728|DRD1_HUMAN	tr|A0A671EEL1|A0A671EEL1_RHIFE
OG0014603	sp|P24311|COX7B_HUMAN	tr|A0A671E8C3|A0A671E8C3_RHIFE
OG0014604	sp|P26951|IL3RA_HUMAN	tr|A0A671E814|A0A671E814_RHIFE
OG0014605	sp|P32243|OTX2_HUMAN	tr|A0A671DQ34|A0A671DQ34_RHIFE
OG0014606	sp|P33991|MCM4_HUMAN	tr|A0A671F0I6|A0A671F0I6_RHIFE
OG0014607	sp|P49916|DNLI3_HUMAN	tr|A0A671G492|A0A671G492_RHIFE
OG0014608	sp|P51608|MECP2_HUMAN	tr|A0A671E6Z8|A0A671E6Z8_RHIFE
OG0014609	sp|P59551|T2R60_HUMAN	tr|A0A671EKA0|A0A671EKA0_RHIFE
OG0014610	sp|Q04743|EMX2_HUMAN	tr|A0A671F412|A0A671F412_RHIFE
OG0014611	sp|Q13671|RIN1_HUMAN	tr|A0A671DQX3|A0A671DQX3_RHIFE
OG0014612	sp|Q13884|SNTB1_HUMAN	tr|A0A671F4H6|A0A671F4H6_RHIFE
OG0014613	sp|Q15326|ZMY11_HUMAN	tr|A0A671FNE9|A0A671FNE9_RHIFE
OG0014614	sp|Q15391|P2Y14_HUMAN	tr|A0A671EL85|A0A671EL85_RHIFE
OG0014615	sp|Q15652|JHD2C_HUMAN	tr|A0A671G7B4|A0A671G7B4_RHIFE
OG0014616	sp|Q15831|STK11_HUMAN	tr|A0A671EZX3|A0A671EZX3_RHIFE
OG0014617	sp|Q5S007|LRRK2_HUMAN	tr|A0A671E032|A0A671E032_RHIFE
OG0014618	sp|Q5T2S8|ODAD2_HUMAN	tr|A0A671DV41|A0A671DV41_RHIFE
OG0014619	sp|Q5VT06|CE350_HUMAN	tr|A0A671G0F3|A0A671G0F3_RHIFE
OG0014620	sp|Q6ICH7|ASPH2_HUMAN	tr|A0A671G327|A0A671G327_RHIFE
OG0014621	sp|Q6P2H3|CEP85_HUMAN	tr|A0A671DWH3|A0A671DWH3_RHIFE
OG0014622	sp|Q6PGN9|PSRC1_HUMAN	tr|A0A671FRN2|A0A671FRN2_RHIFE
OG0014623	sp|Q6TCH7|PAQR3_HUMAN	tr|A0A671DPG1|A0A671DPG1_RHIFE
OG0014624	sp|Q7L273|KCTD9_HUMAN	tr|A0A671EAC9|A0A671EAC9_RHIFE
OG0014625	sp|Q8IUC2|KRA81_HUMAN	tr|A0A671ER11|A0A671ER11_RHIFE
OG0014626	sp|Q8IV36|HID1_HUMAN	tr|A0A671EUM5|A0A671EUM5_RHIFE
OG0014627	sp|Q8IXQ5|KLHL7_HUMAN	tr|A0A671ELN4|A0A671ELN4_RHIFE
OG0014628	sp|Q8IYK8|REM2_HUMAN	tr|A0A671DJS4|A0A671DJS4_RHIFE
OG0014629	sp|Q8N5J2|MINY1_HUMAN	tr|A0A671G2N3|A0A671G2N3_RHIFE
OG0014630	sp|Q8N5Q1|GAR5B_HUMAN	tr|A0A671FYX4|A0A671FYX4_RHIFE
OG0014631	sp|Q8NCQ7|PRCA1_HUMAN	tr|A0A671EVS6|A0A671EVS6_RHIFE
OG0014632	sp|Q8NEY4|VATC2_HUMAN	tr|A0A671EHA0|A0A671EHA0_RHIFE
OG0014633	sp|Q8NI17|IL31R_HUMAN	tr|A0A671FCY5|A0A671FCY5_RHIFE
OG0014634	sp|Q8WU17|RN139_HUMAN	tr|A0A671F7F0|A0A671F7F0_RHIFE
OG0014635	sp|Q8WU67|ABHD3_HUMAN	tr|A0A671FTQ4|A0A671FTQ4_RHIFE
OG0014636	sp|Q8WXI7|MUC16_HUMAN	tr|A0A671EK48|A0A671EK48_RHIFE
OG0014637	sp|Q92858|ATOH1_HUMAN	tr|A0A671E253|A0A671E253_RHIFE
OG0014638	sp|Q969G9|NKD1_HUMAN	tr|A0A671FH06|A0A671FH06_RHIFE
OG0014639	sp|Q96BU1|S1PBP_HUMAN	tr|A0A671FH04|A0A671FH04_RHIFE
OG0014640	sp|Q96S16|JMJD8_HUMAN	tr|A0A671FRF8|A0A671FRF8_RHIFE
OG0014641	sp|Q9BRQ5|ORAI3_HUMAN	tr|A0A671G3C7|A0A671G3C7_RHIFE
OG0014642	sp|Q9BS40|LXN_HUMAN	tr|A0A671E4K9|A0A671E4K9_RHIFE
OG0014643	sp|Q9BUT9|MCRI2_HUMAN	tr|A0A671FEX1|A0A671FEX1_RHIFE
OG0014644	sp|Q9BXA6|TSSK6_HUMAN	tr|A0A671E992|A0A671E992_RHIFE
OG0014645	sp|Q9BZ95|NSD3_HUMAN	tr|A0A671DT68|A0A671DT68_RHIFE
OG0014646	sp|Q9BZV1|UBXN6_HUMAN	tr|A0A671FRU1|A0A671FRU1_RHIFE
OG0014647	sp|Q9C0F0|ASXL3_HUMAN	tr|A0A671GCQ1|A0A671GCQ1_RHIFE
OG0014648	sp|Q9H845|ACAD9_HUMAN	tr|A0A671E5F0|A0A671E5F0_RHIFE
OG0014649	sp|Q9NPC7|MYNN_HUMAN	tr|A0A671DSE2|A0A671DSE2_RHIFE
OG0014650	sp|Q9UGU5|HMGX4_HUMAN	tr|A0A671E9L0|A0A671E9L0_RHIFE
OG0014651	sp|Q9UJD0|RIMS3_HUMAN	tr|A0A671EAM5|A0A671EAM5_RHIFE
OG0014652	sp|Q9ULF5|S39AA_HUMAN	tr|A0A671ELK7|A0A671ELK7_RHIFE
OG0014653	sp|Q9UNL2|SSRG_HUMAN	tr|A0A671EAC6|A0A671EAC6_RHIFE
OG0014654	sp|Q9Y3A0|COQ4_HUMAN	tr|A0A671FN38|A0A671FN38_RHIFE
OG0014655	sp|Q9Y3A5|SBDS_HUMAN	tr|A0A671FDR6|A0A671FDR6_RHIFE
OG0014656	sp|Q9Y5Q5|CORIN_HUMAN	tr|A0A671DMH0|A0A671DMH0_RHIFE
OG0014657	sp|A6NN92|CXE1_HUMAN	tr|A0A671ER62|A0A671ER62_RHIFE
OG0014658	sp|H0YL14|TM250_HUMAN	tr|A0A671FZJ1|A0A671FZJ1_RHIFE
OG0014659	sp|O00574|CXCR6_HUMAN	tr|A0A671FPP5|A0A671FPP5_RHIFE
OG0014660	sp|O14764|GBRD_HUMAN	tr|A0A671F860|A0A671F860_RHIFE
OG0014661	sp|O14904|WNT9A_HUMAN	tr|A0A671FZL6|A0A671FZL6_RHIFE
OG0014662	sp|O14924|RGS12_HUMAN	tr|A0A671ECK0|A0A671ECK0_RHIFE
OG0014663	sp|O15031|PLXB2_HUMAN	tr|A0A671DV16|A0A671DV16_RHIFE
OG0014664	sp|O15405|TOX3_HUMAN	tr|A0A671FSA8|A0A671FSA8_RHIFE
OG0014665	sp|O60565|GREM1_HUMAN	tr|A0A671E0T7|A0A671E0T7_RHIFE
OG0014666	sp|O75888|TNF13_HUMAN	tr|A0A671F6U4|A0A671F6U4_RHIFE
OG0014667	sp|O76027|ANXA9_HUMAN	tr|A0A671G2X3|A0A671G2X3_RHIFE
OG0014668	sp|O94778|AQP8_HUMAN	tr|A0A671FKY0|A0A671FKY0_RHIFE
OG0014669	sp|O95167|NDUA3_HUMAN	tr|A0A671E5I4|A0A671E5I4_RHIFE
OG0014670	sp|O95243|MBD4_HUMAN	tr|A0A671FN67|A0A671FN67_RHIFE
OG0014671	sp|P09132|SRP19_HUMAN	tr|A0A671F6B1|A0A671F6B1_RHIFE
OG0014672	sp|P11498|PYC_HUMAN	tr|A0A671DKU2|A0A671DKU2_RHIFE
OG0014673	sp|P12109|CO6A1_HUMAN	tr|A0A671DVU3|A0A671DVU3_RHIFE
OG0014674	sp|P18146|EGR1_HUMAN	tr|A0A671EJD1|A0A671EJD1_RHIFE
OG0014675	sp|P21953|ODBB_HUMAN	tr|A0A671FL66|A0A671FL66_RHIFE
OG0014676	sp|P33981|TTK_HUMAN	tr|A0A671FR45|A0A671FR45_RHIFE
OG0014677	sp|P42345|MTOR_HUMAN	tr|A0A671FBK8|A0A671FBK8_RHIFE
OG0014678	sp|P51649|SSDH_HUMAN	tr|A0A671F1Q6|A0A671F1Q6_RHIFE
OG0014679	sp|P57077|M3KCL_HUMAN	tr|A0A671EHV7|A0A671EHV7_RHIFE
OG0014680	sp|P78413|IRX4_HUMAN	tr|A0A671DY72|A0A671DY72_RHIFE
OG0014681	sp|Q13163|MP2K5_HUMAN	tr|A0A671DW02|A0A671DW02_RHIFE
OG0014682	sp|Q13443|ADAM9_HUMAN	tr|A0A671DM53|A0A671DM53_RHIFE
OG0014683	sp|Q13472|TOP3A_HUMAN	tr|A0A671E9I0|A0A671E9I0_RHIFE
OG0014684	sp|Q14210|LY6D_HUMAN	tr|A0A671F9U2|A0A671F9U2_RHIFE
OG0014685	sp|Q15311|RBP1_HUMAN	tr|A0A671FP79|A0A671FP79_RHIFE
OG0014686	sp|Q5JUR7|TEX30_HUMAN	tr|A0A671EJ46|A0A671EJ46_RHIFE
OG0014687	sp|Q5VYV7|SLX4I_HUMAN	tr|A0A671G3B7|A0A671G3B7_RHIFE
OG0014688	sp|Q6P9G0|CB5D1_HUMAN	tr|A0A671EXW6|A0A671EXW6_RHIFE
OG0014689	sp|Q86XR8|CEP57_HUMAN	tr|A0A671G1D6|A0A671G1D6_RHIFE
OG0014690	sp|Q8IYS2|K2013_HUMAN	tr|A0A671FK81|A0A671FK81_RHIFE
OG0014691	sp|Q8N0X2|SPG16_HUMAN	tr|A0A671FTZ3|A0A671FTZ3_RHIFE
OG0014692	sp|Q8N8M0|NAT16_HUMAN	tr|A0A671EBV1|A0A671EBV1_RHIFE
OG0014693	sp|Q8N8Q3|ENDOV_HUMAN	tr|A0A671G9F0|A0A671G9F0_RHIFE
OG0014694	sp|Q8NE71|ABCF1_HUMAN	tr|A0A671DXB8|A0A671DXB8_RHIFE
OG0014695	sp|Q8NEM8|CBPC3_HUMAN	tr|A0A671EV38|A0A671EV38_RHIFE
OG0014696	sp|Q8TB52|FBX30_HUMAN	tr|A0A671F0T9|A0A671F0T9_RHIFE
OG0014697	sp|Q92563|TICN2_HUMAN	tr|A0A671FEB1|A0A671FEB1_RHIFE
OG0014698	sp|Q96A58|RERG_HUMAN	tr|A0A671FLG6|A0A671FLG6_RHIFE
OG0014699	sp|Q96CB9|NSUN4_HUMAN	tr|A0A671DKW6|A0A671DKW6_RHIFE
OG0014700	sp|Q96DA2|RB39B_HUMAN	tr|A0A671DI11|A0A671DI11_RHIFE
OG0014701	sp|Q96IZ5|RBM41_HUMAN	tr|A0A671DPS8|A0A671DPS8_RHIFE
OG0014702	sp|Q96KA5|CLP1L_HUMAN	tr|A0A671DXN5|A0A671DXN5_RHIFE
OG0014703	sp|Q96LU5|IMP1L_HUMAN	tr|A0A671EAB8|A0A671EAB8_RHIFE
OG0014704	sp|Q9BU76|MMTA2_HUMAN	tr|A0A671FZ02|A0A671FZ02_RHIFE
OG0014705	sp|Q9BW11|MAD3_HUMAN	tr|A0A671EB12|A0A671EB12_RHIFE
OG0014706	sp|Q9H7P6|MB12B_HUMAN	tr|A0A671F059|A0A671F059_RHIFE
OG0014707	sp|Q9HB65|ELL3_HUMAN	tr|A0A671DZ69|A0A671DZ69_RHIFE
OG0014708	sp|Q9HC07|TM165_HUMAN	tr|A0A671DYS0|A0A671DYS0_RHIFE
OG0014709	sp|Q9NR19|ACSA_HUMAN	tr|A0A671EAD2|A0A671EAD2_RHIFE
OG0014710	sp|Q9NRB3|CHSTC_HUMAN	tr|A0A671FDG3|A0A671FDG3_RHIFE
OG0014711	sp|Q9NWU5|RM22_HUMAN	tr|A0A671FH09|A0A671FH09_RHIFE
OG0014712	sp|Q9UBE0|SAE1_HUMAN	tr|A0A671F315|A0A671F315_RHIFE
OG0014713	sp|Q9UBY5|LPAR3_HUMAN	tr|A0A671EM44|A0A671EM44_RHIFE
OG0014714	sp|Q9UHB4|NDOR1_HUMAN	tr|A0A671EIK5|A0A671EIK5_RHIFE
OG0014715	sp|Q9UL41|PNMA3_HUMAN	tr|A0A671E6B4|A0A671E6B4_RHIFE
OG0014716	sp|Q9ULE6|PALD_HUMAN	tr|A0A671EVL5|A0A671EVL5_RHIFE
OG0014717	sp|Q9Y573|IPP_HUMAN	tr|A0A671DHK8|A0A671DHK8_RHIFE
OG0014718	tr|A0A2R8Y7Y5|A0A2R8Y7Y5_HUMAN	tr|A0A671FVF8|A0A671FVF8_RHIFE
OG0014719	sp|A0MZ66|SHOT1_HUMAN	tr|A0A671E4E7|A0A671E4E7_RHIFE
OG0014720	sp|A0PJX0|CIB4_HUMAN	tr|A0A671FJU5|A0A671FJU5_RHIFE
OG0014721	sp|A4D161|F221A_HUMAN	tr|A0A671EPY7|A0A671EPY7_RHIFE
OG0014722	sp|A6NE52|WDR97_HUMAN	tr|A0A671FXY6|A0A671FXY6_RHIFE
OG0014723	sp|O14498|ISLR_HUMAN	tr|A0A671F6Z5|A0A671F6Z5_RHIFE
OG0014724	sp|O14713|ITBP1_HUMAN	tr|A0A671EM70|A0A671EM70_RHIFE
OG0014725	sp|O75398|DEAF1_HUMAN	tr|A0A671E1B4|A0A671E1B4_RHIFE
OG0014726	sp|O75884|RBBP9_HUMAN	tr|A0A671ENM8|A0A671ENM8_RHIFE
OG0014727	sp|O95405|ZFYV9_HUMAN	tr|A0A671E1E0|A0A671E1E0_RHIFE
OG0014728	sp|P08651|NFIC_HUMAN	tr|A0A671G1A3|A0A671G1A3_RHIFE
OG0014729	sp|P10721|KIT_HUMAN	tr|A0A671DYY4|A0A671DYY4_RHIFE
OG0014730	sp|P12956|XRCC6_HUMAN	tr|A0A671FUM0|A0A671FUM0_RHIFE
OG0014731	sp|P22455|FGFR4_HUMAN	tr|A0A671EL79|A0A671EL79_RHIFE
OG0014732	sp|P22695|QCR2_HUMAN	tr|A0A671G6C4|A0A671G6C4_RHIFE
OG0014733	sp|P40967|PMEL_HUMAN	tr|A0A671EH05|A0A671EH05_RHIFE
OG0014734	sp|P41271|NBL1_HUMAN	tr|A0A671FMZ3|A0A671FMZ3_RHIFE
OG0014735	sp|P55344|LMIP_HUMAN	tr|A0A671EUE4|A0A671EUE4_RHIFE
OG0014736	sp|P56159|GFRA1_HUMAN	tr|A0A671E8L5|A0A671E8L5_RHIFE
OG0014737	sp|Q13233|M3K1_HUMAN	tr|A0A671FGD9|A0A671FGD9_RHIFE
OG0014738	sp|Q14566|MCM6_HUMAN	tr|A0A671E6M8|A0A671E6M8_RHIFE
OG0014739	sp|Q15072|OZF_HUMAN	tr|A0A671FFY7|A0A671FFY7_RHIFE
OG0014740	sp|Q15835|GRK1_HUMAN	tr|A0A671EX27|A0A671EX27_RHIFE
OG0014741	sp|Q2M3D2|EX3L2_HUMAN	tr|A0A671ECL8|A0A671ECL8_RHIFE
OG0014742	sp|Q496A3|SPAS1_HUMAN	tr|A0A671EBB3|A0A671EBB3_RHIFE
OG0014743	sp|Q4KMZ8|NKAI1_HUMAN	tr|A0A671EJK8|A0A671EJK8_RHIFE
OG0014744	sp|Q6IBS0|TWF2_HUMAN	tr|A0A671FIS8|A0A671FIS8_RHIFE
OG0014745	sp|Q6UY11|DLK2_HUMAN	tr|A0A671E2G6|A0A671E2G6_RHIFE
OG0014746	sp|Q6ZP80|TM182_HUMAN	tr|A0A671G5G9|A0A671G5G9_RHIFE
OG0014747	sp|Q7Z7H8|RM10_HUMAN	tr|A0A671ENV8|A0A671ENV8_RHIFE
OG0014748	sp|Q86XS5|ANGL5_HUMAN	tr|A0A671E5V3|A0A671E5V3_RHIFE
OG0014749	sp|Q8IUH4|ZDH13_HUMAN	tr|A0A671FS80|A0A671FS80_RHIFE
OG0014750	sp|Q8IY34|S15A3_HUMAN	tr|A0A671DX58|A0A671DX58_RHIFE
OG0014751	sp|Q8N1G2|CMTR1_HUMAN	tr|A0A671DJJ7|A0A671DJJ7_RHIFE
OG0014752	sp|Q8WYR1|PI3R5_HUMAN	tr|A0A671EG48|A0A671EG48_RHIFE
OG0014753	sp|Q92932|PTPR2_HUMAN	tr|A0A671FKJ9|A0A671FKJ9_RHIFE
OG0014754	sp|Q96F25|ALG14_HUMAN	tr|A0A671EW52|A0A671EW52_RHIFE
OG0014755	sp|Q96LR4|TAFA4_HUMAN	tr|A0A671F7E5|A0A671F7E5_RHIFE
OG0014756	sp|Q96PC3|AP1S3_HUMAN	tr|A0A671FSK6|A0A671FSK6_RHIFE
OG0014757	sp|Q96Q40|CDK15_HUMAN	tr|A0A671FPR1|A0A671FPR1_RHIFE
OG0014758	sp|Q96RD6|PANX2_HUMAN	tr|A0A671DWU1|A0A671DWU1_RHIFE
OG0014759	sp|Q99678|GPR20_HUMAN	tr|A0A671F769|A0A671F769_RHIFE
OG0014760	sp|Q99728|BARD1_HUMAN	tr|A0A671FPP0|A0A671FPP0_RHIFE
OG0014761	sp|Q99743|NPAS2_HUMAN	tr|A0A671G6N2|A0A671G6N2_RHIFE
OG0014762	sp|Q9BZF2|OSBL7_HUMAN	tr|A0A671EPC5|A0A671EPC5_RHIFE
OG0014763	sp|Q9GZR2|REXO4_HUMAN	tr|A0A671FPH5|A0A671FPH5_RHIFE
OG0014764	sp|Q9H2B2|SYT4_HUMAN	tr|A0A671ELL3|A0A671ELL3_RHIFE
OG0014765	sp|Q9H347|UBQL3_HUMAN	tr|A0A671F419|A0A671F419_RHIFE
OG0014766	sp|Q9H6Y2|WDR55_HUMAN	tr|A0A671F7W2|A0A671F7W2_RHIFE
OG0014767	sp|Q9H8G2|CAAP1_HUMAN	tr|A0A671EBF1|A0A671EBF1_RHIFE
OG0014768	sp|Q9HCH5|SYTL2_HUMAN	tr|A0A671EZQ0|A0A671EZQ0_RHIFE
OG0014769	sp|Q9NQX6|ZN331_HUMAN	tr|A0A671EEJ8|A0A671EEJ8_RHIFE
OG0014770	sp|Q9NR61|DLL4_HUMAN	tr|A0A671DWV5|A0A671DWV5_RHIFE
OG0014771	sp|Q9NTX9|F217B_HUMAN	tr|A0A671G3R7|A0A671G3R7_RHIFE
OG0014772	sp|Q9NXB9|ELOV2_HUMAN	tr|A0A671FH77|A0A671FH77_RHIFE
OG0014773	sp|Q9NYJ1|COA4_HUMAN	tr|A0A671FI66|A0A671FI66_RHIFE
OG0014774	sp|Q9P0S2|COX16_HUMAN	tr|A0A671DZU7|A0A671DZU7_RHIFE
OG0014775	sp|Q9P2G3|KLH14_HUMAN	tr|A0A671G5M0|A0A671G5M0_RHIFE
OG0014776	sp|Q9UKG4|S13A4_HUMAN	tr|A0A671ENJ5|A0A671ENJ5_RHIFE
OG0014777	sp|Q9Y385|UB2J1_HUMAN	tr|A0A671DMH9|A0A671DMH9_RHIFE
OG0014778	sp|Q9Y6X8|ZHX2_HUMAN	tr|A0A671EZG6|A0A671EZG6_RHIFE
OG0014779	sp|A0A0B4J266|TVA41_HUMAN	tr|A0A671DMJ2|A0A671DMJ2_RHIFE
OG0014780	sp|A6NJT0|UNC4_HUMAN	tr|A0A671FRN5|A0A671FRN5_RHIFE
OG0014781	sp|O00409|FOXN3_HUMAN	tr|A0A671EMI8|A0A671EMI8_RHIFE
OG0014782	sp|O00631|SARCO_HUMAN	tr|A0A671EKU1|A0A671EKU1_RHIFE
OG0014783	sp|O43318|M3K7_HUMAN	tr|A0A671DPQ1|A0A671DPQ1_RHIFE
OG0014784	sp|O43614|OX2R_HUMAN	tr|A0A671E428|A0A671E428_RHIFE
OG0014785	sp|O60885|BRD4_HUMAN	tr|A0A671EQH5|A0A671EQH5_RHIFE
OG0014786	sp|O75800|ZMY10_HUMAN	tr|A0A671G515|A0A671G515_RHIFE
OG0014787	sp|O94779|CNTN5_HUMAN	tr|A0A671G2J8|A0A671G2J8_RHIFE
OG0014788	sp|O94992|HEXI1_HUMAN	tr|A0A671EIN9|A0A671EIN9_RHIFE
OG0014789	sp|O95171|SCEL_HUMAN	tr|A0A671E338|A0A671E338_RHIFE
OG0014790	sp|O95858|TSN15_HUMAN	tr|A0A671ER76|A0A671ER76_RHIFE
OG0014791	sp|O95866|G6B_HUMAN	tr|A0A671DUQ1|A0A671DUQ1_RHIFE
OG0014792	sp|P03950|ANGI_HUMAN	tr|A0A671FJ84|A0A671FJ84_RHIFE
OG0014793	sp|P09683|SECR_HUMAN	tr|A0A671E150|A0A671E150_RHIFE
OG0014794	sp|P0DKL9|A14EL_HUMAN	tr|A0A671FKW1|A0A671FKW1_RHIFE
OG0014795	sp|P10415|BCL2_HUMAN	tr|A0A671FEY2|A0A671FEY2_RHIFE
OG0014796	sp|P11230|ACHB_HUMAN	tr|A0A671F346|A0A671F346_RHIFE
OG0014797	sp|P13804|ETFA_HUMAN	tr|A0A671F9C4|A0A671F9C4_RHIFE
OG0014798	sp|P15941|MUC1_HUMAN	tr|A0A671F144|A0A671F144_RHIFE
OG0014799	sp|P23786|CPT2_HUMAN	tr|A0A671E7X5|A0A671E7X5_RHIFE
OG0014800	sp|P31213|S5A2_HUMAN	tr|A0A671FB45|A0A671FB45_RHIFE
OG0014801	sp|P31930|QCR1_HUMAN	tr|A0A671EMP8|A0A671EMP8_RHIFE
OG0014802	sp|P45452|MMP13_HUMAN	tr|A0A671EFF8|A0A671EFF8_RHIFE
OG0014803	sp|P52179|MYOM1_HUMAN	tr|A0A671FDN5|A0A671FDN5_RHIFE
OG0014804	sp|P55083|MFAP4_HUMAN	tr|A0A671G6L6|A0A671G6L6_RHIFE
OG0014805	sp|P57058|HUNK_HUMAN	tr|A0A671DHC8|A0A671DHC8_RHIFE
OG0014806	sp|Q0D2K0|NIPA4_HUMAN	tr|A0A671FLU3|A0A671FLU3_RHIFE
OG0014807	sp|Q12894|IFRD2_HUMAN	tr|A0A671FX76|A0A671FX76_RHIFE
OG0014808	sp|Q13867|BLMH_HUMAN	tr|A0A671EV77|A0A671EV77_RHIFE
OG0014809	sp|Q14934|NFAC4_HUMAN	tr|A0A671DN66|A0A671DN66_RHIFE
OG0014810	sp|Q16538|GP162_HUMAN	tr|A0A671DYH7|A0A671DYH7_RHIFE
OG0014811	sp|Q53H80|AKIR2_HUMAN	tr|A0A671DLG2|A0A671DLG2_RHIFE
OG0014812	sp|Q5VZ72|IZUM3_HUMAN	tr|A0A671EBB4|A0A671EBB4_RHIFE
OG0014813	sp|Q6BCY4|NB5R2_HUMAN	tr|A0A671E2A2|A0A671E2A2_RHIFE
OG0014814	sp|Q6PEY1|TMM88_HUMAN	tr|A0A671EPW9|A0A671EPW9_RHIFE
OG0014815	sp|Q6PJP8|DCR1A_HUMAN	tr|A0A671EJM4|A0A671EJM4_RHIFE
