Orthogroup	Homo_sapiens	Ursus_americanus
OG0012913	sp|Q6P1L8|RM14_HUMAN	tr|A0A452RLX8|A0A452RLX8_URSAM
OG0012914	sp|Q6PEV8|F199X_HUMAN	tr|A0A452SM61|A0A452SM61_URSAM
OG0012915	sp|Q6WRI0|IGS10_HUMAN	tr|A0A452R1C1|A0A452R1C1_URSAM
OG0012916	sp|Q86YJ6|THNS2_HUMAN	tr|A0A452RZ20|A0A452RZ20_URSAM
OG0012917	sp|Q8IZU8|DSEL_HUMAN	tr|A0A452QET7|A0A452QET7_URSAM
OG0012918	sp|Q8N145|LGI3_HUMAN	tr|A0A452QDD8|A0A452QDD8_URSAM
OG0012919	sp|Q8N2Z9|CENPS_HUMAN	tr|A0A452SWW9|A0A452SWW9_URSAM
OG0012920	sp|Q8N5K1|CISD2_HUMAN	tr|A0A452RS07|A0A452RS07_URSAM
OG0012921	sp|Q8NCG7|DGLB_HUMAN	tr|A0A452SDW8|A0A452SDW8_URSAM
OG0012922	sp|Q8NHQ1|CEP70_HUMAN	tr|A0A452QWL2|A0A452QWL2_URSAM
OG0012923	sp|Q8WW32|HMGB4_HUMAN	tr|A0A452S518|A0A452S518_URSAM
OG0012924	sp|Q8WXW3|PIBF1_HUMAN	tr|A0A452SVI6|A0A452SVI6_URSAM
OG0012925	sp|Q96B70|LENG9_HUMAN	tr|A0A452R0V7|A0A452R0V7_URSAM
OG0012926	sp|Q96DI7|SNR40_HUMAN	tr|A0A452RV11|A0A452RV11_URSAM
OG0012927	sp|Q96LW4|PRIPO_HUMAN	tr|A0A452RX35|A0A452RX35_URSAM
OG0012928	sp|Q96N11|INT15_HUMAN	tr|A0A452SDZ3|A0A452SDZ3_URSAM
OG0012929	sp|Q96P56|CTSR2_HUMAN	tr|A0A452RIR9|A0A452RIR9_URSAM
OG0012930	sp|Q99808|S29A1_HUMAN	tr|A0A452RPN2|A0A452RPN2_URSAM
OG0012931	sp|Q9BUX1|CHAC1_HUMAN	tr|A0A452RPD9|A0A452RPD9_URSAM
OG0012932	sp|Q9BVG4|PBDC1_HUMAN	tr|A0A452RE20|A0A452RE20_URSAM
OG0012933	sp|Q9GZT4|SRR_HUMAN	tr|A0A452SK55|A0A452SK55_URSAM
OG0012934	sp|Q9H0A9|SPC1L_HUMAN	tr|A0A452QF41|A0A452QF41_URSAM
OG0012935	sp|Q9H2H0|CXXC4_HUMAN	tr|A0A452S503|A0A452S503_URSAM
OG0012936	sp|Q9H6K4|OPA3_HUMAN	tr|A0A452S276|A0A452S276_URSAM
OG0012937	sp|Q9NPD3|EXOS4_HUMAN	tr|A0A452S1N7|A0A452S1N7_URSAM
OG0012938	sp|Q9NQV8|PRDM8_HUMAN	tr|A0A452QR59|A0A452QR59_URSAM
OG0012939	sp|Q9NXR5|ANR10_HUMAN	tr|A0A452STK9|A0A452STK9_URSAM
OG0012940	sp|Q9UHC3|ASIC3_HUMAN	tr|A0A452SB73|A0A452SB73_URSAM
OG0012941	sp|Q9UI12|VATH_HUMAN	tr|A0A452SKG9|A0A452SKG9_URSAM
OG0012942	sp|Q9UIM3|FKBPL_HUMAN	tr|A0A452RN67|A0A452RN67_URSAM
OG0012943	sp|Q9UIY3|RWD2A_HUMAN	tr|A0A452RD65|A0A452RD65_URSAM
OG0012944	sp|Q9UJQ4|SALL4_HUMAN	tr|A0A452R2E6|A0A452R2E6_URSAM
OG0012945	sp|Q9UJY5|GGA1_HUMAN	tr|A0A452S329|A0A452S329_URSAM
OG0012946	sp|A0A075B6N3|TVBX1_HUMAN	tr|A0A452RB03|A0A452RB03_URSAM
OG0012947	sp|A1XBS5|CBAR1_HUMAN	tr|A0A452QPY7|A0A452QPY7_URSAM
OG0012948	sp|A5PKW4|PSD1_HUMAN	tr|A0A452QAG1|A0A452QAG1_URSAM
OG0012949	sp|A6NLX4|TM210_HUMAN	tr|A0A452S6Z0|A0A452S6Z0_URSAM
OG0012950	sp|A8K554|ZN815_HUMAN	tr|A0A452SEA6|A0A452SEA6_URSAM
OG0012951	sp|B8ZZ34|SHSA8_HUMAN	tr|A0A452QPN2|A0A452QPN2_URSAM
OG0012952	sp|O00587|MFNG_HUMAN	tr|A0A452S2Z2|A0A452S2Z2_URSAM
OG0012953	sp|O15067|PUR4_HUMAN	tr|A0A452QKN4|A0A452QKN4_URSAM
OG0012954	sp|O15090|ZN536_HUMAN	tr|A0A452SAT5|A0A452SAT5_URSAM
OG0012955	sp|O15357|SHIP2_HUMAN	tr|A0A452SU16|A0A452SU16_URSAM
OG0012956	sp|O75586|MED6_HUMAN	tr|A0A452Q7V3|A0A452Q7V3_URSAM
OG0012957	sp|O75791|GRAP2_HUMAN	tr|A0A452QSL2|A0A452QSL2_URSAM
OG0012958	sp|P07858|CATB_HUMAN	tr|A0A452QU49|A0A452QU49_URSAM
OG0012959	sp|P11717|MPRI_HUMAN	tr|A0A452RUJ1|A0A452RUJ1_URSAM
OG0012960	sp|P15036|ETS2_HUMAN	tr|A0A452SC38|A0A452SC38_URSAM
OG0012961	sp|P22307|SCP2_HUMAN	tr|A0A452RMS8|A0A452RMS8_URSAM
OG0012962	sp|P28289|TMOD1_HUMAN	tr|A0A452QLN7|A0A452QLN7_URSAM
OG0012963	sp|P28324|ELK4_HUMAN	tr|A0A452S312|A0A452S312_URSAM
OG0012964	sp|P46977|STT3A_HUMAN	tr|A0A452QP36|A0A452QP36_URSAM
OG0012965	sp|P52209|6PGD_HUMAN	tr|A0A452SWW7|A0A452SWW7_URSAM
OG0012966	sp|P58417|NXPH1_HUMAN	tr|A0A452QW71|A0A452QW71_URSAM
OG0012967	sp|P58753|TIRAP_HUMAN	tr|A0A452QLU2|A0A452QLU2_URSAM
OG0012968	sp|P61073|CXCR4_HUMAN	tr|A0A452SH46|A0A452SH46_URSAM
OG0012969	sp|P62273|RS29_HUMAN	tr|A0A452SBG6|A0A452SBG6_URSAM
OG0012970	sp|P78411|IRX5_HUMAN	tr|A0A452RB27|A0A452RB27_URSAM
OG0012971	sp|Q02446|SP4_HUMAN	tr|A0A452SJ10|A0A452SJ10_URSAM
OG0012972	sp|Q14160|SCRIB_HUMAN	tr|A0A452SK82|A0A452SK82_URSAM
OG0012973	sp|Q14669|TRIPC_HUMAN	tr|A0A452RA03|A0A452RA03_URSAM
OG0012974	sp|Q14764|MVP_HUMAN	tr|A0A452QH11|A0A452QH11_URSAM
OG0012975	sp|Q15223|NECT1_HUMAN	tr|A0A452RMF1|A0A452RMF1_URSAM
OG0012976	sp|Q2MJR0|SPRE3_HUMAN	tr|A0A452RFL8|A0A452RFL8_URSAM
OG0012977	sp|Q53R12|T4S20_HUMAN	tr|A0A452QD19|A0A452QD19_URSAM
OG0012978	sp|Q53SZ7|PRR30_HUMAN	tr|A0A452QR85|A0A452QR85_URSAM
OG0012979	sp|Q53TQ3|IN80D_HUMAN	tr|A0A452R1B7|A0A452R1B7_URSAM
OG0012980	sp|Q5T160|SYRM_HUMAN	tr|A0A452SW36|A0A452SW36_URSAM
OG0012981	sp|Q6P1J9|CDC73_HUMAN	tr|A0A452QY46|A0A452QY46_URSAM
OG0012982	sp|Q6P1R4|DUS1L_HUMAN	tr|A0A452SBJ5|A0A452SBJ5_URSAM
OG0012983	sp|Q7Z4S9|SH2D6_HUMAN	tr|A0A452SUA2|A0A452SUA2_URSAM
OG0012984	sp|Q7Z5A8|TAFA3_HUMAN	tr|A0A452QQM8|A0A452QQM8_URSAM
OG0012985	sp|Q86UF4|CC190_HUMAN	tr|A0A452QNU3|A0A452QNU3_URSAM
OG0012986	sp|Q8N2M8|CLASR_HUMAN	tr|A0A452SDE9|A0A452SDE9_URSAM
OG0012987	sp|Q8N5N4|CC022_HUMAN	tr|A0A452SKY8|A0A452SKY8_URSAM
OG0012988	sp|Q8NBA8|DTWD2_HUMAN	tr|A0A452SI71|A0A452SI71_URSAM
OG0012989	sp|Q8NFJ9|BBS1_HUMAN	tr|A0A452RIK1|A0A452RIK1_URSAM
OG0012990	sp|Q8WUD4|CCD12_HUMAN	tr|A0A452SLK0|A0A452SLK0_URSAM
OG0012991	sp|Q92934|BAD_HUMAN	tr|A0A452RJM6|A0A452RJM6_URSAM
OG0012992	sp|Q96A33|CCD47_HUMAN	tr|A0A452QSX9|A0A452QSX9_URSAM
OG0012993	sp|Q96EA4|SPDLY_HUMAN	tr|A0A452QW93|A0A452QW93_URSAM
OG0012994	sp|Q96I45|TM141_HUMAN	tr|A0A452QC05|A0A452QC05_URSAM
OG0012995	sp|Q96JN2|CC136_HUMAN	tr|A0A452S9U4|A0A452S9U4_URSAM
OG0012996	sp|Q96KN3|PKNX2_HUMAN	tr|A0A452QP75|A0A452QP75_URSAM
OG0012997	sp|Q96PX8|SLIK1_HUMAN	tr|A0A452R8Y9|A0A452R8Y9_URSAM
OG0012998	sp|Q96S82|UBL7_HUMAN	tr|A0A452RA77|A0A452RA77_URSAM
OG0012999	sp|Q9BQC6|RT63_HUMAN	tr|A0A452QAT8|A0A452QAT8_URSAM
OG0013000	sp|Q9BSC4|NOL10_HUMAN	tr|A0A452RC57|A0A452RC57_URSAM
OG0013001	sp|Q9BW92|SYTM_HUMAN	tr|A0A452SFM2|A0A452SFM2_URSAM
OG0013002	sp|Q9H875|PKRI1_HUMAN	tr|A0A452R6B7|A0A452R6B7_URSAM
OG0013003	sp|Q9NPI7|KRCC1_HUMAN	tr|A0A452RYT8|A0A452RYT8_URSAM
OG0013004	sp|Q9NPR9|GP108_HUMAN	tr|A0A452SG89|A0A452SG89_URSAM
OG0013005	sp|Q9NR48|ASH1L_HUMAN	tr|A0A452S384|A0A452S384_URSAM
OG0013006	sp|Q9P0G3|KLK14_HUMAN	tr|A0A452S8I0|A0A452S8I0_URSAM
OG0013007	sp|Q9P1Z2|CACO1_HUMAN	tr|A0A452QYS0|A0A452QYS0_URSAM
OG0013008	sp|Q9P2E7|PCD10_HUMAN	tr|A0A452SLK6|A0A452SLK6_URSAM
OG0013009	sp|Q9UBF9|MYOTI_HUMAN	tr|A0A452SL62|A0A452SL62_URSAM
OG0013010	sp|Q9UQ49|NEUR3_HUMAN	tr|A0A452RBZ8|A0A452RBZ8_URSAM
OG0013011	sp|Q9Y236|OSGI2_HUMAN	tr|A0A452RUQ3|A0A452RUQ3_URSAM
OG0013012	sp|O00459|P85B_HUMAN	tr|A0A452RFU9|A0A452RFU9_URSAM
OG0013013	sp|O60306|AQR_HUMAN	tr|A0A452RPP5|A0A452RPP5_URSAM
OG0013014	sp|O75096|LRP4_HUMAN	tr|A0A452S829|A0A452S829_URSAM
OG0013015	sp|O75821|EIF3G_HUMAN	tr|A0A452QSP9|A0A452QSP9_URSAM
OG0013016	sp|O75956|CDKA2_HUMAN	tr|A0A452QM68|A0A452QM68_URSAM
OG0013017	sp|O76021|RL1D1_HUMAN	tr|A0A452QJB3|A0A452QJB3_URSAM
OG0013018	sp|O76090|BEST1_HUMAN	tr|A0A452QD72|A0A452QD72_URSAM
OG0013019	sp|O94955|RHBT3_HUMAN	tr|A0A452R333|A0A452R333_URSAM
OG0013020	sp|O95379|TFIP8_HUMAN	tr|A0A452QDI9|A0A452QDI9_URSAM
OG0013021	sp|O95976|IGSF6_HUMAN	tr|A0A452QD32|A0A452QD32_URSAM
OG0013022	sp|P02675|FIBB_HUMAN	tr|A0A452RFN2|A0A452RFN2_URSAM
OG0013023	sp|P08581|MET_HUMAN	tr|A0A452QUQ0|A0A452QUQ0_URSAM
OG0013024	sp|P10243|MYBA_HUMAN	tr|A0A452RY65|A0A452RY65_URSAM
OG0013025	sp|P10523|ARRS_HUMAN	tr|A0A452SU31|A0A452SU31_URSAM
OG0013026	sp|P15822|ZEP1_HUMAN	tr|A0A452RGB2|A0A452RGB2_URSAM
OG0013027	sp|P16422|EPCAM_HUMAN	tr|A0A452QG00|A0A452QG00_URSAM
OG0013028	sp|P17096|HMGA1_HUMAN	tr|A0A452RL88|A0A452RL88_URSAM
OG0013029	sp|P17482|HXB9_HUMAN	tr|A0A452S801|A0A452S801_URSAM
OG0013030	sp|P17707|DCAM_HUMAN	tr|A0A452SQD4|A0A452SQD4_URSAM
OG0013031	sp|P34913|HYES_HUMAN	tr|A0A452RK21|A0A452RK21_URSAM
OG0013032	sp|Q02747|GUC2A_HUMAN	tr|A0A452SMY9|A0A452SMY9_URSAM
OG0013033	sp|Q15049|MLC1_HUMAN	tr|A0A452RE62|A0A452RE62_URSAM
OG0013034	sp|Q3MHD2|LSM12_HUMAN	tr|A0A452QPD9|A0A452QPD9_URSAM
OG0013035	sp|Q502W6|VWA3B_HUMAN	tr|A0A452SL56|A0A452SL56_URSAM
OG0013036	sp|Q53HI1|UNC50_HUMAN	tr|A0A452R1Y3|A0A452R1Y3_URSAM
OG0013037	sp|Q5UCC4|EMC10_HUMAN	tr|A0A452RFS6|A0A452RFS6_URSAM
OG0013038	sp|Q6EBC2|IL31_HUMAN	tr|A0A452QXL1|A0A452QXL1_URSAM
OG0013039	sp|Q6NUQ1|RINT1_HUMAN	tr|A0A452RX56|A0A452RX56_URSAM
OG0013040	sp|Q6QAJ8|TM220_HUMAN	tr|A0A452RTK4|A0A452RTK4_URSAM
OG0013041	sp|Q6R2W3|SCND3_HUMAN	tr|A0A452RA51|A0A452RA51_URSAM
OG0013042	sp|Q6ZSJ8|CA122_HUMAN	tr|A0A452QGZ4|A0A452QGZ4_URSAM
OG0013043	sp|Q75VX8|GARE2_HUMAN	tr|A0A452QYH8|A0A452QYH8_URSAM
OG0013044	sp|Q8IX18|DHX40_HUMAN	tr|A0A452R2J4|A0A452R2J4_URSAM
OG0013045	sp|Q8IYP9|ZDH23_HUMAN	tr|A0A452RVN6|A0A452RVN6_URSAM
OG0013046	sp|Q8N614|TM156_HUMAN	tr|A0A452QTE2|A0A452QTE2_URSAM
OG0013047	sp|Q8NBP5|MFSD9_HUMAN	tr|A0A452R3C6|A0A452R3C6_URSAM
OG0013048	sp|Q8TCF1|ZFAN1_HUMAN	tr|A0A452RR13|A0A452RR13_URSAM
OG0013049	sp|Q8WTS6|SETD7_HUMAN	tr|A0A452SAT2|A0A452SAT2_URSAM
OG0013050	sp|Q92541|RTF1_HUMAN	tr|A0A452SFP1|A0A452SFP1_URSAM
OG0013051	sp|Q96B86|RGMA_HUMAN	tr|A0A452S7S0|A0A452S7S0_URSAM
OG0013052	sp|Q96FE5|LIGO1_HUMAN	tr|A0A452QBR5|A0A452QBR5_URSAM
OG0013053	sp|Q96PX9|PKH4B_HUMAN	tr|A0A452S996|A0A452S996_URSAM
OG0013054	sp|Q9BWJ5|SF3B5_HUMAN	tr|A0A452SSV7|A0A452SSV7_URSAM
OG0013055	sp|Q9BXK5|B2L13_HUMAN	tr|A0A452R4Q6|A0A452R4Q6_URSAM
OG0013056	sp|Q9BZX2|UCK2_HUMAN	tr|A0A452REK5|A0A452REK5_URSAM
OG0013057	sp|Q9H7S9|ZN703_HUMAN	tr|A0A452SER1|A0A452SER1_URSAM
OG0013058	sp|Q9H972|CN093_HUMAN	tr|A0A452QXB3|A0A452QXB3_URSAM
OG0013059	sp|Q9NPG3|UBN1_HUMAN	tr|A0A452RNX7|A0A452RNX7_URSAM
OG0013060	sp|Q9P0U4|CXXC1_HUMAN	tr|A0A452QLJ9|A0A452QLJ9_URSAM
OG0013061	sp|Q9UNA4|POLI_HUMAN	tr|A0A452RK27|A0A452RK27_URSAM
OG0013062	sp|Q9Y576|ASB1_HUMAN	tr|A0A452R4H9|A0A452R4H9_URSAM
OG0013063	sp|Q9Y577|TRI17_HUMAN	tr|A0A452REK2|A0A452REK2_URSAM
OG0013064	sp|Q9Y6R9|CCD61_HUMAN	tr|A0A452RKU1|A0A452RKU1_URSAM
OG0013065	tr|A0A075B6X9|A0A075B6X9_HUMAN	tr|A0A452SAE0|A0A452SAE0_URSAM
OG0013066	sp|A6NC05|YD286_HUMAN	tr|A0A452QBZ4|A0A452QBZ4_URSAM
OG0013067	sp|B2RUY7|VWC2L_HUMAN	tr|A0A452SNS6|A0A452SNS6_URSAM
OG0013068	sp|E0CX11|STMP1_HUMAN	tr|A0A452RL74|A0A452RL74_URSAM
OG0013069	sp|O00468|AGRIN_HUMAN	tr|A0A452RTW2|A0A452RTW2_URSAM
OG0013070	sp|O00487|PSDE_HUMAN	tr|A0A452SW65|A0A452SW65_URSAM
OG0013071	sp|O43602|DCX_HUMAN	tr|A0A452QY95|A0A452QY95_URSAM
OG0013072	sp|O43617|TPPC3_HUMAN	tr|A0A452QVU4|A0A452QVU4_URSAM
OG0013073	sp|O75909|CCNK_HUMAN	tr|A0A452RQW8|A0A452RQW8_URSAM
OG0013075	sp|P05060|SCG1_HUMAN	tr|A0A452QXQ0|A0A452QXQ0_URSAM
OG0013076	sp|P05408|7B2_HUMAN	tr|A0A452QCA3|A0A452QCA3_URSAM
OG0013077	sp|P32238|CCKAR_HUMAN	tr|A0A452RNU4|A0A452RNU4_URSAM
OG0013078	sp|P40238|TPOR_HUMAN	tr|A0A452Q9H0|A0A452Q9H0_URSAM
OG0013079	sp|P41250|GARS_HUMAN	tr|A0A452RPZ0|A0A452RPZ0_URSAM
OG0013080	sp|Q04671|P_HUMAN	tr|A0A452RG29|A0A452RG29_URSAM
OG0013081	sp|Q08J23|NSUN2_HUMAN	tr|A0A452SJB6|A0A452SJB6_URSAM
OG0013082	sp|Q13882|PTK6_HUMAN	tr|A0A452SKI5|A0A452SKI5_URSAM
OG0013083	sp|Q15853|USF2_HUMAN	tr|A0A452RK58|A0A452RK58_URSAM
OG0013084	sp|Q16827|PTPRO_HUMAN	tr|A0A452RBG2|A0A452RBG2_URSAM
OG0013085	sp|Q53FP2|NACHO_HUMAN	tr|A0A452SQN6|A0A452SQN6_URSAM
OG0013086	sp|Q5XG99|LYSM4_HUMAN	tr|A0A452RVJ2|A0A452RVJ2_URSAM
OG0013087	sp|Q6NTF9|RHBD2_HUMAN	tr|A0A452SW67|A0A452SW67_URSAM
OG0013088	sp|Q6ZW76|ANKS3_HUMAN	tr|A0A452RNP1|A0A452RNP1_URSAM
OG0013089	sp|Q75QN2|INT8_HUMAN	tr|A0A452S3X6|A0A452S3X6_URSAM
OG0013090	sp|Q86UY6|NAA40_HUMAN	tr|A0A452RJW7|A0A452RJW7_URSAM
OG0013091	sp|Q86YD1|PTOV1_HUMAN	tr|A0A452QIG2|A0A452QIG2_URSAM
OG0013092	sp|Q8IYG6|LRC56_HUMAN	tr|A0A452S941|A0A452S941_URSAM
OG0013093	sp|Q8N4C9|CQ078_HUMAN	tr|A0A452QVZ8|A0A452QVZ8_URSAM
OG0013094	sp|Q8N5S3|CB073_HUMAN	tr|A0A452QSC0|A0A452QSC0_URSAM
OG0013095	sp|Q8NF99|ZN397_HUMAN	tr|A0A452S0A0|A0A452S0A0_URSAM
OG0013096	sp|Q8TCW7|ZPLD1_HUMAN	tr|A0A452SX47|A0A452SX47_URSAM
OG0013097	sp|Q8WV48|CC107_HUMAN	tr|A0A452SKD5|A0A452SKD5_URSAM
OG0013098	sp|Q8WWF1|CA054_HUMAN	tr|A0A452QZT0|A0A452QZT0_URSAM
OG0013099	sp|Q8WWM9|CYGB_HUMAN	tr|A0A452RDP5|A0A452RDP5_URSAM
OG0013100	sp|Q8WWW8|GAB3_HUMAN	tr|A0A452SC04|A0A452SC04_URSAM
OG0013101	sp|Q96H72|S39AD_HUMAN	tr|A0A452QL76|A0A452QL76_URSAM
OG0013102	sp|Q96QP1|ALPK1_HUMAN	tr|A0A452SUJ8|A0A452SUJ8_URSAM
OG0013103	sp|Q96SL4|GPX7_HUMAN	tr|A0A452QEN8|A0A452QEN8_URSAM
OG0013104	sp|Q9BV94|EDEM2_HUMAN	tr|A0A452QV74|A0A452QV74_URSAM
OG0013105	sp|Q9BXY0|MAK16_HUMAN	tr|A0A452SRP3|A0A452SRP3_URSAM
OG0013106	sp|Q9H2S6|TNMD_HUMAN	tr|A0A452QB46|A0A452QB46_URSAM
OG0013107	sp|Q9H9B1|EHMT1_HUMAN	tr|A0A452RVA4|A0A452RVA4_URSAM
OG0013108	sp|Q9NPA8|ENY2_HUMAN	tr|A0A452QKZ5|A0A452QKZ5_URSAM
OG0013109	sp|Q9NRR1|CYTL1_HUMAN	tr|A0A452QX94|A0A452QX94_URSAM
OG0013110	sp|Q9NVE7|PANK4_HUMAN	tr|A0A452SNR2|A0A452SNR2_URSAM
OG0013111	sp|Q9NWB1|RFOX1_HUMAN	tr|A0A452SI60|A0A452SI60_URSAM
OG0013112	sp|Q9P2G9|KLHL8_HUMAN	tr|A0A452QC33|A0A452QC33_URSAM
OG0013113	sp|Q9UHD8|SEPT9_HUMAN	tr|A0A452RES5|A0A452RES5_URSAM
OG0013114	sp|Q9UHG3|PCYOX_HUMAN	tr|A0A452SML0|A0A452SML0_URSAM
OG0013115	sp|Q9UK73|FEM1B_HUMAN	tr|A0A452RK78|A0A452RK78_URSAM
OG0013116	sp|Q9UKU9|ANGL2_HUMAN	tr|A0A452RJT6|A0A452RJT6_URSAM
OG0013117	sp|Q9Y3B6|EMC9_HUMAN	tr|A0A452SFW0|A0A452SFW0_URSAM
OG0013118	sp|Q9Y5J5|PHLA3_HUMAN	tr|A0A452QJR3|A0A452QJR3_URSAM
OG0013119	sp|Q9Y5M8|SRPRB_HUMAN	tr|A0A452RUM3|A0A452RUM3_URSAM
OG0013120	sp|A6NCJ1|TKTI1_HUMAN	tr|A0A452RRE5|A0A452RRE5_URSAM
OG0013121	sp|I3L1E1|CS084_HUMAN	tr|A0A452QNY9|A0A452QNY9_URSAM
OG0013122	sp|O60239|3BP5_HUMAN	tr|A0A452SV59|A0A452SV59_URSAM
OG0013123	sp|O60563|CCNT1_HUMAN	tr|A0A452SSC9|A0A452SSC9_URSAM
OG0013124	sp|O75592|MYCB2_HUMAN	tr|A0A452S720|A0A452S720_URSAM
OG0013125	sp|P02655|APOC2_HUMAN	tr|A0A452QJS6|A0A452QJS6_URSAM
OG0013126	sp|P05154|IPSP_HUMAN	tr|A0A452RLN7|A0A452RLN7_URSAM
OG0013127	sp|P10768|ESTD_HUMAN	tr|A0A452RSW4|A0A452RSW4_URSAM
OG0013128	sp|P20916|MAG_HUMAN	tr|A0A452RK99|A0A452RK99_URSAM
OG0013129	sp|P30533|AMRP_HUMAN	tr|A0A452S3B4|A0A452S3B4_URSAM
OG0013130	sp|P33316|DUT_HUMAN	tr|A0A452QA77|A0A452QA77_URSAM
OG0013131	sp|P40617|ARL4A_HUMAN	tr|A0A452QZB0|A0A452QZB0_URSAM
OG0013132	sp|P47972|NPTX2_HUMAN	tr|A0A452RX11|A0A452RX11_URSAM
OG0013133	sp|P57075|UBS3A_HUMAN	tr|A0A452SKS2|A0A452SKS2_URSAM
OG0013134	sp|P60002|ELOF1_HUMAN	tr|A0A452Q7L7|A0A452Q7L7_URSAM
OG0013135	sp|P83731|RL24_HUMAN	tr|A0A452SRH4|A0A452SRH4_URSAM
OG0013136	sp|Q12766|HMGX3_HUMAN	tr|A0A452SI89|A0A452SI89_URSAM
OG0013137	sp|Q14554|PDIA5_HUMAN	tr|A0A452QU84|A0A452QU84_URSAM
OG0013138	sp|Q14694|UBP10_HUMAN	tr|A0A452QFS1|A0A452QFS1_URSAM
OG0013139	sp|Q6IMN6|CAPR2_HUMAN	tr|A0A452R9X2|A0A452R9X2_URSAM
OG0013140	sp|Q6NT16|S18B1_HUMAN	tr|A0A452RTB1|A0A452RTB1_URSAM
OG0013141	sp|Q6PEX7|TEX38_HUMAN	tr|A0A452QHM1|A0A452QHM1_URSAM
OG0013142	sp|Q6ZYL4|TF2H5_HUMAN	tr|A0A452RF22|A0A452RF22_URSAM
OG0013143	sp|Q7Z5L7|PODN_HUMAN	tr|A0A452RMX8|A0A452RMX8_URSAM
OG0013144	sp|Q86SH2|ZAR1_HUMAN	tr|A0A452QH06|A0A452QH06_URSAM
OG0013145	sp|Q8IUK8|CBLN2_HUMAN	tr|A0A452RY38|A0A452RY38_URSAM
OG0013146	sp|Q8N1E2|LYG1_HUMAN	tr|A0A452RKN2|A0A452RKN2_URSAM
OG0013147	sp|Q8N2U9|S66A2_HUMAN	tr|A0A452R288|A0A452R288_URSAM
OG0013148	sp|Q8N6T3|ARFG1_HUMAN	tr|A0A452SJL3|A0A452SJL3_URSAM
OG0013149	sp|Q8NG11|TSN14_HUMAN	tr|A0A452SDN3|A0A452SDN3_URSAM
OG0013150	sp|Q8TB36|GDAP1_HUMAN	tr|A0A452S8S8|A0A452S8S8_URSAM
OG0013151	sp|Q8TE23|TS1R2_HUMAN	tr|A0A452ST97|A0A452ST97_URSAM
OG0013152	sp|Q8WXS4|CCGL_HUMAN	tr|A0A452QNK4|A0A452QNK4_URSAM
OG0013153	sp|Q96IY4|CBPB2_HUMAN	tr|A0A452RPA4|A0A452RPA4_URSAM
OG0013154	sp|Q96L92|SNX27_HUMAN	tr|A0A452RZG5|A0A452RZG5_URSAM
OG0013155	sp|Q96LC9|BMF_HUMAN	tr|A0A452SED0|A0A452SED0_URSAM
OG0013156	sp|Q96TC7|RMD3_HUMAN	tr|A0A452RPC4|A0A452RPC4_URSAM
OG0013157	sp|Q99466|NOTC4_HUMAN	tr|A0A452RMJ8|A0A452RMJ8_URSAM
OG0013158	sp|Q99538|LGMN_HUMAN	tr|A0A452SRT5|A0A452SRT5_URSAM
OG0013159	sp|Q99572|P2RX7_HUMAN	tr|A0A452QND2|A0A452QND2_URSAM
OG0013160	sp|Q9BV57|MTND_HUMAN	tr|A0A452RUZ7|A0A452RUZ7_URSAM
OG0013161	sp|Q9H0E2|TOLIP_HUMAN	tr|A0A452R970|A0A452R970_URSAM
OG0013162	sp|Q9H4L7|SMRCD_HUMAN	tr|A0A452S9T9|A0A452S9T9_URSAM
OG0013163	sp|Q9H6H4|REEP4_HUMAN	tr|A0A452QDI6|A0A452QDI6_URSAM
OG0013164	sp|Q9H6U8|ALG9_HUMAN	tr|A0A452QXU7|A0A452QXU7_URSAM
OG0013165	sp|Q9H7X0|NAA60_HUMAN	tr|A0A452SP44|A0A452SP44_URSAM
OG0013166	sp|Q9HCE5|MET14_HUMAN	tr|A0A452STA6|A0A452STA6_URSAM
OG0013167	sp|Q9NQX5|NPDC1_HUMAN	tr|A0A452SAN9|A0A452SAN9_URSAM
OG0013168	sp|Q9NUA8|ZBT40_HUMAN	tr|A0A452S2W4|A0A452S2W4_URSAM
OG0013169	sp|Q9NY93|DDX56_HUMAN	tr|A0A452RGB8|A0A452RGB8_URSAM
OG0013170	sp|Q9P0M6|H2AW_HUMAN	tr|A0A452QGT1|A0A452QGT1_URSAM
OG0013171	sp|Q9P0M9|RM27_HUMAN	tr|A0A452R6N3|A0A452R6N3_URSAM
OG0013172	sp|Q9P298|HIG1B_HUMAN	tr|A0A452Q9Q6|A0A452Q9Q6_URSAM
OG0013173	sp|Q9UDT6|CLIP2_HUMAN	tr|A0A452SIN4|A0A452SIN4_URSAM
OG0013174	sp|Q9UDX5|MTFP1_HUMAN	tr|A0A452QR09|A0A452QR09_URSAM
OG0013175	sp|Q9UGQ2|FLOWR_HUMAN	tr|A0A452RWP0|A0A452RWP0_URSAM
OG0013176	sp|Q9UI14|PRAF1_HUMAN	tr|A0A452SF38|A0A452SF38_URSAM
OG0013177	sp|Q9Y4D2|DGLA_HUMAN	tr|A0A452RVT3|A0A452RVT3_URSAM
OG0013178	sp|A2RUS2|DEND3_HUMAN	tr|A0A452QLN1|A0A452QLN1_URSAM
OG0013179	sp|A6NIX2|WTIP_HUMAN	tr|A0A452REV0|A0A452REV0_URSAM
OG0013180	sp|O14561|ACPM_HUMAN	tr|A0A452RQG5|A0A452RQG5_URSAM
OG0013181	sp|O43299|AP5Z1_HUMAN	tr|A0A452QZI2|A0A452QZI2_URSAM
