Orthogroup	Homo_sapiens	Camelus_dromedarius
OG0011900	sp|Q3C1V8|BSH_HUMAN	tr|A0A5N4C7Z5|A0A5N4C7Z5_CAMDR
OG0011901	sp|Q96GF1|RN185_HUMAN	tr|A0A5N4C9C3|A0A5N4C9C3_CAMDR
OG0011902	sp|Q8TD08|MK15_HUMAN	tr|A0A5N4CGT3|A0A5N4CGT3_CAMDR
OG0011903	sp|O75821|EIF3G_HUMAN	tr|A0A5N4CJN6|A0A5N4CJN6_CAMDR
OG0011904	sp|Q969F8|KISSR_HUMAN	tr|A0A5N4CJY0|A0A5N4CJY0_CAMDR
OG0011905	sp|P00746|CFAD_HUMAN	tr|A0A5N4CJY1|A0A5N4CJY1_CAMDR
OG0011906	sp|O15156|ZBT7B_HUMAN	tr|A0A5N4CNE1|A0A5N4CNE1_CAMDR
OG0011907	sp|Q2M296|MTHSD_HUMAN	tr|A0A5N4CP63|A0A5N4CP63_CAMDR
OG0011908	sp|P01236|PRL_HUMAN	tr|A0A5N4CS34|A0A5N4CS34_CAMDR
OG0011909	sp|Q9Y5A6|ZSC21_HUMAN	tr|A0A5N4CW16|A0A5N4CW16_CAMDR
OG0011910	sp|P22303|ACES_HUMAN	tr|A0A5N4CW25|A0A5N4CW25_CAMDR
OG0011911	sp|O95947|TBX6_HUMAN	tr|A0A5N4CX02|A0A5N4CX02_CAMDR
OG0011912	sp|Q9Y226|S22AD_HUMAN	tr|A0A5N4D0E3|A0A5N4D0E3_CAMDR
OG0011913	sp|Q2TAL8|QRIC1_HUMAN	tr|A0A5N4D0L1|A0A5N4D0L1_CAMDR
OG0011914	sp|Q8N137|CNTRB_HUMAN	tr|A0A5N4D242|A0A5N4D242_CAMDR
OG0011915	sp|O15403|MOT7_HUMAN	tr|A0A5N4D5F7|A0A5N4D5F7_CAMDR
OG0011916	sp|Q8IXQ4|GPAM1_HUMAN	tr|A0A5N4D983|A0A5N4D983_CAMDR
OG0011917	sp|Q5TA45|INT11_HUMAN	tr|A0A5N4DDY9|A0A5N4DDY9_CAMDR
OG0011918	sp|Q9HCB6|SPON1_HUMAN	tr|A0A5N4DNA4|A0A5N4DNA4_CAMDR
OG0011919	sp|Q2NL68|PRSR3_HUMAN	tr|A0A5N4DS82|A0A5N4DS82_CAMDR
OG0011920	sp|Q9BSU1|PHAF1_HUMAN	tr|A0A5N4DT02|A0A5N4DT02_CAMDR
OG0011921	sp|O75396|SC22B_HUMAN	tr|A0A5N4DUJ3|A0A5N4DUJ3_CAMDR
OG0011922	sp|Q96C55|ZN524_HUMAN	tr|A0A5N4DUL5|A0A5N4DUL5_CAMDR
OG0011923	sp|P58743|S26A5_HUMAN	tr|A0A5N4DY13|A0A5N4DY13_CAMDR
OG0011924	sp|A2VEC9|SSPO_HUMAN	tr|A0A5N4DZF6|A0A5N4DZF6_CAMDR
OG0011925	sp|P41586|PACR_HUMAN	tr|A0A5N4E087|A0A5N4E087_CAMDR
OG0011926	sp|Q9P0R6|GSKIP_HUMAN	tr|A0A5N4E0G9|A0A5N4E0G9_CAMDR
OG0011927	sp|Q13023|AKAP6_HUMAN	tr|A0A5N4E1J8|A0A5N4E1J8_CAMDR
OG0011928	sp|Q96M32|KAD7_HUMAN	tr|A0A5N4E477|A0A5N4E477_CAMDR
OG0011929	sp|Q7Z5L3|C1QL2_HUMAN	tr|A0A5N4E6Q6|A0A5N4E6Q6_CAMDR
OG0011930	sp|P02760|AMBP_HUMAN	tr|A0A5N4E998|A0A5N4E998_CAMDR
OG0011931	sp|Q969G6|RIFK_HUMAN	tr|A0A5N4E9E2|A0A5N4E9E2_CAMDR
OG0011932	sp|Q8WVE6|TM171_HUMAN	tr|A0A5N4EBL1|A0A5N4EBL1_CAMDR
OG0011933	sp|Q14680|MELK_HUMAN	tr|A0A5N4EC46|A0A5N4EC46_CAMDR
OG0011934	sp|Q92886|NGN1_HUMAN	tr|A0A5N4EFM8|A0A5N4EFM8_CAMDR
OG0011935	sp|Q9Y3D5|RT18C_HUMAN	tr|A0A5N4EGN5|A0A5N4EGN5_CAMDR
OG0011936	sp|Q8TCW7|ZPLD1_HUMAN	tr|A0A5N4EI13|A0A5N4EI13_CAMDR
OG0011937	sp|Q99712|KCJ15_HUMAN	tr|A0A5N4EI92|A0A5N4EI92_CAMDR
OG0011938	sp|Q96TA2|YMEL1_HUMAN	tr|A0A5N4C596|A0A5N4C596_CAMDR
OG0011939	sp|Q6NUJ2|CK087_HUMAN	tr|A0A5N4C7E8|A0A5N4C7E8_CAMDR
OG0011940	sp|Q8TCD1|CR032_HUMAN	tr|A0A5N4CB68|A0A5N4CB68_CAMDR
OG0011941	sp|Q96LD8|SENP8_HUMAN	tr|A0A5N4CDJ6|A0A5N4CDJ6_CAMDR
OG0011942	sp|O75838|CIB2_HUMAN	tr|A0A5N4CEA4|A0A5N4CEA4_CAMDR
OG0011943	sp|Q7Z392|TPC11_HUMAN	tr|A0A5N4CEU5|A0A5N4CEU5_CAMDR
OG0011944	sp|O43825|B3GT2_HUMAN	tr|A0A5N4CIH7|A0A5N4CIH7_CAMDR
OG0011945	sp|Q96EY5|MB12A_HUMAN	tr|A0A5N4CM52|A0A5N4CM52_CAMDR
OG0011946	sp|Q6ZN32|ETV3L_HUMAN	tr|A0A5N4CN17|A0A5N4CN17_CAMDR
OG0011947	sp|Q9NRW7|VPS45_HUMAN	tr|A0A5N4CPR6|A0A5N4CPR6_CAMDR
OG0011948	sp|Q9Y6G1|TM14A_HUMAN	tr|A0A5N4CRN5|A0A5N4CRN5_CAMDR
OG0011949	sp|Q9UMR5|PPT2_HUMAN	tr|A0A5N4CTC4|A0A5N4CTC4_CAMDR
OG0011950	sp|O43561|LAT_HUMAN	tr|A0A5N4CWV5|A0A5N4CWV5_CAMDR
OG0011951	sp|O00421|CCRL2_HUMAN	tr|A0A5N4D048|A0A5N4D048_CAMDR
OG0011952	sp|Q9P0Z9|SOX_HUMAN	tr|A0A5N4D1P9|A0A5N4D1P9_CAMDR
OG0011953	sp|Q8N7B9|EFCB3_HUMAN	tr|A0A5N4D2V8|A0A5N4D2V8_CAMDR
OG0011954	sp|Q9UBE8|NLK_HUMAN	tr|A0A5N4D4T3|A0A5N4D4T3_CAMDR
OG0011955	sp|Q6PGQ7|BORA_HUMAN	tr|A0A5N4D9D6|A0A5N4D9D6_CAMDR
OG0011956	sp|Q8IW93|ARHGJ_HUMAN	tr|A0A5N4DBI2|A0A5N4DBI2_CAMDR
OG0011957	sp|P09912|IFI6_HUMAN	tr|A0A5N4DCS4|A0A5N4DCS4_CAMDR
OG0011958	sp|Q5T0B9|ZN362_HUMAN	tr|A0A5N4DDV7|A0A5N4DDV7_CAMDR
OG0011959	sp|P08648|ITA5_HUMAN	tr|A0A5N4DEU1|A0A5N4DEU1_CAMDR
OG0011960	sp|P33992|MCM5_HUMAN	tr|A0A5N4DGC7|A0A5N4DGC7_CAMDR
OG0011961	sp|P20309|ACM3_HUMAN	tr|A0A5N4DJ26|A0A5N4DJ26_CAMDR
OG0011962	sp|Q96PE5|OPALI_HUMAN	tr|A0A5N4DJ46|A0A5N4DJ46_CAMDR
OG0011963	sp|Q9H161|ALX4_HUMAN	tr|A0A5N4DNB8|A0A5N4DNB8_CAMDR
OG0011964	sp|O75096|LRP4_HUMAN	tr|A0A5N4DNP3|A0A5N4DNP3_CAMDR
OG0011965	sp|Q6UX27|VSTM1_HUMAN	tr|A0A5N4DQ88|A0A5N4DQ88_CAMDR
OG0011966	sp|Q92620|PRP16_HUMAN	tr|A0A5N4DV95|A0A5N4DV95_CAMDR
OG0011967	sp|Q9ULK4|MED23_HUMAN	tr|A0A5N4DVR7|A0A5N4DVR7_CAMDR
OG0011968	sp|Q8IV38|ANKY2_HUMAN	tr|A0A5N4DYI7|A0A5N4DYI7_CAMDR
OG0011969	sp|P24557|THAS_HUMAN	tr|A0A5N4E008|A0A5N4E008_CAMDR
OG0011970	sp|Q8N565|MREG_HUMAN	tr|A0A5N4E4Z0|A0A5N4E4Z0_CAMDR
OG0011971	sp|P61604|CH10_HUMAN	tr|A0A5N4E5W2|A0A5N4E5W2_CAMDR
OG0011972	sp|Q8N539|FBCD1_HUMAN	tr|A0A5N4E9R8|A0A5N4E9R8_CAMDR
OG0011973	sp|Q9NWW6|NRK1_HUMAN	tr|A0A5N4EAS8|A0A5N4EAS8_CAMDR
OG0011974	sp|Q63HM9|PLCX3_HUMAN	tr|A0A5N4EDV1|A0A5N4EDV1_CAMDR
OG0011975	sp|Q8WVX3|CD003_HUMAN	tr|A0A5N4EFY5|A0A5N4EFY5_CAMDR
OG0011976	sp|P18825|ADA2C_HUMAN	tr|A0A5N4EH47|A0A5N4EH47_CAMDR
OG0011977	sp|Q7L5Y9|MAEA_HUMAN	tr|A0A5N4EHM6|A0A5N4EHM6_CAMDR
OG0011978	sp|Q8IZH2|XRN1_HUMAN	tr|A0A5N4EIX1|A0A5N4EIX1_CAMDR
OG0011979	sp|Q7L0Y3|TM10C_HUMAN	tr|A0A5N4EJH5|A0A5N4EJH5_CAMDR
OG0011980	sp|P48029|SC6A8_HUMAN	tr|A0A5N4C0Z4|A0A5N4C0Z4_CAMDR
OG0011981	sp|A4D263|SPT48_HUMAN	tr|A0A5N4C4C0|A0A5N4C4C0_CAMDR
OG0011982	sp|Q9NZS2|KLRF1_HUMAN	tr|A0A5N4C5M3|A0A5N4C5M3_CAMDR
OG0011983	sp|Q9H0S4|DDX47_HUMAN	tr|A0A5N4C703|A0A5N4C703_CAMDR
OG0011984	sp|Q8TE58|ATS15_HUMAN	tr|A0A5N4C774|A0A5N4C774_CAMDR
OG0011985	sp|Q8IXU6|S35F2_HUMAN	tr|A0A5N4C7V7|A0A5N4C7V7_CAMDR
OG0011986	sp|Q9BXC0|HCAR1_HUMAN	tr|A0A5N4C8G6|A0A5N4C8G6_CAMDR
OG0011987	sp|Q8N0T1|RBIS_HUMAN	tr|A0A5N4CC29|A0A5N4CC29_CAMDR
OG0011988	sp|Q9NX62|IMPA3_HUMAN	tr|A0A5N4CDG0|A0A5N4CDG0_CAMDR
OG0011989	sp|Q9BVC3|DCC1_HUMAN	tr|A0A5N4CGF1|A0A5N4CGF1_CAMDR
OG0011990	sp|Q96I34|PP16A_HUMAN	tr|A0A5N4CGV1|A0A5N4CGV1_CAMDR
OG0011991	sp|P08575|PTPRC_HUMAN	tr|A0A5N4CI69|A0A5N4CI69_CAMDR
OG0011992	sp|Q7Z3Z2|RD3_HUMAN	tr|A0A5N4CIV3|A0A5N4CIV3_CAMDR
OG0011993	sp|Q9BW61|DDA1_HUMAN	tr|A0A5N4CL08|A0A5N4CL08_CAMDR
OG0011994	sp|Q8IUR0|TPPC5_HUMAN	tr|A0A5N4CMX9|A0A5N4CMX9_CAMDR
OG0011995	sp|P05109|S10A8_HUMAN	tr|A0A5N4CN57|A0A5N4CN57_CAMDR
OG0011996	sp|Q02575|HEN1_HUMAN	tr|A0A5N4CPS4|A0A5N4CPS4_CAMDR
OG0011997	sp|Q5T1C6|THEM4_HUMAN	tr|A0A5N4CQ18|A0A5N4CQ18_CAMDR
OG0011998	sp|P38936|CDN1A_HUMAN	tr|A0A5N4CSH8|A0A5N4CSH8_CAMDR
OG0011999	sp|Q9NTX9|F217B_HUMAN	tr|A0A5N4CUE2|A0A5N4CUE2_CAMDR
OG0012000	sp|Q96LL3|FIMP_HUMAN	tr|A0A5N4CX21|A0A5N4CX21_CAMDR
OG0012001	sp|Q8ND61|CC020_HUMAN	tr|A0A5N4CZU6|A0A5N4CZU6_CAMDR
OG0012002	sp|Q14197|ICT1_HUMAN	tr|A0A5N4D0X1|A0A5N4D0X1_CAMDR
OG0012003	sp|Q07955|SRSF1_HUMAN	tr|A0A5N4D1B0|A0A5N4D1B0_CAMDR
OG0012004	sp|Q53QV2|LBH_HUMAN	tr|A0A5N4D6Q5|A0A5N4D6Q5_CAMDR
OG0012005	sp|Q9H6D8|FNDC4_HUMAN	tr|A0A5N4D6S3|A0A5N4D6S3_CAMDR
OG0012006	sp|Q8IW19|APLF_HUMAN	tr|A0A5N4D767|A0A5N4D767_CAMDR
OG0012007	sp|Q8N954|GPT11_HUMAN	tr|A0A5N4D869|A0A5N4D869_CAMDR
OG0012008	sp|P46059|S15A1_HUMAN	tr|A0A5N4D9L6|A0A5N4D9L6_CAMDR
OG0012009	sp|Q5T9L3|WLS_HUMAN	tr|A0A5N4DAM4|A0A5N4DAM4_CAMDR
OG0012010	sp|Q8WUP2|FBLI1_HUMAN	tr|A0A5N4DE13|A0A5N4DE13_CAMDR
OG0012011	sp|B8ZZ34|SHSA8_HUMAN	tr|A0A5N4DG62|A0A5N4DG62_CAMDR
OG0012012	sp|P31274|HXC9_HUMAN	tr|A0A5N4DHU2|A0A5N4DHU2_CAMDR
OG0012013	sp|Q969W1|ZDH16_HUMAN	tr|A0A5N4DI37|A0A5N4DI37_CAMDR
OG0012014	sp|Q86VH5|LRRT3_HUMAN	tr|A0A5N4DJX5|A0A5N4DJX5_CAMDR
OG0012015	sp|Q96F24|NRBF2_HUMAN	tr|A0A5N4DL11|A0A5N4DL11_CAMDR
OG0012016	sp|Q5TCZ1|SPD2A_HUMAN	tr|A0A5N4DL19|A0A5N4DL19_CAMDR
OG0012017	sp|Q9NP79|VTA1_HUMAN	tr|A0A5N4DW10|A0A5N4DW10_CAMDR
OG0012018	sp|Q86VS3|IQCH_HUMAN	tr|A0A5N4E1H4|A0A5N4E1H4_CAMDR
OG0012019	sp|O43405|COCH_HUMAN	tr|A0A5N4E3W1|A0A5N4E3W1_CAMDR
OG0012020	sp|Q6UX34|SNORC_HUMAN	tr|A0A5N4E602|A0A5N4E602_CAMDR
OG0012021	sp|Q8WYN3|CSRN3_HUMAN	tr|A0A5N4E6Y3|A0A5N4E6Y3_CAMDR
OG0012022	sp|Q96BF6|NACC2_HUMAN	tr|A0A5N4E972|A0A5N4E972_CAMDR
OG0012023	sp|Q8N5D6|GBGT1_HUMAN	tr|A0A5N4EA70|A0A5N4EA70_CAMDR
OG0012024	sp|Q8NA72|POC5_HUMAN	tr|A0A5N4EED9|A0A5N4EED9_CAMDR
OG0012025	sp|P09001|RM03_HUMAN	tr|A0A5N4EI37|A0A5N4EI37_CAMDR
OG0012026	sp|Q8IYS0|ASTRC_HUMAN	tr|A0A5N4EKS9|A0A5N4EKS9_CAMDR
OG0012027	sp|Q5J8X5|M4A13_HUMAN	tr|A0A5N4BWW2|A0A5N4BWW2_CAMDR
OG0012028	sp|Q8WXH4|ASB11_HUMAN	tr|A0A5N4C315|A0A5N4C315_CAMDR
OG0012029	sp|Q12918|KLRB1_HUMAN	tr|A0A5N4C6Q9|A0A5N4C6Q9_CAMDR
OG0012030	sp|P26196|DDX6_HUMAN	tr|A0A5N4C7X0|A0A5N4C7X0_CAMDR
OG0012031	sp|Q03426|KIME_HUMAN	tr|A0A5N4C8Q8|A0A5N4C8Q8_CAMDR
OG0012032	sp|Q96RR4|KKCC2_HUMAN	tr|A0A5N4C9E9|A0A5N4C9E9_CAMDR
OG0012033	sp|Q9BYH1|SE6L1_HUMAN	tr|A0A5N4CA20|A0A5N4CA20_CAMDR
OG0012034	sp|O14545|TRAD1_HUMAN	tr|A0A5N4CA83|A0A5N4CA83_CAMDR
OG0012035	sp|Q9BRT9|SLD5_HUMAN	tr|A0A5N4CFP3|A0A5N4CFP3_CAMDR
OG0012036	sp|Q8N531|FBXL6_HUMAN	tr|A0A5N4CGU9|A0A5N4CGU9_CAMDR
OG0012037	sp|Q99595|TI17A_HUMAN	tr|A0A5N4CJB7|A0A5N4CJB7_CAMDR
OG0012038	sp|Q06495|NPT2A_HUMAN	tr|A0A5N4CJG2|A0A5N4CJG2_CAMDR
OG0012039	sp|P54136|SYRC_HUMAN	tr|A0A5N4CKU3|A0A5N4CKU3_CAMDR
OG0012040	sp|O95633|FSTL3_HUMAN	tr|A0A5N4CLM1|A0A5N4CLM1_CAMDR
OG0012041	sp|Q9BZW8|CD244_HUMAN	tr|A0A5N4CMY1|A0A5N4CMY1_CAMDR
OG0012042	sp|A1L020|MEX3A_HUMAN	tr|A0A5N4CP19|A0A5N4CP19_CAMDR
OG0012043	sp|Q16832|DDR2_HUMAN	tr|A0A5N4CPX1|A0A5N4CPX1_CAMDR
OG0012044	sp|Q9UBU6|FA8A1_HUMAN	tr|A0A5N4CRE2|A0A5N4CRE2_CAMDR
OG0012045	sp|A0A494BZU4|T217B_HUMAN	tr|A0A5N4CTA2|A0A5N4CTA2_CAMDR
OG0012046	sp|P49842|STK19_HUMAN	tr|A0A5N4CTE9|A0A5N4CTE9_CAMDR
OG0012047	sp|O75344|FKBP6_HUMAN	tr|A0A5N4CWX3|A0A5N4CWX3_CAMDR
OG0012048	sp|Q8N6F8|MET27_HUMAN	tr|A0A5N4CXH2|A0A5N4CXH2_CAMDR
OG0012049	sp|O60303|KATIP_HUMAN	tr|A0A5N4CXM8|A0A5N4CXM8_CAMDR
OG0012050	sp|Q494V2|CP100_HUMAN	tr|A0A5N4CYB2|A0A5N4CYB2_CAMDR
OG0012051	sp|Q6ZVM7|TM1L2_HUMAN	tr|A0A5N4D2J6|A0A5N4D2J6_CAMDR
OG0012052	sp|Q96GS4|BORC6_HUMAN	tr|A0A5N4D3G1|A0A5N4D3G1_CAMDR
OG0012053	sp|Q4J6C6|PPCEL_HUMAN	tr|A0A5N4D6S0|A0A5N4D6S0_CAMDR
OG0012054	sp|Q6YP21|KAT3_HUMAN	tr|A0A5N4DCW2|A0A5N4DCW2_CAMDR
OG0012055	sp|P49642|PRI1_HUMAN	tr|A0A5N4DGR6|A0A5N4DGR6_CAMDR
OG0012056	sp|P19544|WT1_HUMAN	tr|A0A5N4DNV2|A0A5N4DNV2_CAMDR
OG0012057	sp|Q9UHJ9|PGAP2_HUMAN	tr|A0A5N4DP12|A0A5N4DP12_CAMDR
OG0012058	sp|Q5VXT5|SYPL2_HUMAN	tr|A0A5N4DQG0|A0A5N4DQG0_CAMDR
OG0012059	sp|Q6ZNF0|ACP7_HUMAN	tr|A0A5N4DT16|A0A5N4DT16_CAMDR
OG0012060	sp|Q96NH3|BROMI_HUMAN	tr|A0A5N4DWJ6|A0A5N4DWJ6_CAMDR
OG0012061	sp|P0C7M8|CLC2L_HUMAN	tr|A0A5N4DZ59|A0A5N4DZ59_CAMDR
OG0012062	sp|Q7Z4F1|LRP10_HUMAN	tr|A0A5N4E1G0|A0A5N4E1G0_CAMDR
OG0012063	sp|Q6ZP01|RBM44_HUMAN	tr|A0A5N4E4T6|A0A5N4E4T6_CAMDR
OG0012064	sp|Q9ULF5|S39AA_HUMAN	tr|A0A5N4E535|A0A5N4E535_CAMDR
OG0012065	sp|Q13304|GPR17_HUMAN	tr|A0A5N4E5Q0|A0A5N4E5Q0_CAMDR
OG0012066	sp|Q9NS64|RPRM_HUMAN	tr|A0A5N4E6N8|A0A5N4E6N8_CAMDR
OG0012067	sp|Q0P651|ABD18_HUMAN	tr|A0A5N4EEF0|A0A5N4EEF0_CAMDR
OG0012068	sp|Q9NV64|TM39A_HUMAN	tr|A0A5N4EJF4|A0A5N4EJF4_CAMDR
OG0012069	sp|O00764|PDXK_HUMAN	tr|A0A5N4EKD3|A0A5N4EKD3_CAMDR
OG0012070	sp|P12757|SKIL_HUMAN	tr|A0A5N4EKS5|A0A5N4EKS5_CAMDR
OG0012071	sp|Q8TE76|MORC4_HUMAN	tr|A0A5N4C0P3|A0A5N4C0P3_CAMDR
OG0012072	sp|P57739|CLD2_HUMAN	tr|A0A5N4C444|A0A5N4C444_CAMDR
OG0012073	sp|Q9BXF3|CECR2_HUMAN	tr|A0A5N4C5W8|A0A5N4C5W8_CAMDR
OG0012074	sp|O95727|CRTAM_HUMAN	tr|A0A5N4C7Y7|A0A5N4C7Y7_CAMDR
OG0012075	sp|O00233|PSMD9_HUMAN	tr|A0A5N4C8M4|A0A5N4C8M4_CAMDR
OG0012076	sp|O75928|PIAS2_HUMAN	tr|A0A5N4CBC9|A0A5N4CBC9_CAMDR
OG0012077	sp|Q92953|KCNB2_HUMAN	tr|A0A5N4CC52|A0A5N4CC52_CAMDR
OG0012078	sp|Q9NX95|SYBU_HUMAN	tr|A0A5N4CGG1|A0A5N4CGG1_CAMDR
OG0012079	sp|Q15006|EMC2_HUMAN	tr|A0A5N4CGJ9|A0A5N4CGJ9_CAMDR
OG0012080	sp|Q6GTS8|P20D1_HUMAN	tr|A0A5N4CJA4|A0A5N4CJA4_CAMDR
OG0012081	sp|Q8N431|RGF1C_HUMAN	tr|A0A5N4CJR2|A0A5N4CJR2_CAMDR
OG0012082	sp|Q96JL9|ZN333_HUMAN	tr|A0A5N4CKV0|A0A5N4CKV0_CAMDR
OG0012083	sp|Q8TAE8|G45IP_HUMAN	tr|A0A5N4CLU1|A0A5N4CLU1_CAMDR
OG0012084	sp|Q9UK45|LSM7_HUMAN	tr|A0A5N4CLZ5|A0A5N4CLZ5_CAMDR
OG0012085	sp|Q9UNG2|TNF18_HUMAN	tr|A0A5N4CNK3|A0A5N4CNK3_CAMDR
OG0012086	sp|A6NNX1|RIAD1_HUMAN	tr|A0A5N4CPM9|A0A5N4CPM9_CAMDR
OG0012087	sp|P48146|NPBW2_HUMAN	tr|A0A5N4CTR7|A0A5N4CTR7_CAMDR
OG0012088	sp|Q8NFQ5|BPIB6_HUMAN	tr|A0A5N4CUJ5|A0A5N4CUJ5_CAMDR
OG0012089	sp|Q68EM7|RHG17_HUMAN	tr|A0A5N4CVS1|A0A5N4CVS1_CAMDR
OG0012090	sp|O95352|ATG7_HUMAN	tr|A0A5N4D018|A0A5N4D018_CAMDR
OG0012091	sp|P36956|SRBP1_HUMAN	tr|A0A5N4D274|A0A5N4D274_CAMDR
OG0012092	sp|Q86SG6|NEK8_HUMAN	tr|A0A5N4D3W7|A0A5N4D3W7_CAMDR
OG0012093	sp|Q7Z6M3|MILR1_HUMAN	tr|A0A5N4D5U0|A0A5N4D5U0_CAMDR
OG0012094	sp|P43007|SATT_HUMAN	tr|A0A5N4D7L9|A0A5N4D7L9_CAMDR
OG0012095	sp|P25067|CO8A2_HUMAN	tr|A0A5N4DC11|A0A5N4DC11_CAMDR
OG0012096	sp|Q6P2H8|TMM53_HUMAN	tr|A0A5N4DCI5|A0A5N4DCI5_CAMDR
OG0012097	sp|Q9UPU5|UBP24_HUMAN	tr|A0A5N4DD32|A0A5N4DD32_CAMDR
OG0012098	sp|Q8TC05|MDM1_HUMAN	tr|A0A5N4DF67|A0A5N4DF67_CAMDR
OG0012099	sp|Q96EZ8|MCRS1_HUMAN	tr|A0A5N4DG90|A0A5N4DG90_CAMDR
OG0012100	sp|Q9BW83|IFT27_HUMAN	tr|A0A5N4DH98|A0A5N4DH98_CAMDR
OG0012101	sp|O75791|GRAP2_HUMAN	tr|A0A5N4DHA6|A0A5N4DHA6_CAMDR
OG0012102	sp|Q9NTM9|CUTC_HUMAN	tr|A0A5N4DIM2|A0A5N4DIM2_CAMDR
OG0012103	sp|Q9NYX4|CALY_HUMAN	tr|A0A5N4DKN8|A0A5N4DKN8_CAMDR
OG0012104	sp|Q8NGK5|O52M1_HUMAN	tr|A0A5N4DL82|A0A5N4DL82_CAMDR
OG0012105	sp|O75387|LAT3_HUMAN	tr|A0A5N4DNC4|A0A5N4DNC4_CAMDR
OG0012106	sp|Q15417|CNN3_HUMAN	tr|A0A5N4DPW4|A0A5N4DPW4_CAMDR
OG0012107	sp|P28288|ABCD3_HUMAN	tr|A0A5N4DPZ2|A0A5N4DPZ2_CAMDR
OG0012108	sp|Q9NVV2|CS073_HUMAN	tr|A0A5N4DTE3|A0A5N4DTE3_CAMDR
OG0012109	sp|Q96EK7|F120B_HUMAN	tr|A0A5N4DVY3|A0A5N4DVY3_CAMDR
OG0012110	sp|Q6UWF9|F180A_HUMAN	tr|A0A5N4DYQ8|A0A5N4DYQ8_CAMDR
OG0012111	sp|A8MWY0|ELAP2_HUMAN	tr|A0A5N4E0J3|A0A5N4E0J3_CAMDR
OG0012112	sp|Q06609|RAD51_HUMAN	tr|A0A5N4E297|A0A5N4E297_CAMDR
OG0012113	sp|O15321|TM9S1_HUMAN	tr|A0A5N4E2A7|A0A5N4E2A7_CAMDR
OG0012114	sp|Q9Y587|AP4S1_HUMAN	tr|A0A5N4E2P5|A0A5N4E2P5_CAMDR
OG0012115	sp|Q9H7H0|MET17_HUMAN	tr|A0A5N4E325|A0A5N4E325_CAMDR
OG0012116	sp|P29374|ARI4A_HUMAN	tr|A0A5N4E3M8|A0A5N4E3M8_CAMDR
OG0012117	sp|Q15042|RB3GP_HUMAN	tr|A0A5N4E5U2|A0A5N4E5U2_CAMDR
OG0012118	sp|Q92835|SHIP1_HUMAN	tr|A0A5N4E7J4|A0A5N4E7J4_CAMDR
OG0012119	sp|A6NI61|MYMK_HUMAN	tr|A0A5N4E8V4|A0A5N4E8V4_CAMDR
OG0012120	sp|Q5W0U4|BSPRY_HUMAN	tr|A0A5N4E971|A0A5N4E971_CAMDR
OG0012121	sp|O95379|TFIP8_HUMAN	tr|A0A5N4ECK7|A0A5N4ECK7_CAMDR
OG0012122	sp|A0A286YF58|TM271_HUMAN	tr|A0A5N4EF03|A0A5N4EF03_CAMDR
OG0012123	sp|Q53H76|PLA1A_HUMAN	tr|A0A5N4EHZ4|A0A5N4EHZ4_CAMDR
OG0012124	sp|Q99574|NEUS_HUMAN	tr|A0A5N4EL44|A0A5N4EL44_CAMDR
OG0012125	sp|Q6UXX5|ITIH6_HUMAN	tr|A0A5N4C208|A0A5N4C208_CAMDR
OG0012126	sp|Q7Z628|ARHG8_HUMAN	tr|A0A5N4C4P1|A0A5N4C4P1_CAMDR
OG0012127	sp|Q5VWW1|C1QL3_HUMAN	tr|A0A5N4C5B9|A0A5N4C5B9_CAMDR
OG0012128	sp|Q9BXI6|TB10A_HUMAN	tr|A0A5N4C9P0|A0A5N4C9P0_CAMDR
OG0012129	sp|Q6P047|CH074_HUMAN	tr|A0A5N4CAU1|A0A5N4CAU1_CAMDR
OG0012130	sp|O00559|RCAS1_HUMAN	tr|A0A5N4CGE0|A0A5N4CGE0_CAMDR
OG0012131	sp|Q6ZTW0|TPGS1_HUMAN	tr|A0A5N4CMJ0|A0A5N4CMJ0_CAMDR
OG0012132	sp|Q9H9R9|DBND1_HUMAN	tr|A0A5N4CMU5|A0A5N4CMU5_CAMDR
OG0012133	sp|Q8NGX8|OR6Y1_HUMAN	tr|A0A5N4CN38|A0A5N4CN38_CAMDR
OG0012134	sp|Q96FB5|MT25B_HUMAN	tr|A0A5N4CPT7|A0A5N4CPT7_CAMDR
OG0012135	sp|Q8WUT4|LRRN4_HUMAN	tr|A0A5N4CV75|A0A5N4CV75_CAMDR
OG0012136	sp|Q9Y272|RASD1_HUMAN	tr|A0A5N4D2G3|A0A5N4D2G3_CAMDR
OG0012137	sp|P22692|IBP4_HUMAN	tr|A0A5N4D403|A0A5N4D403_CAMDR
OG0012138	sp|A0A1B0GUU1|CQ113_HUMAN	tr|A0A5N4D439|A0A5N4D439_CAMDR
OG0012139	sp|Q15648|MED1_HUMAN	tr|A0A5N4D622|A0A5N4D622_CAMDR
OG0012140	sp|Q92499|DDX1_HUMAN	tr|A0A5N4D761|A0A5N4D761_CAMDR
OG0012141	sp|Q16678|CP1B1_HUMAN	tr|A0A5N4D7L6|A0A5N4D7L6_CAMDR
OG0012142	sp|P11926|DCOR_HUMAN	tr|A0A5N4D833|A0A5N4D833_CAMDR
OG0012143	sp|Q9Y3B4|SF3B6_HUMAN	tr|A0A5N4D8G7|A0A5N4D8G7_CAMDR
OG0012144	sp|Q5T200|ZC3HD_HUMAN	tr|A0A5N4D8U0|A0A5N4D8U0_CAMDR
