Orthogroup	Homo_sapiens	Ailuropoda_melanoleuca
OG0012159	sp|P26651|TTP_HUMAN	tr|G1LPF9|G1LPF9_AILME
OG0012160	sp|Q99959|PKP2_HUMAN	tr|G1LQN1|G1LQN1_AILME
OG0012161	sp|Q6UVJ0|SAS6_HUMAN	tr|G1LQV0|G1LQV0_AILME
OG0012162	sp|Q13155|AIMP2_HUMAN	tr|G1LR45|G1LR45_AILME
OG0012163	sp|Q9UK22|FBX2_HUMAN	tr|G1LSZ8|G1LSZ8_AILME
OG0012164	sp|Q9H8L6|MMRN2_HUMAN	tr|G1LTV2|G1LTV2_AILME
OG0012165	sp|Q6NXE6|ARMC6_HUMAN	tr|G1LYR9|G1LYR9_AILME
OG0012166	sp|Q9BYU1|PBX4_HUMAN	tr|G1LZN0|G1LZN0_AILME
OG0012167	sp|Q8TBZ5|ZN502_HUMAN	tr|G1LZZ2|G1LZZ2_AILME
OG0012168	sp|A6NLP5|TTC36_HUMAN	tr|G1M2X3|G1M2X3_AILME
OG0012169	sp|Q9BXJ1|C1QT1_HUMAN	tr|G1M6E0|G1M6E0_AILME
OG0012170	sp|Q9UNL4|ING4_HUMAN	tr|G1M6E8|G1M6E8_AILME
OG0012171	sp|P10636|TAU_HUMAN	tr|G1M7S8|G1M7S8_AILME
OG0012172	sp|Q9Y5W7|SNX14_HUMAN	tr|G1MBG7|G1MBG7_AILME
OG0012173	sp|Q9Y3I1|FBX7_HUMAN	tr|G1MCF9|G1MCF9_AILME
OG0012174	sp|Q58EX7|PKHG4_HUMAN	tr|G1MG60|G1MG60_AILME
OG0012175	sp|Q8IVB5|LIX1L_HUMAN	tr|G1MGY8|G1MGY8_AILME
OG0012176	sp|Q6IE38|ISK14_HUMAN	tr|G1MM73|G1MM73_AILME
OG0012177	sp|Q5T7W0|ZN618_HUMAN	tr|A0A7N5JBV7|A0A7N5JBV7_AILME
OG0012178	sp|Q9HBW9|AGRL4_HUMAN	tr|A0A7N5JE44|A0A7N5JE44_AILME
OG0012179	sp|Q8TE99|PXYP1_HUMAN	tr|A0A7N5JIA3|A0A7N5JIA3_AILME
OG0012180	sp|Q8ND24|RN214_HUMAN	tr|A0A7N5JRA1|A0A7N5JRA1_AILME
OG0012181	sp|Q6ZMU5|TRI72_HUMAN	tr|A0A7N5JZ71|A0A7N5JZ71_AILME
OG0012182	sp|P16444|DPEP1_HUMAN	tr|A0A7N5K797|A0A7N5K797_AILME
OG0012183	sp|Q03721|KCNC4_HUMAN	tr|A0A7N5K973|A0A7N5K973_AILME
OG0012184	sp|Q8N912|NRAC_HUMAN	tr|A0A7N5KES1|A0A7N5KES1_AILME
OG0012185	sp|Q9BU68|PR15L_HUMAN	tr|A0A7N5KH38|A0A7N5KH38_AILME
OG0012186	sp|Q9H6X5|CS044_HUMAN	tr|A0A7N5KIC1|A0A7N5KIC1_AILME
OG0012187	sp|Q9NVU0|RPC5_HUMAN	tr|A0A7N5KK28|A0A7N5KK28_AILME
OG0012188	sp|Q7Z614|SNX20_HUMAN	tr|A0A7N5KKE5|A0A7N5KKE5_AILME
OG0012189	sp|Q8N565|MREG_HUMAN	tr|A0A7N5KMU3|A0A7N5KMU3_AILME
OG0012190	sp|Q9Y4C5|CHST2_HUMAN	tr|A0A7N5KQK6|A0A7N5KQK6_AILME
OG0012191	sp|Q7Z3D4|LYSM3_HUMAN	tr|A0A7N5P147|A0A7N5P147_AILME
OG0012192	sp|Q96GY0|ZC21A_HUMAN	tr|A0A7N5P6Q1|A0A7N5P6Q1_AILME
OG0012193	sp|Q16568|CART_HUMAN	tr|D2H2V1|D2H2V1_AILME
OG0012194	sp|Q9Y4P9|SPEF1_HUMAN	tr|D2HAB5|D2HAB5_AILME
OG0012195	sp|O94907|DKK1_HUMAN	tr|D2HH81|D2HH81_AILME
OG0012196	sp|Q6PCD5|RFWD3_HUMAN	sp|D2HWM5|RFWD3_AILME
OG0012197	sp|Q6ICB0|DESI1_HUMAN	tr|D2I286|D2I286_AILME
OG0012198	sp|Q92974|ARHG2_HUMAN	tr|G1KZI7|G1KZI7_AILME
OG0012199	sp|A6NJG2|SWAHD_HUMAN	tr|G1KZX2|G1KZX2_AILME
OG0012200	sp|P46013|KI67_HUMAN	tr|G1L017|G1L017_AILME
OG0012201	sp|Q8N8W4|PLPL1_HUMAN	tr|G1L0E3|G1L0E3_AILME
OG0012202	sp|Q9UL25|RAB21_HUMAN	tr|G1L0U8|G1L0U8_AILME
OG0012203	sp|P05062|ALDOB_HUMAN	tr|G1L1B8|G1L1B8_AILME
OG0012204	sp|Q9UBS0|KS6B2_HUMAN	tr|G1L1X5|G1L1X5_AILME
OG0012205	sp|Q96MR6|CFA57_HUMAN	tr|G1L4N9|G1L4N9_AILME
OG0012206	sp|Q8N697|S15A4_HUMAN	tr|G1L548|G1L548_AILME
OG0012207	sp|Q8N344|MIER2_HUMAN	tr|G1L765|G1L765_AILME
OG0012208	sp|Q9H040|SPRTN_HUMAN	tr|G1L768|G1L768_AILME
OG0012209	sp|Q63HM2|PCX4_HUMAN	tr|G1L837|G1L837_AILME
OG0012210	sp|Q9H900|ZWILC_HUMAN	tr|G1L993|G1L993_AILME
OG0012211	sp|Q5VWT5|FYB2_HUMAN	tr|G1LBJ1|G1LBJ1_AILME
OG0012212	sp|Q9H1J1|REN3A_HUMAN	tr|G1LCA0|G1LCA0_AILME
OG0012213	sp|Q96NT5|PCFT_HUMAN	tr|G1LEG4|G1LEG4_AILME
OG0012214	sp|Q9NYH9|UTP6_HUMAN	tr|G1LFU7|G1LFU7_AILME
OG0012215	sp|A4D1F6|LRRD1_HUMAN	tr|G1LGI4|G1LGI4_AILME
OG0012216	sp|Q8IVE3|PKHH2_HUMAN	tr|G1LGL3|G1LGL3_AILME
OG0012217	sp|Q8N5S1|S2541_HUMAN	tr|G1LKD7|G1LKD7_AILME
OG0012218	sp|Q9Y6K8|KAD5_HUMAN	tr|G1LKZ1|G1LKZ1_AILME
OG0012219	sp|O75443|TECTA_HUMAN	tr|G1LNK9|G1LNK9_AILME
OG0012220	sp|P23526|SAHH_HUMAN	tr|G1LRB0|G1LRB0_AILME
OG0012221	sp|Q9BXY4|RSPO3_HUMAN	tr|G1LSB8|G1LSB8_AILME
OG0012222	sp|Q9NUU6|OTULL_HUMAN	tr|G1LT21|G1LT21_AILME
OG0012223	sp|P10242|MYB_HUMAN	tr|G1LTJ0|G1LTJ0_AILME
OG0012224	sp|Q9H112|CST11_HUMAN	tr|G1LTK2|G1LTK2_AILME
OG0012225	sp|Q7Z2K6|ERMP1_HUMAN	tr|G1LTK7|G1LTK7_AILME
OG0012226	sp|Q9H9Y6|RPA2_HUMAN	tr|G1LWE4|G1LWE4_AILME
OG0012227	sp|Q8NFV4|ABHDB_HUMAN	tr|G1LXW7|G1LXW7_AILME
OG0012228	sp|Q9BSC4|NOL10_HUMAN	tr|G1LYD1|G1LYD1_AILME
OG0012229	sp|Q8IVM0|CCD50_HUMAN	tr|G1LYN5|G1LYN5_AILME
OG0012230	sp|Q8TD43|TRPM4_HUMAN	tr|G1M709|G1M709_AILME
OG0012231	sp|Q5T7N2|LITD1_HUMAN	tr|G1M8D0|G1M8D0_AILME
OG0012232	sp|Q0VGL1|LTOR4_HUMAN	tr|G1M9M5|G1M9M5_AILME
OG0012233	sp|Q92752|TENR_HUMAN	tr|G1MFC7|G1MFC7_AILME
OG0012234	sp|Q16254|E2F4_HUMAN	tr|G1MFW7|G1MFW7_AILME
OG0012235	sp|Q9BYT1|S17A9_HUMAN	tr|G1MG22|G1MG22_AILME
OG0012236	sp|Q7LGC8|CHST3_HUMAN	tr|G1MGY2|G1MGY2_AILME
OG0012237	sp|Q8N2M4|TM86A_HUMAN	tr|G1MHT4|G1MHT4_AILME
OG0012238	sp|Q9BQR3|PRS27_HUMAN	tr|G1MI31|G1MI31_AILME
OG0012239	sp|A2A288|ZC12D_HUMAN	tr|G1MIY7|G1MIY7_AILME
OG0012240	sp|Q9NTG1|PKDRE_HUMAN	tr|G1MKK7|G1MKK7_AILME
OG0012241	sp|Q8WWW0|RASF5_HUMAN	tr|A0A7N5J9N7|A0A7N5J9N7_AILME
OG0012242	sp|Q8IWT1|SCN4B_HUMAN	tr|A0A7N5JNV0|A0A7N5JNV0_AILME
OG0012243	sp|Q9Y3C8|UFC1_HUMAN	tr|A0A7N5JS01|A0A7N5JS01_AILME
OG0012244	sp|Q8WXF5|CRGN_HUMAN	tr|A0A7N5JTE9|A0A7N5JTE9_AILME
OG0012245	sp|Q8TAG5|VTM2A_HUMAN	tr|A0A7N5K178|A0A7N5K178_AILME
OG0012246	sp|P06681|CO2_HUMAN	tr|A0A7N5K3Y8|A0A7N5K3Y8_AILME
OG0012247	sp|P07992|ERCC1_HUMAN	tr|A0A7N5K4E0|A0A7N5K4E0_AILME
OG0012248	sp|Q8N1D5|CF107_HUMAN	tr|A0A7N5KD43|A0A7N5KD43_AILME
OG0012249	sp|P37059|DHB2_HUMAN	tr|A0A7N5KE48|A0A7N5KE48_AILME
OG0012250	sp|Q96JG9|ZN469_HUMAN	tr|A0A7N5KGM0|A0A7N5KGM0_AILME
OG0012251	sp|Q02446|SP4_HUMAN	tr|A0A7N5KQU8|A0A7N5KQU8_AILME
OG0012253	sp|Q9Y2P4|S27A6_HUMAN	tr|A0A7N5P444|A0A7N5P444_AILME
OG0012254	sp|Q9BZI1|IRX2_HUMAN	tr|A0A7N5P956|A0A7N5P956_AILME
OG0012255	sp|Q7Z6E9|RBBP6_HUMAN	tr|A0A7N5P9U6|A0A7N5P9U6_AILME
OG0012256	sp|Q8WUA4|TF3C2_HUMAN	tr|D2GXL7|D2GXL7_AILME
OG0012257	sp|P49683|PRLHR_HUMAN	tr|D2H1L4|D2H1L4_AILME
OG0012258	sp|Q96GL9|F163A_HUMAN	tr|D2H3M1|D2H3M1_AILME
OG0012259	sp|P14384|CBPM_HUMAN	tr|D2H939|D2H939_AILME
OG0012260	sp|O14793|GDF8_HUMAN	tr|D2HA19|D2HA19_AILME
OG0012261	sp|Q99704|DOK1_HUMAN	tr|D2HH52|D2HH52_AILME
OG0012262	sp|O00623|PEX12_HUMAN	tr|D2HML4|D2HML4_AILME
OG0012263	sp|Q8TBZ6|TM10A_HUMAN	tr|G1L2L2|G1L2L2_AILME
OG0012264	sp|Q9P1Q0|VPS54_HUMAN	tr|G1L320|G1L320_AILME
OG0012265	sp|P08581|MET_HUMAN	tr|G1L3E0|G1L3E0_AILME
OG0012267	sp|Q92576|PHF3_HUMAN	tr|G1L6M7|G1L6M7_AILME
OG0012268	sp|A1L0T0|HACL2_HUMAN	tr|G1L6T9|G1L6T9_AILME
OG0012269	sp|P36021|MOT8_HUMAN	tr|G1L7X1|G1L7X1_AILME
OG0012270	sp|Q5VUJ6|LRCH2_HUMAN	tr|G1LA66|G1LA66_AILME
OG0012271	sp|Q13651|I10R1_HUMAN	tr|G1LAR6|G1LAR6_AILME
OG0012272	sp|P52594|AGFG1_HUMAN	tr|G1LAR8|G1LAR8_AILME
OG0012273	sp|P61978|HNRPK_HUMAN	tr|G1LB97|G1LB97_AILME
OG0012274	sp|Q8NEG5|ZSWM2_HUMAN	tr|G1LBL3|G1LBL3_AILME
OG0012275	sp|Q9HB31|SEBOX_HUMAN	tr|G1LEL8|G1LEL8_AILME
OG0012276	sp|P51580|TPMT_HUMAN	tr|G1LP34|G1LP34_AILME
OG0012277	sp|Q9HC21|TPC_HUMAN	tr|G1LRW9|G1LRW9_AILME
OG0012278	sp|A8MW99|MEI4_HUMAN	tr|G1LT14|G1LT14_AILME
OG0012279	sp|Q63HK5|TSH3_HUMAN	tr|G1LT28|G1LT28_AILME
OG0012280	sp|Q8N271|PROM2_HUMAN	tr|G1LTF6|G1LTF6_AILME
OG0012281	sp|A6NNA5|DRGX_HUMAN	tr|G1LV28|G1LV28_AILME
OG0012282	sp|Q8TD31|CCHCR_HUMAN	tr|G1LV50|G1LV50_AILME
OG0012283	sp|O75380|NDUS6_HUMAN	tr|G1LWM9|G1LWM9_AILME
OG0012284	sp|P43487|RANG_HUMAN	tr|G1LZ91|G1LZ91_AILME
OG0012285	sp|Q6PIF2|SYCE2_HUMAN	tr|G1M180|G1M180_AILME
OG0012286	sp|Q9BUB7|TMM70_HUMAN	tr|G1M2G9|G1M2G9_AILME
OG0012287	sp|P27918|PROP_HUMAN	tr|G1M2K7|G1M2K7_AILME
OG0012288	sp|Q9NT99|LRC4B_HUMAN	tr|G1M2S4|G1M2S4_AILME
OG0012289	sp|P78312|F193A_HUMAN	tr|G1M756|G1M756_AILME
OG0012290	sp|Q14201|BTG3_HUMAN	tr|G1M7J8|G1M7J8_AILME
OG0012291	sp|Q96M63|ODAD1_HUMAN	tr|G1M957|G1M957_AILME
OG0012292	sp|Q9BXT4|TDRD1_HUMAN	tr|G1M9K2|G1M9K2_AILME
OG0012293	sp|P49454|CENPF_HUMAN	tr|G1MBM9|G1MBM9_AILME
OG0012294	sp|A6NES4|MRO2A_HUMAN	tr|G1MCH5|G1MCH5_AILME
OG0012295	sp|Q9H4Q4|PRD12_HUMAN	tr|G1MCR1|G1MCR1_AILME
OG0012296	sp|Q96EY8|MMAB_HUMAN	tr|G1MDY1|G1MDY1_AILME
OG0012297	sp|Q6ZUT6|CCD9B_HUMAN	tr|G1MFB7|G1MFB7_AILME
OG0012298	sp|Q9BXT8|RNF17_HUMAN	tr|G1MG56|G1MG56_AILME
OG0012299	sp|Q8NFU7|TET1_HUMAN	tr|G1MI38|G1MI38_AILME
OG0012300	sp|Q96MN9|ZN488_HUMAN	tr|G1MNK0|G1MNK0_AILME
OG0012301	sp|Q9UHF1|EGFL7_HUMAN	tr|A0A7N5J9U5|A0A7N5J9U5_AILME
OG0012302	sp|Q9BZF2|OSBL7_HUMAN	tr|A0A7N5JCX5|A0A7N5JCX5_AILME
OG0012303	sp|P47756|CAPZB_HUMAN	tr|A0A7N5JEF3|A0A7N5JEF3_AILME
OG0012304	sp|Q9Y4B5|MTCL1_HUMAN	tr|A0A7N5JLQ9|A0A7N5JLQ9_AILME
OG0012305	sp|Q7RTY1|MOT9_HUMAN	tr|A0A7N5JPV5|A0A7N5JPV5_AILME
OG0012306	sp|O95456|PSMG1_HUMAN	tr|A0A7N5JS80|A0A7N5JS80_AILME
OG0012307	sp|Q8TF44|C2C4C_HUMAN	tr|A0A7N5JSW9|A0A7N5JSW9_AILME
OG0012308	sp|Q6ZMC9|SIG15_HUMAN	tr|A0A7N5JX36|A0A7N5JX36_AILME
OG0012309	sp|Q96A56|T53I1_HUMAN	tr|A0A7N5JY93|A0A7N5JY93_AILME
OG0012310	sp|Q9BW11|MAD3_HUMAN	tr|A0A7N5K7A4|A0A7N5K7A4_AILME
OG0012311	sp|Q8N983|RM43_HUMAN	tr|A0A7N5KDV3|A0A7N5KDV3_AILME
OG0012312	sp|Q2Q1W2|LIN41_HUMAN	tr|A0A7N5KHH9|A0A7N5KHH9_AILME
OG0012313	sp|Q14206|RCAN2_HUMAN	tr|A0A7N5KIM8|A0A7N5KIM8_AILME
OG0012314	sp|Q15390|MTFR1_HUMAN	tr|A0A7N5KJR2|A0A7N5KJR2_AILME
OG0012315	sp|Q9BXU1|STK31_HUMAN	tr|A0A7N5KK36|A0A7N5KK36_AILME
OG0012316	sp|O75695|XRP2_HUMAN	tr|A0A7N5KN97|A0A7N5KN97_AILME
OG0012317	sp|P56470|LEG4_HUMAN	tr|A0A7N5KQF3|A0A7N5KQF3_AILME
OG0012318	sp|Q9UHG0|DCDC2_HUMAN	tr|A0A7N5KRE3|A0A7N5KRE3_AILME
OG0012319	sp|Q16718|NDUA5_HUMAN	tr|A0A7N5KRX5|A0A7N5KRX5_AILME
OG0012320	sp|Q92561|PHYIP_HUMAN	tr|A0A7N5P088|A0A7N5P088_AILME
OG0012321	sp|Q01831|XPC_HUMAN	tr|A0A7N5P4H8|A0A7N5P4H8_AILME
OG0012322	sp|Q16613|SNAT_HUMAN	tr|A0A7N5P5Y6|A0A7N5P5Y6_AILME
OG0012323	sp|Q9HCS7|SYF1_HUMAN	tr|A0A7N5P669|A0A7N5P669_AILME
OG0012324	sp|Q9Y618|NCOR2_HUMAN	tr|A0A7N5P688|A0A7N5P688_AILME
OG0012325	sp|O95620|DUS4L_HUMAN	tr|D2GX99|D2GX99_AILME
OG0012326	sp|P48169|GBRA4_HUMAN	tr|D2H5P3|D2H5P3_AILME
OG0012327	sp|Q9Y5U2|TSSC4_HUMAN	tr|D2HDT4|D2HDT4_AILME
OG0012328	sp|Q9BVX2|T106C_HUMAN	tr|D2HE74|D2HE74_AILME
OG0012329	sp|O43680|TCF21_HUMAN	tr|D2HJ40|D2HJ40_AILME
OG0012330	sp|Q9BTE6|AASD1_HUMAN	tr|G1L036|G1L036_AILME
OG0012331	sp|Q15047|SETB1_HUMAN	tr|G1L2Y3|G1L2Y3_AILME
OG0012332	sp|Q8N594|MPND_HUMAN	tr|G1L5K0|G1L5K0_AILME
OG0012333	sp|P49915|GUAA_HUMAN	tr|G1L741|G1L741_AILME
OG0012334	sp|Q15788|NCOA1_HUMAN	tr|G1L7I1|G1L7I1_AILME
OG0012335	sp|Q86UL3|GPAT4_HUMAN	tr|G1L7J4|G1L7J4_AILME
OG0012336	sp|Q9Y3T6|R3HC1_HUMAN	tr|G1L896|G1L896_AILME
OG0012337	sp|Q96JY6|PDLI2_HUMAN	tr|G1L8N6|G1L8N6_AILME
OG0012338	sp|Q9NQ76|MEPE_HUMAN	tr|G1L8X6|G1L8X6_AILME
OG0012339	sp|Q9NRR6|INP5E_HUMAN	tr|G1LAN1|G1LAN1_AILME
OG0012340	sp|Q96MH7|CE034_HUMAN	tr|G1LB69|G1LB69_AILME
OG0012341	sp|Q5SNT2|TM201_HUMAN	tr|G1LBH2|G1LBH2_AILME
OG0012342	sp|O95243|MBD4_HUMAN	tr|G1LD24|G1LD24_AILME
OG0012343	sp|Q8TDC0|MYOZ3_HUMAN	tr|G1LD46|G1LD46_AILME
OG0012344	sp|Q86WB0|ZC3C1_HUMAN	tr|G1LFR0|G1LFR0_AILME
OG0012345	sp|Q96H15|TIMD4_HUMAN	tr|G1LHA2|G1LHA2_AILME
OG0012346	sp|Q7Z4Q2|HEAT3_HUMAN	tr|G1LIX1|G1LIX1_AILME
OG0012347	sp|Q8WWZ7|ABCA5_HUMAN	tr|G1LLB1|G1LLB1_AILME
OG0012348	sp|Q6IA69|NADE_HUMAN	tr|G1LLX9|G1LLX9_AILME
OG0012349	sp|Q7RTS5|OTOP3_HUMAN	tr|G1LR34|G1LR34_AILME
OG0012350	sp|P04626|ERBB2_HUMAN	tr|G1LTV6|G1LTV6_AILME
OG0012351	sp|Q92911|SC5A5_HUMAN	tr|G1LWN9|G1LWN9_AILME
OG0012352	sp|P12259|FA5_HUMAN	tr|G1LY86|G1LY86_AILME
OG0012353	sp|Q01201|RELB_HUMAN	tr|G1M1Y9|G1M1Y9_AILME
OG0012354	sp|Q05C16|LRC63_HUMAN	tr|G1M3R8|G1M3R8_AILME
OG0012355	sp|Q9Y4K3|TRAF6_HUMAN	tr|G1M5H7|G1M5H7_AILME
OG0012356	sp|P36941|TNR3_HUMAN	tr|G1M7F0|G1M7F0_AILME
OG0012357	sp|Q9NQR1|KMT5A_HUMAN	tr|G1M9N2|G1M9N2_AILME
OG0012358	sp|Q96Q89|KI20B_HUMAN	tr|G1MEG3|G1MEG3_AILME
OG0012359	sp|Q14692|BMS1_HUMAN	tr|G1MEP1|G1MEP1_AILME
OG0012360	sp|Q8N8U2|CDYL2_HUMAN	tr|G1MF10|G1MF10_AILME
OG0012361	sp|P49327|FAS_HUMAN	tr|G1MG00|G1MG00_AILME
OG0012362	sp|Q9BY89|K1671_HUMAN	tr|G1MHU4|G1MHU4_AILME
OG0012363	sp|Q86Y91|KI18B_HUMAN	tr|G1MJA3|G1MJA3_AILME
OG0012364	sp|Q7L3T8|SYPM_HUMAN	tr|G1MMV0|G1MMV0_AILME
OG0012365	sp|Q9BQ13|KCD14_HUMAN	tr|G1MNJ3|G1MNJ3_AILME
OG0012366	sp|Q8NFR7|CC148_HUMAN	tr|A0A7N5JFL6|A0A7N5JFL6_AILME
OG0012367	sp|Q12980|NPRL3_HUMAN	tr|A0A7N5JJK1|A0A7N5JJK1_AILME
OG0012368	sp|Q147X3|NAA30_HUMAN	tr|A0A7N5JKS6|A0A7N5JKS6_AILME
OG0012369	sp|Q96KA5|CLP1L_HUMAN	tr|A0A7N5JW12|A0A7N5JW12_AILME
OG0012370	sp|Q6PJ61|FBX46_HUMAN	tr|A0A7N5K015|A0A7N5K015_AILME
OG0012371	sp|Q9NUB1|ACS2L_HUMAN	tr|A0A7N5K528|A0A7N5K528_AILME
OG0012372	sp|Q8TER0|SNED1_HUMAN	tr|A0A7N5K7U5|A0A7N5K7U5_AILME
OG0012373	sp|Q9C0D6|FHDC1_HUMAN	tr|A0A7N5K990|A0A7N5K990_AILME
OG0012374	sp|P28356|HXD9_HUMAN	tr|A0A7N5K9M3|A0A7N5K9M3_AILME
OG0012375	sp|Q13418|ILK_HUMAN	tr|A0A7N5KD39|A0A7N5KD39_AILME
OG0012376	sp|Q9BQ65|USB1_HUMAN	tr|A0A7N5KFE5|A0A7N5KFE5_AILME
OG0012377	sp|P17542|TAL1_HUMAN	tr|A0A7N5KFR7|A0A7N5KFR7_AILME
OG0012378	sp|Q969S0|S35B4_HUMAN	tr|A0A7N5KK96|A0A7N5KK96_AILME
OG0012380	sp|Q9Y2J2|E41L3_HUMAN	tr|A0A7N5KM78|A0A7N5KM78_AILME
OG0012381	sp|Q3KR37|ASTRB_HUMAN	tr|A0A7N5P3R1|A0A7N5P3R1_AILME
OG0012382	sp|Q8IVH2|FOXP4_HUMAN	tr|A0A7N5P410|A0A7N5P410_AILME
OG0012383	sp|Q9NQ25|SLAF7_HUMAN	tr|A0A7N5P4R9|A0A7N5P4R9_AILME
OG0012384	sp|Q9BSK4|FEM1A_HUMAN	tr|A0A7N5P7J7|A0A7N5P7J7_AILME
OG0012385	sp|Q8NDY3|ARHL1_HUMAN	tr|A0A7N5P8N6|A0A7N5P8N6_AILME
OG0012386	sp|Q8WXE9|STON2_HUMAN	tr|A0A7N5P9P6|A0A7N5P9P6_AILME
OG0012387	sp|Q99731|CCL19_HUMAN	tr|A0A7N5PAJ9|A0A7N5PAJ9_AILME
OG0012388	sp|Q8IWF2|FXRD2_HUMAN	tr|D2GZG4|D2GZG4_AILME
OG0012389	sp|O75348|VATG1_HUMAN	tr|D2H2I0|D2H2I0_AILME
OG0012390	sp|Q6PIW4|FIGL1_HUMAN	tr|D2H7A7|D2H7A7_AILME
OG0012391	sp|Q9NZU0|FLRT3_HUMAN	tr|D2H9J6|D2H9J6_AILME
OG0012392	sp|Q8N9V2|TRIML_HUMAN	tr|D2HF62|D2HF62_AILME
OG0012393	sp|P30405|PPIF_HUMAN	tr|D2HJF4|D2HJF4_AILME
OG0012394	sp|Q8HWS3|RFX6_HUMAN	sp|D2HNW6|RFX6_AILME
OG0012395	sp|P08034|CXB1_HUMAN	tr|D2I1L5|D2I1L5_AILME
OG0012396	sp|Q9UIM3|FKBPL_HUMAN	tr|D2I363|D2I363_AILME
OG0012397	sp|Q5H9J7|BEX5_HUMAN	tr|D2I5F7|D2I5F7_AILME
OG0012398	sp|Q9BPX3|CND3_HUMAN	tr|G1L019|G1L019_AILME
OG0012399	sp|Q96JA4|M4A14_HUMAN	tr|G1L0N4|G1L0N4_AILME
OG0012400	sp|Q8TBP6|S2540_HUMAN	tr|G1L2Y7|G1L2Y7_AILME
OG0012401	sp|Q9UBU7|DBF4A_HUMAN	tr|G1L303|G1L303_AILME
OG0012402	sp|Q9H9R9|DBND1_HUMAN	tr|G1L3N4|G1L3N4_AILME
OG0012403	sp|Q16620|NTRK2_HUMAN	tr|G1LBG1|G1LBG1_AILME
OG0012404	sp|Q96FV0|LRC46_HUMAN	tr|G1LDM3|G1LDM3_AILME
OG0012405	sp|Q9BY76|ANGL4_HUMAN	tr|G1LE95|G1LE95_AILME
OG0012406	sp|Q86X19|TMM17_HUMAN	tr|G1LFW4|G1LFW4_AILME
OG0012407	sp|O00559|RCAS1_HUMAN	tr|G1LHY8|G1LHY8_AILME
OG0012408	sp|Q9P2N2|RHG28_HUMAN	tr|G1LJV7|G1LJV7_AILME
OG0012409	sp|Q02410|APBA1_HUMAN	tr|G1LKB3|G1LKB3_AILME
OG0012410	sp|Q92945|FUBP2_HUMAN	tr|G1LKD3|G1LKD3_AILME
OG0012411	sp|P43304|GPDM_HUMAN	tr|G1LTH8|G1LTH8_AILME
OG0012412	sp|Q3ZCV2|LEXM_HUMAN	tr|G1LTQ1|G1LTQ1_AILME
OG0012413	sp|Q9UBS8|RNF14_HUMAN	tr|G1LUN8|G1LUN8_AILME
OG0012414	sp|Q9H1C7|CYTM1_HUMAN	tr|G1LXF9|G1LXF9_AILME
OG0012415	sp|Q8NI99|ANGL6_HUMAN	tr|G1LZY5|G1LZY5_AILME
OG0012416	sp|Q96KS0|EGLN2_HUMAN	tr|G1M0J1|G1M0J1_AILME
OG0012417	sp|Q92917|GPKOW_HUMAN	tr|G1M0U5|G1M0U5_AILME
OG0012418	sp|Q1A5X6|IQCJ_HUMAN	tr|G1M4U0|G1M4U0_AILME
OG0012419	sp|Q9C0E2|XPO4_HUMAN	tr|G1M845|G1M845_AILME
OG0012420	sp|Q9Y291|RT33_HUMAN	tr|G1M9Q8|G1M9Q8_AILME
OG0012421	sp|Q9H2Y7|ZN106_HUMAN	tr|G1MBE5|G1MBE5_AILME
OG0012422	sp|Q8WV35|LRC29_HUMAN	tr|G1MG07|G1MG07_AILME
OG0012423	sp|Q86XE0|SNX32_HUMAN	tr|G1MG32|G1MG32_AILME
OG0012424	sp|Q92766|RREB1_HUMAN	tr|G1MGB5|G1MGB5_AILME
OG0012425	sp|Q8NC54|KCT2_HUMAN	tr|G1MHF4|G1MHF4_AILME
OG0012426	sp|O15164|TIF1A_HUMAN	tr|G1MI34|G1MI34_AILME
OG0012427	sp|Q9BS91|S35A5_HUMAN	tr|G1MIF3|G1MIF3_AILME
OG0012428	sp|P07204|TRBM_HUMAN	tr|G1MLB3|G1MLB3_AILME
OG0012429	sp|Q3SY56|SP6_HUMAN	tr|G1MNL8|G1MNL8_AILME
OG0012430	sp|Q7Z419|R144B_HUMAN	tr|A0A7N5JAQ1|A0A7N5JAQ1_AILME
OG0012431	sp|Q9P243|ZFAT_HUMAN	tr|A0A7N5JAZ2|A0A7N5JAZ2_AILME
OG0012432	sp|Q69YN2|C19L1_HUMAN	tr|A0A7N5JIP7|A0A7N5JIP7_AILME
OG0012433	sp|Q5VXU1|NKAI2_HUMAN	tr|A0A7N5JK62|A0A7N5JK62_AILME
OG0012434	sp|Q9UJC5|SH3L2_HUMAN	tr|A0A7N5JK95|A0A7N5JK95_AILME
OG0012435	sp|Q9HD36|B2L10_HUMAN	tr|A0A7N5JVN3|A0A7N5JVN3_AILME
OG0012436	sp|P09661|RU2A_HUMAN	tr|A0A7N5JW76|A0A7N5JW76_AILME
OG0012437	sp|Q9NUD9|PIGV_HUMAN	tr|A0A7N5JWP8|A0A7N5JWP8_AILME
OG0012438	sp|Q9H4P4|RNF41_HUMAN	tr|A0A7N5JX53|A0A7N5JX53_AILME
OG0012439	sp|Q9NZV5|SELN_HUMAN	tr|A0A7N5JZ47|A0A7N5JZ47_AILME
OG0012440	sp|P31152|MK04_HUMAN	tr|A0A7N5K1Z1|A0A7N5K1Z1_AILME
OG0012441	sp|Q969W0|SPTSA_HUMAN	tr|A0A7N5K421|A0A7N5K421_AILME
OG0012443	sp|P59025|RTP1_HUMAN	tr|A0A7N5K5P4|A0A7N5K5P4_AILME
