Orthogroup	Homo_sapiens	Panthera_tigris_altaica
OG0011587	sp|P53634|CATC_HUMAN	tr|A0A8C9K038|A0A8C9K038_PANTA
OG0011588	sp|P59910|DJB13_HUMAN	tr|A0A8C9JSF6|A0A8C9JSF6_PANTA
OG0011589	sp|P59998|ARPC4_HUMAN	tr|A0A8C9JPJ6|A0A8C9JPJ6_PANTA
OG0011590	sp|Q12815|TROAP_HUMAN	tr|A0A8C9L0R3|A0A8C9L0R3_PANTA
OG0011591	sp|Q15011|HERP1_HUMAN	tr|A0A8C9K2S6|A0A8C9K2S6_PANTA
OG0011592	sp|Q16832|DDR2_HUMAN	tr|A0A8C9JXE8|A0A8C9JXE8_PANTA
OG0011593	sp|Q5T0N5|FBP1L_HUMAN	tr|A0A8C9KIS0|A0A8C9KIS0_PANTA
OG0011594	sp|Q5TID7|CC181_HUMAN	tr|A0A8C9JWE5|A0A8C9JWE5_PANTA
OG0011595	sp|Q86T90|K1328_HUMAN	tr|A0A8C9J1C0|A0A8C9J1C0_PANTA
OG0011596	sp|Q86TB9|PATL1_HUMAN	tr|A0A8C9KPX2|A0A8C9KPX2_PANTA
OG0011597	sp|Q8IVI9|NOSTN_HUMAN	tr|A0A8C9MBH3|A0A8C9MBH3_PANTA
OG0011598	sp|Q8IVV7|GID4_HUMAN	tr|A0A8C9MC96|A0A8C9MC96_PANTA
OG0011599	sp|Q8IWA0|WDR75_HUMAN	tr|A0A8C9JKG9|A0A8C9JKG9_PANTA
OG0011600	sp|Q8IX12|CCAR1_HUMAN	tr|A0A8C9JHA7|A0A8C9JHA7_PANTA
OG0011601	sp|Q8IZS5|OFCC1_HUMAN	tr|A0A8C9KNH9|A0A8C9KNH9_PANTA
OG0011602	sp|Q8N584|TT39C_HUMAN	tr|A0A8C9KG39|A0A8C9KG39_PANTA
OG0011603	sp|Q8NCA5|FA98A_HUMAN	tr|A0A8C9JC11|A0A8C9JC11_PANTA
OG0011604	sp|Q8NG35|D105A_HUMAN	tr|A0A8C9JRN5|A0A8C9JRN5_PANTA
OG0011605	sp|Q8NHY3|GA2L2_HUMAN	tr|A0A8C9KH51|A0A8C9KH51_PANTA
OG0011606	sp|Q8WV15|T255B_HUMAN	tr|A0A8C9K9R4|A0A8C9K9R4_PANTA
OG0011607	sp|Q96DM3|RMC1_HUMAN	tr|A0A8C9JMC5|A0A8C9JMC5_PANTA
OG0011608	sp|Q96IC2|REXO5_HUMAN	tr|A0A8C9JTR8|A0A8C9JTR8_PANTA
OG0011609	sp|Q96LD8|SENP8_HUMAN	tr|A0A8C9J6S5|A0A8C9J6S5_PANTA
OG0011610	sp|Q96M20|CNBD2_HUMAN	tr|A0A8C9K4B9|A0A8C9K4B9_PANTA
OG0011611	sp|Q99490|AGAP2_HUMAN	tr|A0A8C9JB36|A0A8C9JB36_PANTA
OG0011612	sp|Q9BRV3|SWET1_HUMAN	tr|A0A8C9KFF7|A0A8C9KFF7_PANTA
OG0011613	sp|Q9BXL6|CAR14_HUMAN	tr|A0A8C9JTB7|A0A8C9JTB7_PANTA
OG0011614	sp|Q9H0U6|RM18_HUMAN	tr|A0A8C9JRU2|A0A8C9JRU2_PANTA
OG0011615	sp|Q9H330|TM245_HUMAN	tr|A0A8C9JW93|A0A8C9JW93_PANTA
OG0011616	sp|Q9H6Q3|SLAP2_HUMAN	tr|A0A8C9KD04|A0A8C9KD04_PANTA
OG0011617	sp|Q9HAU5|RENT2_HUMAN	tr|A0A8C9JMT7|A0A8C9JMT7_PANTA
OG0011618	sp|Q9NPC4|A4GAT_HUMAN	tr|A0A8C9JGV3|A0A8C9JGV3_PANTA
OG0011619	sp|Q9NQW7|XPP1_HUMAN	tr|A0A8C9JR42|A0A8C9JR42_PANTA
OG0011620	sp|Q9NR23|GDF3_HUMAN	tr|A0A8C9KTU2|A0A8C9KTU2_PANTA
OG0011621	sp|Q9NR77|PXMP2_HUMAN	tr|A0A8C9M1H9|A0A8C9M1H9_PANTA
OG0011622	sp|Q9NVX0|HAUS2_HUMAN	tr|A0A8C9K9A1|A0A8C9K9A1_PANTA
OG0011623	sp|Q9NWB7|IFT57_HUMAN	tr|A0A8C9JB81|A0A8C9JB81_PANTA
OG0011624	sp|Q9NWC5|TM45A_HUMAN	tr|A0A8C9L123|A0A8C9L123_PANTA
OG0011625	sp|Q9UGY1|NOL12_HUMAN	tr|A0A8C9M7V8|A0A8C9M7V8_PANTA
OG0011626	sp|Q9UKL3|C8AP2_HUMAN	tr|A0A8C9KC74|A0A8C9KC74_PANTA
OG0011627	sp|Q9Y6K1|DNM3A_HUMAN	tr|A0A8C9K985|A0A8C9K985_PANTA
OG0011628	sp|A6NJV1|F166C_HUMAN	tr|A0A8C9KJW5|A0A8C9KJW5_PANTA
OG0011629	sp|O00526|UPK2_HUMAN	tr|A0A8C9KJ04|A0A8C9KJ04_PANTA
OG0011630	sp|O14530|TXND9_HUMAN	tr|A0A8C9L0P0|A0A8C9L0P0_PANTA
OG0011631	sp|O15492|RGS16_HUMAN	tr|A0A8C9K9E5|A0A8C9K9E5_PANTA
OG0011632	sp|O43808|PM34_HUMAN	tr|A0A8C9K496|A0A8C9K496_PANTA
OG0011633	sp|O60663|LMX1B_HUMAN	tr|A0A8C9K3M7|A0A8C9K3M7_PANTA
OG0011634	sp|O75844|FACE1_HUMAN	tr|A0A8C9KFP2|A0A8C9KFP2_PANTA
OG0011635	sp|O75879|GATB_HUMAN	tr|A0A8C9ME54|A0A8C9ME54_PANTA
OG0011636	sp|O95452|CXB6_HUMAN	tr|A0A8C9J716|A0A8C9J716_PANTA
OG0011637	sp|P02689|MYP2_HUMAN	tr|A0A8C9KH36|A0A8C9KH36_PANTA
OG0011638	sp|P17643|TYRP1_HUMAN	tr|A0A8C9KIK1|A0A8C9KIK1_PANTA
OG0011639	sp|P24530|EDNRB_HUMAN	tr|A0A8C9KG11|A0A8C9KG11_PANTA
OG0011640	sp|P28062|PSB8_HUMAN	tr|A0A8C9JLW2|A0A8C9JLW2_PANTA
OG0011641	sp|P50150|GBG4_HUMAN	tr|A0A8C9KPZ1|A0A8C9KPZ1_PANTA
OG0011642	sp|Q13286|CLN3_HUMAN	tr|A0A8C9KCZ4|A0A8C9KCZ4_PANTA
OG0011643	sp|Q13322|GRB10_HUMAN	tr|A0A8C9KCJ1|A0A8C9KCJ1_PANTA
OG0011644	sp|Q14164|IKKE_HUMAN	tr|A0A8C9M1M7|A0A8C9M1M7_PANTA
OG0011645	sp|Q14CZ8|HECAM_HUMAN	tr|A0A8C9MDS3|A0A8C9MDS3_PANTA
OG0011646	sp|Q15760|GPR19_HUMAN	tr|A0A8C9M4I8|A0A8C9M4I8_PANTA
OG0011647	sp|Q16643|DREB_HUMAN	tr|A0A8C9KEZ4|A0A8C9KEZ4_PANTA
OG0011648	sp|Q16873|LTC4S_HUMAN	tr|A0A8C9KRV3|A0A8C9KRV3_PANTA
OG0011649	sp|Q3MJ13|WDR72_HUMAN	tr|A0A8C9K039|A0A8C9K039_PANTA
OG0011650	sp|Q5T2R2|DPS1_HUMAN	tr|A0A8C9JSS5|A0A8C9JSS5_PANTA
OG0011651	sp|Q5VWN6|TASO2_HUMAN	tr|A0A8C9KP34|A0A8C9KP34_PANTA
OG0011652	sp|Q5VZ46|K1614_HUMAN	tr|A0A8C9L3Z3|A0A8C9L3Z3_PANTA
OG0011653	sp|Q5YKI7|GGNB1_HUMAN	tr|A0A8C9J2C0|A0A8C9J2C0_PANTA
OG0011654	sp|Q6UX07|DHR13_HUMAN	tr|A0A8C9K5F3|A0A8C9K5F3_PANTA
OG0011655	sp|Q6ZMR5|TM11A_HUMAN	tr|A0A8C9M5P1|A0A8C9M5P1_PANTA
OG0011656	sp|Q7Z412|PEX26_HUMAN	tr|A0A8C9MD42|A0A8C9MD42_PANTA
OG0011657	sp|Q86XJ0|CAHM3_HUMAN	tr|A0A8C9M6H9|A0A8C9M6H9_PANTA
OG0011658	sp|Q86XQ3|CTSR3_HUMAN	tr|A0A8C9JM17|A0A8C9JM17_PANTA
OG0011659	sp|Q8IV53|DEN1C_HUMAN	tr|A0A8C9KD70|A0A8C9KD70_PANTA
OG0011660	sp|Q8N9F8|ZN454_HUMAN	tr|A0A8C9KLT2|A0A8C9KLT2_PANTA
OG0011661	sp|Q8NFA2|NOXO1_HUMAN	tr|A0A8C9JPP2|A0A8C9JPP2_PANTA
OG0011662	sp|Q8TBR7|TLC3A_HUMAN	tr|A0A8C9J3L0|A0A8C9J3L0_PANTA
OG0011663	sp|Q8WTR4|GDPD5_HUMAN	tr|A0A8C9JG24|A0A8C9JG24_PANTA
OG0011664	sp|Q8WWA1|TMM40_HUMAN	tr|A0A8C9KHC6|A0A8C9KHC6_PANTA
OG0011665	sp|Q8WY98|TM234_HUMAN	tr|A0A8C9KAI5|A0A8C9KAI5_PANTA
OG0011666	sp|Q96AP7|ESAM_HUMAN	tr|A0A8C9KD83|A0A8C9KD83_PANTA
OG0011667	sp|Q96FN5|KIF12_HUMAN	tr|A0A8C9KMV7|A0A8C9KMV7_PANTA
OG0011668	sp|Q96QD8|S38A2_HUMAN	tr|A0A8C9JYI0|A0A8C9JYI0_PANTA
OG0011669	sp|Q96T91|GPHA2_HUMAN	tr|A0A8C9K6M1|A0A8C9K6M1_PANTA
OG0011670	sp|Q99436|PSB7_HUMAN	tr|A0A8C9KFV4|A0A8C9KFV4_PANTA
OG0011671	sp|Q99457|NP1L3_HUMAN	tr|A0A8C9J3H2|A0A8C9J3H2_PANTA
OG0011672	sp|Q9BPX7|CG025_HUMAN	tr|A0A8C9KK27|A0A8C9KK27_PANTA
OG0011673	sp|Q9BVQ7|SPA5L_HUMAN	tr|A0A8C9JZS5|A0A8C9JZS5_PANTA
OG0011675	sp|Q9H841|NPAL2_HUMAN	tr|A0A8C9K9D1|A0A8C9K9D1_PANTA
OG0011676	sp|Q9HD15|SRA1_HUMAN	tr|A0A8C9JYU8|A0A8C9JYU8_PANTA
OG0011677	sp|Q9NRW4|DUS22_HUMAN	tr|A0A8C9KW21|A0A8C9KW21_PANTA
OG0011678	sp|Q9NSC5|HOME3_HUMAN	tr|A0A8C9JWG4|A0A8C9JWG4_PANTA
OG0011679	sp|Q9NX31|OSER1_HUMAN	tr|A0A8C9L3A1|A0A8C9L3A1_PANTA
OG0011680	sp|Q9NYR8|RDH8_HUMAN	tr|A0A8C9K751|A0A8C9K751_PANTA
OG0011681	sp|Q9P2K5|MYEF2_HUMAN	tr|A0A8C9KTN0|A0A8C9KTN0_PANTA
OG0011682	sp|Q9P2W3|GBG13_HUMAN	tr|A0A8C9JQ72|A0A8C9JQ72_PANTA
OG0011683	sp|Q9UKK6|NXT1_HUMAN	tr|A0A8C9J9U4|A0A8C9J9U4_PANTA
OG0011684	sp|Q9ULA0|DNPEP_HUMAN	tr|A0A8C9JIN2|A0A8C9JIN2_PANTA
OG0011685	sp|Q9Y312|AAR2_HUMAN	tr|A0A8C9KKP9|A0A8C9KKP9_PANTA
OG0011686	sp|Q9Y333|LSM2_HUMAN	tr|A0A8C9JRR4|A0A8C9JRR4_PANTA
OG0011687	sp|A0PJY2|FEZF1_HUMAN	tr|A0A8C9JLS2|A0A8C9JLS2_PANTA
OG0011688	sp|A6NJB7|PRR19_HUMAN	tr|A0A8C9M329|A0A8C9M329_PANTA
OG0011689	sp|A8K5M9|CO062_HUMAN	tr|A0A8C9M115|A0A8C9M115_PANTA
OG0011690	sp|L0R819|ASURF_HUMAN	tr|A0A8C9JZA0|A0A8C9JZA0_PANTA
OG0011691	sp|O14793|GDF8_HUMAN	tr|A0A8C9KLY8|A0A8C9KLY8_PANTA
OG0011692	sp|O15062|ZBTB5_HUMAN	tr|A0A8C9JA78|A0A8C9JA78_PANTA
OG0011693	sp|O15091|MRPP3_HUMAN	tr|A0A8C9IYE2|A0A8C9IYE2_PANTA
OG0011694	sp|O43653|PSCA_HUMAN	tr|A0A8C9JGW8|A0A8C9JGW8_PANTA
OG0011695	sp|O94760|DDAH1_HUMAN	tr|A0A8C9K1V2|A0A8C9K1V2_PANTA
OG0011696	sp|P12004|PCNA_HUMAN	tr|A0A8C9J7D9|A0A8C9J7D9_PANTA
OG0011697	sp|P17483|HXB4_HUMAN	tr|A0A8C9JZT3|A0A8C9JZT3_PANTA
OG0011698	sp|P20396|TRH_HUMAN	tr|A0A8C9K852|A0A8C9K852_PANTA
OG0011699	sp|P35228|NOS2_HUMAN	tr|A0A8C9KCC0|A0A8C9KCC0_PANTA
OG0011700	sp|P35573|GDE_HUMAN	tr|A0A8C9JHQ9|A0A8C9JHQ9_PANTA
OG0011701	sp|P39905|GDNF_HUMAN	tr|A0A8C9J7S9|A0A8C9J7S9_PANTA
OG0011702	sp|P78537|BL1S1_HUMAN	tr|A0A8C9KAC4|A0A8C9KAC4_PANTA
OG0011703	sp|P82933|RT09_HUMAN	tr|A0A8C9MCP0|A0A8C9MCP0_PANTA
OG0011704	sp|Q008S8|ECT2L_HUMAN	tr|A0A8C9JYZ5|A0A8C9JYZ5_PANTA
OG0011705	sp|Q12864|CAD17_HUMAN	tr|A0A8C9KBQ0|A0A8C9KBQ0_PANTA
OG0011706	sp|Q13361|MFAP5_HUMAN	tr|A0A8C9K8G1|A0A8C9K8G1_PANTA
OG0011707	sp|Q13442|HAP28_HUMAN	tr|A0A8C9JSK1|A0A8C9JSK1_PANTA
OG0011708	sp|Q147U7|SMCO1_HUMAN	tr|A0A8C9JHI5|A0A8C9JHI5_PANTA
OG0011709	sp|Q15004|PAF15_HUMAN	tr|A0A8C9JWN5|A0A8C9JWN5_PANTA
OG0011710	sp|Q16836|HCDH_HUMAN	tr|A0A8C9K0T1|A0A8C9K0T1_PANTA
OG0011711	sp|Q2TB10|ZN800_HUMAN	tr|A0A8C9JZT9|A0A8C9JZT9_PANTA
OG0011712	sp|Q569K4|Z385B_HUMAN	tr|A0A8C9KK50|A0A8C9KK50_PANTA
OG0011713	sp|Q5R372|RBG1L_HUMAN	tr|A0A8C9K9C0|A0A8C9K9C0_PANTA
OG0011714	sp|Q6NX49|ZN544_HUMAN	tr|A0A8C9KYZ8|A0A8C9KYZ8_PANTA
OG0011715	sp|Q6PCT2|FXL19_HUMAN	tr|A0A8C9JUH5|A0A8C9JUH5_PANTA
OG0011716	sp|Q6ULP2|AFTIN_HUMAN	tr|A0A8C9K9I8|A0A8C9K9I8_PANTA
OG0011717	sp|Q6UWB4|PRS55_HUMAN	tr|A0A8C9L3Y7|A0A8C9L3Y7_PANTA
OG0011718	sp|Q6ZVK8|NUD18_HUMAN	tr|A0A8C9KH81|A0A8C9KH81_PANTA
OG0011719	sp|Q7Z2Z2|EFL1_HUMAN	tr|A0A8C9J9E7|A0A8C9J9E7_PANTA
OG0011720	sp|Q7Z6P3|RAB44_HUMAN	tr|A0A8C9KSJ8|A0A8C9KSJ8_PANTA
OG0011721	sp|Q86U06|RBM23_HUMAN	tr|A0A8C9JSS7|A0A8C9JSS7_PANTA
OG0011722	sp|Q86UQ4|ABCAD_HUMAN	tr|A0A8C9JFL1|A0A8C9JFL1_PANTA
OG0011723	sp|Q8IU99|CAHM1_HUMAN	tr|A0A8C9JQU0|A0A8C9JQU0_PANTA
OG0011724	sp|Q8IUY3|GRM2A_HUMAN	tr|A0A8C9KQR9|A0A8C9KQR9_PANTA
OG0011725	sp|Q8N0Z8|PUSL1_HUMAN	tr|A0A8C9KFW5|A0A8C9KFW5_PANTA
OG0011726	sp|Q8N4N3|KLH36_HUMAN	tr|A0A8C9KC45|A0A8C9KC45_PANTA
OG0011727	sp|Q8NEY1|NAV1_HUMAN	tr|A0A8C9KNS2|A0A8C9KNS2_PANTA
OG0011728	sp|Q8WWB5|PIHD2_HUMAN	tr|A0A8C9L341|A0A8C9L341_PANTA
OG0011729	sp|Q8WWC4|MAIP1_HUMAN	tr|A0A8C9JAF1|A0A8C9JAF1_PANTA
OG0011730	sp|Q92620|PRP16_HUMAN	tr|A0A8C9KB55|A0A8C9KB55_PANTA
OG0011731	sp|Q96BW1|UPP_HUMAN	tr|A0A8C9JUK4|A0A8C9JUK4_PANTA
OG0011732	sp|Q96I99|SUCB2_HUMAN	tr|A0A8C9KQV8|A0A8C9KQV8_PANTA
OG0011733	sp|Q96LM5|CD045_HUMAN	tr|A0A8C9JGH8|A0A8C9JGH8_PANTA
OG0011734	sp|Q9BX10|GTPB2_HUMAN	tr|A0A8C9JCP1|A0A8C9JCP1_PANTA
OG0011735	sp|Q9H255|O51E2_HUMAN	tr|A0A8C9M499|A0A8C9M499_PANTA
OG0011736	sp|Q9H5H4|ZN768_HUMAN	tr|A0A8C9JHH5|A0A8C9JHH5_PANTA
OG0011737	sp|Q9H8T0|AKTIP_HUMAN	tr|A0A8C9KJH8|A0A8C9KJH8_PANTA
OG0011738	sp|Q9HB19|PKHA2_HUMAN	tr|A0A8C9M373|A0A8C9M373_PANTA
OG0011739	sp|Q9HD90|NDF4_HUMAN	tr|A0A8C9M251|A0A8C9M251_PANTA
OG0011740	sp|Q9NPH9|IL26_HUMAN	tr|A0A8C9KH85|A0A8C9KH85_PANTA
OG0011741	sp|Q9NQC8|IFT46_HUMAN	tr|A0A8C9M8Z9|A0A8C9M8Z9_PANTA
OG0011742	sp|Q9NQW1|SC31B_HUMAN	tr|A0A8C9JUR2|A0A8C9JUR2_PANTA
OG0011743	sp|Q9NWD9|BEX4_HUMAN	tr|A0A8C9JI87|A0A8C9JI87_PANTA
OG0011744	sp|Q9NWV8|BABA1_HUMAN	tr|A0A8C9JTM5|A0A8C9JTM5_PANTA
OG0011745	sp|Q9NY30|BTG4_HUMAN	tr|A0A8C9JS11|A0A8C9JS11_PANTA
OG0011746	sp|Q9UGQ3|GTR6_HUMAN	tr|A0A8C9MB37|A0A8C9MB37_PANTA
OG0011747	sp|Q9UH99|SUN2_HUMAN	tr|A0A8C9JIB6|A0A8C9JIB6_PANTA
OG0011748	sp|Q9UL16|CFA45_HUMAN	tr|A0A8C9K2X5|A0A8C9K2X5_PANTA
OG0011749	sp|A6ND01|JUNO_HUMAN	tr|A0A8C9KX23|A0A8C9KX23_PANTA
OG0011750	sp|A6NEE1|PLHD1_HUMAN	tr|A0A8C9KP40|A0A8C9KP40_PANTA
OG0011751	sp|O00626|CCL22_HUMAN	tr|A0A8C9M3C5|A0A8C9M3C5_PANTA
OG0011752	sp|O43895|XPP2_HUMAN	tr|A0A8C9JLT0|A0A8C9JLT0_PANTA
OG0011753	sp|O60806|TBX19_HUMAN	tr|A0A8C9J5F1|A0A8C9J5F1_PANTA
OG0011754	sp|O76076|CCN5_HUMAN	tr|A0A8C9L0J0|A0A8C9L0J0_PANTA
OG0011755	sp|P04921|GLPC_HUMAN	tr|A0A8C9K5H6|A0A8C9K5H6_PANTA
OG0011756	sp|P08582|TRFM_HUMAN	tr|A0A8C9JJT8|A0A8C9JJT8_PANTA
OG0011757	sp|P09496|CLCA_HUMAN	tr|A0A8C9JLW0|A0A8C9JLW0_PANTA
OG0011758	sp|P20366|TKN1_HUMAN	tr|A0A8C9K1G0|A0A8C9K1G0_PANTA
OG0011759	sp|P37275|ZEB1_HUMAN	tr|A0A8C9J6X5|A0A8C9J6X5_PANTA
OG0011760	sp|P41002|CCNF_HUMAN	tr|A0A8C9K8K5|A0A8C9K8K5_PANTA
OG0011761	sp|P61160|ARP2_HUMAN	tr|A0A8C9K184|A0A8C9K184_PANTA
OG0011762	sp|P62380|TBPL1_HUMAN	tr|W6FFY2|W6FFY2_PANTA
OG0011763	sp|P78509|RELN_HUMAN	tr|A0A8C9KPN6|A0A8C9KPN6_PANTA
OG0011764	sp|P84101|SERF2_HUMAN	tr|A0A8C9JJI7|A0A8C9JJI7_PANTA
OG0011765	sp|Q05066|SRY_HUMAN	tr|A0A8C9JD78|A0A8C9JD78_PANTA
OG0011766	sp|Q05519|SRS11_HUMAN	tr|A0A8C9JKG2|A0A8C9JKG2_PANTA
OG0011767	sp|Q12796|PNRC1_HUMAN	tr|A0A8C9J6Y1|A0A8C9J6Y1_PANTA
OG0011768	sp|Q13049|TRI32_HUMAN	tr|A0A8C9M336|A0A8C9M336_PANTA
OG0011769	sp|Q15370|ELOB_HUMAN	tr|A0A8C9K9E0|A0A8C9K9E0_PANTA
OG0011770	sp|Q4L180|FIL1L_HUMAN	tr|A0A8C9KH07|A0A8C9KH07_PANTA
OG0011771	sp|Q53HC0|CCD92_HUMAN	tr|A0A8C9J275|A0A8C9J275_PANTA
OG0011772	sp|Q5H9S7|DCA17_HUMAN	tr|A0A8C9JZ68|A0A8C9JZ68_PANTA
OG0011773	sp|Q5SY80|CTSRE_HUMAN	tr|A0A8C9JX43|A0A8C9JX43_PANTA
OG0011774	sp|Q674X7|KAZRN_HUMAN	tr|A0A8C9JZC0|A0A8C9JZC0_PANTA
OG0011775	sp|Q6P2Q9|PRP8_HUMAN	tr|A0A8C9KDC8|A0A8C9KDC8_PANTA
OG0011776	sp|Q6ZVX7|FBX50_HUMAN	tr|A0A8C9JMT5|A0A8C9JMT5_PANTA
OG0011777	sp|Q7Z2E3|APTX_HUMAN	tr|A0A8C9KKB5|A0A8C9KKB5_PANTA
OG0011778	sp|Q86U28|ISCA2_HUMAN	tr|A0A8C9K6K7|A0A8C9K6K7_PANTA
OG0011779	sp|Q86YA3|ZGRF1_HUMAN	tr|A0A8C9JZ34|A0A8C9JZ34_PANTA
OG0011780	sp|Q8IV03|LUR1L_HUMAN	tr|A0A8C9KB08|A0A8C9KB08_PANTA
OG0011781	sp|Q8IWF2|FXRD2_HUMAN	tr|A0A8C9JZ65|A0A8C9JZ65_PANTA
OG0011782	sp|Q8IWI9|MGAP_HUMAN	tr|A0A8C9M923|A0A8C9M923_PANTA
OG0011783	sp|Q8IZP0|ABI1_HUMAN	tr|A0A8C9K912|A0A8C9K912_PANTA
OG0011784	sp|Q8N2E2|VWDE_HUMAN	tr|A0A8C9MBN2|A0A8C9MBN2_PANTA
OG0011785	sp|Q8N3S3|PHTF2_HUMAN	tr|A0A8C9JL58|A0A8C9JL58_PANTA
OG0011786	sp|Q8NBZ7|UXS1_HUMAN	tr|A0A8C9K194|A0A8C9K194_PANTA
OG0011787	sp|Q93100|KPBB_HUMAN	tr|A0A8C9L0F8|A0A8C9L0F8_PANTA
OG0011788	sp|Q96BH3|ESPB1_HUMAN	tr|A0A8C9J0Q0|A0A8C9J0Q0_PANTA
OG0011789	sp|Q96JC1|VPS39_HUMAN	tr|A0A8C9M6Q8|A0A8C9M6Q8_PANTA
OG0011790	sp|Q9BYB4|GNB1L_HUMAN	tr|A0A8C9K5N7|A0A8C9K5N7_PANTA
OG0011791	sp|Q9H293|IL25_HUMAN	tr|A0A8C9JP37|A0A8C9JP37_PANTA
OG0011792	sp|Q9HB20|PKHA3_HUMAN	tr|A0A8C9JFT5|A0A8C9JFT5_PANTA
OG0011793	sp|Q9HBM1|SPC25_HUMAN	tr|A0A8C9KGV1|A0A8C9KGV1_PANTA
OG0011794	sp|Q9HBZ2|ARNT2_HUMAN	tr|A0A8C9J449|A0A8C9J449_PANTA
OG0011795	sp|Q9HCY8|S10AE_HUMAN	tr|A0A8C9KUV1|A0A8C9KUV1_PANTA
OG0011796	sp|Q9NVT9|ARMC1_HUMAN	tr|A0A8C9J733|A0A8C9J733_PANTA
OG0011797	sp|Q9UGT4|SUSD2_HUMAN	tr|A0A8C9JFU2|A0A8C9JFU2_PANTA
OG0011798	sp|Q9UI30|TR112_HUMAN	tr|A0A8C9KJF7|A0A8C9KJF7_PANTA
OG0011799	sp|Q9UJ55|MAGL2_HUMAN	tr|A0A8C9J1G6|A0A8C9J1G6_PANTA
OG0011800	sp|Q9UJX2|CDC23_HUMAN	tr|A0A8C9KME1|A0A8C9KME1_PANTA
OG0011801	sp|Q9UMQ3|BARX2_HUMAN	tr|A0A8C9JHH7|A0A8C9JHH7_PANTA
OG0011802	sp|E5RG02|PRS46_HUMAN	tr|A0A8C9K2Q0|A0A8C9K2Q0_PANTA
OG0011803	sp|O15212|PFD6_HUMAN	tr|A0A8C9J3U7|A0A8C9J3U7_PANTA
OG0011804	sp|O94818|NOL4_HUMAN	tr|A0A8C9JIL0|A0A8C9JIL0_PANTA
OG0011805	sp|O96011|PX11B_HUMAN	tr|A0A8C9JYH4|A0A8C9JYH4_PANTA
OG0011806	sp|P12694|ODBA_HUMAN	tr|A0A8C9KL50|A0A8C9KL50_PANTA
OG0011807	sp|P25774|CATS_HUMAN	tr|A0A8C9M127|A0A8C9M127_PANTA
OG0011808	sp|P27930|IL1R2_HUMAN	tr|A0A8C9K0S0|A0A8C9K0S0_PANTA
OG0011809	sp|P28676|GRAN_HUMAN	tr|A0A8C9KRT0|A0A8C9KRT0_PANTA
OG0011810	sp|P41146|OPRX_HUMAN	tr|A0A8C9J605|A0A8C9J605_PANTA
OG0011811	sp|P62826|RAN_HUMAN	tr|A0A8C9M4G5|A0A8C9M4G5_PANTA
OG0011812	sp|Q05BQ5|MBTD1_HUMAN	tr|A0A8C9JK84|A0A8C9JK84_PANTA
OG0011813	sp|Q05D60|DEUP1_HUMAN	tr|A0A8C9KLG6|A0A8C9KLG6_PANTA
OG0011814	sp|Q13887|KLF5_HUMAN	tr|A0A8C9K9K7|A0A8C9K9K7_PANTA
OG0011815	sp|Q5T5X7|BEND3_HUMAN	tr|A0A8C9JVL3|A0A8C9JVL3_PANTA
OG0011816	sp|Q5VVQ6|OTU1_HUMAN	tr|A0A8C9M236|A0A8C9M236_PANTA
OG0011817	sp|Q6P280|ZN529_HUMAN	tr|A0A8C9J3K1|A0A8C9J3K1_PANTA
OG0011818	sp|Q6PI97|HOATZ_HUMAN	tr|A0A8C9J9L2|A0A8C9J9L2_PANTA
OG0011819	sp|Q6ZUJ4|CC062_HUMAN	tr|A0A8C9KNF7|A0A8C9KNF7_PANTA
OG0011820	sp|Q7LBC6|KDM3B_HUMAN	tr|A0A8C9M6G7|A0A8C9M6G7_PANTA
OG0011821	sp|Q7RTY0|MOT13_HUMAN	tr|A0A8C9J5U5|A0A8C9J5U5_PANTA
OG0011822	sp|Q7Z2Q7|LRR70_HUMAN	tr|A0A8C9M9G3|A0A8C9M9G3_PANTA
OG0011823	sp|Q7Z570|Z804A_HUMAN	tr|A0A8C9K1I0|A0A8C9K1I0_PANTA
OG0011824	sp|Q86X29|LSR_HUMAN	tr|A0A8C9JRE4|A0A8C9JRE4_PANTA
OG0011825	sp|Q8N3Z6|ZCHC7_HUMAN	tr|A0A8C9JQV4|A0A8C9JQV4_PANTA
OG0011826	sp|Q8N7W2|BEND7_HUMAN	tr|A0A8C9MCE0|A0A8C9MCE0_PANTA
OG0011827	sp|Q8NDZ4|DIK2A_HUMAN	tr|A0A8C9KMG8|A0A8C9KMG8_PANTA
OG0011828	sp|Q8TCT0|CERK1_HUMAN	tr|A0A8C9JHY9|A0A8C9JHY9_PANTA
OG0011829	sp|Q8TDM6|DLG5_HUMAN	tr|A0A8C9J6V5|A0A8C9J6V5_PANTA
OG0011830	sp|Q8WUI4|HDAC7_HUMAN	tr|A0A8C9JQ92|A0A8C9JQ92_PANTA
OG0011831	sp|Q8WVX3|CD003_HUMAN	tr|A0A8C9M613|A0A8C9M613_PANTA
OG0011832	sp|Q92786|PROX1_HUMAN	tr|A0A8C9L1B5|A0A8C9L1B5_PANTA
OG0011833	sp|Q96JG6|VPS50_HUMAN	tr|A0A8C9KJ52|A0A8C9KJ52_PANTA
OG0011834	sp|Q96M96|FGD4_HUMAN	tr|A0A8C9K1D1|A0A8C9K1D1_PANTA
OG0011835	sp|Q96N06|SPT33_HUMAN	tr|A0A8C9J703|A0A8C9J703_PANTA
OG0011836	sp|Q99496|RING2_HUMAN	tr|A0A8C9KSL2|A0A8C9KSL2_PANTA
