Orthogroup	Homo_sapiens	Mustela_putorius_furo
OG0013838	sp|Q16670|ZSC26_HUMAN	tr|M3XQC7|M3XQC7_MUSPF
OG0013839	sp|Q2KJY2|KI26B_HUMAN	tr|A0A8U0SES3|A0A8U0SES3_MUSPF
OG0013840	sp|Q3LI76|KR151_HUMAN	tr|A0A8U0V896|A0A8U0V896_MUSPF
OG0013841	sp|Q53FD0|ZC21C_HUMAN	tr|M3YCU4|M3YCU4_MUSPF
OG0013842	sp|Q53FE4|CD017_HUMAN	tr|A0A8U0MMX5|A0A8U0MMX5_MUSPF
OG0013843	sp|Q5VWP3|MLIP_HUMAN	tr|A0A8U0T3E6|A0A8U0T3E6_MUSPF
OG0013844	sp|Q6NXG1|ESRP1_HUMAN	tr|A0A8U0N5L7|A0A8U0N5L7_MUSPF
OG0013845	sp|Q6ZR62|RTL4_HUMAN	tr|M3Z417|M3Z417_MUSPF
OG0013846	sp|Q7Z2K8|GRIN1_HUMAN	tr|A0A8U0RUG8|A0A8U0RUG8_MUSPF
OG0013847	sp|Q8IVF5|TIAM2_HUMAN	tr|A0A8U0S423|A0A8U0S423_MUSPF
OG0013848	sp|Q8IXS2|DRC2_HUMAN	tr|M3YTG6|M3YTG6_MUSPF
OG0013849	sp|Q8N715|CC185_HUMAN	tr|A0A8U0NHX2|A0A8U0NHX2_MUSPF
OG0013850	sp|Q8N841|TTLL6_HUMAN	tr|A0A8U0UTY8|A0A8U0UTY8_MUSPF
OG0013851	sp|Q8NDM7|CFA43_HUMAN	tr|M3YZD0|M3YZD0_MUSPF
OG0013852	sp|Q8NEV8|EXPH5_HUMAN	tr|A0A8U0T121|A0A8U0T121_MUSPF
OG0013853	sp|Q8WVB3|HEXD_HUMAN	tr|A0A8U0TD57|A0A8U0TD57_MUSPF
OG0013854	sp|Q8WW34|TM239_HUMAN	tr|A0A8U0N8Q3|A0A8U0N8Q3_MUSPF
OG0013855	sp|Q8WYB5|KAT6B_HUMAN	tr|A0A8U0N6M8|A0A8U0N6M8_MUSPF
OG0013856	sp|Q969E8|TSR2_HUMAN	tr|A0A8U0NFV0|A0A8U0NFV0_MUSPF
OG0013857	sp|Q96G42|KLD7B_HUMAN	tr|A0A8U0SLB1|A0A8U0SLB1_MUSPF
OG0013858	sp|Q96J87|CELF6_HUMAN	tr|A0A8U0SXS1|A0A8U0SXS1_MUSPF
OG0013859	sp|Q96KP6|TNIP3_HUMAN	tr|A0A8U0SDB3|A0A8U0SDB3_MUSPF
OG0013860	sp|Q96M86|DNHD1_HUMAN	tr|A0A8U0S1B0|A0A8U0S1B0_MUSPF
OG0013861	sp|Q96NU1|SAM11_HUMAN	tr|A0A8U0ULB3|A0A8U0ULB3_MUSPF
OG0013862	sp|Q9BQ08|RETNB_HUMAN	tr|M3YF68|M3YF68_MUSPF
OG0013863	sp|Q9BU70|TRMO_HUMAN	tr|A0A8U0STA0|A0A8U0STA0_MUSPF
OG0013864	sp|Q9BWT3|PAPOG_HUMAN	tr|M3Y1C6|M3Y1C6_MUSPF
OG0013865	sp|Q9BZB8|CPEB1_HUMAN	tr|A0A8U0N2B8|A0A8U0N2B8_MUSPF
OG0013866	sp|Q9BZM2|PA2GF_HUMAN	tr|A0A8U0R7C2|A0A8U0R7C2_MUSPF
OG0013867	sp|Q9C0H5|RHG39_HUMAN	tr|A0A8U0TA46|A0A8U0TA46_MUSPF
OG0013868	sp|Q9H6S0|YTDC2_HUMAN	tr|A0A8U0USV3|A0A8U0USV3_MUSPF
OG0013869	sp|Q9H7B2|RPF2_HUMAN	tr|A0A8U0MRZ4|A0A8U0MRZ4_MUSPF
OG0013870	sp|Q9NPB8|GPCP1_HUMAN	tr|M1EPC7|M1EPC7_MUSPF
OG0013871	sp|Q9NSP4|CENPM_HUMAN	tr|A0A8U0N7W8|A0A8U0N7W8_MUSPF
OG0013872	sp|Q9NZC2|TREM2_HUMAN	tr|M3YQE2|M3YQE2_MUSPF
OG0013873	sp|Q9NZL9|MAT2B_HUMAN	tr|M3YP34|M3YP34_MUSPF
OG0013874	sp|Q9P281|BAHC1_HUMAN	tr|A0A8U0SGF2|A0A8U0SGF2_MUSPF
OG0013875	sp|Q9P289|STK26_HUMAN	tr|A0A8U0NF80|A0A8U0NF80_MUSPF
OG0013876	sp|Q9UBR2|CATZ_HUMAN	tr|A0A8U0MXX1|A0A8U0MXX1_MUSPF
OG0013877	sp|Q9ULS5|TMCC3_HUMAN	tr|A0A8U0MNK3|A0A8U0MNK3_MUSPF
OG0013878	sp|Q9Y535|RPC8_HUMAN	tr|M3YY81|M3YY81_MUSPF
OG0013879	sp|A0PK05|TMM72_HUMAN	tr|M3Z0S8|M3Z0S8_MUSPF
OG0013880	sp|A6NNM8|TTL13_HUMAN	tr|A0A8U0RFK9|A0A8U0RFK9_MUSPF
OG0013881	sp|O00401|WASL_HUMAN	tr|M3Y5X6|M3Y5X6_MUSPF
OG0013882	sp|O00488|ZN593_HUMAN	tr|A0A8U0SQ75|A0A8U0SQ75_MUSPF
OG0013883	sp|O14579|COPE_HUMAN	tr|M3YVL5|M3YVL5_MUSPF
OG0013884	sp|O43502|RA51C_HUMAN	tr|A0A8U0RMH3|A0A8U0RMH3_MUSPF
OG0013885	sp|O75570|RF1M_HUMAN	tr|M3XS09|M3XS09_MUSPF
OG0013886	sp|O95696|BRD1_HUMAN	tr|A0A8U0T614|A0A8U0T614_MUSPF
OG0013887	sp|P01019|ANGT_HUMAN	tr|M3XZT7|M3XZT7_MUSPF
OG0013888	sp|P08922|ROS1_HUMAN	tr|M3YS80|M3YS80_MUSPF
OG0013889	sp|P0C869|PA24B_HUMAN	tr|A0A8U0MRJ2|A0A8U0MRJ2_MUSPF
OG0013890	sp|P18847|ATF3_HUMAN	tr|M3YWP7|M3YWP7_MUSPF
OG0013891	sp|P30536|TSPO_HUMAN	tr|M3YXY3|M3YXY3_MUSPF
OG0013892	sp|P36383|CXG1_HUMAN	tr|A0A8U0S5C2|A0A8U0S5C2_MUSPF
OG0013893	sp|P45974|UBP5_HUMAN	tr|A0A8U0T1S1|A0A8U0T1S1_MUSPF
OG0013894	sp|P55268|LAMB2_HUMAN	tr|M3YR10|M3YR10_MUSPF
OG0013895	sp|Q0P6H9|TMM62_HUMAN	tr|A0A8U0REA0|A0A8U0REA0_MUSPF
OG0013896	sp|Q10571|MN1_HUMAN	tr|A0A8U0S6V8|A0A8U0S6V8_MUSPF
OG0013897	sp|Q11201|SIA4A_HUMAN	tr|M3XRZ2|M3XRZ2_MUSPF
OG0013898	sp|Q13425|SNTB2_HUMAN	tr|A0A8U0NQ48|A0A8U0NQ48_MUSPF
OG0013899	sp|Q13564|ULA1_HUMAN	tr|A0A8U0SRZ4|A0A8U0SRZ4_MUSPF
OG0013900	sp|Q14126|DSG2_HUMAN	tr|A0A8U0RDS4|A0A8U0RDS4_MUSPF
OG0013901	sp|Q32NC0|CR021_HUMAN	tr|A0A8U0MRT3|A0A8U0MRT3_MUSPF
OG0013902	sp|Q3SXZ7|TTLL9_HUMAN	tr|A0A8U0V5X9|A0A8U0V5X9_MUSPF
OG0013903	sp|Q5EBL8|PDZ11_HUMAN	tr|M3XYN5|M3XYN5_MUSPF
OG0013904	sp|Q5T9G4|ARM12_HUMAN	tr|A0A8U0N7G4|A0A8U0N7G4_MUSPF
OG0013905	sp|Q5VWP2|TET5C_HUMAN	tr|A0A8U0N741|A0A8U0N741_MUSPF
OG0013906	sp|Q6KCM7|SCMC2_HUMAN	tr|A0A8U0S8H2|A0A8U0S8H2_MUSPF
OG0013907	sp|Q6NSI3|FA53A_HUMAN	tr|M3YI97|M3YI97_MUSPF
OG0013908	sp|Q6RI45|BRWD3_HUMAN	tr|A0A8U0TB10|A0A8U0TB10_MUSPF
OG0013909	sp|Q6V1P9|PCD23_HUMAN	tr|A0A8U0V8M6|A0A8U0V8M6_MUSPF
OG0013910	sp|Q6ZTI6|RFLA_HUMAN	tr|A0A8U0MRM4|A0A8U0MRM4_MUSPF
OG0013911	sp|Q7Z4V0|ZN438_HUMAN	tr|A0A8U0NE16|A0A8U0NE16_MUSPF
OG0013912	sp|Q7Z5S9|TM144_HUMAN	tr|M3Z329|M3Z329_MUSPF
OG0013913	sp|Q86TH1|ATL2_HUMAN	tr|M3YLB5|M3YLB5_MUSPF
OG0013914	sp|Q86X51|EZHIP_HUMAN	tr|A0A8U0RJF3|A0A8U0RJF3_MUSPF
OG0013915	sp|Q86Y91|KI18B_HUMAN	tr|A0A8U0S8T7|A0A8U0S8T7_MUSPF
OG0013916	sp|Q8IWZ3|ANKH1_HUMAN	tr|A0A8U0NQ24|A0A8U0NQ24_MUSPF
OG0013917	sp|Q8IZN7|D107A_HUMAN	tr|A0A8U0SFV0|A0A8U0SFV0_MUSPF
OG0013918	sp|Q8N201|INT1_HUMAN	tr|A0A8U0TAD5|A0A8U0TAD5_MUSPF
OG0013919	sp|Q8N2G6|ZCH24_HUMAN	tr|A0A8U0V5G9|A0A8U0V5G9_MUSPF
OG0013920	sp|Q8N3Y7|RDHE2_HUMAN	tr|M3YGA2|M3YGA2_MUSPF
OG0013921	sp|Q8N6L1|KTAP2_HUMAN	tr|A0A8U0NM30|A0A8U0NM30_MUSPF
OG0013922	sp|Q96GD3|SCMH1_HUMAN	tr|A0A8U0R999|A0A8U0R999_MUSPF
OG0013923	sp|Q96IF1|AJUBA_HUMAN	tr|M3Y6V8|M3Y6V8_MUSPF
OG0013924	sp|Q96QZ7|MAGI1_HUMAN	tr|A0A8U0NQ26|A0A8U0NQ26_MUSPF
OG0013925	sp|Q96RG2|PASK_HUMAN	tr|A0A8U0MIV3|A0A8U0MIV3_MUSPF
OG0013926	sp|Q99972|MYOC_HUMAN	tr|A0A8U0SFX8|A0A8U0SFX8_MUSPF
OG0013927	sp|Q9BVS5|TR61B_HUMAN	tr|A0A8U0UV60|A0A8U0UV60_MUSPF
OG0013928	sp|Q9BXJ3|C1QT4_HUMAN	tr|A0A8U0RCZ2|A0A8U0RCZ2_MUSPF
OG0013929	sp|Q9BY12|SCAPE_HUMAN	tr|A0A8U0TFL5|A0A8U0TFL5_MUSPF
OG0013930	sp|Q9BZW5|TM6S1_HUMAN	tr|A0A8U0REV8|A0A8U0REV8_MUSPF
OG0013931	sp|Q9H3L0|MMAD_HUMAN	tr|A0A8U0RCJ0|A0A8U0RCJ0_MUSPF
OG0013932	sp|Q9NPH5|NOX4_HUMAN	tr|A0A8U0RM26|A0A8U0RM26_MUSPF
OG0013933	sp|Q9NQM4|DAAF6_HUMAN	tr|A0A8U0RHM0|A0A8U0RHM0_MUSPF
OG0013934	sp|Q9NR28|DBLOH_HUMAN	tr|M3XSD0|M3XSD0_MUSPF
OG0013935	sp|Q9NRN9|METL5_HUMAN	tr|M3XNY4|M3XNY4_MUSPF
OG0013936	sp|Q9NRP7|STK36_HUMAN	tr|A0A8U0T0A2|A0A8U0T0A2_MUSPF
OG0013937	sp|Q9NS82|AAA1_HUMAN	tr|M3Y886|M3Y886_MUSPF
OG0013938	sp|Q9NX20|RM16_HUMAN	tr|A0A8U0N767|A0A8U0N767_MUSPF
OG0013939	sp|Q9NXX6|NSE4A_HUMAN	tr|A0A8U0NT97|A0A8U0NT97_MUSPF
OG0013940	sp|Q9UFC0|LRWD1_HUMAN	tr|A0A8U0NWX9|A0A8U0NWX9_MUSPF
OG0013941	sp|Q9UIG0|BAZ1B_HUMAN	tr|A0A8U0UWI4|A0A8U0UWI4_MUSPF
OG0013942	sp|Q9Y5V0|ZN706_HUMAN	tr|A0A8U0N592|A0A8U0N592_MUSPF
OG0013943	sp|A6NFT4|CFA73_HUMAN	tr|A0A8U0NTH3|A0A8U0NTH3_MUSPF
OG0013944	sp|B4DS77|SHSA9_HUMAN	tr|A0A8U0MQ59|A0A8U0MQ59_MUSPF
OG0013945	sp|D6REC4|CFA99_HUMAN	tr|A0A8U0UX86|A0A8U0UX86_MUSPF
OG0013946	sp|O14771|ZN213_HUMAN	tr|A0A8U0RN33|A0A8U0RN33_MUSPF
OG0013947	sp|O14802|RPC1_HUMAN	tr|A0A8U0N2B5|A0A8U0N2B5_MUSPF
OG0013948	sp|O14813|PHX2A_HUMAN	tr|A0A8U0T2G2|A0A8U0T2G2_MUSPF
OG0013949	sp|O14926|FSCN2_HUMAN	tr|A0A8U0SI01|A0A8U0SI01_MUSPF
OG0013950	sp|O15041|SEM3E_HUMAN	tr|M3Z3L9|M3Z3L9_MUSPF
OG0013951	sp|O75487|GPC4_HUMAN	tr|A0A8U0REZ1|A0A8U0REZ1_MUSPF
OG0013952	sp|O96000|NDUBA_HUMAN	tr|M3YVT6|M3YVT6_MUSPF
OG0013953	sp|P04150|GCR_HUMAN	tr|A0A8U0RW06|A0A8U0RW06_MUSPF
OG0013954	sp|P16219|ACADS_HUMAN	tr|M3XVY8|M3XVY8_MUSPF
OG0013955	sp|P27105|STOM_HUMAN	tr|A0A8U0T508|A0A8U0T508_MUSPF
OG0013956	sp|P28907|CD38_HUMAN	tr|A0A8U0T436|A0A8U0T436_MUSPF
OG0013957	sp|P35443|TSP4_HUMAN	tr|A0A8U0N3N2|A0A8U0N3N2_MUSPF
OG0013958	sp|P46779|RL28_HUMAN	tr|A0A8U0T6D0|A0A8U0T6D0_MUSPF
OG0013959	sp|P48595|SPB10_HUMAN	tr|M3YYS7|M3YYS7_MUSPF
OG0013960	sp|P49418|AMPH_HUMAN	tr|A0A8U0VB72|A0A8U0VB72_MUSPF
OG0013961	sp|Q04864|REL_HUMAN	tr|M3Y1E1|M3Y1E1_MUSPF
OG0013962	sp|Q06710|PAX8_HUMAN	tr|A0A8U0S234|A0A8U0S234_MUSPF
OG0013963	sp|Q13546|RIPK1_HUMAN	tr|A0A8U0MS33|A0A8U0MS33_MUSPF
OG0013964	sp|Q13952|NFYC_HUMAN	tr|A0A8U0NIP6|A0A8U0NIP6_MUSPF
OG0013965	sp|Q14562|DHX8_HUMAN	tr|M3YE84|M3YE84_MUSPF
OG0013966	sp|Q15828|CYTM_HUMAN	tr|M3YIX9|M3YIX9_MUSPF
OG0013967	sp|Q1MSJ5|CSPP1_HUMAN	tr|A0A8U0RVB1|A0A8U0RVB1_MUSPF
OG0013968	sp|Q2NL98|VMAC_HUMAN	tr|M3Y4F6|M3Y4F6_MUSPF
OG0013969	sp|Q3LI81|KR271_HUMAN	tr|A0A8U0MW91|A0A8U0MW91_MUSPF
OG0013970	sp|Q5SQQ9|VAX1_HUMAN	tr|A0A8U0URF8|A0A8U0URF8_MUSPF
OG0013971	sp|Q5W0Q7|USPL1_HUMAN	tr|A0A8U0RIL6|A0A8U0RIL6_MUSPF
OG0013972	sp|Q658N2|WSCD1_HUMAN	tr|M3YIN4|M3YIN4_MUSPF
OG0013973	sp|Q6EMB2|TTLL5_HUMAN	tr|A0A8U0MES1|A0A8U0MES1_MUSPF
OG0013974	sp|Q6P0N0|M18BP_HUMAN	tr|A0A8U0RHJ4|A0A8U0RHJ4_MUSPF
OG0013975	sp|Q6PIZ9|TRAT1_HUMAN	tr|M3YF74|M3YF74_MUSPF
OG0013976	sp|Q6ZMZ3|SYNE3_HUMAN	tr|M3XVI5|M3XVI5_MUSPF
OG0013977	sp|Q6ZNF0|ACP7_HUMAN	tr|M3Z223|M3Z223_MUSPF
OG0013978	sp|Q6ZUT1|NKAP1_HUMAN	tr|M3XX40|M3XX40_MUSPF
OG0013979	sp|Q70EL4|UBP43_HUMAN	tr|A0A8U0SZ78|A0A8U0SZ78_MUSPF
OG0013980	sp|Q71RC2|LARP4_HUMAN	tr|A0A8U0NG71|A0A8U0NG71_MUSPF
OG0013981	sp|Q7Z6J9|SEN54_HUMAN	tr|A0A8U0MNQ2|A0A8U0MNQ2_MUSPF
OG0013982	sp|Q7Z6K5|ARPIN_HUMAN	tr|M3YWC8|M3YWC8_MUSPF
OG0013983	sp|Q86UU9|TKN4_HUMAN	tr|A0A8U0N2N7|A0A8U0N2N7_MUSPF
OG0013984	sp|Q8IY26|PLPP6_HUMAN	tr|A0A8U0R923|A0A8U0R923_MUSPF
OG0013985	sp|Q8N114|SHSA5_HUMAN	tr|A0A8U0MZ65|A0A8U0MZ65_MUSPF
OG0013986	sp|Q8N144|CXD3_HUMAN	tr|A0A8U0RKG0|A0A8U0RKG0_MUSPF
OG0013987	sp|Q8NFL0|B3GN7_HUMAN	tr|A0A8U0V120|A0A8U0V120_MUSPF
OG0013988	sp|Q8NFY4|SEM6D_HUMAN	tr|A0A8U0MR67|A0A8U0MR67_MUSPF
OG0013989	sp|Q8NHP8|PLBL2_HUMAN	tr|A0A8U0MSC5|A0A8U0MSC5_MUSPF
OG0013990	sp|Q8TAU0|NKX23_HUMAN	tr|A0A8U0RKE0|A0A8U0RKE0_MUSPF
OG0013991	sp|Q8WU20|FRS2_HUMAN	tr|A0A8U0NRU2|A0A8U0NRU2_MUSPF
OG0013992	sp|Q8WVE7|T170A_HUMAN	tr|M3YEU1|M3YEU1_MUSPF
OG0013993	sp|Q92597|NDRG1_HUMAN	tr|M3XRY2|M3XRY2_MUSPF
OG0013994	sp|Q96HY6|DDRGK_HUMAN	tr|M3YBV4|M3YBV4_MUSPF
OG0013995	sp|Q99567|NUP88_HUMAN	tr|A0A8U0V3X7|A0A8U0V3X7_MUSPF
OG0013996	sp|Q99707|METH_HUMAN	tr|A0A8U0NBR9|A0A8U0NBR9_MUSPF
OG0013997	sp|Q99801|NKX31_HUMAN	tr|M3XWD8|M3XWD8_MUSPF
OG0013998	sp|Q9BRQ4|CF300_HUMAN	tr|A0A8U0V0D1|A0A8U0V0D1_MUSPF
OG0013999	sp|Q9BX97|PLVAP_HUMAN	tr|A0A8U0V4R2|A0A8U0V4R2_MUSPF
OG0014000	sp|Q9BXJ0|C1QT5_HUMAN	tr|M3Y267|M3Y267_MUSPF
OG0014001	sp|Q9H3Q1|BORG4_HUMAN	tr|M3Z873|M3Z873_MUSPF
OG0014002	sp|Q9H3R5|CENPH_HUMAN	tr|M3YT77|M3YT77_MUSPF
OG0014003	sp|Q9H9P8|L2HDH_HUMAN	tr|M3Y0Z8|M3Y0Z8_MUSPF
OG0014004	sp|Q9H9Z2|LN28A_HUMAN	tr|M3YWA5|M3YWA5_MUSPF
OG0014005	sp|Q9NP86|CABP5_HUMAN	tr|A0A8U0N4N0|A0A8U0N4N0_MUSPF
OG0014006	sp|Q9NRC9|OTOR_HUMAN	tr|M3XQM7|M3XQM7_MUSPF
OG0014007	sp|Q9NS18|GLRX2_HUMAN	tr|M3XZV0|M3XZV0_MUSPF
OG0014008	sp|Q9NTK1|DEPP1_HUMAN	tr|G9L0L3|G9L0L3_MUSPF
OG0014009	sp|Q9NVS2|RT18A_HUMAN	tr|A0A8U0MF72|A0A8U0MF72_MUSPF
OG0014010	sp|Q9NWX6|THG1_HUMAN	tr|M3YPV2|M3YPV2_MUSPF
OG0014011	sp|Q9NYF3|FA53C_HUMAN	tr|A0A8U0SRY5|A0A8U0SRY5_MUSPF
OG0014012	sp|Q9NZ72|STMN3_HUMAN	tr|A0A8U0MXW3|A0A8U0MXW3_MUSPF
OG0014013	sp|Q9UKR3|KLK13_HUMAN	tr|A0A8U0N402|A0A8U0N402_MUSPF
OG0014014	sp|Q9UKY4|POMT2_HUMAN	tr|M3YBS5|M3YBS5_MUSPF
OG0014015	sp|Q9UNY4|TTF2_HUMAN	tr|M3XR90|M3XR90_MUSPF
OG0014016	sp|Q9Y2E6|DTX4_HUMAN	tr|M3XMN6|M3XMN6_MUSPF
OG0014017	sp|O00418|EF2K_HUMAN	tr|M3YZE2|M3YZE2_MUSPF
OG0014018	sp|O60220|TIM8A_HUMAN	tr|M3XSV7|M3XSV7_MUSPF
OG0014019	sp|O75052|CAPON_HUMAN	tr|A0A8U0NTF9|A0A8U0NTF9_MUSPF
OG0014020	sp|O95665|NTR2_HUMAN	tr|M3YQ63|M3YQ63_MUSPF
OG0014021	sp|P05019|IGF1_HUMAN	tr|A0A8U0V5F0|A0A8U0V5F0_MUSPF
OG0014022	sp|P0C024|NUDT7_HUMAN	tr|A0A8U0MU03|A0A8U0MU03_MUSPF
OG0014023	sp|P20933|ASPG_HUMAN	tr|A0A8U0RIY5|A0A8U0RIY5_MUSPF
OG0014024	sp|P24539|AT5F1_HUMAN	tr|M3Y083|M3Y083_MUSPF
OG0014025	sp|P27694|RFA1_HUMAN	tr|M3YNW5|M3YNW5_MUSPF
OG0014026	sp|P41161|ETV5_HUMAN	tr|A0A8U0MKE2|A0A8U0MKE2_MUSPF
OG0014027	sp|P49721|PSB2_HUMAN	tr|M3YTX0|M3YTX0_MUSPF
OG0014028	sp|P50583|AP4A_HUMAN	tr|G9KE93|G9KE93_MUSPF
OG0014029	sp|P51168|SCNNB_HUMAN	tr|M3YKZ9|M3YKZ9_MUSPF
OG0014030	sp|P51797|CLCN6_HUMAN	tr|A0A8U0TB91|A0A8U0TB91_MUSPF
OG0014031	sp|P52429|DGKE_HUMAN	tr|M3YVC1|M3YVC1_MUSPF
OG0014032	sp|P53671|LIMK2_HUMAN	tr|A0A8U0NZS5|A0A8U0NZS5_MUSPF
OG0014033	sp|P57740|NU107_HUMAN	tr|M3Z1D4|M3Z1D4_MUSPF
OG0014034	sp|Q02548|PAX5_HUMAN	tr|A0A8U0MMD1|A0A8U0MMD1_MUSPF
OG0014035	sp|Q07617|SPAG1_HUMAN	tr|A0A8U0V0V9|A0A8U0V0V9_MUSPF
OG0014036	sp|Q0P6D2|DIK1C_HUMAN	tr|A0A8U0MKT7|A0A8U0MKT7_MUSPF
OG0014037	sp|Q13636|RAB31_HUMAN	tr|M3XZU4|M3XZU4_MUSPF
OG0014038	sp|Q14202|ZMYM3_HUMAN	tr|A0A8U0NCK0|A0A8U0NCK0_MUSPF
OG0014039	sp|Q15847|ADIRF_HUMAN	tr|A0A8U0N4C0|A0A8U0N4C0_MUSPF
OG0014040	sp|Q53EP0|FND3B_HUMAN	tr|M3Z0D8|M3Z0D8_MUSPF
OG0014041	sp|Q5SXM2|SNPC4_HUMAN	tr|A0A8U0MW83|A0A8U0MW83_MUSPF
OG0014042	sp|Q5TBC7|B2L15_HUMAN	tr|M3Y1T3|M3Y1T3_MUSPF
OG0014043	sp|Q5VY43|PEAR1_HUMAN	tr|A0A8U0SGV2|A0A8U0SGV2_MUSPF
OG0014044	sp|Q6DKI1|RL7L_HUMAN	tr|A0A8U0MF48|A0A8U0MF48_MUSPF
OG0014045	sp|Q6UWN8|ISK6_HUMAN	tr|A0A8U0RVF6|A0A8U0RVF6_MUSPF
OG0014046	sp|Q6UXP7|F151B_HUMAN	tr|A0A8U0UWX8|A0A8U0UWX8_MUSPF
OG0014047	sp|Q7Z5M5|TMC3_HUMAN	tr|A0A8U0NYJ5|A0A8U0NYJ5_MUSPF
OG0014048	sp|Q86TI0|TBCD1_HUMAN	tr|M3Y3I5|M3Y3I5_MUSPF
OG0014049	sp|Q8IUI8|CRLF3_HUMAN	tr|A0A8U0MLS6|A0A8U0MLS6_MUSPF
OG0014050	sp|Q8N0W5|IQCK_HUMAN	tr|A0A8U0MQ22|A0A8U0MQ22_MUSPF
OG0014051	sp|Q8N556|AFAP1_HUMAN	tr|A0A8U0RV63|A0A8U0RV63_MUSPF
OG0014052	sp|Q8N9A8|NEPR1_HUMAN	tr|M3XVH8|M3XVH8_MUSPF
OG0014053	sp|Q8ND56|LS14A_HUMAN	tr|A0A8U0UZD2|A0A8U0UZD2_MUSPF
OG0014054	sp|Q8NFF5|FAD1_HUMAN	tr|A0A8U0SHC6|A0A8U0SHC6_MUSPF
OG0014055	sp|Q8TEB9|RHBL4_HUMAN	tr|A0A8U0T661|A0A8U0T661_MUSPF
OG0014056	sp|Q8WVD5|RN141_HUMAN	tr|M3YN44|M3YN44_MUSPF
OG0014057	sp|Q8WW14|CJ082_HUMAN	tr|M3XWE7|M3XWE7_MUSPF
OG0014058	sp|Q969J3|BORC5_HUMAN	tr|A0A8U0MUZ2|A0A8U0MUZ2_MUSPF
OG0014059	sp|Q96FC7|PHIPL_HUMAN	tr|M3YHV6|M3YHV6_MUSPF
OG0014060	sp|Q96FK6|WDR89_HUMAN	tr|M3Z7F4|M3Z7F4_MUSPF
OG0014061	sp|Q96H20|SNF8_HUMAN	tr|M3YV86|M3YV86_MUSPF
OG0014062	sp|Q96HJ9|FMC1_HUMAN	tr|G9L1Z4|G9L1Z4_MUSPF
OG0014063	sp|Q96MU8|KREM1_HUMAN	tr|A0A8U0S6Q3|A0A8U0S6Q3_MUSPF
OG0014064	sp|Q96MZ0|GD1L1_HUMAN	tr|M3Z1V1|M3Z1V1_MUSPF
OG0014065	sp|Q96PU4|UHRF2_HUMAN	tr|G9KWK5|G9KWK5_MUSPF
OG0014066	sp|Q9BY10|TSCOT_HUMAN	tr|A0A8U0S7B6|A0A8U0S7B6_MUSPF
OG0014067	sp|Q9H3T2|SEM6C_HUMAN	tr|A0A8U0ND82|A0A8U0ND82_MUSPF
OG0014068	sp|Q9H9V4|RN122_HUMAN	tr|M3YFE3|M3YFE3_MUSPF
OG0014069	sp|Q9HAN9|NMNA1_HUMAN	tr|A0A8U0R8H5|A0A8U0R8H5_MUSPF
OG0014070	sp|Q9HCB6|SPON1_HUMAN	tr|M3YP07|M3YP07_MUSPF
OG0014071	sp|Q9NQU5|PAK6_HUMAN	tr|M3YAH9|M3YAH9_MUSPF
OG0014072	sp|Q9NRF9|DPOE3_HUMAN	tr|M3Y960|M3Y960_MUSPF
OG0014073	sp|Q9NVF7|FBX28_HUMAN	tr|M3XY18|M3XY18_MUSPF
OG0014074	sp|Q9NVV0|TM38B_HUMAN	tr|M3Y736|M3Y736_MUSPF
OG0014075	sp|Q9NX18|SDHF2_HUMAN	tr|M3YRU3|M3YRU3_MUSPF
OG0014076	sp|Q9P2K2|TXD16_HUMAN	tr|M3Y1V8|M3Y1V8_MUSPF
OG0014077	sp|Q9UHQ1|NARF_HUMAN	tr|M3YHP3|M3YHP3_MUSPF
OG0014078	sp|Q9UKN5|PRDM4_HUMAN	tr|A0A8U0SDZ0|A0A8U0SDZ0_MUSPF
OG0014079	sp|Q9UKW4|VAV3_HUMAN	tr|A0A8U0V309|A0A8U0V309_MUSPF
OG0014080	sp|Q9Y2W2|WBP11_HUMAN	tr|G9KXL1|G9KXL1_MUSPF
OG0014081	sp|Q9Y3S2|ZN330_HUMAN	tr|M3YXD1|M3YXD1_MUSPF
OG0014082	sp|A2RRP1|NBAS_HUMAN	tr|M3YQ77|M3YQ77_MUSPF
OG0014083	sp|A6NIN4|RN227_HUMAN	tr|A0A8U0V428|A0A8U0V428_MUSPF
OG0014084	sp|O15054|KDM6B_HUMAN	tr|A0A8U0SA87|A0A8U0SA87_MUSPF
OG0014085	sp|O43347|MSI1H_HUMAN	tr|A0A8U0UWL8|A0A8U0UWL8_MUSPF
OG0014086	sp|O75477|ERLN1_HUMAN	tr|A0A8U0STY5|A0A8U0STY5_MUSPF
OG0014087	sp|O95406|CNIH1_HUMAN	tr|A0A8U0MEI4|A0A8U0MEI4_MUSPF
OG0014088	sp|P05423|RPC4_HUMAN	tr|M3XX24|M3XX24_MUSPF
OG0014089	sp|P0DJR0|GIMD1_HUMAN	tr|A0A8U0MN22|A0A8U0MN22_MUSPF
OG0014090	sp|P11684|UTER_HUMAN	tr|G9KMK8|G9KMK8_MUSPF
OG0014091	sp|P13674|P4HA1_HUMAN	tr|A0A8U0N7M6|A0A8U0N7M6_MUSPF
OG0014092	sp|P16885|PLCG2_HUMAN	tr|A0A8U0RZT6|A0A8U0RZT6_MUSPF
OG0014093	sp|P18615|NELFE_HUMAN	tr|A0A8U0T807|A0A8U0T807_MUSPF
OG0014094	sp|P29322|EPHA8_HUMAN	tr|M3YWZ2|M3YWZ2_MUSPF
