Orthogroup	Homo_sapiens	Myotis_brandtii
OG0009779	sp|Q9H607|OCEL1_HUMAN	tr|S7MEW1|S7MEW1_MYOBR
OG0009780	sp|Q9HAC8|UBTD1_HUMAN	tr|S7NSB4|S7NSB4_MYOBR
OG0009781	sp|Q9HB71|CYBP_HUMAN	tr|S7MVZ0|S7MVZ0_MYOBR
OG0009782	sp|Q9HDC9|APMAP_HUMAN	tr|S7MWE9|S7MWE9_MYOBR
OG0009783	sp|Q9NX24|NHP2_HUMAN	tr|S7MUZ8|S7MUZ8_MYOBR
OG0009784	sp|Q9UNG2|TNF18_HUMAN	tr|S7PKM9|S7PKM9_MYOBR
OG0009785	sp|Q9Y2F5|ICE1_HUMAN	tr|S7MGM7|S7MGM7_MYOBR
OG0009786	sp|O14972|VP26C_HUMAN	tr|S7P3B0|S7P3B0_MYOBR
OG0009787	sp|O15432|COPT2_HUMAN	tr|S7MYP7|S7MYP7_MYOBR
OG0009788	sp|O75949|NALF2_HUMAN	tr|S7NU65|S7NU65_MYOBR
OG0009789	sp|P04626|ERBB2_HUMAN	tr|S7MLI8|S7MLI8_MYOBR
OG0009790	sp|P0CAP1|MYZAP_HUMAN	tr|S7MUZ7|S7MUZ7_MYOBR
OG0009791	sp|P31040|SDHA_HUMAN	tr|S7MGQ2|S7MGQ2_MYOBR
OG0009792	sp|P32970|CD70_HUMAN	tr|S7PAR8|S7PAR8_MYOBR
OG0009793	sp|P35367|HRH1_HUMAN	tr|S7PNY4|S7PNY4_MYOBR
OG0009794	sp|P53367|ARFP1_HUMAN	tr|S7PJF2|S7PJF2_MYOBR
OG0009795	sp|P53701|CCHL_HUMAN	tr|S7NJM1|S7NJM1_MYOBR
OG0009796	sp|P54851|EMP2_HUMAN	tr|S7N4Y6|S7N4Y6_MYOBR
OG0009797	sp|P54886|P5CS_HUMAN	tr|S7QES6|S7QES6_MYOBR
OG0009798	sp|Q14192|FHL2_HUMAN	tr|S7PBV3|S7PBV3_MYOBR
OG0009799	sp|Q15582|BGH3_HUMAN	tr|S7PB98|S7PB98_MYOBR
OG0009800	sp|Q16348|S15A2_HUMAN	tr|S7PRC3|S7PRC3_MYOBR
OG0009801	sp|Q2M1Z3|RHG31_HUMAN	tr|S7N8K5|S7N8K5_MYOBR
OG0009802	sp|Q5W0Z9|ZDH20_HUMAN	tr|S7PZ34|S7PZ34_MYOBR
OG0009803	sp|Q86VH5|LRRT3_HUMAN	tr|S7Q0B5|S7Q0B5_MYOBR
OG0009804	sp|Q86VV8|RTTN_HUMAN	tr|S7ML24|S7ML24_MYOBR
OG0009805	sp|Q8IVT5|KSR1_HUMAN	tr|S7PUV4|S7PUV4_MYOBR
OG0009806	sp|Q8N136|DAW1_HUMAN	tr|S7NK42|S7NK42_MYOBR
OG0009807	sp|Q8NBK3|SUMF1_HUMAN	tr|S7Q918|S7Q918_MYOBR
OG0009808	sp|Q8NHM5|KDM2B_HUMAN	tr|S7NAW4|S7NAW4_MYOBR
OG0009809	sp|Q8TCB6|O51E1_HUMAN	tr|S7NQM8|S7NQM8_MYOBR
OG0009810	sp|Q8TDL5|BPIB1_HUMAN	tr|S7PYV2|S7PYV2_MYOBR
OG0009811	sp|Q8WTW4|NPRL2_HUMAN	tr|S7MUX5|S7MUX5_MYOBR
OG0009812	sp|Q8WZ74|CTTB2_HUMAN	tr|S7N4M7|S7N4M7_MYOBR
OG0009813	sp|Q96CD2|COAC_HUMAN	tr|S7NKR1|S7NKR1_MYOBR
OG0009814	sp|Q96E16|SMI19_HUMAN	tr|S7NVC8|S7NVC8_MYOBR
OG0009815	sp|Q96KN9|CXD4_HUMAN	tr|S7Q2Z5|S7Q2Z5_MYOBR
OG0009816	sp|Q96PD7|DGAT2_HUMAN	tr|S7QD10|S7QD10_MYOBR
OG0009817	sp|Q99551|MTEF1_HUMAN	tr|S7N9J1|S7N9J1_MYOBR
OG0009818	sp|Q99619|SPSB2_HUMAN	tr|S7PN98|S7PN98_MYOBR
OG0009819	sp|Q9BWF2|TRAIP_HUMAN	tr|S7MS08|S7MS08_MYOBR
OG0009820	sp|Q9BY84|DUS16_HUMAN	tr|S7MX91|S7MX91_MYOBR
OG0009821	sp|Q9H9J2|RM44_HUMAN	tr|S7NLP4|S7NLP4_MYOBR
OG0009822	sp|Q9HA38|ZMAT3_HUMAN	tr|S7QAR0|S7QAR0_MYOBR
OG0009823	sp|Q9NWQ8|PHAG1_HUMAN	tr|S7Q2P3|S7Q2P3_MYOBR
OG0009824	sp|Q9NWX5|ASB6_HUMAN	tr|S7NI47|S7NI47_MYOBR
OG0009825	sp|Q9NYM9|BET1L_HUMAN	tr|S7MVH4|S7MVH4_MYOBR
OG0009826	sp|Q9UBX1|CATF_HUMAN	tr|S7MTD4|S7MTD4_MYOBR
OG0009828	sp|Q9Y5W9|SNX11_HUMAN	tr|S7MLL7|S7MLL7_MYOBR
OG0009829	sp|O15372|EIF3H_HUMAN	tr|S7P4I8|S7P4I8_MYOBR
OG0009830	sp|O60336|MABP1_HUMAN	tr|S7P1P1|S7P1P1_MYOBR
OG0009831	sp|O75293|GA45B_HUMAN	tr|S7P610|S7P610_MYOBR
OG0009832	sp|O75319|DUS11_HUMAN	tr|S7PKQ8|S7PKQ8_MYOBR
OG0009833	sp|O75600|KBL_HUMAN	tr|S7QB19|S7QB19_MYOBR
OG0009834	sp|O94874|UFL1_HUMAN	tr|S7PJI3|S7PJI3_MYOBR
OG0009835	sp|O95925|EPPI_HUMAN	tr|S7N335|S7N335_MYOBR
OG0009836	sp|P01222|TSHB_HUMAN	tr|S7MIJ3|S7MIJ3_MYOBR
OG0009837	sp|P02751|FINC_HUMAN	tr|S7NJT7|S7NJT7_MYOBR
OG0009838	sp|P10323|ACRO_HUMAN	tr|S7PEW4|S7PEW4_MYOBR
OG0009839	sp|P30626|SORCN_HUMAN	tr|S7PZB5|S7PZB5_MYOBR
OG0009840	sp|P49366|DHYS_HUMAN	tr|S7NKW0|S7NKW0_MYOBR
OG0009841	sp|Q13444|ADA15_HUMAN	tr|S7MVN9|S7MVN9_MYOBR
OG0009842	sp|Q13515|BFSP2_HUMAN	tr|S7PDW1|S7PDW1_MYOBR
OG0009843	sp|Q3SY00|T10IP_HUMAN	tr|S7MQD7|S7MQD7_MYOBR
OG0009844	sp|Q3ZAQ7|VMA21_HUMAN	tr|S7Q950|S7Q950_MYOBR
OG0009845	sp|Q5JU00|DRC5_HUMAN	tr|S7P2S5|S7P2S5_MYOBR
OG0009846	sp|Q5SZL2|CE85L_HUMAN	tr|S7MID2|S7MID2_MYOBR
OG0009847	sp|Q6NUM9|RETST_HUMAN	tr|S7NJV1|S7NJV1_MYOBR
OG0009848	sp|Q6PID8|KLD10_HUMAN	tr|S7PM97|S7PM97_MYOBR
OG0009849	sp|Q6UWH4|GAK1B_HUMAN	tr|S7P241|S7P241_MYOBR
OG0009850	sp|Q6UXX5|ITIH6_HUMAN	tr|S7MLM7|S7MLM7_MYOBR
OG0009851	sp|Q6ZUT3|FRMD7_HUMAN	tr|S7N6S0|S7N6S0_MYOBR
OG0009852	sp|Q86VU5|CMTD1_HUMAN	tr|S7MQZ1|S7MQZ1_MYOBR
OG0009853	sp|Q8IVP5|FUND1_HUMAN	tr|S7N223|S7N223_MYOBR
OG0009854	sp|Q8IYP2|PRS58_HUMAN	tr|S7PXB3|S7PXB3_MYOBR
OG0009855	sp|Q8N567|ZCHC9_HUMAN	tr|S7NYB2|S7NYB2_MYOBR
OG0009856	sp|Q8N9I9|DTX3_HUMAN	tr|S7NE62|S7NE62_MYOBR
OG0009857	sp|Q8TAA1|RNS11_HUMAN	tr|S7PI05|S7PI05_MYOBR
OG0009858	sp|Q8WVB6|CTF18_HUMAN	tr|S7PPH3|S7PPH3_MYOBR
OG0009859	sp|Q8WWX0|ASB5_HUMAN	tr|S7NC67|S7NC67_MYOBR
OG0009860	sp|Q8WXX5|DNJC9_HUMAN	tr|S7PFM4|S7PFM4_MYOBR
OG0009861	sp|Q92598|HS105_HUMAN	tr|S7NBZ6|S7NBZ6_MYOBR
OG0009862	sp|Q92624|APBP2_HUMAN	tr|S7MFS2|S7MFS2_MYOBR
OG0009863	sp|Q96CB8|INT12_HUMAN	tr|S7Q0V8|S7Q0V8_MYOBR
OG0009864	sp|Q96EP1|CHFR_HUMAN	tr|S7PU88|S7PU88_MYOBR
OG0009866	sp|Q9GZN8|CT027_HUMAN	tr|S7PWT6|S7PWT6_MYOBR
OG0009867	sp|Q9GZX9|TWSG1_HUMAN	tr|S7PCX1|S7PCX1_MYOBR
OG0009868	sp|Q9H3S1|SEM4A_HUMAN	tr|S7MVR5|S7MVR5_MYOBR
OG0009869	sp|Q9HCP6|HHATL_HUMAN	tr|S7MJ25|S7MJ25_MYOBR
OG0009870	sp|Q9NR97|TLR8_HUMAN	tr|S7NHK2|S7NHK2_MYOBR
OG0009871	sp|Q9NTJ3|SMC4_HUMAN	tr|S7MQ61|S7MQ61_MYOBR
OG0009872	sp|Q9NZ45|CISD1_HUMAN	tr|S7MRN0|S7MRN0_MYOBR
OG0009873	sp|Q9UBL9|P2RX2_HUMAN	tr|S7N4U8|S7N4U8_MYOBR
OG0009874	sp|Q9UF47|DNJ5B_HUMAN	tr|S7PKZ2|S7PKZ2_MYOBR
OG0009875	sp|Q9UG01|IF172_HUMAN	tr|S7N7J5|S7N7J5_MYOBR
OG0009876	sp|Q9UKK9|NUDT5_HUMAN	tr|S7NCH8|S7NCH8_MYOBR
OG0009877	sp|Q9UPU7|TBD2B_HUMAN	tr|S7N6Z7|S7N6Z7_MYOBR
OG0009878	sp|A0A1B0GTZ2|CC196_HUMAN	tr|S7NES4|S7NES4_MYOBR
OG0009879	sp|A6NNS2|DRS7C_HUMAN	tr|S7PX38|S7PX38_MYOBR
OG0009880	sp|O00590|ACKR2_HUMAN	tr|S7P1T3|S7P1T3_MYOBR
OG0009881	sp|O14684|PTGES_HUMAN	tr|S7Q8C2|S7Q8C2_MYOBR
OG0009882	sp|O60519|CRBL2_HUMAN	tr|S7MUS6|S7MUS6_MYOBR
OG0009883	sp|O60831|PRAF2_HUMAN	tr|S7MQM8|S7MQM8_MYOBR
OG0009884	sp|O94812|BAIP3_HUMAN	tr|S7MU36|S7MU36_MYOBR
OG0009886	sp|P05814|CASB_HUMAN	tr|S7NIM7|S7NIM7_MYOBR
OG0009887	sp|P0C623|OR4Q2_HUMAN	tr|S7MDY5|S7MDY5_MYOBR
OG0009888	sp|P11487|FGF3_HUMAN	tr|S7MQK3|S7MQK3_MYOBR
OG0009889	sp|P16410|CTLA4_HUMAN	tr|S7N676|S7N676_MYOBR
OG0009890	sp|P28067|DMA_HUMAN	tr|S7MW84|S7MW84_MYOBR
OG0009891	sp|P33764|S10A3_HUMAN	tr|S7MY99|S7MY99_MYOBR
OG0009892	sp|P43897|EFTS_HUMAN	tr|S7NEJ3|S7NEJ3_MYOBR
OG0009893	sp|P53350|PLK1_HUMAN	tr|S7Q9K5|S7Q9K5_MYOBR
OG0009894	sp|P98171|RHG04_HUMAN	tr|S7NTH3|S7NTH3_MYOBR
OG0009895	sp|Q00973|B4GN1_HUMAN	tr|S7PXE6|S7PXE6_MYOBR
OG0009896	sp|Q07075|AMPE_HUMAN	tr|S7N3F5|S7N3F5_MYOBR
OG0009897	sp|Q09013|DMPK_HUMAN	tr|S7MNX4|S7MNX4_MYOBR
OG0009898	sp|Q12824|SNF5_HUMAN	tr|S7NAZ5|S7NAZ5_MYOBR
OG0009899	sp|Q13586|STIM1_HUMAN	tr|S7PD63|S7PD63_MYOBR
OG0009900	sp|Q15742|NAB2_HUMAN	tr|S7Q436|S7Q436_MYOBR
OG0009902	sp|Q3V6T2|GRDN_HUMAN	tr|S7QD88|S7QD88_MYOBR
OG0009903	sp|Q4W4Y0|CN028_HUMAN	tr|S7NAH0|S7NAH0_MYOBR
OG0009904	sp|Q5U4P2|ASPH1_HUMAN	tr|S7NJ84|S7NJ84_MYOBR
OG0009905	sp|Q6ZNB6|NFXL1_HUMAN	tr|S7NUZ7|S7NUZ7_MYOBR
OG0009907	sp|Q8IW45|NNRD_HUMAN	tr|S7NPA9|S7NPA9_MYOBR
OG0009908	sp|Q8IXI2|MIRO1_HUMAN	tr|S7PUX2|S7PUX2_MYOBR
OG0009909	sp|Q8IZU2|WDR17_HUMAN	tr|S7PSX9|S7PSX9_MYOBR
OG0009910	sp|Q8N2F6|ARM10_HUMAN	tr|S7MMZ0|S7MMZ0_MYOBR
OG0009911	sp|Q8N3G9|TM130_HUMAN	tr|S7NF71|S7NF71_MYOBR
OG0009912	sp|Q8TCI5|PIFO_HUMAN	tr|S7P1C2|S7P1C2_MYOBR
OG0009913	sp|Q92481|AP2B_HUMAN	tr|S7MLQ6|S7MLQ6_MYOBR
OG0009914	sp|Q92630|DYRK2_HUMAN	tr|S7N3U4|S7N3U4_MYOBR
OG0009915	sp|Q96EY7|PTCD3_HUMAN	tr|S7Q8X4|S7Q8X4_MYOBR
OG0009916	sp|Q96N46|TTC14_HUMAN	tr|S7MJG1|S7MJG1_MYOBR
OG0009917	sp|Q96RU8|TRIB1_HUMAN	tr|S7PTE2|S7PTE2_MYOBR
OG0009918	sp|Q9BTX1|NDC1_HUMAN	tr|S7Q3C8|S7Q3C8_MYOBR
OG0009919	sp|Q9BZD4|NUF2_HUMAN	tr|S7Q6W8|S7Q6W8_MYOBR
OG0009920	sp|Q9H5Z6|F124B_HUMAN	tr|S7NM16|S7NM16_MYOBR
OG0009921	sp|Q9HBL8|NMRL1_HUMAN	tr|S7P5G4|S7P5G4_MYOBR
OG0009922	sp|Q9HCK4|ROBO2_HUMAN	tr|S7MVG1|S7MVG1_MYOBR
OG0009923	sp|Q9NP87|DPOLM_HUMAN	tr|S7NKX1|S7NKX1_MYOBR
OG0009924	sp|Q9NQ35|NRIP3_HUMAN	tr|S7PVI1|S7PVI1_MYOBR
OG0009925	sp|Q9NQ48|LZTL1_HUMAN	tr|S7PU90|S7PU90_MYOBR
OG0009926	sp|Q9NRR4|RNC_HUMAN	tr|S7P4M4|S7P4M4_MYOBR
OG0009927	sp|Q9NU22|MDN1_HUMAN	tr|S7PSE7|S7PSE7_MYOBR
OG0009928	sp|Q9UBV4|WNT16_HUMAN	tr|S7NSE6|S7NSE6_MYOBR
OG0009929	sp|Q9ULV5|HSF4_HUMAN	tr|S7PT05|S7PT05_MYOBR
OG0009931	sp|A2RU67|F234B_HUMAN	tr|S7MX81|S7MX81_MYOBR
OG0009932	sp|A5PL33|KRBA1_HUMAN	tr|S7PZ68|S7PZ68_MYOBR
OG0009933	sp|O43379|WDR62_HUMAN	tr|S7MP88|S7MP88_MYOBR
OG0009934	sp|O60303|KATIP_HUMAN	tr|S7N2N0|S7N2N0_MYOBR
OG0009935	sp|O75489|NDUS3_HUMAN	tr|S7N1D4|S7N1D4_MYOBR
OG0009936	sp|O94804|STK10_HUMAN	tr|S7PY78|S7PY78_MYOBR
OG0009937	sp|O95273|CCDB1_HUMAN	tr|S7NE64|S7NE64_MYOBR
OG0009938	sp|P05120|PAI2_HUMAN	tr|S7MMW2|S7MMW2_MYOBR
OG0009939	sp|P09622|DLDH_HUMAN	tr|S7MGB9|S7MGB9_MYOBR
OG0009940	sp|P14672|GLUT4_HUMAN	tr|S7NG63|S7NG63_MYOBR
OG0009941	sp|P18564|ITB6_HUMAN	tr|S7MHN3|S7MHN3_MYOBR
OG0009942	sp|P34981|TRFR_HUMAN	tr|S7PG66|S7PG66_MYOBR
OG0009943	sp|P48029|SC6A8_HUMAN	tr|S7NSX1|S7NSX1_MYOBR
OG0009944	sp|P51679|CCR4_HUMAN	tr|S7PUA8|S7PUA8_MYOBR
OG0009945	sp|Q12765|SCRN1_HUMAN	tr|S7MQI4|S7MQI4_MYOBR
OG0009946	sp|Q13144|EI2BE_HUMAN	tr|S7N5X8|S7N5X8_MYOBR
OG0009947	sp|Q14697|GANAB_HUMAN	tr|S7P3R6|S7P3R6_MYOBR
OG0009948	sp|Q15386|UBE3C_HUMAN	tr|S7MJP7|S7MJP7_MYOBR
OG0009949	sp|Q15751|HERC1_HUMAN	tr|S7P2Z6|S7P2Z6_MYOBR
OG0009950	sp|Q17RG1|KCD19_HUMAN	tr|S7NAI9|S7NAI9_MYOBR
OG0009951	sp|Q5BJF6|ODFP2_HUMAN	tr|S7NIG1|S7NIG1_MYOBR
OG0009952	sp|Q5SNT2|TM201_HUMAN	tr|S7N7T1|S7N7T1_MYOBR
OG0009953	sp|Q69YW2|STUM_HUMAN	tr|S7Q687|S7Q687_MYOBR
OG0009954	sp|Q6ZMT4|KDM7A_HUMAN	tr|S7PQN4|S7PQN4_MYOBR
OG0009955	sp|Q71RG4|TMUB2_HUMAN	tr|S7MS07|S7MS07_MYOBR
OG0009956	sp|Q8IW52|SLIK4_HUMAN	tr|S7NXY9|S7NXY9_MYOBR
OG0009957	sp|Q8IYE1|CCD13_HUMAN	tr|S7MKM8|S7MKM8_MYOBR
OG0009958	sp|Q8N159|NAGS_HUMAN	tr|S7P7U9|S7P7U9_MYOBR
OG0009959	sp|Q8NH40|OR6S1_HUMAN	tr|S7MTE3|S7MTE3_MYOBR
OG0009960	sp|Q96A22|CK052_HUMAN	tr|S7MDN4|S7MDN4_MYOBR
OG0009961	sp|Q96GW9|SYMM_HUMAN	tr|S7N5M5|S7N5M5_MYOBR
OG0009962	sp|Q96JH7|VCIP1_HUMAN	tr|S7PIR8|S7PIR8_MYOBR
OG0009963	sp|Q96MS3|GL1D1_HUMAN	tr|S7NT38|S7NT38_MYOBR
OG0009964	sp|Q96PE2|ARHGH_HUMAN	tr|S7MV54|S7MV54_MYOBR
OG0009965	sp|Q99590|SCAFB_HUMAN	tr|S7Q8V2|S7Q8V2_MYOBR
OG0009966	sp|Q9BT92|TCHP_HUMAN	tr|S7MRW4|S7MRW4_MYOBR
OG0009967	sp|Q9BWG6|SCNM1_HUMAN	tr|S7NGN4|S7NGN4_MYOBR
OG0009968	sp|Q9H1E5|TMX4_HUMAN	tr|S7N9N9|S7N9N9_MYOBR
OG0009969	sp|Q9H2D1|MFTC_HUMAN	tr|S7NEN2|S7NEN2_MYOBR
OG0009970	sp|Q9H553|ALG2_HUMAN	tr|S7N0J1|S7N0J1_MYOBR
OG0009971	sp|Q9H6B1|Z385D_HUMAN	tr|S7MPC8|S7MPC8_MYOBR
OG0009972	sp|Q9HA82|CERS4_HUMAN	tr|S7N197|S7N197_MYOBR
OG0009973	sp|Q9NZI2|KCIP1_HUMAN	tr|S7MJ18|S7MJ18_MYOBR
OG0009974	sp|Q9P2N2|RHG28_HUMAN	tr|S7N050|S7N050_MYOBR
OG0009975	sp|Q9UKY1|ZHX1_HUMAN	tr|S7Q854|S7Q854_MYOBR
OG0009976	sp|Q9Y3B7|RM11_HUMAN	tr|S7PF33|S7PF33_MYOBR
OG0009977	sp|Q9Y4F4|TGRM1_HUMAN	tr|S7PTN3|S7PTN3_MYOBR
OG0009978	sp|A5LHX3|PSB11_HUMAN	tr|S7NMG1|S7NMG1_MYOBR
OG0009979	sp|C9J6K1|CS081_HUMAN	tr|S7PYJ1|S7PYJ1_MYOBR
OG0009980	sp|O15431|COPT1_HUMAN	tr|S7PKV5|S7PKV5_MYOBR
OG0009981	sp|P05543|THBG_HUMAN	tr|S7MZE9|S7MZE9_MYOBR
OG0009982	sp|P11049|CD37_HUMAN	tr|S7Q5B6|S7Q5B6_MYOBR
OG0009983	sp|P16083|NQO2_HUMAN	tr|S7PGQ1|S7PGQ1_MYOBR
OG0009984	sp|P22557|HEM0_HUMAN	tr|S7MLN0|S7MLN0_MYOBR
OG0009985	sp|P30291|WEE1_HUMAN	tr|S7N8L2|S7N8L2_MYOBR
OG0009986	sp|P52948|NUP98_HUMAN	tr|S7PD61|S7PD61_MYOBR
OG0009987	sp|P61020|RAB5B_HUMAN	tr|S7Q081|S7Q081_MYOBR
OG0009988	sp|Q0VD86|INCA1_HUMAN	tr|S7NKE7|S7NKE7_MYOBR
OG0009989	sp|Q13480|GAB1_HUMAN	tr|S7PG01|S7PG01_MYOBR
OG0009990	sp|Q494U1|PKHN1_HUMAN	tr|S7N450|S7N450_MYOBR
OG0009991	sp|Q53TS8|CTSRT_HUMAN	tr|S7NYF4|S7NYF4_MYOBR
OG0009992	sp|Q5T1N1|AKND1_HUMAN	tr|S7MHM2|S7MHM2_MYOBR
OG0009993	sp|Q5TCY1|TTBK1_HUMAN	tr|S7P9Z1|S7P9Z1_MYOBR
OG0009994	sp|Q5TGY1|TMCO4_HUMAN	tr|S7QAR8|S7QAR8_MYOBR
OG0009995	sp|Q6HA08|ASTL_HUMAN	tr|S7MI96|S7MI96_MYOBR
OG0009996	sp|Q6UWJ1|TMCO3_HUMAN	tr|S7Q1S8|S7Q1S8_MYOBR
OG0009997	sp|Q86SQ7|SDCG8_HUMAN	tr|S7NK02|S7NK02_MYOBR
OG0009998	sp|Q86X67|NUD13_HUMAN	tr|S7MTU7|S7MTU7_MYOBR
OG0009999	sp|Q8IWC1|MA7D3_HUMAN	tr|S7MRX7|S7MRX7_MYOBR
OG0010000	sp|Q8IYX1|TBC21_HUMAN	tr|S7NNA9|S7NNA9_MYOBR
OG0010001	sp|Q8N612|FHI1B_HUMAN	tr|S7NTM6|S7NTM6_MYOBR
OG0010002	sp|Q8N6Y0|USBP1_HUMAN	tr|S7P2A7|S7P2A7_MYOBR
OG0010003	sp|Q8N8J7|F241A_HUMAN	tr|S7ND73|S7ND73_MYOBR
OG0010004	sp|Q8N8U2|CDYL2_HUMAN	tr|S7MPZ6|S7MPZ6_MYOBR
OG0010005	sp|Q8NE86|MCU_HUMAN	tr|S7MTV1|S7MTV1_MYOBR
OG0010006	sp|Q8NHH1|TTL11_HUMAN	tr|S7NGX0|S7NGX0_MYOBR
OG0010007	sp|Q8WXU2|DAAF4_HUMAN	tr|S7MHT3|S7MHT3_MYOBR
OG0010008	sp|Q96BJ8|ELMO3_HUMAN	tr|S7NAI5|S7NAI5_MYOBR
OG0010009	sp|Q99928|GBRG3_HUMAN	tr|S7PW55|S7PW55_MYOBR
OG0010010	sp|Q9BQA1|MEP50_HUMAN	tr|S7MJX8|S7MJX8_MYOBR
OG0010011	sp|Q9BRT3|MIEN1_HUMAN	tr|S7MNH2|S7MNH2_MYOBR
OG0010012	sp|Q9BZ19|ANR60_HUMAN	tr|S7Q0E4|S7Q0E4_MYOBR
OG0010013	sp|Q9BZL3|SMIM3_HUMAN	tr|S7PPM2|S7PPM2_MYOBR
OG0010014	sp|Q9GZV1|ANKR2_HUMAN	tr|S7NPK0|S7NPK0_MYOBR
OG0010015	sp|Q9H3N1|TMX1_HUMAN	tr|S7PE39|S7PE39_MYOBR
OG0010016	sp|Q9H410|DSN1_HUMAN	tr|S7MWX7|S7MWX7_MYOBR
OG0010017	sp|Q9H7N4|SFR19_HUMAN	tr|S7Q5C2|S7Q5C2_MYOBR
OG0010018	sp|Q9NP55|BPIA1_HUMAN	tr|S7NFF2|S7NFF2_MYOBR
OG0010019	sp|Q9NS23|RASF1_HUMAN	tr|S7PAU7|S7PAU7_MYOBR
OG0010020	sp|Q9P035|HACD3_HUMAN	tr|S7MJI6|S7MJI6_MYOBR
OG0010021	sp|Q9UEE9|CFDP1_HUMAN	tr|S7PCG2|S7PCG2_MYOBR
OG0010022	sp|Q9UM11|FZR1_HUMAN	tr|S7MI48|S7MI48_MYOBR
OG0010023	sp|Q9Y221|NIP7_HUMAN	tr|S7Q1C6|S7Q1C6_MYOBR
OG0010024	sp|A2RUC4|TYW5_HUMAN	tr|S7N7Z5|S7N7Z5_MYOBR
OG0010025	sp|A6NM36|LRC30_HUMAN	tr|S7MUU4|S7MUU4_MYOBR
OG0010026	sp|O00462|MANBA_HUMAN	tr|S7P4Y8|S7P4Y8_MYOBR
OG0010027	sp|O14788|TNF11_HUMAN	tr|S7P189|S7P189_MYOBR
OG0010028	sp|O43916|CHST1_HUMAN	tr|S7N1B7|S7N1B7_MYOBR
OG0010029	sp|O60481|ZIC3_HUMAN	tr|S7Q3Q7|S7Q3Q7_MYOBR
OG0010030	sp|O60486|PLXC1_HUMAN	tr|S7Q0V2|S7Q0V2_MYOBR
OG0010031	sp|O60909|B4GT2_HUMAN	tr|S7PCM0|S7PCM0_MYOBR
OG0010032	sp|O75829|CNMD_HUMAN	tr|S7PWT5|S7PWT5_MYOBR
OG0010033	sp|P13725|ONCM_HUMAN	tr|S7MZ98|S7MZ98_MYOBR
OG0010034	sp|P29120|NEC1_HUMAN	tr|S7PRA2|S7PRA2_MYOBR
OG0010035	sp|P36954|RPB9_HUMAN	tr|S7MM78|S7MM78_MYOBR
OG0010036	sp|P50990|TCPQ_HUMAN	tr|S7MLE0|S7MLE0_MYOBR
OG0010037	sp|P55327|TPD52_HUMAN	tr|S7Q2P7|S7Q2P7_MYOBR
OG0010038	sp|Q07837|SLC31_HUMAN	tr|S7PFU2|S7PFU2_MYOBR
OG0010039	sp|Q13485|SMAD4_HUMAN	tr|S7PI66|S7PI66_MYOBR
OG0010040	sp|Q13491|GPM6B_HUMAN	tr|S7N2N1|S7N2N1_MYOBR
OG0010041	sp|Q13895|BYST_HUMAN	tr|S7NT15|S7NT15_MYOBR
OG0010042	sp|Q14914|PTGR1_HUMAN	tr|S7MI86|S7MI86_MYOBR
OG0010043	sp|Q14CS0|UBX2B_HUMAN	tr|S7N237|S7N237_MYOBR
OG0010044	sp|Q1L6U9|MSMP_HUMAN	tr|S7NMN0|S7NMN0_MYOBR
OG0010045	sp|Q504Y2|PKDCC_HUMAN	tr|S7MR44|S7MR44_MYOBR
OG0010046	sp|Q5TKA1|LIN9_HUMAN	tr|S7NIP0|S7NIP0_MYOBR
OG0010047	sp|Q5VUJ9|DRC8_HUMAN	tr|S7NGD4|S7NGD4_MYOBR
OG0010048	sp|Q6IE81|JADE1_HUMAN	tr|S7NC84|S7NC84_MYOBR
OG0010049	sp|Q6PII3|CC174_HUMAN	tr|S7N259|S7N259_MYOBR
OG0010050	sp|Q6UWH6|TX261_HUMAN	tr|S7N1Q2|S7N1Q2_MYOBR
OG0010051	sp|Q6ZU35|CRACD_HUMAN	tr|S7NB68|S7NB68_MYOBR
OG0010052	sp|Q70EK8|UBP53_HUMAN	tr|S7QDG4|S7QDG4_MYOBR
OG0010053	sp|Q86T96|RN180_HUMAN	tr|S7NY28|S7NY28_MYOBR
OG0010054	sp|Q8IV38|ANKY2_HUMAN	tr|S7N3B4|S7N3B4_MYOBR
OG0010055	sp|Q8N957|ANKF1_HUMAN	tr|S7PL91|S7PL91_MYOBR
OG0010056	sp|Q8NFH8|REPS2_HUMAN	tr|S7NA34|S7NA34_MYOBR
OG0010057	sp|Q96KN7|RPGR1_HUMAN	tr|S7P240|S7P240_MYOBR
OG0010058	sp|Q96L73|NSD1_HUMAN	tr|S7PAY3|S7PAY3_MYOBR
OG0010059	sp|Q96P68|OXGR1_HUMAN	tr|S7NJY3|S7NJY3_MYOBR
OG0010060	sp|Q96SI9|STRBP_HUMAN	tr|S7NK36|S7NK36_MYOBR
OG0010061	sp|Q9BV79|MECR_HUMAN	tr|S7NA85|S7NA85_MYOBR
OG0010062	sp|Q9UBE8|NLK_HUMAN	tr|S7PU27|S7PU27_MYOBR
OG0010063	sp|Q9UI09|NDUAC_HUMAN	tr|S7NLB7|S7NLB7_MYOBR
OG0010064	sp|Q9UNM6|PSD13_HUMAN	tr|S7PH68|S7PH68_MYOBR
OG0010065	sp|Q9Y496|KIF3A_HUMAN	tr|S7MVD3|S7MVD3_MYOBR
OG0010066	sp|A6NLP5|TTC36_HUMAN	tr|S7MC48|S7MC48_MYOBR
OG0010067	sp|A6NNE9|MARHB_HUMAN	tr|S7N9I1|S7N9I1_MYOBR
