Orthogroup	Homo_sapiens	Puma_concolor
OG0009429	sp|P19404|NDUV2_HUMAN	tr|A0A6P6IF59|A0A6P6IF59_PUMCO
OG0009430	sp|P24592|IBP6_HUMAN	tr|A0A6P6IH16|A0A6P6IH16_PUMCO
OG0009431	sp|P35637|FUS_HUMAN	tr|A0A6P6HKQ4|A0A6P6HKQ4_PUMCO
OG0009432	sp|P39210|MPV17_HUMAN	tr|A0A6P6I5K4|A0A6P6I5K4_PUMCO
OG0009433	sp|P49914|MTHFS_HUMAN	tr|A0A6P6HIJ7|A0A6P6HIJ7_PUMCO
OG0009434	sp|P51153|RAB13_HUMAN	tr|A0A6P6H5S0|A0A6P6H5S0_PUMCO
OG0009435	sp|P52815|RM12_HUMAN	tr|A0A6P6I8R6|A0A6P6I8R6_PUMCO
OG0009436	sp|P54577|SYYC_HUMAN	tr|A0A6P6I1D6|A0A6P6I1D6_PUMCO
OG0009437	sp|Q08828|ADCY1_HUMAN	tr|A0A6P6HTS2|A0A6P6HTS2_PUMCO
OG0009438	sp|Q13061|TRDN_HUMAN	tr|A0A6P6I0Z3|A0A6P6I0Z3_PUMCO
OG0009439	sp|Q2M3C7|SPKAP_HUMAN	tr|A0A6P6ID82|A0A6P6ID82_PUMCO
OG0009440	sp|Q4G0U5|PCDP1_HUMAN	tr|A0A6P6I8V4|A0A6P6I8V4_PUMCO
OG0009441	sp|Q6NUI6|CHADL_HUMAN	tr|A0A6P6I323|A0A6P6I323_PUMCO
OG0009442	sp|Q7RTX7|CTSR4_HUMAN	tr|A0A6P6I0R5|A0A6P6I0R5_PUMCO
OG0009443	sp|Q86TI4|WDR86_HUMAN	tr|A0A6P6IBY1|A0A6P6IBY1_PUMCO
OG0009444	sp|Q8IX15|HOMEZ_HUMAN	tr|A0A6P6HIZ4|A0A6P6HIZ4_PUMCO
OG0009445	sp|Q8IXQ9|ETKMT_HUMAN	tr|A0A6P6IES3|A0A6P6IES3_PUMCO
OG0009446	sp|Q8IXV7|KLD8B_HUMAN	tr|A0A6P6H974|A0A6P6H974_PUMCO
OG0009447	sp|Q8N307|MUC20_HUMAN	tr|A0A6P6H1Q6|A0A6P6H1Q6_PUMCO
OG0009448	sp|Q8NBI2|CYAC3_HUMAN	tr|A0A6P6H6R6|A0A6P6H6R6_PUMCO
OG0009449	sp|Q8NCD3|HJURP_HUMAN	tr|A0A6P6IDQ1|A0A6P6IDQ1_PUMCO
OG0009450	sp|Q8NEA4|FBX36_HUMAN	tr|A0A6P6GXA3|A0A6P6GXA3_PUMCO
OG0009451	sp|Q8NFV4|ABHDB_HUMAN	tr|A0A6P6HTL1|A0A6P6HTL1_PUMCO
OG0009452	sp|Q8WV22|NSE1_HUMAN	tr|A0A6P6HKY5|A0A6P6HKY5_PUMCO
OG0009453	sp|Q8WW59|SPRY4_HUMAN	tr|A0A6P6I3V9|A0A6P6I3V9_PUMCO
OG0009454	sp|Q8WW62|TMED6_HUMAN	tr|A0A6P6HLI4|A0A6P6HLI4_PUMCO
OG0009455	sp|Q8WWV3|RT4I1_HUMAN	tr|A0A6P6I0F7|A0A6P6I0F7_PUMCO
OG0009456	sp|Q92535|PIGC_HUMAN	tr|A0A6P6I2D1|A0A6P6I2D1_PUMCO
OG0009457	sp|Q92990|GLMN_HUMAN	tr|A0A6P6IV23|A0A6P6IV23_PUMCO
OG0009458	sp|Q969U6|FBXW5_HUMAN	tr|A0A6P6HVZ2|A0A6P6HVZ2_PUMCO
OG0009459	sp|Q96B21|TM45B_HUMAN	tr|A0A6P6I9K0|A0A6P6I9K0_PUMCO
OG0009460	sp|Q96BH1|RNF25_HUMAN	tr|A0A6P6IT80|A0A6P6IT80_PUMCO
OG0009461	sp|Q96C74|ROP1L_HUMAN	tr|A0A6P6HTX4|A0A6P6HTX4_PUMCO
OG0009462	sp|Q96G01|BICD1_HUMAN	tr|A0A6P6IEK7|A0A6P6IEK7_PUMCO
OG0009463	sp|Q96PS1|FACOS_HUMAN	tr|A0A6P6HRI8|A0A6P6HRI8_PUMCO
OG0009464	sp|Q99594|TEAD3_HUMAN	tr|A0A6P6I181|A0A6P6I181_PUMCO
OG0009465	sp|Q9BQG2|NUD12_HUMAN	tr|A0A6P6HXB0|A0A6P6HXB0_PUMCO
OG0009466	sp|Q9BXM9|FSD1L_HUMAN	tr|A0A6P6INW4|A0A6P6INW4_PUMCO
OG0009467	sp|Q9BZM3|GSX2_HUMAN	tr|A0A6P6HN60|A0A6P6HN60_PUMCO
OG0009468	sp|Q9H213|MAGH1_HUMAN	tr|A0A6P6IPI9|A0A6P6IPI9_PUMCO
OG0009469	sp|Q9NWT8|AKIP_HUMAN	tr|A0A6P6IR99|A0A6P6IR99_PUMCO
OG0009470	sp|Q9NX46|ADPRS_HUMAN	tr|A0A6P6GX18|A0A6P6GX18_PUMCO
OG0009471	sp|Q9NZS9|BFAR_HUMAN	tr|A0A6P6HA39|A0A6P6HA39_PUMCO
OG0009472	sp|Q9P0K7|RAI14_HUMAN	tr|A0A6P6HUH6|A0A6P6HUH6_PUMCO
OG0009473	sp|Q9P2Z0|THA10_HUMAN	tr|A0A6P6HJ41|A0A6P6HJ41_PUMCO
OG0009474	sp|Q9UJ78|ZMYM5_HUMAN	tr|A0A6P6HXX7|A0A6P6HXX7_PUMCO
OG0009475	sp|Q9UNI6|DUS12_HUMAN	tr|A0A6P6I619|A0A6P6I619_PUMCO
OG0009476	sp|Q9Y2G8|DJC16_HUMAN	tr|A0A6P6HZ27|A0A6P6HZ27_PUMCO
OG0009477	sp|Q9Y5L3|ENTP2_HUMAN	tr|A0A6P6HV86|A0A6P6HV86_PUMCO
OG0009478	sp|A0A0U1RRL7|MMPOS_HUMAN	tr|A0A6P6IIV5|A0A6P6IIV5_PUMCO
OG0009479	sp|A2RU48|SMCO3_HUMAN	tr|A0A6P6IFP2|A0A6P6IFP2_PUMCO
OG0009480	sp|O15228|GNPAT_HUMAN	tr|A0A6P6H531|A0A6P6H531_PUMCO
OG0009481	sp|O43174|CP26A_HUMAN	tr|A0A6P6HDV2|A0A6P6HDV2_PUMCO
OG0009482	sp|O43405|COCH_HUMAN	tr|A0A6P6HIB8|A0A6P6HIB8_PUMCO
OG0009483	sp|O95183|VAMP5_HUMAN	tr|A0A6P6IIG4|A0A6P6IIG4_PUMCO
OG0009484	sp|O95873|CF047_HUMAN	tr|A0A6P6HC81|A0A6P6HC81_PUMCO
OG0009485	sp|P02747|C1QC_HUMAN	tr|A0A6P6IV69|A0A6P6IV69_PUMCO
OG0009486	sp|P22570|ADRO_HUMAN	tr|A0A6P6I882|A0A6P6I882_PUMCO
OG0009487	sp|P24534|EF1B_HUMAN	tr|A0A6P6ILL5|A0A6P6ILL5_PUMCO
OG0009488	sp|P40925|MDHC_HUMAN	tr|A0A6P6IHE2|A0A6P6IHE2_PUMCO
OG0009489	sp|P49754|VPS41_HUMAN	tr|A0A6P6IBQ0|A0A6P6IBQ0_PUMCO
OG0009490	sp|P51686|CCR9_HUMAN	tr|A0A6P6H962|A0A6P6H962_PUMCO
OG0009491	sp|P53396|ACLY_HUMAN	tr|A0A6P6HD07|A0A6P6HD07_PUMCO
OG0009492	sp|Q13112|CAF1B_HUMAN	tr|A0A6P6H215|A0A6P6H215_PUMCO
OG0009493	sp|Q13304|GPR17_HUMAN	tr|A0A6P6IQW1|A0A6P6IQW1_PUMCO
OG0009494	sp|Q15884|EREP1_HUMAN	tr|A0A6P6IGV2|A0A6P6IGV2_PUMCO
OG0009495	sp|Q16633|OBF1_HUMAN	tr|A0A6P6I9A7|A0A6P6I9A7_PUMCO
OG0009496	sp|Q4QY38|DB134_HUMAN	tr|A0A6P6HQW1|A0A6P6HQW1_PUMCO
OG0009497	sp|Q53H12|AGK_HUMAN	tr|A0A6P6ICT2|A0A6P6ICT2_PUMCO
OG0009498	sp|Q5T6F2|UBAP2_HUMAN	tr|A0A6P6IKW0|A0A6P6IKW0_PUMCO
OG0009499	sp|Q5VSY0|GKAP1_HUMAN	tr|A0A6P6IGN2|A0A6P6IGN2_PUMCO
OG0009500	sp|Q6PJT7|ZC3HE_HUMAN	tr|A0A6P6HHB2|A0A6P6HHB2_PUMCO
OG0009501	sp|Q6ZUS5|CC121_HUMAN	tr|A0A6P6I4E5|A0A6P6I4E5_PUMCO
OG0009502	sp|Q7RTP0|NIPA1_HUMAN	tr|A0A6P6HI87|A0A6P6HI87_PUMCO
OG0009503	sp|Q7Z5Y7|KCD20_HUMAN	tr|A0A6P6HZT3|A0A6P6HZT3_PUMCO
OG0009504	sp|Q7Z692|CEA19_HUMAN	tr|A0A6P6H4U3|A0A6P6H4U3_PUMCO
OG0009505	sp|Q8IWB7|WDFY1_HUMAN	tr|A0A6P6ICL8|A0A6P6ICL8_PUMCO
OG0009506	sp|Q8N104|D106A_HUMAN	tr|A0A6P6IPQ4|A0A6P6IPQ4_PUMCO
OG0009507	sp|Q8N4V1|EMC5_HUMAN	tr|A0A6P6IPU7|A0A6P6IPU7_PUMCO
OG0009508	sp|Q8NBF1|GLIS1_HUMAN	tr|A0A6P6GXU8|A0A6P6GXU8_PUMCO
OG0009509	sp|Q8NGE0|O10AD_HUMAN	tr|A0A6P6IFL4|A0A6P6IFL4_PUMCO
OG0009510	sp|Q8WUJ3|CEMIP_HUMAN	tr|A0A6P6HFF9|A0A6P6HFF9_PUMCO
OG0009511	sp|Q8WWH4|ASZ1_HUMAN	tr|A0A6P6IB88|A0A6P6IB88_PUMCO
OG0009512	sp|Q96CK0|ZN653_HUMAN	tr|A0A6P6H756|A0A6P6H756_PUMCO
OG0009513	sp|Q96HY7|DHTK1_HUMAN	tr|A0A6P6IF15|A0A6P6IF15_PUMCO
OG0009514	sp|Q96NW4|ANR27_HUMAN	tr|A0A6P6H417|A0A6P6H417_PUMCO
OG0009515	sp|Q96S86|HPLN3_HUMAN	tr|A0A6P6HGM5|A0A6P6HGM5_PUMCO
OG0009516	sp|Q99487|PAFA2_HUMAN	tr|A0A6P6GX59|A0A6P6GX59_PUMCO
OG0009517	sp|Q99608|NECD_HUMAN	tr|A0A6P6HJ03|A0A6P6HJ03_PUMCO
OG0009518	sp|Q99618|CDCA3_HUMAN	tr|A0A6P6IEA9|A0A6P6IEA9_PUMCO
OG0009519	sp|Q9BQ67|GRWD1_HUMAN	tr|A0A6P6H402|A0A6P6H402_PUMCO
OG0009520	sp|Q9BYD2|RM09_HUMAN	tr|A0A6P6HXS0|A0A6P6HXS0_PUMCO
OG0009521	sp|Q9GZZ7|GFRA4_HUMAN	tr|A0A6P6IKJ6|A0A6P6IKJ6_PUMCO
OG0009522	sp|Q9H171|ZBP1_HUMAN	tr|A0A6P6IJ63|A0A6P6IJ63_PUMCO
OG0009523	sp|Q9H3Y6|SRMS_HUMAN	tr|A0A6P6IIP7|A0A6P6IIP7_PUMCO
OG0009524	sp|Q9H490|PIGU_HUMAN	tr|A0A6P6IKW1|A0A6P6IKW1_PUMCO
OG0009525	sp|Q9HB07|MYG1_HUMAN	tr|A0A6P6IE82|A0A6P6IE82_PUMCO
OG0009526	sp|Q9NPB0|SMDC1_HUMAN	tr|A0A6P6HZ90|A0A6P6HZ90_PUMCO
OG0009527	sp|Q9NY64|GTR8_HUMAN	tr|A0A6P6I9G7|A0A6P6I9G7_PUMCO
OG0009528	sp|Q9P270|SLAI2_HUMAN	tr|A0A6P6HMY0|A0A6P6HMY0_PUMCO
OG0009529	sp|Q9P2I0|CPSF2_HUMAN	tr|A0A6P6HHE4|A0A6P6HHE4_PUMCO
OG0009530	sp|Q9UBB6|NCDN_HUMAN	tr|A0A6P6IS04|A0A6P6IS04_PUMCO
OG0009531	sp|Q9UBP5|HEY2_HUMAN	tr|A0A6P6I146|A0A6P6I146_PUMCO
OG0009532	sp|Q9UGR2|Z3H7B_HUMAN	tr|A0A6P6I5C0|A0A6P6I5C0_PUMCO
OG0009533	sp|Q9UKB3|DJC12_HUMAN	tr|A0A6P6HF25|A0A6P6HF25_PUMCO
OG0009534	sp|Q9UQ80|PA2G4_HUMAN	tr|A0A6P6I2V1|A0A6P6I2V1_PUMCO
OG0009535	sp|A0A0U1RQS6|TM275_HUMAN	tr|A0A6P6I368|A0A6P6I368_PUMCO
OG0009536	sp|A1L4K1|FSD2_HUMAN	tr|A0A6P6HFF5|A0A6P6HFF5_PUMCO
OG0009537	sp|A6NDB9|PALM3_HUMAN	tr|A0A6P6H7G7|A0A6P6H7G7_PUMCO
OG0009538	sp|A6NFE3|EFC10_HUMAN	tr|A0A6P6ID01|A0A6P6ID01_PUMCO
OG0009539	sp|A6NMA1|TR5OS_HUMAN	tr|A0A6P6INM1|A0A6P6INM1_PUMCO
OG0009540	sp|A8MZ59|LEUTX_HUMAN	tr|A0A6P6H504|A0A6P6H504_PUMCO
OG0009541	sp|O14936|CSKP_HUMAN	tr|A0A6P6IQD0|A0A6P6IQD0_PUMCO
OG0009542	sp|O43303|CP110_HUMAN	tr|A0A6P6HAY5|A0A6P6HAY5_PUMCO
OG0009543	sp|O43924|PDE6D_HUMAN	tr|A0A6P6IVR7|A0A6P6IVR7_PUMCO
OG0009544	sp|O75752|B3GL1_HUMAN	tr|A0A6P6H0N1|A0A6P6H0N1_PUMCO
OG0009545	sp|O75928|PIAS2_HUMAN	tr|A0A6P6IJU7|A0A6P6IJU7_PUMCO
OG0009546	sp|P00540|MOS_HUMAN	tr|A0A6P6HUE0|A0A6P6HUE0_PUMCO
OG0009548	sp|P11308|ERG_HUMAN	tr|A0A6P6GZP2|A0A6P6GZP2_PUMCO
OG0009549	sp|P17987|TCPA_HUMAN	tr|A0A6P6I403|A0A6P6I403_PUMCO
OG0009550	sp|P43686|PRS6B_HUMAN	tr|A0A6P6H3C5|A0A6P6H3C5_PUMCO
OG0009551	sp|P50221|MEOX1_HUMAN	tr|A0A6P6HCG0|A0A6P6HCG0_PUMCO
OG0009553	sp|P60852|ZP1_HUMAN	tr|A0A6P6H6R9|A0A6P6H6R9_PUMCO
OG0009554	sp|Q00796|DHSO_HUMAN	tr|A0A6P6HGW6|A0A6P6HGW6_PUMCO
OG0009555	sp|Q14061|COX17_HUMAN	tr|A0A6P6GZP7|A0A6P6GZP7_PUMCO
OG0009556	sp|Q14515|SPRL1_HUMAN	tr|A0A6P6HNX8|A0A6P6HNX8_PUMCO
OG0009557	sp|Q16647|PTGIS_HUMAN	tr|A0A6P6IID9|A0A6P6IID9_PUMCO
OG0009558	sp|Q56A73|SPIN4_HUMAN	tr|A0A6P6IPE9|A0A6P6IPE9_PUMCO
OG0009559	sp|Q5T292|TM273_HUMAN	tr|A0A6P6HEN5|A0A6P6HEN5_PUMCO
OG0009560	sp|Q5T5P2|SKT_HUMAN	tr|A0A6P6ICL1|A0A6P6ICL1_PUMCO
OG0009561	sp|Q5TCS8|KAD9_HUMAN	tr|A0A6P6I165|A0A6P6I165_PUMCO
OG0009562	sp|Q5VU57|CBPC6_HUMAN	tr|A0A6P6I3C7|A0A6P6I3C7_PUMCO
OG0009563	sp|Q6IPR1|ETFR1_HUMAN	tr|A0A6P6IEE5|A0A6P6IEE5_PUMCO
OG0009564	sp|Q6PCB5|RSBNL_HUMAN	tr|A0A6P6ICU9|A0A6P6ICU9_PUMCO
OG0009565	sp|Q6UXB0|F131A_HUMAN	tr|A0A6P6H1V5|A0A6P6H1V5_PUMCO
OG0009566	sp|Q6ZU67|BEND4_HUMAN	tr|A0A6P6HQN1|A0A6P6HQN1_PUMCO
OG0009567	sp|Q86SJ2|AMGO2_HUMAN	tr|A0A6P6IDT0|A0A6P6IDT0_PUMCO
OG0009568	sp|Q86TU7|SETD3_HUMAN	tr|A0A6P6HHD8|A0A6P6HHD8_PUMCO
OG0009569	sp|Q86UW8|HPLN4_HUMAN	tr|A0A6P6H7Q3|A0A6P6H7Q3_PUMCO
OG0009570	sp|Q86WR0|CCD25_HUMAN	tr|A0A6P6HND1|A0A6P6HND1_PUMCO
OG0009571	sp|Q86XI6|PPR3B_HUMAN	tr|A0A6P6IKL8|A0A6P6IKL8_PUMCO
OG0009572	sp|Q8IUX1|T126B_HUMAN	tr|A0A6P6I881|A0A6P6I881_PUMCO
OG0009573	sp|Q8IW41|MAPK5_HUMAN	tr|A0A6P6IRC0|A0A6P6IRC0_PUMCO
OG0009574	sp|Q8IWR1|TRI59_HUMAN	tr|A0A6P6H1D4|A0A6P6H1D4_PUMCO
OG0009575	sp|Q8IZF7|AGRF2_HUMAN	tr|A0A6P6I1B7|A0A6P6I1B7_PUMCO
OG0009576	sp|Q8N3D4|EH1L1_HUMAN	tr|A0A6P6H652|A0A6P6H652_PUMCO
OG0009577	sp|Q8N488|RYBP_HUMAN	tr|A0A6P6HNE5|A0A6P6HNE5_PUMCO
OG0009578	sp|Q8NFM4|ADCY4_HUMAN	tr|A0A6P6HFP7|A0A6P6HFP7_PUMCO
OG0009579	sp|Q8TDF6|GRP4_HUMAN	tr|A0A6P6H4C1|A0A6P6H4C1_PUMCO
OG0009580	sp|Q8WUT4|LRRN4_HUMAN	tr|A0A6P6IKA1|A0A6P6IKA1_PUMCO
OG0009581	sp|Q96JX3|SRAC1_HUMAN	tr|A0A6P6I0I1|A0A6P6I0I1_PUMCO
OG0009582	sp|Q96NL6|SCLT1_HUMAN	tr|A0A6P6HQB0|A0A6P6HQB0_PUMCO
OG0009583	sp|Q9BPV8|P2Y13_HUMAN	tr|A0A6P6GZV1|A0A6P6GZV1_PUMCO
OG0009584	sp|Q9BYS8|LRRC2_HUMAN	tr|A0A6P6H9D6|A0A6P6H9D6_PUMCO
OG0009585	sp|Q9H114|CSTL1_HUMAN	tr|A0A6P6IJD1|A0A6P6IJD1_PUMCO
OG0009586	sp|Q9H299|SH3L3_HUMAN	tr|A0A6P6I153|A0A6P6I153_PUMCO
OG0009587	sp|Q9HD34|LYRM4_HUMAN	tr|A0A6P6HAW1|A0A6P6HAW1_PUMCO
OG0009588	sp|Q9NTQ9|CXB4_HUMAN	tr|A0A6P6GY03|A0A6P6GY03_PUMCO
OG0009589	sp|Q9NUQ6|SPS2L_HUMAN	tr|A0A6P6IRA6|A0A6P6IRA6_PUMCO
OG0009590	sp|Q9NVM4|ANM7_HUMAN	tr|A0A6P6HKX0|A0A6P6HKX0_PUMCO
OG0009591	sp|Q9NZC7|WWOX_HUMAN	tr|A0A6P6HMP0|A0A6P6HMP0_PUMCO
OG0009592	sp|Q9P0K9|FRS1L_HUMAN	tr|A0A6P6H389|A0A6P6H389_PUMCO
OG0009593	sp|Q9Y2H2|SAC2_HUMAN	tr|A0A6P6HEA2|A0A6P6HEA2_PUMCO
OG0009594	sp|Q9Y697|NFS1_HUMAN	tr|A0A6P6IIZ7|A0A6P6IIZ7_PUMCO
OG0009595	sp|A6NEK1|ARRD5_HUMAN	tr|A0A6P6H8X5|A0A6P6H8X5_PUMCO
OG0009596	sp|A8MTZ7|CL071_HUMAN	tr|A0A6P6IEQ1|A0A6P6IEQ1_PUMCO
OG0009597	sp|B1ATL7|PRR32_HUMAN	tr|A0A6P6IPU1|A0A6P6IPU1_PUMCO
OG0009598	sp|D6RGH6|MCIN_HUMAN	tr|A0A6P6HYK9|A0A6P6HYK9_PUMCO
OG0009599	sp|O00186|STXB3_HUMAN	tr|A0A6P6IMB1|A0A6P6IMB1_PUMCO
OG0009600	sp|O14523|C2C2L_HUMAN	tr|A0A6P6IBN0|A0A6P6IBN0_PUMCO
OG0009601	sp|O15160|RPAC1_HUMAN	tr|A0A6P6I062|A0A6P6I062_PUMCO
OG0009602	sp|O60610|DIAP1_HUMAN	tr|A0A6P6HVX6|A0A6P6HVX6_PUMCO
OG0009603	sp|O95292|VAPB_HUMAN	tr|A0A6P6IHX0|A0A6P6IHX0_PUMCO
OG0009604	sp|O95741|CPNE6_HUMAN	tr|A0A6P6HJA7|A0A6P6HJA7_PUMCO
OG0009605	sp|O95825|QORL1_HUMAN	tr|A0A6P6H1B7|A0A6P6H1B7_PUMCO
OG0009606	sp|O95971|BY55_HUMAN	tr|A0A6P6I791|A0A6P6I791_PUMCO
OG0009607	sp|P04066|FUCO_HUMAN	tr|A0A6P6I0A6|A0A6P6I0A6_PUMCO
OG0009608	sp|P05155|IC1_HUMAN	tr|A0A6P6I768|A0A6P6I768_PUMCO
OG0009609	sp|P23511|NFYA_HUMAN	tr|A0A6P6HZ73|A0A6P6HZ73_PUMCO
OG0009610	sp|P24666|PPAC_HUMAN	tr|A0A6P6I498|A0A6P6I498_PUMCO
OG0009611	sp|P29375|KDM5A_HUMAN	tr|A0A6P6IGU3|A0A6P6IGU3_PUMCO
OG0009612	sp|P48995|TRPC1_HUMAN	tr|A0A6P6GZD6|A0A6P6GZD6_PUMCO
OG0009613	sp|P60468|SC61B_HUMAN	tr|A0A6P6GYB7|A0A6P6GYB7_PUMCO
OG0009614	sp|Q0D2K2|KLH30_HUMAN	tr|A0A6P6IDZ0|A0A6P6IDZ0_PUMCO
OG0009615	sp|Q12887|COX10_HUMAN	tr|A0A6P6HK11|A0A6P6HK11_PUMCO
OG0009616	sp|Q13505|MTX1_HUMAN	tr|A0A6P6H610|A0A6P6H610_PUMCO
OG0009617	sp|Q16690|DUS5_HUMAN	tr|A0A6P6HE51|A0A6P6HE51_PUMCO
OG0009618	sp|Q17R60|IMPG1_HUMAN	tr|A0A6P6I078|A0A6P6I078_PUMCO
OG0009619	sp|Q18PE1|DOK7_HUMAN	tr|A0A6P6HRC2|A0A6P6HRC2_PUMCO
OG0009620	sp|Q2TAL8|QRIC1_HUMAN	tr|A0A6P6H8N6|A0A6P6H8N6_PUMCO
OG0009621	sp|Q3B726|RPA43_HUMAN	tr|A0A6P6IBA8|A0A6P6IBA8_PUMCO
OG0009623	sp|Q5JPH6|SYEM_HUMAN	tr|A0A6P6HAZ0|A0A6P6HAZ0_PUMCO
OG0009624	sp|Q5T7V8|GORAB_HUMAN	tr|A0A6P6I251|A0A6P6I251_PUMCO
OG0009625	sp|Q86SE5|RALYL_HUMAN	tr|A0A6P6HSA7|A0A6P6HSA7_PUMCO
OG0009626	sp|Q8N1F8|S11IP_HUMAN	tr|A0A6P6IDX2|A0A6P6IDX2_PUMCO
OG0009627	sp|Q8N5H7|SH2D3_HUMAN	tr|A0A6P6HTU9|A0A6P6HTU9_PUMCO
OG0009628	sp|Q8N8Q8|COX18_HUMAN	tr|A0A6P6HPY3|A0A6P6HPY3_PUMCO
OG0009629	sp|Q8TET4|GANC_HUMAN	tr|A0A6P6HGG2|A0A6P6HGG2_PUMCO
OG0009630	sp|Q92506|DHB8_HUMAN	tr|A0A6P6HZS5|A0A6P6HZS5_PUMCO
OG0009631	sp|Q92633|LPAR1_HUMAN	tr|A0A6P6IHZ8|A0A6P6IHZ8_PUMCO
OG0009632	sp|Q96A37|RN166_HUMAN	tr|A0A6P6HLL9|A0A6P6HLL9_PUMCO
OG0009633	sp|Q96AP0|ACD_HUMAN	tr|A0A6P6HL50|A0A6P6HL50_PUMCO
OG0009634	sp|Q96CS2|HAUS1_HUMAN	tr|A0A6P6IH52|A0A6P6IH52_PUMCO
OG0009635	sp|Q96HP4|OXND1_HUMAN	tr|A0A6P6H1R0|A0A6P6H1R0_PUMCO
OG0009636	sp|Q96QE5|TEFM_HUMAN	tr|A0A6P6HCY6|A0A6P6HCY6_PUMCO
OG0009637	sp|Q96QF0|RAB3I_HUMAN	tr|A0A6P6I3X6|A0A6P6I3X6_PUMCO
OG0009638	sp|Q96SL8|FIZ1_HUMAN	tr|A0A6P6H3W3|A0A6P6H3W3_PUMCO
OG0009639	sp|Q99607|ELF4_HUMAN	tr|A0A6P6IPS5|A0A6P6IPS5_PUMCO
OG0009640	sp|Q99677|LPAR4_HUMAN	tr|A0A6P6IP90|A0A6P6IP90_PUMCO
OG0009641	sp|Q9BSG5|RTBDN_HUMAN	tr|A0A6P6HAG4|A0A6P6HAG4_PUMCO
OG0009642	sp|Q9C029|TRIM7_HUMAN	tr|A0A6P6HWX5|A0A6P6HWX5_PUMCO
OG0009643	sp|Q9H0I2|ENKD1_HUMAN	tr|A0A6P6HKN5|A0A6P6HKN5_PUMCO
OG0009644	sp|Q9HCU5|PREB_HUMAN	tr|A0A6P6I5L1|A0A6P6I5L1_PUMCO
OG0009645	sp|Q9NP79|VTA1_HUMAN	tr|A0A6P6I0V2|A0A6P6I0V2_PUMCO
OG0009646	sp|Q9UBK9|UXT_HUMAN	tr|A0A6P6IN10|A0A6P6IN10_PUMCO
OG0009647	sp|Q9Y5B8|NDK7_HUMAN	tr|A0A6P6I2F2|A0A6P6I2F2_PUMCO
OG0009648	sp|E9PRG8|CK098_HUMAN	tr|A0A6P6H6E6|A0A6P6H6E6_PUMCO
OG0009649	sp|O60636|TSN2_HUMAN	tr|A0A6P6IKP7|A0A6P6IKP7_PUMCO
OG0009651	sp|O75462|CRLF1_HUMAN	tr|A0A6P6H804|A0A6P6H804_PUMCO
OG0009652	sp|O76050|NEUL1_HUMAN	tr|A0A6P6HET9|A0A6P6HET9_PUMCO
OG0009653	sp|O95073|FSBP_HUMAN	tr|A0A6P6HRU2|A0A6P6HRU2_PUMCO
OG0009654	sp|O95382|M3K6_HUMAN	tr|A0A6P6I1F9|A0A6P6I1F9_PUMCO
OG0009655	sp|P00748|FA12_HUMAN	tr|A0A6P6HWC2|A0A6P6HWC2_PUMCO
OG0009656	sp|P01591|IGJ_HUMAN	tr|A0A6P6HP32|A0A6P6HP32_PUMCO
OG0009657	sp|P04054|PA21B_HUMAN	tr|A0A6P6IMG5|A0A6P6IMG5_PUMCO
OG0009658	sp|P08700|IL3_HUMAN	tr|A0A6P6HW54|A0A6P6HW54_PUMCO
OG0009659	sp|P12110|CO6A2_HUMAN	tr|A0A6P6GZX8|A0A6P6GZX8_PUMCO
OG0009660	sp|P21941|MATN1_HUMAN	tr|A0A6P6I177|A0A6P6I177_PUMCO
OG0009661	sp|P28300|LYOX_HUMAN	tr|A0A6P6HXN5|A0A6P6HXN5_PUMCO
OG0009662	sp|P35240|MERL_HUMAN	tr|A0A6P6IQY2|A0A6P6IQY2_PUMCO
OG0009663	sp|P52732|KIF11_HUMAN	tr|A0A6P6HDI8|A0A6P6HDI8_PUMCO
OG0009664	sp|P54274|TERF1_HUMAN	tr|A0A6P6HRB5|A0A6P6HRB5_PUMCO
OG0009665	sp|P83436|COG7_HUMAN	tr|A0A6P6HAD1|A0A6P6HAD1_PUMCO
OG0009666	sp|Q01543|FLI1_HUMAN	tr|A0A6P6I7J3|A0A6P6I7J3_PUMCO
OG0009667	sp|Q15061|WDR43_HUMAN	tr|A0A6P6I4N3|A0A6P6I4N3_PUMCO
OG0009668	sp|Q15392|DHC24_HUMAN	tr|A0A6P6IS97|A0A6P6IS97_PUMCO
OG0009669	sp|Q15397|PUM3_HUMAN	tr|A0A6P6IGM7|A0A6P6IGM7_PUMCO
OG0009670	sp|Q15573|TAF1A_HUMAN	tr|A0A6P6I647|A0A6P6I647_PUMCO
OG0009671	sp|Q15714|T22D1_HUMAN	tr|A0A6P6HWD4|A0A6P6HWD4_PUMCO
OG0009672	sp|Q16656|NRF1_HUMAN	tr|A0A6P6IEQ2|A0A6P6IEQ2_PUMCO
OG0009673	sp|Q5JVX7|CA141_HUMAN	tr|A0A6P6GY70|A0A6P6GY70_PUMCO
OG0009674	sp|Q5T6X4|F162B_HUMAN	tr|A0A6P6I3X0|A0A6P6I3X0_PUMCO
OG0009675	sp|Q63HR2|TNS2_HUMAN	tr|A0A6P6IER5|A0A6P6IER5_PUMCO
OG0009676	sp|Q6ZNA4|RN111_HUMAN	tr|A0A6P6HHP7|A0A6P6HHP7_PUMCO
OG0009677	sp|Q6ZTW0|TPGS1_HUMAN	tr|A0A6P6H8A5|A0A6P6H8A5_PUMCO
