Orthogroup	Homo_sapiens	Molossus_molossus
OG0010168	sp|Q53H96|P5CR3_HUMAN	tr|A0A7J8BBT8|A0A7J8BBT8_MOLMO
OG0010169	sp|Q5JQC9|AKAP4_HUMAN	tr|A0A7J8J479|A0A7J8J479_MOLMO
OG0010170	sp|Q68DD2|PA24F_HUMAN	tr|A0A7J8K015|A0A7J8K015_MOLMO
OG0010171	sp|Q6P050|FXL22_HUMAN	tr|A0A7J8JUB0|A0A7J8JUB0_MOLMO
OG0010172	sp|Q6SZW1|SARM1_HUMAN	tr|A0A7J8D1X0|A0A7J8D1X0_MOLMO
OG0010173	sp|Q8N1Q8|THEM5_HUMAN	tr|A0A7J8CUF7|A0A7J8CUF7_MOLMO
OG0010174	sp|Q8N819|PPM1N_HUMAN	tr|A0A7J8CA70|A0A7J8CA70_MOLMO
OG0010175	sp|Q8NEE8|TTC16_HUMAN	tr|A0A7J8EH60|A0A7J8EH60_MOLMO
OG0010176	sp|Q8TAT5|NEIL3_HUMAN	tr|A0A7J8GM33|A0A7J8GM33_MOLMO
OG0010177	sp|Q8WUG5|S22AH_HUMAN	tr|A0A7J8K0M9|A0A7J8K0M9_MOLMO
OG0010178	sp|Q92537|SUSD6_HUMAN	tr|A0A7J8K2D6|A0A7J8K2D6_MOLMO
OG0010179	sp|Q92619|HMHA1_HUMAN	tr|A0A7J8I441|A0A7J8I441_MOLMO
OG0010180	sp|Q96AJ1|CLUA1_HUMAN	tr|A0A7J8IY71|A0A7J8IY71_MOLMO
OG0010181	sp|Q96HC4|PDLI5_HUMAN	tr|A0A7J8JYE2|A0A7J8JYE2_MOLMO
OG0010182	sp|Q96I36|COX14_HUMAN	tr|A0A7J8HZ80|A0A7J8HZ80_MOLMO
OG0010183	sp|Q96JI7|SPTCS_HUMAN	tr|A0A7J8K389|A0A7J8K389_MOLMO
OG0010184	sp|Q96S44|PRPK_HUMAN	tr|A0A7J8HL41|A0A7J8HL41_MOLMO
OG0010185	sp|Q99798|ACON_HUMAN	tr|A0A7J8FV29|A0A7J8FV29_MOLMO
OG0010186	sp|Q9BPU9|B9D2_HUMAN	tr|A0A7J8C5G0|A0A7J8C5G0_MOLMO
OG0010187	sp|Q9BXU0|TEX12_HUMAN	tr|A0A7J8EV56|A0A7J8EV56_MOLMO
OG0010188	sp|Q9H694|BICC1_HUMAN	tr|A0A7J8DN13|A0A7J8DN13_MOLMO
OG0010189	sp|Q9NQR4|NIT2_HUMAN	tr|A0A7J8I0P7|A0A7J8I0P7_MOLMO
OG0010190	sp|Q9NRP0|OSTC_HUMAN	tr|A0A7J8JY31|A0A7J8JY31_MOLMO
OG0010191	sp|Q9UHF7|TRPS1_HUMAN	tr|A0A7J8DVC5|A0A7J8DVC5_MOLMO
OG0010192	sp|Q9UJ90|KCNE5_HUMAN	tr|A0A7J8J607|A0A7J8J607_MOLMO
OG0010193	sp|Q9ULV3|CIZ1_HUMAN	tr|A0A7J8EDA9|A0A7J8EDA9_MOLMO
OG0010194	sp|Q9UMY1|NOL7_HUMAN	tr|A0A7J8FAL3|A0A7J8FAL3_MOLMO
OG0010195	sp|Q9Y2S6|TMA7_HUMAN	tr|A0A7J8DDZ0|A0A7J8DDZ0_MOLMO
OG0010196	sp|Q9Y2V0|CDIN1_HUMAN	tr|A0A7J8JSI1|A0A7J8JSI1_MOLMO
OG0010197	sp|Q9Y4A5|TRRAP_HUMAN	tr|A0A7J8IDY6|A0A7J8IDY6_MOLMO
OG0010198	sp|Q9Y520|PRC2C_HUMAN	tr|A0A7J8CTG4|A0A7J8CTG4_MOLMO
OG0010199	sp|Q9Y5I7|CLD16_HUMAN	tr|A0A7J8HYB4|A0A7J8HYB4_MOLMO
OG0010200	sp|Q9Y6R7|FCGBP_HUMAN	tr|A0A7J8C7C8|A0A7J8C7C8_MOLMO
OG0010201	sp|A1L453|PRS38_HUMAN	tr|A0A7J8IBS3|A0A7J8IBS3_MOLMO
OG0010202	sp|A2A2Y4|FRMD3_HUMAN	tr|A0A7J8ED52|A0A7J8ED52_MOLMO
OG0010203	sp|O14514|AGRB1_HUMAN	tr|A0A7J8BAK3|A0A7J8BAK3_MOLMO
OG0010204	sp|O14521|DHSD_HUMAN	tr|A0A7J8ES72|A0A7J8ES72_MOLMO
OG0010205	sp|O60502|OGA_HUMAN	tr|A0A7J8DQZ2|A0A7J8DQZ2_MOLMO
OG0010206	sp|O75170|PP6R2_HUMAN	tr|A0A7J8BJW4|A0A7J8BJW4_MOLMO
OG0010207	sp|O75364|PITX3_HUMAN	tr|A0A7J8DQU5|A0A7J8DQU5_MOLMO
OG0010208	sp|O75417|DPOLQ_HUMAN	tr|A0A7J8I279|A0A7J8I279_MOLMO
OG0010209	sp|O95389|CCN6_HUMAN	tr|A0A7J8GPT9|A0A7J8GPT9_MOLMO
OG0010210	sp|P11171|EPB41_HUMAN	tr|A0A7J8F8W2|A0A7J8F8W2_MOLMO
OG0010211	sp|P12429|ANXA3_HUMAN	tr|A0A7J8JQ45|A0A7J8JQ45_MOLMO
OG0010212	sp|P21918|DRD5_HUMAN	tr|A0A7J8JSN4|A0A7J8JSN4_MOLMO
OG0010213	sp|P26358|DNMT1_HUMAN	tr|A0A7J8I6E1|A0A7J8I6E1_MOLMO
OG0010214	sp|P31268|HXA7_HUMAN	tr|A0A7J8HCG6|A0A7J8HCG6_MOLMO
OG0010215	sp|P35568|IRS1_HUMAN	tr|A0A7J8FS34|A0A7J8FS34_MOLMO
OG0010216	sp|P35712|SOX6_HUMAN	tr|A0A7J8EUT3|A0A7J8EUT3_MOLMO
OG0010217	sp|P40938|RFC3_HUMAN	tr|A0A7J8GME2|A0A7J8GME2_MOLMO
OG0010218	sp|P42285|MTREX_HUMAN	tr|A0A7J8J1I7|A0A7J8J1I7_MOLMO
OG0010219	sp|P46109|CRKL_HUMAN	tr|A0A7J8BWK4|A0A7J8BWK4_MOLMO
OG0010220	sp|P46937|YAP1_HUMAN	tr|A0A7J8EVU5|A0A7J8EVU5_MOLMO
OG0010221	sp|P50479|PDLI4_HUMAN	tr|A0A7J8IAW1|A0A7J8IAW1_MOLMO
OG0010222	sp|P52657|T2AG_HUMAN	tr|A0A7J8JTX1|A0A7J8JTX1_MOLMO
OG0010223	sp|P55211|CASP9_HUMAN	tr|A0A7J8F6K5|A0A7J8F6K5_MOLMO
OG0010224	sp|P60602|ROMO1_HUMAN	tr|A0A7J8HKX8|A0A7J8HKX8_MOLMO
OG0010225	sp|P63279|UBC9_HUMAN	tr|A0A7J8J3G4|A0A7J8J3G4_MOLMO
OG0010227	sp|Q12972|PP1R8_HUMAN	tr|A0A7J8FCD0|A0A7J8FCD0_MOLMO
OG0010228	sp|Q13790|APOF_HUMAN	tr|A0A7J8FVT2|A0A7J8FVT2_MOLMO
OG0010229	sp|Q15738|NSDHL_HUMAN	tr|A0A7J8J952|A0A7J8J952_MOLMO
OG0010230	sp|Q15846|CLUL1_HUMAN	tr|A0A7J8HF87|A0A7J8HF87_MOLMO
OG0010231	sp|Q17RM4|CC142_HUMAN	tr|A0A7J8E145|A0A7J8E145_MOLMO
OG0010232	sp|Q2I0M5|RSPO4_HUMAN	tr|A0A7J8HJX5|A0A7J8HJX5_MOLMO
OG0010233	sp|Q5JTH9|RRP12_HUMAN	tr|A0A7J8DR82|A0A7J8DR82_MOLMO
OG0010234	sp|Q5TAT6|CODA1_HUMAN	tr|A0A7J8DNV6|A0A7J8DNV6_MOLMO
OG0010235	sp|Q7Z6J2|GRASP_HUMAN	tr|A0A7J8FY73|A0A7J8FY73_MOLMO
OG0010236	sp|Q86UY5|FA83A_HUMAN	tr|A0A7J8DTI7|A0A7J8DTI7_MOLMO
OG0010237	sp|Q86YW0|PLCZ1_HUMAN	tr|A0A7J8G0N5|A0A7J8G0N5_MOLMO
OG0010238	sp|Q8IUR5|TMTC1_HUMAN	tr|A0A7J8G2K3|A0A7J8G2K3_MOLMO
OG0010239	sp|Q8N565|MREG_HUMAN	tr|A0A7J8FSQ2|A0A7J8FSQ2_MOLMO
OG0010240	sp|Q8N5N7|RM50_HUMAN	tr|A0A7J8EF79|A0A7J8EF79_MOLMO
OG0010241	sp|Q8TBE0|BAHD1_HUMAN	tr|A0A7J8JQD1|A0A7J8JQD1_MOLMO
OG0010242	sp|Q8TBZ6|TM10A_HUMAN	tr|A0A7J8K277|A0A7J8K277_MOLMO
OG0010243	sp|Q8TD43|TRPM4_HUMAN	tr|A0A7J8CBR9|A0A7J8CBR9_MOLMO
OG0010244	sp|Q969V3|NCLN_HUMAN	tr|A0A7J8I9E2|A0A7J8I9E2_MOLMO
OG0010245	sp|Q96D59|RN183_HUMAN	tr|A0A7J8EGR7|A0A7J8EGR7_MOLMO
OG0010246	sp|Q96GC5|RM48_HUMAN	tr|A0A7J8ES65|A0A7J8ES65_MOLMO
OG0010247	sp|Q96IY1|NSL1_HUMAN	tr|A0A7J8CSY3|A0A7J8CSY3_MOLMO
OG0010248	sp|Q96L33|RHOV_HUMAN	tr|A0A7J8JZV9|A0A7J8JZV9_MOLMO
OG0010249	sp|Q99962|SH3G2_HUMAN	tr|A0A7J8EGN8|A0A7J8EGN8_MOLMO
OG0010250	sp|Q99985|SEM3C_HUMAN	tr|A0A7J8HD95|A0A7J8HD95_MOLMO
OG0010251	sp|Q9BSB4|ATGA1_HUMAN	tr|A0A7J8FVH9|A0A7J8FVH9_MOLMO
OG0010252	sp|Q9BZI1|IRX2_HUMAN	tr|A0A7J8IYI8|A0A7J8IYI8_MOLMO
OG0010253	sp|Q9H492|MLP3A_HUMAN	tr|A0A7J8HHI7|A0A7J8HHI7_MOLMO
OG0010254	sp|Q9H7M9|VISTA_HUMAN	tr|A0A7J8DRV2|A0A7J8DRV2_MOLMO
OG0010255	sp|Q9NVM6|DJC17_HUMAN	tr|A0A7J8JSS6|A0A7J8JSS6_MOLMO
OG0010256	sp|Q9P0U3|SENP1_HUMAN	tr|A0A7J8G1M5|A0A7J8G1M5_MOLMO
OG0010257	sp|Q9P2J8|ZN624_HUMAN	tr|A0A7J8BKC0|A0A7J8BKC0_MOLMO
OG0010258	sp|Q9UBK2|PRGC1_HUMAN	tr|A0A7J8JZR6|A0A7J8JZR6_MOLMO
OG0010259	sp|Q9UHD4|CIDEB_HUMAN	tr|A0A7J8JSP1|A0A7J8JSP1_MOLMO
OG0010260	sp|Q9UNQ2|DIM1_HUMAN	tr|A0A7J8IY01|A0A7J8IY01_MOLMO
OG0010261	sp|Q9Y2V2|CHSP1_HUMAN	tr|A0A7J8IXW3|A0A7J8IXW3_MOLMO
OG0010262	sp|Q9Y2Y0|AR2BP_HUMAN	tr|A0A7J8C5M6|A0A7J8C5M6_MOLMO
OG0010263	sp|Q9Y467|SALL2_HUMAN	tr|A0A7J8JZU5|A0A7J8JZU5_MOLMO
OG0010264	sp|Q9Y5X2|SNX8_HUMAN	tr|A0A7J8ICW8|A0A7J8ICW8_MOLMO
OG0010265	sp|Q9Y6C5|PTC2_HUMAN	tr|A0A7J8FBE3|A0A7J8FBE3_MOLMO
OG0010266	sp|Q9Y6G1|TM14A_HUMAN	tr|A0A7J8GV17|A0A7J8GV17_MOLMO
OG0010267	sp|A1L188|NDUF8_HUMAN	tr|A0A7J8D0Q6|A0A7J8D0Q6_MOLMO
OG0010268	sp|A2IDD5|CCD78_HUMAN	tr|A0A7J8IXJ3|A0A7J8IXJ3_MOLMO
OG0010269	sp|A8MPX8|PP2D1_HUMAN	tr|A0A7J8DDJ1|A0A7J8DDJ1_MOLMO
OG0010270	sp|O00244|ATOX1_HUMAN	tr|A0A7J8I3E9|A0A7J8I3E9_MOLMO
OG0010271	sp|O14617|AP3D1_HUMAN	tr|A0A7J8I356|A0A7J8I356_MOLMO
OG0010272	sp|O60682|MUSC_HUMAN	tr|A0A7J8DTY2|A0A7J8DTY2_MOLMO
OG0010273	sp|O75807|PR15A_HUMAN	tr|A0A7J8CAA6|A0A7J8CAA6_MOLMO
OG0010274	sp|O75832|PSD10_HUMAN	tr|A0A7J8J8T8|A0A7J8J8T8_MOLMO
OG0010275	sp|O95639|CPSF4_HUMAN	tr|A0A7J8IXR5|A0A7J8IXR5_MOLMO
OG0010276	sp|P07099|HYEP_HUMAN	tr|A0A7J8BLV3|A0A7J8BLV3_MOLMO
OG0010277	sp|P07988|PSPB_HUMAN	tr|A0A7J8E412|A0A7J8E412_MOLMO
OG0010278	sp|P20062|TCO2_HUMAN	tr|A0A7J8C049|A0A7J8C049_MOLMO
OG0010279	sp|P22794|EVI2A_HUMAN	tr|A0A7J8CXX3|A0A7J8CXX3_MOLMO
OG0010280	sp|P23142|FBLN1_HUMAN	tr|A0A7J8BJM9|A0A7J8BJM9_MOLMO
OG0010281	sp|P23471|PTPRZ_HUMAN	tr|A0A7J8HDT3|A0A7J8HDT3_MOLMO
OG0010282	sp|P30038|AL4A1_HUMAN	tr|A0A7J8F620|A0A7J8F620_MOLMO
OG0010283	sp|P39900|MMP12_HUMAN	tr|A0A7J8ERY1|A0A7J8ERY1_MOLMO
OG0010284	sp|P49895|IOD1_HUMAN	tr|A0A7J8F9K2|A0A7J8F9K2_MOLMO
OG0010285	sp|P52655|TF2AA_HUMAN	tr|A0A7J8JUR6|A0A7J8JUR6_MOLMO
OG0010286	sp|P55060|XPO2_HUMAN	tr|A0A7J8HFV9|A0A7J8HFV9_MOLMO
OG0010287	sp|P78345|RPP38_HUMAN	tr|A0A7J8BBZ7|A0A7J8BBZ7_MOLMO
OG0010288	sp|Q0P641|CB080_HUMAN	tr|A0A7J8FQM3|A0A7J8FQM3_MOLMO
OG0010289	sp|Q14534|ERG1_HUMAN	tr|A0A7J8DUV2|A0A7J8DUV2_MOLMO
OG0010290	sp|Q15906|VPS72_HUMAN	tr|A0A7J8CVH8|A0A7J8CVH8_MOLMO
OG0010291	sp|Q16661|GUC2B_HUMAN	tr|A0A7J8F816|A0A7J8F816_MOLMO
OG0010292	sp|Q2VPB7|AP5B1_HUMAN	tr|A0A7J8EMZ3|A0A7J8EMZ3_MOLMO
OG0010293	sp|Q5BJD5|TM41B_HUMAN	tr|A0A7J8EUY4|A0A7J8EUY4_MOLMO
OG0010294	sp|Q5HYK7|SH319_HUMAN	tr|A0A7J8ICM4|A0A7J8ICM4_MOLMO
OG0010295	sp|Q5JVS0|HABP4_HUMAN	tr|A0A7J8EDX0|A0A7J8EDX0_MOLMO
OG0010296	sp|Q5TEZ5|CF163_HUMAN	tr|A0A7J8GPQ6|A0A7J8GPQ6_MOLMO
OG0010297	sp|Q6P087|RUSD3_HUMAN	tr|A0A7J8DD17|A0A7J8DD17_MOLMO
OG0010298	sp|Q6XD76|ASCL4_HUMAN	tr|A0A7J8FVG1|A0A7J8FVG1_MOLMO
OG0010299	sp|Q7L014|DDX46_HUMAN	tr|A0A7J8I6P8|A0A7J8I6P8_MOLMO
OG0010300	sp|Q7Z7M8|B3GN8_HUMAN	tr|A0A7J8C5S9|A0A7J8C5S9_MOLMO
OG0010301	sp|Q86XI8|ZSWM9_HUMAN	tr|A0A7J8CD06|A0A7J8CD06_MOLMO
OG0010302	sp|Q8IUC1|KR111_HUMAN	tr|A0A7J8HZM5|A0A7J8HZM5_MOLMO
OG0010303	sp|Q8IXJ6|SIR2_HUMAN	tr|A0A7J8CAZ7|A0A7J8CAZ7_MOLMO
OG0010304	sp|Q8IYB3|SRRM1_HUMAN	tr|A0A7J8FBV4|A0A7J8FBV4_MOLMO
OG0010305	sp|Q8IYW2|CFA46_HUMAN	tr|A0A7J8DNE7|A0A7J8DNE7_MOLMO
OG0010306	sp|Q8NE35|CPEB3_HUMAN	tr|A0A7J8DN93|A0A7J8DN93_MOLMO
OG0010307	sp|Q8NFD2|ANKK1_HUMAN	tr|A0A7J8EMX9|A0A7J8EMX9_MOLMO
OG0010308	sp|Q8NGN1|OR6T1_HUMAN	tr|A0A7J8BZ09|A0A7J8BZ09_MOLMO
OG0010309	sp|Q8TAL6|FIBIN_HUMAN	tr|A0A7J8EQD5|A0A7J8EQD5_MOLMO
OG0010310	sp|Q8WUU8|TM174_HUMAN	tr|A0A7J8J4J7|A0A7J8J4J7_MOLMO
OG0010311	sp|Q8WWZ1|IL1FA_HUMAN	tr|A0A7J8E2T1|A0A7J8E2T1_MOLMO
OG0010312	sp|Q969H8|MYDGF_HUMAN	tr|A0A7J8IA36|A0A7J8IA36_MOLMO
OG0010313	sp|Q96FV9|THOC1_HUMAN	tr|A0A7J8HM10|A0A7J8HM10_MOLMO
OG0010314	sp|Q96H55|MYO19_HUMAN	tr|A0A7J8D0F3|A0A7J8D0F3_MOLMO
OG0010315	sp|Q99583|MNT_HUMAN	tr|A0A7J8CZZ2|A0A7J8CZZ2_MOLMO
OG0010316	sp|Q9BPW5|RSLBB_HUMAN	tr|A0A7J8JZJ2|A0A7J8JZJ2_MOLMO
OG0010317	sp|Q9BSJ8|ESYT1_HUMAN	tr|A0A7J8FX67|A0A7J8FX67_MOLMO
OG0010318	sp|Q9H7L9|SDS3_HUMAN	tr|A0A7J8C034|A0A7J8C034_MOLMO
OG0010319	sp|Q9NP85|PODO_HUMAN	tr|A0A7J8CSK5|A0A7J8CSK5_MOLMO
OG0010320	sp|Q9NQS1|AVEN_HUMAN	tr|A0A7J8JRN3|A0A7J8JRN3_MOLMO
OG0010321	sp|Q9NS67|GPR27_HUMAN	tr|A0A7J8DBA4|A0A7J8DBA4_MOLMO
OG0010322	sp|Q9P2D6|F135A_HUMAN	tr|A0A7J8GQG9|A0A7J8GQG9_MOLMO
OG0010323	sp|Q9UDW3|ZMAT5_HUMAN	tr|A0A7J8C0Q0|A0A7J8C0Q0_MOLMO
OG0010324	sp|Q9UIS9|MBD1_HUMAN	tr|A0A7J8HHF4|A0A7J8HHF4_MOLMO
OG0010325	sp|Q9Y450|HBS1L_HUMAN	tr|A0A7J8GPN7|A0A7J8GPN7_MOLMO
OG0010326	sp|Q9Y5R4|HEMK1_HUMAN	tr|A0A7J8DB89|A0A7J8DB89_MOLMO
OG0010327	sp|Q9Y6X4|F169A_HUMAN	tr|A0A7J8IZN9|A0A7J8IZN9_MOLMO
OG0010328	sp|A1A5B4|ANO9_HUMAN	tr|A0A7J8BIX5|A0A7J8BIX5_MOLMO
OG0010329	sp|A6NKN8|PC4L1_HUMAN	tr|A0A7J8CSJ6|A0A7J8CSJ6_MOLMO
OG0010330	sp|O00167|EYA2_HUMAN	tr|A0A7J8HGS7|A0A7J8HGS7_MOLMO
OG0010331	sp|O14683|P5I11_HUMAN	tr|A0A7J8EVC2|A0A7J8EVC2_MOLMO
OG0010332	sp|O15204|ADEC1_HUMAN	tr|A0A7J8I3Q9|A0A7J8I3Q9_MOLMO
OG0010333	sp|O75072|FKTN_HUMAN	tr|A0A7J8EE29|A0A7J8EE29_MOLMO
OG0010334	sp|O75578|ITA10_HUMAN	tr|A0A7J8CRE1|A0A7J8CRE1_MOLMO
OG0010335	sp|O95561|CA105_HUMAN	tr|A0A7J8CPJ5|A0A7J8CPJ5_MOLMO
OG0010336	sp|O95848|NUD14_HUMAN	tr|A0A7J8JXT9|A0A7J8JXT9_MOLMO
OG0010337	sp|O95972|BMP15_HUMAN	tr|A0A7J8J4M0|A0A7J8J4M0_MOLMO
OG0010338	sp|P04839|CY24B_HUMAN	tr|A0A7J8J672|A0A7J8J672_MOLMO
OG0010339	sp|P05111|INHA_HUMAN	tr|A0A7J8FRF7|A0A7J8FRF7_MOLMO
OG0010340	sp|P08912|ACM5_HUMAN	tr|A0A7J8JT74|A0A7J8JT74_MOLMO
OG0010341	sp|P14778|IL1R1_HUMAN	tr|A0A7J8E228|A0A7J8E228_MOLMO
OG0010342	sp|P17706|PTN2_HUMAN	tr|A0A7J8HJL7|A0A7J8HJL7_MOLMO
OG0010343	sp|P19447|ERCC3_HUMAN	tr|A0A7J8FSF3|A0A7J8FSF3_MOLMO
OG0010344	sp|P22888|LSHR_HUMAN	tr|A0A7J8E2X2|A0A7J8E2X2_MOLMO
OG0010345	sp|P34995|PE2R1_HUMAN	tr|A0A7J8IAS2|A0A7J8IAS2_MOLMO
OG0010346	sp|P36402|TCF7_HUMAN	tr|A0A7J8IDR7|A0A7J8IDR7_MOLMO
OG0010347	sp|P83876|TXN4A_HUMAN	tr|A0A7J8HLA3|A0A7J8HLA3_MOLMO
OG0010348	sp|Q06787|FMR1_HUMAN	tr|A0A7J8J6J9|A0A7J8J6J9_MOLMO
OG0010349	sp|Q13191|CBLB_HUMAN	tr|A0A7J8HXY5|A0A7J8HXY5_MOLMO
OG0010350	sp|Q13435|SF3B2_HUMAN	tr|A0A7J8EUD7|A0A7J8EUD7_MOLMO
OG0010351	sp|Q15599|NHRF2_HUMAN	tr|A0A7J8J4I6|A0A7J8J4I6_MOLMO
OG0010352	sp|Q16082|HSPB2_HUMAN	tr|A0A7J8EQP6|A0A7J8EQP6_MOLMO
OG0010353	sp|Q3MIP1|IPIL2_HUMAN	tr|A0A7J8J0S1|A0A7J8J0S1_MOLMO
OG0010354	sp|Q5VU43|MYOME_HUMAN	tr|A0A7J8CST4|A0A7J8CST4_MOLMO
OG0010355	sp|Q5VUA4|ZN318_HUMAN	tr|A0A7J8GUD5|A0A7J8GUD5_MOLMO
OG0010356	sp|Q6ICG8|WBP2L_HUMAN	tr|A0A7J8G3M3|A0A7J8G3M3_MOLMO
OG0010357	sp|Q6P2E9|EDC4_HUMAN	tr|A0A7J8C774|A0A7J8C774_MOLMO
OG0010358	sp|Q70CQ4|UBP31_HUMAN	tr|A0A7J8J3I3|A0A7J8J3I3_MOLMO
OG0010359	sp|Q7Z4R8|CF120_HUMAN	tr|A0A7J8GN37|A0A7J8GN37_MOLMO
OG0010360	sp|Q7Z569|BRAP_HUMAN	tr|A0A7J8BW79|A0A7J8BW79_MOLMO
OG0010361	sp|Q7Z5W3|BN3D2_HUMAN	tr|A0A7J8FVC7|A0A7J8FVC7_MOLMO
OG0010362	sp|Q8IXY8|PPIL6_HUMAN	tr|A0A7J8GRS8|A0A7J8GRS8_MOLMO
OG0010363	sp|Q8IY42|CD019_HUMAN	tr|A0A7J8JS05|A0A7J8JS05_MOLMO
OG0010364	sp|Q8N5G2|MACOI_HUMAN	tr|A0A7J8F9L7|A0A7J8F9L7_MOLMO
OG0010365	sp|Q8N7C0|LRC52_HUMAN	tr|A0A7J8CS25|A0A7J8CS25_MOLMO
OG0010366	sp|Q8NA29|NLS1_HUMAN	tr|A0A7J8F9N5|A0A7J8F9N5_MOLMO
OG0010367	sp|Q8NBH2|KY_HUMAN	tr|A0A7J8DBZ1|A0A7J8DBZ1_MOLMO
OG0010368	sp|Q8NFR3|SPTSB_HUMAN	tr|A0A7J8I2U4|A0A7J8I2U4_MOLMO
OG0010369	sp|Q8TF68|ZN384_HUMAN	tr|A0A7J8G4G5|A0A7J8G4G5_MOLMO
OG0010370	sp|Q96FX8|PERP_HUMAN	tr|A0A7J8GS33|A0A7J8GS33_MOLMO
OG0010371	sp|Q9BRP0|OVOL2_HUMAN	tr|A0A7J8HI62|A0A7J8HI62_MOLMO
OG0010372	sp|Q9BS26|ERP44_HUMAN	tr|A0A7J8ED58|A0A7J8ED58_MOLMO
OG0010373	sp|Q9BV44|THUM3_HUMAN	tr|A0A7J8DDZ6|A0A7J8DDZ6_MOLMO
OG0010374	sp|Q9H3D4|P63_HUMAN	tr|A0A7J8I321|A0A7J8I321_MOLMO
OG0010375	sp|Q9HB96|FANCE_HUMAN	tr|A0A7J8GQB5|A0A7J8GQB5_MOLMO
OG0010376	sp|Q9NPG2|NGB_HUMAN	tr|A0A7J8JXK5|A0A7J8JXK5_MOLMO
OG0010377	sp|Q9NQ88|TIGAR_HUMAN	tr|A0A7J8G270|A0A7J8G270_MOLMO
OG0010378	sp|Q9NQC1|JADE2_HUMAN	tr|A0A7J8I883|A0A7J8I883_MOLMO
OG0010379	sp|Q9NVH1|DJC11_HUMAN	tr|A0A7J8F8F2|A0A7J8F8F2_MOLMO
OG0010380	sp|Q9P2K1|C2D2A_HUMAN	tr|A0A7J8JSN0|A0A7J8JSN0_MOLMO
OG0010381	sp|Q9UBC1|IKBL1_HUMAN	tr|A0A7J8GRT9|A0A7J8GRT9_MOLMO
OG0010382	sp|Q9UQF2|JIP1_HUMAN	tr|A0A7J8ES92|A0A7J8ES92_MOLMO
OG0010383	sp|Q9Y4X0|AMMR1_HUMAN	tr|A0A7J8J492|A0A7J8J492_MOLMO
OG0010384	sp|Q9Y5B6|PAXB1_HUMAN	tr|A0A7J8I2U1|A0A7J8I2U1_MOLMO
OG0010385	sp|A0A1B0GWB2|PRT1B_HUMAN	tr|A0A7J8EFL7|A0A7J8EFL7_MOLMO
OG0010386	sp|A6NJG2|SWAHD_HUMAN	tr|A0A7J8J916|A0A7J8J916_MOLMO
OG0010387	sp|E7EW31|PROB1_HUMAN	tr|A0A7J8IBR2|A0A7J8IBR2_MOLMO
OG0010388	sp|O15370|SOX12_HUMAN	tr|A0A7J8HJN9|A0A7J8HJN9_MOLMO
OG0010389	sp|O75264|SIM24_HUMAN	tr|A0A7J8IC59|A0A7J8IC59_MOLMO
OG0010390	sp|O95793|STAU1_HUMAN	tr|A0A7J8HKX1|A0A7J8HKX1_MOLMO
OG0010391	sp|O95859|TSN12_HUMAN	tr|A0A7J8HF07|A0A7J8HF07_MOLMO
OG0010392	sp|P08758|ANXA5_HUMAN	tr|A0A7J8I420|A0A7J8I420_MOLMO
OG0010393	sp|P09693|CD3G_HUMAN	tr|A0A7J8EPX1|A0A7J8EPX1_MOLMO
OG0010394	sp|P0C2S0|CTXN2_HUMAN	tr|A0A7J8JS21|A0A7J8JS21_MOLMO
OG0010395	sp|P0C7T5|ATX1L_HUMAN	tr|A0A7J8C5N8|A0A7J8C5N8_MOLMO
OG0010396	sp|P11086|PNMT_HUMAN	tr|A0A7J8D1C2|A0A7J8D1C2_MOLMO
OG0010397	sp|P13591|NCAM1_HUMAN	tr|A0A7J8ETJ9|A0A7J8ETJ9_MOLMO
OG0010398	sp|P20264|PO3F3_HUMAN	tr|A0A7J8E3Z3|A0A7J8E3Z3_MOLMO
OG0010399	sp|P46695|IEX1_HUMAN	tr|A0A7J8GPZ2|A0A7J8GPZ2_MOLMO
OG0010400	sp|P51161|FABP6_HUMAN	tr|A0A7J8I7C6|A0A7J8I7C6_MOLMO
OG0010401	sp|P54852|EMP3_HUMAN	tr|A0A7J8C716|A0A7J8C716_MOLMO
OG0010402	sp|P56597|NDK5_HUMAN	tr|A0A7J8IAN6|A0A7J8IAN6_MOLMO
OG0010403	sp|Q0VDI3|TM267_HUMAN	tr|A0A7J8J357|A0A7J8J357_MOLMO
OG0010404	sp|Q12870|TCF15_HUMAN	tr|A0A7J8HLZ3|A0A7J8HLZ3_MOLMO
OG0010405	sp|Q14331|FRG1_HUMAN	tr|A0A7J8GK95|A0A7J8GK95_MOLMO
OG0010406	sp|Q14527|HLTF_HUMAN	tr|A0A7J8I064|A0A7J8I064_MOLMO
OG0010407	sp|Q53QV2|LBH_HUMAN	tr|A0A7J8E2Q7|A0A7J8E2Q7_MOLMO
OG0010408	sp|Q5C9Z4|NOM1_HUMAN	tr|A0A7J8HD60|A0A7J8HD60_MOLMO
OG0010409	sp|Q5SVQ8|ZBT41_HUMAN	tr|A0A7J8BNX7|A0A7J8BNX7_MOLMO
OG0010410	sp|Q5VWQ0|RSBN1_HUMAN	tr|A0A7J8CU10|A0A7J8CU10_MOLMO
OG0010411	sp|Q6NXT1|ANR54_HUMAN	tr|A0A7J8FV73|A0A7J8FV73_MOLMO
OG0010412	sp|Q6UWW9|TM207_HUMAN	tr|A0A7J8I3G5|A0A7J8I3G5_MOLMO
