Orthogroup	Homo_sapiens	Odocoileus_virginianus_texanus
OG0013321	sp|Q9UH92|MLX_HUMAN	tr|A0A6J0X3J9|A0A6J0X3J9_ODOVR
OG0013322	sp|Q9UPX0|TUTLB_HUMAN	tr|A0A6J0WCZ5|A0A6J0WCZ5_ODOVR
OG0013323	sp|Q9Y2D9|ZN652_HUMAN	tr|A0A6J0VTK9|A0A6J0VTK9_ODOVR
OG0013324	sp|Q9Y2L1|RRP44_HUMAN	tr|A0A6J0Y9T9|A0A6J0Y9T9_ODOVR
OG0013325	sp|Q9Y653|AGRG1_HUMAN	tr|A0A6J0YCK0|A0A6J0YCK0_ODOVR
OG0013326	sp|Q9Y6Q3|ZFP37_HUMAN	tr|A0A6J0VI05|A0A6J0VI05_ODOVR
OG0013327	sp|O15018|PDZD2_HUMAN	tr|A0A6J0YTM4|A0A6J0YTM4_ODOVR
OG0013328	sp|O75165|DJC13_HUMAN	tr|A0A6J0YW09|A0A6J0YW09_ODOVR
OG0013329	sp|O75886|STAM2_HUMAN	tr|A0A6J0Y383|A0A6J0Y383_ODOVR
OG0013330	sp|O75952|CABYR_HUMAN	tr|A0A6J0VM07|A0A6J0VM07_ODOVR
OG0013331	sp|P11473|VDR_HUMAN	tr|A0A6J0X7K2|A0A6J0X7K2_ODOVR
OG0013332	sp|P25791|RBTN2_HUMAN	tr|A0A6J0YZR7|A0A6J0YZR7_ODOVR
OG0013333	sp|P31152|MK04_HUMAN	tr|A0A6J0VMV4|A0A6J0VMV4_ODOVR
OG0013334	sp|P38435|VKGC_HUMAN	tr|A0A6J0XA31|A0A6J0XA31_ODOVR
OG0013335	sp|P40259|CD79B_HUMAN	tr|A0A6J0W4U9|A0A6J0W4U9_ODOVR
OG0013336	sp|P48449|LSS_HUMAN	tr|A0A6J0W605|A0A6J0W605_ODOVR
OG0013337	sp|P50222|MEOX2_HUMAN	tr|A0A6J0YD97|A0A6J0YD97_ODOVR
OG0013338	sp|P51674|GPM6A_HUMAN	tr|A0A6J0X9F0|A0A6J0X9F0_ODOVR
OG0013339	sp|P56385|ATP5I_HUMAN	tr|A0A6J0VTV4|A0A6J0VTV4_ODOVR
OG0013340	sp|P78344|IF4G2_HUMAN	tr|A0A6J0Z030|A0A6J0Z030_ODOVR
OG0013341	sp|Q03692|COAA1_HUMAN	tr|A0A6J0XJJ4|A0A6J0XJJ4_ODOVR
OG0013342	sp|Q06418|TYRO3_HUMAN	tr|A0A6J0W673|A0A6J0W673_ODOVR
OG0013343	sp|Q12999|TSN31_HUMAN	tr|A0A6J0W8P1|A0A6J0W8P1_ODOVR
OG0013344	sp|Q15005|SPCS2_HUMAN	tr|A0A6J0WCP5|A0A6J0WCP5_ODOVR
OG0013345	sp|Q1RMZ1|SAMTR_HUMAN	tr|A0A6J0YTJ6|A0A6J0YTJ6_ODOVR
OG0013346	sp|Q502X0|MORN2_HUMAN	tr|A0A6J0Z5K1|A0A6J0Z5K1_ODOVR
OG0013347	sp|Q56UN5|M3K19_HUMAN	tr|A0A6J0WEY1|A0A6J0WEY1_ODOVR
OG0013348	sp|Q5M7Z0|RNFT1_HUMAN	tr|A0A6J0YRR2|A0A6J0YRR2_ODOVR
OG0013349	sp|Q5SZD4|GLYL3_HUMAN	tr|A0A6J0XJ45|A0A6J0XJ45_ODOVR
OG0013350	sp|Q5TEA6|SE1L2_HUMAN	tr|A0A6J0YTN8|A0A6J0YTN8_ODOVR
OG0013351	sp|Q6P2C0|WDR93_HUMAN	tr|A0A6J0YTD2|A0A6J0YTD2_ODOVR
OG0013352	sp|Q6P444|MTFR2_HUMAN	tr|A0A6J0WGA5|A0A6J0WGA5_ODOVR
OG0013353	sp|Q6PF18|MORN3_HUMAN	tr|A0A6J0WQ56|A0A6J0WQ56_ODOVR
OG0013354	sp|Q6PIV7|S2534_HUMAN	tr|A0A6J0VWB2|A0A6J0VWB2_ODOVR
OG0013355	sp|Q6UX04|CWC27_HUMAN	tr|A0A6J0XWF4|A0A6J0XWF4_ODOVR
OG0013356	sp|Q6ZTQ3|RASF6_HUMAN	tr|A0A6J0WWD4|A0A6J0WWD4_ODOVR
OG0013357	sp|Q76NI1|KNDC1_HUMAN	tr|A0A6J0WI08|A0A6J0WI08_ODOVR
OG0013358	sp|Q86V81|THOC4_HUMAN	tr|A0A6J0YKN0|A0A6J0YKN0_ODOVR
OG0013359	sp|Q86XK7|VSIG1_HUMAN	tr|A0A6J0Y8A8|A0A6J0Y8A8_ODOVR
OG0013360	sp|Q8IV77|CNGA4_HUMAN	tr|A0A6J0YF61|A0A6J0YF61_ODOVR
OG0013361	sp|Q8N9N7|LRC57_HUMAN	tr|A0A6J0YL65|A0A6J0YL65_ODOVR
OG0013362	sp|Q8TAX9|GSDMB_HUMAN	tr|A0A6J0X752|A0A6J0X752_ODOVR
OG0013363	sp|Q8TB03|CX038_HUMAN	tr|A0A6J0XY37|A0A6J0XY37_ODOVR
OG0013364	sp|Q8TEA8|DTD1_HUMAN	tr|A0A6J0WD90|A0A6J0WD90_ODOVR
OG0013365	sp|Q92753|RORB_HUMAN	tr|A0A6J0ZAK6|A0A6J0ZAK6_ODOVR
OG0013366	sp|Q96A32|MYL11_HUMAN	tr|A0A6J0WR68|A0A6J0WR68_ODOVR
OG0013367	sp|Q96GA3|LTV1_HUMAN	tr|A0A6J0WAU7|A0A6J0WAU7_ODOVR
OG0013368	sp|Q96IQ9|ZN414_HUMAN	tr|A0A6J0XYF7|A0A6J0XYF7_ODOVR
OG0013369	sp|Q96L93|KI16B_HUMAN	tr|A0A6J0YVS4|A0A6J0YVS4_ODOVR
OG0013370	sp|Q9BQ65|USB1_HUMAN	tr|A0A6J0X940|A0A6J0X940_ODOVR
OG0013371	sp|Q9BS16|CENPK_HUMAN	tr|A0A6J0YWM9|A0A6J0YWM9_ODOVR
OG0013372	sp|Q9BVN2|RUSC1_HUMAN	tr|A0A6J0Z1N6|A0A6J0Z1N6_ODOVR
OG0013373	sp|Q9BYB0|SHAN3_HUMAN	tr|A0A6J0VWP8|A0A6J0VWP8_ODOVR
OG0013374	sp|Q9BZG2|PPAT_HUMAN	tr|A0A6J0XD92|A0A6J0XD92_ODOVR
OG0013375	sp|Q9H0W8|SMG9_HUMAN	tr|A0A6J0XGF6|A0A6J0XGF6_ODOVR
OG0013376	sp|Q9H221|ABCG8_HUMAN	tr|A0A6J0W7G5|A0A6J0W7G5_ODOVR
OG0013377	sp|Q9H4G4|GAPR1_HUMAN	tr|A0A6J0WC16|A0A6J0WC16_ODOVR
OG0013378	sp|Q9H6S1|AZI2_HUMAN	tr|A0A6J0W854|A0A6J0W854_ODOVR
OG0013379	sp|Q9NW15|ANO10_HUMAN	tr|A0A6J0YH96|A0A6J0YH96_ODOVR
OG0013380	sp|Q9NZB8|MOCS1_HUMAN	tr|A0A6J0VV66|A0A6J0VV66_ODOVR
OG0013381	sp|Q9UNI1|CELA1_HUMAN	tr|A0A6J0XFR6|A0A6J0XFR6_ODOVR
OG0013382	sp|Q9Y271|CLTR1_HUMAN	tr|A0A6J0YXK3|A0A6J0YXK3_ODOVR
OG0013383	sp|Q9Y2H0|DLGP4_HUMAN	tr|A0A6J0XEH5|A0A6J0XEH5_ODOVR
OG0013384	sp|A6NML5|TM212_HUMAN	tr|A0A6J0WCU0|A0A6J0WCU0_ODOVR
OG0013385	sp|O00155|GPR25_HUMAN	tr|A0A6J0YLV9|A0A6J0YLV9_ODOVR
OG0013386	sp|O00231|PSD11_HUMAN	tr|A0A6J0XYI4|A0A6J0XYI4_ODOVR
OG0013387	sp|O00264|PGRC1_HUMAN	tr|A0A6J0YDZ3|A0A6J0YDZ3_ODOVR
OG0013388	sp|O00303|EIF3F_HUMAN	tr|A0A6J0YUW4|A0A6J0YUW4_ODOVR
OG0013389	sp|O15209|ZBT22_HUMAN	tr|A0A6J0WIF9|A0A6J0WIF9_ODOVR
OG0013390	sp|O43246|CTR4_HUMAN	tr|A0A6J0YBX0|A0A6J0YBX0_ODOVR
OG0013391	sp|O75718|CRTAP_HUMAN	tr|A0A6J0X2W3|A0A6J0X2W3_ODOVR
OG0013392	sp|O75943|RAD17_HUMAN	tr|A0A6J0WGZ3|A0A6J0WGZ3_ODOVR
OG0013393	sp|O75976|CBPD_HUMAN	tr|A0A6J0X0F1|A0A6J0X0F1_ODOVR
OG0013394	sp|O95208|EPN2_HUMAN	tr|A0A6J0XP00|A0A6J0XP00_ODOVR
OG0013395	sp|O95425|SVIL_HUMAN	tr|A0A6J0YU11|A0A6J0YU11_ODOVR
OG0013396	sp|P09172|DOPO_HUMAN	tr|A0A6J0X751|A0A6J0X751_ODOVR
OG0013397	sp|P09601|HMOX1_HUMAN	tr|A0A6J0WSN5|A0A6J0WSN5_ODOVR
OG0013398	sp|P15498|VAV_HUMAN	tr|A0A6J0ZEN4|A0A6J0ZEN4_ODOVR
OG0013399	sp|P20936|RASA1_HUMAN	tr|A0A6J0Y6S0|A0A6J0Y6S0_ODOVR
OG0013400	sp|P23510|TNFL4_HUMAN	tr|A0A6J0XXN4|A0A6J0XXN4_ODOVR
OG0013401	sp|P28072|PSB6_HUMAN	tr|A0A6J0Z3F8|A0A6J0Z3F8_ODOVR
OG0013402	sp|P29460|IL12B_HUMAN	tr|A0A6J0YCM8|A0A6J0YCM8_ODOVR
OG0013403	sp|P36404|ARL2_HUMAN	tr|A0A6J0XC93|A0A6J0XC93_ODOVR
OG0013404	sp|P52823|STC1_HUMAN	tr|A0A6J0X4L6|A0A6J0X4L6_ODOVR
OG0013405	sp|P54727|RD23B_HUMAN	tr|A0A6J0W7U7|A0A6J0W7U7_ODOVR
OG0013406	sp|P61457|PHS_HUMAN	tr|A0A6J0W7B0|A0A6J0W7B0_ODOVR
OG0013407	sp|Q07812|BAX_HUMAN	tr|A0A6J0WXB8|A0A6J0WXB8_ODOVR
OG0013408	sp|Q13439|GOGA4_HUMAN	tr|A0A6J0YSN1|A0A6J0YSN1_ODOVR
OG0013409	sp|Q13635|PTC1_HUMAN	tr|A0A6J0XJK2|A0A6J0XJK2_ODOVR
OG0013410	sp|Q14BN4|SLMAP_HUMAN	tr|A0A6J0WZK5|A0A6J0WZK5_ODOVR
OG0013411	sp|Q32M78|ZN699_HUMAN	tr|A0A6J0VRY8|A0A6J0VRY8_ODOVR
OG0013412	sp|Q32MQ0|ZN750_HUMAN	tr|A0A6J0YPI3|A0A6J0YPI3_ODOVR
OG0013413	sp|Q53GI3|ZN394_HUMAN	tr|A0A6J0YIG0|A0A6J0YIG0_ODOVR
OG0013414	sp|Q5JW98|CAHM4_HUMAN	tr|A0A6J0XJY2|A0A6J0XJY2_ODOVR
OG0013415	sp|Q5PRF9|SMAG2_HUMAN	tr|A0A6J0X4E6|A0A6J0X4E6_ODOVR
OG0013416	sp|Q5T197|DCST1_HUMAN	tr|A0A6J0Z233|A0A6J0Z233_ODOVR
OG0013417	sp|Q5TCX8|M3K21_HUMAN	tr|A0A6J0XGQ8|A0A6J0XGQ8_ODOVR
OG0013418	sp|Q5VV42|CDKAL_HUMAN	tr|A0A6J0W6F0|A0A6J0W6F0_ODOVR
OG0013419	sp|Q5W0B1|OBI1_HUMAN	tr|A0A6J0XAE2|A0A6J0XAE2_ODOVR
OG0013420	sp|Q6DKI7|PVRIG_HUMAN	tr|A0A6J0YTU3|A0A6J0YTU3_ODOVR
OG0013421	sp|Q6F5E8|CARL2_HUMAN	tr|A0A6J0WXA7|A0A6J0WXA7_ODOVR
OG0013422	sp|Q6ICG6|K0930_HUMAN	tr|A0A6J0X1W2|A0A6J0X1W2_ODOVR
OG0013423	sp|Q6L8Q7|PDE12_HUMAN	tr|A0A6J0XZU9|A0A6J0XZU9_ODOVR
OG0013424	sp|Q6UB98|ANR12_HUMAN	tr|A0A6J0W7P2|A0A6J0W7P2_ODOVR
OG0013425	sp|Q7LBR1|CHM1B_HUMAN	tr|A0A6J0Z5D7|A0A6J0Z5D7_ODOVR
OG0013426	sp|Q8IWL3|HSC20_HUMAN	tr|A0A6J0W7N1|A0A6J0W7N1_ODOVR
OG0013427	sp|Q8IZJ6|TDH_HUMAN	tr|A0A6J0WAB9|A0A6J0WAB9_ODOVR
OG0013428	sp|Q8N5M1|ATPF2_HUMAN	tr|A0A6J0Z684|A0A6J0Z684_ODOVR
OG0013429	sp|Q8N884|CGAS_HUMAN	tr|A0A6J0YYZ3|A0A6J0YYZ3_ODOVR
OG0013430	sp|Q8N8E2|ZN513_HUMAN	tr|A0A6J0WVV8|A0A6J0WVV8_ODOVR
OG0013431	sp|Q8NHE4|VA0E2_HUMAN	tr|A0A6J0YWD8|A0A6J0YWD8_ODOVR
OG0013432	sp|Q8TAD2|IL17D_HUMAN	tr|A0A6J0XAJ2|A0A6J0XAJ2_ODOVR
OG0013433	sp|Q8TAM6|ERMIN_HUMAN	tr|A0A6J0W5M7|A0A6J0W5M7_ODOVR
OG0013434	sp|Q8WUJ1|NEUFC_HUMAN	tr|A0A6J0WJ60|A0A6J0WJ60_ODOVR
OG0013435	sp|Q92628|K0232_HUMAN	tr|A0A6J0WE32|A0A6J0WE32_ODOVR
OG0013436	sp|Q96A73|P33MX_HUMAN	tr|A0A6J0YQ67|A0A6J0YQ67_ODOVR
OG0013437	sp|Q96FG2|ELMD3_HUMAN	tr|A0A6J0X5F1|A0A6J0X5F1_ODOVR
OG0013438	sp|Q96GX2|A7L3B_HUMAN	tr|A0A6J0YSF9|A0A6J0YSF9_ODOVR
OG0013439	sp|Q96LR9|APLD1_HUMAN	tr|A0A6J0WRZ3|A0A6J0WRZ3_ODOVR
OG0013440	sp|Q96M95|CCD42_HUMAN	tr|A0A6J0VII5|A0A6J0VII5_ODOVR
OG0013441	sp|Q96N76|HUTU_HUMAN	tr|A0A6J0WLT6|A0A6J0WLT6_ODOVR
OG0013442	sp|Q9GZQ4|NMUR2_HUMAN	tr|A0A6J0ZD30|A0A6J0ZD30_ODOVR
OG0013443	sp|Q9H098|F107B_HUMAN	tr|A0A6J0WKJ3|A0A6J0WKJ3_ODOVR
OG0013444	sp|Q9H7T0|CTSRB_HUMAN	tr|A0A6J0W5P7|A0A6J0W5P7_ODOVR
OG0013445	sp|Q9HCJ2|LRC4C_HUMAN	tr|A0A6J0VR64|A0A6J0VR64_ODOVR
OG0013446	sp|Q9NRG1|PRDC1_HUMAN	tr|A0A6J0Z1Q2|A0A6J0Z1Q2_ODOVR
OG0013447	sp|Q9UIJ7|KAD3_HUMAN	tr|A0A6J0VZH1|A0A6J0VZH1_ODOVR
OG0013448	sp|Q9Y2P5|S27A5_HUMAN	tr|A0A6J0Y175|A0A6J0Y175_ODOVR
OG0013449	sp|Q9Y3D3|RT16_HUMAN	tr|A0A6J0XRG1|A0A6J0XRG1_ODOVR
OG0013450	sp|Q9Y493|ZAN_HUMAN	tr|A0A6J0W6V1|A0A6J0W6V1_ODOVR
OG0013451	sp|Q9Y676|RT18B_HUMAN	tr|A0A6J0X3H8|A0A6J0X3H8_ODOVR
OG0013452	sp|Q9Y693|LHPL6_HUMAN	tr|A0A6J0W6I0|A0A6J0W6I0_ODOVR
OG0013453	sp|O60269|GRIN2_HUMAN	tr|A0A6J0YWG0|A0A6J0YWG0_ODOVR
OG0013454	sp|O60763|USO1_HUMAN	tr|A0A6J0YDI8|A0A6J0YDI8_ODOVR
OG0013455	sp|P00742|FA10_HUMAN	tr|A0A6J0XQF8|A0A6J0XQF8_ODOVR
OG0013456	sp|P04179|SODM_HUMAN	tr|A0A6J0W6V2|A0A6J0W6V2_ODOVR
OG0013457	sp|P04424|ARLY_HUMAN	tr|A0A6J0VWS0|A0A6J0VWS0_ODOVR
OG0013458	sp|P08246|ELNE_HUMAN	tr|A0A6J0X7U9|A0A6J0X7U9_ODOVR
OG0013459	sp|P19484|TFEB_HUMAN	tr|A0A6J0WYE5|A0A6J0WYE5_ODOVR
OG0013460	sp|P21757|MSRE_HUMAN	tr|A0A6J0ZDB2|A0A6J0ZDB2_ODOVR
OG0013461	sp|P21810|PGS1_HUMAN	tr|A0A6J0WY94|A0A6J0WY94_ODOVR
OG0013462	sp|P22492|H1T_HUMAN	tr|A0A6J0X062|A0A6J0X062_ODOVR
OG0013463	sp|P46100|ATRX_HUMAN	tr|A0A6J0W9W5|A0A6J0W9W5_ODOVR
OG0013464	sp|P49023|PAXI_HUMAN	tr|A0A6J0YE24|A0A6J0YE24_ODOVR
OG0013465	sp|P49639|HXA1_HUMAN	tr|A0A6J0WIV1|A0A6J0WIV1_ODOVR
OG0013466	sp|P49715|CEBPA_HUMAN	tr|A0A6J0Y049|A0A6J0Y049_ODOVR
OG0013467	sp|P50542|PEX5_HUMAN	tr|A0A6J0WDF8|A0A6J0WDF8_ODOVR
OG0013468	sp|P51164|ATP4B_HUMAN	tr|A0A6J0Y3U1|A0A6J0Y3U1_ODOVR
OG0013469	sp|P54760|EPHB4_HUMAN	tr|A0A6J0W2W5|A0A6J0W2W5_ODOVR
OG0013470	sp|P62699|YPEL5_HUMAN	tr|A0A6J0X973|A0A6J0X973_ODOVR
OG0013471	sp|P78562|PHEX_HUMAN	tr|A0A6J0WQD1|A0A6J0WQD1_ODOVR
OG0013472	sp|P79522|PRR3_HUMAN	tr|A0A6J0X3K8|A0A6J0X3K8_ODOVR
OG0013473	sp|Q01196|RUNX1_HUMAN	tr|A0A6J0VRP0|A0A6J0VRP0_ODOVR
OG0013474	sp|Q04446|GLGB_HUMAN	tr|A0A6J0ZDH7|A0A6J0ZDH7_ODOVR
OG0013475	sp|Q13021|MALL_HUMAN	tr|A0A6J0W4C0|A0A6J0W4C0_ODOVR
OG0013476	sp|Q13683|ITA7_HUMAN	tr|A0A6J0YSU4|A0A6J0YSU4_ODOVR
OG0013477	sp|Q14242|SELPL_HUMAN	tr|A0A6J0W208|A0A6J0W208_ODOVR
OG0013478	sp|Q14353|GAMT_HUMAN	tr|A0A6J0VMU8|A0A6J0VMU8_ODOVR
OG0013479	sp|Q14773|ICAM4_HUMAN	tr|A0A6J0Y8R0|A0A6J0Y8R0_ODOVR
OG0013480	sp|Q4G0X4|KCD21_HUMAN	tr|A0A6J0ZB82|A0A6J0ZB82_ODOVR
OG0013481	sp|Q5SRR4|LY65C_HUMAN	tr|A0A6J0XUD7|A0A6J0XUD7_ODOVR
OG0013482	sp|Q5T4F7|SFRP5_HUMAN	tr|A0A6J0WST0|A0A6J0WST0_ODOVR
OG0013483	sp|Q5T5M9|CCNJ_HUMAN	tr|A0A6J0WQX7|A0A6J0WQX7_ODOVR
OG0013484	sp|Q6ICL7|S35E4_HUMAN	tr|A0A6J0Z7I9|A0A6J0Z7I9_ODOVR
OG0013485	sp|Q6NSI4|RADX_HUMAN	tr|A0A6J0WCC9|A0A6J0WCC9_ODOVR
OG0013486	sp|Q6NZY4|ZCHC8_HUMAN	tr|A0A6J0X6C0|A0A6J0X6C0_ODOVR
OG0013487	sp|Q7Z4N8|P4HA3_HUMAN	tr|A0A6J0WCN2|A0A6J0WCN2_ODOVR
OG0013488	sp|Q7Z591|AKNA_HUMAN	tr|A0A6J0YMV6|A0A6J0YMV6_ODOVR
OG0013489	sp|Q7Z7C8|TAF8_HUMAN	tr|A0A6J0WUZ3|A0A6J0WUZ3_ODOVR
OG0013490	sp|Q86VS3|IQCH_HUMAN	tr|A0A6J0XAP3|A0A6J0XAP3_ODOVR
OG0013491	sp|Q8N0X4|CLYBL_HUMAN	tr|A0A6J0XYK2|A0A6J0XYK2_ODOVR
OG0013492	sp|Q8N157|AHI1_HUMAN	tr|A0A6J0WQR3|A0A6J0WQR3_ODOVR
OG0013493	sp|Q8N3R9|PALS1_HUMAN	tr|A0A6J0YI26|A0A6J0YI26_ODOVR
OG0013494	sp|Q8NBF2|NHLC2_HUMAN	tr|A0A6J0W2Z8|A0A6J0W2Z8_ODOVR
OG0013495	sp|Q8WWY8|LIPH_HUMAN	tr|A0A6J0VLQ0|A0A6J0VLQ0_ODOVR
OG0013496	sp|Q96A08|H2B1A_HUMAN	tr|A0A6J0ZD64|A0A6J0ZD64_ODOVR
OG0013497	sp|Q96CV9|OPTN_HUMAN	tr|A0A6J0WGW6|A0A6J0WGW6_ODOVR
OG0013498	sp|Q96LQ0|PPR36_HUMAN	tr|A0A6J0WEW0|A0A6J0WEW0_ODOVR
OG0013499	sp|Q96MB7|HARB1_HUMAN	tr|A0A6J0WLV6|A0A6J0WLV6_ODOVR
OG0013500	sp|Q96N21|AP4AT_HUMAN	tr|A0A6J0W680|A0A6J0W680_ODOVR
OG0013501	sp|Q96QS3|ARX_HUMAN	tr|A0A6J0WZ83|A0A6J0WZ83_ODOVR
OG0013502	sp|Q9BYN8|RT26_HUMAN	tr|A0A6J0YLU2|A0A6J0YLU2_ODOVR
OG0013503	sp|Q9C0D9|EPT1_HUMAN	tr|A0A6J0Z7N7|A0A6J0Z7N7_ODOVR
OG0013504	sp|Q9H0K4|RSH6A_HUMAN	tr|A0A6J0XX40|A0A6J0XX40_ODOVR
OG0013505	sp|Q9H4S2|GSX1_HUMAN	tr|A0A6J0WN58|A0A6J0WN58_ODOVR
OG0013506	sp|Q9H4Y5|GSTO2_HUMAN	tr|A0A6J0WV40|A0A6J0WV40_ODOVR
OG0013507	sp|Q9H6U6|BCAS3_HUMAN	tr|A0A6J0X5H4|A0A6J0X5H4_ODOVR
OG0013508	sp|Q9HAW4|CLSPN_HUMAN	tr|A0A6J0WDW8|A0A6J0WDW8_ODOVR
OG0013509	sp|Q9HCE9|ANO8_HUMAN	tr|A0A6J0WH82|A0A6J0WH82_ODOVR
OG0013510	sp|Q9NSE4|SYIM_HUMAN	tr|A0A6J0YL17|A0A6J0YL17_ODOVR
OG0013511	sp|Q9NYA1|SPHK1_HUMAN	tr|A0A6J0ZB38|A0A6J0ZB38_ODOVR
OG0013512	sp|Q9P0T7|TMEM9_HUMAN	tr|A0A6J0YLU3|A0A6J0YLU3_ODOVR
OG0013513	sp|Q9P2H5|UBP35_HUMAN	tr|A0A6J0Z9Q2|A0A6J0Z9Q2_ODOVR
OG0013514	sp|Q9UI43|MRM2_HUMAN	tr|A0A6J0XE61|A0A6J0XE61_ODOVR
OG0013515	sp|Q9Y6I7|WSB1_HUMAN	tr|A0A6J0X9M8|A0A6J0X9M8_ODOVR
OG0013516	sp|A0PK11|CLRN2_HUMAN	tr|A0A6J0YX33|A0A6J0YX33_ODOVR
OG0013517	sp|A6NJW4|LRR3C_HUMAN	tr|A0A6J0X7A8|A0A6J0X7A8_ODOVR
OG0013518	sp|A9Z1Z3|FR1L4_HUMAN	tr|A0A6J0XL05|A0A6J0XL05_ODOVR
OG0013519	sp|C9JR72|KBTBD_HUMAN	tr|A0A6J0XJG1|A0A6J0XJG1_ODOVR
OG0013520	sp|F5H4B4|F227A_HUMAN	tr|A0A6J0XSA8|A0A6J0XSA8_ODOVR
OG0013521	sp|O00339|MATN2_HUMAN	tr|A0A6J0YCE7|A0A6J0YCE7_ODOVR
OG0013522	sp|O60315|ZEB2_HUMAN	tr|A0A6J0XHZ4|A0A6J0XHZ4_ODOVR
OG0013523	sp|O94827|PKHG5_HUMAN	tr|A0A6J0Y0W5|A0A6J0Y0W5_ODOVR
OG0013524	sp|P08172|ACM2_HUMAN	tr|A0A6J0WTN5|A0A6J0WTN5_ODOVR
OG0013525	sp|P16144|ITB4_HUMAN	tr|A0A6J0WXP3|A0A6J0WXP3_ODOVR
OG0013526	sp|P18089|ADA2B_HUMAN	tr|A0A6J0XA25|A0A6J0XA25_ODOVR
OG0013527	sp|P22830|HEMH_HUMAN	tr|A0A6J0WAR8|A0A6J0WAR8_ODOVR
OG0013528	sp|P42898|MTHR_HUMAN	tr|A0A6J0XKW7|A0A6J0XKW7_ODOVR
OG0013529	sp|P50876|R144A_HUMAN	tr|A0A6J0Z3E0|A0A6J0Z3E0_ODOVR
OG0013530	sp|P57088|TMM33_HUMAN	tr|A0A6J0X6L0|A0A6J0X6L0_ODOVR
OG0013531	sp|P62263|RS14_HUMAN	tr|A0A6J0WVV4|A0A6J0WVV4_ODOVR
OG0013532	sp|P62987|RL40_HUMAN	tr|A0A6J0WU44|A0A6J0WU44_ODOVR
OG0013533	sp|Q06547|GABP1_HUMAN	tr|A0A6J0XP74|A0A6J0XP74_ODOVR
OG0013534	sp|Q12913|PTPRJ_HUMAN	tr|A0A6J0XNF0|A0A6J0XNF0_ODOVR
OG0013535	sp|Q13217|DNJC3_HUMAN	tr|A0A6J0YWB5|A0A6J0YWB5_ODOVR
OG0013536	sp|Q2KJY2|KI26B_HUMAN	tr|A0A6J0ZBI6|A0A6J0ZBI6_ODOVR
OG0013537	sp|Q53FD0|ZC21C_HUMAN	tr|A0A6J0YNI6|A0A6J0YNI6_ODOVR
OG0013538	sp|Q53FE4|CD017_HUMAN	tr|A0A6J0YEM4|A0A6J0YEM4_ODOVR
OG0013539	sp|Q5VWP3|MLIP_HUMAN	tr|A0A6J0YV37|A0A6J0YV37_ODOVR
OG0013540	sp|Q5VXI9|LIPN_HUMAN	tr|A0A6J0XPP8|A0A6J0XPP8_ODOVR
OG0013541	sp|Q6NXG1|ESRP1_HUMAN	tr|A0A6J0VTP4|A0A6J0VTP4_ODOVR
OG0013542	sp|Q6ZR62|RTL4_HUMAN	tr|A0A6J0WHH3|A0A6J0WHH3_ODOVR
OG0013543	sp|Q7Z2K8|GRIN1_HUMAN	tr|A0A6J0YVZ5|A0A6J0YVZ5_ODOVR
OG0013544	sp|Q86UD1|OAF_HUMAN	tr|A0A6J0XDK6|A0A6J0XDK6_ODOVR
OG0013545	sp|Q8IVF5|TIAM2_HUMAN	tr|A0A6J0WDG8|A0A6J0WDG8_ODOVR
OG0013546	sp|Q8IXS2|DRC2_HUMAN	tr|A0A6J0X2R6|A0A6J0X2R6_ODOVR
OG0013547	sp|Q8N715|CC185_HUMAN	tr|A0A6J0WBS0|A0A6J0WBS0_ODOVR
OG0013548	sp|Q8NDM7|CFA43_HUMAN	tr|A0A6J0Z5I2|A0A6J0Z5I2_ODOVR
OG0013549	sp|Q8NEV8|EXPH5_HUMAN	tr|A0A6J0Y5F1|A0A6J0Y5F1_ODOVR
OG0013550	sp|Q8NHS9|SPT22_HUMAN	tr|A0A6J0Z5Z8|A0A6J0Z5Z8_ODOVR
OG0013551	sp|Q8WVB3|HEXD_HUMAN	tr|A0A6J0YM96|A0A6J0YM96_ODOVR
OG0013552	sp|Q8WW34|TM239_HUMAN	tr|A0A6J0YLW4|A0A6J0YLW4_ODOVR
OG0013553	sp|Q969E8|TSR2_HUMAN	tr|A0A6J0YGB9|A0A6J0YGB9_ODOVR
OG0013554	sp|Q96G42|KLD7B_HUMAN	tr|A0A6J0WMG7|A0A6J0WMG7_ODOVR
OG0013555	sp|Q96J87|CELF6_HUMAN	tr|A0A6J0XJM7|A0A6J0XJM7_ODOVR
OG0013556	sp|Q96KP6|TNIP3_HUMAN	tr|A0A6J0ZF71|A0A6J0ZF71_ODOVR
OG0013557	sp|Q96M86|DNHD1_HUMAN	tr|A0A6J0XS12|A0A6J0XS12_ODOVR
OG0013558	sp|Q96NU1|SAM11_HUMAN	tr|A0A6J0VVX3|A0A6J0VVX3_ODOVR
OG0013559	sp|Q9BU70|TRMO_HUMAN	tr|A0A6J0XEL2|A0A6J0XEL2_ODOVR
OG0013560	sp|Q9BWT3|PAPOG_HUMAN	tr|A0A6J0YSK1|A0A6J0YSK1_ODOVR
OG0013561	sp|Q9BZB8|CPEB1_HUMAN	tr|A0A6J0XPB2|A0A6J0XPB2_ODOVR
OG0013562	sp|Q9BZM2|PA2GF_HUMAN	tr|A0A6J0Y0P1|A0A6J0Y0P1_ODOVR
OG0013563	sp|Q9C0H5|RHG39_HUMAN	tr|A0A6J0WQ35|A0A6J0WQ35_ODOVR
