Orthogroup	Homo_sapiens	Camelus_ferus 
OG0008016	sp|Q8N344|MIER2_HUMAN	tr|S9W9Z1|S9W9Z1_CAMFR
OG0008017	sp|Q6ZNW5|GDPP1_HUMAN	tr|S9WA10|S9WA10_CAMFR
OG0008018	sp|P61599|NAA20_HUMAN	tr|S9WA97|S9WA97_CAMFR
OG0008019	sp|Q9Y3B3|TMED7_HUMAN	tr|S9WF58|S9WF58_CAMFR
OG0008020	sp|Q9Y2X3|NOP58_HUMAN	tr|S9WFB3|S9WFB3_CAMFR
OG0008021	sp|Q96MT3|PRIC1_HUMAN	tr|S9WGD6|S9WGD6_CAMFR
OG0008022	sp|Q14749|GNMT_HUMAN	tr|S9WLN2|S9WLN2_CAMFR
OG0008023	sp|P50053|KHK_HUMAN	tr|S9WME6|S9WME6_CAMFR
OG0008024	sp|P31040|SDHA_HUMAN	tr|S9WPU9|S9WPU9_CAMFR
OG0008025	sp|Q9H5Z1|DHX35_HUMAN	tr|S9WQ89|S9WQ89_CAMFR
OG0008026	sp|Q9NY25|CLC5A_HUMAN	tr|S9WQA9|S9WQA9_CAMFR
OG0008027	sp|Q6N021|TET2_HUMAN	tr|S9WRR5|S9WRR5_CAMFR
OG0008028	sp|A0MZ66|SHOT1_HUMAN	tr|S9WUM3|S9WUM3_CAMFR
OG0008029	sp|O60477|BRNP1_HUMAN	tr|S9WVV4|S9WVV4_CAMFR
OG0008030	sp|A8MVM7|YD021_HUMAN	tr|S9WZR8|S9WZR8_CAMFR
OG0008031	sp|Q8N6F8|MET27_HUMAN	tr|S9X007|S9X007_CAMFR
OG0008032	sp|Q9GZY6|NTAL_HUMAN	tr|S9X8T2|S9X8T2_CAMFR
OG0008033	sp|Q9BZE1|RM37_HUMAN	tr|S9XAB2|S9XAB2_CAMFR
OG0008034	sp|A8MQ03|CRTP1_HUMAN	tr|S9XCK6|S9XCK6_CAMFR
OG0008035	sp|O43822|CF410_HUMAN	tr|S9XCP6|S9XCP6_CAMFR
OG0008036	sp|O14562|UBFD1_HUMAN	tr|S9XH34|S9XH34_CAMFR
OG0008037	sp|Q9NRM7|LATS2_HUMAN	tr|S9XHD1|S9XHD1_CAMFR
OG0008038	sp|P80217|IN35_HUMAN	tr|S9XJ40|S9XJ40_CAMFR
OG0008039	sp|Q9NWA0|MED9_HUMAN	tr|S9XKG0|S9XKG0_CAMFR
OG0008040	sp|Q7Z3B4|NUP54_HUMAN	tr|S9XLY4|S9XLY4_CAMFR
OG0008041	sp|Q7L590|MCM10_HUMAN	tr|S9XM75|S9XM75_CAMFR
OG0008042	sp|Q5JTZ9|SYAM_HUMAN	tr|S9XND4|S9XND4_CAMFR
OG0008043	sp|Q5BKX5|CS054_HUMAN	tr|S9XQ96|S9XQ96_CAMFR
OG0008044	sp|Q9UKT5|FBX4_HUMAN	tr|S9XSB7|S9XSB7_CAMFR
OG0008045	sp|Q9BPX3|CND3_HUMAN	tr|S9XT35|S9XT35_CAMFR
OG0008046	sp|Q8NAP3|ZBT38_HUMAN	tr|S9XYK3|S9XYK3_CAMFR
OG0008047	sp|Q8NBL1|PGLT1_HUMAN	tr|S9XYS2|S9XYS2_CAMFR
OG0008048	sp|Q5CZC0|FSIP2_HUMAN	tr|S9Y1B8|S9Y1B8_CAMFR
OG0008049	sp|P02775|CXCL7_HUMAN	tr|S9Y2J3|S9Y2J3_CAMFR
OG0008050	sp|Q9NRI5|DISC1_HUMAN	tr|S9Y3B5|S9Y3B5_CAMFR
OG0008051	sp|Q9HAS3|S28A3_HUMAN	tr|S9Y4S6|S9Y4S6_CAMFR
OG0008052	sp|Q2WGJ8|TM249_HUMAN	tr|S9Y7F2|S9Y7F2_CAMFR
OG0008053	sp|Q99941|ATF6B_HUMAN	tr|S9YD46|S9YD46_CAMFR
OG0008054	sp|Q9Y328|NSG2_HUMAN	tr|S9YDF3|S9YDF3_CAMFR
OG0008055	sp|P11137|MTAP2_HUMAN	tr|S9YG21|S9YG21_CAMFR
OG0008056	sp|O43298|ZBT43_HUMAN	tr|S9YGR7|S9YGR7_CAMFR
OG0008057	sp|Q9BW66|CINP_HUMAN	tr|S9YK22|S9YK22_CAMFR
OG0008058	sp|Q9H3S5|PIGM_HUMAN	tr|S9YP26|S9YP26_CAMFR
OG0008059	sp|P50440|GATM_HUMAN	tr|S9YWU7|S9YWU7_CAMFR
OG0008060	sp|P47756|CAPZB_HUMAN	tr|T0M825|T0M825_CAMFR
OG0008061	sp|Q9UK99|FBX3_HUMAN	tr|T0M9Y1|T0M9Y1_CAMFR
OG0008062	sp|O75264|SIM24_HUMAN	tr|T0MGR8|T0MGR8_CAMFR
OG0008063	sp|Q9H8H2|DDX31_HUMAN	tr|T0MI25|T0MI25_CAMFR
OG0008064	sp|O00628|PEX7_HUMAN	tr|T0NMK5|T0NMK5_CAMFR
OG0008065	sp|Q7Z2Z2|EFL1_HUMAN	tr|S9WA39|S9WA39_CAMFR
OG0008066	sp|Q96MN9|ZN488_HUMAN	tr|S9WC56|S9WC56_CAMFR
OG0008067	sp|Q9UBP4|DKK3_HUMAN	tr|S9WCP2|S9WCP2_CAMFR
OG0008068	sp|P19447|ERCC3_HUMAN	tr|S9WCU4|S9WCU4_CAMFR
OG0008069	sp|P07498|CASK_HUMAN	tr|S9WI70|S9WI70_CAMFR
OG0008070	sp|Q9Y3Q8|T22D4_HUMAN	tr|S9WQR7|S9WQR7_CAMFR
OG0008071	sp|Q9NQ38|ISK5_HUMAN	tr|S9WYS4|S9WYS4_CAMFR
OG0008072	sp|Q9Y2Z4|SYYM_HUMAN	tr|S9X1Q5|S9X1Q5_CAMFR
OG0008073	sp|Q8N8U2|CDYL2_HUMAN	tr|S9X2Q0|S9X2Q0_CAMFR
OG0008074	sp|Q9UFP1|GAK1A_HUMAN	tr|S9X5E6|S9X5E6_CAMFR
OG0008075	sp|Q9NXC2|GFOD1_HUMAN	tr|S9X611|S9X611_CAMFR
OG0008076	sp|Q7Z7B0|FLIP1_HUMAN	tr|S9X6S5|S9X6S5_CAMFR
OG0008077	sp|Q9NY15|STAB1_HUMAN	tr|S9X8G8|S9X8G8_CAMFR
OG0008078	sp|Q8IU81|I2BP1_HUMAN	tr|S9X9A6|S9X9A6_CAMFR
OG0008079	sp|O60763|USO1_HUMAN	tr|S9X9W5|S9X9W5_CAMFR
OG0008080	sp|O00444|PLK4_HUMAN	tr|S9XD39|S9XD39_CAMFR
OG0008081	sp|Q8N3Z3|GTPB8_HUMAN	tr|S9XE86|S9XE86_CAMFR
OG0008082	sp|Q6NVV7|CDPF1_HUMAN	tr|S9XFM3|S9XFM3_CAMFR
OG0008083	sp|Q8IZE3|PACE1_HUMAN	tr|S9XGA9|S9XGA9_CAMFR
OG0008084	sp|Q92890|UFD1_HUMAN	tr|S9XH47|S9XH47_CAMFR
OG0008085	sp|P83916|CBX1_HUMAN	tr|S9XHP2|S9XHP2_CAMFR
OG0008086	sp|Q8N488|RYBP_HUMAN	tr|S9XJ08|S9XJ08_CAMFR
OG0008087	sp|Q92804|RBP56_HUMAN	tr|S9XLA0|S9XLA0_CAMFR
OG0008088	sp|O75494|SRS10_HUMAN	tr|S9XM99|S9XM99_CAMFR
OG0008089	sp|Q96F44|TRI11_HUMAN	tr|S9XND1|S9XND1_CAMFR
OG0008090	sp|P30041|PRDX6_HUMAN	tr|S9XPY4|S9XPY4_CAMFR
OG0008091	sp|Q9P202|WHRN_HUMAN	tr|S9XYC3|S9XYC3_CAMFR
OG0008092	sp|A8MX76|CAN14_HUMAN	tr|S9Y4T9|S9Y4T9_CAMFR
OG0008093	sp|O00213|APBB1_HUMAN	tr|S9Y916|S9Y916_CAMFR
OG0008094	sp|P10645|CMGA_HUMAN	tr|S9YBY4|S9YBY4_CAMFR
OG0008095	sp|Q9H069|DRC3_HUMAN	tr|S9YKB6|S9YKB6_CAMFR
OG0008096	sp|O15254|ACOX3_HUMAN	tr|S9YMP3|S9YMP3_CAMFR
OG0008097	sp|Q9ULW5|RAB26_HUMAN	tr|S9YYD1|S9YYD1_CAMFR
OG0008098	sp|Q8TDV0|GP151_HUMAN	tr|T0M6S5|T0M6S5_CAMFR
OG0008099	sp|Q9HAU0|PKHA5_HUMAN	tr|T0M9C0|T0M9C0_CAMFR
OG0008100	sp|Q9BQ70|TCF25_HUMAN	tr|T0MC36|T0MC36_CAMFR
OG0008101	sp|Q14542|S29A2_HUMAN	tr|T0MEE7|T0MEE7_CAMFR
OG0008102	sp|Q9H257|CARD9_HUMAN	tr|T0MFH8|T0MFH8_CAMFR
OG0008103	sp|O75976|CBPD_HUMAN	tr|T0MGF9|T0MGF9_CAMFR
OG0008104	sp|Q8IVY1|CA210_HUMAN	tr|T0NIS1|T0NIS1_CAMFR
OG0008105	sp|Q96BH3|ESPB1_HUMAN	tr|T0NQS9|T0NQS9_CAMFR
OG0008106	sp|Q9NWZ8|GEMI8_HUMAN	tr|S9W516|S9W516_CAMFR
OG0008107	sp|Q9H213|MAGH1_HUMAN	tr|S9W7C2|S9W7C2_CAMFR
OG0008108	sp|Q05066|SRY_HUMAN	tr|S9W7D1|S9W7D1_CAMFR
OG0008110	sp|Q14330|GPR18_HUMAN	tr|S9WAR2|S9WAR2_CAMFR
OG0008111	sp|Q8N137|CNTRB_HUMAN	tr|S9WDR8|S9WDR8_CAMFR
OG0008112	sp|Q5TGI0|FAXC_HUMAN	tr|S9WEF4|S9WEF4_CAMFR
OG0008114	sp|Q96GX5|GWL_HUMAN	tr|S9WGJ1|S9WGJ1_CAMFR
OG0008115	sp|P05120|PAI2_HUMAN	tr|S9WHF7|S9WHF7_CAMFR
OG0008116	sp|A4D1E1|Z804B_HUMAN	tr|S9WMK3|S9WMK3_CAMFR
OG0008117	sp|Q52LC2|VAS1L_HUMAN	tr|S9WS44|S9WS44_CAMFR
OG0008118	sp|Q9H306|MMP27_HUMAN	tr|S9WV44|S9WV44_CAMFR
OG0008119	sp|Q86UW1|OSTA_HUMAN	tr|S9WYF0|S9WYF0_CAMFR
OG0008120	sp|P49257|LMAN1_HUMAN	tr|S9X2P1|S9X2P1_CAMFR
OG0008122	sp|P08151|GLI1_HUMAN	tr|S9X3F9|S9X3F9_CAMFR
OG0008123	sp|Q15056|IF4H_HUMAN	tr|S9X6I3|S9X6I3_CAMFR
OG0008124	sp|O00748|EST2_HUMAN	tr|S9X9D6|S9X9D6_CAMFR
OG0008125	sp|Q7Z5L0|VMO1_HUMAN	tr|S9X9X0|S9X9X0_CAMFR
OG0008126	sp|Q96HU8|DIRA2_HUMAN	tr|S9XB92|S9XB92_CAMFR
OG0008127	sp|Q5T0L3|SPT46_HUMAN	tr|S9XGI5|S9XGI5_CAMFR
OG0008128	sp|A0A1W2PQ73|ERFL_HUMAN	tr|S9XJB7|S9XJB7_CAMFR
OG0008129	sp|P62955|CCG7_HUMAN	tr|S9XN02|S9XN02_CAMFR
OG0008130	sp|Q8TE99|PXYP1_HUMAN	tr|S9XNK1|S9XNK1_CAMFR
OG0008131	sp|O43581|SYT7_HUMAN	tr|S9XPM2|S9XPM2_CAMFR
OG0008132	sp|Q6ZSA7|LRC55_HUMAN	tr|S9XQG4|S9XQG4_CAMFR
OG0008133	sp|Q53HL2|BOREA_HUMAN	tr|S9XXL6|S9XXL6_CAMFR
OG0008134	sp|Q38SD2|LRRK1_HUMAN	tr|S9Y612|S9Y612_CAMFR
OG0008135	sp|Q8ND04|SMG8_HUMAN	tr|S9Y801|S9Y801_CAMFR
OG0008136	sp|Q8N1B4|VPS52_HUMAN	tr|S9YA02|S9YA02_CAMFR
OG0008137	sp|Q9HBU6|EKI1_HUMAN	tr|S9YB85|S9YB85_CAMFR
OG0008138	sp|C9JSJ3|MEIOS_HUMAN	tr|S9YBX2|S9YBX2_CAMFR
OG0008139	sp|Q9P0R6|GSKIP_HUMAN	tr|S9YC35|S9YC35_CAMFR
OG0008140	sp|Q8N398|VW5B2_HUMAN	tr|S9YDZ5|S9YDZ5_CAMFR
OG0008141	sp|O00767|SCD_HUMAN	tr|S9YEC3|S9YEC3_CAMFR
OG0008142	sp|Q9BXA5|SUCR1_HUMAN	tr|S9YF20|S9YF20_CAMFR
OG0008143	sp|Q9UHJ9|PGAP2_HUMAN	tr|S9YH60|S9YH60_CAMFR
OG0008144	sp|Q9BXT8|RNF17_HUMAN	tr|S9YIB4|S9YIB4_CAMFR
OG0008145	sp|Q8NBI6|XXLT1_HUMAN	tr|S9YMW5|S9YMW5_CAMFR
OG0008146	sp|P13598|ICAM2_HUMAN	tr|S9YR73|S9YR73_CAMFR
OG0008147	sp|Q9BXJ7|AMNLS_HUMAN	tr|S9YUM3|S9YUM3_CAMFR
OG0008148	sp|Q8IUY3|GRM2A_HUMAN	tr|T0M6H8|T0M6H8_CAMFR
OG0008149	sp|Q8NDZ0|BEND2_HUMAN	tr|S9W7N3|S9W7N3_CAMFR
OG0008150	sp|Q9H2D1|MFTC_HUMAN	tr|S9W9J9|S9W9J9_CAMFR
OG0008151	sp|Q68D86|C102B_HUMAN	tr|S9WFF3|S9WFF3_CAMFR
OG0008152	sp|O43895|XPP2_HUMAN	tr|S9WGJ9|S9WGJ9_CAMFR
OG0008153	sp|Q8N3X6|LCORL_HUMAN	tr|S9WGR9|S9WGR9_CAMFR
OG0008154	sp|Q9NXR8|ING3_HUMAN	tr|S9WH18|S9WH18_CAMFR
OG0008155	sp|Q8NHH1|TTL11_HUMAN	tr|S9WHC5|S9WHC5_CAMFR
OG0008156	sp|Q86VV8|RTTN_HUMAN	tr|S9WHG1|S9WHG1_CAMFR
OG0008157	sp|Q9Y282|ERGI3_HUMAN	tr|S9WII6|S9WII6_CAMFR
OG0008158	sp|P31327|CPSM_HUMAN	tr|S9WKS9|S9WKS9_CAMFR
OG0008159	sp|Q92598|HS105_HUMAN	tr|S9WMM0|S9WMM0_CAMFR
OG0008160	sp|P27930|IL1R2_HUMAN	tr|S9WSU8|S9WSU8_CAMFR
OG0008161	sp|A6NEH6|TM247_HUMAN	tr|S9WXV4|S9WXV4_CAMFR
OG0008162	sp|A4D1S0|KLRG2_HUMAN	tr|S9WYT0|S9WYT0_CAMFR
OG0008163	sp|P46663|BKRB1_HUMAN	tr|S9WZN9|S9WZN9_CAMFR
OG0008164	sp|P10914|IRF1_HUMAN	tr|S9X278|S9X278_CAMFR
OG0008165	sp|P16455|MGMT_HUMAN	tr|S9X2J9|S9X2J9_CAMFR
OG0008166	sp|Q14108|SCRB2_HUMAN	tr|S9XBQ8|S9XBQ8_CAMFR
OG0008167	sp|Q14994|NR1I3_HUMAN	tr|S9XEZ5|S9XEZ5_CAMFR
OG0008168	sp|Q99500|S1PR3_HUMAN	tr|S9XFB5|S9XFB5_CAMFR
OG0008169	sp|Q8NB91|FANCB_HUMAN	tr|S9XIF3|S9XIF3_CAMFR
OG0008170	sp|Q9NV56|MRGBP_HUMAN	tr|S9XIH2|S9XIH2_CAMFR
OG0008171	sp|Q05469|LIPS_HUMAN	tr|S9XJF3|S9XJF3_CAMFR
OG0008172	sp|O15554|KCNN4_HUMAN	tr|S9XJG0|S9XJG0_CAMFR
OG0008173	sp|O60675|MAFK_HUMAN	tr|S9XNX2|S9XNX2_CAMFR
OG0008174	sp|Q92552|RT27_HUMAN	tr|S9XRE4|S9XRE4_CAMFR
OG0008175	sp|O75955|FLOT1_HUMAN	tr|S9XVV6|S9XVV6_CAMFR
OG0008176	sp|O75365|TP4A3_HUMAN	tr|S9Y0N9|S9Y0N9_CAMFR
OG0008177	sp|Q8WWH5|TRUB1_HUMAN	tr|S9Y3Y2|S9Y3Y2_CAMFR
OG0008178	sp|O75592|MYCB2_HUMAN	tr|S9Y600|S9Y600_CAMFR
OG0008179	sp|Q9UI17|M2GD_HUMAN	tr|S9Y6C0|S9Y6C0_CAMFR
OG0008181	sp|Q96JN0|LCOR_HUMAN	tr|S9YAD1|S9YAD1_CAMFR
OG0008182	sp|Q2KHR2|RFX7_HUMAN	tr|S9YB53|S9YB53_CAMFR
OG0008183	sp|Q86V21|AACS_HUMAN	tr|S9YQR9|S9YQR9_CAMFR
OG0008184	sp|Q9C0H9|SRCN1_HUMAN	tr|S9YT48|S9YT48_CAMFR
OG0008185	sp|B7Z8K6|TRDC_HUMAN	tr|S9YUC1|S9YUC1_CAMFR
OG0008186	sp|P49639|HXA1_HUMAN	tr|S9YUJ9|S9YUJ9_CAMFR
OG0008187	sp|Q7Z736|PKHH3_HUMAN	tr|S9YVU8|S9YVU8_CAMFR
OG0008188	sp|Q15027|ACAP1_HUMAN	tr|T0M3P5|T0M3P5_CAMFR
OG0008189	sp|P24855|DNAS1_HUMAN	tr|T0M529|T0M529_CAMFR
OG0008190	sp|P20645|MPRD_HUMAN	tr|T0M9G5|T0M9G5_CAMFR
OG0008191	sp|Q9UQ90|SPG7_HUMAN	tr|T0MC08|T0MC08_CAMFR
OG0008192	sp|Q00722|PLCB2_HUMAN	tr|T0MDP9|T0MDP9_CAMFR
OG0008193	sp|Q9HC44|GPBL1_HUMAN	tr|T0ME01|T0ME01_CAMFR
OG0008194	sp|P32754|HPPD_HUMAN	tr|T0MG40|T0MG40_CAMFR
OG0008195	sp|Q99966|CITE1_HUMAN	tr|T0NNF7|T0NNF7_CAMFR
OG0008196	sp|P27694|RFA1_HUMAN	tr|T0NRZ8|T0NRZ8_CAMFR
OG0008197	sp|Q10469|MGAT2_HUMAN	tr|S9W8C0|S9W8C0_CAMFR
OG0008198	sp|Q01432|AMPD3_HUMAN	tr|S9WGF7|S9WGF7_CAMFR
OG0008199	sp|Q9GZV4|IF5A2_HUMAN	tr|S9WQI9|S9WQI9_CAMFR
OG0008200	sp|Q9P2I0|CPSF2_HUMAN	tr|S9WSY3|S9WSY3_CAMFR
OG0008201	sp|Q9P2R7|SUCB1_HUMAN	tr|S9WTQ6|S9WTQ6_CAMFR
OG0008202	sp|Q9Y6Z7|COL10_HUMAN	tr|S9WU12|S9WU12_CAMFR
OG0008203	sp|Q8N1G0|ZN687_HUMAN	tr|S9WVP8|S9WVP8_CAMFR
OG0008204	sp|P0CAP1|MYZAP_HUMAN	tr|S9WYG0|S9WYG0_CAMFR
OG0008205	sp|P39059|COFA1_HUMAN	tr|S9WZG6|S9WZG6_CAMFR
OG0008206	sp|O76070|SYUG_HUMAN	tr|S9X172|S9X172_CAMFR
OG0008207	sp|O00187|MASP2_HUMAN	tr|S9X239|S9X239_CAMFR
OG0008208	sp|Q6IPW1|CK071_HUMAN	tr|S9X7F6|S9X7F6_CAMFR
OG0008209	sp|O00422|SAP18_HUMAN	tr|S9X9J7|S9X9J7_CAMFR
OG0008210	sp|Q8NB16|MLKL_HUMAN	tr|S9XBU9|S9XBU9_CAMFR
OG0008211	sp|Q86TJ2|TAD2B_HUMAN	tr|S9XE39|S9XE39_CAMFR
OG0008212	sp|P41217|OX2G_HUMAN	tr|S9XE91|S9XE91_CAMFR
OG0008213	sp|P05109|S10A8_HUMAN	tr|S9XE92|S9XE92_CAMFR
OG0008214	sp|Q2M2E3|ODFP4_HUMAN	tr|S9XER5|S9XER5_CAMFR
OG0008215	sp|Q9BQI7|PSD2_HUMAN	tr|S9XH58|S9XH58_CAMFR
OG0008216	sp|Q5TFE4|NT5D1_HUMAN	tr|S9XH71|S9XH71_CAMFR
OG0008217	sp|Q14493|SLBP_HUMAN	tr|S9XID3|S9XID3_CAMFR
OG0008218	sp|P63241|IF5A1_HUMAN	tr|S9XIX3|S9XIX3_CAMFR
OG0008219	sp|Q9GZN4|BSSP4_HUMAN	tr|S9XLJ3|S9XLJ3_CAMFR
OG0008220	sp|Q9HB09|B2L12_HUMAN	tr|S9XLY1|S9XLY1_CAMFR
OG0008221	sp|Q8NFM4|ADCY4_HUMAN	tr|S9XPH1|S9XPH1_CAMFR
OG0008222	sp|Q8NCX0|CC150_HUMAN	tr|S9XQ20|S9XQ20_CAMFR
OG0008223	sp|Q9Y2Q9|RT28_HUMAN	tr|S9XQD1|S9XQD1_CAMFR
OG0008224	sp|P61925|IPKA_HUMAN	tr|S9XYM2|S9XYM2_CAMFR
OG0008225	sp|Q9UBT6|POLK_HUMAN	tr|S9XZ64|S9XZ64_CAMFR
OG0008226	sp|Q9BRX9|WDR83_HUMAN	tr|S9Y7W6|S9Y7W6_CAMFR
OG0008228	sp|O60381|HBP1_HUMAN	tr|S9Y9X1|S9Y9X1_CAMFR
OG0008229	sp|Q13451|FKBP5_HUMAN	tr|S9YA15|S9YA15_CAMFR
OG0008230	sp|Q9Y546|LRC42_HUMAN	tr|S9YAS5|S9YAS5_CAMFR
OG0008231	sp|Q9H161|ALX4_HUMAN	tr|S9YBW5|S9YBW5_CAMFR
OG0008232	sp|Q5JWF8|ACL10_HUMAN	tr|S9YC36|S9YC36_CAMFR
OG0008233	sp|P49720|PSB3_HUMAN	tr|S9YIJ2|S9YIJ2_CAMFR
OG0008234	sp|Q8N0S2|SYCE1_HUMAN	tr|S9YN19|S9YN19_CAMFR
OG0008235	sp|Q6ZUM4|RHG27_HUMAN	tr|S9YQN4|S9YQN4_CAMFR
OG0008236	sp|Q9UJV9|DDX41_HUMAN	tr|S9YUG9|S9YUG9_CAMFR
OG0008237	sp|P58004|SESN2_HUMAN	tr|S9YYZ3|S9YYZ3_CAMFR
OG0008238	sp|P04085|PDGFA_HUMAN	tr|S9Z098|S9Z098_CAMFR
OG0008239	sp|Q92614|MY18A_HUMAN	tr|T0MGU1|T0MGU1_CAMFR
OG0008240	sp|O43427|FIBP_HUMAN	tr|T0MH31|T0MH31_CAMFR
OG0008241	sp|P18848|ATF4_HUMAN	tr|T0NHL0|T0NHL0_CAMFR
OG0008242	sp|Q96C86|DCPS_HUMAN	tr|T0NKB4|T0NKB4_CAMFR
OG0008243	sp|Q6UWD8|CP054_HUMAN	tr|T0NR12|T0NR12_CAMFR
OG0008244	sp|O14561|ACPM_HUMAN	tr|S9WAV5|S9WAV5_CAMFR
OG0008245	sp|O00339|MATN2_HUMAN	tr|S9WGB5|S9WGB5_CAMFR
OG0008246	sp|Q4G0X4|KCD21_HUMAN	tr|S9WJA2|S9WJA2_CAMFR
OG0008248	sp|Q8WW34|TM239_HUMAN	tr|S9WSR1|S9WSR1_CAMFR
OG0008249	sp|Q9H8Y5|ANKZ1_HUMAN	tr|S9WTB3|S9WTB3_CAMFR
OG0008250	sp|Q07820|MCL1_HUMAN	tr|S9WTQ7|S9WTQ7_CAMFR
OG0008251	sp|O15259|NPHP1_HUMAN	tr|S9WUB4|S9WUB4_CAMFR
OG0008252	sp|Q70EK8|UBP53_HUMAN	tr|S9WWY1|S9WWY1_CAMFR
OG0008253	sp|Q9Y233|PDE10_HUMAN	tr|S9WYF4|S9WYF4_CAMFR
OG0008254	sp|O43916|CHST1_HUMAN	tr|S9X1D8|S9X1D8_CAMFR
OG0008255	sp|Q92738|US6NL_HUMAN	tr|S9X301|S9X301_CAMFR
OG0008256	sp|Q8NCN5|PDPR_HUMAN	tr|S9X321|S9X321_CAMFR
OG0008257	sp|O95171|SCEL_HUMAN	tr|S9X328|S9X328_CAMFR
OG0008258	sp|Q00653|NFKB2_HUMAN	tr|S9X526|S9X526_CAMFR
OG0008259	sp|Q9NWH9|SLTM_HUMAN	tr|S9X6E6|S9X6E6_CAMFR
OG0008260	sp|O76080|ZFAN5_HUMAN	tr|S9XFD8|S9XFD8_CAMFR
OG0008261	sp|Q9NQH7|XPP3_HUMAN	tr|S9XK68|S9XK68_CAMFR
OG0008262	sp|Q9H1Z9|TSN10_HUMAN	tr|S9XPQ6|S9XPQ6_CAMFR
OG0008263	sp|Q6AZY7|SCAR3_HUMAN	tr|S9XQ98|S9XQ98_CAMFR
OG0008264	sp|Q9H7Y0|DIK2B_HUMAN	tr|S9XRN7|S9XRN7_CAMFR
OG0008265	sp|Q8IVL5|P3H2_HUMAN	tr|S9XSD6|S9XSD6_CAMFR
OG0008266	sp|Q9GZP1|NRSN2_HUMAN	tr|S9XTQ7|S9XTQ7_CAMFR
OG0008267	sp|O75541|ZN821_HUMAN	tr|S9Y3F7|S9Y3F7_CAMFR
OG0008268	sp|Q6PJP8|DCR1A_HUMAN	tr|S9Y3Z2|S9Y3Z2_CAMFR
OG0008269	sp|Q96GL9|F163A_HUMAN	tr|S9Y555|S9Y555_CAMFR
OG0008270	sp|P17022|ZNF18_HUMAN	tr|S9Y851|S9Y851_CAMFR
OG0008271	sp|Q6P6C2|ALKB5_HUMAN	tr|S9YK65|S9YK65_CAMFR
OG0008272	sp|Q86V15|CASZ1_HUMAN	tr|S9YL31|S9YL31_CAMFR
OG0008273	sp|O00574|CXCR6_HUMAN	tr|S9YNM1|S9YNM1_CAMFR
OG0008274	sp|P19237|TNNI1_HUMAN	tr|S9YQ55|S9YQ55_CAMFR
OG0008275	sp|Q9UKI3|VPRE3_HUMAN	tr|S9YRU6|S9YRU6_CAMFR
OG0008276	sp|Q15032|R3HD1_HUMAN	tr|S9YUI6|S9YUI6_CAMFR
OG0008277	sp|Q8WVB3|HEXD_HUMAN	tr|S9YY44|S9YY44_CAMFR
OG0008278	sp|P49746|TSP3_HUMAN	tr|S9Z1J8|S9Z1J8_CAMFR
OG0008279	sp|Q9HC38|GLOD4_HUMAN	tr|T0M764|T0M764_CAMFR
OG0008280	sp|Q9UHB9|SRP68_HUMAN	tr|T0MDL3|T0MDL3_CAMFR
OG0008281	sp|Q9C0J1|B3GN4_HUMAN	tr|T0MG37|T0MG37_CAMFR
OG0008282	sp|A4UGR9|XIRP2_HUMAN	tr|T0NQR8|T0NQR8_CAMFR
OG0008283	sp|Q92838|EDA_HUMAN	tr|S9WC23|S9WC23_CAMFR
OG0008284	sp|Q15286|RAB35_HUMAN	tr|S9WEY9|S9WEY9_CAMFR
OG0008285	sp|P13473|LAMP2_HUMAN	tr|S9WIK9|S9WIK9_CAMFR
OG0008286	sp|Q9NT22|EMIL3_HUMAN	tr|S9WS16|S9WS16_CAMFR
OG0008287	sp|Q9UIL8|PHF11_HUMAN	tr|S9WT77|S9WT77_CAMFR
OG0008288	sp|Q9H6R4|NOL6_HUMAN	tr|S9WW61|S9WW61_CAMFR
OG0008289	sp|Q1RMZ1|SAMTR_HUMAN	tr|S9X0A8|S9X0A8_CAMFR
OG0008290	sp|P51788|CLCN2_HUMAN	tr|S9X1V6|S9X1V6_CAMFR
OG0008291	sp|Q9ULE6|PALD_HUMAN	tr|S9X5L3|S9X5L3_CAMFR
OG0008292	sp|Q8IV53|DEN1C_HUMAN	tr|S9XDL3|S9XDL3_CAMFR
OG0008293	sp|Q8NFF5|FAD1_HUMAN	tr|S9XEC8|S9XEC8_CAMFR
OG0008294	sp|Q9ULF5|S39AA_HUMAN	tr|S9XFA4|S9XFA4_CAMFR
OG0008295	sp|Q9UKX5|ITA11_HUMAN	tr|S9XFQ2|S9XFQ2_CAMFR
OG0008296	sp|P54819|KAD2_HUMAN	tr|S9XI22|S9XI22_CAMFR
OG0008297	sp|Q3YBR2|TBRG1_HUMAN	tr|S9XKW2|S9XKW2_CAMFR
OG0008298	sp|Q6ZR85|CQ107_HUMAN	tr|S9XKZ8|S9XKZ8_CAMFR
OG0008299	sp|Q8IY26|PLPP6_HUMAN	tr|S9XM38|S9XM38_CAMFR
OG0008300	sp|Q8NCR0|B3GL2_HUMAN	tr|S9XRB8|S9XRB8_CAMFR
OG0008301	sp|Q9UBQ5|EIF3K_HUMAN	tr|S9XRG5|S9XRG5_CAMFR
OG0008302	sp|Q9NVA1|UQCC1_HUMAN	tr|S9XT05|S9XT05_CAMFR
OG0008303	sp|A6NK89|RASFA_HUMAN	tr|S9XVF0|S9XVF0_CAMFR
OG0008304	sp|O75431|MTX2_HUMAN	tr|S9Y1E3|S9Y1E3_CAMFR
