Orthogroup	Homo_sapiens	Pan_troglodytes
OG0016198	sp|Q96AH8|RAB7B_HUMAN	tr|K7D641|K7D641_PANTR
OG0016199	sp|Q96BA8|CR3L1_HUMAN	tr|H2Q3H4|H2Q3H4_PANTR
OG0016200	sp|Q96HZ7|URAS1_HUMAN	sp|Q68US6|CU119_PANTR
OG0016201	sp|Q96J77|TPD55_HUMAN	tr|A0A2I3SKU3|A0A2I3SKU3_PANTR
OG0016202	sp|Q96QK1|VPS35_HUMAN	tr|H2QB13|H2QB13_PANTR
OG0016203	sp|Q99674|CGRE1_HUMAN	tr|A0A2I3SM22|A0A2I3SM22_PANTR
OG0016204	sp|Q9BTE7|DCNL5_HUMAN	tr|H2Q4N5|H2Q4N5_PANTR
OG0016205	sp|Q9BYC9|RM20_HUMAN	tr|A0A2I3TBD6|A0A2I3TBD6_PANTR
OG0016206	sp|Q9H2U1|DHX36_HUMAN	tr|H2QNM0|H2QNM0_PANTR
OG0016207	sp|Q9HA47|UCK1_HUMAN	tr|K7D353|K7D353_PANTR
OG0016208	sp|Q9HBA0|TRPV4_HUMAN	tr|K7CF92|K7CF92_PANTR
OG0016209	sp|Q9HCM1|RESF1_HUMAN	tr|H2Q5P4|H2Q5P4_PANTR
OG0016210	sp|Q9NPC3|CIP1_HUMAN	tr|H2QZI7|H2QZI7_PANTR
OG0016211	sp|Q9NPH0|PPA6_HUMAN	tr|H2PZV1|H2PZV1_PANTR
OG0016212	sp|Q9NX01|TXN4B_HUMAN	tr|H2QBH7|H2QBH7_PANTR
OG0016213	sp|Q9NX40|OCAD1_HUMAN	tr|A0A2J8L371|A0A2J8L371_PANTR
OG0016214	sp|Q9P227|RHG23_HUMAN	tr|K7CW73|K7CW73_PANTR
OG0016215	sp|Q9P2X0|DPM3_HUMAN	tr|K6ZAX2|K6ZAX2_PANTR
OG0016216	sp|Q9UBX5|FBLN5_HUMAN	tr|A0A2I3S9Z3|A0A2I3S9Z3_PANTR
OG0016217	sp|Q9UBY9|HSPB7_HUMAN	tr|H2R9G0|H2R9G0_PANTR
OG0016218	sp|Q9UER7|DAXX_HUMAN	tr|A0A2J8NYK5|A0A2J8NYK5_PANTR
OG0016219	sp|Q9UHN1|DPOG2_HUMAN	tr|H2QDP3|H2QDP3_PANTR
OG0016220	sp|Q9UPU5|UBP24_HUMAN	tr|H2PZ44|H2PZ44_PANTR
OG0016221	sp|A0A5A6|TVBK3_HUMAN	tr|A0A2I3RX17|A0A2I3RX17_PANTR
OG0016222	sp|A1L0T0|HACL2_HUMAN	tr|H2QFL7|H2QFL7_PANTR
OG0016223	sp|A6NKP2|D42E2_HUMAN	tr|H2RAB3|H2RAB3_PANTR
OG0016224	sp|O14653|GOSR2_HUMAN	tr|H2QD98|H2QD98_PANTR
OG0016225	sp|O75864|PPR37_HUMAN	tr|H2QGK8|H2QGK8_PANTR
OG0016226	sp|P01266|THYG_HUMAN	tr|H2QWR1|H2QWR1_PANTR
OG0016227	sp|P07307|ASGR2_HUMAN	tr|H2RB15|H2RB15_PANTR
OG0016228	sp|P0DN84|DWORF_HUMAN	tr|A0A2I3S986|A0A2I3S986_PANTR
OG0016229	sp|P30622|CLIP1_HUMAN	tr|A0A2J8MD65|A0A2J8MD65_PANTR
OG0016230	sp|P32004|L1CAM_HUMAN	tr|A0A2I3ST95|A0A2I3ST95_PANTR
OG0016231	sp|P33241|LSP1_HUMAN	tr|A0A2I3RM86|A0A2I3RM86_PANTR
OG0016232	sp|P41219|PERI_HUMAN	tr|H2Q5V1|H2Q5V1_PANTR
OG0016233	sp|P49641|MA2A2_HUMAN	tr|H2QA36|H2QA36_PANTR
OG0016234	sp|P51671|CCL11_HUMAN	tr|A0A2I3TV26|A0A2I3TV26_PANTR
OG0016235	sp|P55107|GDF10_HUMAN	tr|H2R170|H2R170_PANTR
OG0016236	sp|P57723|PCBP4_HUMAN	tr|K7CGS3|K7CGS3_PANTR
OG0016237	sp|Q01581|HMCS1_HUMAN	tr|H2QQU5|H2QQU5_PANTR
OG0016238	sp|Q03052|PO3F1_HUMAN	tr|H2R980|H2R980_PANTR
OG0016239	sp|Q10981|FUT2_HUMAN	sp|O77485|FUT2_PANTR
OG0016240	sp|Q12891|HYAL2_HUMAN	tr|H2R4F6|H2R4F6_PANTR
OG0016241	sp|Q13496|MTM1_HUMAN	tr|A0A2I3S224|A0A2I3S224_PANTR
OG0016242	sp|Q15404|RSU1_HUMAN	tr|H2Q1P1|H2Q1P1_PANTR
OG0016243	sp|Q15699|ALX1_HUMAN	tr|H2Q6K1|H2Q6K1_PANTR
OG0016244	sp|Q17RR3|LIPR3_HUMAN	tr|H2R7D0|H2R7D0_PANTR
OG0016245	sp|Q2M389|WASC4_HUMAN	tr|H2R755|H2R755_PANTR
OG0016246	sp|Q56P03|EAPP_HUMAN	tr|H2Q858|H2Q858_PANTR
OG0016247	sp|Q5GJ75|TP8L3_HUMAN	tr|H2Q9F4|H2Q9F4_PANTR
OG0016248	sp|Q5W0A0|ERI6B_HUMAN	tr|H2Q7I8|H2Q7I8_PANTR
OG0016249	sp|Q6K0P9|IFIX_HUMAN	tr|H2Q0C5|H2Q0C5_PANTR
OG0016250	sp|Q6NVV3|NIPA3_HUMAN	tr|H2QPF3|H2QPF3_PANTR
OG0016251	sp|Q6UWE3|COLL2_HUMAN	tr|H2R0P3|H2R0P3_PANTR
OG0016252	sp|Q6UWL6|KIRR2_HUMAN	tr|A0A2J8QHV0|A0A2J8QHV0_PANTR
OG0016253	sp|Q6ZUS6|CC149_HUMAN	tr|A0A2I3RXI3|A0A2I3RXI3_PANTR
OG0016254	sp|Q76N89|HECW1_HUMAN	tr|A0A2I3TN43|A0A2I3TN43_PANTR
OG0016255	sp|Q7L4P6|BEND5_HUMAN	tr|H2PZ02|H2PZ02_PANTR
OG0016256	sp|Q7RTU1|TCF23_HUMAN	tr|H2QHL7|H2QHL7_PANTR
OG0016257	sp|Q7Z3J2|VP35L_HUMAN	tr|A0A2J8Q5N1|A0A2J8Q5N1_PANTR
OG0016258	sp|Q86TB3|ALPK2_HUMAN	tr|H2QEL1|H2QEL1_PANTR
OG0016259	sp|Q86WC6|PPR27_HUMAN	tr|H2QE31|H2QE31_PANTR
OG0016260	sp|Q86XF7|ZN575_HUMAN	tr|H2QGH7|H2QGH7_PANTR
OG0016261	sp|Q8N7F7|UBL4B_HUMAN	tr|H2R8Q4|H2R8Q4_PANTR
OG0016262	sp|Q8N8C0|ZN781_HUMAN	tr|A0A2I3RE27|A0A2I3RE27_PANTR
OG0016263	sp|Q8ND24|RN214_HUMAN	tr|H2Q4U7|H2Q4U7_PANTR
OG0016264	sp|Q8NH06|OR1P1_HUMAN	tr|A0A2I3RP58|A0A2I3RP58_PANTR
OG0016265	sp|Q8WZ75|ROBO4_HUMAN	tr|H2R4W6|H2R4W6_PANTR
OG0016266	sp|Q99570|PI3R4_HUMAN	tr|H2QND4|H2QND4_PANTR
OG0016267	sp|Q9BPZ7|SIN1_HUMAN	tr|H2QXW4|H2QXW4_PANTR
OG0016268	sp|Q9BWX1|PHF7_HUMAN	tr|G2HGP1|G2HGP1_PANTR
OG0016269	sp|Q9C004|SPY4_HUMAN	tr|H2QRP3|H2QRP3_PANTR
OG0016270	sp|Q9GZT8|NIF3L_HUMAN	tr|H2R3D2|H2R3D2_PANTR
OG0016271	sp|Q9H161|ALX4_HUMAN	tr|A0A2I3T249|A0A2I3T249_PANTR
OG0016272	sp|Q9H3N8|HRH4_HUMAN	tr|H2QED2|H2QED2_PANTR
OG0016273	sp|Q9H7F0|AT133_HUMAN	tr|H2QP02|H2QP02_PANTR
OG0016274	sp|Q9H9S5|FKRP_HUMAN	tr|A0A2I3T1D1|A0A2I3T1D1_PANTR
OG0016275	sp|Q9HC56|PCDH9_HUMAN	tr|H2R0P7|H2R0P7_PANTR
OG0016276	sp|Q9HCS5|E41LA_HUMAN	tr|H2QRB4|H2QRB4_PANTR
OG0016277	sp|Q9NQ89|CL004_HUMAN	tr|H2Q588|H2Q588_PANTR
OG0016278	sp|Q9NR09|BIRC6_HUMAN	tr|A0A2I3TAY7|A0A2I3TAY7_PANTR
OG0016279	sp|Q9NRX6|KISHB_HUMAN	tr|H2R0L0|H2R0L0_PANTR
OG0016280	sp|Q9NSA2|KCND1_HUMAN	tr|H2QYK7|H2QYK7_PANTR
OG0016281	sp|Q9NWT6|HIF1N_HUMAN	tr|H2Q2F6|H2Q2F6_PANTR
OG0016282	sp|Q9UIU6|SIX4_HUMAN	tr|K7A7J5|K7A7J5_PANTR
OG0016283	sp|Q9UIV8|SPB13_HUMAN	tr|H2QEN3|H2QEN3_PANTR
OG0016284	sp|Q9UJ37|SIA7B_HUMAN	tr|H2RAN0|H2RAN0_PANTR
OG0016285	sp|Q9ULC3|RAB23_HUMAN	tr|H2QT90|H2QT90_PANTR
OG0016286	sp|Q9Y3D0|CIA2B_HUMAN	tr|H2QBA5|H2QBA5_PANTR
OG0016287	sp|Q9Y6S9|RPKL1_HUMAN	tr|A0A2J8PJU5|A0A2J8PJU5_PANTR
OG0016288	sp|Q9Y6W6|DUS10_HUMAN	tr|A0A2I3TAP3|A0A2I3TAP3_PANTR
OG0016289	sp|Q9Y6Z4|KIAS1_HUMAN	tr|A0A2I3SML0|A0A2I3SML0_PANTR
OG0016290	sp|A0A1B0GU29|SIM28_HUMAN	tr|A0A2I3S642|A0A2I3S642_PANTR
OG0016291	sp|A0A1B0GUJ8|PNM8C_HUMAN	tr|A0A2I3STV2|A0A2I3STV2_PANTR
OG0016292	sp|A6NH13|DAS1_HUMAN	tr|H2RIJ2|H2RIJ2_PANTR
OG0016293	sp|A8MXT2|MAGBH_HUMAN	tr|A0A2J8KU74|A0A2J8KU74_PANTR
OG0016294	sp|O00635|TRI38_HUMAN	tr|H2QSE9|H2QSE9_PANTR
OG0016295	sp|O43474|KLF4_HUMAN	tr|H2QXN2|H2QXN2_PANTR
OG0016296	sp|O94768|ST17B_HUMAN	tr|H2QJ65|H2QJ65_PANTR
OG0016297	sp|O95295|SNAPN_HUMAN	tr|A0A2I3S4K9|A0A2I3S4K9_PANTR
OG0016298	sp|P01040|CYTA_HUMAN	tr|H2QN77|H2QN77_PANTR
OG0016299	sp|P04234|CD3D_HUMAN	tr|H2Q4W0|H2Q4W0_PANTR
OG0016300	sp|P05549|AP2A_HUMAN	tr|A0A2I3TE14|A0A2I3TE14_PANTR
OG0016301	sp|P08697|A2AP_HUMAN	tr|A0A2J8JKR7|A0A2J8JKR7_PANTR
OG0016302	sp|P09913|IFIT2_HUMAN	tr|H2Q288|H2Q288_PANTR
OG0016303	sp|P09917|LOX5_HUMAN	tr|A0A2I3RQ68|A0A2I3RQ68_PANTR
OG0016304	sp|P19793|RXRA_HUMAN	tr|H2R395|H2R395_PANTR
OG0016305	sp|P26885|FKBP2_HUMAN	tr|A0A2I3S5B2|A0A2I3S5B2_PANTR
OG0016306	sp|P48052|CBPA2_HUMAN	tr|H2QVD5|H2QVD5_PANTR
OG0016307	sp|P56279|TCL1A_HUMAN	tr|A0A2J8QMC6|A0A2J8QMC6_PANTR
OG0016308	sp|P80108|PHLD_HUMAN	tr|H2QSD6|H2QSD6_PANTR
OG0016309	sp|Q12805|FBLN3_HUMAN	tr|H2REY4|H2REY4_PANTR
OG0016310	sp|Q13352|CENPR_HUMAN	tr|A0A2I3RGG4|A0A2I3RGG4_PANTR
OG0016311	sp|Q13530|SERC3_HUMAN	tr|H2QKE5|H2QKE5_PANTR
OG0016312	sp|Q16518|RPE65_HUMAN	tr|H2PZ77|H2PZ77_PANTR
OG0016313	sp|Q3ZCW2|LEGL_HUMAN	tr|K6ZZC6|K6ZZC6_PANTR
OG0016314	sp|Q5JT25|RAB41_HUMAN	tr|H2QYR3|H2QYR3_PANTR
OG0016315	sp|Q5SQH8|CF136_HUMAN	tr|H2QSM3|H2QSM3_PANTR
OG0016316	sp|Q6NTE8|MRNIP_HUMAN	tr|H2QS59|H2QS59_PANTR
OG0016317	sp|Q6PG37|ZN790_HUMAN	tr|H2QG11|H2QG11_PANTR
OG0016318	sp|Q6UWM5|GPRL1_HUMAN	tr|A0A2I3SNM6|A0A2I3SNM6_PANTR
OG0016319	sp|Q6ZU45|CL20A_HUMAN	tr|A0A2I3SZ58|A0A2I3SZ58_PANTR
OG0016320	sp|Q7L311|ARMX2_HUMAN	tr|H2QYX2|H2QYX2_PANTR
OG0016321	sp|Q7Z7M0|MEGF8_HUMAN	tr|H2QGG4|H2QGG4_PANTR
OG0016322	sp|Q86U10|LPP60_HUMAN	tr|H2Q8Z8|H2Q8Z8_PANTR
OG0016323	sp|Q86US8|EST1A_HUMAN	tr|H2QBV1|H2QBV1_PANTR
OG0016324	sp|Q86YS3|RFIP4_HUMAN	tr|A0A2I3SA94|A0A2I3SA94_PANTR
OG0016325	sp|Q8N1N4|K2C78_HUMAN	tr|H2R0Z9|H2R0Z9_PANTR
OG0016326	sp|Q8N264|RHG24_HUMAN	tr|H2QPU1|H2QPU1_PANTR
OG0016327	sp|Q8N4G2|ARL14_HUMAN	tr|A0A2I3RKY3|A0A2I3RKY3_PANTR
OG0016328	sp|Q8N4L2|PP4P2_HUMAN	tr|H2QWF1|H2QWF1_PANTR
OG0016329	sp|Q8NFI3|ENASE_HUMAN	tr|H2QE02|H2QE02_PANTR
OG0016330	sp|Q8NFW9|MYRIP_HUMAN	tr|H2QMC3|H2QMC3_PANTR
OG0016331	sp|Q8WU39|MZB1_HUMAN	tr|H2R064|H2R064_PANTR
OG0016332	sp|Q8WXI2|CNKR2_HUMAN	tr|A0A2I3SNP7|A0A2I3SNP7_PANTR
OG0016333	sp|Q92968|PEX13_HUMAN	tr|H2QHY4|H2QHY4_PANTR
OG0016334	sp|Q96BK5|PINX1_HUMAN	tr|H2QVR3|H2QVR3_PANTR
OG0016335	sp|Q96DX4|RSPRY_HUMAN	tr|H2QB64|H2QB64_PANTR
OG0016336	sp|Q96H96|COQ2_HUMAN	tr|A0A2I3TD73|A0A2I3TD73_PANTR
OG0016337	sp|Q96JP2|MY15B_HUMAN	tr|A0A2I3TTV4|A0A2I3TTV4_PANTR
OG0016338	sp|Q96KD3|GAR1B_HUMAN	tr|A0A2I3S9T8|A0A2I3S9T8_PANTR
OG0016339	sp|Q99969|RARR2_HUMAN	tr|H2QVL6|H2QVL6_PANTR
OG0016340	sp|Q9BUR4|TCAB1_HUMAN	tr|A0A2I3S6R9|A0A2I3S6R9_PANTR
OG0016341	sp|Q9BVL4|SELO_HUMAN	tr|K7B4A8|K7B4A8_PANTR
OG0016342	sp|Q9C010|IPKB_HUMAN	tr|A0A2J8PTS1|A0A2J8PTS1_PANTR
OG0016343	sp|Q9H269|VPS16_HUMAN	tr|A0A2I3T9E5|A0A2I3T9E5_PANTR
OG0016344	sp|Q9H8H3|MET7A_HUMAN	tr|H2Q5X3|H2Q5X3_PANTR
OG0016345	sp|Q9NRJ1|MOST1_HUMAN	tr|A0A2I3TEC3|A0A2I3TEC3_PANTR
OG0016346	sp|Q9NS61|KCIP2_HUMAN	tr|A0A2I3RU08|A0A2I3RU08_PANTR
OG0016347	sp|Q9NVV9|THAP1_HUMAN	tr|H2QW39|H2QW39_PANTR
OG0016348	sp|Q9P2D1|CHD7_HUMAN	tr|A0A2I3T3M3|A0A2I3T3M3_PANTR
OG0016349	sp|Q9UEF7|KLOT_HUMAN	tr|H2Q7E6|H2Q7E6_PANTR
OG0016350	sp|Q9UKF7|PITC1_HUMAN	tr|A0A2I3RYP6|A0A2I3RYP6_PANTR
OG0016351	sp|Q9UNA0|ATS5_HUMAN	tr|K7C8I8|K7C8I8_PANTR
OG0016352	sp|Q9Y2G1|MYRF_HUMAN	tr|H2Q3U5|H2Q3U5_PANTR
OG0016353	sp|Q9Y3C7|MED31_HUMAN	tr|H2QC12|H2QC12_PANTR
OG0016354	sp|A4D0S4|LAMB4_HUMAN	tr|H2QV85|H2QV85_PANTR
OG0016355	sp|A6NHR9|SMHD1_HUMAN	tr|H2RFH1|H2RFH1_PANTR
OG0016356	sp|A8MYZ0|MIY4B_HUMAN	tr|A0A2I3RAL5|A0A2I3RAL5_PANTR
OG0016357	sp|O15143|ARC1B_HUMAN	tr|H2QV01|H2QV01_PANTR
OG0016358	sp|O43541|SMAD6_HUMAN	tr|K6ZBV0|K6ZBV0_PANTR
OG0016359	sp|O60542|PSPN_HUMAN	tr|A0A2I3RU23|A0A2I3RU23_PANTR
OG0016360	sp|O60662|KLH41_HUMAN	tr|K7DTT0|K7DTT0_PANTR
OG0016361	sp|O76013|KRT36_HUMAN	tr|H2QCZ0|H2QCZ0_PANTR
OG0016362	sp|O95267|GRP1_HUMAN	tr|A0A2I3S7M0|A0A2I3S7M0_PANTR
OG0016363	sp|O95777|LSM8_HUMAN	tr|A0A2I3RRR9|A0A2I3RRR9_PANTR
OG0016364	sp|O95931|CBX7_HUMAN	tr|A0A2I3SGJ1|A0A2I3SGJ1_PANTR
OG0016365	sp|P01215|GLHA_HUMAN	tr|A0A2I3TIH6|A0A2I3TIH6_PANTR
OG0016366	sp|P09237|MMP7_HUMAN	tr|H2Q4M7|H2Q4M7_PANTR
OG0016367	sp|P17030|ZNF25_HUMAN	tr|A0A2I3TWI2|A0A2I3TWI2_PANTR
OG0016368	sp|P17677|NEUM_HUMAN	sp|Q5IS67|NEUM_PANTR
OG0016369	sp|P17900|SAP3_HUMAN	tr|A0A2I3T9B7|A0A2I3T9B7_PANTR
OG0016370	sp|P22891|PROZ_HUMAN	tr|H2Q7U0|H2Q7U0_PANTR
OG0016371	sp|P35575|G6PC1_HUMAN	tr|A0A2I3SGU1|A0A2I3SGU1_PANTR
OG0016372	sp|P40198|CEAM3_HUMAN	tr|H2QGE7|H2QGE7_PANTR
OG0016373	sp|Q01064|PDE1B_HUMAN	tr|H2Q647|H2Q647_PANTR
OG0016374	sp|Q07092|COGA1_HUMAN	tr|K7BGM3|K7BGM3_PANTR
OG0016375	sp|Q14149|MORC3_HUMAN	tr|H2QL01|H2QL01_PANTR
OG0016376	sp|Q14376|GALE_HUMAN	tr|H2PYB2|H2PYB2_PANTR
OG0016377	sp|Q14587|ZN268_HUMAN	tr|A0A2J8IMH5|A0A2J8IMH5_PANTR
OG0016378	sp|Q15678|PTN14_HUMAN	tr|H2Q148|H2Q148_PANTR
OG0016379	sp|Q16663|CCL15_HUMAN	tr|H2QCR1|H2QCR1_PANTR
OG0016380	sp|Q16740|CLPP_HUMAN	tr|H2QF44|H2QF44_PANTR
OG0016381	sp|Q2M2Z5|KIZ_HUMAN	tr|A0A2I3SMJ3|A0A2I3SMJ3_PANTR
OG0016382	sp|Q3ZCT8|KBTBC_HUMAN	tr|A0A2J8KAP5|A0A2J8KAP5_PANTR
OG0016383	sp|Q5JTB6|PLAC9_HUMAN	tr|K7AK95|K7AK95_PANTR
OG0016384	sp|Q5JV73|FRPD3_HUMAN	tr|H2QYZ3|H2QYZ3_PANTR
OG0016385	sp|Q5MAI5|CDKL4_HUMAN	tr|H2RCW6|H2RCW6_PANTR
OG0016386	sp|Q5VT99|LRC38_HUMAN	tr|H2PY30|H2PY30_PANTR
OG0016387	sp|Q6IQ49|SDE2_HUMAN	tr|K7DFY0|K7DFY0_PANTR
OG0016388	sp|Q6NUJ1|SAPL1_HUMAN	tr|H2RAB7|H2RAB7_PANTR
OG0016389	sp|Q6PI25|CNIH2_HUMAN	tr|H2Q461|H2Q461_PANTR
OG0016390	sp|Q6UXD7|S49A3_HUMAN	tr|K7BDS0|K7BDS0_PANTR
OG0016391	sp|Q6UXT9|ABH15_HUMAN	tr|H2QCK4|H2QCK4_PANTR
OG0016392	sp|Q6UY18|LIGO4_HUMAN	tr|H2PZZ8|H2PZZ8_PANTR
OG0016393	sp|Q6XE24|RBMS3_HUMAN	tr|H2QM82|H2QM82_PANTR
OG0016394	sp|Q6ZMV9|KIF6_HUMAN	tr|H2QSY3|H2QSY3_PANTR
OG0016395	sp|Q6ZSG2|INSY2_HUMAN	tr|A0A2J8JPD3|A0A2J8JPD3_PANTR
OG0016396	sp|Q6ZT12|UBR3_HUMAN	tr|K7DN64|K7DN64_PANTR
OG0016397	sp|Q7Z3H4|SAMD7_HUMAN	tr|A0A2J8P1J1|A0A2J8P1J1_PANTR
OG0016398	sp|Q7Z5L4|SPT19_HUMAN	tr|A0A2J8N0Y1|A0A2J8N0Y1_PANTR
OG0016399	sp|Q8IZD6|S22AF_HUMAN	tr|H2PZR5|H2PZR5_PANTR
OG0016400	sp|Q8N6C5|IGSF1_HUMAN	tr|H2QZ42|H2QZ42_PANTR
OG0016401	sp|Q8N8D7|NKAI3_HUMAN	tr|H2QW81|H2QW81_PANTR
OG0016402	sp|Q8NCN2|ZBT34_HUMAN	tr|H2QXW8|H2QXW8_PANTR
OG0016403	sp|Q8NGU9|GP150_HUMAN	tr|H2R5P7|H2R5P7_PANTR
OG0016404	sp|Q8WVM0|TFB1M_HUMAN	tr|H2QTY1|H2QTY1_PANTR
OG0016405	sp|Q8WW38|FOG2_HUMAN	tr|K7D552|K7D552_PANTR
OG0016406	sp|Q96EU7|C1GLC_HUMAN	tr|H2R4K4|H2R4K4_PANTR
OG0016407	sp|Q96GE9|DMAC1_HUMAN	tr|K6Z811|K6Z811_PANTR
OG0016408	sp|Q96KJ9|COX42_HUMAN	tr|H2QK52|H2QK52_PANTR
OG0016409	sp|Q96KN2|CNDP1_HUMAN	tr|A0A2I3RCE2|A0A2I3RCE2_PANTR
OG0016410	sp|Q96KR7|PHAR3_HUMAN	tr|A0A2I3T2J9|A0A2I3T2J9_PANTR
OG0016411	sp|Q96MC2|DRC1_HUMAN	tr|G2HHQ9|G2HHQ9_PANTR
OG0016412	sp|Q9BWD1|THIC_HUMAN	tr|H2QTZ6|H2QTZ6_PANTR
OG0016413	sp|Q9BX46|RBM24_HUMAN	tr|H2QKM9|H2QKM9_PANTR
OG0016414	sp|Q9BX82|ZN471_HUMAN	tr|H2QFW7|H2QFW7_PANTR
OG0016415	sp|Q9BXY4|RSPO3_HUMAN	tr|H2QTP8|H2QTP8_PANTR
OG0016416	sp|Q9H0W5|CCDC8_HUMAN	tr|H2QGM8|H2QGM8_PANTR
OG0016417	sp|Q9H1R2|DUS15_HUMAN	tr|A0A2I3TE39|A0A2I3TE39_PANTR
OG0016418	sp|Q9H2A9|CHST8_HUMAN	tr|A0A2J8QGX8|A0A2J8QGX8_PANTR
OG0016419	sp|Q9H3Q3|G3ST2_HUMAN	tr|A0A2I3SQ45|A0A2I3SQ45_PANTR
OG0016420	sp|Q9H6D7|HAUS4_HUMAN	tr|H2Q7Z7|H2Q7Z7_PANTR
OG0016421	sp|Q9H832|UBE2Z_HUMAN	tr|K7BAZ7|K7BAZ7_PANTR
OG0016422	sp|Q9H8L6|MMRN2_HUMAN	tr|H2Q273|H2Q273_PANTR
OG0016423	sp|Q9NP66|HM20A_HUMAN	tr|H2Q9V6|H2Q9V6_PANTR
OG0016424	sp|Q9NZI7|UBIP1_HUMAN	tr|H2QM95|H2QM95_PANTR
OG0016425	sp|Q9NZT1|CALL5_HUMAN	tr|H2Q1K4|H2Q1K4_PANTR
OG0016426	sp|Q9ULY5|CLC4E_HUMAN	tr|H2Q5D5|H2Q5D5_PANTR
OG0016427	sp|Q9UNN5|FAF1_HUMAN	tr|A0A2I3SXQ0|A0A2I3SXQ0_PANTR
OG0016428	tr|A0A8I5KY20|A0A8I5KY20_HUMAN	tr|A0A2I3RXP2|A0A2I3RXP2_PANTR
OG0016429	sp|A0M8Q6|IGLC7_HUMAN	tr|A0A2I3SLM4|A0A2I3SLM4_PANTR
OG0016430	sp|A2A2V5|SRTM1_HUMAN	tr|H2Q7F4|H2Q7F4_PANTR
OG0016431	sp|A6ND91|ASPDH_HUMAN	tr|H2R5W1|H2R5W1_PANTR
OG0016432	sp|A8MW92|P20L1_HUMAN	tr|A0A2I3RVY7|A0A2I3RVY7_PANTR
OG0016433	sp|C9J302|CD051_HUMAN	tr|A0A2I3SGC1|A0A2I3SGC1_PANTR
OG0016434	sp|F2Z333|FND10_HUMAN	tr|H2RGD1|H2RGD1_PANTR
OG0016435	sp|O14717|TRDMT_HUMAN	tr|H2R2B5|H2R2B5_PANTR
OG0016436	sp|O43272|PROD_HUMAN	tr|A0A2I3SMJ8|A0A2I3SMJ8_PANTR
OG0016437	sp|O75173|ATS4_HUMAN	tr|H2R0A6|H2R0A6_PANTR
OG0016438	sp|O75828|CBR3_HUMAN	tr|H2QKZ9|H2QKZ9_PANTR
OG0016439	sp|P00488|F13A_HUMAN	tr|A0A2I3RLC1|A0A2I3RLC1_PANTR
OG0016440	sp|P04035|HMDH_HUMAN	tr|K7C0P4|K7C0P4_PANTR
OG0016441	sp|P06576|ATPB_HUMAN	tr|H2Q695|H2Q695_PANTR
OG0016442	sp|P08493|MGP_HUMAN	tr|A0A2I3TN03|A0A2I3TN03_PANTR
OG0016443	sp|P10072|ZN875_HUMAN	tr|H2R440|H2R440_PANTR
OG0016444	sp|P25103|NK1R_HUMAN	tr|H2QI75|H2QI75_PANTR
OG0016445	sp|P25713|MT3_HUMAN	tr|H2QB50|H2QB50_PANTR
OG0016446	sp|P35663|CYLC1_HUMAN	tr|H2QYU7|H2QYU7_PANTR
OG0016447	sp|P46531|NOTC1_HUMAN	tr|H2QY65|H2QY65_PANTR
OG0016448	sp|P55789|ALR_HUMAN	tr|K7CYB3|K7CYB3_PANTR
OG0016449	sp|P78539|SRPX_HUMAN	tr|K7B5Z1|K7B5Z1_PANTR
OG0016450	sp|Q02221|CX6A2_HUMAN	tr|H2QB05|H2QB05_PANTR
OG0016451	sp|Q07960|RHG01_HUMAN	tr|H2Q3I0|H2Q3I0_PANTR
OG0016452	sp|Q12866|MERTK_HUMAN	tr|A0A2I3SHV9|A0A2I3SHV9_PANTR
OG0016453	sp|Q13418|ILK_HUMAN	tr|A0A2I3RP73|A0A2I3RP73_PANTR
OG0016454	sp|Q13523|PRP4B_HUMAN	tr|H2R7N8|H2R7N8_PANTR
OG0016455	sp|Q5T0Z8|CF132_HUMAN	tr|H2QT01|H2QT01_PANTR
OG0016456	sp|Q674R7|ATG9B_HUMAN	tr|H2R4V3|H2R4V3_PANTR
OG0016457	sp|Q6PIJ6|FBX38_HUMAN	tr|H2QRR2|H2QRR2_PANTR
OG0016458	sp|Q6UWR7|ENPP6_HUMAN	tr|H2QQI0|H2QQI0_PANTR
OG0016459	sp|Q6UWV2|MPZL3_HUMAN	tr|H2Q4V7|H2Q4V7_PANTR
OG0016460	sp|Q6UXN8|CLC9A_HUMAN	tr|H2R254|H2R254_PANTR
OG0016461	sp|Q7L0Q8|RHOU_HUMAN	tr|A0A2I3TGK4|A0A2I3TGK4_PANTR
OG0016462	sp|Q7Z5J8|ANKAR_HUMAN	tr|H2QJ49|H2QJ49_PANTR
OG0016463	sp|Q86V24|PAQR2_HUMAN	tr|H2R337|H2R337_PANTR
OG0016464	sp|Q86VG3|IFTAP_HUMAN	tr|H2Q3F6|H2Q3F6_PANTR
OG0016465	sp|Q86W42|THOC6_HUMAN	tr|H2QAF1|H2QAF1_PANTR
OG0016466	sp|Q86YW5|TRML1_HUMAN	tr|A0A2I3S110|A0A2I3S110_PANTR
OG0016467	sp|Q8N196|SIX5_HUMAN	tr|H2R5Z8|H2R5Z8_PANTR
OG0016468	sp|Q8N661|TM86B_HUMAN	tr|H2QH55|H2QH55_PANTR
OG0016469	sp|Q8N6F1|CLD19_HUMAN	tr|H2PYT7|H2PYT7_PANTR
OG0016470	sp|Q8NDZ0|BEND2_HUMAN	tr|H2QYD0|H2QYD0_PANTR
OG0016471	sp|Q8TEJ3|SH3R3_HUMAN	tr|H2QII9|H2QII9_PANTR
