Orthogroup	Homo_sapiens	Suricata_suricatta
OG0014024	sp|Q9NY35|CLDN1_HUMAN	tr|A0A673TC25|A0A673TC25_SURSU
OG0014025	sp|Q9UJK0|TSR3_HUMAN	tr|A0A673V933|A0A673V933_SURSU
OG0014026	sp|Q9UK80|UBP21_HUMAN	tr|A0A673UD41|A0A673UD41_SURSU
OG0014027	sp|Q9Y261|FOXA2_HUMAN	tr|A0A673TS73|A0A673TS73_SURSU
OG0014028	sp|Q9Y592|CEP83_HUMAN	tr|A0A673T5G3|A0A673T5G3_SURSU
OG0014029	sp|A1L162|ERIC2_HUMAN	tr|A0A673TSI9|A0A673TSI9_SURSU
OG0014030	sp|A6NNA5|DRGX_HUMAN	tr|A0A673T2K4|A0A673T2K4_SURSU
OG0014031	sp|A7E2V4|ZSWM8_HUMAN	tr|A0A673UMA6|A0A673UMA6_SURSU
OG0014032	sp|O15084|ANR28_HUMAN	tr|A0A673SND7|A0A673SND7_SURSU
OG0014033	sp|O60575|ISK4_HUMAN	tr|A0A673VER3|A0A673VER3_SURSU
OG0014034	sp|O75157|T22D2_HUMAN	tr|A0A673UKF8|A0A673UKF8_SURSU
OG0014035	sp|O75865|TPC6A_HUMAN	tr|A0A673VA33|A0A673VA33_SURSU
OG0014036	sp|P05162|LEG2_HUMAN	tr|A0A673V7H2|A0A673V7H2_SURSU
OG0014037	sp|P20807|CAN3_HUMAN	tr|A0A673UEJ5|A0A673UEJ5_SURSU
OG0014038	sp|P35398|RORA_HUMAN	tr|A0A673TVG5|A0A673TVG5_SURSU
OG0014039	sp|P49450|CENPA_HUMAN	tr|A0A673UA15|A0A673UA15_SURSU
OG0014040	sp|P51956|NEK3_HUMAN	tr|A0A673SN83|A0A673SN83_SURSU
OG0014041	sp|Q05C16|LRC63_HUMAN	tr|A0A673T5A9|A0A673T5A9_SURSU
OG0014042	sp|Q06413|MEF2C_HUMAN	tr|A0A673VLP5|A0A673VLP5_SURSU
OG0014043	sp|Q14246|AGRE1_HUMAN	tr|A0A673VIK2|A0A673VIK2_SURSU
OG0014044	sp|Q14997|PSME4_HUMAN	tr|A0A673T1K5|A0A673T1K5_SURSU
OG0014045	sp|Q16637|SMN_HUMAN	tr|A0A673V5V5|A0A673V5V5_SURSU
OG0014046	sp|Q1HG43|DOXA1_HUMAN	tr|A0A673TAR1|A0A673TAR1_SURSU
OG0014047	sp|Q5JU85|IQEC2_HUMAN	tr|A0A673V2S6|A0A673V2S6_SURSU
OG0014048	sp|Q5JXX7|TMM31_HUMAN	tr|A0A673UAH5|A0A673UAH5_SURSU
OG0014049	sp|Q5T440|CAF17_HUMAN	tr|A0A673SRU6|A0A673SRU6_SURSU
OG0014050	sp|Q5VWJ9|SNX30_HUMAN	tr|A0A673V0Z4|A0A673V0Z4_SURSU
OG0014051	sp|Q5VZV1|MT21C_HUMAN	tr|A0A673UI97|A0A673UI97_SURSU
OG0014052	sp|Q6IC98|GRAM4_HUMAN	tr|A0A673U102|A0A673U102_SURSU
OG0014053	sp|Q6UY14|ATL4_HUMAN	tr|A0A673T7P8|A0A673T7P8_SURSU
OG0014054	sp|Q7L1W4|LRC8D_HUMAN	tr|A0A673T4V3|A0A673T4V3_SURSU
OG0014055	sp|Q8IWT0|ARCH_HUMAN	tr|A0A673THH1|A0A673THH1_SURSU
OG0014056	sp|Q8IXH6|T53I2_HUMAN	tr|A0A673TFQ6|A0A673TFQ6_SURSU
OG0014057	sp|Q8IZT6|ASPM_HUMAN	tr|A0A673TN83|A0A673TN83_SURSU
OG0014058	sp|Q8NI22|MCFD2_HUMAN	tr|A0A673SNS8|A0A673SNS8_SURSU
OG0014059	sp|Q8TBZ2|MYBPP_HUMAN	tr|A0A673VR91|A0A673VR91_SURSU
OG0014060	sp|Q8TC71|MIEAP_HUMAN	tr|A0A673T7H1|A0A673T7H1_SURSU
OG0014061	sp|Q8WVF2|UCMA_HUMAN	tr|A0A673TDP3|A0A673TDP3_SURSU
OG0014062	sp|Q92859|NEO1_HUMAN	tr|A0A673UHQ3|A0A673UHQ3_SURSU
OG0014063	sp|Q93034|CUL5_HUMAN	tr|A0A673U396|A0A673U396_SURSU
OG0014064	sp|Q96JJ6|JPH4_HUMAN	tr|A0A673UUN8|A0A673UUN8_SURSU
OG0014065	sp|Q9BRP1|PDD2L_HUMAN	tr|A0A673USW9|A0A673USW9_SURSU
OG0014066	sp|Q9BSG0|PADC1_HUMAN	tr|A0A673T1N4|A0A673T1N4_SURSU
OG0014067	sp|Q9BW27|NUP85_HUMAN	tr|A0A673VP18|A0A673VP18_SURSU
OG0014068	sp|Q9BWT7|CAR10_HUMAN	tr|A0A673V802|A0A673V802_SURSU
OG0014069	sp|Q9H7B4|SMYD3_HUMAN	tr|A0A673STX1|A0A673STX1_SURSU
OG0014070	sp|Q9NV12|TM140_HUMAN	tr|A0A673T2W3|A0A673T2W3_SURSU
OG0014071	sp|Q9NZL6|RGL1_HUMAN	tr|A0A673U9E5|A0A673U9E5_SURSU
OG0014072	sp|Q9P2W7|B3GA1_HUMAN	tr|A0A673TQM2|A0A673TQM2_SURSU
OG0014073	sp|Q9UBB4|ATX10_HUMAN	tr|A0A673U0Y2|A0A673U0Y2_SURSU
OG0014074	sp|Q9UJZ1|STML2_HUMAN	tr|A0A673UK10|A0A673UK10_SURSU
OG0014075	sp|Q9UKI9|PO2F3_HUMAN	tr|A0A673TPG8|A0A673TPG8_SURSU
OG0014076	sp|Q9ULP0|NDRG4_HUMAN	tr|A0A673UN32|A0A673UN32_SURSU
OG0014077	sp|Q9UNE0|EDAR_HUMAN	tr|A0A673T6E3|A0A673T6E3_SURSU
OG0014078	sp|Q9Y3M8|STA13_HUMAN	tr|A0A673TA95|A0A673TA95_SURSU
OG0014079	sp|Q9Y618|NCOR2_HUMAN	tr|A0A673VP24|A0A673VP24_SURSU
OG0014080	sp|A0A1B0GUS0|CS085_HUMAN	tr|A0A673URW8|A0A673URW8_SURSU
OG0014081	sp|A0PJZ3|GXLT2_HUMAN	tr|A0A673UFY7|A0A673UFY7_SURSU
OG0014082	sp|A2VDF0|FUCM_HUMAN	tr|A0A673SRC8|A0A673SRC8_SURSU
OG0014083	sp|C9J069|AJM1_HUMAN	tr|A0A673VE27|A0A673VE27_SURSU
OG0014084	sp|O15265|ATX7_HUMAN	tr|A0A673TJT9|A0A673TJT9_SURSU
OG0014085	sp|O15553|MEFV_HUMAN	tr|A0A673UK03|A0A673UK03_SURSU
OG0014086	sp|O43929|ORC4_HUMAN	tr|A0A673SU06|A0A673SU06_SURSU
OG0014087	sp|O75112|LDB3_HUMAN	tr|A0A673SUS8|A0A673SUS8_SURSU
OG0014088	sp|O75530|EED_HUMAN	tr|A0A673UXD6|A0A673UXD6_SURSU
OG0014089	sp|O75808|CAN15_HUMAN	tr|A0A673TWM5|A0A673TWM5_SURSU
OG0014090	sp|O94906|PRP6_HUMAN	tr|A0A673UVY9|A0A673UVY9_SURSU
OG0014091	sp|O95711|LY86_HUMAN	tr|A0A673URB8|A0A673URB8_SURSU
OG0014092	sp|O95983|MBD3_HUMAN	tr|A0A673UTD6|A0A673UTD6_SURSU
OG0014093	sp|P04083|ANXA1_HUMAN	tr|A0A673V0B2|A0A673V0B2_SURSU
OG0014094	sp|P14222|PERF_HUMAN	tr|A0A673VI85|A0A673VI85_SURSU
OG0014095	sp|P17509|HXB6_HUMAN	tr|A0A673UXL8|A0A673UXL8_SURSU
OG0014096	sp|P21728|DRD1_HUMAN	tr|A0A673U1L1|A0A673U1L1_SURSU
OG0014097	sp|P26951|IL3RA_HUMAN	tr|A0A673VHJ4|A0A673VHJ4_SURSU
OG0014098	sp|P33991|MCM4_HUMAN	tr|A0A673VEL5|A0A673VEL5_SURSU
OG0014099	sp|P49916|DNLI3_HUMAN	tr|A0A673V085|A0A673V085_SURSU
OG0014100	sp|P51608|MECP2_HUMAN	tr|A0A673TYZ0|A0A673TYZ0_SURSU
OG0014101	sp|Q13671|RIN1_HUMAN	tr|A0A673U3M5|A0A673U3M5_SURSU
OG0014102	sp|Q13884|SNTB1_HUMAN	tr|A0A673VKR1|A0A673VKR1_SURSU
OG0014103	sp|Q15326|ZMY11_HUMAN	tr|A0A673URH0|A0A673URH0_SURSU
OG0014104	sp|Q15391|P2Y14_HUMAN	tr|A0A673UP36|A0A673UP36_SURSU
OG0014105	sp|Q15652|JHD2C_HUMAN	tr|A0A673TVT3|A0A673TVT3_SURSU
OG0014106	sp|Q15831|STK11_HUMAN	tr|A0A673UI94|A0A673UI94_SURSU
OG0014107	sp|Q5S007|LRRK2_HUMAN	tr|A0A673UXA5|A0A673UXA5_SURSU
OG0014108	sp|Q5T2S8|ODAD2_HUMAN	tr|A0A673VLE7|A0A673VLE7_SURSU
OG0014109	sp|Q5VT06|CE350_HUMAN	tr|A0A673V898|A0A673V898_SURSU
OG0014110	sp|Q6ICH7|ASPH2_HUMAN	tr|A0A673THU8|A0A673THU8_SURSU
OG0014111	sp|Q6P2H3|CEP85_HUMAN	tr|A0A673UPI6|A0A673UPI6_SURSU
OG0014112	sp|Q6PGN9|PSRC1_HUMAN	tr|A0A673TN76|A0A673TN76_SURSU
OG0014113	sp|Q6TCH7|PAQR3_HUMAN	tr|A0A673V7U9|A0A673V7U9_SURSU
OG0014114	sp|Q7L273|KCTD9_HUMAN	tr|A0A673TCJ5|A0A673TCJ5_SURSU
OG0014115	sp|Q8IUC2|KRA81_HUMAN	tr|A0A673T6F0|A0A673T6F0_SURSU
OG0014116	sp|Q8IV36|HID1_HUMAN	tr|A0A673VA77|A0A673VA77_SURSU
OG0014117	sp|Q8IXQ5|KLHL7_HUMAN	tr|A0A673T5Z5|A0A673T5Z5_SURSU
OG0014118	sp|Q8IYK8|REM2_HUMAN	tr|A0A673T213|A0A673T213_SURSU
OG0014119	sp|Q8N5J2|MINY1_HUMAN	tr|A0A673TF52|A0A673TF52_SURSU
OG0014120	sp|Q8N5Q1|GAR5B_HUMAN	tr|A0A673UQ06|A0A673UQ06_SURSU
OG0014121	sp|Q8NCQ7|PRCA1_HUMAN	tr|A0A673V5P8|A0A673V5P8_SURSU
OG0014122	sp|Q8NEY4|VATC2_HUMAN	tr|A0A673UHY0|A0A673UHY0_SURSU
OG0014123	sp|Q8NI17|IL31R_HUMAN	tr|A0A673U6B6|A0A673U6B6_SURSU
OG0014124	sp|Q8WU17|RN139_HUMAN	tr|A0A673ULB9|A0A673ULB9_SURSU
OG0014125	sp|Q8WU67|ABHD3_HUMAN	tr|A0A673URM6|A0A673URM6_SURSU
OG0014126	sp|Q8WXI7|MUC16_HUMAN	tr|A0A673TSN3|A0A673TSN3_SURSU
OG0014127	sp|Q92858|ATOH1_HUMAN	tr|A0A673UK19|A0A673UK19_SURSU
OG0014128	sp|Q96BU1|S1PBP_HUMAN	tr|A0A673TEV6|A0A673TEV6_SURSU
OG0014129	sp|Q96S16|JMJD8_HUMAN	tr|A0A673U7Z0|A0A673U7Z0_SURSU
OG0014130	sp|Q99497|PARK7_HUMAN	tr|A0A673TFS8|A0A673TFS8_SURSU
OG0014131	sp|Q9BRQ5|ORAI3_HUMAN	tr|A0A673UFE8|A0A673UFE8_SURSU
OG0014132	sp|Q9BUT9|MCRI2_HUMAN	tr|A0A673TSK2|A0A673TSK2_SURSU
OG0014133	sp|Q9BXA6|TSSK6_HUMAN	tr|A0A673TE56|A0A673TE56_SURSU
OG0014134	sp|Q9BZ95|NSD3_HUMAN	tr|A0A673TCV2|A0A673TCV2_SURSU
OG0014135	sp|Q9BZV1|UBXN6_HUMAN	tr|A0A673UHE9|A0A673UHE9_SURSU
OG0014136	sp|Q9C0F0|ASXL3_HUMAN	tr|A0A673TWF1|A0A673TWF1_SURSU
OG0014137	sp|Q9H845|ACAD9_HUMAN	tr|A0A673TH21|A0A673TH21_SURSU
OG0014138	sp|Q9NPC7|MYNN_HUMAN	tr|A0A673TUK0|A0A673TUK0_SURSU
OG0014139	sp|Q9UGU5|HMGX4_HUMAN	tr|A0A673T512|A0A673T512_SURSU
OG0014140	sp|Q9UJD0|RIMS3_HUMAN	tr|A0A673TJJ7|A0A673TJJ7_SURSU
OG0014141	sp|Q9ULF5|S39AA_HUMAN	tr|A0A673TR87|A0A673TR87_SURSU
OG0014142	sp|Q9Y3A0|COQ4_HUMAN	tr|A0A673U1V4|A0A673U1V4_SURSU
OG0014143	sp|Q9Y3A5|SBDS_HUMAN	tr|A0A673UZF0|A0A673UZF0_SURSU
OG0014144	sp|Q9Y5Q5|CORIN_HUMAN	tr|A0A673TW11|A0A673TW11_SURSU
OG0014145	sp|A6NN92|CXE1_HUMAN	tr|A0A673T0D9|A0A673T0D9_SURSU
OG0014146	sp|C9JUS6|ADM5_HUMAN	tr|A0A673UZS5|A0A673UZS5_SURSU
OG0014147	sp|E9PB15|PTG3L_HUMAN	tr|A0A673UTF0|A0A673UTF0_SURSU
OG0014148	sp|O00574|CXCR6_HUMAN	tr|A0A673TSM9|A0A673TSM9_SURSU
OG0014149	sp|O14904|WNT9A_HUMAN	tr|A0A673SYL2|A0A673SYL2_SURSU
OG0014150	sp|O14924|RGS12_HUMAN	tr|A0A673T4D1|A0A673T4D1_SURSU
OG0014151	sp|O15031|PLXB2_HUMAN	tr|A0A673ULT6|A0A673ULT6_SURSU
OG0014152	sp|O15405|TOX3_HUMAN	tr|A0A673VE46|A0A673VE46_SURSU
OG0014153	sp|O60565|GREM1_HUMAN	tr|A0A673UC07|A0A673UC07_SURSU
OG0014154	sp|O75461|E2F6_HUMAN	tr|A0A673UAM6|A0A673UAM6_SURSU
OG0014155	sp|O75888|TNF13_HUMAN	tr|A0A673UWM0|A0A673UWM0_SURSU
OG0014156	sp|O76027|ANXA9_HUMAN	tr|A0A673TE62|A0A673TE62_SURSU
OG0014157	sp|O94778|AQP8_HUMAN	tr|A0A673VBC9|A0A673VBC9_SURSU
OG0014158	sp|O95167|NDUA3_HUMAN	tr|A0A673UKF6|A0A673UKF6_SURSU
OG0014159	sp|O95243|MBD4_HUMAN	tr|A0A673UBB3|A0A673UBB3_SURSU
OG0014160	sp|P09132|SRP19_HUMAN	tr|A0A673TJV4|A0A673TJV4_SURSU
OG0014161	sp|P11498|PYC_HUMAN	tr|A0A673TSK7|A0A673TSK7_SURSU
OG0014162	sp|P12109|CO6A1_HUMAN	tr|A0A673VS35|A0A673VS35_SURSU
OG0014163	sp|P18146|EGR1_HUMAN	tr|A0A673T9D0|A0A673T9D0_SURSU
OG0014164	sp|P21953|ODBB_HUMAN	tr|A0A673TFM8|A0A673TFM8_SURSU
OG0014165	sp|P24903|CP2F1_HUMAN	tr|A0A673VS16|A0A673VS16_SURSU
OG0014166	sp|P33981|TTK_HUMAN	tr|A0A673TDY0|A0A673TDY0_SURSU
OG0014167	sp|P42345|MTOR_HUMAN	tr|A0A673UCA3|A0A673UCA3_SURSU
OG0014168	sp|P51649|SSDH_HUMAN	tr|A0A673U4A9|A0A673U4A9_SURSU
OG0014169	sp|P57077|M3KCL_HUMAN	tr|A0A673U1A4|A0A673U1A4_SURSU
OG0014170	sp|P78413|IRX4_HUMAN	tr|A0A673SV32|A0A673SV32_SURSU
OG0014171	sp|Q13163|MP2K5_HUMAN	tr|A0A673TRB1|A0A673TRB1_SURSU
OG0014172	sp|Q13443|ADAM9_HUMAN	tr|A0A673SU64|A0A673SU64_SURSU
OG0014173	sp|Q13472|TOP3A_HUMAN	tr|A0A673VPG3|A0A673VPG3_SURSU
OG0014174	sp|Q14210|LY6D_HUMAN	tr|A0A673VQC8|A0A673VQC8_SURSU
OG0014175	sp|Q15311|RBP1_HUMAN	tr|A0A673VBC6|A0A673VBC6_SURSU
OG0014176	sp|Q5JUR7|TEX30_HUMAN	tr|A0A673UKZ9|A0A673UKZ9_SURSU
OG0014177	sp|Q5VYV7|SLX4I_HUMAN	tr|A0A673T323|A0A673T323_SURSU
OG0014178	sp|Q6P9G0|CB5D1_HUMAN	tr|A0A673VAJ5|A0A673VAJ5_SURSU
OG0014179	sp|Q7L5Y1|ENOF1_HUMAN	tr|A0A673URF1|A0A673URF1_SURSU
OG0014180	sp|Q86XR8|CEP57_HUMAN	tr|A0A673TH53|A0A673TH53_SURSU
OG0014181	sp|Q8N0X2|SPG16_HUMAN	tr|A0A673SKN7|A0A673SKN7_SURSU
OG0014182	sp|Q8N8Q3|ENDOV_HUMAN	tr|A0A673UNK6|A0A673UNK6_SURSU
OG0014183	sp|Q8NE71|ABCF1_HUMAN	tr|A0A673SPR0|A0A673SPR0_SURSU
OG0014184	sp|Q8NEM8|CBPC3_HUMAN	tr|A0A673SQT8|A0A673SQT8_SURSU
OG0014185	sp|Q8TB52|FBX30_HUMAN	tr|A0A673SWV2|A0A673SWV2_SURSU
OG0014186	sp|Q92563|TICN2_HUMAN	tr|A0A673VAY5|A0A673VAY5_SURSU
OG0014187	sp|Q96A58|RERG_HUMAN	tr|A0A673TQI0|A0A673TQI0_SURSU
OG0014188	sp|Q96CB9|NSUN4_HUMAN	tr|A0A673TCL4|A0A673TCL4_SURSU
OG0014189	sp|Q96DA2|RB39B_HUMAN	tr|A0A673UHD5|A0A673UHD5_SURSU
OG0014190	sp|Q96IZ5|RBM41_HUMAN	tr|A0A673UN62|A0A673UN62_SURSU
OG0014191	sp|Q96KA5|CLP1L_HUMAN	tr|A0A673SQC3|A0A673SQC3_SURSU
OG0014192	sp|Q96LU5|IMP1L_HUMAN	tr|A0A673TPG6|A0A673TPG6_SURSU
OG0014193	sp|Q9BU76|MMTA2_HUMAN	tr|A0A673SZK0|A0A673SZK0_SURSU
OG0014194	sp|Q9BW11|MAD3_HUMAN	tr|A0A673TRZ1|A0A673TRZ1_SURSU
OG0014195	sp|Q9H7P6|MB12B_HUMAN	tr|A0A673UQ31|A0A673UQ31_SURSU
OG0014196	sp|Q9HB65|ELL3_HUMAN	tr|A0A673V830|A0A673V830_SURSU
OG0014197	sp|Q9HC07|TM165_HUMAN	tr|A0A673T6E2|A0A673T6E2_SURSU
OG0014198	sp|Q9NP94|S39A2_HUMAN	tr|A0A673TSA6|A0A673TSA6_SURSU
OG0014199	sp|Q9NR19|ACSA_HUMAN	tr|A0A673TJY3|A0A673TJY3_SURSU
OG0014200	sp|Q9NRB3|CHSTC_HUMAN	tr|A0A673TJU6|A0A673TJU6_SURSU
OG0014201	sp|Q9NYQ3|HAOX2_HUMAN	tr|A0A673UED4|A0A673UED4_SURSU
OG0014202	sp|Q9UBE0|SAE1_HUMAN	tr|A0A673UK26|A0A673UK26_SURSU
OG0014203	sp|Q9UBP8|KAAG1_HUMAN	tr|A0A673U7B3|A0A673U7B3_SURSU
OG0014204	sp|Q9UBY5|LPAR3_HUMAN	tr|A0A673TKF7|A0A673TKF7_SURSU
OG0014205	sp|Q9UHB4|NDOR1_HUMAN	tr|A0A673VLS4|A0A673VLS4_SURSU
OG0014206	sp|Q9UIR0|BTNL2_HUMAN	tr|A0A673TMU4|A0A673TMU4_SURSU
OG0014207	sp|Q9ULE6|PALD_HUMAN	tr|A0A673VHR0|A0A673VHR0_SURSU
OG0014208	sp|Q9Y573|IPP_HUMAN	tr|A0A673TPF1|A0A673TPF1_SURSU
OG0014209	sp|A0MZ66|SHOT1_HUMAN	tr|A0A673SKR1|A0A673SKR1_SURSU
OG0014210	sp|A0PJX0|CIB4_HUMAN	tr|A0A673UJ45|A0A673UJ45_SURSU
OG0014211	sp|A4D161|F221A_HUMAN	tr|A0A673SMD1|A0A673SMD1_SURSU
OG0014212	sp|O00399|DCTN6_HUMAN	tr|A0A673SQP1|A0A673SQP1_SURSU
OG0014213	sp|O14498|ISLR_HUMAN	tr|A0A673URP0|A0A673URP0_SURSU
OG0014214	sp|O14713|ITBP1_HUMAN	tr|A0A673UQA5|A0A673UQA5_SURSU
OG0014215	sp|O75398|DEAF1_HUMAN	tr|A0A673TJW7|A0A673TJW7_SURSU
OG0014216	sp|O75884|RBBP9_HUMAN	tr|A0A673U4F4|A0A673U4F4_SURSU
OG0014217	sp|O95405|ZFYV9_HUMAN	tr|A0A673TWL7|A0A673TWL7_SURSU
OG0014218	sp|P08651|NFIC_HUMAN	tr|A0A673UDJ8|A0A673UDJ8_SURSU
OG0014219	sp|P10721|KIT_HUMAN	tr|A0A673T716|A0A673T716_SURSU
OG0014220	sp|P12956|XRCC6_HUMAN	tr|A0A673VEZ3|A0A673VEZ3_SURSU
OG0014221	sp|P22695|QCR2_HUMAN	tr|A0A673U1Q4|A0A673U1Q4_SURSU
OG0014222	sp|P23193|TCEA1_HUMAN	tr|A0A673VNB1|A0A673VNB1_SURSU
OG0014223	sp|P41271|NBL1_HUMAN	tr|A0A673UJR4|A0A673UJR4_SURSU
OG0014224	sp|P55344|LMIP_HUMAN	tr|A0A673VP39|A0A673VP39_SURSU
OG0014225	sp|P56159|GFRA1_HUMAN	tr|A0A673TAU6|A0A673TAU6_SURSU
OG0014226	sp|Q13233|M3K1_HUMAN	tr|A0A673U9H0|A0A673U9H0_SURSU
OG0014227	sp|Q14566|MCM6_HUMAN	tr|A0A673T1Q9|A0A673T1Q9_SURSU
OG0014228	sp|Q14696|MESD_HUMAN	tr|A0A673T4U5|A0A673T4U5_SURSU
OG0014229	sp|Q15072|OZF_HUMAN	tr|A0A673USK4|A0A673USK4_SURSU
OG0014230	sp|Q15835|GRK1_HUMAN	tr|A0A673U622|A0A673U622_SURSU
OG0014231	sp|Q2M3D2|EX3L2_HUMAN	tr|A0A673VAB8|A0A673VAB8_SURSU
OG0014232	sp|Q496A3|SPAS1_HUMAN	tr|A0A673T3U6|A0A673T3U6_SURSU
OG0014233	sp|Q4KMZ8|NKAI1_HUMAN	tr|A0A673UQM8|A0A673UQM8_SURSU
OG0014234	sp|Q6GV28|TM225_HUMAN	tr|A0A673V3B6|A0A673V3B6_SURSU
OG0014235	sp|Q6IBS0|TWF2_HUMAN	tr|A0A673TB40|A0A673TB40_SURSU
OG0014236	sp|Q6UY11|DLK2_HUMAN	tr|A0A673T753|A0A673T753_SURSU
OG0014237	sp|Q6ZP80|TM182_HUMAN	tr|A0A673TIL5|A0A673TIL5_SURSU
OG0014238	sp|Q7Z7H8|RM10_HUMAN	tr|A0A673V3Y8|A0A673V3Y8_SURSU
OG0014239	sp|Q8IUH4|ZDH13_HUMAN	tr|A0A673URS7|A0A673URS7_SURSU
OG0014240	sp|Q8IY34|S15A3_HUMAN	tr|A0A673TZK7|A0A673TZK7_SURSU
OG0014241	sp|Q8N1G2|CMTR1_HUMAN	tr|A0A673T8A0|A0A673T8A0_SURSU
OG0014242	sp|Q8TE04|PANK1_HUMAN	tr|A0A673TAC9|A0A673TAC9_SURSU
OG0014243	sp|Q8WYR1|PI3R5_HUMAN	tr|A0A673VM61|A0A673VM61_SURSU
OG0014244	sp|Q969P5|FBX32_HUMAN	tr|A0A673UQD3|A0A673UQD3_SURSU
OG0014245	sp|Q96F25|ALG14_HUMAN	tr|A0A673V2F4|A0A673V2F4_SURSU
OG0014246	sp|Q96LR4|TAFA4_HUMAN	tr|A0A673TEU0|A0A673TEU0_SURSU
OG0014247	sp|Q96Q40|CDK15_HUMAN	tr|A0A673SX23|A0A673SX23_SURSU
OG0014248	sp|Q96RD6|PANX2_HUMAN	tr|A0A673V4B6|A0A673V4B6_SURSU
OG0014249	sp|Q99678|GPR20_HUMAN	tr|A0A673VPE1|A0A673VPE1_SURSU
OG0014250	sp|Q99728|BARD1_HUMAN	tr|A0A673STB4|A0A673STB4_SURSU
OG0014251	sp|Q99743|NPAS2_HUMAN	tr|A0A673TWQ6|A0A673TWQ6_SURSU
OG0014252	sp|Q9BYC8|RM32_HUMAN	tr|A0A673TJE7|A0A673TJE7_SURSU
OG0014253	sp|Q9BZF2|OSBL7_HUMAN	tr|A0A673V464|A0A673V464_SURSU
OG0014254	sp|Q9GZR2|REXO4_HUMAN	tr|A0A673VR98|A0A673VR98_SURSU
OG0014255	sp|Q9H2B2|SYT4_HUMAN	tr|A0A673TIY5|A0A673TIY5_SURSU
OG0014256	sp|Q9H347|UBQL3_HUMAN	tr|A0A673U1H7|A0A673U1H7_SURSU
OG0014257	sp|Q9H6Y2|WDR55_HUMAN	tr|A0A673U2P6|A0A673U2P6_SURSU
OG0014258	sp|Q9H8G2|CAAP1_HUMAN	tr|A0A673VAM8|A0A673VAM8_SURSU
OG0014259	sp|Q9HCH5|SYTL2_HUMAN	tr|A0A673UH28|A0A673UH28_SURSU
OG0014260	sp|Q9NR61|DLL4_HUMAN	tr|A0A673TM52|A0A673TM52_SURSU
OG0014261	sp|Q9NXB9|ELOV2_HUMAN	tr|A0A673U7M4|A0A673U7M4_SURSU
OG0014262	sp|Q9NYJ1|COA4_HUMAN	tr|A0A673UWK0|A0A673UWK0_SURSU
OG0014263	sp|Q9P0S2|COX16_HUMAN	tr|A0A673T6L6|A0A673T6L6_SURSU
OG0014264	sp|Q9P2G3|KLH14_HUMAN	tr|A0A673TQJ3|A0A673TQJ3_SURSU
OG0014265	sp|Q9UKG4|S13A4_HUMAN	tr|A0A673SZN7|A0A673SZN7_SURSU
OG0014266	sp|Q9Y385|UB2J1_HUMAN	tr|A0A673U4I3|A0A673U4I3_SURSU
OG0014267	sp|A0A075B6V5|TVA36_HUMAN	tr|A0A673THC7|A0A673THC7_SURSU
OG0014268	sp|A6NJT0|UNC4_HUMAN	tr|A0A673TQG5|A0A673TQG5_SURSU
OG0014269	sp|C9J442|CV046_HUMAN	tr|A0A673VEE1|A0A673VEE1_SURSU
OG0014270	sp|O00409|FOXN3_HUMAN	tr|A0A673UYV1|A0A673UYV1_SURSU
OG0014271	sp|O00631|SARCO_HUMAN	tr|A0A673TUF4|A0A673TUF4_SURSU
OG0014272	sp|O43318|M3K7_HUMAN	tr|A0A673UB06|A0A673UB06_SURSU
OG0014273	sp|O43614|OX2R_HUMAN	tr|A0A673UN26|A0A673UN26_SURSU
OG0014274	sp|O60885|BRD4_HUMAN	tr|A0A673TF96|A0A673TF96_SURSU
OG0014275	sp|O75800|ZMY10_HUMAN	tr|A0A673VIA9|A0A673VIA9_SURSU
OG0014276	sp|O94779|CNTN5_HUMAN	tr|A0A673TXD5|A0A673TXD5_SURSU
OG0014277	sp|O94992|HEXI1_HUMAN	tr|A0A673U7M6|A0A673U7M6_SURSU
OG0014278	sp|O95171|SCEL_HUMAN	tr|A0A673TYA8|A0A673TYA8_SURSU
OG0014279	sp|O95858|TSN15_HUMAN	tr|A0A673UL36|A0A673UL36_SURSU
OG0014280	sp|O95866|G6B_HUMAN	tr|A0A673SZA5|A0A673SZA5_SURSU
OG0014281	sp|P10415|BCL2_HUMAN	tr|A0A673VDM8|A0A673VDM8_SURSU
OG0014282	sp|P11230|ACHB_HUMAN	tr|A0A673UUM7|A0A673UUM7_SURSU
OG0014283	sp|P12273|PIP_HUMAN	tr|A0A673SN22|A0A673SN22_SURSU
OG0014284	sp|P13804|ETFA_HUMAN	tr|A0A673TYV1|A0A673TYV1_SURSU
OG0014285	sp|P15941|MUC1_HUMAN	tr|A0A673T9P3|A0A673T9P3_SURSU
OG0014286	sp|P23786|CPT2_HUMAN	tr|A0A673TLP8|A0A673TLP8_SURSU
OG0014287	sp|P31213|S5A2_HUMAN	tr|A0A673TBG7|A0A673TBG7_SURSU
OG0014288	sp|P31930|QCR1_HUMAN	tr|A0A673UFD2|A0A673UFD2_SURSU
OG0014289	sp|P45452|MMP13_HUMAN	tr|A0A673TML1|A0A673TML1_SURSU
OG0014290	sp|P50238|CRIP1_HUMAN	tr|A0A673T6N1|A0A673T6N1_SURSU
OG0014291	sp|P52179|MYOM1_HUMAN	tr|A0A673VA65|A0A673VA65_SURSU
OG0014292	sp|P55083|MFAP4_HUMAN	tr|A0A673VLC2|A0A673VLC2_SURSU
