Orthogroup	Homo_sapiens	Mus_musculus
OG0013704	sp|Q9HCN3|PGAP6_HUMAN	sp|Q9ESN3|PGAP6_MOUSE
OG0013705	sp|Q9HD20|AT131_HUMAN	sp|Q9EPE9|AT131_MOUSE
OG0013706	sp|Q9NWB6|ARGL1_HUMAN	sp|Q3UL36|ARGL1_MOUSE
OG0013707	sp|Q9NWQ9|CN119_HUMAN	sp|Q9JJ93|CN119_MOUSE
OG0013708	sp|Q9UH92|MLX_HUMAN	sp|O08609|MLX_MOUSE
OG0013709	sp|Q9UPX0|TUTLB_HUMAN	sp|E9PZ19|TUTLB_MOUSE
OG0013710	sp|Q9Y2D9|ZN652_HUMAN	sp|Q5DU09|ZN652_MOUSE
OG0013711	sp|Q9Y2L1|RRP44_HUMAN	sp|Q9CSH3|RRP44_MOUSE
OG0013712	sp|Q9Y653|AGRG1_HUMAN	sp|Q8K209|AGRG1_MOUSE
OG0013713	sp|Q9Y6Q3|ZFP37_HUMAN	sp|P17141|ZFP37_MOUSE
OG0013714	sp|O15018|PDZD2_HUMAN	tr|E9Q1M1|E9Q1M1_MOUSE
OG0013715	sp|O43680|TCF21_HUMAN	sp|O35437|TCF21_MOUSE
OG0013716	sp|O75165|DJC13_HUMAN	tr|D4AFX7|D4AFX7_MOUSE
OG0013717	sp|O75886|STAM2_HUMAN	sp|O88811|STAM2_MOUSE
OG0013718	sp|O75952|CABYR_HUMAN	sp|Q9D424|CABYR_MOUSE
OG0013719	sp|O95201|ZN205_HUMAN	sp|P10754|ZFP13_MOUSE
OG0013720	sp|P11473|VDR_HUMAN	sp|P48281|VDR_MOUSE
OG0013721	sp|P25791|RBTN2_HUMAN	sp|P25801|RBTN2_MOUSE
OG0013722	sp|P31152|MK04_HUMAN	sp|Q6P5G0|MK04_MOUSE
OG0013723	sp|P38435|VKGC_HUMAN	sp|Q9QYC7|VKGC_MOUSE
OG0013724	sp|P40259|CD79B_HUMAN	sp|P15530|CD79B_MOUSE
OG0013725	sp|P48449|LSS_HUMAN	sp|Q8BLN5|LSS_MOUSE
OG0013726	sp|P50222|MEOX2_HUMAN	sp|P32443|MEOX2_MOUSE
OG0013727	sp|P51674|GPM6A_HUMAN	sp|P35802|GPM6A_MOUSE
OG0013728	sp|P55160|NCKPL_HUMAN	sp|Q8K1X4|NCKPL_MOUSE
OG0013729	sp|P56385|ATP5I_HUMAN	sp|Q06185|ATP5I_MOUSE
OG0013730	sp|P59646|FXYD4_HUMAN	sp|Q9D2W0|FXYD4_MOUSE
OG0013731	sp|P78344|IF4G2_HUMAN	sp|Q62448|IF4G2_MOUSE
OG0013732	sp|Q00994|BEX3_HUMAN	sp|Q9WTZ9|BEX3_MOUSE
OG0013733	sp|Q03692|COAA1_HUMAN	sp|Q05306|COAA1_MOUSE
OG0013734	sp|Q06418|TYRO3_HUMAN	sp|P55144|TYRO3_MOUSE
OG0013735	sp|Q12999|TSN31_HUMAN	sp|Q9CQ88|TSN31_MOUSE
OG0013736	sp|Q15005|SPCS2_HUMAN	sp|Q9CYN2|SPCS2_MOUSE
OG0013737	sp|Q16695|H31T_HUMAN	tr|A0A8I4SYN6|A0A8I4SYN6_MOUSE
OG0013738	sp|Q1RMZ1|SAMTR_HUMAN	sp|Q8BXK4|SAMTR_MOUSE
OG0013739	sp|Q502X0|MORN2_HUMAN	sp|Q6UL01|MORN2_MOUSE
OG0013740	sp|Q56UN5|M3K19_HUMAN	sp|E9Q3S4|M3K19_MOUSE
OG0013741	sp|Q5M7Z0|RNFT1_HUMAN	sp|Q9DCN7|RNFT1_MOUSE
OG0013742	sp|Q5SZD4|GLYL3_HUMAN	sp|E9Q5L8|GLYL3_MOUSE
OG0013743	sp|Q5TEA6|SE1L2_HUMAN	sp|Q3V172|SE1L2_MOUSE
OG0013744	sp|Q6P2C0|WDR93_HUMAN	sp|Q402B2|WDR93_MOUSE
OG0013745	sp|Q6P444|MTFR2_HUMAN	sp|Q8VED8|MTFR2_MOUSE
OG0013746	sp|Q6PF18|MORN3_HUMAN	sp|Q8C5T4|MORN3_MOUSE
OG0013747	sp|Q6PIV7|S2534_HUMAN	sp|A2ADF7|S2534_MOUSE
OG0013748	sp|Q6UX04|CWC27_HUMAN	sp|Q3TKY6|CWC27_MOUSE
OG0013749	sp|Q6ZTQ3|RASF6_HUMAN	sp|Q80UQ2|RASF6_MOUSE
OG0013750	sp|Q76NI1|KNDC1_HUMAN	sp|Q0KK55|KNDC1_MOUSE
OG0013751	sp|Q86TA1|MOB3B_HUMAN	sp|Q8VE04|MOB3B_MOUSE
OG0013752	sp|Q86XK7|VSIG1_HUMAN	sp|Q9D2J4|VSIG1_MOUSE
OG0013753	sp|Q8IV77|CNGA4_HUMAN	sp|Q3UW12|CNGA4_MOUSE
OG0013754	sp|Q8N9N7|LRC57_HUMAN	sp|Q9D1G5|LRC57_MOUSE
OG0013755	sp|Q8TB03|CX038_HUMAN	sp|Q8C5K5|CX038_MOUSE
OG0013756	sp|Q8TEA8|DTD1_HUMAN	sp|Q9DD18|DTD1_MOUSE
OG0013757	sp|Q92753|RORB_HUMAN	sp|Q8R1B8|RORB_MOUSE
OG0013758	sp|Q96A32|MYL11_HUMAN	sp|P97457|MYL11_MOUSE
OG0013759	sp|Q96GA3|LTV1_HUMAN	sp|Q6NSQ7|LTV1_MOUSE
OG0013760	sp|Q96I51|RCC1L_HUMAN	sp|Q9CYF5|RCC1L_MOUSE
OG0013761	sp|Q96IQ9|ZN414_HUMAN	sp|Q9DCK4|ZN414_MOUSE
OG0013762	sp|Q96L93|KI16B_HUMAN	sp|B1AVY7|KI16B_MOUSE
OG0013763	sp|Q99611|SPS2_HUMAN	sp|P97364|SPS2_MOUSE
OG0013764	sp|Q9BQ65|USB1_HUMAN	sp|Q91W78|USB1_MOUSE
OG0013765	sp|Q9BQM9|CT144_HUMAN	tr|A2AKE5|A2AKE5_MOUSE
OG0013766	sp|Q9BS16|CENPK_HUMAN	sp|Q9ESN5|CENPK_MOUSE
OG0013767	sp|Q9BVN2|RUSC1_HUMAN	sp|Q8BG26|RUSC1_MOUSE
OG0013768	sp|Q9BYB0|SHAN3_HUMAN	sp|Q4ACU6|SHAN3_MOUSE
OG0013769	sp|Q9BZG2|PPAT_HUMAN	sp|D3YTS9|PPAT_MOUSE
OG0013770	sp|Q9H0W8|SMG9_HUMAN	sp|Q9DB90|SMG9_MOUSE
OG0013771	sp|Q9H221|ABCG8_HUMAN	sp|Q9DBM0|ABCG8_MOUSE
OG0013772	sp|Q9H4G4|GAPR1_HUMAN	sp|Q9CYL5|GAPR1_MOUSE
OG0013773	sp|Q9H6S1|AZI2_HUMAN	sp|Q9QYP6|AZI2_MOUSE
OG0013774	sp|Q9NW15|ANO10_HUMAN	sp|Q8BH79|ANO10_MOUSE
OG0013775	sp|Q9NZB8|MOCS1_HUMAN	sp|Q5RKZ7|MOCS1_MOUSE
OG0013776	sp|Q9UNI1|CELA1_HUMAN	sp|Q91X79|CELA1_MOUSE
OG0013777	sp|Q9Y271|CLTR1_HUMAN	sp|Q99JA4|CLTR1_MOUSE
OG0013778	sp|Q9Y2H0|DLGP4_HUMAN	sp|B1AZP2|DLGP4_MOUSE
OG0013779	sp|A6NML5|TM212_HUMAN	sp|Q8C6V3|TM212_MOUSE
OG0013780	sp|O00155|GPR25_HUMAN	sp|P0C5I1|GPR25_MOUSE
OG0013781	sp|O00231|PSD11_HUMAN	sp|Q8BG32|PSD11_MOUSE
OG0013782	sp|O00264|PGRC1_HUMAN	sp|O55022|PGRC1_MOUSE
OG0013783	sp|O00303|EIF3F_HUMAN	sp|Q9DCH4|EIF3F_MOUSE
OG0013784	sp|O15209|ZBT22_HUMAN	sp|Q9Z0G7|ZBT22_MOUSE
OG0013785	sp|O43246|CTR4_HUMAN	sp|Q8BLQ7|CTR4_MOUSE
OG0013786	sp|O60741|HCN1_HUMAN	sp|O88704|HCN1_MOUSE
OG0013787	sp|O75718|CRTAP_HUMAN	sp|Q9CYD3|CRTAP_MOUSE
OG0013788	sp|O75943|RAD17_HUMAN	sp|Q6NXW6|RAD17_MOUSE
OG0013789	sp|O75976|CBPD_HUMAN	sp|O89001|CBPD_MOUSE
OG0013790	sp|O95199|RCBT2_HUMAN	sp|Q99LJ7|RCBT2_MOUSE
OG0013791	sp|O95208|EPN2_HUMAN	sp|Q8CHU3|EPN2_MOUSE
OG0013792	sp|O95425|SVIL_HUMAN	sp|Q8K4L3|SVIL_MOUSE
OG0013793	sp|P09172|DOPO_HUMAN	sp|Q64237|DOPO_MOUSE
OG0013794	sp|P09601|HMOX1_HUMAN	sp|P14901|HMOX1_MOUSE
OG0013795	sp|P14621|ACYP2_HUMAN	sp|P56375|ACYP2_MOUSE
OG0013796	sp|P15498|VAV_HUMAN	sp|P27870|VAV_MOUSE
OG0013797	sp|P20936|RASA1_HUMAN	tr|E9PYG6|E9PYG6_MOUSE
OG0013798	sp|P23510|TNFL4_HUMAN	sp|P43488|TNFL4_MOUSE
OG0013799	sp|P28072|PSB6_HUMAN	sp|Q60692|PSB6_MOUSE
OG0013800	sp|P29460|IL12B_HUMAN	sp|P43432|IL12B_MOUSE
OG0013801	sp|P36404|ARL2_HUMAN	sp|Q9D0J4|ARL2_MOUSE
OG0013802	sp|P52823|STC1_HUMAN	sp|O55183|STC1_MOUSE
OG0013803	sp|P54727|RD23B_HUMAN	sp|P54728|RD23B_MOUSE
OG0013804	sp|P61457|PHS_HUMAN	sp|P61458|PHS_MOUSE
OG0013805	sp|P78356|PI42B_HUMAN	sp|Q80XI4|PI42B_MOUSE
OG0013806	sp|Q07812|BAX_HUMAN	sp|Q07813|BAX_MOUSE
OG0013807	sp|Q13439|GOGA4_HUMAN	sp|Q91VW5|GOGA4_MOUSE
OG0013808	sp|Q13467|FZD5_HUMAN	sp|Q9EQD0|FZD5_MOUSE
OG0013809	sp|Q13635|PTC1_HUMAN	sp|Q61115|PTC1_MOUSE
OG0013810	sp|Q14BN4|SLMAP_HUMAN	sp|Q3URD3|SLMAP_MOUSE
OG0013811	sp|Q32MQ0|ZN750_HUMAN	sp|Q8BH05|ZN750_MOUSE
OG0013812	sp|Q53GI3|ZN394_HUMAN	sp|Q9Z1D9|ZN394_MOUSE
OG0013813	sp|Q5JW98|CAHM4_HUMAN	sp|Q8CE93|CAHM4_MOUSE
OG0013814	sp|Q5PRF9|SMAG2_HUMAN	sp|Q80XS6|SMAG2_MOUSE
OG0013815	sp|Q5T197|DCST1_HUMAN	sp|Q059Y8|DCST1_MOUSE
OG0013816	sp|Q5TCX8|M3K21_HUMAN	sp|Q8VDG6|M3K21_MOUSE
OG0013817	sp|Q5VV42|CDKAL_HUMAN	sp|Q91WE6|CDKAL_MOUSE
OG0013818	sp|Q5W0B1|OBI1_HUMAN	sp|Q8K2Y0|OBI1_MOUSE
OG0013819	sp|Q6DKI7|PVRIG_HUMAN	tr|A0A1B0GS01|A0A1B0GS01_MOUSE
OG0013820	sp|Q6F5E8|CARL2_HUMAN	sp|Q3V3V9|CARL2_MOUSE
OG0013821	sp|Q6ICG6|K0930_HUMAN	sp|Q3UE31|K0930_MOUSE
OG0013822	sp|Q6L8Q7|PDE12_HUMAN	sp|Q3TIU4|PDE12_MOUSE
OG0013823	sp|Q6NSJ5|LRC8E_HUMAN	sp|Q66JT1|LRC8E_MOUSE
OG0013824	sp|Q6UB98|ANR12_HUMAN	tr|G5E893|G5E893_MOUSE
OG0013825	sp|Q7LBR1|CHM1B_HUMAN	sp|Q99LU0|CH1B1_MOUSE
OG0013826	sp|Q8IWL3|HSC20_HUMAN	sp|Q8K3A0|HSC20_MOUSE
OG0013827	sp|Q8IZJ6|TDH_HUMAN	sp|Q8K3F7|TDH_MOUSE
OG0013828	sp|Q8N5M1|ATPF2_HUMAN	sp|Q91YY4|ATPF2_MOUSE
OG0013829	sp|Q8N884|CGAS_HUMAN	sp|Q8C6L5|CGAS_MOUSE
OG0013830	sp|Q8N8E2|ZN513_HUMAN	sp|Q6PD29|ZN513_MOUSE
OG0013831	sp|Q8NBV8|SYT8_HUMAN	sp|Q9R0N6|SYT8_MOUSE
OG0013832	sp|Q8NHE4|VA0E2_HUMAN	sp|Q91XE7|VA0E2_MOUSE
OG0013833	sp|Q8TAD2|IL17D_HUMAN	tr|A0A0B4J1G4|A0A0B4J1G4_MOUSE
OG0013834	sp|Q8TAM6|ERMIN_HUMAN	sp|Q5EBJ4|ERMIN_MOUSE
OG0013835	sp|Q8WUJ1|NEUFC_HUMAN	sp|Q5SSH8|NEUFC_MOUSE
OG0013836	sp|Q92628|K0232_HUMAN	sp|Q80U59|K0232_MOUSE
OG0013837	sp|Q96A73|P33MX_HUMAN	sp|Q9DBN4|P33MX_MOUSE
OG0013838	sp|Q96FG2|ELMD3_HUMAN	sp|Q91YP6|ELMD3_MOUSE
OG0013839	sp|Q96GX2|A7L3B_HUMAN	sp|Q3UD01|A7L3B_MOUSE
OG0013840	sp|Q96LR9|APLD1_HUMAN	tr|E9Q0X2|E9Q0X2_MOUSE
OG0013841	sp|Q96M95|CCD42_HUMAN	sp|Q5SV66|CCD42_MOUSE
OG0013842	sp|Q96N76|HUTU_HUMAN	sp|Q8VC12|HUTU_MOUSE
OG0013843	sp|Q9GZQ4|NMUR2_HUMAN	sp|Q8BZ39|NMUR2_MOUSE
OG0013844	sp|Q9H098|F107B_HUMAN	sp|Q3TGF2|F107B_MOUSE
OG0013845	sp|Q9H7T0|CTSRB_HUMAN	sp|A2RTF1|CTSRB_MOUSE
OG0013846	sp|Q9HCJ2|LRC4C_HUMAN	sp|Q8C031|LRC4C_MOUSE
OG0013847	sp|Q9HD89|RETN_HUMAN	sp|Q99P87|RETN_MOUSE
OG0013848	sp|Q9NTW7|ZF64B_HUMAN	sp|Q99KE8|ZFP64_MOUSE
OG0013849	sp|Q9UBQ7|GRHPR_HUMAN	sp|Q91Z53|GRHPR_MOUSE
OG0013850	sp|Q9UIJ7|KAD3_HUMAN	sp|Q9WTP7|KAD3_MOUSE
OG0013851	sp|Q9Y2P5|S27A5_HUMAN	sp|Q4LDG0|S27A5_MOUSE
OG0013852	sp|Q9Y3D3|RT16_HUMAN	sp|Q9CPX7|RT16_MOUSE
OG0013853	sp|Q9Y493|ZAN_HUMAN	sp|O88799|ZAN_MOUSE
OG0013854	sp|Q9Y676|RT18B_HUMAN	sp|Q99N84|RT18B_MOUSE
OG0013855	sp|Q9Y693|LHPL6_HUMAN	sp|Q8BM86|LHPL6_MOUSE
OG0013856	sp|O60269|GRIN2_HUMAN	tr|A0A2I3BRN2|A0A2I3BRN2_MOUSE
OG0013857	sp|O60763|USO1_HUMAN	sp|Q9Z1Z0|USO1_MOUSE
OG0013858	sp|P00742|FA10_HUMAN	sp|O88947|FA10_MOUSE
OG0013859	sp|P04179|SODM_HUMAN	sp|P09671|SODM_MOUSE
OG0013860	sp|P04424|ARLY_HUMAN	sp|Q91YI0|ARLY_MOUSE
OG0013861	sp|P19484|TFEB_HUMAN	sp|Q9R210|TFEB_MOUSE
OG0013862	sp|P21757|MSRE_HUMAN	sp|P30204|MSRE_MOUSE
OG0013863	sp|P21810|PGS1_HUMAN	sp|P28653|PGS1_MOUSE
OG0013864	sp|P22492|H1T_HUMAN	sp|Q07133|H1T_MOUSE
OG0013865	sp|P41180|CASR_HUMAN	sp|Q9QY96|CASR_MOUSE
OG0013866	sp|P46100|ATRX_HUMAN	sp|Q61687|ATRX_MOUSE
OG0013867	sp|P49023|PAXI_HUMAN	sp|Q8VI36|PAXI_MOUSE
OG0013868	sp|P49279|NRAM1_HUMAN	sp|P41251|NRAM1_MOUSE
OG0013869	sp|P49639|HXA1_HUMAN	sp|P09022|HXA1_MOUSE
OG0013870	sp|P49715|CEBPA_HUMAN	sp|P53566|CEBPA_MOUSE
OG0013871	sp|P50542|PEX5_HUMAN	sp|O09012|PEX5_MOUSE
OG0013872	sp|P51164|ATP4B_HUMAN	sp|P50992|ATP4B_MOUSE
OG0013873	sp|P54760|EPHB4_HUMAN	sp|P54761|EPHB4_MOUSE
OG0013874	sp|P62699|YPEL5_HUMAN	sp|P62700|YPEL5_MOUSE
OG0013875	sp|P78562|PHEX_HUMAN	sp|P70669|PHEX_MOUSE
OG0013876	sp|P79522|PRR3_HUMAN	sp|Q811B5|PRR3_MOUSE
OG0013877	sp|Q01196|RUNX1_HUMAN	sp|Q03347|RUNX1_MOUSE
OG0013878	sp|Q04446|GLGB_HUMAN	sp|Q9D6Y9|GLGB_MOUSE
OG0013879	sp|Q13021|MALL_HUMAN	sp|Q91X49|MALL_MOUSE
OG0013880	sp|Q13683|ITA7_HUMAN	sp|Q61738|ITA7_MOUSE
OG0013881	sp|Q14242|SELPL_HUMAN	sp|Q62170|SELPL_MOUSE
OG0013882	sp|Q14353|GAMT_HUMAN	sp|O35969|GAMT_MOUSE
OG0013883	sp|Q14773|ICAM4_HUMAN	sp|Q9ERM2|ICAM4_MOUSE
OG0013884	sp|Q4G0X4|KCD21_HUMAN	sp|Q3URF8|KCD21_MOUSE
OG0013885	sp|Q53EQ6|TIGD5_HUMAN	sp|Q499M4|TIGD5_MOUSE
OG0013886	sp|Q5SRR4|LY65C_HUMAN	sp|Q8K1T5|LY65C_MOUSE
OG0013887	sp|Q5T4F7|SFRP5_HUMAN	sp|Q9WU66|SFRP5_MOUSE
OG0013888	sp|Q5T5M9|CCNJ_HUMAN	sp|Q3TZI6|CCNJ_MOUSE
OG0013889	sp|Q63HN8|RN213_HUMAN	sp|E9Q555|RN213_MOUSE
OG0013890	sp|Q6ICL7|S35E4_HUMAN	sp|Q8K3D6|S35E4_MOUSE
OG0013891	sp|Q6NSI4|RADX_HUMAN	sp|Q8C779|RADX_MOUSE
OG0013892	sp|Q6NZY4|ZCHC8_HUMAN	sp|Q9CYA6|ZCHC8_MOUSE
OG0013893	sp|Q6UX52|IL40_HUMAN	sp|Q9CX63|IL40_MOUSE
OG0013894	sp|Q7Z4N8|P4HA3_HUMAN	sp|Q6W3F0|P4HA3_MOUSE
OG0013895	sp|Q7Z591|AKNA_HUMAN	sp|Q80VW7|AKNA_MOUSE
OG0013896	sp|Q7Z7C8|TAF8_HUMAN	sp|Q9EQH4|TAF8_MOUSE
OG0013897	sp|Q86VS3|IQCH_HUMAN	sp|Q9D2K4|IQCH_MOUSE
OG0013898	sp|Q8N0X4|CLYBL_HUMAN	sp|Q8R4N0|CLYBL_MOUSE
OG0013899	sp|Q8N123|CPXCR_HUMAN	sp|Q3V0P1|CPXCR_MOUSE
OG0013900	sp|Q8N157|AHI1_HUMAN	sp|Q8K3E5|AHI1_MOUSE
OG0013901	sp|Q8N3R9|PALS1_HUMAN	sp|Q9JLB2|PALS1_MOUSE
OG0013902	sp|Q8NBF2|NHLC2_HUMAN	sp|Q8BZW8|NHLC2_MOUSE
OG0013903	sp|Q8NEM0|MCPH1_HUMAN	sp|Q7TT79|MCPH1_MOUSE
OG0013904	sp|Q8NHV1|GIMA7_HUMAN	tr|Q8R379|Q8R379_MOUSE
OG0013905	sp|Q8WWY8|LIPH_HUMAN	sp|Q8CIV3|LIPH_MOUSE
OG0013906	sp|Q96A08|H2B1A_HUMAN	sp|P70696|H2B1A_MOUSE
OG0013907	sp|Q96CV9|OPTN_HUMAN	sp|Q8K3K8|OPTN_MOUSE
OG0013908	sp|Q96CW9|NTNG2_HUMAN	sp|Q8R4F1|NTNG2_MOUSE
OG0013909	sp|Q96E17|RAB3C_HUMAN	sp|P62823|RAB3C_MOUSE
OG0013910	sp|Q96HJ5|MS4A3_HUMAN	sp|Q920C4|MS4A3_MOUSE
OG0013911	sp|Q96JM7|LMBL3_HUMAN	sp|Q8BLB7|LMBL3_MOUSE
OG0013912	sp|Q96LQ0|PPR36_HUMAN	sp|D3Z0R2|PPR36_MOUSE
OG0013913	sp|Q96MB7|HARB1_HUMAN	sp|Q8BR93|HARB1_MOUSE
OG0013914	sp|Q96N21|AP4AT_HUMAN	sp|Q3U3N6|AP4AT_MOUSE
OG0013915	sp|Q96QS3|ARX_HUMAN	sp|O35085|ARX_MOUSE
OG0013916	sp|Q9BYN8|RT26_HUMAN	sp|Q80ZS3|RT26_MOUSE
OG0013917	sp|Q9C0D9|EPT1_HUMAN	sp|Q80TA1|EPT1_MOUSE
OG0013918	sp|Q9H0K4|RSH6A_HUMAN	sp|Q8CDR2|RSH6A_MOUSE
OG0013919	sp|Q9H252|KCNH6_HUMAN	tr|Q32ME0|Q32ME0_MOUSE
OG0013920	sp|Q9H4S2|GSX1_HUMAN	sp|P31315|GSX1_MOUSE
OG0013921	sp|Q9H6U6|BCAS3_HUMAN	sp|Q8CCN5|BCAS3_MOUSE
OG0013922	sp|Q9HAW4|CLSPN_HUMAN	sp|Q80YR7|CLSPN_MOUSE
OG0013923	sp|Q9HCE9|ANO8_HUMAN	sp|Q6PB70|ANO8_MOUSE
OG0013924	sp|Q9NSE4|SYIM_HUMAN	sp|Q8BIJ6|SYIM_MOUSE
OG0013925	sp|Q9NYA1|SPHK1_HUMAN	sp|Q8CI15|SPHK1_MOUSE
OG0013926	sp|Q9P0T7|TMEM9_HUMAN	sp|Q9CR23|TMEM9_MOUSE
OG0013927	sp|Q9P2H5|UBP35_HUMAN	tr|M0QWN7|M0QWN7_MOUSE
OG0013928	sp|Q9UI43|MRM2_HUMAN	sp|Q9CPY0|MRM2_MOUSE
OG0013929	sp|Q9Y6I7|WSB1_HUMAN	sp|O54927|WSB1_MOUSE
OG0013930	sp|A0A1B0GUV1|CQ114_HUMAN	tr|A0A1B0GT39|A0A1B0GT39_MOUSE
OG0013931	sp|A0A1B0GVY4|SIM31_HUMAN	sp|Q3V2G4|SIM31_MOUSE
OG0013932	sp|A0PK11|CLRN2_HUMAN	sp|B2RVW2|CLRN2_MOUSE
OG0013933	sp|A6NJW4|LRR3C_HUMAN	tr|A0A1B0GRI5|A0A1B0GRI5_MOUSE
OG0013934	sp|A9Z1Z3|FR1L4_HUMAN	sp|A3KGK3|FR1L4_MOUSE
OG0013935	sp|C9JR72|KBTBD_HUMAN	sp|Q8C828|KBTBD_MOUSE
OG0013936	sp|F5H4B4|F227A_HUMAN	tr|Q9D3V8|Q9D3V8_MOUSE
OG0013937	sp|O00339|MATN2_HUMAN	sp|O08746|MATN2_MOUSE
OG0013938	sp|O60315|ZEB2_HUMAN	sp|Q9R0G7|ZEB2_MOUSE
OG0013939	sp|P06312|KV401_HUMAN	tr|A0A140T8M3|A0A140T8M3_MOUSE
OG0013940	sp|P07510|ACHG_HUMAN	sp|P04760|ACHG_MOUSE
OG0013941	sp|P08034|CXB1_HUMAN	sp|P28230|CXB1_MOUSE
OG0013942	sp|P08172|ACM2_HUMAN	sp|Q9ERZ4|ACM2_MOUSE
OG0013943	sp|P08590|MYL3_HUMAN	sp|P09542|MYL3_MOUSE
OG0013944	sp|P16144|ITB4_HUMAN	sp|A2A863|ITB4_MOUSE
OG0013945	sp|P18089|ADA2B_HUMAN	sp|P30545|ADA2B_MOUSE
OG0013946	sp|P22830|HEMH_HUMAN	sp|P22315|HEMH_MOUSE
OG0013947	sp|P27037|AVR2A_HUMAN	sp|P27038|AVR2A_MOUSE
OG0013948	sp|P42898|MTHR_HUMAN	sp|Q9WU20|MTHR_MOUSE
OG0013949	sp|P50876|R144A_HUMAN	sp|Q925F3|R144A_MOUSE
OG0013950	sp|P52569|CTR2_HUMAN	sp|P18581|CTR2_MOUSE
OG0013951	sp|P57088|TMM33_HUMAN	sp|Q9CR67|TMM33_MOUSE
OG0013952	sp|P62263|RS14_HUMAN	sp|P62264|RS14_MOUSE
OG0013953	sp|P62987|RL40_HUMAN	sp|P62984|RL40_MOUSE
OG0013954	sp|Q06547|GABP1_HUMAN	sp|Q00420|GABP1_MOUSE
OG0013955	sp|Q12913|PTPRJ_HUMAN	sp|Q64455|PTPRJ_MOUSE
OG0013956	sp|Q13217|DNJC3_HUMAN	sp|Q91YW3|DNJC3_MOUSE
OG0013957	sp|Q16670|ZSC26_HUMAN	sp|Q5RJ54|ZSC26_MOUSE
OG0013958	sp|Q2KJY2|KI26B_HUMAN	sp|Q7TNC6|KI26B_MOUSE
OG0013959	sp|Q3LI76|KR151_HUMAN	sp|Q9QZU5|KR151_MOUSE
OG0013960	sp|Q53FD0|ZC21C_HUMAN	sp|Q8CCG1|ZC21C_MOUSE
OG0013961	sp|Q53FE4|CD017_HUMAN	tr|A0A5F8MPV9|A0A5F8MPV9_MOUSE
OG0013962	sp|Q5VWP3|MLIP_HUMAN	sp|Q5FW52|MLIP_MOUSE
OG0013963	sp|Q5VXI9|LIPN_HUMAN	sp|Q3U4B4|LIPN_MOUSE
OG0013964	sp|Q6NXG1|ESRP1_HUMAN	sp|Q3US41|ESRP1_MOUSE
OG0013965	sp|Q6ZR62|RTL4_HUMAN	sp|Q3URY0|RTL4_MOUSE
OG0013966	sp|Q7Z2K8|GRIN1_HUMAN	sp|Q3UNH4|GRIN1_MOUSE
OG0013967	sp|Q86UD1|OAF_HUMAN	sp|Q8QZR4|OAF_MOUSE
OG0013968	sp|Q8IVF5|TIAM2_HUMAN	sp|Q6ZPF3|TIAM2_MOUSE
OG0013969	sp|Q8IXS2|DRC2_HUMAN	sp|Q8VHI7|DRC2_MOUSE
OG0013970	sp|Q8N715|CC185_HUMAN	tr|Q3V118|Q3V118_MOUSE
OG0013971	sp|Q8N841|TTLL6_HUMAN	sp|A4Q9E8|TTLL6_MOUSE
OG0013972	sp|Q8NDM7|CFA43_HUMAN	sp|E9Q7R9|CFA43_MOUSE
OG0013973	sp|Q8NEV8|EXPH5_HUMAN	sp|Q0VAV2|EXPH5_MOUSE
OG0013974	sp|Q8NHS9|SPT22_HUMAN	sp|Q5SV06|SPT22_MOUSE
OG0013975	sp|Q8WVB3|HEXD_HUMAN	sp|Q3U4H6|HEXD_MOUSE
OG0013976	sp|Q8WW34|TM239_HUMAN	sp|Q9DA47|TM239_MOUSE
OG0013977	sp|Q8WYB5|KAT6B_HUMAN	sp|Q8BRB7|KAT6B_MOUSE
OG0013978	sp|Q969E8|TSR2_HUMAN	sp|Q8C8T8|TSR2_MOUSE
OG0013979	sp|Q96G42|KLD7B_HUMAN	tr|A0A286YD60|A0A286YD60_MOUSE
OG0013980	sp|Q96J87|CELF6_HUMAN	sp|Q7TN33|CELF6_MOUSE
OG0013981	sp|Q96KP6|TNIP3_HUMAN	tr|A0A1D5RMN0|A0A1D5RMN0_MOUSE
OG0013982	sp|Q96M86|DNHD1_HUMAN	sp|D3Z2X2|DNHD1_MOUSE
OG0013983	sp|Q96NU1|SAM11_HUMAN	sp|Q1RNF8|SAM11_MOUSE
OG0013984	sp|Q9BQ08|RETNB_HUMAN	sp|Q99P86|RETNB_MOUSE
OG0013985	sp|Q9BU70|TRMO_HUMAN	sp|Q562D6|TRMO_MOUSE
OG0013986	sp|Q9BWT3|PAPOG_HUMAN	sp|Q6PCL9|PAPOG_MOUSE
OG0013987	sp|Q9BZB8|CPEB1_HUMAN	sp|P70166|CPEB1_MOUSE
OG0013988	sp|Q9BZM2|PA2GF_HUMAN	sp|Q9QZT4|PA2GF_MOUSE
OG0013989	sp|Q9C0H5|RHG39_HUMAN	sp|P59281|RHG39_MOUSE
OG0013990	sp|Q9H6S0|YTDC2_HUMAN	sp|B2RR83|YTDC2_MOUSE
OG0013991	sp|Q9H7B2|RPF2_HUMAN	sp|Q9JJ80|RPF2_MOUSE
OG0013992	sp|Q9NPB8|GPCP1_HUMAN	sp|Q8C0L9|GPCP1_MOUSE
OG0013993	sp|Q9NSP4|CENPM_HUMAN	sp|Q9CQA0|CENPM_MOUSE
OG0013994	sp|Q9NZC2|TREM2_HUMAN	sp|Q99NH8|TREM2_MOUSE
