Orthogroup	Homo_sapiens	Marmota_marmota_marmota
OG0010521	sp|P15088|CBPA3_HUMAN	tr|A0A8C6EVX7|A0A8C6EVX7_MARMA
OG0010522	sp|P32241|VIPR1_HUMAN	tr|A0A8C6ES09|A0A8C6ES09_MARMA
OG0010523	sp|P37058|DHB3_HUMAN	tr|A0A8C6END0|A0A8C6END0_MARMA
OG0010524	sp|P40145|ADCY8_HUMAN	tr|A0A8C5YTG7|A0A8C5YTG7_MARMA
OG0010525	sp|P49419|AL7A1_HUMAN	tr|A0A8C6A2B0|A0A8C6A2B0_MARMA
OG0010526	sp|P50750|CDK9_HUMAN	tr|A0A8C5ZTZ4|A0A8C5ZTZ4_MARMA
OG0010527	sp|P51606|RENBP_HUMAN	tr|A0A8C5Z6H5|A0A8C5Z6H5_MARMA
OG0010528	sp|P55001|MFAP2_HUMAN	tr|A0A8C6A2P6|A0A8C6A2P6_MARMA
OG0010529	sp|P78552|I13R1_HUMAN	tr|A0A8C5Z383|A0A8C5Z383_MARMA
OG0010530	sp|Q08462|ADCY2_HUMAN	tr|A0A8C5ZSA5|A0A8C5ZSA5_MARMA
OG0010531	sp|Q10588|BST1_HUMAN	tr|A0A8C5ZQ94|A0A8C5ZQ94_MARMA
OG0010532	sp|Q14119|VEZF1_HUMAN	tr|A0A8C6A2M6|A0A8C6A2M6_MARMA
OG0010533	sp|Q14155|ARHG7_HUMAN	tr|A0A8C6A0N5|A0A8C6A0N5_MARMA
OG0010534	sp|Q15008|PSMD6_HUMAN	tr|A0A8C5ZQ53|A0A8C5ZQ53_MARMA
OG0010535	sp|Q16270|IBP7_HUMAN	tr|A0A8C6A458|A0A8C6A458_MARMA
OG0010536	sp|Q16568|CART_HUMAN	tr|A0A8C5YRH2|A0A8C5YRH2_MARMA
OG0010537	sp|Q16581|C3AR_HUMAN	tr|A0A8C5ZIE1|A0A8C5ZIE1_MARMA
OG0010538	sp|Q4U2R8|S22A6_HUMAN	tr|A0A8C5YUB8|A0A8C5YUB8_MARMA
OG0010539	sp|Q58HT5|AWAT1_HUMAN	tr|A0A8C6A658|A0A8C6A658_MARMA
OG0010540	sp|Q5VZK9|CARL1_HUMAN	tr|A0A8C5YM51|A0A8C5YM51_MARMA
OG0010541	sp|Q6UXN9|WDR82_HUMAN	tr|A0A8C6EMA6|A0A8C6EMA6_MARMA
OG0010542	sp|Q7KZF4|SND1_HUMAN	tr|A0A8C5ZN18|A0A8C5ZN18_MARMA
OG0010543	sp|Q7Z7B7|DB132_HUMAN	tr|A0A8C6AEF6|A0A8C6AEF6_MARMA
OG0010544	sp|Q86SG7|LYG2_HUMAN	tr|A0A8C5ZZW2|A0A8C5ZZW2_MARMA
OG0010545	sp|Q86SQ4|AGRG6_HUMAN	tr|A0A8C5YM21|A0A8C5YM21_MARMA
OG0010546	sp|Q86T13|CLC14_HUMAN	tr|A0A8C5Z110|A0A8C5Z110_MARMA
OG0010547	sp|Q86WN1|FCSD1_HUMAN	tr|A0A8C5ZWQ8|A0A8C5ZWQ8_MARMA
OG0010548	sp|Q8IWS0|PHF6_HUMAN	tr|A0A8C5YSS4|A0A8C5YSS4_MARMA
OG0010549	sp|Q8IXL6|FA20C_HUMAN	tr|A0A8C5ZEM3|A0A8C5ZEM3_MARMA
OG0010550	sp|Q8IZL8|PELP1_HUMAN	tr|A0A8C5ZU47|A0A8C5ZU47_MARMA
OG0010551	sp|Q8N108|MIER1_HUMAN	tr|A0A8C5ZFT1|A0A8C5ZFT1_MARMA
OG0010552	sp|Q8N1N0|CLC4F_HUMAN	tr|A0A8C5YY59|A0A8C5YY59_MARMA
OG0010553	sp|Q8N387|MUC15_HUMAN	tr|A0A8C5Z3P5|A0A8C5Z3P5_MARMA
OG0010554	sp|Q8N5P1|ZC3H8_HUMAN	tr|A0A8C6EMW0|A0A8C6EMW0_MARMA
OG0010555	sp|Q8N815|CNTD1_HUMAN	tr|A0A8C5YV56|A0A8C5YV56_MARMA
OG0010556	sp|Q8N9B8|RGF1A_HUMAN	tr|A0A8C6A0H9|A0A8C6A0H9_MARMA
OG0010557	sp|Q8NHR9|PROF4_HUMAN	tr|A0A8C6A6T8|A0A8C6A6T8_MARMA
OG0010558	sp|Q8TEQ6|GEMI5_HUMAN	tr|A0A8C5ZK38|A0A8C5ZK38_MARMA
OG0010559	sp|Q96EB6|SIR1_HUMAN	tr|A0A8C5ZC32|A0A8C5ZC32_MARMA
OG0010560	sp|Q96EK7|F120B_HUMAN	tr|A0A8C5Z5I9|A0A8C5Z5I9_MARMA
OG0010561	sp|Q9BQ49|SMIM7_HUMAN	tr|A0A8C6AAK6|A0A8C6AAK6_MARMA
OG0010562	sp|Q9BU02|THTPA_HUMAN	tr|A0A8C5ZIU0|A0A8C5ZIU0_MARMA
OG0010563	sp|Q9BX67|JAM3_HUMAN	tr|A0A8C6ENI4|A0A8C6ENI4_MARMA
OG0010564	sp|Q9C0C6|CIPC_HUMAN	tr|A0A8C6A1W3|A0A8C6A1W3_MARMA
OG0010565	sp|Q9C0K0|BC11B_HUMAN	tr|A0A8C6EN82|A0A8C6EN82_MARMA
OG0010566	sp|Q9H903|MTD2L_HUMAN	tr|A0A8C5Z061|A0A8C5Z061_MARMA
OG0010567	sp|Q9HAU0|PKHA5_HUMAN	tr|A0A8C5ZR97|A0A8C5ZR97_MARMA
OG0010568	sp|Q9HBF4|ZFYV1_HUMAN	tr|A0A8C5ZSZ4|A0A8C5ZSZ4_MARMA
OG0010569	sp|Q9NSA0|S22AB_HUMAN	tr|A0A8C5Z5T7|A0A8C5Z5T7_MARMA
OG0010570	sp|Q9NZC9|SMAL1_HUMAN	tr|A0A8C5ZZ25|A0A8C5ZZ25_MARMA
OG0010571	sp|Q9UBW5|BIN2_HUMAN	tr|A0A8C6AD06|A0A8C6AD06_MARMA
OG0010572	sp|Q9UPM8|AP4E1_HUMAN	tr|A0A8C5ZP16|A0A8C5ZP16_MARMA
OG0010573	sp|Q9Y4E5|ZN451_HUMAN	tr|A0A8C5YN35|A0A8C5YN35_MARMA
OG0010574	sp|Q9Y6B7|AP4B1_HUMAN	tr|A0A8C5ZHL1|A0A8C5ZHL1_MARMA
OG0010575	sp|A0A1W2PQ73|ERFL_HUMAN	tr|A0A8C5ZV84|A0A8C5ZV84_MARMA
OG0010576	sp|A2PYH4|HFM1_HUMAN	tr|A0A8C6ADM9|A0A8C6ADM9_MARMA
OG0010577	sp|A4D2P6|GRD2I_HUMAN	tr|A0A8C5Z3L6|A0A8C5Z3L6_MARMA
OG0010578	sp|O00515|LAD1_HUMAN	tr|A0A8C5ZF35|A0A8C5ZF35_MARMA
OG0010579	sp|O14964|HGS_HUMAN	tr|A0A8C5YZ15|A0A8C5YZ15_MARMA
OG0010580	sp|O75147|OBSL1_HUMAN	tr|A0A8C6A451|A0A8C6A451_MARMA
OG0010581	sp|O94842|TOX4_HUMAN	tr|A0A8C5ZKB8|A0A8C5ZKB8_MARMA
OG0010582	sp|O95994|AGR2_HUMAN	tr|A0A8C5ZN09|A0A8C5ZN09_MARMA
OG0010583	sp|O96004|HAND1_HUMAN	tr|A0A8C5ZJK9|A0A8C5ZJK9_MARMA
OG0010584	sp|P04844|RPN2_HUMAN	tr|A0A8C6EVC6|A0A8C6EVC6_MARMA
OG0010585	sp|P08621|RU17_HUMAN	tr|A0A8C5ZBR4|A0A8C5ZBR4_MARMA
OG0010586	sp|P19429|TNNI3_HUMAN	tr|A0A8C5YPG4|A0A8C5YPG4_MARMA
OG0010587	sp|P20023|CR2_HUMAN	tr|A0A8C6EN24|A0A8C6EN24_MARMA
OG0010588	sp|P21709|EPHA1_HUMAN	tr|A0A8C5Z507|A0A8C5Z507_MARMA
OG0010589	sp|P30939|5HT1F_HUMAN	tr|A0A8C5ZT06|A0A8C5ZT06_MARMA
OG0010590	sp|P31146|COR1A_HUMAN	tr|A0A8C6ACQ3|A0A8C6ACQ3_MARMA
OG0010591	sp|P35711|SOX5_HUMAN	tr|A0A8C5ZYM7|A0A8C5ZYM7_MARMA
OG0010592	sp|P41182|BCL6_HUMAN	tr|A0A8C5ZC05|A0A8C5ZC05_MARMA
OG0010593	sp|P50440|GATM_HUMAN	tr|A0A8C6EWE7|A0A8C6EWE7_MARMA
OG0010594	sp|P51955|NEK2_HUMAN	tr|A0A8C5YKP6|A0A8C5YKP6_MARMA
OG0010595	sp|Q0VAK6|LMOD3_HUMAN	tr|A0A8C6EP94|A0A8C6EP94_MARMA
OG0010596	sp|Q13231|CHIT1_HUMAN	tr|A0A8C5ZJH9|A0A8C5ZJH9_MARMA
OG0010597	sp|Q14207|NPAT_HUMAN	tr|A0A8C5YJE5|A0A8C5YJE5_MARMA
OG0010598	sp|Q2M3M2|SC5A9_HUMAN	tr|A0A8C5ZU72|A0A8C5ZU72_MARMA
OG0010599	sp|Q33E94|RFX4_HUMAN	tr|A0A8C5ZW44|A0A8C5ZW44_MARMA
OG0010600	sp|Q4G0S4|C27C1_HUMAN	tr|A0A8C6EXZ9|A0A8C6EXZ9_MARMA
OG0010601	sp|Q6KC79|NIPBL_HUMAN	tr|A0A8C5YNY7|A0A8C5YNY7_MARMA
OG0010602	sp|Q6P3X3|TTC27_HUMAN	tr|A0A8C5ZWS3|A0A8C5ZWS3_MARMA
OG0010603	sp|Q6P4E1|GOLM2_HUMAN	tr|A0A8C6EWL0|A0A8C6EWL0_MARMA
OG0010604	sp|Q6Q759|SPG17_HUMAN	tr|A0A8C5ZSB7|A0A8C5ZSB7_MARMA
OG0010605	sp|Q6UWV7|SHL2A_HUMAN	tr|A0A8C6EVK2|A0A8C6EVK2_MARMA
OG0010606	sp|Q6UXH1|CREL2_HUMAN	tr|A0A8C6EQM8|A0A8C6EQM8_MARMA
OG0010607	sp|Q6ZPD8|DG2L6_HUMAN	tr|A0A8C6A668|A0A8C6A668_MARMA
OG0010608	sp|Q86V15|CASZ1_HUMAN	tr|A0A8C5ZWF6|A0A8C5ZWF6_MARMA
OG0010609	sp|Q8N0Z9|VSI10_HUMAN	tr|A0A8C5YW81|A0A8C5YW81_MARMA
OG0010610	sp|Q8N3E9|PLCD3_HUMAN	tr|A0A8C5YQG2|A0A8C5YQG2_MARMA
OG0010611	sp|Q8N3F9|G137C_HUMAN	tr|A0A8C5YMF8|A0A8C5YMF8_MARMA
OG0010612	sp|Q8N5C8|TAB3_HUMAN	tr|A0A8C6ERZ6|A0A8C6ERZ6_MARMA
OG0010613	sp|Q8N5I2|ARRD1_HUMAN	tr|A0A8C5Z6X7|A0A8C5Z6X7_MARMA
OG0010614	sp|Q8NEW0|ZNT7_HUMAN	tr|A0A8C6ER02|A0A8C6ER02_MARMA
OG0010615	sp|Q8NGZ3|O13G1_HUMAN	tr|A0A8C5ZKH3|A0A8C5ZKH3_MARMA
OG0010616	sp|Q8TBB5|KLDC4_HUMAN	tr|A0A8C5ZB59|A0A8C5ZB59_MARMA
OG0010617	sp|Q8TCC3|RM30_HUMAN	tr|A0A8C6A136|A0A8C6A136_MARMA
OG0010618	sp|Q8WY54|PPM1E_HUMAN	tr|A0A8C6A2S6|A0A8C6A2S6_MARMA
OG0010619	sp|Q96S52|PIGS_HUMAN	tr|A0A8C5ZFK1|A0A8C5ZFK1_MARMA
OG0010620	sp|Q99578|RIT2_HUMAN	tr|A0A8C5Z0N4|A0A8C5Z0N4_MARMA
OG0010621	sp|Q9BYP7|WNK3_HUMAN	tr|A0A8C5ZGU4|A0A8C5ZGU4_MARMA
OG0010622	sp|Q9HD67|MYO10_HUMAN	tr|A0A8C5Z9J0|A0A8C5Z9J0_MARMA
OG0010623	sp|Q9NQV5|PRD11_HUMAN	tr|A0A8C5ZCK9|A0A8C5ZCK9_MARMA
OG0010624	sp|Q9NXJ5|PGPI_HUMAN	tr|A0A8C5YKW5|A0A8C5YKW5_MARMA
OG0010625	sp|Q9NY12|GAR1_HUMAN	tr|A0A8C5ZA64|A0A8C5ZA64_MARMA
OG0010626	sp|Q9UF12|HYPDH_HUMAN	tr|A0A8C5YWL2|A0A8C5YWL2_MARMA
OG0010627	sp|Q9UK59|DBR1_HUMAN	tr|A0A8C5ZUV8|A0A8C5ZUV8_MARMA
OG0010628	sp|Q9Y266|NUDC_HUMAN	tr|A0A8C5ZI79|A0A8C5ZI79_MARMA
OG0010629	sp|Q9Y283|INVS_HUMAN	tr|A0A8C5YW25|A0A8C5YW25_MARMA
OG0010630	sp|Q9Y2D8|ADIP_HUMAN	tr|A0A8C5Z5Y3|A0A8C5Z5Y3_MARMA
OG0010631	sp|Q9Y4B6|DCAF1_HUMAN	tr|A0A8C5YM74|A0A8C5YM74_MARMA
OG0010632	sp|B3GLJ2|PATE3_HUMAN	tr|A0A8C5YNB3|A0A8C5YNB3_MARMA
OG0010633	sp|O15254|ACOX3_HUMAN	tr|A0A8C5ZKI4|A0A8C5ZKI4_MARMA
OG0010634	sp|O43934|MFS11_HUMAN	tr|A0A8C5Z641|A0A8C5Z641_MARMA
OG0010635	sp|O60341|KDM1A_HUMAN	tr|A0A8C5ZZ37|A0A8C5ZZ37_MARMA
OG0010636	sp|O60524|NEMF_HUMAN	tr|A0A8C5YQA8|A0A8C5YQA8_MARMA
OG0010637	sp|P04233|HG2A_HUMAN	tr|A0A8C5ZZW7|A0A8C5ZZW7_MARMA
OG0010638	sp|P06850|CRF_HUMAN	tr|A0A8C6ENF1|A0A8C6ENF1_MARMA
OG0010639	sp|P07550|ADRB2_HUMAN	tr|A0A8C6A232|A0A8C6A232_MARMA
OG0010640	sp|P10145|IL8_HUMAN	tr|A0A8C6ADT9|A0A8C6ADT9_MARMA
OG0010641	sp|P10645|CMGA_HUMAN	tr|A0A8C6ELU9|A0A8C6ELU9_MARMA
OG0010642	sp|P19021|AMD_HUMAN	tr|A0A8C5Z338|A0A8C5Z338_MARMA
OG0010643	sp|P24864|CCNE1_HUMAN	tr|A0A8C5Z1Z2|A0A8C5Z1Z2_MARMA
OG0010644	sp|P42694|HELZ_HUMAN	tr|A0A8C5ZFV2|A0A8C5ZFV2_MARMA
OG0010645	sp|P49748|ACADV_HUMAN	tr|A0A8C6EX86|A0A8C6EX86_MARMA
OG0010646	sp|P49763|PLGF_HUMAN	tr|A0A8C5ZXT7|A0A8C5ZXT7_MARMA
OG0010647	sp|P50749|RASF2_HUMAN	tr|A0A8C5YJX8|A0A8C5YJX8_MARMA
OG0010648	sp|P53999|TCP4_HUMAN	tr|A0A8C5YR99|A0A8C5YR99_MARMA
OG0010649	sp|P86397|HTD2_HUMAN	tr|A0A8C5ZP58|A0A8C5ZP58_MARMA
OG0010650	sp|Q01970|PLCB3_HUMAN	tr|A0A8C6ER54|A0A8C6ER54_MARMA
OG0010651	sp|Q13506|NAB1_HUMAN	tr|A0A8C6ES57|A0A8C6ES57_MARMA
OG0010652	sp|Q14118|DAG1_HUMAN	tr|A0A8C5YWI4|A0A8C5YWI4_MARMA
OG0010653	sp|Q15633|TRBP2_HUMAN	tr|A0A8C5YRK5|A0A8C5YRK5_MARMA
OG0010654	sp|Q4G0W2|DUS28_HUMAN	tr|A0A8C5YYD0|A0A8C5YYD0_MARMA
OG0010655	sp|Q5H8A3|NMS_HUMAN	tr|A0A8C5ZZL8|A0A8C5ZZL8_MARMA
OG0010656	sp|Q5SVJ3|CA100_HUMAN	tr|A0A8C6AEJ1|A0A8C6AEJ1_MARMA
OG0010657	sp|Q5T4I8|CF052_HUMAN	tr|A0A8C5ZNU5|A0A8C5ZNU5_MARMA
OG0010658	sp|Q5TFG8|ZC21B_HUMAN	tr|A0A8C6EMP8|A0A8C6EMP8_MARMA
OG0010659	sp|Q5VZL5|ZMYM4_HUMAN	tr|A0A8C5Z5A1|A0A8C5Z5A1_MARMA
OG0010660	sp|Q69YH5|CDCA2_HUMAN	tr|A0A8C5ZJD4|A0A8C5ZJD4_MARMA
OG0010661	sp|Q6P5X5|CV039_HUMAN	tr|A0A8C5YU48|A0A8C5YU48_MARMA
OG0010662	sp|Q6P7N7|TMM81_HUMAN	tr|A0A8C5YTH0|A0A8C5YTH0_MARMA
OG0010663	sp|Q6PRD1|GP179_HUMAN	tr|A0A8C6A1C4|A0A8C6A1C4_MARMA
OG0010664	sp|Q6YN16|HSDL2_HUMAN	tr|A0A8C5YRK7|A0A8C5YRK7_MARMA
OG0010665	sp|Q7Z3C6|ATG9A_HUMAN	tr|A0A8C6A0M5|A0A8C6A0M5_MARMA
OG0010666	sp|Q7Z7A3|CTU1_HUMAN	tr|A0A8C5YW99|A0A8C5YW99_MARMA
OG0010667	sp|Q86XL3|ANKL2_HUMAN	tr|A0A8C6EPF4|A0A8C6EPF4_MARMA
OG0010668	sp|Q8IUR7|ARMC8_HUMAN	tr|A0A8C5ZWJ0|A0A8C5ZWJ0_MARMA
OG0010669	sp|Q8IYU2|HACE1_HUMAN	tr|A0A8C5ZK12|A0A8C5ZK12_MARMA
OG0010670	sp|Q8TDN2|KCNV2_HUMAN	tr|A0A8C5YPI4|A0A8C5YPI4_MARMA
OG0010671	sp|Q92738|US6NL_HUMAN	tr|A0A8C5ZVI9|A0A8C5ZVI9_MARMA
OG0010672	sp|Q92805|GOGA1_HUMAN	tr|A0A8C5ZUP0|A0A8C5ZUP0_MARMA
OG0010673	sp|Q92889|XPF_HUMAN	tr|A0A8C5ZX23|A0A8C5ZX23_MARMA
OG0010674	sp|Q93086|P2RX5_HUMAN	tr|A0A8C6A225|A0A8C6A225_MARMA
OG0010675	sp|Q96GV9|MACIR_HUMAN	tr|A0A8C5Z5K1|A0A8C5Z5K1_MARMA
OG0010676	sp|Q96H15|TIMD4_HUMAN	tr|A0A8C6EU44|A0A8C6EU44_MARMA
OG0010677	sp|Q96J86|CYYR1_HUMAN	tr|A0A8C5ZSJ3|A0A8C5ZSJ3_MARMA
OG0010678	sp|Q96NA2|RILP_HUMAN	tr|A0A8C6EZY4|A0A8C6EZY4_MARMA
OG0010679	sp|Q96NX5|KCC1G_HUMAN	tr|A0A8C5YNF1|A0A8C5YNF1_MARMA
OG0010680	sp|Q9BXN2|CLC7A_HUMAN	tr|A0A8C6A6J1|A0A8C6A6J1_MARMA
OG0010681	sp|Q9H0V9|LMA2L_HUMAN	tr|A0A8C5YI43|A0A8C5YI43_MARMA
OG0010682	sp|Q9H2P0|ADNP_HUMAN	tr|A0A8C5Z4N2|A0A8C5Z4N2_MARMA
OG0010683	sp|Q9NZM6|PK2L2_HUMAN	tr|A0A8C5Z5N3|A0A8C5Z5N3_MARMA
OG0010684	sp|Q9UBM4|OPT_HUMAN	tr|A0A8C5ZLS0|A0A8C5ZLS0_MARMA
OG0010685	sp|Q9UIC8|LCMT1_HUMAN	tr|A0A8C6A887|A0A8C6A887_MARMA
OG0010686	sp|Q9UN76|S6A14_HUMAN	tr|A0A8C5Z768|A0A8C5Z768_MARMA
OG0010687	sp|Q9Y366|IFT52_HUMAN	tr|A0A8C5ZIU9|A0A8C5ZIU9_MARMA
OG0010688	sp|O75553|DAB1_HUMAN	tr|A0A8C5ZLL2|A0A8C5ZLL2_MARMA
OG0010689	sp|O75575|RPC9_HUMAN	tr|A0A8C5Z0D7|A0A8C5Z0D7_MARMA
OG0010690	sp|O75896|TUSC2_HUMAN	tr|A0A8C5YRS4|A0A8C5YRS4_MARMA
OG0010691	sp|O94811|TPPP_HUMAN	tr|A0A8C5ZTK1|A0A8C5ZTK1_MARMA
OG0010692	sp|O95685|PPR3D_HUMAN	tr|A0A8C5YWN1|A0A8C5YWN1_MARMA
OG0010693	sp|P01130|LDLR_HUMAN	tr|A0A8C6A2P7|A0A8C6A2P7_MARMA
OG0010694	sp|P05556|ITB1_HUMAN	tr|A0A8C6EVY7|A0A8C6EVY7_MARMA
OG0010695	sp|P0DO97|CC192_HUMAN	tr|A0A8C5ZZF6|A0A8C5ZZF6_MARMA
OG0010696	sp|P13056|NR2C1_HUMAN	tr|A0A8C6EXE1|A0A8C6EXE1_MARMA
OG0010697	sp|P16150|LEUK_HUMAN	tr|A0A8C6AET9|A0A8C6AET9_MARMA
OG0010698	sp|P23526|SAHH_HUMAN	tr|A0A8C6AB42|A0A8C6AB42_MARMA
OG0010699	sp|P28906|CD34_HUMAN	tr|A0A8C6EMX9|A0A8C6EMX9_MARMA
OG0010700	sp|P38571|LICH_HUMAN	tr|A0A8C5ZD56|A0A8C5ZD56_MARMA
OG0010701	sp|P54922|ADPRH_HUMAN	tr|A0A8C6ES16|A0A8C6ES16_MARMA
OG0010702	sp|P56192|SYMC_HUMAN	tr|A0A8C5ZAM9|A0A8C5ZAM9_MARMA
OG0010703	sp|P61201|CSN2_HUMAN	tr|A0A8C6EVR4|A0A8C6EVR4_MARMA
OG0010704	sp|Q02153|GCYB1_HUMAN	tr|A0A8C5YT37|A0A8C5YT37_MARMA
OG0010705	sp|Q3MIR4|CC50B_HUMAN	tr|A0A8C6A5N2|A0A8C6A5N2_MARMA
OG0010706	sp|Q53H96|P5CR3_HUMAN	tr|A0A8C6EQD9|A0A8C6EQD9_MARMA
OG0010707	sp|Q5JQC9|AKAP4_HUMAN	tr|A0A8C5ZBM6|A0A8C5ZBM6_MARMA
OG0010708	sp|Q68DD2|PA24F_HUMAN	tr|A0A8C6A0H6|A0A8C6A0H6_MARMA
OG0010709	sp|Q6P050|FXL22_HUMAN	tr|A0A8C5Z6Q3|A0A8C5Z6Q3_MARMA
OG0010710	sp|Q6SZW1|SARM1_HUMAN	tr|A0A8C5ZEN6|A0A8C5ZEN6_MARMA
OG0010711	sp|Q7RTY3|PRS45_HUMAN	tr|A0A8C6EQP0|A0A8C6EQP0_MARMA
OG0010712	sp|Q86UL3|GPAT4_HUMAN	tr|A0A8C5YVR8|A0A8C5YVR8_MARMA
OG0010713	sp|Q86VR7|VS10L_HUMAN	tr|A0A8C6ENY4|A0A8C6ENY4_MARMA
OG0010714	sp|Q8N1Q8|THEM5_HUMAN	tr|A0A8C5ZXL7|A0A8C5ZXL7_MARMA
OG0010715	sp|Q8NEE8|TTC16_HUMAN	tr|A0A8C5ZS50|A0A8C5ZS50_MARMA
OG0010716	sp|Q8TAT5|NEIL3_HUMAN	tr|A0A8C5ZG64|A0A8C5ZG64_MARMA
OG0010717	sp|Q8WUG5|S22AH_HUMAN	tr|A0A8C5ZHW5|A0A8C5ZHW5_MARMA
OG0010718	sp|Q92537|SUSD6_HUMAN	tr|A0A8C5YJN2|A0A8C5YJN2_MARMA
OG0010719	sp|Q92619|HMHA1_HUMAN	tr|A0A8C5ZLP5|A0A8C5ZLP5_MARMA
OG0010720	sp|Q96AJ1|CLUA1_HUMAN	tr|A0A8C5Z2P5|A0A8C5Z2P5_MARMA
OG0010721	sp|Q96HC4|PDLI5_HUMAN	tr|A0A8C6EQU0|A0A8C6EQU0_MARMA
OG0010722	sp|Q96I36|COX14_HUMAN	tr|A0A8C6ACN4|A0A8C6ACN4_MARMA
OG0010723	sp|Q96JI7|SPTCS_HUMAN	tr|A0A8C5ZVQ7|A0A8C5ZVQ7_MARMA
OG0010724	sp|Q96MM6|HS12B_HUMAN	tr|A0A8C6ABN4|A0A8C6ABN4_MARMA
OG0010725	sp|Q96RJ0|TAAR1_HUMAN	tr|A0A8C5ZZA9|A0A8C5ZZA9_MARMA
OG0010726	sp|Q96S44|PRPK_HUMAN	tr|A0A8C5YZU2|A0A8C5YZU2_MARMA
OG0010727	sp|Q9BPU9|B9D2_HUMAN	tr|A0A8C6EXH8|A0A8C6EXH8_MARMA
OG0010728	sp|Q9BXU0|TEX12_HUMAN	tr|A0A8C6A8F0|A0A8C6A8F0_MARMA
OG0010729	sp|Q9H694|BICC1_HUMAN	tr|A0A8C5YS38|A0A8C5YS38_MARMA
OG0010730	sp|Q9NQR4|NIT2_HUMAN	tr|A0A8C5ZQM2|A0A8C5ZQM2_MARMA
OG0010731	sp|Q9NQZ7|ENTP7_HUMAN	tr|A0A8C6EZ81|A0A8C6EZ81_MARMA
OG0010732	sp|Q9UHF7|TRPS1_HUMAN	tr|A0A8C5ZU83|A0A8C5ZU83_MARMA
OG0010733	sp|Q9UJ90|KCNE5_HUMAN	tr|A0A8C5ZA92|A0A8C5ZA92_MARMA
OG0010734	sp|Q9ULV3|CIZ1_HUMAN	tr|A0A8C5ZSD6|A0A8C5ZSD6_MARMA
OG0010735	sp|Q9UMY1|NOL7_HUMAN	tr|A0A8C5ZRV2|A0A8C5ZRV2_MARMA
OG0010736	sp|Q9Y2S6|TMA7_HUMAN	tr|A0A8C5Z1Y7|A0A8C5Z1Y7_MARMA
OG0010737	sp|Q9Y2V0|CDIN1_HUMAN	tr|A0A8C6A6S2|A0A8C6A6S2_MARMA
OG0010738	sp|Q9Y4A5|TRRAP_HUMAN	tr|A0A8C6EQA4|A0A8C6EQA4_MARMA
OG0010739	sp|Q9Y520|PRC2C_HUMAN	tr|A0A8C6EWK7|A0A8C6EWK7_MARMA
OG0010740	sp|Q9Y5I7|CLD16_HUMAN	tr|A0A8C6ERY0|A0A8C6ERY0_MARMA
OG0010741	sp|Q9Y6R7|FCGBP_HUMAN	tr|A0A8C6EY39|A0A8C6EY39_MARMA
OG0010742	sp|A1L453|PRS38_HUMAN	tr|A0A8C5ZUM3|A0A8C5ZUM3_MARMA
OG0010743	sp|A2A2Y4|FRMD3_HUMAN	tr|A0A8C6EXF1|A0A8C6EXF1_MARMA
OG0010744	sp|A6NK44|GLOD5_HUMAN	tr|A0A8C5ZDM6|A0A8C5ZDM6_MARMA
OG0010745	sp|O60502|OGA_HUMAN	tr|A0A8C6AAM8|A0A8C6AAM8_MARMA
OG0010746	sp|O75170|PP6R2_HUMAN	tr|A0A8C5Z0D4|A0A8C5Z0D4_MARMA
OG0010747	sp|O75364|PITX3_HUMAN	tr|A0A8C6ADA1|A0A8C6ADA1_MARMA
OG0010748	sp|O75417|DPOLQ_HUMAN	tr|A0A8C5ZIL1|A0A8C5ZIL1_MARMA
OG0010749	sp|O95389|CCN6_HUMAN	tr|A0A8C5ZLJ9|A0A8C5ZLJ9_MARMA
OG0010750	sp|P11171|EPB41_HUMAN	tr|A0A8C5ZIN0|A0A8C5ZIN0_MARMA
OG0010751	sp|P12429|ANXA3_HUMAN	tr|A0A8C5YZ85|A0A8C5YZ85_MARMA
OG0010752	sp|P21918|DRD5_HUMAN	tr|A0A8C5ZNG9|A0A8C5ZNG9_MARMA
OG0010753	sp|P26358|DNMT1_HUMAN	tr|A0A8C5ZTR2|A0A8C5ZTR2_MARMA
OG0010754	sp|P31268|HXA7_HUMAN	tr|A0A8C5YZQ8|A0A8C5YZQ8_MARMA
OG0010755	sp|P35712|SOX6_HUMAN	tr|A0A8C5YSI0|A0A8C5YSI0_MARMA
OG0010756	sp|P40938|RFC3_HUMAN	tr|A0A8C6A731|A0A8C6A731_MARMA
OG0010757	sp|P42285|MTREX_HUMAN	tr|A0A8C5ZBA6|A0A8C5ZBA6_MARMA
OG0010758	sp|P46109|CRKL_HUMAN	tr|A0A8C5YM31|A0A8C5YM31_MARMA
OG0010759	sp|P46937|YAP1_HUMAN	tr|A0A8C5YTG4|A0A8C5YTG4_MARMA
OG0010760	sp|P50479|PDLI4_HUMAN	tr|A0A8C6EUX9|A0A8C6EUX9_MARMA
OG0010761	sp|P52657|T2AG_HUMAN	tr|A0A8C5ZCA8|A0A8C5ZCA8_MARMA
OG0010762	sp|P55211|CASP9_HUMAN	tr|A0A8C6A7H1|A0A8C6A7H1_MARMA
OG0010763	sp|P60602|ROMO1_HUMAN	tr|A0A8C6EYY6|A0A8C6EYY6_MARMA
OG0010764	sp|Q12972|PP1R8_HUMAN	tr|A0A8C5ZM34|A0A8C5ZM34_MARMA
OG0010765	sp|Q15165|PON2_HUMAN	tr|A0A8C5ZH02|A0A8C5ZH02_MARMA
