Orthogroup	Homo_sapiens	Orycteropus_afer_afer
OG0013886	sp|Q02388|CO7A1_HUMAN	tr|A0A8B7B054|A0A8B7B054_ORYAF
OG0013887	sp|Q04671|P_HUMAN	tr|A0A8B7A879|A0A8B7A879_ORYAF
OG0013888	sp|Q08J23|NSUN2_HUMAN	tr|A0A8B7AU03|A0A8B7AU03_ORYAF
OG0013889	sp|Q13882|PTK6_HUMAN	tr|A0A8B7AY42|A0A8B7AY42_ORYAF
OG0013890	sp|Q15853|USF2_HUMAN	tr|A0A8B7AYQ8|A0A8B7AYQ8_ORYAF
OG0013891	sp|Q16827|PTPRO_HUMAN	tr|A0A8B7A5H3|A0A8B7A5H3_ORYAF
OG0013892	sp|Q53FP2|NACHO_HUMAN	tr|A0A8B7AQS5|A0A8B7AQS5_ORYAF
OG0013893	sp|Q5XG99|LYSM4_HUMAN	tr|A0A8B7BED8|A0A8B7BED8_ORYAF
OG0013894	sp|Q6NTF9|RHBD2_HUMAN	tr|A0A8B7BBI8|A0A8B7BBI8_ORYAF
OG0013895	sp|Q6ZW76|ANKS3_HUMAN	tr|A0A8B6ZRP3|A0A8B6ZRP3_ORYAF
OG0013896	sp|Q75QN2|INT8_HUMAN	tr|A0A8B6ZG68|A0A8B6ZG68_ORYAF
OG0013897	sp|Q86UY6|NAA40_HUMAN	tr|A0A8B7AAE1|A0A8B7AAE1_ORYAF
OG0013898	sp|Q86YD1|PTOV1_HUMAN	tr|A0A8B7A1G1|A0A8B7A1G1_ORYAF
OG0013899	sp|Q8IVU9|CBCO1_HUMAN	tr|A0A8B7BDK0|A0A8B7BDK0_ORYAF
OG0013900	sp|Q8IYG6|LRC56_HUMAN	tr|A0A8B7AHS8|A0A8B7AHS8_ORYAF
OG0013901	sp|Q8IZS7|CLCL1_HUMAN	tr|A0A8B6ZIC1|A0A8B6ZIC1_ORYAF
OG0013902	sp|Q8N4C9|CQ078_HUMAN	tr|A0A8B7AJ66|A0A8B7AJ66_ORYAF
OG0013903	sp|Q8N5S3|CB073_HUMAN	tr|A0A8B6ZQJ2|A0A8B6ZQJ2_ORYAF
OG0013904	sp|Q8TCW7|ZPLD1_HUMAN	tr|A0A8B7AD69|A0A8B7AD69_ORYAF
OG0013905	sp|Q8WV48|CC107_HUMAN	tr|A0A8B7AB58|A0A8B7AB58_ORYAF
OG0013906	sp|Q8WWF1|CA054_HUMAN	tr|A0A8B7AMZ3|A0A8B7AMZ3_ORYAF
OG0013907	sp|Q8WWM9|CYGB_HUMAN	tr|A0A8B7BEN7|A0A8B7BEN7_ORYAF
OG0013908	sp|Q8WWW8|GAB3_HUMAN	tr|A0A8B7B3U2|A0A8B7B3U2_ORYAF
OG0013909	sp|Q96H72|S39AD_HUMAN	tr|A0A8B7B6A6|A0A8B7B6A6_ORYAF
OG0013910	sp|Q96QP1|ALPK1_HUMAN	tr|A0A8B6ZUX1|A0A8B6ZUX1_ORYAF
OG0013911	sp|Q96SL4|GPX7_HUMAN	tr|A0A8B7BCZ8|A0A8B7BCZ8_ORYAF
OG0013912	sp|Q99715|COCA1_HUMAN	tr|A0A8B7AYJ3|A0A8B7AYJ3_ORYAF
OG0013913	sp|Q99958|FOXC2_HUMAN	tr|A0A8B6ZTY6|A0A8B6ZTY6_ORYAF
OG0013914	sp|Q9BV94|EDEM2_HUMAN	tr|A0A8B6ZAY3|A0A8B6ZAY3_ORYAF
OG0013915	sp|Q9BXY0|MAK16_HUMAN	tr|A0A8B7A0J6|A0A8B7A0J6_ORYAF
OG0013916	sp|Q9BYP8|KR171_HUMAN	tr|A0A8B6ZX75|A0A8B6ZX75_ORYAF
OG0013917	sp|Q9H2S6|TNMD_HUMAN	tr|A0A8B7AS44|A0A8B7AS44_ORYAF
OG0013918	sp|Q9H9B1|EHMT1_HUMAN	tr|A0A8B7AB23|A0A8B7AB23_ORYAF
OG0013919	sp|Q9NPA8|ENY2_HUMAN	tr|A0A8B6ZBF1|A0A8B6ZBF1_ORYAF
OG0013920	sp|Q9NRR1|CYTL1_HUMAN	tr|A0A8B7ALL2|A0A8B7ALL2_ORYAF
OG0013921	sp|Q9NVE7|PANK4_HUMAN	tr|A0A8B7A6P3|A0A8B7A6P3_ORYAF
OG0013922	sp|Q9NWB1|RFOX1_HUMAN	tr|A0A8B6ZQ04|A0A8B6ZQ04_ORYAF
OG0013923	sp|Q9P2G9|KLHL8_HUMAN	tr|A0A8B7ALP8|A0A8B7ALP8_ORYAF
OG0013924	sp|Q9UHD8|SEPT9_HUMAN	tr|A0A8B7BEN6|A0A8B7BEN6_ORYAF
OG0013925	sp|Q9UHG3|PCYOX_HUMAN	tr|A0A8B6ZRE9|A0A8B6ZRE9_ORYAF
OG0013926	sp|Q9UK73|FEM1B_HUMAN	tr|A0A8B7B5R7|A0A8B7B5R7_ORYAF
OG0013927	sp|Q9UKU9|ANGL2_HUMAN	tr|A0A8B7A534|A0A8B7A534_ORYAF
OG0013928	sp|Q9UPW5|CBPC1_HUMAN	tr|A0A8B6ZTC8|A0A8B6ZTC8_ORYAF
OG0013929	sp|Q9Y3B6|EMC9_HUMAN	tr|A0A8B7AHB7|A0A8B7AHB7_ORYAF
OG0013930	sp|Q9Y5M8|SRPRB_HUMAN	tr|A0A8B6ZHL8|A0A8B6ZHL8_ORYAF
OG0013931	sp|Q9Y6N7|ROBO1_HUMAN	tr|A0A8B6ZGC0|A0A8B6ZGC0_ORYAF
OG0013932	sp|A6NCJ1|TKTI1_HUMAN	tr|A0A8B7AP37|A0A8B7AP37_ORYAF
OG0013933	sp|I3L1E1|CS084_HUMAN	tr|A0A8B7BAF7|A0A8B7BAF7_ORYAF
OG0013934	sp|O43157|PLXB1_HUMAN	tr|A0A8B7B113|A0A8B7B113_ORYAF
OG0013935	sp|O60239|3BP5_HUMAN	tr|A0A8B6ZH26|A0A8B6ZH26_ORYAF
OG0013936	sp|O60563|CCNT1_HUMAN	tr|A0A8B6ZK68|A0A8B6ZK68_ORYAF
OG0013937	sp|O75592|MYCB2_HUMAN	tr|A0A8B6ZVI6|A0A8B6ZVI6_ORYAF
OG0013938	sp|O96013|PAK4_HUMAN	tr|A0A8B7B1F5|A0A8B7B1F5_ORYAF
OG0013939	sp|O96020|CCNE2_HUMAN	tr|A0A8B6ZDA3|A0A8B6ZDA3_ORYAF
OG0013940	sp|P00746|CFAD_HUMAN	tr|A0A8B7AYX4|A0A8B7AYX4_ORYAF
OG0013941	sp|P02655|APOC2_HUMAN	tr|A0A8B6ZZI9|A0A8B6ZZI9_ORYAF
OG0013942	sp|P05154|IPSP_HUMAN	tr|A0A8B7A5P0|A0A8B7A5P0_ORYAF
OG0013943	sp|P10768|ESTD_HUMAN	tr|A0A8B7A9B3|A0A8B7A9B3_ORYAF
OG0013944	sp|P13612|ITA4_HUMAN	tr|A0A8B6ZFC9|A0A8B6ZFC9_ORYAF
OG0013945	sp|P20916|MAG_HUMAN	tr|A0A8B7AYL6|A0A8B7AYL6_ORYAF
OG0013946	sp|P30533|AMRP_HUMAN	tr|A0A8B7AVT1|A0A8B7AVT1_ORYAF
OG0013947	sp|P30968|GNRHR_HUMAN	tr|A0A8B6ZZ16|A0A8B6ZZ16_ORYAF
OG0013948	sp|P33316|DUT_HUMAN	tr|A0A8B6ZCM0|A0A8B6ZCM0_ORYAF
OG0013949	sp|P40617|ARL4A_HUMAN	tr|A0A8B7A2S3|A0A8B7A2S3_ORYAF
OG0013950	sp|P57075|UBS3A_HUMAN	tr|A0A8B7ABW7|A0A8B7ABW7_ORYAF
OG0013951	sp|P60002|ELOF1_HUMAN	tr|A0A8B7AW48|A0A8B7AW48_ORYAF
OG0013952	sp|P83731|RL24_HUMAN	tr|A0A8B7A982|A0A8B7A982_ORYAF
OG0013953	sp|Q04941|PLP2_HUMAN	tr|A0A8B7B8R6|A0A8B7B8R6_ORYAF
OG0013954	sp|Q12766|HMGX3_HUMAN	tr|A0A8B7A6M2|A0A8B7A6M2_ORYAF
OG0013955	sp|Q14554|PDIA5_HUMAN	tr|A0A8B7A2E6|A0A8B7A2E6_ORYAF
OG0013956	sp|Q14694|UBP10_HUMAN	tr|A0A8B6ZNZ1|A0A8B6ZNZ1_ORYAF
OG0013957	sp|Q5T011|SZT2_HUMAN	tr|A0A8B7ATC3|A0A8B7ATC3_ORYAF
OG0013958	sp|Q5T4T6|SYC2L_HUMAN	tr|A0A8B7ARV4|A0A8B7ARV4_ORYAF
OG0013960	sp|Q6IMN6|CAPR2_HUMAN	tr|A0A8B7A0A5|A0A8B7A0A5_ORYAF
OG0013961	sp|Q6NT16|S18B1_HUMAN	tr|A0A8B7AC94|A0A8B7AC94_ORYAF
OG0013962	sp|Q6NXR0|IIGP5_HUMAN	tr|A0A8B7A168|A0A8B7A168_ORYAF
OG0013963	sp|Q6PEX7|TEX38_HUMAN	tr|A0A8B7AA88|A0A8B7AA88_ORYAF
OG0013964	sp|Q6ZYL4|TF2H5_HUMAN	tr|A0A8B7A682|A0A8B7A682_ORYAF
OG0013965	sp|Q7Z5L7|PODN_HUMAN	tr|A0A8B7A9P7|A0A8B7A9P7_ORYAF
OG0013966	sp|Q8IVJ8|APRG1_HUMAN	tr|A0A8B7A7K1|A0A8B7A7K1_ORYAF
OG0013967	sp|Q8N1E2|LYG1_HUMAN	tr|A0A8B7BBY0|A0A8B7BBY0_ORYAF
OG0013968	sp|Q8N2U9|S66A2_HUMAN	tr|A0A8B7AYN9|A0A8B7AYN9_ORYAF
OG0013969	sp|Q8N4T0|CBPA6_HUMAN	tr|A0A8B7AIS5|A0A8B7AIS5_ORYAF
OG0013970	sp|Q8N6T3|ARFG1_HUMAN	tr|A0A8B7B2G5|A0A8B7B2G5_ORYAF
OG0013971	sp|Q8NG11|TSN14_HUMAN	tr|A0A8B7AB51|A0A8B7AB51_ORYAF
OG0013972	sp|Q8TB36|GDAP1_HUMAN	tr|A0A8B7AY02|A0A8B7AY02_ORYAF
OG0013973	sp|Q8TE23|TS1R2_HUMAN	tr|A0A8B6ZFG2|A0A8B6ZFG2_ORYAF
OG0013974	sp|Q8WXS4|CCGL_HUMAN	tr|A0A8B6ZML4|A0A8B6ZML4_ORYAF
OG0013975	sp|Q96IY4|CBPB2_HUMAN	tr|A0A8B7AJ06|A0A8B7AJ06_ORYAF
OG0013976	sp|Q96L92|SNX27_HUMAN	tr|A0A8B7AMQ6|A0A8B7AMQ6_ORYAF
OG0013977	sp|Q96LC9|BMF_HUMAN	tr|A0A8B6ZSG6|A0A8B6ZSG6_ORYAF
OG0013978	sp|Q96QG7|MTMR9_HUMAN	tr|A0A8B6ZP69|A0A8B6ZP69_ORYAF
OG0013979	sp|Q96TC7|RMD3_HUMAN	tr|A0A8B6ZSF3|A0A8B6ZSF3_ORYAF
OG0013980	sp|Q99466|NOTC4_HUMAN	tr|A0A8B7ANB2|A0A8B7ANB2_ORYAF
OG0013981	sp|Q99538|LGMN_HUMAN	tr|A0A8B7A445|A0A8B7A445_ORYAF
OG0013982	sp|Q99572|P2RX7_HUMAN	tr|A0A8B6ZL78|A0A8B6ZL78_ORYAF
OG0013983	sp|Q9BV57|MTND_HUMAN	tr|A0A8B7B923|A0A8B7B923_ORYAF
OG0013984	sp|Q9H0E2|TOLIP_HUMAN	tr|A0A8B7AJ52|A0A8B7AJ52_ORYAF
OG0013985	sp|Q9H4L7|SMRCD_HUMAN	tr|A0A8B7B5J1|A0A8B7B5J1_ORYAF
OG0013986	sp|Q9H6H4|REEP4_HUMAN	tr|A0A8B7ARY6|A0A8B7ARY6_ORYAF
OG0013987	sp|Q9H6U8|ALG9_HUMAN	tr|A0A8B6ZI18|A0A8B6ZI18_ORYAF
OG0013988	sp|Q9HCE5|MET14_HUMAN	tr|A0A8B7ASD5|A0A8B7ASD5_ORYAF
OG0013989	sp|Q9NQX5|NPDC1_HUMAN	tr|A0A8B7ABA4|A0A8B7ABA4_ORYAF
OG0013990	sp|Q9NUA8|ZBT40_HUMAN	tr|A0A8B6ZDY0|A0A8B6ZDY0_ORYAF
OG0013991	sp|Q9NY93|DDX56_HUMAN	tr|A0A8B7B4J3|A0A8B7B4J3_ORYAF
OG0013992	sp|Q9P0M6|H2AW_HUMAN	tr|A0A8B6ZT22|A0A8B6ZT22_ORYAF
OG0013993	sp|Q9P298|HIG1B_HUMAN	tr|A0A8B7B0M1|A0A8B7B0M1_ORYAF
OG0013994	sp|Q9UDT6|CLIP2_HUMAN	tr|A0A8B7A3B6|A0A8B7A3B6_ORYAF
OG0013995	sp|Q9UDX5|MTFP1_HUMAN	tr|A0A8B7AW07|A0A8B7AW07_ORYAF
OG0013996	sp|Q9UI14|PRAF1_HUMAN	tr|A0A8B6ZZL7|A0A8B6ZZL7_ORYAF
OG0013997	sp|Q9Y4D2|DGLA_HUMAN	tr|A0A8B7A6Q6|A0A8B7A6Q6_ORYAF
OG0013998	sp|A2RUS2|DEND3_HUMAN	tr|A0A8B6ZST3|A0A8B6ZST3_ORYAF
OG0013999	sp|A6NIX2|WTIP_HUMAN	tr|A0A8B7B995|A0A8B7B995_ORYAF
OG0014000	sp|O14561|ACPM_HUMAN	tr|A0A8B7B9N7|A0A8B7B9N7_ORYAF
OG0014001	sp|O43299|AP5Z1_HUMAN	tr|A0A8B6ZZC0|A0A8B6ZZC0_ORYAF
OG0014002	sp|O43462|MBTP2_HUMAN	tr|A0A8B7BAW8|A0A8B7BAW8_ORYAF
OG0014003	sp|O43933|PEX1_HUMAN	tr|A0A8B6ZSB0|A0A8B6ZSB0_ORYAF
OG0014004	sp|O60232|ZNRD2_HUMAN	tr|A0A8B7A6C7|A0A8B7A6C7_ORYAF
OG0014005	sp|O60347|TBC12_HUMAN	tr|A0A8B7ANA2|A0A8B7ANA2_ORYAF
OG0014006	sp|O60493|SNX3_HUMAN	tr|A0A8B6ZYG6|A0A8B6ZYG6_ORYAF
OG0014007	sp|O60513|B4GT4_HUMAN	tr|A0A8B7A292|A0A8B7A292_ORYAF
OG0014008	sp|O60895|RAMP2_HUMAN	tr|A0A8B7B6Y2|A0A8B7B6Y2_ORYAF
OG0014009	sp|O95528|GTR10_HUMAN	tr|A0A8B6ZLH1|A0A8B6ZLH1_ORYAF
OG0014010	sp|O95822|DCMC_HUMAN	tr|A0A8B6ZTP9|A0A8B6ZTP9_ORYAF
OG0014011	sp|O95947|TBX6_HUMAN	tr|A0A8B7AKL3|A0A8B7AKL3_ORYAF
OG0014012	sp|P04637|P53_HUMAN	tr|A0A8B7AVU1|A0A8B7AVU1_ORYAF
OG0014013	sp|P15172|MYOD1_HUMAN	tr|A0A8B7B1X4|A0A8B7B1X4_ORYAF
OG0014014	sp|P23276|KELL_HUMAN	tr|A0A8B7B3N9|A0A8B7B3N9_ORYAF
OG0014015	sp|P27540|ARNT_HUMAN	tr|A0A8B7AM92|A0A8B7AM92_ORYAF
OG0014016	sp|P31937|3HIDH_HUMAN	tr|A0A8B7A758|A0A8B7A758_ORYAF
OG0014017	sp|P48735|IDHP_HUMAN	tr|A0A8B7A5W6|A0A8B7A5W6_ORYAF
OG0014018	sp|P50914|RL14_HUMAN	tr|A0A8B7AD63|A0A8B7AD63_ORYAF
OG0014019	sp|P56589|PEX3_HUMAN	tr|A0A8B7AHM9|A0A8B7AHM9_ORYAF
OG0014020	sp|P62081|RS7_HUMAN	tr|A0A8B7B7Z8|A0A8B7B7Z8_ORYAF
OG0014021	sp|Q01415|GALK2_HUMAN	tr|A0A8B6ZH66|A0A8B6ZH66_ORYAF
OG0014022	sp|Q02338|BDH_HUMAN	tr|A0A8B7ADZ1|A0A8B7ADZ1_ORYAF
OG0014023	sp|Q06187|BTK_HUMAN	tr|A0A8B7AQT0|A0A8B7AQT0_ORYAF
OG0014024	sp|Q08211|DHX9_HUMAN	tr|A0A8B6ZPE9|A0A8B6ZPE9_ORYAF
OG0014025	sp|Q13228|SBP1_HUMAN	tr|A0A8B7AM56|A0A8B7AM56_ORYAF
OG0014026	sp|Q13610|PWP1_HUMAN	tr|A0A8B7AEL9|A0A8B7AEL9_ORYAF
OG0014027	sp|Q13868|EXOS2_HUMAN	tr|A0A8B7A388|A0A8B7A388_ORYAF
OG0014028	sp|Q14714|SSPN_HUMAN	tr|A0A8B7AP78|A0A8B7AP78_ORYAF
OG0014029	sp|Q14CW9|AT7L3_HUMAN	tr|A0A8B7B0V2|A0A8B7B0V2_ORYAF
OG0014030	sp|Q30201|HFE_HUMAN	tr|A0A8B7APG0|A0A8B7APG0_ORYAF
OG0014031	sp|Q53G59|KLH12_HUMAN	tr|A0A8B6ZZD1|A0A8B6ZZD1_ORYAF
OG0014032	sp|Q5FWF7|FBX48_HUMAN	tr|A0A8B6ZRI8|A0A8B6ZRI8_ORYAF
OG0014033	sp|Q5R3I4|TTC38_HUMAN	tr|A0A8B7B547|A0A8B7B547_ORYAF
OG0014034	sp|Q5T2D2|TRML2_HUMAN	tr|A0A8B6ZHD4|A0A8B6ZHD4_ORYAF
OG0014035	sp|Q6IQ23|PKHA7_HUMAN	tr|A0A8B7B8B8|A0A8B7B8B8_ORYAF
OG0014036	sp|Q6PKC3|TXD11_HUMAN	tr|A0A8B6ZQ34|A0A8B6ZQ34_ORYAF
OG0014037	sp|Q6UWW8|EST3_HUMAN	tr|A0A8B6ZTW0|A0A8B6ZTW0_ORYAF
OG0014038	sp|Q6WN34|CRDL2_HUMAN	tr|A0A8B6ZTT8|A0A8B6ZTT8_ORYAF
OG0014039	sp|Q6YFQ2|CX6B2_HUMAN	tr|A0A8B7B768|A0A8B7B768_ORYAF
OG0014040	sp|Q6ZN17|LN28B_HUMAN	tr|A0A8B6ZYJ0|A0A8B6ZYJ0_ORYAF
OG0014041	sp|Q7RTV0|PHF5A_HUMAN	tr|A0A8B7A0Z6|A0A8B7A0Z6_ORYAF
OG0014042	sp|Q86VI4|LAP4B_HUMAN	tr|A0A8B6ZBQ5|A0A8B6ZBQ5_ORYAF
OG0014043	sp|Q8N350|CBARP_HUMAN	tr|A0A8B7AYR7|A0A8B7AYR7_ORYAF
OG0014044	sp|Q8N5V2|NGEF_HUMAN	tr|A0A8B7A158|A0A8B7A158_ORYAF
OG0014045	sp|Q8NAP3|ZBT38_HUMAN	tr|A0A8B7ACL2|A0A8B7ACL2_ORYAF
OG0014046	sp|Q8NEL9|DDHD1_HUMAN	tr|A0A8B7AKD6|A0A8B7AKD6_ORYAF
OG0014047	sp|Q8NET5|NFAM1_HUMAN	tr|A0A8B6ZW89|A0A8B6ZW89_ORYAF
OG0014048	sp|Q8TC12|RDH11_HUMAN	tr|A0A8B6ZXU1|A0A8B6ZXU1_ORYAF
OG0014049	sp|Q92772|CDKL2_HUMAN	tr|A0A8B7AGW6|A0A8B7AGW6_ORYAF
OG0014050	sp|Q969V5|MUL1_HUMAN	tr|A0A8B6ZFH9|A0A8B6ZFH9_ORYAF
OG0014051	sp|Q96JQ0|PCD16_HUMAN	tr|A0A8B7B263|A0A8B7B263_ORYAF
OG0014052	sp|Q96LW7|CAR19_HUMAN	tr|A0A8B7ATB4|A0A8B7ATB4_ORYAF
OG0014053	sp|Q96NB2|SFXN2_HUMAN	tr|A0A8B6ZVU4|A0A8B6ZVU4_ORYAF
OG0014054	sp|Q96RK1|CITE4_HUMAN	tr|A0A8B7AX28|A0A8B7AX28_ORYAF
OG0014055	sp|Q99501|GA2L1_HUMAN	tr|A0A8B7ADT9|A0A8B7ADT9_ORYAF
OG0014056	sp|Q9BXC0|HCAR1_HUMAN	tr|A0A8B6ZL70|A0A8B6ZL70_ORYAF
OG0014057	sp|Q9GZZ0|HXD1_HUMAN	tr|A0A8B6ZMQ8|A0A8B6ZMQ8_ORYAF
OG0014058	sp|Q9H175|CSRN2_HUMAN	tr|A0A8B7B858|A0A8B7B858_ORYAF
OG0014059	sp|Q9H3G5|CPVL_HUMAN	tr|A0A8B7A9K4|A0A8B7A9K4_ORYAF
OG0014060	sp|Q9H5F2|CK001_HUMAN	tr|A0A8B6ZGD5|A0A8B6ZGD5_ORYAF
OG0014061	sp|Q9HD47|MOG1_HUMAN	tr|A0A8B7ASA4|A0A8B7ASA4_ORYAF
OG0014062	sp|Q9NQ33|ASCL3_HUMAN	tr|A0A8B7AYX2|A0A8B7AYX2_ORYAF
OG0014063	sp|Q9NQ69|LHX9_HUMAN	tr|A0A8B6ZUC3|A0A8B6ZUC3_ORYAF
OG0014064	sp|Q9P1A6|DLGP2_HUMAN	tr|A0A8B7A3U6|A0A8B7A3U6_ORYAF
OG0014065	sp|Q9UQ03|COR2B_HUMAN	tr|A0A8B7B7C7|A0A8B7B7C7_ORYAF
OG0014066	sp|Q9UQB8|BAIP2_HUMAN	tr|A0A8B7BEN0|A0A8B7BEN0_ORYAF
OG0014067	sp|Q9Y235|ABEC2_HUMAN	tr|A0A8B6ZKA2|A0A8B6ZKA2_ORYAF
OG0014068	sp|Q9Y2H5|PKHA6_HUMAN	tr|A0A8B7B2T9|A0A8B7B2T9_ORYAF
OG0014069	sp|Q9Y2M5|KLH20_HUMAN	tr|A0A8B7ABH1|A0A8B7ABH1_ORYAF
OG0014070	sp|Q9Y2R4|DDX52_HUMAN	tr|A0A8B7AF59|A0A8B7AF59_ORYAF
OG0014071	sp|Q9Y6K9|NEMO_HUMAN	tr|A0A8B7B5B0|A0A8B7B5B0_ORYAF
OG0014072	sp|O14734|ACOT8_HUMAN	tr|A0A8B6ZRK5|A0A8B6ZRK5_ORYAF
OG0014073	sp|O75874|IDHC_HUMAN	tr|A0A8B6ZCR5|A0A8B6ZCR5_ORYAF
OG0014074	sp|O95870|ABHGA_HUMAN	tr|A0A8B7ATE0|A0A8B7ATE0_ORYAF
OG0014075	sp|O95989|NUDT3_HUMAN	tr|A0A8B6ZUC2|A0A8B6ZUC2_ORYAF
OG0014076	sp|P02771|FETA_HUMAN	tr|A0A8B7B0G8|A0A8B7B0G8_ORYAF
OG0014077	sp|P04632|CPNS1_HUMAN	tr|A0A8B7B301|A0A8B7B301_ORYAF
OG0014078	sp|P09234|RU1C_HUMAN	tr|A0A8B6ZUD2|A0A8B6ZUD2_ORYAF
OG0014079	sp|P09564|CD7_HUMAN	tr|A0A8B7BEU3|A0A8B7BEU3_ORYAF
OG0014080	sp|P21796|VDAC1_HUMAN	tr|A0A8B7A741|A0A8B7A741_ORYAF
OG0014081	sp|P30203|CD6_HUMAN	tr|A0A8B7AAX5|A0A8B7AAX5_ORYAF
OG0014082	sp|P37023|ACVL1_HUMAN	tr|A0A8B7AJU2|A0A8B7AJU2_ORYAF
OG0014083	sp|P48169|GBRA4_HUMAN	tr|A0A8B7AIA6|A0A8B7AIA6_ORYAF
OG0014084	sp|P48552|NRIP1_HUMAN	tr|A0A8B6ZDE8|A0A8B6ZDE8_ORYAF
OG0014085	sp|P49908|SEPP1_HUMAN	tr|A0A8B7AW87|A0A8B7AW87_ORYAF
OG0014086	sp|P51575|P2RX1_HUMAN	tr|A0A8B6ZKR1|A0A8B6ZKR1_ORYAF
OG0014087	sp|P51826|AFF3_HUMAN	tr|A0A8B7BBY5|A0A8B7BBY5_ORYAF
OG0014088	sp|P53539|FOSB_HUMAN	tr|A0A8B7A4L7|A0A8B7A4L7_ORYAF
OG0014089	sp|Q04756|HGFA_HUMAN	tr|A0A8B7AVU2|A0A8B7AVU2_ORYAF
OG0014090	sp|Q12770|SCAP_HUMAN	tr|A0A8B7APN7|A0A8B7APN7_ORYAF
OG0014091	sp|Q12874|SF3A3_HUMAN	tr|A0A8B7AEG1|A0A8B7AEG1_ORYAF
OG0014092	sp|Q12904|AIMP1_HUMAN	tr|A0A8B7AER0|A0A8B7AER0_ORYAF
OG0014093	sp|Q15058|KIF14_HUMAN	tr|A0A8B6ZUC0|A0A8B6ZUC0_ORYAF
OG0014094	sp|Q15067|ACOX1_HUMAN	tr|A0A8B7BCC9|A0A8B7BCC9_ORYAF
OG0014095	sp|Q15465|SHH_HUMAN	tr|A0A8B7AVN4|A0A8B7AVN4_ORYAF
OG0014096	sp|Q15569|TESK1_HUMAN	tr|A0A8B7ACC8|A0A8B7ACC8_ORYAF
OG0014097	sp|Q16612|NREP_HUMAN	tr|A0A8B7ACR9|A0A8B7ACR9_ORYAF
OG0014098	sp|Q2NKJ3|CTC1_HUMAN	tr|A0A8B7ASA1|A0A8B7ASA1_ORYAF
OG0014099	sp|Q4AC99|1A1L2_HUMAN	tr|A0A8B7A9R0|A0A8B7A9R0_ORYAF
OG0014100	sp|Q53EL6|PDCD4_HUMAN	tr|A0A8B6ZVJ5|A0A8B6ZVJ5_ORYAF
OG0014101	sp|Q53LP3|SWAHC_HUMAN	tr|A0A8B6ZY30|A0A8B6ZY30_ORYAF
OG0014102	sp|Q5JXC2|MIIP_HUMAN	tr|A0A8B6ZYU3|A0A8B6ZYU3_ORYAF
OG0014103	sp|Q5T4B2|GT253_HUMAN	tr|A0A8B7A8N5|A0A8B7A8N5_ORYAF
OG0014104	sp|Q5VWX1|KHDR2_HUMAN	tr|A0A8B7A762|A0A8B7A762_ORYAF
OG0014105	sp|Q6P5R6|RL22L_HUMAN	tr|A0A8B7ABI8|A0A8B7ABI8_ORYAF
OG0014106	sp|Q7RTS5|OTOP3_HUMAN	tr|A0A8B7BD27|A0A8B7BD27_ORYAF
OG0014107	sp|Q86V86|PIM3_HUMAN	tr|A0A8B7AYB7|A0A8B7AYB7_ORYAF
OG0014108	sp|Q86WS4|CL040_HUMAN	tr|A0A8B7A099|A0A8B7A099_ORYAF
OG0014109	sp|Q8IW35|CEP97_HUMAN	tr|A0A8B7AD76|A0A8B7AD76_ORYAF
OG0014110	sp|Q8IYB4|PEX5R_HUMAN	tr|A0A8B7AEM8|A0A8B7AEM8_ORYAF
OG0014111	sp|Q8IYF3|TEX11_HUMAN	tr|A0A8B7B9M6|A0A8B7B9M6_ORYAF
OG0014112	sp|Q8N257|H2B3B_HUMAN	tr|A0A8B7AYH4|A0A8B7AYH4_ORYAF
OG0014113	sp|Q8NBN3|TM87A_HUMAN	tr|A0A8B6ZCV4|A0A8B6ZCV4_ORYAF
OG0014114	sp|Q8TDH9|BL1S5_HUMAN	tr|A0A8B6ZCZ2|A0A8B6ZCZ2_ORYAF
OG0014115	sp|Q8WU79|SMAP2_HUMAN	tr|A0A8B7ASD9|A0A8B7ASD9_ORYAF
OG0014116	sp|Q8WWM7|ATX2L_HUMAN	tr|A0A8B7AQ86|A0A8B7AQ86_ORYAF
OG0014117	sp|Q8WYK0|ACO12_HUMAN	tr|A0A8B7A156|A0A8B7A156_ORYAF
OG0014118	sp|Q92988|DLX4_HUMAN	tr|A0A8B6ZWQ5|A0A8B6ZWQ5_ORYAF
OG0014119	sp|Q969L4|LSM10_HUMAN	tr|A0A8B7ACW6|A0A8B7ACW6_ORYAF
OG0014120	sp|Q969X2|SIA7F_HUMAN	tr|A0A8B7A3G2|A0A8B7A3G2_ORYAF
OG0014121	sp|Q96CS3|FAF2_HUMAN	tr|A0A8B7AXQ0|A0A8B7AXQ0_ORYAF
OG0014122	sp|Q96S06|LMF1_HUMAN	tr|A0A8B7B661|A0A8B7B661_ORYAF
OG0014123	sp|Q96T23|RSF1_HUMAN	tr|A0A8B6ZYP5|A0A8B6ZYP5_ORYAF
OG0014124	sp|Q9BQI0|AIF1L_HUMAN	tr|A0A8B7A385|A0A8B7A385_ORYAF
OG0014125	sp|Q9BRK3|MXRA8_HUMAN	tr|A0A8B7A6M5|A0A8B7A6M5_ORYAF
OG0014126	sp|Q9BUJ0|ABHEA_HUMAN	tr|A0A8B7AQH7|A0A8B7AQH7_ORYAF
OG0014127	sp|Q9C0D7|ZC12C_HUMAN	tr|A0A8B6ZI34|A0A8B6ZI34_ORYAF
OG0014128	sp|Q9H0W9|CK054_HUMAN	tr|A0A8B6ZQK7|A0A8B6ZQK7_ORYAF
