Orthogroup	Homo_sapiens	Cervus_elaphus_hippelaphus
OG0009801	sp|P61081|UBC12_HUMAN	tr|A0A212DDH6|A0A212DDH6_CEREH
OG0009802	sp|Q9H765|ASB8_HUMAN	tr|A0A212DEZ6|A0A212DEZ6_CEREH
OG0009803	sp|P08648|ITA5_HUMAN	tr|A0A212DFQ2|A0A212DFQ2_CEREH
OG0009804	sp|Q9BVX2|T106C_HUMAN	tr|A0A212DFV6|A0A212DFV6_CEREH
OG0009805	sp|Q9NVC6|MED17_HUMAN	tr|A0A212DG12|A0A212DG12_CEREH
OG0009806	sp|Q9GZT6|CC90B_HUMAN	tr|A0A212DG41|A0A212DG41_CEREH
OG0009807	sp|Q9BQA5|HINFP_HUMAN	tr|A0A212DHQ3|A0A212DHQ3_CEREH
OG0009808	sp|O96014|WNT11_HUMAN	tr|A0A212DII5|A0A212DII5_CEREH
OG0009809	sp|A8MZH6|OOSP1_HUMAN	tr|A0A212DIV5|A0A212DIV5_CEREH
OG0009810	sp|Q92466|DDB2_HUMAN	tr|A0A212DJ60|A0A212DJ60_CEREH
OG0009811	sp|Q9ULL8|SHRM4_HUMAN	tr|A0A212C029|A0A212C029_CEREH
OG0009812	sp|Q8NET4|RTL9_HUMAN	tr|A0A212C122|A0A212C122_CEREH
OG0009813	sp|H7C241|CLD34_HUMAN	tr|A0A212C134|A0A212C134_CEREH
OG0009814	sp|Q9HB20|PKHA3_HUMAN	tr|A0A212C1P2|A0A212C1P2_CEREH
OG0009815	sp|Q9Y252|RNF6_HUMAN	tr|A0A212C3U0|A0A212C3U0_CEREH
OG0009816	sp|Q16595|FRDA_HUMAN	tr|A0A212C4Z4|A0A212C4Z4_CEREH
OG0009817	sp|O15265|ATX7_HUMAN	tr|A0A212C9K8|A0A212C9K8_CEREH
OG0009818	sp|Q86UZ6|ZBT46_HUMAN	tr|A0A212CAE4|A0A212CAE4_CEREH
OG0009819	sp|Q9Y312|AAR2_HUMAN	tr|A0A212CAY2|A0A212CAY2_CEREH
OG0009820	sp|Q6NXT1|ANR54_HUMAN	tr|A0A212CCU4|A0A212CCU4_CEREH
OG0009821	sp|Q9NVE5|UBP40_HUMAN	tr|A0A212CFE8|A0A212CFE8_CEREH
OG0009822	sp|Q5QJ38|TCHL1_HUMAN	tr|A0A212CH20|A0A212CH20_CEREH
OG0009823	sp|Q6UXF1|TM108_HUMAN	tr|A0A212CI07|A0A212CI07_CEREH
OG0009824	sp|Q9Y2G5|OFUT2_HUMAN	tr|A0A212CJ15|A0A212CJ15_CEREH
OG0009825	sp|Q9UBS3|DNJB9_HUMAN	tr|A0A212CJK9|A0A212CJK9_CEREH
OG0009826	sp|Q9UG63|ABCF2_HUMAN	tr|A0A212CKB4|A0A212CKB4_CEREH
OG0009827	sp|Q6NXP2|GAR1A_HUMAN	tr|A0A212CKC7|A0A212CKC7_CEREH
OG0009828	sp|P04181|OAT_HUMAN	tr|A0A212CN73|A0A212CN73_CEREH
OG0009829	sp|Q14146|URB2_HUMAN	tr|A0A212CP13|A0A212CP13_CEREH
OG0009830	sp|Q9P2L0|WDR35_HUMAN	tr|A0A212CXT8|A0A212CXT8_CEREH
OG0009831	sp|O14874|BCKD_HUMAN	tr|A0A212CY55|A0A212CY55_CEREH
OG0009832	sp|Q6X4W1|NSMF_HUMAN	tr|A0A212CY79|A0A212CY79_CEREH
OG0009833	sp|Q9H2F3|3BHS7_HUMAN	tr|A0A212CYC9|A0A212CYC9_CEREH
OG0009834	sp|P24855|DNAS1_HUMAN	tr|A0A212CYM0|A0A212CYM0_CEREH
OG0009835	sp|O00175|CCL24_HUMAN	tr|A0A212CZL5|A0A212CZL5_CEREH
OG0009836	sp|O15417|TNC18_HUMAN	tr|A0A212CZR6|A0A212CZR6_CEREH
OG0009838	sp|Q7RTM1|OTOP1_HUMAN	tr|A0A212D5S7|A0A212D5S7_CEREH
OG0009839	sp|Q13769|THOC5_HUMAN	tr|A0A212D846|A0A212D846_CEREH
OG0009840	sp|P43234|CATO_HUMAN	tr|A0A212D9C3|A0A212D9C3_CEREH
OG0009841	sp|A2VDJ0|T131L_HUMAN	tr|A0A212D9L3|A0A212D9L3_CEREH
OG0009842	sp|Q8IY37|DHX37_HUMAN	tr|A0A212DAP9|A0A212DAP9_CEREH
OG0009843	sp|P49771|FLT3L_HUMAN	tr|A0A212DBU3|A0A212DBU3_CEREH
OG0009844	sp|Q7Z404|TMC4_HUMAN	tr|A0A212DDB3|A0A212DDB3_CEREH
OG0009845	sp|Q3SXM5|HSDL1_HUMAN	tr|A0A212DDZ6|A0A212DDZ6_CEREH
OG0009846	sp|Q9Y653|AGRG1_HUMAN	tr|A0A212DEA4|A0A212DEA4_CEREH
OG0009847	sp|Q2M296|MTHSD_HUMAN	tr|A0A212DEB3|A0A212DEB3_CEREH
OG0009848	sp|Q6ZNG2|DBX2_HUMAN	tr|A0A212DES0|A0A212DES0_CEREH
OG0009849	sp|Q9NPH9|IL26_HUMAN	tr|A0A212DF09|A0A212DF09_CEREH
OG0009850	sp|Q6PI25|CNIH2_HUMAN	tr|A0A212DG90|A0A212DG90_CEREH
OG0009851	sp|Q9Y365|STA10_HUMAN	tr|A0A212DHF5|A0A212DHF5_CEREH
OG0009852	sp|Q9NQ32|CK016_HUMAN	tr|A0A212DHF9|A0A212DHF9_CEREH
OG0009853	sp|Q5HYM0|ZC12B_HUMAN	tr|A0A212BZA0|A0A212BZA0_CEREH
OG0009854	sp|Q96IZ5|RBM41_HUMAN	tr|A0A212BZL0|A0A212BZL0_CEREH
OG0009855	sp|Q8N2G4|LYPD1_HUMAN	tr|A0A212C1I8|A0A212C1I8_CEREH
OG0009856	sp|Q9Y216|MTMR7_HUMAN	tr|A0A212C2P4|A0A212C2P4_CEREH
OG0009857	sp|P78310|CXAR_HUMAN	tr|A0A212C3C9|A0A212C3C9_CEREH
OG0009858	sp|A6NFA0|F205C_HUMAN	tr|A0A212C587|A0A212C587_CEREH
OG0009859	sp|Q8N6D5|ANR29_HUMAN	tr|A0A212C6L7|A0A212C6L7_CEREH
OG0009860	sp|Q9HC23|PROK2_HUMAN	tr|A0A212C920|A0A212C920_CEREH
OG0009861	sp|Q01344|IL5RA_HUMAN	tr|A0A212C9T6|A0A212C9T6_CEREH
OG0009862	sp|Q96IU4|ABHEB_HUMAN	tr|A0A212C9Z3|A0A212C9Z3_CEREH
OG0009863	sp|Q9P218|COKA1_HUMAN	tr|A0A212CBN2|A0A212CBN2_CEREH
OG0009864	sp|Q9UJQ1|LAMP5_HUMAN	tr|A0A212CBU7|A0A212CBU7_CEREH
OG0009865	sp|Q5VWN6|TASO2_HUMAN	tr|A0A212CBZ1|A0A212CBZ1_CEREH
OG0009866	sp|P23142|FBLN1_HUMAN	tr|A0A212CD85|A0A212CD85_CEREH
OG0009867	sp|Q9H063|MAF1_HUMAN	tr|A0A212CDM4|A0A212CDM4_CEREH
OG0009868	sp|Q6UVJ0|SAS6_HUMAN	tr|A0A212CFU5|A0A212CFU5_CEREH
OG0009869	sp|Q9NZQ9|TMOD4_HUMAN	tr|A0A212CFV2|A0A212CFV2_CEREH
OG0009870	sp|O43504|LTOR5_HUMAN	tr|A0A212CG28|A0A212CG28_CEREH
OG0009872	sp|Q8WX39|LCN9_HUMAN	tr|A0A212CML8|A0A212CML8_CEREH
OG0009873	sp|Q7LFX5|CHSTF_HUMAN	tr|A0A212CQ73|A0A212CQ73_CEREH
OG0009874	sp|Q5VVY1|NTM1B_HUMAN	tr|A0A212CR42|A0A212CR42_CEREH
OG0009875	sp|Q9H093|NUAK2_HUMAN	tr|A0A212CR46|A0A212CR46_CEREH
OG0009876	sp|Q9Y6W6|DUS10_HUMAN	tr|A0A212CRQ9|A0A212CRQ9_CEREH
OG0009877	sp|P61011|SRP54_HUMAN	tr|A0A212CSC0|A0A212CSC0_CEREH
OG0009878	sp|Q9H1K6|TLRN1_HUMAN	tr|A0A212CT46|A0A212CT46_CEREH
OG0009879	sp|Q08431|MFGM_HUMAN	tr|A0A212CT53|A0A212CT53_CEREH
OG0009880	sp|Q15406|NR6A1_HUMAN	tr|A0A212CX00|A0A212CX00_CEREH
OG0009881	sp|Q9H1A3|METL9_HUMAN	tr|A0A212CZ75|A0A212CZ75_CEREH
OG0009882	sp|P33076|C2TA_HUMAN	tr|A0A212CZY5|A0A212CZY5_CEREH
OG0009883	sp|Q8IV13|CCNJL_HUMAN	tr|A0A212D081|A0A212D081_CEREH
OG0009884	sp|Q8WV44|TRI41_HUMAN	tr|A0A212D0K6|A0A212D0K6_CEREH
OG0009885	sp|A5D8V7|ODAD3_HUMAN	tr|A0A212D268|A0A212D268_CEREH
OG0009886	sp|Q86UD3|MARH3_HUMAN	tr|A0A212D2E5|A0A212D2E5_CEREH
OG0009887	sp|Q8TAE8|G45IP_HUMAN	tr|A0A212D2I5|A0A212D2I5_CEREH
OG0009888	sp|Q86UN6|AKA28_HUMAN	tr|A0A212D5D8|A0A212D5D8_CEREH
OG0009889	sp|O95866|G6B_HUMAN	tr|A0A212D5G2|A0A212D5G2_CEREH
OG0009890	sp|A0A1B0GW35|EXC1L_HUMAN	tr|A0A212D5V6|A0A212D5V6_CEREH
OG0009891	sp|Q9HCL0|PCD18_HUMAN	tr|A0A212D7N3|A0A212D7N3_CEREH
OG0009892	sp|Q6UX07|DHR13_HUMAN	tr|A0A212D7U2|A0A212D7U2_CEREH
OG0009893	sp|Q8N2G8|GHDC_HUMAN	tr|A0A212D7X2|A0A212D7X2_CEREH
OG0009894	sp|Q9Y3P4|RHBD3_HUMAN	tr|A0A212DAF3|A0A212DAF3_CEREH
OG0009895	sp|Q96GX2|A7L3B_HUMAN	tr|A0A212DES9|A0A212DES9_CEREH
OG0009896	sp|P31274|HXC9_HUMAN	tr|A0A212DEW2|A0A212DEW2_CEREH
OG0009897	sp|Q92686|NEUG_HUMAN	tr|A0A212DGQ9|A0A212DGQ9_CEREH
OG0009898	sp|Q6ZN84|CCD81_HUMAN	tr|A0A212DHA8|A0A212DHA8_CEREH
OG0009899	sp|Q99638|RAD9A_HUMAN	tr|A0A212DHH1|A0A212DHH1_CEREH
OG0009900	sp|Q6ZRR5|TLCD5_HUMAN	tr|A0A212DHJ7|A0A212DHJ7_CEREH
OG0009901	sp|Q14134|TRI29_HUMAN	tr|A0A212DJ06|A0A212DJ06_CEREH
OG0009902	sp|P32302|CXCR5_HUMAN	tr|A0A212DJ39|A0A212DJ39_CEREH
OG0009903	sp|Q9NUQ6|SPS2L_HUMAN	tr|A0A212C1S0|A0A212C1S0_CEREH
OG0009904	sp|Q96T68|SETB2_HUMAN	tr|A0A212C405|A0A212C405_CEREH
OG0009905	sp|Q9BVM4|GGACT_HUMAN	tr|A0A212C460|A0A212C460_CEREH
OG0009906	sp|Q8IX90|SKA3_HUMAN	tr|A0A212C4D9|A0A212C4D9_CEREH
OG0009907	sp|O76093|FGF18_HUMAN	tr|A0A212C8B7|A0A212C8B7_CEREH
OG0009908	sp|A6NKW6|SHL2B_HUMAN	tr|A0A212C8L2|A0A212C8L2_CEREH
OG0009909	sp|Q8WYP3|RIN2_HUMAN	tr|A0A212CB02|A0A212CB02_CEREH
OG0009910	sp|P10075|GLI4_HUMAN	tr|A0A212CE21|A0A212CE21_CEREH
OG0009911	sp|Q86W74|ANR46_HUMAN	tr|A0A212CEI4|A0A212CEI4_CEREH
OG0009912	sp|Q5VV52|ZN691_HUMAN	tr|A0A212CH01|A0A212CH01_CEREH
OG0009913	sp|Q9HAW4|CLSPN_HUMAN	tr|A0A212CH71|A0A212CH71_CEREH
OG0009914	sp|Q92959|SO2A1_HUMAN	tr|A0A212CIS9|A0A212CIS9_CEREH
OG0009915	sp|Q8N6M5|ALLC_HUMAN	tr|A0A212CM86|A0A212CM86_CEREH
OG0009916	sp|P06858|LIPL_HUMAN	tr|A0A212CMV4|A0A212CMV4_CEREH
OG0009917	sp|Q9UKP4|ATS7_HUMAN	tr|A0A212CSQ0|A0A212CSQ0_CEREH
OG0009918	sp|Q9P2K5|MYEF2_HUMAN	tr|A0A212CT52|A0A212CT52_CEREH
OG0009919	sp|Q9H9C1|SPE39_HUMAN	tr|A0A212CTT0|A0A212CTT0_CEREH
OG0009920	sp|P04114|APOB_HUMAN	tr|A0A212CVI7|A0A212CVI7_CEREH
OG0009921	sp|Q9HCN4|GPN1_HUMAN	tr|A0A212CVL5|A0A212CVL5_CEREH
OG0009922	sp|Q9BUH6|PAXX_HUMAN	tr|A0A212CXU0|A0A212CXU0_CEREH
OG0009923	sp|Q7Z6L1|TCPR1_HUMAN	tr|A0A212CY61|A0A212CY61_CEREH
OG0009924	sp|O15047|SET1A_HUMAN	tr|A0A212CYB6|A0A212CYB6_CEREH
OG0009925	sp|P53667|LIMK1_HUMAN	tr|A0A212CYZ5|A0A212CYZ5_CEREH
OG0009926	sp|O14735|CDIPT_HUMAN	tr|A0A212CZU0|A0A212CZU0_CEREH
OG0009927	sp|O96004|HAND1_HUMAN	tr|A0A212D1M9|A0A212D1M9_CEREH
OG0009928	sp|O14733|MP2K7_HUMAN	tr|A0A212D251|A0A212D251_CEREH
OG0009929	sp|Q5SQI0|ATAT_HUMAN	tr|A0A212D5I7|A0A212D5I7_CEREH
OG0009930	sp|Q9NX58|LYAR_HUMAN	tr|A0A212D5V0|A0A212D5V0_CEREH
OG0009931	sp|Q9ULZ9|MMP17_HUMAN	tr|A0A212D6Q2|A0A212D6Q2_CEREH
OG0009932	sp|P02749|APOH_HUMAN	tr|A0A212D8M7|A0A212D8M7_CEREH
OG0009933	sp|A0A1B0GV85|RELD1_HUMAN	tr|A0A212DB52|A0A212DB52_CEREH
OG0009934	sp|Q8IYV9|IZUM1_HUMAN	tr|A0A212DBK5|A0A212DBK5_CEREH
OG0009935	sp|B2RD01|CENP1_HUMAN	tr|A0A212DC60|A0A212DC60_CEREH
OG0009936	sp|Q7Z4Q2|HEAT3_HUMAN	tr|A0A212DCZ0|A0A212DCZ0_CEREH
OG0009937	sp|Q17RQ9|NKPD1_HUMAN	tr|A0A212DE97|A0A212DE97_CEREH
OG0009938	sp|P52630|STAT2_HUMAN	tr|A0A212DEM4|A0A212DEM4_CEREH
OG0009939	sp|P0DPE3|TMDD1_HUMAN	tr|A0A212DF28|A0A212DF28_CEREH
OG0009940	sp|Q9BUA3|SPNDC_HUMAN	tr|A0A212DGB6|A0A212DGB6_CEREH
OG0009941	sp|Q13435|SF3B2_HUMAN	tr|A0A212DHD3|A0A212DHD3_CEREH
OG0009942	sp|Q6UWY5|OLFL1_HUMAN	tr|A0A212DI80|A0A212DI80_CEREH
OG0009943	sp|Q13495|MAMD1_HUMAN	tr|A0A212BZH8|A0A212BZH8_CEREH
OG0009944	sp|Q6P995|F171B_HUMAN	tr|A0A212C249|A0A212C249_CEREH
OG0009945	sp|Q9BXT5|TEX15_HUMAN	tr|A0A212C2X1|A0A212C2X1_CEREH
OG0009947	sp|Q8NEB9|PK3C3_HUMAN	tr|A0A212C6U2|A0A212C6U2_CEREH
OG0009948	sp|Q9Y4D7|PLXD1_HUMAN	tr|A0A212C957|A0A212C957_CEREH
OG0009949	sp|Q8N112|LSME2_HUMAN	tr|A0A212C9J8|A0A212C9J8_CEREH
OG0009950	sp|P47897|SYQ_HUMAN	tr|A0A212C9X2|A0A212C9X2_CEREH
OG0009951	sp|O94906|PRP6_HUMAN	tr|A0A212CB66|A0A212CB66_CEREH
OG0009952	sp|P55769|NH2L1_HUMAN	tr|A0A212CDR8|A0A212CDR8_CEREH
OG0009953	sp|Q96AC6|KIFC2_HUMAN	tr|A0A212CDS9|A0A212CDS9_CEREH
OG0009954	sp|Q15149|PLEC_HUMAN	tr|A0A212CDV3|A0A212CDV3_CEREH
OG0009955	sp|P14927|QCR7_HUMAN	tr|A0A212CE96|A0A212CE96_CEREH
OG0009956	sp|Q5T9L3|WLS_HUMAN	tr|A0A212CG83|A0A212CG83_CEREH
OG0009957	sp|Q9H9L3|I20L2_HUMAN	tr|A0A212CHL5|A0A212CHL5_CEREH
OG0009958	sp|Q92698|RAD54_HUMAN	tr|A0A212CHX1|A0A212CHX1_CEREH
OG0009959	sp|Q7Z2E3|APTX_HUMAN	tr|A0A212CMX7|A0A212CMX7_CEREH
OG0009960	sp|O43174|CP26A_HUMAN	tr|A0A212CNS8|A0A212CNS8_CEREH
OG0009961	sp|Q8NCR0|B3GL2_HUMAN	tr|A0A212CPJ6|A0A212CPJ6_CEREH
OG0009962	sp|Q96JN0|LCOR_HUMAN	tr|A0A212CPJ8|A0A212CPJ8_CEREH
OG0009963	sp|O15228|GNPAT_HUMAN	tr|A0A212CQA6|A0A212CQA6_CEREH
OG0009964	sp|P25963|IKBA_HUMAN	tr|A0A212CSL0|A0A212CSL0_CEREH
OG0009965	sp|Q8TDY8|IGDC4_HUMAN	tr|A0A212CUI9|A0A212CUI9_CEREH
OG0009966	sp|Q8IWI9|MGAP_HUMAN	tr|A0A212CUJ8|A0A212CUJ8_CEREH
OG0009967	sp|P61160|ARP2_HUMAN	tr|A0A212CW37|A0A212CW37_CEREH
OG0009968	sp|Q5BJF6|ODFP2_HUMAN	tr|A0A212CW74|A0A212CW74_CEREH
OG0009969	sp|O94864|ST65G_HUMAN	tr|A0A212CWF3|A0A212CWF3_CEREH
OG0009970	sp|A8MZ97|CB074_HUMAN	tr|A0A212CXQ7|A0A212CXQ7_CEREH
OG0009971	sp|Q8NFA2|NOXO1_HUMAN	tr|A0A212CYR6|A0A212CYR6_CEREH
OG0009972	sp|Q6IPM2|IQCE_HUMAN	tr|A0A212CZ25|A0A212CZ25_CEREH
OG0009973	sp|Q9NPA2|MMP25_HUMAN	tr|A0A212D047|A0A212D047_CEREH
OG0009974	sp|Q96PD5|PGRP2_HUMAN	tr|A0A212D1P2|A0A212D1P2_CEREH
OG0009975	sp|Q07092|COGA1_HUMAN	tr|A0A212D395|A0A212D395_CEREH
OG0009976	sp|P13521|SCG2_HUMAN	tr|A0A212D3R1|A0A212D3R1_CEREH
OG0009977	sp|P06454|PTMA_HUMAN	tr|A0A212D3X6|A0A212D3X6_CEREH
OG0009978	sp|Q6PIS1|S23A3_HUMAN	tr|A0A212D415|A0A212D415_CEREH
OG0009979	sp|Q96MU8|KREM1_HUMAN	tr|A0A212D736|A0A212D736_CEREH
OG0009980	sp|P05546|HEP2_HUMAN	tr|A0A212D8R5|A0A212D8R5_CEREH
OG0009981	sp|Q8TDB4|HUMMR_HUMAN	tr|A0A212DA17|A0A212DA17_CEREH
OG0009982	sp|Q8NCV1|ADAD2_HUMAN	tr|A0A212DCY0|A0A212DCY0_CEREH
OG0009983	sp|Q8TF50|ZN526_HUMAN	tr|A0A212DCY2|A0A212DCY2_CEREH
OG0009984	sp|Q6ZN01|MASTR_HUMAN	tr|A0A212DDC9|A0A212DDC9_CEREH
OG0009985	sp|Q96A11|G3ST3_HUMAN	tr|A0A212DFT0|A0A212DFT0_CEREH
OG0009986	sp|Q96T23|RSF1_HUMAN	tr|A0A212DFZ3|A0A212DFZ3_CEREH
OG0009987	sp|O95750|FGF19_HUMAN	tr|A0A212DGC3|A0A212DGC3_CEREH
OG0009988	sp|Q8N6S5|AR6P6_HUMAN	tr|A0A212C212|A0A212C212_CEREH
OG0009989	sp|P00750|TPA_HUMAN	tr|A0A212C2U5|A0A212C2U5_CEREH
OG0009990	sp|P40126|TYRP2_HUMAN	tr|A0A212C4N1|A0A212C4N1_CEREH
OG0009991	sp|Q09161|NCBP1_HUMAN	tr|A0A212C5B9|A0A212C5B9_CEREH
OG0009992	sp|Q9P2X3|IMPCT_HUMAN	tr|A0A212C6F2|A0A212C6F2_CEREH
OG0009993	sp|Q9H939|PPIP2_HUMAN	tr|A0A212C6H0|A0A212C6H0_CEREH
OG0009994	sp|Q96FV9|THOC1_HUMAN	tr|A0A212C780|A0A212C780_CEREH
OG0009995	sp|Q9UM63|PLAL1_HUMAN	tr|A0A212C7F4|A0A212C7F4_CEREH
OG0009996	sp|Q8WUA2|PPIL4_HUMAN	tr|A0A212C7R9|A0A212C7R9_CEREH
OG0009997	sp|O00590|ACKR2_HUMAN	tr|A0A212C9U8|A0A212C9U8_CEREH
OG0009998	sp|Q3KR16|PKHG6_HUMAN	tr|A0A212CC78|A0A212CC78_CEREH
OG0009999	sp|Q9UHF7|TRPS1_HUMAN	tr|A0A212CE14|A0A212CE14_CEREH
OG0010000	sp|Q6DJT9|PLAG1_HUMAN	tr|A0A212CEE4|A0A212CEE4_CEREH
OG0010001	sp|Q5TC12|ATPF1_HUMAN	tr|A0A212CEV5|A0A212CEV5_CEREH
OG0010002	sp|Q5GH70|XKR9_HUMAN	tr|A0A212CF27|A0A212CF27_CEREH
OG0010003	sp|Q9UBQ6|EXTL2_HUMAN	tr|A0A212CFF7|A0A212CFF7_CEREH
OG0010004	sp|O94967|WDR47_HUMAN	tr|A0A212CG04|A0A212CG04_CEREH
OG0010005	sp|P17040|ZSC20_HUMAN	tr|A0A212CGY2|A0A212CGY2_CEREH
OG0010006	sp|Q1A5X6|IQCJ_HUMAN	tr|A0A212CIV2|A0A212CIV2_CEREH
OG0010007	sp|Q8IYP9|ZDH23_HUMAN	tr|A0A212CJ53|A0A212CJ53_CEREH
OG0010008	sp|Q2T9K0|TMM44_HUMAN	tr|A0A212CJ62|A0A212CJ62_CEREH
OG0010009	sp|Q9BZW2|S13A1_HUMAN	tr|A0A212CLE3|A0A212CLE3_CEREH
OG0010010	sp|P78325|ADAM8_HUMAN	tr|A0A212CNX3|A0A212CNX3_CEREH
OG0010011	sp|Q6XZF7|DNMBP_HUMAN	tr|A0A212CP02|A0A212CP02_CEREH
OG0010012	sp|Q7L804|RFIP2_HUMAN	tr|A0A212CP44|A0A212CP44_CEREH
OG0010013	sp|O95858|TSN15_HUMAN	tr|A0A212CPV6|A0A212CPV6_CEREH
OG0010014	tr|A0A494C103|A0A494C103_HUMAN	tr|A0A212CQ00|A0A212CQ00_CEREH
OG0010015	sp|O95848|NUD14_HUMAN	tr|A0A212CSU1|A0A212CSU1_CEREH
OG0010016	sp|Q9NXH3|PP14D_HUMAN	tr|A0A212CTL8|A0A212CTL8_CEREH
OG0010017	sp|Q8WVC0|LEO1_HUMAN	tr|A0A212CV66|A0A212CV66_CEREH
OG0010018	sp|Q9H257|CARD9_HUMAN	tr|A0A212CXA8|A0A212CXA8_CEREH
OG0010019	sp|Q8N2W9|PIAS4_HUMAN	tr|A0A212D1P8|A0A212D1P8_CEREH
OG0010020	sp|Q6ZV89|SH2D5_HUMAN	tr|A0A212D376|A0A212D376_CEREH
OG0010021	sp|P53672|CRBA2_HUMAN	tr|A0A212D387|A0A212D387_CEREH
OG0010022	sp|Q5T4S7|UBR4_HUMAN	tr|A0A212D3Y8|A0A212D3Y8_CEREH
OG0010023	sp|Q30201|HFE_HUMAN	tr|A0A212D5I9|A0A212D5I9_CEREH
OG0010024	sp|Q9UPT5|EXOC7_HUMAN	tr|A0A212DAL3|A0A212DAL3_CEREH
OG0010025	sp|Q6URK8|TEPP_HUMAN	tr|A0A212DBX6|A0A212DBX6_CEREH
OG0010026	sp|P55344|LMIP_HUMAN	tr|A0A212DCJ6|A0A212DCJ6_CEREH
OG0010027	sp|Q86XI8|ZSWM9_HUMAN	tr|A0A212DDE6|A0A212DDE6_CEREH
OG0010028	sp|A8MV81|HIG1C_HUMAN	tr|A0A212DF59|A0A212DF59_CEREH
OG0010029	sp|O94913|PCF11_HUMAN	tr|A0A212DFY5|A0A212DFY5_CEREH
OG0010030	sp|P32780|TF2H1_HUMAN	tr|A0A212DGG8|A0A212DGG8_CEREH
OG0010031	sp|C9JLR9|ZFTA_HUMAN	tr|A0A212DHE6|A0A212DHE6_CEREH
OG0010032	sp|Q96P15|SPB11_HUMAN	tr|A0A212C6Q4|A0A212C6Q4_CEREH
OG0010033	sp|Q9BQY9|DBND2_HUMAN	tr|A0A212CBT4|A0A212CBT4_CEREH
OG0010034	sp|P09601|HMOX1_HUMAN	tr|A0A212CDE9|A0A212CDE9_CEREH
OG0010035	sp|Q7Z7F0|KHDC4_HUMAN	tr|A0A212CG13|A0A212CG13_CEREH
OG0010036	sp|Q9Y3V2|RWDD3_HUMAN	tr|A0A212CGC2|A0A212CGC2_CEREH
OG0010037	sp|Q9UBB6|NCDN_HUMAN	tr|A0A212CGE1|A0A212CGE1_CEREH
OG0010038	sp|Q9NPC7|MYNN_HUMAN	tr|A0A212CID0|A0A212CID0_CEREH
OG0010039	sp|Q8NDZ4|DIK2A_HUMAN	tr|A0A212CIM1|A0A212CIM1_CEREH
OG0010040	sp|Q96CW1|AP2M1_HUMAN	tr|A0A212CJQ0|A0A212CJQ0_CEREH
OG0010041	sp|Q8TBJ4|PLPR1_HUMAN	tr|A0A212CMY1|A0A212CMY1_CEREH
OG0010042	sp|Q6P1J9|CDC73_HUMAN	tr|A0A212CQP3|A0A212CQP3_CEREH
OG0010043	sp|Q7RTX1|TS1R1_HUMAN	tr|A0A212CQQ2|A0A212CQQ2_CEREH
OG0010044	sp|P55010|IF5_HUMAN	tr|A0A212CSF1|A0A212CSF1_CEREH
OG0010045	sp|Q8N357|S35F6_HUMAN	tr|A0A212CYD9|A0A212CYD9_CEREH
OG0010046	sp|Q9UHL9|GT2D1_HUMAN	tr|A0A212CYM2|A0A212CYM2_CEREH
OG0010047	sp|Q96A83|COQA1_HUMAN	tr|A0A212CZ77|A0A212CZ77_CEREH
OG0010048	sp|Q8IY92|SLX4_HUMAN	tr|A0A212CZK9|A0A212CZK9_CEREH
OG0010049	sp|Q5XUX1|FBXW9_HUMAN	tr|A0A212D065|A0A212D065_CEREH
OG0010050	sp|Q9BQG2|NUD12_HUMAN	tr|A0A212D0C7|A0A212D0C7_CEREH
OG0010051	sp|Q8NA69|TEX45_HUMAN	tr|A0A212D0V1|A0A212D0V1_CEREH
OG0010052	sp|P98160|PGBM_HUMAN	tr|A0A212D364|A0A212D364_CEREH
OG0010053	sp|Q9NQE7|TSSP_HUMAN	tr|A0A212D4F9|A0A212D4F9_CEREH
OG0010054	sp|Q401N2|ZACN_HUMAN	tr|A0A212D7V6|A0A212D7V6_CEREH
OG0010055	sp|Q86W50|MET16_HUMAN	tr|A0A212D855|A0A212D855_CEREH
OG0010056	sp|Q8NCL8|TM116_HUMAN	tr|A0A212DA61|A0A212DA61_CEREH
OG0010057	sp|Q14687|GSE1_HUMAN	tr|A0A212DBL9|A0A212DBL9_CEREH
OG0010058	sp|Q9HB09|B2L12_HUMAN	tr|A0A212DD38|A0A212DD38_CEREH
OG0010059	sp|C9JSJ3|MEIOS_HUMAN	tr|A0A212DD77|A0A212DD77_CEREH
OG0010060	sp|Q8NA31|TERB1_HUMAN	tr|A0A212DDP2|A0A212DDP2_CEREH
OG0010061	sp|Q96A98|TIP39_HUMAN	tr|A0A212DDU9|A0A212DDU9_CEREH
OG0010062	sp|Q9NRG9|AAAS_HUMAN	tr|A0A212DEF1|A0A212DEF1_CEREH
OG0010063	sp|P78560|CRADD_HUMAN	tr|A0A212DF43|A0A212DF43_CEREH
OG0010064	sp|P06127|CD5_HUMAN	tr|A0A212DH71|A0A212DH71_CEREH
OG0010065	sp|Q15834|CC85B_HUMAN	tr|A0A212DH73|A0A212DH73_CEREH
OG0010066	sp|Q6P2D8|XRRA1_HUMAN	tr|A0A212DIN3|A0A212DIN3_CEREH
OG0010067	sp|Q13418|ILK_HUMAN	tr|A0A212DIZ6|A0A212DIZ6_CEREH
OG0010068	sp|Q13474|DRP2_HUMAN	tr|A0A212BZM2|A0A212BZM2_CEREH
OG0010069	sp|Q15884|EREP1_HUMAN	tr|A0A212C5E7|A0A212C5E7_CEREH
OG0010070	sp|Q8NEN0|ARMC2_HUMAN	tr|A0A212C5W7|A0A212C5W7_CEREH
