Orthogroup	Homo_sapiens	Bos_taurus
OG0011184	sp|Q3KNS1|PTHD3_HUMAN	tr|F1MMY0|F1MMY0_BOVIN
OG0011185	sp|Q5T2D2|TRML2_HUMAN	tr|F1MNL2|F1MNL2_BOVIN
OG0011186	sp|O75676|KS6A4_HUMAN	tr|F1MQE1|F1MQE1_BOVIN
OG0011187	sp|Q5TEU4|NDUF5_HUMAN	tr|F1MQP4|F1MQP4_BOVIN
OG0011188	sp|Q9Y2J4|AMOL2_HUMAN	sp|F1MRK3|AMOL2_BOVIN
OG0011189	sp|P36888|FLT3_HUMAN	tr|F1MRU0|F1MRU0_BOVIN
OG0011190	sp|Q86XR2|NIBA3_HUMAN	tr|F1MTH8|F1MTH8_BOVIN
OG0011191	sp|O95932|TGM3L_HUMAN	tr|F1N2I1|F1N2I1_BOVIN
OG0011192	sp|Q9H1B7|I2BPL_HUMAN	tr|F1N3F2|F1N3F2_BOVIN
OG0011193	sp|Q86V21|AACS_HUMAN	tr|F1N412|F1N412_BOVIN
OG0011194	sp|Q8NCU1|CC197_HUMAN	tr|F1N4Z7|F1N4Z7_BOVIN
OG0011195	sp|O43402|EMC8_HUMAN	tr|F1N5N2|F1N5N2_BOVIN
OG0011196	sp|Q9BXW7|HDHD5_HUMAN	tr|F1N6K5|F1N6K5_BOVIN
OG0011197	sp|Q96G01|BICD1_HUMAN	tr|G3N061|G3N061_BOVIN
OG0011198	sp|O95264|5HT3B_HUMAN	tr|G3N1Q1|G3N1Q1_BOVIN
OG0011199	sp|P17658|KCNA6_HUMAN	tr|G3N1T8|G3N1T8_BOVIN
OG0011200	sp|Q8TDT2|GP152_HUMAN	tr|G3N1Z8|G3N1Z8_BOVIN
OG0011201	sp|Q9HBV1|POPD3_HUMAN	tr|G3N3W7|G3N3W7_BOVIN
OG0011202	sp|P12271|RLBP1_HUMAN	sp|P10123|RLBP1_BOVIN
OG0011203	sp|P22830|HEMH_HUMAN	sp|P22600|HEMH_BOVIN
OG0011204	sp|Q7Z6J8|UBE3D_HUMAN	sp|Q1JQA1|UBE3D_BOVIN
OG0011205	sp|Q16674|MIA_HUMAN	sp|Q28038|MIA_BOVIN
OG0011206	sp|Q00978|IRF9_HUMAN	tr|Q58DC4|Q58DC4_BOVIN
OG0011207	sp|P30084|ECHM_HUMAN	sp|Q58DM8|ECHM_BOVIN
OG0011208	sp|P19113|DCHS_HUMAN	sp|Q5EA83|DCHS_BOVIN
OG0011209	sp|O75564|JERKY_HUMAN	tr|A0A3Q1LNP8|A0A3Q1LNP8_BOVIN
OG0011210	sp|Q4G0J3|LARP7_HUMAN	tr|A0A3Q1LP50|A0A3Q1LP50_BOVIN
OG0011211	sp|Q9Y483|MTF2_HUMAN	tr|A0A3Q1LPJ7|A0A3Q1LPJ7_BOVIN
OG0011212	sp|P35268|RL22_HUMAN	tr|A0A3Q1LR67|A0A3Q1LR67_BOVIN
OG0011213	sp|A6NK44|GLOD5_HUMAN	tr|A0A3Q1LZB4|A0A3Q1LZB4_BOVIN
OG0011214	sp|Q05923|DUS2_HUMAN	tr|A0A3Q1M4S8|A0A3Q1M4S8_BOVIN
OG0011215	sp|Q96KV7|WDR90_HUMAN	tr|A0A3Q1MDI2|A0A3Q1MDI2_BOVIN
OG0011216	sp|Q9C056|NKX62_HUMAN	tr|A0A3Q1MI25|A0A3Q1MI25_BOVIN
OG0011217	sp|Q7Z7B8|DB128_HUMAN	tr|A0A3Q1MNI8|A0A3Q1MNI8_BOVIN
OG0011218	sp|Q8NEY8|PPHLN_HUMAN	tr|A0A3Q1MVX9|A0A3Q1MVX9_BOVIN
OG0011219	sp|Q8N7A1|KLDC1_HUMAN	tr|A0A3Q1N5K3|A0A3Q1N5K3_BOVIN
OG0011220	sp|Q92945|FUBP2_HUMAN	tr|A0A3Q1N6L6|A0A3Q1N6L6_BOVIN
OG0011221	sp|Q16612|NREP_HUMAN	tr|A2VDV5|A2VDV5_BOVIN
OG0011222	sp|Q6E0U4|DMKN_HUMAN	sp|A2VE23|DMKN_BOVIN
OG0011223	sp|Q71H61|ILDR2_HUMAN	tr|A6QPM5|A6QPM5_BOVIN
OG0011224	sp|Q96M95|CCD42_HUMAN	sp|A6QQM8|CCD42_BOVIN
OG0011225	sp|Q92611|EDEM1_HUMAN	tr|A7YY48|A7YY48_BOVIN
OG0011226	sp|Q9BZQ6|EDEM3_HUMAN	tr|E1B789|E1B789_BOVIN
OG0011227	sp|O00321|ETV2_HUMAN	tr|E1B7I2|E1B7I2_BOVIN
OG0011228	sp|Q9HCU0|CD248_HUMAN	tr|E1BC38|E1BC38_BOVIN
OG0011229	sp|Q15005|SPCS2_HUMAN	tr|E1BEI2|E1BEI2_BOVIN
OG0011230	sp|Q03468|ERCC6_HUMAN	tr|E1BFL2|E1BFL2_BOVIN
OG0011231	sp|Q9BVA6|FICD_HUMAN	tr|E1BIR0|E1BIR0_BOVIN
OG0011232	sp|Q8IX12|CCAR1_HUMAN	tr|E1BJ81|E1BJ81_BOVIN
OG0011233	sp|Q86UU5|GGN_HUMAN	tr|E1BJE5|E1BJE5_BOVIN
OG0011234	sp|Q0VG99|MESP2_HUMAN	tr|E1BLW0|E1BLW0_BOVIN
OG0011235	sp|P21941|MATN1_HUMAN	tr|E1BMV3|E1BMV3_BOVIN
OG0011236	sp|Q8NCW0|KREM2_HUMAN	tr|E1BN12|E1BN12_BOVIN
OG0011237	sp|Q12789|TF3C1_HUMAN	tr|E1BNY8|E1BNY8_BOVIN
OG0011238	sp|O60499|STX10_HUMAN	tr|E1BQ02|E1BQ02_BOVIN
OG0011239	sp|Q8TDY8|IGDC4_HUMAN	tr|F1MGX7|F1MGX7_BOVIN
OG0011240	sp|Q96R05|RET7_HUMAN	tr|F1MIF5|F1MIF5_BOVIN
OG0011241	sp|O43572|AKA10_HUMAN	tr|F1MP39|F1MP39_BOVIN
OG0011242	sp|Q13451|FKBP5_HUMAN	tr|G3MXV0|G3MXV0_BOVIN
OG0011243	sp|Q05C16|LRC63_HUMAN	tr|G3N122|G3N122_BOVIN
OG0011244	sp|Q7L985|LIGO2_HUMAN	tr|G3N1F0|G3N1F0_BOVIN
OG0011245	sp|Q69YU5|BWNIN_HUMAN	tr|G3N1R3|G3N1R3_BOVIN
OG0011246	sp|Q6ZTR5|CFA47_HUMAN	tr|G3N2F5|G3N2F5_BOVIN
OG0011247	sp|P05231|IL6_HUMAN	sp|P26892|IL6_BOVIN
OG0011248	sp|P80075|CCL8_HUMAN	sp|Q09141|CCL8_BOVIN
OG0011249	sp|O75935|DCTN3_HUMAN	sp|Q0P5A1|DCTN3_BOVIN
OG0011250	sp|Q9H7B4|SMYD3_HUMAN	tr|Q0P5C5|Q0P5C5_BOVIN
OG0011251	sp|Q96Q11|TRNT1_HUMAN	tr|Q1RML6|Q1RML6_BOVIN
OG0011252	sp|Q8N2Z9|CENPS_HUMAN	sp|Q2TBR7|CENPS_BOVIN
OG0011253	sp|Q8IUH3|RBM45_HUMAN	tr|Q3MHF0|Q3MHF0_BOVIN
OG0011254	sp|O14958|CASQ2_HUMAN	tr|Q3MHM1|Q3MHM1_BOVIN
OG0011255	sp|Q99618|CDCA3_HUMAN	tr|Q3T0V6|Q3T0V6_BOVIN
OG0011256	sp|Q9BVK6|TMED9_HUMAN	sp|Q3T133|TMED9_BOVIN
OG0011257	sp|Q96AG4|LRC59_HUMAN	sp|Q5E9X4|LRC59_BOVIN
OG0011258	sp|P32754|HPPD_HUMAN	sp|Q5EA20|HPPD_BOVIN
OG0011259	sp|P25398|RS12_HUMAN	sp|Q76I81|RS12_BOVIN
OG0011260	sp|Q9BPX1|DHB14_HUMAN	sp|Q9MYP6|DHB14_BOVIN
OG0011261	sp|Q02641|CACB1_HUMAN	sp|Q9MZL7|CACB1_BOVIN
OG0011262	sp|Q9NYA4|MTMR4_HUMAN	tr|A0A3Q1LHW5|A0A3Q1LHW5_BOVIN
OG0011263	sp|Q8IX19|MCEM1_HUMAN	tr|A0A3Q1LNV7|A0A3Q1LNV7_BOVIN
OG0011264	sp|Q86TZ1|TTC6_HUMAN	tr|A0A3Q1LVR0|A0A3Q1LVR0_BOVIN
OG0011265	sp|O43316|PAX4_HUMAN	tr|A0A3Q1LVW0|A0A3Q1LVW0_BOVIN
OG0011266	sp|Q9H9D4|ZN408_HUMAN	tr|A0A3Q1MHQ4|A0A3Q1MHQ4_BOVIN
OG0011267	sp|O15155|BET1_HUMAN	tr|A0A3Q1MJE3|A0A3Q1MJE3_BOVIN
OG0011268	sp|Q5XKK7|F219B_HUMAN	tr|A0A3Q1MNJ7|A0A3Q1MNJ7_BOVIN
OG0011270	sp|Q9H1P6|CT085_HUMAN	tr|A0A3S5ZPE5|A0A3S5ZPE5_BOVIN
OG0011271	sp|Q8NI99|ANGL6_HUMAN	tr|A0A3S5ZPN1|A0A3S5ZPN1_BOVIN
OG0011272	sp|Q9NX70|MED29_HUMAN	sp|A1A4Q8|MED29_BOVIN
OG0011273	sp|P35219|CAH8_HUMAN	tr|A4IFV2|A4IFV2_BOVIN
OG0011274	sp|Q6UWB1|I27RA_HUMAN	tr|A5D7S4|A5D7S4_BOVIN
OG0011275	sp|Q15361|TTF1_HUMAN	tr|E1B9V4|E1B9V4_BOVIN
OG0011276	sp|Q9UKR0|KLK12_HUMAN	tr|E1BE09|E1BE09_BOVIN
OG0011277	sp|Q8NGW6|OR6K6_HUMAN	tr|E1BE84|E1BE84_BOVIN
OG0011278	sp|O60231|DHX16_HUMAN	tr|E1BF68|E1BF68_BOVIN
OG0011279	sp|O15535|ZSC9_HUMAN	tr|E1BGV5|E1BGV5_BOVIN
OG0011280	sp|Q9NRL2|BAZ1A_HUMAN	tr|E1BN25|E1BN25_BOVIN
OG0011281	sp|Q86X27|RGPS2_HUMAN	tr|E1BNN3|E1BNN3_BOVIN
OG0011282	sp|Q8WV35|LRC29_HUMAN	tr|F1MCP9|F1MCP9_BOVIN
OG0011283	tr|A0A286YEU6|A0A286YEU6_HUMAN	tr|F1MDZ4|F1MDZ4_BOVIN
OG0011284	sp|Q8N2C7|UNC80_HUMAN	tr|F1MJ95|F1MJ95_BOVIN
OG0011285	sp|Q96PX8|SLIK1_HUMAN	tr|F1MJJ9|F1MJJ9_BOVIN
OG0011286	sp|Q12772|SRBP2_HUMAN	tr|F1ML06|F1ML06_BOVIN
OG0011287	sp|Q14162|SREC_HUMAN	tr|F1ML32|F1ML32_BOVIN
OG0011288	sp|Q8N8A8|F169B_HUMAN	tr|F1MLL6|F1MLL6_BOVIN
OG0011289	sp|Q9Y5N1|HRH3_HUMAN	tr|F1MML8|F1MML8_BOVIN
OG0011290	sp|Q86TI4|WDR86_HUMAN	tr|F1MMY3|F1MMY3_BOVIN
OG0011291	sp|Q13227|GPS2_HUMAN	tr|F1MPA7|F1MPA7_BOVIN
OG0011292	sp|Q5JNZ3|ZN311_HUMAN	tr|F1MPI9|F1MPI9_BOVIN
OG0011293	sp|Q9Y2G1|MYRF_HUMAN	tr|F1MZP7|F1MZP7_BOVIN
OG0011294	sp|Q9BZJ0|CRNL1_HUMAN	tr|F1MZT2|F1MZT2_BOVIN
OG0011295	sp|Q9NR64|KLHL1_HUMAN	tr|F1N065|F1N065_BOVIN
OG0011296	sp|Q9H6A0|DEN2D_HUMAN	tr|F1N1V1|F1N1V1_BOVIN
OG0011297	sp|Q9NX78|TM260_HUMAN	tr|F1N5A9|F1N5A9_BOVIN
OG0011298	sp|Q8NH08|O10AC_HUMAN	tr|F1N6N5|F1N6N5_BOVIN
OG0011299	sp|Q8IYT2|CMTR2_HUMAN	tr|G3MZP6|G3MZP6_BOVIN
OG0011300	sp|Q9UKS7|IKZF2_HUMAN	tr|G3X7L0|G3X7L0_BOVIN
OG0011301	sp|Q6ZTI6|RFLA_HUMAN	tr|G3X7U4|G3X7U4_BOVIN
OG0011302	sp|P31512|FMO4_HUMAN	tr|G5E5J8|G5E5J8_BOVIN
OG0011303	sp|P01222|TSHB_HUMAN	sp|P01223|TSHB_BOVIN
OG0011304	sp|P43320|CRBB2_HUMAN	sp|P02522|CRBB2_BOVIN
OG0011305	sp|P20337|RAB3B_HUMAN	sp|P10948|RAB3B_BOVIN
OG0011306	sp|P23582|ANFC_HUMAN	sp|P55206|ANFC_BOVIN
OG0011307	sp|P63215|GBG3_HUMAN	sp|P63214|GBG3_BOVIN
OG0011308	sp|O95866|G6B_HUMAN	tr|Q0P5G6|Q0P5G6_BOVIN
OG0011309	sp|Q96FQ6|S10AG_HUMAN	sp|Q0VCM0|S10AG_BOVIN
OG0011310	sp|Q6UWM5|GPRL1_HUMAN	sp|Q32LB5|GPRL1_BOVIN
OG0011311	sp|Q06187|BTK_HUMAN	tr|Q3ZC95|Q3ZC95_BOVIN
OG0011312	sp|Q6XUX3|DUSTY_HUMAN	sp|Q4TVR5|DUSTY_BOVIN
OG0011313	sp|A8MVM7|YD021_HUMAN	tr|A0A3Q1LKP2|A0A3Q1LKP2_BOVIN
OG0011314	sp|Q86VS3|IQCH_HUMAN	tr|A0A3Q1LR71|A0A3Q1LR71_BOVIN
OG0011316	sp|Q9ULP0|NDRG4_HUMAN	tr|A0A3Q1LVG9|A0A3Q1LVG9_BOVIN
OG0011317	sp|Q16587|ZNF74_HUMAN	tr|A0A3Q1LVY8|A0A3Q1LVY8_BOVIN
OG0011318	sp|H7BZ55|CRCC2_HUMAN	tr|A0A3Q1M0Y8|A0A3Q1M0Y8_BOVIN
OG0011319	sp|O14497|ARI1A_HUMAN	tr|A0A3Q1M2B9|A0A3Q1M2B9_BOVIN
OG0011320	sp|Q6P1M3|L2GL2_HUMAN	tr|A0A3Q1MJ68|A0A3Q1MJ68_BOVIN
OG0011321	sp|Q96H20|SNF8_HUMAN	tr|A0A3Q1MMK5|A0A3Q1MMK5_BOVIN
OG0011322	sp|O15381|NVL_HUMAN	tr|A0A3Q1MRX3|A0A3Q1MRX3_BOVIN
OG0011323	sp|P21917|DRD4_HUMAN	tr|A0A3Q1MS41|A0A3Q1MS41_BOVIN
OG0011324	sp|A8MQ03|CRTP1_HUMAN	sp|A0JNN6|CRTP1_BOVIN
OG0011325	sp|Q8NEX9|DR9C7_HUMAN	sp|A4IFM3|DR9C7_BOVIN
OG0011326	sp|Q9BRQ8|FSP1_HUMAN	sp|A5PJM4|FSP1_BOVIN
OG0011327	sp|Q96LK0|CEP19_HUMAN	sp|A6H7C9|CEP19_BOVIN
OG0011328	sp|Q14254|FLOT2_HUMAN	sp|A6QLR4|FLOT2_BOVIN
OG0011329	sp|Q9UMQ3|BARX2_HUMAN	tr|A6QLV7|A6QLV7_BOVIN
OG0011330	sp|O00625|PIR_HUMAN	tr|A6QQH1|A6QQH1_BOVIN
OG0011331	sp|Q08881|ITK_HUMAN	tr|A7Z039|A7Z039_BOVIN
OG0011332	sp|O43592|XPOT_HUMAN	tr|E1B8Q8|E1B8Q8_BOVIN
OG0011333	sp|Q8IYS5|OSCAR_HUMAN	tr|E1B8Y2|E1B8Y2_BOVIN
OG0011334	sp|Q9UNE0|EDAR_HUMAN	tr|E1BBS7|E1BBS7_BOVIN
OG0011335	sp|Q8N7C0|LRC52_HUMAN	tr|E1BBW3|E1BBW3_BOVIN
OG0011336	sp|Q8NF86|PRS33_HUMAN	tr|E1BCU4|E1BCU4_BOVIN
OG0011337	sp|Q9ULM0|PKHH1_HUMAN	tr|E1BF01|E1BF01_BOVIN
OG0011338	sp|P55789|ALR_HUMAN	tr|E1BF52|E1BF52_BOVIN
OG0011339	sp|Q9P2H5|UBP35_HUMAN	tr|E1BG52|E1BG52_BOVIN
OG0011340	sp|Q8N3T1|GLT15_HUMAN	tr|E1BHN6|E1BHN6_BOVIN
OG0011341	sp|Q9UGR2|Z3H7B_HUMAN	tr|E1BIU4|E1BIU4_BOVIN
OG0011342	sp|Q8WWW0|RASF5_HUMAN	tr|E1BN06|E1BN06_BOVIN
OG0011343	sp|Q8TEQ8|PIGO_HUMAN	tr|E1BPZ8|E1BPZ8_BOVIN
OG0011344	sp|Q96FE5|LIGO1_HUMAN	tr|F1MBT2|F1MBT2_BOVIN
OG0011345	sp|Q5TAX3|TUT4_HUMAN	tr|F1MCY7|F1MCY7_BOVIN
OG0011346	sp|Q92545|TM131_HUMAN	tr|F1MH73|F1MH73_BOVIN
OG0011347	sp|Q96KC8|DNJC1_HUMAN	tr|F1MJX8|F1MJX8_BOVIN
OG0011348	sp|Q96I34|PP16A_HUMAN	tr|F1MMZ0|F1MMZ0_BOVIN
OG0011349	sp|Q96EX2|RNFT2_HUMAN	tr|F1MN99|F1MN99_BOVIN
OG0011350	sp|Q9Y4X4|KLF12_HUMAN	tr|F1MQF5|F1MQF5_BOVIN
OG0011351	sp|Q99581|FEV_HUMAN	tr|F1N1U5|F1N1U5_BOVIN
OG0011352	sp|Q9P0L9|PK2L1_HUMAN	tr|F1N5R3|F1N5R3_BOVIN
OG0011353	sp|Q8NDV3|SMC1B_HUMAN	tr|F1N6C8|F1N6C8_BOVIN
OG0011354	sp|O00560|SDCB1_HUMAN	tr|F6QH17|F6QH17_BOVIN
OG0011355	sp|Q969Q1|TRI63_HUMAN	tr|F6R269|F6R269_BOVIN
OG0011356	sp|Q9NPG3|UBN1_HUMAN	tr|G3N0Y4|G3N0Y4_BOVIN
OG0011357	sp|Q16637|SMN_HUMAN	sp|O18870|SMN_BOVIN
OG0011358	sp|P29972|AQP1_HUMAN	sp|P47865|AQP1_BOVIN
OG0011359	sp|Q96SW2|CRBN_HUMAN	sp|Q0P564|CRBN_BOVIN
OG0011360	sp|Q9Y693|LHPL6_HUMAN	tr|Q0P5D5|Q0P5D5_BOVIN
OG0011361	sp|Q6UX72|B3GN9_HUMAN	sp|Q17QZ8|B3GN9_BOVIN
OG0011362	sp|Q15649|ZNHI3_HUMAN	sp|Q2KIH1|ZNHI3_BOVIN
OG0011363	sp|Q9BUI4|RPC3_HUMAN	sp|Q2TBL4|RPC3_BOVIN
OG0011364	sp|Q8WVJ2|NUDC2_HUMAN	tr|Q32KU8|Q32KU8_BOVIN
OG0011365	sp|P19801|AOC1_HUMAN	tr|Q3MHQ1|Q3MHQ1_BOVIN
OG0011366	sp|Q9UNK0|STX8_HUMAN	sp|Q3T075|STX8_BOVIN
OG0011367	sp|Q9BZL3|SMIM3_HUMAN	tr|Q3ZBZ2|Q3ZBZ2_BOVIN
OG0011368	sp|P06239|LCK_HUMAN	tr|Q3ZCM0|Q3ZCM0_BOVIN
OG0011369	sp|O75496|GEMI_HUMAN	tr|Q56JZ0|Q56JZ0_BOVIN
OG0011370	sp|Q9NVX2|NLE1_HUMAN	sp|Q58D20|NLE1_BOVIN
OG0011371	sp|Q6NS38|ALKB2_HUMAN	sp|Q58DM4|ALKB2_BOVIN
OG0011372	sp|O00574|CXCR6_HUMAN	tr|Q5EA94|Q5EA94_BOVIN
OG0011373	sp|Q9HCB6|SPON1_HUMAN	sp|Q9GLX9|SPON1_BOVIN
OG0011374	sp|Q8TE85|GRHL3_HUMAN	tr|A0A3Q1LH90|A0A3Q1LH90_BOVIN
OG0011375	sp|Q6ZQR2|CFA77_HUMAN	tr|A0A3Q1LJD6|A0A3Q1LJD6_BOVIN
OG0011376	sp|P78411|IRX5_HUMAN	tr|A0A3Q1LTE8|A0A3Q1LTE8_BOVIN
OG0011377	sp|Q9H0E9|BRD8_HUMAN	tr|A0A3Q1LZ79|A0A3Q1LZ79_BOVIN
OG0011378	sp|Q9H7F0|AT133_HUMAN	tr|A0A3Q1M5T0|A0A3Q1M5T0_BOVIN
OG0011379	sp|Q8IZF7|AGRF2_HUMAN	tr|A0A3Q1M7D7|A0A3Q1M7D7_BOVIN
OG0011380	sp|O43555|GON2_HUMAN	tr|A0A3Q1M7J7|A0A3Q1M7J7_BOVIN
OG0011381	sp|O95445|APOM_HUMAN	tr|A0A3Q1MB70|A0A3Q1MB70_BOVIN
OG0011382	sp|A2RRP1|NBAS_HUMAN	tr|A0A3Q1MF39|A0A3Q1MF39_BOVIN
OG0011383	sp|Q8NI22|MCFD2_HUMAN	tr|A0A3Q1MH68|A0A3Q1MH68_BOVIN
OG0011384	sp|Q96SZ6|CK5P1_HUMAN	tr|A0A3Q1MHR5|A0A3Q1MHR5_BOVIN
OG0011385	sp|Q9Y5I4|PCDC2_HUMAN	tr|A0A3Q1MLE3|A0A3Q1MLE3_BOVIN
OG0011386	sp|Q96TA2|YMEL1_HUMAN	tr|A0A3Q1N6Y5|A0A3Q1N6Y5_BOVIN
OG0011387	sp|P51659|DHB4_HUMAN	tr|A0A3Q1NK91|A0A3Q1NK91_BOVIN
OG0011388	sp|P49643|PRI2_HUMAN	tr|A0JNF4|A0JNF4_BOVIN
OG0011389	sp|Q567U6|CCD93_HUMAN	tr|A4IFE0|A4IFE0_BOVIN
OG0011390	sp|Q9Y265|RUVB1_HUMAN	tr|A7MBG8|A7MBG8_BOVIN
OG0011391	sp|Q8IYB7|DI3L2_HUMAN	tr|E1B7R0|E1B7R0_BOVIN
OG0011392	sp|O43196|MSH5_HUMAN	tr|E1B8D2|E1B8D2_BOVIN
OG0011393	sp|Q68DK7|MSL1_HUMAN	tr|E1B8E9|E1B8E9_BOVIN
OG0011394	sp|Q01196|RUNX1_HUMAN	tr|E1BAD4|E1BAD4_BOVIN
OG0011395	sp|P0CG40|SP9_HUMAN	tr|E1BC72|E1BC72_BOVIN
OG0011396	sp|Q9Y606|PUS1_HUMAN	tr|E1BDL3|E1BDL3_BOVIN
OG0011397	sp|Q8N0V3|RBFA_HUMAN	tr|E1BEK1|E1BEK1_BOVIN
OG0011398	sp|Q8IYR2|SMYD4_HUMAN	tr|E1BEP0|E1BEP0_BOVIN
OG0011399	sp|P23510|TNFL4_HUMAN	tr|E1BGY4|E1BGY4_BOVIN
OG0011400	sp|Q8TDB6|DTX3L_HUMAN	tr|E1BH71|E1BH71_BOVIN
OG0011401	sp|Q9Y2Y4|ZBT32_HUMAN	tr|E1BHU5|E1BHU5_BOVIN
OG0011402	sp|P16591|FER_HUMAN	tr|E1BNE0|E1BNE0_BOVIN
OG0011403	sp|Q8N9B4|ANR42_HUMAN	tr|E1BP31|E1BP31_BOVIN
OG0011404	sp|Q9BW62|KATL1_HUMAN	tr|F1MAX6|F1MAX6_BOVIN
OG0011405	sp|Q5VV67|PPRC1_HUMAN	tr|F1MM51|F1MM51_BOVIN
OG0011406	sp|Q96NM4|TOX2_HUMAN	tr|F1MPI6|F1MPI6_BOVIN
OG0011407	sp|Q9NYF8|BCLF1_HUMAN	tr|F1MQU4|F1MQU4_BOVIN
OG0011408	sp|Q9UNN4|TF2AY_HUMAN	tr|F1MSE9|F1MSE9_BOVIN
OG0011409	sp|P35968|VGFR2_HUMAN	tr|F1MWF1|F1MWF1_BOVIN
OG0011410	sp|Q9Y5K3|PCY1B_HUMAN	tr|F1N4Z8|F1N4Z8_BOVIN
OG0011411	sp|Q9Y345|SC6A5_HUMAN	tr|F1N5R0|F1N5R0_BOVIN
OG0011412	sp|Q9BQN1|FA83C_HUMAN	tr|F1N708|F1N708_BOVIN
OG0011413	sp|Q6DN12|MCTP2_HUMAN	tr|G3N1Z4|G3N1Z4_BOVIN
OG0011414	sp|A6NGG8|PCARE_HUMAN	tr|G3N2Z0|G3N2Z0_BOVIN
OG0011415	sp|Q7L804|RFIP2_HUMAN	tr|G3X6N7|G3X6N7_BOVIN
OG0011416	sp|Q9P2H0|CE126_HUMAN	tr|G5E5N8|G5E5N8_BOVIN
OG0011417	sp|A6NH52|TV23A_HUMAN	tr|M5FKJ5|M5FKJ5_BOVIN
OG0011418	sp|P01178|NEU1_HUMAN	sp|P01175|NEU1_BOVIN
OG0011419	sp|O60701|UGDH_HUMAN	sp|P12378|UGDH_BOVIN
OG0011420	sp|O00559|RCAS1_HUMAN	tr|Q0P578|Q0P578_BOVIN
OG0011421	sp|O43264|ZW10_HUMAN	tr|Q0P5L6|Q0P5L6_BOVIN
OG0011422	sp|O00487|PSDE_HUMAN	tr|Q17QP9|Q17QP9_BOVIN
OG0011423	sp|P49798|RGS4_HUMAN	sp|Q29RM9|RGS4_BOVIN
OG0011424	sp|O43242|PSMD3_HUMAN	sp|Q2KJ46|PSMD3_BOVIN
OG0011425	sp|Q99961|SH3G1_HUMAN	sp|Q2KJA1|SH3G1_BOVIN
OG0011426	sp|Q8N6M8|IQCF1_HUMAN	sp|Q3SYS7|IQCF1_BOVIN
OG0011427	sp|Q5T686|AVPI1_HUMAN	sp|Q3SZR0|AVPI1_BOVIN
OG0011428	sp|Q9NVT9|ARMC1_HUMAN	sp|Q3ZBE1|ARMC1_BOVIN
OG0011429	sp|P13765|DOB_HUMAN	tr|Q5KTP6|Q5KTP6_BOVIN
OG0011430	sp|O75340|PDCD6_HUMAN	tr|A0A3Q1M978|A0A3Q1M978_BOVIN
OG0011431	sp|O95785|WIZ_HUMAN	tr|A0A3Q1MA84|A0A3Q1MA84_BOVIN
OG0011432	sp|Q9ULR5|PAI2B_HUMAN	tr|A0A3Q1NEJ5|A0A3Q1NEJ5_BOVIN
OG0011433	sp|A0A1W2PQ73|ERFL_HUMAN	tr|A0A3Q1NFV2|A0A3Q1NFV2_BOVIN
OG0011434	sp|Q9BPZ7|SIN1_HUMAN	sp|A2VDU2|SIN1_BOVIN
OG0011435	sp|Q12870|TCF15_HUMAN	tr|A2VE98|A2VE98_BOVIN
OG0011436	sp|Q15286|RAB35_HUMAN	tr|A5D7E0|A5D7E0_BOVIN
OG0011437	sp|Q9H3U7|SMOC2_HUMAN	tr|A5D7T2|A5D7T2_BOVIN
OG0011438	sp|A2RU14|TM218_HUMAN	sp|A5PJF4|TM218_BOVIN
OG0011439	sp|Q9HBU9|POPD2_HUMAN	tr|A5PJG2|A5PJG2_BOVIN
OG0011440	sp|P36915|GNL1_HUMAN	tr|A5PJR9|A5PJR9_BOVIN
OG0011441	sp|P47902|CDX1_HUMAN	tr|A6QLL3|A6QLL3_BOVIN
OG0011442	sp|Q5VZV1|MT21C_HUMAN	sp|A6QP81|MT21C_BOVIN
OG0011443	sp|O43593|HAIR_HUMAN	tr|A6QR63|A6QR63_BOVIN
OG0011444	sp|Q5VST6|AB17B_HUMAN	tr|A7MBG2|A7MBG2_BOVIN
OG0011445	sp|Q9Y2K6|UBP20_HUMAN	sp|A7Z056|UBP20_BOVIN
OG0011446	sp|Q969Q5|RAB24_HUMAN	tr|E1B771|E1B771_BOVIN
OG0011447	sp|Q8NFR9|I17RE_HUMAN	tr|E1B8L3|E1B8L3_BOVIN
OG0011448	sp|Q92628|K0232_HUMAN	tr|E1B9H2|E1B9H2_BOVIN
OG0011449	sp|P28356|HXD9_HUMAN	tr|E1BAG4|E1BAG4_BOVIN
OG0011450	sp|Q6ZMT1|STAC2_HUMAN	tr|E1BDE0|E1BDE0_BOVIN
OG0011451	sp|Q9BUJ0|ABHEA_HUMAN	tr|E1BDS4|E1BDS4_BOVIN
OG0011452	sp|Q6UN15|FIP1_HUMAN	tr|E1BKM0|E1BKM0_BOVIN
OG0011453	sp|P29274|AA2AR_HUMAN	tr|E1BKU0|E1BKU0_BOVIN
OG0011454	sp|P40337|VHL_HUMAN	tr|E1BL53|E1BL53_BOVIN
OG0011455	sp|Q9NW13|RBM28_HUMAN	tr|E1BLD4|E1BLD4_BOVIN
OG0011456	sp|Q9BU20|CPLN2_HUMAN	tr|E1BM53|E1BM53_BOVIN
OG0011457	sp|Q53F19|NCBP3_HUMAN	tr|E1BM89|E1BM89_BOVIN
OG0011458	sp|O15534|PER1_HUMAN	tr|F1MDK3|F1MDK3_BOVIN
OG0011459	sp|Q9H013|ADA19_HUMAN	tr|F1ME22|F1ME22_BOVIN
